English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Acoustic zoning,"ध्वानिक मंडलन, ध्वानिक जोननिर्माण","ધ્વાનિક મંડલન, ધ્વાનિક જોનનિર્માણ","ध्वानिक मंडलन, ध्वानिक जोननिर्माण","ਧ੍ਵਾਨਿਕ ਮਂਡਲਨ, ਧ੍ਵਾਨਿਕ ਜੋਨਨਿਰ੍ਮਾਣ","ধ্বানিক মংডলন, ধ্বানিক জোননির্মাণ","ध्वानिक मंडलन, ध्वानिक जोननिर्माण","ಧ್ವಾನಿಕ ಮಂಡಲನ, ಧ್ವಾನಿಕ ಜೋನನಿರ್ಮಾಣ","ധ്വാനിക മംഡലന, ധ്വാനിക ജോനനിര്മാണ","த்வாநிக மங்டலந, த்வாநிக ஜோநநிர்மாண","ధ్వానిక మండలన, ధ్వానిక జోననిర్మాణ",دھوانک منڈلن، دھوانک جوننرمان,"ধ্ানিক মংডলন, ধ্ানিক জননির্মাণ","ଧ୍ବାନିକ ମଂଡଲନ, ଧ୍ବାନିକ ଜୋନନିର୍ମାଣ","ध्वानिक मंडलन, ध्वानिक जोननिर्माण"
Acquired character,उपार्जित लक्षण,ઉપાર્જિત લક્ષણ,उपार्जित लक्षण,ਉਪਾਰ੍ਜਿਤ ਲਕ੍਷ਣ,উপার্জিত লক্ষণ,उपार्जित लक्षण,ಆರ್ಜಿತ ಲಕ್ಷಣ,ഉപാര്ജിത ലക്ഷണ,உபார்ஜித லக்ஷண,ఉపార్జిత లక్షణ,اپارجت لکشن,উপার্জিত লক্ষণ,"ଉପାର୍ଜିତ ଲକ୍ଷଣ, ଗୁଣ",उपार्जित लक्षण
Acquired immunity,उपार्जित प्रतिरक्षा,ઉપાર્જિત પ્રતિરક્ષા,उपार्जित प्रतिरक्षा,ਉਪਾਰ੍ਜਿਤ ਪ੍ਰਤਿਰਕ੍਷ਾ,উপার্জিত প্রতিরক্ষা,उपार्जित प्रतिरक्षा,ಉಪಾರ್ಜಿತ ಪ್ರತಿರಕ್ಷಾ,ഉപാര്ജിത പ്രതിരക്ഷാ,உபார்ஜித ப்ரதிரக்ஷா,ఉపార్జిత ప్రతిరక్షా,اپارجت پرترکشا,উপার্জিত প্রতিরক্ষা,ଉପାର୍ଜିତ ପ୍ରତିରକ୍ଷା,उपार्जित प्रतिरक्षा
Acquired immuno deficiency syndrome (AIDS),उपार्जित प्रतिरक्षा न्यूनता संलक्षण (एड्स),ઉપાર્જિત પ્રતિરક્ષા ન્યૂનતા સંલક્ષણ (એડ્સ),उपार्जित प्रतिरक्षा न्यूनता संलक्षण (एड्स),ਉਪਾਰ੍ਜਿਤ ਪ੍ਰਤਿਰਕ੍਷ਾ ਨ੍ਯੂਨਤਾ ਸਂਲਕ੍਷ਣ (ਏਡ੍ਸ),উপার্জিত প্রতিরক্ষা ন্যূনতা সংলক্ষণ (এড্স),उपार्जित प्रतिरक्षा न्यूनता संलक्षण (एड्स),ಉಪಾರ್ಜಿತ ಪ್ರತಿರಕ್ಷಾ ನ್ಯೂನತಾ ಸಂಲಕ್ಷಣ (ಏಡ್ಸ),ഉപാര്ജിത പ്രതിരക്ഷാ ന്യൂനതാ സംലക്ഷണ (ഏഡ്സ),உபார்ஜித ப்ரதிரக்ஷா ந்யூநதா ஸங்லக்ஷண (ஏட்ஸ),ఉపార్జిత ప్రతిరక్షా న్యూనతా సంలక్షణ (ఏడ్స),اپارجت پرترکشا نیونتا سنلکشن (ایڈس),উপার্জিত প্রতিরক্ষা ন্যূনতা সংলক্ষণ (ড্স),ଉପାର୍ଜିତ ପ୍ରତିରକ୍ଷା ନ୍ଯୂନତା ସଂଲକ୍ଷଣ (ଏଡ୍ସ),उपार्जित प्रतिरक्षा न्यूनता संलक्षण (एड्स)
Acrania,ऐक्रैनिया,ઐક્રૈનિયા,ऐक्रैनिया,ਐਕ੍ਰੈਨਿਯਾ,ঐক্রৈনিযা,ऐक्रैनिया,ಐಕ್ರೈನಿಯಾ,ഐക്രൈനിയാ,ஐக்ரைநியா,ఐక్రైనియా,ایکرینیا,ঐক্রৈনিযা,ମସ୍ତିସ୍କହୀନ,ऐक्रैनिया
Acridine dye,एक्रिडीन रंजक,એક્રિડીન રંજક,एक्रिडीन रंजक,ਏਕ੍ਰਿਡੀਨ ਰਂਜਕ,এক্রিডীন রংজক,एक्रिडीन रंजक,ಏಕ್ರಿಡೀನ ರಂಜಕ,ഏക്രിഡീന രംജക,ஏக்ரிடீந ரங்ஜக,ఏక్రిడీన రంజక,ایکرڈین رنجک,ক্রিডীন রংজক,ଏକ୍ରିଡୀନ ରଂଜକ,एक्रिडीन रंजक
Acrocentric,अग्रकेंद्री,અગ્રકેંદ્રી,अग्रकेंद्री,ਅਗ੍ਰਕੇਂਦ੍ਰੀ,অগ্রকেংদ্রী,अग्रकेंद्री,ಅಗ್ರಕೇಂದ್ರೀ,അഗ്രകേംദ്രീ,அக்ரகேங்த்ரீ,అగ్రకేంద్రీ,اگرکیندری,অগ্রকংদ্রী,"ଅଗ୍ରକେନ୍ଦ୍ରୀ, ଅଗ୍ରବିନ୍ଦୁକ",अग्रकेंद्री
Acromion,अंसकूट,અંસકૂટ,अंसकूट,ਅਂਸਕੂਟ,অংসকূট,अंसकूट,ಅಂಸಕೂಟ,അംസകൂട,அங்ஸகூட,అంసకూట,انسکوٹ,অংসকূট,ଅଂସକୂଟ,अंसकूट
Acropetal sequence,अग्राभिसारी अनुक्रम,અગ્રાભિસારી અનુક્રમ,अग्राभिसारी अनुक्रम,ਅਗ੍ਰਾਭਿਸਾਰੀ ਅਨੁਕ੍ਰਮ,অগ্রাভিসারী অনুক্রম,अग्राभिसारी अनुक्रम,ಅಗ್ರಾಭಿಸಾರೀ ಅನುಕ್ರಮ,അഗ്രാഭിസാരീ അനുക്രമ,அக்ராபிஸாரீ அநுக்ரம,అగ్రాభిసారీ అనుక్రమ,اگرابھساری انوکرم,অগ্রাভিসারী অনুক্রম,ଅଗ୍ରାଭିସାରୀ ଅନୁକ୍ରମ,अग्राभिसारी अनुक्रम
Acropetal order,अग्राभिसारी क्रम,અગ્રાભિસારી ક્રમ,अग्राभिसारी क्रम,ਅਗ੍ਰਾਭਿਸਾਰੀ ਕ੍ਰਮ,অগ্রাভিসারী ক্রম,अग्राभिसारी क्रम,ಅಗ್ರಾಭಿಸಾರೀ ಕ್ರಮ,അഗ്രാഭിസാരീ ക്രമ,அக்ராபிஸாரீ க்ரம,అగ్రాభిసారీ క్రమ,اگرابھساری کرم,অগ্রাভিসারী ক্রম,ଅଗ୍ରାଭିସାରୀ କ୍ରମ,अग्राभिसारी क्रम
Acrosin,एक्रोसिन,એક્રોસિન,एक्रोसिन,ਏਕ੍ਰੋਸਿਨ,এক্রোসিন,एक्रोसिन,ಏಕ್ರೋಸಿನ,ഏക്രോസിന,ஏக்ரோஸிந,ఏక్రోసిన,ایکروسن,ক্রসিন,ଏକ୍ରୋସିନ,एक्रोसिन
Actin,ऐक्टिन,ઐક્ટિન,ऐक्टिन,ਐਕ੍ਟਿਨ,ঐক্টিন,ऐक्टिन,ಐಕ್ಟಿನ,ഐക്ടിന,ஐக்டிந,ఐక్టిన,ایکٹن,ঐক্টিন,ଐକ୍ଟିନ,ऐक्टिन
Actin-like protein,ऐक्टिन-सम प्रोटीन,ઐક્ટિન-સમ પ્રોટીન,ऐक्टिन-सम प्रोटीन,ਐਕ੍ਟਿਨ-ਸਮ ਪ੍ਰੋਟੀਨ,ঐক্টিন-সম প্রোটীন,ऐक्टिन-सम प्रोटीन,ಐಕ್ಟಿನ-ಸಮ ಪ್ರೋಟೀನ,ഐക്ടിന-സമ പ്രോടീന,ஐக்டிந-ஸம ப்ரோடீந,ఐక్టిన-సమ ప్రోటీన,ایکٹن-سم پروٹین,ঐক্টিন-সম প্রটীন,ଐକ୍ଟିନ-ସମ ପ୍ରୋଟୀନ,ऐक्टिन-सम प्रोटीन
Actinomorphic,त्रिज्यासममित,ત્રિજ્યાસમમિત,त्रिज्यासममित,ਤ੍ਰਿਜ੍ਯਾਸਮਮਿਤ,ত্রিজ্যাসমমিত,त्रिज्यासममित,ತಿಜ್ರ್ಯಸಮಮಿತ; ತ್ರಿಜ್ಯ ಮಅಳತೆಯ.,ത്രിജ്യാസമമിത,த்ரிஜ்யாஸமமித,త్రిజ్యాసమమిత,ترجیاسممت,ত্রিজ্যাসমমিত,ତ୍ରିଜ୍ଯାସମମିତ,त्रिज्यासममित
Actinomycetes,एक्टिनोमाइसिटीज,એક્ટિનોમાઇસિટીજ,एक्टिनोमाइसिटीज,ਏਕ੍ਟਿਨੋਮਾਇਸਿਟੀਜ,এক্টিনোমাইসিটীজ,एक्टिनोमाइसिटीज,"ಕಿರಣಣಬೆಗಳು, ಕಿರಣ ಸೂಕ್ಷ್ಮ ಕವಕಜಾಲ",ഏക്ടിനോമാഇസിടീജ,ஏக்டிநோமாஇஸிடீஜ,ఏక్టినోమాఇసిటీజ,ایکٹنومائسٹیج,ক্টিনমাইসিটীজ,ଏକ୍ଟିନୋମାଇସିଟୀଜ,एक्टिनोमाइसिटीज
Action potential,क्रिया विभव,ક્રિયા વિભવ,क्रिया विभव,ਕ੍ਰਿਯਾ ਵਿਭਵ,ক্রিযা বিভব,क्रिया विभव,ಕ್ರಿಯಾ ಸಾಮರ್ಥ್ಯ ಸಾಧ್ಯತೆ.,ക്രിയാ വിഭവ,க்ரியா விபவ,క్రియా విభవ,کریا وبھو,ক্রিযা িভ,କ୍ରିଯା ବିଭବ,क्रिया विभव
Activated sludge,सक्रियित आपंक,સક્રિયિત આપંક,सक्रियित आपंक,ਸਕ੍ਰਿਯਿਤ ਆਪਂਕ,সক্রিযিত আপংক,सक्रियित आपंक,"ಜಾಗೃತರೊಜ್ಜು, ಕ್ರಿಯಾಶೀಲ ರೊಜ್ಜು",സക്രിയിത ആപംക,ஸக்ரியித ஆபங்க,సక్రియిత ఆపంక,سکریت آپنک,সক্রিযিত আপংক,ସକ୍ରିଯିତ ଆପଂକ,सक्रियित आपंक
Activated sludge floc,सक्रियित आपंक फ्लॉक,સક્રિયિત આપંક ફ્લૉક,सक्रियित आपंक फ्लॉक,ਸਕ੍ਰਿਯਿਤ ਆਪਂਕ ਫ੍ਲ੉ਕ,সক্রিযিত আপংক ফ্লৌক,सक्रियित आपंक फ्लॉक,ಸಕ್ರಿಯಿತ ಆಪಂಕ ಫ್ಲೌಕ,സക്രിയിത ആപംക ഫ്ലൌക,ஸக்ரியித ஆபங்க ப்லௌக,సక్రియిత ఆపంక ఫ్లౌక,سکریت آپنک فلاک,সক্রিযিত আপংক ফ্লক,ସକ୍ରିଯିତ ଆପଂକ ଫ୍ଲୌକ,सक्रियित आपंक फ्लॉक
Activation energy,सक्रियण ऊर्जा,સક્રિયણ ઊર્જા,सक्रियण ऊर्जा,ਸਕ੍ਰਿਯਣ ਊਰ੍ਜਾ,সক্রিযণ ঊর্জা,सक्रियण ऊर्जा,ಸಕ್ರಿಯಣ ಊರ್ಜಾ,സക്രിയണ ഊര്ജാ,ஸக்ரியண ஊர்ஜா,సక్రియణ ఊర్జా,سکرین اورجا,সক্রিযণ ঊর্জা,ସକ୍ରିଯଣ ଊର୍ଜା,सक्रियण ऊर्जा
Active absorption,सक्रिय अवशोषण,સક્રિય અવશોષણ,सक्रिय अवशोषण,ਸਕ੍ਰਿਯ ਅਵਸ਼ੋ਷ਣ,সক্রিয অবশোষণ,सक्रिय अवशोषण,ಸಕ್ರಿಯ ಅವಶೋಷಣ,സക്രിയ അവശോഷണ,ஸக்ரிய அவசோஷண,సక్రియ అవశోషణ,سکریہ اوشوشن,সক্রিয অশষণ,ସକ୍ରିଯ ଅବଶୋଷଣ,सक्रिय अवशोषण
Active immunity,सक्रिय प्रतिरक्षा,સક્રિય પ્રતિરક્ષા,सक्रिय प्रतिरक्षा,ਸਕ੍ਰਿਯ ਪ੍ਰਤਿਰਕ੍਷ਾ,সক্রিয প্রতিরক্ষা,सक्रिय प्रतिरक्षा,"ಕ್ರಿಯಾಶೀಲ ಪ್ರತಿರೋಧಕತೆ, ಸಕ್ರಿಯ ಪ್ರತಿ ರೋಧಕತೆ, ಕ್ರಿಯಾಶಕ್ತ, ಸೋಂಕುರಕ್ಷಣೆ",സക്രിയ പ്രതിരക്ഷാ,ஸக்ரிய ப்ரதிரக்ஷா,సక్రియ ప్రతిరక్షా,سکریہ پرترکشا,সক্রিয প্রতিরক্ষা,ସକ୍ରିୟ ପ୍ରତିରକ୍ଷା,सक्रिय प्रतिरक्षा
Active radiation,सक्रिय विकिरण,સક્રિય વિકિરણ,सक्रिय विकिरण,ਸਕ੍ਰਿਯ ਵਿਕਿਰਣ,সক্রিয বিকিরণ,सक्रिय विकिरण,ಸಕ್ರಿಯ ವಿಕಿರಣ,സക്രിയ വികിരണ,ஸக்ரிய விகிரண,సక్రియ వికిరణ,سکریہ وکرن,সক্রিয িকিরণ,ସକ୍ରିଯ ବିକିରଣ,सक्रिय विकिरण
Active site,सक्रिय स्थल,સક્રિય સ્થલ,सक्रिय स्थल,ਸਕ੍ਰਿਯ ਸ੍ਥਲ,সক্রিয স্থল,सक्रिय स्थल,ಸಕ್ರಿಯ ಸ್ಥಲ,സക്രിയ സ്ഥല,ஸக்ரிய ஸ்தல,సక్రియ స్థల,سکریہ ستھل,সক্রিয স্থল,ସକ୍ରିୟ ସ୍ଥଳ,सक्रिय स्थल
Activin,ऐक्टिविन,ઐક્ટિવિન,ऐक्टिविन,ਐਕ੍ਟਿਵਿਨ,ঐক্টিবিন,ऐक्टिविन,ಐಕ್ಟಿವಿನ,ഐക്ടിവിന,ஐக்டிவிந,ఐక్టివిన,ایکٹون,ঐক্টিিন,ଐକ୍ଟିବିନ,ऐक्टिविन
Acuminate,लंबाग्र,લંબાગ્ર,लंबाग्र,ਲਂਬਾਗ੍ਰ,লংবাগ্র,लंबाग्र,ಚೂಪಾದ ತುದಿ,ലംബാഗ്ര,லங்பாக்ர,లంబాగ్ర,لمباگر,লংবাগ্র,ଲଂବାଗ୍ର,लंबाग्र
Adamsia,ऐडैम्सिया,ઐડૈમ્સિયા,ऐडैम्सिया,ਐਡੈਮ੍ਸਿਯਾ,ঐডৈম্সিযা,ऐडैम्सिया,ಐಡೈಮ್ಸಿಯಾ,ഐഡൈമ്സിയാ,ஐடைம்ஸியா,ఐడైమ్సియా,ایڈیمسیا,ঐডৈম্সিযা,ଐଡୈମ୍ସିଯା,ऐडैम्सिया
Adaptability,अनुकूलनशीलता,અનુકૂલનશીલતા,अनुकूलनशीलता,ਅਨੁਕੂਲਨਸ਼ੀਲਤਾ,অনুকূলনশীলতা,अनुकूलनशीलता,ಹೊಂದಾಣಿಕೆ ಗುಣ,അനുകൂലനശീലതാ,அநுகூலநசீலதா,అనుకూలనశీలతా,مطابقت پذیری,অনুকূলনশীলতা,ଅନୁକୂଳନଶୀଳତା,अनुकूलनशीलता
Adaptation,अनुकूलन,"અનુકૂલન, રૂપાંતર, દત્તકવિધાન","जुळणी, अनुकुलन","ਅਨੁਕੂਲਣ, ਰੂਪ ਅਨੁਕੂਲ, ਰੂਪਾਂਤਰ","অভিযোজন,প্রতিযোজন,গ্রহণ","रूपांतर,अनुकूलन",ಹೊಂದಾಣಿಕೆ,അനുയോജനം,"தழுவல், பொருத்தமாக்கிக் கொள்ளுதல்","పొందు పరుచుట,అనుసరణ",تطابق,"অনুকূলনঅভিযোজন,প্রতিযোজন,",ସ୍ୱୀକରଣ,"1. अनुकूलन, संयोजन 2. रूपान्तरण"
