English,Hindi
Subsoiling,"अवमृदा, अवभूमि की गहरी जुताई"
Sub-species,उपजाति
Substitution cropping,प्रतिस्थापन सस्यन
Substrate,"क्रियाधार, अवस्तर"
Subsurface irrigation,उपसतही सिंचन
Succession,अनुक्रमण
Succulent,गूदेदार
Sucker,अंतः भूस्तारी
Sui-generis,स्वतःवर्गीय
Sun-curing,सौर उपचार
Supplemental irrigation,"पूरक सिंचन, पूरक सिंचाई"
Supplementary enterprise,पूरक उद्यभ
Supplementary interaction,अनुपूरक अन्योन्य क्रिया
Supressor gene,निरोधक जीन
Surfactant,पृष्ठ संक्रियक
Susceptible,"सुग्राही, ग्रहणशील"
Suspension culture,निलंबन संवर्ध
Sustainable agriculture,"संधारणीय कृषि, टिकाऊ खेती"
Sustainable development,संधारणीय विकास
Swarming,वृंदन
Sword leaf,तलवारी पत्ती
Syconium,साइकोनियम
Symbiosis,"सहजीविता, सहजीवन"
Syngamy,युग्मक संलयन
System of rice intensification,धान सघनता पद्धति
Systemic herbicide,सर्वांगीय (स्थानांतरित) शाकनाशी
Safflower,कुसुम
Saffron,केसर
Sage,सीस्ती
Sal,साल
Salvia,साल्विया
Sandal wood,चंदन
Sapota,चीकू
Screwpine,केवड़ा
Seabuckhorn,धुरचुक
Senna,सनाय
Serpentine wood,चंद्रभागा
Sesame,तिल
Snake gourd,चिचिड़ा
Snap melon,कचरी
Soapnut,रीठा
Sorghum,ज्वार
Soybean,सोयाबीन
Spanish cherry,मोलश्री
Spinach,पालक
Spindle wood,बारफली
Sponge gourd,"घीया, तोरई"
Stevia,स्टीविया
Stinging nettle,बिच्छू बूटी
Stone flower,छड़ीला
Strawberry,स्ट्राबेरी
Sudan grass,सुडान घास
Sugarcane,गन्ना
Summer squash,चप्पन कद्दू
Sunflower,सूरजमुखी
Sunhemp,सनई
Sweet clover,"बनमेथी, सेंजी"
Sweet gourd,ककरोल
Sweet potato,शकरकंद
Sweet violet,वनषशाह
Sap sucker,रस चूसक
Saw fly,आरा मक्खी
Scale insect,शल्क कीट
Semilooper,अर्ध कुंडलक
Shoot borer,प्ररोह वेधक
Silkworm,रेशम कीट
Snail,घोंघा
Sparrow,गौरैया
Spider,मकड़ी
Squirrel,गिलहरी
Stalk borer,तना वेधक
Stem borer,तना वेधक
Stem girdler,स्तंभ मेखला कीट
Stone weevil,गुठली का घुन
Soil scientist,मृदाविज्ञानी
Tactic movement,अनुचलन गति
Tagging (labelling),टैगन (लेबलन)
Tank silt,टैंक तलछट
Tap root,मूसला जड़
Tassel (maize),"बल्लर, नर मंजरी (मक्का)"
Taxonomy,"वर्गिकी, वर्गीकरण विज्ञान"
Technology,प्रौद्योगिकी
Temperate zone,शीतोष्ण क्षेत्र
Temporary wilting,अस्थायी म्लानि
Tendril,प्रतान
Tensiometer,"तनावमापी, टेन्सियोमीटर"
Tepal,परिदल
Teratogeny,विरूपजनन
Termination codon,समापन प्रकूट
Terrace,वेदिका
Terrace interval,वेदिका अंतराल
Terrestrial radiation,भौमिक विकिरण
Terrestrial weeds,भौमिक खरपतवार
Test cross,परीक्षार्थ संकरण
Test weight,परीक्षण भार
Testa,"बीजावरण, टेस्टा"
Tetrad,चतुष्क
Tetraploid,चतुर्गुणित
Tetraploidy,चतुर्गुणिता
Thalamus,पुष्पासन
Thermal conductivity,ताप संचालकता
Thermal diffusivity,तापीय विसरण
Thermal induction,तापीय प्रेरण
Thermocouple,"तापयुग्म, तापसंयुग्म"
Thermograph,तापलेरवी
Thermoperiodicity,तापीय आवर्तिता
Thermoperiodism,तापीय आवर्तन
Thermophile,तापरागी
Thermotaxis,ताप अनुचलन
Thinning out,विरसन
Threshing,"मड़ाई, गहाई"
Ti plasmid,अर्बुद प्रेरक प्लाज्मिड
Tidal swamps,"ज्वारीय दलदली भूमि, ज्वारीय दलदल"
Tile drainage,खपरैल जल निकास
Tillability,जुताई योग्यता
Tillage,"जुताई, कर्पण"
Tiller (plant),कल्ला (पादप)
Tillering,"कल्ले निकलना, तलशाखन"
Tillering stage,कल्ले फूटने की अवस्था
Tilth,भुरभुरी भूमि
Tissue testing,ऊतक परीक्षण
Toddy,ताड़ी
Tolerance,सह्यता
Top soil,"ऊपरी मृदा, सतही मृदा"
Topato,टमालू
Top-dressing,खड़ी फसल में खाद डालना
Topoclimatology,स्थल मौसमविज्ञान
Topping (tobacco),शीर्षोमूलन (तंबाकू)
Total digestible nutrient,सकल पचनशील पोषक तत्व
Total factor productivity,सकल कारक उत्पादकता
Total soluble solids,कुल घुलनशील ठोस
Totipotency,पूर्णशक्तता
Toxicity,"आविषालुता, विषाक्तता"
Toxin,आविष
Trace elements,"लेशतत्व, सूक्ष्म मात्रिकतत्व"
Tracer elements,"अनुज्ञापक तत्व, अनुरेखक तत्व"
Transacting,पार क्रियाशील
Transcription,अनुलेखन
Transformation,रूपांतरण
Transgenic,पराजीनी
Translation,अनुवाद
Translocation,स्थानांतरण
Transmittance,पारगमनता
Transpiration coefficient,वाष्पोत्सर्जन गुणांक
Transpiration pull,वाष्पोत्सर्जन खिंचाव
Transpiration ratio,वाष्पोत्सर्जन अनुपात
Transplant shock,प्रत्यारोपण झटका
Transplanter,रोपाई यंत्र
Transplanting,"रोपण, रोपाई"
Transported soil,स्थानांतरित मृदा
Transposon,ट्रांस्पोसोन
Transverse drainage,अनुप्रस्थ जलनिकास
Trap crops,"पाश फसलें, फाँसू फसलें"
Trashing,पत्ती उतारना (जैसे गन्ने में)
Treatment,उपचार
Tree cropping,वृक्ष सस्यन
Tree ring,वृक्षवलय
Trial,परख
Trickle irrigation,अल्पमात्री सिंचाई
Trigger factor,विमोचक कारक
Triploid,त्रिगुणित
Tripple cropping,"त्रिधा सस्यन, तिहरा सस्यन"
Trophic level,पोषी स्तर
Tropic movements,अनुवर्तनी गति
Tropical region,उष्ण कटिबंधीय क्षेत्र
Tropism,अनुवर्तन
True density,वास्तविक घनत्व
True digestibility,वास्तविक पचनीयता
Truncated profile,रुंड परिच्छेदिका
Truncated soil,रुंड भूमि
Tsunami,सुनामी
Tuber crops,कंदीय फसलें
Tuber,कंद
Tumour,अर्बुद
Tuncation of soil,भूमि रुंडन
Tundra,टुंड्रा
Turf,"दर्भस्थल, टर्फ, पीट"
Turgid,स्फीत
Turgor movement,स्फीति गति
Turgor pressure,स्फीति दाब
Turgor,स्फीति
Turner's syndrome,टर्नर का संलक्षण
Type (plant),"प्रकार, पादप प्रारूप"
Type I error,प्रथम प्रकार की त्रुटि
Type II error,द्वितीय प्रकार की त्रुटि
Typhoon,टाइफून
Tamarind,इमली
Tarragon,किरमाला
Temple or pagoda tree,"स्वैर चंपा, सोन चंपा"
Thistle,सज्जी
Thuja,मोरपंखी
Thyme,बनजवाइन
Tobacco,तम्बाकू
Tomato,टमाटर
Tree of sorrow,हरसिंगार
Triticale,ट्रिटिकेल
Trumpet vine,लटकनिया
Tuberose,रजनी गंधा
Turmeric,हल्दी
Turnip,शलगम
Typha (Indian reed mace),पटेर
Tea mosquito,टी' मच्छर कीट
Termites (white ant),दीमक
Thrips,थ्रिप्स
Ultracentrifugation,द्रुतअपकेंद्रण
Ultrasound,पराध्वनि
Umbel,पुष्पछत्र
Uncoupling,अयुग्मन
Unfruitfulness,"अफलत्व, अफलन"
Univalent,एकसंयोजी
Universal genetic code,सार्वभौम आनुवंशिक कोड
Universal soil loss equation,सार्वभौम मृदा ह्रास समीकरण
Unsaturated fatty acids,असंतृप्त वसीय अम्ल
Upland rice,उच्चभूमि धान
Upland,"उपरिभूमि, उच्चभूमि"
Urban compost,शहरी कंपोस्ट
Urea,यूरिया
Urease,यूरिएज
Ulla grass,उल्ला घास
Vaccine,"वैक्सीन, टीका"
Vacuole,"धानी, रसधानी"
Value-added agriculture,मूल्यवर्धित कृषि
Value added product,मूल्यवर्धित उत्पाद
Value addition,मूल्यवर्धन
Value cost ratio,मूल्य लागत अनुपात
VAM (vesicular arbuscular),वैम (पुष्पकात्मक अर्बस्कुलर)
Vapour heat treatment,वाष्प तापोपचार
Vapour pressure,वाष्प दाब
Variable cost,परिवर्ती लागत
Variable gene,परिवर्ती जीन
Variable rate technology,परिवर्ती दर प्रौद्योगिकी
Variance,प्रसारण भिन्नता
Variation,विभिन्नता
Variety,किस्म
Vector,रोग वाहक
Vegetation,वनस्पति
Vegetation degradation,वानस्पतिक निम्नीकरण
Vegetative barrier,वानस्पतिक रोध
Vegetative cover,वानस्पतिक आच्छादन
Vegetative propagation,वानस्पतिक प्रवर्धन
Vegetative stage,वानस्पतिक प्रावस्था
Venation,शिराविन्यास
Vermicastings,"कृमि-क्षिप्ति, केंचुए का मल"
Vermicompost,वर्मी कंपोस्ट
Vernalization,वसंतीकरण
Vertical mulching,ऊर्ध्व पलवार
Vertisol,वर्टिसॉल
Viability (seed),जीवनक्षमता (बीज)
Vine,"लता, द्राक्षालता"
Vinegar,सिरका
Vir gene,"उग्र जीन, विर जीन"
Virgin land,"अकृष्य भूमि, अक्षत भूमि"
Virgin soil,"अकृष्य मृदा, अक्षत मृदा"
Virulence,उग्रता
Virus,विषाणु
Virus coat protein,विषाणु आवरण प्रोटीन
Virus indexing,विषाणु सूचीकरण
Viscosity,श्यानता
Visible radiation,दृश्य विकिरण
Vitamins,विटामिन
Viticulture,अंगूरोत्पादन
Viviparous,"सजीव प्रजक, जरायुज"
Void space,रिक्त स्थान
Volatilization,वाष्पीकरण
Volunteer plants,नैसर्गिक पौधे
Vanilla,वनिला
Vetiver,खस
Veterinanian doctor,पशु चिकित्सक
Virologist,विषाणुविज्ञानी
Wage,मजदूरी
Warm blooded animal,नियत तापीय प्राणी
Waste management,अपशिष्ट प्रबंधन
Wastelands,व्यर्थ भूमि
Water application efficiency,जल प्रयोग दक्षता
Water application rate,जल प्रयोग दर
Water balance,जल संतुलन
Water compaction,जल संहतीकरण
Water conservation,जल संरक्षण
Water consumption,"जल की खपत, जल उपभोग"
Water conveyance efficiency,जल संवहन दक्षता
Water culture,जल कृषि
Water deficit,जल न्यूनता
Water distribution efficiency,जल वितरण दक्षता
Water duty,जलकर
Water furrow,जल कूंड
Water gates,जल द्वार
Water logging,जलाक्रांति
Water management,जल प्रबंधन
Water requirement of crops,फसलों की जल मांग
Water saturation deficit,जलसंतृप्तता न्यूनता
Water table,भौम जलस्तर
Water use efficiency,जल उपयोग दक्षता
Water yield,जल प्राप्ति
Water-harvesting,जल संग्रहण
Watershed,जलसंभर
Watershed management,जलसंभर प्रबंधन
Watershed treatment,जलसंभर उपचार
Watershed-based system,जलसंभर प्रणाली
Waterway,जलमार्ग
Wave-length,तरंग दैर्घ्य
Waxing,मोमीकरण
Weather,"मौसम, ऋतु"
Weathering,"अपक्षयण, अपक्षय"
Weed,खरपतवार
Weed control,खरपतवार नियंत्रण
Weed control efficiency,खरपतवार नियंत्रण दक्षता
Weed eradication,खरपतवार निर्मूलन
Weed index,खरपतवार सूचकांक
Western blotting,वेस्टर्न शोषण
Weed spectrum,खरपतवार स्पेक्ट्रम
Weeding,निराई
Wet-bulb depression,आर्द्र-बल्ब गिरावट
Wet-bulb temperature,आर्द्र-बल्ब तापमान
Wet-bulb thermometer,आर्द्र-बल्ब तापमापी
Wetland,आर्द्र भूमि
Wet planting,नम रोपण
Wet season,नम मौसम
Wet seeding,गीली बुवाई
Wet year,आर्द्र वर्ष
Wettable powder,क्लेदनीय चूर्ण
Wetting agent,"क्लेदक, क्लेदन कारक"
Whirling psychrometer,घूर्णी आर्द्रतामापी
White revolution,श्वेत क्रांति
Whole farm analysis,समग्र फार्म विश्लेषण
Whole farm approach,समग्र फार्म दृष्टिकोण
Wider adaptibility,व्यापक अनुकूलनशीलता
Wilting point,म्लानि बिन्दु
Wind break,वातरोध
Wind energy,वात ऊर्जा
Wind erosion,वायु अपरदन
Wind generation,वायु उत्पन्न करना
Wind mill,पवन चक्की
Wind power,वायु शक्ति
Wind speed,वायु गति
Wind strip cropping,वायु पट्टिका सस्यन
Wind velocity,वायु वेग
Wind,वायु
Windrow,विंड्रो
Windrower,विंड्रोअर
Wind-vane,वात दिग्दर्शी
Winnower,ओसाईयंत्र
Winnowing,ओसाई
Wobble hypothesis,वॉबल परिकल्पना
Womb,गर्भाशय
Wood ash,काष्ठ राख
Wood gas,काष्ठ गैस
Work,कार्य
Walnut,अखरोट
Water cress,ब्राह्मी साग
Water hyacinth,जलकुंभी
Water melon,तरबूज
Water mint,टिवरा
Weeping willow,मजनून
West Indian mahogany,महोगनी
Wheat,गेहूं
White clover,संफतल
White mulbery,तून
White popinec,सुबवूल
White willow,बिस
Wild marjorim,"सतरा, बनतुलसी"
Wild oat,जंगली जई
Winged bean,पंखिया बीन
Winter squash,विलायती कद्दू
Withania,अश्वगंधा
"Wood sorrel, oxalis",खट्टी बूटी
Wasp,"बर्र, ततैया"
Weaver bird,बया
Weevil,घुन
White grup,सफेद सूंड़ी
Woolly aphid,रुईया माहू
Xanthinuria,जैंथीनमेह
Xanthophyll,पीतवर्णक
X-chromosome,एक्स' गुणसूत्र
Xenia,अपर पराग प्रभाव
Xeroderma pigmentosum,जीरोडर्मा पिग्मेंटोसम
Xerophyte,मरुपादप
Xerophytism,मरुद्भिद्ता
X-ray diffraction,"एक्स-किरण विवर्तन, एक्स-रे विवर्तन"
Xylem,जाइलम- दारु
Xylophyte,"ज़ाइलोफाइट, काष्ठीय पादप"
Y' trellis,वाई' जाल
Y-chromosome,वाई-गुणसूत्र
Yeast,"खमीर, यीस्ट"
Yeast extract,यीस्ट निष्कर्ष
Yellow revolution,पीत क्रांति
Yellowing,पीला पड़ना
Yield component,उपज घटक
Yield monitoring,उपज अनुवीक्षण
Yield potential,उपज शक्यता
Yield stability,उपज स्थायित्व
Yolk,पीतक
Yellow berried nightshade,कटीली
Yellow myrobalan,हरीर
Zaid,जायद
Z-chromosome,जेड-गुणसूत्र
Z-DNA,जेड-डीएनए
Zeatin,जीएटिन
Zero energy cool chamber,शून्य ऊर्जा शीतकक्ष
Zero tillage,शून्य कर्षण
Zero tolerance,सून्य सह्यता
Zinc deficiency,जिंक अल्पता
Zinc finger protein,जिंक फिंगर प्रोटीन
Zincated urea,जिंकयुक्त यूरिया
Zona pellucida,पारदर्शी अंडावरण
Zoophily,प्राणि परागण
Zooplankton,प्राणि प्लवक
Zygote,युग्मज
Zygotic lethal gene,युग्मज घातक जीन
Zanthophylum,तेजफल
Zoologist,प्राणिविज्ञानी
