Punjabi,Assamese
ਪ੍ਰੋਗਰਾਮ ਮੁਲਾਂਕਣ ਅਤੇ ਸਮੀਖਿਆ ਤਕਨੀਕ (PERT),কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT)
ਪ੍ਰੋਗਰਾਮ ਰੁਕਣਾ,কাৰ্য্যক্ৰম বন্ধ
ਪ੍ਰੋਗਰਾਮ ਲਾਇਬ੍ਰੇਰੀ,প্ৰগ্ৰেম লাইব্ৰেৰী
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਚਲਾਉਣ,প্ৰগ্ৰেম চলোৱা
ਪ੍ਰੋਗਰਾਮਰ,প্ৰগ্ৰেমাৰ
ਪ੍ਰੋਲੋਗ,প্ৰলোগ
ਪ੍ਰੋਮ,PROM
ਪ੍ਰਸਾਰ,প্ৰসাৰণ
ਪ੍ਰਸਤਾਵ,প্ৰস্তাৱনা
ਸੁਰੱਖਿਅਤ ਕੁੰਜੀ,সুৰক্ষিত চাবি
ਸੁਰੱਖਿਆ,সুৰক্ষা
ਪ੍ਰੋਟੋਕੋਲ,প্ৰট&#39;কল
ਪ੍ਰੋਟੋਕੋਲ ਅਨੁਵਾਦ,প্ৰট&#39;কল অনুবাদ
ਸੂਡੋ ਕੋਡ,ছ্যুডো ক&#39;ড
ਜਨਤਕ ਡਾਟਾ ਨੈੱਟਵਰਕ,ৰাজহুৱা তথ্য নেটৱৰ্ক
ਜਨਤਕ ਡੋਮੇਨ,ৰাজহুৱা ডমেইন
ਜਨਤਕ ਕੁੰਜੀ ਇਨਕ੍ਰਿਪਟਿੰਗ,ৰাজহুৱা কি&#39; এনক্ৰিপটিং
ਨਬਜ਼,নাড়ী
ਪਲਸ ਕੋਡ ਮੋਡੂਲੇਸ਼ਨ,পালছ ক&#39;ড মডুলেচন
ਪਲਸ ਡਿਜੀਟਲ ਮੋਡੂਲੇਸ਼ਨ (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
ਪਲਸ ਰੇਲਗੱਡੀ,পালছ ট্ৰেইন
ਵਿਰਾਮ ਚਿੰਨ੍ਹ,বিৰাম চিহ্ন
ਧੱਕਾ,হেঁচ
ਆਟੋਮੇਟਾ ਥੱਲੇ ਧੱਕੋ,push down automata
ਪੁਸ਼ਅੱਪ ਸੂਚੀ,pushup তালিকা
ਕੁਆਡ ਘਣਤਾ,quad ঘনত্ব
ਯੋਗਤਾ,অৰ্হতা
ਕੁਆਂਟੀਫਾਇਰ,কোৱান্টিফায়াৰ
ਮਾਤਰਾ,কোৱাণ্টাইজ কৰক
ਕੁਆਂਟਾਇਜ਼ਰ,কোৱাণ্টাইজাৰ
ਕੁਆਂਟਮ,কোৱাণ্টাম
ਕੁਆਂਟਮ ਘੜੀ,কোৱাণ্টাম ঘড়ী
ਕੁਆਂਟਮ ਕੰਪਿਊਟਿੰਗ,কোৱাণ্টাম কম্পিউটিং
ਉਦਾਹਰਨ ਦੁਆਰਾ ਪੁੱਛਗਿੱਛ,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
ਪੁੱਛਗਿੱਛ,প্ৰশ্ন
ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ,প্ৰশ্ন ভাষা
ਪੁੱਛਗਿੱਛ ਦੀ ਪ੍ਰਕਿਰਿਆ,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
ਕਤਾਰ,লানি পতা
ਕਤਾਰ ਪ੍ਰਬੰਧਨ,শাৰী ব্যৱস্থাপনা
ਕਤਾਰ ਰਜਿਸਟਰ,শাৰী পঞ্জীয়ন
ਕਤਾਰਬੱਧ ਨੈੱਟਵਰਕ,শাৰীবদ্ধ নেটৱৰ্ক
ਕਤਾਰਬੱਧ ਥਿਊਰੀ,queuining তত্ত্ব
ਤੇਜ਼ ਪਹੁੰਚ ਮੈਮੋਰੀ,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
ਭਾਗ,ভাগফল
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
ਮੂਲ,ৰেডিক্স
ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਣ (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
ਬੇਤਰਤੀਬ ਸਕੈਨ,ৰেণ্ডম স্কেন
ਰਾਸਟਰ,ৰাষ্টাৰ
ਰਾਸਟਰ ਸਕੈਨ,ৰেষ্টাৰ স্কেন
ਮੁੜ ਇੰਜੀਨੀਅਰਿੰਗ,re অভিযান্ত্ৰিকীকৰণ
ਮੁੜ ਵਾਧਾ,পুনৰ বৃদ্ধি
ਪਹੁੰਚਯੋਗਤਾ,ৰিচেবিলিটি
ਪੜ੍ਹੋ,পঢ়া
ਸਿਰ ਪੜ੍ਹੋ,মূৰ পঢ়া
ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ,কেৱল পঢ়ক
ਸਿਰਫ ਮੈਮੋਰੀ ਪੜ੍ਹੋ,কেৱল পঢ়া স্মৃতিশক্তি
ਪੜ੍ਹੋ ਲਿਖਣ ਦਾ ਸਿਰ,পঢ়া লিখা মূৰ
ਪੜ੍ਹਨ/ਲਿਖਣ ਦਾ ਚੱਕਰ,পঢ়া/লিখা চক্ৰ
ਪੜ੍ਹੋ/ਲਿਖੋ ਸਿਰ,পঢ়া/লিখা মূৰ
ਪੜ੍ਹੋ/ਲਿਖੋ,পঢ়া/লিখা
ਪਾਠਕ,পাঠক
ਪੜ੍ਹਨਾ,পঢ়ি থকা
ਪੜ੍ਹੋ,ৰিড-আউট
ਅਸਲੀ,বাস্তৱ
ਰੀਅਲ ਟਾਈਮ ਪ੍ਰੋਸੈਸਿੰਗ,ৰিয়েল টাইম প্ৰচেছিং
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,গ্ৰাহক
ਮਾਨਤਾ ਤਰਕ,চিনাক্তকৰণ যুক্তি
ਦੁਬਾਰਾ ਕੰਪਾਇਲ ਕਰੋ,পুনৰ কম্পাইল কৰক
ਰਿਕਾਰਡ,নথিভুক্ত
ਰਿਕਾਰਡਿੰਗ ਸਿਰ,ৰেকৰ্ডিং হেড
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ ਗਲਤੀ,পুনৰুদ্ধাৰযোগ্য ভুল
ਰਿਕਵਰੀ,পুনৰুদ্ধাৰ
ਰੀਕਰਸਿਮ ਥਿਊਰਮ,পুনৰাবৃত্তি উপপাদ্য
ਦੁਹਰਾਓ,পুনৰাবৃত্তি
ਆਵਰਤੀ ਫੰਕਸ਼ਨ,পুনৰাবৃত্তিমূলক ফলন
ਘਟਾਇਆ ਗਿਆ ਨਿਰਦੇਸ਼ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
ਰਿਡੰਡੈਂਸੀ,অতিৰিক্ততা
ਸੁਤੰਤਰ ਡਿਸਕਾਂ ਦੀ ਬੇਲੋੜੀ ਐਰੇ (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲਾ,পুনৰ প্ৰৱেশকাৰী
ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕੋਡ,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
ਹਵਾਲਾ,সন্দৰ্ভ
ਹਵਾਲਾ ਇਕਸਾਰਤਾ,ৰেফাৰেন্সিয়েল অখণ্ডতা
ਪ੍ਰਤੀਬਿੰਬ,প্ৰতিফলনশীলতা
ਪ੍ਰਤੀਬਿੰਬ,প্ৰতিফলন
ਅਪਵਰਤਨ,বিবৰ্তন
ਤਾਜ਼ਾ ਕਰੋ,সতেজ কৰক
ਪੁਨਰਜਨਮ,পুনৰুত্পাদন
ਰਜਿਸਟਰ,পঞ্জীয়ন কৰা
ਨਿਯਮਤ ਵਿਆਕਰਣ,নিয়মীয়া ব্যাকৰণ
ਸਬੰਧ,সম্পৰ্ক
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ,সম্পৰ্কীয় ডাটাবেছ
ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ,সম্পৰ্কীয় আৰ্হি
ਰਿਸ਼ਤੇਦਾਰ,সম্পৰ্কীয়
ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ,আপেক্ষিক সম্বোধন
ਰੀਲੇਅ,ৰিলে
ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲਿੰਗ,নিৰ্ভৰযোগ্যতা মডেলিং
ਭਰੋਸੇਯੋਗ,নিৰ্ভৰযোগ্য
ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ,স্থানান্তৰযোগ্য ক&#39;ড
ਰਿਮੋਟ,দূৰৱৰ্তী
ਰਿਮੋਟ ਹੋਸਟ,দূৰৱৰ্তী গৃহস্থ
ਰਿਮੋਟ ਨੌਕਰੀ ਦਾਖਲਾ,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
ਰਿਮੋਟ ਲਾਗ-ਇਨ,দূৰৱৰ্তী লগ-ইন
ਰਿਮੋਟ ਪ੍ਰਕਿਰਿਆ ਕਾਲ (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
ਰਿਮੋਟ ਸੈਂਸਿੰਗ,ৰিম&#39;ট চেন্সিং
ਨਾਮ ਬਦਲੋ,নাম সলনি কৰক
ਪੇਸ਼ਕਾਰੀ,ৰেণ্ডাৰ কৰা
ਰੀਪੀਟਰ,ৰিপিটাৰ
ਜਵਾਬ,প্ৰত্যুত্তৰ
ਬੇਨਤੀ,অনুৰোধ
ਟਿੱਪਣੀਆਂ ਲਈ ਬੇਨਤੀ (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
ਬੇਨਤੀ/ਜਵਾਬ ਪ੍ਰੋਟੋਕੋਲ,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
ਪ੍ਰੋਗਰਾਮ ਨੂੰ ਮੁੜ ਚਲਾਓ,প্ৰগ্ৰেম পুনৰ চলাওক
ਖੋਜ,গৱেষণা
ਰੀਸੈਟ ਚੱਕਰ,ৰিছেট চক্ৰ
ਨਿਵਾਸੀ,বাসিন্দা
ਮਤਾ,সংকল্প
ਸਰੋਤ,সম্পদসমূহ
ਜਵਾਬ ਦਾ ਸਮਾਂ,সঁহাৰি সময়
ਰੀਸਟਾਰਟ ਕਰੋ,পুনৰাৰম্ভ কৰক
ਰੀਸਟੋਰ ਕਰੋ,পুনৰ সঞ্চয় কৰা
ਰੀਟਰੇਸ,পুনৰ অনুসন্ধান কৰক
ਰੀਟ੍ਰਾਂਸਮਿਸ਼ਨ,পুনৰ সংক্ৰমণ
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,উদ্ধাৰ কৰা
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,পুনৰ চেষ্টা কৰক
ਵਾਪਸੀ,উভতাই দিয়া
ਵਾਪਸੀ ਕੋਡ,ক&#39;ড ঘূৰাই দিয়ক
ਵਾਪਸੀ ਕੁੰਜੀ,ৰিটাৰ্ণ কি&#39;
ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
ਮੁੜ ਲਿਖਣਯੋਗ,পুনৰ লিখিব পৰা
RGB ਮਾਨੀਟਰ,RGB মনিটৰ
ਰਿਬਨ,ফিতা
ਸਹੀ ਮੁੱਦਾ,সঠিক বিষয়
ਰੋਬੋਟ,ৰবট
ਰੋਬੋਟਿਕਸ,ৰবটিক্স
ਮਜ਼ਬੂਤ,মজবুত
ਭੂਮਿਕਾ,ভূমিকা
ਵਾਪਸ ਰੋਲ,ৰোল বেক
ਵਿੱਚ ਰੋਲ,ৰোল ইন
ਵੇਲਨਾ,ৰোল আউট
ROM,ৰম
ਰੂਟ,শিপা
ਰੂਟ ਡਾਇਰੈਕਟਰੀ,ৰূট ডাইৰেকটৰি
ਗਲਤੀ ਦਾ ਦੌਰ,ভুলৰ ৰাউণ্ড
ਰਾਊਟਰ,ৰাউটাৰ
ਰੂਟਿੰਗ,ৰুটিং
RS232C ਇੰਟਰਫੇਸ,RS232C আন্তঃপৃষ্ঠ
RSA ਇਨਕ੍ਰਿਪਸ਼ਨ,RSA এনক্ৰিপচন
ਆਰ.ਟੀ.ਸੀ,আৰ টি চি
ਲੰਬਾਈ ਇੰਕੋਡਿੰਗ ਚਲਾਓ,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
ਚਲਾਉਣ ਦਾ ਸਮਾਂ,ৰান টাইম
ਰੰਨਟਾਈਮ ਗਲਤੀ,ৰান টাইম ত্ৰুটি
ਨਮੂਨਾ,নমুনা
ਨਮੂਨਾ,নমুনা সংগ্ৰহ কৰা
ਸੈਟੇਲਾਈਟ,উপগ্ৰহ
ਸੰਤ੍ਰਿਪਤ,চেচুৰেটিং
ਸੇਵ ਕਰੋ,সঞ্চয় কৰা
ਸਕੇਲੇਬਿਲਟੀ,স্কেলেবিলিটি
ਸਕੇਲਰ,স্কেলাৰ
ਸਕੈਨਿੰਗ,স্কেনিং কৰা
ਦ੍ਰਿਸ਼,দৃশ্যপট
ਸ਼ਡਿਊਲਰ,সূচীকাৰক
ਸਕਰੀਨ ਚਿੱਤਰ ਪ੍ਰੋਜੈਕਟਰ,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
ਸਕ੍ਰਿਪਟ,চিত্ৰনাট্য
ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ,লিপিৰ ভাষা
ਸਕ੍ਰੋਲਿੰਗ,স্ক্ৰলিং কৰা
SDLC (ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
ਖੋਜ,সন্ধান
ਖੋਜ ਇੰਜਣ,চাৰ্চ ইঞ্জিন
ਖੋਜ ਰੁੱਖ,search tree
ਖੋਜ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ,সন্ধান কৰি আছে
ਸੈਕੰਡਰੀ,মাধ্যমিক
ਸੈਕਟਰ,খণ্ড
ਸੁਰੱਖਿਆ ਨੀਤੀ,সুৰক্ষা নীতি
ਸਮਾਂ ਭਾਲੋ,সময় বিচাৰিব
ਖੰਡ,ছেগমেণ্ট
ਵਿਭਾਜਨ,ছেগমেণ্টেচন
ਚੋਣ ਲੜੀ,নিৰ্বাচন সজাই পৰাই তোলা
ਆਪਣੇ ਆਪ ਵਿੱਚ ਸ਼ਾਮਲ,self contained
ਅਰਥ ਵਿਗਿਆਨ,অৰ্থবিজ্ঞান
ਸੈਮਾਫੋਰ,চেমাফোৰ
ਸੈਮੀਕੰਡਕਟਰ,অৰ্ধপৰিবাহী
ਅਰਥਵਾਦੀ ਵੈੱਬ,চেমন্টিক ৱেব
ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ,ক্ৰমিক অভিগম পদ্ধতি
ਸੀਰੀਅਲ,ছিৰিয়েল
ਸੀਰੀਅਲਾਈਜ਼ਰ,ছিৰিয়েলাইজাৰ
ਸਰਵਰ,চাৰ্ভাৰ
ਸਰਵਰ ਕਰੈਸ਼,চাৰ্ভাৰ ক্ৰেচ
ਸਰਵਰ ਲਾਇਸੰਸ,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
ਸਰਵੋ ਗੁਣਕ,চাৰ্ভো বহুগুণক
ਸੈੱਟ ਕਰੋ,স্থাপন কৰা
ਸੈੱਟ ਪੁਆਇੰਟ,ছেট পইণ্ট
ਸਥਾਪਨਾ ਕਰਨਾ,স্থাপন কৰা
ਛਾਂ,ছাঁ পৰা ঠাই
ਸ਼ੈਡਿੰਗ,ছাঁ দিয়া
ਸ਼ੈਡੋ,ছাঁ
ਸ਼ੇਅਰ ਫਾਇਲ,ফাইলটো শ্বেয়াৰ কৰক
ਸਾਂਝੀ ਪਹੁੰਚ,অংশীদাৰী অভিগম
ਸਾਂਝਾ ਕਰਨਾ,ভাগ কৰি দে
ਸ਼ੈੱਲ,খোলা
ਸ਼ਿਫਟ ਅੱਖਰ,শিফ্ট চৰিত্ৰ
ਸ਼ਾਰਟ ਸਰਕਟ,শ্বৰ্ট চাৰ্কিট
ਛੋਟੀ ਹਦਾਇਤ,চুটি নিৰ্দেশনা
ਭੈਣ-ਭਰਾ,সহোদৰ
ਨੁਕਸਾਨ,পাৰ্শ্বক্ৰিয়া
ਸਾਈਨ ਬਿੱਟ,sign bit
ਇਸ਼ਾਰਾ,সংকেত
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,সংকেত প্ৰক্ৰিয়াকৰণ
ਸਿਗਨਲ,সংকেত প্ৰদান কৰা
ਸਿਗਨਲ-ਤੋਂ-ਸ਼ੋਰ ਅਨੁਪਾਤ,সংকেত-শব্দ অনুপাত
ਦਸਤਖਤ,চহী
ਦਸਤਖਤ ਟੈਸਟਿੰਗ,স্বাক্ষৰ পৰীক্ষণ
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,উল্লেখযোগ্য অংক
ਸਿਲੀਕਾਨ ਚਿੱਪ,ছিলিকন চিপ
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
ਸਿੰਪਲੈਕਸ,ছিমপ্লেক্স
ਸਿੰਪਲੈਕਸ ਨੋਡ,simplex ন&#39;ড
ਸਿਮੂਲੇਸ਼ਨ,চিমুলেচন
ਸਿਮੂਲੇਟਰ,চিমুলেটৰ
ਸਿਮਟਲ,একে লগে
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,একেলগে প্ৰক্ৰিয়াকৰণ
ਸਿੰਗਲਟਨ,চিংগলটন
ਸਾਈਟ ਲਾਇਸੰਸ,চাইট অনুজ্ঞাপত্ৰ
ਆਕਾਰ,আকাৰ
ਆਕਾਰ,আকাৰ নিৰ্ধাৰণ
ਸਕੈਚਿੰਗ,স্কেচিং
ਛੱਡੋ,বাদ দিয়া
ਛੱਡਣਾ,এৰি দিয়া হৈছে
ਸਲੈਸ਼,স্লেছ
ਗੁਲਾਮ ਕੰਪਿਊਟਰ,স্লেভ কম্পিউটাৰ
ਸਲਾਈਡਿੰਗ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,স্লাইডিং উইন্ডো প্ৰটোকল
ਸਲਿੱਪ,পিছলা
ਸਲਾਟ,ছাঁদ
ਛੋਟਾ ਕੰਪਿਊਟਰ ਸਿਸਟਮ ਇੰਟਰਫੇਸ (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,স্মাৰ্ট কাৰ্ড
snail ਮੇਲ,শামুক মেইল
ਸਨੈਪਸ਼ਾਟ,স্নেপশ্বট
ਸਾਫਟ ਕੰਪਿਊਟਿੰਗ,চফ্ট কম্পিউটিং
ਸਾਫਟ ਕਾਪੀ,চফ্ট কপি
ਨਰਮ ਫੌਂਟ,কোমল ফন্ট
ਸਾਫਟਵੇਅਰ,ছ’ফ্টৱেৰ
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,চফ্টৱেৰ পাইৰেচি
ਸਪੈਕਟ੍ਰਮ,বৰ্ণালী
ਸਪਿਰਲ,সৰ্পিল
ਸ਼ੀਟ ਫੈਲਾਓ,স্প্ৰেড শ্বীট
ਮਿਆਰੀ,মানদণ্ড
ਮਿਆਰੀ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
ਮਾਨਕੀਕਰਨ,প্ৰামাণিককৰণ
ਸਟੈਂਡਬਾਏ ਸਮਾਂ,ষ্টেণ্ডবাই সময়
ਸਟਾਰ LAN,ষ্টাৰ লেন
ਸਟਾਰ ਟੋਪੋਲੋਜੀ,তৰা টপোলজি
ਬਿੱਟ ਸ਼ੁਰੂ ਕਰੋ,ষ্টাৰ্ট বিট
ਭੁੱਖਮਰੀ,অনাহাৰ
ਸਥਿਰ ਮੈਮੋਰੀ&#39;,ষ্টেটিক মেমৰি&#39;
ਸਥਿਤੀ ਚੈਨਲ,ষ্টেটাছ চেনেল
ਕਦਮ ਦਾ ਆਕਾਰ,ষ্টেপৰ আকাৰ
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
ਸਟਾਪ ਕੋਡ,ষ্টপ ক&#39;ড
ਸਟਾਪ ਕੁੰਜੀ,বন্ধ কি&#39;
ਸਟੋਰੇਬਿਲਟੀ,সংৰক্ষণযোগ্যতা
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,সংৰক্ষিত প্ৰগ্ৰেম
ਸਤਰ ਡਾਟਾ,ষ্ট্ৰিং ডাটা
ਢਾਂਚਾਗਤ ਕੋਡਿੰਗ,গঠনমূলক ক&#39;ডিং
ਢਾਂਚਾਗਤ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
ਸ਼ੈਲੀ ਸ਼ੀਟ,ষ্টাইল শ্বীট
ਉਪ-ਡਾਇਰੈਕਟਰੀ,উপ-ডাইৰেকটৰি
ਸਬਨੈੱਟ,চাবনেট
ਸਬਟ੍ਰੀ,উপবৃক্ষ
ਸੰਖੇਪ,সাৰাংশ
ਸੁਪਰ ਕੰਪਿਊਟਰ,চুপাৰ কম্পিউটাৰ
ਸੁਪਰ ਕੰਪਿਊਟਿੰਗ,চুপাৰ কম্পিউটিং
ਸੁਪਰ ਕੁੰਜੀ,চুপাৰ কী
ਸੁਪਰ ਉਪਭੋਗਤਾ,চুপাৰ ইউজাৰ
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,তত্বাৱধানত শিক্ষণ
ਸਹਾਇਤਾ ਚਿੱਪ,সমৰ্থন চিপ
ਸਰਫ,চাৰ্ফ
ਸਰਫਿੰਗ,চাৰ্ফিং
ਸਵੈਪ,অদলবদল
ਵਿੱਚ ਸਵੈਪ,শ্বেপ ইন
ਸਵੈਪ ਬਾਹਰ,শ্বেপ আউট
ਸਵੈਪਿੰਗ,শ্বেপিং
ਬਦਲਿਆ ਨੈੱਟਵਰਕ,চুইচ কৰা নেটৱাৰ্ক
ਬਦਲੀ ਜਾ ਰਹੀ ਹੈ,চুইচিং কৰা
ਸਵਿਚਿੰਗ ਥਿਊਰੀ,চুইচিং তত্ত্ব
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,প্ৰতীকী প্ৰগ্ৰেমিং
ਸਮਕਾਲੀਕਰਨ,সমন্বয়
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,সমন্বয়ক
ਸਮਕਾਲੀ,সমকালীন
ਸਮਕਾਲੀ ਡਿਜੀਟਲ ਲੜੀ (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
ਸੰਟੈਕਸ ਵਿਸ਼ਲੇਸ਼ਣ,বাক্যবিন্যাস বিশ্লেষণ
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,ব্যৱস্থা বিশ্লেষণ
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,চিষ্টেম ইঞ্জিনিয়াৰিং
ਸਿਸਟਮ ਹੈਕਰ,চিস্টেম হেকাৰ
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,চিস্টেম ইন্টিগ্ৰেটৰ
ਸਿਸਟਮ ਲਾਗ,চিস্টেম লগ
ਸਿਸਟਮ ਮਾਸਕ,চিস্টেম মাস্ক
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ,চিস্টেম প্ৰগ্ৰেমাৰ
ਸਿਸਟਮ ਨੂੰ ਮੁੜ ਚਾਲੂ ਕਰੋ,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
ਸਿਸਟਮ ਬੰਦ,চিস্টেম বন্ধ কৰা
ਸਿਸਟਮ ਟੈਸਟਿੰਗ,চিস্টেম পৰীক্ষণ
ਸਿਸਟਮ ਸਹੂਲਤ,চিস্টেম সঁজুলি
ਯੋਜਨਾਬੱਧ ਕੋਡ,পদ্ধতিগত ক&#39;ড
ਟੈਬ ਕਮਾਂਡ,tab কমাণ্ড
ਟੇਬਲ,মেজ
ਸਾਰਣੀ ਉੱਪਰ ਦੇਖੋ,টেবুলখন ওপৰলৈ চাওক
ਟੇਬਲ ਸਪੇਸ,টেবুলৰ স্থান
ਟੈਬਲੇਟ,টেবলেট
ਸਾਰਣੀਬੱਧ ਐਰੇ,টেবুলাৰ এৰে
ਟੇਬਲਿੰਗ ਫੰਕਸ਼ਨ,টেবুলেটিং ফাংচন
ਟੈਗ ਕੀਤਾ ਆਰਕੀਟੈਕਚਰ,টেগ কৰা স্থাপত্য
ਟੈਗਡ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮੈਟ (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
ਟੈਂਡਮ ਸਿਸਟਮ,টাণ্ডাম ব্যৱস্থা
ਟੇਪ ਦੀ ਘਣਤਾ,টেপ ঘনত্ব
ਟੇਪ ਮਾਸਕ,টেপ মাস্ক
tar ਫਾਈਲ,tar ফাইল
ਟਾਸਕ,কাৰ্য
ਟਾਸਕ ਬਾਰ,টাস্ক বাৰ
ਕਾਰਜ ਅਨੁਸੂਚੀ,কাৰ্য্য নিৰ্ধাৰক
TCP/IP (ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
ਤੋੜਨ ਦੀ ਕਾਰਵਾਈ,টিয়াৰডাউন অপাৰেচন
ਟੈਲੀਕਾਮ,টেলিকম
ਦੂਰਸੰਚਾਰ,দূৰসংযোগ
ਟੈਲੀਕਾਨਫਰੰਸ,টেলিকনফাৰেন্স
ਟੈਲੀਕਾਨਫਰੈਂਸਿੰਗ,টেলিকনফাৰেন্সিং
