Kannada,Odiya
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗ,ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗೀಕರಣ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଗୀକରଣ |
ರೋಹಿತದ ಪಾತ್ರ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଚରିତ୍ର |
ಮಾನವ ವಿಘಟನೆಯ ಪ್ರಮೇಯ,ମାନବ ବିଚ୍ଛେଦ ତତ୍ତ୍। |
"ರೋಹಿತದ ಸಾಂದ್ರತೆ, ಮಾನವ ಸಾಂದ್ರತೆ","ସ୍ପେକ୍ଟ୍ରାଲ୍ ସାନ୍ଦ୍ରତା, ମାନବ ସାନ୍ଦ୍ରତା |"
ರೋಹಿತದ ವಿದ್ಯುತ್ ವಿತರಣೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |
ರೋಹಿತ ಶಕ್ತಿ ವಿತರಣಾ ರೇಖೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ ବକ୍ର |
ರೋಹಿತದ ಹೊರಸೂಸುವಿಕೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ନିର୍ଗମନ |
ರೋಹಿತದ ಶಕ್ತಿಯ ವಿತರಣೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି ବଣ୍ଟନ |
ರೋಹಿತದ ಪುರಾವೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରମାଣ |
ರೋಹಿತದ ಬಣ್ಣ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ରଙ୍ଗ |
ಸ್ಪೆಕ್ಟ್ರಲ್ ಲೈನ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଖା |
ಸ್ಪೆಕ್ಟ್ರಲ್ ಮಾನದಂಡ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମାନକ
ಸ್ಪೆಕ್ಟ್ರಲ್ ಅವಧಿ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପିରିୟଡ୍ |
ರೋಹಿತದ ಧ್ರುವೀಕರಣ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଲାରାଇଜେସନ୍ |
"ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಪ್ರೊಫೈಲ್, ಸ್ಪೆಕ್ಟ್ರಲ್ ಪ್ರೊಫೈಲ್","ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପ୍ରୋଫାଇଲ୍, ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରୋଫାଇଲ୍ |"
ಸ್ಪೆಕ್ಟ್ರಲ್ ಕ್ಯಾಲೋರಿಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ୟାଲୋରିମିଟର |
ರೋಹಿತದ ತ್ರಿಜ್ಯ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ବ୍ୟାଡ୍ୟୁସ୍ |
ರೋಹಿತದ ಪ್ರತಿಫಲನ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ |
ರೋಹಿತದ ಪ್ರತಿಫಲನ ವಕ್ರರೇಖೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ ବକ୍ର
"ಸ್ಪೆಕ್ಟ್ರಲ್ ಪ್ರದೇಶ, ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಭಾಗ","ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅଞ୍ଚଳ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ସେଗମେଣ୍ଟ୍ |"
"ಸ್ಪೆಕ್ಟ್ರಲ್ ರೆಸಲ್ಯೂಶನ್, ಸ್ಪೆಕ್ಟ್ರಮ್ ರೆಸಲ್ಯೂಶನ್","ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ, ସ୍ପେକ୍ଟ୍ରମ୍ ରେଜୋଲୁସନ |"
ರೋಹಿತದ ಸೂಕ್ಷ್ಮತೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ସମ୍ବେଦନଶୀଳତା |
ರೋಹಿತದ ಅನುಕ್ರಮ,ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ରମ |
ಸ್ಪೆಕ್ಟ್ರಲ್ ಶ್ರೇಣಿ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିସର
ರೋಹಿತದ ಪೀಳಿಗೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପି generation ଼ି |
ಸ್ಪೆಕ್ಟ್ರಲ್ ಸ್ಪೆಕ್ಟ್ರಮ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
ಸ್ಪೆಕ್ಟ್ರಲ್ ಪೋಸ್ಟ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପୋଷ୍ଟ |
ಮಾನವ ತತ್ವ,ମାନବ ନୀତି |
ರೋಹಿತದ ಪರಿವರ್ತನೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ପରିବର୍ତ୍ତନ
ಸ್ಪೆಕ್ಟ್ರಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕರ್ವ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ବକ୍ର
ಸ್ಪೆಕ್ಟ್ರಲ್ ವರ್ಗ,ସ୍ପେକ୍ଟ୍ରାଲ୍ କ୍ଲାସ୍ |
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |
ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್,ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |
"ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಮ್, ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫ್","ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାମ୍, ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |"
"ಸ್ಪೆಕ್ಟ್ರೋಬೋಲೋಗ್ರಾಫ್, ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಗ್ರಾಫರ್","ସ୍ପେକ୍ଟ୍ରୋବୋଲୋଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରଫୋଟୋଗ୍ରାଫର୍ |"
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಫ್ಲೋರೋಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଫ୍ଲୋରୋମିଟର |
ಸ್ಪೆಕ್ಟ್ರಮ್ ಚಿತ್ರ,ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |
ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫಿಕ್ ವಿಶ್ಲೇಷಣೆ,ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫିକ୍ ବିଶ୍ଳେଷଣ |
"ಸ್ಪೆಕ್ಟ್ರೋ ಹೆಲಿಯೋಗ್ರಾಫ್, ಸ್ಪೆಕ್ಟ್ರೋ ಹೆಲಿಯೋಗ್ರಾಫ್","ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍, ସ୍ପେକ୍ଟ୍ରୋ ହେଲିଓଗ୍ରାଫ୍ |"
ರೋಹಿತದ ದೂರದರ್ಶಕ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଟେଲିସ୍କୋପ୍ |
"ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್, ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್","ସ୍ପେକ୍ଟ୍ରୋମିଟର, ସ୍ପେକ୍ଟ୍ରୋମିଟର |"
ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
ರೋಹಿತ ವರ್ಣಮಾಲೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ବର୍ଣ୍ଣମାଳା |
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್ ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର |
ಸ್ಪೆಕ್ಟ್ರಮ್ ಫೋಟೋಮೀಟರ್ ವೀಕ್ಷಣೆ,ସ୍ପେକ୍ଟ୍ରମ୍ ଫୋଟୋମିଟର ପର୍ଯ୍ୟବେକ୍ଷଣ |
ಸ್ಪೆಕ್ಟ್ರೋಫೋಟೋಮೀಟರ್ ತಂತ್ರಜ್ಞಾನ,ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟର ଟେକ୍ନୋଲୋଜି |
ಸ್ಪೆಕ್ಟ್ರೋಪೋಲಾರಿಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରୋପୋଲାରିମିଟର |
ಸ್ಪೆಕ್ಟ್ರೋಮೀಟರ್,ସ୍ପେକ୍ଟ୍ରୋମିଟର
ರೋಹಿತದ ಶಕ್ತಿ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଶକ୍ତି |
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಜೋಡಿ ನಕ್ಷತ್ರ,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ଯୋଡି ତାରକା |
ರೋಹಿತದ ರಾಸಾಯನಿಕ ವಿಶ್ಲೇಷಣೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ରାସାୟନିକ ବିଶ୍ଳେଷଣ |
"ರೋಹಿತದ ಸ್ಥಳಾಂತರ ಕಾನೂನು, ರೋಹಿತದ ಸ್ಥಳಾಂತರ ಕಾನೂನು","ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ଆଇନ, ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିସ୍ଥାପନ ନିୟମ |"
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ವೀಕ್ಷಣೆ,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପର୍ଯ୍ୟବେକ୍ଷଣ |
ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿಕ್ ಭ್ರಂಶ,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପିକ୍ ପାରାଲକ୍ସ |
ಸ್ಪೆಕ್ಟ್ರಲ್ ರೆಸಲ್ಯೂಶನ್,ସ୍ପେକ୍ଟ୍ରାଲ୍ ରେଜୋଲୁସନ
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಭಜಿಸುವ ಗುಣಾಂಕ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଭାଜନ କୋଏଫିସିଏଣ୍ଟ୍ |
ರೋಹಿತದ ಜೋಡಿ ನಕ್ಷತ್ರ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଯୋଡି ତାରକା |
ರೋಹಿತದ ಘಟಕ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ୟୁନିଟ୍ |
ರೋಹಿತವಾಗಿ ಶುದ್ಧ,ଚମତ୍କାର ଶୁଦ୍ଧ |
"ರೋಹಿತಶಾಸ್ತ್ರಜ್ಞ, ವರ್ಣಪಟಲ ವಿಜ್ಞಾನಿ","ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |"
ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି
"ಸ್ಪೆಕ್ಟ್ರಮ್, ಮಾನವ","ସ୍ପେକ୍ଟ୍ରମ୍, ମାନବ"
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಣೆ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |
ಸ್ಪೆಕ್ಟ್ರಮ್ ಪ್ರಕಾಶ ರೇಖಾಚಿತ್ರ,ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ଚିତ୍ର |
ಸ್ಪೆಕ್ಟ್ರಮ್ ಬ್ರಿಲಿಯನ್ಸ್ ಸಂಬಂಧ,ସ୍ପେକ୍ଟ୍ରମ୍ ଉଜ୍ଜ୍ୱଳ ସମ୍ପର୍କ |
ಅಡಚಣೆ ಸ್ಪೆಕ್ಟ್ರಮ್,ବିଶୃଙ୍ଖଳା ସ୍ପେକ୍ଟ୍ରମ |
ಸ್ಪೆಕ್ಟ್ರಮ್ ವೇಗ ಸಂಬಂಧ,ସ୍ପେକ୍ଟ୍ରମ୍ ବେଗ ସମ୍ପର୍କ |
ನಿಯಮಿತ ಪ್ರತಿಬಿಂಬ,ନିୟମିତ ପ୍ରତିଫଳନ |
"ಮಾತು, ಮಾತು","ଭାଷଣ, ବକ୍ତବ୍ୟ"
ಮಾತಿನ ದುರ್ಬಲತೆ,ବାଣୀ ଦୁର୍ବଳତା |
ಭಾಷಣ ಮಾಡ್ಯುಲೇಶನ್,ବକ୍ତୃତା
ಭಾಷಣ ವಿಕಿರಣ ಸ್ಪೆಕ್ಟ್ರಮ್,ବାଣୀ ବିକିରଣ ସ୍ପେକ୍ଟ୍ରମ୍ |
ಭಾಷಣ ಸ್ವೀಕೃತಿ,ଭାଷଣ ସ୍ୱୀକୃତି
ಭಾಷಣ ಗುರುತಿಸುವಿಕೆ,ବାଣୀ ଚିହ୍ନିବା
ಭಾಷಣ ವರ್ಣಪಟಲ ರೇಖಾಚಿತ್ರ,ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରମ୍ ଚିତ୍ର |
"ಮಾತಿನ ಸಂಕೇತ, ಮಾತಿನ ಸಂಕೇತ","ବକ୍ତବ୍ୟ ସଙ୍କେତ, ବକ୍ତବ୍ୟ ସଙ୍କେତ |"
ಭಾಷಣ ರೋಹಿತದ ವಿಶ್ಲೇಷಣೆ,ବକ୍ତବ୍ୟ ସ୍ପେକ୍ଟ୍ରାଲ୍ ବିଶ୍ଳେଷଣ |
ಮಾತಿನ ಮಿತಿ,ବକ୍ତବ୍ୟ ସୀମା
ಭಾಷಣ ತರಂಗ,ବାଣୀ ତରଙ୍ଗ
"ಸರಿಸು, ದವಡೆ","ଘୁଞ୍ଚ, ଜହ୍ନ"
ವೇಗ ವಿಚಲನ,ବେଗ ବିଘ୍ନ
ಬಾರ್ಲಿ ವಿತರಣಾ ಕಾರ್ಯ,ବାର୍ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ಪಾಯಸ ಕ್ಷಿಪ್ರತ,ଏମୁଲେସନ କିସପ୍ରାଟା |
ವೇಗ ನಿಯಂತ್ರಕ,ଗତି ନିୟନ୍ତ୍ରକ
ಸ್ಪೀಡೋಮೀಟರ್,ସ୍ପିଡୋମିଟର
ಸ್ಪರ್ರಿ ಕೋಶ,ସ୍ପେରି ସେଲ୍ |
ಸ್ಪರ್ರಿ ಪ್ರಕ್ರಿಯೆ,ସ୍ପେରି ପ୍ରକ୍ରିୟା |
"ಗೋಳ, ಗೋಳ","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
ಗಾಬ್ಲಿನ್ ಮಧ್ಯಂತರ ವೋಲ್ಟ್ಮೀಟರ್,ଗୋବଲିନ୍ ବ୍ୟବଧାନ ଭୋଲ୍ଟମିଟର |
ವಕ್ರತೆಯ ಗೋಳ,ବକ୍ରତା କ୍ଷେତ୍ର |
ಪ್ರಭಾವದ ಗೋಳ,ପ୍ରଭାବ କ୍ଷେତ୍ର
ಪ್ರತಿಬಿಂಬಿಸುವ ಚೆಂಡು,ପ୍ରତିଫଳିତ ବଲ୍
ಗೋಳಾಕಾರದ,ଗୋଲାକାର
ವೃತ್ತಾಕಾರದ ಸಮ್ಮಿತೀಯ,ବୃତ୍ତାକାର ସମୃଦ୍ଧ |
"ಗೋಳಾಕಾರದ, ಗೋಳಾಕಾರದ","ଗୋଲାକାର, ଗୋଲାକାର |"
ಗೋಳಾಕಾರದ ವಿಪಥನ,ଗୋଲାକାର ଅବରାଟେସନ୍ |
ಗೋಳಾಕಾರದ ಕೋನ,ଗୋଲାକାର କୋଣ |
ಸುತ್ತಿನ ಪರಮಾಣು,ଗୋଲାକାର ପରମାଣୁ |
ಗೋಳಾಕಾರದ ತಳದ ಕಾರ್ಯ,ଗୋଲାକାର ବେସାଲ୍ କାର୍ଯ୍ୟ |
ಗೋಳಾಕಾರದ ಬಾಸ್,ଗୋଲାକାର ବସ୍ |
ಗೋಲಾಕಾರದ ಮೇಣದಬತ್ತಿಯ ಶಕ್ತಿ,ଗୋଲାକାର ମହମବତୀ ଶକ୍ତି |
ಗೋಳಾಕಾರದ ಕುಳಿ,ଗୋଲାକାର ଗୁହାଳ |
ಗೋಲಾಕಾರದ ಚಾಲಕ,ଗୋଲାକାର ଡ୍ରାଇଭର |
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕಗಳು,ଗୋଲାକାର ସଂଯୋଜନା |
ಗೋಳಾಕಾರದ ವಕ್ರತೆ,ଗୋଲାକାର ବକ୍ରତା |
ಗೋಳಾಕಾರದ ವಕ್ರರೇಖೆ,ଗୋଲାକାର ବକ୍ର
ವೃತ್ತಾಕಾರದ ರೇಖಾಚಿತ್ರ,ବୃତ୍ତାକାର ଚିତ୍ର |
ಗೋಲಾಕಾರದ ವಿತರಣೆ,ଗୋଲାକାର ବଣ୍ଟନ |
ಗೋಲಾಕಾರದ ವಿತರಣೆ ಕಾರ್ಯ,ଗୋଲାକାର ବଣ୍ଟନ କାର୍ଯ୍ୟ |
ಗೋಳಾಕಾರದ ಭೂಮಿ,ଗୋଲାକାର ପୃଥିବୀ |
ಗೋಲಾಕಾರದ ಭೂಮಿಯ ಗುಣಾಂಕ,ଗୋଲାକାର ପୃଥିବୀ କୋଏଫିସିଏଣ୍ଟ୍ |
ಗೋಳಾಕಾರದ ತರಂಗ ಮುಂಭಾಗ,ଗୋଲାକାର ତରଙ୍ଗ ସାମ୍ନା |
ಗೋಲಾಕಾರದ ಹಾರ್ಮೋನಿಕ್,ଗୋଲାକାର ହରମୋନିକ୍ |
ಗೋಳಾಕಾರದ ಬೆಳಕಿನ ತರಂಗ,ଗୋଲାକାର ଆଲୋକ ତରଙ୍ଗ |
ವೃತ್ತಾಕಾರದ ರೇಖೆ,ବୃତ୍ତାକାର ରେଖା |
ವೃತ್ತಾಕಾರದ ಜಾಲರಿ,ବୃତ୍ତାକାର ଜାଲ |
ಗೋಳಾಕಾರದ ಕನ್ನಡಿ,ଗୋଲାକାର ଦର୍ପଣ |
ಗೋಳಾಕಾರದ ಲೋಲಕ,ଗୋଲାକାର ପେଣ୍ଡୁଲମ୍ |
ಗೋಳಾಕಾರದ ಧ್ರುವೀಯ,ଗୋଲାକାର ପୋଲାର |
ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
ಗೋಳಾಕಾರದ ಒತ್ತಡ ತರಂಗ,ଗୋଲାକାର ଚାପ ତରଙ୍ଗ |
ಗೋಳಾಕಾರದ ಪ್ರೊಜೆಕ್ಷನ್,ଗୋଲାକାର ପ୍ରୋଜେକସନ |
ಗೋಳಾಕಾರದ ನಾಡಿ,ଗୋଲାକାର ନାଡ |
ಗೋಲಾಕಾರದ ಪ್ರಾತಿನಿಧ್ಯ,ଗୋଲାକାର ଉପସ୍ଥାପନା |
ಗೋಳಾಕಾರದ ಶೆಲ್,ଗୋଲାକାର ଶେଲ୍ |
ಗೋಲಾಕಾರದ ಸಮ್ಮಿತಿ,ଗୋଲାକାର ସମୃଦ୍ଧତା |
ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
ಗೋಲಾಕಾರದ ವೇಗ,ଗୋଲାକାର ବେଗ |
ಗೋಳಾಕಾರದ ತರಂಗ ಮುಂಭಾಗ,ଗୋଲାକାର ତରଙ୍ଗ ସାମ୍ନା |
ಗೋಳಾಕಾರದ ಬಾವಿ,ଗୋଲାକାର ଭଲ |
ಗೋಲಾಕಾರದ ಸಮ್ಮಿತೀಯ ಹರಿವು,ଗୋଲାକାର ସମୃଦ୍ଧ ପ୍ରବାହ |
ದುಂಡುತನ,ଗୋଲାକାର |
ಗೋಳ,କ୍ଷେତ୍ର
ಗೋಲಾಕಾರದ ಕೋರ್ ಮಾದರಿ,ସ୍ପେରେଏଡ୍ କୋର୍ ମଡେଲ୍ |
ಗೋಳಾಕಾರದ ಗ್ರಹ,ଗୋଲାକାର ଗ୍ରହ |
"ಗೋಳಮಾಪಕ, ಗೋಳಮಾಪಕ","ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |"
ಗೋಳಾಕಾರದ ಮಸೂರ,ସ୍ପେରୋଟୋରିକ୍ ଲେନ୍ସ |
ಸ್ಪೈಡರ್ ವೆಬ್ ಆಂಟೆನಾ,ସ୍ପାଇଡର୍ ୱେବ୍ ଆଣ୍ଟେନା |
ರಾಡಾರ್ ಬ್ಲಿಪ್,ରାଡାର ବ୍ଲିପ୍ |
"ಪರೀಕ್ಷಾ ಸಾಲು, ಪ್ರಾಂಗ್, ಸ್ಪೈಕ್","ପରୀକ୍ଷା ରେଖା, ପ୍ରଙ୍ଗ, ସ୍ପାଇକ୍ |"
ಉದರಶೂಲೆ ನಾಡಿ,କୋଲିକ୍ ପଲ୍ସ |
"ಪ್ರಸನ್, ಸ್ಪೈಕನ್","ପ୍ରସାନ୍, ସ୍ପିକେନ୍ |"
ಸ್ಪಿನ್,ସ୍ପିନ୍
ಸ್ಪಿನ್ ಕೋನೀಯ ವೇಗ,ସ୍ପିନ୍ କୋଣାର୍କ ବେଗ |
ಸ್ಪಿನ್ ಅಕ್ಷ,ସ୍ପିନ୍ ଅକ୍ଷ
"ಸ್ಪಿನ್ ಸಂರಕ್ಷಣೆ ಕಾನೂನು, ಸ್ಪಿನ್ ಸಂರಕ್ಷಣೆ ಕಾನೂನು","ସ୍ପିନ୍ ସଂରକ୍ଷଣ ଆଇନ, ସ୍ପିନ୍ ସଂରକ୍ଷଣ ନିୟମ |"
ಸ್ಪಿನ್ ನಿರ್ದೇಶಾಂಕಗಳು,ସ୍ପିନ୍ କୋର୍ଡିନେଟ୍ |
ಸ್ಪಿನ್ ಬಲ,ସ୍ପିନ୍ ଫୋର୍ସ |
ಸ್ಪಿನ್ ಜೋಡಣೆ,ସ୍ପିନ୍ କପଲିଙ୍ଗ୍ |
ಸ್ಪಿನ್-ಅವಲಂಬಿತ ಶಕ್ತಿ,ସ୍ପିନ୍-ନିର୍ଭରଶୀଳ ଶକ୍ତି |
ಸ್ಪಿನ್ ಪ್ರಸರಣ,ସ୍ପିନ୍ ବିସ୍ତାର
ಸ್ಪಿನ್ ಅನುರಣನ,ସ୍ପିନ୍ ରିଜୋନାନ୍ସ |
ಸ್ಪಿನ್ ಎಂಟ್ರೊಪಿ,ସ୍ପିନ୍ ଏଣ୍ଟ୍ରପି |
ನೂಲುವ ಬೋರ್ಡ್ ಲೇಸರ್,ସ୍ପିନ୍ ବୋର୍ଡ ଲେଜର |
ಸ್ಪಿನ್ ರಿಬೌಂಡ್,ସ୍ପିନ୍ ରିବାଉଣ୍ଡ୍ |
ಸ್ಪಿನ್ ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,ସ୍ପିନ୍ ବାରଣ
ಯಾವುದೇ ಸ್ಪಿನ್ ಸ್ಥಿತಿ ಇಲ್ಲ,କ spin ଣସି ସ୍ପିନ୍ କଣ୍ଡିସନ୍ ନାହିଁ |
ಉಚಿತ ಸ್ಪಿನ್,ମୁକ୍ତ ସ୍ପିନ୍ |
ಸ್ಪಿನ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕ್ಷಣ,ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ
ಸ್ಪಿನ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ತಿರುಗುವಿಕೆಯ ಪರಸ್ಪರ ಕ್ರಿಯೆ ಸ್ಥಿರ,ଚୁମ୍ବକୀୟ ଘୂର୍ଣ୍ଣନ ପାରସ୍ପରିକ ସ୍ଥିର |
ಸ್ಪಿನ್ ಕ್ಷಣ,ସ୍ପିନ୍ ମୁହୂର୍ତ୍ତ |
ಸ್ಪಿನ್ ಆವೇಗ,ସ୍ପିନ୍ ଗତି |
ತಿರುಗುವ ಕಕ್ಷೆ,କକ୍ଷପଥ
ಸ್ಪಿನ್ ಆರ್ಬಿಟ್ ಜೋಡಣೆ,ସ୍ପିନ୍ କକ୍ଷପଥ ଯୋଡି |
ಸ್ಪಿನ್ ವರ್ಗ ಸಂವಹನ,ସ୍ପିନ୍ କ୍ଲାସ୍ ପାରସ୍ପରିକ କ୍ରିୟା |
ಸ್ಪಿನ್ ಧ್ರುವೀಕೃತ,ସ୍ପିନ୍ ପୋଲାରାଇଜଡ୍ |
ಸ್ಪಿನ್ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,ସ୍ପିନ୍ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
ಸ್ಪಿನ್ ತಗ್ಗಿಸುವಿಕೆ,ସ୍ପିନ୍ ହ୍ରାସ
ಸ್ಪಿನ್ ಸಾಪೇಕ್ಷತೆ ಡ್ಯುಯಲ್,ସ୍ପିନ୍ ଆପେକ୍ଷିକ ଦ୍ୱ ual ତ |
ಸ್ಪಿನ್ ಸೂಕ್ಷ್ಮ,ସ୍ପିନ ସମ୍ବେଦନଶୀଳ |
ಸ್ಪಿನ್ ಸ್ಥಿತಿ,ସ୍ପିନ୍ ଅବସ୍ଥା |
ಸ್ಪಿನ್ ಪ್ರವೃತ್ತಿ,ସ୍ପିନ୍ ଟ୍ରେଣ୍ଡ୍ |
ನೂಲುವ ವ್ಯವಸ್ಥೆ,ସ୍ପିନ୍ ସିଷ୍ଟମ୍ |
ಸ್ಪಿನ್ ಜೋಡಣೆ,ସ୍ପିନ୍ କପଲିଙ୍ଗ୍ |
ಸ್ಪಿನ್ ತರಂಗ,ସ୍ପିନ୍ ତରଙ୍ଗ |
ಸ್ಪಿನ್ ಜೋಡಣೆ,ସ୍ପିନ୍ କପଲିଙ୍ଗ୍ |
ಚಕ್ರದ ಶಕ್ತಿಯ ಮಟ್ಟ,ଚକ୍ର ଶକ୍ତି ସ୍ତର |
