Bengali,Telugu
প্রোগ্রাম কাঠামো,ప్రోగ్రామ్ నిర్మాణం
প্রোগ্রাম সুইচ,ప్రోగ్రామ్ స్విచ్
প্রোগ্রাম পরীক্ষা,ప్రోగ్రామ్ పరీక్ష
"প্রোগ্রাম পরীক্ষা
 সময়","ప్రోగ్రామ్ పరీక్ష
 సమయం"
প্রোগ্রাম ট্রেসিং,ప్రోగ్రామ్ ట్రేసింగ్
"কার্যক্রম
 রূপান্তর","ప్రోగ్రామ్
 పరివర్తన"
"কার্যক্রম
 অনুবাদ","ప్రోగ్రామ్
 అనువాదం"
প্রোগ্রাম ইউনিট,ప్రోగ్రామ్ యూనిట్
"কার্যক্রম
 প্রতিপাদন","ప్రోగ్రామ్
 ధృవీకరణ"
প্রগতিশীল বহন,ప్రగతిశీల క్యారీ
"প্রগতিশীল
 ওভারফ্লো","ప్రగతిశీల
 ఓవర్ఫ్లో"
"অভিক্ষেপ
 ফাংশন","ప్రొజెక్షన్
 ఫంక్షన్"
শীঘ্র,ప్రాంప్ట్
প্রম্পট সুবিধা,ప్రాంప్ట్ సౌకర్యం
প্রমাণ তালিকা,రుజువు జాబితా
প্রচারিত ত্রুটি,ప్రచారం చేసిన లోపం
প্রচার ত্রুটি,ప్రచారం లోపం
"প্রচার
 ধ্রুবক","ప్రచారం
 స్థిరాంకం"
প্রসারণ বিলম্ব,ప్రచారం ఆలస్యం
প্রচার ক্ষতি,ప్రచారం నష్టం
যথাযথ পূর্বপুরুষ,సరైన పూర్వీకుడు
যথাযথ সাবগ্রাফ,సరైన సబ్‌గ్రాఫ్
সম্পত্তি সনাক্তকারী,ఆస్తి డిటెక్టర్
"অনুপাত
 ব্যবধান","వద్ద నిష్పత్తి
 అంతరం"
"প্রস্তাবনা
 ক্যালকুলাস","ప్రతిపాదన
 కాలిక్యులస్"
মালিকানা সফটওয়্যার,యాజమాన్య సాఫ్ట్‌వేర్
মালিকানাধীন প্রোগ্রাম,యాజమాన్య కార్యక్రమం
সুরক্ষিত ক্ষেত্র,రక్షిత ఫీల్డ్
সুরক্ষিত ফাইল,రక్షిత ఫైల్
সুরক্ষিত অবস্থান,రక్షిత స్థానం
সুরক্ষিত স্মৃতি,రక్షిత జ్ఞాపకం
সুরক্ষা চ্যানেল,రక్షణ ఛానల్
সুরক্ষা ডোমেন,రక్షణ డొమైన్
সুরক্ষা কী,రక్షణ కీ
"সুরক্ষা
 পদ্ধতি","రక్షణ
 విధానం"
সুরক্ষা স্প্যান,రక్షణ వ్యవధి
প্রটেক্টর ফ্রেম,ప్రొటెక్టర్ ఫ్రేమ్
প্রোটোকল,ప్రోటోకాల్
প্রোটোকল রূপান্তরকারী,ప్రోటోకాల్ కన్వర్టర్
প্রোটোকল হায়ারার্কি,ప్రోటోకాల్ సోపానక్రమం
"প্রোটোকল
 অনুবাদ","ప్రోటోకాల్
 అనువాదం"
প্রোটোটাইপ প্রোগ্রাম,ప్రోటోటైప్ ప్రోగ్రామ్
"প্রোটোটাইপ
 বিবৃতি","ప్రోటోటైప్
 ప్రకటన"
প্রমাণ করা,రుజువు
সময় প্রমাণ করা,సమయం రుజువు
"সিউডোঅ্যাপ্লিকেশন
 কার্যক্রম","సూడోఅప్లికేషన్
 ప్రోగ్రామ్"
সিউডোকলক,సూడోక్లాక్
সুডোকোড,సూడో కోడ్
সিউডোকার্সার,సూడోక్యూరర్
সিউডোফাইল ঠিকানা,సూడోఫైల్ చిరునామా
সিউডো-ইনস্ট্রাকশন,సూడో-ఇన్స్ట్రక్షన్
সিউডো ভাষা,నకిలీ భాష
"সিউডো-শয়েজ
 ক্রম","సూడో-శబ్దం
 సీక్వెన్స్"
সিউডো অপকোড,సూడో ఆప్కోడ్
সিউডো অপারেশন,నకిలీ ఆపరేషన్
সিউডো এলোমেলো,నకిలీ రాండమ్
"সিউডো এলোমেলো
 সংখ্যা","నకిలీ రాండమ్
 సంఖ్య"
সিউডো ভেরিয়েবল,సూడో వేరియబుల్
"প্রকাশনা
 ভাষা","ప్రచురణ
 భాష"
"পাবলিক ডেটা
 অন্তর্জাল","పబ్లిక్ డేటా
 నెట్‌వర్క్"
পাবলিক কী সিস্টেম,పబ్లిక్ కీ సిస్టమ్
"সর্বজনীন বার্তা
 পরিষেবা","పబ్లిక్ మెసేజ్
 సేవ"
পাবলিক নেটওয়ার্ক,పబ్లిక్ నెట్‌వర్క్
"পাবলিক প্যাকেট
 অন্তর্জাল","పబ్లిక్ ప్యాకెట్
 నెట్‌వర్క్"
রেজিস্টার টানুন,రిజిస్టర్ లాగండి
রেজিস্টার টানুন,రిజిస్టర్ లాగండి
স্পন্দন,పల్స్
নাড়ি প্রশস্ততা,పల్స్ వ్యాప్తి
"নাড়ি প্রশস্ততা
 মড্যুলেশন","పల్స్ వ్యాప్తి
 మాడ్యులేషన్"
নাড়ি কোড,పల్స్ కోడ్
নাড়ি সময়কাল,పల్స్ వ్యవధి
পালস জেনারেশন,పల్స్ తరం
নাড়ি জেনারেটর,పల్స్ జనరేటర్
নাড়ি উচ্চতা,పల్స్ ఎత్తు
পালসার,పల్సర్
নাড়ি হার,పల్స్ రేటు
নাড়ি পুনর্জন্ম,పల్స్ పునరుత్పత్తి
"নাড়ি পুনরাবৃত্তি
 ফ্রিকোয়েন্সি","పల్స్ పునరావృతం
 తరచుదనం"
"নাড়ি পুনরাবৃত্তি
 রেট","పల్స్ పునరావృతం
 రేటు"
নাড়ি শেপিং,పల్స్ షేపింగ్
নাড়ি স্ট্রেচার,పల్స్ స్ట్రెచర్
নাড়ি স্ট্রিং,పల్స్ స్ట్రింగ్
নাড়ি ট্রেন,పల్స్ రైలు
"নাড়ি-ট্রিগার
 ফ্লিপ-ফ্লপ","పల్స్-ట్రిగ్గర్డ్
 ఫ్లిప్-ఫ్లాప్"
নাড়ির প্রস্থ,పల్స్ వెడల్పు
পাম্পিং লেমা,పంపింగ్ లెమ్మా
পাঞ্চ,పంచ్
পাঞ্চ কার্ড,పంచ్ కార్డ్
পাঞ্চ কলাম,పంచ్ కాలమ్
পাঞ্চ কার্ড,పంచ్ కార్డ్
"পাঞ্চ কার্ড
 পাঠক","పంచ్ కార్డ్
 రీడర్"
"খোঁচা কাগজ
 টেপ","పంచ్ కాగితం
 టేప్"
ঘুষি টেপ,పంచ్ టేప్
টেপ কোড খোঁচা,పంచ్ టేప్ కోడ్
"ঘুষি টেপ
 পাঠক","పంచ్ టేప్
 రీడర్"
পাঞ্চিং অবস্থান,గుద్దే స్థానం
পাঞ্চিং স্টেশন,పంచ్ స్టేషన్
পাঞ্চ পাথ,పంచ్ మార్గం
পাঞ্চ অবস্থান,పంచ్ స్థానం
পাঞ্চ সারি,పంచ్ రో
পাঞ্চ স্টেশন,పంచ్ స్టేషన్
পাঞ্চ টেপ,పంచ్ టేప్
পাঞ্চ টেপ কোড,పంచ్ టేప్ కోడ్
বিরামচিহ্ন,విరామచిహ్నాలు
"বিরামচিহ্ন
 চরিত্র","విరామచిహ్నాలు
 పాత్ర"
"বিরামচিহ্ন
 প্রতীক","విరామచిహ్నాలు
 చిహ్నం"
"খাঁটি বাইনারি
 সংখ্যা
 প্রতীক","స్వచ్ఛమైన బైనరీ
 సంఖ్య
 చిహ్నం"
"খাঁটি
 মেশিন-এডেড
 অনুবাদ","స్వచ్ఛమైన
 మెషిన్-ఎయిడెడ్
 అనువాదం"
"খাঁটি মেশিন
 অনুবাদ","స్వచ్ఛమైన యంత్రం
 అనువాదం"
ধাক্কা,పుష్
পুশ-বোতাম ডায়ালিং,పుష్-బటన్ డయలింగ్
নিচে ধাক্কা,క్రిందికి త్రోయు
"নিচে ধাক্কা
 অটোমেটা","క్రిందికి త్రోయు
 ఆటోమాటా"
"নিচে ধাক্কা
 অটোমেশন","క్రిందికి త్రోయు
 ఆటోమేషన్"
পুশ-ডাউন তালিকা,పుష్-డౌన్ జాబితా
পুশ-ডাউন সারি,పుష్-డౌన్ క్యూ
পুশ-ডাউন স্ট্যাক,పుష్-డౌన్ స్టాక్
পুশ-ডাউন স্টোরেজ,పుష్-డౌన్ నిల్వ
নির্দেশ নির্দেশ,పుష్ ఇన్స్ట్రక్షన్
"জাম্প ধাক্কা
 নির্দেশ","పుష్ జంప్
 సూచన"
পুশ-আপ তালিকা,పుష్-అప్ జాబితా
পুশ-আপ স্টোরেজ,పుష్-అప్ నిల్వ
"কোয়াড-বাস
 ট্রান্সসিভার","క్వాడ్-బస్
 ట్రాన్స్‌సీవర్"
কোয়াড ঘনত্ব,క్వాడ్ సాంద్రత
"চতুর্ভুজ
 প্রোগ্রামিং","క్వాడ్రాటిక్
 ప్రోగ్రామింగ్"
চতুর্ভুজ প্রশস্ততা মড্যুলেশন,క్వాడ్రేచర్ యాంప్లిట్యూడ్ మాడ్యులేషన్
চতুর্ভুজ,క్వాడ్రిపంటల్
চতুর্ভুজ,నాలుగు రెట్లు
"চতুর্ভুজ দৈর্ঘ্য
 নিবন্ধন
 (= Uadruple
 নিবন্ধন)","నాలుగు రెట్లు పొడవు
 రిజిస్టర్
 (= Uadruple
 రిజిస్టర్)"
চতুর্ভুজ রেজিস্টার,నాలుగు రెట్లు రిజిస్టర్
যোগ্যতা,క్వాలిఫైయర్
গুণ নিশ্চিত করা,నాణ్యత హామీ
পরিমাণ নির্ধারণ,పరిమాణీకరణ
কোয়ান্টিফায়ার,క్వాంటిఫైయర్
কোয়ান্টাইজেশন ত্রুটি,పరిమాణ లోపం
কোয়ান্টাইজেশন শব্দ,పరిమాణ శబ్దం
"কোয়ান্টাইজেশন
 অনিশ্চয়তা","పరిమాణీకరణ
 అనిశ్చితి"
কোয়ান্টাইজ,పరిమాణీకరణ
কোয়ান্টাইজার,క్వాంటైజర్
কোয়ান্টাইজার শব্দ,క్వాంటైజర్ శబ్దం
কোয়ান্টাইজিং ত্রুটি,పరిమాణ లోపం
কোয়ান্টাম ঘড়ি,క్వాంటం గడియారం
কোয়ান্টাম সময়,క్వాంటం సమయం
কোয়ার্টার গতি,క్వార్టర్ స్పీడ్
"কোয়ার্টার-স্কোয়ারস
 গুণক","క్వార్టర్-స్క్వేర్స్
 గుణకం"
কোয়ার্টেট,క్వార్టెట్
কোয়ার্টজ বিলম্ব লাইন,క్వార్ట్జ్ ఆలస్యం లైన్
"কোয়াসির নির্দেশনা
 (= সিউডো
 নির্দেশ)","పాక్షిక సూచన
 (= నకిలీ
 సూచన)"
কোয়ার্টারি লজিক,క్వాటర్నరీ లాజిక్
"কোয়ার্টারি
 অপারেটর","క్వాటర్నరీ
 ఆపరేటర్"
প্রশ্ন,ప్రశ్న
ক্যোয়ারী ভাষা,ప్రశ్న భాష
ক্যোয়ারী প্রসেসিং,ప్రశ్న ప్రాసెసింగ్
ক্যোয়ারী স্টেশন,ప్రశ్న స్టేషన్
কিউ,క్యూ
সারি যানজট,క్యూ రద్దీ
"সারি নিয়ন্ত্রণ
 ব্লক","క్యూ నియంత్రణ
 బ్లాక్"
"সারি অ্যাক্সেস
 পদ্ধতি","క్యూడ్ యాక్సెస్
 విధానం"
সারি ডেটা সেট,క్యూ డేటా సెట్
"সারি সূচক
 অনুক্রমিক
 পদ্ধতি","క్యూడ్ ఇండెక్స్
 సీక్వెన్షియల్
 విధానం"
কুইউড টেলিযোগাযোগ অ্যাক্সেস পদ্ধতি,క్యూడ్ టెలికమ్యూనికేషన్ యాక్సెస్ పద్ధతి
সারি উপাদান,క్యూ ఎలిమెంట్
সারি লিঙ্ক শব্দ,క్యూ లింక్ పదం
"কিউ
 পরিচালনা","క్యూ
 నిర్వహణ"
সারি,క్యూయింగ్
সারি বিশ্লেষণ,క్యూయింగ్ విశ్లేషణ
সারি তালিকা,క్యూయింగ్ జాబితా
সারি তত্ত্ব,క్యూయింగ్ సిద్ధాంతం
কুইং সময়,క్యూయింగ్ సమయం
"কুইবিনারি কোড
 (= দ্বিপক্ষীয়
 কোড)","క్విబరీ కోడ్
 (= బిక్వరీ
 సంకేతము)"
"দ্রুত প্রবেশ
 স্মৃতি","శీఘ్ర-యాక్సెస్
 మెమరీ"
দ্রুত বাছাই,శీఘ్ర క్రమబద్ధీకరణ
দ্রুত শুরু,త్వరగా ప్రారంభించు
নিস্তব্ধ,QUISCE
শান্ত,క్విసెంట్
"শান্ত
 শর্ত","క్విసెంట్
 కండిషన్"
কুইনারি,క్వార్టర్
কুইনারি সিস্টেম,క్వార్టర్ సిస్టమ్
পঞ্চম,క్విన్టెట్
র্যাক,రాక్
র‌্যাকিং,ర్యాకింగ్
রেডিয়াল ট্রান্সফার,రేడియల్ బదిలీ
"রেডিও সাধারণ
 ক্যারিয়ার","రేడియో కామన్
 క్యారియర్"
রেডিও রিলে সিস্টেম,రేడియో రిలే వ్యవస్థ
"রেডিও
 টেলিটাইপ রাইটার","రేడియో
 టెలిటైప్రైటర్"
রেডিক্স,రాడిక్స్
রেডিক্স পরিপূরক,రాడిక్స్ కాంప్లిమెంట్
রেডিক্স এক্সচেঞ্জ,రాడిక్స్ మార్పిడి
"রেডিক্স-মিনাস-ওয়ান
 পরিপূরক
 (= হ্রাস
 রেডিক্স
 পরিপূরক)","రాడిక్స్-మైనస్-వన్
 పూరక
 (= తగ్గిపోయింది
 రాడిక్స్
 పూర్తి)"
রেডিক্স স্বরলিপি,రాడిక్స్ సంజ్ఞామానం
"রেডিক্স সংখ্যা
 পদ্ধতি","రాడిక్స్ సంఖ్య
 వ్యవస్థ"
রেডিক্স পয়েন্ট,రాడిక్స్ పాయింట్
রেডিক্স বাছাই,రాడిక్స్ సార్టింగ్
র‌্যাগড অ্যারে,చిరిగిపోయిన శ్రేణి
রাম ডাম্প,రామ్ డంప్
র‌্যাম লোডার,రామ్ లోడర్
র‌্যাম মেল বক্স,రామ్ మెయిల్ బాక్స్
"র‌্যাম (র্যান্ডাম
 অ্যাক্সেস মেমরি)","రామ్ (రాండమ్
 యాక్సెస్ మెమరీ)"
র‌্যাম রিফ্রেশ,రామ్ రిఫ్రెష్
এলোমেলো প্রবেশাধিকার,యాదృచ్ఛిక ప్రాప్యత
"এলোমেলো প্রবেশাধিকার
 যন্ত্র","యాదృచ్ఛిక ప్రాప్యత
 పరికరం"
"এলোমেলো প্রবেশাধিকার
 ইনপুট আউটপুট","యాదృచ్ఛిక ప్రాప్యత
 ఇన్పుట్-అవుట్పుట్"
"এলোমেলো প্রবেশাধিকার
 স্মৃতি","యాదృచ్ఛిక ప్రాప్యత
 మెమరీ"
"এলোমেলো প্রবেশাধিকার
 পদ্ধতি","యాదృచ్ఛిక ప్రాప్యత
 విధానం"
"এলোমেলো প্রবেশাধিকার
 প্রোগ্রামিং","యాదృచ్ఛిక ప్రాప్యత
 ప్రోగ్రామింగ్"
"এলোমেলো প্রবেশাধিকার
 সাজান","యాదృచ్ఛిక ప్రాప్యత
 క్రమబద్ధీకరించండి"
"এলোমেলো প্রবেশাধিকার
 স্টোরেজ","యాదృచ్ఛిక ప్రాప్యత
 నిల్వ"
"এলোমেলো প্রবেশাধিকার
 পদ্ধতি","యాదృచ్ఛిక ప్రాప్యత
 వ్యవస్థ"
এলোমেলো অ্যালগরিদম,యాదృచ్ఛిక అల్గోరిథం
এলোমেলো ডেটা সেট,యాదృచ్ఛిక డేటా సెట్
"এলোমেলো কী-টু
 ঠিকানা
 রূপান্তর","యాదృచ్ఛిక కీ-టు
 చిరునామా
 పరివర్తన"
এলোমেলো যুক্তি,యాదృచ్ఛిక తర్కం
এলোমেলো শব্দ,యాదృచ్ఛిక శబ్దం
এলোমেলো নম্বর,యాదృచ్ఛిక సంఖ్య
"এলোমেলো নম্বর
 জেনারেটর","యాదృచ్ఛిక సంఖ్య
 జనరేటర్"
"এলোমেলো নম্বর
 ক্রম","యాదృచ్ఛిక సంఖ్య
 సీక్వెన్స్"
"এলোমেলো নম্বর
 সিরিজ","యాదృచ్ఛిక సంఖ్య
 సిరీస్"
এলোমেলো প্রক্রিয়াজাতকরণ,యాదృచ్ఛిక ప్రాసెసింగ్
এলোমেলো স্ক্যান,యాదృచ్ఛిక స్కాన్
এলোমেলো ক্রম,యాదృచ్ఛిక క్రమం
পরিসীমা,పరిధి
রেঞ্জ চেক,శ్రేణి చెక్
রেঞ্জ ফাইন্ডার,రేంజ్ ఫైండర్
"র‌্যাঙ্ক পারস্পরিক সম্পর্ক
 গুণাঙ্ক","ర్యాంక్ సహసంబంధం
 గుణకం"
দ্রুত অ্যাক্সেস,వేగవంతమైన ప్రాప్యత
দ্রুত অ্যাক্সেস লুপ,రాపిడ్ యాక్సెస్ లూప్
"দ্রুত অ্যাক্সেস
 স্মৃতি","వేగవంతమైన ప్రాప్యత
 మెమరీ"
রাস্টার,రాస్టర్
রাস্টার গণনা,రాస్టర్ కౌంట్
"রাস্টার ডিসপ্লে
 পরিষেবা","రాస్టర్ ప్రదర్శన
 సేవ"
রাস্টার গ্রাফিক্স,రాస్టర్ గ్రాఫిక్స్
রাস্টার গ্রিড,రాస్టర్ గ్రిడ్
"রাস্টার-মোড
 গ্রাফিক প্রদর্শন","రాస్టర్-మోడ్
 గ్రాఫిక్ ప్రదర్శన"
রাস্টার চক্রান্তকারী,రాస్టర్ ప్లాటర్
রাস্টার স্ক্যান,రాస్టర్ స్కాన్
রাস্টার ইউনিট,రాస్టర్ యూనిట్
"রেট এবং রুট
 অপারেটর","రేటు మరియు మార్గం
 ఆపరేటర్"
রেট সেন্টার,రేటు కేంద్రం
রেট ডাল,రేటు పల్స్
অনুপাত নিয়ন্ত্রণ,నిష్పత్తి నియంత్రణ
যুক্তিযুক্ত ভাষা,హేతుబద్ధమైన భాష
মূল তথ্য,ముడి సమాచారం
পুনঃস্থাপনযোগ্যতা,రీచ్బిలిటీ
পুনঃব্যবহারযোগ্য ম্যাট্রিক্স,రీచ్బిలిటీ మ్యాట్రిక్స్
পড়ুন,చదవండి
পরিবর্ধক পড়ুন,యాంప్లిఫైయర్ చదవండి
"পড়ুন এবং পুনরুদ্ধার করুন
 সাইকেল","చదవండి మరియు పునరుద్ధరించండి
 చక్రం"
ফিরে পড়ুন এবং মুদ্রণ আউট,తిరిగి చదవండి మరియు ముద్రించండి
ফিরে চেক পড়ুন,చెక్ తిరిగి చదవండి
নিয়ন্ত্রণ লাইন পড়ুন,నియంత్రణ రేఖ చదవండి
চক্র সময় পড়ুন,సైకిల్ సమయం చదవండి
পাঠক,రీడర్
পাঠক-কপিয়ার,రీడర్-కాపియర్
পাঠক দোভাষী,రీడర్ వ్యాఖ్యాత
পাঠক প্রিন্টার,రీడర్ ప్రింటర్
ত্রুটি পড়া,లోపం చదవండి
পাঠক সোর্টার,రీడర్ సార్టర్
মাথা পড়ুন,తల చదవండి
পড়া,పఠనం
"অ্যাক্সেস পড়া
 সময়","రీడింగ్ యాక్సెస్
 సమయం"
"মাথা পড়া
 (= মাথা)","హెడ్ ​​రీడింగ్
 (= తల)"
নির্দেশ পড়ুন,సూచనలను చదవండి
শুধুমাত্র পাঠযোগ্য,చదవడానికి మాత్రమే
"শুধুমাত্র স্মৃতি পড়া
 (রোম)","రీడ్-ఓన్లీ మెమరీ
 (రొమ్)"
শুধুমাত্র স্টোরেজ পড়ুন,నిల్వ మాత్రమే చదవండి
উচ্চারণ করা,చదవండి
রিডআউট ডিভাইস,రీడౌట్ పరికరం
পথ পড়ুন,మార్గం చదవండి
প্রক্রিয়া-লেখা পড়ুন,ప్రాసెస్-రైట్ చదవండి
সুরক্ষা পড়ুন,రక్షణ చదవండి
হার পড়ুন,రీడ్ రేట్
রিলিজ পড়ুন,విడుదల చదవండి
বিপরীত পড়ুন,రివర్స్ చదవండి
স্ক্র্যাটার পড়ুন,స్కాటర్ చదవండి
স্ক্রিন পড়ুন,స్క్రీన్ చదవండి
স্টেশন পড়ুন,స్టేషన్ చదవండి
সময় পড়ুন,సమయం చదవండి
সময় ঘড়ি পড়ুন,సమయ గడియారం చదవండి
"সময় পড়ুন
 ভাষা","సమయం చదవండి
 భాష"
লেখার সময় পড়ুন,వ్రాసేటప్పుడు చదవండి
"পড়ুন/লিখুন
 চ্যানেল","చదువు రాయి
 ఛానెల్"
"চেক পড়ুন/লিখুন
 সূচক","చెక్ చదవండి/వ్రాయండి
 సూచిక"
চক্রটি পড়ুন/লিখুন,చక్రం చదవండి/వ్రాయండి
লাইন পড়ুন/লিখুন,చదవండి/వ్రాయండి
স্টোরেজ পড়ুন/লিখুন,నిల్వ చదవండి/వ్రాయండి
"প্রস্তুত অ্যাক্সেস
 টার্মিনাল","రెడీ యాక్సెస్
 టెర్మినల్"
প্রস্তুত শর্ত,రెడీ కండిషన్
প্রস্তুত আলো,రెడీ లైట్
প্রস্তুত রাষ্ট্র,రెడీ స్టేట్
প্রস্তুত স্থিতি শব্দ,సిద్ధంగా ఉన్న స్థితి పదం
বাস্তব ঠিকানা,నిజమైన చిరునామా
বাস্তব ধ্রুবক,నిజమైన స్థిరాంకం
রাজত্ব,రాజ్యం
রিয়েল স্টোরেজ,నిజమైన నిల్వ
"রিয়েল স্টোরেজ
 পরিচালনা","నిజమైన నిల్వ
 నిర్వహణ"
প্রকৃত সময়,నిజ సమయం
রিয়েল টাইম চ্যানেল,రియల్ టైమ్ ఛానల్
"রিয়েল টাইম ক্লক
 মডিউল","రియల్ టైమ్ క్లాక్
 మాడ్యూల్"
রিয়েল টাইম কন্ট্রোল,రియల్ టైమ్ కంట్రోల్
রিয়েল টাইম ইনপুট,రియల్ టైమ్ ఇన్పుట్
"প্রকৃত সময়
 অপারেশন","నిజ సమయం
 ఆపరేషన్"
রিয়েল টাইম আউটপুট,రియల్ టైమ్ అవుట్పుట్
"প্রকৃত সময়
 প্রক্রিয়াজাতকরণ","నిజ సమయం
 ప్రాసెసింగ్"
"রিয়েল টাইম স্যাটেলাইট
 কম্পিউটার","రియల్ టైమ్ ఉపగ్రహం
 కంప్యూటర్"
"প্রকৃত সময়
 সিমুলেশন","నిజ సమయం
 అనుకరణ"
রিয়েল টাইম ওয়ার্কিং,రియల్ టైమ్ పని
রিক্যাল অনুপাত,రీకాల్ నిష్పత్తి
পুনরুদ্ধার সংকেত,సిగ్నల్ రీకాల్ చేయండి
"গ্রহণ
 বাধা","స్వీకరించండి
 అంతరాయం"
পা গ্রহণ,కాలు స్వీకరించండి
শুধুমাত্র গ্রহণ,మాత్రమే స్వీకరించండి
রিসিভার,రిసీవర్
রিসিভার বিচ্ছিন্নতা,రిసీవర్ ఐసోలేషన్
রিসিভার সিগন্যাল,రిసీవర్ సిగ్నల్
মার্জিন গ্রহণ,మార్జిన్ స్వీకరించడం
"প্রাপ্তি
 ছিদ্রকারী","స్వీకరించడం
 పెర్ఫొరేటర్"
রিসার্কুলেটিং লুপ,పునర్వినియోగ లూప్
"স্বীকৃতি
 সঠিকতা","గుర్తింపు
 ఖచ్చితత్వం"
"স্বীকৃতি
 চরিত্র","గుర్తింపు
 పాత్ర"
স্বীকৃতি ডিভাইস,గుర్తింపు పరికరం
স্বীকৃতি যুক্তি,గుర్తింపు తర్కం
পুনঃসংযোগ,పునర్నిర్మాణం
পুনর্বিবেচনা,పునర్నిర్మాణం
পুনর্মিলন,సయోధ్య
পুনর্গঠন,పునర్నిర్మాణం
পুনর্গঠন,పునర్నిర్మాణం
পুনর্গঠন,పునర్నిర్మాణం
রেকর্ড ব্লকিং,రికార్డ్ బ్లాకింగ్
রেকর্ড চেক সময়,రికార్డ్ చెక్ సమయం
"রেকর্ড নিয়ন্ত্রণ
 সময়সূচী","రికార్డ్ నియంత్రణ
 షెడ్యూల్"
রেকর্ড গণনা,రికార్డ్ కౌంట్
রেকর্ড বিবরণ,రికార్డ్ వివరణ
রেকর্ড পাঠ্য,రికార్డ్ చేసిన వచనం
রেকর্ড ফর্ম্যাট,రికార్డ్ ఫార్మాట్
"রেকর্ড ফর্ম্যাট
 বর্ণনাকারী","రికార్డ్ ఫార్మాట్
 వివరణ"
রেকর্ড ফাঁক,రికార్డ్ గ్యాప్
রেকর্ড গ্রুপ,రికార్డ్ గ్రూప్
রেকর্ড মাথা,రికార్డ్ హెడ్
রেকর্ডিং অঞ্চল,రికార్డింగ్ ప్రాంతం
রেকর্ডিং ঘনত্ব,రికార్డింగ్ సాంద్రత
রেকর্ডিং মাথা,రికార్డింగ్ హెడ్
রেকর্ডিং মাধ্যম,రికార్డింగ్ మాధ్యమం
রেকর্ডিং মোড,రికార్డింగ్ మోడ్
রেকর্ডিং ট্রাঙ্ক,రికార్డింగ్ ట్రంక్
রেকর্ড কী,రికార్డ్ కీ
রেকর্ড লেআউট,రికార్డ్ లేఅవుట్
রেকর্ড দৈর্ঘ্য,రికార్డ్ పొడవు
রেকর্ড চিহ্ন,రికార్డ్ మార్క్
রেকর্ড মাধ্যম,రికార్డ్ మీడియం
রেকর্ড নাম,రికార్డ్ పేరు
রেকর্ড সংখ্যা,రికార్డ్ సంఖ్య
রেকর্ড প্রস্তুত,రికార్డ్ సిద్ధంగా ఉంది
"রেকর্ড বিভাজক
 চরিত্র","రికార్డ్ సెపరేటర్
 పాత్ర"
রেকর্ড শীট,రికార్డ్ షీట్
রেকর্ড বাছাই,రికార్డ్ సార్టింగ్
"রেকর্ড স্টোরেজ
 চিহ্ন","రికార్డ్ నిల్వ
 మార్క్"
রেকর্ড স্ট্রিপ,రికార్డ్ స్ట్రిప్
রেকর্ড টাইপ,రికార్డ్ రకం
পুনরুদ্ধারযোগ্য ত্রুটি,తిరిగి పొందగలిగే లోపం
"পুনরুদ্ধার
 পরিচালনা
 সমর্থন","రికవరీ
 నిర్వహణ
 మద్దతు"
পুনরুদ্ধার প্রোডার,రికవరీ ప్రొడ్యూర్
পুনরুদ্ধার রুটিন,రికవరీ రొటీన్
পুনরুদ্ধার সিস্টেম,రికవరీ సిస్టమ్
পুনরাবৃত্তি,పునరావృత
পুনরাবৃত্তি,పునరావృత
পুনরাবৃত্তি উপপাদ্য,పునరావృత సిద్ధాంతం
"পুনরাবৃত্ত বংশোদ্ভূত
 পার্সিং","పునరావృత సంతతి
 పార్సింగ్"
পুনরাবৃত্ত ফাংশন,పునరావృత ఫంక్షన్
পুনরাবৃত্ত তালিকা,పునరావృత జాబితా
"পুনরাবৃত্তভাবে সংজ্ঞায়িত
 ক্রম","పునరావృతంగా నిర్వచించబడింది
 సీక్వెన్స్"
"পুনরাবৃত্তভাবে
 গণনীয় সেট","పునరావృతంగా
 లెక్కించదగిన సెట్"
পুনরাবৃত্ত প্রক্রিয়া,పునరావృత ప్రక్రియ
পুনরাবৃত্ত সম্পর্ক,పునరావృత సంబంధం
পুনরাবৃত্ত রুটিন,పునరావృత దినచర్య
পুনরাবৃত্ত সেট,పునరావృత సెట్
Redact,రీడ్యాక్ట్
Redaction,పునర్నిర్మాణం
হ্রাস মেশিন,తగ్గింపు యంత్రం
অপ্রয়োজনীয়তা,పునరావృతం
অপ্রয়োজনীয় চেক,రిడెండెన్సీ చెక్
"অপ্রয়োজনীয় চেক
 বিট","రిడెండెన్సీ చెక్
 బిట్"
"অপ্রয়োজনীয় চেক
 চরিত্র","రిడెండెన్సీ చెక్
 పాత్ర"
"অপ্রয়োজনীয়তা
 ডেটা","యొక్క పునరావృతం
 సమాచారం"
"অপ্রয়োজনীয়
 চরিত্র","అనవసరమై
 పాత్ర"
অপ্রয়োজনীয় কোড,పునరావృత కోడ్
পুনর্নির্মাণ,రీన్లార్జిమెంట్
"ভাড়াযোগ্য লোড
 মডিউল","తిరిగి నమోదు చేయదగిన లోడ్
 మాడ్యూల్"
"ফেরতযোগ্য
 কার্যক্রম","తిరిగి నమోదు చేయదగినది
 ప్రోగ్రామ్"
"ফেরতযোগ্য
 রুটিন","తిరిగి నమోదు చేయదగినది
 దినచర్య"
