Punjabi,Malayalam
ਸਟਾਫ ਕੁਆਰਟਰ,സ്റ്റാഫ് പാദം
ਸਟਾਫ ਰੂਮ,സ്റ്റാഫ് റൂം
ਸਟਾਫ ਵੈੱਲਫੇਅਰ ਫੰਡ,സ്റ്റാഫ് വെൽഫെയർ ഫണ്ട്
ਪੜਾਅ,അരങ്ങ്
ਖੜੋਤ,സ്തംഭനാവസ്ഥ
ਹਿੱਸੇਦਾਰੀ,ഓഹരി
ਸਟੈਂਪ,മുദ
ਸਟੈਂਪ ਡਿ duty ਟੀ,സ്റ്റാമ്പ് ഡ്യൂട്ടി
ਸਟੈਂਪਡ ਲਿਫਾਫਾ,സ്റ്റാമ്പ് ചെയ്ത എൻവലപ്പ്
ਸਟੈਂਪ ਪੈਡ,സ്റ്റാമ്പ് പാഡ്
ਸਟੈਂਪ ਪੇਪਰ,സ്റ്റാമ്പ് പേപ്പർ
ਖੜੇ,നില്ക്കുക
ਸਟੈਂਡਰਡ,സ്റ്റാൻഡേർഡ്
ਸਟੈਂਡਰਡ ਸਮਝੌਤਾ,അടിസ്ഥാന കരാർ
ਮਿਆਰੀ ਕਟੌਤੀ,അടിസ്ഥാന കിഴിവ്
ਸਟੈਂਡਰਡ ਫਾਰਮੈਟ,അടിസ്ഥാന ഫോർമാറ്റ്
ਮਾਨਕੀਕਰਨ,മാനവസ്ഥകേശ്ദം
ਸਟੈਂਡਰਡ ਮੈਨ-ਘੰਟੇ,സ്റ്റാൻഡേർഡ് മാൻ-മണിക്കൂർ
ਰਹਿਣ ਦਾ ਮਿਆਰ,ജീവിത നിലവാരം
ਮਿਆਰੀ ਪ੍ਰਦਰਸ਼ਨ,അടിസ്ഥാന പ്രകടനം
ਸਟੈਂਡਰਡ ਰੇਟ,അടിസ്ഥാന നിരക്ക്
ਸਟੈਂਡਬਾਏ ਦਾ ਪ੍ਰਬੰਧ,സ്റ്റാൻഡ്ബൈ ക്രമീകരണം
ਖੜ੍ਹੇ,സ്റ്റാന്റിംഗ്
ਖੜ੍ਹੇ ਕਮਿਸ਼ਨ,സ്റ്റാൻഡിംഗ് കമ്മീഷൻ
ਖੜ੍ਹੀ ਕਮੇਟੀ,സ്റ്റാൻഡിംഗ് കമ്മിറ്റി
ਖੜ੍ਹੇ ਕ੍ਰਮ,നിലനില്ക്കുന്ന വിധി
ਖੜੇ,സ്റ്റാൻഡ്സ്റ്റല്ലിന്
ਸਟਾਰਡ,നക്ഷത്നം
ਸਿਤਾਰਾ ਸਵਾਲ,നക്ഷത്രമിട്ട ചോദ്യം
ਸਟਾਰਟਰ,സ്റ്റാർട്ടർ
ਤਨਖਾਹ ਸ਼ੁਰੂ ਕਰਨਾ,തുടക്ക ശമ്പളം
ਰਾਜ,സംസ്ഥാനം
ਸਟੇਟ ਦਾਵਤ,സംസ്ഥാന വിരുന്നു
ਰਾਜ ਸਰਕਾਰ,സംസ്ഥാന സർക്കാർ
ਰਾਜ ਮਹਿਮਾਨ,സംസ്ഥാന അതിഥി
ਰਾਜ ਦੀ ਸੂਚੀ,സംസ്ഥാന പട്ടിക
ਰੁਕਾਵਟ,ശേഷിപ്പ്
ਬਿਆਨ,പ്രസ്താവന
ਖਾਤੇ ਦਾ ਬਿਆਨ,അക്കൗണ്ടിന്റെ പ്രസ്താവന
ਤੱਥਾਂ ਦਾ ਬਿਆਨ,വസ്തുതകളുടെ പ്രസ്താവന
ਸਿਹਤ ਦੀ ਸਥਿਤੀ,ആരോഗ്യസ്ഥിതി
ਸਟੇਟਸਮੈਨ,സ്റ്റേറ്റ്സ്മാൻ
ਸਥਿਰ,സ്ഥിതിവിവരകം
ਸਟੇਸ਼ਨ,സ്ഥലം
ਸਟੇਸ਼ਨਰੀ ਸਟਾਕ,സ്റ്റേഷണറി സ്റ്റോക്ക്
ਸਟੇਸ਼ਨਰੀ,സ്റ്റേഷണറി
ਸਟੇਸ਼ਨ ਛੁੱਟੀ,സ്റ്റേഷൻ അവധി
ਅੰਕੜਾ,സ്ഥിതിവിവരമശാല
ਅੰਕੜਾ ਡਾਟਾ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ
ਅੰਕੜੇ,സ്ഥിതിവിവരക്കണക്കുകൾ
ਸਥਿਤੀ,പദവി
ਵਰਤਮਾਨ ਸਥਿਤੀ,മാറ്റമില്ലാത്ത സ്ഥിതി
ਸਥਿਤੀ ਰਿਪੋਰਟ,സ്റ്റാറ്റസ് റിപ്പോര്ട്ട്
ਸਥਿਤੀ ਪ੍ਰਤੀਕ,സ്റ്റാറ്റസ് ചിഹ്നം
ਕਾਨੂੰਨ,ചട്ടമസരം
ਕਾਨੂੰਨੀ,നിയമാനുസൃത
ਕਾਨੂੰਨੀ ਸਰੀਰ,നിയമപരമായ ശരീരം
ਕਾਨੂੰਨੀ ਛੁੱਟੀ,നിയമപരമായ അവധിക്കാലം
ਕਾਨੂੰਨੀ ਅਧਿਕਾਰ,നിയമപരമായ അവകാശങ്ങൾ
ਰਹੋ,താമസിക്കുക
Std,ആക്ടി
ਸਥਿਰ ਵਿਕਾਸ,സ്ഥിരമായ വളർച്ച
ਵਧਿਆ ਹੋਇਆ ਵਾਧਾ,കുത്തനെയുള്ള വർധന
ਸੰਚਾਲਨ ਕਮੇਟੀ,സ്റ്റിയറിംഗ് കമ്മിറ്റി
ਸਟੈਨੋਗ੍ਰਾਫੀ,സ്ഫോളോഫി
ਨਸਬੰਦੀ,വഭരണം
ਸਖਤ ਕਾਰਵਾਈ,കർശനമായ പ്രവർത്തനം
ਕਲੰਕ,കളങ്ക
ਉਤੇਜਨਾ,ഉത്തേജകമായ
ਵਜ਼ੀਫ਼ੇ,സ്റ്റൈപ്പേൻഡ്
ਨਿਰਧਾਰਤ,സ്തൂപമുള്ള
ਨਿਰਧਾਰਤ ਸਮੇਂ ਦੀ ਸੀਮਾ,നിശ്ചിത സമയ പരിധി
ਨਿਰਧਾਰਤ,നിബന്ധന
ਸਟਾਕ,സംഭരിക്കുക
ਸਟਾਕ ਰਜਿਸਟਰ,സ്റ്റോക്ക് രജിസ്റ്റർ
ਸਟਾਕ-ਲੈਣਾ,സ്റ്റോക്ക് എടുക്കൽ
ਸਟਾਕ ਮੁੱਲ,സ്റ്റോക്ക് മൂല്യനിർണ്ണയം
ਸਟਾਪਗੈਪ ਪ੍ਰਬੰਧ,സ്റ്റോപ്പ്ഗാപ്പ് ക്രമീകരണം
ਸਟੋਰੇਜ,ശേഖരണം
ਸਟੋਰੇਜ ਸਪੇਸ,സംഭരണ ​​സ്ഥലം
ਸਟੋਰ,കലവറ
ਸਿੱਧਾ,ഋജുവായത്
ਖਿਚਾਅ,അതിക്ലേശം
ਅਜੀਬ,അസാധാരണമായ
ਅਜਨਬੀ,അപരിചിത
ਸਟ੍ਰਾਟਾ,സ്ട്രാറ്റ
ਰਣਨੀਤੀ,കൗശലം
ਸਟਰੇਟੀਕੇਸ਼ਨ,സ്ട്രാറ്റിഫിക്കേഷൻ
ਸਟ੍ਰੀਮਲਾਈਨ,കാര്യക്ഷമമാക്കുക
ਤਾਕਤ,ബലം
ਮਜ਼ਬੂਤ,ബലപ്പെടുത്തുക
ਸਖ਼ਤ,പ്രയാസകരമായ
ਤਣਾਅ,സമ്മര്ദ്ദം
ਤਣਾਅ ਪ੍ਰਬੰਧਨ,സമ്മർദ്ദ മാനേജ്മെന്റ്
ਸਖਤ,കണിശമായ
ਸਖਤੀ ਨਾਲ,കർശനമായി
ਸਖਤੀ,കന്തം
ਸਖਤੀਕਰ,കടി
ਹੜਤਾਲ,പണിമുടക്ക്
ਹੜਤਾਲ ਕਾਲ,സ്ട്രൈക്ക് കോൾ
ਸਖ਼ਤ,കവൃത്തി
ਪੱਟੀ,കരിമം
ਕੋਸ਼ਿਸ਼ ਕਰੋ,കഠിനമായി അദ്ധാനിക്കുക
ਸਟੋਰੇਜ ਸਮਰੱਥਾ,സംഭരണ ​​ശേഷി
ਮਜ਼ਬੂਤ ​​ਕਮਰਾ,ശക്തമായ മുറി
Struct ਾਂਚਾਗਤ,ഘടന
Structure ਾਂਚਾ,ഘടന
ਸਟਰਕਚਰਡ ਇੰਟਰਵਿ.,ഘടനാപരമായ അഭിമുഖം
Struct ਾਂਚਾਗਤ ਤਨਖਾਹ,ഘടനാപരമായ വേതനം
ਸੰਘਰਸ਼,അതദ്ധാനം
ਜ਼ਿੱਦੀ,വഴങ്ങാത്ത
ਅਧਿਐਨ,വഞ്ചന
ਅਧਿਐਨ,പഠിക്കുക
ਅਧਿਐਨ ਛੁੱਟੀ,പഠന അവധി
ਚੀਜ਼ਾਂ,വസ്തു
ਮੂਰਖ,അതിശയകരമായ
ਸ਼ੈਲੀ,ശൈലി
ਉਪ,ഉപ
ਸਬ-ਕਮੇਟੀ,ഉപസമിതി
ਸਬ-ਇਕਰਾਰਨਾਮਾ,ഉപവിഭാഗം)
ਸਬ ਜ਼ਿਲ੍ਹੇ,ഉപജില്ല
ਸਬ-ਡਵੀਜ਼ਨ,ഉപവിഭാഗം
ਉਪ-ਦਿਮਾਗ,ഉപധാനി
ਵਿਸ਼ਾ,വിഷയം
ਵਿਅਕਤੀਗਤ,ആത്മനിഷ്ഠമായ
ਅਧੀਨ,കീജുഡിയസ്
ਸਿਕਿਆ ਖੇਤਰ,നിഗമനം
Oubleting,സുബ്ലേറ്റിംഗ്
ਅਧੀਨਗੀ,വിധേയതം
ਅਧੀਨਗੀ,കീഴ്വഴക്കമുള്ള
ਅਧੀਨ ਦਫਤਰ,സബോർഡിനേറ്റ് ഓഫീസ്
ਅਧੀਨ ਸੇਵਾਵਾਂ,സബോർഡിനേറ്റ് സേവനങ്ങൾ
ਅਧੀਨ ਸਟਾਫ,സബോർഡിനേറ്റ് സ്റ്റാഫ്
ਉਪ -ਰਾਗ੍ਰਾਫ,Subparhafh
ਸਬਜੋਲ,സൂര്
ਸਬਸਕ੍ਰਾਈਬ,സബ്സ്ക്രൈബുചെയ്യുക
ਸਬਸਕ੍ਰਾਈਡ ਪੂੰਜੀ,തലസ്ഥാനം സബ്സ്ക്രൈബുചെയ്തു
ਗਾਹਕ,വരികൾ
ਗਾਹਕੀ,സബ്സ്ക്രിപ്ഷൻ
ਉਪ-ਭਾਗ,ഉപവിഭാഗം
ਇਸ ਤੋਂ ਬਾਅਦ,അനന്തരമായ
ਬਾਅਦ ਦੀ ਕਾਰਵਾਈ,തുടർന്നുള്ള പ്രവർത്തനം
ਬਾਅਦ ਵਿੱਚ,തുടർന്ന്
ਸਹਾਇਕ,സഹായകന്
ਸਹਾਇਕ ਸੰਸਥਾਵਾਂ,സബ്സിഡിയറി ബോഡികൾ
ਸਹਾਇਕ ਉਦਯੋਗ,സബ്സിഡിയറി വ്യവസായം
ਸਬਸਿਡੀ ਫਤਵਾ,സബ്സിഡിയറി മാൻഡേറ്റ്
ਸਹਾਇਕ ਰਸੀਦ,സബ്സിഡിയറി രസീത്
ਸਹਾਇਕ ਰਜਿਸਟਰ,സബ്സിഡിയറി രജിസ്റ്റർ
ਸਬਸਿਡੀ,സഹായധനം നല്കുക
ਸਬਸਿਡੀਕੇਟਾਈਜ਼ਡ,സബ്സിഡി
ਸਬਸਿਡੀ ਵਾਲੀ ਰਿਹਾਇਸ਼,സബ്സിഡി താമസസൗകര്യം
ਸਬਸਿਡੀ,സഹായധനം
ਗੁਲਾਬ,ഉപജീവന
ਗੁਲਾਬ ਭੱਤਾ,ഉപജീവന അലവൻസ്
ਗੁਲਾਬ ਦੇਣ ਦੀ ਗਰਾਂਟ,ഉപജീവന ഗ്രാന്റ്
ਘਟੀਆ,നിലവാരം
ਕਾਫ਼ੀ,ഗണ്യമായ
ਕਾਫ਼ੀ,ഗണ്യമായി
ਠੋਸ,കാര്യമായ
ਕਾਫ਼ੀ ਤਨਖਾਹ,കാര്യമായ വേതനം
ਠੋਸ ਪੋਸਟ,കാര്യമായ പോസ്റ്റ്
ਬਦਲ,പകരംവയ്ക്കുക
ਬਦਲ,പകരമാറ്റം
ਉਪ ਉਪ-ਪੈਰਾ,ഉപ ഉപ ഖണ്ഡിക
ਉਪਨਗਰ,സബർബൻ
ਉਪਨੋ.,ഉപവീരകം
ਅਧੀਨਗੀ,ഉപഭാരം
ਸਬਵੇਅ,സബ്വേ
ਸਫਲ,പിന്തുടരുന്നു
ਉਤਰਾਧਿਕਾਰੀ,തുടർച്ചകമായ
ਲਗਾਤਾਰ,തുടര്ന്നു വരുന്ന
ਉਤਰਾਧਿਕਾਰੀ,പിന്ഗാമി
ਸੁੱਕ ਜਾਣ ਵਾਲਾ,സഹായം
ਮੁਕੱਦਮਾ,അപേക്ഷിക്കുക
ਦੁੱਖ,കഷ്ടപ്പെടുക
ਦੁੱਖ,കഷ്ടത
ਕਾਫ਼ੀ,മതിയായ
ਪਿਛੇਤਰ,സഫിക്സ്
ਦੁੱਖ,കഷ്ടപ്പെടുത്തുക
ਸੁਝਾਅ,നിര്ദ്ദേശം
ਸੁਝਾਅ ਬਕਸਾ,നിർദ്ദേശ ബോക്സ്
ਸੁਝਾਅ ਕਿਤਾਬ,നിർദ്ദേശ പുസ്തകം
ਸੁਝਾਅ,നിര്ദേശിക്കുക
ਖੁਦਕੁਸ਼ੀ,ആത്മഹത
ਮੁਕੱਦਮਾ,വസ്തം
ਅਨੁਕੂਲਤਾ,മതിയായ
ਉਚਿਤ ਕਾਰਵਾਈ,അനുയോജ്യമായ പ്രവർത്തനം
Suited,യോജിച്ചത്
ਜੋੜ,മൊത്തം
ਸੰਖੇਪ ਵਿੱਚ,ചുരുക്കത്തിൽ
ਸੰਖੇਪ,സംഗഹം
ਸੰਖੇਪ ਅਜ਼ਮਾਇਸ਼,സംഗ്രഹ ട്രയൽ
ਦਾ ਸਾਰ,സംഗ്രഹിക്കുന്നു
ਸੰਮੇਲਨ,പരകോടി
ਸੰਮਨ,സമന്സ് അയയ്ക്കുക
ਸਮਕਾਲੀ ਭੱਤਾ,സത്ക്രം അലവൻസ്
ਜੋੜ,സംക്കൂൺ
ਸੰਜੀਦਾ,സംവിത്തനുസരിച്ച്
ਸੂਓ ਮੋਟੋ,സയൂ മോട്ടോ
ਅਨੁਚਿਤ,അതിശയകരമായ
ਸੁਪਰਨੁਕੇਸ਼ਨ ਪੈਨਸ਼ਨ,സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ
ਸਤਹੀ,ഉപരിപ്ളവമായ
ਬੇਲੋੜੀ,അതിരുകടന്ന
ਸੁਪਰਿਮਜ਼,അതിശയിക്കുക
ਉੱਤਮ,മേന്മയേറിയ
ਉੱਤਮਤਾ,ശേഷ്ഠമായ
ਅਲੌਕਿਕ,സൂപ്പർനുമറി
ਅਲੌਕਿਕ ਪੋਸਟ,സൂപ്പർ ന്യൂമററി പോസ്റ്റ്
ਸੁਪਰਸੁਰਵਲੀ,സൂപ്പർസ്ക്രൈബുചെയ്യുക
ਸੁਪਰ,സൂപ്പർസ്ക്രിപ്ഷൻ
ਸੁਪਰਬੇਡ,സുഷേർഡ്
ਆਪਸੀ,മുത്തതായ
ਸੁਪਰਸਟ੍ਰਕਚਰ,സൂപ്പർസ്ട്രക്ചർ
ਸੁਪਰਟੈਕਸ,സൂപ്പർടേക്സ്
ਸੁਪਰ ਟਾਈਮਕੇਲ,സൂപ്പർ ടൈംസ്കെയിൽ
ਨਿਗਰਾਨੀ,മേൽനോട്ടത്തിലാണ്
ਸੁਪਰਵਾਈਜ਼ਰ,പരിശോധകന്
ਸੁਪਰਵਾਈਜ਼ਰੀ ਸਟਾਫ,സൂപ്പർവൈസറി സ്റ്റാഫ്
ਪੂਰਕ,അനുബന്ധം
ਪੂਰਕ,അനുബന്ധ
ਪੂਰਕ ਬਜਟ,അനുബന്ധ ബജറ്റ്
ਪੂਰਕ ਲਾਗਤ,അനുബന്ധ ചെലവ്
ਪੂਰਕ ਦੀ ਮੰਗ,അനുബന്ധ ആവശ്യം
ਪੂਰਕ ਗ੍ਰਾਂਟ,അനുബന്ധ ഗ്രാന്റ്
ਪੂਰਕ ਸਵਾਲ,അനുബന്ധ ചോദ്യം
ਪੂਰਕ ਨਿਯਮ,അനുബന്ധ നിയമങ്ങൾ
ਸਪਲਾਇਰ,സപൈ്ളയര്
ਸਪਲਾਈ,എത്തിച്ചുകൊടുക്കല്
ਸਹਾਇਤਾ,പിന്താങ്ങുക
ਸਮਰਥਕ,ഉപദേക്കത്തിൽ
ਸਹਾਇਤਾ ਦਸਤਾਵੇਜ਼,സാക്ഷ്യ പത്രങ്ങൾ
ਦਬਾਉਣ,അടിച്ചമര്ത്തുക
ਸਰਬੋਤਮਤਾ,ആധിപതം
ਸਰਵਉੱਚ,പരമാധികാരമുള്ള
ਸਰਚਾਰਜ,അധികഭാരം
ਯਕੀਨਨ,ജാമ്യ
ਯਕੀਨਨ ਬਾਂਡ,ജാമ്യ ബോണ്ട്
ਸਤਹ ਨਿਰੀਖਣ,ഉപരിതല പരിശോധന
ਸਤਹ ਆਵਾਜਾਈ,ഉപരിതല ഗതാഗതം
ਸਰਜਰੀ,ശസ്ത്രക്രിയ
ਉਪਨਾਮ,കുലനാമം
ਸਰਪਲੱਸ,ശേഷിപ്പ്
ਸਰਪਲੱਸ ਬਜਟ,മിച്ച ബജറ്റ്
ਸਰਪਲੱਸ ਰਿਪੋਰਟ,മിച്ച റിപ്പോർട്ട്
ਸਰਪਲੱਸ ਸਟਾਫ,മിച്ച സ്റ്റാഫ്
ਹੈਰਾਨੀ ਦੀ ਜਾਂਚ,സർപ്രൈസ് ചെക്ക്
ਹੈਰਾਨੀ ਵਾਲੀ ਮੁਲਾਕਾਤ,സർപ്രൈസ് സന്ദർശനം
ਸਮਰਪਣ,കീഴടങ്ങല്
ਮਾਹੌਲ,ചുറ്റുപാടിൽ
Surtax,സുരക്സ്
ਨਿਗਰਾਨੀ,കാവല്
ਸਰਵੇਖਣ,അളക്കല്
ਸਰਵੇ ਰਿਪੋਰਟ,സർവേ റിപ്പോർട്ട്
ਬਚਾਅ,അതിജീവനം
ਬਚਣਾ,അതിജീവിക്കുന്ന
ਬਚਾਅ,ശേഷിച്ചവന്
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,സാധ്യത
ਸ਼ੱਕੀ,സംശയിക്കപ്പെട്ട
ਮੁਅੱਤਲ,പവര്ത്തനരഹിതമാക്കുക
ਸਸਪੈਂਸ,ഉദേഗം
ਸਸਪੈਂਸ ਖਾਤਾ,സസ്പെൻസ് അക്കൗണ്ട്
ਮੁਅੱਤਲ,പുറത്താക്കല്
ਮੁਅੱਤਲ ਆਰਡਰ,സസ്പെൻഷൻ ഓർഡർ
ਸ਼ੱਕ,ആശങ്ക
ਟਿਕਾ.,സുസ്ഥിരമാണ്
ਟਿਕਾ able ਵਾਧਾ,സുസ്ഥിര വളർച്ച
ਕਾਇਮ,നിലനിൽക്കുന്നു
ਸਹੁੰ,ശപിക്കുക
ਸਹੁੰ ਚੁੱਕਣੀ,സത്യപ്രതിജ്ഞാ ചടങ്ങ്
ਸਿਲੇਬਸ,പാഠ്യപദ്ധതി
ਚਿੰਨ੍ਹ,പതീകം
ਸਮਮਿਤੀ,സമമിതി
ਹਮਦਰਦੀ,സഹതാപം
ਹਮਦਰਦੀ ਹੜਤਾਲ,സഹതാപ പണിമുടക്ക്
ਸਿੰਪੋਸੀਅਮ,സിമ്പോസിയം
ਲੱਛਣ,ലക്ഷണം
ਸਮਕਾਲੀ,സമന്വയിപ്പിക്കുക
Synopiss,സംഗ്രഹം
ਸੰਸਲੇਸ਼ਣ,സിന്തസിസ്
ਸਿੰਥੈਟਿਕ,കൃതിമമായുണ്ടാക്കിയ
ਸਿਸਟਮ,ഏര്പ്പാട്
ਯੋਜਨਾਬੱਧ,വവസ്ഥാനുസൃതമായ
ਯੋਜਨਾਬੱਧ ਕੰਮ,വ്യവസ്ഥാപരമായ ജോലി
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,സിസ്റ്റംസ് വിശകലനം
ਟੈਬ ਫੋਲਡਰ,ടാബ് ഫോൾഡർ
ਟੇਬਲ,മേശ
ਝਾਂਕੀ,ടബ്ഡോ
ਵਿਸ਼ਾ - ਸੂਚੀ,ഉള്ളടക്ക പട്ടിക
ਘਰ ਦੀ ਸਾਰਣੀ,വീടിന്റെ മേശ
ਟੈਬਲਰ,തബുദ
ਟੈਬਲੇਟ ਸਟੇਟਮੈਂਟ,ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന
ਟੈਬਲੇਸ਼ਨ,അവസഹമായ
ਤਾਬੀਕ,തബൂലേറ്റർ
ਨਜਿੱਠਦਾ ਹੈ,പരിഹരിക്കുക
ਚਾਲ,നയം
ਕਠੋਰ,നയമുള്ള
ਰਣਨੀਤੀ,തന്ത്രം
ਟੈਗ,ടാഗ്
ਘਰ ਦੀ ਤਨਖਾਹ ਲਓ,വീട്ടിലേക്ക് പോവുക
ਕਬਜਾ ਕਰਨਾ,ഏറ്റെടുക്കുക
ਪ੍ਰਤਿਭਾਵਾਨ,കഴിവില്ലാത്ത
ਪ੍ਰਤਿਭਾ ਖੋਜ,പ്രതിഭ തിരയൽ
ਟੈਲੀ,Tally
Taal ਕਾਰਡ,ടാലി കാർഡ്
ਛੇੜਛਾੜ,തകിടം
ਠੋਸ,സ്പഷ്ടമായ
ਠੋਸ ਸੰਪਤੀ,സ്പഷ്ടമായ അസറ്റ്
ਚੇਪੀ,ടേപ്പ്
ਟੇਪਿੰਗ,ടാപ്പിംഗ്
ਕਠੋਰਤਾ,ക്ഷീണം
ਟੀਚਾ,ലക്ഷം
ਟਾਰਗੇਟ ਦੀ ਤਾਰੀਖ,ലക്ഷ്യ തിയതി
ਟੈਰਿਫ,ചുങ്കവിഹിതം
ਝਰਨੀ,പതക്കമായ
ਕੰਮ,കര്ത്തവം
ਟਾਸਕ ਫੋਰਸ,ടാസ്ക് ഫോഴ്സ്
ਟੈਕਸ,നികുതി
ਟੈਕਸ ਖਤਮ,നികുതിാപിക്കാനുള്ള നികുതി
ਟੈਕਸਯੋਗ,നികുതിയുണ്ടാക്കേണ്ട
ਕਰਯੋਗ ਆਮਦਨ,നികുതി ബാധ്യമായ വരുമാനം
ਟੈਕਸ ਵਿਵਸਥਾ,നികുതി ക്രമീകരണം
ਟੈਕਸ ਮੁਲਾਂਕਣ,നികുതി വിലയിരുത്തൽ
ਟੈਕਸ,കരംപിരിക്കല്
ਟੈਕਸ ਬਚਣ,നികുതി ഒഴിവാക്കല്
ਟੈਕਸ ਸਲਾਹਕਾਰ,ടാക്സ് കൺസൾട്ടന്റ്
ਟੈਕਸ ਘੋਸ਼ਣਾ,നികുതി പ്രഖ്യാപനം
ਸਰੋਤ 'ਤੇ ਟੈਕਸ ਕਟੌਤੀ,ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു
ਟੈਕਸ ਕਟੌਤੀ,നികുതി കിഴിവ്
ਟੈਕਸ ਚੋਰੀ,നികുതി വെട്ടിപ്പ്
ਟੈਕਸ ਦੀ ਛੋਟ,നികുതി ഒഴിവ്
ਟੈਕਸ ਮੁਫਤ,തീരുവ ഇല്ലാത്ത
ਟੈਕਸ ਅਦਾ ਕਰਨ ਵਾਲਾ,നികുതിദായകന്
ਟੈਕਸ ਛੂਟ,നികുതി ഇളവ്
ਟੈਕਸ ਰਿਟਰਨ,നികുതി റിട്ടേൺ
ਟੈਕਸ ਦੀ ਤਹਿ,നികുതി ഷെഡ്യൂൾ
ਟੀਮ ਦੀ ਭਾਵਨਾ,ടീം സ്പിരിറ്റ്
ਟੀਮ ਦਾ ਕੰਮ,ടീം ജോലി
ਅੱਥਰੂ ਗੈਸ,കണ്ണീർ വാതകം
ਤਕਨੀਕੀ,സാങ്കേതികമായ
ਤਕਨੀਕੀ ਸਲਾਹ,സാങ്കേതിക ഉപദേശം
ਤਕਨੀਕੀ ਕਾਲਜ,ടെന്റിച്ച് കോളേജ്
ਤਕਨੀਕੀ ਡੇਟਾ,സാങ്കേതിക ഡാറ്റ
ਤਕਨੀਕੀ ਪੋਸਟ,സാങ്കേതിക പോസ്റ്റ്
ਤਕਨੀਕੀ ਯੋਗਤਾ,സാങ്കേതിക യോഗ്യത
ਤਕਨੀਕੀ ਹੁਨਰ,സാങ്കേതിക വൈദഗ്ദ്ധ്യം
ਤਕਨੀਕੀ ਸ਼ਬਦ,സാങ്കേതിക പദം
ਤਕਨੀਕੀ ਸਿਖਲਾਈ,സാങ്കേതിക പരിശീലനം
ਟੈਕਨੀਸ਼ੀਅਨ,സാങ്കേതിക വിദാനിപുണന്
ਤਕਨੀਕ,സന്വദായം
ਤਕਨੀਕੀ,ടെക്നോക്രി
ਟੈਕਨੋਕਰੇਟ,ടെക്നോക്രാറ്റ്
ਤਕਨੀਕੀ,സാങ്കേതികപരമായ
ਟੈਕਨੋਲੋਜਿਸਟ,സാങ്കേതികവിദ്യക്കാരന്
ਟੈਕਨੋਲੋਜੀ,സാങ്കേതികവിദ
ਟੈਲੀਬਾਨਕਿੰਗ,ടെലിബാങ്കിംഗ്
ਤਾਰ,കന്വിസന്ദേശം
ਟੈਲੀਗ੍ਰਾਫਿਕ ਐਡਰੈਸ,ടെലിഗ്രാഫിക് വിലാസം
ਤਾਰ,ടെലിഗ്രാഫി
ਟੈਲੀਪ੍ਰਿੰਟਟਰ ਸੁਨੇਹਾ,ടെലിപ്രിൻറ് സന്ദേശം
ਟੈਲੀਵੀਜ਼ਨ,ദൂരദര്ശന്
ਟੈਲੀਅਮਾਨਿੰਗ,ടെലിവുകിംഗ്
ਟੈਲੀਐਕਸ,ടെലിക്സ്
ਟੇਲਰ,ഇല്ലാതര്
ਗੁੱਸਾ,മാനസികനില
ਸੁਭਾਅ,സ്വഭാവം
ਸੁਭਾਅ,സഭാവാനുസാരമായ
ਤਾਪਮਾਨ,താപനില
ਟੈਂਪੋ,ടെപ്പോ
ਅਸਥਾਈ,താത്ക്കാലികമായ
ਅਸਥਾਈ ਪੇਸ਼ਗੀ,താൽക്കാലിക അഡ്വാൻസ്
ਅਸਥਾਈ ਮੁਲਾਕਾਤ,താൽക്കാലിക നിയമനം
ਅਸਥਾਈ ਅਪਾਹਜਤਾ,താൽക്കാലിക വൈകല്യം
ਅਸਥਾਈ ਪੋਸਟ,താൽക്കാലിക പോസ്റ്റ്
ਅਸਥਾਈ ਪਾਬੰਦੀ,താൽക്കാലിക നിയന്ത്രണം
ਅਸਥਾਈ ਖਾਲੀ,താൽക്കാലിക ഒഴിവ്
ਪਰਤਾਵੇ,പലോഭനം
ਕਾਰਜਕਾਲ,പതിനമായ
ਤਣਾਅ,അതാനി
ਕਿਰਾਏਦਾਰੀ,വാടക
ਕਿਰਾਏਦਾਰ,കുടികിടപ്പുകാരി
ਰੁਝਾਨ,ഗതി
ਟੈਂਡਰ,മൂക്കാത്ത
ਟੈਂਡਰ ਬਾਕਸ,ടെൻഡർ ബോക്സ്
ਟੈਂਡਰਕਰਤਾ,ടെണ്ടർ
ਟੈਂਡਰ ਨੋਟਿਸ,ടെൻഡർ നോട്ടീസ്
ਟੈਂਟੇਟਿਵ,പരീക്ഷണാര്ത്ഥമുള്ള
ਕਾਰਜਕਾਲ,കാലാവധി
ਜ਼ਮੀਨ ਦਾ ਕਾਰਜਕਾਲ,ഭൂമിയുടെ കാലാവധി
ਦਫਤਰ ਦਾ ਕਾਰਜਕਾਲ,ഓഫീസ് കാലാവധി
ਪੋਸਟ ਦਾ ਕਾਰਜਕਾਲ,പോസ്റ്റിന്റെ കാലാവധി
ਕੰਮ ਦਾ ਕਾਰਜਕਾਲ,ജോലിയുടെ കാലാവധി
ਕਾਰਜਕਾਲ ਪੋਸਟ,കാലാവധി പോസ്റ്റ്
