Gujarati,Odiya
કતાર વ્યવસ્થાપન,ଧାଡ଼ି ପରିଚାଳନା
કતાર રજીસ્ટર,ଧାଡି ରେଜିଷ୍ଟର |
કતારબદ્ધ નેટવર્ક,ଧାଡି ନେଟୱାର୍କ |
કતાર સિદ્ધાંત,ଧାଡି ତତ୍ତ୍। |
ઝડપી ઍક્સેસ મેમરી,ଶୀଘ୍ର ଆକସେସ୍ ମେମୋରୀ |
અવશેષ,Quotient
રેડિયો આવર્તન દખલગીરી (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବାଧା (RFI)
મૂલાંક,ରେଡିକ୍ସ |
રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE),ଅନିୟମିତ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
રેન્ડમ એક્સેસ મેમરી (RAM),ରାଣ୍ଡମ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
રેન્ડમ સ્કેન,ଅନିୟମିତ ସ୍କାନ୍ |
રાસ્ટર,ରାଷ୍ଟର |
રાસ્ટર સ્કેન,ରାଷ୍ଟର ସ୍କାନ୍ |
ફરીથી એન્જિનિયરિંગ,ପୁନ engineering ଇଞ୍ଜିନିୟରିଂ
પુનઃ વિસ્તરણ,ପୁନ lar ବୃଦ୍ଧି
સુગમતા,ପହଞ୍ଚିବା |
વાંચવું,ପ .଼ନ୍ତୁ |
વડા વાંચો,ମୁଣ୍ଡ ପ read ଼ନ୍ତୁ |
ફક્ત વાંચી,କେବଳ ପଢ
માત્ર વાંચન મેમરી,କେବଳ ସ୍ମୃତି ପ read ଼ନ୍ତୁ |
વાંચો લખવાનું માથું,ଲେଖା ମୁଣ୍ଡ ପ read ଼ |
વાંચન/લેખન ચક્ર,ପ read ଼ିବା / ଲେଖିବା ଚକ୍ର |
હેડ વાંચો/લખો,ମୁଣ୍ଡ ପ read / ଲେଖ
વાંચો લખો,ପ / / ଲେଖ
વાચક,ପାଠକ
વાંચન,ପ reading ିବା
વાંચવું,ପ read ଼ିବା
વાસ્તવિક,ବାସ୍ତବ
વાસ્તવિક સમય પ્રક્રિયા,ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |
રીસીવર,ଗ୍ରହଣକାରୀ
માન્યતા તર્ક,ସ୍ୱୀକୃତି ତର୍କ
ફરીથી કમ્પાઇલ કરો,ପୁନ omp ସଂଯୋଗ କରନ୍ତୁ |
રેકોર્ડ,ରେକର୍ଡ କରନ୍ତୁ |
રેકોર્ડિંગ હેડ,ରେକର୍ଡିଂ ହେଡ୍ |
પુનઃપ્રાપ્ત ભૂલ,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |
પુન: પ્રાપ્તિ,ପୁନରୁଦ୍ଧାର
પુનરાવર્તિત પ્રમેય,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
પુનરાવર્તન,ପୁନରାବୃତ୍ତି |
પુનરાવર્તિત કાર્ય,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC),ହ୍ରାସ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
નિરર્થકતા,ଅନାବଶ୍ୟକତା |
સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID),ସ୍ independent ାଧୀନ ଡିସ୍କଗୁଡ଼ିକର ଅନାବଶ୍ୟକ ଆରେ (RAID)
પુનઃ પ્રવેશ,ପୁନ - ପ୍ରବେଶକାରୀ |
પુનઃપ્રવેશ કોડ,ପୁନ ent- ପ୍ରବେଶ ସଂକେତ |
સંદર્ભ,ସନ୍ଦର୍ଭ
સંદર્ભ અખંડિતતા,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
પ્રતિબિંબ,ପ୍ରତିଫଳନ
પ્રતિબિંબ,ପ୍ରତିଫଳନ
રીફ્રેક્શન,ପ୍ରତିଫଳନ
તાજું કરો,ସତେଜ କରନ୍ତୁ |
પુનર્જન્મ,ପୁନର୍ଜନ୍ମ
નોંધણી કરો,ପଞ୍ଜିକରଣ କର |
નિયમિત વ્યાકરણ,ନିୟମିତ ବ୍ୟାକରଣ
સંબંધ,ସମ୍ପର୍କ
રિલેશનલ ડેટાબેઝ,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ ପରିଚାଳନା ବ୍ୟବସ୍ଥା (RDBMS)
રિલેશનલ મોડલ,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
સંબંધી,ସମ୍ପର୍କୀୟ
સંબંધિત સંબોધન,ସମ୍ପର୍କୀୟ ଠିକଣା
રિલે,ରିଲେ
વિશ્વસનીયતા મોડેલિંગ,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |
વિશ્વસનીય,ନିର୍ଭରଯୋଗ୍ୟ
રિલોકેટેબલ કોડ,ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |
દૂરસ્થ,ସୁଦୂର
દૂરસ્થ યજમાન,ସୁଦୂର ହୋଷ୍ଟ
દૂરસ્થ જોબ એન્ટ્રી,ସୁଦୂର ଚାକିରି ପ୍ରବେଶ
દૂરસ્થ લોગ-ઇન,ସୁଦୂର ଲଗ୍ ଇନ୍ |
દૂરસ્થ પ્રક્રિયા કૉલ (RPC),ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC)
રિમોટ સેન્સિંગ,ରିମୋଟ ସେନ୍ସିଂ |
નામ બદલો,ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
રેન્ડરીંગ,ରେଣ୍ଡରିଂ
રીપીટર,ପୁନରାବୃତ୍ତି |
જવાબ આપો,ଉତ୍ତର ଦିଅ
વિનંતી,ଅନୁରୋଧ
ટિપ્પણીઓ માટે વિનંતી (RFC),ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC)
વિનંતી/જવાબ પ્રોટોકોલ,ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |
પ્રોગ્રામ ફરીથી ચલાવો,ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍
સંશોધન,ଅନୁସନ୍ଧାନ |
રીસેટ ચક્ર,ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |
રહેવાસી,ବାସିନ୍ଦା
ઠરાવ,ସଂକଳ୍ପ
સંસાધનો,ଉତ୍ସଗୁଡ଼ିକ
પ્રતિભાવ સમય,ପ୍ରତିକ୍ରିୟା ସମୟ
ફરી થી શરૂ કરવું,ପୁନଃପ୍ରାରମ୍ଭ
પુનઃસ્થાપિત,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
રીટ્રેસ,ପ୍ରତ୍ୟାବର୍ତ୍ତନ |
રીટ્રાન્સમિશન,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
પુનઃપ્રાપ્ત કરો,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ
ફરી પ્રયાસ કરો,ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |
પરત,ଫେରନ୍ତୁ
રીટર્ન કોડ,ଫେରସ୍ତ କୋଡ୍
રીટર્ન કી,ରିଟର୍ନ କୀ
ફરીથી વાપરી શકાય તેવા કોડ,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
ફરીથી લખી શકાય તેવું,ପୁନ r ଲିଖନଯୋଗ୍ୟ |
આરજીબી મોનિટર,RGB ମନିଟର |
રિબન,ରିବନ୍
યોગ્ય મુદ્દો,ସଠିକ୍ ପ୍ରସଙ୍ଗ |
રોબોટ,ରୋବଟ୍ |
રોબોટિક્સ,ରୋବୋଟିକ୍ସ |
મજબુત,ଦୃ ust
ભૂમિકા,ଭୂମିକା
પાછા વળો,ପଛକୁ ଗଡ଼ |
રોલ ઇન કરો,ଗଡ଼
રોલ આઉટ,ଗଡ଼
રોમ,ଆର.ଓ. ଏମ
રુટ,ମୂଳ
રૂટ ડિરેક્ટરી,ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |
ભૂલનો રાઉન્ડ,ତ୍ରୁଟିର ରାଉଣ୍ଡ |
રાઉટર,ରାଉଟର
રૂટીંગ,ମାର୍ଗ
RS232C ઇન્ટરફેસ,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA એન્ક્રિપ્શન,RSA ଏନକ୍ରିପସନ୍ |
આરટીસી,RTC
લંબાઈ એન્કોડિંગ ચલાવો,ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |
રન સમય,ଚଲାଇବା ସମୟ |
રનટાઈમ ભૂલ,ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |
નમૂના,ନମୁନା |
સેમ્પલિંગ,ନମୁନା ସଂଗ୍ରହ
ઉપગ્રહ,ସାଟେଲାଇଟ୍
સંતૃપ્ત,ତୃପ୍ତି
સાચવો,ସଞ୍ଚୟ କରନ୍ତୁ |
માપનીયતા,ମାପନୀୟତା
સ્કેલર,ସ୍କାଲାର୍ |
સ્કેનિંગ,ସ୍କାନିଂ
દૃશ્ય,ଦୃଶ୍ୟ
શેડ્યૂલર,ଅନୁସୂଚୀତକାରୀ
સ્ક્રીન ઇમેજ પ્રોજેક્ટર,ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |
સ્ક્રિપ્ટ,ସ୍କ୍ରିପ୍ଟ
સ્ક્રિપ્ટીંગ ભાષા,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
સ્ક્રોલિંગ,ସ୍କ୍ରୋଲିଂ
SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ),SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ)
શોધો,ସନ୍ଧାନ କର |
શોધ એન્જિન,ଖୋଜିବା ଯନ୍ତ୍ର
શોધ વૃક્ષ,ବୃକ୍ଷ ଖୋଜ |
શોધી રહ્યાં છે,ଖୋଜୁଛି |
ગૌણ,ଦ୍ Secondary ିତୀୟ
સેક્ટર,ସେକ୍ଟର
સુરક્ષા નીતિ,ସୁରକ୍ଷା ନୀତି
સમય શોધો,ସମୟ ଖୋଜ |
સેગમેન્ટ,ବିଭାଗ
વિભાજન,ବିଭାଗ
પસંદગી સૉર્ટ,ଚୟନ ପ୍ରକାର
સ્વયં સમાયેલ,ଆତ୍ମ ଧାରଣ
અર્થશાસ્ત્ર,ସେମାଣ୍ଟିକ୍ସ |
સેમાફોર,ସେମାଫୋର |
સેમિકન્ડક્ટર,ସେମିକଣ୍ଡକ୍ଟର |
સિમોન્ટિક વેબ,ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |
અનુક્રમિક ઍક્સેસ પદ્ધતિ,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
સીરીયલ,କ୍ରମିକ |
સીરીયલાઇઝર,କ୍ରମିକ
સર્વર,ସର୍ଭର |
સર્વર ક્રેશ,ସର୍ଭର କ୍ରାସ୍ |
સર્વર લાઇસન્સ,ସର୍ଭର ଲାଇସେନ୍ସ |
સર્વો ગુણક,ସର୍ଭୋ ଗୁଣକ
સેટ,ସେଟ୍ କରନ୍ତୁ |
પોઈન્ટ નક્કી કરો,ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |
સ્થાપના,ସେଟ୍ ଅପ୍ କରନ୍ତୁ |
છાંયો,ଛାଇ
શેડિંગ,ଛାୟା
પડછાયો,ଛାୟା |
ફાઈલ શેર કરો,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
વહેંચાયેલ ઍક્સેસ,ଅଂଶୀଦାର ପ୍ରବେଶ
શેરિંગ,ଅଂଶୀଦାର
શેલ,ଶେଲ୍ |
પાત્ર બદલો,ଶିଫ୍ଟ ବର୍ଣ୍ଣ
શોર્ટ સર્કિટ,ସର୍ଟ ସର୍କିଟ |
ટૂંકી સૂચના,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
બહેન,ଭାଇଭଉଣୀ |
આડઅસર,ପାର୍ଶ୍ୱ ପ୍ରଭାବ
સાઇન બીટ,ସାଇନ୍ ବିଟ୍ |
સિગ્નલ,ସଙ୍କେତ
સિગ્નલ પ્રોસેસિંગ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
સિગ્નલિંગ,ସଙ୍କେତ
સિગ્નલ-ટુ-અવાજ ગુણોત્તર,ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |
સહી,ଦସ୍ତଖତ
સહી પરીક્ષણ,ଦସ୍ତଖତ ପରୀକ୍ଷା
નોંધપાત્ર અંક,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
સિલિકોન ચિપ,ସିଲିକନ୍ ଚିପ୍ |
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
સિમ્પ્લેક્સ,ସିମ୍ପ୍ଲେକ୍ସ |
સિમ્પ્લેક્સ નોડ,ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |
સિમ્યુલેશન,ଅନୁକରଣ
સિમ્યુલેટર,ସିମୁଲେଟର
એક સાથે,ଏକକାଳୀନ
એક સાથે પ્રક્રિયા,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
સિંગલટન,ସିଙ୍ଗଲେଟନ୍ |
સાઇટ લાયસન્સ,ସାଇଟ୍ ଲାଇସେନ୍ସ |
કદ,ଆକାର
કદ બદલવાનું,ଆକାର
સ્કેચિંગ,ସ୍କେଚିଂ
છોડો,ଛାଡିଦିଅ |
છોડવું,ଛାଡିବା
સ્લેશ,ସ୍ଲାସ୍ |
ગુલામ કમ્પ્યુટર,ଦାସ କମ୍ପ୍ୟୁଟର |
સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ,ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
સ્લિપ,ସ୍ଲିପ୍
સ્લોટ,ସ୍ଲଟ୍
નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI),ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI)
સ્માર્ટ કાર્ડ,ସ୍ମାର୍ଟ କାର୍ଡ |
ગોકળગાય મેલ,ସ୍ନାଲ୍ ମେଲ୍ |
સ્નેપશોટ,ସ୍ନାପସଟ୍ |
સોફ્ટ કમ્પ્યુટિંગ,ନରମ ଗଣନା
સોફ્ટ કોપી,ସଫ୍ଟ କପି
સોફ્ટ ફોન્ટ,ନରମ ଫଣ୍ଟ |
સોફ્ટવેર,ସଫ୍ଟୱେର୍
સોફ્ટવેર એન્જિનિયરિંગ,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
સોફ્ટવેર લાઇસન્સ,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
સોફ્ટવેર ચાંચિયાગીરી,ସଫ୍ଟୱେର୍ ଡକାୟତି |
સ્પેક્ટ્રમ,ସ୍ପେକ୍ଟ୍ରମ୍
સર્પાકાર,ସ୍ପିରାଲ୍ |
શીટ ફેલાવો,ସ୍ପ୍ରେଡ୍ ସିଟ୍ |
ધોરણ,ମାନକ
માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML),ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML)
માનકીકરણ,ମାନକକରଣ
સ્ટેન્ડબાય સમય,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |
સ્ટાર LAN,ତାରକା LAN |
સ્ટાર ટોપોલોજી,ତାରା ଟପୋଲୋଜି |
થોડી શરૂઆત કરો,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
ભૂખમરો,ଅନାହାର
સ્થિર મેમરી&#39;,ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;
સ્થિતિ ચેનલ,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
પગલું કદ,ଷ୍ଟେପ୍ ସାଇଜ୍ |
રોકો અને પ્રોટોકોલ રાહ જુઓ,ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |
સ્ટોપ કોડ,ବନ୍ଦ କୋଡ୍
સ્ટોપ કી,ଷ୍ଟପ୍ କୀ
સંગ્રહક્ષમતા,ସ୍ଥାୟୀତ୍ୱ |
સંગ્રહિત કાર્યક્રમ,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
સ્ટ્રિંગ ડેટા,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
સંરચિત કોડિંગ,ସଂରଚନା କୋଡିଂ |
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
સ્ટાઇલ શીટ,ଷ୍ଟାଇଲ୍ ସିଟ୍ |
સબ-ડિરેક્ટરી,ସବ୍-ଡିରେକ୍ଟୋରୀ |
સબનેટ,ସବ୍ନେଟ୍ |
સબટ્રી,ସବଟ୍ରି |
સારાંશ,ସଂକ୍ଷିପ୍ତକରଣ
સુપર કમ્પ્યુટર,ସୁପର କମ୍ପ୍ୟୁଟର |
સુપર કમ્પ્યુટિંગ,ସୁପର କମ୍ପ୍ୟୁଟିଂ
સુપર કી,ସୁପର କି
સુપર વપરાશકર્તા,ସୁପର ୟୁଜର୍ |
નિરીક્ષણ કરેલ શિક્ષણ,ତଦାରଖ ଶିକ୍ଷଣ |
સપોર્ટ ચિપ,ସମର୍ଥନ ଚିପ୍ |
સર્ફ,ସର୍ଫ୍ |
સર્ફિંગ,ସର୍ଫିଂ
સ્વેપ,ସ୍ ap ାପ୍
અદલાબદલી,ଅଦଳବଦଳ କରନ୍ତୁ |
બહાર કાઢો,ଅଦଳବଦଳ କରନ୍ତୁ |
અદલાબદલી,ଅଦଳବଦଳ
સ્વિચ કરેલ નેટવર્ક,ସୁଇଚ୍ ନେଟୱାର୍କ |
સ્વિચિંગ,ସୁଇଚ୍
સ્વિચિંગ થિયરી,ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |
સાંકેતિક પ્રોગ્રામિંગ,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
સિંક્રનાઇઝેશન,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
સિંક્રોનાઇઝર,ସିଙ୍କ୍ରୋନାଇଜର
સિંક્રનસ,ସମକାଳୀନ |
સિંક્રનસ ડિજિટલ વંશવેલો (SDH),ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH)
વાક્યરચના વિશ્લેષણ,ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |
સિસ્ટમ વિશ્લેષણ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
સિસ્ટમ એન્જિનિયરિંગ,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
સિસ્ટમ હેકર,ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |
સિસ્ટમ ઇન્ટિગ્રેટર,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
સિસ્ટમ લોગ,ସିଷ୍ଟମ୍ ଲଗ୍ |
સિસ્ટમ માસ્ક,ସିଷ୍ଟମ୍ ମାସ୍କ |
સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA)
સિસ્ટમ પ્રોગ્રામર,ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |
સિસ્ટમ પુનઃપ્રારંભ કરો,ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |
સિસ્ટમ બંધ,ସିଷ୍ଟମ୍ ବନ୍ଦ |
સિસ્ટમ પરીક્ષણ,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
સિસ્ટમ ઉપયોગિતા,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
વ્યવસ્થિત કોડ,ବ୍ୟବସ୍ଥିତ କୋଡ୍ |
ટેબ આદેશ,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
ટેબલ,ସାରଣୀ
ટેબલ ઉપર જુઓ,ଟେବୁଲ୍ ଦେଖ |
ટેબલ જગ્યા,ଟେବୁଲ୍ ସ୍ପେସ୍ |
ટેબ્લેટ,ଟାବଲେଟ୍ |
ટેબ્યુલર એરે,ଟାବୁଲାର୍ ଆରେ |
ટેબ્યુલેટીંગ કાર્ય,ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍
ટૅગ કરેલ આર્કિટેક્ચર,ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |
ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF),ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF)
ટેન્ડમ સિસ્ટમ,ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |
ટેપ ઘનતા,ଟେପ୍ ସାନ୍ଧ୍ରତା |
ટેપ માસ્ક,ଟେପ୍ ମାସ୍କ |
ટાર ફાઇલ,ଟାର୍ ଫାଇଲ୍ |
કાર્ય,କାର୍ଯ୍ୟ
કાર્ય પટ્ટી,ଟାସ୍କ ବାର୍ |
કાર્ય અનુસૂચિ,କାର୍ଯ୍ୟ ନିର୍ଧାରକ |
TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ),TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍)
ફાડવાની કામગીરી,ଲୁହବୁହା ଅପରେସନ୍ |
ટેલિકોમ,ଟେଲିକମ୍ |
ટેલિકોમ્યુનિકેશન,ଟେଲି ଯୋଗାଯୋଗ |
ટેલિકોન્ફરન્સ,ଟେଲି କନଫରେନ୍ସ |
ટેલિકોન્ફરન્સિંગ,ଟେଲି କନଫରେନ୍ସିଂ |
ટેલિગ્રાફી,ଟେଲିଗ୍ରାଫି |
ટેલિમેટ્રી,ଟେଲିମେଟ୍ରି |
ટેલિફોન,ଟେଲିଫୋନ୍
ટેલિફોની,ଟେଲିଫୋନି
ટેલિપ્રિંટર,ଟେଲିପ୍ରିଣ୍ଟର୍
ટેલિપ્રોસેસિંગ,ଟେଲି ପ୍ରୋସେସିଂ |
ટેલિવિઝન,ଟେଲିଭିଜନ
ટેલેક્સ,ଟେଲକ୍ସ |
ટેલનેટ,ଟେଲନେଟ୍ |
તાપમાન,ତାପମାତ୍ରା
ઢાંચો,ଟେମ୍ପଲେଟ୍ |
દસનું પૂરક,ଦଶର ସଂପନ୍ନ |
ટેરા બાઈટ,ଟେରା ବାଇଟ୍ |
તેરા ફ્લોપ,ଟେରା ଫ୍ଲପ୍ |
ટર્મિનલ કર્સર,ଟର୍ମିନାଲ୍ କର୍ସର୍ |
ટર્મિનલ નોડ,ଟର୍ମିନାଲ୍ ନୋଡ୍
ટર્મિનલ વિન્ડો,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
સમાપ્તિ,ସମାପ୍ତି
ટર્નરી,ଟେର୍ନାରୀ |
ટર્નરી ઓપરેશન,ଟର୍ନାରୀ ଅପରେସନ୍
ટેસ્ટ,ପରୀକ୍ଷା
પરીક્ષણ કવરેજ,ପରୀକ୍ଷା କଭରେଜ୍ |
ટેસ્ટ રન,ପରୀକ୍ଷା ରନ୍
ટેસ્ટ-ડેટા,ପରୀକ୍ଷା-ତଥ୍ୟ |
ટેક્સ્ટ,ପାଠ
ટેક્સ્ટ બોક્સ,ଟେକ୍ସଟ୍ ବକ୍ସ
ટેક્સ્ટ કર્સર,ପାଠ୍ୟ କର୍ସର୍ |
ટેક્સ્ટ એડિટર,ପାଠ୍ୟ ସମ୍ପାଦକ |
ટેક્સ્ટ ફાઇલ,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
ટેક્સ્ટ મોડ,ପାଠ୍ୟ ମୋଡ୍
ટેક્સ્ટ પ્રોસેસિંગ,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ટેક્સ્ટ ટુ સ્પીચ (TTS),ଭାଷଣକୁ ପାଠ (TTS)
ટેક્સચર મેપિંગ,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
ટી-ફ્લિપ-ફ્લોપ,ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
થર્મલ પ્રિન્ટર,ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |
પાતળી ફિલ્મ મેમરી,ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି
પાતળા ફિલ્મ ટ્રાંઝિસ્ટર,ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |
થ્રેશિંગ,ଥ୍ରାସ କରିବା |
થ્રેડ,ଥ୍ରେଡ୍
થ્રેડીંગ,ଥ୍ରେଡିଂ
ત્રીજું નેટવર્ક,ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |
થ્રુપુટ,ଥ୍ରୋପପୁଟ
સમયની જટિલતા,ସମୟ ଜଟିଳତା |
ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM),ସମୟ ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
સમય ફ્રેમ,ସମୟ ସୀମା
સમય ફ્રેમ,ସମୟ ସୀମା
સમય યંત્ર,ସମୟ ମେସିନ୍ |
સમય સમાપ્ત,ସମୟ ଶେଷ
સમય પરિમાણ,ସମୟ ପରିମାଣ
સમય શ્રેણી,ସମୟ କ୍ରମ |
સમય વહેંચણી,ସମୟ ବାଣ୍ଟିବା |
સમય વહેંચણી સિસ્ટમ,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
સમય સ્ટેમ્પ,ଟାଇମ୍ ଷ୍ଟାମ୍ପ୍ |
સમય રેખાકૃતિ,ସମୟ ଚିତ୍ର
રંગભેદ,ଟିଣ୍ଟ୍ |
ટૉગલ કરો,ଟୋଗଲ୍ କରନ୍ତୁ |
ટૉગલ કરવાની ઝડપ,ଟୋଗଲ୍ ଗତି
ટોકન,ଟୋକେନ୍ |
ટોકન બસ,ଟୋକେନ୍ ବସ୍ |
ટોકન બસ,ଟୋକେନ୍ ବସ୍ |
ટોકન બસ નેટવર્ક,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
ટોકન રીંગ,ଟୋକନ୍ ରିଙ୍ଗ୍ |
ટોકન ચર્ચા,ଟୋକନ୍ କଥାବାର୍ତ୍ତା |
સાધન,ସାଧନ
ઉપરથી નીચે,ଉପର ତଳ
ટોપ ડાઉન ડિઝાઇન,ଟପ୍ ଡାଉନ୍ ଡିଜାଇନ୍ |
