Telugu,Malayalam
సీక్వెన్సీ,കടത്ത
సీక్వెన్షియల్ యాక్సెస్,തുടർച്ചയായ ആക്സസ്
"సీక్వెన్షియల్ యాక్సెస్
 విధానం","തുടർച്ചയായ ആക്സസ്
 സന്വദായം"
"సీక్వెన్షియల్ యాక్సెస్
 నిల్వ","തുടർച്ചയായ ആക്സസ്
 ശേഖരണം"
"సీక్వెన్షియల్
 అల్గోరిథం","തുടർച്ച
 അൽഗോരിതം"
"సీక్వెన్షియల్ బ్యాచ్
 ప్రాసెసింగ్","തുടർച്ചയായ ബാച്ച്
 നടപടി"
సీక్వెన్షియల్ సర్క్యూట్,തുടർച്ചയായ സർക്യൂട്ട്
"సీక్వెన్షియల్
 కొల్లాటింగ్","തുടർച്ച
 ശേഖരിക്കുന്നു"
"సీక్వెన్షియల్
 కంప్యూటర్","തുടർച്ച
 കന്വൂട്ടര്"
సీక్వెన్షియల్ డేటా సెట్,തുടർച്ചയായ ഡാറ്റ സെറ്റ്
సీక్వెన్షియల్ ఫైల్,തുടർച്ചയായ ഫയൽ
"సీక్వెన్షియల్ ఫైల్
 సంస్థ","തുടർച്ചയായ ഫയൽ
 സംഘടന"
"సీక్వెన్షియల్
 ఫంక్షన్","തുടർച്ച
 പവര്ത്തിക്കുക"
"సీక్వెన్షియల్ లాజిక్
 మూలకం","തുടർച്ചയായ യുക്തി
 മൂലകം"
"సీక్వెన్షియల్
 యంత్రం","തുടർച്ച
 യന്തം"
"సీక్వెన్షియల్
 ఆపరేషన్","തുടർച്ച
 ശസ്തകിയ"
"సీక్వెన్షియల్
 సంస్థ","തുടർച്ച
 സംഘടന"
సీక్వెన్షియల్ ప్రాసెస్,തുടർച്ചയായ പ്രക്രിയ
"సీక్వెన్షియల్
 ప్రాసెసింగ్","തുടർച്ച
 നടപടി"
సీక్వెన్షియల్ క్యూ,തുടർച്ചയായ ക്യൂ
సీక్వెన్షియల్ రీడింగ్,തുടർച്ചയായ വായന
"సీక్వెన్షియల్
 షెడ్యూలింగ్
 వ్యవస్థ","തുടർച്ച
 പട്ടിക
 ഏര്പ്പാട്"
"సీక్వెన్షియల్ సెర్చ్
 అల్గోరిథం","തുടർച്ചയായ തിരയൽ
 അൽഗോരിതം"
"సీక్వెన్షియల్
 ట్రాన్స్‌డ్యూసెర్","തുടർച്ച
 പിരിവ്"
సీరియల్ యాక్సెస్,സീരിയൽ ആക്സസ്
"సీరియల్ యాక్సెస్
 మెమరీ","സീരിയൽ ആക്സസ്
 സ്മരണം"
"సీరియల్-యాక్సెస్
 నిల్వ","സീരിയൽ-ആക്സസ്
 ശേഖരണം"
సీరియల్ యాడర్,സീരിയൽ അഡെർ
సీరియల్ అదనంగా,സീരിയൽ അപ്പീൽ
"సీరియల్ బిట్
 ప్రసార","സീരിയൽ ബിറ്റ്
 പകർച്ച"
సీరియల్-బై-బిట్,സീരിയൽ-ബൈ-ബിറ്റ്
సీరియల్ కంప్యూటర్,സീരിയൽ കമ്പ്യൂട്ടർ
సీరియల్ డేటా,സീരിയൽ ഡാറ്റ
"సీరియల్ డేటా
 నియంత్రిక","സീരിയൽ ഡാറ്റ
 കണ്ട്രോളർ"
సీరియల్ ఫైల్,സീരിയൽ ഫയൽ
సీరియల్ ప్రవాహం,സീരിയൽ ഫ്ലോ
సీరియల్-ఇన్పుట్-అవుట్పుట్,സീരിയൽ-ഇൻപുട്ട്-output ട്ട്പുട്ട്
సీరియల్ ఇన్ సీరియల్ అవుట్,സീരിയൽ സീരിയൽ
సీరియల్ ఇంటర్ఫేస్,സീരിയൽ ഇന്റർഫേസ്
సీరియల్ ఆపరేషన్,സീരിയൽ പ്രവർത്തനം
సీరియల్-సమాంతర,സീരിയൽ-സമാന്തരമായി
సీరియల్ పోర్ట్,സീരിയൽ പോർട്ട്
సీరియల్ ప్రింటర్,സീരിയൽ പ്രിന്റർ
సీరియల్ ప్రక్రియ,സീരിയൽ പ്രക്രിയ
సీరియల్ ప్రాసెసింగ్,സീരിയൽ പ്രോസസ്സിംഗ്
"క్రమ
 ప్రోగ్రామింగ్","സീരിയല്
 പ്രോഗ്രാമിംഗ്"
సీరియల్ సార్ట్,സീരിയൽ തരം
సీరియల్ స్టోరేజ్,സീരിയൽ സ്റ്റോറേജ്
సీరియల్ టెర్మినల్,സീരിയൽ ടെർമിനൽ
"సీరియల్-టు-పారలెల్
 కన్వర్టర్","സീരിയൽ-ടു-സമാന്തരമായി
 കൺവെർട്ടർ"
సీరియల్ బదిలీ,സീരിയൽ കൈമാറ്റം
సీరియల్ ట్రాన్స్మిషన్,സീരിയൽ ട്രാൻസ്മിഷൻ
"సీరియల్ పదం
 ఆపరేషన్","സീരിയൽ പദം
 ശസ്തകിയ"
సర్వర్,സെർവർ
సేవా బిట్,സേവന ബിറ്റ്
సర్వీస్ బ్యూరో,സർവീസ് ബ്യൂറോ
సేవా సర్క్యూట్,സേവന സർക്യൂട്ട്
సేవా కోడ్,സേവന കോഡ്
"సేవ
 ఇంజనీరింగ్","സേവനം
 എഞ്ചിനീയറിംഗ്"
సేవా ఆర్డర్ పట్టిక,സേവന ഓർഡർ പട്ടിക
సేవా కార్యక్రమం,സേവന പരിപാടി
సేవా రేటు,സേവന നിരക്ക്
"సేవ కోసం వినతి
 అంతరాయం","സേവന അഭ്യർത്ഥന
 തടസ്സപ്പെടുത്തുക"
సేవా దినచర్య,സേവന പതിവ്
సర్వో మెకానిజం,സെർവോ മെക്കാനിസം
సర్వోమల్టిప్లియర్,PEREMLOMLipLIPIRIPIRIPIRILIAN
సర్వో ఉపరితలం,സേവ് ഉപരിതലം
సెషన్ నియంత్రణ,സെഷൻ നിയന്ത്രണം
సెషన్ పొర,സെഷൻ ലെയർ
బీజగణితం సెట్ చేయండి,ആൽജിബ്ര സജ്ജമാക്കുക
సెట్ బ్రేక్ పాయింట్,ബ്രേക്ക് പോയിന്റ് സജ്ജമാക്കുക
వ్యత్యాసాన్ని సెట్ చేయండి,വ്യത്യാസം സജ്ജമാക്കുക
సెట్ పాయింట్,സെറ്റ് പോയിന്റ്
సెట్ చిహ్నం,ചിഹ്നം സജ്ജമാക്കുക
సమయం సెట్ చేస్తుంది,ക്രമീകരണം സമയം
ఏర్పాటు,സജ്ജമാക്കുക
రేఖాచిత్రాన్ని సెటప్ చేయండి,ഡയഗ്രം സജ്ജമാക്കുക
ఏడు-బిట్-బైట్,ഏഴു-ബിറ്റ്-ബൈറ്റ്
"ఏడు పొరలు
 రిఫరెన్స్ మోడల్","ഏഴു പാളി
 റഫറൻസ് മോഡൽ"
"ఏడు సెగ్మెంట్
 ప్రదర్శన","ഏഴ് സെഗ്മെന്റ്
 പദര്ശനം"
తీవ్రత కోడ్,തീവ്രത കോഡ്
సెక్స్‌టెట్,സെക്സ്റ്ററ്റ്
షేడింగ్,ഷേഡിംഗ്
షానన్,ഷാനൻ
"షానన్-ఫానో
 కోడింగ్","ഷാനൻ-ഫാനോ
 കോഡിംഗ്"
"షానన్-హార్ట్లీ
 చట్టం","ഷാനൻ-ഹാർട്ട്ലി
 നിയമം"
"షానన్
 రేఖాచిత్రం","ഷാനന്റെ
 രേഖാലേഖം"
షానన్ మోడల్,ഷാനന്റെ മാതൃക
షానన్ సిద్ధాంతం,ഷാനന്റെ സിദ്ധാന്തം
నెట్‌వర్క్ ఆకృతి,നെറ്റ്വർക്ക് രൂപപ്പെടുത്തുന്നു
షేర్డ్ బ్యాచ్ ప్రాంతం,പങ്കിട്ട ബാച്ച് ഏരിയ
షేర్డ్ డిస్క్,പങ്കിട്ട ഡിസ്ക്
షేర్డ్ ఫైల్,പങ്കിട്ട ഫയൽ
షేర్డ్ లాజిక్,പങ്കിട്ട ലോജിക്
"షేర్డ్ లాజిక్
 వ్యవస్థ","പങ്കിട്ട ലോജിക്
 ഏര്പ്പാട്"
షేర్డ్ మెమరీ,പങ്കിട്ട മെമ്മറി
భాగస్వామ్య వనరు,പങ്കിട്ട ഉറവിടം
భాగస్వామ్య నిల్వ,പങ്കിട്ട സംഭരണം
షేర్డ్ సిస్టమ్,പങ്കിട്ട സംവിധാനം
షేర్డ్ వర్చువల్ ఏరియా,പങ്കിട്ട വെർച്വൽ ഏരിയ
భాగస్వామ్యం,പങ്കിടൽ
షీట్,താള്
షీట్ ఫీడర్,ഷീറ്റ് തീറ്റ
షెఫర్ స్ట్రోక్,ഷെഫർ സ്ട്രോക്ക്
షెల్ యొక్క పద్ధతి,ഷെല്ലിന്റെ രീതി
షెల్ సార్ట్,ഷെൽ അടുക്കുക
మార్పు,തവണ
షిఫ్ట్ అక్షరం,പ്രതീകം മാറ്റുക
షిఫ్ట్ కౌంటర్,ഷിഫ്റ്റ് ക .ണ്ടർ
మోడెమ్ డౌన్ షిఫ్ట్,താഴേക്ക് മോഡം മാറ്റുക
షిఫ్ట్-ఇన్ అక్షరం,ഷിഫ്റ്റ്-ഇൻ പ്രതീകം
షిఫ్ట్ సూచన,ഷിഫ്റ്റ് നിർദ്ദേശം
షిఫ్ట్ కీయింగ్,Shift കീയിംഗ്
అక్షరాన్ని మార్చండి,പ്രതീകം മാറ്റുക
షిఫ్ట్ పల్స్,ഷിഫ്റ്റ് പൾസ്
"షిఫ్ట్ తగ్గించండి
 పార్సింగ్","മാറ്റം കുറയ്ക്കുക
 പാഴ്സിംഗ്"
షిఫ్ట్ రిజిస్టర్,ഷിഫ്റ്റ് രജിസ്റ്റർ
షూటింగ్ పద్ధతి,ഷൂട്ടിംഗ് രീതി
అంగడి,കട
చిన్న బ్లాక్,ഹ്രസ്വ ബ്ലോക്ക്
చిన్న కార్డు,ഹ്രസ്വ കാർഡ്
చిన్న కోడ్ డయలింగ్,ഷോർട്ട് കോഡ് ഡയലിംഗ്
చిన్న డయలింగ్,ഹ്രസ്വ ഡയലിംഗ്
"చిన్న మార్గం
 అల్గోరిథం","ഏറ്റവും ഹ്രസ്വമായ പാത
 അൽഗോരിതം"
చిన్న సూచన,ഹ്രസ്വ നിർദ്ദേശം
"తక్కువ సమయం
 షెడ్యూలింగ్","ഷോർട്ട് ടേം
 പട്ടിക"
స్వల్పకాలిక నిల్వ,ഹ്രസ്വകാല സംഭരണം
చిన్న పదం,ഹ്രസ്വ വാക്ക്
భుజం ట్యాప్,തോളിൽ ടാപ്പ്
షట్ ఆఫ్ సీక్వెన్స్,ക്രമം അടയ്ക്കുക
తోబుట్టువు,സഹോദരൻ
సైడ్ బ్యాండ్,സൈഡ് ബാൻഡ്
సైడ్ సర్క్యూట్,സൈഡ് സർക്യൂട്ട്
దుష్ప్రభావాన్ని,പാർശ്വഫലം
సైడ్ లోబ్,വശം ലോബ്
జల్లెడ సాంకేతికత,വൈഷായം
దృష్టి తనిఖీ,കാഴ്ച പരിശോധന
సిగ్మా భాష,സിഗ്മ ഭാഷ
సిగ్మా మెమరీ,സിഗ്മ മെമ്മറി
సిగ్మా నిల్వ,സിഗ്മ സംഭരണം
సిగ్మా చెట్టు,സിഗ്മ ട്രീ
సిగ్మా పదం,സിഗ്മ പദം
సైన్,അടയാളം
సిగ్నల్,അടയാളം
సిగ్నల్ కండిషనింగ్,സിഗ്നൽ കണ്ടീഷനിംഗ്
"సిగ్నల్ మార్పిడి
 పరికరాలు","സിഗ്നൽ പരിവർത്തനം
 സജ്ജീകരണം"
సిగ్నల్ కన్వర్టర్,സിഗ്നൽ കൺവെർട്ടർ
సిగ్నల్ దూరం,സിഗ്നൽ ദൂരം
సిగ్నల్ డిస్ట్రిబ్యూటర్,സിഗ്നൽ വിതരണക്കാരൻ
సిగ్నల్ ఎలిమెంట్,സിഗ്നൽ ഘടകം
సిగ్నల్ ఎనేబుల్,സിഗ്നൽ പ്രവർത്തനക്ഷമമാക്കുന്നു
సిగ్నల్ ఇన్హిబిటింగ్,സിഗ്നൽ തടയുന്നു
సిగ్నల్ స్థాయి,സിഗ്നൽ ലെവൽ
సిగ్నలింగ్ రేటు,സൂചിപ്പിക്കുന്ന നിരക്ക്
సిగ్నల్ ఆపరేషన్,സിഗ്നൽ പ്രവർത്തനം
సిగ్నల్ ప్రాసెసింగ్,സിഗ്നൽ പ്രോസസ്സിംഗ്
సిగ్నల్ ప్రాసెసర్,സിഗ്നൽ പ്രോസസർ
సిగ్నల్ నిష్పత్తి,സിഗ്നൽ അനുപാതം
"సిగ్నల్
 పునరుత్పత్తి","അടയാളം
 പുനരുദ്ധാരണ"
"సిగ్నల్
 ప్రామాణీకరణ","അടയാളം
 മാനവസ്ഥകേശ്ദം"
సిగ్నల్ బలం,സിഗ്നൽ ബലം
"శబ్దానికి సిగ్నల్
 నిష్పత్తి","ശബ്ദത്തിലേക്ക് സിഗ്നൽ
 അനുപാതം"
"సిగ్నల్ బదిలీ
 పాయింట్","സിഗ്നൽ ട്രാൻസ്ഫർ
 ബിന്ദു"
"సిగ్నల్
 పరివర్తన","അടയാളം
 രൂപാന്തരം"
సంతకం విశ్లేషణ,സിഗ്നേച്ചർ വിശകലനം
సంతకం పరీక్ష,ഒപ്പ് പരിശോധന
సైన్ బిట్,സൈൻ ബിറ്റ്
సైన్ క్యారెక్టర్,ചിഹ്ന പ്രതീകം
సైన్ కండిషన్,ചിഹ്ന അവസ്ഥ
సంతకం అంకె,ഒപ്പിടുക
సంతకం చేసిన బైనరీ,ഒപ്പിട്ട ബൈനറി
సంతకం చేసిన ఫీల్డ్,ഒപ്പിട്ട ഫീൽഡ്
"సంతకం చేసిన పరిమాణం
 ప్రాతినిథ్యం","ഒപ്പിട്ട മാഗ്നിറ്റ്യൂഡ്
 പതിപാദനം"
"సంతకం చేసిన ప్యాకెట్
 దశాంశం","ഒപ്പിട്ട പാക്കറ്റ്
 ദശാംശ"
ముఖ్యమైన అంకె,കാര്യമായ അക്കം
"ముఖ్యమైన అంకె
 అంకగణితం","കാര്യമായ അക്കം
 ഗണിതശാസ്തം"
ముఖ్యమైన సంఖ్య,പ്രധാനപ്പെട്ട കണക്ക്
ముఖ్యమైన విరామం,കാര്യമായ ഇടവേള
సంకేత పరిమాణం,ഒപ്പിടുക
సైన్ స్థానం,സൈൻ സ്ഥാനം
సిలికాన్ చిప్,സിലിക്കൺ ചിപ്പ്
సిలికాన్ గేట్,സിലിക്കൺ ഗേറ്റ്
ఇలాంటి చెట్లు,സമാന മരങ്ങൾ
సాధారణ బఫరింగ్,ലളിതമായ ബഫറിംഗ്
సాధారణ పరిస్థితి,ലളിതമായ അവസ്ഥ
సాధారణ సూచన,ലളിതമായ നിർദ്ദേശം
"సాధారణ సూచన
 బహుళ డేటా","ലളിതമായ നിർദ്ദേശം
 ഒന്നിലധികം ഡാറ്റ"
సాధారణ పరామితి,ലളിതമായ പാരാമീറ്റർ
"సాధారణ సమానత్వం
 తనిఖీ","ലളിതമായ പാരിറ്റി
 ചെക്ക്"
సింప్లెక్స్ ఛానల్,സിം സിംപ്ലക്സ് ചാനൽ
సింప్లెక్స్ సర్క్యూట్,സിംപ്ലക്സ് സർക്യൂട്ട്
సింప్లెక్స్ కోడ్,സിം സിംപ്ലക്സ് കോഡ്
"సింప్లెక్స్
 కమ్యూనికేషన్","സിംപ്ലക്സുകൾ
 വാര്ത്താവിനിമയം"
సింప్లెక్స్ పద్ధతి,സിം സിംപ്ലക്സ് രീതി
సింప్లెక్స్ సిస్టమ్,സിം സിംപ്ലക്സ് സിസ്റ്റം
"సింప్లెక్స్
 ప్రసార","സിംപ്ലക്സുകൾ
 പകർച്ച"
సిమ్‌స్క్రిప్ట్,സിംസ്ക്രിപ്റ്റ്
"అనుకరణ
 భాష","സിമുലേഷൻ
 ഭാഷ"
సిమ్యులేటర్,സിമുലേറ്റർ
"ఏకకాలంలో
 యాక్సెస్","ഏകകാലികമായി
 പ്രവേശനം"
"ఏకకాలంలో
 కంప్యూటర్","ഏകകാലികമായി
 കന്വൂട്ടര്"
"ఏకకాల ఇన్పుట్
 అవుట్పుట్","ഒരേസമയം ഇൻപുട്ട്
 ഉല്പ്പന്നം"
"ఏకకాలంలో
 ఆపరేషన్","ഏകകാലികമായി
 ശസ്തകിയ"
"ఏకకాలంలో
 ప్రాసెసింగ్","ഏകകാലികമായി
 നടപടി"
"ఏకకాలంలో
 ప్రసార","ഏകകാലികമായി
 പകർച്ച"
ఒకే చిరునామా,ഒറ്റ വിലാസം
"ఒకే చిరునామా
 కోడ్","ഒറ്റ വിലാസം
 കോഡ്"
"ఒకే చిరునామా
 సూచన","ഒറ്റ വിലാസം
 നിര്ദ്ദേശം"
"ఒకే చిరునామా
 సందేశం","ഒറ്റ വിലാസം
 ദൂത്"
"సింగిల్ అసైన్‌మెంట్
 భాష","ഒറ്റ നിയമനം
 ഭാഷ"
సింగిల్ బఫరింగ్,ഒറ്റ ബഫറിംഗ്
సింగిల్ సర్క్యూట్,ഒറ്റ സർക്യൂട്ട്
సింగిల్ సైకిల్ కీ,ഒറ്റ സൈക്കിൾ കീ
"సింగిల్ డొమైన్
 నెట్‌వర్క్","സിംഗിൾ ഡൊമെയ്ൻ
 നെറ്റ്വർക്ക്"
ఒకే లోపం,ഒരൊറ്റ പിശക്
"సింగిల్ ఫ్రీక్వెన్సీ
 సిగ్నలింగ్","ഒറ്റ ആവൃത്തി
 സിഗ്നിംഗ്"
"ఒకే సూచన
 బహుళ డేటా","ഒരൊറ്റ നിർദ്ദേശം
 ഒന്നിലധികം ഡാറ്റ"
"ఒకే పొడవు
 పని","ഒറ്റ നീളം
 ജോലി"
"ఒకే కార్యాలయం
 మార్పిడి","സിംഗിൾ ഓഫീസ്
 കൈമാറുക"
"సింగిల్ ఒపెరాండ్
 చిరునామా","സിംഗിൾ ഓപ്പറന്റ്
 അഭിസംബോധന"
"సింగిల్ ఒపెరాండ్
 సూచన","സിംഗിൾ ഓപ്പറന്റ്
 നിര്ദ്ദേശം"
ఒకే ఆపరేషన్,ഒരൊറ്റ പ്രവർത്തനം
"సింగిల్ పాస్
 ప్రోగ్రామ్","ഒറ്റ പാസ്
 കാരപരിപാടി"
"సింగిల్ పాయింట్
 గ్రౌండ్","ഒറ്റ പോയിന്റ്
 തറ"
ఒకే ఖచ్చితత్వం,ഒറ്റ കൃത്യത
సింగిల్ సెటప్,ഒറ്റ സജ്ജമാക്കുക
"సింగిల్ షీట్
 దాణా","ഒറ്റ ഷീറ്റ്
 തീറ്റ"
సింగిల్ షాట్ సర్క్యూట్,സിംഗിൾ ഷോട്ട് സർക്യൂട്ട്
"సింగిల్ సైడ్ బ్యాండ్
 ప్రసార","ഒറ്റ സൈഡ് ബാൻഡ്
 പകർച്ച"
ఒకే దశ,ഒറ്റ ഘട്ടം
"ఒకే దశ
 ఆపరేషన్","ഒറ്റ ഘട്ടം
 ശസ്തകിയ"
సింగిల్ థ్రెడింగ్,ഒറ്റ ത്രെഡിംഗ്
ఒకే నిలువు కీ,ഒറ്റ ലംബ കീ
సింగిల్ లింక్డ్ లిస్ట్,സിംഗിൾ ലിങ്ക്ഡ് ലിസ്റ്റ്
సింక్ కరెంట్,SIND കറന്റ്
మునిగిపోతున్న సాంకేతికత,മുങ്ങുന്ന സാങ്കേതികത
"ఒకే పొడవు
 పని","ഒറ്റ നീളം
 ജോലി"
ఆరు బిట్ బైట్,ആറ് ബിറ്റ് ബൈറ്റ്
ఆరు అంకెల అనువాదం,ആറ് അക്ക വിവർത്തനം
సైజింగ్,വലുപ്പം
అస్థిపంజర కోడ్,അസ്ഥികൂടം കോഡ്
వక్ర పాత్ర,സ്കൈ പ്രതീകം
వక్రీకృత ఓవర్లోడ్,വളഞ്ഞ ഓവർലോഡ്
"వక్రీకృత చెట్టు
 (= అసమతుల్య
 చెట్టు)","വളഞ്ഞ വൃക്ഷം
 (= അസന്തുലിതമായത്
 വൃക്ഷം)"
వక్రీకృత వైఫల్యం,സ്കീവ് പരാജയം
దాటవేయి,ചാടിക്കുക
కోడ్ దాటవేయండి,കോഡ് ഒഴിവാക്കുക
జెండాను దాటవేయండి,ഫ്ലാഗ് ഒഴിവാക്കുക
సూచనలను దాటవేయండి,നിർദ്ദേശം ഒഴിവാക്കുക
కీని దాటవేయి,കീ ഒഴിവാക്കുക
దాటవేయడం,തുള്ളി
"సీక్వెన్షియల్ దాటవేయి
 యాక్సెస్ పద్ధతి","തുടർച്ചയായ ഒഴിവാക്കുക
 ആക്സസ് രീതി"
స్లాక్ బైట్,സ്ലാക്ക് ബൈറ്റ്
బానిస కంప్యూటర్,സ്ലേവ് കമ്പ്യൂട്ടർ
బానిస యంత్రం,സ്ലേവ് മെഷീൻ
బానిస మోడ్,സ്ലേവ് മോഡ്
బానిస స్టేషన్,സ്ലേവ് സ്റ്റേഷൻ
బానిస గొట్టం,അടിമ ട്യൂബ്
స్లీవ్ రేట్,സ്ലീവ് റേറ്റ്
స్లైస్,പൂളുക
స్లైస్ ఆర్కిటెక్చర్,സ്ലൈസ് ആർക്കിടെക്ചർ
స్లైసర్,സ്പിൻ
స్లైసింగ్,സ്ലിപ്പിംഗ്
వాలు ఈక్వలైజర్,ചരിവ് സമനില
స్లాట్,സ്ലോട്ട്
స్లాట్ యాంటెన్నా,സ്ലോട്ട് ആന്റിന
స్లాట్ రీడర్,സ്ലോട്ട് റീഡർ
నెమ్మదిగా మరణం,മന്ദഗതിയിലുള്ള മരണം
నెమ్మదిగా నిల్వ,സ്ലോ സ്റ്റോറേജ്
నెమ్మదిగా సమయ స్కేల్,മന്ദഗതിയിലുള്ള സമയ സ്കെയിൽ
"చిన్న స్థాయి
 అనుసంధానం","ചെറിയ തോതിൽ
 സംയോജനം"
స్మార్ట్ యంత్రాలు,സ്മാർട്ട് മെഷീനുകൾ
స్మార్ట్ టెర్మినల్,സ്മാർട്ട് ടെർമിനൽ
S- మోడ్ రికార్డ్,എസ്-മോഡ് റെക്കോർഡ്
పొగ పరీక్ష,പുക പരിശോധന
సున్నితమైన డేటా,മിനുസപ്പെടുത്തിയ ഡാറ്റ
సున్నితంగా,മിന്നല്
స్మడ్జ్,പുക
స్నాప్ షాట్,സ്നാപ്പ് ഷോട്ട്
స్నాప్‌షాట్ డీబగ్,സ്നാപ്പ്ഷോട്ട് ഡീബഗ്
స్నాప్‌షాట్ డంప్,സ്നാപ്പ്ഷോട്ട് ഡംപ്
"స్నాప్‌షాట్
 ప్రోగ్రామ్","സ്നാപ്പ്ഷോട്ട്
 കാരപരിപാടി"
స్నీక్ కరెంట్,കറന്റ്
స్నిఫింగ్,സ്നിഫിംഗ്
స్నోబోల్,സ്നോബോൾ
సాకెట్,സോക്കറ്റ്
సాఫ్ట్ కాపీ,മൃദുവായ പകർപ്പ്
"మృదువైన లోపం
 (= తాత్కాలిక
 లోపం)","മൃദുവായ പിശക്
 (= ക്ഷണികമാണ്
 പിശക്)"
మృదువైన కీబోర్డ్,സോഫ്റ്റ് കീബോർഡ്
మృదువైన రంగం,മൃദുവായ മേഖല
మృదువైన సెక్టార్ డిస్క్,മൃദുവായ മേഖലയിലെ ഡിസ്ക്
"మృదువైన సెక్టార్ డిస్క్
 వ్యవస్థ","മൃദുവായ മേഖലയിലെ ഡിസ്ക്
 ഏര്പ്പാട്"
"మృదువైన రంగం
 ఫార్మేటింగ్","മൃദുവായ മേഖല
 രൂപപ്പെടുത്തുക"
మృదువైన సాఫ్ట్‌వేర్,സോഫ്റ്റ് സോഫ്റ്റ്വെയർ
సాఫ్ట్‌వేర్,സോഫ്റ്റ്വെയർ
"సాఫ్ట్‌వేర్
 అనుకూలంగా","സോഫ്റ്റ്വെയർ
 അനുഗുണമായ"
సాఫ్ట్‌వేర్ నియంత్రణ,സോഫ്റ്റ്വെയർ നിയന്ത്രണം
సాఫ్ట్‌వేర్ పరికరం,സോഫ്റ്റ്വെയർ ഉപകരണം
"సాఫ్ట్‌వేర్
 డాక్యుమెంటేషన్","സോഫ്റ്റ്വെയർ
 പ്രമാണീകരണം"
సాఫ్ట్‌వేర్ డ్రైవర్,സോഫ്റ്റ്വെയർ ഡ്രൈവർ
"సాఫ్ట్‌వేర్
 ఎమ్యులేషన్","സോഫ്റ്റ്വെയർ
 അനുകലനം"
"సాఫ్ట్‌వేర్
 ఇంజనీరింగ్","സോഫ്റ്റ്വെയർ
 എഞ്ചിനീയറിംഗ്"
"సాఫ్ట్‌వేర్
 ఇంజనీరింగ్
 పర్యావరణం","സോഫ്റ്റ്വെയർ
 എഞ്ചിനീയറിംഗ്
 പരിസ്ഥിതി"
సాఫ్ట్‌వేర్ హౌస్,സോഫ്റ്റ്വെയർ ഹ .സ്
సాఫ్ట్‌వేర్ జీవిత చక్రం,സോഫ്റ്റ്വെയർ ലൈഫ് സൈക്കിൾ
"సాఫ్ట్‌వేర్
 నిర్వహణ","സോഫ്റ്റ്വെയർ
 പരിപാലനം"
సాఫ్ట్‌వేర్ మానిటర్,സോഫ്റ്റ്വെയർ മോണിറ്റർ
సాఫ్ట్‌వేర్ ప్యాకేజీ,സോഫ്റ്റ്വെയർ പാക്കേജ്
"సాఫ్ట్‌వేర్
 ప్రోటోటైపింగ్","സോഫ്റ്റ്വെയർ
 പ്രോട്ടോടൈപ്പിംഗ്"
"సాఫ్ట్‌వేర్ నాణ్యత
 హామీ","സോഫ്റ്റ്വെയർ ഗുണനിലവാരം
 ഉറപ്പുനല്കല്"
"సాఫ్ట్‌వేర్ రికార్డింగ్
 సౌకర్యం","സോഫ്റ്റ്വെയർ റെക്കോർഡിംഗ്
 സൗകര്യം"
సాఫ్ట్‌వేర్ విశ్వసనీయత,സോഫ്റ്റ്വെയർ വിശ്വാസ്യത
సాఫ్ట్‌వేర్ స్పెసిఫికేషన్,സോഫ്റ്റ്വെയർ സവിശേഷത
సాఫ్ట్‌వేర్ స్టాక్,സോഫ്റ്റ്വെയർ സ്റ്റാക്ക്
"సాఫ్ట్‌వేర్ మద్దతు
 వ్యవస్థ","സോഫ്റ്റ്വെയർ പിന്തുണ
 ഏര്പ്പാട്"
సాఫ్ట్‌వేర్ సాధనం,സോഫ്റ്റ്വെയർ ഉപകരണം
"సాఫ్ట్‌వేర్ ట్రేస్
 మోడ్","സോഫ്റ്റ്വെയർ ട്രെയ്സ്
 മാതിരി"
సోల్డర్ మాస్క్,സോൾഡർ മാസ്ക്
ఘన లోపం,സോളിഡ് പിശക്
ఘన ఫాంట్ ప్రింటర్,സോളിഡ് ഫോണ്ട് പ്രിന്റർ
"ఘన తర్కం
 సాంకేతికం","ഖര യുക്തി
 സാങ്കേതികവിദ"
ఘన స్థితి,സോളിഡ് സ്റ്റേറ്റ്
"ఘన స్థితి
 భాగం","സോളിഡ് സ്റ്റേറ്റ്
 ഘടകം"
"ఘన స్థితి
 కంప్యూటర్","സോളിഡ് സ്റ്റേറ്റ്
 കന്വൂട്ടര്"
సాలిడ్ స్టేట్ మెమరీ,സോളിഡ് സ്റ്റേറ്റ് മെമ്മറി
పరిష్కరించగల,പരിഹരിക്കാവുന്ന
సోనిక్ ఆలస్యం లైన్,സോണിക് കാലതാമസം
"క్రమబద్ధీకరించడం
 కారకం","അടുക്കുന്നത് തടയുക
 ഘടകം"
సర్టర్,അതുകാരനായ
క్రమబద్ధీకరణ తరం,അടുക്കുക
"స్క్రాచ్ క్రమబద్ధీకరించండి
 టేప్","സ്ക്രാച്ച് ചെയ്യുക
 ടേപ്പ്"
సార్టింగ్,സോർട്ടിംഗ്
అంశాన్ని క్రమబద్ధీకరించడం,ഇനം അടുക്കുന്നു
సార్టింగ్ ప్రోగ్రామ్,തരംതിരിക്കൽ പ്രോഗ്രാം
"సార్టింగ్ రివైండ్
 సమయం","റിവൈൻഡ് അടുക്കുക
 കാലം"
"సార్టింగ్ సీక్వెన్సింగ్
 కీ","സീക്വൻസിംഗ് അടുക്കുന്നു
 താക്കോല്"
