Marathi,Gujarati
स्पोरोफिल,સ્પોરોફિલ
स्पोरोफाइट,સ્પોરોફાઇટ
स्पोरोपोलेनिन,સ્પોરોપોલેનિન
स्पोरोझोआन,સ્પોરોઝોન
स्पोरोझोइट,સ્પોરોઝોઇટ
स्पॉटेड कस्कस,સ્પોટેડ કુસ્કસ
वसंत lood तु लाकूड,ઝરણું
ऐटबाज (पिकिया स्मिथियाना),સ્પ્રુસ (પીસિયા સ્મિથિઆના)
स्पर,Spતરવું
स्क्वॅमस एपिथेलियम,સ્ક્વોમસ ઉપકલા
स्क्वॅश,સ્ક્વોશ
स्क्विड,સ્કવીડ
स्क्विला,છીનવી
स्थिरीकरण,સ્થિરીકરણ
निवड स्थिर,સ્થિર પસંદગી
माती स्थिर करणे,માટી સ્થિર
स्टॅक,સ્ટackક
स्टॅक,સ્ટackક
स्टॅक,સ્ટackક
स्टेज क्लिप,રંગમંચ
डाग नमुना,ડાઘનો નમૂનો
देठ,દાંડી
पुंकेसर,પુંકેસર
स्टिमिनोड,ઉડ્ડયન
स्थायी पीक,સ્થાયી પાક
स्थायी राज्य,સ્થાયી રાજ્ય
स्टेप्स,સ્તડો
स्टेफिलोकोकस अल्बस,સ્ટેફાયલોકોકસ આલ્બસ
स्टार फिश,તારક
स्टार्च,સ્ટાર્ચ
स्टेशनरी न्यूक्लियस,સ્થિર બીજક
स्टॅटिन,સ્ટેટિન
स्टेशनए फेज,સ્ટેશનનો તબક્કો
स्टॅटोसिस्ट (बॅलन्स ऑर्गन),સ્ટેટોસિસ્ટ (સંતુલન અંગ)
वैधानिक बंदी,વૈધાનિક પ્રતિબંધ
उंच घनता ग्रेडियंट,Stભા ઘનતાનો ક્રમ
स्टील,ઝરૂખો
तार्यांचा गॅंग्लियन,તારાઓની ગેંગલીયન
तार्यांचा उत्क्रांती,તારાઓની ઉત્ક્રાંતિ
स्टेम सेल,સ્ટેમ સેલ
स्टेनोहालीन,સ્ટેનોહલાઇન
स्टेनोथर्मल,સ્ટેરેંટમેલ
स्टेंट,સ્ટાન્ડ
पाऊल,પગલું
स्टेप,મક્કમ
निर्जंतुकीकरण,વંધ્ય
निर्जंतुकीकरण,વંધ્ય
निर्जंतुकीकरण,વંધ્ય
निर्जंतुकीकरण वातावरण,જંતુરહિત આજુબાજુ
निर्जंतुकीकरण कामगार मधमाशी,જંતુરહિત કામદાર મધમાખી
निर्जंतुकीकरण,રોગાણુનાશન
निर्जंतुकीकरण,રોગાણુનાશન
निर्जंतुकीकरण,રોગાણુનાશન
स्टर्नम,કડક
स्टर्नम,કડક
स्टिरॉइड,અંધશ્રણો
स्टिरॉइड हार्मोन,સ્ટેરોઇડ હોર્મોન
स्टेरॉल,એક જાતનો અવાજ
स्टिरॉल रेणू,સ્થળા પરમાણુ
स्टेथोस्कोप,સ્ટેથોસ્કોપ
चिकट,ચોંટી રહેલું
कडक केस,સખત વાળ
कलंक,લાંછન
कलंक,લાંછન
कलंक,લાંછન
कलंक,લાંછન
कलंक,લાંછન
तरीही जन्म,સ્થિર જન્મ
स्टिल्ट रूट,ભડકો
उत्तेजक,ઉત્તેજક
उत्तेजन,ઉદ્દીપન
उत्तेजन,ઉદ્દીપન
स्टिंग रे,ડંખ કિરણ
स्टिंगिंग सेल,ડંખ -કોષ
दुर्गंधीयुक्त कंपोस्टेन,દુર્ગંધ
स्टिप्यूल,પ્રાઇસી
ढवळत प्रकार,હલકી પ્રકાર
साठा,માલ
साठा,માલ
साठा,માલ
स्टॉलोन,ગંદું
पोट,પેટ
स्टोमाटा,સ્ટોમેટા
स्टोमेटल घनता,પાયાના ઘનતા
स्टोमोचोर्डटा,સ્ટોમોકોર્ડાટા
वादळी टप्पा,તોફાની તબક્કો
थांबवा,બંધ
मानसिक ताण,તાણ
वनस्पतींमध्ये रुपांतर करण्याचे धोरण,છોડમાં અનુકૂલનની વ્યૂહરચના
वनस्पतींचे स्तरीकरण,વનસ્પતિનું સ્તરીકરણ
स्तरीकृत स्क्वॅमस केराटीनिझ्ड एपिथेलियम,સ્તરીકૃત સ્ક્વોમસ કેરાટિનાઇઝ્ડ ઉપકલા
स्ट्रॅटोपॉज,ઉન્માદ
स्ट्रॅटोस्फीयर,મુખ્યત્વે
स्ट्रॅटोस्फेरिक,ઉદ્ધત
स्ट्रॅटम कॉर्नियम,સ્તંભ
स्ट्रॅटम जर्मिनॅटिव्हम,સ્તરીય જર્મિનેટીવમ
स्ट्रॅटम ग्रॅन्युलोसम,સ્ટ્રેટમ ગ્રાન્યુલોઝમ
स्ट्रॅटम ल्युसिडम,સ્તંભી લ્યુસિડમ
स्ट्रॉबेरी,મંરીલો
प्रवाह चळवळ,સુવાચ્ય ચળવળ
स्ट्रेप्टोबॅसिलस,સ્ટ્રેપ્ટોબેસિલસ
स्ट्रेप्टोकोकस,સ્ટ્રેપ્ટોકોકસ
स्ट्रेप्टोकोकस न्यूमोनिया,સ્ટ્રેપ્ટોકોકસ ન્યુમોનિયા
स्ट्रेप्टोकिनेज,સ્ટ્રેપ્ટોકિનેઝ
स्ट्रीटेड देखावा,આધાર
स्ट्रीटेड स्नायू,પ્રભાવિત સ્નાયુ
Stration,પ્રહાર
Stration,પ્રહાર
कठोर ओस्मोरग्युलेटर,કડક ઓસ્મોરગ્યુલેટર
स्ट्रीगा,તંગ
पट्टी पीक,પટ્ટીક
स्ट्रॉबिलस,ઉશ્કેરણી
स्ट्रॉम वॉटर,ઉદ્ધત પાણી
स्ट्रॉमा,ગૂંજ
स्ट्रॉमल टिशू,ઉદ્ધતા પેશી
मजबूत कमी करणारे एजंट,મજબૂત ઘટાડો એજન્ટ
स्ट्रॉन्टियम -90,સ્ટ્રેન્ટિયમ -90૦
स्ट्रक्चरल प्रोटीन,રચના -પ્રોટીન
अस्तित्वासाठी संघर्ष,અસ્તિત્વ માટે સંઘર્ષ
स्ट्रुथिओ,સ્ટ્રુથિઓ
स्ट्राइकिनिन,તૃષ્ણા
स्टंट वाढ,સ્ટંટ ગ્રોથ
स्टंटिंग,સ્ટunન્ટ
शैली,શૈલી
शैली,શૈલી
स्टाईलोपोडियम,સ્ટાઈલોપોડિયમ
स्टाईलोपोडियम,સ્ટાઈલોપોડિયમ
सब एरियल सुधारणे,પેટા હવાઈ ફેરફાર
उप संस्कृती,પેટા -સંસ્કૃતિ
उप माती,પેટા -માટી
सब युनिट,પેટા એકમ
सब युनिट,પેટા એકમ
सबक्लास,પેટા -વર્ગ
सबक्लेव्हियन धमनी,પેટા -કકડી
त्वचेखालील,અવકાશ
सबफिब्रे,અનુપસ્થિત
व्यक्तिनिष्ठ दृष्टीकोन,વ્યક્તિલક્ષી અભિગમ
सबलिंगुअल ग्रंथी,સુલપસી ગ્રંથિ
सबमॅन्डिब्युलर गॅंग्लियन,સબમન્ડિબ્યુલર ગેંગલીયન
सबमॅन्डिब्युलर लाळ ग्रंथी,સબમન્ડિબ્યુલર ગ્રંથિ
बुडले,ડૂબેલું
पाण्यात बुडलेले,ડૂબેલું પાન
बुडवणे,ખુલાસો
सबमेटेसेन्ट्रिक,સુસ્પષ્ટ
सबमुकोसा,ઉપસ્થિત
सबमुकोसा,ઉપસ્થિત
उपनगर जहाज,પૂર્વ -આચ્છાદન
सुबोफेजियल गॅंग्लियन,સુવાક્ય
उप -लोकसंख्या,વટાણ
उपप्रजाती,પેટાજાતિઓ
सबस्टेज कंडेन्सर,સુવ્યવસ્થિત કન્ડેન્સર
प्रतिस्थापन,અવેજી
सबस्टोमॅटल चेंबर,વસિયતનામું
सब्सट्रेट-बाइंडिंग साइट,અંધકારમય સ્થળ
सब्सट्रेट,અંતરીક
सब्सट्रेट,અંતરીક
सबस्ट्रेटम,ભૂમિગત
उपोष्णकटिबंधीय,ભૂમિગત
सबट्यूब्यूल,વણાટ
सलग उच्च ट्रॉफिक पातळी,ક્રમિક ઉચ્ચ ટ્રોફિક સ્તર
सक्सीनेट डिहायड्रोजनेस,સુસીટ ડિહાઇડ્રોજેનેસ
सक्सिनिक डिहायड्रोजनेस,સુકિશિક ડિહાઇડ્રોજેનેઝ
सक्सिनिल कोएन्झाइम,કોઇ
सुकुलन्स,કૃત્રિમતા
रसदार,ઉદ્ધત
शोषक,ગંદકી
शोषक,ગંદકી
शोषक मासे,સકર માછલી
शोषक मूळ,મૂળ
सुक्रोज,Suોંગ
साखर,ખાંડ
सल्कस (लहान खोबणी),સલ્કસ (નાના ગ્રુવ)
गंधक,સલ્ફર
सल्फर ग्रॅन्यूल,સલ્ફર દાણાદાર
सनहॅम्प,તડ
सनड्यू,પાટિયા
बुडलेले स्टोमाटा,ડૂબી ગયેલી સ્ટોમાટા
सूर्यप्रकाश,સૂર્યપ્રકાશ
सुपरक्लास,હડસેલો
सुपर कॉलिंग,અતિશય બાંધકામ
श्रेष्ठ आणि निकृष्ट पालिया,સુપિરઅરી અને હલકી ગુણવત્તાવાળા પેલિયા
सुपीरियर सेरेबेलर पेडनकल,ઉચ્ચ સેરેબેલર પેડુનકલ
उत्कृष्ट कोलिक्युलस,ઉચ્ચ કોલક્યુલસ
उत्कृष्ट महिला,ઉચ્ચ સ્ત્રી
श्रेष्ठ नर,ઉચ્ચતમ પુરુષ
सुपीरियर मेसेन्टरिक गॅंग्लियन,સુપિરિયર મેસેન્ટ્રિક ગેંગલીયન
उत्कृष्ट अंडाशय,શ્રેષ્ઠ અંડાશય
अलौकिक,શરાફ
सुपरपॉड,અતિશયોક્તિવાળું
सुपरस्क्रिप्ट,ની ઉપરની બાજુ
सुपरस्क्रिप्ट,ની ઉપરની બાજુ
सुप्रोओफेजियल गॅंग्लियन,સુપ્રિસોફેજલ ગેંગલીયન
सुपरस्कापुला,અણીદાર
पृष्ठभाग प्रतिजैविक,સપાટીએ
पृष्ठभागाचे क्षेत्रफळ,સપાટી વિસ્તાર
पृष्ठभाग रहिवासी,સપાટી નિવાસી
पृष्ठभाग निर्जंतुकीकरण,સપાટી વંધ્યીકરણ
शस्त्रक्रिया,શાસ્ત્રી
शस्त्रक्रिया हस्तक्षेप,શસ્ત્રક્રિયા હસ્તક્ષેપ
सरोगेट आई,સરોદ
सर्व्हायव्हल,અવિચારી
संवेदनशीलता,સંવેદનશીલતા
निलंबन संस्कृती,બંધબેસતુ સંસ્કૃતિ
निलंबन अस्थिबंधन,સસ્પેન્સરી અસ્થિબંધન
शाश्वत शेती,ટકાઉ કૃષિ
शाश्वत विकास,ટકાઉ વિકાસ
सिव्हन,સિવિન
Swedberg युनिट,સ્વેડબર્ગ એકમ
शेपूट फुलपाखरू गिळंकृत करा,પૂંછડી બટરફ્લાય ગળી
गिळंकृत,ગળી જવું
दलदलीचा,કળણ
झुंड,Swણ
घाम,પરસેવો
घाम ग्रंथी,પરસેવાની ગ્રંથી
घाम येणे,પરસેવો
घाम येणे,પરસેવો
गोड क्लोव्हर,મીઠી ક્લોવર
स्विस चीज,સ્વિસ ચીઝ
तलवार मासे,તટકો માછલી
पहारेकरी मासे,તલવાર માછલી
सायकॉन,સાંકેત
सायकॉनस,સાંકડી
प्रतीक,સિમ્બિએન્ટ
सहजीवन,સહજીવી
सहजीवन,સહજીવીઓ
सहजीवन नायट्रोजन फिक्सर,સહજ નાઇટ્રોજન ફિક્સર
सहजीवन नायट्रोजन फिक्सेशन,સિમ્બાયોટિક નાઇટ્રોજન ફિક્સેશન
चिन्ह,પ્રતીક
प्रतीकात्मक,પ્રતીકાત્મક
सममितीय,સપ્રમાણતાવાળું
सहानुभूतीशील,સહાનુભૂતિશીલ
सहानुभूतीशील गॅंग्लियन साखळी,સહાનુભૂતિશીલ ગેંગલીયન સાંકળ
सहानुभूती विशिष्ट,સહાનુભૂતિ -પત્ર
सिम्फिसिस,સિમ્ફિએશન
सिम्प्लॅझम,સિંહ
सिम्प्लास्टिक पथ,સંસદીય માર્ગ
सिमपोर्ट,સિમ્પોર્ટ
Synapse,સામૂહિક
Synapsid,સંવાદિતા
Synapsiss,સંકલન
Synapsiss,સંકલન
सिनॅप्टिक फाट,સિનેપ્ટીક
सिनॅप्टिक नॉब (गाठ),સિનેપ્ટિક નોબ (ગાંઠ)
सिनॅप्टिक वेसिकल,સિનેપ્ટીક
Synaptonemal कॉम्प्लेक्स,સારાંશ સંકુલ
Syncarpus,સમન્વય
Syncytium,સિનિસીટીયમ
Syncytium,સિનિસીટીયમ
सिंड्रोम,સિન્ડ્રોમ
Synecology,સંવાદિતાવિજ્ synાન
Synergid,સહસંયોજક
Synergistic,સહસંયોજક
Syngamy,સાંકેતિક
सायनोव्हियल पोकळी,અનુમાનિત પોલાણ
सायनोव्हियल फ्लुइड,સંનિદોષ પ્રવાહી
संश्लेषण,સંશ્લેષણ
कृत्रिम,કૃત્રિમ
कृत्रिम वर्ण,કૃત્રિમ લક્ષણ
सिफलिस,સિફિલિસ
सिस्टीमॅटिक्स,પદ્ધતિસર
प्रणालीगत अभिसरण,પ્રણાલીગત ચલણ
प्रणालीगत डिसऑर्डर,પ્રણાલીગત વિકાર
सिस्टोल,રંગબેરંગી
टी-सायटोटॉक्सिक सेल,ટી-સાયટોટોક્સિક કોષ
टी-हेल्पर सेल,ટી-સહાયકો
युक्ती चळवळ,યુદ્ધની યુક્તિ
स्पर्शिक उत्तेजन,સ્પર્શિત ઉત્તેજના
टॅडपोल,ખડતલ
टेनिया,તાલ
टॅगेट्स पेटुला,ટેગેટ્સ પેટુલા
तैचुंग मूळ i,તાઈચંગ મૂળ I
चिंचे,આધિપત્ય
तामारिक्स,ગ tશ
टँडम पुन्हा करा,પુનરાવર્તન
तांडू,તલવાર
टॅनिन,તાંગીર
टॅप रूट सिस्टम,રુટ સિસ્ટમ ટેપ કરો
टेप अळी,ટેપ કીડ
टेपेटम,ક tapંગું
टॅपिओका,Tapપિઓકા
ताराटोजेन,ટેરાટોજેન
टॅरेक्साकम,અરસપરસ
टार्सल,તારક
टार्सियर सिमियन्स,તારસીઅર સિમિઅન્સ
टार्सस,ટસસ
चव ग्रंथि,સ્વાદ
चव छिद्र,છિદ્ર
चव रिसेप्टर,સ્વાદ રીસેપ્ટર
टॉटोमरिझम,બ્રહ્માંડ
टॅक्सोल,ટેક્સોલ
टॅक्सन,વેરો
वर्गीकरण गट,વર્ગીકરણ જૂથ
वर्गीकरण पदानुक्रम,વર્ગીકરણશાસ્ત્ર
वर्गीकरणवादी,વર્ગીકરણવાદી
वर्गीकरण,વર્ગીકરણ
टी-डीएनए,ટી-ડીએનએ
तंत्रज्ञान,પ્રાતળતા
टेक्टोरियल झिल्ली,Ialણપત્રીય પટલ
टेगमेन,તેગમેન
Tegument,ટેગ
टिचोइक acid सिड,તેકોઇક એસિડ
टेलिग्राफिक सिग्नल ट्रान्समिशन,તાર -સંકેત -પ્રસારણ
टेरेन्सेलॉन,ટેલેન્સફાલોન
टेलोसेन्ट्रिक,ટેલોસેન્ટિક
टेलोमेरे,ટેલોમીર
टेलोफेस,ટેલોપોઝ
टेलोफेस,ટેલોપોઝ
समशीतोष्ण,સમશીતોષ્ણ
समशीतोष्ण ब्रॉड लीफ फॉरेस्ट बायोम,સમશીતોષ્ણ પાન વન બાયોમ
समशीतोष्ण शंकूच्या आकाराचे जंगल,સમશીતોષ્ણ શંકુ વન
समशीतोष्ण गवताळ प्रदेश,સમશીતોષ્ણ ઘાસના મેદાનો
समशीतोष्ण सुई लीफ फॉरेस्ट बायोम,સમશીતોષ્ણ સોય પર્ણ વન બાયોમ
तापमान,તાપમાન
टेम्पलेट,ટેમ્પલેટ
टेम्पलेट डीएनए,ટેમ્પલેટ ડીએનએ
ऐहिक,ગરીબ
ऐहिक,ગરીબ
ऐहिक,ગરીબ
अस्थायी हाड,અસ્થિ
ऐहिक कानाची पाळ,અસ્થાયી લોબ
कंडरा,કંડરા
टेंड्रिल,નિવારણ
तंबू,તકરાર
टेरेबेला,તેરબેલા
तेरेडो,તેરેડો
टर्मिनल अंकुर,અંતિમ કળી
समाप्ती,સમાપ્તિ
टर्मिनेशन कोडन,સમાપ્તિ કોડન
Terpene,ટર્પેન
जमिनीवर राहणारा,પારસાહતી
स्थलीय समुदाय,પાર્થિવ સમુદાય
स्थलीय वनस्पती,પાર્થિવ સંયંત્ર
स्थलीय कशेरुक,પાર્થિવ કરોડરજ્જુ
बंगालचा दहशत,બંગાળનો આતંક
तृतीयक,ત્રીજી
तृतीयक सेल भिंत,તૃતીય -કોષ દિવાલ
तृतीय कालावधी,ત્રીજા સમયનો સમય
चाचणी क्रॉस,પરીક્ષણ -ક્રોસ
टेस्टा,વસૂલાત
टेस्टोस्टेरॉन,પરીક્ષણોસ્ટેરોન
टेस्टिक्युलर लोब्यूल,વૃદ્વાર લોબ્યુલ
अंडकोष,શુક્રપીંડ
टेस्ट्यूडो,જુસ્સો
टिटॅनस विष,ટેટાનસ ઝેર
टेटनी,ટટ્ટેની
टेट्रासाइक्लिन,ટેટ્રાસાયક્લિન
टेट्रॅड,એક જાતનો રંગીન ભાગ
टेट्रॅमर,ટેટ્રેમર
टेट्रॅमरस,ટેટ્રમેરોગ
थॅलामीफ्लोरे,થેલેમિફ્લોરા
थॅलेमस,થેલેમસ
थॅलोइड शरीर,એક જાતની કળા
Thallofeyta,થેલોફિટા
थॅलस,મરણોત્તર
Theching सामग्री,ખજૂપ સામગ્રી
Thecal सेल,એકલતાનો કોષ
Thecodont,થાંભલી
जर्मप्लाझमचा सिद्धांत,જર્મ્પ્લાઝમનો સિદ્ધાંત
वारसा सिद्धांत,વારસો સિદ્ધાંત
नैसर्गिक निवडीचा सिद्धांत,કુદરતી પસંદગીનો સિદ્ધાંત
पेंजेनेसिसचा सिद्धांत,પેન્જેનેસિસનો સિદ્ધાંત
अवयवाचा वापर आणि वापराचा सिद्धांत,ઉપયોગ અને અંગનો ઉપયોગ થિયરી
उपचारात्मक जनुक,ઉપચારાત્મક જનીન
उपचारात्मकपणे,ઉપચારાત્મક રીતે
थर्मल प्रदूषण,થર્મલ પ્રદૂષણ
थर्मल रेग्युलेशन,થર્મલ નિયમન
थर्मल स्तरीकरण,થર્મલ સ્તરીકરણ
थर्मोआसीडोफाइल,થર્મોસિડોફિલ
थर्मोकलाइन,ઉન્માદ
थर्मोकलाइन,ઉન્માદ
थर्मोडायनामिक,ઉષ્ણકટિબંધીય
थर्मोनॅस्टी,ઉષ્ણકટિબંધ
थर्मोन्यूक्लियर स्फोट,થર્મોન્યુક્લિયર વિસ્ફોટ
थर्मोपेरिओडिझम,તાપમાન
थर्मोरेसेप्टर,તૃષ્ટાકાર
थर्मोरेग्युलेशन,ઉન્માદ
थर्मोस्टाबे,તાપમાન
थर्मोस्टेट,તાપમાન
थर्मोटॅक्सिस,તૃષ્ણા
थर्मस एक्वाटसस,થર્મસ જળચર
पातळ विभाग,પાતળો ભાગ
थायोबॅसिलस,માવજત
थोरॅसिक महाधमनी,થોરાસિક એરોટા
थोरॅसिक पोकळी,ચોરીપ
थोरॅसिक गॅंग्लिया,ચોપારી ગેંગલિયા
थोरॅसिक विभाग,ચોરીક ક્ષેત્ર
थोरॅसिक व्हर्टेब्रा,યહૂદી વર્ટેબ્રા
थोरॅकोलबर्ग आउटफ्लो,થરકોલમ્બર આઉટફ્લો
थोरॅकोलबर्ग प्रदेश,યોજાર પ્રદેશ
वक्षस्थळ,વક્ષ
काटा,કાંટાળું
तीन आयामी रचना,ત્રિ -પરિમાણીય માળખું
उंबरठा उत्तेजन,થ્રેશોલ્ડ ઉત્તેજના
थ्रोम्बोसाइट,થ્રોમ્બોસાઇટ
थ्रोम्बोप्लास्टिन,થ્રોમ્બોપ્લાસ્ટિન
थ्रोम्बोसिस,થ્રોમ્બીસિસ
थायलासिनस,એક જાતનો થાંભલો
थायलाकोइड,થાઇલાકોઇડ
थायलाकोइड पडदा,થાઇલાકોઇડ પટલ
थाईमाइन,થ્રીમિન
थाइमोसिन,થાઇમોસિન
थायमस,થાઇમ
थायरोकॅलसिटोनिन,થાઇરોસિટોનિન
थायरॉईड फॉलिकल,થાઇરોઇડ ફોલિકલ
कंठग्रंथी,થાઇરોઇડ ગ્રંથિ
थायरॉईड ग्रंथी हार्मोन,થાઇરોઇડ ગ્રંથિ હાર્મોન
थायरॉईड संप्रेरक,થાઇરોઇડ હોર્મોન
थायरॉईड उत्तेजक संप्रेरक (टीएसएच),થાઇરોઇડ ઉત્તેજક હોર્મોન (ટીએસએચ)
थायरोट्रोफ,થાઇરોટ્રોફ
थायरोट्रोपिन रिलीझिंग हार्मोन (टीआरएच),થાઇરોટ્રોપિન રિલીઝિંગ હોર્મોન (ટીઆરએચ)
टी (ट्यूमर इंडकिंग) प्लाझमिड,ટીઆઈ (ગાંઠ પ્રેરિત) પ્લાઝમિડ
टिबिया,ટિબિયા
टिक,ટિક
टिक ताप,નિશાની
भरतीसंबंधी मार्श,ભરતીનો માર્શ
भरतीसंबंधी खंड,ભરતીનું પ્રમાણ
टिगेलम,ટાઇગેલમ
टायगर मांजर,વાઘ બિલાડી
टिनोस्पोरा,ટીનાસ્પોરા
टिन्सेल प्रकार फ्लॅगेलम,ટિન્સેલ પ્રકાર ફ્લેજેલમ
लहान ध्रुवीय रेणू,નાના ધ્રુવીય પરમાણુ
ऊतक पातळी,પેશી સ્તર
ऊतक प्लाझ्मीनोजेन अ‍ॅक्टिवेटर,પેશી પ્લાઝ્મિનોજેટર
ऊतक टाइपिंग,પેશી ટાઇપિંગ
टी-किलर सेल,ટી-કિલર કોષ
तिरस्करणीय व्यक्ती,ટોડ
टॉडस्टूल,બેસાડી
तंबाखू बुडवर्म,તમાકુ બડવોર્મ
तंबाखू मोज़ेक,તમાકુ
तंबाखू मोज़ेक विषाणू (टीएमव्ही),તમાકુ મોઝેક વાયરસ (ટીએમવી)
टॉडी,તોડી
पायाचे बोट,અંગૂઠો
सहनशील प्रजाती,સહિષ્ણુ જાતિઓ
टोमॅटो मोज़ेक विषाणू,ટમેટા મોઝેક વાયરસ
जीभ,જીભ
जीभ कलम,જીભ કલમ બનાવવી
टोनोप्लास्ट,ટોનોપ્લાસ્ટ
टॉन्सिल,કાકડા
दात,દાંત
दातयुक्त बायोप्सी फोर्सप,દાંતવાળું બાયોપ્સી બળ
शीर्ष मांसाहारी,માંસાહારી
शीर्ष माती,ટોચની માટી
टोपोग्राफी,સ્થળનું ચિત્ર
टोपीओसोमेरेस,ટોપોઇઝોમેરેસ
टॉरपीडो (इलेक्ट्रिक रे),ટોર્પિડો (ઇલેક્ટ્રિક રે)
एकूण प्रजनन दर,કુલ પ્રજનન દર
TOTIPOTENCY,થાપણ
विषारी,ઝેરી
विषारी जैविक उत्पादन,ઝેરી જૈવિક ઉત્પાદન
विषारी चयापचय कचरा,ઝેરી ચયાપચય કચરો
विषारीपणा,વિષવિજ્ityાન
विष,ઝેરી દવા
टॉक्सोप्लाझ्मा,લૂંટફાટ
ट्रेस घटक,ટ્રેસ તત્વ
श्वासनलिका,શ્વાસનળી
श्वासनलिका प्रणाली,એક જાતીય પદ્ધતિ
श्वासनलिका ट्यूब,શ્વાસનળીની નળી
ट्रेकीड,Trાળ
ट्रॅचिओफाइट,Trંચી જમાવટ
ट्रेचेओफाइट पूर्वज,ટ્રેચાઇટ -પૂર્વજો
पारंपारिक अ‍ॅग्रोफोरेस्ट्री सिस्टम,પરંપરાગત કૃષિ પદ્ધતિ
ट्रॅजेक्टरी विभाजक,પ્રચાર -વિભાજક
ट्रॅनक्विलिझर,શાંત
ट्रान्समिनेज,પરિશ્રમ
ट्रान्स झिल्ली पंप,પરિભ્રમણના પંપ
संक्रमण,સંશમન
लिप्यंतरण,અનુલેખન
हस्तांतरित आरएनए,તબદીલી આર.એન.એ.
हस्तांतरण,તબદીલી
ट्रान्सफॉर्मंट,પરિવર્તનશીલ
रूपांतर तत्व,પરિવર્તનશીલ સિદ્ધાંત
ट्रान्सजेनिक,રોષ
ट्रान्सजेनिक पीक,ટ્રકજેનિક પાક
ट्रान्सजेनिक जीव,મોહક જીવ
ट्रान्सजेनिक वनस्पती,સંક્રમણ સંયંત્ર
संक्रमण झोन,સંક્રમણ ક્ષેત્ર
संक्रमणकालीन उपकला,સંક્રાંતિકરણ ઉપરોક્ત
अनुवाद,ભાષાંતર
विरघळलेले लिप्यंतरण,દ્રાવ
ट्रान्समेम्ब्रेन मार्ग,ટ્રાંસમે્બન માર્ગ
ट्रान्समेम्ब्रेन प्रोटीन,ટ્રાંમ્બર પ્રોટીન
संसर्ग,ટ્રાન્સમિશન
संसर्ग,ટ્રાન્સમિશન
ट्रान्समिशन इलेक्ट्रॉन मायक्रोस्कोप,પ્રસારણ ઇલેક્ટ્રોન માઇક્રોસ્કોપ
मज्जातंतूंचा प्रसारण प्रसारण,ચેતા ગર્ભપાત
संक्रमण,રડતર
ट्रान्सपीरेशनल पुल,રક્ષાકાર ખેંચાણ
वाहतूक,પરિવહન
प्रत्यारोपण,પ્રત્યારોપણ
ट्रान्सपोजॉन,ફેરબદલ
ट्रान्सव्हर्स बायनरी विखंडन,સ્થાનાંતરિત દ્વિસંગી વિચ્છેદ
ट्रान्सव्हर्स कोलन,ટ્રાંસ ves રસ કોલોન
अडकलेला कीटक,ફસાયેલા જંતુ
सापळा,ફસાવવું
आघात,આઘાત
ट्री फर्न,ઝાડનું ફર્ન
वृक्ष सरडे,વૃક્ષ -ગરોળી
थरथरणे,ધ્રૂજારી
ट्रेपोनेमा पॅलिडियम,એક જાતની કળ
त्रिकोणी,ત્રિકોણાકાર
ट्रायसिक कालावधी,ત્રિભિક સમયગાળો
ट्रायबुलस,આલેખન
ट्रायकार्बॉक्झिलिक acid सिड सायकल,ટ્રિકારબોક્સિલિક એસિડ ચક્ર
ट्रायकार्बॉक्झिलिक acid सिड,ટ્રિકારબોક્સિલિક એસિડ
ट्रायकरपेलरी,ત્રિરંગી
ट्रायसेल्युलर,ત્રિરંગી
ट्रायकोमोनस योनिलिस,ટ્રાઇકોમોનાસ યોનિમાર્ગ
ट्रायकोडर्मा,ત્રિકોણ
ट्रायकोम,ત્રિકોમ
ट्रायकोमोनियासिस,ત્રિકોમોનિસિસ
ट्रायकोफिटन,ત્રિકોણાકાર
ट्रायकोडर्मा पॉलिस्पोरम,ત્રિકોણાકાર
ट्रिकसपिड वाल्व,ત્રિક્રૂસ્પીડ વાલ્વ
ट्रायडॅक्स,ત્રણરાગ
ट्रायफोलिएट,નારીબ
ट्रायफोलियम,નારાજ
Trifurcate,સઘન કરવું
ट्रायजेमिनल मज्जातंतू,પરિશ્રમ
ट्रिगर झोन,પ્રારંભિક ક્ષેત્ર
ट्रायग्लिसेराइड,ટ્રાઇગ્લાઇસેરાઇડ
ट्रायग्लिसेराइड चयापचय,ટ્રાઇગ્લાઇસેરાઇડ ચયાપચય
ट्रिग्नोमेट्रिक रेशो,ત્રિનોમેટ્રિક ગુણોત્તર
ट्रायहायब्रिड,ત્રિપક્ષ
ट्रायहायब्रिड क्रॉस,ત્રિપિક
ट्रायओडोथिरोनिन,ત્રિકોણાકાર
ट्रायलोट्रिटन,ત્રિપટી
ट्रायमर,ખલાસી
ट्रिमरस,ત્રિકોણીય
ट्रायमेथिलामाइन ऑक्साईड,ત્રિમેથિલેમાઇન ox કસાઈડ
त्रिनोमियल नामक,ત્રિનો નામ
ट्रायॉनिक्स,ત્રાંસું
ट्रायोस्फॉस्फेट,ત્રાંસું
ट्रिपलमिटिन,ટ્રિપલમિટિન
ट्रिपेप्टाइड,કરચલી
ट्रिपिनेट लीफ,પાન
ट्रिपलेट,ત્રણ
ट्रिपलोब्लास्टिक,ત્રિપૂલો
ट्रायसोमिक,ત્રિકોણાકાર
Tritical,ત્રિકોણાકાર
व्यासपीठ,ટ્રિટિકમ એસ્ટિવિમ (ઘઉં)
