Bengali,Punjabi
রুক্ষ রেটিকুলাম,ਮੋਟਾ ਐਂਪਲਾਸਮਿਕ reticulum
গোল জানালা,ਗੋਲ ਵਿੰਡੋ
গোলাকার গোলকধাঁধা,ਗੋਲ ਲਬ੍ਰਿਡ
গোলাকার প্রোটুয়ারেন্স,ਗੋਲ
রুবিয়ালস,ਰੂਬੀਲਜ਼
রুবিসকো,ਰੁਬੀਸਕੋ
খ্যাতি,ਰੁਕਾਵਟ
খ্যাতি,ਰੁਕਾਵਟ
প্রাথমিক তাঁবু,Rudmentary ਤੰਬੂ
প্রাথমিক ভেস্টিজ,Rudmentary
রুডমেন্টারি শরীরের চুল,ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ
রুমেন,ਰੁਮੇਨ
রানার,ਦੌੜਾਕ
রাস্কাস,ਰੁਸਕ
মরিচা,ਜੰਗਾਲ
মরিচা,ਜੰਗਾਲ
এস-ব্যাকটিরিয়া,S-ਬੈਕਟੀਰੀਆ
স্যাকারোমাইসিস সেরাভিসি,ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ
স্যাকারাম,ਸੈਕਰ
স্যাকারাম বারবেরিস,ਸੈਕਚਰਮ ਬਰਬਰਿਸ
স্যাকারাম অফিসিনারাম,ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ
স্যাকোগ্লোসাস,ਸਬਕੋਗਲੋਸਸ
স্যাকুল,ਸੋਜ ਲੜਾ
স্যাকের মতো সিস্টার্নে,ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ
স্যাক্রাল হাড়,ਸੈਕਰਲ ਹੱਡੀ
পবিত্র বন,ਪਵਿੱਤਰ ਜੰਗਲ
পবিত্র গ্রোভ,ਸੈਕਰੇਡ ਰਵੇਵ
পবিত্র হ্রদ,ਪਵਿੱਤਰ ਝੀਲ
সারকোপ্লাজম,ਸਰਕੋਪਲਾਜ਼ਮ
স্যাক্রাম,ਸੱਕਦ
নিরাপদ নিষ্পত্তি,ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ
জাফরান,ਕੇਸਰ
ধনু,SAGITATTATRIA
সাল,ਸਾਲ
সালামান্দ্রা,ਸਲਮਾਂਰਾ
স্যালিকেসি,ਸਾਲਿਸੀਆ
লবণাক্ত মাটি,ਖਾਰਾ ਮਿੱਟੀ
লবণাক্ততা,ਲੂਣ
মুখের লালা,ਲਾਰ
সালমোনেলা টাইফি,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ
সালমোনেলা টাইফিমিউরিয়াম,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ
সালপা,ਸਾਲਪਾ
লবণাক্ততা,ਲੂਣ
Saltatory প্রবাহ,ਅਚਰੜ ਚਾਲ
সালভিয়া,ਸਾਲਵੀਆ
সালভিনিয়া,ਸਾਲਵਿਨਿਆ
সামারা,ਸਮਰਾ
নমুনা,ਨਮੂਨਾ
স্যাম্পলিং ইউনিট,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
সাঙ্গুইনিউর,ਸੰਗੂਨੀਯੁਆਰ
স্যানিটারি ল্যান্ডফিল,ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ
সানসেভিয়েরিয়া,ਸੰਸੇਵੀਰੀਆ
সান্তালেসি,ਸੈਂਟਲਾਸੈ
সান্টোনিন,ਸੈਂਟੋਨੀਨ
এসএপি ভ্যাকুওল,ਸਾਉਟ ਵੈੱਕਲੂਓਲ
স্যাপিন্ডেলস,ਸਪਿੰਡੀਲੇਜ਼
স্যাপ্রোফাইট,ਸੈਪ੍ਰੋਫਾਈਟ
স্যাপ্রোবায়োটিক মোড,ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ
স্যাপ্রোফাইটিক,ਸੈਫੋਫਾਈਡਿਟਸ
স্যাপ্রোট্রফ,S ਪ੍ਰੋਤ੍ਰੋਪ
সাপ্রোজাইক,ਸਕਰੂਜ਼ੋਇਕ
সাপ্রোজাইক,ਸਕਰੂਜ਼ੋਇਕ
স্যাপউড,ਸਬਵੁੱਡ
সরাকা,ਸਾਰਕਾ
সারকোডিনা,ਸਰਕੋਡੀਆਨਾ
সারকোলেমা,ਸਾਰਕਲੇਮਮਾ
সারকোমা,ਸਾਰਕੋਮਾ
সারকোমের,ਸਾਰਸ ਨੇ
সারকোপ্লাজম,ਸਰਕੋਪਲਾਜ਼ਮ
সারকোপ্লাজমিক রেটিকুলাম,ਸਰਕੋਪਲਾਸਮਿਕ reticulum
সারকোসোম,ਸਾਰਕੋਸੋਮ
সার্ডাইন,ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ
সরগাসাম,ਸਰਗੱਸ਼ਾਮ
স্যাটেলাইট,ਸੈਟੇਲਾਈਟ
স্যাটেলাইট,ਸੈਟੇਲਾਈਟ
স্যাটেলাইট ক্রোমোজোম,ਸੈਟੇਲਾਈਟ ਕ੍ਰੋਮੋਸੋਮ
স্যাটেলাইট ডিএনএ,ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ
সম্পৃক্ত,ਸੰਤ੍ਰਿਪਤ
স্যাচুরেটেড যৌগ,ਸੰਤ੍ਰਿਪਤ ਅਹਾਤੇ
স্যাচুরেটেড ফ্যাটি অ্যাসিড,ਸੰਤ੍ਰਿਪਤ ਫੈਟੀ ਐਸਿਡ
স্যাচুরেটেড হাইড্রাইড,ਸੰਤ੍ਰਿਪਤ ਹਾਈਡ੍ਰਾਈਡ
সওরোপসিড,ਸੌਪਾਸਿਡ
সাভানা,ਸਵਨਾ
মাছ দেখেছি,ਮੱਛੀ ਨੂੰ ਵੇਖਿਆ
স্ক্যাল্প,ਖੋਪੜੀ
ইলেক্ট্রন মাইক্রোস্কোপ স্ক্যান করা,ਇਲੈਕਟ੍ਰਾਨੋ ਮਾਈਕਰੋਸਕੋਪ ਸਕੈਨ
ফানেলিং মাইক্রোস্কোপ স্ক্যানিং,ਫਨਲਿੰਗ ਮਾਈਕਰੋਸਕੋਪ ਨੂੰ ਸਕੈਨ ਕਰਨਾ
স্ক্যানিং প্রোব মাইক্রোস্কোপ,ਪੜਤਾਲ ਪੜਤਾਲ ਮਾਈਕਰੋਸਕੋਪ
স্কেপ,ਸਕੈਪ
স্ক্যাফয়েড,ਸਕੈਫਾਈਡ
স্ক্যাপুলা,ਸਕੈਪੁਲਾ
স্ক্যাভেঞ্জার,ਸਕੈਵੇਂਜਰ
স্ক্যাভেঞ্জিং,ਸਕੈਵਿੰਗ
এস-সেলস,ਸ-ਸੈੱਲ
স্কিস্টোসোমা,ਸਕਿਸਟੋਮਾ
স্কিজোকার্পিক ফল,ਸਕਾਈਜੋਕਰੀ ਫਲ
সিজোফ্রেনিয়া,ਸ਼ਾਈਜ਼ੋਫਰੀਨੀਆ
শোয়ান সেল,ਸਕਵਨਨ ਸੈੱਲ
জেনেটিক্সের বিজ্ঞান,ਜੈਨੇਟਿਕਸ ਦਾ ਵਿਗਿਆਨ
বৈজ্ঞানিক মনোভাব,ਵਿਗਿਆਨਕ ਰਵੱਈਆ
বৈজ্ঞানিক শ্রেণিবিন্যাস,ਵਿਗਿਆਨਕ ਸ਼੍ਰੇਣੀਬੱਧਤਾ
বৈজ্ঞানিক গবেষণা,ਵਿਗਿਆਨਕ ਅਧਿਐਨ
স্কিলা,ਸਕਿੱਲਾ
স্কিয়ন,ਸਕਿਓਨ
সাইফাইট,Sciofhyte
স্ক্লেরা,ਸਕਲੇਰਾ
স্ক্লেরিড,ਸਕੇਲਰੇਡ
স্ক্লেরাইট,ਸਕਲਰ
স্ক্লেরোটিক,ਸਕਲੇਰੋਟਿਕ
স্ক্লেরোটিক,ਸਕਲੇਰੋਟਿਕ
জ্বলন্ত পাতার টিপ,ਝਪਕੀ ਪੱਤੇ
স্কটোপিক,ਸਕੋਪਿਕ
স্ক্রুপাইন,ਸਕ੍ਰਿਪਾਈਨ
স্ক্রোটাম,ਸਕ੍ਰੋਟਮ
স্ক্রাব স্টেজ,ਰਗੜ ਦਾ ਪੜਾਅ
স্ক্রাবার,ਰਗੜਨ
স্কিউটেলাম,ਸਕੂਟੈਲਮ
সাইফা,ਸਕਿ .ਪੀ
একজাতীয় সামুদ্রিক প্রাণী,ਸਮੁੰਦਰ ਅਨੀਮੋਨ
সামুদ্রিক শসা,ਸਮੁੰਦਰ ਖੀਰੇ
সমুদ্র ঘোড়া,ਸਮੁੰਦਰ ਦਾ ਘੋੜਾ
সমুদ্র লিলি,ਸਮੁੰਦਰ ਲਿਲੀ
সমুদ্রের মাউস,ਸਮੁੰਦਰ ਮਾ mouse ਸ
সমুদ্র কলম,ਸਾਗਰ ਕਲਮ
সমুদ্রের শেল,ਸਮੁੰਦਰੀ ਸ਼ੈੱਲ
সমুদ্রের আর্চিন,ਸਮੁੰਦਰ ਦੇ urchin
সমুদ্র আখরোট,ਸਮੁੰਦਰ ਅਖਰੋਟ
সমুদ্র আগাছা,ਸਮੁੰਦਰ ਬੂਟੀ
সি-ফ্যান,ਸਮੁੰਦਰ-ਪੱਖਾ
মেদবহুল গ্রন্থি,ਸੇਬੇਸੀਅਸ ਗਲੈਂਡ
সেবুম,ਸੇਬੂਮ
সেকেল সেরেল,ਸੀਕੇਲ ਸੇਰੇਆਲ
দ্বিতীয় অ্যান্টেনা,ਦੂਜਾ ਐਂਟੀਨਾ
থার্মোডাইনামিক্সের দ্বিতীয় আইন,ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ
মাধ্যমিক,ਸੈਕੰਡਰੀ
মাধ্যমিক কর্টেক্স,ਸੈਕੰਡਰੀ ਕੋਰਟੇਕਸ
মাধ্যমিক লাইসোসোম,ਸੈਕੰਡਰੀ ਲਾਇਸੋਸੋਮ
মাধ্যমিক মেরিস্টেম,ਸੈਕੰਡਰੀ ਬੇਰਹਿਮ
মাধ্যমিক দূষণকারী,ਸੈਕੰਡਰੀ ਪ੍ਰਦੂਸ਼ਿਤ
গৌণ উত্পাদনশীলতা,ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ
সিক্রেশন,Sec્ sec્રાtion
গোপনীয়,ਗੁਪਤ
শোষক,ਸੈਡੇਟਿਵ
শেড,ਸੇਡਜ
পলল,ਤਿਲਕ
পলল,ਸਟਰਮੈਂਟਰੀ
পাললিক শিলা,ਸਵਾਗਤ ਚੱਟਾਨ
পলল সহগ,ਗਠੀਏ
বীজত্বক,ਬੀਜ ਕੋਟ
বীজ খাওয়া,ਬੀਜ ਖਾਣ
বীজ ফার্ন,ਬੀਜ ਫਰਨ
বীজ গুণ,ਬੀਜ ਗੁਣਾ
চারা,ਬੀਜ
পৃথকীকরণ,ਅਲੱਗ ਹੋਣਾ
সেহেমা,ਸਹਿਮਾ
সিসমোনস্টি,ਸੱਤਵੇਂ
পাকড় ব্যাধি,ਸਪੁਰਦਗੀ
সেলাগিনেলা,ਸੇਲਾਗਨੀਲਾ
নির্বাচনযোগ্য চিহ্নিতকারী,ਚੋਣਯੋਗ ਮਾਰਕਰ
নির্বাচন,ਚੋਣ
নির্বাচনী প্রজনন,ਚੋਣਵੀਂ ਪ੍ਰਜਨਨ
নির্বাচনী ব্যাপ্তিযোগ্যতা,ਚੋਣਵੇਂ ਪਾਰਬ੍ਰਿਪਤ
নির্বাচনীভাবে প্রবেশযোগ্য,ਚੋਣਵੇਂ ਤੌਰ ਤੇ ਪਹੁੰਚਯੋਗ
সেলেনিয়াম,ਸੇਲੇਨੀਅਮ
আত্ম উত্তেজনা,ਸਵੈ ਜੋਤਾ
স্ব সার,ਸਵੈ ਗਰੱਭਧਾਰਣ
স্ব -অসঙ্গতি,ਸਵੈ-ਨਿਰਭਰਤਾ
স্ব -অসঙ্গতি,ਸਵੈ-ਨਿਰਭਰਤਾ
আত্ম পরাগায়ন,ਸਵੈ ਪਰਾਗਸ਼
স্ব উত্পাদনকারী অণু,ਸਵੈ ਉਤਪਾਦਕ ਅਣੂ
স্ব নিয়ন্ত্রক,ਸਵੈ ਰੈਗੂਲੇਟਿੰਗ
স্ব -জীবাণু,ਸਵੈ-ਸਟੀਰਤੀ
স্ব -টেকসই,ਸਵੈ ਕਾਇਮ
স্ব -টেকসই,ਸਵੈ ਕਾਇਮ
স্ব-পরাগায়িত ফসল,ਸਵੈ-ਪਰਾਗਿਤ ਫਸਲ
আধা শুকনো অঞ্চল,ਅਰਧ ਸੁੱਕੇ ਖੇਤਰ
আধা-স্বয়ংক্রিয় বিশ্লেষক,ਅਰਧ-ਸਵੈਚਾਲਿਤ ਵਿਸ਼ਲੇਸ਼ਕ
আধা রক্ষণশীল,ਅਰਧ ਕੰਜ਼ਰਵੇਟਿਵ
আধা রক্ষণশীল প্রতিলিপি,ਅਰਧ ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
আধা বামন প্রকৃতি,ਅਰਧ ਡਵਾਰਫ ਸੁਭਾਅ
আধা বামন বিভিন্ন,ਅਰਧ ਡਵਰਫ ਕਿਸਮ
আধা চিরসবুজ বন,ਅਰਧ ਸਦਾਬਹਾਰ ਜੰਗਲ
আধা প্রাকৃতিক অবস্থা,ਅਰਧ ਕੁਦਰਤੀ ਸਥਿਤੀ
সেমিনাল ভ্যাসিকাল,ਸੈਮੀਨਲ ਵੇਸਿਕਲ
সেমিনিফেরাস টিউবুল,ਸੈਮੀਨੀਫਾਇਰਸ ਟਿ ule ਬਲੇ
আধা-প্যারাসাইট,ਅਰਧ-ਪਰਜੀਵੀ
আধা-পেরেমেবল,ਅਰਧ-ਜ਼ੇਰਾ
সেনসেন্সেন্স,ਸੀਨੇਸੈਂਸ
সেনসেন্ট,ਸੱਚਾ
সংবেদন,ਸਨਸਨੀ
ইন্দ্রিয় অঙ্গ,ਭਾਵਨਾ ਅੰਗ
ইন্দ্রিয় আরএনএ,ਭਾਵਨਾ ਆਰ ਐਨ ਏ
সংবেদনশীল চার্ট রেকর্ডার,ਸੰਵੇਦਨਸ਼ੀਲ ਚਾਰਟ ਰਿਕਾਰਡਰ
সংবেদনশীল জীব,ਸੰਵੇਦਨਸ਼ੀਲ ਜੀਵ
সংবেদনশীল নিউরন,ਸੰਵੇਦੀ ਨਿ ur ਰਂ
সংবেদক অভ্যর্থনা এবং প্রক্রিয়াজাতকরণ,ਸੰਵੇਦੀ ਰਿਸੈਪਸ਼ਨ ਅਤੇ ਪ੍ਰੋਸੈਸਿੰਗ
সংবেদনশীল তাঁবু,ਸੰਵੇਦੀ ਤੰਬੂ
সংবেদনশীল পেপিলা,ਸੰਵੇਦੀ ਪੈਪੀਲਾ
সিপাল,ਸੇਪਲ
সেপালয়েড,ਸੀਪਾਲੂਇਡ
বিচ্ছেদ,ਵੱਖ ਹੋਣਾ
বিচ্ছেদ প্রাচীর,ਵੱਖ ਕਰਨ ਦੀ ਕੰਧ
সেপিয়া,ਸੇਪੀਆ
সেপ্টাল নেফ্রিডিয়া,ਸੈਪਲ ਨਫ੍ਰਿਡਿਆ
সেপ্টাল নেফ্রিডিয়াম,ਸੈਪਟਲ ਨੇਫ੍ਰਿਡਿਅਮ
সেপ্টাম,ਸੇਪਟਮ
ক্রম টীকা,ਕ੍ਰਮ ਵਿਆਖਿਆ
সেরাল সম্প্রদায়,ਸਰਲ ਕਮਿ Community ਨਿਟੀ
সেরাল স্টেজ,ਵਾਰਲ ਪੜਾਅ
Sere,Seare
সেরিকালচার,ਸੀਕਲਚਰ
সেরোলজি,ਸੰੋਲਨੋਲੋਜੀ
সেরো-মিউকাস গ্রন্থি,ਸਰਾਪ-ਲੇਸ ਵਾਲੀ ਗਲੈਂਡ
সেরোসা,ਸੇਰੋਸਸਾ
সেরেট,ਸੀਰੇਟ
সের্টোলি সেল (সমর্থনকারী সেল),ਸੇਰਤੀ ਸੈੱਲ (ਸਹਾਇਤਾ ਵਾਲਾ ਸੈੱਲ)
সিরাম,ਸੀਰਮ
সেসবানিয়া,ਸੇਸਾਨੀਆ
সিসাইল,ਸਿਖਾਉਣਾ
সেতা,ਸੇਟਾ
সেতা,ਸੇਟਾ
সেট,Seete
গুরুতর সম্মিলিত ইমিউনো ঘাটতি,ਗੰਭੀਰ ਮਿਸ਼ਰਿਤ ਇਮਿ u ਨੋ ਦੀ ਘਾਟ
নিকাশী চিকিত্সা,ਸੀਵਰੇਜ ਦਾ ਇਲਾਜ
লিঙ্গ,ਲਿੰਗ
যৌন আচরণ,ਜਿਨਸੀ ਵਿਵਹਾਰ
সেক্স ক্রোমোজোম,ਸੈਕਸ ਕ੍ਰੋਮੋਸੋਮ
সেক্স হরমোন,ਸੈਕਸ ਹਾਰਮੋਨ
যৌন ছলনা,ਜਿਨਸੀ ਧੋਖਾ
যৌন বিকাশ,ਜਿਨਸੀ ਵਿਕਾਸ
যৌন ডাইমোরফিজম,ਜਿਨਸੀ ਡਾਈਮੋਰਫਿਜ਼ਮ
যৌন পরিপক্কতা,ਜਿਨਸੀ ਪਰਿਪੱਕਤਾ
যৌন প্রজনন,ਜਿਨਸੀ ਪ੍ਰਜਨਨ
যৌন সংক্রমণ রোগ (এসটিডি),ਜਿਨਸੀ ਸੰਚਾਰਿਤ ਬਿਮਾਰੀ (ਐਸਟੀਡੀ)
শ্যাফ্ট,ਸ਼ਾਫਟ
অগভীর মাটি,ਘੱਟ ਮਿੱਟੀ
শেল-কম ডিম,ਸ਼ੈੱਲ-ਘੱਟ ਅੰਡਾ
শেলড ডিম,ਸ਼ੈਲਡ ਅੰਡਾ
শেল-ফিশ,ਸ਼ੈੱਲ-ਮੱਛੀ
রাখালদের পার্স,ਚਰਵਾਹੇ ਦਾ ਪਰਸ
শিটল্যান্ড পনি,ਸ਼ਟਲੈਂਡ ਟੋਨੀ
শিপ কৃমি,ਸਮੁੰਦਰੀ ਕੀੜੇ
শক প্রোটিয়েন,ਸਦਮਾ ਪ੍ਰੋਟਿ .ਨ
অক্ষ অঙ্কন,ਸ਼ੂਟ ਐਕਸਿਸ
শ্যুট বোরার,ਸ਼ੂਟ ਬੋਰ
শোরিয়া রোবস্টা,ਸ਼ੋਰੀਆ ਰੋਬਸਟਾ
স্বল্প দিনের উদ্ভিদ,ਛੋਟਾ ਦਿਨ ਦਾ ਪੌਦਾ
সংক্ষিপ্ত মর্যাদা,ਛੋਟਾ ਕੱਦ
সংক্ষিপ্ত টেন্ডেম পুনরাবৃত্তি,ਛੋਟਾ ਟੈਂਡਮ ਦੁਹਰਾਓ
সংক্ষিপ্ত তরঙ্গ বিকিরণ,ਛੋਟਾ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
শটগান পেলেট,ਸ਼ਾਟਗਨ ਪਾਈਲੇਟ
ঝোপঝাড়,ਝਾੜੀ
গুল্ম স্তর,ਝਾੜੀ
ভাইবোন প্রজাতি,ਭੈਣ-ਭਰਾ ਸਪੀਸੀਜ਼
বক্র কোষ রক্তাল্পতা,ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ
সিকেল সেল জিন,ਦਾਤਰੀ ਸੈੱਲ ਜੀਨ
চালনী টিউব,ਸਿਈਵੀ ਟਿ .ਬ
চালনী মত,ਸਿਈਵੀ ਵਰਗਾ
সিগমা ফ্যাক্টর,ਸਿਗਮਾ ਫੈਕਟਰ
সিগময়েড বৃদ্ধি,ਸਿਗੋਮਾਈਡ ਵਾਧਾ
এমআরএনএ নিঃশব্দ,ਐਮਆਰਐਨਏ ਦੀ ਚੁੱਪ
নীরব অঞ্চল,ਚੁੱਪ ਜ਼ੋਨ
সিলিসিয়াস স্পাইকুল,ਸਿਲੀਸੀਸ ਸਪਿਕੂਲ
সিলিকন ডাই অক্সাইড,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ
সিলিকোসিস,ਸਿਲਕੋਸਿਸ
সিলিকোয়া,ਸਿਲੀਕ
সিল্ক সুতির গাছ,ਰੇਸ਼ਮ ਕਪਾਹ ਦਾ ਰੁੱਖ
পলি,ਗਠਿਤ
সিলুরিয়ান সময়কাল,ਸਿਲੂਰੀਅਨ ਪੀਰੀਅਡ
সিলভার ফার (অ্যাবিস পিন্ড্রো),ਸਿਲਵਰ ਐਫ.ਆਈ.ਆਰ. (ਪਿੰਡਰ)
সাধারণ বাইনারি বিচ্ছেদ,ਸਧਾਰਣ ਬਾਈਨਰੀ ਫੌਰਪੋਸ਼ਨ
সাধারণ এপিথেলিয়াম,ਸਧਾਰਨ ਉਪਰਾਧਨ
সাধারণ পাতা,ਸਧਾਰਨ ਪੱਤਾ
সাধারণ মাইক্রোস্কোপ,ਸਧਾਰਣ ਮਾਈਕਰੋਸਕੋਪ
সাধারণ নলাকার সিস্টেম,ਸਧਾਰਨ ਟਿ ular ਬੂਲਰ ਸਿਸਟਮ
সহজ নলাকার মলমূত্র,ਸਧਾਰਣ ਟਿ ular ਬੂਲਰ ਐਕਸਰੇਟਰੀ ਪ੍ਰਣਾਲੀ
সিমুলেশন,ਸਿਮੂਲੇਸ਼ਨ
একক বন্ড,ਸਿੰਗਲ ਬਾਂਡ
একক সেলড,ਸਿੰਗਲ ਕੁਚਲਿਆ ਹੋਇਆ
একক মেসেঞ্জার আরএনএ,ਸਿੰਗਲ ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
একক নিউক্লিওটাইড পলিমারফিজম,ਸਿੰਗਲ ਨਿ ne ਕਲੀਓਟਾਈਡ ਪੌਲੀਮੋਰਫਿਜ਼ਮ
একক আদর্শ,ਸਿੰਗਲ ਫਸੇ
সাইনাস,ਸਾਈਨਸ
সাইনাস ভেনোসাস,ਸਾਈਨਸ ਵੇਸਸਸ
বোন ক্রোমাটিড,ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ
জনসংখ্যার আকার,ਆਬਾਦੀ ਦਾ ਆਕਾਰ
কঙ্কাল ফ্লুরোসিস,ਪਿੰਜਰ ਫਲੋਰੋਸਿਸ
কঙ্কাল পেশী,ਪਿੰਜਰ ਮਾਸਪੇਸ਼ੀ
কঙ্কালতন্ত্র,ਪਿੰਜਰ ਸਿਸਟਮ
ত্বক ক্যান্সার,ਚਮੜੀ ਦਾ ਕਸਰ
খুলি,ਖੋਪੜੀ
স্ল্যাশ এবং পোড়া কৃষি,ਸਲੈਸ਼ ਕਰੋ ਅਤੇ ਖੇਤੀਬਾੜੀ ਸਾੜੋ
জবাই হাউস বর্জ্য,ਕਤਲੇਆਮ ਘਰ ਰਹਿੰਦ-ਖੂੰਹਦ
ঘুমন্ত অসুস্থতা,ਨੀਂਦ ਦੀ ਬਿਮਾਰੀ
স্লাইডিং ফিলামেন্ট তত্ত্ব,ਸਲਾਈਡਿੰਗ ਥਲਮੈਂਟ ਥਿ .ਲ
সামান্য অস্থাবর,ਥੋੜ੍ਹਾ ਚੱਲ
পাতলা আবরণ,ਸਲਾਈਮ ਪਰਤ
স্লাইম ছাঁচ,ਸਲਾਈਮ ਉੱਲੀ
পাতলা ভর,ਪਤਲੇ ਪੁੰਜ
রিগ্রেশন ope াল,ਪ੍ਰਤੀਨਿਧੀ ਦਾ ope ਲਾਨ
কর্দম,ਸਲੱਜ
স্লারি,ਘੁਰਕੀ
সশব্দে আঘাত,ਸਮੈਕ
ছোট পক্স,ਛੋਟਾ ਕੱਚਾ
স্মাইলাক্স,ਸਮਿਲੈਕਸ
ধোঁয়াশা,ਧੁੰਦ
ধোঁয়া স্ট্যাক,ਧੂੰਆਂ ਦੇ ਦਰਵਾਜ਼ੇ
মসৃণ ER,ਨਿਰਵਿਘਨ ER
মসৃণ পেশী,ਨਿਰਵਿਘਨ ਮਾਸਪੇਸ਼ੀ
স্মট,ਸਮੂਟ
স্ন্যাপড্রাগন ফুল,ਸਨੈਪਡ੍ਰੈਗਨ ਫਲਾਵਰ
স্নোর্টিং,ਸਨੌਰਟਿੰਗ
তুষার অন্ধত্ব,ਬਰਫ ਦੇ ਅੰਨ੍ਹੇਪਨ
তুষার মুক্ত,ਬਰਫ ਮੁਫ਼ਤ
তুষারপাত,ਬਰਫਬਾਰੀ
সামাজিক বনায়ন,ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ
সকেট,ਸਾਕਟ
সোডিয়াম,ਸੋਡੀਅਮ
সোডিয়াম অ্যাজাইড,ਸੋਡੀਅਮ ਅਜ਼ਾਦ
মাটি,ਮਿੱਟੀ
মাটি দূষণ,ਮਿੱਟੀ ਪ੍ਰਦੂਸ਼ਣ
মাটির প্রোফাইল,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
মাটির টেক্সচার,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
সোলানাসেই,ਸੋਲਨਾਸੀਆ
সোলানাম,Solanlum
সোলানাম টিউবারোসাম,ਸੋਲਨਮ ਟੂਰੋਸਮ
সৌর ধ্রুবক,ਸੋਲਰ ਸਥਿਰ
সৌরশক্তি,ਸੂਰਜੀ ਊਰਜਾ
সৌর নীহারিকা,ਸੋਲਰ ਨੇਬੁਲਾ
সৌর বিকিরণ,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
সৌর বর্ণালী,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
সৌর জগৎ,ਸੂਰਜੀ ਸਿਸਟਮ
সোলেনয়েড,ਸੋਲਨੋਇਡ
সলিডাগো,ਸਿਆਲਾਗੋ
একাকী অ্যাক্সিলারি,ਇਕੱਲੇ ਐਕਸੀਲਰੀ
দ্রবণীয়,ਘੁਲਣਸ਼ੀਲ
দ্রবণীয় জৈব পদার্থ,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
দ্রবণীয় জৈব পদার্থ,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
দ্রাবক,ਘੋਲ
দ্রাবক ঘনত্ব,ਘੋਲ ਇਕਾਗਰਤਾ
সমাধান,ਦਾ ਹੱਲ
সমাধান সম্ভাবনা,ਹੱਲ ਸੰਭਾਵਨਾ
দ্রাবক,ਘੋਲਨ ਵਾਲਾ
সোমক্লোনাল সংগ্রহ,ਸੋਮਕਲੋਨਲ ਸੰਗ੍ਰਹਿ
সোমাক্লোন,ਸੋਮੈਕਲੋਨ
সোম্যাটিক,ਸੋਮੈਟਿਕ
সোম্যাটিক ভ্রূণ,ਸੋਮੈਟਿਕ ਭਰੂਣ
সোম্যাটিক হাইব্রিড,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡ
সোম্যাটিক হাইব্রিডাইজেশন,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰੇਸ਼ਨ
সোমাটোপ্লাজম,ਸੋਮਾਡੋਪਲਾਜ਼ਮ
সোমটোসেনসরি অঞ্চল,ਸੋਮਟੋਸੈਸਰੀ ਖੇਤਰ
সোমটোসেনসরি কর্টেক্স,ਸੋਮਟੋਸੈਸਰੀ ਕਾਰਟੈਕਸ
সোমটোস্ট্যাটিন,ਸੋਮਾਡੋਸਟੇਟਿਨ
সোমোটোট্রফ,ਸੋਮੈਟ੍ਰੋਪ
সোনোগ্রাফি,ਸੋਨੋਗ੍ਰਾਫੀ
ঝুল,ਸੂਟ
সোরোসিস,ਸੋਗ
সোরাস,ਸਰੇਸ
শব্দমাত্রা,ਆਵਾਜ਼ ਦਾ ਪੱਧਰ
সাউন্ডপ্রুফ অন্তরক জ্যাকেট,ਸਾ ound ਸਪ੍ਰਾਇਓਫ ਇਨਸੂਲੇਟ ਜੈਕਟ
দক্ষিণ ব্লটিং,ਦੱਖਣੀ ਧੁੰਦਲਾ
