Gujarati,Tamil
વક્રતાની ત્રિજ્યા,வளைவின் ஆரம்
ત્રિજ્યા વેક્ટર,ஆரம் திசையன்
મૂલાંક,ரேடிக்ஸ்
રેન્ડમ ભૂલ,சீரற்ற பிழை
રેન્ડમ કાર્ય,சீரற்ற செயல்பாடு
રેન્ડમાઇઝેશન,சீரற்றமயமாக்கல்
રેન્ડમાઇઝ્ડ બ્લોક્સ,சீரற்ற தொகுதிகள்
રેન્ડમ મોડેલ,சீரற்ற மாதிரி
રેન્ડમ નંબર,சீரற்ற எண்
રેન્ડમ સેમ્પલિંગ,சீரற்ற மாதிரி
રેન્ડમ ચલ,சீரற்ற மாறி
શ્રેણી,சரகம்
કન્વર્જન્સની શ્રેણી,ஒருங்கிணைப்பு வரம்பு
એકીકરણની શ્રેણી,ஒருங்கிணைப்பு வரம்பு
સંબંધની શ્રેણી,உறவு வரம்பு
શ્રેણી જગ્યા,வரம்பு இடம்
ક્રમ,தரவரிசை
ક્રમ સહસંબંધ,தரவரிசை தொடர்பு
મેટ્રિક્સનો ક્રમ,அணி தரவரிசை
રેન્ક ઓર્ડરના આંકડા,தரவரிசை வரிசை புள்ளிவிவரங்கள்
ફેરફારનો દર,மாற்றம் விகிதம்
સંકલન દર,ஒருங்கிணைப்பு விகிதம்
ગુણોત્તર,விகிதம்
તર્કસંગત,பகுத்தறிவு
તર્કસંગત અભિવ્યક્તિ,பகுத்தறிவு வெளிப்பாடு
તર્કસંગત ક્ષેત્ર,பகுத்தறிவு புலம்
તર્કસંગત કાર્ય,பகுத்தறிவு செயல்பாடு
છેદનું તર્કસંગતકરણ,வகுப்பின் பகுத்தறிவு
તાર્કિક અંક,பகுத்தறிவு எண்
તર્કસંગત સંખ્યા ક્ષેત્ર,பகுத்தறிவு எண் புலம்
તર્કસંગત કામગીરી,பகுத்தறிவு செயல்பாடு
ગુણોત્તર પરીક્ષણ,விகித சோதனை
અધ કચરી માહિતી,மூல தரவு
કિરણ,கதிர்
કિરણ વેક્ટર,கதிர் திசையன்
વાસ્તવિક,உண்மையான
વાસ્તવિક ધરી,உண்மையான அச்சு
વાસ્તવિક સાતત્ય,உண்மையான தொடர்ச்சி
વાસ્તવિક રેખા,உண்மையான வரி
વાસ્તવિક રેખીય વેક્ટર જગ્યા,உண்மையான நேரியல் திசையன் இடம்
વાસ્તવિક મેટ્રિક્સ,உண்மையான அணி
વાસ્તવિક સંખ્યા,உண்மையான எண்
વાસ્તવિક સંખ્યા ક્ષેત્ર,உண்மையான எண் புலம்
વાસ્તવિક ભાગ,உண்மையான பகுதி
વાસ્તવિક બહુપદી,உண்மையான பல்லுறுப்புக்கோவை
વાસ્તવિક ચતુર્ભુજ,உண்மையான இருபடி
વાસ્તવિક મૂળ,உண்மையான வேர்
વાસ્તવિક જગ્યા,உண்மையான இடம்
વાસ્તવિક સમય સિસ્ટમ,உண்மையான நேர அமைப்பு
વાસ્તવિક મૂલ્યવાન કાર્ય,உண்மையான மதிப்புள்ள செயல்பாடு
વાસ્તવિક ચલ,உண்மையான மாறி
વાસ્તવિક વેક્ટર જગ્યા,உண்மையான திசையன் இடம்
પારસ્પરિક,பரஸ்பர
પારસ્પરિક મેટ્રિક્સ,பரஸ்பர அணி
લંબચોરસ,செவ்வகம்
લંબચોરસ,செவ்வக
લંબચોરસ એરે,செவ்வக வரிசை
લંબચોરસ ધરી,செவ்வக அச்சு
લંબચોરસ ઘનતા કાર્ય,செவ்வக அடர்த்தி செயல்பாடு
લંબચોરસ હાઇપરબોલા,செவ்வக ஹைபர்போலா
લંબચોરસ મેટ્રિક્સ,செவ்வக அணி
લંબચોરસ પેરેલલોપાઇપ (ઘનકાર),செவ்வக இணைக் குழாய் (கனசதுரம்)
સુધારી શકાય તેવું વળાંક,சரிசெய்யக்கூடிய வளைவு
પુનરાવૃત્તિ સૂત્ર,மறுநிகழ்வு சூத்திரம்
રિકરિંગ દશાંશ,தொடர் தசம
પુનરાવર્તન સૂત્ર,மறுநிகழ்வு சூத்திரம்
ઘટાડો સોપારી સ્વરૂપ,குறைக்கப்பட்ட echelon வடிவம்
ઘટાડો-એડ-એબ્સર્ડમ,reductio-ad-absurdum
ઘટાડો સૂત્ર,குறைப்பு சூத்திரம்
સંદર્ભ રેખા,குறிப்பு வரி
સંદર્ભ બિંદુ,குறிப்பு புள்ளி
પ્રતિબિંબિત તરંગ,பிரதிபலித்த அலை
પ્રતિબિંબ,பிரதிபலிப்பு
પ્રતિબિંબીત કાયદો,பிரதிபலிப்பு சட்டம்
કન્વર્જન્સનો પ્રદેશ,ஒன்றிணைந்த பகுதி
વિચલનનો પ્રદેશ,வேறுபட்ட பகுதி
એકીકરણનો પ્રદેશ,ஒருங்கிணைப்பு பகுதி
પાછળ નુ પૃથકરણ,பின்னடைவு பகுப்பாய்வு
રીગ્રેસન વળાંક,பின்னடைவு வளைவு
રીગ્રેસન સમીકરણ,பின்னடைவு சமன்பாடு
રીગ્રેસન રેખા,பின்னடைவு வரி
રીગ્રેશન મોડલ,பின்னடைவு மாதிரி
નિયમિત વળાંક,வழக்கமான வளைவு
નિયમિત ષટ્કોણ,வழக்கமான அறுகோணம்
નિયમિત મેટ્રિક્સ,வழக்கமான அணி
નિયમિત ટેટ્રાહેડ્રોન,வழக்கமான டெட்ராஹெட்ரான்
સંબંધિત પૂરક,உறவினர் நிரப்பு
સંબંધિત મહત્તમ,ஒப்பீட்டு அதிகபட்சம்
સંબંધિત લઘુત્તમ,ஒப்பீட்டு குறைந்தபட்சம்
સંબંધિત સંભાવના (શરતી સંભાવના),உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு)
સંબંધિત વેગ,தொடர்புடைய வேகம்
સાપેક્ષતા,சார்பியல்
સાપેક્ષતા સિદ્ધાંત,சார்பியல் கோட்பாடு
વિશ્વસનીયતા,நம்பகத்தன்மை
વિશ્વસનીયતા સમસ્યા,நம்பகத்தன்மை பிரச்சனை
બાકીની મુદત,மீதமுள்ள காலம்
બાકી પ્રમેય,மீதமுள்ள தேற்றம்
પુનરાવર્તિત મર્યાદા,மீண்டும் மீண்டும் வரம்பு
પુનરાવર્તિત રીમેન અભિન્ન,Reemann integral என்று மீண்டும் மீண்டும் கூறினார்
પ્રતિનિધિત્વ,பிரதிநிதித்துவம்
અવશેષ,எச்சம்
ધ્રુવ પર અવશેષ,ஒரு துருவத்தில் எச்சம்
ઠરાવ,தீர்மானம்
દળોનું ઠરાવ,படைகளின் தீர்மானம்
વેગનું રિઝોલ્યુશન,வேகங்களின் தீர்மானம்
પરિણામી,விளைவாக
પરિણામી બળ,விளைவாக சக்தி
પરિણામી વેક્ટર,விளைவாக திசையன்
સુધારેલી સિમ્પ્લેક્સ તકનીક,திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்
સમચતુર્ભુજ,ரோம்பஸ்
રીમેન અભિન્ન,ரீமான் ஒருங்கிணைந்த
જમણો ખૂણો,வலது கோணம்
જમણો ત્રિકોણ,வலது கோண முக்கோணம்
જમણો ગોળાકાર શંકુ,வலது வட்டக் கூம்பு
જમણી કોસેટ,சரியான இணை
જમણો સિલિન્ડર,வலது சிலிண்டர்
જમણા હાથે,வலது கை பழக்கம்
જમણું ઊલટું,வலது தலைகீழ்
સખત પુરાવો,கடுமையான ஆதாரம்
રિંગ,மோதிரம்
પૂર્ણાંકોની રીંગ,முழு எண்களின் வளையம்
આર-ઇટીગ્રેબલ,R-ஒருங்கிணைக்கக்கூடியது
મૂળ,வேர்
વર્ગો ની એવરેજ નું વર્ગમૂળ,வேர் என்றால் சதுரம்
બહુપદીનું મૂળ,ஒரு பல்லுறுப்புக்கோவையின் வேர்
પરિભ્રમણ,சுழற்சி
રાઉન્ડિંગ ભૂલ,ரவுண்டிங் பிழை
પંક્તિ,வரிசை
હરોળ-દર-કૉલમ ગુણાકાર,வரிசை-நெடுவரிசை பெருக்கல்
પંક્તિ સમાનતા,வரிசை சமநிலை
પંક્તિ મેટ્રિક્સ,வரிசை அணி
પંક્તિ ક્રમ,வரிசை தரவரிசை
કાઠી બિંદુ,சேணம் புள்ளி
નમૂના,மாதிரி
નમૂનાનો અર્થ,மாதிரி பொருள்
નમૂના બિંદુ,மாதிரி புள்ளி
નમૂનાનું કદ,மாதிரி அளவு
નમૂના જગ્યા,மாதிரி இடம்
નમૂના પ્રમાણભૂત વિચલન,மாதிரி நிலையான விலகல்
નમૂના સર્વેક્ષણ,மாதிரி ஆய்வு
નમૂના તફાવત,மாதிரி மாறுபாடு
નમૂના,மாதிரி
નમૂના વિતરણ,மாதிரி விநியோகம்
નમૂનાની ભૂલ,மாதிரி பிழை
સેમ્પલિંગ અંતરાલ,மாதிரி இடைவெளி
નમૂના પદ્ધતિ,மாதிரி முறை
નમૂના સિદ્ધાંત,மாதிரி கோட்பாடு
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,மாற்று மூலம் மாதிரி
સ્કેલર,அளவுகோல்
સ્કેલર ક્ષેત્ર,அளவிடல் புலம்
સ્કેલર મેટ્રિક્સ,ஸ்கேலார் மேட்ரிக்ஸ்
સ્કેલર બહુવિધ,அளவிடல் பல
સ્કેલર ગુણાકાર,அளவிடல் பெருக்கல்
સ્કેલર ઉત્પાદન,அளவிடல் தயாரிப்பு
સ્કેલર જથ્થો,அளவிடல் அளவு
સ્કેલર ટ્રિપલ ઉત્પાદન,ஸ்கேலர் மூன்று தயாரிப்பு
દ્રશ્ય ત્રિકોણ,காட்சி முக்கோணம்
વેરવિખેર રેખાકૃતિ,சிதறிய வரைபடம்
શ્રોડિન્જર સમીકરણ,ஷ்ரோடிங்கர் சமன்பாடு
મોસમી વધઘટ,பருவகால ஏற்ற இறக்கம்
સેકન્ટ,செகண்ட்
સેકન્ટ પદ્ધતિ,இரண்டாவது முறை
બીજું વ્યુત્પન્ન,இரண்டாவது வழித்தோன்றல்
બીજો ક્રમ,இரண்டாவது வரிசை
વિભાગ,பிரிவு
ક્ષેત્ર,துறை
વળાંકનો ભાગ,ஒரு வளைவின் பிரிவு
સ્વ - સંલગ્ન,சுயம் - இணைந்தது
સ્વ સંલગ્ન ઓપરેટર,தன்னுடன் இணைந்த ஆபரேட்டர்
સ્વ - સંયોજક,சுயம் - இணைதல்
અર્ધઅક્ષ,அரை அச்சு
અર્ધવર્તુળ,அரைவட்டம்
અર્ધ-નિશ્ચિત મેટ્રિક્સ,அரை-நிச்சயமான அணி
અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ,அரை - திட்டவட்டமான இருபடி வடிவம்
અર્ધજૂથ,அரைகுழு
અર્ધ અંતરાલ,அரை இடைவெளி
અર્ધ મુખ્ય ધરી,அரை பெரிய அச்சு
અર્ધ ગૌણ ધરી,அரை சிறு அச்சு
વિભાજિત બહુપદી,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
ચલોનું વિભાજન,மாறிகள் பிரித்தல்
ક્રમ,வரிசை
સિક્વન્સિંગ થિયરી,வரிசைமுறை கோட்பாடு
ક્રમિક વિશ્લેષણ,தொடர் பகுப்பாய்வு
ક્રમિક નમૂના,தொடர் மாதிரி
સીરીયલ સહસંબંધ,தொடர் தொடர்பு
શ્રેણી,தொடர்
સેટ,அமைக்கப்பட்டது
સેક્સટન્ટ,sextant
શેવહાર્ટ નિયંત્રણ ચાર્ટ,ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்
હસ્તાક્ષર,அடையாளம்
મેટ્રિક્સની સહી,மேட்ரிக்ஸின் கையொப்பம்
ચતુર્ભુજ સ્વરૂપની સહી,இருபடி வடிவத்தின் கையொப்பம்
સહી કરેલ નંબર,கையொப்பமிட்ட எண்
મહત્વ સ્તર,முக்கியத்துவம் நிலை
મહત્વ પરીક્ષણ,முக்கியத்துவம் சோதனை
નોંધપાત્ર અંક,குறிப்பிடத்தக்க இலக்கம்
સાઇન ટેસ્ટ,அடையாளம் சோதனை
સાઇનમ કાર્ય,சிக்னம் செயல்பாடு
સમાન લંબગોળ,ஒத்த நீள்வட்டங்கள்
સમાન આંકડા,ஒத்த புள்ளிவிவரங்கள்
સમાનતા,ஒற்றுமை
સમાન મેટ્રિસિસ,ஒத்த மெட்ரிக்குகள்
સરળ બંધ વળાંક,எளிய மூடிய வளைவு
સરળ સહસંબંધ,எளிய தொடர்பு
સરળ હાર્મોનિક ગતિ,எளிய ஹார்மோனிக் இயக்கம்
સરળ રેન્ડમ નમૂના,எளிய சீரற்ற மாதிரி
સિમ્પ્લેક્સ,எளிய
સિમ્પ્લેક્સ અલ્ગોરિધમ,சிம்ப்ளக்ஸ் அல்காரிதம்
સિમ્પ્લેક્સ ટેબ્લો,சிம்ப்ளக்ஸ் அட்டவணை
સિમ્પસનનો એક - ત્રીજો નિયમ,சிம்சனின் ஒன்று - மூன்றாவது விதி
સિમ્યુલેશન તકનીક,உருவகப்படுத்துதல் நுட்பம்
એક સાથે વિભેદક સમીકરણો,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
એક સાથે સમીકરણો,ஒரே நேரத்தில் சமன்பாடுகள்
સાઈન,பாவம்
સાઈન વળાંક,சைன் வளைவு
સિંગલટન,சிங்கிள்டன்
એક મૂલ્યવાન કાર્ય,ஒற்றை மதிப்பு செயல்பாடு
એકવચન અભિન્ન,ஒருமை ஒருங்கிணைந்த
એકલતા,ஒருமை
એકવચન મેટ્રિક્સ,ஒருமை அணி
એકવચન ઉકેલ,ஒற்றை தீர்வு
નમૂનાનું કદ,மாதிரி அளவு
ત્રાંસુ વિતરણ,வளைந்த விநியோகம்
skew-Hermitian મેટ્રિક્સ,skew-Hermitian அணி
વિકૃતિ,வளைவு
ત્રાંસુ સપ્રમાણ મેટ્રિક્સ,வளைவு சமச்சீர் அணி
સ્લેક ચલ,மந்தமான மாறி
ઢાળ,சாய்வு
ઢાળ ઢાળ,சாய்வு சாய்வு
નાના કૌંસ,சிறிய அடைப்புக்குறிகள்
સરળ વળાંક,மென்மையான வளைவு
સરળ કાર્ય,மென்மையான செயல்பாடு
સમય શ્રેણીનું સરળીકરણ,நேரத் தொடரை மென்மையாக்குதல்
સૂર્ય સિસ્ટમ,சூரிய குடும்பம்
સોલેનોઇડલ વેક્ટર,சோலெனாய்டல் திசையன்
નક્કર,திடமான
નક્કર ભૂમિતિ,திட வடிவியல்
ઉકેલ,தீர்வு
શ્રેણીમાં ઉકેલ,தொடரில் தீர்வு
સોલ્યુશન મેટ્રિક્સ,தீர்வு அணி
ત્રિકોણનો ઉકેલ,ஒரு முக்கோணத்தின் தீர்வு
ઉકેલ જગ્યા,தீர்வு இடம்
સોનીન બહુપદી,சோனைன் பல்லுறுப்புக்கோவை
જગ્યા,விண்வெளி
જગ્યા વળાંક,விண்வெளி வளைவு
ફેલાયેલ સમૂહ,பரந்து விரிந்த தொகுப்பு
અવકાશી કોરિલોગ્રામ,இடஞ்சார்ந்த தொடர்பு வரைபடம்
ખાસ રેખીય જૂથ,சிறப்பு நேரியல் குழு
ખાસ ઓર્થોગોનલ જૂથ,சிறப்பு ஆர்த்தோகனல் குழு
ચોક્કસ ગુરુત્વાકર્ષણ,குறிப்பிட்ட ஈர்ப்பு
સ્પેક્ટ્રલ મેપિંગ પ્રમેય,நிறமாலை மேப்பிங் தேற்றம்
કાર્યનું સ્પેક્ટ્રમ,ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்
ગોળા,கோளம்
ગોળાકાર સંકલન સિસ્ટમ,கோள ஒருங்கிணைப்பு அமைப்பு
ગોળાકાર ધ્રુવીય સંકલન,கோள துருவ ஒருங்கிணைப்பு
ગોળાકાર ત્રિકોણ,கோள முக்கோணம்
ગોળાકાર ત્રિકોણમિતિ,கோள முக்கோணவியல்
સર્પાકાર,சுழல்
ચોરસ,சதுரம்
ચોરસ કૌંસ,சதுர அடைப்புக்குறிகள்
ચોરસ એકીકૃત,சதுர ஒருங்கிணைக்கக்கூடியது
ચોરસ મેટ્રિક્સ,சதுர அணி
વર્ગમૂળ,சதுர வேர்
નમૂના લેવાનો તબક્કો,மாதிரியின் நிலை
દાદર કાર્ય,படிக்கட்டு செயல்பாடு
પ્રમાણભૂત વિચલન,நிலையான விலகல்
પ્રમાણભૂત આંતરિક ઉત્પાદન,நிலையான உள் தயாரிப்பு
સંતુલનની સ્થિતિ,சமநிலை நிலை
સ્થિર વળાંક,நிலையான வளைவு
સ્થિર બિંદુ,நிலையான புள்ளி
સ્થિર મૂલ્ય,நிலையான மதிப்பு
આંકડા,புள்ளிவிவரம்
આંકડાકીય,புள்ளியியல்
આંકડાકીય માહિતી,புள்ளியியல் தரவு
આંકડાકીય વિતરણ,புள்ளிவிவர விநியோகம்
આંકડાકીય પૂર્વધારણા,புள்ளியியல் கருதுகோள்
આંકડાકીય અનુમાન,புள்ளியியல் அனுமானம்
આંકડાકીય મોડેલ,புள்ளிவிவர மாதிரி
આંકડાકીય વસ્તી,புள்ளிவிவர மக்கள் தொகை
આંકડાકીય ગુણવત્તા નિયંત્રણ,புள்ளிவிவர தரக் கட்டுப்பாடு
આંકડા,புள்ளிவிவரங்கள்
સ્થિર,நிலையான
સ્થિર રાજ્ય ઉકેલ,நிலையான நிலை தீர்வு
બેહદ ચઢાણ (વળાંકની),செங்குத்தான ஏற்றம் (ஒரு வளைவின்)
સૌથી ઊંચી ચડતી ડિઝાઇન,செங்குத்தான ஏற்றம் வடிவமைப்பு
સૌથી ઊભો વંશ,செங்குத்தான வம்சாவளி
પગલું કાર્ય,படி செயல்பாடு
સ્ટર્લિંગ શ્રેણી,ஸ்டிர்லிங் தொடர்
સ્ટોકેસ્ટિક,தோராயம்
સ્ટોકેસ્ટિક મેટ્રિક્સ,சீரற்ற அணி
સ્ટોકેસ્ટિક મોડલ,சீரற்ற மாதிரி
સ્ટોકેસ્ટિક પ્રોગ્રામિંગ,சீரற்ற நிரலாக்க
સ્ટોકેસ્ટિક ચલ,சீரற்ற மாறி
સ્ટોક્સનું પ્રમેય,ஸ்டோக்ஸ் தேற்றம்
સીધી લીટી,நேர் கோடு
સ્તર ચાર્ટ,அடுக்கு விளக்கப்படம்
સ્તરીકરણ,அடுக்குப்படுத்தல்
સ્તરીકૃત નમૂના,அடுக்கு மாதிரி
સ્ટ્રીમ-લાઇન,ஸ்ட்ரீம்-லைன்
તણાવ,மன அழுத்தம்
સખત રીતે બહિર્મુખ કાર્ય,கண்டிப்பாக குவிந்த செயல்பாடு
સખત રીતે ઘટી રહ્યું છે,கண்டிப்பாக குறைகிறது
સખત રીતે વધી રહ્યું છે,கண்டிப்பாக அதிகரிக்கும்
સખત એકવિધ કાર્ય,கண்டிப்பாக மோனோடோனிக் செயல்பாடு
વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી),மாணவர் சோதனை (மாணவரின் &quot;டி&quot; சோதனை)
પેટા-સંગ્રહ,துணை சேகரிப்பு
પેટા નિર્ણાયક,துணை தீர்மானிப்பான்
સબફિલ્ડ,துணை புலம்
પેટાજૂથ,துணைக்குழு
પેટા અંતરાલ,துணை இடைவெளி
સબમેટ્રિક્સ,துணை அணி
સબસ્ક્રિપ્ટ,சந்தா
અનુગામી,அடுத்தடுத்து
સબસેટ,துணைக்குழு
સબસ્પેસ,துணைவெளி
અવેજી,மாற்று
સબટેન્જન્ટ,துணைக்கோடு
સબટેન્ડ,துணை
બાદબાકી,கழிக்கவும்
બાદબાકી,கழித்தல்
ક્રમિક,அடுத்தடுத்து
ક્રમિક તફાવત,அடுத்தடுத்த வேறுபாடு
ક્રમિક એકીકરણ,தொடர்ச்சியான ஒருங்கிணைப்பு
અનુગામી,வாரிசு
પ્રત્યય,பின்னொட்டு
સરવાળો,தொகை
સરવાળો કાર્ય,தொகை செயல்பாடு
સુમેળ કરી શકાય તેવું,சுருக்கக்கூடிய
સમન્ડ,சுருக்கம்
સમીકરણ,கூட்டுத்தொகை
સમીકરણ સંમેલન,கூட்டுத்தொகை மாநாடு
સમીકરણ સૂત્ર,கூட்டுச் சூத்திரம்
શ્રેણીનો સરવાળો,தொடரின் கூட்டுத்தொகை
સમીકરણ ચિહ્ન,கூட்டுத்தொகை அடையாளம்
અનંતનો સરવાળો,கூட்டுத்தொகை முடிவிலி
સુપરસ્ક્રિપ્ટ,மேலெழுத்து
સુપરસેટ,சூப்பர்செட்
સુપરસોનિક પ્રવાહ,சூப்பர்சோனிக் ஓட்டம்
પૂરક કોણ,துணை கோணம்
સહાયક હાયપરપ્લેન,துணை விமானம்
કાર્યનો આધાર,செயல்பாட்டின் ஆதரவு
ધારો કે,நினைக்கிறேன்
સર્વોચ્ચ,உச்ச
સૂર,surd
સપાટી,மேற்பரப்பு
સપાટી વિસ્તાર,மேற்பரப்பு
સપાટી અભિન્ન,மேற்பரப்பு ஒருங்கிணைந்த
સર્જેક્શન,surjection
અનુમાનિત,surjective
અનુમાનિત નકશો,surjective வரைபடம்
પ્રતીક,சின்னம்
પ્રતીકાત્મક તર્ક,குறியீட்டு தர்க்கம்
પ્રતીકાત્મક મોડેલ,குறியீட்டு மாதிரி
સપ્રમાણ,சமச்சீர்
સપ્રમાણ,சமச்சீர்
સપ્રમાણ નિર્ણાયક,சமச்சீர் தீர்மானிப்பான்
સપ્રમાણ તફાવત,சமச்சீர் வேறுபாடு
સપ્રમાણ મેટ્રિક્સ,சமச்சீர் அணி
સિસ્ટમ વિશ્લેષણ,அமைப்பு பகுப்பாய்வு
વ્યવસ્થિત નમૂના,முறையான மாதிரி
ટેબલ,மேசை
ઝાંખી,அட்டவணை
અવિભાજ્યનું કોષ્ટક,ஒருங்கிணைந்த அட்டவணை
ટેબ્યુલર,அட்டவணை
ટેબ્યુલર સ્વરૂપ,அட்டவணை வடிவம்
કોષ્ટક લઘુગણક,அட்டவணை மடக்கை
ટેબ્યુલેટ,அட்டவணை
ટેબ્યુલેટેડ મૂલ્ય,அட்டவணைப்படுத்தப்பட்ட மதிப்பு
ટેબ્યુલેશન,அட்டவணை
ટેબ્યુલેટર,அட்டவணை
પૂંછડી,வால்
પૂંછડીનો વિસ્તાર (વિતરણનો),வால் பகுதி (விநியோகம்)
સ્પર્શેન્દ્રિય,தொடுநிலை
સ્પર્શક,தொடுகோடு
સ્પર્શક હાયપરપ્લેન,தொடுகோடு உயர்விமானம்
સ્પર્શક,தொடுநிலை
સ્પર્શક ઘટક,தொடுநிலை கூறு
સ્પર્શક વિભાગ,தொடுநிலை பிரிவு
સ્પર્શરેખા,தொடுகோடு
સ્પર્શક વિમાન,தொடுகோடு விமானம்
સ્પર્શક જગ્યા,தொடுவெளி
ટેપ પંચ,டேப் பஞ்ச்
ટેપ રીડર,டேப் ரீடர்
ટૌબેરિયન પ્રમેય,டாபெரியன் தேற்றம்
ટેલરનું પ્રમેય,டெய்லரின் தேற்றம்
Tchebychev મેટ્રિક,Tchebychev மெட்ரிக்
ટી-વિતરણ,டி-விநியோகம்
ટેલિસ્કોપિક શ્રેણી,தொலைநோக்கி தொடர்
ટેમ્પોરલ કોઓર્ડિનેટ્સ,தற்காலிக ஒருங்கிணைப்புகள்
ટેમ્પોરલ સંબંધ,தற்காலிக உறவு
ટેમ્પોરલ ચલ,தற்காலிக மாறி
તણાવ શક્તિ,இழுவிசை வலிமை
ટેન્સર,பதற்றம்
ટેન્સર વિશ્લેષણ,டென்சர் பகுப்பாய்வு
ટેન્સર ઉત્પાદન,டென்சர் தயாரிப்பு
કામચલાઉ રચના,தற்காலிக உருவாக்கம்
મુદત,கால
ટર્મિનલ સ્થિતિ,முனைய நிலை
ટર્મિનલ વેગ ડાઈવ,முனைய வேக டைவ்
સમાપ્તિ દશાંશ,முடிவு தசம
શબ્દ મૂલ્યો,கால மதிப்புகள்
ટર્મવાઈઝ ભિન્નતા,கால வேறுபாடு
ટર્મવાઈઝ એકીકરણ,காலமுறை ஒருங்கிணைப்பு
ટર્નરી,மும்மை
પરીક્ષણ,சோதனை
ભિન્નતાની એકરૂપતા માટે પરીક્ષણ,மாறுபாடுகளின் ஒருமைப்பாட்டிற்கான சோதனை
પરીક્ષણ કાર્ય,சோதனை செயல்பாடு
પૂર્વધારણાની કસોટી,கருதுகோள் சோதனை
મહત્વની કસોટી,முக்கியத்துவம் வாய்ந்த சோதனை
પરીક્ષણ આંકડા,சோதனை புள்ளிவிவரங்கள்
ટેટ્રાહેડ્રલ,நான்முக
ટેટ્રાહેડ્રલ કોણ,டெட்ராஹெட்ரல் கோணம்
ટેટ્રાહેડ્રોન,டெட்ராஹெட்ரான்
પ્રમેય,தேற்றம்
અવશેષોનું પ્રમેય,எச்சங்களின் தேற்றம்
સૈદ્ધાંતિક માંગ કાર્ય,கோட்பாட்டு கோரிக்கை செயல்பாடு
સૈદ્ધાંતિક સ્વતંત્ર વિતરણ,கோட்பாட்டு தனித்துவமான விநியோகம்
સૈદ્ધાંતિક ભૂલ,தத்துவார்த்த பிழை
સૈદ્ધાંતિક ફિટ,தத்துவார்த்த பொருத்தம்
સૈદ્ધાંતિક રચના,தத்துவார்த்த உருவாக்கம்
સૈદ્ધાંતિક આવર્તન,கோட்பாட்டு அதிர்வெண்
સૈદ્ધાંતિક રીતે,கோட்பாட்டளவில்
સૈદ્ધાંતિક મોડેલ,தத்துவார்த்த மாதிரி
સૈદ્ધાંતિક સારવાર,தத்துவார்த்த சிகிச்சை
સમીકરણોનો સિદ્ધાંત,சமன்பாடுகளின் கோட்பாடு
ભૂલોનો સિદ્ધાંત,பிழைகளின் கோட்பாடு
અંદાજનો સિદ્ધાંત,மதிப்பீடு கோட்பாடு
કાર્યોનો સિદ્ધાંત,செயல்பாடுகளின் கோட்பாடு
રમતોનો સિદ્ધાંત,விளையாட்டு கோட்பாடு
ગુરુત્વાકર્ષણનો સિદ્ધાંત,ஈர்ப்பு கோட்பாடு
માહિતીનો સિદ્ધાંત,தகவல் கோட்பாடு
રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત),மாற்று கோட்பாடு (= தோல்வியின் கோட்பாடு)
સેટનો સિદ્ધાંત,தொகுப்புகளின் கோட்பாடு
પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત),காத்திருக்கும் கோடுகளின் கோட்பாடு (= வரிசை கோட்பாடு)
તરંગોનો સિદ્ધાંત,அலைகளின் கோட்பாடு
થર્મોડાયનેમિક,வெப்ப இயக்கவியல்
સ્ક્રુનો દોરો,ஒரு திருகு நூல்
ત્રિ-પરિમાણીય,முப்பரிமாண
ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ,முப்பரிமாண திசையன் பகுப்பாய்வு
ત્રિ-માર્ગી વર્ગીકરણ,மூன்று வழி வகைப்பாடு
ફેંકવું,வீசு
જોર,உந்துதல்
સમય,நேரம்
સમય અક્ષ,நேர அச்சு
સમય અવલંબન,நேரம் சார்பு
સમય આધારિત બંધારણીય સમીકરણ,நேரம் சார்ந்த அமைப்புச் சமன்பாடு
સમય આધારિત પ્રક્રિયા,நேரம் சார்ந்த செயல்முறை
સમય-સ્વતંત્ર શબ્દ,நேரம்-சுயாதீனமான கால
સમય અંતરાલ,நேர இடைவேளை
સમય શ્રેણી,நேரத் தொடர்
સમય શ્રેણી વિશ્લેષણ,நேர தொடர் பகுப்பாய்வு
સમય શ્રેણી ડેટા,நேரத் தொடர் தரவு
સમય વહેંચણી સિસ્ટમ,நேர பகிர்வு அமைப்பு
સહનશીલતા,சகிப்புத்தன்மை
સહનશીલતા અંતરાલ,சகிப்புத்தன்மை இடைவெளி
સહનશીલતા સ્તર,சகிப்புத்தன்மை நிலை
સહનશીલતા મર્યાદા,சகிப்புத்தன்மை வரம்பு
ટોપોલોજીકલ,இடவியல்
