Malayalam,Punjabi
യഥാർത്ഥ റൂട്ട്,ਅਸਲੀ ਜੜ੍ਹ
യഥാർത്ഥ സ്ഥലം,ਅਸਲੀ ਸਪੇਸ
തൽസമയ സംവിധാനം,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
യഥാർത്ഥ മൂല്യമുള്ള പ്രവർത്തനം,ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
യഥാർത്ഥ വേരിയബിൾ,ਅਸਲੀ ਵੇਰੀਏਬਲ
യഥാർത്ഥ വെക്റ്റർ സ്ഥലം,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
പരസ്പരമുള്ള,ਪਰਸਪਰ
പരസ്പര മാട്രിക്സ്,ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ
ദീർഘചതുരം,ਆਇਤਕਾਰ
ദീർഘചതുരാകൃതിയിലുള്ള,ਆਇਤਾਕਾਰ
ചതുരാകൃതിയിലുള്ള അറേ,ਆਇਤਾਕਾਰ ਐਰੇ
ദീർഘചതുരാകൃതിയിലുള്ള അച്ചുതണ്ട്,ਆਇਤਾਕਾਰ ਧੁਰਾ
ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
ദീർഘചതുരാകൃതിയിലുള്ള ഹൈപ്പർബോള,ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ
ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
ചതുരാകൃതിയിലുള്ള സമാന്തര പൈപ്പ് (ക്യൂബോയിഡ്),ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ)
ശരിയാക്കാവുന്ന വക്രം,ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ
ആവർത്തന സൂത്രവാക്യം,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
ആവർത്തന ദശാംശം,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
ആവർത്തന സൂത്രവാക്യം,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
കുറച്ച എച്ചലോൺ ഫോം,ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ
reductio-ad-absurdum,reduction-ad-absurdum
റിഡക്ഷൻ ഫോർമുല,ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ
റഫറൻസ് ലൈൻ,ਹਵਾਲਾ ਲਾਈਨ
റഫറൻസ് പോയിന്റ്,ਹਵਾਲਾ ਬਿੰਦੂ
പ്രതിഫലിച്ച തരംഗം,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
പ്രതിഫലനം,ਪ੍ਰਤੀਬਿੰਬ
പ്രതിഫലന നിയമം,ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ
ഒത്തുചേരൽ മേഖല,ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ
വ്യതിചലന മേഖല,ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ
സംയോജന മേഖല,ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ
റിഗ്രഷൻ വിശകലനം,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
റിഗ്രഷൻ കർവ്,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
റിഗ്രഷൻ സമവാക്യം,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
റിഗ്രഷൻ ലൈൻ,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
റിഗ്രഷൻ മോഡൽ,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
പതിവ് വളവ്,ਨਿਯਮਤ ਕਰਵ
സാധാരണ ഷഡ്ഭുജം,ਨਿਯਮਤ ਹੈਕਸਾਗਨ
റെഗുലർ മാട്രിക്സ്,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
സാധാരണ ടെട്രാഹെഡ്രോൺ,ਨਿਯਮਤ tetrahedron
ആപേക്ഷിക പൂരകം,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
ആപേക്ഷിക പരമാവധി,ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ
ആപേക്ഷിക മിനിമം,ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ
ആപേക്ഷിക സാധ്യത (സോപാധിക സംഭാവ്യത),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ)
ആപേക്ഷിക വേഗത,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
ആപേക്ഷികത,ਰਿਲੇਟੀਵਿਟੀ
ആപേക്ഷിക സിദ്ധാന്തം,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
വിശ്വാസ്യത,ਭਰੋਸੇਯੋਗਤਾ
വിശ്വാസ്യത പ്രശ്നം,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
ശേഷിക്കുന്ന കാലാവധി,ਬਾਕੀ ਮਿਆਦ
ശേഷിക്കുന്ന സിദ്ധാന്തം,ਬਾਕੀ ਪ੍ਰਮੇਯ
ആവർത്തിച്ചുള്ള പരിധി,ਦੁਹਰਾਇਆ ਸੀਮਾ
റീമാൻ ഇന്റഗ്രൽ ആവർത്തിച്ചു,ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ
പ്രാതിനിധ്യം,ਨੁਮਾਇੰਦਗੀ
അവശിഷ്ടം,ਬਾਕੀ ਦੇ
ഒരു ധ്രുവത്തിൽ അവശിഷ്ടം,ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ
പ്രമേയം,ਮਤਾ
ശക്തികളുടെ പ്രമേയം,ਤਾਕਤਾਂ ਦਾ ਹੱਲ
വേഗതകളുടെ റെസലൂഷൻ,ਵੇਗ ਦਾ ਹੱਲ
ഫലമായി,ਨਤੀਜੇ ਵਜੋਂ
ഫലമായ ശക്തി,ਨਤੀਜਾ ਬਲ
ഫലമായ വെക്റ്റർ,ਨਤੀਜਾ ਵੈਕਟਰ
പരിഷ്കരിച്ച സിംപ്ലക്സ് ടെക്നിക്,ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
റോംബസ്,ਰੋਮਬਸ
റീമാൻ ഇന്റഗ്രൽ,ਰੀਮੈਨ ਅਟੁੱਟ
വലത് കോൺ,ਸੱਜੇ ਕੋਣ
വലത് കോണുള്ള ത്രികോണം,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
ശരിയായ കോസെറ്റ്,ਸਹੀ coset
വലത് സിലിണ്ടർ,ਸੱਜੇ ਸਿਲੰਡਰ
വലംകൈ,ਸੱਜੇ ਹੱਥ
വലത് വിപരീതം,ਸੱਜੇ ਉਲਟ
കഠിനമായ തെളിവ്,ਸਖ਼ਤ ਸਬੂਤ
മോതിരം,ਰਿੰਗ
പൂർണ്ണസംഖ്യകളുടെ വളയം,ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ
R-ഇന്റഗ്രബിൾ,ਆਰ-ਏਕੀਕ੍ਰਿਤ
റൂട്ട്,ਰੂਟ
റൂട്ട് അർത്ഥം ചതുരം,ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ
ഒരു ബഹുപദത്തിന്റെ റൂട്ട്,ਬਹੁਪਦ ਦਾ ਮੂਲ
ഭ്രമണം,ਰੋਟੇਸ਼ਨ
റൗണ്ടിംഗ് പിശക്,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
വരി,ਕਤਾਰ
നിര-നിര ഗുണനം,ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ
വരി തുല്യത,ਕਤਾਰ ਬਰਾਬਰੀ
വരി മാട്രിക്സ്,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
വരി റാങ്ക്,ਕਤਾਰ ਦਾ ਦਰਜਾ
സാഡിൽ പോയിന്റ്,ਕਾਠੀ ਬਿੰਦੂ
സാമ്പിൾ,ਨਮੂਨਾ
സാമ്പിൾ അർത്ഥം,ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ
സാമ്പിൾ പോയിന്റ്,ਨਮੂਨਾ ਬਿੰਦੂ
സാമ്പിൾ വലിപ്പം,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
സാമ്പിൾ സ്ഥലം,ਨਮੂਨਾ ਸਪੇਸ
സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ
സാമ്പിൾ സർവേ,ਨਮੂਨਾ ਸਰਵੇਖਣ
സാമ്പിൾ വ്യത്യാസം,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
സാമ്പിൾ,ਨਮੂਨਾ
സാമ്പിൾ വിതരണം,ਨਮੂਨਾ ਵੰਡ
സാമ്പിൾ പിശക്,ਨਮੂਨਾ ਗਲਤੀ
സാമ്പിൾ ഇടവേള,ਨਮੂਨਾ ਅੰਤਰਾਲ
സാമ്പിൾ രീതി,ਨਮੂਨਾ ਵਿਧੀ
സാമ്പിൾ സിദ്ധാന്തം,ਨਮੂਨਾ ਥਿਊਰੀ
പകരമുള്ള സാമ്പിൾ,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
സ്കെയിലർ,ਸਕੇਲਰ
സ്കെയിലർ ഫീൽഡ്,ਸਕੇਲਰ ਖੇਤਰ
സ്കെയിലർ മാട്രിക്സ്,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
സ്കെയിലർ മൾട്ടിപ്പിൾ,ਸਕੇਲਰ ਮਲਟੀਪਲ
സ്കെയിലർ ഗുണനം,ਸਕੇਲਰ ਗੁਣਾ
സ്കെയിലർ ഉൽപ്പന്നം,ਸਕੇਲਰ ਉਤਪਾਦ
സ്കെയിലർ അളവ്,ਸਕੇਲਰ ਮਾਤਰਾ
സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
ദൃശ്യ ത്രികോണം,scelene ਤਿਕੋਣ
ചിതറിക്കിടക്കുന്ന ഡയഗ്രം,ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ
ഷ്രോഡിംഗർ സമവാക്യം,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ,ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
സെക്കന്റ്,secant
സെക്കന്റ് രീതി,secant ਢੰਗ
രണ്ടാമത്തെ ഡെറിവേറ്റീവ്,ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ
രണ്ടാമത്തെ ഓർഡർ,ਦੂਜਾ ਕ੍ਰਮ
വിഭാഗം,ਅਨੁਭਾਗ
മേഖല,ਸੈਕਟਰ
ഒരു വക്രത്തിന്റെ ഭാഗം,ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ
സ്വയം - അനുബന്ധം,ਸਵੈ-ਸਬੰਧਤ
സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ,ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ
സ്വയം - സംയോജനം,ਸਵੈ - ਸੰਜੋਗ
സെമിഅക്സിസ്,semiaxis
അർദ്ധവൃത്തം,ਅਰਧ ਚੱਕਰ
അർദ്ധ-നിശ്ചിത മാട്രിക്സ്,ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം,ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ
അർദ്ധഗ്രൂപ്പ്,ਅਰਧ ਸਮੂਹ
അർദ്ധ ഇടവേള,ਅਰਧ ਅੰਤਰਾਲ
അർദ്ധ പ്രധാന അക്ഷം,ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ
സെമി മൈനർ അക്ഷം,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
വേർതിരിക്കാവുന്ന ബഹുപദം,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
വേരിയബിളുകളുടെ വേർതിരിവ്,ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ
ക്രമം,ਕ੍ਰਮ
അനുക്രമ സിദ്ധാന്തം,ਕ੍ਰਮ ਸਿਧਾਂਤ
തുടർച്ചയായ വിശകലനം,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
തുടർച്ചയായ സാമ്പിൾ,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
സീരിയൽ പരസ്പരബന്ധം,ਲੜੀਵਾਰ ਸਬੰਧ
പരമ്പര,ਲੜੀ
സെറ്റ്,ਸੈੱਟ
സെക്സ്റ്റന്റ്,ਸੈਕਸਟੈਂਟ
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ,Shewhart ਕੰਟਰੋਲ ਚਾਰਟ
അടയാളം,ਚਿੰਨ੍ਹ
ഒരു മാട്രിക്സിന്റെ ഒപ്പ്,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ
ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്,ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ
ഒപ്പിട്ട നമ്പർ,ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ
പ്രാധാന്യ നില,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
പ്രാധാന്യം പരിശോധന,ਮਹੱਤਤਾ ਟੈਸਟ
ഗണ്യമായ അക്കം,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
അടയാള പരിശോധന,ਸਾਈਨ ਟੈਸਟ
സിഗ്നം ഫംഗ്ഷൻ,ਸਾਈਨਮ ਫੰਕਸ਼ਨ
സമാനമായ ദീർഘവൃത്തങ്ങൾ,ਸਮਾਨ ਅੰਡਾਕਾਰ
സമാനമായ കണക്കുകൾ,ਸਮਾਨ ਅੰਕੜੇ
സാമ്യം,ਸਮਾਨਤਾ
സമാനമായ മെട്രിക്സ്,ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ
ലളിതമായ അടഞ്ഞ വക്രം,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
ലളിതമായ പരസ്പരബന്ധം,ਸਧਾਰਨ ਸਬੰਧ
ലളിതമായ ഹാർമോണിക് ചലനം,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
ലളിതമായ റാൻഡം സാമ്പിൾ,ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ
സിംപ്ലക്സ്,ਸਿੰਪਲੈਕਸ
സിംപ്ലക്സ് അൽഗോരിതം,ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
സിംപ്ലക്സ് ടാബ്ലോ,ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ
സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം,ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ
സിമുലേഷൻ ടെക്നിക്,ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ,ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ
ഒരേസമയം സമവാക്യങ്ങൾ,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
പാപം,ਸਾਈਨ
സൈൻ വക്രം,ਸਾਈਨ ਕਰਵ
സിംഗിൾടൺ,ਸਿੰਗਲਟਨ
ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം,ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ
ഏക അവിഭാജ്യ,ਇਕਵਚਨ ਅਟੁੱਟ
ഏകത്വം,ਇਕੱਲਤਾ
ഏക മാട്രിക്സ്,ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ
ഏക പരിഹാരം,ਇਕਵਚਨ ਹੱਲ
സാമ്പിളിന്റെ വലിപ്പം,ਨਮੂਨੇ ਦਾ ਆਕਾਰ
വളഞ്ഞ വിതരണം,ਤਿੱਖੀ ਵੰਡ
സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്,skew-Hermitian ਮੈਟਰਿਕਸ
വക്രത,ਤਿੱਖਾਪਨ
ചരിഞ്ഞ സമമിതി മാട്രിക്സ്,ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
സ്ലാക്ക് വേരിയബിൾ,ਢਿੱਲਾ ਵੇਰੀਏਬਲ
ചരിവ്,ਢਲਾਨ
ചരിവ് ഗ്രേഡിയന്റ്,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
ചെറിയ ബ്രാക്കറ്റുകൾ,ਛੋਟੇ ਬਰੈਕਟ
മിനുസമാർന്ന വക്രം,ਨਿਰਵਿਘਨ ਕਰਵ
സുഗമമായ പ്രവർത്തനം,ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ
സമയ ശ്രേണി സുഗമമാക്കുന്നു,ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ
സൗരയൂഥം,ਸੂਰਜੀ ਸਿਸਟਮ
സോളിനോയ്ഡൽ വെക്റ്റർ,solenoidal ਵੈਕਟਰ
ഖര,ਠੋਸ
ഖര ജ്യാമിതി,ਠੋਸ ਜਿਓਮੈਟਰੀ
പരിഹാരം,ਦਾ ਹੱਲ
പരമ്പരയിലെ പരിഹാരം,ਲੜੀ ਵਿੱਚ ਹੱਲ
പരിഹാരം മാട്രിക്സ്,ਹੱਲ ਮੈਟਰਿਕਸ
ഒരു ത്രികോണത്തിന്റെ പരിഹാരം,ਇੱਕ ਤਿਕੋਣ ਦਾ ਹੱਲ
പരിഹാരം സ്ഥലം,ਹੱਲ ਸਪੇਸ
സോണിൻ ബഹുപദം,ਸੋਨੀਨ ਬਹੁਪਦ
സ്ഥലം,ਸਪੇਸ
സ്പേസ് കർവ്,ਸਪੇਸ ਕਰਵ
പരന്നുകിടക്കുന്ന സെറ്റ്,ਫੈਲਿਆ ਸੈੱਟ
സ്പേഷ്യൽ കോറെലോഗ്രാം,ਸਥਾਨਿਕ correlogram
പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്,ਵਿਸ਼ੇਸ਼ ਰੇਖਿਕ ਸਮੂਹ
പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്,ਵਿਸ਼ੇਸ਼ ਆਰਥੋਗੋਨਲ ਸਮੂਹ
പ്രത്യേക ഗുരുത്വാകർഷണം,ਖਾਸ ਗੰਭੀਰਤਾ
സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം,ਸਪੈਕਟ੍ਰਲ ਮੈਪਿੰਗ ਥਿਊਰਮ
ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਸਪੈਕਟ੍ਰਮ
ഗോളം,ਗੋਲਾ
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਤਾਲਮੇਲ
ഗോളാകൃതിയിലുള്ള ത്രികോണം,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
സർപ്പിളമായ,ਚੂੜੀਦਾਰ
സമചതുരം Samachathuram,ਵਰਗ
ചതുര ബ്രാക്കറ്റുകൾ,ਵਰਗ ਬਰੈਕਟ
സമചതുരം സംയോജിപ്പിക്കാവുന്ന,ਵਰਗ ਏਕੀਕ੍ਰਿਤ
ചതുര മാട്രിക്സ്,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
സ്ക്വയർ റൂട്ട്,ਵਰਗਮੂਲ
സാമ്പിളിന്റെ ഘട്ടം,ਨਮੂਨਾ ਲੈਣ ਦੇ ਪੜਾਅ
ഗോവണി പ്രവർത്തനം,ਪੌੜੀ ਫੰਕਸ਼ਨ
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,ਮਿਆਰੀ ਭਟਕਣ
സാധാരണ ആന്തരിക ഉൽപ്പന്നം,ਮਿਆਰੀ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
സന്തുലിതാവസ്ഥ,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
നിശ്ചലമായ വക്രം,ਸਥਿਰ ਕਰਵ
നിശ്ചല പോയിന്റ്,ਸਥਿਰ ਬਿੰਦੂ
നിശ്ചല മൂല്യം,ਸਥਿਰ ਮੁੱਲ
സ്ഥിതിവിവരക്കണക്ക്,ਅੰਕੜਾ
സ്ഥിതിവിവരക്കണക്ക്,ਅੰਕੜਾ
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,ਅੰਕੜਾ ਡਾਟਾ
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,ਅੰਕੜਾ ਵੰਡ
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,ਅੰਕੜਾ ਅਨੁਮਾਨ
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,ਅੰਕੜਾ ਅਨੁਮਾਨ
സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ,ਅੰਕੜਾ ਮਾਡਲ
സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ,ਅੰਕੜਾ ਆਬਾਦੀ
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
സ്ഥിതിവിവരക്കണക്കുകൾ,ਅੰਕੜੇ
സ്ഥിരമായ,ਸਥਿਰ
സ്ഥിരമായ പരിഹാരം,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ),ਖੜੀ ਚੜ੍ਹਾਈ (ਵਕਰ ਦੀ)
കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന,ਸਭ ਤੋਂ ਉੱਚੀ ਚੜ੍ਹਾਈ ਦਾ ਡਿਜ਼ਾਈਨ
കുത്തനെയുള്ള ഇറക്കം,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
ഘട്ടം പ്രവർത്തനം,ਕਦਮ ਫੰਕਸ਼ਨ
സ്റ്റെർലിംഗ് പരമ്പര,ਸਟਰਲਿੰਗ ਲੜੀ
സ്ഥായിയായ,ਸਟੋਚੈਸਟਿਕ
സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്,ਸਟੋਚੈਸਟਿਕ ਮੈਟ੍ਰਿਕਸ
സ്ഥായിയായ മോഡൽ,ਸਟੋਚੈਸਟਿਕ ਮਾਡਲ
സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്,ਸਟੋਚੈਸਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ,ਸਟੋਚੈਸਟਿਕ ਵੇਰੀਏਬਲ
സ്റ്റോക്സിന്റെ സിദ്ധാന്തം,ਸਟੋਕਸ ਦਾ ਸਿਧਾਂਤ
നേർരേഖ,ਸਿੱਧੀ ਲਾਈਨ
സ്ട്രാറ്റ ചാർട്ട്,ਸਤਰ ਚਾਰਟ
വർഗ്ഗീകരണം,ਪੱਧਰੀਕਰਨ
സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ,ਪੱਧਰੀ ਨਮੂਨਾ
സ്ട്രീം-ലൈൻ,ਸਟ੍ਰੀਮ-ਲਾਈਨ
സമ്മർദ്ദം,ਤਣਾਅ
കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ,ਸਖਤੀ ਨਾਲ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
കർശനമായി കുറയുന്നു,ਸਖਤੀ ਨਾਲ ਘਟ ਰਿਹਾ ਹੈ
കർശനമായി വർദ്ധിപ്പിക്കുന്നു,ਸਖਤੀ ਨਾਲ ਵਧ ਰਿਹਾ ਹੈ
കർശനമായി ഏകതാനമായ പ്രവർത്തനം,ਸਖਤੀ ਨਾਲ ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്),ਵਿਦਿਆਰਥੀ ਦਾ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ ਦਾ &quot;ਟੀ&quot; ਟੈਸਟ)
ഉപശേഖരം,ਉਪ-ਸੰਗ੍ਰਹਿ
സബ് ഡിറ്റർമിനന്റ്,ਉਪ ਨਿਰਣਾਇਕ
ഉപഫീൽഡ്,ਸਬਫੀਲਡ
ഉപഗ്രൂപ്പ്,ਉਪ ਸਮੂਹ
ഉപ ഇടവേള,ਉਪ-ਅੰਤਰਾਲ
സബ്മാട്രിക്സ്,ਸਬਮੈਟ੍ਰਿਕਸ
സബ്സ്ക്രിപ്റ്റ്,ਸਬਸਕ੍ਰਿਪਟ
തുടർന്നുള്ള,ਬਾਅਦ
ഉപഗണം,ਸਬਸੈੱਟ
ഉപസ്ഥലം,ਸਬਸਪੇਸ
പകരംവയ്ക്കൽ,ਬਦਲ
സബ്ടാൻജന്റ്,ਸਬਟੈਂਜੈਂਟ
വിധേയമാക്കുക,ਘਟਾਓ
കുറയ്ക്കുക,ਘਟਾਓ
കുറയ്ക്കൽ,ਘਟਾਓ
തുടർച്ചയായി,ਲਗਾਤਾਰ
തുടർച്ചയായ വ്യത്യാസം,ਲਗਾਤਾਰ ਭਿੰਨਤਾ
തുടർച്ചയായ ഏകീകരണം,ਲਗਾਤਾਰ ਏਕੀਕਰਨ
പിൻഗാമി,ਉੱਤਰਾਧਿਕਾਰੀ
പ്രത്യയം,ਪਿਛੇਤਰ
തുക,ਜੋੜ
തുക പ്രവർത്തനം,ਜੋੜ ਫੰਕਸ਼ਨ
സംഗ്രഹിക്കാവുന്ന,ਜੋੜਨਯੋਗ
സംഗ്രഹം,ਸੰਮਨ
സംഗ്രഹം,ਸਾਰ
സംഗ്രഹ കൺവെൻഷൻ,ਸੰਮਤੀ ਸੰਮੇਲਨ
സംഗ്രഹ ഫോർമുല,ਸਮੀਕਰਨ ਫਾਰਮੂਲਾ
പരമ്പരയുടെ സംഗ്രഹം,ਲੜੀ ਦਾ ਸਾਰ
സംഗ്രഹ ചിഹ്നം,ਸਾਰ ਚਿੰਨ੍ਹ
അനന്തതയിലേക്ക് തുക,ਅਨੰਤਤਾ ਦਾ ਜੋੜ
