Assamese,Hindi
চূড়া,अंतराल
পিক্সেল,पिक्सेल
প্লেইন ascii (ASCII),सरल आस्की
সাধাৰণ লিখনী,सामान्य टेक्सट
পৰিকল্পনা কৰা,योजना
প্লেটফৰ্ম,"मंच, प्लेटफार्म"
প্লটাৰ,आलेखक
প্লটিং হেড,आलेखन शीर्ष
প্লাগবোর্ড,प्लगबोर्ड
বিন্দু,बिद
পইণ্ট টু পইণ্ট প্ৰট&#39;কল (PPP),स्थल से स्थल प्रोटोकॉल (पी पी पी)
পইণ্টাৰ,सूचक
মেৰুকৰণ,ध्रुवीकरण
ভোটগ্ৰহণ,क्रमचयन
বহুভুজ ক্লিপিং,बहुभुज कर्तन
বহুৰূপতা,बहुरुपता
বহুপদ,बहुपदीय
POP (ডাকঘৰ প্ৰট&#39;কল),पी ओ पी (डाकघर प्रोटोकॉल)
পপ-আপ মেনু,"1.पाप-अप मेनू, 2.प्रकटित मेनू"
পোৰ্টেবিলিটি,सुवाह्यता
প্ৰতিকৃতি,सचित्र
পোষ্ট অৰ্ডাৰ,क्रमोत्तर
পোষ্ট লিপি,"1.पश्चलेख, 2.पश्च लिपि"
postamble বিট,पश्च बिट
পোষ্টফিক্স,अनुलग्न
পাৱাৰ ডাউন,बंद करना
পাৱাৰ-অফ,अविद्युत
পাৱাৰ-অন,सविद्युत
পাৱাৰ-আপ,शक्ति प्रापक
preamble বিট,पूर्व गति बिट
অগ্ৰাধিকাৰ গ্ৰাফ,पूर्ववर्तिता आलेख
প্ৰেডিকেট,विधेय
পূৰ্বনিৰ্ধাৰিত সময়সূচী,रिक्तिपूर्व अनुसूचन
প্ৰি-ফিক্স,पूर्वलग्न
প্ৰিপ্ৰচেছিং,पूर्वप्रक्रमण
প্ৰক্ৰিয়া,प्रक्रम
প্ৰক্ৰিয়া চুইচ,प्रक्रम स्विच
প্ৰচেছিং,प्रक्रमण
প্ৰচেছৰ,प्रक्रमक
উৎপাদন,उत्पादन
কাৰ্যসূচী,"1.क्रमादेश, 2.प्रोग्राम"
প্ৰগ্ৰেম সংকলন,प्रोग्राम अनुभाषण
প্ৰগ্ৰেম নগদ ধন,प्रोग्राम भंग
প্ৰগ্ৰাম ডিবাগিং,प्रोग्राम दोषमार्जन
প্ৰগ্ৰেম ডিজাইন,प्रोग्राम अभिकल्प
কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT),"प्रोग्राम मूल्यांकन समीक्षा तकनीक (पर्ट, पी ई आर टी)"
কাৰ্য্যক্ৰম বন্ধ,प्रोग्राम विराम
প্ৰগ্ৰেম লাইব্ৰেৰী,"1.प्रोग्राम लाइब्रेरी, 2.प्रोग्राम संग्रह"
প্ৰগ্ৰেম চলোৱা,प्रोग्राम चलन
প্ৰগ্ৰেমাৰ,"1.क्रमादेशक, 2.प्रोग्रामक"
প্ৰলোগ,प्रोलॉग
PROM,पी-रॉम
প্ৰসাৰণ,"1.संचरण, 2.प्रवर्धन"
প্ৰস্তাৱনা,साध्य
সুৰক্ষিত চাবি,संरक्षित कुंजी
সুৰক্ষা,संरक्षण
প্ৰট&#39;কল,प्रोटोकॉल
প্ৰট&#39;কল অনুবাদ,"1.प्रोटोकॉल अंतरण, 2.प्रोटोकॉल अनुवाद, 3.प्रोटोकॉल अनुभाषण"
ছ্যুডো ক&#39;ড,छद्म कोड
ৰাজহুৱা তথ্য নেটৱৰ্ক,"1.सार्वजनिक डाटा, 2.सार्वजनिक आंकड़आ जालक्रम"
ৰাজহুৱা ডমেইন,"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र"
ৰাজহুৱা কি&#39; এনক্ৰিপটিং,सार्वजनिक कुंजी गूढलेखन
নাড়ী,स्पंद
পালছ ক&#39;ড মডুলেচন,स्पंद कोड मॉडुलन
পালছ ডিজিটেল মডুলেচন (PDM),पल्स डिजीटल माडुलेशन (पी डी एम)
পালছ ট্ৰেইন,स्पंदावली
বিৰাম চিহ্ন,विराम चिन्ह
হেঁচ,"दाब, भरण"
push down automata,अधोभरण ऑटोमेटा
pushup তালিকা,ऊर्ध्वभरण सूची
quad ঘনত্ব,चतुर्घनत्व
অৰ্হতা,"1.अर्हता, 2.योग्यता"
কোৱান্টিফায়াৰ,परिमाणक
কোৱাণ্টাইজ কৰক,क्वांटीकृत करना
কোৱাণ্টাইজাৰ,क्वाटीकारक
কোৱাণ্টাম,क्वांटम
কোৱাণ্টাম ঘড়ী,क्वांटम कालद
কোৱাণ্টাম কম্পিউটিং,"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन"
উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক,उदाहरणगत पृच्छा
প্ৰশ্ন,"1.पूछताछ, 2.पृच्छा"
প্ৰশ্ন ভাষা,पृच्छा भाषा
প্ৰশ্ন প্ৰক্ৰিয়াকৰণ,पृच्छा प्रक्रमण
লানি পতা,पंक्ति
শাৰী ব্যৱস্থাপনা,पंक्ति प्रबंधन
শাৰী পঞ্জীয়ন,पंक्ति पंजी
শাৰীবদ্ধ নেটৱৰ্ক,"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम"
queuining তত্ত্ব,पंक्ति सिद्धांत
দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি,द्रुत अभिगम स्मृति
ভাগফল,भागफल
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI),रेडियो आवृत्ति व्यतिकरण (आर एफ आई)
ৰেডিক্স,मूलांक
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),यादृच्छिक अभिगम मेमोरी (रैम)
ৰেণ্ডম স্কেন,यादृच्छिक क्रमवीक्षण
ৰাষ্টাৰ,"1.रैस्टर, 2.रेखापुंज"
ৰেষ্টাৰ স্কেন,रैस्टर क्रमवीक्षण
re অভিযান্ত্ৰিকীকৰণ,पुन:अभियांत्रिकी
পুনৰ বৃদ্ধি,पुनर्वर्धन
ৰিচেবিলিটি,"1.अभिगम्यता, 2.गम्यता"
পঢ়া,पठन
মূৰ পঢ়া,पठन शीर्ष
কেৱল পঢ়ক,"1.केवल पठनीय, 2.पठन मात्र"
কেৱল পঢ়া স্মৃতিশক্তি,"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी"
পঢ়া লিখা মূৰ,पठन लेखन शीर्ष
পঢ়া/লিখা চক্ৰ,"1.पठन चक्र, 2.लेखन चक्र"
পঢ়া/লিখা মূৰ,"1.पठन चक्र, 2.लेखन शीर्ष"
পঢ়া/লিখা,"1.मेमोर्य्पठन, 2.लेखन स्मृति"
পাঠক,पाठक
পঢ়ি থকা,"पठन, पाठन"
ৰিড-আউট,"1.रीड आउट, 2.पठनोत्तर"
বাস্তৱ,तिमेवास्तविक काल
ৰিয়েল টাইম প্ৰচেছিং,"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण"
গ্ৰাহক,अभिग्राही
চিনাক্তকৰণ যুক্তি,अभिज्ञान तर्क
পুনৰ কম্পাইল কৰক,पुन: क्रमादेश अंतरण
নথিভুক্ত,अभिलेख
ৰেকৰ্ডিং হেড,"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड"
পুনৰুদ্ধাৰযোগ্য ভুল,सुधार योग्य त्रुटि
পুনৰুদ্ধাৰ,पूर्ति
পুনৰাবৃত্তি উপপাদ্য,पुनरावर्तन प्रमेय
পুনৰাবৃত্তি,पुनरावर्तन
পুনৰাবৃত্তিমূলক ফলন,पुनरावर्ती फलन
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक)
অতিৰিক্ততা,अतिरेकता
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)"
পুনৰ প্ৰৱেশকাৰী,पुन:प्रवेशी
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,पुन:प्रवेशी कूट
সন্দৰ্ভ,संदर्भ
ৰেফাৰেন্সিয়েল অখণ্ডতা,संदर्भिक समग्रता
প্ৰতিফলনশীলতা,परावर्तकता
প্ৰতিফলন,परावर्तन
বিবৰ্তন,अपवर्तन
সতেজ কৰক,पुनश्चर्या
পুনৰুত্পাদন,पुनर्जनन
পঞ্জীয়ন কৰা,पंजी
নিয়মীয়া ব্যাকৰণ,नियमित व्याकरण
সম্পৰ্ক,संबंध
সম্পৰ্কীয় ডাটাবেছ,संबंधपरक डेटाबेस
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस)
সম্পৰ্কীয় আৰ্হি,संबंधपरक निदर्श
সম্পৰ্কীয়,"1.सापेक्ष, 2.आपेक्षिक"
আপেক্ষিক সম্বোধন,आपेक्षिक पताभिगमन
ৰিলে,"1.रिले, 2.प्रतिसारण"
নিৰ্ভৰযোগ্যতা মডেলিং,विश्वसनीयता निदर्शन
নিৰ্ভৰযোগ্য,विश्वसनीय
স্থানান্তৰযোগ্য ক&#39;ড,"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ"
দূৰৱৰ্তী,सुदूर
দূৰৱৰ্তী গৃহস্থ,सुदूर पोषक
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,सुदूर कार्य प्रविष्टी
দূৰৱৰ্তী লগ-ইন,"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन"
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),सुदूर प्रक्रिया आह्वान (आर पी सी)
ৰিম&#39;ট চেন্সিং,सूदूर संवेदन
নাম সলনি কৰক,पुन: नामकरण
ৰেণ্ডাৰ কৰা,"1.प्रतिपादन,2.समर्पण"
ৰিপিটাৰ,पुनरावर्तक
প্ৰত্যুত্তৰ,उत्तर
অনুৰোধ,"1.अनुरोध, 2.निवेदन"
মন্তব্যৰ বাবে অনুৰোধ (RFC),टिप्पणी अनुरोध (आर एफ सी)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल"
প্ৰগ্ৰেম পুনৰ চলাওক,पुनरावर्ती प्रोग्राम
গৱেষণা,अनुसंधान
ৰিছেট চক্ৰ,पुन:स्थाप चक्र
বাসিন্দা,स्मृतिवासी
সংকল্প,विभेदन
সম্পদসমূহ,संसाधन
সঁহাৰি সময়,अनुक्रिया काल
পুনৰাৰম্ভ কৰক,"1.पुन: प्रवर्तन, 2.पुन: आरंभ"
পুনৰ সঞ্চয় কৰা,पुन: भंडारण
পুনৰ অনুসন্ধান কৰক,पुन: अनुरेख
পুনৰ সংক্ৰমণ,"1.पुन: प्रेषण, 2.पुन: संचार"
উদ্ধাৰ কৰা,पुन: प्राप्ति
পুনৰ চেষ্টা কৰক,पुन: प्रयास
উভতাই দিয়া,"1.प्रतिगमन, 2.वापसी"
ক&#39;ড ঘূৰাই দিয়ক,प्रतिगमन कूट
ৰিটাৰ্ণ কি&#39;,प्रतिगमन कुंजी
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,पुन: प्रयोज्य कोड
পুনৰ লিখিব পৰা,पुन: लेखनीय
RGB মনিটৰ,आर जी बी मॉनीटर
ফিতা,रिबन
সঠিক বিষয়,अधिकारिक इश्यू
ৰবট,"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव"
ৰবটিক্স,"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान"
মজবুত,"हष्ट-पुष्ट, सुदृड़"
ভূমিকা,भूमिका
ৰোল বেক,पुन: वेल्लन
ৰোল ইন,अन्तर्वेल्लन
ৰোল আউট,बहिर्बेल्लन
ৰম,"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)"
শিপা,मूल
ৰূট ডাইৰেকটৰি,मूल निर्देशिका
ভুলৰ ৰাউণ্ড,संनिकटन त्रुटि
ৰাউটাৰ,"1.रूटर,2.अनुमार्गक"
ৰুটিং,"मार्गाभिगमन, अनुमार्गण"
RS232C আন্তঃপৃষ্ঠ,आर एस 232 सी अंतरापृष्ट
RSA এনক্ৰিপচন,आर एस ए गूढलेखन
আৰ টি চি,आर टी सी
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,कार्यविस्तार कोडन
ৰান টাইম,कार्यावधि
ৰান টাইম ত্ৰুটি,कार्यावधि त्रुटि
নমুনা,"1.प्रतिदर्श, 2.नमूना"
নমুনা সংগ্ৰহ কৰা,प्रतिचयन
উপগ্ৰহ,"1.उपग्रह, 2.सेटेलाइट"
চেচুৰেটিং,संत्रिप्तन
সঞ্চয় কৰা,सुरक्षित करो
স্কেলেবিলিটি,"1.मापनीयता, 2.मापक्रमणीयता"
স্কেলাৰ,अदिश
স্কেনিং কৰা,क्रमवीक्षण
দৃশ্যপট,परिदृश्य
সূচীকাৰক,अनुसूचक
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,स्क्रीन प्रतिबिंब प्रक्षेपक
চিত্ৰনাট্য,लिपि
লিপিৰ ভাষা,लिपिकरण भाषा
স্ক্ৰলিং কৰা,"1.कुंडलन, 2.स्क्रॉलन"
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी )
সন্ধান,"1.अन्वेषण, 2.खोज"
চাৰ্চ ইঞ্জিন,खोज इंजन
search tree,खोज वृक्ष
সন্ধান কৰি আছে,"1.अन्वेषण, 2.खोजना"
মাধ্যমিক,दवितीयक
খণ্ড,"1.सेक्टर, 2.खंड"
সুৰক্ষা নীতি,सुरक्षा नीति
সময় বিচাৰিব,खोज अवधि
ছেগমেণ্ট,"1.अनुभाग, 2.खंड"
ছেগমেণ্টেচন,"1.खण्डन, 2.खण्डीकरण"
নিৰ্বাচন সজাই পৰাই তোলা,चयन छंटाई
self contained,"1.स्वपूर्ण, 2.स्वत: पूर्ण"
অৰ্থবিজ্ঞান,"1.सीमेंटिकी, 2.अर्थ विज्ञान"
চেমাফোৰ,सीमेफॉर
অৰ্ধপৰিবাহী,अर्धचालक
চেমন্টিক ৱেব,कल्पायन वेब
ক্ৰমিক অভিগম পদ্ধতি,अनुक्रमिक अभिगम विधि
ছিৰিয়েল,क्रमिक
ছিৰিয়েলাইজাৰ,क्रमक
চাৰ্ভাৰ,"1.परिसेवक, 2.सर्वर"
চাৰ্ভাৰ ক্ৰেচ,परिसेवक ध्वंस
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,परिसेवक लाइसेंस
চাৰ্ভো বহুগুণক,सर्वो गुणक
স্থাপন কৰা,समुच्चय
ছেট পইণ্ট,निर्दिष्ट बिंदु
স্থাপন কৰা,व्यवस्था
ছাঁ পৰা ঠাই,छाया
ছাঁ দিয়া,छायांकन
ছাঁ,प्रतिछाया
ফাইলটো শ্বেয়াৰ কৰক,शेयर संचिका
অংশীদাৰী অভিগম,सहभाजित अभिगम
ভাগ কৰি দে,सहभाजन
খোলা,"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश"
শিফ্ট চৰিত্ৰ,विस्थापन संप्रतीक
শ্বৰ্ট চাৰ্কিট,लघुपथ
চুটি নিৰ্দেশনা,लघु अनुदेश
সহোদৰ,सहोदर
পাৰ্শ্বক্ৰিয়া,"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव"
sign bit,चिन्ह बिट
সংকেত,संकेत
সংকেত প্ৰক্ৰিয়াকৰণ,संकेत प्रक्रमण
সংকেত প্ৰদান কৰা,संकेतन
সংকেত-শব্দ অনুপাত,"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात"
চহী,"1.हस्ताक्षर, 2. चिन्हक"
স্বাক্ষৰ পৰীক্ষণ,चिन्हक परीक्षण
উল্লেখযোগ্য অংক,सार्थक अंक
ছিলিকন চিপ,सिलिकॉन चिप
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी)
ছিমপ্লেক্স,एकधा
simplex ন&#39;ড,"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि"
চিমুলেচন,अनुकरण
চিমুলেটৰ,अनुकारी
একে লগে,"1.युगपत, 2.समकालिक"
একেলগে প্ৰক্ৰিয়াকৰণ,युगपत प्रक्रमण
চিংগলটন,एकल
চাইট অনুজ্ঞাপত্ৰ,"1.साईट लाइसेंस, 2.स्थल लाइसेंस"
আকাৰ,"1.साइज, 2.आमाप"
আকাৰ নিৰ্ধাৰণ,आमापन
স্কেচিং,"1.रेखांकन, 2.रेखाचित्रण"
বাদ দিয়া,प्लुति
এৰি দিয়া হৈছে,"1.प्लुति, 2.प्लुतिकरण"
স্লেছ,"1.स्लैश, 2.काट"
স্লেভ কম্পিউটাৰ,अधीन कंप्यूटर
স্লাইডিং উইন্ডো প্ৰটোকল,सर्पी विंडो प्रोटोकॉल
পিছলা,"1. चूक, 2. सर्पण"
ছাঁদ,खाँचा
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),स्कैजी (एस सी एस आई)
স্মাৰ্ট কাৰ্ড,स्मार्ट कार्ड
শামুক মেইল,धीमी डाक
স্নেপশ্বট,आशुचित्र
চফ্ট কম্পিউটিং,"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन"
চফ্ট কপি,सॉफ्ट प्रति
কোমল ফন্ট,सुगम फान्ट
ছ’ফ্টৱেৰ,सॉफ्टवेयर
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,सॉफ्टवेयर इंजीनियरी
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,सॉफ्टवेयर लाइसेंस
চফ্টৱেৰ পাইৰেচি,सॉफ्टवेयर चोरी
বৰ্ণালী,स्पेक्ट्रम
সৰ্পিল,"1.पेंचदार, 2.सर्पिल"
স্প্ৰেড শ্বীট,"1.विस्तृत शीट, 2.स्प्रेडशीट"
মানদণ্ড,मानक
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल)
প্ৰামাণিককৰণ,मानकीकरण
ষ্টেণ্ডবাই সময়,प्रतीक्षा काल
ষ্টাৰ লেন,तारक लैन
তৰা টপোলজি,तारक संस्थिति
ষ্টাৰ্ট বিট,आरंभी बिट
অনাহাৰ,"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट"
ষ্টেটিক মেমৰি&#39;,"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी"
ষ্টেটাছ চেনেল,स्थिति चैनल
ষ্টেপৰ আকাৰ,"1.सोपान साइज, 2.सोपानी आयाम"
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,विराम एवं प्रतीक्षा प्रोटोकॉल
ষ্টপ ক&#39;ড,विराम कूट
বন্ধ কি&#39;,विराम कुंजी
সংৰক্ষণযোগ্যতা,भंडारणीयता
সংৰক্ষিত প্ৰগ্ৰেম,भंडारित प्रोग्राम
ষ্ট্ৰিং ডাটা,श्रृंखला आँकड़आ
গঠনমূলক ক&#39;ডিং,"1.संरचित कूटलेखन, 2.संरचित कोडन"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),संरचित पृच्छा भाषा (एस क्यू एल)
ষ্টাইল শ্বীট,"1. वर्तिका पत्र ,2. शैली पत्र"
উপ-ডাইৰেকটৰি,उपनिदेशिका
চাবনেট,"1.उपजाल, 2.सबनेट"
উপবৃক্ষ,उपवृक्ष
সাৰাংশ,"1.संक्षेपण, 2.संक्षेपीकरण"
চুপাৰ কম্পিউটাৰ,"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर"
চুপাৰ কম্পিউটিং,"1.सुपर कप्यूटन, 2.सुपर अभिकलन"
চুপাৰ কী,महाकुंजी
চুপাৰ ইউজাৰ,सर्वोच्च प्रयोक्ता
তত্বাৱধানত শিক্ষণ,पर्यवेक्षित अधिगम
সমৰ্থন চিপ,सहायक चिप
চাৰ্ফ,नेट विचरण
চাৰ্ফিং,"1.नेट विचरण, 2.सीकरण, 3.सर्फन"
অদলবদল,गमागम
শ্বেপ ইন,अंतर्गमागम
শ্বেপ আউট,बहिर्गमागम
শ্বেপিং,गमागमन
চুইচ কৰা নেটৱাৰ্ক,"1.स्विचित नेटवर्क,2. स्विचित जालक्रम"
চুইচিং কৰা,स्विचन
চুইচিং তত্ত্ব,स्विचन सिद्धांत
প্ৰতীকী প্ৰগ্ৰেমিং,प्रतीकात्मक प्रोग्रामन
সমন্বয়,तुल्यकालन
সমন্বয়ক,तुल्यकालक
সমকালীন,तुल्यकालिक
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),तुल्यकालिक अंकीय पदानुक्रम (एस डी एच)
বাক্যবিন্যাস বিশ্লেষণ,वाक्य विश्लेषण
ব্যৱস্থা বিশ্লেষণ,तंत्र विश्लेषण
চিষ্টেম ইঞ্জিনিয়াৰিং,तंत्र इंजीनियरी
চিস্টেম হেকাৰ,"1.तंत्र विच्छेदक, 2.तंत्र हैकर"
চিস্টেম ইন্টিগ্ৰেটৰ,तंत्र समेकक
চিস্টেম লগ,तंत्र लॉग
চিস্টেম মাস্ক,तंत्र आच्छद
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),तंत्र नेटवर्क संरचना (एस एन ए)
চিস্টেম প্ৰগ্ৰেমাৰ,"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक"
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन"
চিস্টেম বন্ধ কৰা,तंत्र समापन
চিস্টেম পৰীক্ষণ,तंत्र परीक्षण
চিস্টেম সঁজুলি,तंत्र उपयोगिता
পদ্ধতিগত ক&#39;ড,"1.व्यवस्थित कोड, 2.व्यवस्थित कूट"
tab কমাণ্ড,टैब समादेश
মেজ,सारणी
টেবুলখন ওপৰলৈ চাওক,सारणी अवलोकन
টেবুলৰ স্থান,सारणी स्थान
টেবলেট,पटलिका
টেবুলাৰ এৰে,"1.सारणीवद्ध, 2.सरणी व्यूह"
টেবুলেটিং ফাংচন,सारणीकरण फलन
টেগ কৰা স্থাপত্য,"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना"
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),चिहनित प्रतिबिंब संचिका फर्मा (टिफ)
টাণ্ডাম ব্যৱস্থা,अग्रानुक्रम तंत्र
টেপ ঘনত্ব,टेप घनत्व
টেপ মাস্ক,टेप आवरण
tar ফাইল,टार संचिका
কাৰ্য,कार्य
টাস্ক বাৰ,कार्यदर्शिका
কাৰ্য্য নিৰ্ধাৰক,कार्य अनुसूचक
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी)
টিয়াৰডাউন অপাৰেচন,कटाव संक्रिया
টেলিকম,दूरसंचार
দূৰসংযোগ,दूरसंचार
টেলিকনফাৰেন্স,दूरसंवाद
টেলিকনফাৰেন্সিং,दूर सम्मेलन
টেলিগ্ৰাফী,"1.तारप्रेषण, 2.टेलीग्राफी"
টেলিমেট্ৰি,"1.दूरमापी, 2.दूरमिती"
টেলিফোন,"1.दूरभाष, 2.टेलीफोन"
টেলিফোনি,दूरभाषी
টেলিপ্ৰিণ্টাৰ,"1.दूरमुद्रक, 2.टेलीप्रिंटर"
টেলিপ্ৰচেছিং,दूरप्रक्रमण
টেলিভিছন,"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र"
টেলেক্স,टेलेक्स
টেলনেট,"1.दूर जाल, 2.टेलनेट"
তাপমান,"1.ताप, 3.तापक्रम"
সাঁচ,"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा"
দহৰ পৰিপূৰক,दस-पूरक
টেৰা বাইট,टेरा बाइट
টেৰা ফ্লপ,टेरा फलाप्स
টাৰ্মিনেল কাৰ্চাৰ,"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर"
টাৰ্মিনেল ন&#39;ড,"1.अंतक आसंधि, 2.टर्मिनल नोड"
টাৰ্মিনেল উইন্ডো,टर्मिनल विंडो
টাৰ্মিনেচন,समापन
তৰ্নাৰী,त्रि-आधारी
তৰ্নাৰী অপাৰেচন,त्रि-आधारी संक्रिया
পৰীক্ষা,परीक्षण
পৰীক্ষাৰ কভাৰেজ,परीक्षण व्याप्ति
পৰীক্ষা চলোৱা,परीक्षण निष्पादन
পৰীক্ষা-তথ্য,परीक्षण आँकड़आ
পাঠ্য,"1.टैक्सट,2. पाठ्य सामग्री"
লিখনী বাকচ,पाठ्य पेटी
লিখনী কাৰ্চাৰ,पाठ्य कर्सर
টেক্সট সম্পাদক,पाठ्य संपादक
লিখনী নথিপত্ৰ,पाठ संचिका
লিখনী ধৰণ,पाठ्य विधा
টেক্সট প্ৰচেছিং,पाठ प्रक्रमण
টেক্সট টু স্পীচ (TTS),वाक-पाठ्य (टी टी एस)
টেক্সচাৰ মেপিং,बुनावट प्रतिचित्रण
টি-ফ্লিপ-ফ্লপ,"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र"
তাপীয় প্ৰিন্টাৰ,तापीय मुद्रकातापीय
পাতল ফিল্মৰ স্মৃতি,"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी"
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी)
থ্ৰেচিং,"1.गहाना, 2.थैशिंग"
সূতা,सूत्र-चूड़ई
থ্ৰেডিং,सूत्रण
ত্ৰিস্তৰীয় নেটৱৰ্ক,"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क"
থ্ৰুপুট,प्रवाह क्षमता
সময়ৰ জটিলতা,काल जटिलता
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),काल विभाजन बहुसंकेतन (टी डी एम)
সময়সীমা,काल फ्रेम
সময়সীমা,ङ्केसमय सी
টাইম মেচিন,"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन"
টাইম আউট,समय समाप्त
সময় কোৱাণ্টাইজেচন,"1.कालॉशन, 2.काल क्वांटीकरण"
সময় শৃংখলা,काल श्रेणी
সময় ভাগ-বতৰা কৰা,"1. काल विभाजन ,2. समय सहभाजन"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,समय सहभाजन तंत्र
সময় ডাকটিকট,काल स्टेप
টাইমিং ডায়াগ্ৰাম,काल आरेख
টিন্ট,वर्णक
টগল কৰক,टॉगल
টগলিং গতি,टॉगल चाल
টোকেন,"1.प्रतीक, 2.टोकन"
টোকেন বাছ,टोकन बस
টোকেন বাছ,टोकन बस
টোকেন বাছ নেটৱাৰ্ক,टोकन बस जालक्रम
টোকেন ৰিং,"1.प्रतीक वलय, 2.सांकेतिक वलय"
টোকেন টক,टोकन वार्ता
সঁজুলি,"1.औजार, 2.उपकरण"
ওপৰলৈ তললৈ,शीर्ष-पाद
টপ ডাউন ডিজাইন,शीर्ष पाद अभिकल्प
টপ ডাউন পাৰ্চিং,"1.नख शिख पद विन्यास, 2.अधोगामी"
টপোলজি,"1.सांस्थिति, 2.स्थान विज्ञान"
টাচ পেড,स्पर्श पैड
