Marathi,Assamese
शुद्ध दशांश,বিশুদ্ধ দশমিক
शुद्ध भूमिती,বিশুদ্ধ জ্যামিতি
शुद्ध प्रेरण,বিশুদ্ধ প্ৰৰোচনা
पूर्णपणे अतींद्रिय,বিশুদ্ধভাৱে অতিক্ৰমণীয়
शुद्ध गणित,বিশুদ্ধ গণিত
शुद्ध संख्या,বিশুদ্ধ সংখ্যা
शुद्ध धोरण,বিশুদ্ধ কৌশল
पिरॅमिड,পিৰামিড
पिरॅमिडल घन,পিৰামিডাল কঠিন
पिरॅमिडल पृष्ठभाग,পিৰামিডাল পৃষ্ঠ
QED,QED
चौकोन,চতুৰ্ভুজ
चौकोनी प्रिझम,চতুৰ্ভুজ প্ৰিজম
चतुर्थांश,চতুৰ্থাংশ
चतुर्भुज,দ্বিঘাত
चतुर्भुज खर्च,দ্বিঘাত খৰচ
चतुर्भुज खर्च कार्य,দ্বিঘাত খৰচ ফলন
चौकोन वक्र,দ্বিঘাত বক্ৰ
चतुर्भुज समीकरण,দ্বিঘাত সমীকৰণ
चतुर्भुज अभिव्यक्ती,দ্বিঘাত প্ৰকাশ
चतुर्भुज फॉर्म,দ্বিঘাত ৰূপ
चतुर्भुज कार्य,দ্বিঘাত ফলন
चतुर्भुज कार्यात्मक,দ্বিঘাত কাৰ্য্যকৰী
चतुर्भुज प्रक्षेपण,দ্বিঘাত আন্তঃপ্ৰক্ষেপণ
चतुर्भुज वस्तुनिष्ठ कार्य,দ্বিঘাত বস্তুনিষ্ঠ ফলন
चतुर्भुज प्रोग्रामिंग,দ্বিঘাত প্ৰগ্ৰেমিং
चतुर्भुज पारस्परिकता,দ্বিঘাত পাৰস্পৰিকতা
चतुर्भुज पृष्ठभाग,দ্বিঘাত পৃষ্ঠ
चतुर्भुज संज्ञा,দ্বিঘাত পদ
चतुर्भुज सूत्र,দ্বিঘাত সূত্ৰ
चतुर्भुज,চতুৰ্ভুজ
गुणात्मक विश्लेषण,গুণগত বিশ্লেষণ
गुणवत्ता नियंत्रण,গুণগত নিয়ন্ত্ৰণ
क्वांटम मेकॅनिक्स,কোৱাণ্টাম বলবিজ্ঞান
क्वांटम संख्या,কোৱাণ্টাম সংখ্যা
क्वांटम आकडेवारी,কোৱাণ্টাম পৰিসংখ্যা
तिमाहीत,কিহবাৰ এক চতুৰ্থাংশ
क्वार्टिक,কোৱাৰ্টিক
चतुर्थांश,চতুৰ্থাংশ
अर्ध रेखीय घटक समीकरण,অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ
अर्धवट नियमित,অৰ্ধ নিয়মীয়া
quaternion,quaternion
रांगेची लांबी,শাৰীৰ দৈৰ্ঘ্য
रांगेतील मॉडेल,শাৰীবদ্ধ আৰ্হি
रांगेत समस्या,শাৰী পাতি থকাৰ সমস্যা
रांग प्रक्रिया,শাৰীবদ্ধ প্ৰক্ৰিয়া
रांग प्रणाली,শাৰীবদ্ধ ব্যৱস্থা
रांग सिद्धांत,শাৰী শাৰী তত্ত্ব
क्विंटाइल,কুইন্টাইল
क्विंटपलेट,কুইন্টুপ্লেট
अवतरण,উদ্ধৄতি
भागफल,ভাগফল
भागफल क्षेत्र,ভাগফল ক্ষেত্ৰ
भागफल गट,ভাগফল গোট
भागफल कायदा,ভাগফল নিয়ম
भागफल संच,ভাগফল গোট
भागफल जागा,ভাগফল স্থান
भागफल टोपोलॉजी,ভাগফল টপোলজি
रेडियल,ৰেডিয়েল
रेडियन,ৰেডিয়েন
रेडियन माप,ৰেডিয়ান পৰিমাপ
संपूर्ण,ৰেডিকেল
मूलगामी अक्ष,ৰেডিকেল অক্ষ
मूलगामी चिन्ह,ৰেডিকেল চিন
त्रिज्या,ব্যাসাৰ্ধ
अभिसरण त्रिज्या,অভিসৰণৰ ব্যাসাৰ্ধ
वक्रता त्रिज्या,বক্ৰতাৰ ব্যাসাৰ্ধ
त्रिज्या वेक्टर,ব্যাসাৰ্ধ ভেক্টৰ
मूलांक,radix
यादृच्छिक त्रुटी,যাদৃচ্ছিক ভুল
यादृच्छिक कार्य,ৰেণ্ডম ফাংচন
यादृच्छिकीकरण,ৰেণ্ডমাইজেচন
यादृच्छिक ब्लॉक,ৰেণ্ডম ব্লক
यादृच्छिक मॉडेल,ৰেণ্ডম মডেল
यादृच्छिक संख्या,যাদৃচ্ছিক সংখ্যা
यादृच्छिक नमुना,ৰেণ্ডম নমুনা সংগ্ৰহ
यादृच्छिक चल,ৰেণ্ডম ভেৰিয়েবল
श्रेणी,পৰিসৰ
अभिसरण श्रेणी,অভিসৰণৰ পৰিসৰ
एकत्रीकरणाची श्रेणी,সংহতিৰ পৰিসৰ
नात्याची श्रेणी,সম্পৰ্কৰ পৰিসৰ
श्रेणी जागा,ৰেঞ্জ স্থান
रँक,ৰেংক
रँक सहसंबंध,ৰেংক সম্পৰ্ক
मॅट्रिक्सची रँक,মেট্ৰিক্সৰ ৰেংক
क्रमवारीची आकडेवारी,ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা
बदलण्याचे प्रमाण,পৰিৱৰ্তনৰ হাৰ
अभिसरण दर,অভিসৰণৰ হাৰ
प्रमाण,অনুপাত
तर्कशुद्ध,যুক্তিকৰ
तर्कशुद्ध अभिव्यक्ती,যুক্তিসংগত প্ৰকাশ
तर्कसंगत क्षेत्र,যুক্তিসংগত ক্ষেত্ৰ
तर्कसंगत कार्य,যুক্তিসংগত ফলন
भाजकाचे तर्कसंगतीकरण,হৰটোৰ যুক্তিসংগতকৰণ
परिमेय संख्या,যুক্তিসংগত সংখ্যা
परिमेय संख्या फील्ड,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
तर्कसंगत ऑपरेशन,যুক্তিসংগত কাৰ্য্য
गुणोत्तर चाचणी,অনুপাত পৰীক্ষা
कच्ची माहिती,কেঁচা তথ্য
किरण,ৰশ্মি
किरण वेक्टर,ৰশ্মি ভেক্টৰ
वास्तविक,বাস্তৱ
वास्तविक अक्ष,বাস্তৱ অক্ষ
वास्तविक सातत्य,বাস্তৱ ধাৰাবাহিকতা
वास्तविक ओळ,বাস্তৱ ৰেখা
वास्तविक रेखीय वेक्टर जागा,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
वास्तविक मॅट्रिक्स,বাস্তৱ মেট্ৰিক্স
वास्तविक संख्या,বাস্তৱ সংখ্যা
वास्तविक संख्या फील्ड,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
वास्तविक भाग,বাস্তৱ অংশ
वास्तविक बहुपदी,বাস্তৱ বহুপদ
वास्तविक चतुर्भुज,বাস্তৱ দ্বিঘাত
वास्तविक मूळ,প্ৰকৃত মূল
वास्तविक जागा,বাস্তৱ স্থান
वास्तविक वेळ प्रणाली,বাস্তৱ সময়ৰ ব্যৱস্থা
वास्तविक मूल्यवान कार्य,বাস্তৱ মূল্যৰ ফলন
वास्तविक व्हेरिएबल,বাস্তৱ চলক
वास्तविक वेक्टर जागा,বাস্তৱ ভেক্টৰ স্থান
परस्पर,পাৰস্পৰিক
परस्पर मॅट्रिक्स,পাৰস্পৰিক মেট্ৰিক্স
आयत,আয়ত
आयताकृती,আয়তাকাৰ
आयताकृती अॅरे,আয়তাকাৰ এৰে
आयताकृती अक्ष,আয়তাকাৰ অক্ষ
आयताकृती घनता कार्य,আয়তাকাৰ ঘনত্বৰ ফলন
आयताकृती हायपरबोला,আয়তাকাৰ হাইপাৰবোলা
आयताकृती मॅट्रिक्स,আয়তাকাৰ মেট্ৰিক্স
आयताकृती पॅरेललोपाइप (घनाकार),আয়তাকাৰ parellelopiped (ঘনকীয়)
सुधारण्यायोग्य वक्र,ৰেক্টিফেবল কাৰ্ভ
पुनरावृत्ती सूत्र,পুনৰাবৃত্তি সূত্ৰ
आवर्ती दशांश,পুনৰাবৃত্তিমূলক দশমিক
पुनरावृत्ती सूत्र,পুনৰাবৃত্তি সূত্ৰ
कमी एकेलॉन फॉर्म,হ্ৰাস কৰা এচেলন ৰূপ
reductio-ad-absurdum,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
कपात सूत्र,হ্ৰাস সূত্ৰ
संदर्भ ओळ,ৰেফাৰেন্স লাইন
संदर्भ बिंदू,ৰেফাৰেন্স পইণ্ট
परावर्तित लहर,প্ৰতিফলিত তৰংগ
प्रतिबिंब,প্ৰতিফলন
प्रतिक्षेपी कायदा,প্ৰতিফলিত আইন
अभिसरण क्षेत्र,অভিসৰণৰ অঞ্চল
विचलनाचा प्रदेश,বিচ্ছিন্নতাৰ অঞ্চল
एकत्रीकरणाचा प्रदेश,সংহতিৰ অঞ্চল
प्रतिगमन विश्लेषण,ৰিগ্ৰেছন বিশ্লেষণ
प्रतिगमन वक्र,ৰিগ্ৰেছন বক্ৰ
प्रतिगमन समीकरण,ৰিগ্ৰেছন সমীকৰণ
प्रतिगमन ओळ,ৰিগ্ৰেছন লাইন
प्रतिगमन मॉडेल,ৰিগ্ৰেছন মডেল
नियमित वक्र,নিয়মীয়া বক্ৰ
नियमित षटकोनी,নিয়মীয়া ষড়ভুজ
नियमित मॅट्रिक्स,নিয়মীয়া মেট্ৰিক্স
नियमित टेट्राहेड्रॉन,নিয়মীয়া টেট্ৰাহেড্ৰন
सापेक्ष पूरक,আপেক্ষিক পৰিপূৰক
सापेक्ष कमाल,আপেক্ষিক সৰ্বোচ্চ
सापेक्ष किमान,আপেক্ষিক নূন্যতম
सापेक्ष संभाव्यता (सशर्त संभाव्यता),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
सापेक्ष वेग,আপেক্ষিক বেগ
सापेक्षता,আপেক্ষিকতা
सापेक्षता सिद्धांत,আপেক্ষিকতাবাদ তত্ত্ব
विश्वसनीयता,নিৰ্ভৰযোগ্যতা
विश्वसनीयता समस्या,নিৰ্ভৰযোগ্যতাৰ সমস্যা
उर्वरित मुदत,বাকী থকা টাৰ্ম
उर्वरित प्रमेय,বাকী উপপাদ্য
पुनरावृत्ती मर्यादा,বাৰম্বাৰ সীমা
पुनरावृत्ती रीमन इंटिग्रल,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
प्रतिनिधित्व,প্ৰতিনিধিত্ব কৰা
अवशेष,অৱশিষ্ট
खांबावर अवशेष,এটা মেৰুত অৱশিষ্ট
ठराव,সংকল্প
सैन्याचा ठराव,শক্তিৰ সমাধান
वेगाचे निराकरण,বেগৰ ৰিজ’লিউচন
परिणामी,ফলাফল
परिणामी शक्ती,ফলস্বৰূপ বল
परिणामी वेक्टर,ফলাফল ভেক্টৰ
सुधारित सिम्प्लेक्स तंत्र,সংশোধিত ছিমপ্লেক্স কৌশল
समभुज चौकोन,ৰম্বছ
रिमन इंटिग्रल,ৰিমেন অবিচ্ছেদ্য
काटकोन,সোঁকোণ
काटकोन त्रिकोण,সোঁকোণীয়া ত্ৰিভুজ
उजवा गोलाकार शंकू,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
योग्य कॉसेट,ডান কোছেট
उजवा सिलेंडर,সোঁফালৰ চিলিণ্ডাৰ
उजव्या हाताचा,সোঁহাতৰ
उजवा उलटा,সোঁফালৰ ওলোটা
कठोर पुरावा,কঠোৰ প্ৰমাণ
अंगठी,আঙুঠি
पूर्णांकांची रिंग,পূৰ্ণসংখ্যাৰ আঙঠি
आर-समाकलनीय,R-ইন্টিগ্ৰেবল
मूळ,শিপা
रूट म्हणजे चौरस,মূলৰ গড় বৰ্গ
बहुपदीचे मूळ,বহুপদৰ মূল
रोटेशन,ঘূৰ্ণন
गोलाकार त्रुटी,ঘূৰণীয়া ত্ৰুটি
पंक्ती,শাৰী
पंक्ती-दर-स्तंभ गुणाकार,শাৰী-দ্বাৰা-স্তম্ভ গুণন
पंक्ती समतुल्यता,শাৰী সমতুল্যতা
पंक्ती मॅट्रिक्स,শাৰী মেট্ৰিক্স
पंक्ती रँक,শাৰী ৰেংক
खोगीर बिंदू,চেডেল পইণ্ট
नमुना,নমুনা
नमुना म्हणजे,নমুনাৰ অৰ্থ
नमुना बिंदू,নমুনা বিন্দু
नमुन्याचा आकार,নমুনাৰ আকাৰ
नमुना जागा,নমুনা স্থান
नमुना मानक विचलन,নমুনা মানক বিচ্যুতি
नमुना सर्वेक्षण,নমুনা জৰীপ
नमुना भिन्नता,নমুনা ভ্যাৰিয়েন্স
नमुना,নমুনা সংগ্ৰহ কৰা
नमुना वितरण,নমুনা বিতৰণ
नमुना त्रुटी,নমুনা সংগ্ৰহৰ ভুল
नमुना अंतराल,নমুনা সংগ্ৰহৰ ব্যৱধান
नमुना पद्धत,নমুনা সংগ্ৰহ পদ্ধতি
नमुना सिद्धांत,নমুনা সংগ্ৰহ তত্ত্ব
प्रतिस्थापनासह नमुना घेणे,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
स्केलर,স্কেলাৰ
स्केलर फील्ड,স্কেলাৰ ক্ষেত্ৰ
स्केलर मॅट्रिक्स,স্কেলাৰ মেট্ৰিক্স
स्केलर एकाधिक,স্কেলাৰ বহুগুণ
स्केलर गुणाकार,স্কেলাৰ গুণন
स्केलर उत्पादन,স্কেলাৰ উৎপাদন
स्केलर प्रमाण,স্কেলাৰ পৰিমাণ
स्केलर ट्रिपल उत्पादन,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
दृश्य त्रिकोण,scelene ত্ৰিভুজ
विखुरलेला आकृती,বিক্ষিপ্ত ডায়েগ্ৰাম
श्रोडिंगर समीकरण,শ্ৰডিংগাৰ সমীকৰণ
हंगामी चढउतार,ঋতুভিত্তিক উঠা-নমা
secant,secant
secant पद्धत,secant পদ্ধতি
दुसरा व्युत्पन्न,দ্বিতীয় ব্যুৎপত্তি
दुसरी ऑर्डर,দ্বিতীয় ক্ৰমৰ
विभाग,শাখা
क्षेत्र,খণ্ড
वक्र भाग,এটা বক্ৰৰ অংশ
स्वत: - संलग्न,self — সংযুক্ত
स्वत: संलग्न ऑपरेटर,self adjoint অপাৰেটৰ
स्वत: - संयुग्मित,self — সংযুক্ত
semiaxis,অৰ্ধঅক্ষ
अर्धवर्तुळ,অৰ্ধবৃত্ত
अर्ध-निश्चित मॅट्रिक्स,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
अर्ध-निश्चित चतुर्भुज फॉर्म,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
अर्धसमूह,অৰ্ধগোট
अर्ध-मांतर,অৰ্ধ - ব্যৱধান
अर्ध प्रमुख अक्ष,অৰ্ধ প্ৰধান অক্ষ
अर्ध किरकोळ अक्ष,অৰ্ধ ক্ষুদ্ৰ অক্ষ
विभक्त बहुपदी,পৃথক কৰিব পৰা বহুপদ
व्हेरिएबल्सचे पृथक्करण,চলকৰ পৃথকীকৰণ
क्रम,ক্ৰম
अनुक्रम सिद्धांत,ক্ৰমবিন্যাস তত্ত্ব
अनुक्रमिक विश्लेषण,ক্ৰমিক বিশ্লেষণ
अनुक्रमिक नमुना,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
मालिका सहसंबंध,ক্ৰমিক সম্পৰ্ক
मालिका,শৃংখলা
सेट,স্থাপন কৰা
सेक्संट,sextant
Shewhart नियंत्रण चार्ट,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
चिन्ह,চহী
मॅट्रिक्सची स्वाक्षरी,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
चतुर्भुज स्वरूपाची स्वाक्षरी,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
स्वाक्षरी केलेला क्रमांक,স্বাক্ষৰিত নম্বৰ
महत्त्व पातळी,তাৎপৰ্য্যৰ স্তৰ
महत्त्व चाचणी,তাৎপৰ্য্য পৰীক্ষা
लक्षणीय अंक,উল্লেখযোগ্য অংক
साइन चाचणी,চিহ্ন পৰীক্ষা
साइनम फंक्शन,signum ফাংচন
समान लंबवृत्त,একেধৰণৰ উপবৃত্তাকাৰ
समान आकडे,একেধৰণৰ সংখ্যা
समानता,সাদৃশ্য
समान मॅट्रिक्स,একেধৰণৰ মেট্ৰিক্স
साधे बंद वक्र,সহজ বন্ধ বক্ৰ
साधा सहसंबंध,সহজ সম্পৰ্ক
साधी हार्मोनिक गती,সহজ হাৰমনিক গতি
साधे यादृच्छिक नमुना,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
simplex,simplex
सिम्प्लेक्स अल्गोरिदम,simplex এলগৰিদম
सिम्प्लेक्स टेबल,simplex tableau
सिम्पसनचा एक - तिसरा नियम,চিম্পছনৰ এক - তৃতীয় নিয়ম
सिम्युलेशन तंत्र,চিমুলেচন কৌশল
एकाचवेळी विभेदक समीकरणे,একেলগে অৱভেদ্য সমীকৰণ
एकाचवेळी समीकरणे,একেলগে সমীকৰণ
साइन,sine
साइन वक्र,চাইন বক্ৰ
सिंगलटन,singleton
एकल मूल्यवान कार्य,একক মূল্যৰ ফাংচন
एकवचन अविभाज्य,একবচন অখণ্ড
एकलता,এককতা
एकवचन मॅट्रिक्स,একক মেট্ৰিক্স
एकवचन उपाय,একক সমাধান
नमुन्याचा आकार,নমুনাৰ আকাৰ
विकृत वितरण,তিৰ্যক বিতৰণ
स्क्यू-हर्मिटियन मॅट्रिक्स,skew-হাৰমিটিয়ান মেট্ৰিক্স
तिरकसपणा,তিৰ্যকতা
स्क्यू सिमेट्रिक मॅट्रिक्स,skew প্ৰতিসম মেট্ৰিক্স
स्लॅक व्हेरिएबल,slack ভেৰিয়েবল
उतार,এঢলীয়া
उतार ग्रेडियंट,ঢালৰ গ্ৰেডিয়েণ্ট
लहान कंस,সৰু সৰু বন্ধনী
गुळगुळीत वक्र,মসৃণ বক্ৰ
गुळगुळीत कार्य,মসৃণ কাৰ্য্য
वेळ मालिका गुळगुळीत,সময় শৃংখলাৰ মসৃণকৰণ
सौर यंत्रणा,সৌৰজগত
solenoidal वेक्टर,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
घन,গোটা
घन भूमिती,কঠিন জ্যামিতি
उपाय,সমাধান
मालिकेत उपाय,শৃংখলাবদ্ধভাৱে সমাধান
समाधान मॅट्रिक्स,সমাধান মেট্ৰিক্স
त्रिकोणाचे समाधान,ত্ৰিভুজৰ সমাধান
समाधान जागा,সমাধান স্থান
सोनीन बहुपदी,সোনাইন বহুপদ
जागा,স্থান
जागा वक्र,স্থান বক্ৰ
पसरलेला संच,স্পেনিং চেট
अवकाशीय सहकोरेलोग्राम,স্থানীয় কোৰেলোগ্ৰাম
विशेष रेखीय गट,বিশেষ ৰৈখিক গোট
विशेष ऑर्थोगोनल गट,বিশেষ অৰ্থগনেল গোট
विशिष्ट गुरुत्व,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
वर्णक्रमीय मॅपिंग प्रमेय,বৰ্ণালী মেপিং উপপাদ্য
फंक्शनचा स्पेक्ट्रम,এটা ফলনৰ বৰ্ণালী
गोल,গোলক
गोलाकार समन्वय प्रणाली,গোলাকাৰ স্থানাংক ব্যৱস্থা
गोलाकार ध्रुवीय समन्वय,গোলাকাৰ মেৰু স্থানাংক
गोलाकार त्रिकोण,গোলাকাৰ ত্ৰিভুজ
गोलाकार त्रिकोणमिती,গোলাকাৰ ত্ৰিকোণমিতি
सर्पिल,সৰ্পিল
चौरस,বৰ্গ
चौकोनी कंस,বৰ্গক্ষেত্ৰৰ বন্ধনী
चौरस अविभाज्य,বৰ্গ ইন্টিগ্ৰেবল
चौरस मॅट्रिक्स,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
वर्गमुळ,বৰ্গমূল
नमुना घेण्याचा टप्पा,নমুনা সংগ্ৰহৰ পৰ্যায়
पायर्या फंक्शन,চিৰিৰ কাৰ্য্য
प्रमाणित विचलन,মানক বিচ্যুতি
मानक आतील उत्पादन,মানক ভিতৰৰ উৎপাদন
समतोल स्थिती,ভাৰসাম্যৰ অৱস্থা
स्थिर वक्र,স্থবিৰ বক্ৰ
स्थिर बिंदू,স্থবিৰ বিন্দু
स्थिर मूल्य,স্থবিৰ মান
आकडेवारी,পৰিসংখ্যা
सांख्यिकीय,পৰিসংখ্যাগত
सांख्यिकीय डेटा,পৰিসংখ্যাগত তথ্য
सांख्यिकीय वितरण,পৰিসংখ্যাগত বিতৰণ
सांख्यिकीय गृहीतक,পৰিসংখ্যাগত অনুমান
सांख्यिकीय निष्कर्ष,পৰিসংখ্যাগত অনুমান
सांख्यिकीय मॉडेल,পৰিসংখ্যাগত আৰ্হি
सांख्यिकीय लोकसंख्या,পৰিসংখ্যাগত জনসংখ্যা
सांख्यिकीय गुणवत्ता नियंत्रण,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
आकडेवारी,পৰিসংখ্যা
स्थिर,স্থিৰ
स्थिर राज्य उपाय,স্থিৰ অৱস্থাৰ সমাধান
सरळ चढण (वक्र),ঠেক আৰোহণ (এটা বক্ৰৰ)
सर्वात उंच चढण डिझाइन,steepest আৰোহণ ডিজাইন
सर्वात उंच कूळ,ঠেকতম অৱতৰণ
चरण कार्य,ষ্টেপ ফাংচন
स्टर्लिंग मालिका,ষ্টাৰলিং ছিৰিজ
स्टोकेस्टिक,ষ্ট&#39;কেষ্টিক
स्टोकास्टिक मॅट्रिक्स,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
स्टोकास्टिक मॉडेल,ষ্ট&#39;কেষ্টিক মডেল
स्टोकास्टिक प्रोग्रामिंग,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
स्टोकास्टिक व्हेरिएबल,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
स्टोक्सचे प्रमेय,ষ্টকছৰ উপপাদ্য
सरळ रेषा,সৰলৰেখা
स्तर तक्ता,স্তৰৰ লেখচিত্ৰ
स्तरीकरण,স্তৰবিন্যাস
स्तरीकृत नमुना,স্তৰিত নমুনা সংগ্ৰহ
प्रवाह-रेषा,ষ্ট্ৰিম-লাইন
ताण,চাপ
काटेकोरपणे बहिर्वक्र कार्य,কঠোৰভাৱে উত্তল ফলন
काटेकोरपणे कमी होत आहे,কঠোৰভাৱে হ্ৰাস পাইছে
काटेकोरपणे वाढत आहे,কঠোৰভাৱে বৃদ্ধি পাইছে
काटेकोरपणे मोनोटोनिक कार्य,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
उप-संग्रह,উপ-সংগ্ৰহ
उप निर्धारक,উপ নিৰ্ণায়ক
उपक्षेत्र,উপক্ষেত্ৰ
उपसमूह,উপগোট
उप-मांतर,উপ-ব্যৱধান
सबमॅट्रिक्स,উপমেট্ৰিক্স
सबस्क्रिप्ट,চাবস্ক্রিপ্ট
त्यानंतरचा,উপক্ৰম
उपसंच,উপগোট
सबस्पेस,উপস্থান
बदली,প্ৰতিস্থাপন
subtangent,উপস্পৰ্শক
वजा करणे,subtend
वजा करा,বিয়োগ কৰক
वजाबाकी,বিয়োগ কৰা
सलग,ক্ৰমাগত
सलग भेद,ক্ৰমাগত পাৰ্থক্য
सलग एकीकरण,ক্ৰমাগত সংহতি
उत्तराधिकारी,উত্তৰাধিকাৰী
प्रत्यय,প্ৰত্যয়
बेरीज,মুঠ
बेरीज फंक्शन,যোগফল ফলন
जोडण्यायोग्य,summable
आदेश,summand
बेरीज,যোগফল
समीकरण अधिवेशन,ছামেচন কনভেনচন
बेरीज सूत्र,যোগফল সূত্ৰ
मालिकेची बेरीज,শৃংখলাৰ যোগফল
बेरीज चिन्ह,যোগফল চিহ্ন
बेरीज ते अनंत,অসীমলৈ যোগফল
सुपरस्क्रिप्ट,চুপাৰস্ক্রিপ্ট
सुपरसेट,ছুপাৰছেট
सुपरसोनिक प्रवाह,ছুপাৰছনিক প্ৰবাহ
पूरक कोन,পৰিপূৰক কোণ
समर्थन हायपरप्लेन,হাইপাৰপ্লেন সমৰ্থন কৰা
फंक्शनचे समर्थन,কাৰ্য্যৰ সমৰ্থন
समजा,ধৰা হওক
सर्वोच्च,সৰ্বোচ্চ
surd,surd
पृष्ठभाग,পৃষ্ঠ
पृष्ठभागाचे क्षेत्रफळ,পৃষ্ঠভাগৰ ক্ষেত্ৰফল
पृष्ठभाग अविभाज्य,পৃষ্ঠৰ অবিচ্ছেদ্য
सर्जेशन,ছাৰ্জেকচন
surjective,surjective
सर्जेक्टिव्ह नकाशा,surjective মানচিত্ৰ
चिन्ह,চিহ্ন
प्रतीकात्मक तर्क,প্ৰতীকী যুক্তি
प्रतीकात्मक मॉडेल,প্ৰতীকী আৰ্হি
सममितीय,প্ৰতিসম
सममितीय,প্ৰতিসম
सममितीय निर्धारक,প্ৰতিসম নিৰ্ণায়ক
सममितीय फरक,প্ৰতিসম পাৰ্থক্য
सममित मॅट्रिक्स,প্ৰতিসম মেট্ৰিক্স
प्रणाली विश्लेषण,ব্যৱস্থা বিশ্লেষণ
पद्धतशीर नमुना,পদ্ধতিগত নমুনা সংগ্ৰহ কৰা
टेबल,মেজ
झांकी,tableau
अविभाज्य सारणी,অখণ্ডৰ টেবুল
सारणी,টেবুলাৰ
सारणी फॉर्म,টেবুলাৰ ৰূপ
सारणी लॉगरिदम,টেবুলাৰ লগাৰিদম
सारणी,টেবুলত লিখা
सारणीबद्ध मूल्य,টেবুল কৰা মান
सारणी,টেবুলেচন
टॅब्युलेटर,টেবুলেটৰ
शेपूट,নেজ
शेपटीचे क्षेत्र (वितरणाचे),ঠেংৰ অঞ্চল (বিতৰণৰ)
स्पर्शिकता,স্পৰ্শকতা
स्पर्शिका,স্পৰ্শক
स्पर्शिका हायपरप्लेन,স্পৰ্শক হাইপাৰপ্লেন
स्पर्शिक,স্পৰ্শকীয়
स्पर्शिक घटक,স্পৰ্শক উপাদান
स्पर्शिका विभाग,স্পৰ্শক অংশ
स्पर्शरेषा,স্পৰ্শক ৰেখা
स्पर्शिका विमान,স্পৰ্শক সমতল
स्पर्शिका जागा,স্পৰ্শক স্থান
टेप पंच,টেপ পাঞ্চ
टेप रीडर,টেপ ৰিডাৰ
टॉबेरियन प्रमेय,টাউবেৰিয়ান উপপাদ্য
टेलरचे प्रमेय,টেইলৰৰ উপপাদ্য
Tchebychev मेट्रिक,ট্চেবিচেভ মেট্ৰিক
टी-वितरण,t-বিতৰণ
टेलिस्कोपिक मालिका,টেলিস্কোপিক শৃংখলা
ऐहिक निर्देशांक,টেম্প&#39;ৰেল স্থানাংক
ऐहिक संबंध,লৌকিক সম্পৰ্ক
टेम्पोरल व्हेरिएबल,টেম্প&#39;ৰেল ভেৰিয়েবল
ताणासंबंधीचा शक्ती,টান শক্তি
टेन्सर,টেনছৰ
टेन्सर विश्लेषण,টেনছৰ বিশ্লেষণ
टेन्सर उत्पादन,টেনছৰ উৎপাদন
तात्पुरते सूत्रीकरण,আংশিক প্ৰস্তুতি
मुदत,কাল
टर्मिनल स्थिती,টাৰ্মিনেল অৱস্থা
टर्मिनल वेग डायव्ह,টাৰ্মিনেল বেগ ডাইভ
दशांश समाप्त करणे,দশমিক সমাপ্ত কৰা
मुदत मूल्ये,টাৰ্ম মূল্যসমূহ
शब्दानुसार भिन्नता,টাৰ্মৱাইজ পাৰ্থক্য
टर्मवार एकीकरण,টাৰ্মৱাইজ সংহতি
तिरंगी,ternary
चाचणी,পৰীক্ষা
भिन्नतेच्या एकसमानतेसाठी चाचणी,ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা
चाचणी कार्य,পৰীক্ষা কাৰ্য্য
गृहीतकांची चाचणी,অনুমানৰ পৰীক্ষা
