Bengali,Hindi
ঘড়ির কাঁটার দিকে মেরুকরণ,दक्षिणावर्ती ध्रुवण
রিং কাউন্টার,वलय गणक
রিং চুম্বক,वलय चुंबक
রিং টপোগ্রাফি,वलय स्थलाकृति
নিনাদ কুন্ডলি,निनाद कुंडली
শব্দ প্রবাহ,निनाद धारा
উর্মি ব্যান্ড এক্সটেনশন,उर्मि बैंड विस्तार
শক্তি ক্যালকুলেটর,उर्मि गणक
উর্মি বাতিল,उर्मि निरस्तन
উর্মি প্রস্থ,उर्मि चौड़ाई
ঝুঁকি,रिस्क
উত্থানের সময়কাল,उत्थान काल
উচ্চতা সংবেদনশীলতা,उत्थानकाल संवेदनशीलता
ক্রমবর্ধমান কোর,उद्गामी कोर
RLC ফিল্টার,RLC फिल्टर
বর্গ-গড়-মূল পর্যায়ক্রমে বর্তমান পটেনশিওমিটার,वर्ग-माध्य-मूल प्रत्यावर्ती धारा विभवमापी
স্কয়ার-মিন রুট ডিটেক্টর,वर्ग-माध्य मूल संसूचक
যন্ত্রমানব নির্মাণ বিদ্যা,रोबोटिकीस
রোচেল লবণ,रोचेल लवण
অপ্রতিসম অ্যান্টেনা,विषम लंबाक्ष ऐंटेना
উত্থান,अपवेल्लन
vellac আবরণ,वेल्लक लेप
ভেলাক টিন স্থানান্তর,वेल्लक टिनास्तरण
বিচ্যুতি ফ্যাক্টর,अपवेल्लन गुणक
কক্ষ তাপমাত্রায়,कक्ष ताप
মূল অবস্থান,मूल बिंदुपथ
বিয়োগ এক বর্গমূল,ऋण एक का वर्गमूल
বর্গ-মান মূল মান,वर्ग-माध्य मूल मान
ঘূর্ণায়মান,घूर्णक
ঘূর্ণায়মান attenuator,घूर्णी क्षीणकारी
ঘূর্ণন নির্দেশ,घूर्ण-अनुदेश
ঘূর্ণনশীল ভেক্টর,घूर्णी सदिश
কাছাকাছি ত্রুটি,निकटन-त्रुटि
রাউটার,अनुमार्गक
রুথ পরীক্ষা,राउथ परीक्षण
ruth-harwijs অ্যারে,रूथ-हरविज व्यूह
নোমি পরীক্ষা,नोमि परिक्षण
r- প্যারামিটার,आर-प्राचल
rs-complement (র্যাডিক্স কমপ্লিমেন্ট),rs-पूरक (मूलांक पूरक)
আর এস. ফ্লিপ-ফ্লপ,आर.एस. फ्लीप-फ्लॉप
আরটিডি (রেজিস্ট্যান্স হিট ডিটেক্টর),RTD (प्रतिरोध ताप संसूचक)
রুবি লেজার,रूबी लेजर
rod-stream,डंडा-धारा
চলে যাও,पलायन
রাডবার্গের ধ্রুবক,रेडवर्ग नियतांक
rz-কোড,Rz-कूट
নিরাপদ অঞ্চল,सुरक्षित प्राचल क्षेत्र
"নিরাপদ গুণক, নিরাপত্তা সূচক","निरापद गुणक, सुरक्षांक"
সেলিনের ফিল্টার,सेलेन की फिल्टर
নমুনা এবং ধরে রাখুন,सैम्पल ऐंड होल्ड
নমুনা এবং হোল্ড সার্কিট,सैंपल ऐंड होल्ड परिपथ
নমুনা তথ্য,प्रतिचय डेटा
নমুনা সিআরও,प्रतिचयन सी.आर.ओ.
স্যাম্পলিং ফাংশন,प्रतिचयन फलन
নমুনা অসিলোস্কোপ,प्रतिचयन दोलनदर्शी
নমুনা উপপাদ্য,प्रतिचयन प्रमेय
নমুনা ভোল্টমিটার,प्रतिचयन वोल्टमापी
স্যাটেলাইট,उपग्रह
স্যাটেলাইট সম্প্রচার,उपग्रह प्रसारण
স্যাটেলাইট যোগাযোগ,उपग्रह संचार
স্যাটেলাইট ট্রান্সমিশন উইন্ডো,उपग्रह संचरण विंडो
স্যাটেলাইট স্টেশন,उपग्रह स्टेशन
স্যাটেলাইট টিভি,उपग्रह दूरदर्शन
স্যাচুরেটেড যুক্তি,संतृप्त तर्क
স্যাচুরেশন,संतृप्ति
স্যাচুরেশন বিলম্ব,संतृप्त विलंब
স্যাচুরেশন ফ্লাক্স ঘনত্ব,संतृप्ति फ्लक्स घनत्व
সম্পৃক্তি বিন্দু,संतृप्ति बिंदु
স্যাচুরেশন ভোল্টেজ,संतृप्ति वोल्टता
অ্যারিড্যান্ট ফিল্টার,आरिदंत फिल्टर
ডেন্ট জেনারেটর দেখেছি,आरी दंती जनित्र
aridanti তরঙ্গ ফর্ম,आरिदंति तरंग रूप
স্কেলার,अदिश
স্কেল গুণক,स्केल गुणक
স্ক্যানিং পথ,क्रमवीक्षण पथ
স্ক্যানার,क्रमवीक्षक
স্ক্যানিং,क्रमवीक्षण
বিক্ষিপ্ত সংক্রমণ,प्रकीर्ण संचरण
বিচ্ছুরণকারী,प्रकीर्णक
পদ্ধতিগত ক্যাপচার,व्यवस्थित प्रग्रहण
স্মিথ ট্রিগার,स्मिट ट्रिगर
স্কটকি ডায়োড,शॉट्की डायोड
প্রশমন প্রতিক্রিয়া,शमान अनुक्रिया
ফোলা চেম্বার,प्रस्फुरण कक्ष
scintillating,प्रस्फुरक
শ্বাসরোধ,अस्फुटक
পর্দা প্রদর্শন,स्कीन प्रदर्श
আবরণ,आवरण
সিঙ্ক্রোনাস ডায়নামিক RAM (SDRAM),तुल्यकालिक गतिक रैम (एस.डी.रैम)
সিকাম কোডাক,सिकाम कोडक
সেক্যান্ট নিয়ম,सीकेंट नियम
দ্বিতীয় অনুমান,द्वितीय सन्निकटन
দ্বিতীয় ফাটল,द्वितीय भंजन
দ্বিতীয় সুরেলা,द्वितीय संनादी
দ্বিতীয় অর্ডার লুপ,द्वितीय क्रम लूप
সেকেন্ডারি সেল,द्वितीयक सेल (द्वतीयक सेल)
গৌণ নির্গমন,द्वितीयक उत्सर्जन
সেকেন্ডারি কয়েল,द्वितीयक कुंडलन
রেডিয়াল হর্ন,त्रिज्याखंडी शृंग
বিভাজন ফ্যাক্টর,त्रिज्यखंडन फामेंट
অন্বেষণ সময়কাল,अन्वेषण काल
ব্লক রেজিস্টার,खंड पंजी
নির্বাচন প্রক্রিয়া,चयन प्रक्रिया
নির্বাচনী উচ্চারণ,वरणात्मक अवतीव्रण
নির্বাচনী অক্সিডেশন,वरणात्मक ऑक्सीकरण
"সিলেক্টিভিটি, সিলেক্টিভিটি","चयनात्मकता, वरणात्मकता"
ফ্রিকোয়েন্সি নির্বাচনীতা,आवृत्ति चयनात्मकता
সেলেনিয়াম রেকটিফায়ার,सेलेनियम दिष्टकारी
স্ব সারিবদ্ধ গেট,स्व संरेखीय गेट
স্ব আরোপ,स्वत: अभिनति
স্বয়ংচালিত,स्वप्रेरकत्व
আত্ম নিমজ্জন,स्व-विसर्जन
স্ব-উপবৃত্তাকার কোড,स्व-लांबिक कूट (कोड)
আধা লগারিদমিক স্কেল,अर्ध लघुगणक स्केल
অর্ধপরিবাহী,अर्धचालक
সেমিকন্ডাক্টর লেজার ডায়োড,अर्धचालक लेसर डायोड
সেন্সিং টার্মিনাল,संवेद टर्मिनल
সেন্সর,संवेदिका
সংবেদনশীলতা,सुग्राहिता
সেন্সর,संवेदक
অনুক্রমিক অ্যাক্সেস,अनुक्रमिक अभिगम
অনুক্রমিক সার্কিট,अनुक्रमिक परिपथ
অনুক্রমিক এনকোডিং,अनुक्रमिक कूटवाचन
ইন্ডেক্সড মেমরি,अनुक्रमित स्मृति
ক্লাস অ্যাক্সেস,श्रेणी अभिगम
বর্গ যোগকারী,श्रेणी योजक
সিকোয়েন্স ডেটা পোর্ট,अनुक्रम डाटा पोर्ट
ক্লাস পোর্ট,श्रेणी पोर्ट
ক্যাটাগরি প্রিন্টার,श्रेणी प्रिंटर
অনুক্রমিক স্থানান্তর,श्रेणीक्रम स्थानांतरण
পরিসীমা সেল,श्रेणी सेल
গ্রেড অবক্ষয় রেজিস্টার,श्रेणी अवमंदन पंजी
বিভাগ রিচার্জ,श्रेणी पुनर्भरण
পরিসীমা ওহমিটার,श्रेणी ओममीटर
সিরিজ সমান্তরাল সার্কিট,श्रेणी-समांतर परिपथ
শ্রেণী নিয়ন্ত্রক,श्रेणी नियामक
পরিসীমা অনুরণন,श्रेणई अनुनाद
সিরিজ টিউনড সার্কিট,श्रेणी समस्वरित परिपथ
পরিসীমা ভোল্টেজ নিয়ন্ত্রক,श्रेणी वोल्टता नियामक
"সার্ভার, সার্ভার","सर्वर, परिसेवक"
servo পরিবর্ধক,सर्वो प्रवर्धक
সার্ভো যান্ত্রিক পদ্ধতি,सर्वो यांत्रिक विधि
servo recoder,सर्वो पुनर्कूटक
সজ্জা সময়,सज्जा काल
সমন্বয় সময়কাল,समंजन काल
অক্টাল ডিকোডার,सप्तखंड विकूटक
সপ্তখণ্ড প্রদর্শন,सप्तखंड प्रदर्श
ছায়া আবরণ; ছায়া মুখোশ,छाया आवरण; शैडो मास्क
ছায়া স্মৃতি,छाया स्मृति
শ্যাননের উপপাদ্য,शेनॉन प्रमेय
স্টোরেজ বয়স,निधानी आयु
সংরক্ষণকারী,परिरक्षक
স্থানান্তর কাউন্টার,स्थानांतरण गणक
স্থানচ্যুতি নিবন্ধন,विस्थापन रजिस्टर
শক উদ্দীপনা,प्रघाती उत्तेजन
শক সংকট,प्रघात संकट
সংক্ষিপ্ত পথ বর্তমান,लघुपथ धारा
শর্ট সার্কিট সুরক্ষা,लघुपथ सुरक्षा
সংক্ষিপ্ত প্রভাব,लघु प्रभाव
"হট্টগোল, গুলির শব্দ","पटपटाहट, शाट रव"
সংক্ষিপ্ত বিলম্ব লাইন,लघुकृत विलंब लाइन
শট শব্দ,शॉट रव
পাশের পথ,पार्श्व पथ
ফুটপাথ স্রোত,पार्श्वपथ धारा
শান্ট ডিভাইস,शंट युक्ति
শান্ট রিচার্জ,शंट पुनर्भरण
শান্ট মিটার,शंट मीटर
সাইড সার্কিট,पार्श्वपथ परिपथ
শান্ট ক্লাস দম্পতি,शंट श्रेणी युगल
পার্শ্ব ব্যান্ড,पार्श्व बैंड
সাইড ব্যান্ডের আওয়াজ,पार्श्व बैंड रव
পার্শ্বীয় ক্যারিয়ার ফ্রিকোয়েন্সি,पार्श्व वाहक आवृत्ति
"পার্শ্বীয় স্থানান্তর, পার্শ্বীয় ল্যাভ","पार्श्व पाली, पार्श्व लॉव"
কণ্ঠ্য স্বর,पार्श्व स्वरक
সিমেন্স,सीमेंस
প্রতীক বক্স,चिह्न द्वयंक
চিহ্ন আকার,चिह्न परिमाण
ভলিউম নম্বর চিহ্নিত করুন,चिह्न परिमाण संख्या
সংকেত বিশ্লেষণ,संकेत विश्लेषण
সংকেত সনাক্তকারী,संकेत संसूचक
সংকেত উৎপাদক,संकेत जनित्र
সিগন্যাল পোলার আইসোলেটর,संकेत ध्रुवीय पृथक्कारी
সংকেত পরিমাপ,संकेत क्वान्टमीकरण
সংকেত তীব্রতা,संकेत तीव्रता
সংকেত-টু-বেয়ার অনুপাত,संकेत-कोलाहल अनुपात
সিলিকন নিয়ন্ত্রিত সংশোধনকারী,सिलिकन नियंत्रित दिष्टकारी
সিলিকন নিয়ন্ত্রিত সুইচ,सिलिकन नियंत्रित स्वीच
সিলিকন ডাই অক্সাইড,सिलिकन डाइआक्साइड
সিলিকন গেট,सिलिकन गेट
সিলিকন নাইট্রাইড,सिलिकन नाइट्राइड
সিলিকন-অক্সাইড পদ্ধতি,सिलिकन-आक्साइड पद्धति
সিলিকন ট্রানজিস্টর,सिलिकॉन ट्रांजिस्टर
সিলিকন বাফার,सिलिकन बेफर
রেশম আবরণ,सिल्क आवरण
সিমপ্লেক্স কোড,सिम्पलेक्स कूट (कोड)
একক লিঙ্ক,एकधा कड़ी
অনুকরণ inducer,अनुकारित प्रेरक
সিমুলেশন পদ্ধতি,अनुकार प्रवधि
এমুলেটর,अनुकारक
সাইন ফলন জেনারেটর,साइनफलन जनित्र
sine অবিচ্ছেদ্য,साइन समाकल
সাইন বর্গ তরঙ্গ রূপান্তরকারী,साइन वर्ग तरंग परिवर्तक
সাইন ওয়েভ সংশ্লেষণ,साइन तरंग संश्लेषण
সাইন-স্কয়ার ওয়েভ জেনারেটর,साइन-वर्ग तरंग जनित्र
একক বোর্ড কম্পিউটার,एकल बोर्ड अभिकलित्र
একক ক্ষমতা ক্ষতিপূরণ,एकल धारिता प्रतिपूरण
একক চিপ মাইক্রোপ্রসেসর,एकल चिप माइक्रोप्रोसेसर
একক ঘনত্ব ডিস্ক,एकल घनतव डिस्क
একক শিরা আউটপুট,एकलशिरा निर्गम
একক-মেরু দ্বিপ্রকল্প সুইচ,एकल-धुवीय द्विप्रक्षेप स्वीच
একক প্লেব্যাক ব্যান্ড (SSB),एकल पार्श्व बैंड (एस.एस.बी.)
একক সাইড ডিস্ক,एकल पार्श्व डिस्क
একক প্রবণ ADC,एकल प्रवण ए.डी.सी.
একক পর্যায় নির্বাহ,एकल सोपान निस्पादन
একক সরবরাহ কর্মক্ষম পরিবর্ধক,एकल प्रदाय संक्रियात्मक प्रवर्धक
একক সরবরাহ অপারেশন,एकल आपूर्ति प्रचालन
নিমজ্জন,निमज्जन
সাইনুসয়েডাল প্রতিক্রিয়া,ज्यावक्रीय अनुक्रिया
সাইনুসয়েডাল তরঙ্গ,ज्यावक्रीय तरंग
স্কু ক্লক,स्क्यू क्लॉक/विषमतलीय क्लॉक
পৃষ্ঠ প্রভাব,सतह-प्रभाव
ভলিউম তরঙ্গ,व्योम तरंग
আকাশ তরঙ্গ সংক্রমণ,आकाश तरंग संचरण
অধীনস্থ,अधीन
সুপ্ত মোড,सुप्‍त विधा
ধাপ মোটর,सोपान मोटर
স্লুইস হার,स्लू दर
প্রবণ সনাক্তকারী,प्रवण संसूचक
স্লটেড লাইন,खांचित लाइन
আবছা ফিউজ,मंद फ्यूज
ধীরগতির স্ক্যানিং টেলিভিশন,मंद क्रमवीक्षण टेलीविजन
ছোট ইন্টিগ্রেশন (SSI),लघु एकीकरण (एस.एस.आई.)
সংক্ষিপ্ত সংকেত বিশ্লেষণ,लघु संकेत विश्‍लेषण
সংক্ষিপ্ত সংকেত মডেল,लघु संकेत मॉडल
স্মার্ট কার্ড,स्मार्ट कार्ड
স্মার্ট ফ্যান,स्मार्ट फैन
smectic স্ফটিক,स्मेक्टिक क्रिस्टल
স্মিথ চার্ট,स्मिथ चार्ट
স্মোক ডিটেক্টর,धूम संसूचक
মুছে ফেলা,मसृणीकरण
তুষার প্রভাব,स्नो प्रभाव
ঘাতশোষক,प्रघाती उर्जा अवशोषक
শক শোষণকারী সার্কিট,प्रघात-अवशोषी परिपथ
শক কারেন্ট,प्रघाती धारा
সকেট,सॉकेट
সফট কপি,मृदु प्रति
নরম রিটার্ন,सॉफ्ट रिटर्न
নরম স্যাচুরেশন,मृदु संतृप्‍ति
নরম শুরু,मृदु प्रारंभ
সফটওয়্যার,सॉफ्टवेयर
সৌর কোষ,सौर सेल
সৌর প্যানেল,सौर पैनेल
ঝাল,सोल्डर
ঝাল সেতু,सोल्डर सेतु
সোলেনয়েড,परिनलिका
কঠিন অবস্থা আবিষ্কারক,ठोस अवस्था संसूचक
কঠিন অবস্থা ডিভাইস,ठोस अवस्था युक्‍ति
কঠিন রাষ্ট্র রিলে,ठोस अवस्था रिले
সোনার,सोनार
এসওএস,एस.ओ.एस.
ভয়েস সক্রিয় সুইচ,ध्‍वनि संक्रियित स्वीच
শব্দ জেনারেটর,ध्वनि जनित्र
সোর্স কোড,स्रोत कोड
উৎস কোডিং,स्रोत कोडन
উত্স মিলিত,स्रोत युग्मित द्‍वय
উৎস ডিস্ক,स्रोत डिस्क
সোর্স ট্রেইলিং,श्रोत अनुगामी
উৎস প্রতিফলন কোডিং,स्रोत प्रतिबिंब कोडन
"স্থান, স্থান, স্থান, আকাশ","अंतरिक्ष, समष्‍टि, स्थल, आकाश"
স্পেস বার,स्पेस बार
আন্তঃস্থায়ী আবেগ,अंतराकाशी आवेश
মাল্টিপ্লেক্সার স্পেস/স্টিরিও বিভাগ,बहुसंकेतक समष्‍टि/त्रिविम विभाजन
ইন্টারভাল ডিভাইডেড মাল্টিপ্লেক্সিং,अंतराल विभाजित बहुसंकेतन
কভারেজ উচ্চ অনুপাত,व्याप्‍ति उच्चता अनुपात
স্থান তরঙ্গ,अंतरिक्ष तरंग
স্পার্কিং ব্যবধান,स्फुलिंग अंतराल
spdt সুইচ,एस.पी.डी.टी. स्वीच
স্পিকার,स्पीकर
সবিস্তার বিবরণী পাতা,विनिर्देश शीट
"বর্ণালী, বর্ণালী","वर्णपट्ट, स्पेक्ट्रम"
বর্ণালী বিশ্লেষক,स्पेक्ट्रमी विश्‍लेषक
"বক্তৃতা সংশ্লেষণ, ভয়েস সংশ্লেষণ","वाक् संश्‍लेषण, ध्वनि संश्‍लेषण"
চলমান ক্যাপাসিটর,चालवर्धी संधारित्र
বিরোধী কোলিক,शूल निरोधक
চক্র স্থিতিশীলতা,प्रचक्रण स्थायीकरण
খণ্ডিত-শিল্প কোডিং,खंडित-कला कोडन
ভাঙা শক্তি উৎস,खंडित शक्‍ति स्रोत
স্প্লিটার,विखंडक
"wrapping, spooling","लपेटन, स्पूलन"
এসপিএসটি সুইচ,एस.पी.एस.टी. स्वीच
ভার্চুয়াল (ছদ্ম) মেমরি লেখা,आभासी (छद्‍म) स्मृति लेखन
বিভ্রান্তিকর প্রতিক্রিয়া,भ्रामक अनुक्रिया
ভার্চুয়াল সংকেত,आभासी संकेत
ইনজেকশন,कणक्षेपण
ক্লাস নিয়ম নির্দেশক,वर्ग नियम संसूचक
ক্লাস নিয়ম ডিভাইস,वर्गनियम युक्‍ति
বর্গমূল,वर्गमूलक
বর্গ তরঙ্গ,वर्ग तरंग
বর্গাকার তরঙ্গ দোলক,वर्गतरंग दोलित्र
স্থিতিশীলতা ফ্যাক্টর,स्थिरता गुणक
টেকসই পুনর্বিনিয়োগ,स्थायित्व पुनर्निवेश
স্থিতিশীলতা,स्थायीकरण
স্টেবিলাইজার নেটওয়ার্ক,स्थायीकारक नेटवर्क
"স্ট্যাক, স্ট্যাক","चिति, स्टैक"
মনের পরিচালক,चिति निर्देशक
ধাপ দক্ষতা,चरण दक्षता
সমান্তরাল সময়,सांतर समयन
স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন,मानक आयाम मॉडुलन
স্ট্যান্ডার্ড সেল,मानक सेल
আদর্শ চ্যুতি,मानक विचलन
স্ট্যান্ডার্ড টিটিএল,मानक टी.टी.एल.
জরুরী শক্তি সিস্টেম,आपातोपयोगी शक्‍ति तंत्र
অবিচলিত তরঙ্গ,स्थिर तरंग
স্থির তরঙ্গ অনুপাত,स्थिर तरंग अनुपात
দূরত্ব অনুপাত,दूरवर्ती अनुपात
বিট শুরু,प्रारंभ बिट
প্রারম্ভিক পালস,आरंभक स्पंद
অবস্থান চিত্র,स्थिति आरेख
স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম,स्थिति-संक्रमण आरेख
রূপান্তরযোগ্য ফিল্টার,दशापरिवर्तित फिल्टर
স্থির চরিত্র,स्थैतिक अभिलक्षण
স্থিতিশীল বিদুৎ,स्थैतिक विद्‍युत
স্থায়ী স্মৃতি কোষ,अपरिवर्ती स्मृति कोशिका
স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি,स्थैतिक यादृच्छिक अभिगम स्मृति
স্ট্যাটাস রেজিস্টার,स्थिति पंजी
স্থিতি চিহ্ন,स्थिति-चिन्ह
POS টার্মিনাল,स्थिति टर्मिनल
স্টিয়ারিং যুক্তি,स्टीयरिंग तर्क
টায়ার্ড জংশন,सोपान क्रमित जंक्शन
ধাপ নির্দেশক প্রোফাইল,सोपान सूचक प्रोफाइल
পদক্ষেপ প্রতিক্রিয়া,सोपान अनुक्रिया
টায়ার্ড,सोपाननुमा
স্টেপার মোটর,सोपानी मोटर
স্টেরিও সমবাহু,त्रिविम समतुलक
স্টেরিও রিসিভার ফ্রিকোয়েন্সি,स्टीरियो अभिग्राही आवृत्‍ति
টাইট কাপলিং,दृढ़ युग्मन
ব্রেক ব্যান্ড,विराम बैंड
স্টোরেজ লেটেন্সি,भंडारण विलंब काल
স্টোরেজ মেমরি,भंडारण स्मृति
"স্টোরেজ সময়, সময়","भंडारण काल, समय"
বিকৃতি পরিমাপক,विकृति प्रमापी
অবাঞ্ছিত হোল্ডিং,अवांछित धारिता
স্ট্রিং,डोरी
স্টোরেজ সিআরও,संचयन सी.आर.ओ.
স্ট্রোব,स्ट्रोब
স্ট্রোব সার্কিট,स्ट्रोब परिपथ
প্রবর্তক নাড়ি,अभिचायी स्पंद
স্ট্রোক টার্মিনাল,स्ट्रोव टर्मिनल
স্ট্রোবোস্কোপিক গোলক একক,स्ट्रोबोस्कोपिक स्फर इकाई
অসম্পূর্ণ,स्टब
তালাবদ্ধ,रूद्ध
অচল পরিস্রুতি,रूद्‍ध निस्पंद (रूद्‍ध निष्पंद)
কেঁপে ওঠে,शूक
বাহক,उपवाहक
সাবরুটিন,उपनेमका
ব্যাকরণগত চরিত্রের মিশ্রণ,व्यकलानात्मक वर्ण मिश्रण
সাবজেক্টিভ,व्यवकलक
"underlay, substrate","अवस्तर, सबस्ट्रेट"
হাত বিয়োগ,हस्तगत व्यवकलन
বিয়োগ,व्यवकलित
প্রগতিশীল অনুমান,उत्‍तरोत्‍तर संनिकटन
কালানুক্রমিক অনুমান adc,क्रमागत सन्निकटन ए.डी.सी.
হঠাৎ বায়ুমণ্ডলীয় গোলযোগ,आकस्मिक वायुमंडलीय विक्षोभ
সংযোজনকারী পরিবর্ধক,योजक प्रवर्धक
সুপার বিটা ট্রানজিস্টর,सुपर बीटा ट्रांजिस्टर
চূড়ান্ত কম্পিউটার,परम संगणक
সুপার কন্ডাক্টর,अतिचालक
হাইব্রিড রিসিভার,अतिसंकरण अभिग्राही
সুপার হেটেরোডাইন তত্ত্ব,सुपर हेट्रोडाइन सिद्‍धांत
ওভারপাইপ লাইন প্রসেসর,अतिपाइप लाइन संसाधित्र
সুপার স্কেলার প্রসেসর,अति अदिश संसाधित्र
অভিযোজন তত্ত্ব,आध्यारोपन प्रमेय
ফিড ভোল্টেজ বর্জন অনুপাত,संभरण वोल्टता बहिष्करण अनुपात
অক্জিলিয়ারী চিপ,सहायक चिप
ক্যারিয়ার মড্যুলেশন বন্ধ করুন,निरुद्‍ध वाहक मॉडुलन
পৃষ্ঠ শব্দ তরঙ্গ,पृष्‍ठ ध्वनि तरंग
পৃষ্ঠা বাধা,पृष्‍ठ रोधक
পৃষ্ঠা বার আবিষ্কারক,पृष्‍ठ रोधिका संसूचक
পৃষ্ঠা চার্জ,पृष्‍ठ आवेश
পৃষ্ঠা ধাপ স্ট্রীম,पृष्‍ठ चरण धारा
ইনস্টল করা ডিভাইস,पृष्‍ठारोपित युक्‍ति
পৃষ্ঠা ইনস্টল করা প্রযুক্তি,पृष्‍ठ स्थापित प्रौद्‍योगिकी
ঢেউ,महोर्मि
ঢেউ প্রবাহ,प्रोत्कर्ष धारा
প্রতিবন্ধকতা বৃদ্ধি,प्रोत्कर्ष प्रतिबाधा
ঢেউ রক্ষাকারী,महोर्मि रक्षक
বৃদ্ধি রেজিস্টার,प्रोत्कर्ष पंजी
উপশমকারী,महोर्मि मंदक
ঢেউ ভোল্টেজ,प्रोत्कर्ष वोल्टता
প্রতিক্রিয়াশীলতা,अनुक्रियता
সংবেদনশীলতা,सुग्राहिता
প্রতিরোধক ভোল্টেজ,प्रतिपालक वोल्टता
সয়ুজ টার্মিনাল,सोयेज टर्मिनल
স্প্রেড জেনারেটর,प्रसर्प जनित्र
প্রস্তুতিমূলক ইউনিট,प्रसर्प इकाई
দোলন,प्रदोलन
দোলন দম বন্ধ করা,डोलन चोक
সুইচ ব্রেকার,स्विच विमुच्छक
সুইচড ক্যাপাসিটর,स्विचित संधारित्र
সুইচড লাভ এমপ্লিফায়ার,स्विचित लब्धि प्रवर्धक
সুইচিং,स्विचन
বীজগণিত পরিবর্তন করা,स्विचन बीजगणित
সুইচিং সার্কিট,स्विचन परिपथ
শেষ ঘন্টা,स्विचन शक्‍ति प्रदाय
সুইচিং নিয়ন্ত্রক,स्विचन नियामक
স্যুইচিং তরঙ্গরূপ,स्विचन तरंगरूप
সুইচ করা প্রোগ্রামেবল টাইমার,स्विचित क्रमादेश टाइमर
চিহ্ন,प्रतीक
প্রতীক সময়কাল,प्रतीककाल
প্রতীকী লেবেল,प्रतीकात्मक लेबल
সিঙ্ক্রোনাস বিভাজক,तुल्यकालिक विभाजक
সিঙ্ক্রোনাস সার্কিট,तुल्यकालिक परिपथ
সিঙ্ক্রোনাস সংকেত,तुल्यकालिक संकेत
সিঙ্ক্রোনাইজার,तुल्यकालक
সিঙ্ক্রোনাস ক্যালকুলেটর,तुल्यकालिक गणक
সিঙ্ক্রোনাস ডিটেক্টর,तुल्यकालिक संसूचक
সিঙ্ক্রোনাস ট্রান্সমিশন,तुल्यकालिक संचरण
সিঙ্ক্রোনাস সনাক্তকরণ,तुल्यकालिक संसूचन
বাক্য গঠন,वाक्य रचना
ফ্রিকোয়েন্সি সিন্থেসাইজার,आवृत्‍ति संश्‍लेषक
"বডি ডিজাইন, সিস্টেম ডিজাইন","निकाय अभिकल्पना, तंत्र रूपांकन"
টি-পাই রূপান্তর,टी-पाइ रुपांतरण
"ট্যাকোমিটার, ঘূর্ণন ভোল্টমিটার","टैकोमीटर, घूर्णवेगमापी"
লেজ প্রবাহ,पुच्छ धारा
ট্যাংক সার্কিট,टैंक परिपथ
ট্যানটালাম ক্যাপাসিটর,टेंटेलम संधारित्र
তাড়ানো,निष्कासन
টেপ রিপ্লে,टेप रिप्ले
"অপসারণকারী, নিষ্কাশনকারী","अपसारक, अंश निष्कासक"
টারবেল পাতা,टार्बेल अंत:पृष्‍ठ
টি-সংযোজক,टी-संबंधक
টেলিডেল্টাস কাগজ,टेलिडेलटूस पेपर
সফর পরিমাপ,टूरमापन
"টেলিফোনি, টেলিফোনি","टेलीफोनी, टेलीफोनतंत्र"
টেলিগ্রাফ,तारलेखी
"টেলিভিশন, দূরদর্শন","टेलिविजन, दूरदर्शन"
টেলিভিশন ক্যামেরা,टेलिविजन कैमरा
টেলিভিশন রিসিভার,टेलिविजन अभिग्राही
টেলিগন উপপাদ্য,टेलेगन प्रमेय
টেট্রোড,टेट्रोड
তাপ ক্ষতিপূরণ,ताप प्रतिपूरण
"rava, ক্রিস্টাল","रवा, क्रिस्टल"
তাপ-ভোল্টেজ রূপান্তরকারী,ताप-वोल्टता परिवर्तक
অস্থায়ী ডেটা রেজিস্টার,अस्थाई डेटा रजिस्टर
টার্মিনাল,टर्मिनल
পরীক্ষা সীসা,टेस्ट लीड
পরীক্ষার সংকেত,परीक्षण संकेत
চতুর্মুখী পরমাণু,चर्तुंसंयोगी परमाणु
তাপ প্রবাহ,तापीय अपवाह
তাপীয় বিচ্ছিন্নতা,तापीय पार्थक्य
"তাপীয় শব্দ, তাপীয় শব্দ","उष्मीय रव, तापीय रव"
তাপ জারণ,उष्मीय आक्सीकरण
থার্মান,उष्मीय प्रतिरोध
তাপ অব্যাহতি,उष्मीय पलायन
তাপ বিরতি,उष्मीय विराम
তাপ - মাত্রা সহনশীল,उष्मीय स्थायित्व
থার্মিয়নিক নির্গমন,तापायनिक उत्सर्जन
তাপ প্রতিরোধক,तापी प्रतिरोधक
থার্মোকল,तापयुग्म
তাপীয় প্রভাব,ताप विद्‍युत प्रभाव
তাপ নিয়ন্ত্রক,ताप नियंत्रक
থেভেনিন উপপাদ্য,थेवेनिन प्रमेय
পাতলা ঝিল্লি,पतली झिल्ली
পাতলা ঝিল্লি ক্যাপাসিটর,पतली झिल्ली संधारित्र
পাতলা ঝিল্লি প্রতিরোধের,पतली झिल्ली प्रतिरोध
থোরিয়াম প্রলিপ্ত টংস্টেন ক্যাথোড,थोरियम लेपित टंगस्टन कैथोड
ক্ষমতার নিয়ম,घात नियम
ট্রিপল সার্কিট,त्रिकला परिपथ
