Punjabi,Malayalam
ਸੰਸਦ (=ਸੰਸਦ),പാർലമെന്റ് (=പാർലമെന്റ്)
ਸੰਸਦ,പാർലമെന്റ്
ਸੰਸਦ,പാർലമെന്റ്
ਸੰਸਦ,പാർലമെന്റ്
ਸੰਸਦ ਐਕਟ,പാർലമെന്റ് നിയമം
ਸੰਸਦ ਮੈਂਬਰ,പാർലമെന്റേറിയൻ
ਸੰਸਦ ਮੈਂਬਰ,പാർലമെന്റേറിയൻ
ਸੰਸਦੀ ਏਜੰਟ,പാർലമെന്ററി ഏജന്റ്
ਪਾਰਨੇਲਿਜ਼ਮ,പാർനെലിസം
ਪੈਰੋਲ,പരോൾ
ਪੈਰੋਲ,പരോൾ
ਪੈਰੀਸਾਈਡ,പാരിസൈഡ്
ਪੈਰੀਸਾਈਡ,പാരിസൈഡ്
ਪੱਖਪਾਤੀ,പക്ഷപാതപരമായ
ਪੱਖਪਾਤੀ,പക്ഷപാതപരമായ
ਪੱਖਪਾਤੀ,പക്ഷപാതപരമായ
ਪਾਸ,കടന്നുപോകുക
ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ),പാസ് വേഡ് (=വാച്ച് വേഡ്)
ਪਤਿਤ,പാത്രിയർക്കീസ്
ਪਤਿਤ,പാത്രിയർക്കീസ്
ਪੈਟਰੀਸ਼ੀਅਨ,പട്രീഷ്യൻ
ਪਤਿਤ,പിതൃസ്വത്ത്
ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ,പാക്സ് ബ്രിട്ടാനിക്ക
ਪੈਕਸ ਰੋਮਾਣਾ,പാക്സ് റൊമാന
ਵੰਸ਼,വംശാവലി
ਵੰਸ਼,വംശാവലി
ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ,പെഡിഗ്രിഡ് വ്യക്തി
ਪੀਰ,സമപ്രായക്കാരൻ
ਪੀਰ,സമപ്രായക്കാരൻ
ਪੀਰੇਜ,പീരേജ്
ਪੀਰੇਜ,പീരേജ്
ਪੀਰੇਜ,പീരേജ്
ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ,അയർലണ്ടിലെ സമപ്രായക്കാർ
ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ,പെനിൻസുലർ പ്രചാരണം
ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ,പെനിൻസുലർ യുദ്ധം
ਪੈਨੈਂਟ,പെനന്റ്
ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
ਧੋਖਾਧੜੀ,വഞ്ചന
ਮਿਆਦ,കാലഘട്ടം
ਮਿਆਦ,കാലഘട്ടം
ਪਰੀਫੇਰੀ,ചുറ്റളവ്
ਸਥਾਈ ਬੰਦੋਬਸਤ,സ്ഥിരമായ സെറ്റിൽമെന്റ്
ਸਦੀਵੀ ਜਾਗੀਰ,വറ്റാത്ത ഫൈഫ്
ਫਾਲੈਂਕਸ,ഫാലാൻക്സ്
ਫਲੈਂਕਸ,ഫാലാൻക്സ്
ਫਰੌਨ,ഫറവോൻ
ਪਿਕਟੋਗ੍ਰਾਮ,ചിത്രഗ്രാം
ਪਿਕਟੋਗ੍ਰਾਫ,ചിത്രഗ്രാഫ്
ਪਿਕਟੋਗ੍ਰਾਫ,ചിത്രഗ്രാഫ്
ਤੀਰਥ,തീർത്ഥാടകൻ
ਸ਼ਰਧਾਲੂ ਪਿਤਾ,തീർത്ഥാടക പിതാക്കന്മാർ
ਲੁੱਟ,കൊള്ള
ਲੁੱਟ,കൊള്ള
ਥੰਮ੍ਹ,സ്തംഭം
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
ਸਮੁੰਦਰੀ ਡਾਕੂ,കടൽക്കൊള്ളക്കാരൻ
ਸਮੁੰਦਰੀ ਡਾਕੂ,കടൽക്കൊള്ളക്കാരൻ
ਖੜੀ ਲੜਾਈ,പിച്ചവെച്ച യുദ്ധം
ਪਲਾਟ,പ്ലോട്ട്
ਪੋਲਿਸ,പോളിസ്
ਪੋਲਿਸ,പോളിസ്
ਰਾਜਨੀਤਿਕ,രാഷ്ട്രീയക്കാരൻ
ਸਿਆਸੀ ਏਜੰਟ,രാഷ്ട്രീയ ഏജന്റ്
ਸਿਆਸੀ ਸ਼ਰਨ,രാഷ്ട്രീയ അഭയം
ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ,രാഷ്ട്രീയ താമസക്കാരൻ
ਸਿਆਸੀ ਅੱਤਵਾਦ,രാഷ്ട്രീയ ഭീകരത
ਪੋਲ ਟੈਕਸ,തിരഞ്ഞെടുപ്പ് നികുതി
ਪੋਂਟੂਨ,പോണ്ടൂൺ
ਪ੍ਰੀਮੀਅਰ,പ്രീമിയർ
ਪ੍ਰੀਮੀਅਰ,പ്രീമിയർ
ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ,പ്രീമിയർഷിപ്പ്
ਪ੍ਰਧਾਨਗੀ,അധ്യക്ഷസ്ഥാനം
ਪ੍ਰਧਾਨਗੀ,അധ്യക്ഷസ്ഥാനം
ਪ੍ਰਧਾਨ,പ്രസിഡന്റ്
ਪ੍ਰਧਾਨ,പ്രസിഡന്റ്
ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ,പ്രെസിഡിയം
ਪ੍ਰਧਾਨ ਮੰਤਰੀ,പ്രധാന മന്ത്രി
ਪ੍ਰਿਮੋਜਨੀਚਰ,പ്രൈമോജെനിച്ചർ
ਪ੍ਰਿੰ,രാജകുമാരൻ
ਪ੍ਰਿੰ,രാജകുമാരൻ
ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ,പ്രിൻസ് ബിഷപ്പ്
ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ,പ്രിൻസ് കൺസോർട്ട്
ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ,രാജകുമാരൻ റീജന്റ്
ਪਿੰਸ ਰੀਗਨੈਂਟ,പിൻസ് റെഗ്നന്റ്
ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ,രാജകുമാരി റീജന്റ്
ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ,രാജകുമാരി
ਰਿਆਸਤ,പ്രിൻസിപ്പാലിറ്റി
ਰਿਆਸਤ,പ്രിൻസിപ്പാലിറ്റി
ਰਿਆਸਤ,പ്രിൻസിപ്പാലിറ്റി
ਇਨਾਮ,സമ്മാനം
ਇਨਾਮ,സമ്മാനം
ਇਨਾਮੀ ਰਕਮ,സമ്മാന തുക
ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ,പ്രൊഫഷണൽ സൈനികൻ
ਵਾਅਦਾ,വാഗ്ദാനം ചെയ്യുക
ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ,പ്രൊമോണ്ടറി കോട്ട
ਰੱਖਿਅਕ,സംരക്ഷിക്കുക
ਰੱਖਿਅਕ,സംരക്ഷിക്കുക
ਰੱਖਿਅਕ,സംരക്ഷിക്കുക
ਪ੍ਰੋਟੇਜ,പ്രൊട്ടേജ്
ਉਪਦੇਸ਼,പ്രൊവെനൻസ്
ਉਪਦੇਸ਼,പ്രൊവെനൻസ്
ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ,പ്രൊവെനൻസ് സിസ്റ്റം
ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ,പ്രോ-സയണിസ്റ്റ്
ਜਨਤਕ ਦੁਸ਼ਮਣ,പൊതു ശത്രു
ਜਨਤਕ ਦੁਸ਼ਮਣ,പൊതു ശത്രു
ਵਿਰਾਮ,പങ്കുകൾ
ਪੁਨਿਕ ਯੁੱਧ,പ്യൂണിക് യുദ്ധങ്ങൾ
ਪਿਉਰਿਟਨ,പ്യൂരിറ്റൻ
ਪੁਸ਼,പുഷ്
ਕਵਾਡਰਿਗਾ,ക്വാഡ്രിഗ
ਚੌਗੁਣਾ ਗਠਜੋੜ,നാലിരട്ടി സഖ്യം
ਕਵੇਕਰ,ക്വാക്കർ
ਰਾਣੀ,രാജ്ഞി
ਰਾਣੀ ਪਤਨੀ,രാജ്ഞി പത്നി
ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ,രാജ്ഞി സ്ത്രീധനം
ਮਹਾਰਾਣੀ,ക്വീൻഡം
ਮਹਾਰਾਣੀ,ക്വീൻഡം
ਰਾਣੀ ਮਾਂ,അമ്മ രാജ്ഞി
ਰਾਣੀ ਰਾਜੀ,രാജ്ഞി രാജകുമാരി
ਕੁਇਜ਼ਲਿੰਗ,ക്വിസ്ലിംഗ്
ਕੁਇਜ਼ਲਿੰਗ,ക്വിസ്ലിംഗ്
ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ,വാടക ഉപേക്ഷിക്കുക
ਕੰਬਣੀ,ആവനാഴി
ਵਾਰੰਟੋ,ക്വോ വാറന്റോ
ਦੌੜ,റേസ്
ਨਸਲੀ ਸਰਵਉੱਚਤਾ,വംശീയ മേധാവിത്വം
ਰੈਕ,റാക്ക്
ਰੈਕ,റാക്ക്
ਛਾਪਾ ਮਾਰਿਆ,മിന്നല് പരിശോധന
ਛਾਪਾ ਮਾਰਿਆ,മിന്നല് പരിശോധന
ਰਾਮਪਾਰਟ,കൊത്തളം
ਰਾਮਪਾਰਟ,കൊത്തളം
ਲੁੱਟ,റാൻസക്ക്
ਰਿਹਾਈ,മോചനദ്രവ്യം
ਰਿਹਾਈ,മോചനദ്രവ്യം
ਤਬਾਹੀ,നാശം
ਤਬਾਹੀ,നാശങ്ങൾ
ਖੇਤਰ,സാമ്രാജ്യം
ਪਿਛਲਾ ਗਾਰਡ,പിൻ ഗാർഡ്
ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ,പിൻ ഗാർഡ് പ്രവർത്തനം
ਬਾਗੀ,വിമത
ਬਗਾਵਤ,കലാപം
ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ,കലാപത്തിന്റെ അംഗീകാരം
ਰੀਕੰਡਕਸ਼ਨ,പുനർനിർമ്മാണം
ਪੁਨਰ ਖੋਜ,രഹസ്യാന്വേഷണം
ਪੁਨਰ ਨਿਰਮਾਣ,പുനർനിർമ്മാണം
ਰਿਕਾਰਡ,രേഖപ്പെടുത്തുക
ਰਿਕਾਰਡ ਦਫਤਰ,റെക്കോർഡ് ഓഫീസ്
ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ,റിട്ടയർമെന്റ് റെക്കോർഡ്
ਲਾਲ ਕਮੀਜ਼,ചുവന്ന ഷർട്ടുകൾ
ਸੁਧਾਰ,നവീകരണം
ਸ਼ਰਨਾਰਥੀ,അഭയാർത്ഥി
ਰੀਗਾਲੀਆ,റെഗാലിയ
ਰੀਗਾਲੀਆ,റെഗാലിയ
ਰੀਗਾਲੀਆ,റെഗാലിയ
ਰੀਜੈਂਸੀ,റീജൻസി
ਰੀਜੈਂਟ,റീജന്റ്
ਰੀਜੈਂਟ ਰਾਣੀ,റീജന്റ് രാജ്ഞി
Regicide,റെജിസൈഡ്
ਰੈਜੀਸਾਈਡਸ,റെജിസൈഡുകൾ
ਸ਼ਾਸਨ,ഭരണം
ਸ਼ਾਸਨ,ഭരണം
ਖੇਤਰ,പ്രദേശം
ਰੀਜਨਲ ਸਾਲ,ഭരണ വർഷം
ਰੀਗਨੈਂਟ,റെഗ്നന്റ്
ਰੈਗਨਮ,റെഗ്നം
ਰੀਚ,റീച്ച്
ਰਾਜ ਕਰੋ,ഭരണം
ਰਾਜ ਕਰੋ,ഭരണം
ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ,വാഴുന്ന കുടുംബം
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,ഭീകര ഭരണം
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,ഭീകര ഭരണം
ਮਜ਼ਬੂਤ,ശക്തിപ്പെടുത്തുക
ਮਜ਼ਬੂਤੀ,ബലപ്പെടുത്തൽ
ਬਹਾਲੀ,പുനഃസ്ഥാപിക്കൽ
ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ,വീണ്ടും നിക്ഷേപിക്കുക
ਰੀਲੇਅ ਪੋਸਟ,റിലേ പോസ്റ്റ്
ਰੀਲੇਅ ਰੂਟ,റിലേ റൂട്ട്
ਰੀਲੇਅ ਸਿਸਟਮ,റിലേ സിസ്റ്റം
ਜਾਰੀ ਕਰੋ,പ്രകാശനം
ਜਾਰੀ ਕਰੋ,പ്രകാശനം
ਤਿਆਗ,ത്യാഗം
ਤਿਆਗ,ത്യാഗം
ਰੀਪਰਟਰੀ (=ਸੂਚੀ),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
ਰਿਪੋਜ਼ਟਰੀ,സംഭരണിയാണ്
ਰਿਪੋਜ਼ਟਰੀ,സംഭരണിയാണ്
ਗਣਤੰਤਰ,ജനാധിപത്യഭരണം
ਗਣਤੰਤਰ ਦਿਵਸ,റിപ്പബ്ലിക് ദിനം
ਰੀਸਕ੍ਰਿਪਟ,റെസ്ക്രിപ്റ്റ്
ਰੀਸਕ੍ਰਿਪਟ,റെസ്ക്രിപ്റ്റ്
ਨਿਵਾਸੀ,താമസക്കാരൻ
ਬਹਾਲੀ,പുനസ്ഥാപിക്കൽ
ਪੁਨਰ-ਉਥਾਨ,പുനരുത്ഥാനം
ਪੁਨਰ-ਉਥਾਨ,പുനരുത്ഥാനം
ਪਿੱਛੇ ਹਟਣਾ,പിൻവാങ്ങുക
ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ),വിപരീതം (ഒരു നാണയത്തിന്റെ)
ਬਗਾਵਤ,കലാപം
ਇਨਕਲਾਬ,വിപ്ലവം
"ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ","വിപ്ലവം, ഫ്രഞ്ച്"
ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ,വിപ്ലവം ഗ്ലോറിയസ്
"ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ","വിപ്ലവം, വ്യാവസായിക"
ਵਧ ਰਿਹਾ ਹੈ,ഉയരുന്നു
ਰਟਨ-ਬੋਰੋ,റോട്ടൻ-ബറോ
ਰਫ ਰਾਈਡਰਜ਼,പരുക്കൻ റൈഡേഴ്സ്
ਗੋਲ-ਸਿਰ,വൃത്താകൃതിയിലുള്ള തലകൾ
ਰੂਟ,റൂട്ട്
ਸ਼ਾਹੀ ਦਰਸ਼ਕ,രാജകീയ പ്രേക്ഷകർ
ਸ਼ਾਹੀ ਚਾਰਟਰ,രാജകീയ ചാർട്ടർ
ਰਾਇਲ ਕਰੈਸਟ,രാജകീയ ചിഹ്നം
ਰਾਇਲ ਕਰੈਸਟ,രാജകീയ ചിഹ്നം
ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ,രാജകീയ ഉത്തരവ്
ਰੁਬਰਿਕ,റൂബ്രിക്
ਖੰਡਰ,അവശിഷ്ടങ്ങൾ
ਦੌੜਾਕ,ഓട്ടക്കാരൻ
ਸਾੜ-ਫੂਕ,അട്ടിമറി
ਸਾਬਰ,സാബർ
ਸਾਬਰ,സാബേഴ്സ്
ਕੁਰਬਾਨੀ,യാഗം
ਕੁਰਬਾਨੀ,യാഗം
ਕੁਰਬਾਨੀ,യാഗം
ਸੁਰੱਖਿਅਤ ਆਚਰਣ,സുരക്ഷിതമായ പെരുമാറ്റം
ਸੁਰੱਖਿਆ,സംരക്ഷണം
ਸੁਰੱਖਿਆ,സംരക്ഷണം
ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼,സംരക്ഷണ ചുമതലകൾ
ਸੈਲੀ,സാലി
ਸੈਲੀ-ਪੋਰਟ,സാലി-പോർട്ട്
ਰਾਜਦੰਡ,ചെങ്കോൽ
ਸਿਮੀਟਰ,സ്കിമിറ്റർ
ਦੂਜੀ ਜਾਇਦਾਦ,രണ്ടാം എസ്റ്റേറ്റ്
ਸੰਪਰਦਾ,വിഭാഗം
ਸੰਪਰਦਾ,വിഭാഗം
ਦੌਰਾ,പിടിച്ചെടുക്കൽ
ਦੌਰਾ,പിടിച്ചെടുക്കൽ
ਸੈਨੇਟ,സെനറ്റ്
ਸੈਨੇਟ,സെനറ്റ്
ਸੈਨੇਟ,സെനറ്റ്
ਸੈਨੇਟ,സെനറ്റ്
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
ਸ਼ੈਡੋ ਰਾਜਾ,നിഴൽ രാജാവ്
ਪੈਸੇ ਭੇਜੋ,ഷിപ്പ് മണി
ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
ਛੋਟੀ ਸੰਸਦ,ഹ്രസ്വ പാർലമെന്റ്
ਝੜਪ,ഏറ്റുമുട്ടൽ
ਗੁਲਾਮ,അടിമ
ਗੁਲਾਮੀ,അടിമത്തം
ਗੁਲਾਮੀ,അടിമത്തം
ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
ਬਰਛੀ,കുന്തം
ਬਰਛੀ—ਸਿਰ,കുന്തം-തല
ਗੋਲਾ,ഗോളം
ਸਫ੍ਰੈਗਿਸਟਿਕਸ,സ്ഫ്രാഗിസ്റ്റിക്സ്
ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ,സിസ്റ്റം നശിപ്പിക്കുന്നു
ਸਕਵਾਇਰ,സ്ക്വയർ
ਸਕਵਾਇਰ,സ്ക്വയർ
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਸਕਵਾਇਰਚਾਰੀ,Squirearchy
ਮਿਆਰੀ,സ്റ്റാൻഡേർഡ്
ਮਿਆਰੀ-ਦਾਤਾ,സ്റ്റാൻഡേർഡ്-ബെയറർ
ਖੜੀ ਫੌਜ,നിൽക്കുന്ന സൈന്യം
ਸਥਾਈ ਆਦੇਸ਼,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ਸਥਾਈ ਆਦੇਸ਼,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
ਸਟੇਟਸਮੈਨ,സ്റ്റേറ്റ്മാൻ
ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ,ശിലാ ലിഖിതം
ਤੂਫ਼ਾਨ ਫ਼ੌਜ,കൊടുങ്കാറ്റ് സൈന്യം
ਰਣਨੀਤੀ,തന്ത്രം
ਰਣਨੀਤੀ,തന്ത്രം
ਰਣਨੀਤੀ,തന്ത്രം
ਰਣਨੀਤੀ,തന്ത്രം
ਸਟਰੈਟੋਕਰੇਸੀ,സ്ട്രാറ്റോക്രസി
ਝਗੜਾ,കലഹം
ਝਗੜਾ,കലഹം
ਮਜ਼ਬੂਤ ਪਕੜ,ശക്തമായ പിടി
ਮਜ਼ਬੂਤ ਪਕੜ,ശക്തമായ പിടി
ਸਹਾਇਕ ਟੈਲਾਇੰਸ,സബ്സിഡിയറി ടാലിയൻസ്
ਉਤਰਾਧਿਕਾਰ,പിന്തുടർച്ച
ਉੱਤਰਾਧਿਕਾਰੀ,പിൻഗാമി
ਮੱਤਭੇਦ,വോട്ടവകാശം
ਮਤਦਾਤਾ,സഫ്രജിസ്റ്റ്
ਸਲਤਨਤ,സുൽത്താനേറ്റ്
ਸਲਤਨਤ ਦੀ ਮਿਆਦ,സുൽത്താനേറ്റ് കാലഘട്ടം
ਸਮਰਪਣ,കീഴടങ്ങുക
ਸੁਜ਼ਰੇਨ,സുസെറൈൻ
ਸੁਜ਼ਰੇਨ ਰਾਜ,സുസെറൈൻ സംസ്ഥാനം
ਤਲਵਾਰਬਾਜ਼,വാളെടുക്കുന്നയാൾ
ਟੈਮਨੀ ਸੋਸਾਇਟੀ,ടമ്മനി സൊസൈറ്റി
ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ,കോപിച്ച വാൾ
ਕਿਰਾਏਦਾਰ,വാടകക്കാരൻ
ਕਿਰਾਏਦਾਰ,വാടകക്കാരൻ
ਖੇਤਰ,പ്രദേശം
ਖੇਤਰ,പ്രദേശം
ਖੇਤਰੀ ਸਰਕਾਰ,പ്രദേശ സർക്കാർ
ਅੱਤਵਾਦ,തീവ്രവാദം
ਤੀਜੀ ਜਾਇਦਾਦ,തേർഡ് എസ്റ്റേറ്റ്
ਤਿੰਨ ਜਾਇਦਾਦਾਂ,മൂന്ന് എസ്റ്റേറ്റുകൾ
ਕਰ,ടോൾ
ਟੋਲ ਹਾਊਸ,ടോൾ ഹൗസ്
ਕਬਰ,ശവകുടീരം
ਟੋਰੀ,ടോറി
ਟੋਟੇਮ,ടോട്ടം
ਟਾਵਰ,ടവർ
ਟਾਵਰ,ടവർ
ਜਿੱਤ ਦਾ ਟਾਵਰ,വിജയഗോപുരം
ਗੱਦਾਰ,രാജ്യദ്രോഹി
ਧੋਖੇਬਾਜ਼ੀ,വഞ്ചന
ਦੇਸ਼ਧ੍ਰੋਹ,രാജ്യദ്രോഹം
ਸੰਧੀ,ഉടമ്പടി
ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
ਸ਼ਰਧਾਂਜਲੀ,ആദരാഞ്ജലി
ਸ਼ਰਧਾਂਜਲੀ,ആദരാഞ്ജലി
ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ,ആദരാഞ്ജലി ഭൂമി
ਤੀਹਰਾ ਗਠਜੋੜ,ട്രിപ്പിൾ സഖ്യം
ਤ੍ਰੈ ਗੁਣ,ട്രിപ്പിൾ എന്റന്റ്
ਜਿੱਤ,വിജയം
ਜਿੱਤ,വിജയം
ਗੜਬੜ,കലഹവും
ਜ਼ਾਲਮ,സ്വേച്ഛാധിപത്യം
ਜ਼ਾਲਮ,സ്വേച്ഛാധിപത്യം
ਜ਼ੁਲਮ,സ്വേച്ഛാധിപത്യം
ਜ਼ੁਲਮ,സ്വേച്ഛാധിപത്യം
ਜ਼ਾਲਮ,സ്വേച്ഛാധിപതി
ਉਹਲਾਨ,ഉഹ്ലാൻ
ਉਕਾਸੇ,ഉകാസെ
ਉਕਾਸੇ,ഉകാസെ
ਉਲੇਮਾ,ഉലമ
ਅਲਟੀਮੇਟਮ,അന്ത്യശാസനം
ਅਲਟੀਮੇਟਮ,അന്ത്യശാസനം
ਅੰਕਲ ਸੈਮ,അങ്കിൾ സാം
ਅਧੀਨ-ਰਾਜੇ,അണ്ടർ-കിംഗ്
ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ,യുണൈറ്റഡ് ഐറിഷുകാർ
ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ,ഐയ്ക്യ രാഷ്ട്രസഭ
ਸੰਯੁਕਤ ਸੂਬੇ,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ਸੰਯੁਕਤ ਸੂਬੇ,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ਵਿਲੱਖਣ ਕਿਲਾ,നിലവറയില്ലാത്ത കോട്ട
ਯੂਨੀਵਰਸਲ ਰਾਜਾ,സാർവത്രിക രാജാവ്
ਯੂਨੀਵਰਸਲ ਮਤਾ,സാർവത്രിക വോട്ടവകാശം
ਵਿਦਰੋਹ,പ്രക്ഷോഭം
ਹੜੱਪਣਾ,അധിക്ഷേപം
ਹੜੱਪਣ ਵਾਲਾ,കൊള്ളക്കാരൻ
ਯੂਟੋਪੀਆ,ഉട്ടോപ്യ
ਵੰਦਲ,വന്ദൽ
ਬਰਬਾਦੀ,വാൻഡലിസം
ਵੈਨਗਾਰਡ,വാൻഗാർഡ്
ਵੈਨਗਾਰਡ,വാൻഗാർഡ്
ਵੈਨਗਾਰਡ,വാൻഗാർഡ്
ਵਾਰੰਜੀਅਨ,വരൻജിയൻ
ਵਾਰੰਜੀਅਨ ਗਾਰਡ,വരൻജിയൻ ഗാർഡ്
ਵਾਸਲ,വാസൽ
ਵਾਸਲ,വാസൽ
ਵਾਸਲ ਰਾਜ,വാസൽ സംസ്ഥാനം
ਵੈਟੀਕਨ ਕੌਂਸਲ,വത്തിക്കാൻ കൗൺസിൽ
ਜਹਾਜ਼,പാത്രം
ਜਹਾਜ਼,പാത്രം
ਜਹਾਜ਼,പാത്രം
ਉਪ-ਰਾਜੇ,ഉപരാജാവ്
ਵਾਇਸਰਾਏ,വൈസ്രോയി
ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
ਵਿਕਟਰ,വിക്ടർ
ਜਿੱਤ,വിജയം
ਵਿਲੀਨ,വില്ലൻ
ਯਾਤਰਾ,യാത്ര
ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ,ദുർബലമായ കോട്ട
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,ചുമർ പെയിന്റിംഗ്
ਕੰਧ ਚਿੱਤਰਕਾਰੀ,ചുമർ പെയിന്റിംഗ്
ਜੰਗ,യുദ്ധം
ਯੁੱਧ-ਪ੍ਰਭੂ,യുദ്ധപ്രഭു
ਯੋਧਾ,യോദ്ധാവ്
ਯੋਧਾ,യോദ്ധാവ്
ਯੋਧਾ,യോദ്ധാവ്
ਜੰਗੀ ਜਹਾਜ਼,യുദ്ധക്കപ്പൽ
ਪਹਿਰਾ-ਸ਼ਬਦ,വാച്ച്-വേഡ്
ਕਲਿਆਣਕਾਰੀ ਰਾਜ,വെൽഫെയർ സ്റ്റേറ്റ്
ਭਲਾਈ ਕਾਰਜ,ക്ഷേമപ്രവർത്തനം
ਵਿਗ,വിഗ്
ਚਿੱਟਾ ਝੰਡਾ,വെള്ള കൊടി
ਗੋਰਿਆਂ ਦਾ ਬੋਝ,വെള്ളക്കാരുടെ ഭാരം
ਵਿਸ਼ਵ ਸਾਮਰਾਜ,ലോക സാമ്രാജ്യം
ਵਿਸ਼ਵ ਅੰਦੋਲਨ,ലോക പ്രസ്ഥാനം
