Bengali,Malayalam
শ্বাস প্রশ্বাসের স্তর,ശ്വസന കെ.ഇ.
প্রতিক্রিয়া,പ്രതികരിക്കുന്നു
বিশ্রামের সময়কাল,വിശ്രമിക്കുന്ന കാലയളവ്
মাটির উর্বরতা পুনরুদ্ধার,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത പുന oring സ്ഥാപിക്കുന്നു
সীমাবদ্ধতা এন্ডোনুক্লেজ,നിയന്ത്രണ എൻഡോനുക്ലേസി
সীমাবদ্ধতা এনজাইম,നിയന്ത്രണം എൻസൈം
সীমাবদ্ধতা খণ্ড দৈর্ঘ্য বিশ্লেষণ,നിയന്ത്രണം ശകലത്തിന്റെ ദൈർഘ്യം വിശകലനം
সীমাবদ্ধতা সাইট,നിയന്ത്രണം സൈറ്റ്
রেট মালপিঘি,മാൽപിഗി റെറ്റ് ചെയ്യുക
রেট টেস্টিস,ടെസ്റ്റിസ് റിട്ടൂട്ട് ചെയ്യുക
ধরে রাখা,ധാരണ
রেটিকুলেট,ജാലികുലേറ്റ്
ভেনেশন রেটিকুলেট,ജാലിക നനം
রেটিকুলেটেড শিরা,റിട്ടേറ്റഡ് സിര
রেটিনা,റെറ്റിന
রেটিনাল,റെറ്റിന
রেটিনাল ইমেজ,റെറ്റിന ഇമേജ്
রেট্রোগ্রেসিভ ট্রেন্ড,പിന്തിരിപ്പൻ പ്രവണത
রেট্রোভাইরাস,റിട്രോവിറസ്
বিপরীত বিবর্তন,വിപരീത പരിണാമം
বিপরীত আস্রবণ,ഓസ്മോസിസ് റിവേഴ്സ് ചെയ്യുക
বিপরীত প্রতিলিপি,ട്രാൻസ്ക്രൈബുചെയ്യുക
বিপরীত প্রতিলিপি,റിവേഴ്സ് ട്രാൻസ്ക്രിപ്റ്റേസ്
বিপরীত প্রতিলিপি,റിവേഴ്സ് ട്രാൻസ്ക്രിപ്ഷൻ
আরএইচ (রিসাস) রক্ত ​​গ্রুপ,RH (RAS) രക്തം ഗ്രൂപ്പ്
র্যাবডাইটিস,റാബ്ഡിറ്റിസ്
র্যাবডোম,റാബോം
Rhacophorus,റോകോഫറസ്
বাতজ্বর,രക്ത വാതം
বাতজনিত হৃদরোগ,റുമാറ്റിക് ഹൃദ്രോഗം
রিউম্যাটিজম,ഖങ്ങ
রিউম্যাটয়েড আর্থ্রাইটিস,റൂമറ്റോയ്ഡ് ആർത്രൈറ്റിസ്
গণ্ডার ভাইরাস,റിനോ വൈറസ്
রাইজোবিয়াম মেলিলোটি,റൈസോബിയം മെലിലോട്ടി
রিজয়েড,റൈസോയിഡ്
রাইজোম,റൈസോം
রাইজোফোরা,റൈസോഫോറ
রাইজোপাস,റൈസോസസ്
Rho ফ্যাক্টর,റോ ഘടകം
রোডোফাইসি,റോഡോഫിസിസി
রোডোপসিন,റോഡോപ്സിൻ
রম্বেন্সফালন,റോംബെൻസ്ഫലോൺ
রাইনিয়া,താള്ക്കു
ছন্দবদ্ধ সংকোচনের,താളാത്മക സങ്കോചം
পাঁজর,വാരിയെല്ല്
রিবোফ্লাভিন,റിബോഫ്ലേവിൻ
রিবোনুক্লেজ,റിബോൺൗക്ലേസ്
রাইবোস,പൂഴ്സ്
রাইবোসোমাল আরএনএ,റിബോസോമാൽ ആർഎൻഎ
রাইবোসোম,റിബോസോം
রিবুলোজ দ্বি-ফসফেট,റിബലൂസ് ബി-ഫോസ്ഫേറ്റ്
রিকেটস,റിക്കറ്റ്
রিকেটসিয়া,റിക്കറ്റ്സിയ
রিজ,അഗം
ডান অলিন্দ,വലത് ആട്രിയം
ডান কার্ডিয়াক ধমনী,വലത് കാർഡിയാക് ധമനി
রেন্ডারপেস্ট,റിൻഡർപ്സ്റ്റ്
রিং,വളയം
রিংওয়ার্ম,റിംഗ് വോർം
রিভারাইন,നദി
রিভেট পপার হাইপোথিসিস,റിവറ്റ് പോപ്പർ സിദ്ധാന്തം
আরএনএ হস্তক্ষেপ,ആർഎ ഇടപെടൽ
আরএনএ ইন্টারমিডিয়েট,Rna ഇന്റർമീഡിയറ്റ്
আরএনএ প্রাইমার পরিপূরক,ആർഎൻഎ പ്രൈമർ പൂരകമാണ്
আরএনএ স্প্লিকিং,Rna സ്പ്ലിംഗ്
আরএনএ ওয়ার্ল্ড,ആർഎ വേൾഡ്
আরএনএ এএসই,Rna ase
আরএনএ i,Rna i
রড আকারের ব্যাকটেরিয়া,റോഡ് ആകൃതിയിലുള്ള ബാക്ടീരിയ
রড,വടി
রোহু,രോഹി
মূলত্র,റൂട്ട് തൊപ്പി
রুট ডিট্রিটাস,റൂട്ട് ഡിട്രിറ്റസ്
রুট গল,റൂട്ട് പിത്തം
রুট চুল,റൂട്ട് മുടി
মূল পরিবর্তন,റൂട്ട് പരിഷ്ക്കരണം
রুট পকেট,റൂട്ട് പോക്കറ്റ്
মুল ব্যবস্থা,റൂട്ട് സിസ്റ്റം
Roquefort পনির,റോക്വോർട്ട് ചീസ്
গোলাপ,റോസാഷ്യസ്
গোলাপ,റോസാഷ്യസ്
রোজেলস,റോസലുകൾ
রোটিফার,റൊട്ടിഫർ
রটার,റോട്ടര്
রুক্ষ রেটিকুলাম,പരുക്കൻ എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം
গোল জানালা,റ ound ണ്ട് വിൻഡോ
গোলাকার গোলকধাঁধা,വൃത്താകൃതിയിലുള്ള ലാബിരിന്ത്
গোলাকার প্রোটুয়ারেন্স,വൃത്താകൃതിയിലുള്ള പ്രോട്ടോബുറൻസ്
রুবিয়ালস,രംഗങ്ങൾ
রুবিসকো,സാസമായ
খ্যাতি,കഴിവ്
খ্যাতি,കഴിവ്
প্রাথমিক তাঁবু,മുതലാളിത്തം കൂടാരം
প্রাথমিক ভেস্টিজ,അടിസ്ഥാന വൈവേജ്
রুডমেন্টারি শরীরের চুল,റൂഡ്മെന്ററി ബോഡി മുടി
রুমেন,റുമോൻ
রানার,ഓട്ടക്കാരൻ
রাস্কাস,റസ്കസ്
মরিচা,തുരുന്വ്
মরিচা,തുരുന്വ്
এস-ব্যাকটিরিয়া,എസ്-ബാക്ടീരിയ
স্যাকারোমাইসিস সেরাভিসি,സാചരോമൈസിസ് സെറേവിസിയാ
স্যাকারাম,സാചരം
স্যাকারাম বারবেরিস,സാചരം ബെർബെറിസ്
স্যাকারাম অফিসিনারাম,സന്യാരം അഫീഷ്നാരം
স্যাকোগ্লোসাস,സാക്കോഗ്ലോസസ്
স্যাকুল,Sackule
স্যাকের মতো সিস্টার্নে,സക്സി പോലുള്ള സിസ്റ്റർന
স্যাক্রাল হাড়,സെക്രൽ അസ്ഥി
পবিত্র বন,പവിത്രമായ വനം
পবিত্র গ্রোভ,പവിത്രമായ തോവ്
পবিত্র হ্রদ,പവിത്ര തടാകം
সারকোপ্লাজম,സാക്കോപ്ലാസ്
স্যাক্রাম,ട്
নিরাপদ নিষ্পত্তি,സുരക്ഷിത നിർമാർജനം
জাফরান,കുങ്കുമം
ধনু,സംഗ യത്താരിയ
সাল,സാൽ
সালামান্দ্রা,സതാണ്രന്
স্যালিকেসি,സാലിലൈസി
লবণাক্ত মাটি,സലൈൻ മണ്ണ്
লবণাক্ততা,ലളിത
মুখের লালা,ഉമിനീര്
সালমোনেলা টাইফি,സാൽമൊണെല്ല ടൈപ്പ്
সালমোনেলা টাইফিমিউরিয়াম,സാൽമെല്ലാ ടൈമറിയം
সালপা,സാൽപ
লবণাক্ততা,ഉപ്പ്
Saltatory প্রবাহ,നിഷ്കളങ്കമായ ചാലകം
সালভিয়া,സാൽവിയ
সালভিনিয়া,സാൽവിനിയ
সামারা,സമര
নমুনা,മാതൃക
স্যাম্পলিং ইউনিট,സാമ്പിൾ യൂണിറ്റ്
সাঙ্গুইনিউর,രംഗുവിയൂവ്
স্যানিটারি ল্যান্ডফিল,സാനിറ്ററി ലാൻഡ്ഫിൽ
সানসেভিয়েরিয়া,സൻസെവിയറിയ
সান্তালেসি,സാന്താലസി
সান্টোনিন,സാന്റോണിൻ
এসএপি ভ্যাকুওল,SAP ശൂന്യത
স্যাপিন্ডেলস,സാപ്പിന്ദലുകൾ
স্যাপ্রোফাইট,സപ്രോഫൈറ്റ്
স্যাপ্রোবায়োটিক মোড,Saprobotion മോഡ്
স্যাপ্রোফাইটিক,സപ്രോഫിറ്റിക്
স্যাপ্রোট্রফ,സപ്പോട്രോഫ്
সাপ্রোজাইক,സപ്രോസോയിക്
সাপ্রোজাইক,സപ്രോസോയിക്
স্যাপউড,സപ്വുഡ്
সরাকা,ശാരക
সারকোডিনা,സർകോഡിന
সারকোলেমা,സർക്കോളംമ
সারকোমা,സാർകോമ
সারকোমের,സാർകോം
সারকোপ্লাজম,സാക്കോപ്ലാസ്
সারকোপ্লাজমিক রেটিকুলাম,Sarcoplasmmil റിറ്റിക്ലം
সারকোসোম,പരിക്രമണകാരി
সার্ডাইন,സാർഡൈൻ
সরগাসাম,സാർഗാസ്പം
স্যাটেলাইট,ഉപഗഹം
স্যাটেলাইট,ഉപഗഹം
স্যাটেলাইট ক্রোমোজোম,സാറ്റലൈറ്റ് ക്രോമസോം
স্যাটেলাইট ডিএনএ,സാറ്റലൈറ്റ് ഡിഎൻഎ
সম্পৃক্ত,പൂരിത
স্যাচুরেটেড যৌগ,പൂരിത സംയുക്തം
স্যাচুরেটেড ফ্যাটি অ্যাসিড,പൂരിത ഫാറ്റി ആസിഡ്
স্যাচুরেটেড হাইড্রাইড,പൂരിത ഹൈഡ്രൈഡ്
সওরোপসিড,സോറോപ്സിഡ്
সাভানা,സന്ന
মাছ দেখেছি,മത്സ്യം കണ്ടു
স্ক্যাল্প,തലയോട്
ইলেক্ট্রন মাইক্রোস্কোপ স্ক্যান করা,ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു
ফানেলিং মাইক্রোস্কোপ স্ক্যানিং,മൈക്രോസ്കോപ്പ് ഫണലിംഗ് സ്കാൻ ചെയ്യുന്നു
স্ক্যানিং প্রোব মাইক্রোস্কোপ,പ്രോബ്സ് മൈക്രോസ്കോപ്പ് സ്കാൻ ചെയ്യുന്നു
স্কেপ,പേളം
স্ক্যাফয়েড,താല്പമുള്ള
স্ক্যাপুলা,സ്കാപുല
স্ক্যাভেঞ্জার,തോട്ടികോട്ടിന്
স্ক্যাভেঞ্জিং,തീച്ചെടുക്കല്
এস-সেলস,എസ്-സെല്ലുകൾ
স্কিস্টোসোমা,ഷിസ്റ്റോസോമ
স্কিজোকার্পিক ফল,സ്കീസോകാർപിക് ഫലം
সিজোফ্রেনিয়া,സ്കീസോഫ്രീനിയ
শোয়ান সেল,ഷ്വാൻ സെൽ
জেনেটিক্সের বিজ্ঞান,ജനിതകവസ്തുക്കളുടെ ശാസ്ത്രം
বৈজ্ঞানিক মনোভাব,ശാസ്ത്രീയ മനോഭാവം
বৈজ্ঞানিক শ্রেণিবিন্যাস,ശാസ്ത്ര സാങ്കേതികത
বৈজ্ঞানিক গবেষণা,ശാസ്ത്രീയ പഠനം
স্কিলা,കല
স্কিয়ন,പഖാപിക്കുക
সাইফাইট,സിയോഫൈറ്റ്
স্ক্লেরা,സ്കെലര
স্ক্লেরিড,Sclyerid
স্ক্লেরাইট,അക്രോന്റ്റ്
স্ক্লেরোটিক,സ്കിറോട്ടിക്
স্ক্লেরোটিক,സ്കിറോട്ടിക്
জ্বলন্ত পাতার টিপ,കരിഞ്ഞ ഇല ടിപ്പ്
স্কটোপিক,സ്കോടോപ്പിക്
স্ক্রুপাইন,സ്ക്രൂപ്പിൻ
স্ক্রোটাম,വൃഷണം
স্ক্রাব স্টেজ,സ്ക്രബ് സ്റ്റേജ്
স্ক্রাবার,സ്ക്രബ്ബെര്
স্কিউটেলাম,സ്കട്ടെല്ലം
সাইফা,സ്കേധ
একজাতীয় সামুদ্রিক প্রাণী,കടൽ അനെമോൺ
সামুদ্রিক শসা,കടൽ കുക്കുമ്പർ
সমুদ্র ঘোড়া,കടൽ കുതിര
সমুদ্র লিলি,കടൽ താമര
সমুদ্রের মাউস,കടൽ മൗസ്
সমুদ্র কলম,കടൽ പേന
সমুদ্রের শেল,കടൽ ഷെൽ
সমুদ্রের আর্চিন,കടൽ ആർച്ചിൻ
সমুদ্র আখরোট,കടൽ വാൽനട്ട്
সমুদ্র আগাছা,കടൽ കള
সি-ফ্যান,കടൽത്തീരത്ത്
মেদবহুল গ্রন্থি,സെബേസിയസ് ഗ്രന്ഥി
সেবুম,സെബം
সেকেল সেরেল,സെകേൽ സെറാൽ
দ্বিতীয় অ্যান্টেনা,രണ്ടാമത്തെ ആന്റിന
থার্মোডাইনামিক্সের দ্বিতীয় আইন,തെർമോഡൈനാമിക്സിന്റെ രണ്ടാമത്തെ നിയമം
মাধ্যমিক,സെക്കൻഡറി
মাধ্যমিক কর্টেক্স,ദ്വിതീയ കോർട്ടെക്സ്
মাধ্যমিক লাইসোসোম,ദ്വിതീയ ലിസോമും
মাধ্যমিক মেরিস্টেম,ദ്വിതീയ മെസ്റ്റിസ്റ്റെം
মাধ্যমিক দূষণকারী,ദ്വിതീയ മലിനീകരണം
গৌণ উত্পাদনশীলতা,ദ്വിതീയ ഉൽപാദനക്ഷമത
সিক্রেশন,സ്രവഷൻ
গোপনীয়,സ്രഗറി
শোষক,ശമനൗഷധം
শেড,സ്രാഗ്
পলল,ഊറല്
পলল,അവശിഷ്ടങ്ങൾ
পাললিক শিলা,സെഡൈലറി റോക്ക്
পলল সহগ,അവശിഷ്ട ഗുണകം
বীজত্বক,വിത്ത് കോട്ട്
বীজ খাওয়া,വിത്ത് കഴിക്കുന്നു
বীজ ফার্ন,വിത്ത് ഫെൺ
বীজ গুণ,വിത്ത് ഗുണനമാണ്
চারা,തൈ
পৃথকীকরণ,വേർതിരിക്കൽ
সেহেমা,സെഹീമ
সিসমোনস্টি,സീസ്മോഗ്രാസ്
পাকড় ব্যাধি,അപസ്മാരം
সেলাগিনেলা,സെലാഗിനെല്ല
নির্বাচনযোগ্য চিহ্নিতকারী,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
নির্বাচন,തെരഞ്ഞെടുക്കല്
নির্বাচনী প্রজনন,സെലക്ടീവ് ബ്രീഡിംഗ്
নির্বাচনী ব্যাপ্তিযোগ্যতা,സെലക്ടീവ് പ്രവേശനക്ഷമത
নির্বাচনীভাবে প্রবেশযোগ্য,തിരഞ്ഞെടുക്കാനാകാവൂ
সেলেনিয়াম,സെലിനിയം
আত্ম উত্তেজনা,സ്വയം ആവേശം
স্ব সার,സ്വയം ബീജസങ്കലനം
স্ব -অসঙ্গতি,സ്വയം പൊരുത്തക്കേട്
স্ব -অসঙ্গতি,സ്വയം പൊരുത്തക്കേട്
আত্ম পরাগায়ন,സ്വയം പരാഗത
স্ব উত্পাদনকারী অণু,സ്വയം നിർമ്മിക്കുന്ന തന്മാത്ര
স্ব নিয়ন্ত্রক,സ്വയം നിയന്ത്രിക്കുന്നു
স্ব -জীবাণু,സ്വയം വന്ധ്യം
স্ব -টেকসই,സ്വയം നിലനിൽക്കുന്നു
স্ব -টেকসই,സ്വയം നിലനിൽക്കുന്നു
স্ব-পরাগায়িত ফসল,സ്വയം പരാഗണം നടത്തിയ വിള
আধা শুকনো অঞ্চল,അർദ്ധ വരണ്ട പ്രദേശം
আধা-স্বয়ংক্রিয় বিশ্লেষক,സെമി ഓട്ടോമേറ്റഡ് അനലൈസർ
আধা রক্ষণশীল,സെമി കൺസർവേറ്റീവ്
আধা রক্ষণশীল প্রতিলিপি,സെമി കൺസർവേറ്റീവ് റെപ്ലിക്കേഷൻ
আধা বামন প্রকৃতি,സെമി കുള്ളൻ പ്രകൃതി
আধা বামন বিভিন্ন,അർദ്ധ കുള്ളൻ വൈവിധ്യമാർന്ന ഇനം
আধা চিরসবুজ বন,സെമി നിത്യഹരിത വനം
আধা প্রাকৃতিক অবস্থা,സെമി സ്വാഭാവിക അവസ്ഥ
সেমিনাল ভ্যাসিকাল,സെമിനൽ വെസിക്കിൾ
সেমিনিফেরাস টিউবুল,സെമിനിഫറസ് ട്യൂബുൾ
আধা-প্যারাসাইট,സെമി-പരാന്നഭോജി
আধা-পেরেমেবল,സെമി-ഫോർമെൻട്
সেনসেন্সেন্স,കൂട്ടായ്മ
সেনসেন্ট,സെൻസസറ്റര്
সংবেদন,വികാരം
ইন্দ্রিয় অঙ্গ,അവയവം
ইন্দ্রিয় আরএনএ,അർത്ഥം ആർഎൻഎ
সংবেদনশীল চার্ট রেকর্ডার,സെൻസിറ്റീവ് ചാർട്ട് റെക്കോർഡർ
সংবেদনশীল জীব,സെൻസിറ്റീവ് ഓർഗാനിസം
সংবেদনশীল নিউরন,സെൻസറി ന്യൂറോൺ
সংবেদক অভ্যর্থনা এবং প্রক্রিয়াজাতকরণ,സെൻസറി സ്വീകരണവും പ്രോസസ്സിംഗും
সংবেদনশীল তাঁবু,സെൻസറി കൂടാരം
সংবেদনশীল পেপিলা,സെൻസറി പാപ്പില്ല
সিপাল,സെപ്പാൽ
সেপালয়েড,സെപ്പാലോയിഡ്
বিচ্ছেদ,വേര്പാട്
বিচ্ছেদ প্রাচীর,വേർതിരിക്കൽ മതിൽ
সেপিয়া,സെപിയ
সেপ্টাল নেফ্রিডিয়া,സെപ്റ്റൽ നെഫ്രിഡിയ
সেপ্টাল নেফ্রিডিয়াম,സെപ്റ്റൽ നെക്ക്രിയം
সেপ্টাম,സെപ്തം
ক্রম টীকা,സീക്വൻസ് വ്യാഖ്യാനം
সেরাল সম্প্রদায়,സെറൽ കമ്മ്യൂണിറ്റി
সেরাল স্টেজ,സെററൽ വേദി
Sere,സേറേൽ ചെയ്യുക
সেরিকালচার,സീരീക്കൾ
সেরোলজি,ചരക്ക്
সেরো-মিউকাস গ্রন্থি,സെറോ-കമ്പാൻഡ് ഗ്രന്ഥി
সেরোসা,സോറോസ
সেরেট,സൈറേറ്റ് ചെയ്യുക
সের্টোলি সেল (সমর্থনকারী সেল),സെർട്ടോലി സെൽ (പിന്തുണയ്ക്കുന്ന സെൽ)
সিরাম,സെറം
সেসবানিয়া,സെസ്ബാനിയ
সিসাইল,അവകാശം
সেতা,സെറ്റ
সেতা,സെറ്റ
সেট,സജ്ജീകരിക്കുക
গুরুতর সম্মিলিত ইমিউনো ঘাটতি,കടുത്ത സംയോജിത ഇമ്മനോയുടെ കുറവ്
নিকাশী চিকিত্সা,മാലിന്യ സംസ്കരണം
লিঙ্গ,ലിംഗം
যৌন আচরণ,ലൈംഗിക പെരുമാറ്റം
সেক্স ক্রোমোজোম,ലൈംഗിക ക്രോമസോം
সেক্স হরমোন,ലൈംഗിക ഹോർമോൺ
যৌন ছলনা,ലൈംഗിക വഞ്ചന
যৌন বিকাশ,ലൈംഗിക വികസനം
যৌন ডাইমোরফিজম,ലൈംഗിക ഡിമോറിംഗ്
যৌন পরিপক্কতা,ലൈംഗിക പക്വത
যৌন প্রজনন,ലൈംഗിക പുനരുൽപാദനം
যৌন সংক্রমণ রোগ (এসটিডি),ലൈംഗികമായി പകരുന്ന രോഗം (എസ്ടിഡി)
শ্যাফ্ট,കണ
অগভীর মাটি,ആഴമില്ലാത്ത മണ്ണ്
শেল-কম ডিম,ഷെൽ-കുറവ് മുട്ട
শেলড ডিম,ഷെൽ ചെയ്ത മുട്ട
শেল-ফিশ,ഷെൽ-ഫിഷ്
রাখালদের পার্স,ഇടയന്റെ പേഴ്സ്
শিটল্যান্ড পনি,ഷെട്ട്ലാൻഡ് പോണി
শিপ কৃমি,കപ്പൽ പുഴു
শক প্রোটিয়েন,ഷോക്ക് പ്രോറ്റിയൻ
অক্ষ অঙ্কন,ആക്സിസ് ഷൂട്ട് ചെയ്യുക
শ্যুট বোরার,ബോറർ ഷൂട്ട്
শোরিয়া রোবস্টা,ഷോറിയ റോബുസ്ത
স্বল্প দিনের উদ্ভিদ,ഹ്രസ്വ ദിവസത്തെ ചെടി
সংক্ষিপ্ত মর্যাদা,ഹ്രസ്വ പൊക്കം
সংক্ষিপ্ত টেন্ডেম পুনরাবৃত্তি,ഹ്രസ്വ ടാൻഡം ആവർത്തിക്കുക
সংক্ষিপ্ত তরঙ্গ বিকিরণ,ഹ്രസ്വകാല വേവ് വികിരണം
শটগান পেলেট,ഷോട്ട്ഗൺ പെല്ലറ്റ്
ঝোপঝাড়,കുറ്റിച്ചെടി
গুল্ম স্তর,കുറ്റിച്ചെടി പാളി
ভাইবোন প্রজাতি,സഹോദരങ്ങളെ സഹായിക്കുക
বক্র কোষ রক্তাল্পতা,സിക്കിൾ സെൽ അനീമിയ
সিকেল সেল জিন,സിക്കിൾ സെൽ ജീൻ
চালনী টিউব,അരിപ്പ ട്യൂബ്
চালনী মত,അരിപ്പ പോലുള്ള
সিগমা ফ্যাক্টর,സിഗ്മ ഘടകം
সিগময়েড বৃদ্ধি,സിഗ്മോയിഡ് വളർച്ച
এমআরএনএ নিঃশব্দ,എംആർഎൻഎയുടെ നിശബ്ദത
নীরব অঞ্চল,നിശബ്ദ മേഖല
সিলিসিয়াস স্পাইকুল,സിലിസസ് സ്പിക്കുലേറ്റ്
সিলিকন ডাই অক্সাইড,സിലിക്കൺ ഡയോക്സൈഡ്
সিলিকোসিস,സിലിക്കോസിസ്
সিলিকোয়া,സൈറ്റിക്വ
সিল্ক সুতির গাছ,സിൽക്ക് കോട്ടൺ ട്രീ
পলি,പചന്തി
সিলুরিয়ান সময়কাল,സിലൂറിയൻ കാലഘട്ടം
সিলভার ফার (অ্যাবিস পিন্ড্রো),സിൽവർ ഫിർ (ആഭിമുഖ്യം പിൻഡ്രോ)
সাধারণ বাইনারি বিচ্ছেদ,ലളിതമായ ബൈനറി വിഘടനം
সাধারণ এপিথেলিয়াম,ലളിതമായ എപിത്തീലിയം
সাধারণ পাতা,ലളിതമായ ഇല
সাধারণ মাইক্রোস্কোপ,ലളിതമായ മൈക്രോസ്കോപ്പ്
সাধারণ নলাকার সিস্টেম,ലളിതമായ ട്യൂബുലാർ സിസ്റ്റം
সহজ নলাকার মলমূত্র,ലളിതമായ ട്യൂബുലാർ escricacry syste സിസ്റ്റം
সিমুলেশন,സിമുലേഷൻ
একক বন্ড,ഒറ്റ ബോണ്ട്
একক সেলড,ഒറ്റ സെല്ലെഡ്
একক মেসেঞ্জার আরএনএ,സിംഗിൾ മെസഞ്ചർ ആർഎൻഎ
একক নিউক্লিওটাইড পলিমারফিজম,സിംഗിൾ ന്യൂക്ലിയോടൈഡ് പോളിമോർഫിസം
একক আদর্শ,ഒറ്റവെണ്ടി
সাইনাস,എല്ലിന്റെ ഉള്ളിലെ സുഷിരം
সাইনাস ভেনোসাস,സൈനസ് വെനോസസ്
বোন ক্রোমাটিড,സഹോദരി ക്രോമാറ്റിഡ്
জনসংখ্যার আকার,ജനസംഖ്യയുടെ വലുപ്പം
কঙ্কাল ফ্লুরোসিস,എല്ലിലെ ഫ്ലൂറോസിസ്
কঙ্কাল পেশী,അസ്ഥികൂടി പേശി
কঙ্কালতন্ত্র,അസ്ഥികൂടം
ত্বক ক্যান্সার,ചർമ്മ കാൻസർ
খুলি,തലയോട്
স্ল্যাশ এবং পোড়া কৃষি,കാർഷിക മേഖല വെട്ടാക്കി കത്തിക്കുക
জবাই হাউস বর্জ্য,ഭവന മാലിന്യങ്ങൾ
ঘুমন্ত অসুস্থতা,ഉറങ്ങുന്ന രോഗം
স্লাইডিং ফিলামেন্ট তত্ত্ব,സ്ലൈഡിംഗ് ഫിലിംഗ് ടൂറി
সামান্য অস্থাবর,ചെറുതായി ചലിക്കാൻ
পাতলা আবরণ,സ്ലിം ലെയർ
স্লাইম ছাঁচ,സ്ലിം പൂപ്പൽ
পাতলা ভর,മെലിഞ്ഞ പിണ്ഡം
রিগ্রেশন ope াল,റിഗ്രഷന്റെ ചരിവ്
কর্দম,ചെളി
স্লারি,സ്ലറി
সশব্দে আঘাত,സ്മാക്ക്
ছোট পক্স,ചെറിയ പോക്സ്
স্মাইলাক্স,സ്മൈലാക്സ്
ধোঁয়াশা,പുക
ধোঁয়া স্ট্যাক,പുക സ്റ്റാക്കുകൾ
মসৃণ ER,മിനുസമാർന്ന ER
মসৃণ পেশী,മിനുസമാർന്ന പേശി
স্মট,സ്മറ്റ്
স্ন্যাপড্রাগন ফুল,സ്നാപ്ഡ്രാഗൺ പുഷ്പം
স্নোর্টিং,ലഘുലേഖ
তুষার অন্ধত্ব,മഞ്ഞ് അന്ധത
তুষার মুক্ত,മഞ്ഞ് രഹിതം
তুষারপাত,മഞ്ഞുവീഴ്ച
সামাজিক বনায়ন,സാമൂഹിക വനം
সকেট,സോക്കറ്റ്
সোডিয়াম,സോഡിയം
সোডিয়াম অ্যাজাইড,സോഡിയം അസൈഡ്
মাটি,മണ്ണ്
মাটি দূষণ,മണ്ണ് മലിനീകരണം
মাটির প্রোফাইল,മണ്ണ് പ്രൊഫൈൽ
মাটির টেক্সচার,മണ്ണ് ടെക്സ്ചർ
সোলানাসেই,സോലാനേഷ്യ
সোলানাম,സോളനം
সোলানাম টিউবারোসাম,സോളനം ട്യൂബറോസം
সৌর ধ্রুবক,സൗരോർജ്ജ സ്ഥിരാങ്കം
সৌরশক্তি,സൗരോർജ്ജം
সৌর নীহারিকা,സോളാർ നെബുല
সৌর বিকিরণ,സൗരവികിരണം
সৌর বর্ণালী,സോളാർ സ്പെക്ട്രം
সৌর জগৎ,സൗരയൂഥം
সোলেনয়েড,സോളിനോയിഡ്
সলিডাগো,സോളാഗോ
একাকী অ্যাক্সিলারি,ഏകാന്ത കക്ഷീയ കക്ഷീയ
দ্রবণীয়,ലയിക്കുന്ന
দ্রবণীয় জৈব পদার্থ,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
দ্রবণীয় জৈব পদার্থ,ലയിക്കുന്ന ജൈവവസ്തുക്കൾ
দ্রাবক,മൊയ്ദ്ധമായ
দ্রাবক ঘনত্ব,ഏകാഗ്രത
সমাধান,പരിഹാരം
সমাধান সম্ভাবনা,പരിഹാര സാധ്യത
দ্রাবক,ലായക
সোমক্লোনাল সংগ্রহ,സോമാക്ലോണൽ ശേഖരം
সোমাক্লোন,സമാക്ലോൺ
সোম্যাটিক,പുക
সোম্যাটিক ভ্রূণ,സോമാറ്റിക് ഭ്രൂണം
সোম্যাটিক হাইব্রিড,സോമാറ്റിക് ഹൈബ്രിഡ്
সোম্যাটিক হাইব্রিডাইজেশন,സോമാറ്റിക് ഹൈബ്രിഡിസർ
সোমাটোপ্লাজম,സോമാറ്റോപ്ലാസം
সোমটোসেনসরি অঞ্চল,സോമാറ്റോസെൻസറി ഏരിയ
সোমটোসেনসরি কর্টেক্স,സോമാറ്റോസെൻസറി കോർട്ടെക്സ്
সোমটোস্ট্যাটিন,സോമറ്റോസ്റ്റാറ്റിൻ
সোমোটোট্রফ,സോമാറ്റോട്രോഫ്
সোনোগ্রাফি,മൃഗച്ഛാഗ്രാഫി
ঝুল,അഴുക്കുപുരണ്ട
সোরোসিস,സോറിസിസ്
সোরাস,സോറസ്
শব্দমাত্রা,ശബ്ദ നില
সাউন্ডপ্রুফ অন্তরক জ্যাকেট,സൗണ്ട്പ്രൂഫ് ഇൻസുലേറ്റിംഗ് ജാക്കറ്റ്
দক্ষিণ ব্লটিং,തെക്കൻ മായ്ക്കൽ
স্থান অনুসন্ধান প্রযুক্তি,ബഹിരാകാശ പര്യവേക്ഷണ സാങ്കേതികവിദ്യ
স্থান,ഇടം
স্থান,ഇടം
স্প্যাডিক্স,സ്പാഡിക്സ്
স্থানিক বিতরণ,സ്പേഷ്യൽ വിതരണം
স্থানিক স্কেল,സ്പേഷ്യൽ സ്കെയിൽ
স্প্যাটুলেট,മുഷിപ്പ്
স্প্যানিং,മുട്ടനാല്
