Hindi,Tamil
स्पंदावली,துடிப்பு ரயில்
विराम चिन्ह,நிறுத்தற்குறி
"दाब, भरण",தள்ளு
अधोभरण ऑटोमेटा,ஆட்டோமேட்டாவை கீழே தள்ளுங்கள்
ऊर्ध्वभरण सूची,pushup பட்டியல்
चतुर्घनत्व,குவாட் அடர்த்தி
"1.अर्हता, 2.योग्यता",தகுதி
परिमाणक,அளவுகோல்
क्वांटीकृत करना,அளவிடு
क्वाटीकारक,குவாண்டிசர்
क्वांटम,குவாண்டம்
क्वांटम कालद,குவாண்டம் கடிகாரம்
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन",குவாண்டம் கம்ப்யூட்டிங்
उदाहरणगत पृच्छा,உதாரணம் மூலம் வினவவும்
"1.पूछताछ, 2.पृच्छा",வினவு
पृच्छा भाषा,கேள்வி மொழி
पृच्छा प्रक्रमण,வினவல் செயலாக்கம்
पंक्ति,வரிசை
पंक्ति प्रबंधन,வரிசை மேலாண்மை
पंक्ति पंजी,வரிசை பதிவு
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम",வரிசை நெட்வொர்க்
पंक्ति सिद्धांत,வரிசை கோட்பாடு
द्रुत अभिगम स्मृति,விரைவான அணுகல் நினைவகம்
भागफल,அளவுகோல்
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),ரேடியோ அலைவரிசை குறுக்கீடு (RFI)
मूलांक,ரேடிக்ஸ்
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),சீரற்ற அணுகல் நினைவகம் (ரேம்)
यादृच्छिक क्रमवीक्षण,சீரற்ற ஸ்கேன்
"1.रैस्टर, 2.रेखापुंज",ராஸ்டர்
रैस्टर क्रमवीक्षण,ராஸ்டர் ஸ்கேன்
पुन:अभियांत्रिकी,மறு பொறியியல்
पुनर्वर्धन,மீண்டும் விரிவாக்கம்
"1.अभिगम्यता, 2.गम्यता",அடையக்கூடிய தன்மை
पठन,படி
पठन शीर्ष,தலை வாசிக்கவும்
"1.केवल पठनीय, 2.पठन मात्र",படிக்க மட்டுமே
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी",படிக்க மட்டும் நினைவகம்
पठन लेखन शीर्ष,எழுத தலை வாசிக்கவும்
"1.पठन चक्र, 2.लेखन चक्र",படிக்க/எழுத சுழற்சி
"1.पठन चक्र, 2.लेखन शीर्ष",படிக்க/எழுத தலை
"1.मेमोर्य्पठन, 2.लेखन स्मृति",படிக்க/எழுத
पाठक,வாசகர்
"पठन, पाठन",வாசிப்பு
"1.रीड आउट, 2.पठनोत्तर",படிக்க-அவுட்
तिमेवास्तविक काल,உண்மையான
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण",உண்மையான நேர செயலாக்கம்
अभिग्राही,பெறுபவர்
अभिज्ञान तर्क,அங்கீகார தர்க்கம்
पुन: क्रमादेश अंतरण,மீண்டும் தொகுக்கவும்
अभिलेख,பதிவு
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड",பதிவு தலை
सुधार योग्य त्रुटि,மீட்டெடுக்கக்கூடிய பிழை
पूर्ति,மீட்பு
पुनरावर्तन प्रमेय,மறுசுழற்சி தேற்றம்
पुनरावर्तन,மறுநிகழ்வு
पुनरावर्ती फलन,சுழல் செயல்பாடு
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC)
अतिरेकता,பணிநீக்கம்
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)",சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID)
पुन:प्रवेशी,மீண்டும் நுழைந்தவர்
पुन:प्रवेशी कूट,மறு நுழைவு குறியீடு
संदर्भ,குறிப்பு
संदर्भिक समग्रता,மேற்கோளிட்ட நேர்மை
परावर्तकता,பிரதிபலிப்பு
परावर्तन,பிரதிபலிப்பு
अपवर्तन,ஒளிவிலகல்
पुनश्चर्या,புதுப்பிப்பு
पुनर्जनन,மீளுருவாக்கம்
पंजी,பதிவு
नियमित व्याकरण,வழக்கமான இலக்கணம்
संबंध,உறவு
संबंधपरक डेटाबेस,தொடர்புடைய தரவுத்தளம்
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
संबंधपरक निदर्श,தொடர்புடைய மாதிரி
"1.सापेक्ष, 2.आपेक्षिक",உறவினர்
आपेक्षिक पताभिगमन,உறவினர் முகவரி
"1.रिले, 2.प्रतिसारण",ரிலே
विश्वसनीयता निदर्शन,நம்பகத்தன்மை மாடலிங்
विश्वसनीय,நம்பகமானது
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ",இடமாற்றம் செய்யக்கூடிய குறியீடு
सुदूर,ரிமோட்
सुदूर पोषक,தொலை புரவலன்
सुदूर कार्य प्रविष्टी,தொலைதூர வேலை நுழைவு
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन",தொலை உள்நுழைவு
सुदूर प्रक्रिया आह्वान (आर पी सी),தொலை நடைமுறை அழைப்பு (RPC)
सूदूर संवेदन,தொலை உணர்வு
पुन: नामकरण,மறுபெயரிடவும்
"1.प्रतिपादन,2.समर्पण",வழங்குதல்
पुनरावर्तक,ரிப்பீட்டர்
उत्तर,பதில்
"1.अनुरोध, 2.निवेदन",கோரிக்கை
टिप्पणी अनुरोध (आर एफ सी),கருத்துகளுக்கான கோரிக்கை (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल",கோரிக்கை/பதில் நெறிமுறை
पुनरावर्ती प्रोग्राम,நிரலை மீண்டும் இயக்கவும்
अनुसंधान,ஆராய்ச்சி
पुन:स्थाप चक्र,மீட்டமைப்பு சுழற்சி
स्मृतिवासी,குடியிருப்பாளர்
विभेदन,தீர்மானம்
संसाधन,வளங்கள்
अनुक्रिया काल,பதில் நேரம்
"1.पुन: प्रवर्तन, 2.पुन: आरंभ",மறுதொடக்கம்
पुन: भंडारण,மீட்டமை
पुन: अनुरेख,திரும்பப் பெறு
"1.पुन: प्रेषण, 2.पुन: संचार",மறு பரிமாற்றம்
पुन: प्राप्ति,மீட்டெடுக்கவும்
पुन: प्रयास,மீண்டும் முயற்சிக்கவும்
"1.प्रतिगमन, 2.वापसी",திரும்பு
प्रतिगमन कूट,திரும்ப குறியீடு
प्रतिगमन कुंजी,திரும்பும் விசை
पुन: प्रयोज्य कोड,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
पुन: लेखनीय,மீண்டும் எழுதக்கூடியது
आर जी बी मॉनीटर,RGB மானிட்டர்
रिबन,ரிப்பன்
अधिकारिक इश्यू,சரியான பிரச்சினை
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव",ரோபோ
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान",ரோபாட்டிக்ஸ்
"हष्ट-पुष्ट, सुदृड़",வலுவான
भूमिका,பங்கு
पुन: वेल्लन,திரும்பவும்
अन्तर्वेल्लन,உருட்டவும்
बहिर्बेल्लन,உருட்டவும்
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)",ரோம்
मूल,வேர்
मूल निर्देशिका,ரூட் அடைவு
संनिकटन त्रुटि,பிழை சுற்று
"1.रूटर,2.अनुमार्गक",திசைவி
"मार्गाभिगमन, अनुमार्गण",ரூட்டிங்
आर एस 232 सी अंतरापृष्ट,RS232C இடைமுகம்
आर एस ए गूढलेखन,RSA குறியாக்கம்
आर टी सी,ஆர்.டி.சி
कार्यविस्तार कोडन,ரன் நீளம் குறியாக்கம்
कार्यावधि,இயக்க நேரம்
कार्यावधि त्रुटि,இயக்க பிழை
"1.प्रतिदर्श, 2.नमूना",மாதிரி
प्रतिचयन,மாதிரி எடுத்தல்
"1.उपग्रह, 2.सेटेलाइट",செயற்கைக்கோள்
संत्रिप्तन,நிறைவுற்றது
सुरक्षित करो,சேமிக்கவும்
"1.मापनीयता, 2.मापक्रमणीयता",அளவீடல்
अदिश,அளவுகோல்
क्रमवीक्षण,ஸ்கேன் செய்கிறது
परिदृश्य,காட்சி
अनुसूचक,திட்டமிடுபவர்
स्क्रीन प्रतिबिंब प्रक्षेपक,திரை பட ப்ரொஜெக்டர்
लिपि,கையால் எழுதப்பட்ட தாள்
लिपिकरण भाषा,ஸ்கிரிப்டிங் மொழி
"1.कुंडलन, 2.स्क्रॉलन",ஸ்க்ரோலிங்
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு)
"1.अन्वेषण, 2.खोज",தேடு
खोज इंजन,தேடல் இயந்திரம்
खोज वृक्ष,தேடல் மரம்
"1.अन्वेषण, 2.खोजना",தேடி
दवितीयक,இரண்டாம் நிலை
"1.सेक्टर, 2.खंड",துறை
सुरक्षा नीति,பாதுகாப்பு கொள்கை
खोज अवधि,நேரம் தேடுங்கள்
"1.अनुभाग, 2.खंड",பிரிவு
"1.खण्डन, 2.खण्डीकरण",பிரிவு
चयन छंटाई,தேர்வு வகை
"1.स्वपूर्ण, 2.स्वत: पूर्ण",தன்னை உள்ளடக்கியது
"1.सीमेंटिकी, 2.अर्थ विज्ञान",சொற்பொருள்
सीमेफॉर,செமாஃபோர்
अर्धचालक,செமிகண்டக்டர்
कल्पायन वेब,சொற்பொருள் வலை
अनुक्रमिक अभिगम विधि,தொடர் அணுகல் முறை
क्रमिक,தொடர்
क्रमक,சீரியலைசர்
"1.परिसेवक, 2.सर्वर",சேவையகம்
परिसेवक ध्वंस,சர்வர் செயலிழப்பு
परिसेवक लाइसेंस,சர்வர் உரிமம்
सर्वो गुणक,சர்வோ பெருக்கி
समुच्चय,அமைக்கவும்
निर्दिष्ट बिंदु,அமைக்க புள்ளி
व्यवस्था,அமைக்க
छाया,நிழல்
छायांकन,நிழல்
प्रतिछाया,நிழல்
शेयर संचिका,கோப்பு பகிர்வு
सहभाजित अभिगम,பகிரப்பட்ட அணுகல்
सहभाजन,பகிர்தல்
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश",ஷெல்
विस्थापन संप्रतीक,மாற்றம் பாத்திரம்
लघुपथ,குறைந்த மின்னழுத்தம்
लघु अनुदेश,குறுகிய அறிவுறுத்தல்
सहोदर,உடன்பிறப்பு
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव",பக்க விளைவு
चिन्ह बिट,அடையாளம் பிட்
संकेत,சிக்னல்
संकेत प्रक्रमण,சமிக்ஞை செயலாக்கம்
संकेतन,சிக்னலிங்
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात",சமிக்ஞை-இரைச்சல் விகிதம்
"1.हस्ताक्षर, 2. चिन्हक",கையெழுத்து
चिन्हक परीक्षण,கையெழுத்து சோதனை
सार्थक अंक,குறிப்பிடத்தக்க இலக்கம்
सिलिकॉन चिप,சிலிக்கான் சிப்
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
एकधा,சிம்ப்ளக்ஸ்
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि",எளிய முனை
अनुकरण,உருவகப்படுத்துதல்
अनुकारी,சிமுலேட்டர்
"1.युगपत, 2.समकालिक",ஒரே நேரத்தில்
युगपत प्रक्रमण,ஒரே நேரத்தில் செயலாக்கம்
एकल,சிங்கிள்டன்
"1.साईट लाइसेंस, 2.स्थल लाइसेंस",தள உரிமம்
"1.साइज, 2.आमाप",அளவு
आमापन,அளவிடுதல்
"1.रेखांकन, 2.रेखाचित्रण",வரைதல்
प्लुति,தவிர்க்கவும்
"1.प्लुति, 2.प्लुतिकरण",ஸ்கிப்பிங்
"1.स्लैश, 2.काट",ஸ்லாஷ்
अधीन कंप्यूटर,அடிமை கணினி
सर्पी विंडो प्रोटोकॉल,நெகிழ் சாளர நெறிமுறை
"1. चूक, 2. सर्पण",நழுவும்
खाँचा,ஸ்லாட்
स्कैजी (एस सी एस आई),சிறிய கணினி அமைப்பு இடைமுகம் (SCSI)
स्मार्ट कार्ड,ஸ்மார்ட் கார்டு
धीमी डाक,நத்தை அஞ்சல்
आशुचित्र,ஸ்னாப்ஷாட்
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन",மென்மையான கணினி
सॉफ्ट प्रति,மென்மையான நகல்
सुगम फान्ट,மென்மையான எழுத்துரு
सॉफ्टवेयर,மென்பொருள்
सॉफ्टवेयर इंजीनियरी,மென்பொருள் பொறியியல்
सॉफ्टवेयर लाइसेंस,மென்பொருள் உரிமம்
सॉफ्टवेयर चोरी,மென்பொருள் திருட்டு
स्पेक्ट्रम,ஸ்பெக்ட்ரம்
"1.पेंचदार, 2.सर्पिल",சுழல்
"1.विस्तृत शीट, 2.स्प्रेडशीट",விரிதாள்
मानक,தரநிலை
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
मानकीकरण,தரப்படுத்தல்
प्रतीक्षा काल,காத்திருப்பு நேரம்
तारक लैन,நட்சத்திரம் LAN
तारक संस्थिति,நட்சத்திர இடவியல்
आरंभी बिट,தொடக்க பிட்
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट",பட்டினி
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी",நிலையான நினைவகம்&#39;
स्थिति चैनल,நிலை சேனல்
"1.सोपान साइज, 2.सोपानी आयाम",படி அளவு
विराम एवं प्रतीक्षा प्रोटोकॉल,நிறுத்த மற்றும் காத்திரு நெறிமுறை
विराम कूट,நிறுத்த குறியீடு
विराम कुंजी,நிறுத்த விசை
भंडारणीयता,சேமிப்புத்திறன்
भंडारित प्रोग्राम,சேமிக்கப்பட்ட நிரல்
श्रृंखला आँकड़आ,சரம் தரவு
"1.संरचित कूटलेखन, 2.संरचित कोडन",கட்டமைக்கப்பட்ட குறியீட்டு முறை
संरचित पृच्छा भाषा (एस क्यू एल),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र",நடை தாள்
उपनिदेशिका,துணை அடைவு
"1.उपजाल, 2.सबनेट",சப்நெட்
उपवृक्ष,துணை மரம்
"1.संक्षेपण, 2.संक्षेपीकरण",சுருக்கம்
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर",சூப்பர் கணினி
"1.सुपर कप्यूटन, 2.सुपर अभिकलन",சூப்பர் கம்ப்யூட்டிங்
महाकुंजी,சூப்பர் சாவி
सर्वोच्च प्रयोक्ता,சூப்பர் பயனர்
पर्यवेक्षित अधिगम,மேற்பார்வை கற்றல்
सहायक चिप,ஆதரவு சிப்
नेट विचरण,சர்ஃப்
"1.नेट विचरण, 2.सीकरण, 3.सर्फन",உலாவல்
गमागम,இடமாற்று
अंतर्गमागम,இடமாற்றம்
बहिर्गमागम,மாற்றிக்கொள்
गमागमन,இடமாற்றம்
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम",நெட்வொர்க் மாறியது
स्विचन,மாறுகிறது
स्विचन सिद्धांत,மாறுதல் கோட்பாடு
प्रतीकात्मक प्रोग्रामन,குறியீட்டு நிரலாக்கம்
तुल्यकालन,ஒத்திசைவு
तुल्यकालक,சின்க்ரோனைசர்
तुल्यकालिक,ஒத்திசைவானது
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH)
वाक्य विश्लेषण,தொடரியல் பகுப்பாய்வு
तंत्र विश्लेषण,அமைப்பு பகுப்பாய்வு
तंत्र इंजीनियरी,கணினி பொறியியல்
"1.तंत्र विच्छेदक, 2.तंत्र हैकर",கணினி ஹேக்கர்
तंत्र समेकक,கணினி ஒருங்கிணைப்பான்
तंत्र लॉग,கணினி பதிவு
तंत्र आच्छद,அமைப்பு முகமூடி
तंत्र नेटवर्क संरचना (एस एन ए),கணினி நெட்வொர்க் கட்டமைப்பு (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक",கணினி நிரலாளர்
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन",கணினி மறுதொடக்கம்
तंत्र समापन,கணினி பணிநிறுத்தம்
तंत्र परीक्षण,அமைப்பு சோதனை
तंत्र उपयोगिता,அமைப்பு பயன்பாடு
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट",முறையான குறியீடு
टैब समादेश,tab கட்டளை
सारणी,மேசை
सारणी अवलोकन,மேஜை மேலே பார்க்கவும்
सारणी स्थान,அட்டவணை இடம்
पटलिका,டேப்லெட்
"1.सारणीवद्ध, 2.सरणी व्यूह",அட்டவணை வரிசை
सारणीकरण फलन,அட்டவணை செயல்பாடு
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना",குறியிடப்பட்ட கட்டிடக்கலை
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF)
अग्रानुक्रम तंत्र,தண்டம் அமைப்பு
टेप घनत्व,டேப் அடர்த்தி
टेप आवरण,நாடா முகமூடி
टार संचिका,தார் கோப்பு
कार्य,பணி
कार्यदर्शिका,பணிப்பட்டி
कार्य अनुसूचक,பணி திட்டமிடுபவர்
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்)
कटाव संक्रिया,கிழித்தல் செயல்பாடு
दूरसंचार,தொலை தொடர்பு
दूरसंचार,தொலைத்தொடர்பு
दूरसंवाद,தொலைதொடர்பு
दूर सम्मेलन,டெலி கான்பரன்சிங்
"1.तारप्रेषण, 2.टेलीग्राफी",தந்தி
"1.दूरमापी, 2.दूरमिती",டெலிமெட்ரி
"1.दूरभाष, 2.टेलीफोन",தொலைபேசி
दूरभाषी,டெலிபோனி
"1.दूरमुद्रक, 2.टेलीप्रिंटर",டெலி பிரிண்டர்
दूरप्रक्रमण,டெலிபிராசசிங்
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र",தொலைக்காட்சி
टेलेक्स,டெலக்ஸ்
"1.दूर जाल, 2.टेलनेट",டெல்நெட்
"1.ताप, 3.तापक्रम",வெப்ப நிலை
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा",டெம்ப்ளேட்
दस-पूरक,பத்து இன் நிரப்பு
टेरा बाइट,டெரா பைட்
टेरा फलाप्स,தேரா தோல்விகள்
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर",டெர்மினல் கர்சர்
"1.अंतक आसंधि, 2.टर्मिनल नोड",முனைய முனை
टर्मिनल विंडो,முனைய சாளரம்
समापन,முடித்தல்
त्रि-आधारी,மும்முனை
त्रि-आधारी संक्रिया,மும்மை செயல்பாடு
परीक्षण,சோதனை
परीक्षण व्याप्ति,சோதனை கவரேஜ்
परीक्षण निष्पादन,சோதனை ஓட்டம்
परीक्षण आँकड़आ,சோதனை-தரவு
"1.टैक्सट,2. पाठ्य सामग्री",உரை
पाठ्य पेटी,உரை பெட்டி
पाठ्य कर्सर,உரை கர்சர்
पाठ्य संपादक,உரை திருத்தி
पाठ संचिका,உரை கோப்பு
पाठ्य विधा,உரை முறை
पाठ प्रक्रमण,உரை செயலாக்கம்
वाक-पाठ्य (टी टी एस),உரையிலிருந்து பேச்சு (TTS)
बुनावट प्रतिचित्रण,அமைப்பு மேப்பிங்
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र",டி-ஃபிளிப்-ஃப்ளாப்
तापीय मुद्रकातापीय,வெப்ப அச்சுப்பொறி
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी",மெல்லிய பட நினைவகம்
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),மெல்லிய பட டிரான்சிஸ்டர்
"1.गहाना, 2.थैशिंग",அடித்தல்
सूत्र-चूड़ई,நூல்
सूत्रण,திரித்தல்
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क",மூன்று அடுக்கு நெட்வொர்க்
प्रवाह क्षमता,உற்பத்தி
काल जटिलता,நேரம் சிக்கலானது
काल विभाजन बहुसंकेतन (टी डी एम),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
काल फ्रेम,கால அளவு
ङ्केसमय सी,கால அளவு
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन",கால இயந்திரம்
समय समाप्त,நேரம் முடிந்தது
"1.कालॉशन, 2.काल क्वांटीकरण",நேர அளவீடு
काल श्रेणी,நேரத் தொடர்
"1. काल विभाजन ,2. समय सहभाजन",நேரம் பகிர்வு
समय सहभाजन तंत्र,நேர பகிர்வு அமைப்பு
काल स्टेप,நேர முத்திரை
काल आरेख,நேர வரைபடம்
वर्णक,சாயல்
टॉगल,நிலைமாற்று
टॉगल चाल,மாறுதல் வேகம்
"1.प्रतीक, 2.टोकन",டோக்கன்
टोकन बस,டோக்கன் பஸ்
टोकन बस,டோக்கன் பஸ்
टोकन बस जालक्रम,டோக்கன் பஸ் நெட்வொர்க்
"1.प्रतीक वलय, 2.सांकेतिक वलय",டோக்கன் வளையம்
टोकन वार्ता,அடையாளப் பேச்சு
"1.औजार, 2.उपकरण",கருவி
शीर्ष-पाद,மேலிருந்து கீழ்
शीर्ष पाद अभिकल्प,மேல் கீழ் வடிவமைப்பு
"1.नख शिख पद विन्यास, 2.अधोगामी",மேல் கீழே பாகுபடுத்துதல்
"1.सांस्थिति, 2.स्थान विज्ञान",கட்டமைப்பியல்
स्पर्श पैड,டச் பேட்
स्पर्श स्क्रीन,தொடு திரை
"1.चिन्ह, 2.निशान, 3.अनुरेखण",சுவடு
अनुरेखण,தடமறிதல்
"1.मार्ग, 2.पथ, 3.लीक",தடம்
"1.ट्रैक डिस्क, 2.पथ डिस्क",தட வட்டு
पथ टेप,டிராக் டேப்
"1.अनुमार्गन, 2.अनुपथन",கண்காணிப்பு
"1.अनुयान, 2.अनुग",டிரெய்லர்
प्रक्षेप पथ,பாதை
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान",பரிவர்த்தனை
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका",பரிவர்த்தனை கோப்பு
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग",பரிவர்த்தனை பதிவு
"1.प्रतिलेखन, 2.लिप्यंतरण करना",படியெடுக்கவும்
ट्रांसड्यूसर,மின்மாற்றி
अंतरण दर,பரிமாற்ற விகிதம்
अंतरण काल,பரிமாற்ற நேரம்
रुपांतरण,உருமாற்றம்
क्षणिक त्रुटि,நிலையற்ற பிழை
संक्रमण काल,பயண நேரம்
"1.संक्रमण, 2.संक्रांति",மாற்றம்
संक्रामक,இடைநிலை
संक्रमिता,டிரான்சிட்டிவிட்டி
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण",மொழிபெயர்ப்பு
"1. संचरण, संचारण ,2.संप्रेषण",பரவும் முறை
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),பரிமாற்ற கட்டுப்பாட்டு நெறிமுறை (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन",ஒலிபரப்பு வரி
ट्रांसमीटर,டிரான்ஸ்மிட்டர்
पारदर्शिता,வெளிப்படைத்தன்மை
ट्रांसपोंडर,டிரான்ஸ்பாண்டர்
"1.परिवहन, 2.प्रतिगमन",போக்குவரத்து
पक्षांतरण,இடமாற்றம்
ट्रांसप्यूटर,டிரான்ஸ்பியூட்டர்
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर",பரிமாற்றி
"1.प्रपाशन, 2.फांसना, 3.पकड़ना",பொறி
चंक्रमण,தொடரவேண்டும்
वृक्ष (चंक्रमण),மரம் (கடந்து செல்லும்)
तरु नेटवर्क,மரம் நெட்வொர்க்
सहायक परिपथ,கிளை சுற்று
तुच्छ आरेख,அற்ப வரைபடம்
दोष-निवारण,பிரச்சனை படப்பிடிப்பு
"छिन्न, रुंडन",துண்டிக்கவும்
सत्यमान सारणी,உண்மை அட்டவணை
"1.टयूनर, 2.समस्वरक, 3.समंजक",ட்யூனர்
"1.सुरंगन, 2.टनलिंग",சுரங்கப்பாதை
"1.समंजन, 2.समस्वरण, 3.टयूनिंग",ட்யூனிங்
टपल,டூபிள்
टर्बो पास्कल,டர்போ பாஸ்கல்
टयूरिंग मशीन,டூரிங் இயந்திரம்
प्रतिवर्तन काल,நேரம் திரும்பவும்
प्रतिवर्तन दस्तावेज,ஆவணத்தைத் திருப்புங்கள்
प्रतिवर्तन अनुक्रम,திருப்பு வரிசை
युगल केबल,இரட்டை கேபிள்
"1.ऐंठित युगल, 2.व्यावर्तित युग्म",முறுக்கப்பட்ட ஜோடி
द्वि-पारक स्मरांतरक,இரண்டு பகுதி அசெம்பிளர்
दो का पूरक,இரண்டின் நிரப்பு
प्रकार,வகை
"1.टाइप फेस, 2.अक्षराकृति",வகை முகம்
टंकन शीर्ष,வகை தலை
मुद्रक चक्र,வகை சக்கரம்
टंकण,தட்டச்சு
अबाधित शक्ति स्रोत,தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்)
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली",unary செயல்பாடு
एकल संक्रिया,unary செயல்பாடு
"1.एकल संकारक, 2.एक अंगी संकारक",unary ஆபரேட்டர்
अनिश्चितता,நிச்சயமற்ற தன்மை
अप्रतिबंधी कथन,நிபந்தனையற்ற அறிக்கை
अगणनीय,கணக்கிட முடியாதது
अनावरण,வெளிக்கொணரும்
अनिर्णीय,தீர்மானிக்க முடியாதது
ङ्केअपरिभाषित,வரையறுக்கப்படாத
अपरिभाषित अभिलेख,வரையறுக்கப்படாத பதிவு
अविलोप,நீக்குதல்
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक",அடிக்கோடிட்டு
अनिर्दिष्ट,திசைதிருப்பப்படவில்லை
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख",திசைதிருப்பப்படாத வரைபடம்
एकसमान दिशा सेवाकाल,திசையற்ற சேவை நேரம்
निरस्त करना,செயல்தவிர்
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क",வடிவமைக்கப்படாத வட்டு
समचित्रण,யூனிகாஸ்டிங்
"1.यूनीकोड, 2.एकल कूट",யூனிகோட்
अनिर्दिष्ट वृक्ष,ஒருமுகப்படுத்தப்படாத மரம்
समान संसाधन स्थान निर्धारक (य आर एल),சீரான ஆதார இருப்பிடம் (URL)
एक प्रक्रमण,செயலாக்கம் நீக்குகிறது
अद्वितीय,தனித்துவமான
अपरिरक्षित व्यावर्तित युगल (यू टी पी),பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP)
"1.एकक,2. इकाई",அலகு
एकक पता,அலகு முகவரி
एकक अंतराल,அலகு இடைவெளி
एकक परीक्षण,அலகு சோதனை
ऐकिक कूट,ஒற்றையாட்சி குறியீடு
एक पद,யூனிடெர்ம்
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART)
सार्व फ्लिप-फ्लाप,உலகளாவிய ஃபிளிப் ஃப்ளாப்
सार्व समुच्चय,உலகளாவிய தொகுப்பு
सार्वत्रिक संप्रतीक समुच्चय,உலகளாவிய எழுத்துத் தொகுப்பு
