Marathi,Odiya
स्थायी आदेश,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
स्थायी आदेश,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
स्टेटसमन,ରାଜ୍ୟସ୍ତରୀୟ
दगडी शिलालेख,ପଥର ଲେଖା |
तुफान सैन्य,Orm ଡ଼ ସ troops ନ୍ୟ
डावपेच,ଷ୍ଟ୍ରାଟେଜେମ୍ |
रणनीती,ରଣନୀତି
रणनीती,ରଣନୀତି
रणनीती,ରଣନୀତି
स्ट्रॅटोक्रसी,ଷ୍ଟ୍ରାଟୋକ୍ରାସି |
कलह,Ife ଗଡା
कलह,Ife ଗଡା
मजबूत पकड,ଦୃ hold ଧରନ୍ତୁ |
मजबूत पकड,ଦୃ hold ଧରନ୍ତୁ |
उपकंपनी टॅलायन्स,ସହାୟକ ଉଚ୍ଚତା |
उत्तराधिकारी,ଉତ୍ତରାଧିକାରୀ |
उत्तराधिकारी,ଉତ୍ତରାଧିକାରୀ
मताधिकार,ମତଦାନ
मताधिकारवादी,ସୁଫ୍ରାଗିଷ୍ଟ |
सल्तनत,ସୁଲତାନ
सुलतानी काळ,ସୁଲତାନ ଅବଧି
शरणागती,ଆତ୍ମସମର୍ପଣ
सुझरेन,ସୁଜେରାଇନ୍ |
सुझरेन राज्य,ସୁଜେରେନ ରାଜ୍ୟ |
तलवारबाज,ଖଣ୍ଡାଧାରକ |
तमनी सोसायटी,ତାମାନି ସୋସାଇଟି |
टेम्पर्ड तलवार,କ୍ରୋଧିତ ଖଣ୍ଡା |
भाडेकरू,ଭଡାଟିଆ
भाडेकरू,ଭଡାଟିଆ
प्रदेश,ଅଞ୍ଚଳ
प्रदेश,ଅଞ୍ଚଳ
प्रदेश सरकार,ପ୍ରଦେଶ ସରକାର
दहशतवाद,ଆତଙ୍କବାଦ
तिसरी इस्टेट,ତୃତୀୟ ଇଷ୍ଟେଟ୍ |
तीन इस्टेट्स,ତିନୋଟି ଇଷ୍ଟେଟ୍ |
टोल,ଟୋଲ୍
टोल घर,ଟୋଲ୍ ହାଉସ୍ |
थडगे,ସମାଧି
टोरी,ଟୋରୀ |
टोटेम,ଟୋଟେମ୍ |
टॉवर,ଦୁର୍ଗ
टॉवर,ଦୁର୍ଗ
विजयाचा टॉवर,ବିଜୟ ଦୁର୍ଗ
देशद्रोही,ଦେଶଦ୍ରୋହୀ
विश्वासघात,ବିଶ୍ୱାସଘାତକତା
देशद्रोह,ଦେଶଦ୍ରୋହ
करार,ଚୁକ୍ତି
युद्धाद्वारे चाचणी (= लढाईद्वारे माग),ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍)
श्रद्धांजली,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
श्रद्धांजली,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
श्रद्धांजली भूमी,ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |
तिहेरी युती,ତ୍ରିଗୁଣ ସହଯୋଗ
तिहेरी entente,ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
विजय,ବିଜୟ
विजय,ବିଜୟ
गडबड,ଅଶାନ୍ତି |
अत्याचारी,ଟାଇରାନାଇସିଡ୍ |
अत्याचारी,ଟାଇରାନାଇସିଡ୍ |
जुलमी,ଅତ୍ୟାଚାର
जुलमी,ଅତ୍ୟାଚାର
जुलमी,ଅତ୍ୟାଚାର
उल्हान,ଉହଲାନ୍ |
उकासे,ଉକେସ୍ |
उकासे,ଉକେସ୍ |
उलेमा,ଉଲେମା
अल्टिमेटम,ଅଲ୍ଟିମାଟମ୍ |
अल्टिमेटम,ଅଲ୍ଟିମାଟମ୍ |
सॅम काका,ମାମୁଁ ସାମ
अंडर-राजा,ଅଣ୍ଡର-ରାଜା |
युनायटेड आयरिशमन,ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |
संयुक्त राष्ट्र,ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର
संयुक्त प्रांत,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
संयुक्त प्रांत,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
अतुलनीय किल्ला,ଅବିଭକ୍ତ ଦୁର୍ଗ |
सार्वत्रिक सम्राट,ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |
सार्वत्रिक मताधिकार,ସର୍ବଭାରତୀୟ ମତଦାନ
उठाव,ବିଦ୍ରୋହ
उपभोग,ଉସର୍ପେସନ୍ |
हडप करणारा,ଉସର୍ପର୍ |
युटोपिया,Utopia
तोडफोड,ଭାଣ୍ଡାଲ୍
तोडफोड,ଭଙ୍ଗାରୁଜା
मोहरा,ଭଙ୍ଗାର୍ଡ |
मोहरा,ଭଙ୍ଗାର୍ଡ |
मोहरा,ଭଙ୍ଗାର୍ଡ |
वरांगीयन,ବାରଙ୍ଗିଆନ୍ |
वरांजीयन गार्ड,ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |
वासल,ଭାସାଲ୍ |
वासल,ଭାସାଲ୍ |
वासल राज्य,ଭାସାଲ୍ ରାଜ୍ୟ |
व्हॅटिकन कौन्सिल,ଭାଟିକାନ୍ ପରିଷଦ
भांडे,ଜାହାଜ |
भांडे,ଜାହାଜ |
भांडे,ଜାହାଜ |
उपराजा,ଉପ-ରାଜା
व्हाईसरॉय,ଭିକେରୋଇ |
व्हाईसरॉयल्टी = व्हाईसरॉयशिप,ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |
व्हिक्टर,ଭିକ୍ଟର |
विजय,ବିଜୟ
विलेन,ଭିଲିନ୍ |
जलप्रवास,ଯାତ୍ରା
असुरक्षित किल्ला,ଦୁର୍ବଳ ଦୁର୍ଗ
वॉल पेंटिंग,କାନ୍ଥ ଚିତ୍ର
भिंत पेंटिंग,କାନ୍ଥ ଚିତ୍ର
युद्ध,ଯୁଦ୍ଧ
युद्धाचा अधिपती,ଯୁଦ୍ଧ-ପ୍ରଭୁ
योद्धा,ଯୋଦ୍ଧା
योद्धा,ଯୋଦ୍ଧା
योद्धा,ଯୋଦ୍ଧା
युद्धनौका,ଯୁଦ୍ଧ ଜାହାଜ
पहा-शब्द,ୱାଚ୍ ୱାର୍ଡ |
कल्याणकारी राज्य,କଲ୍ୟାଣ ସ୍ଥିତି
कल्याणकारी कार्य,କଲ୍ୟାଣ କାର୍ଯ୍ୟ
विग,ୱିଗ୍ |
पांढरा झेंडा,ଧଳା ପତାକା |
व्हाईटमेनचे ओझे,ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |
जागतिक साम्राज्य,ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |
जागतिक चळवळ,ବିଶ୍ୱ ଆନ୍ଦୋଳନ |
जागतिक राजकारण,ବିଶ୍ୱ ରାଜନୀତି
जागतिक शक्ती,ବିଶ୍ୱ ଶକ୍ତି
विश्वयुद्ध,ବିଶ୍ଵ ଯୁଦ୍ଧ
कामगार,Wreeker
मोडतोड दुरुस्ती,ସଂଶୋଧନ ସଂଶୋଧନ |
झेनेलासिस,ଜେନେଲେସିସ୍ |
झेनोफोबिया,ଜେନୋଫୋବିୟା |
यँकी,ଜାନକୀ
पिवळे जाकीट,ହଳଦିଆ ଜ୍ୟାକେଟ୍ |
पिवळा माणूस,ହଳଦିଆ
पिवळा धोका,ହଳଦିଆ ବିପଦ
पिवळा प्रेस,ହଳଦିଆ ପ୍ରେସ୍ |
तरुण तुर्क,ଯୁବକ ତୁର୍କୀ |
झ्यूस,ଜିଉସ୍
झिओनिझम,ଜିଓନିଜିମ୍ |
झोरास्ट्रियन धर्म,ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |
