Tamil,Hindi
உயர்ந்தது,गुलाब
ரோஸ் பெர்ரி,गुलाब जामुन
ரோஸ்மேரி,रसभरी
சுற்று சுண்டைக்காய்,टिंडा
ரப்பர்,रबड़
எலி,चूहा
சிவப்பு பனை அந்துப்பூச்சி,लाल ताड़-घुन
சிவப்பு பூசணி வண்டு,कद्दू की लाल भृंग
ரைனோசெரோஸ் வண்டு,राइनोसिरस भृंग
அரிசி அந்துப்பூச்சி,सुरसुरी
உமிழ்நீர் ஆல்கி மண்,लवणी क्षारीय मृदा
உமிழ்நீர் மண்,लवण मृदा
உமிழ்நீர்,लवणीभवन
உமிழ்நீர் சுரப்பி குரோமோசோம்,लार ग्रंथि गुणसूत्र
உப்பு,लवण
உப்பு பாதிக்கப்பட்ட மண்,लवण प्रभावित मृदा
உப்பு அட்டவணை,लवण सूचकांक
உப்பு அழுத்தம்,लवण प्रतिबल
உப்பு சகிப்புத்தன்மை,लवण सह्यता उच्छलन
மாதிரி,प्रतिदर्श
மாதிரி பிழை,प्रतिचयन त्रुटि
மாதிரி அலகு,"प्रतिचयन मात्रक, नमूना मात्रक"
மாதிரி,प्रतिचयन
மணல்,बालू
சாண்டி களிமண்,बलुई मृत्तिका
சாண்டி களிமண்,बलुई दोमट
மணல் நிறைந்த பூமி,"बलुई मिट्टी, बलुई मृदा"
SAP,रस
சப்பிங்,पौध
Saponification மதிப்பு,साबुनीकरण मान
செயற்கைக்கோள் டி.என்.ஏ.,अनुषंगी डीएनए
செயற்கைக்கோள் களை,अनुषंगी खरपतवार
நிறைவுற்ற நீராவி அழுத்தம்,संतृप्त वाष्प दबाव
சவன்னா,सवाना (घास के मैदान)
ஸ்காஃபோல்ட் புரதம்,आलंबी प्रोटीन
ஸ்கேப்,"स्केप, प्रवृंत"
ஸ்கார்ஃபிகேஷன்,क्षतचिह्न
சியோன்,"सायन, सांकुर"
சியோபைட்டுகள்,छायाप्रिय पौधे
பருவகால சுழற்சி,ऋतुनिष्ठ चक्र
பருவகால வறட்சி,"मौसमी सूखा, मौसमी अनावृष्टि"
பருவகால ஆலை,मौसमी पादप
இரண்டாம் நிலை வளர்ச்சி,द्वितीयक वृद्धि
இரண்டாம் நிலை தாவர ஊட்டச்சத்துக்கள்,द्वितीयक पादप पोषक (तत्व)
இரண்டாம் நிலை உற்பத்தித்திறன்,द्वितीयक उत्पादकता
இரண்டாம் நிலை உழவு,द्वितीयक भूपरिष्करण
செட்ஜ்,झाड़ी
விதை பிறந்த பூஞ்சை,बीजोढ़ कवक
விதை சான்றிதழ்,बीज प्रमाणीकरण
விதை கடினப்படுத்துதல்,बीज दृढ़ीकरण
விதை சிகிச்சை,बीजोपचार
விதை-கம்-உர துரப்பணம்,बीज एवं उर्वरक बुवाई यंत्र
நாற்று,पौध
Seepage,अंतःस्रवण
பாகுபாடு,विसंयोजन
தேர்ந்தெடுக்கக்கூடிய மார்க்கர்,वरणयोग्य चिह्नक
தேர்வு அழுத்தம்,वरण दबाव
தேர்ந்தெடுக்கப்பட்ட களைக்கொல்லி,वरणात्मक शाकनाशी
தேர்ந்தெடுப்பு அட்டவணை,वरणात्मकता सूचकांक
சுய கருத்தரித்தல்,स्वः निषेचन
தன்னிறைவு,आत्म-निर्भरता
சுய மெல்லிய திறன்,स्वतः विरलन क्षमता
சுயநல,स्वतः फलदायी
சுய-முரண்பாடு,स्वः असंगतता
சுயநல டி.என்.ஏ,स्वार्थी डीएनए
அரை வறண்ட,अर्ध शुष्क
உணர்ச்சி மதிப்பீடு,संवेदी आकलन
செபால்,बाह्य दल
தொடர்ச்சியான பயிர்,क्रमिक सस्यन
தொடர் நீர்த்தல்,क्रमिक तनुता
புத்துணர்ச்சி,रेशमकीट पालन
செரோலஜி,सीरम विज्ञान
சீரம்,सीरम
பாலின நிர்ணயம்,लिंग निर्धारण
பாலியல்-இணைப்பு,लिंग सहलग्नता
பாலியல் பரப்புதல்,लैंगिक प्रवर्धन
தாள் அரிப்பு,परत अपरदन
ஷெல்லிங்,निखोलना
தங்குமிடம் பெல்ட்,हवा के विरुद्ध रोक
குறுகிய நாள் ஆலை,अल्प प्रदीप्तकाली पादप
குறுகிய அலை கதிர்வீச்சு,लघु - तरंगदैर्घ्य विकिरण
ஷட்டில் வெக்டர்,"बहुपोषी संवाहक, शटल संवाहक"
உடன்பிறப்பு,सहोदर
அரிவாள் செல் இரத்த சோகை,दात्र कोशिका अरक्तता
சிக்மாய்டு வளைவு,सिग्माभ वक्र
சிக்னல் கருதுகோள்,संकेत परिकल्पना
முக்கியத்துவம் சோதனை,सार्थकता परीक्षण
சிலேஜ்,साइलेज (चारा)
சிலோ,भंडारण पात्र
மண்,"माद, तलछट"
சில்ட் களிமண்,तलछटी दोमट
சில்விக்கால்ச்சர்,वनवर्धन
மூழ்கி,"गर्त, हौदी, सिंक"
மூழ்கும் திறன்,विलय क्षमता
சகோதரி குரோமாடிட்,सहअर्धसूत्र
தளம் சார்ந்த ஊட்டச்சத்து மேலாண்மை,स्थान-विशिष्ट पोषक तत्व प्रबंधन
வளைந்த விநியோகம்,वैषम्य वितरण
வரிசை நடவு தவிர்க்கவும்,पंक्ति अंतराल रोपण
சேறு அச்சு,अवपंक फफूंदी
மெதுவாக வெளியிடும் உரம்,मंद निर्मुक्त उर्वरक
கசடு,आपंक
குழம்பு,कर्दम
மென்மையான பயிர்கள்,शमनक फसलें
சமூக வனவியல்,सामाजिक वानिकी
புல் கலாச்சாரம்,सतृणभूमि कृषि
புல்,सॉड घास
சோடிக் மண்,सॉड मृदा
சோடியம் உறிஞ்சுதல் விகிதம்,सोडियम अवशोषण अनुपात
சோடியம் பம்ப்,सोडियम पंप
மென்மையான-வூட் ஒட்டுதல்,मृदुकाष्क कलमबंदी
மண் ஒட்டுதல்,मृदा आसंजन
மண் காற்றோட்டம்,मृदा वातन
மண் மொத்தம்,मृदा पुंज
மண் காரத்தன்மை,मृदा क्षारीयता
மண் திருத்தம்,"भूमि शोधन, भूमि सुधार"
மண் பகுப்பாய்வு,मृदा विश्लेषण
மண் பல்லுயிர்,मृदा जैव विविधता
மண் உயிரியல்,मृदा जैविकी
மண் வகைப்பாடு,मृदा वर्गीकरण
மண் கூழ்,मृदा कोलॉइड
மண் சுருக்கம்,मृदा संहतीकरण
மண் கண்டிஷனர்கள்,मृदा अनुकूलक
மண் பாதுகாப்பு,मृदा संरक्षण
மண் மேலோடு,मृदा पपड़ी
மண் சீரழிவு,मृदा निम्नीकरण
மண் அரிக்கும் காரணி,मृदा अपरदनीयता कारक
மண் கருவுறுதல்,मृदा उर्वरता
மண் ஆதியாகமம்,मृदा उत्पत्ति
மண் ஆரோக்கியம்,मृदा स्वास्थ्य
மண் அடிவானம்,मृदा संस्तर
மண் மேக்ரோ ஆர்கானிசம்,मृदा वृहद्जीव
மண் மேலாண்மை,मृदा प्रबंधन
மண் நுண்ணுயிரியல்,मृदा सूक्ष्म जैविकी
மண் நுண்ணுயிரிகள்,मृदा सूक्ष्मजीव
மண்ணின் ஈரப்பதம் பற்றாக்குறை,मृदा नमी अल्पता
மண் கரிமப்பொருள்,मृदा कार्बनिक पदार्थ
மண் போரோசிட்டி,मृदा सरंध्रता
மண் உற்பத்தித்திறன்,मृदा उत्पादकता
மண் சுயவிவரம்,मृदा परिच्छेदिका
மண்ணின் தரம்,मृदा गुणवत्ता
மண் எதிர்வினை,मृदा अभिक्रिया
மண்ணின் எதிர்ப்பு,मृदा प्रतिरोध
மண் உப்புத்தன்மை,मृदा लवणता
மண் அறிவியல்,मृदा विज्ञान
மண் நோய்,मृदा रुग्णता
மண் சல்லடை,मृदा छानना
மண் தீர்வு,मृदा विलयन
மண் கருத்தடை,मृदा निर्जर्मीकारक
மண் அமைப்பு,मृदा संरचना
மண் இடைநீக்கம்,मृदा निलंबन
மண் சோதனை,मृदा परीक्षण
மண் அமைப்பு,मृदा गठन
மண் நீர் சாத்தியம்,मृदा-जल विभव
மண் நீர்,मृदाजल
சூரிய மாறிலி,सौर स्थिरांक
சூரிய கதிர்வீச்சு,सौर विकिरण
சூரிய நிறமாலை,सौर वर्णक्रम
தனிமைப்படுத்தல்,"सौर्यन, सूर्यीकरण"
ஒரே பயிர்,एकल फसल
கரையக்கூடிய சோடியம் சதவீதம்,घुलनशील सोडियम प्रतिशत
சோமாடிக் செல்,कायिक कोशिका
சோமாடிக் கரு,कायिक भ्रूण
சோமாடிக் கலப்பினமாக்கல்,कायिक संकरण
சோளம் காயம்,ज्वार क्षति
SOS மரபணு,क्षतिपूरक जीन
தெற்கு வெடிப்பு,सदर्न शोषण
இடைவெளி (ஆலை),दूरी (पादप)
ஸ்பேடிக்ஸ்,"स्पेडिक्स, स्थूलमंजरी"
ஸ்பேட்டே,स्पेथ
சிறப்பு ஏற்பாடு,विशेष विन्यास
சிறப்பு பயிர்,विशिष्ट सस्यन
சிறப்பு விவசாயம்,विशिष्ट कृषि
இனங்கள்,जाति
குறிப்பிட்ட பயிர் தீவிரம் அட்டவணை,विशिष्ट फसल सघनता सूचकांक
குறிப்பிட்ட ஈர்ப்பு,"विशिष्ट गुरुत्व, आपेक्षिक गुरुत्व"
குறிப்பிட்ட ஈரப்பதம்,सापेक्ष आर्द्रता
குறிப்பிட்ட இலை பகுதி,विशिष्ट पर्ण क्षेत्र
விந்தணுக்கள்,शुक्राणुजनन
எஸ்-கட்டம்,एस-प्रावस्था
ஸ்பைக்,कणिश
ஸ்பைக்லெட்,कणिशिका
சுழல் புஷ்,तर्कु झाड़ी
ஸ்பிளாஸ் அரிப்பு,बौछारी अपरदन
பிளவுபடும்,समबंधन
பயன்பாடு பிளவு,विभाजित प्रयोग
பிரிந்த மரபணுக்கள்,विखंडित जीन
பிளவுபட்ட சதி வடிவமைப்பு,विभक्त प्लॉट डिजाइन
பஞ்சுபோன்ற திசு,स्पंजी ऊतक
தன்னிச்சையான பிறழ்வு,स्वतः उत्परिवर्तन
வித்து,बीजाणु
தெளிப்பானை நீர்ப்பாசனம்,फुहारी सिंचाई
ஸ்பட்ங்,स्पडन
ஸ்பர்,दलपुट
தூண்டுதல்,दलपुटधारी
சண்டை,"अल्पकालिक झंझावात, अंधड़"
உறுதிப்படுத்தும் முகவர்,स्थायीकर कर्मक
நிலையான விலகல்,मानक विचलन
பிரதான பயிர்,भोज्य फसल
கோடனைத் தொடங்குங்கள்,प्रारंभी प्रकूट
ஸ்டார்டர் தீர்வு,आरंभी विलयन
தண்டு துளைப்பான்,तना बेधक
தண்டு-இறுதி,स्तंभ अंत
ஸ்டெனோஸ்பெர்மோகார்பி,अवर्धबीजता
புல்வெளி,स्टेपी (घास के मैदान)
கருத்தடை,"निर्जर्मीकरण, बंध्यीकरण"
களங்கம் ஏற்பு,वर्तिकाग्र सुग्राहिता
களங்கம்,"वर्तिकाग्र, श्वासछिद्र"
ஸ்டைட் ரூட்,अवस्तंभ मूल
ஸ்டோலன்,भूस्तारी
ஸ்டோமாட்டா,रंध्र
மலம்,स्टूलिंग
கோடனை நிறுத்துங்கள்,रोध प्रकूट
அடுக்கு,स्तरित
அடுக்கு,स्तरण
வைக்கோல்,भूसा
மன அழுத்தம்,प्रतिबल
ஸ்ட்ரிப் பயிர்,पट्टीदार सस्यन
ஸ்ட்ரிப் இன்டர்பிராப்பிங்,पट्टी अंतरासस्यन
ஸ்ட்ரோமா,पीठिका
குண்டானது,ठूंठ
குண்டான தழைக்கூளம்,ठूंठ पलवार
ஸ்டைல்,वर्तिका
துணை ஈரப்பதம்,उप आर्द्र
சப்பரேஷன்,"सुबरिनीकरण, कार्कीकरण"
நீரில் மூழ்குவது,आप्लावन
வாழ்வாதார விவசாயம்,"जीविकोपार्जनी सस्यन, निर्वाही कृषि"
துணை மட்டி,"अवमृदा, अवभूमि की गहरी जुताई"
துணை இனங்கள்,उपजाति
மாற்று பயிர்,प्रतिस्थापन सस्यन
அடி மூலக்கூறு,"क्रियाधार, अवस्तर"
மேற்பரப்பு நீர்ப்பாசனம்,उपसतही सिंचन
அடுத்தடுத்து,अनुक्रमण
சதைப்பற்றுள்ள,गूदेदार
உறிஞ்சும்,अंतः भूस्तारी
சூய் ஜென்ரிஸ்,स्वतःवर्गीय
சூரிய-குணப்படுத்துதல்,सौर उपचार
துணை நீர்ப்பாசனம்,"पूरक सिंचन, पूरक सिंचाई"
துணை நிறுவனம்,पूरक उद्यभ
துணை தொடர்பு,अनुपूरक अन्योन्य क्रिया
அடக்கி மரபணு,निरोधक जीन
சர்பாக்டான்ட்,पृष्ठ संक्रियक
எளிதில் பாதிக்கப்படக்கூடியது,"सुग्राही, ग्रहणशील"
இடைநீக்க கலாச்சாரம்,निलंबन संवर्ध
நிலையான விவசாயம்,"संधारणीय कृषि, टिकाऊ खेती"
நிலையான அபிவிருத்தி,संधारणीय विकास
திரள்,वृंदन
வாள் இலை,तलवारी पत्ती
சோனியம்,साइकोनियम
சிம்பியோசிஸ்,"सहजीविता, सहजीवन"
ஒத்திசைவு,युग्मक संलयन
அரிசி தீவிரத்தின் அமைப்பு,धान सघनता पद्धति
முறையான களைக்கொல்லி,सर्वांगीय (स्थानांतरित) शाकनाशी
குங்குமப்பூ,कुसुम
குங்குமப்பூ,केसर
முனிவர்,सीस्ती
சால்,साल
சால்வியா,साल्विया
சந்தனம்,चंदन
சபோட்டா,चीकू
ஸ்க்ரூட்பைன்,केवड़ा
சீபக்ஹார்ன்,धुरचुक
சென்னா,सनाय
பாம்பு மரம்,चंद्रभागा
எள்,तिल
புடலங்காய்,चिचिड़ा
முலாம்பழம் ஸ்னாப்,कचरी
சோப்பு,रीठा
சோளம்,ज्वार
சோயாபீன்,सोयाबीन
ஸ்பானிஷ் செர்ரி,मोलश्री
கீரை,पालक
சுழல் மரம்,बारफली
கடற்பாசி சுண்டைக்காய்,"घीया, तोरई"
ஸ்டீவியா,स्टीविया
உணர்வை தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி,बिच्छू बूटी
கல் மலர்,छड़ीला
ஸ்ட்ராபெரி,स्ट्राबेरी
சூடான் புல்,सुडान घास
கரும்பு,गन्ना
கோடை ஸ்குவாஷ்,चप्पन कद्दू
சூரியகாந்தி,सूरजमुखी
சன்ஹெம்ப்,सनई
ஸ்வீட் க்ளோவர்,"बनमेथी, सेंजी"
இனிப்பு சுண்டைக்காய்,ककरोल
இனிப்பு உருளைக்கிழங்கு,शकरकंद
இனிப்பு வயலட்,वनषशाह
SAP உறிஞ்சும்,रस चूसक
பார்த்தேன்,आरा मक्खी
அளவிலான பூச்சி,शल्क कीट
செமிலூப்பர்,अर्ध कुंडलक
துளைப்பான் சுடவும்,प्ररोह वेधक
பட்டுப்புழு,रेशम कीट
நத்தை,घोंघा
குருவி,गौरैया
சிலந்தி,मकड़ी
அணில்,गिलहरी
தண்டு துளைப்பான்,तना वेधक
தண்டு துளைப்பான்,तना वेधक
ஸ்டெம் கிர்ட்லர்,स्तंभ मेखला कीट
கல் அந்துப்பூச்சி,गुठली का घुन
மண் விஞ்ஞானி,मृदाविज्ञानी
தந்திரோபாய இயக்கம்,अनुचलन गति
குறிச்சொல் (லேபிளிங்),टैगन (लेबलन)
தொட்டி மண்,टैंक तलछट
வேரைத் தட்டவும்,मूसला जड़
டஸ்ஸல் (மக்காச்சோளம்),"बल्लर, नर मंजरी (मक्का)"
வகைபிரித்தல்,"वर्गिकी, वर्गीकरण विज्ञान"
தொழில்நுட்பம்,प्रौद्योगिकी
மிதமான மண்டலம்,शीतोष्ण क्षेत्र
தற்காலிக வில்டிங்,अस्थायी म्लानि
டெண்ட்ரில்,प्रतान
டென்சியோமீட்டர்,"तनावमापी, टेन्सियोमीटर"
டெபல்,परिदल
டெரடோஜெனி,विरूपजनन
முடித்தல் கோடான்,समापन प्रकूट
மொட்டை மாடி,वेदिका
மொட்டை மாடி இடைவெளி,वेदिका अंतराल
நிலப்பரப்பு கதிர்வீச்சு,भौमिक विकिरण
நிலப்பரப்பு களைகள்,भौमिक खरपतवार
சோதனை குறுக்கு,परीक्षार्थ संकरण
சோதனை எடை,परीक्षण भार
டெஸ்டா,"बीजावरण, टेस्टा"
டெட்ராட்,चतुष्क
டெட்ராப்ளோயிட்,चतुर्गुणित
டெட்ராப்ளோயிடி,चतुर्गुणिता
தாலமஸ்,पुष्पासन
வெப்ப கடத்தி,ताप संचालकता
வெப்ப வேறுபாடு,तापीय विसरण
வெப்ப தூண்டல்,तापीय प्रेरण
தெர்மோகப்பிள்,"तापयुग्म, तापसंयुग्म"
வெப்ப வரைபடம்,तापलेरवी
தெர்மோபெரியோடிசிட்டி,तापीय आवर्तिता
தெர்மோபெரியோடிசம்,तापीय आवर्तन
தெர்மோபில்,तापरागी
தெர்மோடாக்சிஸ்,ताप अनुचलन
மெல்லியதாக,विरसन
வாசல்,"मड़ाई, गहाई"
டி பிளாஸ்மிட்,अर्बुद प्रेरक प्लाज्मिड
அலை சதுப்பு நிலங்கள்,"ज्वारीय दलदली भूमि, ज्वारीय दलदल"
ஓடு வடிகால்,खपरैल जल निकास
இழிவு,जुताई योग्यता
உழவு,"जुताई, कर्पण"
உழவன் (ஆலை),कल्ला (पादप)
உழவு,"कल्ले निकलना, तलशाखन"
உழவு நிலை,कल्ले फूटने की अवस्था
Tilth,भुरभुरी भूमि
திசு சோதனை,ऊतक परीक्षण
கத்தி,ताड़ी
சகிப்புத்தன்மை,सह्यता
மேல் மண்,"ऊपरी मृदा, सतही मृदा"
டோபாடோ,टमालू
மேல்-ஆடை,खड़ी फसल में खाद डालना
Topoclimatology,स्थल मौसमविज्ञान
முதலிடம் (புகையிலை),शीर्षोमूलन (तंबाकू)
மொத்த செரிமான ஊட்டச்சத்து,सकल पचनशील पोषक तत्व
மொத்த காரணி உற்பத்தித்திறன்,सकल कारक उत्पादकता
மொத்த கரையக்கூடிய திடப்பொருள்கள்,कुल घुलनशील ठोस
மொத்தம்,पूर्णशक्तता
நச்சுத்தன்மை,"आविषालुता, विषाक्तता"
நச்சு,आविष
சுவடு கூறுகள்,"लेशतत्व, सूक्ष्म मात्रिकतत्व"
ட்ரேசர் கூறுகள்,"अनुज्ञापक तत्व, अनुरेखक तत्व"
பரிவர்த்தனை,पार क्रियाशील
படியெடுத்தல்,अनुलेखन
மாற்றம்,रूपांतरण
டிரான்ஸ்ஜெனிக்,पराजीनी
மொழிபெயர்ப்பு,अनुवाद
இடமாற்றம்,स्थानांतरण
பரிமாற்றம்,पारगमनता
டிரான்ஸ்பிரேஷன் குணகம்,वाष्पोत्सर्जन गुणांक
டிரான்ஸ்பிரேஷன் இழுத்தல்,वाष्पोत्सर्जन खिंचाव
டிரான்ஸ்பிரேஷன் விகிதம்,वाष्पोत्सर्जन अनुपात
மாற்று அதிர்ச்சி,प्रत्यारोपण झटका
மாற்றுபவர்,रोपाई यंत्र
இடமாற்றம்,"रोपण, रोपाई"
கொண்டு செல்லப்பட்ட மண்,स्थानांतरित मृदा
டிரான்ஸ்போசன்,ट्रांस्पोसोन
குறுக்கு வடிகால்,अनुप्रस्थ जलनिकास
பொறி பயிர்கள்,"पाश फसलें, फाँसू फसलें"
குப்பை,पत्ती उतारना (जैसे गन्ने में)
சிகிச்சை,उपचार
மரம் பயிர்,वृक्ष सस्यन
மர வளையம்,वृक्षवलय
சோதனை,परख
நீர்ப்பாசனம்,अल्पमात्री सिंचाई
தூண்டுதல் காரணி,विमोचक कारक
ட்ரிப்ளாய்டு,त्रिगुणित
டிரிப்பிள் பயிர்,"त्रिधा सस्यन, तिहरा सस्यन"
கோப்பை நிலை,पोषी स्तर
டிராபிக் இயக்கங்கள்,अनुवर्तनी गति
வெப்பமண்டல பகுதி,उष्ण कटिबंधीय क्षेत्र
வெப்பமண்டலம்,अनुवर्तन
உண்மையான அடர்த்தி,वास्तविक घनत्व
உண்மையான செரிமானம்,वास्तविक पचनीयता
துண்டிக்கப்பட்ட சுயவிவரம்,रुंड परिच्छेदिका
துண்டிக்கப்பட்ட மண்,रुंड भूमि
சுனாமி,सुनामी
கிழங்கு பயிர்கள்,कंदीय फसलें
கிழங்கு,कंद
கட்டி,अर्बुद
மண்ணின் குறைப்பு,भूमि रुंडन
டன்ட்ரா,टुंड्रा
தரை,"दर्भस्थल, टर्फ, पीट"
கொந்தளிப்பு,स्फीत
டர்கர் இயக்கம்,स्फीति गति
டர்கர் அழுத்தம்,स्फीति दाब
டர்கர்,स्फीति
டர்னரின் நோய்க்குறி,टर्नर का संलक्षण
வகை (ஆலை),"प्रकार, पादप प्रारूप"
வகை I பிழை,प्रथम प्रकार की त्रुटि
வகை II பிழை,द्वितीय प्रकार की त्रुटि
சூறாவளி,टाइफून
புளி,इमली
டாராகன்,किरमाला
கோயில் அல்லது பகோடா மரம்,"स्वैर चंपा, सोन चंपा"
திஸ்டில்,सज्जी
துஜா,मोरपंखी
தைம்,बनजवाइन
புகையிலை,तम्बाकू
தக்காளி,टमाटर
துக்கத்தின் மரம்,हरसिंगार
Tritatice,ट्रिटिकेल
எக்காளம் கொடியின்,लटकनिया
டியூபரோஸ்,रजनी गंधा
மஞ்சள்,हल्दी
டர்னிப்,शलगम
டைபா (இந்தியன் ரீட் மெஸ்),पटेर
தேயிலை கொசு,टी' मच्छर कीट
கரையான்கள் (வெள்ளை எறும்பு),दीमक
த்ரிப்ஸ்,थ्रिप्स
அல்ட்ராசென்ட்ரிஃபுகேஷன்,द्रुतअपकेंद्रण
அல்ட்ராசவுண்ட்,पराध्वनि
அம்பல்,पुष्पछत्र
துண்டித்தல்,अयुग्मन
பயனற்ற தன்மை,"अफलत्व, अफलन"
ஒற்றுமையற்றது,एकसंयोजी
உலகளாவிய மரபணு குறியீடு,सार्वभौम आनुवंशिक कोड
உலகளாவிய மண் இழப்பு சமன்பாடு,सार्वभौम मृदा ह्रास समीकरण
நிறைவுறா கொழுப்பு அமிலங்கள்,असंतृप्त वसीय अम्ल
அப்லாண்ட் அரிசி,उच्चभूमि धान
மேல்நிலை,"उपरिभूमि, उच्चभूमि"
நகர்ப்புற உரம்,शहरी कंपोस्ट
யூரியா,यूरिया
யூரீஸ்,यूरिएज
உல்லா புல்,उल्ला घास
தடுப்பூசி,"वैक्सीन, टीका"
வெற்றிடம்,"धानी, रसधानी"
மதிப்பு கூட்டப்பட்ட விவசாயம்,मूल्यवर्धित कृषि
மதிப்பு கூட்டப்பட்ட தயாரிப்பு,मूल्यवर्धित उत्पाद
மதிப்பு கூடுதலாக,मूल्यवर्धन
மதிப்பு செலவு விகிதம்,मूल्य लागत अनुपात
VAM (வெசிகுலர் ஆர்பஸ்குலர்),वैम (पुष्पकात्मक अर्बस्कुलर)
நீராவி வெப்ப சிகிச்சை,वाष्प तापोपचार
ஆவி அழுத்தம்,वाष्प दाब
மாறுபடும் விலை,परिवर्ती लागत
மாறக்கூடிய மரபணு,परिवर्ती जीन
மாறி வீத தொழில்நுட்பம்,परिवर्ती दर प्रौद्योगिकी
மாறுபாடு,प्रसारण भिन्नता
மாறுபாடு,विभिन्नता
வகை,किस्म
திசையன்,रोग वाहक
தாவரங்கள்,वनस्पति
தாவர சீரழிவு,वानस्पतिक निम्नीकरण
தாவர தடை,वानस्पतिक रोध
தாவர கவர்,वानस्पतिक आच्छादन
தாவர பரப்புதல்,वानस्पतिक प्रवर्धन
தாவர நிலை,वानस्पतिक प्रावस्था
வினேஷன்,शिराविन्यास
வெர்மிகாஸ்டிங்ஸ்,"कृमि-क्षिप्ति, केंचुए का मल"
மன்மாரம்போஸ்ட்,वर्मी कंपोस्ट
வெர்னலைசேஷன்,वसंतीकरण
செங்குத்து தழைக்கூளம்,ऊर्ध्व पलवार
வெர்டிசோல்,वर्टिसॉल
நம்பகத்தன்மை (விதை),जीवनक्षमता (बीज)
கொடியின்,"लता, द्राक्षालता"
வினிகர்,सिरका
Vir மரபணு,"उग्र जीन, विर जीन"
கன்னி நிலம்,"अकृष्य भूमि, अक्षत भूमि"
கன்னி மண்,"अकृष्य मृदा, अक्षत मृदा"
வைரஸ்,उग्रता
வைரஸ்,विषाणु
வைரஸ் கோட் புரதம்,विषाणु आवरण प्रोटीन
வைரஸ் குறியீட்டு,विषाणु सूचीकरण
பாகுத்தன்மை,श्यानता
புலப்படும் கதிர்வீச்சு,दृश्य विकिरण
வைட்டமின்கள்,विटामिन
வைட்டிகல்ச்சர்,अंगूरोत्पादन
விவிபரஸ்,"सजीव प्रजक, जरायुज"
வெற்றிட இடம்,रिक्त स्थान
ஆவியாகும்,वाष्पीकरण
தன்னார்வ தாவரங்கள்,नैसर्गिक पौधे
வெண்ணிலா,वनिला
வெட்டிவர்,खस
கால்நடை மருத்துவ மருத்துவர்,पशु चिकित्सक
வைரஸ் நிபுணர்,विषाणुविज्ञानी
ஊதியம்,मजदूरी
சூடான இரத்தம் கொண்ட விலங்கு,नियत तापीय प्राणी
கழிவு மேலாண்மை,अपशिष्ट प्रबंधन
தரிசு நிலங்கள்,व्यर्थ भूमि
நீர் பயன்பாட்டு திறன்,जल प्रयोग दक्षता
நீர் பயன்பாட்டு வீதம்,जल प्रयोग दर
நீர் சமநிலை,जल संतुलन
நீர் சுருக்கம்,जल संहतीकरण
நீர் பாதுகாப்பு,जल संरक्षण
தண்ணீர் பயன்பாடு,"जल की खपत, जल उपभोग"
நீர் அனுப்பும் திறன்,जल संवहन दक्षता
நீர் கலாச்சாரம்,जल कृषि
நீர் பற்றாக்குறை,जल न्यूनता
நீர் விநியோக திறன்,जल वितरण दक्षता
நீர் கடமை,जलकर
நீர் உரோமம்,जल कूंड
நீர் வாயில்கள்,जल द्वार
நீர் பதிவு,जलाक्रांति
நீர் மேலாண்மை,जल प्रबंधन
பயிர்களின் நீர் தேவை,फसलों की जल मांग
நீர் செறிவு பற்றாக்குறை,जलसंतृप्तता न्यूनता
நீர் அட்டவணை,भौम जलस्तर
நீர் பயன்பாட்டு திறன்,जल उपयोग दक्षता
நீர் மகசூல்,जल प्राप्ति
நீர் அறுவடை,जल संग्रहण
நீர்நிலை,जलसंभर
நீர்நிலை மேலாண்மை,जलसंभर प्रबंधन
நீர்நிலை சிகிச்சை,जलसंभर उपचार
நீர்நிலை அடிப்படையிலான அமைப்பு,जलसंभर प्रणाली
நீர்வழி,जलमार्ग
அலை நீளம்,तरंग दैर्घ्य
மெழுகு,मोमीकरण
வானிலை,"मौसम, ऋतु"
வானிலை,"अपक्षयण, अपक्षय"
களை,खरपतवार
களை கட்டுப்பாடு,खरपतवार नियंत्रण
களை கட்டுப்பாட்டு செயல்திறன்,खरपतवार नियंत्रण दक्षता
களை ஒழிப்பு,खरपतवार निर्मूलन
களை குறியீட்டு,खरपतवार सूचकांक
மேற்கத்திய வெடிப்பு,वेस्टर्न शोषण
களை ஸ்பெக்ட்ரம்,खरपतवार स्पेक्ट्रम
களை,निराई
ஈரமான-பல்ப் மனச்சோர்வு,आर्द्र-बल्ब गिरावट
ஈரமான-பல்ப் வெப்பநிலை,आर्द्र-बल्ब तापमान
ஈரமான-பல்ப் வெப்பமானி,आर्द्र-बल्ब तापमापी
ஈரநிலம்,आर्द्र भूमि
ஈரமான நடவு,नम रोपण
மழை காலம்,नम मौसम
ஈரமான விதைப்பு,गीली बुवाई
ஈரமான ஆண்டு,आर्द्र वर्ष
ஈரமான தூள்,क्लेदनीय चूर्ण
ஈரமாக்கும் முகவர்,"क्लेदक, क्लेदन कारक"
சுழல் சைக்ரோமீட்டர்,घूर्णी आर्द्रतामापी
வெள்ளை புரட்சி,श्वेत क्रांति
முழு பண்ணை பகுப்பாய்வு,समग्र फार्म विश्लेषण
முழு பண்ணை அணுகுமுறை,समग्र फार्म दृष्टिकोण
பரந்த தழுவல்,व्यापक अनुकूलनशीलता
வில்டிங் பாயிண்ட்,म्लानि बिन्दु
காற்று இடைவெளி,वातरोध
