English,Punjabi
Frequency range,ਬਾਰੰਬਾਰਤਾ ਦੀ ਰੇਂਜ
Frequency response,ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
Frequency shift,ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ
Frequency spectrum,ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ
Frequency synthesizer,ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ
Frequency tolerance,ਬਾਰੰਬਾਰਤਾ ਸਹਿਣਸ਼ੀਲਤਾ
Frequency translator box,ਫ੍ਰੀਕੁਐਂਸੀ ਅਨੁਵਾਦਕ ਬਾਕਸ
Frequency variation,ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ
Fresnel zone,ਫ੍ਰੇਸਨਲਜ਼ ਜ਼ੋਨ
Fringe-area,ਫਰਿੰਜ-ਖੇਤਰ
Front porch,ਸਾਹਮਣੇ ਦੇ ਦਲਾਨ
Full adder,ਪੂਰਾ ਖੇਤਰ
Full wave rectification,ਪੂਰੀ ਵੇਵ ਮੁੜ ਸਥਾਪਨਾ
Full wave rectifier,ਪੂਰੀ ਵੇਵ ਰੀਐਕਟਫਾਇਰ
Function,ਫੰਕਸ਼ਨ
Function key,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
Functional testing,ਕਾਰਜਸ਼ੀਲ ਟੈਸਟਿੰਗ
Fundamental,ਬੁਨਿਆਦੀ
Fundamental frequency,ਬੁਨਿਆਦੀ ਬਾਰੰਬਾਰਤਾ
Fundamental velocity,ਬੁਨਿਆਦੀ ਵੇਗ
Funnel,ਫੈਨਲ
Fuse,ਫਿ .ਜ਼
Fuse wire,ਫਿ use ਜ਼ ਤਾਰ
Fuzzy logic,ਫਜ਼ੀ ਤਰਕ
Gain,ਲਾਭ
Gain control,ਲਾਭ ਪ੍ਰਾਪਤ ਕਰੋ
Galois field,ਗੈਲੋਸ ਫੀਲਡ
Gamut,ਗਾਮਟ
Gang condenser,ਗੈਂਗ ਕੰਡੈਂਸਰ
Gap,ਪਾੜੇ
Gateway,ਗੇਟਵੇ
Gauge,ਗੇਜ
Gaussian curve,ਗੌਸੀ ਕਰਵ
Gaussian white noise,ਗੌਸੀ ਚਿੱਟੇ ਸ਼ੋਰ
Generator,ਜੇਨਰੇਟਰ
Generic name,ਆਮ ਨਾਮ
Geostationary satellite,ਜੀਓਸਟੇਸ਼ਨਰੀ ਸੈਟੇਲਾਈਟ
Geosynchronous satellite,ਜਿਓਸਨੀਸੋਨਸ ਸੈਟੇਲਾਈਟ
Glitch,ਗਲੈਚ
Graphic art,ਗ੍ਰਾਫਿਕ ਕਲਾ
Graphic equalizer,ਗ੍ਰਾਫਿਕ ਬਰਾਬਰ
Graphics,ਗ੍ਰਾਫਿਕਸ
Graticule,ਗਰਾਸਤ
Gravitational acceleration,ਗੁਰੂਤਾ ਪ੍ਰਵੇਗ
Gray scale,ਸਲੇਟੀ ਸਕੇਲ
Grid,ਗਰਿੱਡ
Grid bias,ਗਰਿੱਡ ਪੱਖਪਾਤ
Grid driving power,ਗਰਿੱਡ ਡਰਾਈਵਿੰਗ ਪਾਵਰ
Grid emission,ਗਰਿੱਡ ਨਿਕਾਸ
Grid modulated class C amplifier,ਗਰਿੱਡ ਮੈਨੂਲੇਟਡ ਕਲਾਸ ਸੀ ਐਂਪਲੀਫਾਇਰ
Grill,ਗਰਿੱਲ
Grinding,ਪੀਸਣਾ
Groove,ਗ੍ਰੋਵ
Ground conductivity,ਜ਼ਮੀਨੀ ਚਾਲਕਤਾ
Ground return circuit,ਗਰਾਉਂਡ ਰਿਟਰਨ ਸਰਕਟ
Ground rod (earth rod),ਜ਼ਮੀਨੀ ਡੰਡਾ (ਧਰਤੀ ਦੇ ਡੰਡੇ)
Ground scatter propagation,ਗਰਾਉਂਡ ਸਕੈਟਰ ਪ੍ਰਸਾਰ
Ground segment,ਜ਼ਮੀਨੀ ਖੰਡ
Ground wave,ਗਰਾਉਂਡ ਵੇਵ
Ground wave propagation,ਗਰਾਉਂਡ ਵੇਵ ਪ੍ਰਸਾਰ
Ground wave signal,ਜ਼ਮੀਨੀ ਵੇਵ ਸਿਗਨਲ
Grounded,ਗਰਾਉਂਡ
Group delay,ਸਮੂਹ ਦੇਰੀ
Growth of network & coverage,ਨੈਟਵਰਕ ਅਤੇ ਕਵਰੇਜ ਦੀ ਵਾਧਾ ਦਰ
Guard band,ਗਾਰਡ ਬੈਂਡ
Guard interval,ਗਾਰਡ ਅੰਤਰਾਲ
Gunn diode,ਗੰਨ ਡਾਈਡ
Guy,ਮੁੰਡਾ
Guy wire,ਮੁੰਡਾ ਤਾਰ
Guyed aerial mast (guyed antenna mast),ਮੁੰਡੇ ਦੀ ਏਰੀਅਲ ਮਾਸਟ (ਮੁੰਡੇ ਐਂਟੀਨਾ ਮੈਟ)
Hack,ਹੈਕ
Hacker,ਹੈਕਰ
Half adder,ਅੱਧਾ ਵਿਵਸਥਾ
Half duplex,ਅੱਧਾ ਡੁਪਲੈਕਸ
Half power bandwidth,ਅੱਧਾ ਪਾਵਰ ਬੈਂਡਵਿਡਥ
Half wave dipole,ਅੱਧਾ ਵੇਵ ਡਿਪੋਲ
Half wave rectification,ਅੱਧਾ ਲਹਿਰ ਦੀ ਮੁੜ ਸਥਾਪਨਾ
Halftone,ਅੱਧਾਟੋਨ
Hamming distance,ਹੈਮਿੰਗ ਦੂਰੀ
Hard disc crash,ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼
Hard disk based audio delivery system,ਹਾਰਡ ਡਿਸਕ ਅਧਾਰਤ ਆਡੀਓ ਡਿਲਿਵਰੀ ਸਿਸਟਮ
Hard disk based recording,ਹਾਰਡ ਡਿਸਕ ਅਧਾਰਿਤ ਰਿਕਾਰਡਿੰਗ
Hardware,ਹਾਰਡਵੇਅਰ
Hardware address,ਹਾਰਡਵੇਅਰ ਐਡਰੈਸ
Harmonic,ਹਾਰਮੋਨਿਕ
Harmonic distortion,ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ
Harmonic emission,ਹਾਰਮੋਨਿਕ ਨਿਕਾਸ
Harmonic filter unit,ਹਾਰਮੋਨਿਕ ਫਿਲਟਰ ਯੂਨਿਟ
Harmonic generator,ਹਾਰਮੋਨਿਕ ਜੇਨਰੇਟਰ
Harmonic suppressor,ਹਾਰਮੋਨਿਕ ਮੁਹੱਈਆ
Harmonics,ਹਾਰਮੋਨਿਕਸ
Hazard,ਖਤਰਾ
Head phone,ਸਿਰ ਦਾ ਫੋਨ
Head room,ਸਿਰ ਦਾ ਕਮਰਾ
Headend,ਹੇਡੇਂਡ
Header,ਸਿਰਲੇਖ
Hearing mechanism,ਸੁਣਵਾਈ ਵਿਧੀ
Heat absorber,ਗਰਮੀ ਜਜ਼ਬੁਰ
Heat balance,ਗਰਮੀ ਦਾ ਸੰਤੁਲਨ
Heat barrier,ਗਰਮੀ ਰੁਕਾਵਟ
Heat conductor,ਹੀਟ ਕੰਡਕਟਰ
Heat sink,ਹੀਟ ਸਿੰਕ
Hertz (Hz),ਹਰਟਜ਼ (ਐਚਜ਼)
Heterodyne,ਹੇਟਰੋਡੀਨੀ
Heterodyne receiver,ਹੇਟਰੋਡੀਨ ਰਿਸੀਵਰ
Heterodyne whistle (heterodyne interference),ਹੇਟਰੋਡੀਨ ਵਿਸਲ (ਹੇਟਰੋਡੀਨੀ ਦਖਲ)
Heuristic,ਇਲਾਜ
Hexadecimal,ਹੈਕਸਾਡੈਸੀਮਲ
Hierarchical modulation,ਲੜੀਵਾਰ
Hi-Fi (high fidelity),ਹਾਇ-ਫਾਈ (ਉੱਚ ਵਫ਼ਾਦਾਰੀ)
High boost,ਉੱਚ ਹੁਲਾਰਾ
High frequency,ਉੱਚ ਬਾਰੰਬਾਰਤਾ
High frequency oscillation,ਉੱਚ ਬਾਰੰਬਾਰਤਾ
High frequency response,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
High level programme language,ਉੱਚ ਪੱਧਰੀ ਪ੍ਰੋਗਰਾਮ ਦੀ ਭਾਸ਼ਾ
High pass filter,ਉੱਚ ਪਾਸ ਫਿਲਟਰ
High power transmitter,ਹਾਈ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ
High quality reception,ਉੱਚ ਗੁਣਵੱਤਾ ਦਾ ਰਿਸੈਪਸ਼ਨ
High speed connectivity,ਤੇਜ਼ ਰਫਤਾਰ ਨਾਲ ਸੰਪਰਕ
High speed data system,ਹਾਈ ਸਪੀਡ ਡਾਟਾ ਸਿਸਟਮ
Histogram,ਹਿਸਟੋਗ੍ਰਾਮ
Home page,ਮੁੱਖ ਪੰਨਾ
Hook,ਹੁੱਕ
Hook up wire,ਹੁੱਕ ਅਪ ਤਾਰ
Horizontal blackout period,ਹਰੀਜੱਟਲ ਬਲੈਕਆ out ਟ ਅੰਤਰਾਲ
Horizontal blanking,ਖਿਤਿਜੀ ਖਾਲੀ
Horizontal definition (horizontal resolution),ਖਿਤਿਜੀ ਪਰਿਭਾਸ਼ਾ (ਖਿਤਿਜੀ ਰੈਜ਼ੋਲੂਸ਼ਨ)
Horizontal deflection oscillation,ਹਰੀਜ਼ਟਲ ਫੁਕਲੈਕਸ਼ਨ
Horizontal line,ਹਰੀਜ਼ਟਲ ਲਾਈਨ
Horizontal section,ਖਿਤਿਜੀ ਭਾਗ
Horizontal sweep circuit,ਹਰੀਜ਼ਟਲ ਸਵੀਪ ਸਰਕਟ
Horn loudspeaker,ਹੌਰਨ ਲਾਡਸਪੀਕਰ
Host,ਹੋਸਟ
Hot spot,ਗਰਮ ਸਥਾਨ
House keeping,ਘਰ ਰੱਖਣਾ
Hub,ਹੱਬ
Hue,ਹੂ
Huffman coding,ਹਫਮੈਨ ਕੋਡਿੰਗ
Hum,Hum
Human audio perception,ਮਨੁੱਖੀ ਆਡੀਓ ਧਾਰਨਾ
Human audio system,ਮਨੁੱਖੀ ਆਡੀਓ ਸਿਸਟਮ
Human hearing mechanism,ਮਨੁੱਖੀ ਸੁਣਵਾਈ ਵਿਧੀ
Human video perception,ਮਨੁੱਖੀ ਵੀਡੀਓ ਧਾਰਨਾ
Humidity,ਨਮੀ
Hybrid,ਹਾਈਬ੍ਰਿਡ
Hybrid circuit,ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ
Hybrid intergrated circuit,ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ
Hydrometer,ਹਾਈਡ੍ਰੋਮੀਟਰ
Hyper,ਹਾਈਪਰ
Hyper media,ਹਾਈਪਰ ਮੀਡੀਆ
Hyper text,ਹਾਈਪਰ ਟੈਕਸਟ
Hyperlink,ਹਾਈਪਰਲਿੰਕ
Icon,ਆਈਕਾਨ
Identification,ਪਛਾਣ
Identifier,ਪਛਾਣਕਰਤਾ
Ignite,ਅਗਿਆਤ
Ignition,ਇਗਨੀਸ਼ਨ
Illuminance,ਪ੍ਰਕਾਸ਼
Illumination,ਪ੍ਰਕਾਸ਼
Image,ਚਿੱਤਰ
Image antenna,ਚਿੱਤਰ ਐਂਟੀਨਾ
Image capture,ਚਿੱਤਰ ਕੈਪਚਰ
Image iconoscope,ਚਿੱਤਰ icon્ icon ਕਕੋਪ
Image map,ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ
Image orthicon,ਚਿੱਤਰ ਆਰਥਿਕਨ
Image processing,ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ
Image setter,ਚਿੱਤਰ ਸੈੱਟਟਰ
Imaginary,ਕਾਲਪਨਿਕ
Impedance,ਰੁਕਾਵਟ
Impedance matching,ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ
Impedance matching circuit,ਰੁਕਾਵਟ ਸਰਕਟ
Impedance mismatch,ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ
Impedance of free space,ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ
Impedance transformation,ਰੁਕਾਵਟ ਤਬਦੀਲੀ
Import,ਆਯਾਤ
Impregnated,ਪ੍ਰਭਾਵਿਤ
Impress voltage,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
Impulse,ਭਾਵਨਾ
Impulse response,ਪ੍ਰੇਰਣਾ ਜਵਾਬ
Impurity conductivity,ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ
Impurity semiconduction,ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ
Inactive,ਅਕਿਰਿਆਸ਼ੀਲ
Inactive window,ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ
Inaudible,ਅਯੋਗ
Incandescence,ਇਨਕੈਂਡੀਸੈਂਸ
Incident ray,ਘਟਨਾ ਰੇ
Inclusion,ਸ਼ਾਮਲ ਕਰਨ ਲਈ
Incoming signal,ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ
Indicator,ਸੰਕੇਤਕ
Indigenous,ਸਵਦੇਸ਼ੀ
Inductance,ਸ਼ਾਮਲ
Inductive-reactance,ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ
Inflammable material,ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ
Infor patch,ਇਨਫੋਰ ਪੈਚ
Information,ਜਾਣਕਾਰੀ
Information architecture,ਜਾਣਕਾਰੀ architect ਾਂਚਾ
Information bit,ਜਾਣਕਾਰੀ
Information digit,ਜਾਣਕਾਰੀ ਅੰਕ
Information kiosk,ਜਾਣਕਾਰੀ ਕਿਓਸਕ
Information process,ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ
Information technology,ਸੂਚਨਾ ਤਕਨੀਕ
Infotainment,ਇਨਫੋਟੇਨਮੈਂਟ
Infrared radiation,ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ
Infrastructure,ਬੁਨਿਆਦੀ .ਾਂਚਾ
Ingest,ਗ੍ਰਹਿਣ
Ingredients,ਸਮੱਗਰੀ
Initialization word (IW),ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
Inner codes,ਅੰਦਰੂਨੀ ਕੋਡ
Innovation,ਨਵੀਨਤਾ
Input,ਇੰਪੁੱਟ
Input line,ਇਨਪੁਟ ਲਾਈਨ
Input unit,ਇਨਪੁਟ ਯੂਨਿਟ
Input voltage,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
Input-output,ਇਨਪੁਟ-ਆਉਟਪੁਟ
Insert,ਸੰਮਿਲਿਤ ਕਰੋ
Insertion loss,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
Installation,ਇੰਸਟਾਲੇਸ਼ਨ
Instantaneous voltage,ਤਤਕਾਲ ਵੋਲਟੇਜ
Instruction,ਹਦਾਇਤ
Insulating material,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
Insulation,ਇਨਸੂਲੇਸ਼ਨ
Insulation resistance,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
Insulator,ਇਨਸੂਲੇਟਰ
Integrated circuit,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
Integrating network,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
Integrator,ਇੰਟੀਗਰੇਟਰ
Intelligence,ਬੁੱਧੀਮਾਨ
Intensity,ਤੀਬਰਤਾ
Intensity of speech,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
Inter channel interference,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
Interleave,ਇੰਟਰਲੇਵ
Interaction,ਗੱਲਬਾਤ ਕਰਨੀ
Interactivity,ਗੱਲਬਾਤ
Intercom,ਇੰਟਰਕਾੱਮ
Interconnectivity,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
Interface,ਇੰਟਰਫੇਸ
Interface scanning,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
Interference,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
Interference zone,ਦਖਲ ਦਾ ਜ਼ੋਨ
Interfering channel,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
Interfering frequency,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
Interfering radio frequency signal,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
Interframe,ਅੰਤਰਫ੍ਰੇਮ
Interleave,ਇੰਟਰਲੇਵ
Interleaved,ਇੰਟਰਲੇਡ
Interleaved stream,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
Interleaver,ਇੰਟਰਲੇਵਰ
Interleaving,ਇੰਟਰਲੇਵਿੰਗ
Interleaving,ਇੰਟਰਲੇਵਿੰਗ
Interleaving period,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
Interlock circuit,ਇੰਟਰਕੈਕ ਸਰਕਟ
Interlock switch,ਇੰਟਰਲੌਕ ਸਵਿਚ
Interlocking,ਇੰਟਰਲੋਕਿੰਗ
Intermediate failure,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
Intermediate frequency,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
Intermediate frequency oscillator,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
Intermittent,ਰੁਕ-ਰੁਕ ਕੇ
Intermittent current,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
Intermodulation,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
Intermodulation distortion,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
Intermodulation emission,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
Intermodulation test,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
Internet,ਇੰਟਰਨੈੱਟ
Internet broadcasting,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
Internet chatting,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
Internet protocol stack,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
Internet radio,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
Internet streaming,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
Internet video,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
Interoperability,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
Interpolation,ਇੰਟਰਪੋਲੇਸ਼ਨ
Interpreter,ਦੁਭਾਸ਼ੀਏ
Interrupt,ਵਿਘਨ
Interruption,ਰੁਕਾਵਟ
Interruptor,ਵਿਘਨ
Interval,ਅੰਤਰਾਲ
Intracoding,ਇੰਟਰਕੋਡਿੰਗ
Intraframe,ਇੰਟਰਾਫ੍ਰੇਮ
Intranet,ਇੰਟਰਨੇਟ
Intrapicture,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
Intraweb,ਇੰਟਰਾਵੈਬ
Intrinsic semiconductor,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
Inverse current,ਉਲਟਾ ਮੌਜੂਦਾ
Inverse spatial operate,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
Inverted,ਉਲਟਾ
Inverted L antenna,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
Inverted V antenna,ਉਲਟਾ v ਅਨਟਨਨਾ
Inverter,ਇਨਵਰਟਰ
Irregular,ਅਨਿਯਮਿਤ
Irrelevant element,ਅਸਪਸ਼ਟ ਤੱਤ
Isolation network,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
Isolator,ISolator
Jammer,ਜੈਮਰ
Jamming,ਜਾਮ
Jargon file,ਜਾਰਗਨ ਫਾਈਲ
Java script,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
Jingle,ਜਿੰਗਲ
Jitter,Jitter
Joiner,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
Joint,ਜੁਆਇੰਟ
Jointed,ਸ਼ਾਮਲ
Jumper,ਜੰਪਰ
Junk,ਕਬਾੜ
Junk mail,ਬੇਕਾਰ ਚਿਠੀ
Kernel,ਕਰਨਲ
Key,ਕੁੰਜੀ
Keyboard,ਕੀਬੋਰਡ
Keyer,ਕੀਰ
Keynote,ਕੀਨੋਟ
Kilocycle,ਕਿਲ੍ਹੇ ਚੱਕਰ
Kilovolt,ਕਿਲ੍ਹੇ
Kilowatt,ਕਿਲੋਟ
Kinematics,ਕਿਨਮੈਟਿਕਸ
Knee point voltage,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
Knob,ਗੋਬ
Knowledge base,ਗਿਆਨ ਅਧਾਰ
Knowledge representation,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
L network,L ਨੈੱਟਵਰਕ
L section filter,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
Lag and lead,Lag ਅਤੇ ਅਗਵਾਈ
Lagging current,Lagging ਮੌਜੂਦਾ
Lagging power factor,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
Laminated,ਲਮੀਨੇਟਡ
Lamp,ਦੀਵੇ
Laptop,ਲੈਪਟਾਪ
Laser frequency,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
Latent error,ਅਸ਼ੁੱਧ ਗਲਤੀ
Latent heat,ਨਿਰੰਤਰ ਗਰਮੀ
Latitude,ਵਿਥਕਾਰ
Layer,ਪਰਤ
Layout,ਖਾਕਾ
Layout plan,ਲੇਆਉਟ ਯੋਜਨਾ
Lead,ਲੀਡ
Leading phase,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
Leak proof,ਲੀਕ ਸਬੂਤ
Leakage,ਲੀਕ
Leased circuit,ਲੀਜ਼ਡ ਸਰਕਟ
Lens,ਲੈਂਸ
Level indicator,ਪੱਧਰ ਸੂਚਕ
Light control,ਲਾਈਟ ਕੰਟਰੋਲ
Light pen,ਲਾਈਟ ਕਲਮ
Lightning arrester,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
Limiter,ਸੀਮਾ
Limiting amplifier,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
Line loss,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
Line noise,ਲਾਈਨ ਸ਼ੋਰ
Line of sight,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
Line phase,ਲਾਈਨ ਪੜਾਅ
Line transmission,ਲਾਈਨ ਸੰਚਾਰ
Line unloaded,ਲਾਈਨ ਅਨਲੋਡ
Linear quantiser,ਲੀਨੀਅਰੁਮਾਰੀ
Linearity,ਰੇਖਾ
Line-coaxial,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
Line-equaliser,ਲਾਈਨ-ਬਰਾਬਰੀ
Line-frequency,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
Line-impedance,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
Line-quarter wavelength,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
Link,ਲਿੰਕ
Linker,ਲਿੰਕ
Lip-microphone,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
Live broadcast,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
Live circuit,ਲਾਈਵ ਸਰਕਟ
Live programme,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
Load,ਲੋਡ
Load capacity,ਲੋਡ ਸਮਰੱਥਾ
Load carrying capacity,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
Load characteristic,ਲੋਡ ਗੁਣ
Load impedance,ਲੋਡ ਰੁਕਾਵਟ
Loaded,ਲੋਡ ਹੋ ਗਿਆ
Loader,ਲੋਡਰ
Loading,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
Loading coil,ਕੋਡ ਲੋਡ ਕਰਨਾ
Load-test,ਲੋਡ-ਟੈਸਟ
Lobe,ਲੋਬ
Lobe antenna,ਲੋਬੇ ਐਂਟੀਨਾ
Local area network,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
Local battery,ਸਥਾਨਕ ਬੈਟਰੀ
Local oscillator,ਸਥਾਨਕ c ਸਿਲੇਟਰ
Log,ਲਾਗ
Log book,ਲੌਗ ਬੁੱਕ
Log in (log on),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
Log off (log out),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
Log sheet,ਲਾਗ ਸ਼ੀਟ
Logarithm,ਲੋਗਰੀਥਮ
Logarithmic amplifier,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
Logarithmic ratio,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
Logarithmic response,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
Logarithmic scale,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
Logging,ਲਾਗਿੰਗ
Logic,ਤਰਕ
Logic gate,ਤਰਕ ਗੇਟ
Logic operation,ਤਰਕ ਕਾਰਜ
Logical,ਲਾਜ਼ੀਕਲ
Logical frame,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
Logo inserter,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
Longitude,ਲੰਬਕਾਰ
Loop,ਲੂਪ
Loop antenna,ਲੂਪ ਐਂਟੀਨਾ
Loop gain,ਲੂਪ ਲਾਭ
Loop test,ਲੂਪ ਟੈਸਟ
Loose contact,Oose ਿੱਲਾ ਸੰਪਰਕ
Loose coupling,Loose ਿੱਲੇ ਕਪਲਿੰਗ
Lossless antenna,ਘਾਟੇ ਐਂਟੀਨਾ
Lossless compression,ਘਾਟਾ
Lossy compression,ਘਾਟੀ
Loudness (sound),ਉੱਚਾ (ਆਵਾਜ਼)
Loudspeaker,ਲਾ loud ਥਸਪੀਕਰ
Low frequency,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
Low level language,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
Low loss feeder,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
Low loss flexible coaxial cable,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
Low noise receiver,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
Low orbitting satellite,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
Low pass filter,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
Low reactance earthing,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
Low resistance path,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
Lug,ਲੱਗ
Luminance,ਪ੍ਰਕਾਸ਼
Lumped,ਬੁਲਾਇਆ ਗਿਆ
Macro block,ਮੈਕਰੋ ਬਲਾਕ
Macro definition,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
Macro vision,ਮੈਕਰੋ ਵਿਜ਼ਨ
Magic eye,ਜਾਦੂ ਦੀ ਅੱਖ
Magnet,ਚੁੰਬਕ
Magnetic field,ਚੁੰਬਕੀ ਖੇਤਰ
Magnetic flux,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
Magnetic pole,ਚੁੰਬਕੀ ਖੰਭੇ
