Marathi,Odiya
परिणामी,ଫଳାଫଳ
परिणामी शक्ती,ଫଳାଫଳ ଶକ୍ତି
परिणामी वेक्टर,ଫଳାଫଳ ଭେକ୍ଟର୍ |
सुधारित सिम्प्लेक्स तंत्र,ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |
समभुज चौकोन,ରମ୍ବସ୍
रिमन इंटिग्रल,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
काटकोन,ଡାହାଣ କୋଣ
काटकोन त्रिकोण,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
उजवा गोलाकार शंकू,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
योग्य कॉसेट,ଡାହାଣ କୋସେଟ |
उजवा सिलेंडर,ଡାହାଣ ସିଲିଣ୍ଡର |
उजव्या हाताचा,ଡାହାଣ ହାତ
उजवा उलटा,ଡାହାଣ ଓଲଟା |
कठोर पुरावा,କଠୋର ପ୍ରମାଣ |
अंगठी,ରିଙ୍ଗ୍ |
पूर्णांकांची रिंग,ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
आर-समाकलनीय,R- ଏକୀକୃତ |
मूळ,ମୂଳ
रूट म्हणजे चौरस,ମୂଳ ଅର୍ଥ ବର୍ଗ |
बहुपदीचे मूळ,ବହୁଭାଷାର ମୂଳ |
रोटेशन,ଘୂର୍ଣ୍ଣନ
गोलाकार त्रुटी,ଗୋଲାକାର ତ୍ରୁଟି |
पंक्ती,ଧାଡି
पंक्ती-दर-स्तंभ गुणाकार,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
पंक्ती समतुल्यता,ଧାଡି ସମାନତା |
पंक्ती मॅट्रिक्स,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
पंक्ती रँक,ଧାଡି ମାନ୍ୟତା
खोगीर बिंदू,ସାଡଲ୍ ପଏଣ୍ଟ |
नमुना,ନମୁନା
नमुना म्हणजे,ନମୁନା ଅର୍ଥ |
नमुना बिंदू,ନମୁନା ବିନ୍ଦୁ |
नमुन्याचा आकार,ନମୁନା ଆକାର
नमुना जागा,ନମୁନା ସ୍ଥାନ
नमुना मानक विचलन,ନମୁନା ମାନକ ବିଘ୍ନ |
नमुना सर्वेक्षण,ନମୁନା ସର୍ବେକ୍ଷଣ |
नमुना भिन्नता,ନମୁନା ଭିନ୍ନତା |
नमुना,ନମୁନା ସଂଗ୍ରହ
नमुना वितरण,ନମୁନା ବଣ୍ଟନ
नमुना त्रुटी,ନମୁନା ତ୍ରୁଟି |
नमुना अंतराल,ନମୁନା ବ୍ୟବଧାନ
नमुना पद्धत,ନମୁନା ପଦ୍ଧତି |
नमुना सिद्धांत,ନମୁନା ସିଦ୍ଧାନ୍ତ |
प्रतिस्थापनासह नमुना घेणे,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
स्केलर,ସ୍କାଲାର୍ |
स्केलर फील्ड,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
स्केलर मॅट्रिक्स,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
स्केलर एकाधिक,ସ୍କାଲାର୍ ଏକାଧିକ |
स्केलर गुणाकार,ସ୍କାଲାର୍ ଗୁଣନ |
स्केलर उत्पादन,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
स्केलर प्रमाण,ସ୍କାଲାର୍ ପରିମାଣ |
स्केलर ट्रिपल उत्पादन,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
दृश्य त्रिकोण,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
विखुरलेला आकृती,ବିଚ୍ଛିନ୍ନ ଚିତ୍ର
श्रोडिंगर समीकरण,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
हंगामी चढउतार,ମ al ସୁମୀ ପରିବର୍ତ୍ତନ
secant,secant
secant पद्धत,ନିରାପଦ ପଦ୍ଧତି |
दुसरा व्युत्पन्न,ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |
दुसरी ऑर्डर,ଦ୍ୱିତୀୟ କ୍ରମ |
विभाग,ବିଭାଗ
क्षेत्र,କ୍ଷେତ୍ର
वक्र भाग,ଏକ ବକ୍ରର ବିଭାଗ
स्वत: - संलग्न,ଆତ୍ମ - ଯୋଗ
स्वत: संलग्न ऑपरेटर,ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |
स्वत: - संयुग्मित,ଆତ୍ମ - ସଂଯୋଗ
semiaxis,ସେମିଆକ୍ସିସ୍ |
अर्धवर्तुळ,ଅର୍ଦ୍ଧଚକ୍ର |
अर्ध-निश्चित मॅट्रिक्स,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
अर्ध-निश्चित चतुर्भुज फॉर्म,ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |
अर्धसमूह,ସେମିଗ୍ରୁପ୍ |
अर्ध-मांतर,ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |
अर्ध प्रमुख अक्ष,ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |
अर्ध किरकोळ अक्ष,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
विभक्त बहुपदी,ପୃଥକ ବହୁଭୂତ |
व्हेरिएबल्सचे पृथक्करण,ଭେରିଏବଲ୍ସର ପୃଥକତା |
क्रम,କ୍ରମ |
अनुक्रम सिद्धांत,କ୍ରମିକ ତତ୍ତ୍। |
अनुक्रमिक विश्लेषण,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
अनुक्रमिक नमुना,କ୍ରମାଗତ ନମୁନା
मालिका सहसंबंध,କ୍ରମିକ ସମ୍ପର୍କ
मालिका,କ୍ରମ
सेट,ସେଟ୍ କରନ୍ତୁ |
सेक्संट,ସେକ୍ସଟାଣ୍ଟ |
Shewhart नियंत्रण चार्ट,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
चिन्ह,ଚିହ୍ନ
मॅट्रिक्सची स्वाक्षरी,ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |
चतुर्भुज स्वरूपाची स्वाक्षरी,ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |
स्वाक्षरी केलेला क्रमांक,ଦସ୍ତଖତ ସଂଖ୍ୟା
महत्त्व पातळी,ମହତ୍ତ୍ level ସ୍ତର |
महत्त्व चाचणी,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
लक्षणीय अंक,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
साइन चाचणी,ଚିହ୍ନ ପରୀକ୍ଷା
साइनम फंक्शन,ସାଇନମ୍ ଫଙ୍କସନ୍
समान लंबवृत्त,ସମାନ ଏଲିପ୍ସ |
समान आकडे,ସମାନ ସଂଖ୍ୟା
समानता,ସମାନତା
समान मॅट्रिक्स,ସମାନ ମେଟ୍ରିକ୍ସ |
साधे बंद वक्र,ସରଳ ବନ୍ଦ ବକ୍ର
साधा सहसंबंध,ସରଳ ସମ୍ପର୍କ
साधी हार्मोनिक गती,ସରଳ ହାରମୋନିକ୍ ଗତି |
साधे यादृच्छिक नमुना,ସରଳ ଅନିୟମିତ ନମୁନା |
simplex,ସରଳ
सिम्प्लेक्स अल्गोरिदम,ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
सिम्प्लेक्स टेबल,ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |
सिम्पसनचा एक - तिसरा नियम,ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |
सिम्युलेशन तंत्र,ଅନୁକରଣ କ technique ଶଳ
एकाचवेळी विभेदक समीकरणे,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
एकाचवेळी समीकरणे,ଏକକାଳୀନ ସମୀକରଣ |
साइन,ସାଇନ
साइन वक्र,ସାଇନ ବକ୍ର
सिंगलटन,ସିଙ୍ଗଲେଟନ୍ |
एकल मूल्यवान कार्य,ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
एकवचन अविभाज्य,ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |
एकलता,ଏକକତା
एकवचन मॅट्रिक्स,ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ
एकवचन उपाय,ଏକକ ସମାଧାନ
नमुन्याचा आकार,ନମୁନାର ଆକାର
विकृत वितरण,ଖରାପ ବଣ୍ଟନ |
स्क्यू-हर्मिटियन मॅट्रिक्स,skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |
तिरकसपणा,ଚତୁରତା |
स्क्यू सिमेट्रिक मॅट्रिक्स,skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
स्लॅक व्हेरिएबल,ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |
उतार,ope ୁଲା
उतार ग्रेडियंट,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
लहान कंस,ଛୋଟ ବ୍ରାକେଟ୍
गुळगुळीत वक्र,ଚିକ୍କଣ ବକ୍ର
गुळगुळीत कार्य,ସୁଗମ କାର୍ଯ୍ୟ
वेळ मालिका गुळगुळीत,ସମୟ କ୍ରମର ସଫାସୁତୁରା |
सौर यंत्रणा,ସୌର ମଣ୍ଡଳ
solenoidal वेक्टर,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
घन,କଠିନ
घन भूमिती,କଠିନ ଜ୍ୟାମିତି |
उपाय,ସମାଧାନ
मालिकेत उपाय,କ୍ରମରେ ସମାଧାନ |
समाधान मॅट्रिक्स,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
त्रिकोणाचे समाधान,ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
समाधान जागा,ସମାଧାନ ସ୍ଥାନ
सोनीन बहुपदी,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
जागा,ସ୍ଥାନ
जागा वक्र,ସ୍ପେସ୍ ବକ୍ର
पसरलेला संच,ବିସ୍ତାର ସେଟ୍ |
अवकाशीय सहकोरेलोग्राम,ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |
विशेष रेखीय गट,ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |
विशेष ऑर्थोगोनल गट,ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |
विशिष्ट गुरुत्व,ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |
वर्णक्रमीय मॅपिंग प्रमेय,ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
फंक्शनचा स्पेक्ट्रम,ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |
गोल,କ୍ଷେତ୍ର
गोलाकार समन्वय प्रणाली,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
गोलाकार ध्रुवीय समन्वय,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
गोलाकार त्रिकोण,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
गोलाकार त्रिकोणमिती,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
सर्पिल,spiral
चौरस,ବର୍ଗ
चौकोनी कंस,ବର୍ଗ ବନ୍ଧନୀ
चौरस अविभाज्य,ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |
चौरस मॅट्रिक्स,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
वर्गमुळ,ବର୍ଗମୂଳ
नमुना घेण्याचा टप्पा,ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |
पायर्या फंक्शन,ପାହାଚ କାର୍ଯ୍ୟ
प्रमाणित विचलन,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
मानक आतील उत्पादन,ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
समतोल स्थिती,ସନ୍ତୁଳନର ଅବସ୍ଥା |
स्थिर वक्र,ସ୍ଥାୟୀ ବକ୍ର
स्थिर बिंदू,ସ୍ଥିର ବିନ୍ଦୁ |
स्थिर मूल्य,ସ୍ଥିର ମୂଲ୍ୟ
आकडेवारी,ପରିସଂଖ୍ୟାନ
सांख्यिकीय,ପରିସଂଖ୍ୟାନ
सांख्यिकीय डेटा,ପରିସଂଖ୍ୟାନ ତଥ୍ୟ
सांख्यिकीय वितरण,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
सांख्यिकीय गृहीतक,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
सांख्यिकीय निष्कर्ष,ପରିସଂଖ୍ୟାନ ଭିତ୍ତି
सांख्यिकीय मॉडेल,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
सांख्यिकीय लोकसंख्या,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
सांख्यिकीय गुणवत्ता नियंत्रण,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
आकडेवारी,ପରିସଂଖ୍ୟାନ
स्थिर,ସ୍ଥିର
स्थिर राज्य उपाय,ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |
सरळ चढण (वक्र),ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର)
सर्वात उंच चढण डिझाइन,ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |
सर्वात उंच कूळ,ଶିଖର ଅବତରଣ |
चरण कार्य,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
स्टर्लिंग मालिका,ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |
स्टोकेस्टिक,ଷ୍ଟୋକାଷ୍ଟିକ୍ |
स्टोकास्टिक मॅट्रिक्स,ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
स्टोकास्टिक मॉडेल,ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |
स्टोकास्टिक प्रोग्रामिंग,ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |
स्टोकास्टिक व्हेरिएबल,ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |
स्टोक्सचे प्रमेय,ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |
सरळ रेषा,ସିଧା ରେଖା |
स्तर तक्ता,ସ୍ତର ଚାର୍ଟ
स्तरीकरण,ସ୍ତରକରଣ
स्तरीकृत नमुना,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
प्रवाह-रेषा,ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |
ताण,ଚାପ
काटेकोरपणे बहिर्वक्र कार्य,କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |
काटेकोरपणे कमी होत आहे,କଠୋର ହ୍ରାସ
काटेकोरपणे वाढत आहे,କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |
काटेकोरपणे मोनोटोनिक कार्य,କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା)
उप-संग्रह,ଉପ-ସଂଗ୍ରହ
उप निर्धारक,ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |
उपक्षेत्र,ଉପଫିଲ୍ଡ |
उपसमूह,ଉପଗୋଷ୍ଠୀ
उप-मांतर,ଉପ-ବ୍ୟବଧାନ
सबमॅट्रिक्स,submatrix
सबस्क्रिप्ट,ସଦସ୍ୟତା
त्यानंतरचा,ପରବର୍ତ୍ତୀ
उपसंच,ଉପସେଟ
सबस्पेस,ସବ୍ ସ୍ପେସ୍ |
बदली,ପ୍ରତିସ୍ଥାପନ
subtangent,subtangent
वजा करणे,ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |
वजा करा,ବିତରଣ
वजाबाकी,ବିତରଣ
सलग,କ୍ରମାଗତ
सलग भेद,କ୍ରମାଗତ ଭିନ୍ନତା |
सलग एकीकरण,କ୍ରମାଗତ ଏକୀକରଣ
उत्तराधिकारी,ଉତ୍ତରାଧିକାରୀ
प्रत्यय,ସଫିକ୍ସ
बेरीज,ରାଶି
बेरीज फंक्शन,ରାଶି କାର୍ଯ୍ୟ
जोडण्यायोग्य,ସଂକ୍ଷିପ୍ତ
आदेश,summand
बेरीज,ସମାପ୍ତି
समीकरण अधिवेशन,ସମାବେଶ ସମ୍ମିଳନୀ |
बेरीज सूत्र,ସମୀକରଣ ସୂତ୍ର
मालिकेची बेरीज,କ୍ରମର ସମାପ୍ତି |
बेरीज चिन्ह,ସମୀକରଣ ଚିହ୍ନ
बेरीज ते अनंत,ଅସୀମତା ପାଇଁ ରାଶି |
सुपरस्क्रिप्ट,ସୁପରସ୍କ୍ରିପ୍ଟ |
सुपरसेट,ସୁପରସେଟ୍ |
सुपरसोनिक प्रवाह,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
पूरक कोन,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
समर्थन हायपरप्लेन,ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |
फंक्शनचे समर्थन,କାର୍ଯ୍ୟର ସମର୍ଥନ
समजा,ମନେକର
सर्वोच्च,ସୁପ୍ରିମ୍
surd,surd
पृष्ठभाग,ପୃଷ୍ଠ
पृष्ठभागाचे क्षेत्रफळ,ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |
पृष्ठभाग अविभाज्य,ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |
सर्जेशन,ସର୍ଜେକସନ
surjective,ସର୍ଜେକ୍ଟିଭ୍ |
सर्जेक्टिव्ह नकाशा,ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର
चिन्ह,ପ୍ରତୀକ
प्रतीकात्मक तर्क,ସାଙ୍କେତିକ ତର୍କ |
प्रतीकात्मक मॉडेल,ସାଙ୍କେତିକ ମଡେଲ୍ |
सममितीय,ସମୃଦ୍ଧ
सममितीय,ସମୃଦ୍ଧ
सममितीय निर्धारक,ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |
सममितीय फरक,ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |
सममित मॅट्रिक्स,ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
प्रणाली विश्लेषण,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
पद्धतशीर नमुना,ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |
टेबल,ଟେବୁଲ୍
झांकी,ଟେବୁଲ୍
अविभाज्य सारणी,ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |
सारणी,ଟାବୁଲାର୍ |
सारणी फॉर्म,ଟାବୁଲାର୍ ଫର୍ମ |
सारणी लॉगरिदम,ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |
सारणी,ଟ୍ୟାବୁଲେଟ୍ |
सारणीबद्ध मूल्य,ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |
सारणी,ଟ୍ୟାବୁଲେସନ୍ |
टॅब्युलेटर,ଟାବୁଲେଟର
शेपूट,ଲାଂଜ
शेपटीचे क्षेत्र (वितरणाचे),ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର)
स्पर्शिकता,ଟାଙ୍ଗେନ୍ସି |
स्पर्शिका,ଟାଙ୍ଗେଣ୍ଟ୍ |
स्पर्शिका हायपरप्लेन,ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |
स्पर्शिक,tangential
स्पर्शिक घटक,ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |
स्पर्शिका विभाग,ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |
स्पर्शरेषा,ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |
स्पर्शिका विमान,ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |
स्पर्शिका जागा,ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |
टेप पंच,ଟେପ୍ ପିଚ୍ |
टेप रीडर,ଟେପ୍ ରିଡର୍ |
टॉबेरियन प्रमेय,ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |
टेलरचे प्रमेय,ଟେଲରଙ୍କ ଥିଓରେମ୍ |
Tchebychev मेट्रिक,Tchebychev ମେଟ୍ରିକ୍ |
टी-वितरण,ଟି-ବଣ୍ଟନ |
टेलिस्कोपिक मालिका,ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |
ऐहिक निर्देशांक,ସାମୟିକ ସଂଯୋଜନା |
ऐहिक संबंध,ସାମୟିକ ସମ୍ପର୍କ |
टेम्पोरल व्हेरिएबल,ସାମୟିକ ଭେରିଏବଲ୍ |
ताणासंबंधीचा शक्ती,ତନଯ ସକତୀ
टेन्सर,ଟେନସର୍ |
टेन्सर विश्लेषण,ଟେନସର୍ ବିଶ୍ଳେଷଣ |
टेन्सर उत्पादन,ଟେନସର୍ ଉତ୍ପାଦ |
तात्पुरते सूत्रीकरण,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର
मुदत,ଶବ୍ଦ
टर्मिनल स्थिती,ଟର୍ମିନାଲ୍ ଅବସ୍ଥା
टर्मिनल वेग डायव्ह,ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |
दशांश समाप्त करणे,ଦଶମିକ ସମାପ୍ତ
मुदत मूल्ये,ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ
शब्दानुसार भिन्नता,ଶବ୍ଦଗତ ଭିନ୍ନତା |
टर्मवार एकीकरण,ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |
तिरंगी,ତୃତୀୟ
चाचणी,ପରୀକ୍ଷା
भिन्नतेच्या एकसमानतेसाठी चाचणी,ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |
चाचणी कार्य,ପରୀକ୍ଷା କାର୍ଯ୍ୟ
गृहीतकांची चाचणी,ଅନୁମାନର ପରୀକ୍ଷା |
महत्त्वाची चाचणी,ମହତ୍ତ୍ of ର ପରୀକ୍ଷା
चाचणी आकडेवारी,ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |
टेट्राहेड्रल,tetrahedral
टेट्राहेड्रल कोन,ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |
टेट्राहेड्रॉन,ଟେଟ୍ରେଡ୍ରନ୍ |
प्रमेय,ତତ୍ତ୍ୱ
अवशेषांचे प्रमेय,ଅବଶିଷ୍ଟ ତତ୍ତ୍। |
सैद्धांतिक मागणी कार्य,ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |
सैद्धांतिक स्वतंत्र वितरण,ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |
सैद्धांतिक त्रुटी,ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |
सैद्धांतिक फिट,ତତ୍ତ୍ୱଗତ ଫିଟ୍ |
सैद्धांतिक सूत्रीकरण,ତତ୍ତ୍ୱଗତ ସୂତ୍ର
सैद्धांतिक वारंवारता,ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |
सैद्धांतिकदृष्ट्या,ତତ୍ତ୍ୱଗତ ଭାବରେ |
सैद्धांतिक मॉडेल,ତତ୍ତ୍ୱିକ ମଡେଲ୍ |
सैद्धांतिक उपचार,ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |
समीकरणांचा सिद्धांत,ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |
त्रुटींचा सिद्धांत,ତ୍ରୁଟିର ତତ୍ତ୍। |
अंदाज सिद्धांत,ଆକଳନ ସିଦ୍ଧାନ୍ତ |
फंक्शन्सचा सिद्धांत,କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |
खेळांचा सिद्धांत,ଖେଳର ସିଦ୍ଧାନ୍ତ |
गुरुत्वाकर्षणाचा सिद्धांत,ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |
माहितीचा सिद्धांत,ସୂଚନା ସିଦ୍ଧାନ୍ତ
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ)
सेटचा सिद्धांत,ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍))
लाटांचा सिद्धांत,ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |
थर्मोडायनामिक,ଥର୍ମୋଡାଇନାମିକ୍ |
स्क्रूचा धागा,ଏକ ସ୍କ୍ରୁର ସୂତା |
त्रिमितीय,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |
त्रिमितीय वेक्टर विश्लेषण,ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |
त्रि-मार्ग वर्गीकरण,ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |
फेकणे,ଫୋପାଡି ଦିଅ |
जोर,ଥ୍ରଷ୍ଟ |
वेळ,ସମୟ
वेळ अक्ष,ସମୟ ଅକ୍ଷ
वेळ अवलंबित्व,ସମୟ ନିର୍ଭରଶୀଳତା |
वेळ अवलंबून घटक समीकरण,ସମୟ ନିର୍ଭରଶୀଳ ଗଠନମୂଳକ ସମୀକରଣ |
वेळ अवलंबून प्रक्रिया,ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |
वेळ-स्वतंत्र संज्ञा,ସମୟ-ସ୍ independent ାଧୀନ ଶବ୍ଦ |
वेळ मध्यांतर,ସମୟ ବ୍ୟବଧାନ
वेळ मालिका,ସମୟ କ୍ରମ |
वेळ मालिका विश्लेषण,ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |
वेळ मालिका डेटा,ସମୟ କ୍ରମିକ ତଥ୍ୟ |
वेळ सामायिकरण प्रणाली,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
सहिष्णुता,ସହନଶୀଳତା
सहिष्णुता अंतराल,ସହନଶୀଳତା ବ୍ୟବଧାନ |
सहिष्णुता पातळी,ସହନଶୀଳତା ସ୍ତର |
सहनशीलता मर्यादा,ସହନଶୀଳତା ସୀମା |
टोपोलॉजिकल,ଟପୋଲୋଜିକାଲ୍ |
टोपोलॉजिकल दुहेरी,ଟପୋଲୋଜିକାଲ୍ ଡୁଆଲ୍ |
टोपोलॉजिकल गट,ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |
