Assamese,Malayalam
সন্দৰ্ভ,റഫറൻസ്
ৰেফাৰেন্সিয়েল অখণ্ডতা,റഫറൻഷ്യൽ സമഗ്രത
প্ৰতিফলনশীলতা,പ്രതിഫലനം
প্ৰতিফলন,പ്രതിഫലനം
বিবৰ্তন,അപവർത്തനം
সতেজ কৰক,പുതുക്കുക
পুনৰুত্পাদন,പുനരുജ്ജീവനം
পঞ্জীয়ন কৰা,രജിസ്റ്റർ ചെയ്യുക
নিয়মীয়া ব্যাকৰণ,പതിവ് വ്യാകരണം
সম্পৰ্ক,ബന്ധം
সম্পৰ্কীয় ডাটাবেছ,റിലേഷണൽ ഡാറ്റാബേസ്
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
সম্পৰ্কীয় আৰ্হি,റിലേഷണൽ മോഡൽ
সম্পৰ্কীয়,ബന്ധു
আপেক্ষিক সম্বোধন,ബന്ധു വിലാസം
ৰিলে,റിലേ
নিৰ্ভৰযোগ্যতা মডেলিং,വിശ്വാസ്യത മോഡലിംഗ്
নিৰ্ভৰযোগ্য,വിശ്വസനീയം
স্থানান্তৰযোগ্য ক&#39;ড,മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്
দূৰৱৰ্তী,റിമോട്ട്
দূৰৱৰ্তী গৃহস্থ,റിമോട്ട് ഹോസ്റ്റ്
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,വിദൂര ജോലി പ്രവേശനം
দূৰৱৰ্তী লগ-ইন,വിദൂര ലോഗിൻ
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),വിദൂര നടപടിക്രമ കോൾ (RPC)
ৰিম&#39;ট চেন্সিং,വിദൂര സംവേദനം
নাম সলনি কৰক,പേരുമാറ്റുക
ৰেণ্ডাৰ কৰা,റെൻഡറിംഗ്
ৰিপিটাৰ,റിപ്പീറ്റർ
প্ৰত্যুত্তৰ,മറുപടി
অনুৰোধ,അഭ്യർത്ഥിക്കുക
মন্তব্যৰ বাবে অনুৰোধ (RFC),അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ
প্ৰগ্ৰেম পুনৰ চলাওক,പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക
গৱেষণা,ഗവേഷണം
ৰিছেট চক্ৰ,റീസെറ്റ് സൈക്കിൾ
বাসিন্দা,താമസക്കാരൻ
সংকল্প,റെസലൂഷൻ
সম্পদসমূহ,വിഭവങ്ങൾ
সঁহাৰি সময়,പ്രതികരണ സമയം
পুনৰাৰম্ভ কৰক,പുനരാരംഭിക്കുക
পুনৰ সঞ্চয় কৰা,പുനഃസ്ഥാപിക്കുക
পুনৰ অনুসন্ধান কৰক,തിരിച്ചെടുക്കുക
পুনৰ সংক্ৰমণ,പുനഃസംപ്രേക്ഷണം
উদ্ধাৰ কৰা,വീണ്ടെടുക്കുക
পুনৰ চেষ্টা কৰক,വീണ്ടും ശ്രമിക്കുക
উভতাই দিয়া,മടങ്ങുക
ক&#39;ড ঘূৰাই দিয়ক,റിട്ടേൺ കോഡ്
ৰিটাৰ্ণ কি&#39;,റിട്ടേൺ കീ
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
পুনৰ লিখিব পৰা,മാറ്റിയെഴുതാവുന്നത്
RGB মনিটৰ,RGB മോണിറ്റർ
ফিতা,റിബൺ
সঠিক বিষয়,ശരിയായ പ്രശ്നം
ৰবট,റോബോട്ട്
ৰবটিক্স,റോബോട്ടിക്സ്
মজবুত,കരുത്തുറ്റത്
ভূমিকা,പങ്ക്
ৰোল বেক,തിരികെ ഉരുട്ടുക
ৰোল ইন,റോൾ ഇൻ ചെയ്യുക
ৰোল আউট,റോൾ ഔട്ട്
ৰম,ROM
শিপা,റൂട്ട്
ৰূট ডাইৰেকটৰি,റൂട്ട് ഡയറക്ടറി
ভুলৰ ৰাউণ্ড,പിശകിന്റെ റൗണ്ട്
ৰাউটাৰ,റൂട്ടർ
ৰুটিং,റൂട്ടിംഗ്
RS232C আন্তঃপৃষ্ঠ,RS232C ഇന്റർഫേസ്
RSA এনক্ৰিপচন,RSA എൻക്രിപ്ഷൻ
আৰ টি চি,ആർ.ടി.സി
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,റൺ ദൈർഘ്യം എൻകോഡിംഗ്
ৰান টাইম,റൺ സമയം
ৰান টাইম ত্ৰুটি,റൺ ടൈം പിശക്
নমুনা,സാമ്പിൾ
নমুনা সংগ্ৰহ কৰা,സാമ്പിളിംഗ്
উপগ্ৰহ,ഉപഗ്രഹം
চেচুৰেটিং,പൂരിതമാക്കുന്നു
সঞ্চয় কৰা,രക്ഷിക്കും
স্কেলেবিলিটি,സ്കേലബിളിറ്റി
স্কেলাৰ,സ്കെയിലർ
স্কেনিং কৰা,സ്കാൻ ചെയ്യുന്നു
দৃশ্যপট,രംഗം
সূচীকাৰক,ഷെഡ്യൂളർ
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,സ്ക്രീൻ ഇമേജ് പ്രൊജക്ടർ
চিত্ৰনাট্য,സ്ക്രിപ്റ്റ്
লিপিৰ ভাষা,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
স্ক্ৰলিং কৰা,സ്ക്രോളിംഗ്
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (സിക്രണസ് ഡാറ്റ ലിങ്ക് നിയന്ത്രണം)
সন্ধান,തിരയുക
চাৰ্চ ইঞ্জিন,തിരയല് യന്ത്രം
search tree,തിരയൽ വൃക്ഷം
সন্ধান কৰি আছে,തിരയുന്നു
মাধ্যমিক,സെക്കൻഡറി
খণ্ড,മേഖല
সুৰক্ষা নীতি,സുരക്ഷാ നയം
সময় বিচাৰিব,സമയം തേടുക
ছেগমেণ্ট,സെഗ്മെന്റ്
ছেগমেণ্টেচন,വിഭജനം
নিৰ্বাচন সজাই পৰাই তোলা,തിരഞ്ഞെടുക്കൽ തരം
self contained,സ്വയം ഉൾക്കൊള്ളുന്നു
অৰ্থবিজ্ঞান,അർത്ഥശാസ്ത്രം
চেমাফোৰ,സെമാഫോർ
অৰ্ধপৰিবাহী,അർദ്ധചാലകം
চেমন্টিক ৱেব,സെമന്റിക് വെബ്
ক্ৰমিক অভিগম পদ্ধতি,തുടർച്ചയായ ആക്സസ് രീതി
ছিৰিয়েল,സീരിയൽ
ছিৰিয়েলাইজাৰ,സീരിയലൈസർ
চাৰ্ভাৰ,സെർവർ
চাৰ্ভাৰ ক্ৰেচ,സെർവർ ക്രാഷ്
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,സെർവർ ലൈസൻസ്
চাৰ্ভো বহুগুণক,സെർവോ മൾട്ടിപ്ലയർ
স্থাপন কৰা,സജ്ജമാക്കുക
ছেট পইণ্ট,സെറ്റ് പോയിന്റ്
স্থাপন কৰা,സജ്ജമാക്കുക
ছাঁ পৰা ঠাই,തണല്
ছাঁ দিয়া,ഷേഡിംഗ്
ছাঁ,നിഴൽ
ফাইলটো শ্বেয়াৰ কৰক,ഫയൽ പങ്കിടുക
অংশীদাৰী অভিগম,പങ്കിട്ട ആക്സസ്
ভাগ কৰি দে,പങ്കിടുന്നു
খোলা,ഷെൽ
শিফ্ট চৰিত্ৰ,ഷിഫ്റ്റ് സ്വഭാവം
শ্বৰ্ট চাৰ্কিট,ഷോർട്ട് സർക്യൂട്ട്
চুটি নিৰ্দেশনা,ഹ്രസ്വ നിർദ്ദേശം
সহোদৰ,സഹോദരൻ
পাৰ্শ্বক্ৰিয়া,പാർശ്വഫലങ്ങൾ
sign bit,സൈൻ ബിറ്റ്
সংকেত,സിഗ്നൽ
সংকেত প্ৰক্ৰিয়াকৰণ,സിഗ്നൽ പ്രോസസ്സിംഗ്
সংকেত প্ৰদান কৰা,സിഗ്നലിംഗ്
সংকেত-শব্দ অনুপাত,സിഗ്നൽ-ടു-നോയിസ് അനുപാതം
চহী,കയ്യൊപ്പ്
স্বাক্ষৰ পৰীক্ষণ,ഒപ്പ് പരിശോധന
উল্লেখযোগ্য অংক,ഗണ്യമായ അക്കം
ছিলিকন চিপ,സിലിക്കൺ ചിപ്പ്
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
ছিমপ্লেক্স,സിംപ്ലക്സ്
simplex ন&#39;ড,സിംപ്ലക്സ് നോഡ്
চিমুলেচন,സിമുലേഷൻ
চিমুলেটৰ,സിമുലേറ്റർ
একে লগে,ഒരേസമയം
একেলগে প্ৰক্ৰিয়াকৰণ,ഒരേസമയം പ്രോസസ്സിംഗ്
চিংগলটন,സിംഗിൾടൺ
চাইট অনুজ্ঞাপত্ৰ,സൈറ്റ് ലൈസൻസ്
আকাৰ,വലിപ്പം
আকাৰ নিৰ্ধাৰণ,വലിപ്പം
স্কেচিং,സ്കെച്ചിംഗ്
বাদ দিয়া,ഒഴിവാക്കുക
এৰি দিয়া হৈছে,ഒഴിവാക്കുന്നു
স্লেছ,സ്ലാഷ്
স্লেভ কম্পিউটাৰ,അടിമ കമ്പ്യൂട്ടർ
স্লাইডিং উইন্ডো প্ৰটোকল,സ്ലൈഡിംഗ് വിൻഡോ പ്രോട്ടോക്കോൾ
পিছলা,തെന്നുക
ছাঁদ,സ്ലോട്ട്
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),ചെറിയ കമ്പ്യൂട്ടർ സിസ്റ്റം ഇന്റർഫേസ് (SCSI)
স্মাৰ্ট কাৰ্ড,സ്മാർട്ട് കാർഡ്
শামুক মেইল,സ്നൈൽ മെയിൽ
স্নেপশ্বট,സ്നാപ്പ്ഷോട്ട്
চফ্ট কম্পিউটিং,സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്
চফ্ট কপি,സോഫ്റ്റ് കോപ്പി
কোমল ফন্ট,മൃദുവായ ഫോണ്ട്
ছ’ফ্টৱেৰ,സോഫ്റ്റ്വെയർ
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,സോഫ്റ്റ്വെയർ ലൈസൻസ്
চফ্টৱেৰ পাইৰেচি,സോഫ്റ്റ്‌വെയർ പൈറസി
বৰ্ণালী,സ്പെക്ട്രം
সৰ্পিল,സർപ്പിളം
স্প্ৰেড শ্বীট,വിരിച്ച ഷീറ്റ്
মানদণ্ড,സ്റ്റാൻഡേർഡ്
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),സ്റ്റാൻഡേർഡ് സാമാന്യവൽക്കരിച്ച മാർക്ക്അപ്പ് ഭാഷ (SGML)
প্ৰামাণিককৰণ,സ്റ്റാൻഡേർഡൈസേഷൻ
ষ্টেণ্ডবাই সময়,സ്റ്റാൻഡ്ബൈ സമയം
ষ্টাৰ লেন,നക്ഷത്രം LAN
তৰা টপোলজি,നക്ഷത്ര ടോപ്പോളജി
ষ্টাৰ্ট বিট,ബിറ്റ് ആരംഭിക്കുക
অনাহাৰ,പട്ടിണി
ষ্টেটিক মেমৰি&#39;,സ്റ്റാറ്റിക് മെമ്മറി&#39;
ষ্টেটাছ চেনেল,സ്റ്റാറ്റസ് ചാനൽ
ষ্টেপৰ আকাৰ,ഘട്ടം വലിപ്പം
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,"നിർത്തുക, കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ"
ষ্টপ ক&#39;ড,സ്റ്റോപ്പ് കോഡ്
বন্ধ কি&#39;,സ്റ്റോപ്പ് കീ
সংৰক্ষণযোগ্যতা,സ്‌റ്റോറബിലിറ്റി
সংৰক্ষিত প্ৰগ্ৰেম,സംഭരിച്ച പ്രോഗ്രാം
ষ্ট্ৰিং ডাটা,സ്ട്രിംഗ് ഡാറ്റ
গঠনমূলক ক&#39;ডিং,ഘടനാപരമായ കോഡിംഗ്
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
ষ্টাইল শ্বীট,സ്റ്റൈൽ ഷീറ്റ്
উপ-ডাইৰেকটৰি,ഉപ ഡയറക്ടറി
চাবনেট,സബ്നെറ്റ്
উপবৃক্ষ,ഉപവൃക്ഷം
সাৰাংশ,സംഗ്രഹം
চুপাৰ কম্পিউটাৰ,സൂപ്പർ കമ്പ്യൂട്ടർ
চুপাৰ কম্পিউটিং,സൂപ്പർ കമ്പ്യൂട്ടിംഗ്
চুপাৰ কী,സൂപ്പർ കീ
চুপাৰ ইউজাৰ,സൂപ്പർ ഉപയോക്താവ്
তত্বাৱধানত শিক্ষণ,മേൽനോട്ടത്തിലുള്ള പഠനം
সমৰ্থন চিপ,പിന്തുണ ചിപ്പ്
চাৰ্ফ,സർഫ്
চাৰ্ফিং,സർഫിംഗ്
অদলবদল,സ്വാപ്പ്
শ্বেপ ইন,സ്വാപ്പ് ഇൻ
শ্বেপ আউট,സ്വാപ്പ് ഔട്ട്
শ্বেপিং,സ്വാപ്പിംഗ്
চুইচ কৰা নেটৱাৰ্ক,നെറ്റ്‌വർക്ക് മാറ്റി
চুইচিং কৰা,സ്വിച്ചിംഗ്
চুইচিং তত্ত্ব,സ്വിച്ചിംഗ് സിദ്ധാന്തം
প্ৰতীকী প্ৰগ্ৰেমিং,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
সমন্বয়,സമന്വയം
সমন্বয়ক,സിൻക്രൊണൈസർ
সমকালীন,സിൻക്രണസ്
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),സിൻക്രണസ് ഡിജിറ്റൽ ശ്രേണി (SDH)
বাক্যবিন্যাস বিশ্লেষণ,വാക്യഘടന വിശകലനം
ব্যৱস্থা বিশ্লেষণ,സിസ്റ്റം വിശകലനം
চিষ্টেম ইঞ্জিনিয়াৰিং,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
চিস্টেম হেকাৰ,സിസ്റ്റം ഹാക്കർ
চিস্টেম ইন্টিগ্ৰেটৰ,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
চিস্টেম লগ,സിസ്റ്റം ലോഗ്
চিস্টেম মাস্ক,സിസ്റ്റം മാസ്ക്
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ (എസ്എൻഎ)
চিস্টেম প্ৰগ্ৰেমাৰ,സിസ്റ്റം പ്രോഗ്രാമർ
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,സിസ്റ്റം പുനരാരംഭിക്കുക
চিস্টেম বন্ধ কৰা,സിസ്റ്റം ഷട്ട്ഡൗൺ
চিস্টেম পৰীক্ষণ,സിസ്റ്റം ടെസ്റ്റിംഗ്
চিস্টেম সঁজুলি,സിസ്റ്റം യൂട്ടിലിറ്റി
পদ্ধতিগত ক&#39;ড,വ്യവസ്ഥാപിത കോഡ്
tab কমাণ্ড,ടാബ് കമാൻഡ്
মেজ,മേശ
টেবুলখন ওপৰলৈ চাওক,മേശ മുകളിലേക്ക് നോക്കുക
টেবুলৰ স্থান,മേശ സ്ഥലം
টেবলেট,ടാബ്ലെറ്റ്
টেবুলাৰ এৰে,പട്ടിക അറേ
টেবুলেটিং ফাংচন,ടാബുലേഷൻ പ്രവർത്തനം
টেগ কৰা স্থাপত্য,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
টাণ্ডাম ব্যৱস্থা,ടാൻഡം സിസ്റ്റം
টেপ ঘনত্ব,ടേപ്പ് സാന്ദ്രത
টেপ মাস্ক,ടേപ്പ് മാസ്ക്
tar ফাইল,ടാർ ഫയൽ
কাৰ্য,ടാസ്ക്
টাস্ক বাৰ,ടാസ്ക് ബാർ
কাৰ্য্য নিৰ্ধাৰক,ടാസ്ക് ഷെഡ്യൂളർ
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ)
টিয়াৰডাউন অপাৰেচন,കീറിമുറിക്കൽ പ്രവർത്തനം
টেলিকম,ടെലികോം
দূৰসংযোগ,ടെലികമ്മ്യൂണിക്കേഷൻ
টেলিকনফাৰেন্স,ടെലികോൺഫറൻസ്
টেলিকনফাৰেন্সিং,ടെലികോൺഫറൻസിങ്
টেলিগ্ৰাফী,ടെലിഗ്രാഫി
টেলিমেট্ৰি,ടെലിമെട്രി
টেলিফোন,ടെലിഫോണ്
টেলিফোনি,ടെലിഫോണി
টেলিপ্ৰিণ্টাৰ,ടെലിപ്രിന്റർ
টেলিপ্ৰচেছিং,ടെലിപ്രോസസിംഗ്
টেলিভিছন,ടെലിവിഷൻ
টেলেক্স,ടെലക്സ്
টেলনেট,ടെൽനെറ്റ്
তাপমান,താപനില
সাঁচ,ടെംപ്ലേറ്റ്
দহৰ পৰিপূৰক,പത്തിന്റെ പൂരകം
টেৰা বাইট,ടെറാ ബൈറ്റ്
টেৰা ফ্লপ,തേരാ ഫ്ലോപ്പുകൾ
টাৰ্মিনেল কাৰ্চাৰ,ടെർമിനൽ കഴ്സർ
টাৰ্মিনেল ন&#39;ড,ടെർമിനൽ നോഡ്
টাৰ্মিনেল উইন্ডো,ടെർമിനൽ വിൻഡോ
টাৰ্মিনেচন,അവസാനിപ്പിക്കൽ
তৰ্নাৰী,ത്രിതീയ
তৰ্নাৰী অপাৰেচন,ത്രിതല പ്രവർത്തനം
পৰীক্ষা,ടെസ്റ്റ്
পৰীক্ষাৰ কভাৰেজ,ടെസ്റ്റ് കവറേജ്
পৰীক্ষা চলোৱা,പരീക്ഷണ ഓട്ടം
পৰীক্ষা-তথ্য,ടെസ്റ്റ്-ഡാറ്റ
পাঠ্য,വാചകം
লিখনী বাকচ,ടെക്സ്റ്റ് ബോക്സ്
লিখনী কাৰ্চাৰ,ടെക്സ്റ്റ് കഴ്സർ
টেক্সট সম্পাদক,ടെക്സ്റ്റ് എഡിറ്റർ
লিখনী নথিপত্ৰ,ടെക്സ്റ്റ് ഫയൽ
লিখনী ধৰণ,ടെക്സ്റ്റ് മോഡ്
টেক্সট প্ৰচেছিং,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
টেক্সট টু স্পীচ (TTS),ടെക്സ്റ്റ് ടു സ്പീച്ച് (TTS)
টেক্সচাৰ মেপিং,ടെക്സ്ചർ മാപ്പിംഗ്
টি-ফ্লিপ-ফ্লপ,ടി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
তাপীয় প্ৰিন্টাৰ,തെർമൽ പ്രിന്റർ
পাতল ফিল্মৰ স্মৃতি,നേർത്ത ഫിലിം മെമ്മറി
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
থ্ৰেচিং,മർദിക്കുന്നു
সূতা,ത്രെഡ്
থ্ৰেডিং,ത്രെഡിംഗ്
ত্ৰিস্তৰীয় নেটৱৰ্ক,ത്രിതല ശൃംഖല
থ্ৰুপুট,ത്രൂപുട്ട്
সময়ৰ জটিলতা,സമയ സങ്കീർണ്ണത
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (ടിഡിഎം)
সময়সীমা,ടൈം ഫ്രെയിം
সময়সীমা,ടൈം ഫ്രെയിം
টাইম মেচিন,സമയ യന്ത്രം
টাইম আউট,ടൈം ഔട്ട്
সময় কোৱাণ্টাইজেচন,സമയ അളവ്
সময় শৃংখলা,സമയ പരമ്പര
সময় ভাগ-বতৰা কৰা,സമയം പങ്കിടൽ
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,സമയം പങ്കിടൽ സംവിധാനം
সময় ডাকটিকট,സമയ സ്റ്റാമ്പ്
টাইমিং ডায়াগ্ৰাম,സമയ ഡയഗ്രം
টিন্ট,ടിന്റ്
টগল কৰক,ടോഗിൾ ചെയ്യുക
টগলিং গতি,ടോഗിൾ വേഗത
টোকেন,ടോക്കൺ
টোকেন বাছ,ടോക്കൺ ബസ്
টোকেন বাছ,ടോക്കൺ ബസ്
টোকেন বাছ নেটৱাৰ্ক,ടോക്കൺ ബസ് ശൃംഖല
টোকেন ৰিং,ടോക്കൺ റിംഗ്
টোকেন টক,ടോക്കൺ സംസാരം
সঁজুলি,ഉപകരണം
ওপৰলৈ তললৈ,ടോപ്പ് ഡൗൺ
টপ ডাউন ডিজাইন,മുകളിൽ നിന്ന് താഴേക്കുള്ള ഡിസൈൻ
টপ ডাউন পাৰ্চিং,മുകളിൽ നിന്ന് താഴേക്ക് പാഴ്സിംഗ്
টপোলজি,ടോപ്പോളജി
টাচ পেড,ടച്ച് പാഡ്
টাচ্ছ স্ক্ৰীন,ടച്ച് സ്ക്രീൻ
দাগ,ട്രെയ്സ്
ট্ৰেচিং,ട്രാക്കിംഗ്
ট্ৰেক,ട്രാക്ക്
ট্ৰেক ডিস্ক,ട്രാക്ക് ഡിസ്ക്
ট্ৰেক টেপ,ട്രാക്ക് ടേപ്പ്
ট্ৰেকিং,ട്രാക്കിംഗ്
ট্ৰেইলাৰ,ട്രെയിലർ
ট্ৰেজেক্টৰী,സഞ്ചാരപഥം
লেনদেন,ഇടപാട്
লেনদেন ফাইল,ഇടപാട് ഫയൽ
লেনদেনৰ লগ,ഇടപാട് ലോഗ്
লিপিবদ্ধ কৰক,ട്രാൻസ്ക്രൈബ് ചെയ്യുക
ট্ৰেন্সডুচাৰ,ട്രാൻസ്ഡ്യൂസർ
স্থানান্তৰ হাৰ,കൈമാറ്റ നിരക്ക്
স্থানান্তৰ সময়,കൈമാറ്റ സമയം
ৰূপান্তৰ,രൂപാന്തരം
ক্ষণস্থায়ী ভুল,ക്ഷണികമായ പിശക്
ট্ৰেনজিট সময়,സഞ്ചാരമാർഗ സമയം
স্থানান্তৰ,സംക്രമണം
ট্ৰেন্সিটিভ,ട്രാൻസിറ്റീവ്
ট্ৰেন্সিটিভিটি,ട്രാൻസിറ്റിവിറ്റി
অনুবাদ,വിവർത്തനം
সংক্ৰমণ,പകർച്ച
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
ট্ৰেন্সমিছন লাইন,ട്രാൻസ്മിഷൻ ലൈൻ
ট্ৰেন্সমিটাৰ,ട്രാൻസ്മിറ്റർ
স্বচ্ছতা,സുതാര്യത
ট্ৰেন্সপণ্ডাৰ,ട്രാൻസ്‌പോണ്ടർ
পৰিবহন,ഗതാഗതം
ট্ৰেন্সপজিচন,ട്രാൻസ്പോസിഷൻ
ট্ৰেন্সপিউটাৰ,ട്രാൻസ്പ്യൂട്ടർ
ট্ৰেন্সৰিচিভাৰ,ട്രാൻസ്സീവർ
ট্ৰেপিং,ട്രാപ്പിംഗ്
ট্ৰেভাৰ্ছ,സഞ്ചരിക്കുക
গছ (traversal),മരം (സഞ്ചാരം)
গছৰ নেটৱৰ্ক,വൃക്ഷ ശൃംഖല
ট্ৰিবিউটেৰী চাৰ্কিট,ട്രിബ്യൂട്ടറി സർക്യൂട്ട്
ট্ৰাইভাল গ্ৰাফ,നിസ്സാര ഗ്രാഫ്
trouble shoot,കുഴപ്പം ഷൂട്ട്
ছেদ কৰক,വെട്ടിച്ചുരുക്കുക
সত্য টেবুল,സത്യ പട്ടിക
টিউনাৰ,ട്യൂണർ
সুৰংগ নিৰ্মাণ,ടണലിംഗ്
টিউনিং,ട്യൂണിംഗ്
টিউপল,ട്യൂപ്പിൾ
টাৰ্বো পাস্কেল,ടർബോ പാസ്കൽ
টুৰিং মেচিন,ട്യൂറിംഗ് യന്ത്രം
turn aroud সময়,സമയം തിരിയുക
নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক,പ്രമാണം തിരിക്കുക
টাৰ্ণআউট ক্ৰম,ടേൺഅറൗണ്ട് സീക്വൻസ്
টুইন কেবল,ഇരട്ട കേബിൾ
টুইষ্টেড পেয়াৰ,വളച്ചൊടിച്ച ജോഡി
টু পাৰ্ট এছেম্বলাৰ,രണ്ട് ഭാഗം അസംബ്ലർ
দুটাৰ পৰিপূৰক,രണ്ടിന്റെ പൂരകം
প্ৰকাৰ,തരം
মুখ টাইপ কৰক,തരം മുഖം
টাইপ হেড,തരം തല
টাইপ চকা,തരം ചക്രം
টাইপিং কৰা,ടൈപ്പിംഗ്
un interruptable শক্তি উৎস (UPS),തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം (UPS)
ইউনাৰী অপাৰেচন,ഏകീകൃത പ്രവർത്തനം
ইউনাৰী অপাৰেচন,ഏകീകൃത പ്രവർത്തനം
unary অপাৰেটৰ,unary ഓപ്പറേറ്റർ
অনিশ্চয়তা,അനിശ്ചിതത്വം
নিঃচৰ্ত বিবৃতি,നിരുപാധിക പ്രസ്താവന
অগণিত,എണ്ണാൻ പറ്റാത്തത്
উন্মোচন কৰক,അനാവരണം ചെയ്യുക
অনিৰ্ণয়যোগ্য,അനിശ്ചിതമായ
অসংজ্ঞায়িত,നിർവചിക്കാത്തത്
অসংজ্ঞায়িত ৰেকৰ্ড,നിർവചിക്കാത്ത റെക്കോർഡ്
আনডিলিট কৰক,ഇല്ലാതാക്കുക
আণ্ডাৰস্কোৰ কৰক,അടിവരയിടുക
অনিৰ্দেশিত,ദിശാബോധമില്ലാത്തത്
অনিৰ্দেশিত গ্ৰাফ,ദിശാബോധമില്ലാത്ത ഗ്രാഫ്
অদিশীয় সেৱাৰ সময়,ദിശാബോധമില്ലാത്ത സേവന സമയം
পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব,പഴയപടിയാക്കുക
অফৰ্মেট কৰা ডিষ্ক,ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്
ইউনিকাস্টিং,യൂണികാസ്റ്റിംഗ്
ইউনিকোড,യൂണികോഡ്
একনিৰ্দেশিত গছ,ഏകപക്ഷീയമായ വൃക്ഷം
একেধৰণৰ সম্পদ স্থানক (URL),യൂണിഫോം റിസോഴ്സ് ലൊക്കേറ്റർ (URL)
ইউনিপ্ৰচেছিং,അൺപ്രോസസ് ചെയ്യുന്നു
অনন্য,അതുല്യമായ
unishielded টুইষ্টেড পেয়াৰ (UTP),അൺഷീൽഡ് ട്വിസ്റ്റഡ് ജോഡി (UTP)
একক,യൂണിറ്റ്
ইউনিটৰ ঠিকনা,യൂണിറ്റ് വിലാസം
একক ব্যৱধান,യൂണിറ്റ് ഇടവേള
ইউনিট পৰীক্ষণ,യൂണിറ്റ് ടെസ്റ്റിംഗ്
একক ক&#39;ড,ഏകീകൃത കോഡ്
এককীয়তা,യൂണിറ്റിം
