Telugu,Kannada
పిక్టోగ్రాఫ్,ಪಿಕ್ಟೋಗ್ರಾಫ್
పిక్టోగ్రాఫ్,ಪಿಕ್ಟೋಗ್ರಾಫ್
యాత్రికుడు,ಯಾತ್ರಿಕ
యాత్రికుల తండ్రులు,ಯಾತ್ರಿ ಪಿತಾಮಹರು
దోపిడీ,ಸುಲಿಗೆ
దోపిడీ,ಸುಲಿಗೆ
పిల్లర్,ಕಂಬ
స్తంభ శాసనాలు (అశోకుని),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
స్తంభ శాసనాలు (అశోకుని),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
స్తంభ శాసనాలు (అశోకుని),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
పైరేట్,ಪೈರೇಟ್
పైరేట్,ಪೈರೇಟ್
పిచ్ యుద్ధం,ಪಿಚ್ಡ್ ಯುದ್ಧ
ప్లాట్లు,ಕಥಾವಸ್ತು
పోలిస్,ಪೋಲಿಸ್
పోలిస్,ಪೋಲಿಸ್
రాజనీతిజ్ఞుడు,ಪೊಲಿಟಾರ್ಚ್
రాజకీయ ఏజెంట్,ರಾಜಕೀಯ ಏಜೆಂಟ್
రాజకీయ ఆశ్రయం,ರಾಜಕೀಯ ಆಶ್ರಯ
రాజకీయ నివాసి,ರಾಜಕೀಯ ನಿವಾಸಿ
రాజకీయ ఉగ్రవాదం,ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ
ఎన్నికల పన్ను,ಚುನಾವಣಾ ತೆರಿಗೆ
పాంటూన్,ಪಾಂಟೂನ್
ప్రీమియర్,ಪ್ರೀಮಿಯರ್
ప్రీమియర్,ಪ್ರೀಮಿಯರ್
ప్రీమియర్‌షిప్,ಪ್ರೀಮಿಯರ್‌ಶಿಪ್
ప్రెసిడెన్సీ,ಅಧ್ಯಕ್ಷತೆ
ప్రెసిడెన్సీ,ಅಧ್ಯಕ್ಷತೆ
అధ్యక్షుడు,ಅಧ್ಯಕ್ಷರು
అధ్యక్షుడు,ಅಧ್ಯಕ್ಷರು
ప్రెసిడియం,ಪ್ರೆಸಿಡಿಯಮ್
ప్రధాన మంత్రి,ಪ್ರಧಾನ ಮಂತ್ರಿ
ప్రిమోజెనిచర్,ಪ್ರೈಮೊಜೆನಿಚರ್
యువరాజు,ರಾಜಕುಮಾರ
యువరాజు,ರಾಜಕುಮಾರ
ప్రిన్స్ బిషప్,ಪ್ರಿನ್ಸ್ ಬಿಷಪ್
ప్రిన్స్ కన్సార్ట్,ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್
ప్రిన్స్ రీజెంట్,ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್
పిన్స్ రెగ్నెంట్,ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್
ప్రిన్సెస్ రీజెంట్,ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್
ప్రిన్సెస్ రాయల్,ರಾಜಕುಮಾರಿ ರಾಯಲ್
ప్రిన్సిపాలిటీ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
ప్రిన్సిపాలిటీ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
ప్రిన్సిపాలిటీ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
బహుమతి,ಬಹುಮಾನ
బహుమతి,ಬಹುಮಾನ
నగదు బహుమతి,ಪ್ರಶಸ್ತಿ ಹಣ
వృత్తిపరమైన సైనికుడు,ವೃತ್ತಿಪರ ಸೈನಿಕ
ప్రామిస్,ಭರವಸೆ
ప్రమోన్టరీ కోట,ಮುಂಚೂಣಿ ಕೋಟೆ
రక్షించు,ರಕ್ಷಿಸಿ
రక్షించు,ರಕ್ಷಿಸಿ
రక్షించు,ರಕ್ಷಿಸಿ
ఆశ్రితుడు,ಆಶ್ರಿತ
మూలాధారం,ಮೂಲತತ್ವ
మూలాధారం,ಮೂಲತತ್ವ
మూలాధార వ్యవస్థ,ಮೂಲ ವ್ಯವಸ್ಥೆ
ప్రో-జియోనిస్ట్,ಪರ-ಜಿಯೋನಿಸ್ಟ್
ప్రజా శత్రువు,ಸಾರ್ವಜನಿಕ ಶತ್ರು
ప్రజా శత్రువు,ಸಾರ್ವಜನಿಕ ಶತ್ರು
పంక్టేషన్స్,ಪಂಕ್ಟೇಶನ್ಸ್
ప్యూనిక్ యుద్ధాలు,ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು
ప్యూరిటన్,ಪ್ಯೂರಿಟನ್
పుట్చ్,ಪುಟ್ಚ್
చతుర్భుజం,ಕ್ವಾಡ್ರಿಗಾ
చతుర్భుజ కూటమి,ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ
క్వేకర్,ಕ್ವೇಕರ್
రాణి,ರಾಣಿ
రాణి భార్య,ರಾಣಿ ಪತ್ನಿ
క్వీన్ వరుడు,ರಾಣಿ ವರದಕ್ಷಿಣೆ
క్వీన్డమ్,ಕ್ವೀಂಡಮ್
క్వీన్డమ్,ಕ್ವೀಂಡಮ್
రాణి తల్లి,ರಾಣಿ ತಾಯಿ
రాణి రాణి,ರಾಣಿ ರೆಗ್ನೆಂಟ್
క్విస్లింగ్,ಕ್ವಿಸ್ಲಿಂಗ್
క్విస్లింగ్,ಕ್ವಿಸ್ಲಿಂಗ್
అద్దె మానేయండి,ಬಾಡಿಗೆ ಬಿಟ್ಟು
వణుకు,ಬತ್ತಳಿಕೆ
వారెంటో,ಕ್ವೊ ವಾರೆಂಟೊ
జాతి,ಜನಾಂಗ
జాతి ఆధిపత్యం,ಜನಾಂಗೀಯ ಮೇಲುಗೈ
ర్యాక్,ರ್ಯಾಕ್
ర్యాక్,ರ್ಯಾಕ್
రైడ్,ದಾಳಿ
రైడ్,ದಾಳಿ
ప్రాకారము,ರಾಂಪಾರ್ಟ್
ప్రాకారము,ರಾಂಪಾರ್ಟ್
దోపిడీ,ದರೋಡೆಕೋರರು
విమోచన క్రయధనం,ರಾನ್ಸಮ್
విమోచన క్రయధనం,ರಾನ್ಸಮ್
విధ్వంసం,ರಾವೇಜ್
విధ్వంసం,ರಾವಜಸ್
రాజ్యం,ಸಾಮ್ರಾಜ್ಯ
వెనుక గార్డు,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ
వెనుక రక్షణ చర్య,ಹಿಂದಿನ ಸಿಬ್ಬಂದಿ ಕ್ರಮ
తిరుగుబాటుదారుడు,ಬಂಡಾಯಗಾರ
తిరుగుబాటు,ಬಂಡಾಯ
తిరుగుబాటుకు గుర్తింపు,ಬಂಡಾಯದ ಗುರುತಿಸುವಿಕೆ
రీకండక్షన్,ಪುನರ್ನಿರ್ಮಾಣ
నిఘా,ವಿಚಕ್ಷಣ
పునర్నిర్మాణం,ಪುನರ್ನಿರ್ಮಾಣ
రికార్డ్ చేయండి,ರೆಕಾರ್ಡ್ ಮಾಡಿ
రికార్డు కార్యాలయం,ದಾಖಲೆ ಕಚೇರಿ
రికార్డ్ రిటైర్మెంట్,ರೆಕಾರ್ಡ್ ನಿವೃತ್ತಿ
ఎర్ర చొక్కాలు,ಕೆಂಪು ಶರ್ಟ್‌ಗಳು
సంస్కరణ,ಸುಧಾರಣೆ
శరణార్థ,ನಿರಾಶ್ರಿತ
రెగాలియా,ರೆಗಾಲಿಯಾ
రెగాలియా,ರೆಗಾಲಿಯಾ
రెగాలియా,ರೆಗಾಲಿಯಾ
రీజెన్సీ,ರೀಜೆನ್ಸಿ
రీజెంట్,ರಾಜಪ್ರತಿನಿಧಿ
రీజెంట్ రాణి,ರಾಜಪ್ರತಿನಿಧಿ ರಾಣಿ
రెజిసైడ్,ರೆಜಿಸೈಡ್
రెజిసైడ్లు,ರೆಜಿಸೈಡ್ಗಳು
పాలన,ಆಡಳಿತ
పాలన,ಆಡಳಿತ
ప్రాంతం,ಪ್ರದೇಶ
రెగ్నల్ సంవత్సరం,ರೆಗ್ನಲ್ ವರ್ಷ
రెగ్నెంట్,ರೆಗ್ನೆಂಟ್
రెగ్నమ్,ರೆಗ್ನಮ್
రీచ్,ರೀಚ್
పాలన,ಆಳ್ವಿಕೆ
పాలన,ಆಳ್ವಿಕೆ
పాలించే కుటుంబం,ಆಳುವ ಕುಟುಂಬ
భయానక పాలన,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
భయానక పాలన,ಭಯೋತ್ಪಾದನೆಯ ಆಳ್ವಿಕೆ
బలపరచు,ಬಲಪಡಿಸಲು
అదనపుబల o,ಬಲವರ್ಧನೆ
పునఃస్థాపన,ಮರುಸ್ಥಾಪನೆ
తిరిగి పెట్టుబడి పెట్టండి,ಮರುಹೂಡಿಕೆ ಮಾಡಿ
రిలే పోస్ట్,ರಿಲೇ ಪೋಸ್ಟ್
రిలే మార్గం,ರಿಲೇ ಮಾರ್ಗ
రిలే వ్యవస్థ,ರಿಲೇ ಸಿಸ್ಟಮ್
విడుదల,ಬಿಡುಗಡೆ
విడుదల,ಬಿಡುಗಡೆ
త్యజించుట,ತ್ಯಜಿಸುವಿಕೆ
త్యజించుట,ತ್ಯಜಿಸುವಿಕೆ
రెపర్టరీ (=ఇన్వెంటరీ),ರೆಪರ್ಟರಿ (=ದಾಸ್ತಾನು)
రిపోజిటరీ,ಭಂಡಾರ
రిపోజిటరీ,ಭಂಡಾರ
రిపబ్లిక్,ಗಣರಾಜ್ಯ
గణతంత్ర దినోత్సవం,ಗಣರಾಜ್ಯೋತ್ಸವ
రిస్క్రిప్ట్,ರೆಸ್ಕ್ರಿಪ್ಟ್
రిస్క్రిప్ట్,ರೆಸ್ಕ್ರಿಪ್ಟ್
నివాసి,ನಿವಾಸಿ
పునరుద్ధరణ,ಪುನಃಸ್ಥಾಪನೆ
పునరుత్థానం,ಪುನರುತ್ಥಾನ
పునరుత్థానం,ಪುನರುತ್ಥಾನ
తిరోగమనం,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
రివర్స్ (నాణెం),ಹಿಮ್ಮುಖ (ನಾಣ್ಯದ)
తిరుగుబాటు,ದಂಗೆ
విప్లవం,ಕ್ರಾಂತಿ
"విప్లవం, ఫ్రెంచ్","ಕ್ರಾಂತಿ, ಫ್ರೆಂಚ್"
విప్లవం గ్లోరియస్,ಕ್ರಾಂತಿ ಗ್ಲೋರಿಯಸ್
"విప్లవం, పారిశ్రామిక","ಕ್ರಾಂತಿ, ಕೈಗಾರಿಕಾ"
రైజింగ్,ಏರುತ್ತಿದೆ
రాటెన్-బరో,ರಾಟನ್-ಬರೋ
రఫ్ రైడర్స్,ರಫ್ ರೈಡರ್ಸ್
గుండ్రని తలలు,ರೌಂಡ್-ಹೆಡ್ಸ್
రూట్,ರೂಟ್
రాయల్ ప్రేక్షకులు,ರಾಯಲ್ ಪ್ರೇಕ್ಷಕರು
రాయల్ చార్టర్,ರಾಯಲ್ ಚಾರ್ಟರ್
రాయల్ క్రెస్ట్,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
రాయల్ క్రెస్ట్,ರಾಯಲ್ ಕ್ರೆಸ್ಟ್
రాయల్ డిక్రీ,ರಾಯಲ್ ತೀರ್ಪು
రూబ్రిక్,ರೂಬ್ರಿಕ್
శిథిలాలు,ಅವಶೇಷಗಳು
రన్నర్,ಓಟಗಾರ
విధ్వంసం,ವಿಧ್ವಂಸಕತೆ
సాబెర్,ಸೇಬರ್
సాబర్స్,ಸೇಬರ್ಸ್
త్యాగం,ತ್ಯಾಗ
త్యాగం,ತ್ಯಾಗ
త్యాగం,ತ್ಯಾಗ
సురక్షితమైన ప్రవర్తన,ಸುರಕ್ಷಿತ ನಡವಳಿಕೆ
రక్షణ,ರಕ್ಷಿಸಲು
రక్షణ,ರಕ್ಷಿಸಲು
రక్షణ విధులు,ಸಂರಕ್ಷಣಾ ಕರ್ತವ್ಯಗಳು
సాలీ,ಸ್ಯಾಲಿ
సాలీ-పోర్ట్,ಸ್ಯಾಲಿ-ಪೋರ್ಟ್
రాజదండం,ರಾಜದಂಡ
స్కిమిటార్,ಸ್ಕಿಮಿಟರ್
రెండవ ఎస్టేట్,ಎರಡನೇ ಎಸ್ಟೇಟ್
శాఖ,ಪಂಥ
శాఖ,ಪಂಥ
నిర్భందించటం,ಸೆಳವು
నిర్భందించటం,ಸೆಳವು
సెనేట్,ಸೆನೆಟ್
సెనేట్,ಸೆನೆಟ್
సెనేట్,ಸೆನೆಟ್
సెనేట్,ಸೆನೆಟ್
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),ಸೆರ್ಫ್ (=ಬೋರ್ಡಾರ್ ಅಥವಾ ವಿಲನ್)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),ಜೀತಪದ್ಧತಿ (ಸೆರ್ಫಡ್ ಅಥವಾ ಜೀತದಾಳು
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),ಜೀತಪದ್ಧತಿ (ಸರ್ಫೂಡ್ ಅಥವಾ ಜೀತದಾಳು
నీడ రాజు,ನೆರಳು ರಾಜ
షిప్ మనీ,ಶಿಪ್ ಮನಿ
షాక్ దళాలు (=తుఫాను దళాలు),ಆಘಾತ ಪಡೆಗಳು (=ಚಂಡಮಾರುತ ಪಡೆಗಳು)
పొట్టి పార్లమెంట్,ಸಂಕ್ಷಿಪ್ತ ಸಂಸತ್ತು
వాగ్వివాదం,ಚಕಮಕಿ
బానిస,ಗುಲಾಮ
బానిసత్వం,ಗುಲಾಮಗಿರಿ
బానిసత్వం,ಗುಲಾಮಗಿರಿ
సైనిక రాజనీతిజ్ఞుడు,ಸೈನಿಕ ರಾಜನೀತಿಜ್ಞ
ఈటె,ಈಟಿ
ఈటె-తల,ಈಟಿ-ತಲೆ
గోళము,ಗೋಳ
స్ఫ్రాగిస్టిక్స్,ಸ್ಫ್ರಾಜಿಸ್ಟಿಕ್ಸ್
వ్యవస్థను పాడు చేస్తుంది,ವ್ಯವಸ್ಥೆಯನ್ನು ಹಾಳುಮಾಡುತ್ತದೆ
స్క్వైర్,ಸ್ಕ್ವೈರ್
స్క్వైర్,ಸ್ಕ್ವೈರ್
Squirearchy,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
Squirearchy,ಸ್ಕ್ವೈರಿಯಾರ್ಕಿ
ప్రామాణికం,ಪ್ರಮಾಣಿತ
స్టాండర్డ్ బేరర్,ಪ್ರಮಾಣಿತ-ಧಾರಕ
స్టాండింగ్ ఆర్మీ,ನಿಂತಿರುವ ಸೈನ್ಯ
స్టాండింగ్ ఆర్డర్లు,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
స్టాండింగ్ ఆర్డర్లు,ಸ್ಥಾಯಿ ಆದೇಶಗಳು
రాజనీతిజ్ఞుడు,ಸ್ಟೇಟ್ಸ್ಮನ್
రాతి శాసనం,ಕಲ್ಲಿನ ಶಾಸನ
తుఫాను దళాలు,ಚಂಡಮಾರುತದ ಪಡೆಗಳು
వ్యూహం,ತಂತ್ರಗಾರಿಕೆ
వ్యూహం,ತಂತ್ರ
వ్యూహం,ತಂತ್ರ
వ్యూహం,ತಂತ್ರ
స్ట్రాటోక్రసీ,ಸ್ಟ್ರಾಟೋಕ್ರಸಿ
కలహాలు,ಕಲಹ
కలహాలు,ಕಲಹ
బలమైన పట్టు,ಬಲವಾದ ಹಿಡಿತ
బలమైన పట్టు,ಬಲವಾದ ಹಿಡಿತ
అనుబంధ టాలయన్స్,ಅಧೀನ ಟ್ಯಾಲಿಯನ್ಸ್
వారసత్వం,ಉತ್ತರಾಧಿಕಾರ
వారసుడు,ಉತ್ತರಾಧಿಕಾರಿ
ఓటు హక్కు,ಮತದಾನದ ಹಕ್ಕು
ఓటు హక్కుదారుడు,ಮತದಾರ
సుల్తానేట్,ಸುಲ್ತಾನರು
సుల్తానేట్ కాలం,ಸುಲ್ತಾನರ ಕಾಲ
లొంగిపో,ಶರಣಾಗತಿ
సుజెరైన్,ಸುಜರೈನ್
సుజరైన్ రాష్ట్రం,ಸುಜರೈನ್ ರಾಜ್ಯ
ఖడ్గవీరుడు,ಖಡ್ಗಧಾರಿ
తమ్మనీ సొసైటీ,ತಮ್ಮನಿ ಸೊಸೈಟಿ
కోపముగల కత్తి,ಟೆಂಪರ್ಡ್ ಕತ್ತಿ
అద్దెదారు,ಬಾಡಿಗೆದಾರ
అద్దెదారు,ಬಾಡಿಗೆದಾರ
భూభాగం,ಪ್ರಾಂತ್ಯ
భూభాగం,ಪ್ರಾಂತ್ಯ
భూభాగం ప్రభుత్వం,ಪ್ರದೇಶದ ಸರ್ಕಾರ
తీవ్రవాదం,ಭಯೋತ್ಪಾದನೆ
థర్డ్ ఎస్టేట్,ಮೂರನೇ ಎಸ್ಟೇಟ್
మూడు ఎస్టేట్లు,ಮೂರು ಎಸ್ಟೇಟ್ಗಳು
టోల్,ಟೋಲ್
టోల్ హౌస్,ಸುಂಕದ ಮನೆ
సమాధి,ಸಮಾಧಿ
టోరీ,ಟೋರಿ
టోటెమ్,ಟೋಟೆಮ್
టవర్,ಗೋಪುರ
టవర్,ಗೋಪುರ
విజయ టవర్,ವಿಜಯದ ಗೋಪುರ
దేశద్రోహి,ದೇಶದ್ರೋಹಿ
ద్రోహం,ವಿಶ್ವಾಸಘಾತುಕತನ
రాజద్రోహం,ದೇಶದ್ರೋಹ
సంధి,ಒಪ್ಪಂದ
యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట),ಯುದ್ಧದ ಮೂಲಕ ಪ್ರಯೋಗ (=ಯುದ್ಧದ ಮೂಲಕ ಜಾಡು)
నివాళి,ಶ್ರದ್ಧಾಂಜಲಿ
నివాళి,ಶ್ರದ್ಧಾಂಜಲಿ
నివాళి భూమి,ಗೌರವ ಭೂಮಿ
ట్రిపుల్ కూటమి,ಟ್ರಿಪಲ್ ಮೈತ್ರಿ
ట్రిపుల్ entente,ಟ್ರಿಪಲ್ ಎಂಟೆಂಟೆ
విజయం,ವಿಜಯೋತ್ಸವ
విజయం,ವಿಜಯೋತ್ಸವ
అలజడి,ಪ್ರಕ್ಷುಬ್ಧತೆ
నిరంకుశ హత్య,ನಿರಂಕುಶ ಹತ್ಯೆ
నిరంకుశ హత్య,ನಿರಂಕುಶ ಹತ್ಯೆ
దౌర్జన్యం,ದೌರ್ಜನ್ಯ
దౌర్జన్యం,ದೌರ್ಜನ್ಯ
నిరంకుశుడు,ನಿರಂಕುಶಾಧಿಕಾರಿ
ఉహ్లాన్,ಉಹ್ಲಾನ್
ఉకాసే,ಉಕಾಸೆ
ఉకాసే,ಉಕಾಸೆ
ఉలేమా,ಉಲೇಮಾ
అల్టిమేటం,ಅಲ್ಟಿಮೇಟಮ್
అల్టిమేటం,ಅಲ್ಟಿಮೇಟಮ್
సామ్ మామయ్య,ಚಿಕ್ಕಪ್ಪ ಸ್ಯಾಮ್
అండర్-కింగ్,ಅಂಡರ್-ಕಿಂಗ್
యునైటెడ్ ఐరిష్ మెన్,ಯುನೈಟೆಡ್ ಐರಿಶ್‌ಮೆನ್
ఐక్యరాజ్యసమితి,ವಿಶ್ವಸಂಸ್ಥೆ
యునైటెడ్ ప్రావిన్స్,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
యునైటెడ్ ప్రావిన్స్,ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು
అసమానమైన కోట,ಏಕರೂಪದ ಕೋಟೆ
సార్వత్రిక చక్రవర్తి,ಸಾರ್ವತ್ರಿಕ ರಾಜ
సార్వత్రిక ఓటు హక్కు,ಸಾರ್ವತ್ರಿಕ ಮತದಾನದ ಹಕ್ಕು
తిరుగుబాటు,ದಂಗೆ
దోపిడీ,ದುರುಪಯೋಗ
దోపిడీదారుడు,ದರೋಡೆಕೋರ
ఆదర్శధామం,ರಾಮರಾಜ್ಯ
విధ్వంసం,ವಿಧ್ವಂಸಕ
విధ్వంసం,ವಿಧ್ವಂಸಕತೆ
వాన్గార్డ్,ವ್ಯಾನ್ಗಾರ್ಡ್
వాన్గార్డ్,ವ್ಯಾನ್ಗಾರ್ಡ್
వాన్గార్డ్,ವ್ಯಾನ್ಗಾರ್ಡ್
వరంజియన్,ವರಂಗಿಯನ್
వరంజియన్ గార్డు,ವರಂಗಿಯನ್ ಕಾವಲುಗಾರ
వాసల్,ವಾಸಲ್
వాసల్,ವಾಸಲ್
వాసల్ రాష్ట్రం,ವಾಸಲ್ ರಾಜ್ಯ
వాటికన్ కౌన్సిల్,ವ್ಯಾಟಿಕನ್ ಕೌನ್ಸಿಲ್
ఓడ,ಹಡಗು
ఓడ,ಹಡಗು
ఓడ,ಹಡಗು
ఉపరాజు,ಉಪರಾಜ
వైస్రాయ్,ವೈಸರಾಯ್
వైస్రాయిల్టీ=వైస్రాయ్‌షిప్,ವೈಸರಾಯಲ್ಟಿ=ವೈಸ್ರಾಯಶಿಪ್
విక్టర్,ವಿಕ್ಟರ್
విజయం,ವಿಜಯ
విలన్,ವಿಲೀನ್
సముద్రయానం,ಪ್ರಯಾಣ
దుర్బలమైన కోట,ದುರ್ಬಲ ಕೋಟೆ
వాల్ పెయింటింగ్,ವಾಲ್ ಪೇಂಟಿಂಗ್
వాల్ పెయింటింగ్,ವಾಲ್ ಪೇಂಟಿಂಗ್
యుద్ధం,ಯುದ್ಧ
యుద్ధ ప్రభువు,ಯುದ್ಧಾಧಿಪತಿ
యోధుడు,ಯೋಧ
యోధుడు,ಯೋಧ
యోధుడు,ಯೋಧ
యుద్ధనౌక,ಯುದ್ಧನೌಕೆ
వాచ్-వర్డ్,ವಾಚ್-ವರ್ಡ್
సంక్షేమ రాజ్యం,ಕಲ್ಯಾಣ ರಾಜ್ಯ
సంక్షేమ పనులు,ಕಲ್ಯಾಣ ಕೆಲಸ
విగ్,ವಿಗ್
తెల్ల జెండా,ಬಿಳಿ ಧ್ವಜ
తెల్లవారి భారం,ಬಿಳಿಯರ ಹೊರೆ
ప్రపంచ సామ్రాజ్యం,ವಿಶ್ವ ಸಾಮ್ರಾಜ್ಯ
ప్రపంచ ఉద్యమం,ವಿಶ್ವ ಚಳುವಳಿ
ప్రపంచ రాజకీయాలు,ವಿಶ್ವ ರಾಜಕೀಯ
ప్రపంచ శక్తి,ವಿಶ್ವ ಶಕ್ತಿ
ప్రపంచ యుద్ధం,ವಿಶ್ವ ಯುದ್ಧ
వ్రేకర్,ವ್ರೀಕರ್
ధ్వంసమైన సవరణ,ಧ್ವಂಸ ತಿದ್ದುಪಡಿ
జెనెలాసిస్,ಕ್ಸೆನೆಲಾಸಿಸ್
జెనోఫోబియా,ಅನ್ಯದ್ವೇಷ
యాంకీ,ಯಾಂಕೀ
పసుపు రంగు గల చొక్కా,ಹಳದಿ ಜಾಕೆಟ್
పసుపు మనిషి,ಹಳದಿ ಮನುಷ್ಯ
పసుపు ప్రమాదం,ಹಳದಿ ಅಪಾಯ
పసుపు ప్రెస్,ಹಳದಿ ಪ್ರೆಸ್
యంగ్ టర్క్స్,ಯಂಗ್ ಟರ್ಕ್ಸ್
జ్యూస్,ಜೀಯಸ್
జియోనిజం,ಜಿಯೋನಿಸಂ
జొరాస్ట్రియనిజం,ಝೋರಾಸ್ಟ್ರಿಯನ್ ಧರ್ಮ
