Hindi,Malayalam
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",ട്രിപ്പിൾ എന്റന്റ്
विजय,വിജയം
2. विजय शोभा-यात्रा,വിജയം
विक्षोभ,കലഹവും
निरंकुश-घातक,സ്വേച്ഛാധിപത്യം
2. क्रूर घात,സ്വേച്ഛാധിപത്യം
निरंकुश शासन,സ്വേച്ഛാധിപത്യം
2. निरंकुशता,സ്വേച്ഛാധിപത്യം
"निरंकुश शासक, अत्याचारी शासक",സ്വേച്ഛാധിപതി
उलान,ഉഹ്ലാൻ
उकाज,ഉകാസെ
2. राजाज्ञा,ഉകാസെ
उल्मा,ഉലമ
अंतिम चेतावनी,അന്ത്യശാസനം
2. अंतिम प्रस्ताव,അന്ത്യശാസനം
अंकिल सैम,അങ്കിൾ സാം
अधीनस्थ राजा,അണ്ടർ-കിംഗ്
युनाइटेड आयरिशर्मन,യുണൈറ്റഡ് ഐറിഷുകാർ
संयुक्त राष्ट्र संघ,ഐയ്ക്യ രാഷ്ട്രസഭ
संयुक्त प्रांत,യുണൈറ്റഡ് പ്രവിശ്യകൾ
2. युनाइटेड प्राविन्सेज़,യുണൈറ്റഡ് പ്രവിശ്യകൾ
एक प्राचीर दुर्ग,നിലവറയില്ലാത്ത കോട്ട
"चक्रवर्ती राजा, सार्वभौम राज",സാർവത്രിക രാജാവ്
सर्वजनीन मताधिकार,സാർവത്രിക വോട്ടവകാശം
"विद्रोह, विप्लव",പ്രക്ഷോഭം
"बलादग्रहण, हड़पना",അധിക്ഷേപം
बलादग्रहणकर्त्ता,കൊള്ളക്കാരൻ
"यूटोपिया, काल्पनिक राज्य",ഉട്ടോപ്യ
कला विध्वंसक,വന്ദൽ
कला विध्वंस,വാൻഡലിസം
नासीर,വാൻഗാർഡ്
"2. सेनामुख, सेनाग्र",വാൻഗാർഡ്
3. हरावल,വാൻഗാർഡ്
वैरेंजियायी,വരൻജിയൻ
वैरेंजियायी रक्षक,വരൻജിയൻ ഗാർഡ്
असामी,വാസൽ
2. दास,വാസൽ
"अवराज्य, सामंती राज्य",വാസൽ സംസ്ഥാനം
पोप परिषद,വത്തിക്കാൻ കൗൺസിൽ
"जहाज, पोत",പാത്രം
2. यान,പാത്രം
3. बर्तन,പാത്രം
अo देo viceroy,ഉപരാജാവ്
वाइसराय,വൈസ്രോയി
वाइसराय का पद,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
विजेता,വിക്ടർ
विजय,വിജയം
कृषिदास,വില്ലൻ
समुद्र-यात्रा,യാത്ര
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",ദുർബലമായ കോട്ട
भित्ति चित्रकारी,ചുമർ പെയിന്റിംഗ്
2. भित्ति चित्र,ചുമർ പെയിന്റിംഗ്
युद्ध,യുദ്ധം
महान सेनानी,യുദ്ധപ്രഭു
योद्धा,യോദ്ധാവ്
2. सैनिक,യോദ്ധാവ്
3. जंगलू,യോദ്ധാവ്
"युद्धपोत, जंगी जहाज",യുദ്ധക്കപ്പൽ
संकेत शब्द,വാച്ച്-വേഡ്
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",വെൽഫെയർ സ്റ്റേറ്റ്
कल्याण-कार्य,ക്ഷേമപ്രവർത്തനം
हविग,വിഗ്
"श्वेत ध्वज, सफेद झंडा",വെള്ള കൊടി
"श्वेत जाति का भार, श्वेत जाति का दायित्व",വെള്ളക്കാരുടെ ഭാരം
विश्व-साम्राज्य,ലോക സാമ്രാജ്യം
विश्वव्यापी आंदोलन,ലോക പ്രസ്ഥാനം
विश्व-राजनीति,ലോക രാഷ്ട്രീയം
विश्वा-शक्ति,ലോകശക്തി
विश्वयुद्ध,ലോക മഹായുദ്ധം
पोत-भंजक,വേക്കർ
विनाशकारी संशोधन,തകർക്കുന്ന ഭേദഗതി
"जैनेलेजिया, अप्रवेशन",സെനെലസിസ്
विदेशी जनभीति,സെനോഫോബിയ
यांकी,യാങ്കി
पीत परिधान,മഞ്ഞ ജാക്കറ്റ്
पीत जाति,മഞ്ഞ മനുഷ്യൻ
"पीत आतंक, पीत भीति",മഞ്ഞ അപകടം
सनसनीखेज समाचार पत्र,മഞ്ഞ അമർത്തുക
"यंग टर्क, युवा तुर्क",യുവ തുർക്കികൾ
"जूस, देवाधिपति",സിയൂസ്
यहूदीवाद,സയണിസം
"पारसी धर्म, ज़रथुष्ट्र  धर्म",സൊരാസ്ട്രിയനിസം
