Tamil,English
shunt சாதனம்,Shunt device
ஷன்ட் ரீசார்ஜ்,Shunt feedback
ஷன்ட் மீட்டர்,Shunt meter
பக்க சுற்று,Shunt resistance
shunt வகுப்பு ஜோடி,Shunt series pair
பக்க இசைக்குழு,Side band
பக்கவாட்டு சத்தம்,Side band noise
பக்கவாட்டு கேரியர் அதிர்வெண்,Side carrier frequencies
"பக்கவாட்டு மாற்றம், பக்கவாட்டு லாவ்",Side lobe
குரல்கள்,Side tone
சீமென்ஸ்,Siemens
சின்ன பெட்டி,Sign bit
குறி அளவு,Sign magnitude
தொகுதி எண்ணைக் குறிக்கவும்,Sign magnitude number
சமிக்ஞை பகுப்பாய்வு,Signal analysis
சமிக்ஞை கண்டறிதல்,Signal detector
சமிக்ஞை ஜெனரேட்டர்,Signal generator
சமிக்ஞை துருவ தனிமைப்படுத்தி,Signal polarity separator
சமிக்ஞை அளவீடு,Signal quantization
சமிக்ஞை தீவிரம்,Signal strength
சிக்னல்-டு-பேர் விகிதம்,Signal to noise ratio
சிலிக்கான் கட்டுப்படுத்தப்பட்ட திருத்தி,Silicon controlled rectifier
சிலிக்கான் கட்டுப்படுத்தப்பட்ட சுவிட்ச்,Silicon controlled switch
சிலிக்கான் டை ஆக்சைடு,Silicon dioxide
சிலிக்கான் வாயில்,Silicon gate
சிலிக்கான் நைட்ரைடு,Silicon nitride
சிலிக்கான்-ஆக்சைடு முறை,Silicon-oxide system
சிலிக்கான் டிரான்சிஸ்டர்,Silicon transistor
சிலிக்கான் தாங்கல்,Silicon wafer
பட்டு உறை,Silk screening
சிம்ப்ளக்ஸ் குறியீடு,Simplex code
ஒற்றை இணைப்பு,Simplex link
உருவகப்படுத்தப்பட்ட ஊக்கி,Simulated inductor
உருவகப்படுத்துதல் முறை,Simulation
முன்மாதிரி,Simulator
சைன் ஃபலன் ஜெனரேட்டர்,Sine function generator
சைன் ஒருங்கிணைந்த,Sine integral
சைன் சதுர அலை மாற்றி,Sine to square wave converter
சைன் அலை தொகுப்பு,Sine wave synthesis
சைன்-சதுர அலை ஜெனரேட்டர்,Sine-square wave generator
ஒற்றை பலகை கணினி,Single board computer
ஒற்றை கொள்ளளவு இழப்பீடு,Single capacitor compensation
ஒற்றை சிப் நுண்செயலி,Single chip microprocessor
ஒற்றை அடர்த்தி வட்டு,Single density disk
ஒற்றை நரம்பு வெளியீடு,Single ended output
ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்,Single pole double thermo switch
சோலோ பிளேபேக் பேண்ட் (SSB),Single side band (SSB)
ஒற்றை பக்க வட்டு,Single side disk
ஒற்றை வாய்ப்புள்ள adc,Single slop ADC
ஒற்றை நிலை செயல்படுத்தல்,Single step execution
ஒற்றை விநியோக செயல்பாட்டு பெருக்கி,Single supply op-amp
ஒற்றை விநியோக செயல்பாடு,Single supply operation
மூழ்குதல்,Sink
சைனூசாய்டல் பதில்,Sinusoidal response
சைனூசாய்டல் அலை,Sinusoidal wave
வளைவு கடிகாரம்,Skew clock
மேற்பரப்பு விளைவு,Skim effect
தொகுதி அலை,Sky wave
வான அலை பரிமாற்றம்,Sky wave propagation
கீழ்நிலை,Slave
செயலற்ற முறை,Sleep mode
படி மோட்டார்,Sleeper motor
sluice rate,Slew rate
ப்ரோன் டிடெக்டர்,Slope detector
துளையிடப்பட்ட கோடு,Slotted line
மங்கலான உருகி,Slow blow fuse
மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி,Slow scan television
சிறிய ஒருங்கிணைப்பு (SSI),Small scale integration (SSI)
குறுகிய சமிக்ஞை பகுப்பாய்வு,Small signal analysis
குறுகிய சமிக்ஞை மாதிரி,Small signal model
ஸ்மார்ட் கார்டு,Smart card
புத்திசாலி ரசிகர்,Smart fan
ஸ்மெடிக் படிக,Smectic crystal
ஸ்மித் விளக்கப்படம்,Smith chart
புகை கண்டறிதல்,Smoke detector
அழிக்கும்,Smoothing
பனி விளைவு,Snow effect
அதிர்ச்சி உறிஞ்சும் கருவி,Snubber
அதிர்ச்சி உறிஞ்சும் சுற்று,Snubber circuit
அதிர்ச்சி மின்னோட்டம்,Snubber current
சாக்கெட்,Socket
மென்மையான நகல்,Soft copy
மென்மையான திரும்புதல்,Soft return
மென்மையான செறிவு,Soft saturation
மென்மையான தொடக்கம்,Soft start
மென்பொருள்,Software
சூரிய மின்கலம்,Solar cell
சோலார் பேனல்கள்,Solar panel
சாலிடர்,Solder
சாலிடர் பாலம்,Solder bridge
சோலனாய்டு,Solenoid
திட நிலை கண்டறிதல்,Solid state detector
திட நிலை சாதனம்,Solid state device
திட நிலை ரிலே,Solid state relay
சோனார்,SONAR
SOS,SOS
குரல் செயல்படுத்தப்பட்ட சுவிட்ச்,Sound activated switch
ஒலி ஜெனரேட்டர்,Sound generator
மூல குறியீடு,Source code
மூல குறியீட்டு முறை,Source coding
மூல இணைக்கப்பட்டது,Source coupled pair
மூல வட்டு,Source disk
மூலப் பின்னல்,Source follower
மூல பிரதிபலிப்பு குறியீட்டு முறை,Source image coding
"விண்வெளி, விண்வெளி, விண்வெளி, வானம்",Space
ஸ்பேஸ் பார்,Space bar
இடைநிலை உந்துதல்,Space charge
மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு,Space division multiplexing
இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்,Space division multiplexing
கவரேஜ் உயர் விகிதம்,Space height ratio
விண்வெளி அலை,Space wave
தீப்பொறி இடைவெளி,Spark gap
spdt சொடுக்கி,SPDT switch
பேச்சாளர்,Speaker
விவரக்குறிப்பு தாள்,Specification sheet
"ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்",Spectrum
நிறமாலை பகுப்பாய்வி,Spectrum analyser
"பேச்சு தொகுப்பு, குரல் தொகுப்பு",Speech synthesis
இயங்கும் மின்தேக்கி,Speed up capacitor
கோலிக் எதிர்ப்பு,Spike suppressor
சுழற்சி நிலைப்படுத்தல்,Spin stabilization
துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை,Split phase encoding
உடைந்த சக்தி ஆதாரம்,Split power supply
பிரிப்பான்,Splitter
"மடக்குதல், ஸ்பூலிங்",Spooling
SPST சொடுக்கி,SPST switch
மெய்நிகர் (போலி) நினைவக எழுத்து,Spurious memory write
தவறான பதில்,Spurious response
மெய்நிகர் சமிக்ஞை,Spurious signal
ஊசி,Sputtering
வர்க்க விதி காட்டி,Square law detector
வர்க்க விதி சாதனம்,Square law device
சதுர வேர்,Square rooter
சதுர அலை,Square wave
சதுர அலை ஆஸிலேட்டர்,Square wave oscillator
நிலைத்தன்மை காரணி,Stability factor
நிலைத்தன்மை மறு முதலீடு,Stability feedback
நிலைப்படுத்துதல்,Stabilization
நிலைப்படுத்தி நெட்வொர்க்,Stabilizing network
"அடுக்கு, அடுக்கு",Stack
மன இயக்குனர்,Stack pointer
படி திறன்,Stage efficiency
இணையான நேரம்,Stagger timing
நிலையான அலைவீச்சு பண்பேற்றம்,Standard amplitude modulation
நிலையான செல்,Standard cell
நிலையான விலகல்,Standard deviation
நிலையான TTL,Standard T.T.L.
அவசர சக்தி அமைப்பு,Standby power system
நிலையான அலை,Standing wave
நிலையான அலை விகிதம்,Standing wave ratio
தூர விகிதம்,Stand-off ratio
தொடக்க பிட்,Start bit
தொடக்க துடிப்பு,Start up pulse
நிலை வரைபடம்,State diagram
நிலை-மாற்ற வரைபடம்,State transition diagram
மாற்றக்கூடிய வடிகட்டி,State variable filter
நிலையான தன்மை,Static characteristic
நிலையான மின்சாரம்,Static electricity
நிரந்தர நினைவக செல்,Static memory cell
நிலையான சீரற்ற அணுகல் நினைவகம்,Static random access memory (SRAM)
நிலை பதிவு,Statuo register
நிலை குறி,Status flag
பிஓஎஸ் முனையம்,Statusterminal
திசைமாற்றி தர்க்கம்,Steering logic
அடுக்கு சந்திப்பு,Step graded junction
படி காட்டி சுயவிவரம்,Step index profile
படி பதில்,Step response
படிநிலை,Step-graded
படிநிலை மின்நோடி,Stepper motor
ஸ்டீரியோ சமபக்க,Stereo equilizer
ஸ்டீரியோ ரிசீவர் அதிர்வெண்,Stereo receiver frequency
இறுக்கமான இணைப்பு,Stiff coupling
முறிவு இசைக்குழு,Stop band
சேமிப்பு தாமதம்,Storage delay time
சேமிப்பு நினைவகம்,Storage memory
"சேமிப்பு நேரம், நேரம்",Storage time
விகாரமானி,Strain gauge
தேவையற்ற பிடிப்பு,Stray capacitance
லேசான கயிறு,String
சேமிப்பு CRO,Storage CRO
ஸ்ட்ரோப்,Strobe
ஸ்ட்ரோப் சுற்று,Strobe circuit
தூண்டல் துடிப்பு,Strobe pulse
பக்கவாதம் முனையம்,Strobe terminal
ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு,Stroboscopic flash unit
குட்டை,Stub
தேங்கி நிற்கும்,Stuck
தேங்கி நிற்கும் வடிகட்டி,Stuck mode
குலுக்கியது,Stylus
கேரியர்,Sub carrier
subroutine,Subroutine
இலக்கண எழுத்து கலவை,Subtractive colour mixing
துணை,Subtractor
"அடியில், அடி மூலக்கூறு",Substrate
கை கழித்தல்,Subtraction with carry
கழிக்கப்பட்டது,Subtrahend
முற்போக்கான தோராயம்,Successive approximation
காலவரிசை தோராயமான adc,Successive approximation ADC
திடீர் வளிமண்டல இடையூறு,Sudden atmospheric disturbance
சேர்ப்பான் பெருக்கி,Summing amplifier
சூப்பர் பீட்டா டிரான்சிஸ்டர்,Super beta transistor
இறுதி கணினி,Super computer
சூப்பர் கண்டக்டர்,Super conductor
ஹைப்பர்ஹைப்ரிட் ரிசீவர்,Super heterodyne receiver
சூப்பர் ஹீட்டோரோடைன் கோட்பாடு,Super heterodyne principle
ஓவர்பைப் லைன் செயலி,Super pipe line processor
சூப்பர் ஸ்கேலர் செயலி,Super scalar processor
கணிப்பு தேற்றம்,Superposition theorem
ஊட்ட மின்னழுத்த விலக்கு விகிதம்,Supply voltage rejection ratio
துணை சிப்,Support chip
கேரியர் பண்பேற்றத்தை நிறுத்து,Suppressed carrier modulation
மேற்பரப்பு ஒலி அலை,Surface acoustic wave
பக்கம் தடை,Surface barrier
பக்க பட்டை கண்டறிதல்,Surface barrier detector
பக்க கட்டணம்,Surface charge
பக்க படி ஸ்ட்ரீம்,Surface leakage current
நிறுவப்பட்ட சாதனம்,Surface mount device
பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்,Surface mounted technology
எழுச்சி,Surge
எழுச்சி மின்னோட்டம்,Surge current
மின்தடையை அதிகரிக்கும்,Surge impedance
எழுச்சி பாதுகாப்பு,Surge protector
வளர்ச்சி பதிவு,Surge register
மயக்க மருந்து,Surge suppressor
எழுச்சி மின்னழுத்தம்,Surge voltage
பதிலளிக்கும் தன்மை,Susceptance
உணர்திறன்,Susceptibility
மின்தடை மின்னழுத்தம்,Sustaining voltage
சோயுஸ் டெர்மினல்,Swage terminal
பரவலான ஜெனரேட்டர்,Sweep generator
தயாரிப்பு அலகு,Sweep unit
அலைவு,Swing
டோலன் மூச்சுத் திணறல்,Swinging choke
சுவிட்ச் பிரேக்கர்,Switch debuncher
மாறிய மின்தேக்கி,Switched capacitor
மாறியது ஆதாய பெருக்கி,Switched gain amplifier
மாறுதல்,Switching
இயற்கணிதம் மாறுதல்,Switching algebra
மாற்று சுற்று,Switching circuit
மின் வழங்குதல் மாற்றப்படுகிறது,Switching power supply
மாறுதல் சீராக்கி,Switching regulator
மாறுதல் அலைவடிவம்,Switching wave form
நிரல்படுத்தக்கூடிய டைமர் மாற்றப்பட்டது,Switched programmable timer
கையெழுத்து,Symbol
சின்னக் காலம்,Symbol period
குறியீட்டு முத்திரை,Symbolic label
ஒத்திசைவான பிரிப்பான்,Synchro separator
ஒத்திசைவு சுற்று,Synchronising circuit
ஒத்திசைவான சமிக்ஞை,Synchronization signal
ஒத்திசைப்பான்,Synchronizer
ஒத்திசைவான கால்குலேட்டர்,Synchronous counter
ஒத்திசைவு கண்டறிதல்,Synchronous detector
ஒத்திசைவான பரிமாற்றம்,Synchronous transmission
ஒத்திசைவான கண்டறிதல்,Synchronous detection
வாக்கிய உருவாக்கம்,Syntax
அதிர்வெண் சின்தசைசர்,Synthesizer frequency
"உடல் வடிவமைப்பு, அமைப்பு வடிவமைப்பு",System design
டி-பை மாற்றம்,T-transformation
"டேகோமீட்டர், சுழற்சி மின்னழுத்தமானி",Tachometer
வால் ஸ்ட்ரீம்,Tail current
தொட்டி சுற்று,Tank circuit
டான்டலம் மின்தேக்கி,Tantalum capacitor
வெளியேற்றம்,Tap
டேப் ரீப்ளே,Tape reply
"நீக்கி, பிரித்தெடுத்தல்",Tapper
டார்பெல் பக்கம்,Tarbell interface
டி-கனெக்டர்,T-connector
டெலிடெல்டஸ் காகிதம்,Teledeltos paper
சுற்றுப்பயண அளவீடு,Telemetering
"தொலைபேசி, தொலைபேசி",Telephony
தந்தி,Teleprinter
"தொலைக்காட்சி, தூர்தர்ஷன்",Television
தொலைக்காட்சி கேமரா,Television camera
தொலைக்காட்சி பெறுதல்,Television receiver
டெலிகான் தேற்றம்,Tellegen theorem
டெட்ரோட்,Tetrode
வெப்ப இழப்பீடு,Temperature compensation
"ரவா, படிகம்",Temperature conditioning crystal
வெப்ப மின்னழுத்த மாற்றி,Temperature to voltage converter
தற்காலிக தரவு பதிவு,Temporary data register
முனையத்தில்,Terminal
சோதனை முன்னணி,Test lead
சோதனை சமிக்ஞை,Test signal
நான்காம் அணு,Tetravalent atoms
வெப்ப ஓட்டம்,Thermal drift
வெப்ப தனிமை,Thermal isolation
"வெப்ப இரைச்சல், வெப்ப இரைச்சல்",Thermal noise
வெப்ப ஆக்சிஜனேற்றம்,Thermal oxidation
வெப்ப எதிர்ப்பு,Thermal resistance
வெப்ப தப்பித்தல்,Thermal runway
வெப்ப முறிவு,Thermal shutdown
வெப்ப நிலைத்தன்மை,Thermal stability
தெர்மோனிக் உமிழ்வுகள்,Thermionic emission
வெப்ப தடுப்பு,Thermoresistor
தெர்மோகப்பிள்,Thermocouple
வெப்ப விளைவு,Thermoelectric effect
வெப்ப கட்டுப்படுத்தி,Thermostat
தெவெனின் தேற்றம்,Thevenin's theorem
மெல்லிய சவ்வு,Thin film
மெல்லிய சவ்வு மின்தேக்கி,Thin film capacitor
மெல்லிய சவ்வு எதிர்ப்பு,Thin filmregister
தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்,Thoriated tungsten cathode
அதிகார ஆட்சி,Three halves (3/2) power law (3/2)
மூன்று சுற்று,Three phase circuit
மூன்று மாநில ராம்,Three-state RMA
ட்ரை-எண்ட் ரெகுலேட்டர்,Three-terminal regulator
சில் டிடெக்டர்,Threshold detector
சன்னல் மின்னழுத்தம்,Threshold voltage
தைராட்ரான் குழாய்,Thyratron tube
"மறு முதலீடு, குறுகிய காலம்",Tickler
டிக்லர் ஆஸிலேட்டர்,Tickler oscillator
இறுக்கமான இணைப்பு,Tight coupling
சாய்வு,Tilt
நேரம் சார்ந்த சுற்று,Time base circuit
டைமர் ஜெனரேட்டர்,Time base generator
நேர அடிப்படை மின்னழுத்தம்,Time base voltage
அழைப்பு தாமதம்,Time delay
நேர மண்டல பிரதிபலிப்பு,Time domain reflectometry (TDR)
நேரம் மார்க்கர் ஜெனரேட்டர்,Time marker generator
கால் பாகி,Time sharing
நேர சாளரம்,Time window
நேர முறை மாறுதல்,Time-mode switching timer
"நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி",Timer
அழைப்பு கட்டுப்படுத்தி மோட்டார்,Timer motor
நேர தொகுப்பு வரைபடம்,Timing diagram
நேர சரிசெய்தல் நடுக்கம்,Timing jitter
க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்,Timing marker generator
அழைப்பு சரிசெய்தல் நெட்வொர்க்,Timing network
டி-நெட்வொர்க்,T-network
மாற்று சுவிட்ச்,Toggle switch
டோக்கன் பஸ் நெட்வொர்க்,Token bus network
டோக்கன் நெட்வொர்க்,Token ring network
ஏற்றுக்கொள்ளக்கூடிய மாற்றம்,Tolerance
குரல் வெடிப்பு ஜெனரேட்டர்,Tone burst generator
டொராய்டு,Toroid
டோரஸ் ஆண்டெனா,Torus antenna
முழு ஹார்மோனிக் விலகல்,Total harmonic distortion
டோட்டெம் கம்பம்,Totem pole
டோட்டெம்-போல் டிரான்சிஸ்டர்,Totem pole transistor
தொடு சுவிட்ச்,Touch switch
தொட்டுணரக்கூடிய குரல்,Touch tone signaling
டி-பேட்,T-pad
மும்மடங்கு,Trable
"தடமறிதல், தடமறிதல்",Trace
"தட பந்து, தட பந்து",Track balls
இணக்கம்,Tracking
கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று,Tract and hold circuit
"பின் கோர், பின் கோர்",Trailing edge
பயிற்சியாளர்,Trainer
இணக்கம்,Tracking
பரஸ்பரம்,Transadmittance
கடத்துத்திறன்,Transconductance
மின்மாற்றி,Transducer
பரிமாற்ற பண்புகள்,Transfer characteristics
பரிமாற்ற செயல்பாடு,Transfer function
பரிமாற்ற லாபம்,Transfer gain
மாற்றம்,Transformation
"மின்மாற்றி, மின்மாற்றி",Transformer
மின்மாற்றி இணைந்த பெருக்கி,Transformer coupled amplifier
மின்மாற்றி இணைப்பு,Transformer coupling
மாறி திறன்,Transformer efficiency
தற்காலிகமானது,Transient
தற்காலிக மீறல்,Transient overshoot
தற்காலிக பதில்,Transient response
நிலையற்ற பின்னடைவு,Transient suppressor
டிரான்சிஸ்டர் தொகுதி,Transistor chopper
டிரான்சிஸ்டர் தற்போதைய ஆதாயம்,Transistor current gain
டிரான்சிஸ்டர் சுவிட்ச்,Transistor switch
டிரான்சிஸ்டர்,Transistor
டிரான்சிஸ்டர் சத்தம்,Transistor noise
டிரான்சிஸ்டர் சீராக்கி,Transistor regulator
புறப்படும் நேரம்,Transit time
மாற்றம் மின்தேக்கி,Transition capacitance
மாற்றம் காரணி,Transition factor
மாறுதல் அதிர்வெண்,Transition frequency
மாற்றம் மண்டலம்,Transition region
பரிமாற்ற இடையக,Translation network
பரிமாற்ற இழப்பு,Transmission loss
ஊடுருவக்கூடிய தன்மை,Transmittance
"அனுப்புபவர், அனுப்புபவர்",Transmitter
அதிர்வெண் டிரான்ஸ்மிட்டர்,Transmitter frequency
வெளிப்படையான தாழ்ப்பாளை,Transparent latch
டிரான்ஸ்பாண்டர்,Transponder
போக்குவரத்து பெருக்கி,Transport factor
தெளிவான காரணம்,Transrectification
குறுக்கு எதிர்ப்பு,Transresistance
குறுக்கு அலை,Transverse electric wave
மாற்றி மாற்றி,Transwitch
நிகர,Trap
trapezoidal அலை,Trapezoidal wave
முற்போக்கான அலை குழாய்,Travelling wave tube
பள்ளம் பிரிப்பு,Trench isolation
முக்கோண,Triac
முக்கோண சதுர அலை மாற்றி,Triangular square wave converter
முக்கோண-சைன் அலை மாற்றி,Triangular to sine wave converter
முக்கோண அலை ஜெனரேட்டர்,Triangular wave generator
தூண்டுதல்,Trigger
தூண்டுதல் டையோடு,Trigger diode
தூண்டுதல் துடிப்பு,Trigger pulse
டிரான்சிஸ்டர்,Trigistor
"நுட்பமான சரிசெய்தல், டிரிம்",Trim
மைக்ரோ அட்ஜஸ்டர்,Trimmer
முக்கோணம்,Triode
பிளவு ஜாதகம்,Trip coil
மூன்று துல்லிய எண்,Triple precision number
மூன்று நிலை தாங்கல்,Tristate buffer
முக்கூட்டு தர்க்கம்,Tristate logic
ட்ரோகோட்ரான்,Trochotron
குழப்பம் சிதறிய இணைப்பு,Tropo-scatter link
வெப்ப மண்டலம்,Troposphere
சரிசெய்தல்,Trouble shooting
உண்மையான சக்தி மாற்றி,True power converter
உண்மையான சதுர சராசரி ரூட் வோல்ட்மீட்டர்,True RMS voltage
உண்மை அட்டவணை,Truth table
டி-நிலை,T-state
TTL,TTL (transistor-transistor logic)
குழாய் மின்தேக்கி,Tubular capacitor
டியூன் செய்யப்பட்ட பெருக்கி,Tuned amplifier
டியூன் செய்யப்பட்ட சேகரிப்பான் ஆஸிலேட்டர்,Tuned collector oscillator
டியூன் செய்யப்பட்ட வடிகால் ஆஸிலேட்டர்,Tuned drain oscillator
குரல் கோர்,Tuning core
டியூனிங் நெட்வொர்க்,Tuning network
குரல் நாண்கள்,Tuning stub
"டன்னல் டையோடு, டன்னல் டையோடு",Tunnel diode
"சுரங்கப்பாதை விளைவு, சுரங்கப்பாதை விளைவு",Tunneling effect
விசையாழி ஓட்டமானி,Turbine flowmeter
நிலைமாற்ற காலம்,Turnaround time
வசிக்கும் நேரம்,Turn off time
ஆரம்பிக்கும் நேரம்,Turn on time
டர்ன்ஸ்டைல் ஆண்டெனா ட்வீட்டர்,Turnstile antenna
ட்விட்டர்,Tweater
யமல் அகாரக்,Twin head
ட்வின்-டி நாட்ச் வடிகட்டி,Twin-T notch filter
yaml டீ ஆஸிலேட்டர்,Twin-T oscillator
முறுக்கப்பட்ட ஜோடி,Twisted pair
முறுக்கப்பட்ட மோதிர கவுண்டர்,Twisted ring counter
முறுக்கப்பட்ட-நெமடிக் திரவம்,Twisted-nematic liquid
இருவழி நெட்வொர்க்,Two port network
முறுக்கு,Twystron
"u-art, u-sart","U-art, U-sart"
மீயொலி பிழை கண்டறிதல்,Ultrasonic flaw detector
மீயொலி அதிர்வெண்,Ultrasonic frequency
புற ஊதா ஒளி மூல/விளக்கு,Ultraviolet lamp
புற ஊதா கதிர்வீச்சு,Ultraviolet radiation
eumatic,U-matic
சமநிலையற்ற சுமை (குண்டு),Unbalanced load
தடையில்லா திரிபு அளவுகோல்,Unbonded strain gauge
நிபந்தனையற்ற துள்ளல்,Unconditional jump
தணியாத அலைவு,Undamped oscillation
இனவிருத்தி,Under coupling
அடிபணிந்தது,Under damp
குறைந்த ஈரப்பதமான அலைவு,Under damped oscillation
நீருக்கடியில் கேமரா,Under water camera
நிலங்களுக்கு இடையேயான நெட்வொர்க்,Underground network
பயனற்ற,Undertone
நீருக்கடியில் ஒலிவாங்கி (குரல் கிளையன்ட்),Underwater microphone
ஒருதலைப்பட்ச கையகப்படுத்தல்,Unidirectional load
ஒற்றை ஆண்டெனா,Unidirectional antenna
உள்நாட்டு பதிவு,Unidirectional register
ஒரு சந்திப்பு டிரான்சிஸ்டர்,Unijunction transistor
ஒருதலைப்பட்சமாக்கல்,Unilaterlisation
ஒருமுனை சாதனம்,Unipolar device
ஒற்றை இணைப்பு,Uniselector
ஒற்றை தேர்வாளர் (தொலைபேசி),Uniselector (telephone)
அலகு உந்துதல் / உந்துதல்,Unit impulse
தகவல் அலகு,Unit of information
அலகு படி,Unit step
ஒற்றை அதிர்வு,Unit vibrator
அலகு ஆதாய பெருக்கி,Unity gain amplifier
யூனிட் கெயின் பேண்ட் விரிவாக்கம்,Unity gain band width
அலகு சக்தி காரணி,Unity power factor
உலகளாவிய வடிகட்டி,Universal filter
உலகளாவிய வாயில்,Universal gate
நீர்வீழ்ச்சி மோட்டார்,Universalmotor
"உலகளாவிய shunt, பக்கவாட்டு பாதை",Universal shunt
உலகளாவிய தண்டு சுற்று,Universaltrunk circuit (telephone)
உலகளாவிய சுருள்,Universal winding
ஒழுங்கற்ற மின்சாரம்,Unregulated power supply
கவசமற்ற கேபிள்,Unscreened cables
கவசமற்ற கம்பி,Unshielded wire
முறுக்கப்படாத மின்மாற்றி,Untuned transformer
செங்குத்து மாற்றி,Up converter
மேல்நோக்கி கால்குலேட்டர்,Updown counter
"அப்லிங்க், அப்லிங்க்",Uplink
மேல்நிலை அதிர்வெண்,Upper cut off frequency
உயர் பின்னணி அதிர்வெண்,Upper side frequency
மேல்நிலை பயண புள்ளி,Upper trip point (UTP)
பயன்பாட்டு காரணி,Utilization factor
வி-சேனல் மாறுதல்,V channel switching
வி-மாடுலேட்டர்,V modulator
V-F (மின்னழுத்தம்/அதிர்வெண் மாற்றி),V/F converter (voltage/frequency)
வெற்றிட வெப்ப சந்திப்பு,Vacuo-thermo junction
வெற்றிட பிணைப்பு மின்னியல் மின்னழுத்தமானி,Vaccum enclosed electrostatic voltmeter
வெற்றிட அளவி,Vacuum gauge
வெற்றிட குழாய்,Vacuum tube
வெற்றிட குழாய் சுற்று,Vacuum tube sweep circuit
வெற்றிட குழாய் வோல்ட்மீட்டர் (VTVM),Vacuum tube volt meter(VTVM)
வேலன்ஸ் இசைக்குழு,Valence band
வேலன்ஸ் எலக்ட்ரான்,Valence electron
இறக்கும் புள்ளி,Valley current
வால்வு திருத்தி,Valve rectifier
நீராவி கட்ட கரைப்பான்,Vapour phase degresser
திசையன் டையோடு,Varactor diode
திசையன் டையோடு மாடுலேட்டர்,Varactor diode modulator
திசையன் ட்யூனர்,Varactor tuner
மாறி மின்தேக்கி,Variable capacitor
மாறி தூண்டி,Variable inductor
மாறி மாடுலஸ் பிரிப்பான்,Variable module divider
மாறி பின்னொளி,Variable persistence
மாறி எதிர்வினை,Variable reactance
மாறி எதிர்ப்பு,Variable resistance
"மாறி மின்மாற்றி, மாறக்கூடிய மின்மாற்றி",Variable transformer
மாறுபாடு,Variac
varicap,Varicap
varistor,Varistor
வார்லி லூப் சோதனை,Varley loop test
வேரோமீட்டர் (எதிர்வினை பொட்டென்டோமீட்டர்),Varmeter (reactive powermeter)
மெழுகு,VAX
VBE பெருக்கி,VBE multiplier
வி.சி.பி (வீடியோ கேசட் பிளேயர்),VCP (video cassette player)
விசிஆர் (வீடியோ கேசட் ரெக்கார்டர்),VCR (video cassette recorder)
v-மாடுலேட்டர்,V-demodulator
திசையன்,Vector
திசையன் காட்சி,Vector display
திசையன் வரைகலை,Vector graphics
திசையன் மின்மறுப்பு மீட்டர்,Vector impedance meter
திசையன் அறிவுறுத்தல்,Vector instruction
வெக்டர் நெட்வொர்க் பகுப்பாய்வி,Vector network analyser
திசையன் பார்வையாளர்,Vector scope
திசையன் குறுக்கீடு,Vectored interrupt
பொருள் வழங்கும் இயந்திரம்,Vending machine
காற்றோட்டம்,Ventilation
வெர்னியர் கால்குலேட்டர்,Vernier counter
வெர்னியர் இடைச்செருகல்,Vernier interpolation
வெர்னியர் பொட்டென்டோமீட்டர்,Vernier potentiometer
செங்குத்து ஆண்டெனா,Vertical antenna
செங்குத்து புறக்கணிப்பு,Vertical blanking
பிரகாசமான வண்ண இசைக்குழு,Vertical colour strip
செங்குத்து அதிர்வெண்,Vertical frequency
தீவிர ஆதாயம்,Vertical gain
செங்குத்து கட்டுப்படுத்தி,Vertical hold control
ஹொரைசன் கன்ட்ரோலர்,Vertical horizontal hold control
கிடைமட்ட சுவடு,Vertical horizontal trace
செங்குத்து இடைவெளி,Vertical interval
முன்னோக்கி இடைவெளி அறிவுறுத்தல்,Vertical interval reference signal (VIRS)
செங்குத்து இடைவெளி சோதனை சமிக்ஞை,Vertical interval test signal (VITS)
செங்குத்து துருவமுனைப்பு,Vertical polarisation
செங்குத்து நிரலாக்க,Vertical programming
செங்குத்து நிரலாக்க,Vertical programming
செங்குத்து தீர்மானம்,Vertical resolution
செங்குத்து சுவடு,Vertical retrace
செங்குத்து படம் உருளை,Vertical roll of picture
விரைவான ஸ்கேனிங்,Vertical scanning
செங்குத்து ஒத்திசைவு,Vertical synchronization
செங்குத்து சுவடு,Vertical trace
செங்குத்து டிரான்சிஸ்டர்,Vertical transistor
கிடைமட்ட ஸ்கேனிங்,Vertical-horizontal scanning
அதி உயர் அடர்த்தி வடிவம்,Very high density format
மிக அதிக அடர்த்தி உடல்,Very high density system (VHD)
மிக அதிக அதிர்வெண் (VHF),Very high frequency (VHF)
அல்ட்ரா ஹை ஸ்பீட் இன்டகிரேட்டட் சர்க்யூட் (VHSIC),Very high speed integrated circuit (VHSIC)
பெரிய ஒருங்கிணைப்பு (VLSI),Very large scale integration (VLSI)
