Hindi,Marathi
गुणधर्म,मालमत्ता
समानुपातिक,प्रमाणित
संरक्षण अनुपात,संरक्षण प्रमाण
संरक्षी रिले,संरक्षणात्मक रिले
"संदेशाचार, प्रोटोकॉल",प्रोटोकॉल
"आदिरूप, प्रोटोटाइप",प्रोटोटाइप
"परोक्ष परिसेवक, परोक्ष सर्वर",प्रॉक्सी सर्व्हर
"मनोध्वानिक कूटक, मनोध्वानिक कोडक",सायकोएकॉस्टिक कोडर
मनोध्वानिक विधा,सायकोएकॉस्टिक मोड
मनोध्वानिक निदर्श,सायकोएकॉस्टिक मॉडेल
मनोध्वानिक परिघटना,सायकोएकॉस्टिक इंद्रियगोचर
मनोध्वानिकी,सायकोएकॉस्टिक्स
मनोमितीय संचित्र,सायकोमेट्रिक चार्ट
जन संबोधन प्रवर्धक,सार्वजनिक पत्ता एम्पलीफायर
लोक प्रसारक,सार्वजनिक प्रसारक
स्पंद,नाडी
स्पंद कोड मॉडुलन,नाडी कोड मॉड्यूलेशन
स्पंद जनित्र,नाडी जनरेटर
स्पंद मॉडुलन,नाडी मॉड्यूलेशन
स्पंद उत्कर्ष काल,नाडी वाढीची वेळ
"स्पंद विस्तार, स्पंद चौड़ाई",नाडी रुंदी
"छिद्रित कार्ड, छिद्रित पत्रक",पंच कार्ड
छिद्रण,पंक्चरिंग
दाब बटन,बटन दाब
दाब-कर्ष षक्ति प्रवर्धक,पुल पॉवर पॉवर एम्पलीफायर पुल
चतुर्ध्वानिक,चतुष्पाद
"समकोणांतर, समकोणिक",चतुष्पाद
गुणता,गुणवत्ता
गुणता नियंत्रण,गुणवत्ता नियंत्रण
गुणता कारक,गुणवत्ता घटक
"मात्रा, राशि, परिमाण",प्रमाण
"क्वांटमन, क्वांटमीकरण",परिमाण
क्वांटमन त्रुटि,परिमाण त्रुटी
क्वांटमीकरण,परिमाण
"द्रुत क्षीणन, द्रुत शीतन",विस्मयकारक
विकिरित षक्ति,रेडिएटेड पॉवर
विकिरण,रेडिएशन
विकिरण दक्षता,रेडिएशन कार्यक्षमता
रेडियो,रेडिओ
रेडियोसक्रियता संकट,रेडिओ क्रियाकलाप धोके
रेडियो खगोलिकी,रेडिओ खगोलशास्त्र
रेडियो आवृत्ति,रेडिओ वारंवारता
रेडियो आवृत्ति चालन,रेडिओ फ्रिक्वेन्सी (आरएफ) ड्राइव्ह
"रेडियो आवृत्ति फीडर, रेडियो आवृत्ति प्रभरक",रेडिओ फ्रिक्वेन्सी (आरएफ) फीडर
रेडियो आवृत्ति दोलित्र,रेडिओ फ्रिक्वेन्सी (आरएफ) ऑसीलेटर
रेडियो आवृत्ति संश्लेषक,रेडिओ फ्रिक्वेन्सी (आरएफ) सिंथेसाइझर
रेडियो व्यतिकरण,रेडिओ हस्तक्षेप
रेडियो स्थिति निर्धारण,रेडिओ स्थान
रेडियो नेटवर्किंग चैनल,रेडिओ नेटवर्किंग (आरएन) चॅनेल
रेडियो संचरण माध्यम,रेडिओ प्रसार माध्यम
रेडियो अभिग्राही,रेडिओ रिसीव्हर
रेडियो नियमन,रेडिओ नियम
रेडियो संकेत,रेडिओ सिग्नल
रेडियो स्पेक्ट्रम,रेडिओ स्पेक्ट्रम
"रेडियो अनुवर्तन, रेडियो अनुपथन",रेडिओ ट्रॅकिंग
"रेडियो प्रेषित्र, रेडियो ट्रांसमीटर",रेडिओ ट्रान्समीटर
रेडियो तरंग,रेडिओ वेव्ह
त्रिज्या,त्रिज्या
"रैम्प, ढलान",रॅम्प
या–च्छिक,यादृच्छिक
या–च्छिक आंकड़ा,यादृच्छिक डेटा
या–च्छिक त्रुटि,यादृच्छिक त्रुटी
या–च्छिक उच्चावचन,यादृच्छिक चढउतार
परास,श्रेणी
रास्टर,रास्टर
रास्टर प्रतिबिंब आरूप,रास्टर प्रतिमा स्वरूप
दर नियंत्रण,दर नियंत्रण
परिवर्तन-दर,बदलण्याचे प्रमाण
"निर्धारित क्षमता, निर्धारित धारिता",निर्धारित क्षमता
निर्धारित अश्वषक्ति,रेटेड हॉर्स पॉवर
निर्धारित षक्ति,रेट केलेली शक्ती
"निर्धारण, अनुमतांक",रेटिंग
"आर सी युग्मन, R-C युग्मन",आर-सी कपलिंग
प्रतिघात,प्रतिक्रिया
"प्रतिक्रिया, अभिक्रिया",प्रतिक्रिया
प्रतिघाती घटक,प्रतिक्रियाशील घटक
"प्रतिघाती भार, प्रतिघाती लोड",प्रतिक्रियाशील भार
अभिकर्मक निक्षारण,अभिकर्मक एचिंग
वास्तविक काल संचरण,रिअल टाइम ट्रान्समिशन
पुनःप्रसारण,पुनर्बांधणी
अभिग्राही,प्राप्तकर्ता
अभिग्राही ऐन्टेना,अँटेना प्राप्त
अभिग्राही केंद्र,प्राप्त केंद्र
अभिग्रहण,रिसेप्शन
अभिग्रहण रिपोर्ट,रिसेप्शन रिपोर्ट
अभिग्रहण सर्वेक्षण,रिसेप्शन सर्वेक्षण
व्युत्क्रम,परस्पर
"पुनर्निर्माण फिल्टर, पुनर्निर्माण निस्यंदक",पुनर्रचना फिल्टर
अभिलेखनीय,रेकॉर्ड करण्यायोग्य
अभिलेखित,रेकॉर्ड
अभिलेखित्र,रेकॉर्डर
अभिलेखन,मुद्रित करणे
अभिलेखन बूथ,रेकॉर्डिंग बूथ
"अभिलेखन शीर्ष, अभिलेखन हेड",रेकॉर्डिंग हेड
डिस्क-अभिलेखन,डिस्कवर रेकॉर्डिंग
अभिलेखन कक्ष,रेकॉर्डिंग रूम
अभिलेखन पद्धति,रेकॉर्डिंग सिस्टम
"अभिलेखन टेप, अभिलेखन फीता, अभिलेखन तंत्र",रेकॉर्डिंग टेप
"दिष्टकरण, परिशोधन",दुरुस्ती
दिष्टकारी संकेत,सुधारित सिग्नल
"दिष्टकारी, परिशोधक",सुधारक
पुनश्चक्र,रिसायकल
"अतिरेकता, अपेक्षाधिक्य",रिडंडंसी
"अतिरिक्त, अपेक्षाधिक",निरर्थक
अतिरिक्त तत्व,निरर्थक घटक
"पुनःअभियांत्रिकीकरण, पुनर्विन्यास",पुन्हा अभियंता
पुनर्वर्धन,पुन्हा प्रवेश
संदर्भ आवृत्ति,संदर्भ वारंवारता
संदर्भ मान,संदर्भ मूल्य
परावतब परत,प्रतिबिंबित थर
परावतब माध्यम,प्रतिबिंबित माध्यम
परावतब पृष्ठ,प्रतिबिंबित पृष्ठभाग
परावर्तन,प्रतिबिंब
परावर्तक,परावर्तक
ऐन्टेना परावर्तक,अँटेना साठी परावर्तक
अपवर्तन,अपवर्तन
अपवर्तनांक,अपवर्तक सूचकांक
प्रशीतन,रेफ्रिजरेशन
पुनर्जनन,पुनर्जन्म
"रजिस्टर, पंजी",नोंदणी करा
नियामक वाल्व,झडप नियंत्रित करणे
नियमन,नियमन
नियामक,नियामक
नियामक,नियामक
प्रबलन,मजबुतीकरण
संबंधपरक,संबंधीत
सापेक्ष विद्युत्शीलता,सापेक्ष परवानगी
"रिले, प्रतिसारण केंद्र",रिले
रिले केंद्र,रिले सेंटर
मूक रिले,रिले निःशब्द
रिले प्रेषित्र,रिले ट्रान्समीटर
मोचन,सोडणे
निर्वोल्टता मोचन,रिलीज नाही व्होल्ट
विष्वसनीयता,विश्वसनीयता
विष्वसनीय,विश्वसनीय
"सुदूर, रिमोट",दूरस्थ
"सुदूर-नियंत्रण, रिमोट कंट्रोल",रिमोट कंट्रोल
सुदूर नियंत्रण एवं संचालन तंत्र,रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम
सुदूर नियंत्रण एकक,रिमोट कंट्रोल युनिट
सुदूर तंत्र,रिमोट सिस्टम
सुदूर-नियंत्रित उपस्कर,दूरस्थपणे नियंत्रित उपकरणे
पुनरावतब कुंडली,कॉइलची पुनरावृत्ती करा
पुनरावर्तक,रीपिटर
प्रतिस्थापन,बदली
पुनः पूर्ति,पुन्हा भरती
"पुनरुत्पादन, पुनः प्रस्तुति",पुनरुत्पादित
"पुनरुत्पादन, जनन",पुनरुत्पादन
पुनः अभिलेखन,पुन्हा रेकॉर्डिंग
अनुसंधान एवं विकास,संशोधन आणि विकास
"पुनर्नियोजन, पुनः नियोजन",रीसेट
अवशिष्ट पुनर्मिश्रण,अवशिष्ट रीशफलिंग
"अवशिष्ट, अवशेष",अवशेष
प्रतिरोध,प्रतिकार
प्रतिरोध भार,प्रतिकार भार
प्रतिरोधक,प्रतिरोधक
विभेदन,ठराव
अनुनाद,अनुनाद
अनुनाद आवृत्ति,अनुनाद वारंवारता
अनुनादी,अनुनाद
अनुनादी लाइन,रेझोनंट लाइन
अनुनादक,अनुनाद
"संसाधन, साधन",संसाधन
संसाधन सहभागिता,संसाधन सामायिकरण
अनुक्रिया अवधि,प्रतिसाद कालावधी
अनुक्रिया,प्रतिसाद
पुनः स्थापन,जीर्णोद्धार
परिणामी,परिणामी
धारण,धारणा
"पुनर्प्रेषण, पुनः संचार",Retransmission
"पुनःप्रापण, पुनःप्राप्ति",पुनर्प्राप्ती
पुनःप्राप्ति इंजन,पुनर्प्राप्ती इंजिन
पुनः प्रयास,पुन्हा प्रयत्न करा
"प्रतिगम, वापसी",परत
वापसी पथ,परत मार्ग
अनुरणन,पुनर्विचार
अनुरणन काल,पुनर्विचार वेळ
विपरीत अभिनत डायोड,रिव्हर्स बायस्ड डायोड
प्रतीप धारा,उलट करंट
परिक्रमी,रिव्हॉल्व्हिंग
पुनः कुंडलन,रिवाइंड
पुनः तारयोज्य फ्यूज,रीवायरेबल फ्यूज
पुनः तार स्थापन,रीवायरिंग
"पुनः लेखनीय, पुनर्लेखनीय",पुन्हा लिहिण्यायोग्य
"रेडियो आवृत्ति चालक, आर एफ ड्राइव",आरएफ ड्राइव्ह
"रेडियो आवृत्ति प्रभरक, आर एफ फीडर",आरएफ फीडर
रेडियो आवृत्ति संकट,आरएफ धोके
"आर एफ संरक्षण अनुपात, रेडियो आवृति संरक्षण अनुपात",आरएफ संरक्षण प्रमाण
"धारा नियंत्रक, धारा नियामक",Rheostat
रिबन,रिबन
रिवेट,Rivet
रिवेटित जोड़,Riveteted संयुक्त
रिवेट लगाना,Rivetting
"रेडियो नेटवर्क चैनल, आर एन चैनल, RN चैनल",आरएन चॅनेल
"रोबोट, यंत्र मानव",रोबोट
रोबोटिक्स,रोबोटिक्स
अंतर्बेलन,रोल इन
बहिर्बेलन,बाहेर पडा
मूल,मूळ
घूणब,रोटरी
"घूर्णन, चक्रानुक्रम",रोटेशन
मार्ग,मार्ग
"अनुमार्गक, राउटर",राउटर
"नेमी प्रचालन, सामान्य क्रियाएं",नियमित ऑपरेशन्स
अनुमार्गन,मार्ग
कार्य अवधि,वेळ धाव
सुरक्षा व्यवस्था,सुरक्षा व्यवस्था
सुरक्षा अंतःपाश,सुरक्षा इंटरलॉक
"अवनमन, झोल",Sag
प्रमुख अभिलक्षण,ठळक वैशिष्ट्ये
"नमूना, प्रतिदर्श",नमुना
सैंपल ऐंड होल्ड परिपथ,नमुना आणि होल्ड सर्किट
"प्रतिदर्श आमाप, सैंपल साइज",नमुन्याचा आकार
प्रतिचयित आंकड़ा,नमुना डेटा
प्रतिचयन,नमुना
प्रतिचयन दर,नमूना दर
प्रतिचयन संतृप्ति,नमुना संपृक्तता
प्रतिचयन सिद्धांत/ प्रमेय,नमुना सिद्धांत/प्रमेय
उपग्रह,उपग्रह
उपग्रह संचार,उपग्रह संप्रेषण
उपग्रह व्याप्ति,उपग्रह कव्हरेज
"उपग्रह अंकीय कड़ी, उपग्रह अंकीय लिंक",उपग्रह डिजिटल दुवा
उपग्रह व्यतिकरण,उपग्रह हस्तक्षेप
उपग्रह रेडियो,उपग्रह रेडिओ
"उपग्रह रेडियो संचरण, उपग्रह रेडियो प्रेषण",उपग्रह रेडिओ ट्रान्समिशन
"उपग्रह संचरण, उपग्रह प्रेषण",उपग्रह प्रसारण
संतृप्त हवा,संतृप्त हवा
संतृप्ति धारा,सॅच्युरेटिंग करंट
संतृप्ति,संपृक्तता
आरा दंती तरंग,दात लाट सॉ
"अनुमापनीयता, विस्तार क्षमता",स्केलेबिलिटी
"अनुमाप, पैमाना, मापनी",स्केल
"माप गुणक, स्केल गुणक",स्केल फॅक्टर
"सोपानी, क्रम गणक, सोपानन",स्केलिंग
क्रमवीक्षित किरणपुंज,स्कॅन केलेले बीम
क्रमवीक्षक,स्कॅनर
क्रमवीक्षण आवृत्ति,स्कॅनिंग वारंवारता
क्रमवीक्षण लाइन,स्कॅनिंग लाइन
प्रकीर्णन,विखुरलेले
परि–श्य,परिस्थिती
अनुसूचक,शेड्यूलर
व्यवस्थात्मक,योजनाबद्ध
शॉटकी रोधिका,शॉटकी अडथळा
प्रस्फुरण,Scintillation
अस्फुटक,स्क्रॅम्बलर
अस्फुटन,स्क्रॅम्बलिंग
"स्क्रैप, क्षेप्य",स्क्रॅप
"खुरचन, टुकड़ा, खंड, स्क्रैप",स्क्रॅपिंग
"खरोंच, खरखराहट",स्क्रॅच
"परदा, स्क्रीन",स्क्रीन
"स्क्रीन जलन, प्रपट्ट जलन",स्क्रीन बर्न
स्क्रीन उपमार्ग,स्क्रीन बायपास
स्क्रीन धारा,स्क्रीन करंट
स्क्रीन ग्रिड,स्क्रीन ग्रीड
"स्क्रीन रक्षी, प्रपट्ट रक्षी",स्क्रीन सेव्हर
आवरित केबल,स्क्रीनिंग केबल
"विविक्तीकरण, स्क्रीन प्रदर्शन, छानबीन, छानना",स्क्रीनिंग
"स्क्रॉल, वलनी",स्क्रोल
"स्क्रॉल बार, वलनी दंड",स्क्रोल बार
"कुंडलन, स्क्रॉलन",स्क्रोलिंग
"अन्वेषी इंजन, खोजी इंजन",शोध इंजिन
"द्वितीयक, गौण",दुय्यम
"द्वितीयक सेल, संचायक सेल",दुय्यम सेल
"सेक्टर, त्रिज्यखंड",क्षेत्र
"टुकड़ा, खंड",विभाग
स्वतः नैदानिक,सेल्फ डायग्नोस्टिक
अर्धचालक,अर्धसंवाहक
प्रेषक,प्रेषक
"संवेदनशीलता, सुग्राहिता",संवेदनशीलता
"संवेदक, संवेदित्र, सुग्राही",सेन्सर
अनुक्रम,क्रम
"क्रमिक, धारावाहिक",अनुक्रमांक
क्रमिक अभिगम,अनुक्रमांक प्रवेश
"क्रमिक संपर्कस्थल, क्रमिक द्वारक",सिरियल पोर्ट
श्रेणी अनुनाद,मालिका अनुनाद
"सर्वर, परिसेवक",सर्व्हर
"व्यवस्था, व्यवस्थापन",सेटअप
"छायांकन, छायन, छादन",शेडिंग
"छाया, प्रतिछाया",सावली
शैनन प्रमेय,शॅननचे प्रमेय
संरूपण,आकार
सहभागिता सामग्री,सामायिकवेअर
"आच्छद, आवरण",म्यान
"विस्थापन, पारी",शिफ्ट
विस्थापन,शिफ्टिंग
प्रघात,शॉक
लघु परिपथ,शॉर्ट सर्किट
लघुपथ परीक्षण,शॉर्ट सर्किट चाचणी
लघु तरंग,शॉर्ट वेव्ह
लघु तरंग केंद्र,शॉर्ट वेव्ह सेंटर
"लघु पथ, सरल उपाय",शॉर्टकट
"काम-बंद, विराम, शटडाउन",शटडाउन
विराम संकेत,शटडाउन सिग्नल
"पार्ष्व बैंड, पार्ष्व पट्ट",साइड बँड
पार्ष्व बैंड षक्ति,साइड बँड पॉवर
"संकेत, सिगनल",सिग्नल
संकेत आयाम,सिग्नल मोठेपणा
संकेत प्रवाह ग्राफ,सिग्नल फ्लो आलेख
संकेत जनित्र,सिग्नल जनरेटर
संकेत प्रकाश,सिग्नल लाइट
संकेत अनुमार्गन,सिग्नल राउटिंग
संकेत सामर्थ्य,सिग्नल सामर्थ्य
"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात",क्रॉस टॉक रेशोचे सिग्नल
संकेत-रव अनुपात,आवाजाचे प्रमाण सिग्नल
संकेत-अभारित रव अनुपात,अन्वाट ध्वनी प्रमाण सिग्नल
संकेतन और स्विचन,सिग्नलिंग आणि स्विचिंग
"संकेत द्वयंक, संकेत बिट",सिग्नलिंग बिट
"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट",महत्त्वपूर्ण साइडबँड
"एकमुखी, सरल, एकधा, एक संकेतन",सिम्प्लेक्स
अनुकरण,सिम्युलेशन
"अनुकारक, अनुकारी",सिम्युलेटर
समकालीन प्रसारण,सिमुलकास्ट
समकालिक प्रच्छादन,एकाचवेळी मुखवटा
"ज्या घटक, साइन घटक",साइन घटक
"ज्या तरंग, साइन तरंग",साइन वेव्ह
एकल आवृत्ति जालक्रम,एकल वारंवारता नेटवर्क
एकल कला मोटर,सिंगल फेज मोटर
"स्थल, साइट",जागा
"स्थल नक्शा, स्थल अभिन्यास",साइट लेआउट योजना
कुशल प्रचालक,कुशल ऑपरेटर
प्लूति दूरी,अंतर वगळा
व्योम तरंग,स्काय वेव्ह
व्योम तरंग संचरण,स्काय वेव्ह प्रसार
"पट्ट, स्लैब",स्लॅब
तिर्यक् पथ,तिरकस मार्ग
"खांचा, नाली",स्लॉट
स्मार्ट कार्ड,स्मार्ट कार्ड
सोडियम वाष्प लैम्प,सोडियम वाष्प दिवा
सुगम कुंजी,मऊ की
सॉफ्टवेयर,सॉफ्टवेअर
सौर सक्रियता,सौर क्रिया
सौर ऊर्जा,सौर उर्जा
सौर प्रज्वाल,सौर flares
सौर षक्तियुक्त,सौर उर्जा
"ठोस अवस्था, ठोसावस्था",ठोस राज्य
ठोस अवस्था भंडारण,सॉलिड स्टेट स्टोरेज
ठोस अवस्था प्रेषित्र,सॉलिड स्टेट ट्रान्समीटर
छांटना,क्रमवारी
ध्वनि,आवाज
ध्वनि अवशोषण,ध्वनी शोषण
ध्वनि संतुलन,ध्वनी शिल्लक
ध्वनि संसूचक,ध्वनी शोधक
ध्वनि मिश्रक,ध्वनी मिक्सर
ध्वनि परिप्रेक्ष्य,ध्वनी दृष्टीकोन
ध्वनि षक्ति,ध्वनी शक्ती
ध्वनिरोधी,ध्वनी पुरावा
ध्वनि अभिलेखन,ध्वनी रेकॉर्डिंग
ध्वनि परावर्तन,ध्वनी प्रतिबिंब
ध्वनि संचरण हानि,ध्वनी संप्रेषण तोटा
"साधन, स्रोत",स्त्रोत
स्रोत कोडक,स्त्रोत एन्कोडर
"आकाश, अंतरिक्ष, अंतराल",जागा
"अंतरिक्ष विविधता, आकाशीय विविधता",अंतराळ विविधता
अंतरिक्ष दूरप्रसारण,स्पेस टेलिकास्टिंग
अंतरिक्ष तरंग,स्पेस वेव्ह
"अंतराल, अंतरण",अंतर
"स्पैम, अपसंदेश",स्पॅम
"अपसंदेशन, स्पैमन",स्पॅमिंग
"फैलाव, विस्तृति",कालावधी
"अतिरिक्त द्वयंक, अतिरिक्त बिट",मोकळा
अतिरिक्त  पुर्जे,अतिरिक्त
स्फुलिंग; स्फुलिंगन,स्पार्किंग
"आकाशीय, स्थानिक",स्थानिक
स्थानिक प्रभाव,स्थानिक प्रभाव
स्थानिक अतिरिक्त्ता,स्थानिक रिडंडंसी
"विशेष प्रभाव, विशेष आभास",विशेष प्रभाव
विशेष प्रभाव प्रवर्धक,विशेष प्रभाव एम्पलीफायर
"विशिष्टता, विशिष्टीकरण; विशेषज्ञता",विशेषज्ञता
विनिर्देश,तपशील
स्पेक्ट्रमी अवशोषण,वर्णक्रमीय शोषण
स्पेक्ट्रमी बैंड प्रतिकृति,स्पेक्ट्रल बँड प्रतिकृती
स्पेक्ट्रमी वितरण,वर्णक्रमीय वितरण
स्पेक्ट्रमी अतिरिक्तता,स्पेक्ट्रल रिडंडंसी
"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर",स्पेक्ट्रोफोटोमीटर
स्पेक्ट्रमदशब,स्पेक्ट्रोस्कोप
स्पेक्ट्रम,स्पेक्ट्रम
"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र",स्पेक्ट्रम विश्लेषक
स्पेक्ट्रम संरूपण,स्पेक्ट्रम आकार
वाक् उच्चारण,भाषण बोलणे
वाक् चैनल,भाषण चॅनेल
वाक् संपीडन,भाषण कॉम्प्रेशन
वाक् कोडन,भाषण एन्कोडिंग
वाक् बोध,भाषण ओळख
प्रचक्रण,स्पिन
पेंचदार; सर्पिल,आवर्त
संयोजन,स्प्लिंग
"विपाटक, स्प्लिटर",स्प्लिटर
"स्पूल, चरखी",स्पूल
कदाचनिक,तुरळक
"बिंदु किरणपुंज, स्थान किरणपुंज",स्पॉट बीम
"विस्तृतशीट, स्प्रेडशीट",पसरवा पत्रक
"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण",उत्तेजक आणि हार्मोनिक रेडिएशन
भ्रामक पार्ष्वबैंड आवृत्तियां,स्पुरियस साइडबँड फ्रिक्वेन्सी
निष्पीडित वीडियो,पिळलेला व्हिडिओ
मुद्रांकन,स्टॅम्पिंग
मानक सॉफ्टवेयर,मानक सॉफ्टवेअर
मानकीकरण,मानकीकरण
आपातोपयोगी,स्टँडबाय
आपातोपयोगी उपस्कर,स्टँडबाय उपकरणे
अप्रगामी तरंग,उभे लाट
अप्रगामी तंरग अनुपात,स्थायी वेव्ह रेशो
प्रवर्तन बल-आघूर्ण,टॉर्क प्रारंभ करीत आहे
आरंभ-विराम,स्टार्ट-स्टॉप
"स्थिर, स्थैतिक",स्थिर
सांख्यिकीय विधि,सांख्यिकीय पद्धत
अवस्थिति,स्थिती
"अवस्थिति संकेत, अवस्थिति चिह्न",स्थिती संकेत
स्थिर,स्थिर
"त्रिविम, स्टीरियो",स्टिरीओ
"त्रिविम संतुलन, स्टीरियो संतुलन",स्टीरिओ शिल्लक
स्टीरियो कोडक,स्टीरिओ एन्कोडर
स्टीरियो जनित्र,स्टीरिओ जनरेटर
त्रिविम विधा,स्टीरिओ मोड
"त्रिविम संचरण, स्टीरियो संचरण",स्टीरिओ ट्रान्समिशन
त्रिविम ध्वनि पुनरुत्पादन,स्टिरिओफोनिक ध्वनी पुनरुत्पादन
"त्रिविम ध्वनि, स्टीरियोफोनी",स्टिरिओफोनी
"त्रिविमदशब, स्टीरियोदशब",स्टिरिओस्कोपी
स्थिर चित्र,तरीही चित्र
उद्दीपक,उत्तेजन
विराम बैंड,स्टॉपबँड
भंडारण,संचयन
संचायक बैटरी कक्ष,स्टोरेज बॅटरी रूम
संचायक युक्ति,स्टोरेज डिव्हाइस
समतापमंडल,स्ट्रॅटोस्फीयर
धाराप्रवाह,प्रवाह
तनन,ताणून लांब करणे
"रस्सी, तार., कड़ी",स्ट्रिंग
संरचित,संरचित
"स्टूडियो ब्लॉक, स्टूडियो खंड",स्टुडिओ ब्लॉक
स्टूडियो केंद्र,स्टुडिओ सेंटर
स्टूडियो प्रकाश व्यवस्था,स्टुडिओ लाइटिंग
स्टूडियो मॉनीटर,स्टुडिओ मॉनिटर्स
"स्टाइलस, सुई (ग्रामोफोन की)",स्टाईलस
उपबैंड कोडन,सबबँड एन्कोडिंग
उपबैंड प्रच्छादन,सबबँड मास्किंग
"उपबैंड प्रतिदर्श, उपबैंड नमूना",सबबँड नमुने
उपजाल,सबनेट
उप-प्रतिचयन,सबसॅम्पलिंग
"अभिदाता, ग्राहक, उपभोक्ता",ग्राहक
सहसा आयनमंडलीय क्षोभ,अचानक आयनोस्फीयरचा त्रास
सूर्य धब्बा सक्रियता,सूर्य स्पॉट क्रियाकलाप
अति-उच्च शक्ति प्रेषित्र,सुपर पॉवर ट्रान्समीटर
अति प्रतिचयन,सुपर सॅम्पलिंग
सुपर सॉकेट,सुपर सॉकेट
अतितप्त वाष्प,सुपरहीटेड वाफ
"परासंकरण, सुपर हेटरोडाइन",सुपरहेटरोडिन
परासंकरण परिवर्तक,सुपरहेटरोडिन कन्व्हर्टर
परासंकरण ग्राही,सुपरहेटरोडिन रिसीव्हर
अध्यारोपित (धारा),सुपरइम्पोज्ड (चालू)
अध्यारोपण,सुपरपोजिशन
"अध्यारोपण, अधिस्थापन",सुपरपोजिशन
पराध्वनिक,सुपरसोनिक
"सप्लाई डक्ट, आपूर्ति वाहिनी",पुरवठा नलिका
निरोधी ग्रिड,दडपशाही ग्रीड
पृष्ठीय रव,पृष्ठभागाचा आवाज
पृष्ठीय तरंग,पृष्ठभाग लाट
"नेट विचरण, सर्फिंग",सर्फिंग
"प्रोत्कर्ष, महोर्मि",लाट
परिवेश,आसपासच्या
अनुक्रियता,संवेदनाक्षमता
सुग्राहिता,संवेदनशीलता
निलंबित,निलंबित
अदल-बदल,स्वॅप
"प्रसर्प परिपथ, स्वीप सर्विट",स्वीप सर्किट
स्विच,स्विच
स्विच बोर्ड,स्विच बोर्ड
"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई",नियंत्रण युनिट चालू करा
स्विचन,स्विचिंग
प्रतीक दर,प्रतीक दर
सममित,सममितीय
"सिंक, तुल्यकालिक",समक्रमित (सिंक्रोनस)
"तुल्यकालिक स्पंद, सिंक पल्स",समक्रमित नाडी
सिंक अंतरण,समक्रमण हस्तांतरण
तुल्यकालन,संकालन
तुल्यकालित,समक्रमित
तुल्यकालिक,सिंक्रोनस
तुल्यकालिक मोटर,सिंक्रोनस मोटर
समन्वित,Synergic
सहक्रियाशील,Synergistic
सहक्रिया,समन्वय
वाक्यात्मक,सिंटॅक्टिक
वाक्य-रचना,मांडणी
"वाक्य-त्रुटि, सिन्टैक्स त्रुटि",वाक्यरचनेची चूक
संष्लेषक,सिंथेसाइझर
संष्लेषक कार्ड,सिंथेसाइझर कार्ड
"प्रणाली, तंत्र, पद्धित",प्रणाली
तंत्र वास्तुकला,सिस्टम आर्किटेक्चर
"तंत्र डिजाइन, तंत्र अभिकल्प",सिस्टम डिझाइन
तंत्र मेनू,सिस्टम मेनू
"टैग, लेबल, चिह्न",टॅग
टॉक बैक,परत बोला
"टेप, फीता",टेप
"टेपरिकार्डर, टेप अभिलेखित्र",टेप रेकोर्डर
"टेपयोजन, टेपसमायोजन",टेप काप
शुंडाकार,टेपर्ड
लक्ष्य,लक्ष्य
"टेरिफ, प्रशुल्क",आयात मालावरील जकात
कार्य दर्शिका,टास्क बार
तकनीकी,तांत्रिक
तकनीकी चुनौती,तांत्रिक आव्हान
"तकनीकी विशेषता, तकनीकी लक्षण",तांत्रिक वैशिष्ट्ये
"तकनीकी नियमावली, तकनीकी दिशा-निर्देश",तांत्रिक मार्गदर्शक तत्त्वे
तकनीकी प्राचल,तांत्रिक मापदंड
तकनीकी गुणता,तांत्रिक गुणवत्ता
"तकनीकी अड़चन, तकनीकी बाधा",तांत्रिक स्नॅग
तकनीक,तंत्र
प्रौद्योगिकी प्रतिबंध,तांत्रिक अडचणी
प्रौद्योगिकी,तंत्रज्ञान
प्रौद्योगिकी  आकलन,तंत्रज्ञान मूल्यांकन
दूरप्रसारण,टेलिकास्टिंग
"दूरचलचित्र, टेलीसिने",टेलिसिन
"तार प्रेषण, टेलीग्राफी, दूरलेखन",टेलीग्राफी
दूरमितिकी,टेलिमेटिक्स
दूरमापन,टेलिमेटरिंग
"दूरभाष, टेलीफोन",टेलिफोन
दूरपाठ्य सामग्री,टेलिटेक्स्ट
"दूरदर्शन, टेलीविजन; दूरदर्शित्र",टेलिव्हिजन
"ताप, तापमान",तापमान
ताप नियंत्रण,तापमान नियंत्रण
"कालिक, श्रवण",ऐहिक
"कालिक प्रबंधन, श्रवण प्रबंधन",ऐहिक व्यवस्थापन
कालिक अतिरिक्तता,ऐहिक अनावश्यकता
तनन सामर्थ्य,ताणासंबंधीचा शक्ती
स्पर्शक,तंबू
टेराबाइट (TB),तेराबाइट (टीबी)
"अंतिम छोर, सिरा, अंतक, टर्मिनल",टर्मिनल
