Odiya,Kannada
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","ವಲಯ, ವಲಯ, ವಲಯ"
ଦୀର୍ଘସ୍ଥାୟୀ |,ದೀರ್ಘಕಾಲದ
ବିହନ,ಬಿತ್ತನೆ
ଭୂକମ୍ପ,ಭೂಕಂಪಶಾಸ್ತ್ರ
ଭୂକମ୍ପ,ಭೂಕಂಪಶಾಸ್ತ್ರ
ଭୂକମ୍ପ,ಭೂಕಂಪಶಾಸ್ತ್ರ
ଚୟନକର୍ତ୍ତା |,ಆಯ್ಕೆ
"ଆତ୍ମ, ଆତ୍ମ","ಸ್ವಯಂ, ಸ್ವಯಂ"
ଅନ୍ତର୍ନିହିତ ଶକ୍ତି |,ಆಂತರಿಕ ಶಕ್ತಿ
ସ୍ ont ତ aneous ସ୍ପୃତ ଦୋହରିବା |,ಸ್ವಾಭಾವಿಕ ಆಂದೋಲನ
ସେମିକଣ୍ଡକ୍ଟର |,ಅರೆವಾಹಕ
ଅର୍ଦ୍ଧ ପରୀକ୍ଷାମୂଳକ |,ಅರೆ ಪ್ರಾಯೋಗಿಕ
ଅର୍ଦ୍ଧ-ଅସୀମ |,ಅರೆ ಅನಂತ
ସେମି-ଲଗ୍ ଗ୍ରାଫ୍ ସିଟ୍ |,ಅರೆ-ಲಾಗ್ ಗ್ರಾಫ್ ಶೀಟ್
ଗୋଲାକାର ପ୍ଲସ୍ କୋଣ |,ಗೋಳಾಕಾರದ ಜೊತೆಗೆ ಕೋನ
ଅର୍ଥ,ಅರ್ಥದಲ್ಲಿ
ସମ୍ବେଦନଶୀଳ,ಸಂವೇದನಾಶೀಲನಾದ
"ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ |","ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ, ಸೂಕ್ಷ್ಮ"
"ସାଉଣ୍ଡ ରିସିଭର୍ ଲ୍ୟାମ୍ପ କ୍ରେଷ୍ଟ, ସାଉଣ୍ଡ ରିସିଭର୍ ଫ୍ଲେମ୍ |","ಧ್ವನಿ ರಿಸೀವರ್ ಲ್ಯಾಂಪ್ ಕ್ರೆಸ್ಟ್, ಸೌಂಡ್ ರಿಸೀವರ್ ಜ್ವಾಲೆ"
"ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା |","ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ, ಸೂಕ್ಷ್ಮತೆ"
"ସକ୍ରିୟତା, ସେନ୍ସିଂ |","ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ, ಸಂವೇದನೆ"
ସେନସର,ಸಂವೇದಕ
ପୃଥକ,ಬೇರ್ಪಡಿಸಬಹುದಾದ
"ପୃଥକତା, ପୃଥକତା, ପୃଥକତା, ବ୍ୟବଧାନ |","ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಅಂತರ"
ଅଷ୍ଟାଭ,ಅಷ್ಟಮ
ସେପ୍ଟୋଡ୍ |,ಸೆಪ್ಟೋಡ್
ସୂଚକାଙ୍କ,ಇಂಡೆಕ್ಸಿಂಗ್
ସିରିଜ୍ ସିରିଜ୍ ସିରିଜ୍ (ମାନଚିତ୍ର),ಸರಣಿ ಸರಣಿ (ನಕ್ಷೆ)
ସର୍ଭୋ ମୋଟର |,ಸರ್ವೋ ಮೋಟಾರ್
"ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍ |","ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ, ಹೊಂದಿಸಿ"
"ଖରାପ, ଛାଇ |","ಕ್ಷೀಣಿಸಿದ, ಮಬ್ಬಾದ"
ଛାୟା |,ನೆರಳು
ଚିତ୍ର,ಆಕೃತಿ
ତୀକ୍ଷ୍ଣ ଶେଷ |,ತೀಕ್ಷ್ಣವಾದ ಅಂತ್ಯ
spout ପରିସର,ಸ್ಪೌಟ್ ಶ್ರೇಣಿ
"କାଟିବା ବଳ, କାଟିବା |","ಕತ್ತರಿ ಬಲ, ಕತ್ತರಿ"
ield ାଲିତ ନ୍ୟୁକ୍ଲିଡ୍ |,ರಕ್ಷಿತ ನ್ಯೂಕ್ಲೈಡ್
"ସୃଷ୍ଟି, ବିସ୍ଥାପନ, ସ୍ଥାନାନ୍ତର |","ಸೃಷ್ಟಿ, ಸ್ಥಳಾಂತರ, ವರ್ಗಾವಣೆ"
ଶକ୍ ବେଗ |,ಆಘಾತ ವೇಗ
ଶକ୍ ତରଙ୍ଗ |,ಆಘಾತ ತರಂಗ
"ସଂକ୍ଷିପ୍ତ, ଜଟିଳ, ଅସଙ୍ଗତ |","ಚಿಕ್ಕದಾದ, ಶಿಥಿಲವಾದ, ಅಸಂಗತ"
ଉଚ୍ଚ ସ୍ୱର,ದೊಡ್ಡ ಧ್ವನಿ
"ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (ଏଡି।), ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (v।)","ಪಾರ್ಶ್ವ ಮಾರ್ಗ, ಷಂಟ್ (ಸಂ), ಅಡ್ಡ ಮಾರ್ಗ, ಷಂಟ್ (ವಿ.)"
"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ","ಬದಿ, ಬದಿ, ಬದಿ"
ସାଇଡେରାଲ୍ |,ಪಾರ್ಶ್ವವಾಯು
"ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଲକ୍ଷ୍ୟ କରିବା, ଅବସ୍ଥାନ କରିବା |","ದೃಷ್ಟಿ, ಗುರಿ, ದೃಷ್ಟಿ, ಗುರಿ, ಗುರಿ, ಪತ್ತೆ"
ରାଶି ଚିହ୍ନ,ರಾಶಿ ಚಿಹ್ನೆ
"ସଙ୍କେତ, ସଙ୍କେତ","ಸಂಕೇತ, ಸಂಕೇತ"
ନୀରବ ଅବଧି |,ಮೂಕ ಅವಧಿ
ସିଲିକନ୍ ଡାୟୋଡ୍ |,ಸಿಲಿಕಾನ್ ಡಯೋಡ್
ସିଲିକନ୍ |,ಸಿಲಿಕಾನ್
"ସିଲିକନ୍ ପ୍ଲେକ୍, ସିଲିକନ୍ ୱାଫର୍ |","ಸಿಲಿಕಾನ್ ಪ್ಲೇಕ್, ಸಿಲಿಕಾನ್ ವೇಫರ್"
ଅନୁରୂପ,"ಸಾದೃಶ್ಯ, ಸಾದೃಶ್ಯ"
ଅନୁକରଣକାରୀ,ಅನುಕರಿಸುವವನು
ଏକକାଳୀନ,ಏಕಕಾಲದಲ್ಲಿ
"ସାଇନ୍, ସାଇନ","ಚಿಹ್ನೆ, ಸೈನ್"
ଏକକ ଆୟନାଇଜେସନ୍ |,ಏಕ ಅಯಾನೀಕರಣ
ଏକକ ରେଖା ଏକକ ରେଖା |,ಒಂದೇ ಸಾಲು ಏಕ ಸಾಲು
ଗୋଟିଏ ସୋପାନ |,ಒಂದೇ ಹೆಜ್ಜೆ
"ପ୍ରବେଶ, ବୁଡ଼ିବା, ବୁଡ ପକାଇବା, ମିଶ୍ରଣ ଟ୍ରଫ୍, ସିଙ୍କ, ସିଷ୍ଟର୍ |","ಪ್ರವೇಶ, ಮುಳುಗುವಿಕೆ, ಇಮ್ಮರ್ಶನ್, ವಿಲೀನ ತೊಟ್ಟಿ, ಸಿಂಕ್, ಸಿಸ್ಟರ್ನ್"
ସାଇନୋସଏଡାଲ୍ |,ಸೈನುಸೈಡಲ್
ସିଫନ୍ |,ಸೈಫನ್
ସାଇରନ୍,ಮೋಹಿನಿ
"ଆକାର, ଆକାର (n।), ଆକାର, ଖୋଦ (v।)","ಗಾತ್ರ, ಗಾತ್ರ (ಎನ್.), ಗಾತ್ರ, ಕೆತ್ತನೆ (ವಿ.)"
"ଅସୀମ, ସ୍କେ","ಅಸಮವಾದ, ಓರೆ"
"ଏପିଡର୍ମିସ୍ ପ୍ରଭାବ, ଚର୍ମ ପ୍ରଭାବ |","ಎಪಿಡರ್ಮಿಸ್ ಪರಿಣಾಮ, ಚರ್ಮದ ಪರಿಣಾಮ"
ଆକାଶ ପରି ନୀଳ,ಆಕಾಶ ನೀಲಿ
ସ୍ ant ଳ୍ପ ପରିସର,ಓರೆ ಶ್ರೇಣಿ
ସାପ,ಹಾವು
"ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସମାଧାନ |","ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಸ್ಲಿಪ್, ಪರಿಹಾರ"
c ରିଙ୍ଗ୍ |,ಸಿ ರಿಂಗ್
"slit, slit, slit","ಸೀಳು, ಸೀಳು, ಸೀಳು"
"ope ୁଲା, ope ୁଲା, ope ୁଲା |","ಇಳಿಜಾರು, ಇಳಿಜಾರು, ಇಳಿಜಾರು"
ସ୍ଲଟ୍ ରେଖା |,ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು
ଧୀର ରିଆକ୍ଟର |,ನಿಧಾನ ರಿಯಾಕ್ಟರ್
ଧୂମପାନ,ಧೂಮಪಾನ ಮಾಡಿದರು
ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ୟାପେସିଟର୍ |,ಅನುಗಮನದ ಕೆಪಾಸಿಟರ್
"ବକ୍ର ସଂକଳନ, ବକ୍ର ମିଶ୍ରଣ |","ವಕ್ರರೇಖೆಯ ಸಂವಹನ, ವಕ್ರರೇಖೆಯ ವಿಲೀನ"
ସୋଦର |,ಸೋಡಾರ್
"ନରମ, ନରମ, ନରମ |","ಮೃದುವಾದ, ಮೃದುವಾದ, ಮೃದುವಾದ"
ସ୍ୱଳ୍ପ ମିଆଦି ଉପାଦାନ |,ಅಲ್ಪಾವಧಿಯ ಘಟಕ
ସୁପର କଣ୍ଡକ୍ଟର |,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
ଅସୁରକ୍ଷିତ ଲକ୍ଷ୍ୟ |,ಅಸುರಕ್ಷಿತ ಗುರಿ
କମ୍ ଡିସଚାର୍ଜ ଟ୍ୟୁବ୍ |,ಕಡಿಮೆ ಡಿಸ್ಚಾರ್ಜ್ ಟ್ಯೂಬ್
ସ ar ର,ಸೌರ
"ସୋଲଡରକୁ, ସୋଲଡରକୁ (ଏଡି।), ସୋଲଡରକୁ, ସୋଲଡରକୁ (n।)","ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (ed.), ಬೆಸುಗೆಗೆ, ಬೆಸುಗೆಗೆ (n.)"
ସୋଲେନଏଡ୍ ଉପାଦାନ |,ಸೊಲೆನಾಯ್ಡ್ ಅಂಶ
"କଠିନ, ମାସ, କ୍ୟୁବ୍ |","ಘನ, ದ್ರವ್ಯರಾಶಿ, ಘನ"
"ସମାଧାନ, ଅର୍ଥ, ସମାଧାନ, ସମାଧାନ |","ಪರಿಹಾರ, ಅರ್ಥ, ಪರಿಹಾರ, ಪರಿಹಾರ"
ସୋନିକ୍ ବୁମ୍ |,ಸೋನಿಕ್ ಬೂಮ್
"ଫୋନୋମିଟର, ସୋନୋମିଟର |","ಫೋನೋಮೀಟರ್, ಸೋನೋಮೀಟರ್"
ଶବ୍ଦ,ಅಕೌಸ್ಟಿಕ್
"ସର୍ଟିଂ, ଚୟନ, ପୃଥକତା |","ವಿಂಗಡಣೆ, ಆಯ್ಕೆ, ಪ್ರತ್ಯೇಕತೆ"
"ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
ସ୍ୱର୍ଗୀୟ କ୍ୟାବିନ,ಆಕಾಶ ಕ್ಯಾಬಿನ್
ବ୍ୟବଧାନ,ಮಧ್ಯಂತರ
ଆକାଶୀ |,ಆಕಾಶಿ
ସ୍ଥାନାନ୍ତର ବ୍ୟବଧାନ,ವರ್ಗಾವಣೆ ಮಧ್ಯಂತರ
ଚମକ,ಹೊಳೆಯುವ
"ସ୍ୱର୍ଗୀୟ, ସ୍ଥାନିକ |","ಆಕಾಶ, ಪ್ರಾದೇಶಿಕ"
"ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା, ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା |","ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ, ನಿರ್ದಿಷ್ಟ ಸಾಪೇಕ್ಷತೆ"
"ସମ୍ପର୍କୀୟ, ନିର୍ଦ୍ଦିଷ୍ଟ, ବିଶେଷ","ಸಂಬಂಧಿ, ನಿರ್ದಿಷ್ಟ, ವಿಶೇಷ"
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,ನಿರ್ದಿಷ್ಟತೆ
ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |,ನಿರ್ದಿಷ್ಟಪಡಿಸಲಾಗಿದೆ
ସ୍ପେକ୍ଟ୍ରାଲ୍,ಸ್ಪೆಕ್ಟ್ರಲ್
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ
"ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |","ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್, ರೋಹಿತದರ್ಶಕ"
"ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |","ರೋಹಿತಶಾಸ್ತ್ರಜ್ಞ, ವರ್ಣಪಟಲ ವಿಜ್ಞಾನಿ"
ନିୟମିତ |,ನಿಯಮಿತ
ଭାଷଣ,ಭಾಷಣ
ସ୍ପିଡୋମିଟର,ಸ್ಪೀಡೋಮೀಟರ್
ଗୋଲାକାର ବଲ୍ |,ಸುತ್ತಿನ ಚೆಂಡು
"ଗୋଲାକାର, ଗୋଲାକାର |","ಗೋಳಾಕಾರದ, ಗೋಳಾಕಾರದ"
"ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |","ಗೋಳಮಾಪಕ, ಗೋಳಮಾಪಕ"
ସ୍ପିନ୍ ରିବାଉଣ୍ଡ୍ |,ಸ್ಪಿನ್ ರಿಬೌಂಡ್
ସ୍ପିନ୍ ଟପ୍ |,ತಿರುಗುವ ಮೇಲ್ಭಾಗ
ସ୍ପିନ୍,ಸ್ಪಿನ್
ଭୂତାଣୁ ଗତି,ಸುರುಳಿಯಾಕಾರದ ಚಲನೆ
"ବିଭାଜନ, ବିଭାଜନ (v।) ବିଭାଜନ, ବିଭାଜନ (n।)","ವಿಭಜಿತ, ವಿಭಜಿತ (ವಿ.) ವಿಭಜನೆ, ವಿಭಜಿತ (ಎನ್.)"
ସ୍ୱୟଂଚାଳିତ ଭାବରେ |,ಸ್ವಯಂಚಾಲಿತವಾಗಿ
"ସ୍ପୁଲ୍, ୱିଚ୍, ରିଲ୍, ଭଲିବଲ୍ |","ಸ್ಪೂಲ್, ವಿಂಚ್, ರೀಲ್, ವಾಲಿ"
ଅନିୟମିତ ଘଟଣା |,ಯಾದೃಚ್ಛಿಕ ಘಟನೆ
"ବିନ୍ଦୁ, ସ୍ପଟ୍ (ନା।), ସ୍ପଟ୍, ସ୍ପଟ୍, ଚିହ୍ନଟ, ସନ୍ଧାନ (ver।)","ಪಾಯಿಂಟ್, ಸ್ಪಾಟ್ (ಸಂ.), ಸ್ಪಾಟ್, ಸ್ಪಾಟ್, ಗುರುತಿಸಿ, ಹುಡುಕಿ (ವರ್.)"
ଶକ୍ତି ଜଟିଳ,ಶಕ್ತಿ ಸಂಕೀರ್ಣ
"ବସନ୍ତ, ବସନ୍ତ, ବସନ୍ତ, ଜଳପ୍ରପାତ, ବସନ୍ତ |","ವಸಂತ, ವಸಂತ, ವಸಂತ, ಜಲಪಾತ, ವಸಂತ"
ମିଥ୍ୟା ଆବେଗ |,ಸುಳ್ಳು ಉತ್ಸಾಹ
ଅତିରିକ୍ତ ଇକୋ,ಹೆಚ್ಚುವರಿ ಪ್ರತಿಧ್ವನಿ
sputnik,ಸ್ಪುಟ್ನಿಕ್
"ବର୍ଗ, ବର୍ଗ, ବର୍ଗ","ಚೌಕ, ಚೌಕ, ಚೌಕ"
ସ୍ଥାୟୀତ୍ୱ,ಬಾಳಿಕೆ
ସ୍ଥିର କରିବା,ಸ್ಥಿರಗೊಳಿಸುವುದು
ଷ୍ଟାକ,ಪೇರಿಸಿ
"ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ, ପଦ, ସମ୍ପ୍ରଦାୟ, ପର୍ଯ୍ୟାୟ |","ಹಂತ, ಹಂತ, ಶ್ರೇಣಿ, ಸಮುದಾಯ, ಹಂತ"
ସମାନ୍ତରାଳ ବଣ୍ଟନ |,ಸಮಾನಾಂತರ ವಿತರಣೆ
"ମାନକ, ପ୍ରମାଣିତ, ପତାକା (ନଂ।), ମାନକ","ಪ್ರಮಾಣಿತ, ಪ್ರಮಾಣೀಕೃತ, ಧ್ವಜ (ಸಂ.), ಪ್ರಮಾಣಿತ"
ମାନକ,ಪ್ರಮಾಣೀಕರಿಸಲಾಗಿದೆ
ମାନକକରଣ,ಪ್ರಮಾಣೀಕರಣ
"ତାରା, ତାରା","ನಕ್ಷತ್ರ, ನಕ್ಷತ್ರ"
ଦୃ effect ପ୍ରଭାବ,ತೀವ್ರ ಪರಿಣಾಮ
"ଉତ୍ପାଦକ, ଷ୍ଟାର୍ଟର୍, ବିସ୍ଫୋରକ |","ಮೂಲ, ಸ್ಟಾರ್ಟರ್, ಸ್ಫೋಟಕ"
ଷ୍ଟାଟମ୍ପାୟର୍ |,ಸ್ಟ್ಯಾಂಪಿಯರ್
"ପଦ, ରାଜ୍ୟ, ରାଜ୍ୟ","ಸ್ಥಾನ, ರಾಜ್ಯ, ರಾಜ್ಯ"
ଷ୍ଟେଟମେଣ୍ଟ,ಹೇಳಿಕೆ
ଷ୍ଟାଟିକ୍ ଷ୍ଟାଟିକ୍ ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଶବ୍ଦ |,ಸ್ಥಿರ ಸ್ಥಿರ ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಶಬ್ದ
ସ୍ଥିର,ಸ್ಥಿರ
"ପର୍ଯ୍ୟବେକ୍ଷଣ ଷ୍ଟେସନ୍, ଷ୍ଟେସନ୍, ଚନ୍ଦ୍ର |","ವೀಕ್ಷಣಾ ಕೇಂದ್ರ, ನಿಲ್ದಾಣ, ಚಂದ್ರ"
ପ୍ରଗତିଶୀଳ |,ಪ್ರಗತಿಪರ
ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇଗଲେ,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
ଅସ୍ଥିରତା ପର୍ଯ୍ୟାୟ |,ಮರಗಟ್ಟುವಿಕೆ ಹಂತ
ସ୍ଥିର କ୍ଷେତ୍ର |,ಸ್ಥಿರ ಪ್ರದೇಶ
ପ୍ରଗତିଶୀଳ କଣିକା |,ಪ್ರಗತಿಪರ ಕಣ
ଚମତ୍କୃତ ମନୋଭାବ |,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ವರ್ತನೆ
ନମୁନା,ಮಾದರಿ
ପରିସଂଖ୍ୟାନ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
ପରିସଂଖ୍ୟାନ ଓଜନ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೂಕ
ଷ୍ଟାଟର୍,ಸ್ಟೇಟರ್
"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
ବାଷ୍ପ ବାଷ୍ପ,ಉಗಿ ಆವಿ
ବାଷ୍ପ ଟର୍ବାଇନ |,ಉಗಿ ಟರ್ಬೈನ್
ଇସ୍ପାତ |,ಉಕ್ಕು
ଷ୍ଟିଅରିଂ ବାକ୍ସ,ಸ್ಟೀರಿಂಗ್ ಬಾಕ್ಸ್
ନକ୍ଷତ୍ର,ನಾಕ್ಷತ್ರಿಕ
"ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍","ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ"
ପର୍ଯାୟ କ୍ରମେ,ಹಂತ ಹಂತವಾಗಿ
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ಹಂತದ ಕಾರ್ಯ
steradian,ಸ್ಟೆರಾಡಿಯನ್
ଷ୍ଟେରିଓସ୍କୋପିକ୍,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି |,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಧ್ವನಿ
ସଂଲଗ୍ନ ଧକ୍କା |,ಬಾಂಧವ್ಯ ಘರ್ಷಣೆ
"ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |","ಅಪರ್ಯಾ ನ್ಯೂಕ್ಲಿಯಸ್, ಕೃಷ್ಣ ನ್ಯೂಕ್ಲಿಯಸ್"
"କଠିନ, କଠିନ, ଦୃ firm, ଦୃ firm |","ಕಠಿಣ, ಕಠಿಣ, ದೃಢ, ದೃಢ"
ନମନୀୟତା,ಮೃದುತ್ವ
"ବିନ୍ଦୁ, କଳଙ୍କ |","ಚುಕ್ಕೆ, ಕಳಂಕ"
ବିନ୍ଦୁ,ಪಾಯಿಂಟಿನೆಸ್
"ଭବାକା, ଆସୋଟ୍ରା (ଏଡି।), ଅସ୍ଥାବର (V.), ଅସ୍ଥାବର ଦୃଶ୍ୟ |","ಭಾಭಾಕ, ಅಸೋತ್ರ (ಸಂ), ಅಚಲ (ವಿ.), ಅಚಲ ನೋಟ"
ଉତ୍ତେଜିତ କରିବାକୁ,ಪ್ರಚೋದಿಸಲು
ଉତ୍ସାହ,ಪ್ರಚೋದಕ
ଉତ୍ତେଜକ,ಕಲಕುವವನು
ଷ୍ଟକ୍,ಸ್ಟೋಕ್
"ବ୍ରେକ୍-ୱାଚ୍, ଷ୍ଟକ୍-ଘଣ୍ଟା |","ಬ್ರೇಕ್-ವಾಚ್, ಸ್ಟಾಕ್-ಕ್ಲಾಕ್"
ଇନସୁଲେଟ୍,ನಿರೋಧಕ
"ସୀମିତ, ବନ୍ଦ କର |","ಮಿತಿ, ನಿಲ್ಲಿಸು"
ସମ୍ଭାବନା ବନ୍ଦ କରିବା |,ಸಂಭಾವ್ಯತೆಯನ್ನು ನಿಲ್ಲಿಸುವುದು
"jb ବ୍ରେକ୍ ୱାଚ୍, ଘଣ୍ଟା ବନ୍ଦ କର |","jb ಬ್ರೇಕ್ ವಾಚ್, ಸ್ಟಾಪ್ ವಾಚ್"
"ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ","ಸಂಗ್ರಹಣೆ, ಸಂಗ್ರಹಣೆ"
ଚୁଲି |,ಒಲೆ
"ସିଧା, ସିଧା, ସରଳ |","ನೇರ, ನೇರ, ಸರಳ"
"ବଣ୍ଟନ, ଟେନସନ, ବିଭ୍ରାଟ, ଭିନ୍ନତା, ପାର୍ଥକ୍ୟ, ଫିଲ୍ଟର (ver।)","ವಿತರಣೆ, ಒತ್ತಡ, ಅಸ್ಪಷ್ಟತೆ, ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ, ಫಿಲ್ಟರಿಂಗ್ (ver.)"
ବିକୃତ,ವಿಕೃತ
sphygmomanometer,ಸ್ಪಿಗ್ಮೋಮಾನೋಮೀಟರ್
"ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ୨ ଷ୍ଟ୍ରାଟୋସଫିସର୍ |","ವಾಯುಮಂಡಲ, 2 ವಾಯುಮಂಡಲ"
ଅବାଞ୍ଛିତ |,ಅನಗತ್ಯ
"ବଜ୍ରପାତ, ବଜ୍ରପାତ","ಮಿಂಚಿನ ಗೆರೆ, ಮಿಂಚು"
"ନଦୀ, stream ରଣା, ଡ୍ରେନ୍ |","ನದಿ, ಹೊಳೆ, ಚರಂಡಿ"
"percolation, stream run, effluent |","ಪರ್ಕೋಲೇಷನ್, ಸ್ಟ್ರೀಮ್ ರನ್, ಎಫ್ಲುಯೆಂಟ್"
ଧାଡିରେ |,ಗೆರೆ ಹಾಕಲಾಗಿದೆ
"ଶକ୍ତି, ଶକ୍ତି, ତୀବ୍ରତା, ଏକାଗ୍ରତା, କାର୍ଯ୍ୟକଳାପ |","ಶಕ್ತಿ, ಶಕ್ತಿ, ತೀವ್ರತೆ, ಏಕಾಗ್ರತೆ, ಚಟುವಟಿಕೆ"
ଚାପ,ಒತ್ತಡ
ଆର୍କ-ଅଭିନୟ ସମ୍ଭାବନା |,ಆರ್ಕ್-ಆಕ್ಟಿಂಗ್ ಸಾಮರ್ಥ್ಯ
"ଆର୍କ ଆରମ୍ଭ ଭୋଲଟେଜ୍, ଭଲଭ୍ ଷ୍ଟାର୍ଟିଂ ଭୋଲଟେଜ୍ |","ಆರ್ಕ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್, ವಾಲ್ವ್ ಸ್ಟಾರ್ಟಿಂಗ್ ವೋಲ್ಟೇಜ್"
"ସୂତା, ସୂତା, ସୂତା, ଚିଲାଣ୍ଟ, କର୍ଡ, ଷ୍ଟ୍ରିଙ୍ଗ, ଲାନାର୍ଡ, 8. କର୍ଡ ତ୍ରୁଟି |","ದಾರ, ದಾರ, ದಾರ, ತಂತು, ಬಳ್ಳಿ, ದಾರ, ಲ್ಯಾನ್ಯಾರ್ಡ್, 8. ಬಳ್ಳಿಯ ದೋಷ"
"ଷ୍ଟ୍ରିପ୍, ଷ୍ଟ୍ରିପ୍, ଷ୍ଟ୍ରିପିଂ, ଷ୍ଟ୍ରିପିଂ, ନଗ୍ନ |","ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ಸ್ಟ್ರಿಪ್ಪಿಂಗ್, ನಗ್ನ"
"ପିଲିଂ, ୱିଟନ୍, ସେଭିଙ୍ଗ୍, ଉଲଗ୍ନ |","ಸಿಪ್ಪೆಸುಲಿಯುವ, ವಿಟ್ಟನ್, ಸಿಪ್ಪೆಗಳು, ಬೆತ್ತಲೆ"
ନିଷ୍କାସନ ପ୍ରତିକ୍ରିୟା |,ಹೊರತೆಗೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ
ଷ୍ଟ୍ରୋବୋସ୍କୋପ୍ |,ಸ್ಟ್ರೋಬೋಸ್ಕೋಪ್
ଆଘାତ,ಸ್ಟ್ರೋಕ್
