Punjabi,Bengali
ਚਤੁਰਭੁਜ,চতুর্মুখী
ਚਤੁਰਭੁਜ ਲਾਗਤ,চতুর্মুখী খরচ
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,দ্বিঘাত খরচ ফাংশন
ਚਤੁਰਭੁਜ ਵਕਰ,চতুর্মুখী বক্ররেখা
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,দ্বিঘাত সমীকরণ
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,দ্বিঘাত অভিব্যক্তি
ਚਤੁਰਭੁਜ ਰੂਪ,চতুর্মুখী ফর্ম
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,দ্বিঘাত ফাংশন
ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ,চতুর্মুখী কার্যকরী
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,চতুর্মুখী ইন্টারপোলেশন
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,চতুর্মুখী উদ্দেশ্য ফাংশন
ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,চতুর্মুখী প্রোগ্রামিং
ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ,চতুর্মুখী পারস্পরিকতা
ਚਤੁਰਭੁਜ ਸਤਹ,চতুর্ভুজ পৃষ্ঠ
ਚਤੁਰਭੁਜ ਮਿਆਦ,দ্বিঘাত শব্দ
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,চতুর্ভুজ সূত্র
ਚਤੁਰਭੁਜ,চতুর্ভুজ
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,গুণগত বিশ্লেষণ
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,মান নিয়ন্ত্রণ
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,কোয়ান্টাম বলবিজ্ঞান
ਕੁਆਂਟਮ ਨੰਬਰ,কোয়ান্টাম সংখ্যা
ਕੁਆਂਟਮ ਅੰਕੜੇ,কোয়ান্টাম পরিসংখ্যান
ਤਿਮਾਹੀ,চতুর্থাংশ
ਕੁਆਰਟਿਕ,কোয়ার্টিক
ਚੌਥਾਈ,চতুর্থাংশ
ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ,আধা রৈখিক গঠনমূলক সমীকরণ
ਅਰਧ ਨਿਯਮਤ,প্রায় নিয়মিত
quaternion,quaternion
ਕਤਾਰ ਦੀ ਲੰਬਾਈ,সারি দৈর্ঘ্য
ਕਤਾਰ ਮਾਡਲ,সারিবদ্ধ মডেল
ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ,সারিবদ্ধ সমস্যা
ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,সারিবদ্ধ প্রক্রিয়া
ਕਤਾਰ ਸਿਸਟਮ,সারিবদ্ধ সিস্টেম
ਕਤਾਰ ਸਿਧਾਂਤ,সারিবদ্ধ তত্ত্ব
ਕੁਇੰਟਲ,কুইন্টাইল
quintuplet,quintuplet
ਹਵਾਲਾ,উদ্ধৃতি
ਭਾਗ,ভাগফল
ਭਾਗ ਖੇਤਰ,ভাগফল ক্ষেত্র
ਭਾਗ ਸਮੂਹ,ভাগফল গ্রুপ
ਭਾਗ ਕਾਨੂੰਨ,ভাগফল আইন
ਭਾਗ ਸੈੱਟ,ভাগফল সেট
ਭਾਗ ਸਥਾਨ,ভাগফল স্থান
ਭਾਗ ਟੋਪੋਲੋਜੀ,ভাগফল টপোলজি
ਰੇਡੀਅਲ,রেডিয়াল
ਰੇਡੀਅਨ,রেডিয়ান
ਰੇਡੀਅਨ ਮਾਪ,রেডিয়ান পরিমাপ
ਰੈਡੀਕਲ,মৌলবাদী
ਰੈਡੀਕਲ ਧੁਰਾ,র্যাডিকাল অক্ষ
ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ,আমূল চিহ্ন
ਘੇਰੇ,ব্যাসার্ধ
ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ,অভিসার ব্যাসার্ধ
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,বক্রতার ব্যাসার্ধের
ਰੇਡੀਅਸ ਵੈਕਟਰ,ব্যাসার্ধ ভেক্টর
radix,radix
ਬੇਤਰਤੀਬ ਗਲਤੀ,ক্রমাগত ত্রুটি
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,র্যান্ডম ফাংশন
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,এলোমেলোকরণ
ਬੇਤਰਤੀਬ ਬਲਾਕ,এলোমেলো ব্লক
ਬੇਤਰਤੀਬ ਮਾਡਲ,এলোমেলো মডেল
ਬੇਤਰਤੀਬ ਨੰਬਰ,এলোমেলো সংখ্যা
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,এলোমেলো নমুনা
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,দৈব চলক
ਸੀਮਾ,পরিসীমা
ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ,অভিসারের পরিসীমা
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,একীকরণের পরিসীমা
ਸਬੰਧ ਦੀ ਸੀਮਾ,সম্পর্কের পরিসীমা
ਸੀਮਾ ਸਪੇਸ,পরিসীমা স্থান
ਦਰਜਾ,পদমর্যাদা
ਰੈਂਕ ਸਬੰਧ,র্যাঙ্ক পারস্পরিক সম্পর্ক
ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ,ম্যাট্রিক্সের র‍্যাঙ্ক
ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ,র্যাঙ্ক অর্ডার পরিসংখ্যান
ਤਬਦੀਲੀ ਦੀ ਦਰ,পরিবরতনের হার
ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ,অভিসারের হার
ਅਨੁਪਾਤ,অনুপাত
ਤਰਕਸ਼ੀਲ,যুক্তিসঙ্গত
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,মূলদ অভিব্যক্তি
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,যৌক্তিক ক্ষেত্র
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,মূলদ ফাংশন
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,হর এর যৌক্তিকতা
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,মূলদ সংখ্যা
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,মূলদ সংখ্যা ক্ষেত্র
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,যৌক্তিক অপারেশন
ਅਨੁਪਾਤ ਟੈਸਟ,অনুপাত পরীক্ষা
ਕੱਚਾ ਡਾਟਾ,মূল তথ্য
ਕਿਰਨ,রশ্মি
ਰੇ ਵੈਕਟਰ,রশ্মি ভেক্টর
ਅਸਲੀ,বাস্তব
ਅਸਲੀ ਧੁਰਾ,বাস্তব অক্ষ
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,বাস্তব ধারাবাহিকতা
ਅਸਲੀ ਲਾਈਨ,বাস্তব লাইন
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,বাস্তব রৈখিক ভেক্টর স্থান
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,বাস্তব ম্যাট্রিক্স
ਅਸਲੀ ਨੰਬਰ,সত্য নম্বর
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,বাস্তব সংখ্যা ক্ষেত্র
ਅਸਲੀ ਹਿੱਸਾ,বাস্তব অংশ
ਅਸਲ ਬਹੁਪਦ,বাস্তব বহুপদ
ਅਸਲ ਚਤੁਰਭੁਜ,বাস্তব দ্বিঘাত
ਅਸਲੀ ਜੜ੍ਹ,প্রকৃত মূল
ਅਸਲੀ ਸਪੇਸ,বাস্তব স্থান
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,রিয়েল টাইম সিস্টেম
ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,বাস্তব মূল্যবান ফাংশন
ਅਸਲੀ ਵੇਰੀਏਬਲ,বাস্তব পরিবর্তনশীল
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,বাস্তব ভেক্টর স্থান
ਪਰਸਪਰ,পারস্পরিক
ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ,পারস্পরিক ম্যাট্রিক্স
ਆਇਤਕਾਰ,আয়তক্ষেত্র
ਆਇਤਾਕਾਰ,আয়তক্ষেত্রাকার
ਆਇਤਾਕਾਰ ਐਰੇ,আয়তক্ষেত্রাকার অ্যারে
ਆਇਤਾਕਾਰ ਧੁਰਾ,আয়তক্ষেত্রাকার অক্ষ
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,আয়তক্ষেত্রাকার ঘনত্ব ফাংশন
ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ,আয়তক্ষেত্রাকার হাইপারবোলা
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,আয়তক্ষেত্রাকার ম্যাট্রিক্স
ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ),আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র)
ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ,সংশোধনযোগ্য বক্ররেখা
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,পুনরাবৃত্তি সূত্র
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,পুনরাবৃত্ত দশমিক
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,পুনরাবৃত্তি সূত্র
ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ,কমানো একেলন ফর্ম
reduction-ad-absurdum,reductio-ad-absurdum
ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ,হ্রাস সূত্র
ਹਵਾਲਾ ਲਾਈਨ,প্রসঙ্গ রেখা
ਹਵਾਲਾ ਬਿੰਦੂ,মানবিন্দু
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,প্রতিফলিত তরঙ্গ
ਪ੍ਰਤੀਬਿੰਬ,প্রতিফলন
ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ,রিফ্লেক্সিভ আইন
ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ,অভিসারী অঞ্চল
ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ,বিচ্যুতি অঞ্চল
ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ,একীকরণের অঞ্চল
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,রিগ্রেশন বিশ্লেষণ
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,রিগ্রেশন বক্ররেখা
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,রিগ্রেশন সমীকরণ
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,প্রত্যাগতি সীমা
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,রিগ্রেশন মডেল
ਨਿਯਮਤ ਕਰਵ,নিয়মিত বক্ররেখা
ਨਿਯਮਤ ਹੈਕਸਾਗਨ,নিয়মিত ষড়ভুজ
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,নিয়মিত ম্যাট্রিক্স
ਨਿਯਮਤ tetrahedron,নিয়মিত টেট্রাহেড্রন
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,আপেক্ষিক পরিপূরক
ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ,আপেক্ষিক সর্বোচ্চ
ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ,আপেক্ষিক সর্বনিম্ন
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ),আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,আপেক্ষিক বেগ
ਰਿਲੇਟੀਵਿਟੀ,আপেক্ষিকতা
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,আপেক্ষিকতা তত্ত্ব
ਭਰੋਸੇਯੋਗਤਾ,নির্ভরযোগ্যতা
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,নির্ভরযোগ্যতা সমস্যা
ਬਾਕੀ ਮਿਆਦ,অবশিষ্ট মেয়াদ
ਬਾਕੀ ਪ੍ਰਮੇਯ,অবশিষ্ট উপপাদ্য
ਦੁਹਰਾਇਆ ਸੀਮਾ,পুনরাবৃত্তি সীমা
ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ,পুনরাবৃত্ত Riemann অবিচ্ছেদ্য
ਨੁਮਾਇੰਦਗੀ,প্রতিনিধিত্ব
ਬਾਕੀ ਦੇ,অবশিষ্টাংশ
ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ,একটি মেরুতে অবশিষ্টাংশ
ਮਤਾ,রেজোলিউশন
ਤਾਕਤਾਂ ਦਾ ਹੱਲ,বাহিনীর রেজোলিউশন
ਵੇਗ ਦਾ ਹੱਲ,বেগের রেজোলিউশন
ਨਤੀਜੇ ਵਜੋਂ,ফলে
ਨਤੀਜਾ ਬਲ,পরিসমাপ্তি বল
ਨਤੀਜਾ ਵੈਕਟਰ,ফলে ভেক্টর
ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,সংশোধিত সিমপ্লেক্স কৌশল
ਰੋਮਬਸ,রম্বস
ਰੀਮੈਨ ਅਟੁੱਟ,রিম্যান অবিচ্ছেদ্য
ਸੱਜੇ ਕੋਣ,সমকোণ
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,ডান কোণই ত্রিভুজ
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,ডান বৃত্তাকার শঙ্কু
ਸਹੀ coset,ডান coset
ਸੱਜੇ ਸਿਲੰਡਰ,ডান সিলিন্ডার
ਸੱਜੇ ਹੱਥ,ডান হাতি
ਸੱਜੇ ਉਲਟ,ডান বিপরীত
ਸਖ਼ਤ ਸਬੂਤ,কঠোর প্রমাণ
ਰਿੰਗ,রিং
ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ,পূর্ণসংখ্যার রিং
ਆਰ-ਏਕੀਕ੍ਰਿਤ,R- সংহত
ਰੂਟ,মূল
ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ,রুট অর্থ বর্গ
ਬਹੁਪਦ ਦਾ ਮੂਲ,বহুপদীর মূল
ਰੋਟੇਸ਼ਨ,ঘূর্ণন
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,রাউন্ডিং ত্রুটি
ਕਤਾਰ,সারি
ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ,সারি দ্বারা কলাম গুণন
ਕਤਾਰ ਬਰਾਬਰੀ,সারি সমতা
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,সারি ম্যাট্রিক্স
ਕਤਾਰ ਦਾ ਦਰਜਾ,সারি র‍্যাঙ্ক
ਕਾਠੀ ਬਿੰਦੂ,জিন বিন্দু
ਨਮੂਨਾ,নমুনা
ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ,নমুনা মানে
ਨਮੂਨਾ ਬਿੰਦੂ,নমুনা পয়েন্ট
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,সাধারন মাপ
ਨਮੂਨਾ ਸਪੇਸ,নমুনা স্থান
ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ,নমুনা স্ট্যান্ডার্ড বিচ্যুতি
ਨਮੂਨਾ ਸਰਵੇਖਣ,নমুনা জরিপ
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,নমুনা বৈচিত্র্য
ਨਮੂਨਾ,নমুনা
ਨਮੂਨਾ ਵੰਡ,নমুনা বিতরণ
ਨਮੂਨਾ ਗਲਤੀ,নমুনা ত্রুটি
ਨਮੂਨਾ ਅੰਤਰਾਲ,নমুনা ব্যবধান
ਨਮੂਨਾ ਵਿਧੀ,নমুনা পদ্ধতি
ਨਮੂਨਾ ਥਿਊਰੀ,নমুনা তত্ত্ব
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,প্রতিস্থাপন সহ নমুনা
ਸਕੇਲਰ,স্কেলার
ਸਕੇਲਰ ਖੇਤਰ,স্কেলার ক্ষেত্র
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,স্কেলার ম্যাট্রিক্স
ਸਕੇਲਰ ਮਲਟੀਪਲ,স্কেলার একাধিক
ਸਕੇਲਰ ਗੁਣਾ,স্কেলার গুণন
ਸਕੇਲਰ ਉਤਪਾਦ,স্কালে পণ্য
ਸਕੇਲਰ ਮਾਤਰਾ,স্কালের পরিমাণ
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,স্কেলার ট্রিপল পণ্য
scelene ਤਿਕੋਣ,দৃশ্যমান ত্রিভুজ
ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ,বিক্ষিপ্ত চিত্র
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,শ্রোডিঙ্গার সমীকরণ
ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ঋতু ওঠানামা
secant,সেক্যান্ট
secant ਢੰਗ,সেক্যান্ট পদ্ধতি
ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ,দ্বিতীয় ডেরিভেটিভ
ਦੂਜਾ ਕ੍ਰਮ,দ্বিতীয় ক্রম
ਅਨੁਭਾਗ,অধ্যায়
ਸੈਕਟਰ,সেক্টর
ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ,একটি বক্ররেখার অংশ
ਸਵੈ-ਸਬੰਧਤ,স্ব - সংলগ্ন
ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ,স্ব-সংলগ্ন অপারেটর
ਸਵੈ - ਸੰਜੋਗ,স্ব - সংঘবদ্ধ
semiaxis,semiaxis
ਅਰਧ ਚੱਕਰ,অর্ধবৃত্ত
ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,আধা-নির্দিষ্ট ম্যাট্রিক্স
ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ,আধা - নির্দিষ্ট দ্বিঘাত ফর্ম
ਅਰਧ ਸਮੂਹ,সেমিগ্রুপ
ਅਰਧ ਅੰਤਰਾਲ,আধা - ব্যবধান
ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ,আধা প্রধান অক্ষ
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,আধা গৌণ অক্ষ
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,বিভাজ্য বহুপদ
ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ,ভেরিয়েবলের বিচ্ছেদ
ਕ੍ਰਮ,ক্রম
ਕ੍ਰਮ ਸਿਧਾਂਤ,সিকোয়েন্সিং তত্ত্ব
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,অনুক্রমিক বিশ্লেষণ
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,অনুক্রমিক নমুনা
ਲੜੀਵਾਰ ਸਬੰਧ,সিরিয়াল পারস্পরিক সম্পর্ক
ਲੜੀ,সিরিজ
ਸੈੱਟ,সেট
ਸੈਕਸਟੈਂਟ,সেক্সট্যান্ট
Shewhart ਕੰਟਰੋਲ ਚਾਰਟ,Shewhart নিয়ন্ত্রণ চার্ট
ਚਿੰਨ੍ਹ,চিহ্ন
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ,একটি ম্যাট্রিক্সের স্বাক্ষর
ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ,দ্বিঘাত আকারের স্বাক্ষর
ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ,স্বাক্ষরিত নম্বর
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,তাত্পর্য স্তর
ਮਹੱਤਤਾ ਟੈਸਟ,তাৎপর্য পরীক্ষা
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,উল্লেখযোগ্য সংখ্যা
ਸਾਈਨ ਟੈਸਟ,সাইন পরীক্ষা
ਸਾਈਨਮ ਫੰਕਸ਼ਨ,signum ফাংশন
ਸਮਾਨ ਅੰਡਾਕਾਰ,অনুরূপ উপবৃত্তাকার
ਸਮਾਨ ਅੰਕੜੇ,অনুরূপ পরিসংখ্যান
ਸਮਾਨਤਾ,মিল
ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ,অনুরূপ ম্যাট্রিক্স
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,সহজ বন্ধ বক্ররেখা
ਸਧਾਰਨ ਸਬੰਧ,সহজ পারস্পরিক সম্পর্ক
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,সহজ সুরেলা গতি
ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ,সহজ র্যান্ডম স্যাম্পলিং
ਸਿੰਪਲੈਕਸ,সিমপ্লেক্স
ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ,সিমপ্লেক্স অ্যালগরিদম
ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ,সিমপ্লেক্স মূকনাট্য
ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ,সিম্পসনের এক - তৃতীয় নিয়ম
ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ,সিমুলেশন কৌশল
ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ,যুগপত ডিফারেনশিয়াল সমীকরণ
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,যুগপত সমীকরণ
ਸਾਈਨ,সাইন
ਸਾਈਨ ਕਰਵ,সাইন বক্ররেখা
ਸਿੰਗਲਟਨ,এককটন
ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ,একক মূল্যবান ফাংশন
ਇਕਵਚਨ ਅਟੁੱਟ,একবচন অবিচ্ছেদ্য
ਇਕੱਲਤਾ,এককতা
ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ,একবচন ম্যাট্রিক্স
ਇਕਵਚਨ ਹੱਲ,একক সমাধান
ਨਮੂਨੇ ਦਾ ਆਕਾਰ,নমুনার আকার
ਤਿੱਖੀ ਵੰਡ,তির্যক বিতরণ
skew-Hermitian ਮੈਟਰਿਕਸ,skew-Hermitian ম্যাট্রিক্স
ਤਿੱਖਾਪਨ,তির্যকতা
ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,তির্যক প্রতিসম ম্যাট্রিক্স
ਢਿੱਲਾ ਵੇਰੀਏਬਲ,স্ল্যাক পরিবর্তনশীল
ਢਲਾਨ,ঢাল
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,ঢাল গ্রেডিয়েন্ট
ਛੋਟੇ ਬਰੈਕਟ,ছোট বন্ধনী
ਨਿਰਵਿਘਨ ਕਰਵ,মসৃণ বক্ররেখা
ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ,মসৃণ ফাংশন
ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ,সময় সিরিজের মসৃণকরণ
ਸੂਰਜੀ ਸਿਸਟਮ,সৌর জগৎ
solenoidal ਵੈਕਟਰ,solenoidal ভেক্টর
ਠੋਸ,কঠিন
ਠੋਸ ਜਿਓਮੈਟਰੀ,কঠিন জ্যামিতি
ਦਾ ਹੱਲ,সমাধান
ਲੜੀ ਵਿੱਚ ਹੱਲ,সিরিজে সমাধান
ਹੱਲ ਮੈਟਰਿਕਸ,সমাধান ম্যাট্রিক্স
ਇੱਕ ਤਿਕੋਣ ਦਾ ਹੱਲ,একটি ত্রিভুজের সমাধান
ਹੱਲ ਸਪੇਸ,সমাধান স্থান
ਸੋਨੀਨ ਬਹੁਪਦ,সোনাইন বহুপদী
ਸਪੇਸ,স্থান
ਸਪੇਸ ਕਰਵ,স্থান বক্ররেখা
ਫੈਲਿਆ ਸੈੱਟ,স্প্যানিং সেট
ਸਥਾਨਿਕ correlogram,স্থানিক কোরিলোগ্রাম
ਵਿਸ਼ੇਸ਼ ਰੇਖਿਕ ਸਮੂਹ,বিশেষ লিনিয়ার গ্রুপ
ਵਿਸ਼ੇਸ਼ ਆਰਥੋਗੋਨਲ ਸਮੂਹ,বিশেষ অর্থোগোনাল গ্রুপ
ਖਾਸ ਗੰਭੀਰਤਾ,আপেক্ষিক গুরুত্ব
ਸਪੈਕਟ੍ਰਲ ਮੈਪਿੰਗ ਥਿਊਰਮ,বর্ণালী ম্যাপিং উপপাদ্য
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਸਪੈਕਟ੍ਰਮ,একটি ফাংশনের বর্ণালী
ਗੋਲਾ,গোলক
ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ,গোলাকার সমন্বয় ব্যবস্থা
ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਤਾਲਮੇਲ,গোলাকার মেরু স্থানাঙ্ক
ਗੋਲਾਕਾਰ ਤਿਕੋਣ,গোলাকার ত্রিভুজ
ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ,গোলাকার ত্রিকোণমিতি
ਚੂੜੀਦਾਰ,সর্পিল
ਵਰਗ,বর্গক্ষেত্র
ਵਰਗ ਬਰੈਕਟ,চতুস্কন বন্ধনী
ਵਰਗ ਏਕੀਕ੍ਰਿਤ,বর্গাকার সংহত
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,বর্গ ম্যাট্রিক্স
ਵਰਗਮੂਲ,বর্গমূল
ਨਮੂਨਾ ਲੈਣ ਦੇ ਪੜਾਅ,নমুনা নেওয়ার পর্যায়
ਪੌੜੀ ਫੰਕਸ਼ਨ,সিঁড়ি ফাংশন
ਮਿਆਰੀ ਭਟਕਣ,আদর্শ চ্যুতি
ਮਿਆਰੀ ਅੰਦਰੂਨੀ ਉਤਪਾਦ,আদর্শ অভ্যন্তরীণ পণ্য
ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ,ভারসাম্যের অবস্থা
ਸਥਿਰ ਕਰਵ,স্থির বক্ররেখা
ਸਥਿਰ ਬਿੰਦੂ,স্থির বিন্দু
ਸਥਿਰ ਮੁੱਲ,স্থির মান
ਅੰਕੜਾ,পরিসংখ্যান
ਅੰਕੜਾ,পরিসংখ্যানগত
ਅੰਕੜਾ ਡਾਟਾ,পরিসংখ্যানগত তথ্য
ਅੰਕੜਾ ਵੰਡ,পরিসংখ্যানগত বন্টন
ਅੰਕੜਾ ਅਨੁਮਾਨ,পরিসংখ্যানগত অনুমান
ਅੰਕੜਾ ਅਨੁਮਾਨ,পরিসংখ্যান অনুমান
ਅੰਕੜਾ ਮਾਡਲ,পরিসংখ্যান মডেল
