Hindi,Malayalam
सोरोसिस,സോറിസിസ്
बीजाणुधानी पुंज,സോറസ്
ध्वनि स्तर,ശബ്ദ നില
ध्वनिरोधी जैकेट,സൗണ്ട്പ്രൂഫ് ഇൻസുലേറ്റിംഗ് ജാക്കറ്റ്
"सदर्न शोषण, सदर्न ब्लॉटिंग",തെക്കൻ മായ്ക്കൽ
अंतरिक्ष अन्वेषण प्रौद्योगिकी,ബഹിരാകാശ പര്യവേക്ഷണ സാങ്കേതികവിദ്യ
"आकाश, अंतरिक्ष",ഇടം
"अवकाश, अंतराल",ഇടം
स्पैडिक्स,സ്പാഡിക്സ്
स्थानिक वितरण,സ്പേഷ്യൽ വിതരണം
स्थानिक मापक्रम,സ്പേഷ്യൽ സ്കെയിൽ
स्पैचुलाकार,മുഷിപ്പ്
"अंडजनन, समांडन",മുട്ടനാല്
"जलांडक, समांड",മുട്ടനാല്
भालाकार घास,കുന്തം പുല്ല്
जाति उद्भवन,സവിശേഷത
विशेष सृष्टि,പ്രത്യേക സൃഷ്ടി
"जाति, स्पीशीज",സ്പീഷീസ്
जाति संघटन,സ്പീഷിസ് കോമ്പോസിഷൻ
जाति-विविधरूपण,ഇനം വൈവിധ്യവൽക്കരണം
जाति विविधता,ഇനം വൈവിധ്യമാർന്ന
जातियों की पारस्परिक क्रिया,സ്പീഷിസുകൾ ഇടപെടൽ
जाति की पारस्परिक निर्भरता,സ്പീഷിസ് പരസ്പരശ്രാശീ
जाति तालिका,ഇനങ്ങളുടെ ഇൻവെന്ററി
जाति समृद्धता,ഇനം സമൃദ്ധി
विशिष्ट रूधिर वाहिनी,നിർദ്ദിഷ്ട രക്തക്കുഴൽ
विशिष्ट एंडोन्यूक्लिएज,നിർദ്ദിഷ്ട എൻഡോനോക്ലേസി
विशिष्ट एंजाइम,നിർദ്ദിഷ്ട എൻസൈം
विशिष्ट ऊष्मा,ആപേക്ഷിക താപം
विशिष्ट प्रतिरक्षा,നിർദ്ദിഷ്ട പ്രതിരോധശേഷി
विशिष्ट अणु,നിർദ്ദിഷ്ട തന്മാത്ര
विशिष्ट नाम,പ്രത്യേക പേര്
विशिष्ट ग्राही,നിർദ്ദിഷ്ട റിസപ്റ്റർ
विशिष्ट अभिज्ञान अनुक्रम,നിർദ്ദിഷ്ട തിരിച്ചറിയൽ ശ്രേണി
विशिष्ट अभिज्ञान स्थल,നിർദ്ദിഷ്ട തിരിച്ചറിയൽ സൈറ്റ്
"प्रतिदर्श, नमूना",മാതൃക
स्पेक्ट्रिन,സ്പെക്രിൻ
वाक् प्रेरक क्षेत्र,സ്പീച്ച് മോട്ടോർ ഏരിയ
शुक्राणु लाइसिन,ശുക്ലം ലിസിൻ
शुक्राणु,ശുക്ലം
शुक्रग्राहिका,ശുചതാത
वृषण रज्जु,സപ്പർമാറ്റിയ ചരട്
प्रशुक्राणु,ശുചീകരണങ്ങൾ (ഐഎ)
प्रशुक्राणुजन,ശുചനാത്മക
प्रशुक्राणुजनन,ശുചീകരണപരമായോസൈറ്റോജെനിസിസ്
शुक्राणुजनन,Spematogenesis
"शुक्राणुजनी कोशिका, शुक्राणुजन कोशिका",ക്ലീനക്ടൈനിക് സെൽ
शुक्राणुधर,ശുചനാവകം
बीजीपादप,സ്പെർമതി
शुक्राणु,സ്പെർമാറ്റോസോവ
शुक्राणुयन,ശുക്ലത
शुक्राणुरूपण,സ്പെർമിയോജെനിസിസ്
गोलकाय,സ്പീഷറോസോം
स्फैग्नम,സ്പാഗ്നം
स्फीनोडॉन,സ്ഫെനോഡൺ
स्फीनोप्सिड,Sphensid
स्फीनोप्सिडा,സ്ഫെനോപ്സിഡ
"गोलाकार, गोलीय",ഗോളാകൃതി
अवरोधिनी,സ്പിൻക്റ്റർ
कंटिकाकार कोशिका,സ്പിക്കുലാർ സെൽ
कंटिका,പശയമായ
"कणिशिका, लघुस्पाइक",പശയമായ
"कणिश, स्पाइक",സ്പൈക്ക്
"कणिशिका, स्पाइकिका",സ്പഷ്ടമായ
मेरुरज्जु,നട്ടെല്ല്
मेरु तंत्रिका,സുഷുമ്നാ നാഡി
"रीढ, मेरुदंड",നട്ടെല്ല്
शूल,നട്ടെല്ല്
कंटक,നട്ടെല്ല്
अर (परव),നട്ടെല്ല്
शूलमय,കറസ്
शूलिका,സ്പിൻല്യൂട്ട്
श्वासरंध्र,എ
सर्पिल,സര്പ്പിള
स्पाइरिलाइना,സുഷിപ്
"सर्पिलाणु, स्पिरिलम",സ്പീപ്പ്
स्पाइरोकीट,സൂചതീറ്റീവ്
स्पाइरोगाइरा,സ്പിരി
स्पाइरुला,പുര
स्पाइरुलाइना,സ്പിരുലിന
"तिल्ली, प्लीहा",പ്ളീഹ
संबंधन स्थल,സ്പ്ലിസ് സൈറ്റ്
संबंधनकाय,സ്പ്ലോസോം
संबंधन,സ്ലിഷിംഗ്
विपाटित जीन (अंतरायित),സ്പ്ലിറ്റ് ജീൻ (തടസ്സപ്പെട്ടു)
विपाटक,സ്പ്പിറ്റർ
जल का विभाजन,വെള്ളത്തിന്റെ വിഭജനം
"दूषित होना, खराब होना",ചീത്തയാകുക
अर,സംസാരിച്ചു
स्पंज,സ്പഞ്ച്
स्पंजिला,സ്പോഞ്ചില
स्पंजिन,ചെളീപാരി
स्पंजगुहा,സ്പോംഗോകോൽ
स्पंजी उत्थानक ऊतक,സ്പോഞ്ചി ഉദ്ധാരണ ടിഷ്യു
स्पंजी ऊतक,സ്പോഞ്ചി ടിഷ്യു
स्वतःजनन,സ്വയമേവയുള്ള തലമുറ
स्वतःउत्परिवर्तन,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
स्वतःजीवोद्भव,ജീവിതത്തിന്റെ സ്വാഭാവിക ഉത്ഭവം
स्वतःअभिक्रिया,സ്വതസിദ്ധമായ പ്രതികരണം
वलनीयन,സ്പൂളിംഗ്
बीजाणुधानी,സ്പോർംഗിയ
बीजाणु,ചിതറിപ്പോയ
बीजाणुधारी पर्ण,ബീജ ബിടിംഗ് ഇല
बीजाणुपर्ण,സ്പോറോഫിൽ
बीजाणु-उद्भिद,സ്പോറോഫൈറ്റ്
स्पोरोपॉलेनिन,സ്പോറോപോളെനെനിൻ
स्पोरोजोआ प्राणी,സ്പോറോസോൻ
बीजाणुज,സ്പോറോസോയിറ്റ്
धब्बेदार कस्कस,സ്പോട്ടഡ് കോസ്കസ്
बसंत दारू,സ്പ്രിംഗ് മരം
स्प्रूस (पाइसिया स्मिथीआना),കൂൺ (പിസിയ സ്മിതിയാന)
"दलपुट, कंट, शुंडिका, स्पर",പുല്പു
शल्की उपकला,സ്ക്വാമസ് എപിത്തീലിയം
"अपमर्दन, स्क्वास",സ്ക്വാഷ്
स्क्विड,കണവ
स्क्विला,സ്ക്വിമാ
स्थायीकरण,സ്ഥിരപ്പെടുത്തൽ
स्थायीकारी वरण,സെലക്ഷൻ സ്ഥിരീകരിക്കുന്നു
मृदास्थिरण,മണ്ണ് സ്ഥിരീകരിക്കുന്നു
"चित्ति, चट्टा लगाना",കൂനകൂട്ടുക
स्तंभ,കൂനകൂട്ടുക
स्टैक,കൂനകൂട്ടുക
"मंच क्लिप, स्टेज क्लिप",സ്റ്റേജ് ക്ലിപ്പ്
अभिरंजित प्रतिदर्श,സ്റ്റെയിൻ ഡ്യുസൈൻ
वृंत,തണ്ട്
पुंकेसर,സ്റ്റീമേൻ
बंध्य पुंकेसर,സ്റ്റാമിൻ
खड़ी फसल,ഒഴുകുന്ന വിള
स्थायी स्थिति,സ്റ്റാൻഡിംഗ് സ്റ്റേറ്റ്
"रकाव, स्टेपीज",സ്റ്റിയീസ്
स्टैफाइलोकोकस ऐल्बस,സ്റ്റാഫൈലോകോക്കസ് ആൽബസ്
"स्टारफिश, तारामीन",നക്ഷത്ര മത്സ്യം
"मंड, स्टार्च",അന്നജം
अचल केंद्रक,സ്റ്റേഷണറി ന്യൂക്ലിയസ്
स्टैटिन,സ്റ്റാറ്റിൻ
स्थिर प्रावस्था,സ്റ്റേഷൻ ഘട്ടം
संतुलन पुटी (संतुलन अंग),സ്റ്റാറ്റോസൈസ്റ്റ് (ബാലൻസ് അവയവം)
कानूनी निषेध,നിയമപരമായ നിരോധനം
घनत्व अति-प्रवणता,കുത്തനെയുള്ള സാന്ദ്രത ഗ്രേഡിയന്റ്
रंभ,സ്റ്റെലെ
ताराकार गुच्छिका,സ്റ്റെല്ലാർ ഗാംഗ്ലിയൻ
तारकीय विकास,സ്റ്റെല്ലാർ പരിണാമം
मूल कोशिका,വിത്ത് കോശം
तनुलवणी,സ്റ്റെനോഹാലിൻ
तनुतापी,സ്റ്റെനോതെർമൽ
स्टेन्ट,സന്നിഹിതനായ
"पद, सोपान, चरण",ഘട്ടം
स्टेपी,സ്റ്റെപ്പ്
"निर्जर्म, रोगाणुरहित",അണുവിമുക്തമായ
बंध्य,അണുവിമുക്തമായ
अनुर्वर,അണുവിമുക്തമായ
"निर्जर्म परिवेश, रोगरहित परिवेश",അണുവിമുക്തമായ ആംബിയന്റ്
बंध्यकर्मी मधुमक्खी,അണുവിമുക്തമായ തൊഴിലാളി തേനീച്ച
"निर्जर्मीकरण, विसंक्रमण",വഭരണം
अनुर्वरीकरण,വഭരണം
बंध्यीकरण,വഭരണം
"अधरक, स्टर्नम",സ്റ്റെർനം
उरोस्थि,സ്റ്റെർനം
स्टेरॉयड,സ്റ്റിറോയിഡ്
स्टेरॉयड हॉर्मोन,സ്റ്റിറോയിഡ് ഹോർമോൺ
स्टेरॉल,സ്റ്റെറോൾ
स्टेरॉल अणु,സ്റ്റിറോൾ തന്മാത്ര
स्टेथोस्कोप,സ്റ്റെതസ്കോപ്പ്
अनुलग्नी,പശിമയുള്ള
दृढ़रोम,കടുപ്പമുള്ള മുടി
वर्तिकाग्र,കളങ്ക
दृक् बिंदु,കളങ്ക
पक्ष बिंदु,കളങ്ക
क्लोम छिद्र (कंचुकी ट्यूनिकेट का),കളങ്ക
श्वास छिद्र (वातक का),കളങ്ക
मृत जन्म,ഇപ്പോഴും ജനനം
अवस्तंभ मूल,സ്റ്റിൽറ്റ് റൂട്ട്
उद्दीपक,ഉത്തേജക
उद्दीपन,ഉത്തേജകമായ
उद्दीपन,ഉത്തേജനം
"दंश-रे, दंश शंकुश",തീവ്ര
दंशन कोशिका,കുത്തറിംഗ് സെൽ
दुर्गंधी कंपोस्ट,ദുർഗന്ധം കമ്പോസ്റ്റൻ
अनुपर्ण,അടിമളം
विलोड़न प्रकार,ഇളക്കിയ തരം
स्कंध,സംഭരിക്കുക
पशुधन,സംഭരിക്കുക
प्रभव,സംഭരിക്കുക
भूस्तारी,മോളോൺ
आमाशय,വയറ്
रंध्र,സ്റ്റോമറ്റ
रंध्र सघनता,സ്റ്റോമറ്റൽ സാന്ദ്രത
स्टोमोकॉर्ड़ेटा,സ്റ്റാമുഖോർഡാറ്റ
"तूफानी प्रावस्था, झंझावात प्रावस्था",കൊടുങ്കാറ്റുള്ള ഘട്ടം
"रोध, अवरोध",നിർത്തുക
प्रभेद,അതിക്ലേശം
पादप में अनुकूलन के प्रति कार्यनीति,പ്ലാന്റിൽ പൊരുത്തപ്പെടുത്തലിന്റെ തന്ത്രം
वनस्पति स्तरण,സസ്യജാലങ്ങളുടെ സ്ട്രിഫിക്കേഷൻ
स्तरित शल्की केरेटिनित (शृंगित) उपकला,സ്ട്രാറ്റഡ് സ്ക്വാമസ് കെറേറ്റിൻ എപിത്തീലിയം
समताप सीमा,സ്ട്രാറ്റോക
समतापमंडल,സ്ട്രാറ്റോസ്ഫിയർ
समतापमंडलीय,സ്ട്രാറ്റോസ്ഹെരിക്
"किण स्तर, स्ट्रेटम कॉर्नियम",സ്ട്രാറ്റം കോർറം
अंकुरण स्तर,സ്ട്രാറ്റം ജെർമിനാറ്റിവം
कणी स्तर,സ്ട്രാറ്റം ഗ്രാനുലോസം
स्वच्छ स्तर,സ്ട്രാറ്റം ലൂസിദം
स्ट्रॉबेरी,സ്ട്രോബെറി
प्रवाही गति,സ്ട്രീമിംഗ് ചലനം
स्ट्रेप्टोबेसीलस,സ്ട്രെപ്റ്റോബാസിലസ്
स्ट्रेप्टोकोकस,സ്ട്രെപ്റ്റോകോക്കസ്
स्ट्रेप्टोकोकस न्यूमोनी,സ്ട്രെപ്റ്റോകോക്കസ് ന്യുമോണിയ
स्ट्रेप्टोकाइनेस,സ്ട്രെപ്റ്റോകിനേസ്
रेखित आकृति,ശ്രദ്ധാപൂർവ്വം
रेखित पेशी,കക്ഷിയേറിയ പേശി
"रेखा, धारी",പദം
रेखांकन,പദം
पूर्ण परासरण नियामक,കർശനമായ ഓസ്മോറെഗുലേറ്റർ
स्ट्राइगा,സ്ട്രെയിറ്റ്
पट्टीदार खेती,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
"शंकु, प्रशृंखल, स्ट्रोबिलस",സ്ട്രോബിലസ്
तूफानी जल,സ്ട്രോം വെള്ളം
पीठिका,സരശാസ്തം
पीठिकाय ऊतक,സ്ട്രോമൽ ടിഷ്യു
प्रबल अपचायक कारक,ശക്തമായ കുറയ്ക്കുന്ന ഏജന്റ്
स्ट्रॉन्शियम-90,സ്ട്രോൺലിയം -90
संरचनात्मक प्रोटीन,ഘടനാപരമായ പ്രോട്ടീൻ
जीवन-संघर्ष,അസ്തിത്വത്തിനായി പോരാടുക
स्ट्रूथियो,സ്ട്രണിയോ
स्ट्रिकनीन,സ്ട്രൈക്നിൻ
वृद्धिरोध,മുരടിച്ച വളർച്ച
"स्तंभन, वृद्धिरोध",മുരടിക്കുന്ന
वर्तिका,ശൈലി
"शूक, कंटिका",ശൈലി
वर्तिका पाद (वन.),സ്റ്റൈലോപോഡിയം
"शूकपाद, निकटपाद (प्राणी.)",സ്റ്റൈലോപോഡിയം
भूपृष्ठीय आपरिवर्तन,സബ് ഏരിയൽ പരിഷ്ക്കരണം
उपसंर्वधन,ഉപമടികള്
अवमृदा,ഉപവിഭാഗം
उप-एकक,ഉപ യൂണിറ്റ്
उपइकाई,ഉപ യൂണിറ്റ്
"उपवर्ग, उपक्लास",ഉപക്ലാസ്
अधोजत्रुक धमनी,സബ്ക്ലാവിയൻ ധമനി
अवत्वक्,Subcutaneeave
उपरेशा,ഉപഫിബ്രെ
व्यक्तिनिष्ठ उपागम,ആത്മനിഷ്ഠമായ സമീപനം
अधोजिह्वा-ग्रंथि,ഗൾബ്യൂവൽ ഗ്രന്ഥി
अवचिबुकीय गुच्छिका,മുപ്പത്തിയ ഗാംഗ്ലിയൻ
अवचिबुकीय लारग्रंथि,ഉപരിതല ഗ്രന്ഥി
निमग्न,വെള്ളത്തിൽ
निमग्न पत्ती,വെള്ളത്തിൽ മുങ്ങിയ ഇല
निमज्जन,മുത്തം
उपमध्यकेंद्री,കീസംമുട്ടറിന്
अधःश्लेष्मिका,സബ്മുകുസോസ
अवश्लेष्मिक झिल्ली,സബ്മുകുസോസ
अधस्तंत्रिका वाहिनी,ഉപശ്വര കപ്പൽ
अधोग्रसिका गुच्छिका,ഉപസോഫേഷ്യൽ ഗാംഗ്ലിയൻ
उपसमष्टि,ഉപവിഭാഗം
उपजाति,ഉപജാതികൾ
अधोमंच संग्राही,ക്രമീകരണശാല
प्रतिस्थापन,പകരമാറ്റം
अधोरंध्री कोष्ठ,പ്രെസ്റ്റമാറ്റൽ ചേമ്പർ
क्रियाधार बंधन स्थल,സബ്സ്റ്റേറ്റ്-ബൈൻഡിംഗ് സൈറ്റ്
क्रियाधार,കെ.ഇ.
अवस्तर,കെ.ഇ.
"आधार, अधःस्तर",സബ്സ്ട്രാറ്റം
उपोष्ण,ശപഥം
उपनलिका,Subtubule
उत्तरोत्तर उच्चतर पोषी स्तर,തുടർച്ചയായ ഉയർന്ന ട്രോഫിക് ലെവൽ
सक्सिनेट डिहाइड्रोजेनेस,Suspate dehyprogeenase
सक्सीनिक डीहाइड्रोजेनेस,സുമിനിക് ഡെഹൈഡ്രോജെനേസ്
सक्सिनिल सहएंजाइम,Sucsinil Cozenyme
गूदेदार प्रकृति,തടസ്സം
"गूदेदार, मांसलोद्भिद्",ചൂഷണം
अंतःभूस्तारी (वन.),സക്കർ
चूषक (प्राणी.),സക്കർ
चूषक मीन,സക്കർ ഫിഷ്
"चूषक जड़, चूषक मूल",കുടിലുകളുടെ റൂട്ട്
सुक्रोस,സുക്രഫ്
"शर्करा, चीनी",പഞ്ചസാര
परिखा (छोटी खाँच),സൾക്കസ് (ചെറിയ തോപ്പ്)
"गंधक, सल्फर",സൾഫൂർ
गंधक कणिका,സൾഫർ ഗ്രാനുലേ
सनई,സൂഹെംപ്പ്
सनड्यू,സാദ്രുവപ്രദേശം
"गर्तिक रंध, गर्तिक वातरंध्र",മുങ്കെൻ സ്റ്റോമറ്റ
धूप,സൂരപകാശം
अधिवर्ग,സൂപ്പർക്ലാസ്
अधिकुंडलन,സൂപ്പർ കോയിലിംഗ്
ऊर्ध्व और अधो शल्किका,മികച്ചതും താഴ്ന്നതുമായ പാലിയ
ऊर्ध्वमस्तिष्क वृंतक,മികച്ച സെറിബെല്ലാർ പെഡങ്കിൾ
"ऊर्ध्व वप्र, ऊर्ध्व कॉलिकुलस",മികച്ച കോളിക്ലസ്
अधि मादा,മികച്ച സ്ത്രീ
अधि नर,മികച്ച പുരുഷന്
ऊर्ध्व आंत्रयोजनी गुच्छिका,മികച്ച മെസെന്ററിക് ഗാംഗ്ലിയൻ
ऊर्ध्ववर्ती अंडाशय,മികച്ച അണ്ഡാശയം
अधिप्लवी,അസന്യായ
अध्यारोपित,അതിശയകരമായ
मूर्धाक्षर,സൂപ്പർസ്ക്രിപ്റ്റ്
मूर्धांक,സൂപ്പർസ്ക്രിപ്റ്റ്
अधिग्रसिका गुच्छिका,സുപ്രൈസോഫേഷ്യൽ ഗാംഗ്ലിയൻ
अध्यंसफलक,സുപാസ്കപ്പുല
पृष्ठ प्रतिजन,ഉപരിതല ആന്റിജൻ
पृष्ठ क्षेत्र,ഉപരിതല പ്രദേശം
पृष्ठ वासी,ഉപരിതല നിവാസി
सतह निर्जर्मीकरण,ഉപരിതല വന്ധ്യംകരണം
"शल्य-कर्म, शल्य चिकित्सा विज्ञान",ശസ്ത്രക്രിയ
शल्य अंतःक्षेप,ശസ്ത്രക്രിയാ ഇടപെടൽ
कोखदायी माँ,സരോഗേറ്റ് അമ്മ
उत्तरजीविता,അതിജീവനം
सुग्राहिता,സാധ്യത
निलंबन संवर्ध,സസ്പെൻഷൻ സംസ്കാരം
निलंबन-स्नायु,സംശയാസ്പദമായ ലിഗമെന്റ്
संधारणीय कृषि,സുസ്ഥിര കൃഷി
संधारणीय विकास,സുസ്ഥിര വികസനം
सीवन,ഉറച്ചുനിൽക്കുക
स्वेडबर्ग मात्रक,സ്വെഡ്ബെർഗ് യൂണിറ്റ്
पुच्छपंख तितली,വാലുള്ള തൈല ചിത്രശലഭം വിഴുങ്ങുക
निगलना,വിഴുങ്ങൽ
अनूप,ചതുപ്പുനിലം
"दल, वृंद, झुंड",ജനക്കൂട്ടം
स्वेद,വിയര്ക്കുക
स्वेद ग्रंथि,വിയർപ്പു ഗ്രന്ഥി
स्वेदन,വിയർപ്പ്
स्वेदलता,വിയർപ്പ്
स्वीट क्लोवर,സ്വീറ്റ് ക്ലോവർ
स्विस चीज,സ്വിസ് ചീസ്
असिमीन,കൊമ്പൻസ്രാവ്
असिपुच्छ मीन,വാൾടെയിൽ മത്സ്യം
साइकॉन,പങ്ക്
"अंजीरफल, साइकोनस",സൈകോൺ
सहजीवी,സിംഹിപ്പിയൻ
सहजीवी,ശകിട്ടിയായ
सहजीविता,കൈശീയമാക്കല്
सहजीवी नाइट्रोजन यौगिकीकारी,സിമ്പിറ്റിക് നൈട്രജൻ ഫിക്സർ
सहजीवी नाइट्रोजन यौगिकीकरण,സിമ്പിറ്റിക് നൈട്രജൻ ഫിക്സേഷൻ
प्रतीक,പതീകം
प्रतीकात्मक,പതീകാത്മകമായ
सममित,സമമിതി
अनुकंपी,കരുണാര്ദമായ
अनुकंपी गुच्छिका शृंखला,സഹതാപ ഗാംഗോൺ ശൃംഖല
समस्थानिक जाति उद्भवन,സിമെപ്പാട്രിക് തരം
संधान,സിംഹസിസ്
संद्रव्य,സിംപ്ലാസ്
संसुघट्य पथ,Smlatical path
सहगमन,സിസ്റ്റി
अंतर्ग्रथन,സിട്രസേബ്
सिनैप्सिड,സാപ്പ്സിഡ്
अभिक्रम,സിപ്ലിഫിക്കേഷൻ
सूत्रयुग्मन,സിപ്ലിഫിക്കേഷൻ
"अंतर्ग्रथित विदर, अभिक्रमी विदर",സിനാപ്റ്റിക് പിളർപ്പ്
"अंतर्ग्रथनी गाँठ, अभिक्रमी गाँठ",സിനാപ്റ്റിക് നോബ് (നോട്ട്)
"अंतर्ग्रथनी आशय, अभिक्रमी आशय",സിനാപ്റ്റിക് വെസിക്കിൾ
युग्मसूत्री सम्मिश्र,സിനിപ്റ്റോട്ടെമൽ കോംപ്ലക്സ്
युक्तांडपी,സമന്വയം
बहुकेंद्रकी (वन.),സിനുസൃതമായി
संकोशिका (प्राणी.),സിനുസൃതമായി
संलक्षण,രോഗലക്ഷണവര്ഗൈകം
संपारिस्थितिकी,പര്യവശ്വാസ
सहाय कोशिका,സെന്പേർജിദ്
योगवाही,സൈനജിസ്റ്റിസം
युग्मकसंलयन,സിങ്കാമി
"स्रावगुहा, श्लेष्मल गुहा",സിനോവിന്റെ അറ
श्लेषमल तरल,സംയോജന ദ്രാവകം
संश्लेषण,സിന്തസിസ്
संश्लेषित,കൃതിമമായുണ്ടാക്കിയ
संश्लेषिक लक्षण,സിന്തറ്റിക് പ്രതീകം
सिफिलिस,സിഫിലിസ്
वर्गीकरण विज्ञान,പാതം
दैहिक परिसंचरण,വ്യവസ്ഥാപരമായ രക്തചംക്രമണം
दैहिक विकार,വ്യവസ്ഥാപരമായ തകരാറ്
प्रकुंचन,സ)
T-कोशिकाविष कोशिका,ടി-സൈറ്റോടോക്സിക് സെൽ
T-सहायक कोशिका,ടി-ഹെപ്പർ സെൽ
अनुचलन गति,തന്ത്രപരമായ പ്രസ്ഥാനം
स्पर्श उद्दीपक,സ്പർശിക്കുന്ന ഉത്തേജനം
टेडपोल,തദ്വികരം
टीनिया,ടെനിയ
टैगेटीज़ पेटुला (गैंदा),ടാഗറ്റുകൾ പെറ്റുല
टाइचुंग नेटिव-I,തൈചുംഗ് നേറ്റീവ് ഞാൻ
"इमली, टैमेरिंड",പുഴലിക്കല്
"झाऊ, टेमेरिक्स",കടമരിക്സ്
अनुबद्ध पुनरावर्तक,ടാൻഡം ആവർത്തിക്കുന്നു
तेंदु,തണ്ടു
टैनिन,ടാനിൻ
मूसला जड़ तंत्र,റൂട്ട് സിസ്റ്റം ടാപ്പുചെയ്യുക
फीताकृमि,ടേപ്പ് പുഴു
टेपीटम,ടതറ്റം
टैपियोका (कसावा),മരച്ചീനി
विरुपजनक,താരത്തോജെൻ
टैरक्सकम,താരാക്ചോം
"गुल्फ, टार्सल, गुल्फी",മാരസൽ
टार्सियर सीमियन्स,ടാർസിയർ സിമ്യൻസ്
"गुल्फ, टार्सस",ടാർസസ്
स्वाद कलिका,രസമുകുളങ്ങള്
स्वाद रंध्र,സുഖം
स्वादग्राही,രുചി റിസപ്റ്റർ
चलावयवता,തൗട്ടോമെറിസം
टैक्सॉल,ടാക്സോൾ
"वर्गक, टैक्सोन",ടാക്സൺ
वर्गिकीय समूह,ടാക്സോണമിക് ഗ്രൂപ്പ്
वर्गिकीय पदानुक्रम,ടാക്സോണമിക് ശ്രേണി
वर्गिकीविज्ञ,ടാക്കോണമിസ്റ്റ്
वर्गिकी,ടാക്സോണമി
T-डी.एन.ए.,ടി-ഡിഎൻഎ
प्रौद्योगिकी,സാങ്കേതികവിദ
छादक झिल्ली,ടെക്റ്റോറിയൽ മെംബ്രൺ
"प्रवार, टेगमेन",ടെഗ്മെൻ
अध्यावरण,തുമന്ദം
टीकॉइक अम्ल,Teichoic acch
तार संकेत संचरण,ടെലിഗ്രാഫിക് സിഗ്നൽ ട്രാൻസ്മിഷൻ
"उन्मस्तिष्क, टेलेन्सेफैलॉन",ടെലിഫാലോൺ
अंत्यकेंद्री,ടെലോസെൻറ്
अंत्यांश,ടെലമീറി
अंत्यावस्था,ടെലോളേസ്
अंतःखंड,ടെലോളേസ്
शीतोष्ण,മിതശീ
शीतोष्ण पृथुपर्णी वन बायोम,മിതശീതോഷ്ണ ബ്രോഡ് ലീഫ് ഫോറസ്റ്റ് ബയോം
शीतोष्ण शंकुवृक्ष वन,മിതശീതോഷ്ണ കോണിഫറസ് ഫോറസ്റ്റ്
शीतोष्ण घासस्थल,മിതശീതോഷ്ണ പുൽമേടാണ്
शीतोष्ण सूची-पर्ण वन बायोम,മിതശീതോഷ്ണ ലീഫ് ഫോറസ്റ്റ് ബയോം
तापमान,താപനില
"टेम्प्लेट, रूपदा",ടെംപ്ലേറ്റ്
टेम्प्लेट डी.एन.ए.,ടെംപ്ലേറ്റ് ഡിഎൻഎ
शंख,താൽക്കാലിക
कालगत,താൽക്കാലിക
कालिक संबंध,താൽക്കാലിക
शंख-अस्थि,താൽക്കാലിക അസ്ഥി
शंख पालि,താൽപാദകമായ ലോബ്
कंडरा,ചലനഞരന്വ്
प्रतान,പരീക്ഷണങ്ങൾ
स्पर्शक,പറ്റം
टेरेबेला,തെരേബെല്ല
टेरिडो,ടെറിഡോ
अंत्य कली,ടെർമിനൽ മുകുളം
समापन,അവസാനിപ്പിക്കല്
समापन कोडॉन,അവസാനിപ്പിക്കൽ കോഡൺ
टपन,ടെർപഞ്ച്
"स्थलीय, पार्थिव",ഭൗചര്യത
स्थलीय समुदाय,ഭൗമശാസ്ത്ര സമൂഹം
स्थलीय पादप,ഭൗതികമായ പ്ലാന്റ്
स्थलीय कशेरुकी (प्राणी),ടെറസ്ട്രിയൽ കശേരുക്കൾ
बंगाल की विभीषिका,ബംഗാളിന്റെ ഭീകരത
तृतीयक,മൂന്നാർതി
तृतीयक कोशिका भित्ति,മൂന്നാമത്തെ സെൽ മതിൽ
तृतीय कल्प,മൂന്നാമത്തെ കാലയളവ്
परीक्षार्थ प्रसंकर,ടെസ്റ്റ് ക്രോസ്
बीजचोल,പരീക്ഷണ
टेस्टोस्टेरोन,ടെസ്റ്റോസ്റ്റിറോൺ
वृषण पालिका,ടെസ്റ്റിക്കുലാർ ലോബുൾ
वृषण,ടെസ്റ്റിസ്
टैस्ट्यूडो (टेस्टुडो),ടെസ്റ്റുഡോ
टिटेनस आविष,ടെറ്റനസ് ടോക്സിൻ
"पेशी-तनाव, अपतानिका",ടെറ്റണി
टैट्रासाइक्लिन,ടെട്രാസിക്ലിൻ
चतुष्क,ടെട്രാട്
"चतुष्टय, चतुष्टयाणु",ടെട്രാമർ
चतुष्टयी,ടെട്രാവൈസ്
थैलेमिफ्लोरी,തലമിഫ്ലോറേ
पुष्पासन,തലലമസ്
थैलाभ काय,തലോഡ് ബോഡി
थैलोफाइटा,തലോഫൈറ്റ
थैलस,തള്ളുസ്
छाजन सामग्री,ഇറ്റ്ച്ചിംഗ് മെറ്റീരിയൽ
प्रावरकी कोशिका,തക്കൽ സെൽ
गर्तदंती,തെക്കോഡോണ്ട്
जननद्रव्य सिद्धांत,ജെർംപ്ലാസ്മിയുടെ സിദ്ധാന്തം
वंशागति सिद्धांत,അവകാശത്തിന്റെ സിദ്ധാന്തം
प्राकृतिक वरण सिद्धांत,സ്വാഭാവിക തിരഞ്ഞെടുപ്പിന്റെ സിദ്ധാന്തം
पैंजीनवाद,പാംഗിനസിസ് സിദ്ധാന്തം
