Bengali,Hindi
রোটারি টিলেজ,घूर्णी जुताई
ঘূর্ণন চারণ,क्रमिक चराई
রাউগেজ,"मोटा चारा, रूक्षअंश"
সারি ফসল,"पंक्ति फसल, पंक्तिबद्ध फसल"
সারি ইন্টারক্রপিং,पंक्ति अंतःफसल
আরটিএস পানীয়,तत्काल सेवा पेय
রানার,उपरी भूस्तारी
রান-অফ কৃষিকাজ,अपवाह खेती
রান অফ,अपवाह जल
গ্রামীণ আঞ্চলিক ব্যাংক,क्षेत्रीय ग्रामीण बैंक
মূলা,मूली
বৃষ্টি গাছ,विलायती सीरिस
কিসমিন,किशमिश
রামবুটান,रैम्बूटान
রাঙ্গুন লতা,रंगून की बेल
র‌্যাপিড,राई
রাস্পবেরি,रसभरी
ইঁদুর-লেজ মূলা,"सुंगरा, मुंगरा"
বেত,बेत
লাল সিডার (টুনা),तून
লাল ক্লোভার,त्रिपत्रा
লাল সিল্ক গাছ,सेमल
রিড ঘাস,नरकुल
রোডস ঘাস,रोड्स घास
রোডোডেনড্রন,बोरंश
রুস,तातरी
ভাত,चावल
রিডজড লাউ,नसदार तोरई
গোলাপ,गुलाब
গোলাপ বেরি,गुलाब जामुन
রোজমেরি,रसभरी
রাউন্ড লাউ,टिंडा
রাবার,रबड़
ইঁদুর,चूहा
লাল খেজুর উইভিল,लाल ताड़-घुन
লাল কুমড়ো বিটল,कद्दू की लाल भृंग
গণ্ডার পোকা,राइनोसिरस भृंग
ভাত Weevil,सुरसुरी
স্যালাইন ক্ষারীয় মাটি,लवणी क्षारीय मृदा
লবণাক্ত মাটি,लवण मृदा
লবণাক্তকরণ,लवणीभवन
লালা গ্রন্থি ক্রোমোজোম,लार ग्रंथि गुणसूत्र
লবণ,लवण
লবণ-প্রভাবিত মাটি,लवण प्रभावित मृदा
লবণ সূচক,लवण सूचकांक
লবণের চাপ,लवण प्रतिबल
লবণ সহনশীলতা,लवण सह्यता उच्छलन
নমুনা,प्रतिदर्श
নমুনা ত্রুটি,प्रतिचयन त्रुटि
স্যাম্পলিং ইউনিট,"प्रतिचयन मात्रक, नमूना मात्रक"
নমুনা,प्रतिचयन
বালি,बालू
স্যান্ডি ক্লে,बलुई मृत्तिका
স্যান্ডি লোম,बलुई दोमट
বেলে মাটি,"बलुई मिट्टी, बलुई मृदा"
এসএপি,रस
চারা,पौध
স্যাপোনিফিকেশন মান,साबुनीकरण मान
স্যাটেলাইট ডিএনএ,अनुषंगी डीएनए
স্যাটেলাইট আগাছা,अनुषंगी खरपतवार
স্যাচুরেটেড বাষ্প চাপ,संतृप्त वाष्प दबाव
সাভানা,सवाना (घास के मैदान)
স্ক্যাফোল্ড প্রোটিন,आलंबी प्रोटीन
স্কেপ,"स्केप, प्रवृंत"
স্কারিফিকেশন,क्षतचिह्न
স্কিয়ন,"सायन, सांकुर"
সাইফাইটস,छायाप्रिय पौधे
মৌসুমী চক্র,ऋतुनिष्ठ चक्र
মৌসুমী খরা,"मौसमी सूखा, मौसमी अनावृष्टि"
মৌসুমী উদ্ভিদ,मौसमी पादप
গৌণ বৃদ্ধি,द्वितीयक वृद्धि
গৌণ উদ্ভিদ পুষ্টি,द्वितीयक पादप पोषक (तत्व)
গৌণ উত্পাদনশীলতা,द्वितीयक उत्पादकता
মাধ্যমিক চাষ,द्वितीयक भूपरिष्करण
শেড,झाड़ी
বীজ জন্মগ্রহণকারী ছত্রাক,बीजोढ़ कवक
বীজ শংসাপত্র,बीज प्रमाणीकरण
বীজ শক্ত করা,बीज दृढ़ीकरण
বীজ চিকিত্সা,बीजोपचार
বীজ-কাম-ফার্টিলাইজার ড্রিল,बीज एवं उर्वरक बुवाई यंत्र
চারা,पौध
সিপেজ,अंतःस्रवण
পৃথকীকরণ,विसंयोजन
নির্বাচনযোগ্য চিহ্নিতকারী,वरणयोग्य चिह्नक
নির্বাচন চাপ,वरण दबाव
নির্বাচনী ভেষজনাশক,वरणात्मक शाकनाशी
নির্বাচনী সূচক,वरणात्मकता सूचकांक
স্ব সার,स्वः निषेचन
স্বনির্ভরতা,आत्म-निर्भरता
স্ব পাতলা ক্ষমতা,स्वतः विरलन क्षमता
স্ব-ফলস্বরূপ,स्वतः फलदायी
স্ব-অসম্পূর্ণতা,स्वः असंगतता
স্বার্থপর ডিএনএ,स्वार्थी डीएनए
আধা-শুকনো,अर्ध शुष्क
সংজ্ঞাবহ মূল্যায়ন,संवेदी आकलन
সিপাল,बाह्य दल
অনুক্রমিক ক্রপিং,क्रमिक सस्यन
সিরিয়াল হ্রাস,क्रमिक तनुता
সেরিকালচার,रेशमकीट पालन
সেরোলজি,सीरम विज्ञान
সিরাম,सीरम
যৌন-সংকল্প,लिंग निर्धारण
সেক্স-লিঙ্কেজ,लिंग सहलग्नता
যৌন প্রচার,लैंगिक प्रवर्धन
শীট ক্ষয়,परत अपरदन
শেলিং,निखोलना
আশ্রয় বেল্ট,हवा के विरुद्ध रोक
স্বল্প দিনের উদ্ভিদ,अल्प प्रदीप्तकाली पादप
স্বল্প-তরঙ্গ বিকিরণ,लघु - तरंगदैर्घ्य विकिरण
শাটল ভেক্টর,"बहुपोषी संवाहक, शटल संवाहक"
ভাইবোন,सहोदर
সিকেল সেল অ্যানিমিয়া,दात्र कोशिका अरक्तता
সিগময়েড বক্ররেখা,सिग्माभ वक्र
সংকেত অনুমান,संकेत परिकल्पना
তাত্পর্য পরীক্ষা,सार्थकता परीक्षण
সিলেজ,साइलेज (चारा)
সিলো,भंडारण पात्र
পলি,"माद, तलछट"
পলি দোআঁশ,तलछटी दोमट
সিলভিকালচার,वनवर्धन
ডুবে,"गर्त, हौदी, सिंक"
ডুবে ক্ষমতা,विलय क्षमता
বোন ক্রোমাটিড,सहअर्धसूत्र
সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা,स्थान-विशिष्ट पोषक तत्व प्रबंधन
স্কিউ বিতরণ,वैषम्य वितरण
সারি রোপণ এড়িয়ে যান,पंक्ति अंतराल रोपण
স্লাইম ছাঁচ,अवपंक फफूंदी
ধীর মুক্তি সার,मंद निर्मुक्त उर्वरक
কর্দম,आपंक
স্লারি,कर्दम
স্মুথ ফসল,शमनक फसलें
সামাজিক বনায়ন,सामाजिक वानिकी
সোড সংস্কৃতি,सतृणभूमि कृषि
সোড,सॉड घास
সোডিক মাটি,सॉड मृदा
সোডিয়াম শোষণ অনুপাত,सोडियम अवशोषण अनुपात
সোডিয়াম পাম্প,सोडियम पंप
নরম-কাঠের গ্রাফটিং,मृदुकाष्क कलमबंदी
মাটি আনুগত্য,मृदा आसंजन
মাটির বায়ুচালনা,मृदा वातन
মাটির সমষ্টি,मृदा पुंज
মাটির ক্ষারতা,मृदा क्षारीयता
মাটি সংশোধন,"भूमि शोधन, भूमि सुधार"
মাটি বিশ্লেষণ,मृदा विश्लेषण
মাটির জীববৈচিত্র্য,मृदा जैव विविधता
মাটি জীববিজ্ঞান,मृदा जैविकी
মাটির শ্রেণিবিন্যাস,मृदा वर्गीकरण
মাটি কলয়েড,मृदा कोलॉइड
মাটির সংযোগ,मृदा संहतीकरण
মাটি কন্ডিশনার,मृदा अनुकूलक
মাটি সংরক্ষণ,मृदा संरक्षण
মাটি ভূত্বক,मृदा पपड़ी
মাটির অবক্ষয়,मृदा निम्नीकरण
মাটি ক্ষয়যোগ্যতা ফ্যাক্টর,मृदा अपरदनीयता कारक
মাটির উর্বরতা,मृदा उर्वरता
মাটি জেনেসিস,मृदा उत्पत्ति
মাটির স্বাস্থ্য,मृदा स्वास्थ्य
মাটি দিগন্ত,मृदा संस्तर
মাটির ম্যাক্রোর্গানিজম,मृदा वृहद्जीव
মাটি পরিচালনা,मृदा प्रबंधन
মাটির মাইক্রোবায়োলজি,मृदा सूक्ष्म जैविकी
মাটির অণুজীব,मृदा सूक्ष्मजीव
মাটির আর্দ্রতা ঘাটতি,मृदा नमी अल्पता
মাটি জৈব পদার্থ,मृदा कार्बनिक पदार्थ
মাটি পোরোসিটি,मृदा सरंध्रता
মাটির উত্পাদনশীলতা,मृदा उत्पादकता
মাটির প্রোফাইল,मृदा परिच्छेदिका
মাটির গুণমান,मृदा गुणवत्ता
মাটির প্রতিক্রিয়া,मृदा अभिक्रिया
মাটি প্রতিরোধ,मृदा प्रतिरोध
মাটির লবণাক্ততা,मृदा लवणता
মৃত্তিকা বিজ্ঞান,मृदा विज्ञान
মাটি অসুস্থতা,मृदा रुग्णता
মাটি সিভিং,मृदा छानना
মাটি সমাধান,मृदा विलयन
মাটি জীবাণুমুক্ত,मृदा निर्जर्मीकारक
মাটির কাঠামো,मृदा संरचना
মাটি সাসপেনশন,मृदा निलंबन
মাটি পরীক্ষা,मृदा परीक्षण
মাটির টেক্সচার,मृदा गठन
মাটির জলের সম্ভাবনা,मृदा-जल विभव
ভূগর্ভস্থ পানি,मृदाजल
সৌর ধ্রুবক,सौर स्थिरांक
সৌর বিকিরণ,सौर विकिरण
সৌর বর্ণালী,सौर वर्णक्रम
সোলারাইজেশন,"सौर्यन, सूर्यीकरण"
একমাত্র ফসল,एकल फसल
দ্রবণীয় সোডিয়াম শতাংশ,घुलनशील सोडियम प्रतिशत
দেহকোষ,कायिक कोशिका
সোম্যাটিক ভ্রূণ,कायिक भ्रूण
সোম্যাটিক হাইব্রিডাইজেশন,कायिक संकरण
জোরে আঘাত,ज्वार क्षति
এসওএস জিন,क्षतिपूरक जीन
দক্ষিণ ব্লটিং,सदर्न शोषण
ব্যবধান (উদ্ভিদ),दूरी (पादप)
স্প্যাডিক্স,"स्पेडिक्स, स्थूलमंजरी"
স্পাথ,स्पेथ
বিশেষ ব্যবস্থা,विशेष विन्यास
বিশেষ ফসল,विशिष्ट सस्यन
বিশেষ কৃষক,विशिष्ट कृषि
প্রজাতি,जाति
নির্দিষ্ট ফসলের তীব্রতা সূচক,विशिष्ट फसल सघनता सूचकांक
আপেক্ষিক গুরুত্ব,"विशिष्ट गुरुत्व, आपेक्षिक गुरुत्व"
নির্দিষ্ট আর্দ্রতা,सापेक्ष आर्द्रता
নির্দিষ্ট পাতার অঞ্চল,विशिष्ट पर्ण क्षेत्र
স্পার্মাটোজেনেসিস,शुक्राणुजनन
এস-ফেজ,एस-प्रावस्था
স্পাইক,कणिश
স্পাইকলেট,कणिशिका
স্পিন্ডল বুশ,तर्कु झाड़ी
স্প্ল্যাশ ক্ষয়,बौछारी अपरदन
স্প্লিকিং,समबंधन
বিভক্ত অ্যাপ্লিকেশন,विभाजित प्रयोग
বিভক্ত জিন,विखंडित जीन
স্প্লিট প্লট ডিজাইন,विभक्त प्लॉट डिजाइन
স্পঞ্জি টিস্যু,स्पंजी ऊतक
স্বতঃস্ফূর্ত মিউটেশন,स्वतः उत्परिवर्तन
স্পোর,बीजाणु
স্প্রিংকলার সেচ,फुहारी सिंचाई
স্পুডিং,स्पडन
স্পার,दलपुट
স্পার বিয়ারিং,दलपुटधारी
স্কল,"अल्पकालिक झंझावात, अंधड़"
স্থিতিশীল এজেন্ট,स्थायीकर कर्मक
আদর্শ চ্যুতি,मानक विचलन
প্রধান ফসল,भोज्य फसल
কোডন শুরু করুন,प्रारंभी प्रकूट
স্টার্টার সলিউশন,आरंभी विलयन
স্টেম বোরার,तना बेधक
স্টেম-এন্ড,स्तंभ अंत
স্টেনোস্পারমোকার্পি,अवर्धबीजता
স্টেপ্প,स्टेपी (घास के मैदान)
জীবাণুমুক্তকরণ,"निर्जर्मीकरण, बंध्यीकरण"
কলঙ্ক গ্রহণযোগ্যতা,वर्तिकाग्र सुग्राहिता
কলঙ্ক,"वर्तिकाग्र, श्वासछिद्र"
স্টিল্ট রুট,अवस्तंभ मूल
স্টোলন,भूस्तारी
স্টোমাটা,रंध्र
মলিং,स्टूलिंग
কোডন বন্ধ করুন,रोध प्रकूट
স্তরিত,स्तरित
স্তরবিন্যাস,स्तरण
খড়,भूसा
স্ট্রেস,प्रतिबल
স্ট্রিপ ক্রপিং,पट्टीदार सस्यन
স্ট্রিপ ইন্টারক্রপিং,पट्टी अंतरासस्यन
স্ট্রোমা,पीठिका
খড়,ठूंठ
স্টাবল মালচিং,ठूंठ पलवार
স্টাইল,वर्तिका
সাব আর্দ্র,उप आर्द्र
Suberication,"सुबरिनीकरण, कार्कीकरण"
নিমজ্জন,आप्लावन
অস্তিত্ব চাষ,"जीविकोपार्जनी सस्यन, निर्वाही कृषि"
সাবসয়েলিং,"अवमृदा, अवभूमि की गहरी जुताई"
উপ-প্রজাতি,उपजाति
প্রতিস্থাপন ক্রপিং,प्रतिस्थापन सस्यन
স্তর,"क्रियाधार, अवस्तर"
সাবসারফেস সেচ,उपसतही सिंचन
উত্তরাধিকার,अनुक्रमण
রসালো,गूदेदार
স্তন্যপায়ী,अंतः भूस्तारी
স্বজাতীয়,स्वतःवर्गीय
সূর্য নিরাময়,सौर उपचार
পরিপূরক সেচ,"पूरक सिंचन, पूरक सिंचाई"
পরিপূরক উদ্যোগ,पूरक उद्यभ
পরিপূরক মিথস্ক্রিয়া,अनुपूरक अन्योन्य क्रिया
সুপারিশ জিন,निरोधक जीन
সার্ফ্যাক্ট্যান্ট,पृष्ठ संक्रियक
সংবেদনশীল,"सुग्राही, ग्रहणशील"
সাসপেনশন সংস্কৃতি,निलंबन संवर्ध
টেকসই কৃষি,"संधारणीय कृषि, टिकाऊ खेती"
টেকসই উন্নয়ন,संधारणीय विकास
ঝাঁকুনি,वृंदन
তরোয়াল পাতা,तलवारी पत्ती
সাইকোনিয়াম,साइकोनियम
সিম্বিওসিস,"सहजीविता, सहजीवन"
সিনগ্যামি,युग्मक संलयन
ধানের তীব্রতা,धान सघनता पद्धति
সিস্টেমিক ভেষজনাশক,सर्वांगीय (स्थानांतरित) शाकनाशी
জাফলওয়ার,कुसुम
জাফরান,केसर
Age ষি,सीस्ती
সাল,साल
সালভিয়া,साल्विया
স্যান্ডেল কাঠ,चंदन
সাপোটা,चीकू
স্ক্রুপাইন,केवड़ा
সিবুকহর্ন,धुरचुक
সেনা,सनाय
সর্প কাঠ,चंद्रभागा
তিল,तिल
চিচিঙ্গা,चिचिड़ा
স্ন্যাপ মেলন,कचरी
সাবান্ট,रीठा
জোর,ज्वार
সয়াবিন,सोयाबीन
স্প্যানিশ চেরি,मोलश्री
পালং শাক,पालक
স্পিন্ডল কাঠ,बारफली
স্পঞ্জ গর্ড,"घीया, तोरई"
স্টিভিয়া,स्टीविया
বিছুটি জাতের গাছ,बिच्छू बूटी
পাথর ফুল,छड़ीला
স্ট্রবেরি,स्ट्राबेरी
সুদান ঘাস,सुडान घास
আখ,गन्ना
গ্রীষ্ম স্কোয়াশ,चप्पन कद्दू
সূর্যমুখী,सूरजमुखी
সানহেম্প,सनई
মিষ্টি ক্লোভার,"बनमेथी, सेंजी"
মিষ্টি লাউ,ककरोल
মিষ্টি আলু,शकरकंद
মিষ্টি ভায়োলেট,वनषशाह
স্যাপ স্তন্যপায়ী,रस चूसक
উড়ে গেছে,आरा मक्खी
স্কেল পোকামাকড়,शल्क कीट
সেমিলোপার,अर्ध कुंडलक
শ্যুট বোরার,प्ररोह वेधक
সিল্কওয়ার্ম,रेशम कीट
শামুক,घोंघा
চড়ুই,गौरैया
মাকড়সা,मकड़ी
কাঠবিড়ালি,गिलहरी
ডাঁটা বোরার,तना वेधक
স্টেম বোরার,तना वेधक
স্টেম গার্ডলার,स्तंभ मेखला कीट
স্টোন উইভিল,गुठली का घुन
মাটি বিজ্ঞানী,मृदाविज्ञानी
কৌশল আন্দোলন,अनुचलन गति
ট্যাগিং (লেবেলিং),टैगन (लेबलन)
ট্যাঙ্ক পলি,टैंक तलछट
রুট ট্যাপ করুন,मूसला जड़
তাসেল (ভুট্টা),"बल्लर, नर मंजरी (मक्का)"
ট্যাক্সোনমি,"वर्गिकी, वर्गीकरण विज्ञान"
প্রযুক্তি,प्रौद्योगिकी
নাতিশীতোষ্ণ অঞ্চল,शीतोष्ण क्षेत्र
অস্থায়ী উইল্টিং,अस्थायी म्लानि
টেন্ড্রিল,प्रतान
টেনসিওমিটার,"तनावमापी, टेन्सियोमीटर"
টেপাল,परिदल
টেরেটোজিনি,विरूपजनन
সমাপ্তি কোডন,समापन प्रकूट
টেরেস,वेदिका
টেরেস ইন্টারভাল,वेदिका अंतराल
টেরেস্ট্রিয়াল রেডিয়েশন,भौमिक विकिरण
টেরেস্ট্রিয়াল আগাছা,भौमिक खरपतवार
পরীক্ষা ক্রস,परीक्षार्थ संकरण
পরীক্ষার ওজন,परीक्षण भार
টেস্টা,"बीजावरण, टेस्टा"
টেট্রাড,चतुष्क
টেট্রাপ্লয়েড,चतुर्गुणित
টেট্রাপ্লোডি,चतुर्गुणिता
থ্যালামাস,पुष्पासन
তাপ পরিবাহিতা,ताप संचालकता
তাপ নিরোধক,तापीय विसरण
তাপীয় আনয়ন,तापीय प्रेरण
থার্মোকল,"तापयुग्म, तापसंयुग्म"
থার্মোগ্রাফ,तापलेरवी
থার্মোপারিডিসিটি,तापीय आवर्तिता
থার্মোপারিডিজম,तापीय आवर्तन
থার্মোফিল,तापरागी
থার্মোট্যাক্সিস,ताप अनुचलन
পাতলা আউট,विरसन
থ্রেশিং,"मड़ाई, गहाई"
টিআই প্লাজমিড,अर्बुद प्रेरक प्लाज्मिड
জোয়ার জলাভূমি,"ज्वारीय दलदली भूमि, ज्वारीय दलदल"
টাইল নিকাশী,खपरैल जल निकास
টিলিবিলিটি,जुताई योग्यता
চাষ,"जुताई, कर्पण"
টিলার (উদ্ভিদ),कल्ला (पादप)
টিলারিং,"कल्ले निकलना, तलशाखन"
টিলারিং স্টেজ,कल्ले फूटने की अवस्था
তিলথ,भुरभुरी भूमि
টিস্যু পরীক্ষা,ऊतक परीक्षण
টডি,ताड़ी
সহনশীলতা,सह्यता
শীর্ষ মাটি,"ऊपरी मृदा, सतही मृदा"
টোপাটো,टमालू
শীর্ষ-ড্রেসিং,खड़ी फसल में खाद डालना
টপোক্লিম্যাটোলজি,स्थल मौसमविज्ञान
টপিং (তামাক),शीर्षोमूलन (तंबाकू)
মোট হজমযোগ্য পুষ্টি,सकल पचनशील पोषक तत्व
মোট ফ্যাক্টর উত্পাদনশীলতা,सकल कारक उत्पादकता
মোট দ্রবণীয় দ্রবণ,कुल घुलनशील ठोस
টোটিপোটেন্সি,पूर्णशक्तता
বিষাক্ততা,"आविषालुता, विषाक्तता"
টক্সিন,आविष
ট্রেস উপাদান,"लेशतत्व, सूक्ष्म मात्रिकतत्व"
ট্রেসার উপাদান,"अनुज्ञापक तत्व, अनुरेखक तत्व"
লেনদেন,पार क्रियाशील
প্রতিলিপি,अनुलेखन
রূপান্তর,रूपांतरण
ট্রান্সজেনিক,पराजीनी
অনুবাদ,अनुवाद
ট্রান্সলোকেশন,स्थानांतरण
ট্রান্সমিট্যান্স,पारगमनता
ট্রান্সপিরেশন সহগ,वाष्पोत्सर्जन गुणांक
ট্রান্সপিরেশন টান,वाष्पोत्सर्जन खिंचाव
ট্রান্সপিরেশন অনুপাত,वाष्पोत्सर्जन अनुपात
প্রতিস্থাপন শক,प्रत्यारोपण झटका
ট্রান্সপ্ল্যান্টার,रोपाई यंत्र
প্রতিস্থাপন,"रोपण, रोपाई"
পরিবহন মাটি,स्थानांतरित मृदा
ট্রান্সপসন,ट्रांस्पोसोन
ট্রান্সভার্স নিকাশী,अनुप्रस्थ जलनिकास
ফাঁদ ফসল,"पाश फसलें, फाँसू फसलें"
ট্র্যাশিং,पत्ती उतारना (जैसे गन्ने में)
চিকিত্সা,उपचार
গাছের ফসল,वृक्ष सस्यन
গাছের আংটি,वृक्षवलय
ট্রায়াল,परख
ট্রিকল সেচ,अल्पमात्री सिंचाई
ট্রিগার ফ্যাক্টর,विमोचक कारक
ট্রিপলয়েড,त्रिगुणित
ট্রিপল ক্রপিং,"त्रिधा सस्यन, तिहरा सस्यन"
ট্রফিক পর্যায়ে,पोषी स्तर
ট্রপিক আন্দোলন,अनुवर्तनी गति
ক্রান্তীয় অঞ্চল,उष्ण कटिबंधीय क्षेत्र
ট্রপিজম,अनुवर्तन
সত্য ঘনত্ব,वास्तविक घनत्व
সত্য হজমতা,वास्तविक पचनीयता
কাটা প্রোফাইল,रुंड परिच्छेदिका
কাটা মাটি,रुंड भूमि
সুনামি,सुनामी
কন্দ ফসল,कंदीय फसलें
কন্দ,कंद
টিউমার,अर्बुद
মাটির ছোঁয়া,भूमि रुंडन
টুন্ড্রা,टुंड्रा
টার্ফ,"दर्भस्थल, टर्फ, पीट"
তুরগিড,स्फीत
তুরগর আন্দোলন,स्फीति गति
টার্গোর চাপ,स्फीति दाब
তুরগর,स्फीति
টার্নার এর সিন্ড্রোম,टर्नर का संलक्षण
প্রকার (উদ্ভিদ),"प्रकार, पादप प्रारूप"
টাইপ আই ত্রুটি,प्रथम प्रकार की त्रुटि
টাইপ II ত্রুটি,द्वितीय प्रकार की त्रुटि
টাইফুন,टाइफून
তেঁতুল,इमली
তারাগন,किरमाला
মন্দির বা প্যাগোডা গাছ,"स्वैर चंपा, सोन चंपा"
থিসল,सज्जी
থুজা,मोरपंखी
থাইম,बनजवाइन
তামাক,तम्बाकू
টমেটো,टमाटर
দুঃখের গাছ,हरसिंगार
ট্রিটিকাল,ट्रिटिकेल
শিঙা ভাইন,लटकनिया
টিউবারোজ,रजनी गंधा
হলুদ,हल्दी
শালগম,शलगम
টাইফা (ভারতীয় রিড গদা),पटेर
চা মশা,टी' मच्छर कीट
টার্মিটস (সাদা পিঁপড়া),दीमक
থ্রিপস,थ्रिप्स
আল্ট্রাসেন্ট্রিফিউগেশন,द्रुतअपकेंद्रण
আল্ট্রাসাউন্ড,पराध्वनि
উম্বল,पुष्पछत्र
অবিচ্ছিন্ন,अयुग्मन
ফলস্বরূপ,"अफलत्व, अफलन"
অবিচ্ছিন্ন,एकसंयोजी
ইউনিভার্সাল জেনেটিক কোড,सार्वभौम आनुवंशिक कोड
ইউনিভার্সাল মাটি ক্ষতির সমীকরণ,सार्वभौम मृदा ह्रास समीकरण
অসম্পৃক্ত ফ্যাটি অ্যাসিড,असंतृप्त वसीय अम्ल
উঁচু ভাত,उच्चभूमि धान
উর্ধ্বভূমি,"उपरिभूमि, उच्चभूमि"
আরবান কম্পোস্ট,शहरी कंपोस्ट
ইউরিয়া,यूरिया
ইউরিজ,यूरिएज
উলা ঘাস,उल्ला घास
ভ্যাকসিন,"वैक्सीन, टीका"
ভ্যাকুওল,"धानी, रसधानी"
মূল্য সংযোজন কৃষি,मूल्यवर्धित कृषि
মূল্য সংযোজন পণ্য,मूल्यवर्धित उत्पाद
মান সংযোজন,मूल्यवर्धन
মান ব্যয় অনুপাত,मूल्य लागत अनुपात
ভ্যাম (ভেসিকুলার আরবাসকুলার),वैम (पुष्पकात्मक अर्बस्कुलर)
বাষ্প তাপ চিকিত্সা,वाष्प तापोपचार
বাষ্প চাপ,वाष्प दाब
পরিবর্তনশীল খরচ,परिवर्ती लागत
পরিবর্তনশীল জিন,परिवर्ती जीन
পরিবর্তনশীল হার প্রযুক্তি,परिवर्ती दर प्रौद्योगिकी
বৈকল্পিক,प्रसारण भिन्नता
বিভিন্নতা,विभिन्नता
বিভিন্ন,किस्म
ভেক্টর,रोग वाहक
গাছপালা,वनस्पति
উদ্ভিদ অবক্ষয়,वानस्पतिक निम्नीकरण
উদ্ভিদ বাধা,वानस्पतिक रोध
উদ্ভিজ্জ কভার,वानस्पतिक आच्छादन
উদ্ভিদ প্রচার,वानस्पतिक प्रवर्धन
উদ্ভিজ্জ পর্যায়,वानस्पतिक प्रावस्था
ভেনেশন,शिराविन्यास
সিঁদুর,"कृमि-क्षिप्ति, केंचुए का मल"
ভার্মিকম্পস্ট,वर्मी कंपोस्ट
ভার্নালাইজেশন,वसंतीकरण
উল্লম্ব mulching,ऊर्ध्व पलवार
ভার্টিসল,वर्टिसॉल
কার্যক্ষমতা (বীজ),जीवनक्षमता (बीज)
দ্রাক্ষালতা,"लता, द्राक्षालता"
ভিনেগার,सिरका
ভাই জিন,"उग्र जीन, विर जीन"
ভার্জিন ল্যান্ড,"अकृष्य भूमि, अक्षत भूमि"
কুমারী মাটি,"अकृष्य मृदा, अक्षत मृदा"
ভাইরুলেন্স,उग्रता
ভাইরাস,विषाणु
ভাইরাস কোট প্রোটিন,विषाणु आवरण प्रोटीन
ভাইরাস সূচক,विषाणु सूचीकरण
সান্দ্রতা,श्यानता
দৃশ্যমান বিকিরণ,दृश्य विकिरण
ভিটামিন,विटामिन
ভিটিকালচার,अंगूरोत्पादन
Viviparous,"सजीव प्रजक, जरायुज"
শূন্য স্থান,रिक्त स्थान
উদ্বায়ী,वाष्पीकरण
স্বেচ্ছাসেবক উদ্ভিদ,नैसर्गिक पौधे
ভ্যানিলা,वनिला
ভেটিভার,खस
ভেটেরিনিয়ান ডাক্তার,पशु चिकित्सक
ভাইরোলজিস্ট,विषाणुविज्ञानी
বেতন,मजदूरी
উষ্ণ রক্তাক্ত প্রাণী,नियत तापीय प्राणी
বর্জ্য ব্যবস্থাপনা,अपशिष्ट प्रबंधन
জঞ্জাল জমি,व्यर्थ भूमि
জল প্রয়োগ দক্ষতা,जल प्रयोग दक्षता
জলের আবেদন হার,जल प्रयोग दर
জল ভারসাম্য,जल संतुलन
জল সংযোগ,जल संहतीकरण
জল সংরক্ষণ,जल संरक्षण
জল খরচ,"जल की खपत, जल उपभोग"
জল পরিবহনের দক্ষতা,जल संवहन दक्षता
জল সংস্কৃতি,जल कृषि
জলের ঘাটতি,जल न्यूनता
জল বিতরণ দক্ষতা,जल वितरण दक्षता
জল শুল্ক,जलकर
জল ফুরো,जल कूंड
জলের গেটস,जल द्वार
জল লগিং,जलाक्रांति
পানি ব্যবস্থাপনা,जल प्रबंधन
ফসলের জলের প্রয়োজনীয়তা,फसलों की जल मांग
জলের স্যাচুরেশন ঘাটতি,जलसंतृप्तता न्यूनता
পানির টেবিল,भौम जलस्तर
জল ব্যবহারের দক্ষতা,जल उपयोग दक्षता
জলের ফলন,जल प्राप्ति
পানি ফসল,जल संग्रहण
জলাশয়,जलसंभर
জলাশয় ব্যবস্থাপনা,जलसंभर प्रबंधन
জলাশয় চিকিত্সা,जलसंभर उपचार
ওয়াটারশেড-ভিত্তিক সিস্টেম,जलसंभर प्रणाली
জলপথ,जलमार्ग
তরঙ্গ দৈর্ঘ্য,तरंग दैर्घ्य
ওয়াক্সিং,मोमीकरण
আবহাওয়া,"मौसम, ऋतु"
আবহাওয়া,"अपक्षयण, अपक्षय"
গাঁজা,खरपतवार
আগাছা নিয়ন্ত্রণ,खरपतवार नियंत्रण
আগাছা নিয়ন্ত্রণ দক্ষতা,खरपतवार नियंत्रण दक्षता
আগাছা নির্মূল,खरपतवार निर्मूलन
আগাছা সূচক,खरपतवार सूचकांक
পশ্চিমা শোষক,वेस्टर्न शोषण
আগাছা বর্ণালী,खरपतवार स्पेक्ट्रम
আগাছা,निराई
ভেজা-বাল্ব হতাশা,आर्द्र-बल्ब गिरावट
ভেজা-বাল্ব তাপমাত্রা,आर्द्र-बल्ब तापमान
ভেজা-বাল্ব থার্মোমিটার,आर्द्र-बल्ब तापमापी
জলাভূমি,आर्द्र भूमि
ভেজা রোপণ,नम रोपण
আর্দ্র ঋতু,नम मौसम
ভেজা বীজ,गीली बुवाई
ভেজা বছর,आर्द्र वर्ष
ওয়েটেবল পাউডার,क्लेदनीय चूर्ण
ভেজা এজেন্ট,"क्लेदक, क्लेदन कारक"
ঘূর্ণায়মান সাইক্রোমিটার,घूर्णी आर्द्रतामापी
সাদা বিপ্লব,श्वेत क्रांति
পুরো খামার বিশ্লেষণ,समग्र फार्म विश्लेषण
পুরো খামার পদ্ধতির,समग्र फार्म दृष्टिकोण
