Malayalam,English
യഥാർത്ഥം,Real
"റീബൗണ്ട് ചെയ്യുക (adj.), പ്രതിഫലിപ്പിക്കുക (ver.)",Rebound
പുനരുജ്ജീവന ചൂട്,recalescence temperature
വീണ്ടും കാലിബ്രേഷൻ,Recalibrate
"റിസീവർ, റിസീവർ",Receiver
"റിവേഴ്സ്, റിവേഴ്സ്, ബാക്ക് അറേ",Recession
"വിപരീതം, പരസ്‌പരം, പരസ്‌പരം",Reciprocal
"പരസ്‌പരം, പരസ്‌പരം",reciprocity
"പ്രതിഫലിപ്പിക്കുക (വി.), പ്രതിഫലിപ്പിക്കുക (വി.)",Recoil
"പുനഃസംയോജനം, പുനരുപയോഗം",recombination
നിരീക്ഷണം,Reconnaissance
"രേഖപ്പെടുത്തുക, രേഖപ്പെടുത്തുക (എൻ.), രേഖപ്പെടുത്തുക, അടയാളപ്പെടുത്തുക (വി.)",Record
രേഖപ്പെടുത്തി,recorded
ആർക്കൈവിസ്റ്റ്,Recorder
റെക്കോർഡിംഗ്,Recording
"നേട്ടം, നേട്ടം, നേട്ടം",Recovery
വലത് ആംഗിൾ കോർഡിനേറ്റ് കോർഡിനേറ്റുകൾ,rectangular
"ശുദ്ധീകരണം, തിരുത്തൽ",rectification
"ശുദ്ധീകരിച്ച, ശുദ്ധീകരിച്ച",Rectified
റക്റ്റിഫയർ,Rectifier
റക്റ്റിഫയർ വാൽവ്,rectifier valve
"നേർരേഖ, നേർരേഖ, നേർരേഖ",rectilinear (=rectilineal)
ആവർത്തിച്ചുള്ള ഇവന്റ്,recurrent event
രക്ത ഭൂതം ചുവന്ന ഭൂതം,red giant
രക്ത സ്ഥാനചലനം,red shift
"കുറയ്ക്കുക, തുല്യമാക്കുക, സജീവമാക്കുക",Reduce
(ഒരു ധൂമകേതുവിന്റെ),reduced brightness (of comet)
ശുദ്ധീകരിച്ച ഡാറ്റ,reduced data
"സാമ്യം, ചെറുത്, കടപ്പാട്",reducible
മാറ്റുക ഗുണകം,reduction factor
ഞാങ്ങണ പൈപ്പ്,reed pipe
വീണ്ടും പ്രവേശനം,re-entry
"നിർദ്ദേശങ്ങൾ, റഫറൻസുകൾ",Reference
പ്രതിഫലനം,Reflectance
"പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു, പ്രതിഫലിച്ചു",Reflected
പ്രതിഫലിപ്പിച്ചു,reflected
പ്രതിഫലിപ്പിക്കുന്ന,reflecting
പ്രതിഫലനം,reflection
പ്രതിഫലന നഷ്ടം,reflection loss
പ്രതിഫലനം,Reflectivity
റിഫ്ലക്ടർ,Reflector
റിഫ്ലെക്സ് മെക്കാനിസം,reflex mechanism
അപവർത്തനം,refracted
അപവർത്തനം,refraction
അപവർത്തനാങ്കം,refractive index
അപവർത്തനം,Refractivity
അപവർത്തനാങ്കം,refractometer
"റഫ്രിജറേറ്റർ, റഫ്രിജറേറ്റർ",Refrigerator
പുനരാവിഷ്ക്കരണം,Regelation
"പുനരുജ്ജീവനം, സുസ്ഥിര പുനഃസംയോജനം, പുനരുജ്ജീവനം",regeneration
"പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം, പുനരുൽപ്പാദനം",Regenerative
"രജിസ്ട്രേഷൻ, രജിസ്ട്രേഷൻ",Registration
"വിൽപ്പന വേഗത, പിന്നാക്ക ചലനം, റിഗ്രഷൻ, റിവേഴ്സൽ",Regression
"പോലും, പതിവ്, സമമിതി",regular
ഐസോഫോം സോളിഡ്,regular solid
നിയന്ത്രണം,Regulation
ബന്ധം,Relation
"ബന്ധു, ബന്ധു",relative
ബന്ധു,Relativistic
താരതമ്യേന ഉറപ്പാണ്,relativistically invariant
"ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത",Relativity
വിശ്രമം,relaxation
"റിലേ, ട്രാൻസ്മിഷൻ",Relay
വീണ്ടെടുപ്പ്,releasing
വിശ്വാസ്യത,reliability
അവശിഷ്ടം,Remaining
റിമോട്ട് കൺട്രോൾ,remote control
പുനഃക്രമീകരിച്ചു,renormalized
"റീ-ഓറിയന്റേഷൻ, വീണ്ടും കോൺഫിഗറേഷൻ",Reorientation
ആവർത്തനക്ഷമത,Repeatability
"ആവർത്തനക്കാരൻ, ആവർത്തനക്കാരൻ",Repeater
"പിന്തിരിപ്പിക്കാൻ, പിന്തിരിപ്പിക്കാൻ",repel
വെറുപ്പുളവാക്കുന്ന,Repelling
ആവർത്തനം,Repetition
പ്രാതിനിധ്യം,Representation
"പ്രതിനിധി, പ്രതിനിധി",Representative
"വീണ്ടെടുക്കാവുന്ന, പുനരുൽപ്പാദിപ്പിക്കാവുന്ന",reproducible
"പുനരുൽപാദനം, പുനരുൽപാദനം, പുനരുൽപാദനം",reproduction
പിന്തിരിപ്പിക്കുക,Repulsed
വികർഷണം,Repulsion
വെറുപ്പുളവാക്കുന്ന,repulsive interaction
ഗവേഷണം,Research
"ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി, ജലസംഭരണി",Reservoir
പുനർവിന്യാസം,Reset
"അവശിഷ്ടം, അവശിഷ്ടം",Residual
"പ്രതിരോധം, പ്രതിരോധം",Resistance
പ്രതിരോധശേഷി,resistivity
പ്രതിരോധകം,Resistor
"വിഘടനം, പിരിച്ചുവിടൽ, വ്യത്യാസം",Resolution
തെറ്റായി അവതരിപ്പിക്കൽ,resolution of degeneracy
"വിച്ഛേദിക്കുക, വിഘടിപ്പിക്കുക, വിഭജിക്കുക",Resolve
സ്പ്ലിറ്റർ,Resolver
അനുരണനം,Resonance
അനുരണന പ്രഭാവം,resonance effect
അനുരണനം,Resonant
"അനുരണനം, അനുരണനം",Resonate
അനുരണനം,Resonator
"മറുപടി, പ്രതികരണം, റിപ്പോർട്ട്",Response
താൽക്കാലികമായി നിർത്തുക,Rest
വീണ്ടും ആരംഭിക്കുക,Restart
ശേഷിക്കുന്ന ബീം,Reststrahlen
"ഫലം, ഫലം, ഫലം",Result
ഫലമായ ഫലം,Resultant
മന്ദബുദ്ധി,Retarded
നേർപ്പിക്കുന്ന,Retarder
റെറ്റിക്കുൾ,Reticule
"റെറ്റിന, റെറ്റിന",Retina
തിരികെ റോക്കറ്റ്,Retro-rockets
"അനുരണനം, റിഗ്രഷൻ, റീബൗണ്ട്",Return
പിന്തുടരുക,Reverberation
വിപരീതം,Reversal
"വിപരീതം, വിപരീതം, വിപരീതം, വിപരീതം",Reverse
പിന്നോക്ക പക്ഷപാതം,reverse bias
റിവേഴ്സിബിലിറ്റി,reversibility
തിരിച്ചുള്ള,Reversible
ഭ്രമണം,Revolution
കറങ്ങുക,Revolve
റെയ്നോൾഡ് നമ്പർ,Reynolds number
സ്ട്രീം കൺട്രോളർ,Rheostat
വിചിത്രമായ നീളം,Rhombic
"ത്രികോണ പരലുകൾ, സമാന്തര ഷഡ്ഭുജാകൃതിയിലുള്ള പരലുകൾ",rhomhohedral crystal
"റോംബോയിഡ് പ്രിസം, ചതുരാകൃതിയിലുള്ള പ്രിസം",rhomboidal prism
മേസൺ താമസിക്കുക,rho meson
"താളം, താളം, താളം",Rhythm
ഘടികാരദിശയിൽ,right handed
ലംബ പ്രിസം,right hand prism
വലതു കൈ ഭരണം,right-hand rule
വലത് വശത്തെ സ്ക്രൂ,right hand screw
ഹോമോലോഗസ് പ്രിസം,right square prism
ശക്തമായ,Rigid
സ്ഥിരോത്സാഹം,Rigidity
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്",rigorous proof
"ശബ്ദം, ഉപകരണം",ringing
ഊർമ്മിക,Ripple
പ്രതാപകാലം,rise time
റോബോ,Robot
റോക്കറ്റ് പ്രവർത്തനം,rocket motion
റോക്കറ്റ്,rocket
റോക്കറ്റ് ശാസ്ത്രം,Rocketry
"പാറ, ചലനം, ഊഞ്ഞാൽ",Rocking
roentgen,Roentgen
"roentgen-ray, x-ray",Roentgen rays
"റോളിംഗ്, റോൾ, (എഡ്.), റൗണ്ടിംഗ്, റോളിംഗ് (Vr.)",Roll
"ബെൽനി, ലോട്ട്‌നി, ലോട്ട്‌നിക് (വി.), വേലൻ, ലോട്ടൻ (എഡി.)",Rolling
ഭ്രമണം,Rotary
"കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)",Rotate
ഭ്രമണം,rotating
"ഭ്രമണം, ഭ്രമണം",Rotation
"ഭ്രമണം, ഭ്രമണം, ഭ്രമണം",Rotational
"ഭ്രമണം, റൊട്ടേറ്റർ",Rotator
"ഭ്രമണം, ഭ്രമണം",Rotatory
"റോട്ടർ, റോട്ടർ",Rotor
"പരുക്കൻ, പരുക്കൻ",rough
"അടുത്ത്, അടുത്ത്",rounding off
സഞ്ചാരമാർഗ സമയം,round trip time
വഴി,Route
"പതിവ്, പതിവ്",Routine
"പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്",ruby
"റൂബി ലേസർ, റൂബി ലേസർ",ruby laser
"ചുക്കാൻ, നിയന്ത്രണം",Rudder
നിയമങ്ങൾ,Rule
അടിവരയിട്ട ഗ്രേറ്റിംഗ്,ruled grating
"ഗ്രാഫുകൾ, വരികൾ",Ruling
"ഓടുക, പാരമ്പര്യം",Run
ഓട്ടക്കാരൻ,Running
"കരാർ, കരാർ, പൊട്ടിത്തെറി",Rupture
റഥർഫോർഡ് സ്കാറ്ററിംഗ്,Rutherford scattering
റഥർഫോർഡ്,rutherford (unit)
റൈഡ്ബെർഗ്,rydberg (unit of energy)
സുരക്ഷിതമായ ലോഡ്,safe load
"സുരക്ഷിതം, സുരക്ഷിതം",safety
"സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്",safety fuse (=Bickford fuse)
സുരക്ഷാ വാൽവ്,safety valve
"സാമ്പിൾ, സാമ്പിൾ",sample
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)",Sampling
സാന്ഡ്വിച്ച്,Sandwich
"ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്",Satellite
കൈവഴി,satellite line
തൃപ്തിപ്പെടുത്താൻ,Saturate
ശനി വളയം,saturn's ring
സാവാർട്ട്,savart (unit)
സ്കെയിലർ,scalar
ഘട്ടം ഗുണിതം,scaling factor
"ചിതറിക്കുക, ചിതറിക്കുക",Scatter
ചിതറിക്കിടക്കുന്ന പ്രക്രിയ,scattering process
കാഴ്ച,Scene
പെരുകുക,Scintillation
"സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്",Scratch
"അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്",Screen
സ്കൂ നോട്ടം,screw gauge
"അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)",Seal
"സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ",seasonal fluctuation
രണ്ടാം ഭരണം,secant law
"രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)",second
"ദ്വിതീയ, ദ്വിതീയ",secondary
"1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം",Section
"സെക്ടർ, സെക്ടർ, സെക്ടർ",Sector
വളരെക്കാലം ഈടുനില്ക്കുന്ന,secular
വിത്ത്,seeding
ഭൂകമ്പശാസ്ത്രം,seismography
ഭൂകമ്പശാസ്ത്രം,seismology
ഭൂകമ്പശാസ്ത്രം,seismometry
തിരഞ്ഞെടുക്കൽ,Selectivity
"സ്വയം, സ്വയം",Self
ആന്തരിക ഊർജ്ജം,Self-energy
സ്വതസിദ്ധമായ ആന്ദോളനം,self excited oscillation
അർദ്ധചാലകം,semiconductor
അർദ്ധ അനുഭവപരം,Semi-empirical
അർദ്ധ-അനന്ത,Semi-infinite
സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്,semi-log paper
ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ,semi-solid angle
ഇന്ദ്രിയം,Sense
ബോധവൽക്കരിക്കപ്പെട്ടു,Sensitised
"സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്",sensitive
"ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല",sensitive flame
"സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത",sensitiveness
"സജീവമാക്കൽ, സെൻസിംഗ്",Sensitization
സെൻസർ,Sensor
വേർപെടുത്താവുന്ന,Separable
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്",Separation
അഷ്ടകം,Septet
സെപ്റ്റോഡ്,septode
ഇൻഡെക്സിംഗ്,sequencing
സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്),Series
servo മോട്ടോർ,Servo-motor
"സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക",Setting
"അധഃപതിച്ച, തണലുള്ള",Shaded
നിഴൽ,Shadow
ചിത്രം,Shape
മൂർച്ചയുള്ള അവസാനം,sharp cut off
സ്പൗട്ട് പരിധി,sharp series
"കത്രിക ശക്തി, കത്രിക",shearing force
ഷീൽഡ് ന്യൂക്ലൈഡ്,shielded nuclide
"സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം",Shift
ഷോക്ക് വേഗത,shock velocity
ഷോക്ക് തരംഗം,shock wave
"കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത",Short
വലിയ ശബ്ദം,shrill note
"ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)",Shunt
"വശം, വശം, വശം",side
സൈഡ്റിയൽ,sidereal
"ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ",Sight
രാശി ചിഹ്നം,sign
"സിഗ്നൽ, സിഗ്നൽ",Signal
നിശബ്ദ കാലഘട്ടം,silent period
സിലിക്കൺ ഡയോഡ്,silicon diode
സിലിക്കൺ,silicones (a family of compounds with silicones)
"സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ",silicon wafer
സാമ്യം,similarity
അനുകരിക്കുന്നവൻ,Simulator
ഒരേസമയം,simultaneously
"അടയാളം, സൈൻ",Sine
ഒറ്റ അയോണൈസേഷൻ,single ionization
ഒറ്റവരി ഒറ്റവരി,single line
ഒറ്റ പടി,Single-stage
"പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി",Sink
sinusoidal,Sinusoidal
സൈഫോൺ,Siphon
സൈറൺ,Siren
"വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)",Size
"അസമമായ, ചരിഞ്ഞ",Skew
"പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം",skin effect
ആകാശ നീലിമ,sky blue
ചരിഞ്ഞ ശ്രേണി,slant range
പാമ്പ്,Sliding
"സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം",Slip
സി മോതിരം,slip ring
"സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്",Slit
"ചരിവ്, ചരിവ്, ചരിവ്",Slope
സ്ലോട്ട് ലൈൻ,slotted line
സ്ലോ റിയാക്ടർ,slow reactor
പുകവലിച്ചു,Smoked
ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ,smoothing condenser
"വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം",smoothing of curve
സോഡർ,sodar (sound detecting and ranging)
"മൃദുവായ, മൃദുവായ, മൃദുവായ",Soft
ഹ്രസ്വകാല ഘടകം,soft component (of cosmic rays)
സൂപ്പർ കണ്ടക്ടർ,soft superconductor
സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം,soft target
കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്,soft valve
സോളാർ,Solar
"സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)",Solder
സോളിനോയിഡ് മൂലകം,solenoidal element
"ഖര, പിണ്ഡം, ക്യൂബ്",Solid
"പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം",Solution
സോണിക് ബൂം,sonic boom
"ഫോണോമീറ്റർ, സോണോമീറ്റർ",Sonometer
അക്കോസ്റ്റിക്,Sonorous
"അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ",sorting
"ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം",Space
ആകാശ കാബിൻ,space cabin
ഇടവേള,Spacer
ആകാശി,Spacial
ട്രാൻസ്ഫർ ഇടവേള,Spacing
തിളങ്ങുന്ന,spark
"സ്വർഗ്ഗീയ, സ്പേഷ്യൽ",spatial
"നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത",special relativity
"ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക",Specific
സ്പെസിഫിക്കേഷൻ,specification
വ്യക്തമാക്കിയ,Specified
സ്പെക്ട്രൽ,Spectral
സ്പെക്ട്രോമെട്രി,spectrometry
"സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്",spectroscope
"സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ",spectroscopist
പതിവ്,Specular
പ്രസംഗം,speech
സ്പീഡോമീറ്റർ,speedometer
വൃത്താകൃതിയിലുള്ള പന്ത്,sphere
"ഗോളാകൃതി, ഗോളാകൃതി",Spherical
"സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ",spherometer
സ്പിൻ റീബൗണ്ട്,spin flipping
കറങ്ങുന്ന പമ്പരം,spinning top
കറങ്ങുക,Spin
സർപ്പിള ചലനം,spiral motion
"പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)",Split
ഓട്ടോമാറ്റിയ്ക്കായി,spontaneous
"സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി",spool
ക്രമരഹിതമായ സംഭവം,sporadic phenomenon
"പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)",Spot
ഊർജ്ജ സമുച്ചയം,spread (of energy)
"നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ",spring
തെറ്റായ അഭിനിവേശം,spurious charge
അധിക പ്രതിധ്വനി,spurious echoes
സ്പുട്നിക്,sputnik
"ചതുരം, ചതുരം, ചതുരം",Square
ഈട്,Stability
സ്ഥിരപ്പെടുത്തുന്നു,Stabilizer
സ്റ്റാക്ക്,Stacking
"സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്",Stage
സമാന്തര വിതരണം,staggering
"സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (നമ്പർ), സ്റ്റാൻഡേർഡ്",standard
മാനദണ്ഡമാക്കിയത്,standardised
സ്റ്റാൻഡേർഡൈസേഷൻ,Standardization
"നക്ഷത്രം, നക്ഷത്രം",Star
കടുത്ത പ്രഭാവം,Stark effect
"ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം",Starter
സ്റ്റാമ്പിയർ,Statampere
"സ്ഥാനം, സംസ്ഥാനം, സംസ്ഥാനം",State
പ്രസ്താവന,Statement
സ്റ്റാറ്റിക് സ്റ്റാറ്റിക് ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം,Static
നിശ്ചലമായ,Statical
"നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, ചന്ദ്രൻ",Station
പുരോഗമനപരമായ,stationary
സ്തംഭിച്ചുപോയി,stationary charge
മരവിപ്പ് ഘട്ടം,stationary condition
നിശ്ചിത പ്രദേശം,stationary field
പുരോഗമന കണിക,stationary particle
സ്തംഭിച്ച മനോഭാവം,stationary phase
സാമ്പിൾ,statistic
സ്ഥിതിവിവരക്കണക്ക്,statistical
സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്,Statistician
സ്റ്റേറ്റർ,Stator
"മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ",Steady
നീരാവി നീരാവി,Steam
നീരാവി ടർബൈൻ,steam turbine
ഉരുക്ക്,Steel
സ്റ്റിയറിംഗ് ബോക്സ്,Steeringbox
നക്ഷത്രം,Stellar
"പടി, പടി, പടി, പടി",Step
പടി പടിയായി,step by step
ഘട്ടം പ്രവർത്തനം,step function
സ്റ്റെറാഡിയൻ,Steradian
സ്റ്റീരിയോസ്കോപ്പിക്,Stereographic
സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദം,stereophonic
അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി,sticky collision
"അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്",sticky nucleus (=opaque nucleus =black nucleus)
"കഠിനമായ, കഠിനമായ, ഉറച്ച, ഉറച്ച",Stiff
വഴക്കം,Stiffness
"ഡോട്ട്, കളങ്കം",Stigmatic
ചൂണ്ടുപലക,Stigmatism
"ഭഭക, അസോത്ര (എഡ്.), ഇമ്മോവബിൾ (വി.), ഇമ്മോവബിൾ വ്യൂ",Still
പ്രകോപിപ്പിക്കാൻ,stimulate
ഉത്തേജനം,stimulation
ഇളക്കിവിടുന്നവൻ,stirrer
സ്റ്റോക്ക്,stoke (unit of viscosity)
"ബ്രേക്ക്-വാച്ച്, സ്റ്റോക്ക്-ക്ലോക്ക്",stop clock
ഇൻസുലേറ്റഡ്,stop cock
"ലിമിറ്റർ, നിർത്തുക",stop (optics)
നിർത്താനുള്ള സാധ്യത,stopping potential
"jb ബ്രേക്ക് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്",stop watch
"സംഭരണം, സംഭരണം",Storage
സ്റ്റൌ,Stove
"നേരായ, നേരായ, ലളിത",Straight
"വിതരണം, പിരിമുറുക്കം, വക്രീകരണം, വ്യത്യാസം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (ver.)",Strain
വികൃതമായ,Strained
സ്ഫിഗ്മോമാനോമീറ്റർ,strain gauge
"സ്ട്രാറ്റോസ്ഫിയർ, 2 സ്ട്രാറ്റോസ്ഫിയർ",Stratosphere
ആവശ്യമില്ലാത്ത,stray
"മിന്നൽ രേഖ, മിന്നൽ",streak lighting
"നദി, അരുവി, ചോർച്ച",Stream
"പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം",streaming
വരിവരിയായി,streamlined
"ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത, പ്രവർത്തനം",Strength
സമ്മർദ്ദം,Stress
ആർക്ക്-ആക്ടിംഗ് സാധ്യത,striking potential
"ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്",striking voltage
"ത്രെഡ്, ത്രെഡ്, ത്രെഡ്, ഫിലമെന്റ്, ചരട്, ചരട്, ലാനിയാർഡ്, 8. ചരട് വൈകല്യം",String
"സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, നഗ്നത",Strip
"പുറംതൊലി, വിറ്റൺ, ഷേവിംഗ്, നഗ്നത",Stripping
എക്സ്ട്രാക്ഷൻ പ്രതികരണം,stripping reaction
സ്ട്രോബോസ്കോപ്പ്,stroboscope
സ്ട്രോക്ക്,stroke (of engine)
"ശക്തമായ, ആഴത്തിലുള്ള, മൂർച്ചയുള്ള, ഏകാഗ്രമായ",Strong
ശക്തമായ അണുബാധ,strong transition
ഘടനാപരമായ,Structural
"ഘടന, ഘടന",Structure
സൂചി,stylus (of gramophone)
"ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്",subgroup
"മൈക്രോസ്കോപ്പിക്, സൂപ്പർമൈക്രോസ്കോപ്പിക്, സബ്മൈക്രോസ്കോപ്പിക്",Submicroscopic
നോൺ ന്യൂക്ലിയർ ഫിസിക്സ്,subnuclear physics
അടിക്കുറിപ്പ്,Subscript
"അനുബന്ധം, അനുബന്ധം",Subsidiary
"പ്രവർത്തന ദ്രാവകം, ഉപസംസ്ഥാനം",Substrate
ഉപ യൂണിറ്റ്,sub unit
ക്രമേണ,Successive
സക്ഷൻ,Sucking
സക്ഷൻ,Suction
ഉഗ്രമായ,sultry
"തുക, തുക, തുക, ഫലം, തുക",Sum
സൂര്യൻ,Sun
സൂര്യ വാച്ച്,sun dial
"സൺ ബ്ലർ, സൺ ബ്ലോട്ട്",sun spot
സൂര്യ നക്ഷത്രം,sun star
അങ്ങേയറ്റം,Super
സൂപ്പർകണ്ടക്റ്റിംഗ് ലോഹം,superconducting metal
അതിചാലകത,superconductivity
സൂപ്പർ ഡ്രൈവർ,superconductor
ഭീമൻ,Supergigantic
ആരോപിക്കപ്പെട്ടു,Superimposed
ഇംപ്ലാന്റേഷൻ,superimposition
സൂപ്പർമലയ്,Supermalloy
സൂപ്പർനോർമൽ ഡിഫ്ലെക്ഷൻ,supernormal dispersion (=hypernormal dispersion)
ചുമത്തുക,superpose
ഇംപ്ലാന്റേഷൻ,Superposition
ഹൈപ്പർസാച്ചുറേഷൻ,supersaturation
ഹൈപ്പർസെൻസിറ്റീവ്,supersenstive
അൾട്രാസോണിക്സ്,supersonic
സൂപ്പർസോണിക്സ്,Supersonics
ഉപരിഘടന,Super-structure
പൂരകമാണ്,Supplementary
തീറ്റ വിതരണം,supply
"സാങ്കേതികവിദ്യ, അടിസ്ഥാനം",support
നിയന്ത്രണ ഗ്രിഡ്,suppressor grid
അതിചാലകത,superconductivity
പേജ്,Surface
കുതിച്ചുചാട്ടം,Surge
ശ്രദ്ധ,Surveillance
"അനുമാനിക്കപ്പെട്ട നുഴഞ്ഞുകയറ്റം, പ്രതികരണശേഷി",susceptance
"സംവേദനക്ഷമത, കാന്തിക പ്രവണത, സ്വീകാര്യത",Susceptibility
"സസ്പെൻഷൻ, തൂക്കിക്കൊല്ലൽ",suspend
പാലിച്ചു,sustained
"പരത്തുക, മാർജിൻ",sweep
"വീക്കം, വീക്കം, വീക്കം",Swelling
"പ്രദോൽ, ഡോൾ",swing
"കറങ്ങുന്ന വേഗത, കറങ്ങുന്ന വേഗത",swirling motion
സ്വിച്ച് ബോർഡ്,switch board
കത്ത്,syllable
സമമിതി,Symmetric
സമമിതി,symmetrical
സമമിതിയായി,Symmetrically
സമമിതി,Symmetrization
സമമിതി,Symmetry
സിൻക്രോസൈക്ലോട്രോൺ,Synchrocyclotron
സമന്വയം,Synchronisation
സിൻക്രണസ് ആയിരിക്കണം,synchronise
സിൻക്രൊണൈസർ,synchroniser
സമന്വയം,Synchronising
"synchronously, synchronously",synchronously
സിൻക്രോട്രോൺ,synchrotron
സിന്തറ്റിക്,Synthetic
"ശരീരം, സിസ്റ്റം, ഗ്രൂപ്പ്, സമൂഹം, സിസ്റ്റം",system
"അടുക്കുക, തരംതിരിക്കുക, തരംതിരിക്കുക-",Systematic
"സാർവത്രിക, ശരീരം",systemic
"പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക",Tabulator
