Kannada,Gujarati
ಉತ್ಪಾದನಾ ದರ,ઉત્પાદન દર
ಉತ್ಪಾದನಾ ವೇಳಾಪಟ್ಟಿ,ઉત્પાદન સમયપત્રક
ಯಾದೃಚ್ಛಿಕ ಅಸ್ಥಿರಗಳ ಉತ್ಪನ್ನ,રેન્ડમ ચલોનું ઉત્પાદન
ಎರಡು ರೂಪಾಂತರಗಳ ಉತ್ಪನ್ನ,બે પરિવર્તનનું ઉત્પાદન
ಉತ್ಪನ್ನ ಸೆಟ್,ઉત્પાદન સમૂહ
ಉತ್ಪನ್ನ ಸ್ಥಳ,ઉત્પાદન જગ્યા
ಉತ್ಪನ್ನ ಟೋಪೋಲಜಿ,ઉત્પાદન ટોપોલોજી
ಪ್ರೊಫೈಲ್ ವಿಭಾಗ,પ્રોફાઇલ વિભાગ
ಲಾಭ,નફો
ಲಾಭ ಕಾರ್ಯ,નફો કાર્ય
ಲಾಭ ಗರಿಷ್ಠೀಕರಣ,નફો મહત્તમ
ಪ್ರೋಗ್ರಾಮರ್,પ્રોગ્રામર
ಪ್ರೋಗ್ರಾಮಿಂಗ್,પ્રોગ્રામિંગ
ಪ್ರಗತಿ,પ્રગતિ
ಪ್ರೊಜೆಕ್ಷನ್,પ્રક્ષેપણ
ಪ್ರೊಜೆಕ್ಷನ್ ಸೂತ್ರ,પ્રક્ષેપણ સૂત્ર
ನಿರ್ದೇಶಾಂಕ ಜಾಗಗಳಲ್ಲಿ ಪ್ರಕ್ಷೇಪಣ,સંકલન જગ્યાઓમાં પ્રક્ષેપણ
ಪ್ರೊಜೆಕ್ಷನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,પ્રોજેક્શન મેટ્રિક્સ
ಒಂದು ಸೆಟ್ನ ಪ್ರೊಜೆಕ್ಷನ್,સમૂહનું પ્રક્ષેપણ
ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಪ್ರಕ್ಷೇಪಣ,વલણ મૂલ્યનું પ્રક્ષેપણ
ವೆಕ್ಟರ್ನ ಪ್ರೊಜೆಕ್ಷನ್,વેક્ટરનું પ્રક્ષેપણ
ಪ್ರೊಜೆಕ್ಷನ್ ಪ್ರಮೇಯ,પ્રક્ષેપણ પ્રમેય
ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ,પ્રોજેક્ટિવ ભૂમિતિ
ಪ್ರಕ್ಷೇಪಕ ವಿಮಾನ,પ્રોજેક્ટિવ પ્લેન
ಪ್ರಕ್ಷೇಪಕ ರೂಪಾಂತರ,પ્રોજેક્ટિવ રૂપાંતર
ಪುರಾವೆ,સાબિતી
ಇಂಡಕ್ಷನ್ ಮೂಲಕ ಪುರಾವೆ,ઇન્ડક્શન દ્વારા પુરાવો
ದೋಷವನ್ನು ಪ್ರಚಾರ ಮಾಡಲಾಗಿದೆ,પ્રચારિત ભૂલ
ದೋಷದ ಪ್ರಸರಣ,ભૂલનો પ્રચાર
ಸರಿಯಾದ ಅಂಶ,યોગ્ય પરિબળ
ಸರಿಯಾದ ಕಾರ್ಯ,યોગ્ય કાર્ય
ಸರಿಯಾದ ಮಧ್ಯಂತರ,યોગ્ય અંતરાલ
ಸರಿಯಾಗಿ ಒಳಗೊಂಡಿದೆ,યોગ્ય રીતે સમાયેલ છે
ಸರಿಯಾದ ಉಪವಿಭಾಗ,યોગ્ય સબસેટ
ಸರಿಯಾದ ಉಪಸ್ಥಳ,યોગ્ય સબસ્પેસ
ಸಂರಕ್ಷಣೆಯ ಆಸ್ತಿ,સંરક્ષણની મિલકત
ಸರಿಯಾದ ಮೌಲ್ಯ (=ಈಜೆನ್ ಮೌಲ್ಯ),યોગ્ય મૂલ્ય (=ઇજેન મૂલ્ય)
ಸರಿಯಾದ ವೆಕ್ಟರ್,યોગ્ય વેક્ટર
ಪ್ರಮಾಣಾನುಗುಣವಾದ,પ્રમાણસર
ಅನುಪಾತದ ಸಂಬಂಧ,પ્રમાણસર સંબંધ
ಅನುಪಾತದ ಮಾದರಿ,પ્રમાણસર નમૂના
ಪ್ರತಿಪಾದನೆ,દરખાસ્ત
ಸೂಡೊಕೋಡ್,સ્યુડોકોડ
ಸೂಡೊಮೆಟ್ರಿಕ್,સ્યુડોમેટ્રિક
ಸೂಡೊಮೆಟ್ರಿಕ್ ಜಾಗ,સ્યુડોમેટ્રિક જગ્યા
ಹುಸಿ ರೂಢಿ,સ્યુડોનોર્મ
ಸ್ಯೂಡೋನಾರ್ಮ್ ಟೋಪೋಲಜಿ,સ્યુડોનોર્મ ટોપોલોજી
ಎಳೆಯಿರಿ,ખેંચો
ರಾಟೆ,ગરગડી
ಪಂಚ್ ಕಾರ್ಡ್,પંચ કરેલ કાર્ડ
ಪಂಚ್ ಕಾರ್ಡ್ ಯಂತ್ರ,પંચ કાર્ડ મશીન
ಗುದ್ದುವ ಯಂತ್ರ,પંચિંગ મશીન
ಶುದ್ಧ ಬಾಗುವುದು,શુદ્ધ બેન્ડિંગ
ಶುದ್ಧ ದಶಮಾಂಶ,શુદ્ધ દશાંશ
ಶುದ್ಧ ಜ್ಯಾಮಿತಿ,શુદ્ધ ભૂમિતિ
ಶುದ್ಧ ಇಂಡಕ್ಷನ್,શુદ્ધ ઇન્ડક્શન
ಸಂಪೂರ್ಣವಾಗಿ ಅತೀಂದ್ರಿಯ,કેવળ ગુણાતીત
ಶುದ್ಧ ಗಣಿತ,શુદ્ધ ગણિત
ಶುದ್ಧ ಸಂಖ್ಯೆ,શુદ્ધ સંખ્યા
ಶುದ್ಧ ತಂತ್ರ,શુદ્ધ વ્યૂહરચના
ಪಿರಮಿಡ್,પિરામિડ
ಪಿರಮಿಡ್ ಘನ,પિરામિડલ ઘન
ಪಿರಮಿಡ್ ಮೇಲ್ಮೈ,પિરામિડ સપાટી
QED,QED
ಚತುರ್ಭುಜ,ચતુષ્કોણ
ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್,ચતુષ્કોણીય પ્રિઝમ
ಚತುರ್ಭುಜ,ચતુર્થાંશ
ಚತುರ್ಭುಜ,ચતુર્ભુજ
ಚತುರ್ಭುಜ ವೆಚ್ಚ,ચતુર્ભુજ ખર્ચ
ಚತುರ್ಭುಜ ವೆಚ್ಚದ ಕಾರ್ಯ,ચતુર્ભુજ ખર્ચ કાર્ય
ಚತುರ್ಭುಜ ವಕ್ರರೇಖೆ,ચતુર્ભુજ વળાંક
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ચતુર્ભુજ સમીકરણ
ಚತುರ್ಭುಜ ಅಭಿವ್ಯಕ್ತಿ,ચતુર્ભુજ અભિવ્યક્તિ
ಚತುರ್ಭುಜ ರೂಪ,ચતુર્ભુજ સ્વરૂપ
ಚತುರ್ಭುಜ ಕಾರ್ಯ,ચતુર્ભુજ કાર્ય
ಚತುರ್ಭುಜ ಕ್ರಿಯಾತ್ಮಕ,ચતુર્ભુજ કાર્યાત્મક
ಕ್ವಾಡ್ರಾಟಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್,ચતુર્ભુજ પ્રક્ષેપ
ಕ್ವಾಡ್ರಾಟಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,ચતુર્ભુજ ઉદ્દેશ્ય કાર્ય
ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ચતુર્ભુજ પ્રોગ્રામિંગ
ಚತುರ್ಭುಜ ಪರಸ್ಪರ,ચતુર્ભુજ પારસ્પરિકતા
ಚತುರ್ಭುಜ ಮೇಲ್ಮೈ,ચતુર્ભુજ સપાટી
ಚತುರ್ಭುಜ ಪದ,ચતુર્ભુજ શબ્દ
ಚತುರ್ಭುಜ ಸೂತ್ರ,ચતુર્થાંશ સૂત્ર
ಚತುರ್ಭುಜ,ચતુર્ભુજ
ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,ગુણાત્મક વિશ્લેષણ
ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ,ગુણવત્તા નિયંત્રણ
ಕ್ವಾಂಟಮ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,ક્વોન્ટમ મિકેનિક્સ
ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,ક્વોન્ટમ નંબર
ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು,ક્વોન્ટમ આંકડા
ಕಾಲು,ક્વાર્ટર
ಕ್ವಾರ್ಟಿಕ್,ક્વાર્ટિક
ಕ್ವಾರ್ಟೈಲ್,ચતુર્થાંશ
ಅರೆ ರೇಖೀಯ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ,અર્ધ રેખીય રચનાત્મક સમીકરણ
ಅರೆ ನಿಯಮಿತ,અર્ધ નિયમિત
ಚತುರ್ಭುಜ,quaternion
ಕ್ಯೂ ಉದ್ದ,કતાર લંબાઈ
ಸರತಿ ಮಾದರಿ,કતારબદ્ધ મોડેલ
ಸರದಿಯಲ್ಲಿ ಸಮಸ್ಯೆ,કતારમાં સમસ્યા
ಸರದಿ ಪ್ರಕ್ರಿಯೆ,કતાર પ્રક્રિયા
ಸಾಲು ವ್ಯವಸ್ಥೆ,કતાર સિસ્ટમ
ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ,કતાર સિદ્ધાંત
ಕ್ವಿಂಟೈಲ್,ક્વિન્ટાઇલ
ಪಂಚಾಂಗ,પંચક
ಉದ್ಧರಣ,અવતરણ
ಅಂಶ,ભાગ
ಅಂಶ ಕ್ಷೇತ್ರ,અવશેષ ક્ષેત્ર
ಅಂಶ ಗುಂಪು,અવશેષ જૂથ
ಪ್ರಮಾಣ ಕಾನೂನು,ભાગલાકાર કાયદો
ಅಂಶ ಸೆಟ್,ભાગલાકાર સમૂહ
ಅಂಶದ ಜಾಗ,અવશેષ જગ્યા
ಅಂಶದ ಸ್ಥಳಶಾಸ್ತ್ರ,અવશેષ ટોપોલોજી
ರೇಡಿಯಲ್,રેડિયલ
ರೇಡಿಯನ್,રેડિયન
ರೇಡಿಯನ್ ಅಳತೆ,રેડિયન માપ
ಆಮೂಲಾಗ್ರ,આમૂલ
ಆಮೂಲಾಗ್ರ ಅಕ್ಷ,આમૂલ ધરી
ಆಮೂಲಾಗ್ರ ಚಿಹ್ನೆ,આમૂલ ચિહ્ન
ತ್ರಿಜ್ಯ,ત્રિજ્યા
ಒಮ್ಮುಖದ ತ್ರಿಜ್ಯ,કન્વર્જન્સની ત્રિજ્યા
ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ,વક્રતાની ત્રિજ્યા
ತ್ರಿಜ್ಯ ವೆಕ್ಟರ್,ત્રિજ્યા વેક્ટર
ರಾಡಿಕ್ಸ್,મૂલાંક
ಯಾದೃಚ್ಛಿಕ ದೋಷ,રેન્ડમ ભૂલ
ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ,રેન્ડમ કાર્ય
ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ,રેન્ડમાઇઝેશન
ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್ಗಳು,રેન્ડમાઇઝ્ડ બ્લોક્સ
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,રેન્ડમ મોડેલ
ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ,રેન્ડમ નંબર
ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ,રેન્ડમ સેમ્પલિંગ
ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,રેન્ડમ ચલ
ವ್ಯಾಪ್ತಿಯ,શ્રેણી
ಒಮ್ಮುಖದ ವ್ಯಾಪ್ತಿ,કન્વર્જન્સની શ્રેણી
ಏಕೀಕರಣದ ವ್ಯಾಪ್ತಿ,એકીકરણની શ્રેણી
ಸಂಬಂಧದ ವ್ಯಾಪ್ತಿ,સંબંધની શ્રેણી
ವ್ಯಾಪ್ತಿಯ ಜಾಗ,શ્રેણી જગ્યા
ಶ್ರೇಣಿ,ક્રમ
ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ,ક્રમ સહસંબંધ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಶ್ರೇಣಿ,મેટ્રિક્સનો ક્રમ
ಶ್ರೇಣಿಯ ಕ್ರಮಾಂಕದ ಅಂಕಿಅಂಶಗಳು,રેન્ક ઓર્ડરના આંકડા
ಬದಲಾವಣೆಯ ದರ,ફેરફારનો દર
ಒಮ್ಮುಖದ ದರ,સંકલન દર
ಅನುಪಾತ,ગુણોત્તર
ತರ್ಕಬದ್ಧ,તર્કસંગત
ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ,તર્કસંગત અભિવ્યક્તિ
ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ,તર્કસંગત ક્ષેત્ર
ತರ್ಕಬದ್ಧ ಕಾರ್ಯ,તર્કસંગત કાર્ય
ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,છેદનું તર્કસંગતકરણ
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,તાર્કિક અંક
ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ,તર્કસંગત સંખ્યા ક્ષેત્ર
ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ,તર્કસંગત કામગીરી
ಅನುಪಾತ ಪರೀಕ್ಷೆ,ગુણોત્તર પરીક્ષણ
ಕಚ್ಚಾ ಮಾಹಿತಿ,અધ કચરી માહિતી
ಕಿರಣ,કિરણ
ಕಿರಣ ವೆಕ್ಟರ್,કિરણ વેક્ટર
ನಿಜವಾದ,વાસ્તવિક
ನಿಜವಾದ ಅಕ್ಷ,વાસ્તવિક ધરી
ನಿಜವಾದ ನಿರಂತರತೆ,વાસ્તવિક સાતત્ય
ನಿಜವಾದ ಸಾಲು,વાસ્તવિક રેખા
ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,વાસ્તવિક રેખીય વેક્ટર જગ્યા
ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,વાસ્તવિક મેટ્રિક્સ
ನೈಜ ಸಂಖ್ಯೆ,વાસ્તવિક સંખ્યા
ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ,વાસ્તવિક સંખ્યા ક્ષેત્ર
ನಿಜವಾದ ಭಾಗ,વાસ્તવિક ભાગ
ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ,વાસ્તવિક બહુપદી
ನಿಜವಾದ ಚತುರ್ಭುಜ,વાસ્તવિક ચતુર્ભુજ
ನಿಜವಾದ ಮೂಲ,વાસ્તવિક મૂળ
ನಿಜವಾದ ಜಾಗ,વાસ્તવિક જગ્યા
ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ,વાસ્તવિક સમય સિસ્ટમ
ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,વાસ્તવિક મૂલ્યવાન કાર્ય
ನಿಜವಾದ ವೇರಿಯಬಲ್,વાસ્તવિક ચલ
ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,વાસ્તવિક વેક્ટર જગ્યા
ಪರಸ್ಪರ,પારસ્પરિક
ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,પારસ્પરિક મેટ્રિક્સ
ಆಯಾತ,લંબચોરસ
ಆಯತಾಕಾರದ,લંબચોરસ
ಆಯತಾಕಾರದ ರಚನೆ,લંબચોરસ એરે
ಆಯತಾಕಾರದ ಅಕ್ಷ,લંબચોરસ ધરી
ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,લંબચોરસ ઘનતા કાર્ય
ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ,લંબચોરસ હાઇપરબોલા
ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,લંબચોરસ મેટ્રિક્સ
ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್),લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್,સુધારી શકાય તેવું વળાંક
ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ,પુનરાવૃત્તિ સૂત્ર
ಮರುಕಳಿಸುವ ದಶಮಾಂಶ,રિકરિંગ દશાંશ
ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ,પુનરાવર્તન સૂત્ર
ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ,ઘટાડો સોપારી સ્વરૂપ
reductio-ad-absurdum,ઘટાડો-એડ-એબ્સર્ડમ
ಕಡಿತ ಸೂತ್ರ,ઘટાડો સૂત્ર
ಉಲ್ಲೇಖ ಸಾಲು,સંદર્ભ રેખા
ಉಲ್ಲೇಖ ಬಿಂದು,સંદર્ભ બિંદુ
ಪ್ರತಿಫಲಿತ ತರಂಗ,પ્રતિબિંબિત તરંગ
ಪ್ರತಿಬಿಂಬ,પ્રતિબિંબ
ಪ್ರತಿಫಲಿತ ಕಾನೂನು,પ્રતિબિંબીત કાયદો
ಒಮ್ಮುಖದ ಪ್ರದೇಶ,કન્વર્જન્સનો પ્રદેશ
ಭಿನ್ನತೆಯ ಪ್ರದೇಶ,વિચલનનો પ્રદેશ
ಏಕೀಕರಣದ ಪ್ರದೇಶ,એકીકરણનો પ્રદેશ
ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,પાછળ નુ પૃથકરણ
ಹಿಂಜರಿತ ಕರ್ವ್,રીગ્રેસન વળાંક
ಹಿಂಜರಿತ ಸಮೀಕರಣ,રીગ્રેસન સમીકરણ
ಹಿಂಜರಿತ ರೇಖೆ,રીગ્રેસન રેખા
ಹಿಂಜರಿತ ಮಾದರಿ,રીગ્રેશન મોડલ
ನಿಯಮಿತ ಕರ್ವ್,નિયમિત વળાંક
ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ,નિયમિત ષટ્કોણ
ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್,નિયમિત મેટ્રિક્સ
ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್,નિયમિત ટેટ્રાહેડ્રોન
ಸಾಪೇಕ್ಷ ಪೂರಕ,સંબંધિત પૂરક
ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ,સંબંધિત મહત્તમ
ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ,સંબંધિત લઘુત્તમ
ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ),સંબંધિત સંભાવના (શરતી સંભાવના)
ಸಾಪೇಕ್ಷ ವೇಗ,સંબંધિત વેગ
ಸಾಪೇಕ್ಷತೆ,સાપેક્ષતા
ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,સાપેક્ષતા સિદ્ધાંત
ವಿಶ್ವಾಸಾರ್ಹತೆ,વિશ્વસનીયતા
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ,વિશ્વસનીયતા સમસ્યા
ಉಳಿದ ಅವಧಿ,બાકીની મુદત
ಉಳಿದ ಪ್ರಮೇಯ,બાકી પ્રમેય
ಪುನರಾವರ್ತಿತ ಮಿತಿ,પુનરાવર્તિત મર્યાદા
ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,પુનરાવર્તિત રીમેન અભિન્ન
ಪ್ರಾತಿನಿಧ್ಯ,પ્રતિનિધિત્વ
ಶೇಷ,અવશેષ
ಧ್ರುವದಲ್ಲಿ ಶೇಷ,ધ્રુવ પર અવશેષ
ನಿರ್ಣಯ,ઠરાવ
ಪಡೆಗಳ ನಿರ್ಣಯ,દળોનું ઠરાવ
ವೇಗಗಳ ನಿರ್ಣಯ,વેગનું રિઝોલ્યુશન
ಪರಿಣಾಮವಾಗಿ,પરિણામી
ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ,પરિણામી બળ
ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್,પરિણામી વેક્ટર
ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,સુધારેલી સિમ્પ્લેક્સ તકનીક
ರೋಂಬಸ್,સમચતુર્ભુજ
ರೀಮನ್ ಅವಿಭಾಜ್ಯ,રીમેન અભિન્ન
ಬಲ ಕೋನ,જમણો ખૂણો
ಬಲ ಕೋನದ ತ್ರಿಕೋನ,જમણો ત્રિકોણ
ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್,જમણો ગોળાકાર શંકુ
ಸರಿಯಾದ ಸಂಯೋಜನೆ,જમણી કોસેટ
ಬಲ ಸಿಲಿಂಡರ್,જમણો સિલિન્ડર
ಬಲಗೈ,જમણા હાથે
ಬಲ ವಿಲೋಮ,જમણું ઊલટું
ಕಠಿಣ ಪುರಾವೆ,સખત પુરાવો
ಉಂಗುರ,રિંગ
ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ,પૂર્ણાંકોની રીંગ
ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್,આર-ઇટીગ્રેબલ
ಬೇರು,મૂળ
ಮೂಲ ಎಂದರೆ ಚೌಕ,વર્ગો ની એવરેજ નું વર્ગમૂળ
ಬಹುಪದದ ಮೂಲ,બહુપદીનું મૂળ
ಸುತ್ತುವುದು,પરિભ્રમણ
ಪೂರ್ಣಾಂಕ ದೋಷ,રાઉન્ડિંગ ભૂલ
ಸಾಲು,પંક્તિ
ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ,હરોળ-દર-કૉલમ ગુણાકાર
ಸಾಲು ಸಮಾನತೆ,પંક્તિ સમાનતા
ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್,પંક્તિ મેટ્રિક્સ
ಸಾಲು ಶ್ರೇಣಿ,પંક્તિ ક્રમ
ತಡಿ ಬಿಂದು,કાઠી બિંદુ
ಮಾದರಿ,નમૂના
ಮಾದರಿ ಎಂದರೆ,નમૂનાનો અર્થ
ಮಾದರಿ ಬಿಂದು,નમૂના બિંદુ
ಮಾದರಿ ಅಳತೆ,નમૂનાનું કદ
ಮಾದರಿ ಜಾಗ,નમૂના જગ્યા
ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ,નમૂના પ્રમાણભૂત વિચલન
ಮಾದರಿ ಸಮೀಕ್ಷೆ,નમૂના સર્વેક્ષણ
ಮಾದರಿ ವ್ಯತ್ಯಾಸ,નમૂના તફાવત
ಮಾದರಿ,નમૂના
ಮಾದರಿ ವಿತರಣೆ,નમૂના વિતરણ
ಮಾದರಿ ದೋಷ,નમૂનાની ભૂલ
ಮಾದರಿ ಮಧ್ಯಂತರ,સેમ્પલિંગ અંતરાલ
ಮಾದರಿ ವಿಧಾನ,નમૂના પદ્ધતિ
ಮಾದರಿ ಸಿದ್ಧಾಂತ,નમૂના સિદ્ધાંત
ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
ಸ್ಕೇಲಾರ್,સ્કેલર
ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ,સ્કેલર ક્ષેત્ર
ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સ્કેલર મેટ્રિક્સ
ಸ್ಕೇಲಾರ್ ಬಹು,સ્કેલર બહુવિધ
ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ,સ્કેલર ગુણાકાર
ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ,સ્કેલર ઉત્પાદન
ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ,સ્કેલર જથ્થો
ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ,સ્કેલર ટ્રિપલ ઉત્પાદન
ದೃಶ್ಯ ತ್ರಿಕೋನ,દ્રશ્ય ત્રિકોણ
ಚದುರಿದ ರೇಖಾಚಿತ್ರ,વેરવિખેર રેખાકૃતિ
ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ,શ્રોડિન્જર સમીકરણ
ಋತುಮಾನದ ಏರಿಳಿತ,મોસમી વધઘટ
ಸೆಕೆಂಟ್,સેકન્ટ
ಸೆಕೆಂಟ್ ವಿಧಾನ,સેકન્ટ પદ્ધતિ
ಎರಡನೇ ಉತ್ಪನ್ನ,બીજું વ્યુત્પન્ન
ಎರಡನೇ ಆದೇಶ,બીજો ક્રમ
ವಿಭಾಗ,વિભાગ
ವಲಯ,ક્ષેત્ર
ವಕ್ರರೇಖೆಯ ವಿಭಾಗ,વળાંકનો ભાગ
ಸ್ವಯಂ - ಪಕ್ಕದ,સ્વ - સંલગ્ન
ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್,સ્વ સંલગ્ન ઓપરેટર
ಸ್ವಯಂ - ಸಂಯೋಗ,સ્વ - સંયોજક
ಸೆಮಿಯಾಕ್ಸಿಸ್,અર્ધઅક્ષ
ಅರ್ಧವೃತ್ತ,અર્ધવર્તુળ
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,અર્ધ-નિશ્ચિત મેટ્રિક્સ
ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
ಅರೆಗುಂಪು,અર્ધજૂથ
ಅರೆ ಮಧ್ಯಂತರ,અર્ધ અંતરાલ
ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ,અર્ધ મુખ્ય ધરી
ಅರೆ ಸಣ್ಣ ಅಕ್ಷ,અર્ધ ગૌણ ધરી
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ,વિભાજિત બહુપદી
ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ,ચલોનું વિભાજન
ಅನುಕ್ರಮ,ક્રમ
ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ,સિક્વન્સિંગ થિયરી
ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ,ક્રમિક વિશ્લેષણ
ಅನುಕ್ರಮ ಮಾದರಿ,ક્રમિક નમૂના
ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ,સીરીયલ સહસંબંધ
ಸರಣಿ,શ્રેણી
ಸೆಟ್,સેટ
ಸೆಕ್ಸ್ಟಂಟ್,સેક્સટન્ટ
ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು,શેવહાર્ટ નિયંત્રણ ચાર્ટ
ಚಿಹ್ನೆ,હસ્તાક્ષર
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ,મેટ્રિક્સની સહી
ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ,ચતુર્ભુજ સ્વરૂપની સહી
ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ,સહી કરેલ નંબર
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,મહત્વ સ્તર
ಮಹತ್ವ ಪರೀಕ್ಷೆ,મહત્વ પરીક્ષણ
ಗಮನಾರ್ಹ ಅಂಕಿ,નોંધપાત્ર અંક
