Telugu,Bengali
బియ్యం,ভাত
రిడ్జ్డ్ పొట్లకాయ,রিডজড লাউ
గులాబీ,গোলাপ
రోజ్ బెర్రీ,গোলাপ বেরি
రోజ్మేరీ,রোজমেরি
రౌండ్ పొట్లకాయ,রাউন্ড লাউ
రబ్బరు,রাবার
ఎలుక,ইঁদুর
రెడ్ పామ్ వీవిల్,লাল খেজুর উইভিল
ఎరుపు గుమ్మడికాయ బీటిల్,লাল কুমড়ো বিটল
ఖడ్గమృగం బీటిల్,গণ্ডার পোকা
బియ్యం వీవిల్,ভাত Weevil
సెలైన్ ఆల్కలీ మట్టి,স্যালাইন ক্ষারীয় মাটি
సెలైన్ నేల,লবণাক্ত মাটি
సాలినైజేషన్,লবণাক্তকরণ
లాలాజల గ్రంథి క్రోమోజోమ్,লালা গ্রন্থি ক্রোমোজোম
ఉ ప్పు,লবণ
ఉప్పు ప్రభావిత నేల,লবণ-প্রভাবিত মাটি
ఉప్పు సూచిక,লবণ সূচক
ఉప్పు ఒత్తిడి,লবণের চাপ
ఉప్పు సహనం,লবণ সহনশীলতা
నమూనా,নমুনা
నమూనా లోపం,নমুনা ত্রুটি
నమూనా యూనిట్,স্যাম্পলিং ইউনিট
నమూనా,নমুনা
ఇసుక,বালি
ఇసుక మట్టి,স্যান্ডি ক্লে
శాండీ లోవామ్,স্যান্ডি লোম
ఇసుక నేల,বেলে মাটি
సాప్,এসএপি
మొక్క,চারা
సాపోనిఫికేషన్ విలువ,স্যাপোনিফিকেশন মান
ఉపగ్రహ DNA,স্যাটেলাইট ডিএনএ
ఉపగ్రహ కలుపు,স্যাটেলাইট আগাছা
సంతృప్త ఆవిరి పీడనం,স্যাচুরেটেড বাষ্প চাপ
సవన్నా,সাভানা
స్కాఫోల్డ్ ప్రోటీన్,স্ক্যাফোল্ড প্রোটিন
స్కేప్,স্কেপ
స్కార్ఫికేషన్,স্কারিফিকেশন
సియోన్,স্কিয়ন
సైనోఫైట్స్,সাইফাইটস
కాలానుగుణ చక్రం,মৌসুমী চক্র
కాలానుగుణ కరువు,মৌসুমী খরা
కాలానుగుణ మొక్క,মৌসুমী উদ্ভিদ
ద్వితీయ పెరుగుదల,গৌণ বৃদ্ধি
ద్వితీయ మొక్కల పోషకాలు,গৌণ উদ্ভিদ পুষ্টি
ద్వితీయ ఉత్పాదకత,গৌণ উত্পাদনশীলতা
ద్వితీయ పండించడం,মাধ্যমিক চাষ
సెడ్జ్,শেড
విత్తనం పుట్టిన ఫంగస్,বীজ জন্মগ্রহণকারী ছত্রাক
విత్తన ధృవీకరణ,বীজ শংসাপত্র
విత్తన గట్టిపడటం,বীজ শক্ত করা
విత్తన చికిత్స,বীজ চিকিত্সা
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,বীজ-কাম-ফার্টিলাইজার ড্রিল
విత్తనాలు,চারা
సీపేజ్,সিপেজ
వేరు చేయుట,পৃথকীকরণ
ఎంచుకోదగిన మార్కర్,নির্বাচনযোগ্য চিহ্নিতকারী
ఎంపిక ఒత్తిడి,নির্বাচন চাপ
సెలెక్టివ్ హెర్బిసైడ్,নির্বাচনী ভেষজনাশক
సెలెక్టివిటీ ఇండెక్స్,নির্বাচনী সূচক
స్వీయ ఫలదీకరణం,স্ব সার
స్వీయ సమృద్ధి,স্বনির্ভরতা
స్వీయ సన్నబడటం సామర్థ్యం,স্ব পাতলা ক্ষমতা
స్వీయ-ఫ్రూట్‌ఫుల్,স্ব-ফলস্বরূপ
స్వీయ-అపవాదు,স্ব-অসম্পূর্ণতা
స్వార్థ DNA,স্বার্থপর ডিএনএ
సెమీ శుష్క,আধা-শুকনো
ఇంద్రియ మూల్యాంకనం,সংজ্ঞাবহ মূল্যায়ন
సెపాల్,সিপাল
సీక్వెన్షియల్ క్రాపింగ్,অনুক্রমিক ক্রপিং
సీరియల్ పలుచన,সিরিয়াল হ্রাস
సెరికల్చర్,সেরিকালচার
సెరోలజీ,সেরোলজি
సీరం,সিরাম
సెక్స్-నిర్ణయం,যৌন-সংকল্প
సెక్స్-లింకేజ్,সেক্স-লিঙ্কেজ
లైంగిక ప్రచారం,যৌন প্রচার
షీట్ కోత,শীট ক্ষয়
షెల్లింగ్,শেলিং
షెల్టర్ బెల్ట్,আশ্রয় বেল্ট
స్వల్ప-రోజు మొక్క,স্বল্প দিনের উদ্ভিদ
స్వల్ప-తరంగ రేడియేషన్,স্বল্প-তরঙ্গ বিকিরণ
షటిల్ వెక్టర్,শাটল ভেক্টর
తోబుట్టువు,ভাইবোন
కొడవలి కణ రక్తహీనత,সিকেল সেল অ্যানিমিয়া
సిగ్మోయిడ్ కర్వ్,সিগময়েড বক্ররেখা
సిగ్నల్ పరికల్పన,সংকেত অনুমান
ప్రాముఖ్యత పరీక్ష,তাত্পর্য পরীক্ষা
సైలేజ్,সিলেজ
గొయ్యి,সিলো
సిల్ట్,পলি
సిల్ట్ లోమ్,পলি দোআঁশ
సిల్వికల్చర్,সিলভিকালচার
సింక్,ডুবে
సింక్ సామర్థ్యం,ডুবে ক্ষমতা
సిస్టర్ క్రోమాటిడ్,বোন ক্রোমাটিড
సైట్-నిర్దిష్ట పోషక నిర్వహణ,সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা
వక్రీకృత పంపిణీ,স্কিউ বিতরণ
వరుస నాటడం దాటవేయండి,সারি রোপণ এড়িয়ে যান
బురద అచ్చు,স্লাইম ছাঁচ
స్లో-రిలీజ్ ఎరువులు,ধীর মুক্তি সার
బురద,কর্দম
ముద్ద,স্লারি
సున్నితమైన పంటలు,স্মুথ ফসল
సామాజిక అటవీ,সামাজিক বনায়ন
పచ్చిక సంస్కృతి,সোড সংস্কৃতি
పచ్చిక,সোড
సోడిక్ నేల,সোডিক মাটি
సోడియం శోషణ నిష్పత్తి,সোডিয়াম শোষণ অনুপাত
సోడియం పంప్,সোডিয়াম পাম্প
సాఫ్ట్-వుడ్ అంటుకట్టుట,নরম-কাঠের গ্রাফটিং
నేల సంశ్లేషణ,মাটি আনুগত্য
నేల వాయువు,মাটির বায়ুচালনা
నేల మొత్తం,মাটির সমষ্টি
నేల క్షారత,মাটির ক্ষারতা
నేల సవరణ,মাটি সংশোধন
నేల విశ్లేషణ,মাটি বিশ্লেষণ
నేల జీవవైవిధ్యం,মাটির জীববৈচিত্র্য
నేల జీవశాస్త్రం,মাটি জীববিজ্ঞান
నేల వర్గీకరణ,মাটির শ্রেণিবিন্যাস
నేల ఘర్షణ,মাটি কলয়েড
నేల సంపీడనం,মাটির সংযোগ
నేల కండిషనర్లు,মাটি কন্ডিশনার
నేల పరిరక్షణ,মাটি সংরক্ষণ
నేల క్రస్ట్,মাটি ভূত্বক
నేల క్షీణత,মাটির অবক্ষয়
నేల ఎరోడిబిలిటీ కారకం,মাটি ক্ষয়যোগ্যতা ফ্যাক্টর
నేల సంతానోత్పత్తి,মাটির উর্বরতা
నేల ఆదికాండము,মাটি জেনেসিস
నేల ఆరోగ్యం,মাটির স্বাস্থ্য
నేల హోరిజోన్,মাটি দিগন্ত
నేల స్థూల ఆర్గనైజమ్స్,মাটির ম্যাক্রোর্গানিজম
నేల నిర్వహణ,মাটি পরিচালনা
నేల మైక్రోబయాలజీ,মাটির মাইক্রোবায়োলজি
నేల సూక్ష్మజీవులు,মাটির অণুজীব
నేల తేమ లోటు,মাটির আর্দ্রতা ঘাটতি
నేల సేంద్రియ పదార్థం,মাটি জৈব পদার্থ
నేల సచ్ఛిద్రత,মাটি পোরোসিটি
నేల ఉత్పాదకత,মাটির উত্পাদনশীলতা
నేల ప్రొఫైల్,মাটির প্রোফাইল
నేల నాణ్యత,মাটির গুণমান
నేల ప్రతిచర్య,মাটির প্রতিক্রিয়া
నేల నిరోధకత,মাটি প্রতিরোধ
నేల లవణీయత,মাটির লবণাক্ততা
నేల శాస్త్రం,মৃত্তিকা বিজ্ঞান
నేల అనారోగ్యం,মাটি অসুস্থতা
నేల జల్లెడ,মাটি সিভিং
నేల ద్రావణం,মাটি সমাধান
నేల స్టెరిలెంట్,মাটি জীবাণুমুক্ত
నేల నిర్మాణం,মাটির কাঠামো
నేల సస్పెన్షన్,মাটি সাসপেনশন
నేల పరీక్ష,মাটি পরীক্ষা
నేల ఆకృతి,মাটির টেক্সচার
నేల నీటి సామర్థ్యం,মাটির জলের সম্ভাবনা
నేల నీరు,ভূগর্ভস্থ পানি
సౌర స్థిరాంకం,সৌর ধ্রুবক
సౌర వికిరణం,সৌর বিকিরণ
సౌర స్పెక్ట్రం,সৌর বর্ণালী
సౌరీకరణ,সোলারাইজেশন
ఏకైక పంట,একমাত্র ফসল
కరిగే సోడియం శాతం,দ্রবণীয় সোডিয়াম শতাংশ
సోమాటిక్ సెల్,দেহকোষ
సోమాటిక్ పిండం,সোম্যাটিক ভ্রূণ
సోమాటిక్ హైబ్రిడైజేషన్,সোম্যাটিক হাইব্রিডাইজেশন
జొన్న గాయం,জোরে আঘাত
SOS జన్యువు,এসওএস জিন
సదరన్ బ్లాటింగ్,দক্ষিণ ব্লটিং
అంతరం (మొక్క),ব্যবধান (উদ্ভিদ)
స్పాడిక్స్,স্প্যাডিক্স
స్పాట్,স্পাথ
ప్రత్యేక అమరిక,বিশেষ ব্যবস্থা
ప్రత్యేక పంట,বিশেষ ফসল
ప్రత్యేక వ్యవసాయం,বিশেষ কৃষক
జాతులు,প্রজাতি
నిర్దిష్ట పంట తీవ్రత సూచిక,নির্দিষ্ট ফসলের তীব্রতা সূচক
నిర్దిష్ట ఆకర్షణ,আপেক্ষিক গুরুত্ব
నిర్దిష్ట తేమ,নির্দিষ্ট আর্দ্রতা
నిర్దిష్ట ఆకు ప్రాంతం,নির্দিষ্ট পাতার অঞ্চল
స్పెర్మాటోజెనిసిస్,স্পার্মাটোজেনেসিস
ఎస్-ఫేజ్,এস-ফেজ
స్పైక్,স্পাইক
స్పైక్లెట్,স্পাইকলেট
స్పిండిల్ బుష్,স্পিন্ডল বুশ
స్ప్లాష్ కోత,স্প্ল্যাশ ক্ষয়
స్ప్లికింగ్,স্প্লিকিং
స్ప్లిట్ అప్లికేషన్,বিভক্ত অ্যাপ্লিকেশন
స్ప్లిట్ జన్యువులు,বিভক্ত জিন
స్ప్లిట్ ప్లాట్ డిజైన్,স্প্লিট প্লট ডিজাইন
స్పాంజి టిష్యూ,স্পঞ্জি টিস্যু
ఆకస్మిక మ్యుటేషన్,স্বতঃস্ফূর্ত মিউটেশন
బీజాంశం,স্পোর
స్ప్రింక్లర్ ఇరిగేషన్,স্প্রিংকলার সেচ
స్పడ్డింగ్,স্পুডিং
స్పర్,স্পার
స్పర్ బేరింగ్,স্পার বিয়ারিং
స్క్వాల్,স্কল
స్థిరీకరణ ఏజెంట్,স্থিতিশীল এজেন্ট
ప్రామాణిక విచలనం,আদর্শ চ্যুতি
ప్రధాన పంట,প্রধান ফসল
ప్రారంభ కోడాన్,কোডন শুরু করুন
స్టార్టర్ పరిష్కారం,স্টার্টার সলিউশন
కాండం బోరర్,স্টেম বোরার
కాండం-ముగింపు,স্টেম-এন্ড
స్టెనోస్పెర్మోకార్పీ,স্টেনোস্পারমোকার্পি
స్టెప్పీ,স্টেপ্প
స్టెరిలైజేషన్,জীবাণুমুক্তকরণ
స్టిగ్మా గ్రహణశక్తి,কলঙ্ক গ্রহণযোগ্যতা
కళంకం,কলঙ্ক
స్టిల్ట్ రూట్,স্টিল্ট রুট
స్టోలన్,স্টোলন
స్టోమాటా,স্টোমাটা
మలం,মলিং
కోడాన్ ఆపు,কোডন বন্ধ করুন
స్ట్రాటిఫైడ్,স্তরিত
స్ట్రాటిఫికేషన్,স্তরবিন্যাস
గడ్డి,খড়
ఒత్తిడి,স্ট্রেস
స్ట్రిప్ పంట,স্ট্রিপ ক্রপিং
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,স্ট্রিপ ইন্টারক্রপিং
స్ట్రోమా,স্ট্রোমা
మొండి,খড়
మొద్దు మల్చింగ్,স্টাবল মালচিং
శైలి,স্টাইল
ఉప తేమ,সাব আর্দ্র
సబరేషన్,Suberication
మునిగిపోవడం,নিমজ্জন
జీవనాధార వ్యవసాయం,অস্তিত্ব চাষ
సబ్‌సూలింగ్,সাবসয়েলিং
ఉప జాతులు,উপ-প্রজাতি
ప్రత్యామ్నాయ పంట,প্রতিস্থাপন ক্রপিং
ఉపరితలం,স্তর
ఉపరితల నీటిపారుదల,সাবসারফেস সেচ
వారసత్వం,উত্তরাধিকার
రసంతో,রসালো
సక్కర్,স্তন্যপায়ী
సుయి-జెనెరిస్,স্বজাতীয়
సన్-క్యూరింగ్,সূর্য নিরাময়
అనుబంధ నీటిపారుదల,পরিপূরক সেচ
అనుబంధ సంస్థ,পরিপূরক উদ্যোগ
అనుబంధ పరస్పర చర్య,পরিপূরক মিথস্ক্রিয়া
సప్రెజర్ జన్యువు,সুপারিশ জিন
సర్ఫ్యాక్టెంట్,সার্ফ্যাক্ট্যান্ট
అవకాశం,সংবেদনশীল
సస్పెన్షన్ సంస్కృతి,সাসপেনশন সংস্কৃতি
స్థిరమైన వ్యవసాయం,টেকসই কৃষি
స్థిరమైన అభివృద్ధి,টেকসই উন্নয়ন
సమూహ,ঝাঁকুনি
కత్తి ఆకు,তরোয়াল পাতা
సైకియం,সাইকোনিয়াম
సహజీవనం,সিম্বিওসিস
సింగామి,সিনগ্যামি
బియ్యం తీవ్రత యొక్క వ్యవస్థ,ধানের তীব্রতা
దైహిక హెర్బిసైడ్,সিস্টেমিক ভেষজনাশক
కుసుమ,জাফলওয়ার
కుంకుమ,জাফরান
సేజ్,Age ষি
సాల్,সাল
సాల్వియా,সালভিয়া
చెప్పు కలప,স্যান্ডেল কাঠ
సపోటా,সাপোটা
స్క్రూపైన్,স্ক্রুপাইন
సీబక్‌హార్న్,সিবুকহর্ন
సెన్నా,সেনা
పాము కలప,সর্প কাঠ
నువ్వులు,তিল
పాము పొట్లకాయ,চিচিঙ্গা
పుచ్చకాయ స్నాప్,স্ন্যাপ মেলন
సబ్బు నట్,সাবান্ট
జొన్న,জোর
సోయాబీన్,সয়াবিন
స్పానిష్ చెర్రీ,স্প্যানিশ চেরি
బచ్చలికూర,পালং শাক
కుదురు కలప,স্পিন্ডল কাঠ
స్పాంజ్ పొట్లకాయ,স্পঞ্জ গর্ড
స్టెవియా,স্টিভিয়া
స్టింగ్ రేగుట,বিছুটি জাতের গাছ
రాతి పువ్వు,পাথর ফুল
స్ట్రాబెర్రీ,স্ট্রবেরি
సుడాన్ గడ్డి,সুদান ঘাস
చెరుకుగడ,আখ
సమ్మర్ స్క్వాష్,গ্রীষ্ম স্কোয়াশ
పొద్దుతిరుగుడు,সূর্যমুখী
సన్‌హెంప్,সানহেম্প
తీపి క్లోవర్,মিষ্টি ক্লোভার
తీపి పొట్లకాయ,মিষ্টি লাউ
తీపి బంగాళాదుంప,মিষ্টি আলু
తీపి వైలెట్,মিষ্টি ভায়োলেট
సాప్ సక్కర్,স্যাপ স্তন্যপায়ী
చూసింది ఫ్లై,উড়ে গেছে
స్కేల్ క్రిమి,স্কেল পোকামাকড়
సెమిలూపర్,সেমিলোপার
షూట్ బోరర్,শ্যুট বোরার
పట్టు పురుగు,সিল্কওয়ার্ম
నత్త,শামুক
స్పారో,চড়ুই
సాలీడు,মাকড়সা
ఉడుత,কাঠবিড়ালি
కొమ్మ బోర్,ডাঁটা বোরার
కాండం బోరర్,স্টেম বোরার
కాండం గిర్డ్లర్,স্টেম গার্ডলার
స్టోన్ వీవిల్,স্টোন উইভিল
నేల శాస్త్రవేత్త,মাটি বিজ্ঞানী
వ్యూహాత్మక ఉద్యమం,কৌশল আন্দোলন
ట్యాగింగ్,ট্যাগিং (লেবেলিং)
ట్యాంక్ సిల్ట్,ট্যাঙ্ক পলি
రూట్ నొక్కండి,রুট ট্যাপ করুন
మొక్క,তাসেল (ভুট্টা)
వర్గీకరణ,ট্যাক্সোনমি
సాంకేతికం,প্রযুক্তি
సమశీతోష్ణ జోన్,নাতিশীতোষ্ণ অঞ্চল
తాత్కాలిక విల్టింగ్,অস্থায়ী উইল্টিং
టెండ్రిల్,টেন্ড্রিল
టెన్సియోమీటర్,টেনসিওমিটার
టెపాల్,টেপাল
టెరాటోజెని,টেরেটোজিনি
ముగింపు కోడాన్,সমাপ্তি কোডন
టెర్రేస్,টেরেস
టెర్రస్ విరామం,টেরেস ইন্টারভাল
భూగోళ రేడియేషన్,টেরেস্ট্রিয়াল রেডিয়েশন
భూసంబంధమైన కలుపు మొక్కలు,টেরেস্ট্রিয়াল আগাছা
టెస్ట్ క్రాస్,পরীক্ষা ক্রস
పరీక్ష బరువు,পরীক্ষার ওজন
టెస్టా,টেস্টা
టెట్రాడ్,টেট্রাড
టెట్రాప్లాయిడ్,টেট্রাপ্লয়েড
టెట్రాప్లాయిడి,টেট্রাপ্লোডি
థాలమస్,থ্যালামাস
ఉష్ణ వాహకత,তাপ পরিবাহিতা
థర్మల్ డిఫ్యూసివిటీ,তাপ নিরোধক
థర్మల్ ఇండక్షన్,তাপীয় আনয়ন
థర్మోకపుల్,থার্মোকল
థర్మోగ్రాఫ్,থার্মোগ্রাফ
థర్మోపెడిసిటీ,থার্মোপারিডিসিটি
థర్మోపెరియోడిజం,থার্মোপারিডিজম
థర్మోఫైల్,থার্মোফিল
థర్మోటాక్సిస్,থার্মোট্যাক্সিস
సన్నబడటం,পাতলা আউট
నూర్పిడి,থ্রেশিং
టి ప్లాస్మిడ్,টিআই প্লাজমিড
టైడల్ చిత్తడి నేలలు,জোয়ার জলাভূমি
టైల్ డ్రైనేజ్,টাইল নিকাশী
టిల్లియబిలిటీ,টিলিবিলিটি
పండించడం,চাষ
టిల్లర్ (మొక్క),টিলার (উদ্ভিদ)
టిల్లరింగ్,টিলারিং
టిల్లరింగ్ దశ,টিলারিং স্টেজ
టిల్త్,তিলথ
కణజాల పరీక్ష,টিস্যু পরীক্ষা
పసిపిల్లలు,টডি
ఓరిమి,সহনশীলতা
పై నేల,শীর্ষ মাটি
టోపాటో,টোপাটো
టాప్-డ్రెస్సింగ్,শীর্ষ-ড্রেসিং
టోపోక్లిమాటాలజీ,টপোক্লিম্যাটোলজি
పైన ఉండిపోయిన పొగాకు),টপিং (তামাক)
మొత్తం జీర్ణమయ్యే పోషకం,মোট হজমযোগ্য পুষ্টি
మొత్తం కారకాల ఉత్పాదకత,মোট ফ্যাক্টর উত্পাদনশীলতা
మొత్తం కరిగే ఘనపదార్థాలు,মোট দ্রবণীয় দ্রবণ
టోటిపోటెన్సీ,টোটিপোটেন্সি
విషపూరితం,বিষাক্ততা
టాక్సిన్,টক্সিন
ట్రేస్ ఎలిమెంట్స్,ট্রেস উপাদান
ట్రేసర్ ఎలిమెంట్స్,ট্রেসার উপাদান
లావాదేవీలు,লেনদেন
ట్రాన్స్క్రిప్షన్,প্রতিলিপি
పరివర్తన,রূপান্তর
ట్రాన్స్‌జెనిక్,ট্রান্সজেনিক
అనువాదం,অনুবাদ
ట్రాన్స్‌లోకేషన్,ট্রান্সলোকেশন
ప్రసారం,ট্রান্সমিট্যান্স
ట్రాన్స్పిరేషన్ గుణకం,ট্রান্সপিরেশন সহগ
ట్రాన్స్పిరేషన్ పుల్,ট্রান্সপিরেশন টান
ట్రాన్స్పిరేషన్ నిష్పత్తి,ট্রান্সপিরেশন অনুপাত
మార్పిడి షాక్,প্রতিস্থাপন শক
మార్పిడి,ট্রান্সপ্ল্যান্টার
మార్పిడి,প্রতিস্থাপন
రవాణా చేసిన నేల,পরিবহন মাটি
ట్రాన్స్‌పోసన్,ট্রান্সপসন
విలోమ పారుదల,ট্রান্সভার্স নিকাশী
ఉచ్చు పంటలు,ফাঁদ ফসল
చెత్త,ট্র্যাশিং
చికిత్స,চিকিত্সা
చెట్టు పంట,গাছের ফসল
చెట్టు ఉంగరం,গাছের আংটি
ట్రయల్,ট্রায়াল
ఇరిగేషన్ మోసగించండి,ট্রিকল সেচ
ట్రిగ్గర్ కారకం,ট্রিগার ফ্যাক্টর
ట్రిప్లాయిడ్,ট্রিপলয়েড
ట్రిపుల్ క్రాపింగ్,ট্রিপল ক্রপিং
ట్రోఫిక్ స్థాయి,ট্রফিক পর্যায়ে
ట్రాపిక్ కదలికలు,ট্রপিক আন্দোলন
ఉష్ణమండల ప్రాంతం,ক্রান্তীয় অঞ্চল
ఉష్ణమండల,ট্রপিজম
నిజమైన సాంద్రత,সত্য ঘনত্ব
నిజమైన డైజెస్టిబిలిటీ,সত্য হজমতা
కత్తిరించబడిన ప్రొఫైల్,কাটা প্রোফাইল
కత్తిరించిన నేల,কাটা মাটি
సునామి,সুনামি
గడ్డ దినుసు పంటలు,কন্দ ফসল
ట్యూబర్,কন্দ
కణితి,টিউমার
మట్టి యొక్క పంక్తి,মাটির ছোঁয়া
టండ్రా,টুন্ড্রা
మట్టిగడ్డ,টার্ফ
టర్గిడ్,তুরগিড
టర్గర్ ఉద్యమం,তুরগর আন্দোলন
టర్గర్ పీడనం,টার্গোর চাপ
టర్గర్,তুরগর
టర్నర్ సిండ్రోమ్,টার্নার এর সিন্ড্রোম
రకం (మొక్క),প্রকার (উদ্ভিদ)
టైప్ I లోపం,টাইপ আই ত্রুটি
టైప్ II లోపం,টাইপ II ত্রুটি
టైఫూన్,টাইফুন
చింతపండు,তেঁতুল
టార్రాగన్,তারাগন
ఆలయం లేదా పుచ్చోమ చెట్టు,মন্দির বা প্যাগোডা গাছ
తిస్టిల్,থিসল
థుజా,থুজা
థైమ్,থাইম
పొగాకు,তামাক
టమోటా,টমেটো
దు orrow ఖం చెట్టు,দুঃখের গাছ
ట్రిటికేల్,ট্রিটিকাল
ట్రంపెట్ వైన్,শিঙা ভাইন
ట్యూబెరోస్,টিউবারোজ
పసుపు,হলুদ
టర్నిప్,শালগম
భారతీయుగపు ఎర్ర ఖున్నము,টাইফা (ভারতীয় রিড গদা)
టీ దోమ,চা মশা
చెంప,টার্মিটস (সাদা পিঁপড়া)
త్రిప్స్,থ্রিপস
అల్ట్రాసెంట్రిఫ్యూగేషన్,আল্ট্রাসেন্ট্রিফিউগেশন
అల్ట్రాసౌండ్,আল্ট্রাসাউন্ড
అంబెల్,উম্বল
అన్‌కౌప్లింగ్,অবিচ্ছিন্ন
అవాంఛనీయమైనది,ফলস্বরূপ
వివేకం,অবিচ্ছিন্ন
యూనివర్సల్ జన్యు కోడ్,ইউনিভার্সাল জেনেটিক কোড
సార్వత్రిక నేల నష్టం,ইউনিভার্সাল মাটি ক্ষতির সমীকরণ
అసంతృప్త కొవ్వు ఆమ్లాలు,অসম্পৃক্ত ফ্যাটি অ্যাসিড
అప్‌ల్యాండ్ రైస్,উঁচু ভাত
ఎత్తైన చోటు,উর্ধ্বভূমি
పట్టణ కంపోస్ట్,আরবান কম্পোস্ট
యూరియా,ইউরিয়া
యూరియా,ইউরিজ
ఉల్లా గడ్డి,উলা ঘাস
టీకా,ভ্যাকসিন
వాక్యూల్,ভ্যাকুওল
విలువ-ఆధారిత వ్యవసాయం,মূল্য সংযোজন কৃষি
విలువ జోడించిన ఉత్పత్తి,মূল্য সংযোজন পণ্য
విలువ అదనంగా,মান সংযোজন
విలువ ఖర్చు నిష్పత్తి,মান ব্যয় অনুপাত
దవడ ఎముక,ভ্যাম (ভেসিকুলার আরবাসকুলার)
ఆవిరి వేడి చికిత్స,বাষ্প তাপ চিকিত্সা
ఆవిరి పీడనం,বাষ্প চাপ
వేరియబుల్ ఖర్చు,পরিবর্তনশীল খরচ
వేరియబుల్ జన్యువు,পরিবর্তনশীল জিন
వేరియబుల్ రేట్ టెక్నాలజీ,পরিবর্তনশীল হার প্রযুক্তি
వ్యత్యాసం,বৈকল্পিক
వైవిధ్యం,বিভিন্নতা
వెరైటీ,বিভিন্ন
వెక్టర్,ভেক্টর
వృక్ష సంపద,গাছপালা
వృక్షసంపద క్షీణత,উদ্ভিদ অবক্ষয়
ఏపుగా ఉండే అవరోధం,উদ্ভিদ বাধা
ఏపుగా కవర్,উদ্ভিজ্জ কভার
ఏపుగా ప్రచారం,উদ্ভিদ প্রচার
ఏపుగా ఉండే దశ,উদ্ভিজ্জ পর্যায়
వెనిషన్,ভেনেশন
వర్మికాస్టింగ్స్,সিঁদুর
వర్మికంపోస్ట్,ভার্মিকম্পস্ট
వర్నలైజేషన్,ভার্নালাইজেশন
నిలువు మల్చింగ్,উল্লম্ব mulching
వెర్టిసోల్,ভার্টিসল
సాధ్యత (విత్తనం),কার্যক্ষমতা (বীজ)
వైన్,দ্রাক্ষালতা
వెనిగర్,ভিনেগার
వీర్ జీన్,ভাই জিন
వర్జిన్ ల్యాండ్,ভার্জিন ল্যান্ড
వర్జిన్ మట్టి,কুমারী মাটি
వైరలెన్స్,ভাইরুলেন্স
వైరస్,ভাইরাস
వైరస్ కోట్ ప్రోటీన్,ভাইরাস কোট প্রোটিন
వైరస్ ఇండెక్సింగ్,ভাইরাস সূচক
స్నిగ్ధత,সান্দ্রতা
కనిపించే రేడియేషన్,দৃশ্যমান বিকিরণ
విటమిన్లు,ভিটামিন
విటికల్చర్,ভিটিকালচার
వివిపరస్,Viviparous
శూన్య స్థలం,শূন্য স্থান
అస్థిరత,উদ্বায়ী
వాలంటీర్ ప్లాంట్లు,স্বেচ্ছাসেবক উদ্ভিদ
వనిల్లా,ভ্যানিলা
వెటివర్,ভেটিভার
పశువైద్య వైద్యుడు,ভেটেরিনিয়ান ডাক্তার
వైరాలజిస్ట్,ভাইরোলজিস্ট
వేతనం,বেতন
వెచ్చని రక్తపాత జంతువు,উষ্ণ রক্তাক্ত প্রাণী
వ్యర్థ పదార్థాల నిర్వహణ,বর্জ্য ব্যবস্থাপনা
బంజర భూములు,জঞ্জাল জমি
నీటి అప్లికేషన్ సామర్థ్యం,জল প্রয়োগ দক্ষতা
నీటి దరఖాస్తు రేటు,জলের আবেদন হার
నీటి సమతుల్యత,জল ভারসাম্য
నీటి సంపీడనం,জল সংযোগ
నీటి పొదుపు,জল সংরক্ষণ
నీటి వినియోగం,জল খরচ
నీటి రవాణా సామర్థ్యం,জল পরিবহনের দক্ষতা
నీటి సంస్కృతి,জল সংস্কৃতি
నీటి లోటు,জলের ঘাটতি
నీటి పంపిణీ సామర్థ్యం,জল বিতরণ দক্ষতা
వాటర్ డ్యూటీ,জল শুল্ক
నీటి బొచ్చు,জল ফুরো
నీటి ద్వారాలు,জলের গেটস
నీటి లాగింగ్,জল লগিং
నీటి నిర్వహణ,পানি ব্যবস্থাপনা
పంటల నీటి అవసరం,ফসলের জলের প্রয়োজনীয়তা
నీటి సంతృప్త లోటు,জলের স্যাচুরেশন ঘাটতি
నీటి పట్టిక,পানির টেবিল
నీటి వినియోగ సామర్థ్యం,জল ব্যবহারের দক্ষতা
నీటి దిగుబడి,জলের ফলন
నీటి పెంపకం,পানি ফসল
వాటర్‌షెడ్,জলাশয়
వాటర్‌షెడ్ మేనేజ్‌మెంట్,জলাশয় ব্যবস্থাপনা
వాటర్‌షెడ్ చికిత్స,জলাশয় চিকিত্সা
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,ওয়াটারশেড-ভিত্তিক সিস্টেম
జలమార్గం,জলপথ
వేవ్-లెంగ్త్,তরঙ্গ দৈর্ঘ্য
వాక్సింగ్,ওয়াক্সিং
వాతావరణం,আবহাওয়া
వాతావరణం,আবহাওয়া
కలుపు,গাঁজা
కలుపు నియంత్రణ,আগাছা নিয়ন্ত্রণ
కలుపు నియంత్రణ సామర్థ్యం,আগাছা নিয়ন্ত্রণ দক্ষতা
కలుపు నిర్మూలన,আগাছা নির্মূল
కలుపు సూచిక,আগাছা সূচক
వెస్ట్రన్ బ్లాటింగ్,পশ্চিমা শোষক
