English,Gujarati
principal,"આચાર્ય, આચાર્ય, આચાર્ય"
Principle,નિયમો
prism,પ્રિઝમ
prismatic,"પ્રિઝમેટિક, પ્રિઝમેટિક"
Probabilistic,સંભવિત
Probe,ટેસ્ટર
Procedure,"પ્રક્રિયા, પ્રક્રિયા"
process,"પ્રક્રિયા, સ્ટેજ"
Processing,"પ્રક્રિયા, સંસાધનો"
processor,પ્રોસેસર
product,ઉત્પાદન ઉત્પાદન
production,ઉત્પાદન
Productivity,ઉત્પાદકતા
programme,"કાર્યક્રમ, કાર્યક્રમ, કાર્યક્રમ"
programmer,પ્રોગ્રામર
Progressive,"પ્રગતિશીલ, પ્રગતિશીલ"
Prohibition,પ્રતિબંધ
projecting,"પ્રોજેક્ટિવ, આઉટપુટ"
promoted electrons,પ્રમોટેડ ઇલેક્ટ્રોન
prompt neutron,તાત્કાલિક ન્યુટ્રોન
prong (of tuning fork),હાથ
propagation,"ટ્રાન્સમિશન, એમ્પ્લીફિકેશન, પ્રચાર"
propeller,પ્રોપેલન્ટ
Properties,ગુણધર્મો
proper value (=eigen value),"યોગ્ય મૂલ્ય, ઇજન મૂલ્ય"
proportion,"પ્રમાણ, પ્રમાણ, ભાગાકાર"
propulsion,પ્રોપલ્શન
proton,પ્રોટોન
proximity,નિકટતા
Pseudo-vector,1 સ્યુડો-વેક્ટર સ્યુડો-વેક્ટર
Pull,"દોરો, ખેંચો, ખેંચો, છાપ, પુલ"
Pulley,"પુલી, ઘિરની, કપી"
Pulling,"ઇમેજ એક્સ્ટેંશન, સિંક્રનાઇઝેશન નુકશાન, 3 ટ્રેક્શન"
Pulsating,નાડી
pulsation,ફફડાટ
Pulse,"કઠોળ, કઠોળ"
Pulser,પલ્સર
Pump,પંપ
Pumping,પંપીંગ
Punching,મુક્કો
Pupil,"તારો, વિદ્યાર્થી, કનિનીકા"
pure,શુદ્ધ
Purity,ચોકસાઈ
Purple,"નીલ લોહિત, જાંબલી, જાંબલી"
push button,પુશ બટન પુશ બટન
Pushing,નિષ્કર્ષણ
Pyranometer,"પાયરાનોમીટર, સૌર થર્મોમીટર"
Pyroelectricity,થર્મોઇલેક્ટ્રિક
Pyrometer,હાઇગ્રોમીટર
pyrometry,સાયટોમેટ્રી
Q-factor,"Q-અક્ષર, Q-ગુણાંક"
Quadrant,"ચતુર્થાંશ, વર્તુળ પગ"
quadrant electrometer,"ચતુર્થાંશ ઇલેક્ટ્રોમીટર, ચતુર્થાંશ ઇલેક્ટ્રોમીટર"
quadratic,ચતુર્ભુજ
Quadrupole,ચતુર્ભુજ
quality,ગુણવત્તા
Quantum,ક્વોન્ટમ
Quantal,ક્વોન્ટમ
Quantisation,"પરિમાણ, પરિમાણ, પરિમાણ, પરિમાણ"
quantised (quantized),જથ્થાબંધ
quantitative,"માત્રાત્મક, જથ્થાત્મક"
quantity,"જથ્થો, જથ્થો, જથ્થો"
Quantum,ક્વોન્ટમ
quarter,"ક્વાર્ટર, ક્વાર્ટર, ક્વાર્ટર"
quartz,"રાઇનસ્ટોન્સ, ક્વાર્ટઝ"
quasi-bound state,સામાન્ય રીતે સ્થિતિ
quasicontinuous,ઉત્તરાધિકાર
quasi-elastic force,સ્થિતિસ્થાપક બળ
quasi-elastic wave,સ્થિતિસ્થાપક તરંગ
quasi-stable circuit,કાયમી સર્કિટ
quasi-static,સ્થિર છબી
quasi-stationary,નિશ્ચિત ચક્ર
quasi-steady state,કાયમી સ્થિતિ
Quench,બુઝાવવા માટે
Quencher,શામક
quenching,"બુઝાવવું, શાંત કરવું"
quiet day,શાંત દિવસ
Q-value,d-મૂલ્ય
Radio,"રેડિયો (સં.), રેડિયો (વી.), કિરણોત્સર્ગી, આપત્તિજનક, રેડિયેશન"
radioactivation analysis,રેડિયેશન સક્રિયકરણ વિશ્લેષણ
Radioactive,"વિખંડન, કિરણોત્સર્ગી"
radioactive tracer,કિરણોત્સર્ગી લાઇસન્સર
Radioactivity,"વિઘટન, રેડિયોએક્ટિવિટી, રેડિયોએક્ટિવિટી"
radiogram,"રેડિયોગ્રામ, રેડિયો વાયર, રેડિયમ છબીઓ"
Radiograph,"રેડિયોગ્રાફ્સ, રેડિયેશન છબીઓ"
radioiodine,કિરણોત્સર્ગી આયોડિન
radioistope,"રેડિયો આઇસોટોપ્સ, રેડિયેશન આઇસોટોપ્સ"
Radiological,"એક્સ-રે ઉપચાર, રેડિયેશન ઉપચાર"
Radiologist,રેડિયેશન થેરાપિસ્ટ
Radiometer,"રેડિયોમીટર, રેડિયોમીટર"
Radiometry,રેડિયોમેટ્રી
Radio-thallium,કિરણોત્સર્ગી-થેલિયમ
Radiotherapy,રેડિયેશન ઉપચાર
radium,રેડિયમ
radium therapy,રેડિયમ ઉપચાર
radius,ત્રિજ્યા
rainbow,ઇન્દ્ર ધનુષ
Raman effect,રમન ઇફેક્ટ
Ramsden circle,રેમ્સડેન વર્તુળ
Random,"રેન્ડમ, અનિયમિત"
Randomisation,રેન્ડમાઇઝેશન
randomness,અવ્યવસ્થિતતા
range finder,ઓસિલેટર
range of audibility,શ્રાવ્યતાની શ્રેણી
rapid beats,ઝડપી પલ્સ
Rare,"દુર્લભ, દુર્લભ"
Rarefaction,દુર્લભતા
Rarefy,દુર્લભ કરવા માટે
rated voltage,અનુમતિપાત્ર વોલ્ટેજ
Rating,"રેટિંગ, રેટિંગ"
Ratio,ગુણોત્તર
Rational,તર્કસંગત
raw data,"બિનપ્રક્રિયા કરેલ ડેટમ, પ્રાપ્ત ડેટમ તરીકે"
ray,"રશ્મિ, કિરણ, અર્ધરેખા, અાર"
Rayleigh scattering,રેલે સ્કેટરિંગ
Reactance,રીબાઉન્ડ
Reaction,પ્રતિસાદ
reaction coupling,પ્રતિક્રિયાશીલ જોડાણ
Reactivation,પુનઃસક્રિયકરણ
Reactivity,અપ્રસ્તુતતા
Reactor,રિએક્ટર
reactor vault,રિએક્ટર ગુપ્તી
readied missile,આશાજી હથિયાર
Reading,"વાંચન, વાંચન"
Readjustment,ફરીથી ગોઠવણ
Real,વાસ્તવિક
Rebound,"રીબાઉન્ડ કરવું (n.), પ્રતિબિંબિત કરવું (ver.)"
recalescence temperature,પુનર્જીવન ગરમી
Recalibrate,પુનઃ માપાંકન
Receiver,"પ્રાપ્તકર્તા, પ્રાપ્તકર્તા"
Recession,"રિવર્સ, રિવર્સ, બેક એરે"
Reciprocal,"વ્યસ્ત, પારસ્પરિક, પારસ્પરિક"
reciprocity,"પારસ્પરિકતા, પારસ્પરિકતા"
Recoil,"પ્રતિબિંબ (વી.), પ્રતિબિંબ (વી.)"
recombination,"પુનઃસંયોજન, પુનઃઉપયોગ"
Reconnaissance,દેખરેખ
Record,"રેકોર્ડ, રેકોર્ડ (n.), રેકોર્ડ કરવું, ચિહ્નિત કરવું (v.)"
recorded,નોંધાયેલ
Recorder,આર્કાઇવિસ્ટ
Recording,રેકોર્ડિંગ
Recovery,"સિદ્ધિ, સિદ્ધિ, સિદ્ધિ"
rectangular,જમણો કોણ સંકલન કોઓર્ડિનેટ્સ
rectification,"શુદ્ધિકરણ, સુધારણા"
Rectified,"શુદ્ધ, શુદ્ધ"
Rectifier,સુધારક
rectifier valve,રેક્ટિફાયર વાલ્વ
rectilinear (=rectilineal),"સીધી રેખા, સીધી રેખા, સીધી રેખા"
recurrent event,પુનરાવર્તિત ઘટના
red giant,રક્ત રાક્ષસ લાલ રાક્ષસ
red shift,લોહીનું વિસ્થાપન
Reduce,"ઘટાડવું, સમાન કરવું, એનિમેટ કરવું"
reduced brightness (of comet),(ધૂમકેતુનું)
reduced data,શુદ્ધ ડેટા
reducible,"સમાન, લઘુચિત્ર, ફરજિયાત"
reduction factor,ગુણાંક બદલો
reed pipe,રીડ-પાઈપ
re-entry,ફરીથી પ્રવેશ
Reference,"સૂચનાઓ, સંદર્ભો"
Reflectance,પ્રતિબિંબ
Reflected,"પ્રતિબિંબિત, પ્રતિબિંબિત, પ્રતિબિંબિત"
reflected,પ્રતિબિંબિત
reflecting,પ્રતિબિંબિત
reflection,પ્રતિબિંબ
reflection loss,પ્રતિબિંબીત નુકશાન
Reflectivity,પ્રતિબિંબ
Reflector,પરાવર્તક
reflex mechanism,રીફ્લેક્સ મિકેનિઝમ
refracted,રીફ્રેક્ટેડ
refraction,રીફ્રેક્શન
refractive index,રીફ્રેક્ટિવ ઇન્ડેક્સ
Refractivity,પ્રત્યાવર્તન
refractometer,રીફ્રેક્ટિવ ઇન્ડેક્સ
Refrigerator,"રેફ્રિજરેટર, રેફ્રિજરેટર"
Regelation,પુનઃપ્રક્રિયા
regeneration,"પુનર્જીવન, ટકાઉ પુનઃ એકીકરણ, પુનર્જીવન"
Regenerative,"પુનર્જીવિત, પુનર્જીવિત, પુનર્જીવિત"
Registration,"નોંધણી, નોંધણી"
Regression,"વેચાણની ઝડપ, પછાત ચળવળ, રીગ્રેસન, રિવર્સલ"
regular,"સમ, નિયમિત, સપ્રમાણ"
regular solid,આઇસોફોર્મ ઘન
Regulation,નિયમન
Relation,સંબંધ
relative,"સંબંધી, સંબંધી"
Relativistic,સંબંધિત
relativistically invariant,પ્રમાણમાં ખાતરી
Relativity,"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
relaxation,આરામ
Relay,"રિલે, ટ્રાન્સમિશન"
releasing,વિમોચન
reliability,વિશ્વસનીયતા
Remaining,શેષ
remote control,દૂરસ્થ નિયંત્રણ
renormalized,રિનોર્મલાઈઝ્ડ
Reorientation,"પુનઃ-ઓરિએન્ટેશન, ફરીથી ગોઠવણી"
Repeatability,પુનરાવર્તિતતા
Repeater,"રીપીટર, રીપીટર"
repel,"ભગાડવું, ભગાડવું"
Repelling,પ્રતિકૂળ
Repetition,પુનરાવર્તન
Representation,પ્રતિનિધિત્વ
Representative,"પ્રતિનિધિ, પ્રતિનિધિ"
reproducible,"પુનઃપ્રાપ્ત કરી શકાય તેવું, પુનઃઉત્પાદન કરી શકાય તેવું"
reproduction,"પ્રજનન, પ્રજનન, પ્રજનન"
Repulsed,નિવારવા
Repulsion,પ્રતિકૂળ
repulsive interaction,પ્રતિકૂળ
Research,સંશોધન
Reservoir,"કુંડ, જળાશય, જળાશય, જળાશય, કુંડ"
Reset,પુનઃસ્થાપન
Residual,"શેષ, શેષ"
Resistance,"પ્રતિકાર, પ્રતિકાર"
resistivity,પ્રતિકારકતા
Resistor,રેઝિસ્ટર
Resolution,"વિયોજન, વિસર્જન, ભિન્નતા"
resolution of degeneracy,ખોટી રજૂઆત
Resolve,"વિભાજન કરવું, ભેદ પાડવું, વિચ્છેદન કરવું"
Resolver,સ્પ્લિટર
Resonance,પડઘો
resonance effect,પ્રતિધ્વનિ અસર
Resonant,પ્રતિધ્વનિ
Resonate,"પડઘો, પડઘો"
Resonator,પ્રતિધ્વનિ
Response,"જવાબ, પ્રતિભાવ, અહેવાલ"
Rest,વિરામ
Restart,ફરી શરૂ કરો
Reststrahlen,શેષ બીમ
Result,"પરિણામ, પરિણામ, પરિણામ"
Resultant,પરિણામી પરિણામ
Retarded,મંદ
Retarder,પાતળું
Reticule,જાળીદાર
Retina,"રેટિના, રેટિના"
Retro-rockets,પાછળનું રોકેટ
Return,"રેઝોનન્સ, રીગ્રેસન, રીબાઉન્ડ"
Reverberation,અનુસરો
Reversal,રિવર્સલ
Reverse,"ઊલટું, ઊલટું, ઊલટું, ઊલટું"
reverse bias,પછાત પૂર્વગ્રહ
reversibility,ઉલટાવી શકાય તેવું
Reversible,ઉલટાવી શકાય તેવું
Revolution,પરિભ્રમણ
Revolve,ફરવું
Reynolds number,રેનોલ્ડ્સ નંબર
Rheostat,સ્ટ્રીમ કંટ્રોલર
Rhombic,વિચિત્ર લંબાઈ
rhomhohedral crystal,"ત્રિકોણાકાર સ્ફટિકો, સમાંતર ષટ્કોણ સ્ફટિકો"
rhomboidal prism,"રોમ્બોઇડ પ્રિઝમ, ચતુષ્કોણીય પ્રિઝમ"
rho meson,મેસન રહો
Rhythm,"લય, લય, લય"
right handed,ઘડિયાળની દિશામાં
right hand prism,વર્ટિકલ પ્રિઝમ
right-hand rule,જમણા હાથનો નિયમ
right hand screw,જમણી બાજુનો સ્ક્રૂ
right square prism,હોમોલોગસ પ્રિઝમ
Rigid,મજબૂત
Rigidity,દ્રઢતા
rigorous proof,"ચોક્કસ પુરાવો, સચોટ પુરાવો"
ringing,"અવાજ, સાધન"
Ripple,ઉર્મિકા
rise time,હેયડે
Robot,રોબો
rocket motion,રોકેટ ક્રિયા
rocket,રોકેટ
Rocketry,રોકેટ વિજ્ઞાન
Rocking,"ખડક, ચળવળ, સ્વિંગ"
Roentgen,roentgen
Roentgen rays,"રોન્ટજેન-રે, એક્સ-રે"
Roll,"રોલિંગ, રોલ, (એડ.), રાઉન્ડિંગ, રોલિંગ (સં.)"
Rolling,"બેલ્ની, લોટની, લોટનિક (વિ.), વેલન, લોટન (સં.)"
Rotary,રોટેશનલ
Rotate,"સ્પિન કરવું, સ્પિન કરવું (v.), ગોળ, પૈડાવાળું (v.)"
rotating,રોટેશનલ
Rotation,"પરિભ્રમણ, પરિભ્રમણ"
Rotational,"રોટેશનલ, રોટેશનલ, રોટેશનલ"
Rotator,"રોટેશનલ, રોટેટર"
Rotatory,"રોટેશનલ, રોટેશનલ"
Rotor,"રોટર, રોટર"
rough,"રફ, રફ"
rounding off,"બંધ, બંધ"
round trip time,પરિવહન સમય
Route,વે
Routine,"નિયમિત, નિયમિત"
ruby,"પદમરાગ, રૂબી, લાલ, યાકુત"
ruby laser,"રૂબી લેસર, રૂબી લેસર"
Rudder,"સુકાન, નિયંત્રણ"
Rule,નિયમો
ruled grating,રેખાંકિત જાળી
Ruling,"આલેખ, રેખાઓ"
Run,"ચલાવો, પરંપરા"
Running,દોડવીર
Rupture,"કરાર, કરાર, વિસ્ફોટ"
Rutherford scattering,રધરફોર્ડ સ્કેટરિંગ
rutherford (unit),રધરફોર્ડ
rydberg (unit of energy),રાયડબર્ગ
safe load,સલામત ભાર
safety,"સલામત, સુરક્ષિત"
safety fuse (=Bickford fuse),"સેફ્ટી ફ્યુઝ, બિકફોર્ડ ફ્યુઝ"
safety valve,સુરક્ષા વાલ્વ
sample,"નમૂના, નમૂનો"
Sampling,"નમૂના (v.), નમૂના (n.)"
Sandwich,સેન્ડવીચ
Satellite,"ઉપગ્રહ, પેટાકંપની, પાછળનું"
satellite line,ઉપનદી રેખા
Saturate,સંતોષવા માટે
saturn's ring,શનિની વીંટી
savart (unit),savart
scalar,સ્કેલર
scaling factor,પગલું ગુણક
Scatter,"વેરવિખેર, વેરવિખેર"
scattering process,વિખેરવાની પ્રક્રિયા
Scene,દૃષ્ટિ
Scintillation,ફેલાવો
Scratch,"સ્ક્રેચ (અવાજ), સ્ક્રેચ"
Screen,"ચાળણી, ચાળણી (ઇડી.), ડ્રાઇવ"
screw gauge,sku ત્રાટકશક્તિ
Seal,"બંધ કરવું, સીલ કરવું, સીલ કરવું (ver.)"
seasonal fluctuation,"મોસમી વિવિધતા, મોસમી વધઘટ"
secant law,સેકન્ટ નિયમ
second,"બીજું (સં.), બીજું (વિ.)"
secondary,"ગૌણ, ગૌણ"
Section,"1 વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
Sector,"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
secular,લાંબા સમય સુધી ચાલે છે
seeding,બીજ
seismography,સિસ્મોલોજી
seismology,સિસ્મોલોજી
seismometry,સિસ્મોલોજી
Selectivity,પસંદગી
Self,"સ્વ, સ્વ"
Self-energy,આંતરિક ઊર્જા
self excited oscillation,સ્વયંસ્ફુરિત ઓસિલેશન
semiconductor,સેમિકન્ડક્ટર
Semi-empirical,અર્ધ પ્રયોગમૂલક
Semi-infinite,અર્ધ-અનંત
semi-log paper,અર્ધ-લોગ ગ્રાફ શીટ
semi-solid angle,ગોળાકાર વત્તા કોણ
Sense,અર્થ
Sensitised,સંવેદનશીલ
sensitive,"સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ, સંવેદનશીલ"
sensitive flame,"સાઉન્ડ રીસીવર લેમ્પ ક્રેસ્ટ, ધ્વનિ રીસીવર જ્યોત"
sensitiveness,"સંવેદનશીલતા, સંવેદનશીલતા, સંવેદનશીલતા"
Sensitization,"સક્રિયકરણ, સંવેદના"
Sensor,સેન્સર
Separable,અલગ કરી શકાય તેવું
Separation,"અલગ, અલગ, અલગ, અંતર"
Septet,ઓક્ટેવ
septode,સેપ્ટોડ
sequencing,અનુક્રમણિકા
Series,શ્રેણી શ્રેણી શ્રેણી (નકશો)
Servo-motor,સર્વો મોટર
Setting,"સેટ કરો, સેટ કરો, સેટ કરો, સેટ કરો"
Shaded,"અધોગતિ, છાંયો"
Shadow,પડછાયો
Shape,આંકડો
sharp cut off,તીક્ષ્ણ અંત
sharp series,spout શ્રેણી
shearing force,"શીયર ફોર્સ, શીયર"
shielded nuclide,કવચિત ન્યુક્લાઇડ
Shift,"બનાવટ, વિસ્થાપન, સ્થાનાંતરણ"
shock velocity,આઘાત વેગ
shock wave,આઘાત તરંગ
Short,"ટૂંકું, જર્જરિત, અસંગત"
shrill note,ઉંચો અવાજ
Shunt,"બાજુનો માર્ગ, શંટ (સં.), બાજુનો માર્ગ, શંટ (v.)"
side,"બાજુ, બાજુ, બાજુ"
sidereal,સાઈડરીયલ
Sight,"જોવું, લક્ષ્ય રાખવું, જોવું, ધ્યેય રાખવું, લક્ષ્ય રાખવું, સ્થાન મેળવવું"
sign,રાશિ
Signal,"સંકેત, સંકેત"
silent period,મૌન સમયગાળો
silicon diode,સિલિકોન ડાયોડ
silicones (a family of compounds with silicones),સિલિકોન
silicon wafer,"સિલિકોન પ્લેક, સિલિકોન વેફર"
similarity,સામ્યતા
Simulator,અનુકરણ કરનાર
simultaneously,એક સાથે
Sine,"ચિહ્ન, સાઈન"
single ionization,એકલ આયનીકરણ
single line,સિંગલ લાઇન સિંગલ લાઇન
Single-stage,એક પગલું
Sink,"પ્રવેશ, ડૂબવું, નિમજ્જન, મર્જિંગ ચાટ, સિંક, કુંડ"
Sinusoidal,સાઇનસૉઇડલ
Siphon,સાઇફન
Siren,સાયરન
Size,"કદ, કદ (n.), કદ, કોતરણી (v.)"
Skew,"અસમપ્રમાણ, ત્રાંસુ"
skin effect,"બાહ્ય ત્વચા અસર, ત્વચા અસર"
sky blue,વાદળી
slant range,ત્રાંસી શ્રેણી
Sliding,સાપ
Slip,"સ્લિપ, સ્લિપ, સ્લિપ, સ્લિપ, સોલ્યુશન"
slip ring,c રીંગ
Slit,"ચીરો, ચીરો, ચીરો"
Slope,"ઢાળ, ઢાળ, ઢાળ"
slotted line,સ્લોટેડ લાઇન
slow reactor,ધીમી રિએક્ટર
Smoked,ધૂમ્રપાન
smoothing condenser,પ્રેરક કેપેસિટર
smoothing of curve,"વણાંકોનું સંવહન, વણાંકોનું મર્જિંગ"
sodar (sound detecting and ranging),સોડર
Soft,"નરમ, નરમ, કોમળ"
soft component (of cosmic rays),ટૂંકા ગાળાના ઘટક
soft superconductor,સુપર કંડક્ટર
soft target,અસુરક્ષિત લક્ષ્ય
soft valve,ઓછી ડિસ્ચાર્જ ટ્યુબ
Solar,સૌર
Solder,"સોલ્ડર કરવું, સોલ્ડર કરવું (સં.), સોલ્ડર કરવું, સોલ્ડર કરવું (n.)"
solenoidal element,સોલેનોઇડ તત્વ
Solid,"નક્કર, સમૂહ, સમઘન"
Solution,"ઉકેલ, અર્થ, ઉકેલ, ઉકેલ"
sonic boom,તેઝ ધ્વનિ
Sonometer,"ફોનોમીટર, સોનોમીટર"
Sonorous,એકોસ્ટિક
sorting,"વર્ગીકરણ, પસંદગી, વિભાજન"
Space,"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ"
space cabin,આકાશી કેબિન
Spacer,અંતરાલ
Spacial,આકાશી
Spacing,ટ્રાન્સફર અંતરાલ
spark,સ્પાર્કલિંગ
spatial,"અવકાશી, અવકાશી"
special relativity,"ચોક્કસ સાપેક્ષતા, ચોક્કસ સાપેક્ષતા"
Specific,"સંબંધિત, ચોક્કસ, વિશેષ"
specification,સ્પષ્ટીકરણ
Specified,સ્પષ્ટ
Spectral,સ્પેક્ટ્રલ
spectrometry,સ્પેક્ટ્રોમેટ્રી
spectroscope,"સ્પેક્ટ્રોસ્કોપ, સ્પેક્ટ્રોસ્કોપ"
spectroscopist,"સ્પેક્ટ્રોલોજિસ્ટ, સ્પેક્ટ્રમ વૈજ્ઞાનિક"
Specular,નિયમિત
speech,ભાષણ
speedometer,સ્પીડોમીટર
sphere,રાઉન્ડ બોલ
Spherical,"ગોળાકાર, ગોળાકાર"
spherometer,"ગોળામાપક, ગોળામાપક"
spin flipping,સ્પિન રીબાઉન્ડ
spinning top,સ્પિનિંગ ટોપ
Spin,સ્પિન
spiral motion,સર્પાકાર ગતિ
Split,"વિભાજન, વિભાજન (વિ.) વિભાજન, વિભાજન (એન.)"
spontaneous,આપમેળે
spool,"સ્પૂલ, વિંચ, રીલ, વોલી"
sporadic phenomenon,રેન્ડમ ઘટના
Spot,"બિંદુ, સ્પોટ (નં.), સ્પોટ, સ્પોટ, ઓળખો, શોધો (વર.)"
spread (of energy),ઊર્જા સંકુલ
spring,"વસંત, વસંત, વસંત, ધોધ, વસંત"
spurious charge,ખોટો જુસ્સો
spurious echoes,વધારાનો પડઘો
sputnik,સ્પુટનિક
Square,"ચોરસ, ચોરસ, ચોરસ"
Stability,ટકાઉપણું
Stabilizer,સ્થિરતા
Stacking,સ્ટેક
Stage,"સ્ટેજ, સ્ટેજ, રેન્ક, સમુદાય, સ્ટેજ"
staggering,સમાંતર વિતરણ
standard,"પ્રમાણભૂત, પ્રમાણિત, ધ્વજ (નં.), ધોરણ"
standardised,પ્રમાણિત
Standardization,માનકીકરણ
Star,"તારો, તારો"
Stark effect,સખત અસર
Starter,"પ્રવર્તક, સ્ટાર્ટર, વિસ્ફોટક"
Statampere,સ્ટેમ્પિયર
State,"સ્થિતિ, રાજ્ય, રાજ્ય"
Statement,નિવેદન
Static,સ્થિર સ્થિર ઇલેક્ટ્રોસ્ટેટિક અવાજ
Statical,સ્થિર
Station,"નિરીક્ષણ સ્ટેશન, સ્ટેશન, ચંદ્ર"
stationary,પ્રગતિશીલ
stationary charge,સ્તબ્ધ
stationary condition,નિષ્ક્રિયતાનો તબક્કો
stationary field,નિશ્ચિત વિસ્તાર
stationary particle,પ્રગતિશીલ કણ
stationary phase,સ્તબ્ધ વલણ
statistic,નમૂના
statistical,આંકડાકીય
Statistician,આંકડાકીય વજન
Stator,સ્ટેટર
Steady,"અપરિવર્તનશીલ, સતત, સતત, કાયમી"
Steam,વરાળ વરાળ
steam turbine,સ્ટીમ ટર્બાઇન
Steel,સ્ટીલ
Steeringbox,સ્ટીયરીંગ બોક્સ
Stellar,તારાઓની
Step,"પગલું, પગલું, પગલું, પગલું"
step by step,ઉત્તરોત્તર
step function,પગલું કાર્ય
Steradian,સ્ટેરેડિયન
Stereographic,સ્ટીરિયોસ્કોપિક
stereophonic,સ્ટીરિયોસ્કોપિક અવાજ
sticky collision,જોડાણ અથડામણ
sticky nucleus (=opaque nucleus =black nucleus),"અપર્ય ન્યુક્લિયસ, કૃષ્ણ ન્યુક્લિયસ"
Stiff,"કઠિન, ખડતલ, મક્કમ, મક્કમ"
Stiffness,વ્યગ્રતા
Stigmatic,"બિંદુ, કલંક"
Stigmatism,સૂક્ષ્મતા
Still,"ભાભાકા, અસોત્રા (સં.), સ્થાવર (વી.), અચલ દૃશ્ય"
stimulate,ઉશ્કેરવું
stimulation,ઉત્તેજના
stirrer,stirrer
stoke (unit of viscosity),સ્ટૉક
stop clock,"બ્રેક-વોચ, સ્ટોક-ક્લોક"
stop cock,અવાહક
stop (optics),"મર્યાદા, રોકો"
stopping potential,સંભવિત રોકવા
stop watch,"જેબી બ્રેક વોચ, સ્ટોપ વોચ"
Storage,"સંગ્રહ, સંગ્રહ"
Stove,સ્ટોવ
Straight,"સીધા, સીધા, સરળ"
Strain,"વિતરણ, તણાવ, વિકૃતિ, ભિન્નતા, ભેદ, ફિલ્ટરિંગ (ver.)"
Strained,વિકૃત
strain gauge,સ્ફીગ્મોમેનોમીટર
Stratosphere,"ઊર્ધ્વમંડળ, 2 ઊર્ધ્વમંડળ"
stray,અનિચ્છનીય
streak lighting,"વીજળીની રેખા, વીજળી"
Stream,"નદી, નાળા, નાળા"
streaming,"પરકોલેશન, સ્ટ્રીમનો વહેણ, પ્રવાહ"
streamlined,પાકા
Strength,"તાકાત, તાકાત, તીવ્રતા, એકાગ્રતા, પ્રવૃત્તિ"
Stress,તણાવ
striking potential,આર્ક-એક્ટિંગ સંભવિત
striking voltage,"આર્ક સ્ટાર્ટિંગ વોલ્ટેજ, વાલ્વ સ્ટાર્ટિંગ વોલ્ટેજ"
String,"દોરો, દોરો, દોરો, ફિલામેન્ટ, દોરી, દોરી, ડોરી, 8. દોરીની ખામી"
Strip,"સ્ટ્રીપ, સ્ટ્રીપ, સ્ટ્રીપિંગ, સ્ટ્રીપિંગ, નગ્ન"
Stripping,"peeling, witton, shavings, નગ્ન"
stripping reaction,નિષ્કર્ષણ પ્રતિક્રિયા
stroboscope,સ્ટ્રોબોસ્કોપ
stroke (of engine),સ્ટ્રોક
Strong,"મજબૂત, ઊંડા, તીક્ષ્ણ, કેન્દ્રિત"
strong transition,મજબૂત ચેપ
Structural,માળખાકીય
Structure,"માળખું, રચના"
stylus (of gramophone),સોય
subgroup,"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
Submicroscopic,"માઇક્રોસ્કોપિક, સુપરમાઇક્રોસ્કોપિક, સબમાઇક્રોસ્કોપિક"
subnuclear physics,બિન પરમાણુ ભૌતિકશાસ્ત્ર
Subscript,ફૂટનોટ
Subsidiary,"સહાયક, આનુષંગિક"
Substrate,"કાર્યકારી પ્રવાહી, સબસ્ટેટ"
sub unit,પેટા એકમ
Successive,ધીમે ધીમે
Sucking,સક્શન
Suction,સક્શન
sultry,કામુક
Sum,"સરવાળો, સરવાળો, સરવાળો પરિણામ, સરવાળો"
Sun,સૂર્ય
sun dial,સૂર્ય ઘડિયાળ
sun spot,"સન બ્લર, સન સ્પોટ"
sun star,સૂર્ય નક્ષત્ર
Super,આત્યંતિક
superconducting metal,સુપરકન્ડક્ટીંગ મેટલ
superconductivity,સુપરવાહકતા
superconductor,સુપર ડ્રાઈવર
Supergigantic,વિશાળ
Superimposed,દોષિત
superimposition,આરોપણ
Supermalloy,સુપરમાલય
supernormal dispersion (=hypernormal dispersion),સુપરનોર્મલ ડિફ્લેક્શન
superpose,લાદવા માટે
Superposition,આરોપણ
supersaturation,અતિસંતૃપ્તિ
supersenstive,અતિસંવેદનશીલ
supersonic,અલ્ટ્રાસોનિક્સ
Supersonics,સુપરસોનિક્સ
Super-structure,સુપરસ્ટ્રક્ચર
Supplementary,પૂરક
supply,ફીડ પુરવઠો
support,"ટેક, આધાર"
suppressor grid,અવરોધક ગ્રીડ
superconductivity,સુપરવાહકતા
Surface,પાનું
Surge,"ઉછાળો, ફૂલવું"
Surveillance,સચેતતા
susceptance,"ધાર્યું ઘૂંસપેંઠ, પ્રતિભાવ"
Susceptibility,"સંવેદનશીલતા, ચુંબકીય વલણ, ગ્રહણશીલતા"
suspend,"સસ્પેન્શન, અટકી"
sustained,નું પાલન કર્યું
sweep,"ફેલાવો, માર્જિન"
Swelling,"સોજો, સોજો, સોજો"
swing,"પ્રડોલ, ડોલ"
swirling motion,"ફરતી ઝડપ, ફરતી ઝડપ"
switch board,સ્વીચ બોર્ડ
syllable,પત્ર
Symmetric,સપ્રમાણ
symmetrical,સપ્રમાણ
