Marathi,Assamese
"दुय्यम, दुय्यम","মাধ্যমিক, মাধ্যমিক"
"1 विभाग, विभाग, विभाग, विभाग, विभाग","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"क्षेत्र, क्षेत्र, क्षेत्र","খণ্ড, খণ্ড, খণ্ড"
दीर्घकाळ टिकणारा,দীৰ্ঘস্থায়ী
बीजन,বীজ সিঁচা
भूकंपशास्त्र,ভূমিকম্পবিজ্ঞান
भूकंपशास्त्र,ভূমিকম্পবিজ্ঞান
भूकंपशास्त्र,ভূমিকম্পবিজ্ঞান
निवडकता,নিৰ্বাচনশীলতা
"स्वत:, स्वत:","self, self"
आंतरिक ऊर्जा,অন্তৰ্নিহিত শক্তি
उत्स्फूर्त दोलन,স্বতঃস্ফূৰ্ত দোলন
सेमीकंडक्टर,অৰ্ধপৰিবাহী
अर्ध अनुभवजन्य,অৰ্ধ অভিজ্ঞতাভিত্তিক
अर्ध-अनंत,অৰ্ধ-অসীম
अर्ध-लॉग आलेख पत्रक,অৰ্ধ-লগ গ্ৰাফ শ্বীট
गोलाकार अधिक कोन,গোলাকাৰ প্লাছ এংগেল
अर्थ,জ্ঞান
संवेदनशील,সংবেদনশীল
"संवेदनशील, संवेदनशील, संवेदनशील, संवेदनशील","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"ध्वनी रिसीव्हर दिवा क्रेस्ट, ध्वनी प्राप्तकर्ता ज्योत","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"संवेदनशीलता, संवेदनशीलता, संवेदनशीलता","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"सक्रियकरण, संवेदना","সক্ৰিয়কৰণ, সংবেদন"
सेन्सर,চেন্সৰ
वेगळे करण्यायोग्य,পৃথক কৰিব পৰা
"वेगळे करणे, वेगळे करणे, वेगळे करणे, अंतर","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
अष्टक,অষ্টক
septode,চেপ্টোড
अनुक्रमणिका,সূচীভুক্ত কৰা
मालिका मालिका मालिका (नकाशा),শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
सर्वो मोटर,চাৰ্ভো মটৰ
"सेट अप, सेट अप, सेट अप, सेट अप, माउंट","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"निकृष्ट, छायांकित","অৱক্ষয়ী, ছাঁয়াযুক্ত"
सावली,ছাঁ
आकृती,শৰীৰ
तीक्ष्ण टोक,চোকা শেষ
स्पाउट श्रेणी,স্পাউট ৰেঞ্জ
"कातरणे बल, कातरणे","ছিয়াৰ বল, ছিয়াৰ"
ढाल केलेले न्यूक्लाइड,ৰক্ষা কৰা নিউক্লাইড
"निर्मिती, विस्थापन, हस्तांतरण","সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
शॉक वेग,শ্বক বেগ
शॉक वेव्ह,শ্বক তৰংগ
"लहान, जीर्ण, विसंगत","চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
मोठा आवाज,উচ্চ মাত
"पार्श्व मार्ग, शंट (सं.), बाजूचा मार्ग, शंट (v.)","পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
"बाजू, बाजू, बाजू","কাষ, কাষ, কাষ"
बाजूला,sidereal
"पाहणे, लक्ष्य ठेवणे, पाहणे, लक्ष्य ठेवणे, लक्ष्य ठेवणे, शोधणे","sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
राशी चिन्ह,ৰাশিফল
"सिग्नल, सिग्नल","সংকেত, সংকেত"
शांत कालावधी,নিস্তব্ধ সময়
सिलिकॉन डायोड,ছিলিকন ডাইঅ&#39;ড
सिलिकॉन,ছিলিকন
"सिलिकॉन प्लेक, सिलिकॉन वेफर","ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
"साधर्म्य, सादृश्यता",উপমা
अनुकरण करणारा,অনুকৰণকাৰী
एकाच वेळी,একে লগে
"चिन्ह, साइन","চিহ্ন, sine"
एकल आयनीकरण,একক আয়নীয়কৰণ
सिंगल लाइन सिंगल लाइन,একক ৰেখা একক ৰেখা
एकच पाऊल,একক পদক্ষেপ
"प्रवेश, बुडणे, विसर्जन, कुंड विलीन करणे, सिंक, टाकी","প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
sinusoidal,চাইন&#39;ইডাল
सायफन,ছাইফন
सायरन,ছাইৰেন
"आकार, आकार (n.), आकार, खोदकाम (v.)","আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
"असममित, तिरकस","অসমতাপূৰ্ণ, তিৰ্যক"
"एपिडर्मिस प्रभाव, त्वचा प्रभाव","এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ"
आकाशी निळा,আকাশ নীলা
तिरकस श्रेणी,হেলনীয়া পৰিসৰ
साप,সাপ
"स्लिप, स्लिप, स्लिप, स्लिप, समाधान","স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান"
c रिंग,গ আঙঠি
"स्लिट, स्लिट, स्लिट","slit, slit, স্লিট"
"उतार, उतार, उतार","ঢাল, ঢাল, ঢাল"
स्लॉटेड लाइन,স্লটযুক্ত লাইন
मंद अणुभट्टी,লেহেমীয়া ৰিয়েক্টৰ
स्मोक्ड,ধূমপান কৰা
प्रेरक कॅपेसिटर,ইনডাক্টিভ কেপাচিটৰ
"वक्रांचे संवहन, वक्रांचे विलीनीकरण","বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ"
सोडर,সোডাৰ
"मऊ, मऊ, कोमल","কোমল, কোমল, কোমল"
अल्पकालीन घटक,হ্ৰস্বম্যাদী উপাদান
सुपर कंडक्टर,চুপাৰ কণ্ডাক্টৰ
असुरक्षित लक्ष्य,অসুৰক্ষিত লক্ষ্য
कमी डिस्चार्ज ट्यूब,কম নিৰ্গমন নলী
सौर,সৌৰশক্তি
"सोल्डर करणे, सोल्डर करणे (सं.), सोल्डर करणे, सोल्डर करणे (n.)","ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)"
solenoid घटक,ছ&#39;লেন&#39;ইড উপাদান
"घन, वस्तुमान, घन","কঠিন, ভৰ, ঘনক"
"उपाय, उपाय, उपाय, उपाय","সমাধান, অৰ্থ, সমাধান, সমাধান"
सोनिक बूम,সোনিক বুম
"फोनोमीटर, सोनोमीटर","ফ&#39;ন&#39;মিটাৰ, ছ&#39;নোমিটাৰ"
ध्वनिक,একাউষ্টিক
"वर्गीकरण, निवड, पृथक्करण","সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা"
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश, अवकाश","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
आकाशीय केबिन,আকাশী কেবিন
मध्यांतर,ব্যৱধান
आकाशी,আকাশী
हस्तांतरण मध्यांतर,স্থানান্তৰ ব্যৱধান
चमकणारा,ঝলমলীয়া
"आकाशीय, अवकाशीय","আকাশী, স্থানীয়"
"विशिष्ट सापेक्षता, विशिष्ट सापेक्षता","নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ"
"सापेक्ष, विशिष्ट, विशेष","আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ"
तपशील,স্পেচিফিকেশন
निर्दिष्ट,নিৰ্দিষ্ট কৰা হৈছে
वर्णक्रमीय,বৰ্ণালী
स्पेक्ट्रोमेट्री,বৰ্ণালীবিজ্ঞান
"स्पेक्ट्रोस्कोप, स्पेक्ट्रोस्कोप","বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান"
"स्पेक्ट्रोलॉजिस्ट, स्पेक्ट्रम शास्त्रज्ञ","বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী"
नियमित,নিয়মিত
भाषण,বক্তৃতা
स्पीडोमीटर,স্পীডমিটাৰ
गोल चेंडू,ঘূৰণীয়া বল
"गोलाकार, गोलाकार","গোলাকাৰ, গোলাকাৰ"
"स्फेरोमीटर, स्फेरोमीटर","গোলকমাপক, গোলকমাপক"
स्पिन रिबाउंड,স্পিন ৰিবাউণ্ড
स्पिनिंग टॉप,স্পিনিং টপ
फिरकी,ঘূৰ্ণন
सर्पिल गती,সৰ্পিল গতি
"फूट, फूट (वि.) फाटणे, फाटणे (n.)","split, split (v.) বিভক্ত, বিভক্ত (n.)"
आपोआप,স্বয়ংক্ৰিয়ভাৱে
"स्पूल, विंच, रील, व्हॉली","স্পুল, উইঞ্চ, ৰিল, ভলী"
यादृच्छिक घटना,ৰেণ্ডম ইভেন্ট
"बिंदू, स्पॉट (ना.), स्पॉट, स्पॉट, ओळखणे, शोधा (व्हे.)","বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)"
ऊर्जा कॉम्प्लेक्स,শক্তি জটিল
"वसंत ऋतु, वसंत ऋतु, वसंत ऋतु, धबधबा, वसंत ऋतु","বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত"
खोटी आवड,মিছা আবেগ
अतिरिक्त प्रतिध्वनी,অতিৰিক্ত প্ৰতিধ্বনি
स्पुतनिक,স্পুটনিক
"चौरस, चौरस, चौरस","বৰ্গ, বৰ্গ, বৰ্গ"
टिकाऊपणा,স্থায়িত্ব
स्थिर करणे,স্থিতিশীল কৰা
स्टॅक,স্তূপ
"स्टेज, स्टेज, रँक, समुदाय, स्टेज","পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়"
समांतर वितरण,সমান্তৰাল বিতৰণ
"मानक, प्रमाणित, ध्वज (सं.), मानक","মানক, প্ৰমাণিত, পতাকা (নং), মানক"
प्रमाणित,প্ৰামাণিককৃত
मानकीकरण,প্ৰামাণিককৰণ
"तारा, तारा","তৰা, তৰা"
तीव्र प्रभाव,ষ্টাৰক ইফেক্ট
"प्रवर्तक, स्टार्टर, स्फोटक","উৎপত্তিকাৰী, ষ্টাৰ্টাৰ, বিস্ফোৰক"
स्टॅम्पियर,statampier গেস্টবুক
"स्थिती, राज्य, राज्य","অৱস্থান, অৱস্থা, অৱস্থা"
विधान,বিবৃতি
स्थिर स्थिर इलेक्ट्रोस्टॅटिक आवाज,ষ্টেটিক ষ্টেটিক ইলেক্ট্ৰষ্টেটিক শব্দ
स्थिर,স্থিতিশীল
"निरीक्षण केंद्र, स्टेशन, चंद्र","পৰ্যবেক্ষণ কেন্দ্ৰ, ষ্টেচন, চন্দ্ৰ"
प्रगतीशील,প্ৰগতিশীল
स्तब्ध,স্তম্ভিত হৈ পৰিল
सुन्नता टप्पा,অজ্ঞানতা পৰ্যায়
निश्चित क्षेत्र,নিৰ্দিষ্ট এলেকা
प्रगतीशील कण,প্ৰগতিশীল কণা
स्तब्ध वृत्ती,স্তম্ভিত মনোভাৱ
नमुना,নমুনা
सांख्यिकीय,পৰিসংখ্যাগত
सांख्यिकीय वजन,পৰিসংখ্যাগত ওজন
स्टेटर,ষ্টেটাৰ
"न बदलणारा, स्थिर, स्थिर, कायम","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
वाफेची वाफ,বাষ্প বাষ্প
स्टीम टर्बाइन,ভাপ টাৰ্বাইন
स्टील,তীখা
स्टीयरिंग बॉक्स,ষ্টিয়াৰিং বক্স
तार्यांचा,stellar
"पाऊल, पाऊल, पाऊल, पाऊल","খোজ, খোজ, খোজ, খোজ"
क्रमाक्रमाने,ক্ৰমান্বয়ে
चरण कार्य,ষ্টেপ ফাংচন
स्टेरॅडियन,ষ্টেৰেডিয়ান
स्टिरिओस्कोपिक,ষ্টেৰিঅ&#39;স্কোপিক
स्टिरिओस्कोपिक आवाज,ষ্টেৰিঅ&#39;স্কোপিক শব্দ
संलग्नक टक्कर,সংলগ্নতা সংঘৰ্ষ
"अपर्या नाभिक, कृष्ण नाभिक","অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
"कठीण, कणखर, कणखर, टणक","কঠিন, কঠিন, দৃঢ়, দৃঢ়"
लवचिकता,নমনীয়তা
"ठिपका, कलंक","বিন্দু, কলংক"
सूचकता,pointiness
"भाभाका, असोत्रा (सं.), स्थावर (वि.), अचल दृश्य","ভাভাক, অশোত্ৰ (সম্পা.), স্থাৱৰ (ভি.), স্থাৱৰ দৃশ্য"
चिथावणी देणे,উত্তেজনা কৰা
उत्तेजन,উদ্দীপক
ढवळणारा,লৰচৰকাৰী
स्टोक,ষ্টক
"ब्रेक-वॉच, स्टॉक-क्लॉक","ব্ৰেক-ৱাচ, ষ্টক-ঘড়ী"
उष्णतारोधक,ইনচুলেটেড
"मर्यादा, थांबा","limiter, বন্ধ কৰক"
थांबण्याची क्षमता,বন্ধ কৰাৰ সম্ভাৱনা
"जेबी ब्रेक घड्याळ, घड्याळ थांबवा","jb break ঘড়ী, ষ্টপ ঘড়ী"
"स्टोरेज, स्टोरेज","সংৰক্ষণ, সংৰক্ষণ"
स्टोव्ह,চৌকা
"सरळ, सरळ, साधे","পোন, পোন, সহজ"
"वितरण, ताण, विकृती, भेदभाव, भेद, फिल्टरिंग (ver.)","বিতৰণ, উত্তেজনা, বিকৃতি, পাৰ্থক্য, পাৰ্থক্য, ফিল্টাৰিং (ver.)"
विकृत,বিকৃত
स्फिग्मोमॅनोमीटर,স্ফাইগমোমেনোমিটাৰ
"स्ट्रॅटोस्फियर, 2 स्ट्रॅटोस्फियर","ষ্ট্ৰেট&#39;স্ফিয়াৰ, ২ ষ্ট্ৰেট&#39;স্ফিয়াৰ"
अवांछित,অবাঞ্চিত
"विद्युल्लता, विजा","বিজুলী ৰেখা, বিজুলী"
"नदी, नाला, नाला","নদী, নৈ, নলা"
"पाझर, प्रवाह, प्रवाह","পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
अस्तर,লাইনযুক্ত
"शक्ती, ताकद, तीव्रता, एकाग्रता, क्रियाकलाप","শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা, কাৰ্য্যকলাপ"
ताण,চাপ
चाप-अभिनय क्षमता,চাপ-অভিনয় বিভৱ
"आर्क स्टार्टिंग व्होल्टेज, व्हॉल्व्ह स्टार्टिंग व्होल्टेज","আৰ্ক ষ্টাৰ্ট ভোল্টেজ, ভালভ ষ্টাৰ্ট ভোল্টেজ"
"धागा, धागा, धागा, फिलामेंट, दोर, तार, तार, 8. दोरखंड दोष","সূতা, সূতা, সূতা, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা, ৮. ৰছীৰ দোষ"
"पट्टी, पट्टी, स्ट्रिपिंग, स्ट्रिपिंग, नग्न","ষ্ট্ৰিপ, ষ্ট্ৰিপ, ষ্ট্ৰিপিং, ষ্ট্ৰিপিং, নগ্ন"
"सोलणे, विटन, मुंडण, नग्न","খোলা, witton, shavings, উলংগ"
निष्कर्षण प्रतिक्रिया,নিষ্কাশন বিক্ৰিয়া
स्ट्रोबोस्कोप,ষ্ট্ৰ&#39;বস্কোপ
स्ट्रोक,আঘাত
"मजबूत, खोल, तीक्ष्ण, एकाग्र","শক্তিশালী, গভীৰ, চোকা, একাগ্ৰ"
मजबूत संसर्ग,শক্তিশালী সংক্ৰমণ
संरचनात्मक,গাঁথনিগত
"रचना, पोत","গঠন, টেক্সচাৰ"
सुई,বেজী
"उपवर्ग, उपसमूह, उपसमूह","উপশ্ৰেণী, উপগোট, উপগোট"
"सूक्ष्म, अतिसूक्ष्म, उपसूक्ष्म","মাইক্ৰস্কোপিক, ছুপাৰমাইক্ৰস্কোপিক, চাবমাইক্ৰস্কোপিক"
अणु भौतिकशास्त्र,অপাৰমাণৱিক পদাৰ্থ বিজ্ঞান
तळटीप,ফুটনোট
"सहायक, सहायक","আনুষংগিক, আনুষংগিক"
"कार्यरत द्रवपदार्थ, सबस्टेट","কাৰ্য্যকৰী তৰল পদাৰ্থ, উপ-অৱস্থা"
उप युनिट,উপ একক
हळूहळू,লাহে লাহে
सक्शन,চুষণ
सक्शन,চুষণ
उदास,sultry
"बेरीज, बेरीज, बेरीज परिणाम, बेरीज","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
रवि,সূৰ্য
सूर्याचे घड्याळ,sun watch
"सन ब्लर, सन ब्लॉट","sun blur, সূৰ্য্যৰ দাগ"
सूर्य नक्षत्र,ছান ষ্টাৰ
अत्यंत,চৰম
सुपरकंडक्टिंग धातू,অতিপৰিবাহী ধাতু
अतिवाहकता,অতিপৰিবাহীতা
सुपर ड्रायव्हर,চুপাৰ ড্ৰাইভাৰ
राक्षस,দৈত্য
आरोपित,imputed
रोपण,ইমপ্লাণ্টেচন
सुपरमाले,চুপাৰমেলে
अतिसामान्य विक्षेपण,অতিস্বাভাৱিক বিচ্যুতি
लादणे,জাপি দিয়া
रोपण,ইমপ্লাণ্টেচন
अतिसंपृक्तता,হাইপাৰচেচুৰেচন
अतिसंवेदनशील,অতি সংবেদনশীল
प्रचंड कंपनसंख्या असलेल्या (ध्वनिलहरी),আল্ট্ৰাছ&#39;নিক্স
सुपरसोनिक्स,supersonics
अधिरचना,চুপাৰষ্ট্ৰাকচাৰ
पूरक,পৰিপূৰক
खाद्य पुरवठा,খাদ্য যোগান
"तंत्रज्ञान, आधार","টেক, বেচ"
प्रतिबंधित ग्रिड,ৰেষ্ট্ৰেইনিং গ্ৰীড
अतिवाहकता,অতিপৰিবাহীতা
पान,পৃষ্ঠা
"लाट, फुगणे","surge, ফুলা"
चौकसपणा,মনোযোগীতা
"गृहीत प्रवेश, प्रतिसाद","ধাৰণা কৰা অনুপ্ৰৱেশ, সঁহাৰি"
"संवेदनशीलता, चुंबकीय प्रवृत्ती, ग्रहणक्षमता","সংবেদনশীলতা, চুম্বকীয় প্ৰৱণতা, গ্ৰহণযোগ্যতা"
"निलंबन, लटकणे","ঝুলন, ওলমি থকা"
चे पालन केले,adhered to
"पसरणे, समास","spread, মাৰ্জিন"
"सूज, सूज, सूज","ফুলা, ফুলা, ফুলা"
"प्राडोल, डोल","প্ৰদল, ডল"
"भोवरा गती, परस्पर गती","ঘূৰ্ণনশীল গতি, ঘূৰ্ণন গতি"
स्विच बोर्ड,চুইচ বৰ্ড
पत्र,চিঠি
सममितीय,প্ৰতিসম
सममितीय,প্ৰতিসম
सममितीने,প্ৰতিসমভাৱে
सममिती,প্ৰতিসমতা
सममिती,প্ৰতিসমতা
सिंक्रोसायक्लोट्रॉन,চিনক্ৰ&#39;চাইক্ল&#39;ট্ৰন
सिंक्रोनाइझेशन,সমন্বয়
समकालिक असणे,সমকালীন হ&#39;বলৈ
सिंक्रोनायझर,সমন্বয়ক
सिंक्रोनाइझेशन,সমন্বয়
"समकालिकपणे, समकालिकपणे","সমকালীনভাৱে, সমকালীনভাৱে"
सिंक्रोट्रॉन,চিনক্ৰ&#39;ট্ৰন
सिंथेटिक,কৃত্ৰিম
"शरीर, प्रणाली, गट, समुदाय, प्रणाली","শৰীৰ, ব্যৱস্থা, গোট, সম্প্ৰদায়, ব্যৱস্থা"
"वर्गीकरण, वर्गीकरण, वर्गीकरण-","সজাওক, শ্ৰেণীভুক্ত কৰক, শ্ৰেণীভুক্ত কৰক-"
"सार्वत्रिक, शरीर","universal, দেহ"
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ"
"चिन्हांकित, चिन्हांकित, चिन्हांकित","চিহ্নিত, চিহ্নিত, চিহ্নিত"
शेपटी शेपूट,ঠেংৰ ঠেং
हळूहळू घट,ক্ৰমান্বয়ে অৱনতি ঘটা
"कूळ, निर्गमन","অৱতৰণ, প্ৰস্থান"
"स्पर्शिक, स्पर्शिक","স্পৰ্শযোগ্য, স্পৰ্শক"
"नळी (सं.), नळी, अपूर्णांक, एक्सट्रूजन डायव्हर्जन, टॅपन (v.)","spout (ed.), spout, ভগ্নাংশ, এক্সট্ৰুচন ডাইভাৰচন, tapon (v.)"
"ऑर्डिनल, बारीक बारीक","ক্ৰমিক, টেপাৰ"
"टॅपर्ड, टॅपर्ड (v.), पेरिअनथ, टेपरॉन (सं.)","টেপাৰ, টেপাৰ (v.), পেৰিয়ানথ, টেপাৰন (ed.)"
"knock-key, प्रेस-की","নক-কি, টিপক-কি"
"पार्ट रिमूव्हल स्विच, स्पाउट स्विच","পাৰ্ট ৰিমুভেল চুইচ, স্পাউট চুইচ"
लक्ष्य,লক্ষ্য
"तंत्रज्ञान, तंत्र","প্ৰযুক্তি, কৌশল"
तंत्रज्ञान,প্ৰযুক্তি
दूरदर्शन प्रसारण,টেলিভিছন সম্প্ৰচাৰ
"तार, तार","টেলিগ্ৰাফী, টেলিগ্ৰাফী"
टेलिमीटर,টেলিমিটাৰ
टेलिमेट्री,টেলিমেট্ৰি
फोन,ফোন
"दुर्बिणी, दुर्बिणी, दुर्बिणी","টেলিস্কোপ, টেলিস্কোপ, টেলিস্কোপ"
"दूरदर्शन, दूरदर्शन","দূৰদৰ্শন, টেলিভিছন"
उष्णता,তাপ
कालिक,কলিক
"अल्पकालीन, तात्पुरता, तात्पुरता","হ্ৰস্বম্যাদী, অস্থায়ী, অস্থায়ী"
कल,বৈশিষ্ট্য
तन्यता,টান
तन्य,টান
ताण,চাপ
क्षेत्र,realm
टेरा,টেৰা
"शेवट, टर्मिनल, शेवट, शेवट","শেষ, টাৰ্মিনেল, শেষ, শেষ"
"भूभाग, खडकाळ प्रदेश","ভূখণ্ড, শিলৰ অঞ্চল"
"स्थलीय, स्थलीय, स्थलीय","স্থলজ, স্থলজ, স্থলজ"
टेस्ला,টেছলা
स्पष्टता चाचणी चार्ट,স্পষ্টতা পৰীক্ষাৰ চাৰ্ট
चतुर्थांश,চতুৰ্থ স্তৰ
दुहेरी ट्रॅपेझॉइड,ডাবল ট্ৰেপেজ&#39;ইড
टेट्रोड,টেট্ৰ&#39;ড
थिओडोलाइट,থিয়ডলাইট
सैद्धांतिक,তাত্ত্বিক
"उष्णता, उष्णता, उष्णता","তাপীয়, তাপ, তাপ"
गरम करणे,উত্তাপন কৰা
गरम करणे,উত্তাপন কৰা
tapayni,তাপয়নি
थर्मोइलेक्ट्रिक जोडी,তাপবিদ্যুৎ যোৰ
थर्मोडायनामिक,তাপগতিবিদ্যা
थर्मोडायनामिक्स,তাপগতিবিদ্যা
थर्मोइलेक्ट्रिक,তাপবিদ্যুৎ
"थर्मामीटर, थर्मामीटर","থাৰ্মোমিটাৰ, থাৰ্মোমিটাৰ"
थर्मोमेट्री,থাৰ্মোমেট্ৰি
थर्मोइलेक्ट्रिक बीम,তাপবিদ্যুৎ ৰশ্মি
थर्मॉस,থাৰ্মোছ
समशीतोष्ण,নাতিশীতোষ্ণ
"पातळ फिल्म, पातळ थर","পাতল ফিল্ম, পাতল স্তৰ"
स्टिरिओस्कोपिक,ষ্টেৰিঅ&#39;স্কোপিক
"उंबरठा, उंबरठा","থ্ৰেছহোল্ড, থ্ৰেছহোল্ড"
थांबा झडप,ষ্টপ ভালভ
"प्रक्षेपण, पडणे","প্ৰক্ষেপণ, পতন"
"जोर, जोर","ঠেলা, ঠেলা"
थायरिस्टर,থাইৰিষ্টৰ
nat अक्ष,nat অক্ষ
अभिनंदन,অভিনন্দন জ্ঞাপন কৰিলোঁ
"वेळ, कालावधी, कालावधी","সময়, সময়সীমা, সময়সীমা"
"सहनशीलता, सहनशीलता","সহনশীলতা, সহনশীলতা"
टन,টন
"टोन, टोन, प्रतिमा","টোন, টোন, ছবি"
"टनेज, वजन","টন, ওজন"
"वेणी, भ्रम, बांगडी, शीर्ष","ব্ৰেইড, ভ্ৰম, বেংগল, শীৰ্ষ"
toroid,toroid
टोरॉइडी,ট&#39;ৰ&#39;ইডি
"टॉर्क, क्रॅम्प","টৰ্ক, ক্ৰেম্প"
टॉर्सिलरी ट्यूब,টৰ্চিলাৰী টিউব
"आक्षेप, आक्षेप, 3 आक्षेप","কনভলচন, কনভলচন, ৩টা কনভলচন"
धक्का,জোকৰা
"जोड, योग (संत्रा). पूर्ण, पूर्ण (v.)","সংযোজন, যোগ (সন্ত্ৰা)। সম্পূৰ্ণ, সম্পূৰ্ণ (v.)"
"मार्गक्रमण, मार्गक्रमण","ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী"
परस्परावलंबन,আন্তঃনিৰ্ভৰশীলতা
इंटरकंडक्टिव्हिटी,আন্তঃপৰিবাহীতা
प्रतिलेखन,ট্ৰান্সক্ৰিপচন
तफावत,ভিন্নতা
रूपांतरण,ৰূপান্তৰ
"ट्रान्सफॉर्मर, ट्रान्सफॉर्मर","ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
क्षणिक,ক্ষণিক
ट्रान्झिस्टर,ট্ৰেঞ্জিষ্টৰ
संसर्ग,ৰোগ বিয়পা অৱস্থা
हस्तांतरण,বদলিকৰ
पारदर्शकता,অস্বচ্ছতা
संक्रमणक्षमता,সংক্ৰমণ ক্ষমতা
"ट्रान्समिशन, ट्रान्समिशन, ट्रान्समिशन, ट्रान्झिट","সংক্ৰমণ, সংক্ৰমণ, সংক্ৰমণ, ট্ৰেনজিট"
पारगम्यता,পাৰ্যমান্যতা
"प्रसारित करणे, संप्रेषण करणे","transmit, যোগাযোগ কৰা"
पलीकडे,অতিক্ৰমণীয়
"प्रेषक, प्रेषक, कम्युनिकेटर","প্ৰেৰক, প্ৰেৰণকাৰী, যোগাযোগকাৰী"
पारगम्यता निर्देशांक,পাৰ্যমান্যতা সূচকাংক
"पारदर्शकता, पारदर्शकता, पारदर्शक चित्र","স্বচ্ছতা, স্বচ্ছতা, স্বচ্ছ ছবি"
"पारदर्शक, पारदर्शक","স্বচ্ছ, স্বচ্ছ"
"बाष्पोत्सर्जन, श्वासोच्छवास","শ্বাস-প্ৰশ্বাসজনিত, শ্বাস-প্ৰশ্বাসজনিত শ্বাস-প্ৰশ্বাসজনিত"
ट्रान्सपॉन्डर,ট্ৰেন্সপণ্ডাৰ
पॅराउरेनेमिक,পেৰাইউৰেনেমিক
"आडवा, आडवा","অনুপ্ৰস্থ, অনুপ্ৰস্থ"
"कॅप्चर, पिंजरा, विध्वंस, सामान","বন্দী, পিঞ্জৰা, ভাঙি, আচবাব"
जंगम सूक्ष्मदर्शक,চলনশীল মাইক্ৰস্কোপ
प्रगतीशील लाट,প্ৰগতিশীল তৰংগ
"ट्रायड, ट्रायड, ट्रायड","triad, triad, ত্ৰিভুজ"
"ट्रिगर, सोडणे","ট্ৰিগাৰ, মুক্তি"
त्रिसमानाक्ष,তৃষ্ণতাক্ষ
त्रिकोणमितीय,ত্ৰিকোণমিতিক
triode,ট্ৰাইঅ&#39;ড
"चालू करा, चालू करा, ट्रिगर करा","অন কৰক, অন কৰক, ট্ৰিগাৰ কৰক"
तिहेरी आयनीकरण,ট্ৰিপল আয়নীয়কৰণ
तिप्पट उत्पादन,ট্ৰিপল প্ৰডাক্ট
भौगोलिक उत्तर,ভৌগোলিক উত্তৰ
"अचूकता, अचूकता","সঠিকতা, শুদ্ধতা"
"ट्यून (सं.), सुसंवाद, सुसंवाद (v.)","সুৰ (সম্পা.), সমন্বয়, সমন্বয় (v.)"
ट्यूनर,টিউনাৰ
बोगदा प्रभाव,সুৰংগ প্ৰভাৱ
टर्बाइन,টাৰ্বাইন
