Odiya,Assamese
ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |,সম্পৰ্কীয় আৰ্হি
ସମ୍ପର୍କୀୟ,সম্পৰ্কীয়
ସମ୍ପର୍କୀୟ ଠିକଣା,আপেক্ষিক সম্বোধন
ରିଲେ,ৰিলে
ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |,নিৰ্ভৰযোগ্যতা মডেলিং
ନିର୍ଭରଯୋଗ୍ୟ,নিৰ্ভৰযোগ্য
ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |,স্থানান্তৰযোগ্য ক&#39;ড
ସୁଦୂର,দূৰৱৰ্তী
ସୁଦୂର ହୋଷ୍ଟ,দূৰৱৰ্তী গৃহস্থ
ସୁଦୂର ଚାକିରି ପ୍ରବେଶ,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
ସୁଦୂର ଲଗ୍ ଇନ୍ |,দূৰৱৰ্তী লগ-ইন
ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
ରିମୋଟ ସେନ୍ସିଂ |,ৰিম&#39;ট চেন্সিং
ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,নাম সলনি কৰক
ରେଣ୍ଡରିଂ,ৰেণ্ডাৰ কৰা
ପୁନରାବୃତ୍ତି |,ৰিপিটাৰ
ଉତ୍ତର ଦିଅ,প্ৰত্যুত্তৰ
ଅନୁରୋଧ,অনুৰোধ
ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍,প্ৰগ্ৰেম পুনৰ চলাওক
ଅନୁସନ୍ଧାନ |,গৱেষণা
ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |,ৰিছেট চক্ৰ
ବାସିନ୍ଦା,বাসিন্দা
ସଂକଳ୍ପ,সংকল্প
ଉତ୍ସଗୁଡ଼ିକ,সম্পদসমূহ
ପ୍ରତିକ୍ରିୟା ସମୟ,সঁহাৰি সময়
ପୁନଃପ୍ରାରମ୍ଭ,পুনৰাৰম্ভ কৰক
ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,পুনৰ সঞ্চয় কৰা
ପ୍ରତ୍ୟାବର୍ତ୍ତନ |,পুনৰ অনুসন্ধান কৰক
ପ୍ରତ୍ୟାବର୍ତ୍ତନ,পুনৰ সংক্ৰমণ
ପୁନରୁଦ୍ଧାର କରନ୍ତୁ,উদ্ধাৰ কৰা
ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |,পুনৰ চেষ্টা কৰক
ଫେରନ୍ତୁ,উভতাই দিয়া
ଫେରସ୍ତ କୋଡ୍,ক&#39;ড ঘূৰাই দিয়ক
ରିଟର୍ନ କୀ,ৰিটাৰ্ণ কি&#39;
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
ପୁନ r ଲିଖନଯୋଗ୍ୟ |,পুনৰ লিখিব পৰা
RGB ମନିଟର |,RGB মনিটৰ
ରିବନ୍,ফিতা
ସଠିକ୍ ପ୍ରସଙ୍ଗ |,সঠিক বিষয়
ରୋବଟ୍ |,ৰবট
ରୋବୋଟିକ୍ସ |,ৰবটিক্স
ଦୃ ust,মজবুত
ଭୂମିକା,ভূমিকা
ପଛକୁ ଗଡ଼ |,ৰোল বেক
ଗଡ଼,ৰোল ইন
ଗଡ଼,ৰোল আউট
ଆର.ଓ. ଏମ,ৰম
ମୂଳ,শিপা
ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |,ৰূট ডাইৰেকটৰি
ତ୍ରୁଟିର ରାଉଣ୍ଡ |,ভুলৰ ৰাউণ্ড
ରାଉଟର,ৰাউটাৰ
ମାର୍ଗ,ৰুটিং
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C আন্তঃপৃষ্ঠ
RSA ଏନକ୍ରିପସନ୍ |,RSA এনক্ৰিপচন
RTC,আৰ টি চি
ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
ଚଲାଇବା ସମୟ |,ৰান টাইম
ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |,ৰান টাইম ত্ৰুটি
ନମୁନା |,নমুনা
ନମୁନା ସଂଗ୍ରହ,নমুনা সংগ্ৰহ কৰা
ସାଟେଲାଇଟ୍,উপগ্ৰহ
ତୃପ୍ତି,চেচুৰেটিং
ସଞ୍ଚୟ କରନ୍ତୁ |,সঞ্চয় কৰা
ମାପନୀୟତା,স্কেলেবিলিটি
ସ୍କାଲାର୍ |,স্কেলাৰ
ସ୍କାନିଂ,স্কেনিং কৰা
ଦୃଶ୍ୟ,দৃশ্যপট
ଅନୁସୂଚୀତକାରୀ,সূচীকাৰক
ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
ସ୍କ୍ରିପ୍ଟ,চিত্ৰনাট্য
ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |,লিপিৰ ভাষা
ସ୍କ୍ରୋଲିଂ,স্ক্ৰলিং কৰা
SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
ସନ୍ଧାନ କର |,সন্ধান
ଖୋଜିବା ଯନ୍ତ୍ର,চাৰ্চ ইঞ্জিন
ବୃକ୍ଷ ଖୋଜ |,search tree
ଖୋଜୁଛି |,সন্ধান কৰি আছে
ଦ୍ Secondary ିତୀୟ,মাধ্যমিক
ସେକ୍ଟର,খণ্ড
ସୁରକ୍ଷା ନୀତି,সুৰক্ষা নীতি
ସମୟ ଖୋଜ |,সময় বিচাৰিব
ବିଭାଗ,ছেগমেণ্ট
ବିଭାଗ,ছেগমেণ্টেচন
ଚୟନ ପ୍ରକାର,নিৰ্বাচন সজাই পৰাই তোলা
ଆତ୍ମ ଧାରଣ,self contained
ସେମାଣ୍ଟିକ୍ସ |,অৰ্থবিজ্ঞান
ସେମାଫୋର |,চেমাফোৰ
ସେମିକଣ୍ଡକ୍ଟର |,অৰ্ধপৰিবাহী
ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |,চেমন্টিক ৱেব
କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |,ক্ৰমিক অভিগম পদ্ধতি
କ୍ରମିକ |,ছিৰিয়েল
କ୍ରମିକ,ছিৰিয়েলাইজাৰ
ସର୍ଭର |,চাৰ্ভাৰ
ସର୍ଭର କ୍ରାସ୍ |,চাৰ্ভাৰ ক্ৰেচ
ସର୍ଭର ଲାଇସେନ୍ସ |,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
ସର୍ଭୋ ଗୁଣକ,চাৰ্ভো বহুগুণক
ସେଟ୍ କରନ୍ତୁ |,স্থাপন কৰা
ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |,ছেট পইণ্ট
ସେଟ୍ ଅପ୍ କରନ୍ତୁ |,স্থাপন কৰা
ଛାଇ,ছাঁ পৰা ঠাই
ଛାୟା,ছাঁ দিয়া
ଛାୟା |,ছাঁ
ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |,ফাইলটো শ্বেয়াৰ কৰক
ଅଂଶୀଦାର ପ୍ରବେଶ,অংশীদাৰী অভিগম
ଅଂଶୀଦାର,ভাগ কৰি দে
ଶେଲ୍ |,খোলা
ଶିଫ୍ଟ ବର୍ଣ୍ଣ,শিফ্ট চৰিত্ৰ
ସର୍ଟ ସର୍କିଟ |,শ্বৰ্ট চাৰ্কিট
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,চুটি নিৰ্দেশনা
ଭାଇଭଉଣୀ |,সহোদৰ
ପାର୍ଶ୍ୱ ପ୍ରଭାବ,পাৰ্শ্বক্ৰিয়া
ସାଇନ୍ ବିଟ୍ |,sign bit
ସଙ୍କେତ,সংকেত
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,সংকেত প্ৰক্ৰিয়াকৰণ
ସଙ୍କେତ,সংকেত প্ৰদান কৰা
ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |,সংকেত-শব্দ অনুপাত
ଦସ୍ତଖତ,চহী
ଦସ୍ତଖତ ପରୀକ୍ଷା,স্বাক্ষৰ পৰীক্ষণ
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,উল্লেখযোগ্য অংক
ସିଲିକନ୍ ଚିପ୍ |,ছিলিকন চিপ
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
ସିମ୍ପ୍ଲେକ୍ସ |,ছিমপ্লেক্স
ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |,simplex ন&#39;ড
ଅନୁକରଣ,চিমুলেচন
ସିମୁଲେଟର,চিমুলেটৰ
ଏକକାଳୀନ,একে লগে
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,একেলগে প্ৰক্ৰিয়াকৰণ
ସିଙ୍ଗଲେଟନ୍ |,চিংগলটন
ସାଇଟ୍ ଲାଇସେନ୍ସ |,চাইট অনুজ্ঞাপত্ৰ
ଆକାର,আকাৰ
ଆକାର,আকাৰ নিৰ্ধাৰণ
ସ୍କେଚିଂ,স্কেচিং
ଛାଡିଦିଅ |,বাদ দিয়া
ଛାଡିବା,এৰি দিয়া হৈছে
ସ୍ଲାସ୍ |,স্লেছ
ଦାସ କମ୍ପ୍ୟୁଟର |,স্লেভ কম্পিউটাৰ
ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,স্লাইডিং উইন্ডো প্ৰটোকল
ସ୍ଲିପ୍,পিছলা
ସ୍ଲଟ୍,ছাঁদ
ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
ସ୍ମାର୍ଟ କାର୍ଡ |,স্মাৰ্ট কাৰ্ড
ସ୍ନାଲ୍ ମେଲ୍ |,শামুক মেইল
ସ୍ନାପସଟ୍ |,স্নেপশ্বট
ନରମ ଗଣନା,চফ্ট কম্পিউটিং
ସଫ୍ଟ କପି,চফ্ট কপি
ନରମ ଫଣ୍ଟ |,কোমল ফন্ট
ସଫ୍ଟୱେର୍,ছ’ফ্টৱেৰ
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
ସଫ୍ଟୱେର୍ ଡକାୟତି |,চফ্টৱেৰ পাইৰেচি
ସ୍ପେକ୍ଟ୍ରମ୍,বৰ্ণালী
ସ୍ପିରାଲ୍ |,সৰ্পিল
ସ୍ପ୍ରେଡ୍ ସିଟ୍ |,স্প্ৰেড শ্বীট
ମାନକ,মানদণ্ড
ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
ମାନକକରଣ,প্ৰামাণিককৰণ
ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |,ষ্টেণ্ডবাই সময়
ତାରକା LAN |,ষ্টাৰ লেন
ତାରା ଟପୋଲୋଜି |,তৰা টপোলজি
ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |,ষ্টাৰ্ট বিট
ଅନାହାର,অনাহাৰ
ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;,ষ্টেটিক মেমৰি&#39;
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,ষ্টেটাছ চেনেল
ଷ୍ଟେପ୍ ସାଇଜ୍ |,ষ্টেপৰ আকাৰ
ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
ବନ୍ଦ କୋଡ୍,ষ্টপ ক&#39;ড
ଷ୍ଟପ୍ କୀ,বন্ধ কি&#39;
ସ୍ଥାୟୀତ୍ୱ |,সংৰক্ষণযোগ্যতা
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,সংৰক্ষিত প্ৰগ্ৰেম
ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |,ষ্ট্ৰিং ডাটা
ସଂରଚନା କୋଡିଂ |,গঠনমূলক ক&#39;ডিং
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
ଷ୍ଟାଇଲ୍ ସିଟ୍ |,ষ্টাইল শ্বীট
ସବ୍-ଡିରେକ୍ଟୋରୀ |,উপ-ডাইৰেকটৰি
ସବ୍ନେଟ୍ |,চাবনেট
ସବଟ୍ରି |,উপবৃক্ষ
ସଂକ୍ଷିପ୍ତକରଣ,সাৰাংশ
ସୁପର କମ୍ପ୍ୟୁଟର |,চুপাৰ কম্পিউটাৰ
ସୁପର କମ୍ପ୍ୟୁଟିଂ,চুপাৰ কম্পিউটিং
ସୁପର କି,চুপাৰ কী
ସୁପର ୟୁଜର୍ |,চুপাৰ ইউজাৰ
ତଦାରଖ ଶିକ୍ଷଣ |,তত্বাৱধানত শিক্ষণ
ସମର୍ଥନ ଚିପ୍ |,সমৰ্থন চিপ
ସର୍ଫ୍ |,চাৰ্ফ
ସର୍ଫିଂ,চাৰ্ফিং
ସ୍ ap ାପ୍,অদলবদল
ଅଦଳବଦଳ କରନ୍ତୁ |,শ্বেপ ইন
ଅଦଳବଦଳ କରନ୍ତୁ |,শ্বেপ আউট
ଅଦଳବଦଳ,শ্বেপিং
ସୁଇଚ୍ ନେଟୱାର୍କ |,চুইচ কৰা নেটৱাৰ্ক
ସୁଇଚ୍,চুইচিং কৰা
ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |,চুইচিং তত্ত্ব
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,প্ৰতীকী প্ৰগ্ৰেমিং
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,সমন্বয়
ସିଙ୍କ୍ରୋନାଇଜର,সমন্বয়ক
ସମକାଳୀନ |,সমকালীন
ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |,বাক্যবিন্যাস বিশ্লেষণ
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,ব্যৱস্থা বিশ্লেষণ
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,চিষ্টেম ইঞ্জিনিয়াৰিং
ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |,চিস্টেম হেকাৰ
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,চিস্টেম ইন্টিগ্ৰেটৰ
ସିଷ୍ଟମ୍ ଲଗ୍ |,চিস্টেম লগ
ସିଷ୍ଟମ୍ ମାସ୍କ |,চিস্টেম মাস্ক
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |,চিস্টেম প্ৰগ্ৰেমাৰ
ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
ସିଷ୍ଟମ୍ ବନ୍ଦ |,চিস্টেম বন্ধ কৰা
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,চিস্টেম পৰীক্ষণ
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,চিস্টেম সঁজুলি
ବ୍ୟବସ୍ଥିତ କୋଡ୍ |,পদ্ধতিগত ক&#39;ড
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,tab কমাণ্ড
ସାରଣୀ,মেজ
ଟେବୁଲ୍ ଦେଖ |,টেবুলখন ওপৰলৈ চাওক
ଟେବୁଲ୍ ସ୍ପେସ୍ |,টেবুলৰ স্থান
ଟାବଲେଟ୍ |,টেবলেট
ଟାବୁଲାର୍ ଆରେ |,টেবুলাৰ এৰে
ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍,টেবুলেটিং ফাংচন
ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |,টেগ কৰা স্থাপত্য
ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |,টাণ্ডাম ব্যৱস্থা
ଟେପ୍ ସାନ୍ଧ୍ରତା |,টেপ ঘনত্ব
ଟେପ୍ ମାସ୍କ |,টেপ মাস্ক
ଟାର୍ ଫାଇଲ୍ |,tar ফাইল
କାର୍ଯ୍ୟ,কাৰ্য
ଟାସ୍କ ବାର୍ |,টাস্ক বাৰ
କାର୍ଯ୍ୟ ନିର୍ଧାରକ |,কাৰ্য্য নিৰ্ধাৰক
TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
ଲୁହବୁହା ଅପରେସନ୍ |,টিয়াৰডাউন অপাৰেচন
ଟେଲିକମ୍ |,টেলিকম
ଟେଲି ଯୋଗାଯୋଗ |,দূৰসংযোগ
ଟେଲି କନଫରେନ୍ସ |,টেলিকনফাৰেন্স
ଟେଲି କନଫରେନ୍ସିଂ |,টেলিকনফাৰেন্সিং
ଟେଲିଗ୍ରାଫି |,টেলিগ্ৰাফী
ଟେଲିମେଟ୍ରି |,টেলিমেট্ৰি
ଟେଲିଫୋନ୍,টেলিফোন
ଟେଲିଫୋନି,টেলিফোনি
ଟେଲିପ୍ରିଣ୍ଟର୍,টেলিপ্ৰিণ্টাৰ
ଟେଲି ପ୍ରୋସେସିଂ |,টেলিপ্ৰচেছিং
ଟେଲିଭିଜନ,টেলিভিছন
ଟେଲକ୍ସ |,টেলেক্স
ଟେଲନେଟ୍ |,টেলনেট
ତାପମାତ୍ରା,তাপমান
ଟେମ୍ପଲେଟ୍ |,সাঁচ
ଦଶର ସଂପନ୍ନ |,দহৰ পৰিপূৰক
ଟେରା ବାଇଟ୍ |,টেৰা বাইট
ଟେରା ଫ୍ଲପ୍ |,টেৰা ফ্লপ
ଟର୍ମିନାଲ୍ କର୍ସର୍ |,টাৰ্মিনেল কাৰ্চাৰ
ଟର୍ମିନାଲ୍ ନୋଡ୍,টাৰ্মিনেল ন&#39;ড
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,টাৰ্মিনেল উইন্ডো
ସମାପ୍ତି,টাৰ্মিনেচন
ଟେର୍ନାରୀ |,তৰ্নাৰী
ଟର୍ନାରୀ ଅପରେସନ୍,তৰ্নাৰী অপাৰেচন
ପରୀକ୍ଷା,পৰীক্ষা
ପରୀକ୍ଷା କଭରେଜ୍ |,পৰীক্ষাৰ কভাৰেজ
ପରୀକ୍ଷା ରନ୍,পৰীক্ষা চলোৱা
ପରୀକ୍ଷା-ତଥ୍ୟ |,পৰীক্ষা-তথ্য
ପାଠ,পাঠ্য
ଟେକ୍ସଟ୍ ବକ୍ସ,লিখনী বাকচ
ପାଠ୍ୟ କର୍ସର୍ |,লিখনী কাৰ্চাৰ
ପାଠ୍ୟ ସମ୍ପାଦକ |,টেক্সট সম্পাদক
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,লিখনী নথিপত্ৰ
ପାଠ୍ୟ ମୋଡ୍,লিখনী ধৰণ
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,টেক্সট প্ৰচেছিং
ଭାଷଣକୁ ପାଠ (TTS),টেক্সট টু স্পীচ (TTS)
ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |,টেক্সচাৰ মেপিং
ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,টি-ফ্লিপ-ফ্লপ
ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |,তাপীয় প্ৰিন্টাৰ
ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି,পাতল ফিল্মৰ স্মৃতি
ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |,পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ
ଥ୍ରାସ କରିବା |,থ্ৰেচিং
ଥ୍ରେଡ୍,সূতা
ଥ୍ରେଡିଂ,থ্ৰেডিং
ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |,ত্ৰিস্তৰীয় নেটৱৰ্ক
ଥ୍ରୋପପୁଟ,থ্ৰুপুট
ସମୟ ଜଟିଳତା |,সময়ৰ জটিলতা
ସମୟ ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
ସମୟ ସୀମା,সময়সীমা
ସମୟ ସୀମା,সময়সীমা
ସମୟ ମେସିନ୍ |,টাইম মেচিন
ସମୟ ଶେଷ,টাইম আউট
ସମୟ ପରିମାଣ,সময় কোৱাণ্টাইজেচন
ସମୟ କ୍ରମ |,সময় শৃংখলা
ସମୟ ବାଣ୍ଟିବା |,সময় ভাগ-বতৰা কৰা
ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
ଟାଇମ୍ ଷ୍ଟାମ୍ପ୍ |,সময় ডাকটিকট
ସମୟ ଚିତ୍ର,টাইমিং ডায়াগ্ৰাম
ଟିଣ୍ଟ୍ |,টিন্ট
ଟୋଗଲ୍ କରନ୍ତୁ |,টগল কৰক
ଟୋଗଲ୍ ଗତି,টগলিং গতি
ଟୋକେନ୍ |,টোকেন
ଟୋକେନ୍ ବସ୍ |,টোকেন বাছ
ଟୋକେନ୍ ବସ୍ |,টোকেন বাছ
ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |,টোকেন বাছ নেটৱাৰ্ক
ଟୋକନ୍ ରିଙ୍ଗ୍ |,টোকেন ৰিং
ଟୋକନ୍ କଥାବାର୍ତ୍ତା |,টোকেন টক
ସାଧନ,সঁজুলি
ଉପର ତଳ,ওপৰলৈ তললৈ
ଟପ୍ ଡାଉନ୍ ଡିଜାଇନ୍ |,টপ ডাউন ডিজাইন
ଉପର ତଳ ପାର୍ସିଙ୍ଗ୍ |,টপ ডাউন পাৰ্চিং
ଟପୋଲୋଜି |,টপোলজি
ଟଚ୍ ପ୍ୟାଡ୍ |,টাচ পেড
ଟଚ୍ ସ୍କ୍ରିନ୍,টাচ্ছ স্ক্ৰীন
ଟ୍ରେସ,দাগ
ଅନୁସନ୍ଧାନ,ট্ৰেচিং
ଟ୍ରାକ୍ କରନ୍ତୁ |,ট্ৰেক
ଡିସ୍କ ଟ୍ରାକ୍ କରନ୍ତୁ |,ট্ৰেক ডিস্ক
ଟ୍ରାକ୍ ଟେପ୍ |,ট্ৰেক টেপ
ଟ୍ରାକିଂ,ট্ৰেকিং
ଟ୍ରେଲର,ট্ৰেইলাৰ
ବ ject ଶିଷ୍ଟ୍ୟ,ট্ৰেজেক্টৰী
କାରବାର,লেনদেন
କାରବାର ଫାଇଲ,লেনদেন ফাইল
କାରବାର ଲଗ୍,লেনদেনৰ লগ
ଟ୍ରାନ୍ସକ୍ରିପସନ୍ କରନ୍ତୁ |,লিপিবদ্ধ কৰক
ଟ୍ରାନ୍ସଡ୍ୟୁସର,ট্ৰেন্সডুচাৰ
ସ୍ଥାନାନ୍ତର ହାର,স্থানান্তৰ হাৰ
ସ୍ଥାନାନ୍ତର ସମୟ,স্থানান্তৰ সময়
ପରିବର୍ତ୍ତନ,ৰূপান্তৰ
କ୍ଷଣସ୍ଥାୟୀ ତ୍ରୁଟି |,ক্ষণস্থায়ী ভুল
ଗମନାଗମନ ସମୟ |,ট্ৰেনজিট সময়
ସ୍ଥାନାନ୍ତରଣ,স্থানান্তৰ
ଗତିଶୀଳ,ট্ৰেন্সিটিভ
ଗମନାଗମନ,ট্ৰেন্সিটিভিটি
ଅନୁବାଦ,অনুবাদ
ପ୍ରସାରଣ,সংক্ৰমণ
ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ (TCP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,ট্ৰেন্সমিছন লাইন
ଟ୍ରାନ୍ସମିଟର,ট্ৰেন্সমিটাৰ
ସ୍ୱଚ୍ଛତା,স্বচ্ছতা
ଟ୍ରାନ୍ସପଣ୍ଡର |,ট্ৰেন্সপণ্ডাৰ
ପରିବହନ,পৰিবহন
ସ୍ଥାନାନ୍ତରଣ,ট্ৰেন্সপজিচন
ଟ୍ରାନ୍ସପ୍ୟୁଟର,ট্ৰেন্সপিউটাৰ
ଟ୍ରାନ୍ସସିଭର୍ |,ট্ৰেন্সৰিচিভাৰ
ଟ୍ରାପିଙ୍ଗ୍ |,ট্ৰেপিং
ଟ୍ରାଭର୍,ট্ৰেভাৰ্ছ
ଗଛ (ଟ୍ରାଭର୍ସାଲ୍),গছ (traversal)
ବୃକ୍ଷ ନେଟୱାର୍କ |,গছৰ নেটৱৰ্ক
ଉପନଦୀ ସର୍କିଟ |,ট্ৰিবিউটেৰী চাৰ্কিট
ତ୍ରୁଟି ଗ୍ରାଫ୍,ট্ৰাইভাল গ্ৰাফ
ଅସୁବିଧା ସୁଟ୍,trouble shoot
କାଟିବା |,ছেদ কৰক
ସତ୍ୟ ସାରଣୀ,সত্য টেবুল
ଟ୍ୟୁନର୍ |,টিউনাৰ
ଟନେଲିଂ,সুৰংগ নিৰ্মাণ
ଚାଲୁଛି |,টিউনিং
ଟୁପଲ୍ |,টিউপল
ଟର୍ବୋ ପାସ୍କାଲ୍ |,টাৰ্বো পাস্কেল
ଟୁରିଂ ମେସିନ୍ |,টুৰিং মেচিন
ଜୋରରେ ସମୟ ବୁଲାନ୍ତୁ |,turn aroud সময়
ଡକ୍ୟୁମେଣ୍ଟ୍ ବୁଲାନ୍ତୁ |,নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক
ଟର୍ନାରାଉଣ୍ଡ କ୍ରମ |,টাৰ্ণআউট ক্ৰম
