Kannada,Marathi
ಪ್ರತಿಭಾ ಹುಡುಕಾಟ,प्रतिभा शोध
ಬರೆದಿರು,टॅली
ಟ್ಯಾಲಿ ಕಾರ್ಡ್,टॅली कार्ड
ಹಿಗ್ಗಿಸುವ,छेडछाड
ಸ್ಪಷ್ಟ,मूर्त
ಸ್ಪಷ್ಟತೆ,मूर्त मालमत्ता
ಟೇಪೆ,टेप
ಚಿರತೆ,टॅपिंग
ತರ್ಕಬದ್ಧತೆ,अशक्तपणा
ಗುರಿ,लक्ष्य
ಗುರಿ ದಿನಾಂಕ,लक्ष्य दिनांक
ಸುಲಿಗೆ,आयात मालावरील जकात
ಕಳಂಕಗೊಳಿಸು,कलंक
ಕಾರ್ಯ,कार्य
ಕಾರ್ಯಪಡೆ,कार्यदल
ತೆರಿಗೆ,कर
ತೆರಿಗೆ ಕಡಿತ,कर कमी करणे
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ,करपात्र
ತೆರಿಗೆ ವಿಧಿಸಬಹುದಾದ ಆದಾಯ,करपात्र उत्पन्न
ತೆರಿಗೆ ಹೊಂದಾಣಿಕೆ,कर समायोजन
ತೆರಿಗೆ ಮೌಲ್ಯಮಾಪನ,कर मूल्यांकन
ತೆರಿಗೆ,कर आकारणी
ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು,कर टाळणे
ತೆರಿಗೆ ಸಲಹೆಗಾರ,कर सल्लागार
ತೆರಿಗೆ ಘೋಷಣೆ,कर घोषित
ತೆರಿಗೆ ಮೂಲದಲ್ಲಿ ಕಡಿತಗೊಳಿಸಲಾಗಿದೆ,स्त्रोतावर कर वजा केलेला
ತೆರಿಗೆ ವಿನಾಯಿತಿ,कर कपात
ತೆರಿಗೆ ವಿಧಿಸುವುದು,कर चुकवणे
ತೆರಿಗೆ ವಿನಾಯಿತಿ,कर सूट
ತೆರಿಗೆ ಮುಕ್ತ,कर मुक्त
ತೆರಿಗೆ ಪಾವತಿಸುವವನು,करदाता
ತೆರಿಗೆ ರಿಯಾಯಿತಿ,कर सूट
ತೆರಿಗೆ ಹಿಂದಿರುಗಿಸು,कराचा परतावा
ತೆರಿಗೆ ವೇಳೆ,कर वेळापत्रक
ತಂಡದ ಮನೋಭಾವ,संघभावना
ತಂಡದ ಕೆಲಸ,कार्यसंघ कार्य
ಅಶ್ರುವಾಯು,अश्रुधुर गॅस
ತಾತ್ವಿಕ,तांत्रिक
ತಾಂತ್ರಿಕ ಸಲಹೆ,तांत्रिक सल्ला
ತಾಂತ್ರಿಕ ವಿದ್ಯಾಲಯ,तांत्रिक महाविद्यालय
ತಾಂತ್ರಿಕ ಮಾಹಿತಿ,तांत्रिक माहिती
ತಾಂತ್ರಿಕ ಪೋಸ್ಟ್,तांत्रिक पोस्ट
ತಾಂತ್ರಿಕ ಅರ್ಹತೆ,तांत्रिक पात्रता
ತಾಂತ್ರಿಕ ಕೌಶಲ್ಯ,तांत्रिक कौशल्य
ತಾಂತ್ರಿಕ ಪದ,तांत्रिक संज्ञा
ತಾಂತ್ರಿಕ ತರಬೇತಿ,तांत्रिक प्रशिक्षण
ತಂತ್ರಜ್ಞ,तंत्रज्ञ
ತಂತ್ರ,तंत्र
ತಂತ್ರ,तंत्रज्ञान
ತಂತ್ರಜ್ಞ,तंत्रज्ञान
ತಾಂತ್ರಿಕತೆಯ,तंत्रज्ञान
ತಂತ್ರಶಾಸ್ತ್ರಜ್ಞ,तंत्रज्ञानशास्त्रज्ञ
ತಂತ್ರಜ್ಞಾನ,तंत्रज्ञान
ದೂರದೃಷ್ಟಿ,टेलबँकिंग
ತರ್ಕ,तार
ಟೆಲಿಗ್ರಾಫಿಕ್ ವಿಳಾಸ,टेलिग्राफिक पत्ता
ಹತಗೋಪತೆ,टेलीग्राफी
ಟೆಲಿಪ್ರಿಂಟರ್ ಸಂದೇಶ,टेलीप्रिंटर संदेश
ದೂರದರ್ಶನ,टेलिव्हिजन
ದೂರವಾಣಿ,टेलीवॉर्किंग
ಹಠಮಾಪಕ,टेलेक्स
ಹೇಳುವವನು,टेलर
ಕೋಪ,स्वभाव
ಮನೋಧರ್ಮ,स्वभाव
ಮನೋಧರ್ಮ,स्वभाव
ತಾಪಮಾನ,तापमान
ಗತಿ,टेम्पो
ತಾತ್ಕಾಲಿಕ,तात्पुरता
ತಾತ್ಕಾಲಿಕ ಮುಂಗಡ,तात्पुरते आगाऊ
ತಾತ್ಕಾಲಿಕ ನೇಮಕಾತಿ,तात्पुरती भेट
ತಾತ್ಕಾಲಿಕ ಅಂಗವೈಕಲ್ಯ,तात्पुरते अपंगत्व
ತಾತ್ಕಾಲಿಕ ಪೋಸ್ಟ್,तात्पुरते पोस्ट
ತಾತ್ಕಾಲಿಕ ನಿರ್ಬಂಧ,तात्पुरते निर्बंध
ತಾತ್ಕಾಲಿಕ ಖಾಲಿ,तात्पुरती रिक्तता
ಪ್ರಲೋಭನೆ,मोह
ದಂಡಯಾತ್ರಿಸಬಹುದಾದ,टेनेबल
ಸ್ಥಿರ,कठोरपणा
ಹಿಡಿಕೆ,भाडेकरु
ಬಾಡಿಗೆದಾರ,भाडेकरू
ಪ್ರವೃತ್ತಿ,प्रवृत्ती
ಸ್ರವಿಸುವ,निविदा
ಕೋಮಲ ಪೆಟ್ಟಿಗೆ,निविदा बॉक्स
ಗಲ್ಲಿಗೇಡು,निविदाकार
ಕವಣೆ ಸೂಚನೆ,निविदा सूचना
ತಾತ್ಕಾಲಿಕ,तात्पुरते
ಅಧಿಕಾರ:,कार्यकाळ
ಭೂಮಿಯ ಅಧಿಕಾರಾವಧಿ,जमीन कार्यकाळ
ಕಚೇರಿಯ ಅಧಿಕಾರಾವಧಿ,कार्यालयाचा कार्यकाळ
ಪೋಸ್ಟ್ನ ಅಧಿಕಾರಾವಧಿ,पोस्टचा कार्यकाळ
ಕೆಲಸದ ಅಧಿಕಾರಾವಧಿ,कामाचा कालावधी
ಅಧಿಕಾರಾವಧಿ ಪೋಸ್ಟ್,कार्यकाळ पोस्ट
ಪದ,मुदत
ಕೊನೆಗೊಳಿಸಬಹುದಾದ,संपुष्टात येण्याजोगे
ಟರ್ಮಿನಲ್ (ವರದಿ ಇತ್ಯಾದಿ),टर्मिनल (अहवाल इ.)
ಟರ್ಮಿನಲ್ ತೆರಿಗೆ,टर्मिनल टॅक्स
ಮುಕ್ತಾಯ,समाप्ती
ಮುಕ್ತಾಯ ಷರತ್ತು,टर्मिनेशन क्लॉज
ಮುಕ್ತಾಯ ಸೂಚನೆ,टर्मिनेशन नोटीस
ಸೇವೆಯ ಮುಕ್ತಾಯ,सेवा समाप्त
ಪರಿಭಾಷೆ,शब्दावली
ಅವಧಿ ಸಾಲ,मुदत कर्ज
ಅಧಿಕಾರಾವಧಿ,कार्यालयाची मुदत
ಪದ,अटी
ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,नियम आणि अटी
ವಿತರಣಾ ನಿಯಮಗಳು,वितरण अटी
ಉಲ್ಲೇಖದ ನಿಯಮಗಳು,संदर्भ अटी
ಸೇವಾ ನಿಯಮಗಳು,सेवा अटी
ಪ್ರದೇಶ,प्रदेश
ಭಯ,दहशत
ಭಯೋತ್ಪಾದನೆ,दहशतवाद
ಭಯೋತ್ಪಾದಕ,दहशतवादी
ತೃತೀಯ ಲಾಭ,तृतीय लाभ
ಪರೀಕ್ಷೆ,चाचणी
ಸಾಕ್ಷಾತ್ಕಾರ,करार
ಪರೀಕ್ಷಾ ಶುಲ್ಕ,चाचणी शुल्क
ಪರೀಕ್ಷಾ ಪರಿಶೀಲನೆ,चाचणी तपासणी
ಪರೀಕ್ಷಕ,परीक्षक
ಸಾಕ್ಷಿ,साक्ष द्या
ಪ್ರಶವಿತನದ,प्रशस्तिपत्र
ಪುರಾವೆಯನ್ನು,साक्ष
ಪರೀಕ್ಷೆ,चाचणी अहवाल
ಪಠ್ಯ,मजकूर
ಧನ್ಯವಾದಗಳು,कृतज्ञ
ವಿಷಯ,थीम
ಚಿಕಿತ್ಸೆ,उपचार
ಮೂರನೇ ವ್ಯಕ್ತಿ,तृतीय पक्ष
ಸಂಪೂರ್ಣವಾಗಿ,नख
ಚಿಂತನಶೀಲ,विचारवंत
ಬೆದರಿಕೆ,धोका
ಮಿತವ್ಯಯ,काटेकोर
ಮೂಲಕ,माध्यमातून
ಎಸಿದು ಹಾಕಿ,बाहेर फेकून
ಹೆಬ್ಬೆರಳು ಅನಿಸಿಕೆ,अंगठा छाप
ಬಹುಮತವನ್ನು ಹೊಡೆಯುವುದು,थंपिंग बहुसंख्य
ಟಿಕೆಟ್,तिकिट
ಕಟ್ಟು,टाय
ಕಟ್ಟಿದ ಸಾಲ,बांधलेले कर्ज
ಶ್ರೇಣಿ,स्तरीय
ಓರೆಯಾಗಿಸು,टिल्ट
ಕಾಲ,वेळ
ಸಮಯ ಅನುಮತಿಸಲಾಗಿದೆ,वेळ परवानगी
ಸಮಯವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,वेळ प्रतिबंधित
ಕಾಲಮಿತಿ,वेळेच बंधन
ಸಮಯ ಚೀಟಿ,वेळ कार्ड
ಸಮಯ ಠೇವಣಿ (= ಸ್ಥಿರ ಠೇವಣಿ),वेळ ठेव (= निश्चित ठेव)
ಸಮಯ ಕೀಪಿಂಗ್,वेळ ठेवणे
ಸಮಯ ಮಿತಿ,वेळेची मर्यादा
ಸಮಯ,वेळ बंद
ಸಮಯ ಮೀರಿದೆ,वेळ ओलांडून
ಸಮಯದಲ್ಲಿದ್ದ ಕಾರ್ಯಕ್ರಮ,कालबाह्य कार्यक्रम
ಸಮಯ -ಪ್ರಮಾಣ,वेळ दर
ಸಮಯ ರೆಕಾರ್ಡಿಂಗ್ ಯಂತ್ರ,वेळ रेकॉर्डिंग मशीन
ಸಮಯದ ಪ್ರಮಾಣ,वेळ स्केल
ವೇಳಾಪಟ್ಟಿ,वेळा पत्रक
ಸಮಯ ಅಂಚೆಚೀಟಿ,वेळ मुद्रांक
ಸಮಯ ಅಧ್ಯಯನ ಉಪಕರಣಗಳು,वेळ अभ्यास उपकरणे
ಸಮಯ ಮೇಜು,वेळापत्रक
ಸಮಯ,वेळ
ಸಲಹೆಗಳು,टिपा
ಶೀರ್ಷಿಕೆ,शीर्षक
ಶೀರ್ಷಿಕೆದಾರ,शीर्षक धारक
ಶೌಚಾಲಯ,टॉयलेट
ಸಂಕೇತ,टोकन
ಟೋಕನ್ ಸದಸ್ಯ,टोकन सदस्य
ಟೋಕನ್ ವೇತನ,टोकन वेतन
ಟೋಕನ್ ಮುಷ್ಕರ,टोकन स्ट्राइक
ಸ್ವರ,टोन
ಸ್ವರ,खाली टोन
ನಾಚಿಕೆಗೇಡು,सुरात जुळविणे
ಉಪಕರಣ,साधन
ಟೂಲ್ ಡೌನ್ ಸ್ಟ್ರೈಕ್,टूल डाउन स्ट्राइक
ಮೇಲಕ್ಕೆ,शीर्ष
ವಿಷಯ,विषय
ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ,उच्च स्तरीय निर्णय
ಉನ್ನತ ಆಡಳಿತ,वरिष्ठ व्यवस्थापन
ಅತ್ಯಂತ ಮೇಲಕ್ಕೆ,सर्वात वर
ಉನ್ನತ ಅಧಿಕಾರ,शीर्ष अधिकारी
ಸ್ಥಳಾಕೃತಿ,टोपोग्राफी
ಮೊದಲ ಆದ್ಯತೆ,सर्वोच्च प्राधान्य
ಉನ್ನತ ಸ್ಥಾನ,अव्वल रँकिंग
ಉನ್ನತ ರಹಸ್ಯ,अत्यंत गुप्त
ಚಿತ್ರಹಿಂಸೆ,छळ
ಒಟ್ಟು,एकूण
ಒಟ್ಟು ಸೇವೆ,एकूण सेवा
ಕಠಿಣ,कठीण
ಪ್ರವಾಸ,टूर
ಪ್ರವಾಸ ಕಾರ್ಯಕ್ರಮ,टूर प्रोग्राम
ಪ್ರವಾಸದ ವರದಿ,टूर रिपोर्ट
ಮಾತು,टाउट
ಪಟ್ಟಣ,शहर
ಪಟ್ಟಣ,टाउनशिप
ಜಾಡಿನ,ट्रेस
ಬಲೆ,ट्रॅक्ट
ಎಳೆತ,कर्षण
ವ್ಯಾಪಾರ ಒಪ್ಪಂದ,व्यापार करार
ಒಕ್ಕೂಟ,व्यापारी संघ
ಸಂಪ್ರದಾಯ,परंपरा
ತರಬೇತಿ,ट्रेन
ತರಬೇತಿ ಪಡೆಯುವವನು,प्रशिक्षणार्थी
ತರಬೇತಿ,प्रशिक्षणार्थी
ತರಬೇತುದಾರ,ट्रेनर
ತರಬೇತಿ,प्रशिक्षण
ತರಬೇತಿ ಕೇಂದ್ರ,प्रशिक्षण केंद्र
ತರಬೇತಿ ಕಾಲೇಜು,प्रशिक्षण महाविद्यालय
ತರಬೇತಿ ವಿಭಾಗ,प्रशिक्षण विभाग
ತರಬೇತಿ ಸಂಸ್ಥೆ,प्रशिक्षण संस्था
ತರಬೇತಿ,प्रशिक्षण कालावधी
ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮ,प्रशिक्षण कार्यक्रम
ತರಬೇತಿ ಘಟಕ,प्रशिक्षण युनिट
ಗುಣಲಕ್ಷಣ,वैशिष्ट्य
ದೇಶದ್ರೋಹಿ,देशद्रोही
ಶಾಂತಿ,शांतता
ವ್ಯವಹಾರ,व्यवहार
ವ್ಯವಹಾರದ ವಹಿವಾಟು,व्यवसायाचा व्यवहार
ಪ್ರತಿಲೇಖನ,लिप्यंतरण
ವರ್ಗಾಯಿಸು,हस्तांतरण
ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ ಸರಕುಗಳು,हस्तांतरणीय वस्तू
ಪ್ರವೇಶ ಪ್ರವೇಶ,हस्तांतरण प्रवेश
ವರ್ಗಾವಣೆ ಶುಲ್ಕ,हस्तांतरण फी
ಜ್ಞಾಪಕ ಪತ್ರವನ್ನು ವರ್ಗಾಯಿಸಿ,हस्तांतरण निवेदन
ಡೆಪ್ಯುಟೇಶನ್‌ನಲ್ಲಿ ವರ್ಗಾವಣೆ,प्रतिनियुक्तीवर हस्तांतरण
ವರ್ಗಾವಣೆ ಆದೇಶ,हस्तांतरण ऑर्डर
ರೂಪಾಂತರ,परिवर्तन
ಸಾಗಣೆ,संक्रमण
ಸಾರಿಗೆ ಕರ್ತವ್ಯ,संक्रमण शुल्क
ಪರಿವರ್ತನೆಯ,संक्रमणकालीन
ಸಾರಿಗೆ ಪಾಸ್,ट्रान्झिट पास
ಸಾರಿಗೆ ವೀಸಾ,ट्रान्झिट व्हिसा
ಸಾರಿಗೆ ಕಾರ್ಯಾಗಾರ,संक्रमण कार्यशाळा
ಭಾಷಾಂತರ,अनुवाद
ಲಿಪ್ಯಂತರಣ,लिप्यंतरण
ರೋಗ ಪ್ರಸಾರ,संसर्ग
ಪ್ರಸಾರ,प्रसारण
ಸಾಗಿಸು,वाहतूक
ಸಾರಿಗೆ ಭತ್ಯೆ,वाहतूक भत्ता
ಸಾರಿಗೆ,वाहतूक
ಸ್ಥಳಾಂತರ,ट्रान्सपोजिशन
ಬಲೆಗೆ ಬೀಳಿಸು,सापळा
ಪ್ರಯಾಣ,प्रवास
ಪ್ರಯಾಣ ವೆಚ್ಚ,प्रवास खर्च
ಪ್ರಯಾಣಿಕರ ಹಣದ ಪತ್ರ,प्रवासी धनादेश
ಪ್ರಯಾಣ ಭತ್ಯೆ,प्रवास भत्ता
ಪ್ರಯಾಣ ಭತ್ಯೆ ಮಸೂದೆ,प्रवास भत्ता बिल
ಪ್ರಯಾಣ ರಿಯಾಯಿತಿ,प्रवास सवलत
ವಿಶ್ವಾಸಘಾತುಕತೆ,विश्वासघात
ದೇಶದ್ರೋಹ,देशद्रोह
ಖಜಾನೆ,कोषागार
ಖಜಾನೆ ಬೆಂಚ್,ट्रेझरी बेंच
ಖಜಾನೆ ಠೇವಣಿ ರಶೀದಿ (ಟಿ.ಡಿ.ಆರ್.),ट्रेझरी ठेव पावती (टी.डी.आर.)
ಖಜಾನೆ ರಶೀದಿ,ट्रेझरी पावती
ಖಜಾನೆ ಚೀಟಿ,ट्रेझरी व्हाउचर
ಚಿಕಿತ್ಸೆ,उपचार
ಒಪ್ಪಂದ,करार
ಹಸ್ತಾಂತರದ ಒಪ್ಪಂದ,प्रत्यार्पणाचा करार
ಚಾರಣ,ट्रेक
ಪ್ರವೃತ್ತಿ,ट्रेंड
ಅತಿರೇಕ,अनावश्यक
ವಿಚಾರಣೆ,चाचणी
ಪ್ರಯೋಗ ಸಮತೋಲನ,चाचणी शिल्लक
ಪ್ರಯೋಗ ಅವಧಿ,चाचणी कालावधी
ಬುಡಕಟ್ಟು ಪ್ರದೇಶ ಅಭಿವೃದ್ಧಿ,आदिवासी क्षेत्र विकास
ಬುಡಕಟ್ಟು ಕಲ್ಯಾಣ,आदिवासी कल्याण
ಬುಡಕಟ್ಟು,जमाती
ನ್ಯಾಯಮಂಡಳ,न्यायाधिकरण
ಗೌರವ,श्रद्धांजली
ಆವರಣಿಸು,ट्रिम
ಪ್ರವಾಸ,सहल
ತ್ರಿಪದಜ,त्रिपक्षीय
ಮೂರು ಪಟ್ಟು,तिहेरी
ತ್ರಿಪದಣಿ,तिप्पट
ನಿಜವಾದ ಪ್ರತಿ,खरी प्रत
ಕಾಂಡದ ಕರೆ,ट्रंक कॉल
ಸ ೦ ತಾನು,विश्वास
ತಿರುವು,विश्वस्त
ವಿಶ್ವಾಸಾರ್ಹ,विश्वासार्ह
ತಿರಸ್ಕರಿಸಿ,खाली वळा
ಟರ್ನ್‌ಕೀ ಆಧಾರ,टर्नकी आधार
ತಿದ್ದುಪಡಿ,टर्न-आउट
ವಹಿವಾಟು,उलाढाल
ತಿಕ್ಕಲು,Trpitute
ಶಿಕ್ಷಕ,TORTELAGE
ಅವಳಿ ನಗರ,ट्विन सिटी
ಅವಳಿ ಹಂಚಿಕೆ ಆಧಾರ,दुहेरी सामायिकरण आधार
ಮಾದರಿ,प्रकार
ಬೆರಳಚ್ಚಿನ,टाइपस्क्रिप्ट
ಬೆರಳಚ್ಚು,टाइपराइटर
ಬೆರಳಚ್ಚು,टाइपराइटिंग
ವಿಶಿಷ್ಟವಾದ,ठराविक
ದಾಟುವುದು,टायपिंग
ಚಿರತೆ,टायपिंग मशीन
ಕೊಳವೆಯ,टाइपिंग पूल
ಮುದ್ರಣಕಲ ದೋಷ,टायपोग्राफिकल त्रुटी
ಹೊರಗಿನ ಉದ್ದೇಶ,Ulderative हेतू
ಅಂತಿಮ,अंतिम
ಅಂತಿಮ ರವಾನೆಗಾರ,अल्टिमेट कंझिग्नी
ಅಂತಿಮ ವೆಚ್ಚ,अंतिम किंमत
ಅಂತಿಮ ಗುರಿ,अंतिम ध्येय
ಅಂತಿಮವಾಗಿ,शेवटी
ಅಂತಿಮ ಉದ್ದೇಶ,अंतिम उद्दीष्ट
ಮುಂಗಡ,अल्टिमेटम
ಎರಡನೆಯವರು,अल्टिमो
ಪೌಲಾಜಾ,अल्ट्राव्हियर्स
ಸಮಾಧಿ,पंच
ಒಪ್ಪಲಾಗದ,अस्वीकार्य
ಬೆಂಬಲಿಸದ ಸಾಮಾನುಗಳು,बिनधास्त सामान
ಸಹಾಯ ಮಾಡದ,विनाअनुदानित
ನಿಸ್ಸಂದಿಗ್ಧವಾದ,अस्पष्ट
ಒಮ್ಮತ,एकमत
ಅವಿರೋಧ,एकमत
ಸರ್ವಾನುಮತದ ನಿರ್ಧಾರ,एकमताने निर्णय
ವಿನಿಯೋಗದ,नम्र
ಬೆರೆಯದ,अन्टॅच केलेले
ಅನಧಿಕೃತ,अनधिकृत
ಅನಿವಾರ್ಯ,अटळ
ತಪ್ಪಿಸಲಾಗದ ಸಂದರ್ಭಗಳು,अपरिहार्य परिस्थिती
ಅನಿವಾರ್ಯ ವಿಳಂಬ,अपरिहार्य विलंब
ಜಡವಾಗದ,नापसंत
ಕತ್ತರಿಸದ,अनावश्यक
ಅನಿಶ್ಚಿತತೆ,अनिश्चित
ಹಕ್ಕು ಪಡೆಯದ,निरोधक
ಹಕ್ಕು ಪಡೆಯದ ಸಾಮಾನುಗಳು,दावा न केलेले सामान
ವರ್ಗೀಕರಿಸದ,अवर्गीकृत
ಗೊಮ್ಮಾಗದ,बिनधास्त
ಅಸಾಮಾನ್ಯ,असामान्य
ರಾಜಿಗೆ ಬರದ,बिनधास्त
ಬೇಷರತ್ತಾದ,बिनशर्त
ದೃ unconಿಸದ,अपुष्ट
ದೃ f ೀಕರಿಸದ ವರದಿ,अपुष्ट अहवाल
ಸಂವಿಧಾನಬಾಹಿರ,असंवैधानिक
ವಿವಾದದ,बिनधास्त
ಅನಿಯಂತ್ರಿತ,अनियंत्रित
ಅರಿಯದ,अनियंत्रित
ಬಹಿರಂಗಪಡಿಸಿದ ಬೇಡಿಕೆ,उघडलेली मागणी
ಪಟ್ಟಿಯ,अनावश्यक
ವಿರೂಪಗೊಳಿಸದ ಪತ್ರ,अविभाजित पत्र
ಅಡಿಯಲ್ಲಿ,खाली
ಕಡಿಮೆ ವಯಸ್ಸಿನ,अंडर-वय
ಮೌಲ್ಯಮಾಪನದಲ್ಲಿ,मूल्यांकन अंतर्गत
ಬಿಲ್ಲಿಂಗ್ ಅಡಿಯಲ್ಲಿ,बिलिंग अंतर्गत
ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರದ ಅಡಿಯಲ್ಲಿ,पोस्टिंगचे प्रमाणपत्र
ಪರಿಗಣನೆಯಲ್ಲಿದೆ,विचाराधीन
ಕಡಿಮೆ ಕೆಲಸ,अधोरेखित
ಅಭಿವೃದ್ಧಿಯಾಗದ,अविकसित
ಉದ್ಯೋಗದಲ್ಲಿ,नोकरी अंतर्गत
ಉದ್ಯೋಗದಡಿಯಲ್ಲಿ,रोजगार अंतर्गत
ಕಡಿಮೆ,अंडर-अंदाज
ಪರೀಕ್ಷೆಯಡಿಯಲ್ಲಿ,परीक्षा अंतर्गत
ಪದವಿ ವಿದ್ಯಾರ್ಥಿ,पदवीधर
ಭೂಗತ,भूमिगत
ಒಳ-ವ್ಯವಹಾರ,अंतर्गत व्यवहार
ಇನ್ವಾಯ್ಸಿಂಗ್ ಅಡಿಯಲ್ಲಿ,बीजक अंतर्गत
ಅಂಡರ್ಲೈನ್ ​​ಮಾಡಲಾದ,अधोरेखित
ಕಡಿಮೆ ಶಿಕ್ಷಕ,अंडर-मॅन
ಕಡಿಮೆ ಸಂಭಾವನೆ ಪಡೆಯದ,अंडर-पेड
ಕಡಿಮೆ ಜನಸಂಖ್ಯೆ,अंडर-लोकसंख्या
ಕಡಿಮೆ ನಿರ್ಮಾಣ,अंडर-प्रॉडक्शन
ಉಲ್ಲೇಖದ ಅಡಿಯಲ್ಲಿ,संदर्भात
ಸಹಿ ಹಾಕಿರುವ,अधोरेखित
ತಿಳುವಳಿಕೆ,समजूतदारपणा
ಕೈಗೊಳ್ಳು,हाती घ्या
ಕೈಗೆಟುಕುವುದು,हमी
ಒಳಗಿನ,अंडरस्ट्रियल
ಕಡಿಮೆ ಬಳಕೆಯ,अंडर-उपयोग
ಮೌಲ್ಯಮಾಪ,अंडर-व्हॅल्युएशन
ಅನಪೇಕ್ಷಿತ,अवांछनीय
ಅನಿರ್ದಿಷ್ಟ,असंबंधित
ಅನಾವರಣಗೊಳಿಸದ ಸಾಲ,अबाधित कर्ज
ವಿವಾದಾಸ್ಪದ,निर्विवाद
ವಿಂಗಡಿಸದ,अविभाजित
ನಿಸ್ಸಂದೇಹವಾಗಿ,निःसंशयपणे
ಅನಗತ್ಯ,अयोग्य
ಅನಗತ್ಯ ವಿಳಂಬ,अयोग्य विलंब
ಅನಿಯಮಿತ ಪ್ರಭಾವ,अयोग्य प्रभाव
ಪತ್ತೆಯಾಗದ ಆದಾಯ,अनिश्चित उत्पन्न
ಪಳಗಿಸು,Uneth
ಲಾಭಕರವಲ್ಲದ,अनियमित
ನಿರುದ್ಯೋಗ,बेरोजगारी
ಅಸಮ ಭೂಮಿ,असमान जमीन
ಅನಿರೀಕ್ಷಿತ ವಿಳಂಬ,अनपेक्षित विलंब
ನಿಸ್ಸಂದಿಗ್ಧ,अनपेक्षित
ಅನ್ಯಾಯ,अन्याय
ಅನ್ಯಾಯ ವಜಾ,अन्यायकारक डिसमिसल
ಅನ್ಯಾಯದ ಕಾರ್ಮಿಕ ಅಭ್ಯಾಸಗಳು,अन्यायकारक कामगार पद्धती
ಅನ್ಯಾಯ ಅಂದರೆ,अन्यायकारक म्हणजे
ಪ್ರತಿಕೂಲ,प्रतिकूल
ಸರಿಹೊಂದದ,अयोग्य
ಪ್ರಚಾರಕ್ಕಾಗಿ ಅನರ್ಹ,पदोन्नतीसाठी अयोग्य
ಅನಿರೀಕ್ಷಿತ,अप्रत्याशित
ಅನಿರೀಕ್ಷಿತ ಆರೋಪಗಳು,अप्रत्याशित शुल्क
ಅನಿರೀಕ್ಷಿತ ಸಂದರ್ಭಗಳು,अकल्पित परिस्थिती
ಏಕಸಕ್ಷೀಯ,युनिकेमरल
ಏಕೀಕೃತ ಶಾಸಕಾಂಗ,युनिकेमेरल विधिमंडळ
ಏಕೀಕರಣ,एकीकरण
ಏಕೀಕೃತ ಪ್ರಮಾಣ,युनिफाइड स्केल
ಏಕರೂಪದ,एकसमान
ಏಕರೂಪದ ಹೆಚ್ಚಳ,एकसमान वाढ
ಏಕರೂಪತೆ,एकसारखेपणा
ಏಕಪಕ್ಷೀಯ,एकतर्फी
ಏಕಪಕ್ಷೀಯ ಕ್ರಿಯೆ,एकतर्फी क्रिया
ತಡೆರಹಿತ ವಿದ್ಯುತ್ ಸರಬರಾಜು,अखंड वीजपुरवठा
ತಡೆರಹಿತ ಸೇವೆ,अखंड सेवा
ಒಕ್ಕೂಟ,युनियन
ಒಕ್ಕೂಟವಾದ,युनियनवाद
ಒಕ್ಕೂಟ ಪಟ್ಟಿ,युनियन यादी
ಒಕ್ಕೂಟ ಪ್ರದೇಶ,युनियन प्रांत
ವಿಶಿಷ್ಟ,अद्वितीय
ಘಟಕ,युनिट
ಏಕತೆಯ,एकात्मक
ಯುನೈಟೆಡ್,युनायटेड
ಏಕತೆ,ऐक्य
ಸಾರ್ವತ್ರಿಕ,सार्वत्रिक
ನ್ಯಾಯವಲ್ಲದ,अन्यायकारक
ಕಾನೂನುಬಾಹಿರ,बेकायदेशीर
ಕಾನೂನುಬಾಹಿರ ಉದ್ದೇಶ,बेकायदेशीर उद्देश
ಅನಿಯಮಿತ,अमर्यादित
ಅನಿಯಮಿತ ಶಕ್ತಿ,अमर्यादित शक्ती
ಪಟ್ಟಿಮಾಡಿದ,परवानगी नाही
ಇಳಿಸುವುದು,उतार
ಅವಿವಾಹಿತ,अविवाहित
ಅಸ್ವಾಭಾವಿಕ,अप्राकृतिक
ಅಸ್ವಾಭಾವಿಕ ಸಾವು,अनैसर्गिक मृत्यू
ಅನಾವಶ್ಯಕ,अनावश्यक
ಅನಧಿಕೃತ,अनधिकृत
ಅನಧಿಕೃತ ಪತ್ರ,अनधिकृत पत्र
ಅನಧಿಕೃತ ಟಿಪ್ಪಣಿ,अनधिकृत टीप
ಅನಧಿಕೃತ ಮುಷ್ಕರ,अनधिकृत संप
ಅವಿವೇಕದ,बिनविरोध
ಪಾವತಿಸದ ವೇತನ,न भरलेले वेतन
ಸವಾದ,अतुलनीय
ಜನಪ್ರಿಯವಲ್ಲದ,अलोकप्रिय
ಅಭೂತಪೂರ್ವ,अभूतपूर्व
Unprಹಿಸದ,अप्रत्याशित
ಅನುತ್ಪಾದಕ,अनुत्पादक
ಅನುತ್ಪಾದಕ ದುಡಿಮೆ,अनुत्पादक कामगार
