Bengali,English
শুধুমাত্র স্মৃতি পড়া,read only memory
পড়া লেখা মাথা,read write head
পড়া/লেখা চক্র,read/write cycle
পড়া/লেখা মাথা,read/write head
পড়া/লেখা,read/write
পাঠক,Reader
পড়া,reading
উচ্চারণ করা,read-out
বাস্তব,real
বাস্তব সময় প্রক্রিয়াকরণ,real time processing
রিসিভার,Receiver
স্বীকৃতি যুক্তি,recognition logic
পুনরায় কম্পাইল করুন,Recompile
রেকর্ড,Record
রেকর্ডিং মাথা,recording head
পুনরুদ্ধারযোগ্য ত্রুটি,recoverable error
পুনরুদ্ধার,Recovery
recursim উপপাদ্য,recursim theorem
পুনরাবৃত্তি,Recursion
পুনরাবৃত্ত ফাংশন,recursive function
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),reduced instruction set computer (RISC)
অপ্রয়োজনীয়তা,Redundancy
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),redundant array of independent disks (RAID)
পুনঃপ্রবেশকারী,Re-entrant
পুনরায় প্রবেশকারী কোড,re-entrant code
রেফারেন্স,Reference
উল্লেখ সততা,referential integrity
প্রতিফলন,Reflectivity
প্রতিবিম্ব,Reflextion
প্রতিসরণ,Refraction
রিফ্রেশ,Refresh
পুনর্জন্ম,Regeneration
নিবন্ধন,Register
নিয়মিত ব্যাকরণ,regular grammar
সম্পর্ক,Relation
সম্পর্কিত তথ্য ভাণ্ডার,relational database
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),relational database management system (RDBMS)
রিলেশনাল মডেল,relational model
আপেক্ষিক,Relative
আপেক্ষিক ঠিকানা,relative addressing
রিলে,Relay
নির্ভরযোগ্যতা মডেলিং,reliability modeling
নির্ভরযোগ্য,Reliable
স্থানান্তরযোগ্য কোড,relocatable code
দূরবর্তী,Remote
দূরবর্তী হোস্ট,remote host
দূরবর্তী কাজের এন্ট্রি,remote job entry
দূরবর্তী লগ ইন,remote log-in
দূরবর্তী পদ্ধতি কল (RPC),remote procedure call (RPC)
রিমোট সেন্সিং,remote sensing
নাম পরিবর্তন করুন,Rename
রেন্ডারিং,Rendering
রিপিটার,Repeater
উত্তর দিন,Reply
অনুরোধ,Request
মন্তব্যের জন্য অনুরোধ (RFC),request for comments (RFC)
অনুরোধ/উত্তর প্রোটোকল,request/reply protocol
প্রোগ্রাম পুনরায় চালান,rerun program
গবেষণা,Research
চক্র পুনরায় সেট করুন,reset cycle
বাসিন্দা,Resident
রেজোলিউশন,Resolution
সম্পদ,Resources
প্রতিক্রিয়া সময়,responsee time
আবার শুরু,Restart
পুনরুদ্ধার করুন,Restore
রিট্রেস,Retrace
রিট্রান্সমিশন,Retransmission
পুনরুদ্ধার করুন,Retrieve
পুনরায় চেষ্টা করা,Retry
প্রত্যাবর্তন,Return
রিটার্ন কোড,return code
রিটার্ন কী,return key
পুনরায় ব্যবহারযোগ্য কোড,reusable code
পুনর্লিখনযোগ্য,Rewritable
আরজিবি মনিটর,RGB monitor
ফিতা,Ribbon
সঠিক সমস্যা,right issue
রোবট,Robot
যন্ত্রমানব নির্মাণ বিদ্যা,Robotics
বলিষ্ঠ,Robust
ভূমিকা,Role
ফিরে আসা,roll back
রোল ইন,roll in
রোল আউট,roll out
রম,ROM
রুট,Root
রুট ডিরেক্টরি,root directory
ত্রুটির রাউন্ড,round of error
রাউটার,Router
রাউটিং,Routing
RS232C ইন্টারফেস,RS232C interface
RSA এনক্রিপশন,RSA encryption
আরটিসি,RTC
দৈর্ঘ্য এনকোডিং চালান,run length encoding
রান সময়,run time
রান টাইম ত্রুটি,run time error
নমুনা,Sample
স্যাম্পলিং,Sampling
স্যাটেলাইট,Satellite
স্যাচুরেটিং,Saturating
সংরক্ষণ,Save
পরিমাপযোগ্যতা,Scalability
স্কেলার,Scalar
স্ক্যানিং,Scanning
দৃশ্যকল্প,Scenario
সময়সূচী,Scheduler
স্ক্রিন ইমেজ প্রজেক্টর,screen image projector
লিপি,Script
স্ক্রিপ্টিং ভাষা,scripting language
স্ক্রোলিং,Scrolling
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),SDLC (sychronous data link control)
অনুসন্ধান করুন,Search
খোঁজ যন্ত্র,search engine
অনুসন্ধান গাছ,search tree
অনুসন্ধান করা হচ্ছে,Searching
মাধ্যমিক,Secondary
সেক্টর,Sector
নিরাপত্তা নীতি,security policy
সময় নেওয়া,seek time
সেগমেন্ট,Segment
সেগমেন্টেশন,Segmentation
নির্বাচন বাছাই,selection sort
স্বয়ংসম্পূর্ণ,self contained
শব্দার্থবিদ্যা,Semantics
সেমাফোর,Semaphore
সেমিকন্ডাক্টর,Semiconductor
শব্দার্থিক ওয়েব,semontic web
অনুক্রমিক অ্যাক্সেস পদ্ধতি,sequential access method
সিরিয়াল,Serial
সিরিয়ালাইজার,Serializer
সার্ভার,Server
সার্ভার ক্র্যাশ,server crash
সার্ভার লাইসেন্স,server license
সার্ভো গুণক,servo multiplier
সেট,Set
চিহ্নিত করা,set point
সেট আপ,set up
ছায়া,Shade
শেডিং,Shading
ছায়া,Shadow
ফাইল শেয়ার করুন,share file
ভাগ করা অ্যাক্সেস,shared access
শেয়ারিং,Sharing
শেল,Shell
চরিত্র পরিবর্তন,shift character
শর্ট সার্কিট,short circuit
সংক্ষিপ্ত নির্দেশ,short instruction
ভাইবোন,Sibling
পার্শ্ব প্রতিক্রিয়া,side effect
সাইন বিট,sign bit
সংকেত,Signal
সংকেত প্রক্রিয়াজাতকরণ,signal processing
সংকেত,Signalling
শব্দ অনুপাত থেকে সংকেত,signal-to-noise ratio
স্বাক্ষর,Signature
স্বাক্ষর পরীক্ষা,signature testing
উল্লেখযোগ্য সংখ্যা,significant digit
সিলিকন চিপ,silicon chip
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),Simple Mail Transfer Protocol (SMTP)
সিমপ্লেক্স,Simplex
সিমপ্লেক্স নোড,simplex node
সিমুলেশন,Simulation
সিমুলেটর,Simulator
যুগপত,Simultaneous
যুগপত প্রক্রিয়াকরণ,simultaneous processing
সিঙ্গেলটন,Singleton
সাইটের লাইসেন্স,site licence
আকার,Size
সাইজিং,Sizing
স্কেচিং,Sketching
এড়িয়ে যান,Skip
স্কিপিং,Skipping
স্ল্যাশ,Slash
স্লেভ কম্পিউটার,slave computer
স্লাইডিং উইন্ডো প্রোটোকল,sliding window protocol
স্লিপ,Slip
স্লট,Slot
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),small computer system interface (SCSI)
স্মার্ট কার্ড,smart card
শামুক মেইল,snail mail
স্ন্যাপশট,Snapshot
নরম কম্পিউটিং,soft computing
সফট কপি,soft copy
নরম ফন্ট,soft font
সফটওয়্যার,Software
সফ্টওয়্যার প্রকৌশল,software engineering
সফ্টওয়্যার লাইসেন্স,software license
সফটওয়্যার পাইরেসি,software piracy
বর্ণালী,Spectrum
সর্পিল,Spiral
শীট ছড়িয়ে,spread sheet
স্ট্যান্ডার্ড,Standard
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),standard generalized markup language (SGML)
প্রমিতকরণ,Standardization
Standby সময়,standby time
তারকা LAN,star LAN
তারকা টপোলজি,star topology
বিট শুরু,start bit
অনাহার,Starvation
স্ট্যাটিক মেমরি&#39;,static memory'
স্ট্যাটাস চ্যানেল,status channel
ধাপে আকার,step size
থামুন এবং প্রোটোকল অপেক্ষা করুন,stop and wait protocol
স্টপ কোড,stop code
স্টপ কী,stop key
সঞ্চয়যোগ্যতা,Storability
সংরক্ষিত প্রোগ্রাম,stored program
স্ট্রিং ডেটা,string data
কাঠামোগত কোডিং,structured coding
কাঠামোগত ক্যোয়ারী ভাষা (SQL),structured query language (SQL)
শৈলী শীট,style sheet
সাব-ডিরেক্টরি,Sub-directory
সাবনেট,Subnet
সাবট্রি,Subtree
সারসংক্ষেপ,Summarization
সুপার কম্পিউটার,super computer
সুপার কম্পিউটিং,super computing
সুপার কী,super key
সুপার ব্যবহারকারী,super user
তত্ত্বাবধানে শিক্ষা,supervised learning
সমর্থন চিপ,support chip
সার্ফ,Surf
সার্ফিং,Surfing
অদলবদল,Swap
অদলবদল,swap in
অদলবদল করা,swap out
অদলবদল,Swapping
সুইচড নেটওয়ার্ক,switched network
সুইচিং,Switching
স্যুইচিং তত্ত্ব,switching theory
প্রতীকী প্রোগ্রামিং,symbolic programming
সিঙ্ক্রোনাইজেশন,Synchronization
সিঙ্ক্রোনাইজার,Synchronizer
সিঙ্ক্রোনাস,Synchronous
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),synchronous digital hierarchy (SDH)
সিনট্যাক্স বিশ্লেষণ,syntax analysis
ধারা বিশ্লেষণ,system analysis
সিস্টেম ইঞ্জিনিয়ারিং,system engineering
সিস্টেম হ্যাকার,system hacker
ব্যাবস্থা সংযোগকারক,system integrator
সিস্টেম লগ,system log
সিস্টেম মাস্ক,system mask
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),system network architecture (SNA)
সিস্টেম প্রোগ্রামার,system programmer
সিস্টেম রিস্টার্ট,system restart
সিস্টেম শাটডাউন,system shutdown
সিস্টেম পরীক্ষা,system testing
সিস্টেম ইউটিলিটি,system utility
পদ্ধতিগত কোড,systematic code
ট্যাব কমান্ড,tab command
টেবিল,Table
টেবিল দেখুন,table look up
টেবিল স্পেস,table space
ট্যাবলেট,Tablet
ট্যাবুলার অ্যারে,tabular array
ট্যাবুলেটিং ফাংশন,tabulating function
ট্যাগ করা আর্কিটেকচার,tagged architecture
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),tagged image file format (TIFF)
ট্যান্ডাম সিস্টেম,tandam system
টেপ ঘনত্ব,tape density
টেপ মাস্ক,tape mask
tar ফাইল,tar file
টাস্ক,Task
টাস্ক বার,task bar
কাজের সূচি,task scheduler
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),TCP/IP (transmission control protocol/internet protocol)
টিয়ারডাউন অপারেশন,teardown operation
টেলিকম,Telecom
টেলিযোগাযোগ,Telecommunication
টেলিকনফারেন্স,Teleconference
টেলিকনফারেন্সিং,Teleconferencing
টেলিগ্রাফি,Telegraphy
টেলিমেট্রি,Telemetry
টেলিফোন,Telephone
টেলিফোনি,Telephony
টেলিপ্রিন্টার,Teleprinter
টেলিপ্রসেসিং,Teleprocessing
টেলিভিশন,Television
টেলেক্স,Telex
টেলনেট,Telnet
তাপমাত্রা,Temperature
টেমপ্লেট,Template
দশের পরিপূরক,ten's complement
তেরা বাইট,tera byte
তেরা ফ্লপ,tera flops
টার্মিনাল কার্সার,terminal cursor
টার্মিনাল নোড,terminal node
টার্মিনাল উইন্ডো,terminal window
সমাপ্তি,Termination
টারনারি,Ternary
টার্নারি অপারেশন,ternary operation
পরীক্ষা,Test
পরীক্ষার কভারেজ,test coverage
পরীক্ষা চালানো,test run
টেস্ট-ডেটা,Test-data
পাঠ্য,Text
টেক্সট বক্স,text box
পাঠ্য কার্সার,text cursor
টেক্সট সম্পাদক,text editor
লেখার ফাইল,text file
পাঠ্য মোড,text mode
পাঠ্য প্রক্রিয়াকরণ,text processing
টেক্সট টু স্পিচ (TTS),text to speech (TTS)
টেক্সচার ম্যাপিং,texture mapping
টি-ফ্লিপ-ফ্লপ,T-flip-flop
থারমাল প্রিন্টার,thermal printer
পাতলা ফিল্ম মেমরি,thin film memory
পাতলা ফিল্ম ট্রানজিস্টর,thin film transistor
মারধর,Thrashing
থ্রেড,Thread
থ্রেডিং,Threading
ত্রিস্তর নেটওয়ার্ক,threetier network
থ্রুপুট,Throughput
সময় জটিলতা,time complexity
টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM),time division multiplexing (TDM)
সময় ফ্রেম,time frame
সময় ফ্রেম,time frame
সময় মেশিন,time machine
সময় শেষ,time out
সময় পরিমাপ,time quantization
সময় সিরিজ,time series
সময় ভাগ,time sharing
সময় ভাগ করে নেওয়ার সিস্টেম,time sharing system
সময় স্ট্যাম্প,time stamp
টাইমিং ডায়াগ্রাম,timing diagram
আভা,Tint
টগল,Toggle
টগল করার গতি,toggling speed
টোকেন,Token
টোকেন বাস,token bus
টোকেন বাস,token bus
টোকেন বাস নেটওয়ার্ক,token bus network
টোকেন রিং,token ring
টোকেন কথা,token talk
টুল,Tool
আপাদোমোস্তোক,top down
টপ ডাউন ডিজাইন,top down design
টপ ডাউন পার্সিং,top down parsing
টপোলজি,Topology
স্পর্শ প্যাড,touch pad
স্পর্শ পর্দা,touch screen
ট্রেস,Trace
ট্রেসিং,Tracing
ট্র্যাক,Track
ট্র্যাক ডিস্ক,track disk
ট্র্যাক টেপ,track tape
ট্র্যাকিং,Tracking
লতা,Trailer
গতিপথ,Trajectory
লেনদেন,Transaction
লেনদেন ফাইল,transaction file
লেনদেনের লগ,transaction log
প্রতিলিপি,Transcribe
ট্রান্সডুসার,Transducer
স্থানান্তর হার,transfer rate
স্থানান্তর সময়,transfer time
রূপান্তর,Transformation
ক্ষণস্থায়ী ত্রুটি,transient error
ট্রানজিট সময়,transit time
উত্তরণ,Transition
ট্রানজিটিভ,Transitive
ট্রানজিটিভিটি,Transitivity
অনুবাদ,Translation
সংক্রমণ,Transmission
ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP),transmission control protocol (TCP)
পরিচলন রেখা,transmission line
ট্রান্সমিটার,Transmitter
স্বচ্ছতা,Transparency
ট্রান্সপন্ডার,Transponder
পরিবহন,Transportation
স্থানান্তর,Transposition
ট্রান্সপুটার,Transputer
ট্রান্সরিভার,Transreceiver
ফাঁদে ফেলা,Trapping
ট্রাভার্স,Traverse
গাছ (ট্রাভার্সাল),tree (traversal)
গাছ নেটওয়ার্ক,tree network
উপনদী সার্কিট,tributary circuit
তুচ্ছ গ্রাফ,trival graph
সমস্যা অঙ্কুর,trouble shoot
ছাঁটা,Truncate
সঠিক তালিকা,truth table
টিউনার,Tuner
টানেলিং,Tunnelling
টানিং,Tunning
টুপল,Tuple
টার্বো প্যাসকেল,turbo pascal
টিউরিং মেশিন,turing machine
সময় ঘুরিয়ে দিন,turn aroud time
নথি ঘুরিয়ে দিন,turn around document
পরিবর্তনের ক্রম,turnaround sequence
টুইন তারের,twin cable
পাকানো জোড়া,twisted pair
দুই অংশ সংযোজনকারী,two part assembler
দুই এর পরিপূরক,two's complement
টাইপ,type
টাইপ মুখ,type face
মাথা টাইপ করুন,type head
টাইপ চাকা,type wheel
টাইপিং,Typing
আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস),un interruptable power source (UPS)
unary অপারেশন,unary operation
unary অপারেশন,unary operation
unary অপারেটর,unary operator
অনিশ্চয়তা,Uncertainity
শর্তহীন বিবৃতি,unconditional statement
অগণিত,Uncountable
উন্মোচন,Uncover
সিদ্ধান্তহীন,Undecidable
অনির্ধারিত,Undefined
অনির্ধারিত রেকর্ড,undefined record
মুছে ফেলুন,Undelete
আন্ডারস্কোর,Underscore
অনির্দেশিত,Undirected
অনির্দেশিত গ্রাফ,undirected graph
undirectional সেবা সময়,undirectional service time
পূর্বাবস্থায় ফেরান,Undo
বিন্যাসহীন ডিস্ক,unformatted disk
ইউনিকাস্টিং,Unicasting
ইউনিকোড,Unicode
অনির্দেশিত গাছ,unidirected tree
ইউনিফর্ম রিসোর্স লোকেটার (URL),uniform resource locator (URL)
ইউনিপ্রসেসিং,Uniprocessing
অনন্য,Unique
ইউনিশিল্ড টুইস্টেড পেয়ার (UTP),unishielded twisted pair (UTP)
ইউনিট,Unit
ইউনিট ঠিকানা,unit address
একক ব্যবধান,unit interval
অংশ পরিক্ষাকরণ,unit testing
একক কোড,unitary code
Uniterm,Uniterm
ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART),universal asynchronous receiver/transmitter (UART)
সর্বজনীন ফ্লিপ ফ্লপ,universal flip flop
সার্বজনীন সেট,universal set
সার্বজনীন অক্ষর সেট,universtal character set
ইউনিক্স,Unix
আনলক,Unlock
অরক্ষিত ক্ষেত্র,unprotected field
অরক্ষিত ফাইল,unprotected file
অগম্য,Unreachable
ছায়ামুক্ত করা,Unshade
অরক্ষিত,Unshielded
অসফল কল,unsuccessful call
উন্টার,Untar
অসঙ্গতি আপডেট করুন,update anomalies
আপডেট করা ফাইল,updated file
আপডেট করা হচ্ছে,Updating
আপগ্রেড করুন,Upgrade
আপগ্রেড করুন,Upgrade
আপলিংক,Uplink
আপলোড হচ্ছে,Uploading
উপরের মেমরি এলাকা,upper memory area
আপস্ট্রিম,Upstream
আপটাইম,Uptime
ঊর্ধ্বমুখী,Upward
ইউজনেট,Usenet
ব্যবহারকারী,User
ব্যবহারিক দূত,user agent
ব্যবহারকারী প্রমাণীকরণ,user authentication
ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP),user datagram protocol (UDP)
ব্যবহারকারী বান্ধব,user friendly
ব্যবহারকারী সনাক্তকরণ,user identification
ব্যবহারকারীর পরিচয় (UID),user identity (UID)
ব্যবহারকারী ইন্টারফেস,user interface
ব্যবহারকারীর নাম,user name
ব্যবহারকারীর প্রোফাইল,user profile
ইউটিলিটি,Utility
ইউটিলিটি সফটওয়্যার,utility software
বৈধ,Valid
বৈধতা,Validation
বৈধতা প্রোটোকল,validation protocols
বৈধতা পরীক্ষা,validation testing
বৈধতা পরীক্ষা,validity check
মূল্য সংযোজন নেটওয়ার্ক (VAN),value added network (VAN)
ভ্যালু অ্যাডেড রিসেলার (VAR),value added reseller (VAR)
বিলয়বিন্দু,vanishing point
ভাপওয়্যার,Vapourware
পরিবর্তনশীল,Variable
পরিবর্তনশীল ঠিকানা,variable address
পরিবর্তনশীল বিট হার,variable bit rate
পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য,variable field length
পরিবর্তনশীল দৈর্ঘ্য কোড,variable length code
পরিবর্তনশীল নাম,variable name
ভেরিয়েল,Variale
ভেক্টর,Vector
ভেক্টর গ্রাফিক্স,vector grapdhics
ভেক্টর প্রসেসিং,vector precessing
vectored interrupts,vectored interrupts
ভেন ডায়াগ্রাম,venn diagram
যাচাইকরণ এবং বৈধতা (V&amp;V),verification & validation (V&V)
ভর্সন নিয্ন্ত্র্ন,version control
সংস্করণ সংখ্যা,version number
ভার্টেক্স,Vertex
উল্লম্ব প্রসেসর,vertical processor
খুব বড় স্কেল ইন্টিগ্রেশন (VLSI),very large scale integration (VLSI )
খুব দীর্ঘ নির্দেশ শব্দ (VLIW),very long instruction word (VLIW)
ভিএইচডিএল,VHDL
ভিডিও ক্যামেরা,video camera
ভিডিও কনফারেন্সিং,video conferencing
ভিডিও প্রদর্শন টার্মিনাল,video display terminal
ভিডিও প্রদর্শন ইউনিট,video display unit
ভিডিও গেম,video game
ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ),video graphic adaptor (VGA)
ভিডিও গ্রাফিক্স অ্যাডাপ্টার (ভিজিএ),video graphics adapter (VGA)
ভিডিও সার্ভার,video server
দেখুন,View
পোর্ট দেখুন,view port
ভিউপোর্ট,Viewport
ভার্চুয়াল সার্কিট,virtual circuit
ভার্চুয়াল ফাংশন,virtual function
ভার্চুয়াল মেমরি,virtual memory
ভার্চুয়াল প্রাইভেট নেটওয়ার্ক,virtual private network
ভার্চুয়াল বাস্তবতা,virtual reality
ভার্চুয়াল বাস্তবতা,virtual reality
ভার্চুয়াল বাস্তবতা মার্কআপ ভাষা,virtual reality markup language
ভার্চুয়াল রিয়েলিটি মার্কআপ ভাষা (VRML),virtual reality markup language (VRML)
ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি,virtual storage access method
ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা,virtual storage management
ভাইরাস,Virus
ভাইরাস সনাক্তকরণ,virus detection
ভাইরাস প্রোগ্রাম,virus programme
দৃশ্যমানতা,Visibility
দৃষ্টি,Vision
ভিজ্যুয়াল বেসিক,visual basic
ভিজ্যুয়াল C++,visual C++
চাক্ষুষ প্রদর্শন ইউনিট,visual display unit
ভিচুয়াল,Vitual
ভিচুয়াল ঠিকানা,vitual address
ভিচুয়াল মেশিন (ভিএম),vitual machine (VM)
ভয়েস,Voice
ভয়েস মেইল,voice mail
ভয়েস মেইল সার্ভার,voice mail server
ভয়েস স্বীকৃতি,voice recognition
ভয়েস-নেট,Voice-net
উদ্বায়ী মেমরি,volatile memory
ওয়েফার,Wafer
WAIS ম্যানেজার,WAIS manager
মরার অপেক্ষা করুন,wait die
ক্ষত অপেক্ষা করুন,wait wound
অপেক্ষা করা কোড,waited code
অপেক্ষা করা মানে,waited mean
অপেক্ষার সময়,waiting time
প্রাচীর গ্রেড,wall grade
উষ্ণ পুনঃসূচনা,warm restart
বর্জ্য ব্যান্ড প্রস্থ,waste band width
জলপ্রপাত মডেল,waterfall model
ওয়েভলেট,Wavelet
তরঙ্গায়িত ইমেজ কম্প্রেশন,wavelet image compression
তরঙ্গায়িত রূপান্তর,wavelet transform
দুর্বল সত্তা,weak entity
ওয়েব,Web
ওয়েব ঠিকানা,web address
ওয়েব অথরিং,web authoring
ওয়েব ব্রাউজার,web browser
ওয়েব পেজ,web page
ওয়েব সার্ভার,Web server
ওয়েব সাইট,web site
ওয়েব-সক্ষম অ্যাপ্লিকেশন,web-enabld application
ওয়েব-সক্ষম,Web-enabled
ওজনযুক্ত গ্রাফ,weighted graph
ভালভাবে সংযুক্ত,well connected
সুগঠিত সূত্র,well formed formula
ভাল অর্ডার সেট,well ordered set
ওয়েটওয়্যার,Wetware
wheatstone বেঞ্চ চিহ্ন,wheatstone bench mark
চাকা,Wheel
যখন লুপ,while loop
সাদা বক্স পরীক্ষা,white box testing
সাদা আলো,white light
সাদা গোলমাল,white noise
ওয়াইড এরিয়া নেটওয়ার্ক (WAN),wide area network (WAN)
ওয়াইড এরিয়া নেটওয়ার্ক (WAN),wide area network (WAN)
প্রশস্ত ব্যান্ড,wide band
ওয়াইল্ড কার্ড,wild card
উইম্প,Wimp
জয়,win
জিপ জয়,win zip
জানলা,Window
জানালা,Windowing
উইন্ডোজ,Windows
উইন্ডোজ এক্সপ্লোরার,windows explorer
উইন্ডোজ এনটি,windows NT
তারের ফ্রেম মডেল,wire frame model
তারের প্রিন্টার,wire printer
তারযুক্ত যুক্তি,wired logic
বেতার বিশ্বস্ততা (wi Fi),wireless fidelity ( wi Fi)
বেতার ল্যান,wireless LAN
বেতার ট্রান্সমিশন,wireless transmission
উইজার্ড,Wizard
শব্দ,Word
শব্দ কী,word key
শব্দের দৈর্ঘ্য,word length
শব্দ ভিত্তিক,word oriented
শব্দ প্রক্রিয়াকরণ,word processing
শব্দ প্রক্রিয়াকরণ,word processing
শব্দ প্রসেসর,word processor
শব্দ আন্ডারস্কোর অক্ষর,word underscore character
কাজের প্রবাহ ব্যবস্থাপনা,work flow management
কাজের গ্রুপ,work group
কাজের একক,work unit
কাজের পরিমাণ,work volume
কাজের ডিরেক্টরি,working directory
কাজের সেট,working set
কাজ স্টোরেজ,working storage
কর্মশালা,Workshop
ওয়ার্কস্টেশন,Workstation
বিশ্বের সমন্বয়,world co-ordinate
ওয়ার্ল্ড ওয়াইড ওয়েব (WWW),world wide web (WWW)
সবচেয়ে খারাপ ক্ষেত্রে বিশ্লেষণ,worst case analysis
সবচেয়ে খারাপ ফিট অ্যালগরিদম,worst fit algorithm
চারপাশে মোড়ানো,Wraparound
কব্জি কম্পিউটিং,wrist computing
লেখার যোগ্য,Writable
লিখুন,Write
ক্যাশে লিখুন,write cache
চক্র লিখুন,write cycle
কী লিখুন,write key
"একবার লিখুন, আরও পড়ুন (ওয়ার্ম)","write once, read more (WORM)"
সুরক্ষা লিখুন,write protection
পড়া মাথা লিখুন,write read head
X বা,X OR
X-12,X-12
XBM X বিটম্যাপ,XBM X bitmap
জেনিক্স,Xenix
এক্সমোডেম,Xmodem
এক্স-অন/এক্স-অফ,X-on/X-off
এক্স-টার্মিনাল,X-terminal
এক্সটেক্সট,Xtext
এক্স-উইন্ডো,X-window
YACC,YACC
ইয়াহু,Yahoo
জোয়াল,Yoke
জেড-বাফার,Z-buffer
শূন্য ঠিকানা নির্দেশনা,zero address instruction
শূন্য ফাংশন,zero function
শূন্য স্তরের ঠিকানা,zero level address
শূন্য ম্যাট্রিক্স,zero matrix
শূন্য দমন,zero suppression
শূন্য অপেক্ষা রাজ্য,zero wait state
শূন্য-স্লট LAN,zero-slot LAN
জিপ,Zip
জিপ কোড,zip code
জিপ ফাইল,zip file
জিপ ইউপিজেড মডেম,zip UPZ modem
মণ্ডল,Zone
জোন তালিকা,zone list
জুম,Zoom
প্রসারিত করো,zoom in
ছোট করা,zoom out
জুমিং,Zooming
Z- টার্ম,Z-term
