Punjabi,Telugu
ਪੁਸ਼ ਪਲ ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ,పుల్ పుల్ పవర్ యాంప్లిఫైయర్
ਚਤੁਰਭੁਜ,క్వాడ్రాఫోనిక్
ਕਵਾਡਰੇਚਰ,క్వాడ్రేచర్
ਗੁਣਵੱਤਾ,నాణ్యత
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,నాణ్యత నియంత్రణ
ਕੁਆਲਿਟੀ ਦਾ ਕਾਰਕ,నాణ్యత కారకం
ਮਾਤਰਾ,పరిమాణం
ਕੁਆਂਟਿਕ,పరిమాణీకరణ
ਕੁਆਂਟਾਈਜੇਸ਼ਨ ਗਲਤੀ,పరిమాణ లోపం
ਮਾਤਰਾ,పరిమాణ
ਬੁਝਾਉਣ ਵਾਲਾ,అణచివేయడం
ਰੇਡੀਏਟ ਪਾਵਰ,రేడియేటెడ్ పవర్
ਰੇਡੀਏਸ਼ਨ,రేడియేషన్
ਰੇਡੀਏਸ਼ਨ ਕੁਸ਼ਲਤਾ,రేడియేషన్ సామర్థ్యం
ਰੇਡੀਓ,రేడియో
ਰੇਡੀਓ ਗਤੀਵਿਧੀ ਖਤਰੇ,రేడియో కార్యాచరణ ప్రమాదాలు
ਰੇਡੀਓ ਖਗੋਲ ਵਿਗਿਆਨ,రేడియో ఖగోళ శాస్త్రం
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ,రేడియో ఫ్రీక్వెన్సీ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਡਰਾਈਵ,రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਫੀਡਰ,రేడియో ఫ్రీక్వెన్సీ
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) c ਸਿਲੇਟਰ,రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్
ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰ.ਐੱਫ.) ਸਿੰਥੇਸਾਈਜ਼ਰ,రేడియో ధార్మిక శక్తి
ਰੇਡੀਓ ਦਖਲ,రేడియో జోక్యం
ਰੇਡੀਓ ਸਥਿਤੀ,రేడియో స్థానం
ਰੇਡੀਓ ਨੈਟਵਰਕਿੰਗ (ਆਰ ਐਨ) ਚੈਨਲ,రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్
ਰੇਡੀਓ ਪ੍ਰਾਈਵੇਸ਼ਨ ਮਾਧਿਅਮ,రేడియో ప్రచార మాధ్యమం
ਰੇਡੀਓ ਰਿਸੀਵਰ,రేడియో రిసీవర్
ਰੇਡੀਓ ਨਿਯਮ,రేడియో నిబంధనలు
ਰੇਡੀਓ ਸਿਗਨਲ,రేడియో సిగ్నల్
ਰੇਡੀਓ ਸਪੈਕਟ੍ਰਮ,రేడియో స్పెక్ట్రం
ਰੇਡੀਓ ਟਰੈਕਿੰਗ,రేడియో ట్రాకింగ్
ਰੇਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ,రేడియో ట్రాన్స్మిటర్
ਰੇਡੀਓ ਵੇਵ,రేడియో వేవ్
ਰੇਡੀਅਸ,వ్యాసార్థం
ਰੈਂਪ,రాంప్
ਬੇਤਰਤੀਬ,యాదృచ్ఛికంగా
ਬੇਤਰਤੀਬੇ ਡਾਟਾ,యాదృచ్ఛిక డేటా
ਬੇਤਰਤੀਬੇ ਗਲਤੀ,యాదృచ్ఛిక లోపం
ਬੇਤਰਤੀਬੇ ਉਤਰਾਅ ਚੜਾਅ,యాదృచ్ఛిక హెచ్చుతగ్గులు
ਸੀਮਾ,పరిధి
ਰਾਸਟਰ,రాస్టర్
ਰਾਸਟਰ ਚਿੱਤਰ ਫਾਰਮੈਟ,రాస్టర్ ఇమేజ్ ఫార్మాట్
ਰੇਟ ਕੰਟਰੋਲ,రేటు నియంత్రణ
ਤਬਦੀਲੀ ਦੀ ਦਰ,మార్పు రేటు
ਰੇਟ ਕੀਤੀ ਸਮਰੱਥਾ,రేటెడ్ సామర్థ్యం
ਦਰਜਾ ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਸ਼ਕਤੀ,రేటెడ్ గుర్రపు శక్తి
ਰੇਟਡ ਸ਼ਕਤੀ,రేట్ శక్తి
ਰੇਟਿੰਗ,రేటింగ్
ਆਰ-ਸੀ ਜੋੜ,R-C కలపడం
ਪ੍ਰਤੀਕ੍ਰਿਆ,ప్రతిచర్య
ਪ੍ਰਤੀਕਰਮ,స్పందన
ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਭਾਗ,రియాక్టివ్ భాగం
ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਲੋਡ,రియాక్టివ్ లోడ్
ਰੀਜੈਂਟ ਐਚਿੰਗ,రీజెంట్ ఎచింగ్
ਰੀਅਲ ਟਾਈਮ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,రియల్ టైమ్ ట్రాన్స్మిషన్
ਰੀਬ੍ਰੋਡਕਾਸਟਿੰਗ,రీబ్రోడ్కాస్టింగ్
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,రిసీవర్
ਐਂਟੀਨਾ ਪ੍ਰਾਪਤ ਕਰਨਾ,యాంటెన్నా స్వీకరించడం
ਸੈਂਟਰ ਪ੍ਰਾਪਤ ਕਰਨਾ,స్వీకరించే కేంద్రం
ਰਿਸੈਪਸ਼ਨ,రిసెప్షన్
ਰਿਸੈਪਸ਼ਨ ਰਿਪੋਰਟ,రిసెప్షన్ నివేదిక
ਰਿਸੈਪਸ਼ਨ ਸਰਵੇਖਣ,రిసెప్షన్ సర్వే
ਪਰਸਪਰ,పరస్పరం
ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ,పునర్నిర్మాణ వడపోత
ਚਮਤਕਾਰ,రికార్డ్ చేయదగినది
ਰਿਕਾਰਡ ਕੀਤਾ ਗਿਆ,రికార్డ్ చేయబడింది
ਰਿਕਾਰਡਰ,రికార్డర్
ਰਿਕਾਰਡਿੰਗ,రికార్డింగ్
ਬੋਥ ਰਿਕਾਰਡ ਕਰਨਾ,రికార్డింగ్ బూత్
ਰਿਕਾਰਡਿੰਗ,రికార్డింగ్ హెడ్
ਡਿਸਕ ਤੇ ਰਿਕਾਰਡਿੰਗ,డిస్క్‌లో రికార్డింగ్
ਰਿਕਾਰਡਿੰਗ ਕਮਰਾ,రికార్డింగ్ గది
ਰਿਕਾਰਡਿੰਗ ਸਿਸਟਮ,రికార్డింగ్ వ్యవస్థ
ਰਿਕਾਰਡਿੰਗ ਟੇਪ,రికార్డింగ్ టేప్
ਸੁਧਾਰ,సరిదిద్దడం
ਸੁਧਾਰਕ ਸੰਕੇਤ,సరిదిద్దబడిన సిగ్నల్
ਗੁਣਾ,రెక్టిఫైయర్
ਰੀਸਾਈਕਲ,రీసైకిల్
ਰਿਡੰਡੈਂਸੀ,పునరావృతం
ਰਿਡੰਡੈਂਟ,అనవసరమై
ਰਿਡੰਡੈਂਟ ਐਲੀਮੈਂਟ,పునరావృత మూలకం
ਦੁਬਾਰਾ ਇੰਜੀਨੀਅਰਿੰਗ,తిరిగి ఇంజనీరింగ్
ਦੁਬਾਰਾ ਵਾਧਾ,తిరిగి స్వాధీనం
ਹਵਾਲਾ ਬਾਰੰਬਾਰਤਾ,రిఫరెన్స్ ఫ్రీక్వెన్సీ
ਹਵਾਲਾ ਮੁੱਲ,సూచన విలువ
ਪਰਤ ਨੂੰ ਦਰਸਾਉਂਦੀ ਹੈ,పొరను ప్రతిబింబిస్తుంది
ਮਾਧਿਅਮ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹੋਏ,మాధ్యమం ప్రతిబింబిస్తుంది
ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ,ఉపరితలం ప్రతిబింబిస్తుంది
ਪ੍ਰਤੀਬਿੰਬ,ప్రతిబింబం
ਰਿਫਲੈਕਟਰ,రిఫ్లెక్టర్
ਐਂਟੀਨਾ ਦਾ ਰਿਫਲੈਕਟਰ,యాంటెన్నా కోసం రిఫ్లెక్టర్
ਰਿਫੈਕਸ਼ਨ,వక్రీభవనం
ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ,వక్రీభవన సూచిక
ਫਰਿੱਜ,శీతలీకరణ
ਪੁਨਰਜਨਮ,పునరుత్పత్తి
ਰਜਿਸਟਰ,రిజిస్టర్
ਵਾਲਵ ਨੂੰ ਨਿਯਮਤ ਕਰੋ,వాల్వ్‌ను నియంత్రించడం
ਨਿਯਮ,నియంత్రణ
ਰੈਗੂਲੇਟਰ,రెగ్యులేటర్
ਰੈਗੂਲੇਟਰੀ,నియంత్రణ
ਮਜਬੂਤ,అదనపుబల o
ਰਿਸ਼ਤੇਦਾਰੀ,రిలేషనల్
ਰਿਸ਼ਤੇਦਾਰ ਪਰਮਜਿਟੀ,సాపేక్ష అనుమతి
ਰਿਲੇਅ,రిలే
ਰੀਲੇਅ ਸੈਂਟਰ,రిలే సెంటర్
ਰੀਲੇਅ ਗੱਡੀ,రిలే మ్యూటింగ్
ਰੀਲੇਅ ਟ੍ਰਾਂਸਮੀਟਰ,రిలే ట్రాన్స్మిటర్
ਜਾਰੀ ਕਰੋ,విడుదల
ਕੋਈ ਵੋਲਟ ਜਾਰੀ ਕਰੋ,వోల్ట్‌ను విడుదల చేయండి
ਭਰੋਸੇਯੋਗਤਾ,విశ్వసనీయత
ਭਰੋਸੇਯੋਗ,నమ్మదగినది
ਰਿਮੋਟ,రిమోట్
ਰਿਮੋਟ ਕੰਟਰੋਲ,రిమోట్ కంట్రోల్
ਰਿਮੋਟ ਕੰਟਰੋਲ ਅਤੇ ਨੇਵੀਗੇਸ਼ਨ ਸਿਸਟਮ,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
ਰਿਮੋਟ ਕੰਟਰੋਲ ਯੂਨਿਟ,రిమోట్ కంట్రోల్ యూనిట్
ਰਿਮੋਟ ਸਿਸਟਮ,రిమోట్ సిస్టమ్
ਰਿਮੋਟਲੀ ਨਿਯੰਤਰਿਤ ਉਪਕਰਣ,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
ਦੁਹਰਾਓ ਕੋਇਲ,కాయిల్‌ను పునరావృతం చేయండి
ਰੀਪੀਟਰ,రిపీటర్
ਤਬਦੀਲੀ,పున ment స్థాపన
ਦੁਬਾਰਾ ਭਰਨਾ,నింపడం
ਦੁਬਾਰਾ ਪੈਦਾ ਕਰੋ,పునరుత్పత్తి
ਪ੍ਰਜਨਨ,పునరుత్పత్తి
ਦੁਬਾਰਾ ਰਿਕਾਰਡਿੰਗ,తిరిగి రికార్డింగ్
ਖੋਜ ਅਤੇ ਵਿਕਾਸ,పరిశోధన మరియు అభివృద్ధి
ਰੀਸੈੱਟ,రీసెట్
ਬਚੀ ਤਬਦੀਲੀ,అవశేషాల పునర్నిర్మాణం
ਬਾਕੀ ਦੇ,అవశేషాలు
ਵਿਰੋਧ,ప్రతిఘటన
ਵਿਰੋਧ ਲੋਡ,నిరోధక లోడ్
ਰੋਧਕ,రెసిస్టర్
ਰੈਜ਼ੋਲੂਸ਼ਨ,స్పష్టత
ਗੂੰਜ,ప్రతిధ్వని
ਗੂੰਜ ਦੀ ਬਾਰੰਬਾਰਤਾ,ప్రతిధ్వని ఫ్రీక్వెన్సీ
ਗੂੰਜਕ,ప్రతిధ్వని
ਗੂੰਜਕ ਲਾਈਨ,ప్రతిధ్వనించే లైన్
ਗੂੰਜਦਾਤਾ,ప్రతిధ్వని
ਸਰੋਤ,వనరు
ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ,వనరుల భాగస్వామ్యం
ਜਵਾਬ ਦੇਣ ਦੀ ਮਿਆਦ,ప్రతిస్పందించే కాలం
ਜਵਾਬ,ప్రతిస్పందన
ਬਹਾਲੀ,పునరుద్ధరణ
ਨਤੀਜਾ,ఫలితం
ਧਾਰਨ,నిలుపుదల
ਮੁੜ ਪ੍ਰਾਪਤ,పున rans ప్రసారం
ਪ੍ਰਾਪਤੀ,తిరిగి పొందడం
ਪ੍ਰਾਪਤੀ ਇੰਜਣ,తిరిగి పొందే ఇంజిన్
ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,మళ్లీ ప్రయత్నించండి
ਵਾਪਸੀ,తిరిగి
ਵਾਪਸੀ ਮਾਰਗ,తిరిగి మార్గం
ਰੀਵਰਬਰੇਸ਼ਨ,ప్రతిధ్వని
ਪੁਨਰ ਜਨਮ ਦਾ ਸਮਾਂ,ప్రతిధ్వని సమయం
ਉਲਟਾ ਪੱਖਪਾਤੀ ਡਾਇਡ,రివర్స్ బయాస్డ్ డయోడ్
ਉਲਟਾ ਮੌਜੂਦਾ,రివర్స్ కరెంట్
ਘੁੰਮਣਾ,రివాల్వింగ్
ਰੀਵਾਇੰਡ,రివైండ్
ਰੀਵਾਇਰੀਅਲ ਫਿ .ਜ਼,పునర్వ్యవస్థీకరణ ఫ్యూజ్
ਰੀਵਾਇਰਿੰਗ,రివైరింగ్
ਮੁੜ ਲਿਖਤ,తిరిగి వ్రాయబడుతుంది
ਆਰਐਫ ਡਰਾਈਵ,RF డ్రైవ్
ਆਰਐਫ ਫੀਡਰ,RF ఫీడర్
ਆਰਐਫ ਦੇ ਖਤਰੇ,RF ప్రమాదాలు
ਆਰਐਫ ਪ੍ਰੋਟੈਕਸ਼ਨ ਅਨੁਪਾਤ,RF రక్షణ నిష్పత్తి
Rhostat,రియోస్టాట్
ਰਿਬਨ,రిబ్బన్
ਰਿਵੇਟ,రివెట్
ਰਿਵੇਟਿਡ ਜੋੜ,రివర్టెడ్ ఉమ్మడి
ਕਠੋਰ,రివర్టింగ్
Rn ਚੈਨਲ,RN ఛానల్
ਰੋਬੋਟ,రోబోట్
ਰੋਬੋਟਿਕਸ,రోబోటిక్స్
ਅੰਦਰ ਰੋਲ,వరుసలో
ਵੇਲਨਾ,విడుదల
ਰੂਟ,రూట్
ਰੋਟਰੀ,రోటరీ
ਰੋਟੇਸ਼ਨ,భ్రమణం
ਰਸਤਾ,మార్గం
ਰਾ ter ਟਰ,రౌటర్
ਰੁਟੀਨ ਸੰਚਾਲਨ,సాధారణ కార్యకలాపాలు
ਰੂਟਿੰਗ,రౌటింగ్
ਸਮਾਂ ਚਲਾਓ,రన్ సమయం
ਸੁਰੱਖਿਆ ਵਿਵਸਥਾ,భద్రతా అమరిక
ਸੁਰੱਖਿਆ ਇੰਟਰਲਾਕ,భద్రతా ఇంటర్‌లాక్
Sag,సాగ్
ਪ੍ਰਮੁੱਖ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,విశిష్ట లక్షణాలు
ਨਮੂਨਾ,నమూనా
ਨਮੂਨਾ ਅਤੇ ਸਰਕਟ ਰੱਖੋ,నమూనా మరియు హోల్డ్ సర్క్యూట్
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,నమూనా పరిమాణం
ਨਮੂਨਾ ਵਾਲਾ ਡਾਟਾ,నమూనా డేటా
ਨਮੂਨਾ,నమూనా
ਨਮੂਨਾ ਦੀ ਦਰ,మాదిరి రేటు
ਨਮੂਨਾਦਾਰ ਸੰਤ੍ਰਿਪਤ,నమూనా సంతృప్తత
ਸੈਮਪਲਿੰਗ ਥਿ .ਰੀ / ਥਿ .ਮ,మాదిరి సిద్ధాంతం
ਸੈਟੇਲਾਈਟ,ఉపగ్రహ
ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ,ఉపగ్రహ కమ్యూనికేషన్
ਸੈਟੇਲਾਈਟ ਕਵਰੇਜ,ఉపగ్రహ కవరేజ్
ਸੈਟੇਲਾਈਟ ਡਿਜੀਟਲ ਲਿੰਕ,ఉపగ్రహ డిజిటల్ లింక్
ਸੈਟੇਲਾਈਟ ਦਖਲ,ఉపగ్రహ జోక్యం
ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ,ఉపగ్రహ రేడియో
ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ ਸੰਚਾਰ,ఉపగ్రహ రేడియో ప్రసారం
ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ,ఉపగ్రహ ప్రసారం
ਸੰਤ੍ਰਿਪਤ ਹਵਾ,సంతృప్త గాలి
ਮੌਜੂਦਾ ਸੰਤ੍ਰਿਪਤ,సంతృప్త కరెంట్
ਸੰਤ੍ਰਿਪਤਾ,సంతృప్తత
ਦੰਦ ਦੀ ਲਹਿਰ ਵੇਖੀ,టూత్ వేవ్ చూసింది
ਸਕੇਲੇਬਿਲਟੀ,స్కేలబిలిటీ
ਸਕੇਲ,స్కేల్
ਸਕੇਲ ਫੈਕਟਰ,స్కేల్ ఫ్యాక్టర్
ਸਕੇਲਿੰਗ,స్కేలింగ్
ਸਕੈਨ ਕੀਤਾ ਬੀਮ,స్కాన్ చేసిన పుంజం
ਸਕੈਨਰ,స్కానర్
ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ,స్కానింగ్ ఫ్రీక్వెన్సీ
ਸਕੈਨ ਲਾਈਨ,స్కానింగ్ లైన్
ਸਕੈਟਰਿੰਗ,స్కాటరింగ్
ਦ੍ਰਿਸ਼,దృష్టాంతంలో
ਸ਼ਡਿ r ਲਰ,షెడ్యూలర్
ਯੋਜਨਾਬੰਦੀ,స్కీమాటిక్
ਸਕੌਟਕੀ ਬੈਰੀਅਰ,షాట్‌కీ అవరోధం
ਦਿਸਣ,సింటిలేషన్
ਸਕ੍ਰੈਮਬਲਰ,స్క్రాంబ్లర్
ਸਕ੍ਰੈਂਬਲਿੰਗ,స్క్రాంబ్లింగ్
ਸਕ੍ਰੈਪ,స్క్రాప్
ਸਕ੍ਰੈਪਿੰਗ,స్క్రాపింగ్
ਸਕ੍ਰੈਚ,స్క్రాచ్
ਸਕਰੀਨ,స్క్రీన్
ਸਕ੍ਰੀਨ ਬਰਨ,స్క్రీన్ బర్న్
ਸਕਰੀਨ ਬਾਈਪਾਸ,స్క్రీన్ బైపాస్
ਸਕ੍ਰੀਨ ਮੌਜੂਦਾ,స్క్రీన్ కరెంట్
ਸਕ੍ਰੀਨ ਗਰਿੱਡ,స్క్రీన్ గ్రిడ్
ਸਕਰੀਨ ਸੇਵਰ,స్క్రీన్ సేవర్
ਸਕਰੀਨਡ ਕੇਬਲ,స్క్రీన్‌డ్ కేబుల్
ਸਕ੍ਰੀਨਿੰਗ,స్క్రీనింగ్
ਸਕ੍ਰੌਲ ਕਰੋ,స్క్రోల్
ਸਕ੍ਰੌਲ ਬਾਰ,స్కోర్ల్ బార్
ਸਕ੍ਰੌਲਿੰਗ,స్క్రోలింగ్
ਖੋਜ ਇੰਜਣ,శోధన యంత్రము
ਸੈਕੰਡਰੀ,ద్వితీయ
ਸੈਕੰਡਰੀ ਸੈੱਲ,ద్వితీయ సెల్
ਸੈਕਟਰ,రంగం
ਖੰਡ,విభాగం
ਸਵੈ-ਨਿਦਾਨ,స్వీయ విశ్లేషణ
ਸੈਮੀਕੋਂਡਕਟਰ,సెమీకండక్టర్
ਭੇਜਣ ਵਾਲੇ,పంపినవారు
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,సున్నితత్వం
ਸੈਂਸਰ,నమోదు చేయు పరికరము
ਤਰਤੀਬ,సీక్వెన్స్
ਸੀਰੀਅਲ,క్రమ
ਸੀਰੀਅਲ ਐਕਸੈਸ,సీరియల్ యాక్సెస్
ਸੀਰੀਅਲ ਪੋਰਟ,సీరియల్ పోర్ట్
ਲੜੀਵਾਰ ਗੂੰਜ,సిరీస్ ప్రతిధ్వని
ਸਰਵਰ,సర్వర్
ਸਥਾਪਨਾ ਕਰਨਾ,సెటప్
ਸ਼ੇਡਿੰਗ,షేడింగ్
ਸ਼ੈਡੋ,నీడ
ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ,షానన్ సిద్ధాంతం
ਸ਼ਬਦਾ ਹੈ,షేపింగ్
ਸ਼ੇਅਰਵੇਅਰ,షేర్‌వేర్
ਮਿਆਨ,కోశం
ਸ਼ਿਫਟ,మార్పు
ਸ਼ਿਫਟਿੰਗ,తరలించడం
ਸਦਮਾ,షాక్
ਸ਼ਾਰਟ ਸਰਕਟ,షార్ట్ సర్క్యూట్
ਛੋਟਾ ਸਰਕਟ ਟੈਸਟ,షార్ట్ సర్క్యూట్ పరీక్ష
ਛੋਟਾ ਵੇਵ,చిన్న తరంగం
ਛੋਟਾ ਵੇਵ ਸੈਂਟਰ,షార్ట్ వేవ్ సెంటర్
ਸ਼ਾਰਟਕੱਟ,సత్వరమార్గం
ਸ਼ਟ ਡਾਉਨ,షట్డౌన్
ਬੰਦ ਕਰਨ ਦਾ ਸੰਕੇਤ,షట్డౌన్ సిగ్నల్
ਸਾਈਡ ਬੈਂਡ,సైడ్ బ్యాండ్
ਸਾਈਡ ਬੈਂਡ ਪਾਵਰ,సైడ్ బ్యాండ్ శక్తి
ਇਸ਼ਾਰਾ,సిగ్నల్
ਸੰਕੇਤ ਐਪਲੀਟਿ .ਡ,సిగ్నల్ వ్యాప్తి
ਸੰਕੇਤ ਗ੍ਰਾਫ,సిగ్నల్ ఫ్లో గ్రాఫ్
ਸਿਗਨਲ ਜੇਨਰੇਟਰ,సిగ్నల్ జనరేటర్
ਸਿਗਨਲ ਲਾਈਟ,సిగ్నల్ లైట్
ਸਿਗਨਲ ਰੂਟਿੰਗ,సిగ్నల్ రౌటింగ్
ਸੰਕੇਤ ਸ਼ਕਤੀ,సిగ్నల్ బలం
ਟਾਕ ਦੇ ਅਨੁਪਾਤ ਨੂੰ ਪਾਰ ਕਰਨ ਲਈ ਸੰਕੇਤ,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
ਸ਼ੋਰ ਅਨੁਪਾਤ ਨੂੰ ਸੰਕੇਤ,శబ్దం నిష్పత్తికి సిగ్నల్
ਨਿਰਵਿਘਨ ਸ਼ੋਰ ਅਨੁਪਾਤ ਦੇ ਸੰਕੇਤ,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
ਸੰਕੇਤ ਅਤੇ ਬਦਲਣਾ,సిగ్నలింగ్ మరియు మారడం
ਸੰਕੇਤ,సిగ్నలింగ్ బిట్
ਮਹੱਤਵਪੂਰਨ ਸਾਈਡਬੈਂਡ,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
ਸਧਾਰਨ,సింప్లెక్స్
ਸਿਮੂਲੇਸ਼ਨ,అనుకరణ
ਸਿਮੂਲੇਟਰ,సిమ్యులేటర్
ਸਿਮੂਕਲਕਾਸਟ,సిమల్‌కాస్ట్
ਸਿਮਟਲ ਮਾਸਕਿੰਗ,ఏకకాల మాస్కింగ్
ਸਿਨ ਕੰਪੋਨੈਂਟ,సైన్ భాగం
ਸਿਨ ਲਹਿਰ,సైన్ తరంగం
ਸਿੰਗਲ ਫ੍ਰੀਕੁਐਂਸੀ ਨੈਟਵਰਕ,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
ਸਿੰਗਲ ਪੜਾਅ ਮੋਟਰ,సింగిల్ ఫేజ్ మోటారు
ਸਾਈਟ,సైట్
ਸਾਈਟ ਲੇਆਉਟ ਯੋਜਨਾ,సైట్ లేఅవుట్ ప్రణాళిక
ਕੁਸ਼ਲ ਆਪਰੇਟਰ,నైపుణ్యం కలిగిన ఆపరేటర్
ਦੂਰੀ ਛੱਡੋ,దూరం దాటవేయండి
ਅਸਮਾਨ ਵੇਵ,స్కై వేవ్
ਸਕਾਈ ਵੇਵ ਪ੍ਰਸਾਰ,స్కై వేవ్ ప్రచారం
ਸਲੈਬ,స్లాబ్
ਸਲੇਂਟ ਮਾਰਗ,స్లాంట్ మార్గం
ਸਲਾਟ,స్లాట్
ਸਮਾਰਟ ਕਾਰਡ,స్మార్ట్ కార్డ్
ਸੋਡੀਅਮ ਭਾਫ ਦੀਵੇ,సోడియం ఆవిరి దీపం
ਸਾਫਟ ਕੁੰਜੀ,మృదువైన కీ
ਸਾਫਟਵੇਅਰ,సాఫ్ట్‌వేర్
ਸੋਲਰ ਐਕਟੀਵਿਟੀ,సౌర కార్యకలాపాలు
ਸੂਰਜੀ ਊਰਜਾ,సౌర శక్తి
ਸੋਲਰ ਫਲੇਅਰਜ਼,సౌర మంటలు
ਸੋਲਰ ਸੰਚਾਲਿਤ,సౌర శక్తితో
ਠੋਸ ਰਾਜ,ఘన స్థితి
ਠੋਸ ਰਾਜ ਭੰਡਾਰ,ఘన స్థితి నిల్వ
ਠੋਸ ਰਾਜ ਟ੍ਰਾਂਸਮੀਟਰ,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
ਕ੍ਰਮਬੱਧ,క్రమబద్ధీకరించండి
ਆਵਾਜ਼,ధ్వని
ਆਵਾਜ਼ ਸਮਾਈ,ధ్వని శోషణ
ਧੁਨੀ ਸੰਤੁਲਨ,సౌండ్ బ్యాలెన్స్
ਸਾ ound ਂਡ ਡਿਟੈਕਟਰ,సౌండ్ డిటెక్టర్
ਆਵਾਜ਼ ਮਿਕਸਰ,సౌండ్ మిక్సర్
ਧੁਨੀ ਪਰਿਪੇਖ,ధ్వని దృక్పథం
ਆਵਾਜ਼ ਦੀ ਸ਼ਕਤੀ,సౌండ్ పవర్
ਆਵਾਜ਼ ਦਾ ਸਬੂਤ,సౌండ్ ప్రూఫ్
ਧੁਨੀ ਰਿਕਾਰਡਿੰਗ,సౌండ్ రికార్డింగ్
ਆਵਾਜ਼ ਦੇ ਪ੍ਰਤੀਬਿੰਬ,ధ్వని ప్రతిబింబం
ਆਵਾਜ਼ ਦਾ ਸੰਚਾਰ ਦਾ ਨੁਕਸਾਨ,ధ్వని ప్రసార నష్టం
ਸਰੋਤ,మూలం
ਸਰੋਤ ਇਕੋਡਰ,సోర్స్ ఎన్కోడర్
ਸਪੇਸ,స్థలం
ਸਪੇਸ ਵਿਭਿੰਨਤਾ,అంతరిక్ష వైవిధ్యం
ਸਪੇਸ ਟੈਲੀਾਸਟਿੰਗ,స్పేస్ టెలికాస్టింగ్
ਸਪੇਸ ਵੇਵ,స్పేస్ వేవ్
ਸਪੇਸਿੰਗ,అంతరం
ਸਪੈਮ,స్పామ్
ਸਪੈਮਿੰਗ,స్పామింగ్
ਦੀ ਮਿਆਦ,వ్యవధి
ਖਾਲੀ ਬਿੱਟ,విడి బిట్
ਸਪੇਅਰਸ,విడిభాగాలు
ਸਪਾਰਕਿੰਗ,స్పార్కింగ్
ਸਥਾਨਿਕ,ప్రాదేశిక
ਸਥਾਨਿਕ ਪ੍ਰਭਾਵ,ప్రాదేశిక ప్రభావం
ਸਥਾਨਿਕ ਬੇਲੋੜੀ,ప్రాదేశిక పునరావృతం
ਖਾਸ ਪ੍ਰਭਾਵ,ప్రత్యేకమైన ప్రభావం
ਵਿਸ਼ੇਸ਼ ਪ੍ਰਭਾਵ amplifier,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
ਮੁਹਾਰਤ,స్పెషలైజేషన్
ਨਿਰਧਾਰਨ,స్పెసిఫికేషన్
ਸਪੈਕਟ੍ਰਲ ਸਮਾਈ,స్పెక్ట్రల్ శోషణ
ਸਪੈਕਟ੍ਰਲ ਬੈਂਡ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
ਸਪੈਕਟ੍ਰਲ ਡਿਸਟ੍ਰੀਬਿ .ਸ਼ਨ,స్పెక్ట్రల్ పంపిణీ
ਸਪੈਕਟ੍ਰਲ ਰੀਡੰਡੈਂਸੀ,స్పెక్ట్రల్ రిడెండెన్సీ
