Gujarati,Assamese
સંબંધિત લઘુત્તમ,আপেক্ষিক নূন্যতম
સંબંધિત સંભાવના (શરતી સંભાવના),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
સંબંધિત વેગ,আপেক্ষিক বেগ
સાપેક્ષતા,আপেক্ষিকতা
સાપેક્ષતા સિદ્ધાંત,আপেক্ষিকতাবাদ তত্ত্ব
વિશ્વસનીયતા,নিৰ্ভৰযোগ্যতা
વિશ્વસનીયતા સમસ્યા,নিৰ্ভৰযোগ্যতাৰ সমস্যা
બાકીની મુદત,বাকী থকা টাৰ্ম
બાકી પ્રમેય,বাকী উপপাদ্য
પુનરાવર્તિત મર્યાદા,বাৰম্বাৰ সীমা
પુનરાવર્તિત રીમેન અભિન્ન,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
પ્રતિનિધિત્વ,প্ৰতিনিধিত্ব কৰা
અવશેષ,অৱশিষ্ট
ધ્રુવ પર અવશેષ,এটা মেৰুত অৱশিষ্ট
ઠરાવ,সংকল্প
દળોનું ઠરાવ,শক্তিৰ সমাধান
વેગનું રિઝોલ્યુશન,বেগৰ ৰিজ’লিউচন
પરિણામી,ফলাফল
પરિણામી બળ,ফলস্বৰূপ বল
પરિણામી વેક્ટર,ফলাফল ভেক্টৰ
સુધારેલી સિમ્પ્લેક્સ તકનીક,সংশোধিত ছিমপ্লেক্স কৌশল
સમચતુર્ભુજ,ৰম্বছ
રીમેન અભિન્ન,ৰিমেন অবিচ্ছেদ্য
જમણો ખૂણો,সোঁকোণ
જમણો ત્રિકોણ,সোঁকোণীয়া ত্ৰিভুজ
જમણો ગોળાકાર શંકુ,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
જમણી કોસેટ,ডান কোছেট
જમણો સિલિન્ડર,সোঁফালৰ চিলিণ্ডাৰ
જમણા હાથે,সোঁহাতৰ
જમણું ઊલટું,সোঁফালৰ ওলোটা
સખત પુરાવો,কঠোৰ প্ৰমাণ
રિંગ,আঙুঠি
પૂર્ણાંકોની રીંગ,পূৰ্ণসংখ্যাৰ আঙঠি
આર-ઇટીગ્રેબલ,R-ইন্টিগ্ৰেবল
મૂળ,শিপা
વર્ગો ની એવરેજ નું વર્ગમૂળ,মূলৰ গড় বৰ্গ
બહુપદીનું મૂળ,বহুপদৰ মূল
પરિભ્રમણ,ঘূৰ্ণন
રાઉન્ડિંગ ભૂલ,ঘূৰণীয়া ত্ৰুটি
પંક્તિ,শাৰী
હરોળ-દર-કૉલમ ગુણાકાર,শাৰী-দ্বাৰা-স্তম্ভ গুণন
પંક્તિ સમાનતા,শাৰী সমতুল্যতা
પંક્તિ મેટ્રિક્સ,শাৰী মেট্ৰিক্স
પંક્તિ ક્રમ,শাৰী ৰেংক
કાઠી બિંદુ,চেডেল পইণ্ট
નમૂના,নমুনা
નમૂનાનો અર્થ,নমুনাৰ অৰ্থ
નમૂના બિંદુ,নমুনা বিন্দু
નમૂનાનું કદ,নমুনাৰ আকাৰ
નમૂના જગ્યા,নমুনা স্থান
નમૂના પ્રમાણભૂત વિચલન,নমুনা মানক বিচ্যুতি
નમૂના સર્વેક્ષણ,নমুনা জৰীপ
નમૂના તફાવત,নমুনা ভ্যাৰিয়েন্স
નમૂના,নমুনা সংগ্ৰহ কৰা
નમૂના વિતરણ,নমুনা বিতৰণ
નમૂનાની ભૂલ,নমুনা সংগ্ৰহৰ ভুল
સેમ્પલિંગ અંતરાલ,নমুনা সংগ্ৰহৰ ব্যৱধান
નમૂના પદ્ધતિ,নমুনা সংগ্ৰহ পদ্ধতি
નમૂના સિદ્ધાંત,নমুনা সংগ্ৰহ তত্ত্ব
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
સ્કેલર,স্কেলাৰ
સ્કેલર ક્ષેત્ર,স্কেলাৰ ক্ষেত্ৰ
સ્કેલર મેટ્રિક્સ,স্কেলাৰ মেট্ৰিক্স
સ્કેલર બહુવિધ,স্কেলাৰ বহুগুণ
સ્કેલર ગુણાકાર,স্কেলাৰ গুণন
સ્કેલર ઉત્પાદન,স্কেলাৰ উৎপাদন
સ્કેલર જથ્થો,স্কেলাৰ পৰিমাণ
સ્કેલર ટ્રિપલ ઉત્પાદન,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
દ્રશ્ય ત્રિકોણ,scelene ত্ৰিভুজ
વેરવિખેર રેખાકૃતિ,বিক্ষিপ্ত ডায়েগ্ৰাম
શ્રોડિન્જર સમીકરણ,শ্ৰডিংগাৰ সমীকৰণ
મોસમી વધઘટ,ঋতুভিত্তিক উঠা-নমা
સેકન્ટ,secant
સેકન્ટ પદ્ધતિ,secant পদ্ধতি
બીજું વ્યુત્પન્ન,দ্বিতীয় ব্যুৎপত্তি
બીજો ક્રમ,দ্বিতীয় ক্ৰমৰ
વિભાગ,শাখা
ક્ષેત્ર,খণ্ড
વળાંકનો ભાગ,এটা বক্ৰৰ অংশ
સ્વ - સંલગ્ન,self — সংযুক্ত
સ્વ સંલગ્ન ઓપરેટર,self adjoint অপাৰেটৰ
સ્વ - સંયોજક,self — সংযুক্ত
અર્ધઅક્ષ,অৰ্ধঅক্ষ
અર્ધવર્તુળ,অৰ্ধবৃত্ত
અર્ધ-નિશ્ચિત મેટ્રિક્સ,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
અર્ધજૂથ,অৰ্ধগোট
અર્ધ અંતરાલ,অৰ্ধ - ব্যৱধান
અર્ધ મુખ્ય ધરી,অৰ্ধ প্ৰধান অক্ষ
અર્ધ ગૌણ ધરી,অৰ্ধ ক্ষুদ্ৰ অক্ষ
વિભાજિત બહુપદી,পৃথক কৰিব পৰা বহুপদ
ચલોનું વિભાજન,চলকৰ পৃথকীকৰণ
ક્રમ,ক্ৰম
સિક્વન્સિંગ થિયરી,ক্ৰমবিন্যাস তত্ত্ব
ક્રમિક વિશ્લેષણ,ক্ৰমিক বিশ্লেষণ
ક્રમિક નમૂના,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
સીરીયલ સહસંબંધ,ক্ৰমিক সম্পৰ্ক
શ્રેણી,শৃংখলা
સેટ,স্থাপন কৰা
સેક્સટન્ટ,sextant
શેવહાર્ટ નિયંત્રણ ચાર્ટ,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
હસ્તાક્ષર,চহী
મેટ્રિક્સની સહી,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
ચતુર્ભુજ સ્વરૂપની સહી,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
સહી કરેલ નંબર,স্বাক্ষৰিত নম্বৰ
મહત્વ સ્તર,তাৎপৰ্য্যৰ স্তৰ
મહત્વ પરીક્ષણ,তাৎপৰ্য্য পৰীক্ষা
નોંધપાત્ર અંક,উল্লেখযোগ্য অংক
સાઇન ટેસ્ટ,চিহ্ন পৰীক্ষা
સાઇનમ કાર્ય,signum ফাংচন
સમાન લંબગોળ,একেধৰণৰ উপবৃত্তাকাৰ
સમાન આંકડા,একেধৰণৰ সংখ্যা
સમાનતા,সাদৃশ্য
સમાન મેટ્રિસિસ,একেধৰণৰ মেট্ৰিক্স
સરળ બંધ વળાંક,সহজ বন্ধ বক্ৰ
સરળ સહસંબંધ,সহজ সম্পৰ্ক
સરળ હાર્મોનિક ગતિ,সহজ হাৰমনিক গতি
સરળ રેન્ડમ નમૂના,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
સિમ્પ્લેક્સ,simplex
સિમ્પ્લેક્સ અલ્ગોરિધમ,simplex এলগৰিদম
સિમ્પ્લેક્સ ટેબ્લો,simplex tableau
સિમ્પસનનો એક - ત્રીજો નિયમ,চিম্পছনৰ এক - তৃতীয় নিয়ম
સિમ્યુલેશન તકનીક,চিমুলেচন কৌশল
એક સાથે વિભેદક સમીકરણો,একেলগে অৱভেদ্য সমীকৰণ
એક સાથે સમીકરણો,একেলগে সমীকৰণ
સાઈન,sine
સાઈન વળાંક,চাইন বক্ৰ
સિંગલટન,singleton
એક મૂલ્યવાન કાર્ય,একক মূল্যৰ ফাংচন
એકવચન અભિન્ન,একবচন অখণ্ড
એકલતા,এককতা
એકવચન મેટ્રિક્સ,একক মেট্ৰিক্স
એકવચન ઉકેલ,একক সমাধান
નમૂનાનું કદ,নমুনাৰ আকাৰ
ત્રાંસુ વિતરણ,তিৰ্যক বিতৰণ
skew-Hermitian મેટ્રિક્સ,skew-হাৰমিটিয়ান মেট্ৰিক্স
વિકૃતિ,তিৰ্যকতা
ત્રાંસુ સપ્રમાણ મેટ્રિક્સ,skew প্ৰতিসম মেট্ৰিক্স
સ્લેક ચલ,slack ভেৰিয়েবল
ઢાળ,এঢলীয়া
ઢાળ ઢાળ,ঢালৰ গ্ৰেডিয়েণ্ট
નાના કૌંસ,সৰু সৰু বন্ধনী
સરળ વળાંક,মসৃণ বক্ৰ
સરળ કાર્ય,মসৃণ কাৰ্য্য
સમય શ્રેણીનું સરળીકરણ,সময় শৃংখলাৰ মসৃণকৰণ
સૂર્ય સિસ્ટમ,সৌৰজগত
સોલેનોઇડલ વેક્ટર,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
નક્કર,গোটা
નક્કર ભૂમિતિ,কঠিন জ্যামিতি
ઉકેલ,সমাধান
શ્રેણીમાં ઉકેલ,শৃংখলাবদ্ধভাৱে সমাধান
સોલ્યુશન મેટ્રિક્સ,সমাধান মেট্ৰিক্স
ત્રિકોણનો ઉકેલ,ত্ৰিভুজৰ সমাধান
ઉકેલ જગ્યા,সমাধান স্থান
સોનીન બહુપદી,সোনাইন বহুপদ
જગ્યા,স্থান
જગ્યા વળાંક,স্থান বক্ৰ
ફેલાયેલ સમૂહ,স্পেনিং চেট
અવકાશી કોરિલોગ્રામ,স্থানীয় কোৰেলোগ্ৰাম
ખાસ રેખીય જૂથ,বিশেষ ৰৈখিক গোট
ખાસ ઓર્થોગોનલ જૂથ,বিশেষ অৰ্থগনেল গোট
ચોક્કસ ગુરુત્વાકર્ષણ,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
સ્પેક્ટ્રલ મેપિંગ પ્રમેય,বৰ্ণালী মেপিং উপপাদ্য
કાર્યનું સ્પેક્ટ્રમ,এটা ফলনৰ বৰ্ণালী
ગોળા,গোলক
ગોળાકાર સંકલન સિસ્ટમ,গোলাকাৰ স্থানাংক ব্যৱস্থা
ગોળાકાર ધ્રુવીય સંકલન,গোলাকাৰ মেৰু স্থানাংক
ગોળાકાર ત્રિકોણ,গোলাকাৰ ত্ৰিভুজ
ગોળાકાર ત્રિકોણમિતિ,গোলাকাৰ ত্ৰিকোণমিতি
સર્પાકાર,সৰ্পিল
ચોરસ,বৰ্গ
ચોરસ કૌંસ,বৰ্গক্ষেত্ৰৰ বন্ধনী
ચોરસ એકીકૃત,বৰ্গ ইন্টিগ্ৰেবল
ચોરસ મેટ્રિક્સ,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
વર્ગમૂળ,বৰ্গমূল
નમૂના લેવાનો તબક્કો,নমুনা সংগ্ৰহৰ পৰ্যায়
દાદર કાર્ય,চিৰিৰ কাৰ্য্য
પ્રમાણભૂત વિચલન,মানক বিচ্যুতি
પ્રમાણભૂત આંતરિક ઉત્પાદન,মানক ভিতৰৰ উৎপাদন
સંતુલનની સ્થિતિ,ভাৰসাম্যৰ অৱস্থা
સ્થિર વળાંક,স্থবিৰ বক্ৰ
સ્થિર બિંદુ,স্থবিৰ বিন্দু
સ્થિર મૂલ્ય,স্থবিৰ মান
આંકડા,পৰিসংখ্যা
આંકડાકીય,পৰিসংখ্যাগত
આંકડાકીય માહિતી,পৰিসংখ্যাগত তথ্য
આંકડાકીય વિતરણ,পৰিসংখ্যাগত বিতৰণ
આંકડાકીય પૂર્વધારણા,পৰিসংখ্যাগত অনুমান
આંકડાકીય અનુમાન,পৰিসংখ্যাগত অনুমান
આંકડાકીય મોડેલ,পৰিসংখ্যাগত আৰ্হি
આંકડાકીય વસ્તી,পৰিসংখ্যাগত জনসংখ্যা
આંકડાકીય ગુણવત્તા નિયંત્રણ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
આંકડા,পৰিসংখ্যা
સ્થિર,স্থিৰ
સ્થિર રાજ્ય ઉકેલ,স্থিৰ অৱস্থাৰ সমাধান
બેહદ ચઢાણ (વળાંકની),ঠেক আৰোহণ (এটা বক্ৰৰ)
સૌથી ઊંચી ચડતી ડિઝાઇન,steepest আৰোহণ ডিজাইন
સૌથી ઊભો વંશ,ঠেকতম অৱতৰণ
પગલું કાર્ય,ষ্টেপ ফাংচন
સ્ટર્લિંગ શ્રેણી,ষ্টাৰলিং ছিৰিজ
સ્ટોકેસ્ટિક,ষ্ট&#39;কেষ্টিক
સ્ટોકેસ્ટિક મેટ્રિક્સ,ষ্ট&#39;কেষ্টিক মেট্ৰিক্স
સ્ટોકેસ્ટિક મોડલ,ষ্ট&#39;কেষ্টিক মডেল
સ્ટોકેસ્ટિક પ્રોગ્રામિંગ,ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং
સ્ટોકેસ્ટિક ચલ,ষ্ট&#39;কেষ্টিক ভেৰিয়েবল
સ્ટોક્સનું પ્રમેય,ষ্টকছৰ উপপাদ্য
સીધી લીટી,সৰলৰেখা
સ્તર ચાર્ટ,স্তৰৰ লেখচিত্ৰ
સ્તરીકરણ,স্তৰবিন্যাস
સ્તરીકૃત નમૂના,স্তৰিত নমুনা সংগ্ৰহ
સ્ટ્રીમ-લાઇન,ষ্ট্ৰিম-লাইন
તણાવ,চাপ
સખત રીતે બહિર્મુખ કાર્ય,কঠোৰভাৱে উত্তল ফলন
સખત રીતે ઘટી રહ્યું છે,কঠোৰভাৱে হ্ৰাস পাইছে
સખત રીતે વધી રહ્યું છે,কঠোৰভাৱে বৃদ্ধি পাইছে
સખત એકવિધ કાર્ય,কঠোৰভাৱে একস্বৰীয় কাৰ্য্য
વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી),ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা)
પેટા-સંગ્રહ,উপ-সংগ্ৰহ
પેટા નિર્ણાયક,উপ নিৰ্ণায়ক
સબફિલ્ડ,উপক্ষেত্ৰ
પેટાજૂથ,উপগোট
પેટા અંતરાલ,উপ-ব্যৱধান
સબમેટ્રિક્સ,উপমেট্ৰিক্স
સબસ્ક્રિપ્ટ,চাবস্ক্রিপ্ট
અનુગામી,উপক্ৰম
સબસેટ,উপগোট
સબસ્પેસ,উপস্থান
અવેજી,প্ৰতিস্থাপন
સબટેન્જન્ટ,উপস্পৰ্শক
સબટેન્ડ,subtend
બાદબાકી,বিয়োগ কৰক
બાદબાકી,বিয়োগ কৰা
ક્રમિક,ক্ৰমাগত
ક્રમિક તફાવત,ক্ৰমাগত পাৰ্থক্য
ક્રમિક એકીકરણ,ক্ৰমাগত সংহতি
અનુગામી,উত্তৰাধিকাৰী
પ્રત્યય,প্ৰত্যয়
સરવાળો,মুঠ
સરવાળો કાર્ય,যোগফল ফলন
સુમેળ કરી શકાય તેવું,summable
સમન્ડ,summand
સમીકરણ,যোগফল
સમીકરણ સંમેલન,ছামেচন কনভেনচন
સમીકરણ સૂત્ર,যোগফল সূত্ৰ
શ્રેણીનો સરવાળો,শৃংখলাৰ যোগফল
સમીકરણ ચિહ્ન,যোগফল চিহ্ন
અનંતનો સરવાળો,অসীমলৈ যোগফল
સુપરસ્ક્રિપ્ટ,চুপাৰস্ক্রিপ্ট
સુપરસેટ,ছুপাৰছেট
સુપરસોનિક પ્રવાહ,ছুপাৰছনিক প্ৰবাহ
પૂરક કોણ,পৰিপূৰক কোণ
સહાયક હાયપરપ્લેન,হাইপাৰপ্লেন সমৰ্থন কৰা
કાર્યનો આધાર,কাৰ্য্যৰ সমৰ্থন
ધારો કે,ধৰা হওক
સર્વોચ્ચ,সৰ্বোচ্চ
સૂર,surd
સપાટી,পৃষ্ঠ
સપાટી વિસ્તાર,পৃষ্ঠভাগৰ ক্ষেত্ৰফল
સપાટી અભિન્ન,পৃষ্ঠৰ অবিচ্ছেদ্য
સર્જેક્શન,ছাৰ্জেকচন
અનુમાનિત,surjective
અનુમાનિત નકશો,surjective মানচিত্ৰ
પ્રતીક,চিহ্ন
પ્રતીકાત્મક તર્ક,প্ৰতীকী যুক্তি
પ્રતીકાત્મક મોડેલ,প্ৰতীকী আৰ্হি
સપ્રમાણ,প্ৰতিসম
સપ્રમાણ,প্ৰতিসম
સપ્રમાણ નિર્ણાયક,প্ৰতিসম নিৰ্ণায়ক
સપ્રમાણ તફાવત,প্ৰতিসম পাৰ্থক্য
સપ્રમાણ મેટ્રિક્સ,প্ৰতিসম মেট্ৰিক্স
સિસ્ટમ વિશ્લેષણ,ব্যৱস্থা বিশ্লেষণ
વ્યવસ્થિત નમૂના,পদ্ধতিগত নমুনা সংগ্ৰহ কৰা
ટેબલ,মেজ
ઝાંખી,tableau
અવિભાજ્યનું કોષ્ટક,অখণ্ডৰ টেবুল
ટેબ્યુલર,টেবুলাৰ
ટેબ્યુલર સ્વરૂપ,টেবুলাৰ ৰূপ
કોષ્ટક લઘુગણક,টেবুলাৰ লগাৰিদম
ટેબ્યુલેટ,টেবুলত লিখা
ટેબ્યુલેટેડ મૂલ્ય,টেবুল কৰা মান
ટેબ્યુલેશન,টেবুলেচন
ટેબ્યુલેટર,টেবুলেটৰ
પૂંછડી,নেজ
પૂંછડીનો વિસ્તાર (વિતરણનો),ঠেংৰ অঞ্চল (বিতৰণৰ)
સ્પર્શેન્દ્રિય,স্পৰ্শকতা
સ્પર્શક,স্পৰ্শক
સ્પર્શક હાયપરપ્લેન,স্পৰ্শক হাইপাৰপ্লেন
સ્પર્શક,স্পৰ্শকীয়
સ્પર્શક ઘટક,স্পৰ্শক উপাদান
સ્પર્શક વિભાગ,স্পৰ্শক অংশ
સ્પર્શરેખા,স্পৰ্শক ৰেখা
સ્પર્શક વિમાન,স্পৰ্শক সমতল
સ્પર્શક જગ્યા,স্পৰ্শক স্থান
ટેપ પંચ,টেপ পাঞ্চ
ટેપ રીડર,টেপ ৰিডাৰ
ટૌબેરિયન પ્રમેય,টাউবেৰিয়ান উপপাদ্য
ટેલરનું પ્રમેય,টেইলৰৰ উপপাদ্য
Tchebychev મેટ્રિક,ট্চেবিচেভ মেট্ৰিক
ટી-વિતરણ,t-বিতৰণ
ટેલિસ્કોપિક શ્રેણી,টেলিস্কোপিক শৃংখলা
ટેમ્પોરલ કોઓર્ડિનેટ્સ,টেম্প&#39;ৰেল স্থানাংক
ટેમ્પોરલ સંબંધ,লৌকিক সম্পৰ্ক
ટેમ્પોરલ ચલ,টেম্প&#39;ৰেল ভেৰিয়েবল
તણાવ શક્તિ,টান শক্তি
ટેન્સર,টেনছৰ
ટેન્સર વિશ્લેષણ,টেনছৰ বিশ্লেষণ
ટેન્સર ઉત્પાદન,টেনছৰ উৎপাদন
કામચલાઉ રચના,আংশিক প্ৰস্তুতি
મુદત,কাল
ટર્મિનલ સ્થિતિ,টাৰ্মিনেল অৱস্থা
ટર્મિનલ વેગ ડાઈવ,টাৰ্মিনেল বেগ ডাইভ
સમાપ્તિ દશાંશ,দশমিক সমাপ্ত কৰা
શબ્દ મૂલ્યો,টাৰ্ম মূল্যসমূহ
ટર્મવાઈઝ ભિન્નતા,টাৰ্মৱাইজ পাৰ্থক্য
ટર્મવાઈઝ એકીકરણ,টাৰ্মৱাইজ সংহতি
ટર્નરી,ternary
પરીક્ષણ,পৰীক্ষা
ભિન્નતાની એકરૂપતા માટે પરીક્ષણ,ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা
પરીક્ષણ કાર્ય,পৰীক্ষা কাৰ্য্য
પૂર્વધારણાની કસોટી,অনুমানৰ পৰীক্ষা
મહત્વની કસોટી,তাৎপৰ্য্যৰ পৰীক্ষা
પરીક્ષણ આંકડા,পৰীক্ষাৰ পৰিসংখ্যা
ટેટ્રાહેડ્રલ,চতুৰ্ভুজ
ટેટ્રાહેડ્રલ કોણ,চতুৰ্ভুজ কোণ
ટેટ્રાહેડ્રોન,টেট্ৰাহেড্ৰন
પ્રમેય,উপপাদ্য
અવશેષોનું પ્રમેય,অৱশিষ্টৰ উপপাদ্য
સૈદ્ધાંતિક માંગ કાર્ય,তাত্ত্বিক চাহিদাৰ ফলন
સૈદ્ધાંતિક સ્વતંત્ર વિતરણ,তাত্ত্বিক বিচ্ছিন্ন বিতৰণ
સૈદ્ધાંતિક ભૂલ,তাত্ত্বিক ভুল
સૈદ્ધાંતિક ફિટ,তাত্ত্বিক ফিট
સૈદ્ધાંતિક રચના,তাত্ত্বিক প্ৰণয়ন
સૈદ્ધાંતિક આવર્તન,তাত্ত্বিক কম্পাঙ্ক
સૈદ્ધાંતિક રીતે,তাত্ত্বিকভাৱে
સૈદ્ધાંતિક મોડેલ,তাত্ত্বিক আৰ্হি
સૈદ્ધાંતિક સારવાર,তাত্ত্বিক চিকিৎসা
સમીકરણોનો સિદ્ધાંત,সমীকৰণৰ তত্ত্ব
ભૂલોનો સિદ્ધાંત,ভুলৰ তত্ত্ব
અંદાજનો સિદ્ધાંત,অনুমানৰ তত্ত্ব
કાર્યોનો સિદ્ધાંત,ফলনৰ তত্ত্ব
રમતોનો સિદ્ધાંત,খেলৰ তত্ত্ব
ગુરુત્વાકર્ષણનો સિદ્ધાંત,মহাকৰ্ষণ তত্ত্ব
માહિતીનો સિદ્ધાંત,তথ্যৰ তত্ত্ব
રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત),প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব)
સેટનો સિદ્ધાંત,সমষ্টিৰ তত্ত্ব
પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત),&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory)
તરંગોનો સિદ્ધાંત,তৰংগ তত্ত্ব
થર્મોડાયનેમિક,তাপগতিবিদ্যা
સ્ક્રુનો દોરો,এটা স্ক্ৰুৰ সূতা
ત્રિ-પરિમાણીય,ত্ৰিমাত্ৰিক
ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ,ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ
ત્રિ-માર્ગી વર્ગીકરણ,ত্ৰিমুখী শ্ৰেণীবিভাজন
ફેંકવું,দলিওৱা
જોર,থ্ৰাষ্ট
સમય,সময়
સમય અક્ષ,সময় অক্ষ
સમય અવલંબન,সময়ৰ ওপৰত নিৰ্ভৰশীলতা
સમય આધારિત બંધારણીય સમીકરણ,সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ
સમય આધારિત પ્રક્રિયા,সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া
સમય-સ્વતંત્ર શબ્દ,সময়-স্বাধীন শব্দ
સમય અંતરાલ,সময়ৰ ব্যৱধান
સમય શ્રેણી,সময় শৃংখলা
સમય શ્રેણી વિશ્લેષણ,সময় শৃংখলা বিশ্লেষণ
સમય શ્રેણી ડેટા,সময় শৃংখলাৰ তথ্য
સમય વહેંચણી સિસ્ટમ,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
સહનશીલતા,সহনশীলতা
સહનશીલતા અંતરાલ,সহনশীলতাৰ ব্যৱধান
સહનશીલતા સ્તર,সহনশীলতাৰ স্তৰ
સહનશીલતા મર્યાદા,সহনশীলতাৰ সীমা
ટોપોલોજીકલ,টপোলজিকেল
ટોપોલોજીકલ ડ્યુઅલ,টপোলজিকেল ডুৱেল
ટોપોલોજીકલ જૂથ,টপোলজিকেল গোট
ટોપોલોજીકલ આઇસોમોર્ફિઝમ,টপোলজিকেল সমৰূপতা
ટોપોલોજીકલ રેખીય જગ્યા,টপোলজিকেল ৰৈখিক স্থান
ટોપોલોજીકલ રીતે,টপোলজিকেলভাৱে
ટોપોલોજીકલ મેપિંગ,টপোলজিকেল মেপিং
ટોપોલોજીકલ મિલકત,টপোলজিকেল বৈশিষ্ট্য
ટોપોલોજીકલ જગ્યા,টপোলজিকেল স্থান
ટોપોલોજીકલ વેક્ટર જગ્યા,টপোলজিকেল ভেক্টৰ স্থান
ટોપોલોજી,টপোলজি
ટોર્સિયન,টৰ্চন
ટોરસ,torus
કુલ,মুঠ
કુલ વ્યુત્પન્ન,মুঠ ব্যুৎপত্তি
કુલ વિભેદક,মুঠ পাৰ্থক্য
કુલ વિભેદક સમીકરણ,মুঠ অৱভেদ্য সমীকৰণ
કુલ નિરીક્ષણ,মুঠ পৰিদৰ্শন
સંપૂર્ણપણે બંધાયેલ,সম্পূৰ্ণৰূপে সীমাবদ্ধ
સંપૂર્ણ ઓર્ડર કરેલ સેટ,সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট
કુલ ઓર્ડરિંગ,মুঠ অৰ্ডাৰ দিয়া
ટ્રેસ,দাগ
મેટ્રિક્સનો ટ્રેસ,মেট্ৰিক্সৰ ট্ৰেচ
ટ્રેસીંગ,ট্ৰেচিং
વેપાર બંધ કાર્ય,ট্ৰেড অফ ফাংচন
માર્ગ,ট্ৰেজেক্টৰী
ગુણાતીત,অতিক্ৰমণীয়
ગુણાતીત સમીકરણ,অতিক্ৰমণীয় সমীকৰণ
અતીન્દ્રિય કાર્ય,অতিক্ৰমণীয় কাৰ্য্য
ગુણાતીત સંખ્યા,অতিক্ৰমণীয় সংখ্যা
ટ્રાન્સફર,বদলিকৰ
ટ્રાન્સફર કાર્ય,স্থানান্তৰ কাৰ্য্য
ટ્રાન્સફિનિટ ઇન્ડક્શન,ট্ৰেন্সফিনিট ইণ্ডাকচন
પારદર્શક સંખ્યા,ট্ৰেন্সফিনিট সংখ্যা
પરિવર્તન,ৰূপান্তৰ
પરિવર્તન સૂત્ર,ৰূপান্তৰ সূত্ৰ
ટ્રાન્સફોર્મેશન મેટ્રિક્સ,ৰূপান্তৰ মেট্ৰিক্স
કોઓર્ડિનેટ્સનું પરિવર્તન,স্থানাংকৰ ৰূপান্তৰ
પરિવર્તિત કાર્ય,ৰূপান্তৰিত ফলন
પરિવર્તિત મેટ્રિક્સ,ৰূপান্তৰিত মেট্ৰিক্স
ટ્રાન્સશિપમેન્ટ સમસ્યા,ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা
ક્ષણિક વર્તન,ক্ষণস্থায়ী আচৰণ
ક્ષણિક ઉકેલ,ক্ষণস্থায়ী সমাধান
સંક્રમણ,স্থানান্তৰ
સંક્રમણ મેટ્રિક્સ,ট্ৰেঞ্জিচন মেট্ৰিক্স
સંક્રમિત,ট্ৰেন্সিটিভ
સંક્રમણકારી કાયદો,ট্ৰেন্সিটিভ ল&#39;
સંક્રમિત સંબંધ,ক্ৰিয়াশীল সম্পৰ্ক
સંક્રમણ,ট্ৰেন্সজিটিভিটি
સંક્રમણ સમૂહ,ট্ৰেন্সিটিভিটি ছেট
અનુવાદ,অনুবাদ
પરિવહન ખર્ચ,পৰিবহণ খৰচ
પરિવહન સમસ્યા,পৰিবহণৰ সমস্যা
પરિવહન સમય,পৰিবহণৰ সময়
પરિવહન સમીકરણ,পৰিবহণ সমীকৰণ
ટ્રાન્સપોઝ કરેલ મેટ્રિક્સ,ট্ৰেন্সপ&#39;জ কৰা মেট্ৰিক্স
