Tamil,Kannada
வினவு,ಪ್ರಶ್ನೆ
கேள்வி மொழி,ಪ್ರಶ್ನೆ ಭಾಷೆ
வினவல் செயலாக்கம்,ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ
வரிசை,ಸರತಿ
வரிசை மேலாண்மை,ಕ್ಯೂ ನಿರ್ವಹಣೆ
வரிசை பதிவு,ಕ್ಯೂ ರಿಜಿಸ್ಟರ್
வரிசை நெட்வொர்க்,ಸರತಿ ಜಾಲ
வரிசை கோட்பாடு,ಕ್ಯೂನಿಂಗ್ ಸಿದ್ಧಾಂತ
விரைவான அணுகல் நினைவகம்,ತ್ವರಿತ ಪ್ರವೇಶ ಮೆಮೊರಿ
அளவுகோல்,ಕ್ವಾಟಿಯಂಟ್
ரேடியோ அலைவரிசை குறுக்கீடு (RFI),ರೇಡಿಯೋ ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ (RFI)
ரேடிக்ஸ்,ರಾಡಿಕ್ಸ್
சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಕಂಪ್ಯೂಟರ್ ಉಪಕರಣಗಳು (RACE)
சீரற்ற அணுகல் நினைவகம் (ரேம்),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM)
சீரற்ற ஸ்கேன்,ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನ್
ராஸ்டர்,ರಾಸ್ಟರ್
ராஸ்டர் ஸ்கேன்,ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನ್
மறு பொறியியல்,ಮರು ಎಂಜಿನಿಯರಿಂಗ್
மீண்டும் விரிவாக்கம்,ಮರು ಹಿಗ್ಗುವಿಕೆ
அடையக்கூடிய தன்மை,ತಲುಪುವಿಕೆ
படி,ಓದು
தலை வாசிக்கவும்,ತಲೆ ಓದಿದೆ
படிக்க மட்டுமே,ಓದಲು ಮಾತ್ರ
படிக்க மட்டும் நினைவகம்,ಓದಲು ಮಾತ್ರ ಸ್ಮರಣೆ
எழுத தலை வாசிக்கவும்,ತಲೆ ಓದಿ ಬರೆಯಿರಿ
படிக்க/எழுத சுழற்சி,ಓದುವ/ಬರೆಯುವ ಚಕ್ರ
படிக்க/எழுத தலை,ತಲೆ ಓದಲು/ಬರೆಯಲು
படிக்க/எழுத,ಓದು ಬರೆ
வாசகர்,ಓದುಗ
வாசிப்பு,ಓದುವುದು
படிக்க-அவுட்,ಓದು-ಹೊರಗೆ
உண்மையான,ನಿಜವಾದ
உண்மையான நேர செயலாக்கம்,ನೈಜ ಸಮಯದ ಸಂಸ್ಕರಣೆ
பெறுபவர்,ರಿಸೀವರ್
அங்கீகார தர்க்கம்,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
மீண்டும் தொகுக்கவும்,ಪುನಃ ಕಂಪೈಲ್ ಮಾಡಿ
பதிவு,ರೆಕಾರ್ಡ್ ಮಾಡಿ
பதிவு தலை,ರೆಕಾರ್ಡಿಂಗ್ ತಲೆ
மீட்டெடுக்கக்கூடிய பிழை,ಮರುಪಡೆಯಬಹುದಾದ ದೋಷ
மீட்பு,ಚೇತರಿಕೆ
மறுசுழற்சி தேற்றம்,ರಿಕರ್ಸಿಮ್ ಪ್ರಮೇಯ
மறுநிகழ்வு,ಪುನರಾವರ್ತನೆ
சுழல் செயல்பாடு,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
குறைக்கப்பட்ட அறிவுறுத்தல் தொகுப்பு கணினி (RISC),ಕಡಿಮೆ ಸೂಚನಾ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
பணிநீக்கம்,ಪುನರಾವರ್ತನೆ
சுயாதீன வட்டுகளின் தேவையற்ற வரிசை (RAID),ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್ಗಳ ಅನಗತ್ಯ ಶ್ರೇಣಿ (RAID)
மீண்டும் நுழைந்தவர்,ಮರು ಪ್ರವೇಶ
மறு நுழைவு குறியீடு,ಮರು ಪ್ರವೇಶ ಕೋಡ್
குறிப்பு,ಉಲ್ಲೇಖ
மேற்கோளிட்ட நேர்மை,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
பிரதிபலிப்பு,ಪ್ರತಿಫಲನ
பிரதிபலிப்பு,ಪ್ರತಿಫಲನ
ஒளிவிலகல்,ವಕ್ರೀಭವನ
புதுப்பிப்பு,ರಿಫ್ರೆಶ್ ಮಾಡಿ
மீளுருவாக்கம்,ಪುನರುತ್ಪಾದನೆ
பதிவு,ನೋಂದಣಿ
வழக்கமான இலக்கணம்,ನಿಯಮಿತ ವ್ಯಾಕರಣ
உறவு,ಸಂಬಂಧ
தொடர்புடைய தரவுத்தளம்,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
தொடர்புடைய மாதிரி,ಸಂಬಂಧಿತ ಮಾದರಿ
உறவினர்,ಸಂಬಂಧಿ
உறவினர் முகவரி,ಸಂಬಂಧಿತ ವಿಳಾಸ
ரிலே,ರಿಲೇ
நம்பகத்தன்மை மாடலிங்,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾಡೆಲಿಂಗ್
நம்பகமானது,ವಿಶ್ವಾಸಾರ್ಹ
இடமாற்றம் செய்யக்கூடிய குறியீடு,ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್
ரிமோட்,ರಿಮೋಟ್
தொலை புரவலன்,ರಿಮೋಟ್ ಹೋಸ್ಟ್
தொலைதூர வேலை நுழைவு,ದೂರಸ್ಥ ಉದ್ಯೋಗ ಪ್ರವೇಶ
தொலை உள்நுழைவு,ರಿಮೋಟ್ ಲಾಗ್-ಇನ್
தொலை நடைமுறை அழைப்பு (RPC),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಕರೆ (RPC)
தொலை உணர்வு,ದೂರ ಸಂವೇದಿ
மறுபெயரிடவும்,ಮರುಹೆಸರಿಸು
வழங்குதல்,ರೆಂಡರಿಂಗ್
ரிப்பீட்டர்,ಪುನರಾವರ್ತಕ
பதில்,ಉತ್ತರಿಸು
கோரிக்கை,ವಿನಂತಿ
கருத்துகளுக்கான கோரிக்கை (RFC),ಕಾಮೆಂಟ್‌ಗಳಿಗಾಗಿ ವಿನಂತಿ (RFC)
கோரிக்கை/பதில் நெறிமுறை,ವಿನಂತಿ / ಪ್ರತ್ಯುತ್ತರ ಪ್ರೋಟೋಕಾಲ್
நிரலை மீண்டும் இயக்கவும்,ಮರುಚಾಲನೆ ಕಾರ್ಯಕ್ರಮ
ஆராய்ச்சி,ಸಂಶೋಧನೆ
மீட்டமைப்பு சுழற்சி,ಮರುಹೊಂದಿಸುವ ಚಕ್ರ
குடியிருப்பாளர்,ನಿವಾಸಿ
தீர்மானம்,ರೆಸಲ್ಯೂಶನ್
வளங்கள்,ಸಂಪನ್ಮೂಲಗಳು
பதில் நேரம்,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
மறுதொடக்கம்,ಪುನರಾರಂಭದ
மீட்டமை,ಮರುಸ್ಥಾಪಿಸಿ
திரும்பப் பெறு,ಹಿಂಪಡೆಯಿರಿ
மறு பரிமாற்றம்,ಮರುಪ್ರಸಾರ
மீட்டெடுக்கவும்,ಹಿಂಪಡೆಯಲು
மீண்டும் முயற்சிக்கவும்,ಮರುಪ್ರಯತ್ನಿಸಿ
திரும்பு,ಹಿಂತಿರುಗಿ
திரும்ப குறியீடு,ರಿಟರ್ನ್ ಕೋಡ್
திரும்பும் விசை,ರಿಟರ್ನ್ ಕೀ
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
மீண்டும் எழுதக்கூடியது,ಪುನಃ ಬರೆಯಬಹುದಾದ
RGB மானிட்டர்,RGB ಮಾನಿಟರ್
ரிப்பன்,ರಿಬ್ಬನ್
சரியான பிரச்சினை,ಸರಿಯಾದ ಸಮಸ್ಯೆ
ரோபோ,ರೋಬೋಟ್
ரோபாட்டிக்ஸ்,ರೊಬೊಟಿಕ್ಸ್
வலுவான,ದೃಢವಾದ
பங்கு,ಪಾತ್ರ
திரும்பவும்,ಹಿಂತಿರುಗಿ
உருட்டவும்,ರೋಲ್ ಇನ್
உருட்டவும்,ರೋಲ್ ಔಟ್
ரோம்,ರಾಮ್
வேர்,ಬೇರು
ரூட் அடைவு,ಮೂಲ ಡೈರೆಕ್ಟರಿ
பிழை சுற்று,ದೋಷದ ಸುತ್ತಿನ
திசைவி,ರೂಟರ್
ரூட்டிங்,ರೂಟಿಂಗ್
RS232C இடைமுகம்,RS232C ಇಂಟರ್ಫೇಸ್
RSA குறியாக்கம்,RSA ಗೂಢಲಿಪೀಕರಣ
ஆர்.டி.சி,ಆರ್.ಟಿ.ಸಿ
ரன் நீளம் குறியாக்கம்,ರನ್ ಉದ್ದದ ಎನ್ಕೋಡಿಂಗ್
இயக்க நேரம்,ರನ್ ಸಮಯ
இயக்க பிழை,ರನ್ ಸಮಯದ ದೋಷ
மாதிரி,ಮಾದರಿ
மாதிரி எடுத்தல்,ಮಾದರಿ
செயற்கைக்கோள்,ಉಪಗ್ರಹ
நிறைவுற்றது,ಸ್ಯಾಚುರೇಟಿಂಗ್
சேமிக்கவும்,ಉಳಿಸಿ
அளவீடல்,ಸ್ಕೇಲೆಬಿಲಿಟಿ
அளவுகோல்,ಸ್ಕೇಲಾರ್
ஸ்கேன் செய்கிறது,ಸ್ಕ್ಯಾನಿಂಗ್
காட்சி,ಸನ್ನಿವೇಶ
திட்டமிடுபவர்,ಶೆಡ್ಯೂಲರ್
திரை பட ப்ரொஜெக்டர்,ಸ್ಕ್ರೀನ್ ಇಮೇಜ್ ಪ್ರೊಜೆಕ್ಟರ್
கையால் எழுதப்பட்ட தாள்,ಸ್ಕ್ರಿಪ್ಟ್
ஸ்கிரிப்டிங் மொழி,ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ
ஸ்க்ரோலிங்,ಸ್ಕ್ರೋಲಿಂಗ್
SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு),SDLC (ಸಿಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ)
தேடு,ಹುಡುಕಿ Kannada
தேடல் இயந்திரம்,ಹುಡುಕಾಟ ಎಂಜಿನ್
தேடல் மரம்,ಹುಡುಕಾಟ ಮರ
தேடி,ಹುಡುಕಲಾಗುತ್ತಿದೆ
இரண்டாம் நிலை,ದ್ವಿತೀಯ
துறை,ವಲಯ
பாதுகாப்பு கொள்கை,ಭದ್ರತಾ ನೀತಿ
நேரம் தேடுங்கள்,ಸಮಯ ಹುಡುಕುವುದು
பிரிவு,ವಿಭಾಗ
பிரிவு,ವಿಭಜನೆ
தேர்வு வகை,ಆಯ್ಕೆಯ ರೀತಿಯ
தன்னை உள்ளடக்கியது,ಸ್ವಯಂ ಒಳಗೊಂಡಿರುವ
சொற்பொருள்,ಶಬ್ದಾರ್ಥಶಾಸ್ತ್ರ
செமாஃபோர்,ಸೆಮಾಫೋರ್
செமிகண்டக்டர்,ಸೆಮಿಕಂಡಕ್ಟರ್
சொற்பொருள் வலை,ಶಬ್ದಾರ್ಥದ ವೆಬ್
தொடர் அணுகல் முறை,ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
தொடர்,ಧಾರಾವಾಹಿ
சீரியலைசர்,ಧಾರಾವಾಹಿ
சேவையகம்,ಸರ್ವರ್
சர்வர் செயலிழப்பு,ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್
சர்வர் உரிமம்,ಸರ್ವರ್ ಪರವಾನಗಿ
சர்வோ பெருக்கி,ಸರ್ವೋ ಗುಣಕ
அமைக்கவும்,ಹೊಂದಿಸಿ
அமைக்க புள்ளி,ಸೆಟ್ ಪಾಯಿಂಟ್
அமைக்க,ಸ್ಥಾಪಿಸಿದರು
நிழல்,ನೆರಳು
நிழல்,ಛಾಯೆ
நிழல்,ನೆರಳು
கோப்பு பகிர்வு,ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ
பகிரப்பட்ட அணுகல்,ಹಂಚಿಕೆಯ ಪ್ರವೇಶ
பகிர்தல்,ಹಂಚಿಕೆ
ஷெல்,ಶೆಲ್
மாற்றம் பாத்திரம்,ಶಿಫ್ಟ್ ಪಾತ್ರ
குறைந்த மின்னழுத்தம்,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
குறுகிய அறிவுறுத்தல்,ಸಣ್ಣ ಸೂಚನೆ
உடன்பிறப்பு,ಒಡಹುಟ್ಟಿದವರು
பக்க விளைவு,ಅಡ್ಡ ಪರಿಣಾಮ
அடையாளம் பிட்,ಸೈನ್ ಬಿಟ್
சிக்னல்,ಸಿಗ್ನಲ್
சமிக்ஞை செயலாக்கம்,ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
சிக்னலிங்,ಸಿಗ್ನಲಿಂಗ್
சமிக்ஞை-இரைச்சல் விகிதம்,ಸಿಗ್ನಲ್-ಟು-ಶಬ್ದ ಅನುಪಾತ
கையெழுத்து,ಸಹಿ
கையெழுத்து சோதனை,ಸಹಿ ಪರೀಕ್ಷೆ
குறிப்பிடத்தக்க இலக்கம்,ಗಮನಾರ್ಹ ಅಂಕಿ
சிலிக்கான் சிப்,ಸಿಲಿಕಾನ್ ಚಿಪ್
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
சிம்ப்ளக்ஸ்,ಸಿಂಪ್ಲೆಕ್ಸ್
எளிய முனை,ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್
உருவகப்படுத்துதல்,ಸಿಮ್ಯುಲೇಶನ್
சிமுலேட்டர்,ಸಿಮ್ಯುಲೇಟರ್
ஒரே நேரத்தில்,ಏಕಕಾಲಿಕ
ஒரே நேரத்தில் செயலாக்கம்,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
சிங்கிள்டன்,ಸಿಂಗಲ್ಟನ್
தள உரிமம்,ಸೈಟ್ ಪರವಾನಗಿ
அளவு,ಗಾತ್ರ
அளவிடுதல்,ಗಾತ್ರ
வரைதல்,ಸ್ಕೆಚಿಂಗ್
தவிர்க்கவும்,ಬಿಟ್ಟುಬಿಡಿ
ஸ்கிப்பிங்,ಸ್ಕಿಪ್ಪಿಂಗ್
ஸ்லாஷ்,ಸ್ಲ್ಯಾಷ್
அடிமை கணினி,ಗುಲಾಮ ಕಂಪ್ಯೂಟರ್
நெகிழ் சாளர நெறிமுறை,ಸ್ಲೈಡಿಂಗ್ ವಿಂಡೋ ಪ್ರೋಟೋಕಾಲ್
நழுவும்,ಸ್ಲಿಪ್
ஸ்லாட்,ಸ್ಲಾಟ್
சிறிய கணினி அமைப்பு இடைமுகம் (SCSI),ಸಣ್ಣ ಕಂಪ್ಯೂಟರ್ ಸಿಸ್ಟಮ್ ಇಂಟರ್ಫೇಸ್ (SCSI)
ஸ்மார்ட் கார்டு,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
நத்தை அஞ்சல்,ನಿಧಾನ ಅಂಚೆ
ஸ்னாப்ஷாட்,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
மென்மையான கணினி,ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್
மென்மையான நகல்,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
மென்மையான எழுத்துரு,ಮೃದುವಾದ ಫಾಂಟ್
மென்பொருள்,ಸಾಫ್ಟ್ವೇರ್
மென்பொருள் பொறியியல்,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
மென்பொருள் உரிமம்,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
மென்பொருள் திருட்டு,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
ஸ்பெக்ட்ரம்,ಸ್ಪೆಕ್ಟ್ರಮ್
சுழல்,ಸುರುಳಿಯಾಕಾರದ
விரிதாள்,ಸ್ಪ್ರೆಡ್ಶೀಟ್
தரநிலை,ಪ್ರಮಾಣಿತ
நிலையான பொதுவான மார்க்அப் மொழி (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (SGML)
தரப்படுத்தல்,ಪ್ರಮಾಣೀಕರಣ
காத்திருப்பு நேரம்,ಸ್ಟ್ಯಾಂಡ್ಬೈ ಸಮಯ
நட்சத்திரம் LAN,ಸ್ಟಾರ್ LAN
நட்சத்திர இடவியல்,ನಕ್ಷತ್ರ ಸ್ಥಳಶಾಸ್ತ್ರ
தொடக்க பிட்,ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್
பட்டினி,ಹಸಿವು
நிலையான நினைவகம்&#39;,ಸ್ಥಿರ ಸ್ಮರಣೆ&#39;
நிலை சேனல்,ಸ್ಥಿತಿ ಚಾನಲ್
படி அளவு,ಹಂತದ ಗಾತ್ರ
நிறுத்த மற்றும் காத்திரு நெறிமுறை,ನಿಲ್ಲಿಸಿ ಮತ್ತು ಕಾಯಿರಿ ಪ್ರೋಟೋಕಾಲ್
நிறுத்த குறியீடு,ಸ್ಟಾಪ್ ಕೋಡ್
நிறுத்த விசை,ಸ್ಟಾಪ್ ಕೀ
சேமிப்புத்திறன்,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
சேமிக்கப்பட்ட நிரல்,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
சரம் தரவு,ಸ್ಟ್ರಿಂಗ್ ಡೇಟಾ
கட்டமைக்கப்பட்ட குறியீட்டு முறை,ರಚನಾತ್ಮಕ ಕೋಡಿಂಗ್
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
நடை தாள்,ಶೈಲಿ ಹಾಳೆ
துணை அடைவு,ಉಪ ಡೈರೆಕ್ಟರಿ
சப்நெட்,ಸಬ್ನೆಟ್
துணை மரம்,ಉಪವೃಕ್ಷ
சுருக்கம்,ಸಾರಾಂಶ
சூப்பர் கணினி,ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್
சூப்பர் கம்ப்யூட்டிங்,ಸೂಪರ್ ಕಂಪ್ಯೂಟಿಂಗ್
சூப்பர் சாவி,ಸೂಪರ್ ಕೀ
சூப்பர் பயனர்,ಸೂಪರ್ ಬಳಕೆದಾರ
மேற்பார்வை கற்றல்,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
ஆதரவு சிப்,ಬೆಂಬಲ ಚಿಪ್
சர்ஃப்,ಸರ್ಫ್
உலாவல்,ಸರ್ಫಿಂಗ್
இடமாற்று,ಸ್ವ್ಯಾಪ್ ಮಾಡಿ
இடமாற்றம்,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
மாற்றிக்கொள்,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
இடமாற்றம்,ವಿನಿಮಯ
நெட்வொர்க் மாறியது,ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್
மாறுகிறது,ಸ್ವಿಚಿಂಗ್
மாறுதல் கோட்பாடு,ಸ್ವಿಚಿಂಗ್ ಸಿದ್ಧಾಂತ
குறியீட்டு நிரலாக்கம்,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ஒத்திசைவு,ಸಿಂಕ್ರೊನೈಸೇಶನ್
சின்க்ரோனைசர்,ಸಿಂಕ್ರೊನೈಸರ್
ஒத்திசைவானது,ಸಿಂಕ್ರೊನಸ್
ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH),ಸಿಂಕ್ರೊನಸ್ ಡಿಜಿಟಲ್ ಶ್ರೇಣಿ ವ್ಯವಸ್ಥೆ (SDH)
தொடரியல் பகுப்பாய்வு,ಸಿಂಟ್ಯಾಕ್ಸ್ ವಿಶ್ಲೇಷಣೆ
அமைப்பு பகுப்பாய்வு,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
கணினி பொறியியல்,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
கணினி ஹேக்கர்,ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್
கணினி ஒருங்கிணைப்பான்,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
கணினி பதிவு,ಸಿಸ್ಟಮ್ ಲಾಗ್
அமைப்பு முகமூடி,ಸಿಸ್ಟಮ್ ಮಾಸ್ಕ್
கணினி நெட்வொர்க் கட்டமைப்பு (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್ (SNA)
கணினி நிரலாளர்,ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್
கணினி மறுதொடக்கம்,ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭಿಸಿ
கணினி பணிநிறுத்தம்,ಸಿಸ್ಟಮ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
அமைப்பு சோதனை,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
அமைப்பு பயன்பாடு,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
முறையான குறியீடு,ವ್ಯವಸ್ಥಿತ ಕೋಡ್
tab கட்டளை,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
மேசை,ಟೇಬಲ್
மேஜை மேலே பார்க்கவும்,ಟೇಬಲ್ ಮೇಲಕ್ಕೆ ನೋಡಿ
அட்டவணை இடம்,ಟೇಬಲ್ ಸ್ಪೇಸ್
டேப்லெட்,ಟ್ಯಾಬ್ಲೆಟ್
அட்டவணை வரிசை,ಕೋಷ್ಟಕ ರಚನೆ
அட்டவணை செயல்பாடு,ಕೋಷ್ಟಕ ಕಾರ್ಯ
குறியிடப்பட்ட கட்டிடக்கலை,ಟ್ಯಾಗ್ ಮಾಡಲಾದ ವಾಸ್ತುಶಿಲ್ಪ
குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF),ಟ್ಯಾಗ್ ಮಾಡಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ಯಾಟ್ (TIFF)
தண்டம் அமைப்பு,ಟಂಡಮ್ ವ್ಯವಸ್ಥೆ
டேப் அடர்த்தி,ಟೇಪ್ ಸಾಂದ್ರತೆ
நாடா முகமூடி,ಟೇಪ್ ಮುಖವಾಡ
தார் கோப்பு,ಟಾರ್ ಫೈಲ್
பணி,ಕಾರ್ಯ
பணிப்பட்டி,ಟಾಸ್ಕ್ ಬಾರ್
பணி திட்டமிடுபவர்,ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ
TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்),TCP/IP (ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್)
கிழித்தல் செயல்பாடு,ಹರಿದು ಹಾಕುವ ಕಾರ್ಯಾಚರಣೆ
தொலை தொடர்பு,ಟೆಲಿಕಾಂ
தொலைத்தொடர்பு,ದೂರಸಂಪರ್ಕ
தொலைதொடர்பு,ಟೆಲಿಕಾನ್ಫರೆನ್ಸ್
டெலி கான்பரன்சிங்,ಟೆಲಿಕಾನ್ಫರೆನ್ಸಿಂಗ್
தந்தி,ಟೆಲಿಗ್ರಾಫಿ
டெலிமெட்ரி,ಟೆಲಿಮೆಟ್ರಿ
தொலைபேசி,ದೂರವಾಣಿ
டெலிபோனி,ಟೆಲಿಫೋನಿ
டெலி பிரிண்டர்,ಟೆಲಿಪ್ರಿಂಟರ್
டெலிபிராசசிங்,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
தொலைக்காட்சி,ದೂರದರ್ಶನ
டெலக்ஸ்,ಟೆಲೆಕ್ಸ್
டெல்நெட்,ಟೆಲ್ನೆಟ್
வெப்ப நிலை,ತಾಪಮಾನ
டெம்ப்ளேட்,ಟೆಂಪ್ಲೇಟ್
பத்து இன் நிரப்பு,ಹತ್ತರ ಪೂರಕ
டெரா பைட்,ಟೆರಾ ಬೈಟ್
தேரா தோல்விகள்,ಟೆರಾ ಫ್ಲಾಪ್ಸ್
டெர்மினல் கர்சர்,ಟರ್ಮಿನಲ್ ಕರ್ಸರ್
முனைய முனை,ಟರ್ಮಿನಲ್ ನೋಡ್
முனைய சாளரம்,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
முடித்தல்,ಮುಕ್ತಾಯ
மும்முனை,ತ್ರಯಾತ್ಮಕ
மும்மை செயல்பாடு,ತ್ರಯಾತ್ಮಕ ಕಾರ್ಯಾಚರಣೆ
சோதனை,ಪರೀಕ್ಷೆ
சோதனை கவரேஜ்,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
சோதனை ஓட்டம்,ಪರೀಕ್ಷಾ ಓಟ
சோதனை-தரவு,ಪರೀಕ್ಷಾ ಡೇಟಾ
உரை,ಪಠ್ಯ
உரை பெட்டி,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
உரை கர்சர்,ಪಠ್ಯ ಕರ್ಸರ್
உரை திருத்தி,ಪಠ್ಯ ಸಂಪಾದಕ
உரை கோப்பு,ಪಠ್ಯ ಫೈಲ್
உரை முறை,ಪಠ್ಯ ಮೋಡ್
உரை செயலாக்கம்,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
உரையிலிருந்து பேச்சு (TTS),ಪಠ್ಯದಿಂದ ಭಾಷಣಕ್ಕೆ (TTS)
அமைப்பு மேப்பிங்,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
டி-ஃபிளிப்-ஃப்ளாப்,ಟಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
வெப்ப அச்சுப்பொறி,ಉಷ್ಣ ಮುದ್ರಕ
மெல்லிய பட நினைவகம்,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಮೆಮೊರಿ
மெல்லிய பட டிரான்சிஸ்டர்,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
அடித்தல்,ಥಳಿಸುವುದು
நூல்,ಎಳೆ
திரித்தல்,ಥ್ರೆಡಿಂಗ್
மூன்று அடுக்கு நெட்வொர்க்,ಮೂರು ಹಂತದ ಜಾಲ
உற்பத்தி,ಥ್ರೋಪುಟ್
நேரம் சிக்கலானது,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்),ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
கால அளவு,ಕಾಲಮಿತಿಯೊಳಗೆ
கால அளவு,ಕಾಲಮಿತಿಯೊಳಗೆ
கால இயந்திரம்,ಸಮಯ ಯಂತ್ರ
நேரம் முடிந்தது,ಸಮಯ ಮೀರಿದೆ
நேர அளவீடு,ಸಮಯದ ಪ್ರಮಾಣೀಕರಣ
