Bengali,Malayalam
stephon- টুল,സ്റ്റെഫോൺ-ടൂൾ
stephon- ধ্রুবক,സ്റ്റെഫൺ-കോൺസ്റ്റന്റ്
stephan-law,സ്റ്റെഫാൻ-നിയമം
স্টেইনমেটজ সহগ,steinmetz ഗുണകം
নাক্ষত্রিক,നക്ഷത്രം
নাক্ষত্রিক লঞ্চ,നക്ഷത്ര വിക്ഷേപണം
নাক্ষত্রিক রচনা,നക്ഷത്ര രചന
নাক্ষত্রিক ঘনত্ব,നക്ഷത്ര സാന്ദ്രത
"নাক্ষত্রিক গতিবিদ্যা, নাক্ষত্রিক গতিবিদ্যা","സ്റ്റെല്ലാർ ഡൈനാമിക്സ്, സ്റ്റെല്ലാർ ഡൈനാമിക്സ്"
নাক্ষত্রিক সমাবেশ,നക്ഷത്രയോഗം
নাক্ষত্রিক শক্তি,നക്ഷത്ര ഊർജ്ജം
নাক্ষত্রিক বৃদ্ধি,നക്ഷത്ര വളർച്ച
নাক্ষত্রিক ইন্টারফেরোমিটার,നക്ഷത്ര ഇന്റർഫെറോമീറ്റർ
তারের পথ,കേബിൾവേ
নাক্ষত্রিক গতিবিদ্যা,നക്ഷത്ര ഗതിവിജ്ഞാനം
নাক্ষত্রিক তেজ,നക്ഷത്ര തിളക്കം
নাক্ষত্রিক চৌম্বক ক্ষেত্র,നക്ഷത്ര കാന്തികക്ഷേത്രം
নাক্ষত্রিক আভা,നക്ഷത്ര തിളക്കം
নাক্ষত্রিক মানচিত্র তারার মানচিত্র,നക്ഷത്ര ഭൂപടം നക്ഷത്ര ഭൂപടം
নাক্ষত্রিক ব্যাপার,നക്ഷത്ര ദ്രവ്യം
নাক্ষত্রিক মডেল,നക്ഷത്ര മാതൃക
নাক্ষত্রিক অস্বচ্ছতা,നക്ഷത്ര അതാര്യത
নাক্ষত্রিক প্যারালাক্স,നക്ഷത്ര പാരലാക്സ്
নাক্ষত্রিক ফটোমেট্রি,നക്ഷത്ര ഫോട്ടോമെട്രി
নাক্ষত্রিক স্থান,നക്ഷത്ര ഇടം
নাক্ষত্রিক ব্যাসার্ধ,നക്ഷത്ര ആരം
নাক্ষত্রিক ঘূর্ণন,നക്ഷത്ര ഭ്രമണം
নাক্ষত্রিক বর্ণালী,നക്ഷത്ര സ്പെക്ട്രം
নাক্ষত্রিক গঠন,നക്ഷത്ര ഘടന
নাক্ষত্রিক শরীর,നക്ഷത്ര ശരീരം
নাক্ষত্রিক তাপ,നക്ഷത്ര ചൂട്
নাক্ষত্রিক বিশ্ব,നക്ഷത്ര ലോകം
নাক্ষত্রিক,നക്ഷത്രക്കാരൻ
স্ক্যানিং ট্রান্সমিশন ইলেক্ট্রন মাইক্রোস্কোপ,ട്രാൻസ്മിഷൻ ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ് സ്കാനിംഗ്
খোলা লাঠি সংশোধন,തുറന്ന വടിയുടെ ഭേദഗതി
"থার্মোমিটার টিউব, থার্মোমিটার টিউব","തെർമോമീറ്റർ ട്യൂബ്, തെർമോമീറ്റർ ട്യൂബ്"
"ধাপ, ধাপ, ধাপ, ধাপ","പടി, പടി, പടി, പടി"
পোস্ট attenuator,പോസ്റ്റ് അറ്റൻവേറ്റർ
ধাপে ধাপে গণনা,ഘട്ടം ഘട്ടമായുള്ള കണക്കുകൂട്ടൽ
অনুক্রমিক পদ্ধতি,തുടർച്ചയായ രീതി
"স্টেপিং ট্রান্সফরমার, স্টেপিং ট্রান্সফরমার","സ്റ്റെപ്പിംഗ് ട്രാൻസ്ഫോർമർ, സ്റ്റെപ്പിംഗ് ട്രാൻസ്ഫോർമർ"
ধাপ ফাংশন,ഘട്ടം പ്രവർത്തനം
গ্রেডেশন নিয়ম গ্রেডেশন নিয়ম,ഗ്രേഡേഷൻ റൂൾ ഗ്രേഡേഷൻ റൂൾ
স্টেপ রিড ডায়োড,സ്റ്റെപ്പ് റീഡ് ഡയോഡ്
সিঁড়ি রিলে,സ്റ്റെയർ റിലേ
একেলন রকেট,എച്ചലോൺ റോക്കറ്റ്
পোস্ট ডিভিশন বোর্ড,പോസ്റ്റ് ഡിവിഷൻ ബോർഡ്
পোস্ট সাইন,പോസ്റ്റ് അടയാളം
উচ্চতা অনুপাত,എലവേഷൻ അനുപാതം
"স্টেপ আপ ট্রান্সফরমার, উচ্চ ক্ষমতাসম্পন্ন ট্রান্সফরমার","സ്റ്റെപ്പ് അപ്പ് ട്രാൻസ്ഫോർമർ, ഉയർന്ന പവർ ട്രാൻസ്ഫോർമർ"
ধাপ ভোল্টেজ,സ്റ്റെപ്പ് വോൾട്ടേജ്
ধাপ তরঙ্গ,സ്റ്റെപ്പ് വേവ്
স্টার্ন-পিরানি গেজ,അമര-പിരാനി ഗേജ്
স্টেরেডিয়ান,സ്റ്റെറാഡിയൻ
বিকিরণ নির্গততা,റേഡിയേഷൻ എമിസിവിറ്റി
সোজা নল,നേരായ പൈപ്പ്
"স্টেরিও, স্টেরিওস্কোপিক","സ്റ്റീരിയോ, സ്റ്റീരിയോസ്കോപ്പിക്"
"স্টেরিও অ্যামপ্লিফায়ার, স্টেরিও অ্যামপ্লিফায়ার","സ്റ്റീരിയോ ആംപ്ലിഫയർ, സ്റ്റീരിയോ ആംപ്ലിഫയർ"
"স্টেরিও সম্প্রচার, স্টেরিওস্কোপিক সাউন্ড ট্রান্সমিশন","സ്റ്റീരിയോ ബ്രോഡ്കാസ്റ്റ്, സ്റ്റീരിയോസ്കോപ്പിക് സൗണ്ട് ട്രാൻസ്മിഷൻ"
stereoisomerism,സ്റ്റീരിയോ ഐസോമെറിസം
স্টেরিওস্কোপিক মডেল,സ്റ്റീരിയോസ്കോപ്പിക് മോഡൽ
স্টেরিও দম্পতি,സ്റ്റീരിയോ ദമ്പതികൾ
স্টেরিওস্কোপিক ফটোগ্রাফি,സ്റ്റീരിയോസ്കോപ്പിക് ഫോട്ടോഗ്രാഫി
স্টেরিওস্কোপিক দৃষ্টি,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
স্টেরিওঅটোগ্রাফ,സ്റ്റീരിയോഓട്ടോഗ്രാഫ്
"স্টেরিওস্কোপিক, স্টেরিওস্কোপিক","സ്റ്റീരിയോസ്കോപ്പിക്, സ്റ്റീരിയോസ്കോപ്പിക്"
স্টেরিওস্কোপিক ছন্দ,സ്റ്റീരിയോസ്കോപ്പിക് റിഥം
স্টেরিওস্কোপিক অভিক্ষেপ,സ്റ്റീരിയോസ്കോപ്പിക് പ്രൊജക്ഷൻ
স্টেরিওস্কোপিক রেডিয়াল স্কেল,സ്റ്റീരിയോസ്കോപ്പിക് റേഡിയൽ സ്കെയിൽ
স্টেরিওস্কোপিক অভিক্ষেপ,സ്റ്റീരിയോസ്കോപ്പിക് പ്രൊജക്ഷൻ
স্টেরিওইসোমার,സ്റ്റീരിയോസോമർ
স্টেরিওস্কোপিক আইসোমরফিক ফর্ম,സ്റ്റീരിയോസ്കോപ്പിക് ഐസോമോർഫിക് രൂപം
ত্রিমাত্রিক তত্ত্ব,ത്രിമാന സിദ്ധാന്തം
স্টেরিওমেট্রি,സ്റ്റീരിയോമെട്രി
স্টেরিও সাউন্ড এফেক্ট,സ്റ്റീരിയോ സൗണ്ട് ഇഫക്റ്റുകൾ
স্টেরিও সাউন্ড রেকর্ডিং,സ്റ്റീരിയോ ശബ്ദ റെക്കോർഡിംഗ്
স্টেরিওস্কোপিক শব্দ প্রজনন,സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദ പുനരുൽപാദനം
স্টেরিওস্কোপিক সাউন্ড প্রজেকশন সিস্টেম,സ്റ്റീരിയോസ്കോപ്പിക് സൗണ്ട് പ്രൊജക്ഷൻ സിസ്റ്റം
স্টেরিও সাউন্ড সিস্টেম,സ്റ്റീരിയോ സൗണ്ട് സിസ്റ്റം
স্টেরিওফটোগ্রামমেট্রি,സ്റ്റീരിയോഫോട്ടോഗ്രാംമെട്രി
স্টেরিওস্কোপিক ফটোমিটার,സ്റ്റീരിയോസ്കോപ്പിക് ഫോട്ടോമീറ്റർ
স্টেরিওস্কোপিক দৃষ্টি,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
"স্টেরিওস্কোপ, স্টেরিওস্কোপ","സ്റ്റീരിയോസ്കോപ്പ്, സ്റ്റീരിയോസ്കോപ്പ്"
স্টেরিওস্কোপিক,സ്റ്റീരിയോസ്കോപ്പിക്
স্টেরিও ক্যামেরা,സ്റ്റീരിയോ ക്യാമറ
স্টেরিও উচ্চতা,സ്റ്റീരിയോ ഉയരം
স্টেরিওস্কোপিক ইমেজ,സ്റ്റീരിയോസ്കോപ്പിക് ചിത്രം
স্টেরিওস্কোপিক ছেদ,സ്റ്റീരിയോസ്കോപ്പിക് കവല
স্টেরিওস্কোপিক মাইক্রোস্কোপ,സ്റ്റീരിയോസ്കോപ്പിക് മൈക്രോസ്കോപ്പ്
স্টেরিওস্কোপিক মডেল,സ്റ്റീരിയോസ്കോപ്പിക് മോഡൽ
স্টেরিওস্কোপিক ইন্টারপোলেশন দম্পতি,സ്റ്റീരിയോസ്കോപ്പിക് ഇന്റർപോളേഷൻ ദമ്പതികൾ
স্টেরিওস্কোপিক পরিসীমা,സ്റ്റീരിയോസ്കോപ്പിക് ശ്രേണി
"স্টেরিও রেঞ্জফাইন্ডার, স্টেরিও টেলিস্কোপ","സ്റ്റീരിയോ റേഞ്ച്ഫൈൻഡർ, സ്റ്റീരിയോ ടെലിസ്കോപ്പ്"
"স্টেরিওস্কোপিক টেলিস্কোপ, স্টেরিওস্কোপিক টেলিস্কোপ","സ്റ്റീരിയോസ്കോപ്പിക് ദൂരദർശിനി, സ്റ്റീരിയോസ്കോപ്പിക് ദൂരദർശിനി"
স্টেরিওস্কোপিক টেলিভিশন,സ്റ്റീരിയോസ്കോപ്പിക് ടെലിവിഷൻ
স্টেরিওস্কোপিক দৃষ্টি যন্ত্র,സ്റ്റീരിയോസ്കോപ്പിക് വിഷൻ ഉപകരണം
স্টেরিওস্কোপিক দৃষ্টি,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
লিথোস্ফিয়ার,ലിത്തോസ്ഫിയർ
স্টেরিওস্কোপিক দৃষ্টি,സ്റ്റീരിയോസ്കോപ്പിക് ദർശനം
কড়া রসুন পরীক্ষা,കഠിനമായ വെളുത്തുള്ളി പരീക്ഷണം
কঠোর স্তন্যপান সম্ভাব্য,കഠിനമായ സക്ഷൻ സാധ്യത
কঠোর তত্ত্ব,കടുത്ത സിദ്ധാന്തം
স্টেরিওস্কোপিক মাইক্রোস্কোপ,സ്റ്റീരിയോസ്കോപ്പിക് മൈക്രോസ്കോപ്പ്
সংযুক্তি ক্রিয়া,അറ്റാച്ച്മെന്റ് ക്രിയ
সংযুক্তি সম্ভাবনা,അറ്റാച്ച്മെന്റ് സാധ്യത
সংযুক্তি সম্ভাবনা,അറ്റാച്ച്മെന്റ് പ്രോബബിലിറ്റി
সংযুক্তি সংঘর্ষ,അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി
"অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস","അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്"
"শক্ত, নমনীয়, দৃঢ়, দৃঢ়","കടുപ്പമുള്ള, ഇഴയുന്ന, ഉറച്ച, ഉറച്ച"
দৃঢ় শংসাপত্র,ഉറച്ച സർട്ടിഫിക്കറ്റ്
নমনীয়তা সহগ,മെല്ലെബിലിറ്റി കോഫിഫിഷ്യന്റ്
নমনীয়তা প্রতিক্রিয়া,ഡക്റ്റിലിറ്റി പ്രതികരണം
"বিন্দু, কলঙ্ক","ഡോട്ട്, കളങ്കം"
বিন্দু ফোকাস,ഡോട്ട് ഫോക്കസ്
অ্যাক্রোম্যাটিক স্পেকট্রোগ্রাফ,അക്രോമാറ്റിക് സ്പെക്ട്രോഗ്രാഫ്
পয়েন্ট সিস্টেম,പോയിന്റ് സിസ്റ്റം
নির্দেশ,ചൂണ്ടുപലക
সংকেত সংক্রমণ,സിഗ്നൽ ട്രാൻസ്മിഷൻ
stillb,സ്റ്റിൽബി
"ভাবক, অশোত্র (সম্পাদনা) আচল (v.), স্থাবর দৃশ্য","ഭഭക, അസോത്ര (എഡി.) അചൽ (വി.), അചഞ്ചലമായ കാഴ്ച"
স্থিরচিত্রসমূহ,നിശ്ചല ചിത്രങ്ങൾ
"স্থির ছবি, স্থির ছবি","നിശ്ചല ഫോട്ടോകൾ, നിശ്ചല ഫോട്ടോകൾ"
স্থির ফটোগ্রাফি,നിശ്ചല ഛായാഗ്രഹണം
উত্তেজিত করতে,പ്രകോപിപ്പിക്കാൻ
শাণিত নির্গমন,ഉത്തേജിതമായ ഉദ്വമനം
উদ্দীপক অঞ্চল,ഉത്തേജക മേഖല
উদ্দীপনা,ഉത്തേജനം
উদ্দীপনা,ഉത്തേജനം
"sting, sting","കുത്തുക, കുത്തുക"
স্টার্লিং চক্র,സ്റ്റെർലിംഗ് സൈക്കിൾ
স্টার্লিং-আনুমানিক,സ്റ്റെർലിംഗ്-ഏകദേശം
আলোড়নকারী,ഇളക്കിവിടുന്നവൻ
stirrup,ഇളക്കുക
সম্ভাব্য প্রোগ্রামিং,പ്രോബബിലിസ്റ്റിക് പ്രോഗ്രാമിംഗ്
লগ প্রবাহ বিতরণকারী,ലോഗ് ഫ്ലോ ഡിസ്ട്രിബ്യൂട്ടർ
স্টোইক ধাতু,സ്റ്റോയിക്ക് ലോഹം
সঠিক আনুপাতিকতা সহগ,ശരിയായ ആനുപാതിക ഗുണകം
স্টোক,സ്റ്റോക്ക്
স্টোকস স্থানচ্যুতি,സ്റ്റോക്സ് സ്ഥാനചലനം
স্টোকস ভেক্টর,സ്റ്റോക്സ് വെക്റ്റർ
স্টোকস সমীকরণ,സ്റ്റോക്സ് സമവാക്യം
স্টোকস গুণক,സ്റ്റോക്ക്സ് മൾട്ടിപ്ലയർ
স্টোকস সূত্র,സ്റ്റോക്സ് ഫോർമുല
স্টোকস নিয়ম,സ്റ്റോക്സ് ഭരണം
স্টোকস লাইন,സ്റ്റോക്സ് ലൈൻ
স্টোকস বিক্ষিপ্ত,സ്റ്റോക്സ് ചിതറിത്തെറിക്കുന്നു
স্টোকস উপপাদ্য,സ്റ്റോക്സ് സിദ്ധാന്തം
স্টল,സ്റ്റാൾ
পাথরের তার,കല്ല് വയർ
পাথরের উপপাদ্য,കല്ലിന്റെ സിദ്ധാന്തം
পাথর ভর,കല്ല്-പിണ്ഡം
"limiter, stop","ലിമിറ്റർ, നിർത്തുക"
উন্নয়ন বিরোধী,വികസന വിരുദ്ധൻ
"স্টপ-ক্লক, স্টপ-ক্লক","സ്റ്റോപ്പ്-ക്ലോക്ക്, സ്റ്റോപ്പ്-ക്ലോക്ക്"
উত্তাপ,ഇൻസുലേറ്റഡ്
স্পর্শ খাবার,സ്പർശന വിഭവങ്ങൾ
বিরতি পয়েন্ট,ബ്രേക്ക് പോയിന്റ്
স্ক্রু বন্ধ করুন,സ്റ്റോപ്പ് സ്ക്രൂ
স্টপ সিগন্যাল,സ്റ്റോപ്പ് സിഗ്നൽ
বিরতি,വിശ്രമ സമയം
"জেবি স্টপ ওয়াচ, স্টপ ওয়াচ","JB സ്റ്റോപ്പ് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്"
আনলিমিটেড,അൺലിമിറ്റഡ്
কন্টেনমেন্ট জোন,കണ്ടെയ്ൻമെന്റ് സോൺ
ব্লকিং সমতা,തുല്യത തടയുന്നു
"erectile power, erectile power","ഉദ്ധാരണ ശക്തി, ഉദ്ധാരണ ശക്തി"
সম্ভাব্য থামানো,നിർത്താനുള്ള സാധ്യത
ইরেক্টাইল ক্ষমতা,ഉദ്ധാരണ ശക്തി
ক্রমবর্ধমান প্রোপেলান্ট,ക്യുമുലേറ്റീവ് പ്രൊപ്പല്ലന്റ്
"স্টোরেজ, স্টোরেজ","സംഭരണം, സംഭരണം"
সঞ্চয়কারী ব্যাটারি,അക്യുമുലേറ്റർ ബാറ്ററി
ইমেজ স্টোরেজ টিউব,ഇമേജ് സ്റ്റോറേജ് ട്യൂബ്
ধারণ ক্ষমতা,സംഭരണ ശേഷി
সঞ্চয়কারী কোষ,അക്യുമുലേറ്റർ സെൽ
স্টোরেজ চক্র,സംഭരണ ചക്രം
স্টোরেজ প্রভাব,സംഭരണ പ്രഭാവം
স্টোরেজ দক্ষতা,സംഭരണ കാര്യക്ഷമത
স্টোরেজ অ্যাক্সেস সুইচ,സ്റ്റോറേജ് ആക്സസ് സ്വിച്ച്
q গুণক,q ഗുണിതം
স্টোরেজ অপারেশন,സംഭരണ പ്രവർത്തനം
ক্রমবর্ধমান অনুপাত,സഞ്ചിത അനുപാതം
সঞ্চয়কারী রিং,അക്യുമുലേറ്റർ മോതിരം
স্টোরেজ পছন্দ,സ്റ്റോറേജ് ചോയ്സ്
স্টোরেজ তাপ,സംഭരണ ചൂട്
সঞ্চিত শক্তি,സംഭരിച്ച ഊർജ്ജം
সংরক্ষিত প্রোগ্রাম,സംഭരിച്ച പ്രോഗ്രാം
সংরক্ষিত প্রোগ্রাম কম্পিউটার,സംഭരിച്ച പ്രോഗ്രാം കമ്പ്യൂട്ടർ
স্টর্মার শঙ্কু,സ്റ്റോമർ കോൺ
চুলা,സ്റ്റൌ
অস্থায়ী স্টোরেজ,താൽക്കാലിക സംഭരണം
ভিন্নতা,വ്യത്യാസം
বৈচিত্র্য প্রকৃতি,വ്യതിയാന സ്വഭാവം
"সোজা, সোজা, সরল","നേരായ, നേരായ, ലളിതം"
"সোজা কোর, সোজা কোর","നേരായ കാമ്പ്, നേരായ കാമ്പ്"
সরাসরি যুদ্ধ,നേരിട്ടുള്ള വിമാനം
বীর্যপাত রোগ,സ്ഖലന രോഗം
"সরলরেখা, সরলরেখা, সরলরেখা","നേർരേഖ, നേർരേഖ, നേർരേഖ"
সরল রৈখিক শোষণ,ലളിതമായ രേഖീയ ആഗിരണം
বেগের সরলরেখা বন্টন,വേഗതയുടെ നേർരേഖ വിതരണം
সরলরেখার ফ্লাইট ক্যালকুলেটর,നേർരേഖ ഫ്ലൈറ്റ് കാൽക്കുലേറ്റർ
লাইন সূত্র,ലൈൻ ഫോർമുല
মেরু সোজা সীমানা বর্ণালী,ധ്രുവ നേർ അതിർത്തി സ്പെക്ട്രോഗ്രാഫ്
"সোজা রিসিভার, সোজা রিসিভার","നേരായ റിസീവർ, നേരായ റിസീവർ"
সরলরেখার ফিলামেন্ট,നേർരേഖ ഫിലമെന്റ്
সোজা রান,നേരായ ഓട്ടം
"বিতরণ, স্ট্রেন, বিকৃতি, পার্থক্য, ফিল্টারিং (kr.)","വിതരണം, ബുദ്ധിമുട്ട്, രൂപഭേദം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (kr.)"
বিকৃতি অক্ষ,രൂപഭേദം അക്ഷം
বিকৃতি স্থানচ্যুতি,രൂപഭേദം സ്ഥാനചലനം
বিকৃতি শক্তি,വക്രീകരണ ഊർജ്ജം
স্ট্রেন-এনার্জি-ঘনত্ব-ফাংশন,സ്ട്രെയിൻ-ഊർജ്ജ-സാന്ദ്രത-പ്രവർത്തനം
বিকৃতি-শক্তি ফাংশন,വക്രീകരണം-ഊർജ്ജ പ്രവർത്തനം
স্ফিগমোম্যানোমিটার,സ്ഫിഗ്മോമാനോമീറ്റർ
বিকৃতি,വൈകല്യം
বিকৃতি-আকাশ,വക്രീകരണം-ആകാശം
বিকৃতি-প্রশস্ততা নির্ভরশীল,വക്രീകരണം-വ്യാപ്തി ആശ്രിതത്വം
পার্থক্য নির্দিষ্টতা,വ്യത്യാസത്തിന്റെ പ്രത്യേകത
বিকৃত,വികൃതമാക്കുക
আবর্তিত অ্যান্টেনা,വളഞ്ഞ ആന്റിന
জড়িত তারের,ഇഴചേർന്ന കേബിൾ
গিবরিশ,വിഡ്ഢിത്തം
একত্রিত ম্যাগনেট্রন,കൂട്ടിയോജിപ്പിച്ച മാഗ്നെട്രോൺ
"প্রচলন, সংগ্রহ","രക്തചംക്രമണം, ശേഖരണം"
মবিলাইজেশন ম্যাগনেট্রন,മൊബിലൈസേഷൻ മാഗ്നെട്രോൺ
আইসোথার্ম,ഐസോതെർം
"স্ট্রাটোস্ফিয়ার, স্ট্রাটোস্ফিয়ার","സ്ട്രാറ്റോസ്ഫിയർ, സ്ട്രാറ്റോസ്ഫിയർ"
স্ট্র্যাটোস্ফিয়ারিক পতন,സ്ട്രാറ്റോസ്ഫെറിക് തകർച്ച
স্ট্রাটোস্ফিয়ারিক ফ্লাইট,സ്ട്രാറ്റോസ്ഫെറിക് ഫ്ലൈറ്റ്
স্ট্রাটোস্ফিয়ারিক ওজোন,സ്ട്രാറ്റോസ്ഫെറിക് ഓസോൺ
স্ট্রাটোস্ফিয়ারিক পরিসীমা,സ്ട്രാറ്റോസ്ഫെറിക് പരിധി
অবাঞ্ছিত হোল্ডিং,ആവശ്യമില്ലാത്ത ഹോൾഡിംഗ്
অবাঞ্ছিত আনয়ন,ആവശ്യമില്ലാത്ത ഇൻഡക്ഷൻ
অবাঞ্ছিত আলো,ആവശ്യമില്ലാത്ത വെളിച്ചം
অবাঞ্ছিত চৌম্বক ক্ষেত্র,ആവശ്യമില്ലാത്ത കാന്തികക്ഷേത്രം
অবাঞ্ছিত বিকিরণ,ആവശ്യമില്ലാത്ത വികിരണം
"বিদ্যুতের লাইন, বজ্রপাত","മിന്നൽ രേഖ, മിന്നൽ"
"নদী, স্রোত, স্রোত","നദി, അരുവി, അരുവി"
স্ট্রিম ফাইবার,സ്ട്രീം ഫൈബർ
স্রোত প্রবাহ,സ്ട്രീം ഒഴുക്ക്
স্ট্রিমলাইন,സ്ട്രീംലൈൻ
প্রবাহ খোঁচা,ഒഴുക്ക് ത്രസ്റ്റ്
"প্রবাহ-রেখা, প্রবাহ-রেখা","ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ"
"ক্ষরণ, স্রোতধারা, বর্জ্য","പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം"
ব্যাপন সহগ,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
প্রসারণ বেগ,വ്യാപന പ്രവേഗം
লিনিয়ার অপ্টিমাইজেশান,ലീനിയർ ഒപ്റ്റിമൈസേഷൻ
রৈখিক গতি,രേഖീയ വേഗത
সুবিন্যস্ত,കാര്യക്ഷമമാക്കിയത്
সাবলীল শরীর,ഒഴുക്കുള്ള ശരീരം
স্ট্রিম গতি,സ്ട്രീം വേഗത
আন্ডারলাইন,അടിവരയിടുക
"শক্তি, শক্তি, তীব্রতা, ঘনত্ব","ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത"
স্রোতের শক্তি,നിലവിലെ ശക്തി
দ্বৈত শক্তি,ഇരട്ട ശക്തി
উৎপত্তি শক্তি,ഉത്ഭവ ശക്തി
তরঙ্গের তীব্রতা,തരംഗ തീവ്രത
চাপ,സമ്മർദ്ദം
চাপ বিশ্লেষণ,സമ്മർദ്ദ വിശകലനം
চাপ অক্ষ,സമ്മർദ്ദ അക്ഷം
স্ট্রেস ফ্যাক্টর,സമ്മർദ്ദ ഘടകം
চাপ ঘনত্ব,സമ്മർദ്ദ ഏകാഗ്രത
স্ট্রেস ঘনত্ব ফ্যাক্টর,സമ്മർദ്ദം ഏകാഗ്രത ഘടകം
চাপ ক্ষেত্র,സമ്മർദ്ദ ഫീൽഡ്
স্ট্রেস গ্রেডিয়েন্ট বল,സമ്മർദ്ദ ഗ്രേഡിയന്റ് ഫോഴ്സ്
স্ট্রেস লাইন,സ്ട്രെസ് ലൈൻ
স্ট্রেস অপটিক্যাল সহগ,സ്ട്രെസ് ഒപ്റ്റിക്കൽ കോഫിഫിഷ്യന്റ്
চাপের মাত্রা,സമ്മർദ്ദ നില
স্ট্রেস পয়েন্ট,സമ്മർദ്ദ പോയിന്റ്
চাপ চাপ,സമ്മർദ്ദ സമ്മർദ്ദം
স্ট্রেস ডিফারেনশিয়াল,സ്ട്രെസ് ഡിഫറൻഷ്യൽ
স্ট্রেস-স্ট্রেন-সমীকরণ,സ്ട്രെസ്-സ്ട്രെയിൻ-സമവാക്യം
স্ট্রেস-স্ট্রেন সম্পর্ক,സ്ട്രെസ്-സ്ട്രെയിൻ ബന്ധം
স্ট্রেস ভেক্টর,സമ്മർദ്ദ വെക്റ്റർ
স্ট্রেস-স্ট্রেন ডায়াগ্রাম,സ്ട്രെസ്-സ്ട്രെയിൻ ഡയഗ്രം
চাপ শরীর,സമ്മർദ്ദം ശരീരം
বৃদ্ধি ফ্যাক্টর,വളർച്ചാ ഘടകം
ট্যান মিল,ടാൻ മിൽ
বর্ধিত PPT,വിപുലീകരിച്ച PPT
প্রসার্য কম্পন,ടെൻസൈൽ വൈബ്രേഷൻ
দৃঢ়ভাবে উত্তল পতন ট্র্যাক,ശക്തമായ കുത്തനെയുള്ള ഫാൾ ട്രാക്ക്
আর্ক-অভিনয় সম্ভাবনা,ആർക്ക്-ആക്ടിംഗ് സാധ്യത
"চাপ শুরু ভোল্টেজ, ভালভ শুরু ভোল্টেজ","ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്"
"থ্রেড, থ্রেড, তার, ফিলামেন্ট, কর্ড, স্ট্রিং, স্ট্রিং","ത്രെഡ്, ത്രെഡ്, വയർ, ഫിലമെന്റ്, ചരട്, ചരട്, ചരട്"
দড়ি পুঁতি,കയർ കൊന്ത
ফিলামেন্ট ইলেক্ট্রোমিটার,ഫിലമെന്റ് ഇലക്ട്രോമീറ്റർ
ফিলামেন্ট গ্যালভানোমিটার,ഫിലമെന്റ് ഗാൽവനോമീറ്റർ
স্ট্রিং যন্ত্র,സ്ട്രിംഗ് ഉപകരണം
"ফালা, ফালা, শেভিং, স্ট্রিপিং, স্ট্রিপিং, পিলিং","സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, ഷേവിംഗ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, പീലിംഗ്"
ফলক চার্ট রেকর্ডার,പ്ലാക്ക് ചാർട്ട് റെക്കോർഡർ
ফলক পদ্ধতি,പ്ലാക്ക് രീതി
ফলক যোগাযোগ লাইন,പ്ലാക്ക് ആശയവിനിമയ ലൈൻ
লাইন প্রস্থ,വരയുടെ വീതി
নগ্ন পরমাণু,നഗ്ന ആറ്റം
স্ট্রিপার,സ്ട്രിപ്പർ
"পিলিং, ফ্লেকিং, শেভিং, স্ট্রিপিং","പുറംതൊലി, അടരുകളായി, ഷേവിംഗ്, സ്ട്രിപ്പിംഗ്"
নগ্ন মাধ্যম,നഗ്ന മാധ്യമം
নগ্ন অপারেশন,നഗ്ന പ്രവർത്തനം
শোষণ প্রতিক্রিয়া,ആഗിരണം പ്രതികരണം
অনুরণিত নাড়ি,അനുരണന പൾസ്
স্ট্রোবোস্কোপ,സ്ട്രോബോസ്കോപ്പ്
স্ট্রোবোস্কোপি বৃত্ত,സ്ട്രോബോസ്കോപ്പി സർക്കിൾ
স্ট্রোবোস্কোপি স্পার,സ്ട്രോബോസ്കോപ്പി സ്പർ
স্ট্রোবোস্কোপি আলোকসজ্জা,സ്ട്രോബോസ്കോപ്പി പ്രകാശം
স্ট্রোবোস্কোপি পদ্ধতি,സ്ട്രോബോസ്കോപ്പി രീതി
স্ট্রোবোস্কোপি ইউনিট,സ്ട്രോബോസ്കോപ്പി യൂണിറ്റ്
স্ট্রোক,സ്ട്രോക്ക്
