Malayalam,Telugu
ടെറിഡോ,టెరెడో
ടെർമിനൽ മുകുളം,టెర్మినల్ బడ్
അവസാനിപ്പിക്കല്,ముగింపు
അവസാനിപ്പിക്കൽ കോഡൺ,ముగింపు కోడాన్
ടെർപഞ്ച്,టెర్పెన్
ഭൗചര്യത,భూసంబంధమైన
ഭൗമശാസ്ത്ര സമൂഹം,భూగోళ సంఘం
ഭൗതികമായ പ്ലാന്റ്,భూగోళ మొక్క
ടെറസ്ട്രിയൽ കശേരുക്കൾ,భూగోళ సకశేరుకాలు
ബംഗാളിന്റെ ഭീകരത,బెంగాల్ భీభత్సం
മൂന്നാർതി,తృతీయ
മൂന്നാമത്തെ സെൽ മതിൽ,తృతీయ సెల్ గోడ
മൂന്നാമത്തെ കാലയളവ്,తృతీయ కాలం
ടെസ്റ്റ് ക്രോസ്,టెస్ట్ క్రాస్
പരീക്ഷണ,టెస్టా
ടെസ്റ്റോസ്റ്റിറോൺ,టెస్టోస్టెరాన్
ടെസ്റ്റിക്കുലാർ ലോബുൾ,వృషణ లోబుల్
ടെസ്റ്റിസ്,వృషణాలు
ടെസ്റ്റുഡോ,టెస్టూడో
ടെറ്റനസ് ടോക്സിൻ,టెటానస్ టాక్సిన్
ടെറ്റണി,టెటనీ
ടെട്രാസിക്ലിൻ,టెట్రాసైక్లిన్
ടെട്രാട്,టెట్రాడ్
ടെട്രാമർ,టెట్రామర్
ടെട്രാവൈസ്,Tetramerous
തലമിഫ്ലോറേ,థాలమిఫ్లోరా
തലലമസ്,థాలమస్
തലോഡ് ബോഡി,థల్లోయిడ్ బాడీ
തലോഫൈറ്റ,థల్లోఫైటా
തള്ളുസ്,థాలస్
ഇറ്റ്ച്ചിംഗ് മെറ്റീരിയൽ,Theching materition
തക്കൽ സെൽ,థెకల్ సెల్
തെക്കോഡോണ്ട്,థికోడాంట్
ജെർംപ്ലാസ്മിയുടെ സിദ്ധാന്തം,జెర్మ్ప్లాజమ్ సిద్ధాంతం
അവകാശത്തിന്റെ സിദ്ധാന്തം,వారసత్వ సిద్ధాంతం
സ്വാഭാവിക തിരഞ്ഞെടുപ്പിന്റെ സിദ്ധാന്തം,సహజ ఎంపిక
പാംഗിനസിസ് സിദ്ധാന്തം,పాంగెనెసిస్ సిద్ధాంతం
ഉപയോഗത്തിന്റെ ഉപയോഗത്തിന്റെയും അപകടങ്ങളുടെയും സിദ്ധാന്തം,అవయవపు వినియోగ మరియు వాడుక
ചികിത്സാ ജീൻ,చికిత్సా జన్యువు
ചികിത്സാപരമായി,చికిత్సాత్మకంగా
താപ മലിനീകരണം,ఉష్ణ కాలుష్యం
താപ നിയന്ത്രണം,ఉష్ణ నియంత్రణ
താപ സ്ട്രിഫിക്കേഷൻ,థర్మల్ స్ట్రాటిఫికేషన్
തെർമോസിഡോഫിൽ,థర్మోయాసిడోఫైల్
തെർമോക്ലൈൻ,థర్మోక్లైన్
തെർമോക്ലൈൻ,థర్మోక్లైన్
തെർമോഡൈമിക്,థర్మోడైనమిక్
തെർമോനാസ്റ്റി,థర్మోనాస్టీ
തെർമോ ന്യൂക്ലിയർ സ്ഫോടനം,థర్మోన్యూక్లియర్ పేలుడు
തെർമോറിയോഡറിസം,థర్మోపెరియోడిజం
തെർമോറെസെപ്റ്റർ,థర్మోరెసెప్టర్
തെർമോർഗലേഷൻ,థర్మోర్గ్యులేషన్
തെർമോസ്റ്റാബെ,థర్మోస్టాబ్
തെർമോസ്റ്റ്ജ്,థర్మోస్టేట్
തെർമോടാക്സിസ്,థర్మోటాక్సిస్
തെർമസ് അക്വാട്ടിഎസിസ്,థర్మస్ ఆక్వాటికస్
നേർത്ത സെഗ്മെന്റ്,సన్నని విభాగం
തിയോബാസിലസ്,థియోబాసిల్లస్
തൊറാസിക് അയോർട്ട,థొరాసిక్ బృహద్ధమని
തൊറാസിക് അറ,థొరాసిక్ కుహరం
തൊരേസിക് ഗാംഗ്ലിയ,థొరాసిక్ గాంగ్లియా
തൊറാസിക് സെഗ്മെന്റ്,థొరాసిక్ విభాగం
തൊറാസിക് കശേരു,థొరాసిక్ వెన్నుపూస
തോറാക്കോലമ്പർ l ട്ട്ഫ്ലോ,థొరాకొలంబర్ low ట్‌ఫ్లో
തോറാക്കോലമ്പർ പ്രദേശം,థొరాకొలంబర్ ప్రాంతం
തോറാക്സ്,థొరాక్స్
മുള്ള്,ముల్లు
ത്രിമാന ഘടന,త్రిమితీయ నిర్మాణం
പരിധി ഉത്തേജനം,ప్రవేశ ఉద్దీపన
ത്രോംബോസിടെ,థ్రోంబోసైట్
ത്രോംബോപ്ലാസ്റ്റിൻ,త్రోంబోప్లాస్టిన్
ത്രോംബോസിസ്,థ్రోంబోసిస్
തൈലാസിനസ്,థైలాసినస్
തൈലകോയിഡ്,థైలాకోయిడ్
തൈലകോയിഡ് മെംബ്രൺ,థైలాకోయిడ్ పొర
തൈരിൻ,థైమిన్
തൈമോസിൻ,థైమోసిన్
തൈമസ്,థైమస్
തൈറോകൽസിറ്റോണിൻ,థైరోకాల్సిటోనిన్
തൈറോയ്ഡ് ഫോളിക്കിൾ,థైరాయిడ్ ఫోలికల్
തൈറോയ്ഡ് ഗ്രന്ഥി,థైరాయిడ్ గ్రంథి
തൈറോയ്ഡ് ഗ്രന്ഥി അടിമരമാണ്,థైరాయిడ్ గ్రంథి హార్మోన్
തൈറോയ്ഡ് ഹോർമോൺ,థైరాయిడ్ హార్మోన్
തൈറോയ്ഡ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (ടിഎസ്എച്ച്),థైరాయిడ్ స్టిమ్యులేటింగ్ హార్మోన్ (TSH)
തൈറോഫ്രോപ്പ്,థైరోట్రోఫ్
തൈറോട്രോപിൻ ഹോർമോൺ പുറത്തിറക്കുന്നു (TRH),థైరోట్రోపిన్ విడుదల హార్మోన్ (టిఆర్హెచ్)
Ti (ട്യൂമർ നിർത്തുക) പ്ലാസ്മിഡ്,ఇది (కణితి ప్రేరేపించే)
ടിബിയ,టిబియా
ചെള്ള്,టిక్
ടിക്ക് പനി,టిక్ జ్వరం
ടൈഡൽ മാർഷ്,టైడల్ మార్ష్
ടൈഡൽ വോളിയം,టైడల్ వాల్యూమ్
TigELLUM,టిగెల్లమ్
കടുവ പൂച്ച,పులి పిల్లి
ടിനോസ്പോറ,టినోస్పోరా
ടിൻസൽ തരം ഫ്ലാഗെല്ലം,టిన్సెల్ రకం ఫ్లాగెల్లమ్
ചെറിയ ധ്രുവ തന്മാത്ര,చిన్న ధ్రువ అణువు
ടിഷ്യു ലെവൽ,కణజాల స్థాయి
ടിഷ്യു പ്ലാസ്മിനോജൻ ആക്റ്റിവേറ്റർ,టిష్యూ ప్లాస్మినోజెన్ యాక్టివేటర్
ടിഷ്യു ടൈപ്പിംഗ്,కణజాల టైపింగ్
ടി-കൊലയാളി സെൽ,టి-కిల్లర్ సెల్
പേക്കാന്തവള,టోడ్
ടോഡ്സ്റ്റൂൾ,టోడ్‌స్టూల్
പുകയില ബഡ്വർം,పొగాకు బుడ్వార్మ్
പുകയില മൊസൈക്,పొగాకు మొజాయిక్
പുകയില മൊസൈക് വൈറസ് (ടിഎംവി),పొగాకు మొజాయిక్ వైరస్ (టిఎంవి)
കള്ള്,పసిపిల్లలు
കാല്വിരല്,బొటనవేలు
സഹിഷ്ണുത വഹിക്കുന്ന ഇനം,సహన జాతులు
തക്കാളി മൊസൈക് വൈറസ്,టొమాటో మొజాయిక్ వైరస్
നാക്ക്,నాలుక
നാവ് ഒട്ടിക്കൽ,నాలుక అంటుకట్టుట
ടോമോപ്ലാസ്റ്റ്,టోనోప్లాస్ట్
ടോൺസിലുകൾ,టాన్సిల్స్
പല്ല്്,పంటి
പല്ലുള്ള ബയോപ്സി ഫോഴ്സ്പ്,పంటి బయాప్సీ ఫోర్సెప్
മികച്ച മാംസഭോജികൾ,టాప్ కార్నివోర్
മുകളിലെ മണ്ണ്,పై నేల
ഭൂരിശാസ്,స్థలాకృతి
ടോപ്പോയിസോമെറേസ്,టోపోసోమెరేస్
ടോർപിഡോ (ഇലക്ട്രിക് റേ),విద్యుత్ రే)
മൊത്തം ഫെർട്ടിലിറ്റി നിരക്ക്,మొత్తం సంతానోత్పత్తి రేటు
ടോളങ്കിപ്പൻസി,టోటిపోటెన్సీ
വിഷ,విషపూరితం
വിഷ ജൈവ ഉൽപ്പന്നം,టాక్సిక్ బయోలాజికల్ ప్రొడక్ట్
വിഷമായ ഉപാപചയ മാലിന്യങ്ങൾ,విష జీవక్రియ వ్యర్థాలు
വിഷാംശം,విషపూరితం
ടോക്സിൻ,టాక్సిన్
ടോക്സോപ്ലാസ്മ,టాక్సోప్లాస్మా
ഘട്ടം ഘടകം,అతితక్కువ మోతాదు
ലഘുലേഖ,శ్వాసనాళం
ട്രഷീൽ സിസ്റ്റം,ట్రాచల్ సిస్టమ్
ട്രഷൽ ട്യൂബ്,ట్రాచల్ ట్యూబ్
ചതുരയിടല്,ట్రాచీయిడ్
ട്രൂകോഫിറ്റെ,ట్రాచీఫైట్
ട്രേകോളമാര പൂർവ്വികർ,ట్రాచీఫైట్ పూర్వీకులు
പരമ്പരാഗത അഗ്രോഫോറസ്ട്രി സിസ്റ്റം,సాంప్రదాయ అగ్రోఫారెస్ట్రీ వ్యవస్థ
ട്രെജക്ടറി സെപ്പറേറ്റർ,పథం సెపరేటర్
Tranquiliser,ప్రశాంతత
അതിരാധാന,ట్రాన్సామినేస్
ട്രാൻസ് മെംബ്രൺ പമ്പ്,ట్రాన్స్ మెమ్బ్రేన్ పంప్
പരിവർത്തനം,ట్రాన్సామినేషన్
പകരാവസ്ഥ,ట్రాన్స్క్రిప్షన్
ആർഎൻഎ കൈമാറുക,బదిలీ RNA
ട്രാൻസ്ഫോർ,ట్రాన్స్‌ఫ్రిన్
രൂപാന്തരീകരണം,రూపాంతరం
രൂപാന്തരപ്പെടുത്തുന്ന തത്വം,రూపాంతరం చెందుతున్న సూత్రం
സംഗഹദൈവ്,ట్రాన్స్‌జెనిక్
ട്രാൻസ്ജെനിക് വിള,ట్రాన్స్జెనిక్ పంట
ട്രാൻസ്ജെനിക് ജീവി,ట్రాన్స్జెనిక్ జీవి
ട്രാൻസ്ജെനിക് പ്ലാന്റ്,ట్రాన్స్జెనిక్ మొక్క
സംക്രമണ മേഖല,పరివర్తన జోన్
പരിവർത്തനപിത്ലിയം,పరివర్తన ఎపిథీలియం
വിവർത്തനം,అనువాదం
ലവ്യൂട്ട് ട്രാൻസ്ലോക്കേഷൻ,ద్రావకం యొక్క ట్రాన్స్‌లోకేషన్
ട്രാൻസ്മെൻബ്രെൻ പാത,ట్రాన్స్మెంబ్రేన్ మార్గం
ട്രാൻസ്മെൻബ്രെൻ പ്രോട്ടീൻ,ట్రాన్స్మెంబ్రేన్ ప్రోటీన్
പകർച്ച,ప్రసార
പകർച്ച,ప్రసార
ട്രാൻസ്മിഷൻ ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,ట్రాన్స్మిషన్ ఎలక్ట్రాన్ మైక్రోస్కోప్
നാഡി സംയോജിപ്പിന്റെ പ്രക്ഷേപണം,నాడిలో అమరిక
പകറതിന്നു,ట్రాన్స్పిరేషన్
ട്രാൻസിഫറേഷണൽ പുൾ,ట్రాన్స్పిరేషన్ పుల్
വഹിച്ചുകൊണ്ടുപോവുക,రవాణా
പചോതം,మార్పిడి
ട്രാൻസ്പോണ്,ట్రాన్స్‌పోసన్
തിരശ്ചീന ബൈനറി വിഘടനം,విలోమ బైనరీ విచ్ఛిత్తి
തിരശ്ചീന കോളൻ,విలోమ పెద్దప్రేగు
കുടുങ്ങിയ പ്രാണി,చిక్కుకున్న పురుగు
ടാപ്പിംഗ്,ట్రాపింగ్
ആഘാതം,గాయం
ട്രീ ഫേൺ,ట్రీ ఫెర్న్
ട്രീ പല്ലി,ట్రీ బల్లి
വിറയ്ക്കുക,వణుకు
ട്രേപോണിമ പല്ലിഡിയം,ట్రెపోనెమా పాలిడియం
ത്രിയാവസ്ഥ,త్రిభుజం
ട്രയാസിക് കാലഘട്ടം,ట్రయాసిక్ కాలం
ത്രിബൂലസ്,ట్రిబ్యులస్
ട്രൈക്കാർബോക്സിക്ലിക് ആസിഡ് സൈക്കിൾ,ట్రైకార్బాక్సిలిక్ యాసిడ్ చక్రం
ട്രൈക്കാർക്സിന്റെ ബോക്സിലിക് ആസിഡ്,ట్రైకార్బాక్సిలిక్ ఆమ్లం
ട്രിക്കർപെല്ലാറി,ట్రైకార్పెల్లరీ
ത്രിസൈലലാർ,ట్రైసెల్యులర్
ട്രൈക്കോമോണസ് യോനിസ്,ట్రైకోమోనాస్ యోనిలిస్
ത്രിചേര,ట్రైకోడెర్మా
ട്രിച്ചോം,ట్రైకోమ్
ട്രൈക്കോമോണിയാസിസിസ്,ట్రైకోమోనియాసిస్
ട്രൈക്കോഫൈട്ടൺ,ట్రైకోఫైటన్
ത്രികോഡെർമ പോളിസ്പോറം,ట్రైకోడెర్మా పాలిస్పోరం
ത്രിമാസ്പിഡ് വാൽവ്,ట్రైకస్పిడ్ వాల్వ్
ട്രിഡക്സ്,ట్రిడాక్స్
ട്രൈഫോളിയേറ്റ്,ట్రిఫోలియేట్
ട്രിഫോളിയം,ట్రిఫోలియం
ട്രിഫോർക്കേറ്റ്,ట్రిఫర్కాట్
ട്രൈജമിനൽ നാഡി,ట్రిజెమినల్ నరాల
ട്രിഗർ സോൺ,ట్రిగ్గర్ జోన్
ട്രൈഗ്ലിസറൈഡ്,ట్రైగ్లిజరైడ్
ട്രൈഗ്ലിസറൈഡ് മെറ്റബോളിസം,ట్రైగ్లిజరైడ్ జీవక్రియ
ട്രിഗ്നോമെട്രിക് അനുപാതം,ట్రిగ్నోమెట్రిక్ నిష్పత్తి
ത്രിബ്രിഡ്,ట్రైహైబ్రిడ్
ട്രിഹബ്രിഡ് ക്രോസ്,ట్రైహైబ్రిడ్ క్రాస్
ട്രയോഡോത്തിറോണിൻ,Triiodothyronine
ത്രിലോട്ടട്രോൺ,ట్రైలోటోట్రిటన్
തേനീയം,ట్రిమర్
തീനമേ,త్రిమూర్తులు
ട്രിമേത്താലിൻ ഓക്സൈഡ്,ట్రిమెథైలామైన్ ఆక్సైడ్
ത്രിനോമിയൽ നാമകരണം,ట్రినోమియల్ నామకరణం
ട്രിയോണിക്സ്,ట్రియోనిక్స్
ട്രിയോസ്ഫോസ്ഫേറ്റ്,ట్రియోస్ఫాస్ఫేట్
ത്രിവാലിൻ,త్రిపాల్మిటిన్
ഏറ്റുമുട്ടൽ,ట్రిప్
ട്രിൻനെറ്റ് ഇല,ట్రిపిన్నేట్ లీఫ్
രണ്ടിടല്,ట్రిపుల్
ട്രിപ്ലോബ്ലാസ്റ്റിക്,ట్రిప్లోబ్లాస్టిక్
ത്രിസ്മിക്,ట్రిసోమిక్
ܘNITICE,ట్రిటికేల్
ട്രിറ്റികം എസ്റ്റിവം (ഗോതമ്പ്),త్రిథమ్‌తో కూడినది
ട്രിറ്റികം സാറ്റിവം,ట్రిటికం సాటివమ్
ട്രിറ്റികം ടർജിഡം,ట్రిటికం తుర్గిడమ్
ട്രോചന്റർ,ట్రోచాన్టర్
ട്രോകോഫോർ ലാർവ,ట్రోచోఫోర్ లార్వా
ട്രോഫിക് ഘടകം,ట్రోఫిక్ కారకం
ട്രോഫിക് ലെവൽ,ట్రోఫిక్ స్థాయి
ട്രോഫിക് ലെവൽ കാര്യക്ഷമത,ట్రోఫిక్ స్థాయి సామర్థ్యం
ട്രോഫോബ്ലാസ്റ്റ്,ట్రోఫోబ్లాస్ట్
ഉഷ്ണമേഖലാ കാലാവസ്ഥ,ఉష్ణమండలీయ వాతావరణం
ഉഷ്ണമേഖലാ കമ്മ്യൂണിറ്റികൾ,ఉష్ణమండల సంఘాలు
ഉഷ്ണമേഖലാ ഇലപൊൻഡ് ഫോറസ്റ്റ് ബയോം,ఉష్ణమండల ఆకురాల్చే అటవీ బయోమ్
ഉഷ്ണമേഖലാ ഇക്കോസിസ്റ്റം,ఉష్ణమండల పర్యావరణ వ్యవస్థ
ഉഷ്ണമേഖലാ വനം,ఉష్ణ మండల అరణ్యం
ഉഷ്ണമേഖലാ മഴക്കാരുടെ വനം ബയോം,ఉష్ణమండల రెయిన్ ఫారెస్ట్ బయోమ్
ഉഷ്ണമേഖല മഴക്കാട്,ఉష్ణమండల వర్షారణ్యం
ട്രിപ്പോമിയോസിൻ,ట్రోపోమియోసిన్
ട്രിപ്പോനിൻ,ట్రోపోనిన్
ട്രോപോപോസ് (ട്രോപോസ്ഫിയറിന്റെ മുകളിൽ),ట్రోపోపాజ్ (ట్రోపోస్పియర్ పైభాగం)
യഥാർത്ഥ ബ്രീഡിംഗ് ഇനം,నిజమైన సంతానోత్పత్తి రకం
യഥാർത്ഥ കാൻസർ,నిజమైన క్యాన్సర్
ശരിയായ ഫലം,నిజమైన పండు
യഥാർത്ഥ ന്യൂക്ലിയസ്,నిజమైన కేంద్రకం
തുമ്പിക്കൈ,ట్రంక్ ప్రాంతం
തുമ്പിക്കൈ,ట్రంక్ ప్రాంతం
തുന്വികൈ്ക,ట్రంక్
തുന്വികൈ്ക,ట్రంక్
തുന്വികൈ്ക,ట్రంక్
ശ്രമം,ట్రిగాన్
ട്രിപാനോസോമ,ట్రిపనోసోమా
ട്രിപ്സിൻ,ట్రిప్సిన్
ട്രിപ്റ്റോഫാൻ ഓപ്പറേഷൻ,ట్రిప్టోఫాన్ ఒపెరాన్
ട്രിപ്റ്റോഫാൻ,ట్రిప్టోఫాన్
ട്യൂബ് സംസ്കാരം,ట్యూబ్ కల్చర్
ട്യൂബ് സംസ്കാരം,ట్యూబ్ కల్చర్
കിഴങ്ങുവർഗ്ഗ രൂപീകരണം,గడ్డ దినుసు ఏర్పడటం
ട്യൂബർകുലർ റൂട്ട്,ట్యూబర్‌క్యులర్ రూట్
ക്ഷയരോഗമാണ്,క్షయ
Tubero-splundundibuly ന്യൂറോൺ,ట్యూబెరో-ఇన్ఫండిబ్యులర్ న్యూరాన్
തുബറസ്സെ,ట్యూబరస్
ട്യൂബറസ് തരം,ట్యూబరస్ రకం
തിരുവൽഫൈക്സ്,ట్యూబ్‌ఫెక్స్
ട്യൂബുലാർ അവയവം,గొట్టపు అవయవం
ട്യൂബുലാർ റീഫൈപ്ഷൻ,గొట్టపు పునర్విమర్శ
ട്യൂബുലാർ സ്രവണം,గొట్టపు స్రావం
ലഘുലേഖ,గొట్టం
ട്യൂബുലി റെസി,ట్యూబులి రెక్టి
ട്യൂബുലിൻ,ట్యూబులిన్
സിലിയയുടെ ടഫ്റ്റ്,సిలియా యొక్క టఫ్ట్
മുഴ,కణితి
ട്യൂമർ വൈറസിന് കാരണമാകുന്നു,కణితి వైరస్ కలిగిస్తుంది
ട്യൂമർ രൂപീകരിക്കുന്ന ജീൻ,కణితి ఏర్పడే జన్యువు
ട്യൂമർ അടിച്ചമർത്തൽ ജീൻ,కణితి అణచివేత జన్యువు
ട്യൂമർ പ്രൊമോട്ടർ,కణితి ప్రమోటర్
ട്യൂമർ വൈറസ്,కణితి వైరస్
ട്യൂണ മത്സ്യം,ట్యూనా చేప
ടങ്സ്റ്റൺ,టంగ్స్టన్
ടുണ,ట్యూనికా
ടുക്ക ആൽബൂഗിനിയ,ట్యూనికా అల్బుగినియా
ടുക്ക ബാഹ്യ,ట్యూనికా ఎక్స్‌టర్నా
ടുക്ക ചോത്ത,తునికా ఇంటిమా
ടുനാ മീഡിയ,ట్యూనికా మీడియా
ടല് തെയിക്കാറ്റ,తునికాటా
ഇരിയുക,ట్యూనరేట్
ഗ്രൂപ്പ് ട്യൂൺ ചെയ്യുക,ట్యూనరేట్ గ్రూప్
മുന്പാരം,టర్బిడిటీ
തുർജ്ജനമായ,టర్గిడ్
ടർഗോർ മർദ്ദം,టర్గర్ పీడనం
ടർണിന്റെ സിൻഡ്രോം,టర్నర్ సిండ్రోమ్
ടേണിപ്പ് മൊസൈക്ക്,టర్నిప్ మొజాయిక్
ഏറ്റവും വളച്ചൊടിച്ച അസ്റ്റേഴ്സ്,వక్రీకృత ఎస్టివేషన్
വളച്ചൊടിച്ച,వక్రీకృత
രണ്ട് ഡൈമൻഷണൽ ഇലക്ട്രോഫോറെസിസ്,రెండు డైమెన్షనల్ ఎలెక్ట్రోఫోరేసిస్
രണ്ട് രാജ്യ വർഗ്ഗീകരണം,రెండు రాజ్య వర్గీకరణ
ടിംപാനിക് മെംബ്രൺ,టిమ్పానిక్ పొర
ടൈംപാനം,టింపనమ్
ടൈറ്റിസേസി,టైఫేసి
ടൈൽലോസോൾ,టైఫ్లోసోల్
ടൈപ്പ്ഓയ്ഡ്,టైఫాయిడ్
മാതൃകയായ,సాధారణ
സാധാരണ സ്റ്റോമാറ്റൽ പോറെ,సాధారణ స్టోమాటల్ రంధ్రం
Ubiquinol,యుబిక్వినాల్
യുബിസിനോൺ,యుబిక్వినోన్
ഉൽന,ఉల్నా
അൾട്രാ സെറിഫ്യൂജ്,అల్ట్రాసెంట్రిఫ్యూజ్
അൾട്രാസൗണ്ട്,అల్ట్రాసౌండ్
അൾട്രാസൗണ്ട് ജോലി,అల్ట్రాసౌండ్ పని
അൾട്രാസ്ട്രക്ചർ,అల్ట్రాస్ట్రక్చర్
അൾട്രാവയലറ്റ്,అతినీలలోహిత
അൾട്രാവയലറ്റ് റേ,అతినీలలోహిత రే
ഉമ്പ്,అంబెల్
കുടൽ,బొడ్డు తాడు
നിർണാമിക്കേറ്റഡ് energy ർജ്ജം,అన్‌సిమిలేటెడ్ ఎనర్జీ
അൺകെയിലിംഗ്,అన్‌కోయిడ్
പോഷകാഹാരത്തിന് കീഴിൽ,పోషణ కింద
കുറ്റിച്ചെടിയുടെ കീഴിൽ,పొద కింద
ഭൂഗർഭ തണ്ട്,భూగర్భ కాండం
ഭൂഗർഭ സമുദായത്തിന്റെ റൂട്ട്,భూగర్భ ట్యూబరస్ రూట్
നിർബന്ധമില്ലാത്ത തരംഗം,అంచనా వేసిన వేవ్
വ്യക്തമല്ലാത്ത സെൽ,విభిన్నమైన సెల్
തടസ്സമില്ലാത്ത ആവാസവ്യവസ്ഥ,కలవరపడని పర్యావరణ వ్యవస్థ
തീരുമാനിക്കൽ,విడదీయడం
നിർദേശപ്രയോഗം,అన్‌డ్యులేటరీ ఉద్యమం
യൂണിക്കോസ്റ്റിറ്റ്,యునికోస్టేట్
ഏകദിശയുടെ ഒഴുക്ക്,ఏకదిశాత్మక ప్రవాహం
ഏകീകൃത,ఏకీకృత
Unitinucliete,Uninucleate
ഇതിലൈസസ്,ఏకీకృత
ഇതിലൈസസ്,ఏకీకృత
യൂണിപിനിന്നേറ്റ്,యునిపిన్నేట్
അൺലോളാർ ന്യൂറോൺ,యూనిపోలార్ న్యూరాన్
ജനനിര്ണാവര്ക്കുക,యునిపోర్ట్
അനിയേഷപരമായ,యునిసెక్సువల్
ഏകലിംഗ പുഷ്പം,సిన్సిక్సువల్ ఫ్లవర్
പപഞ്ചം,విశ్వం
അൺപോളിറ്റി,పాలినేటెడ్
യോഗ്യതയില്ലാത്ത ക്വാക്ക്,అర్హత లేని క్వాక్
അപര്യാപ്തതയില്ലാത്ത,అసంతృప్త
സംക്ഷിപ്തമായി പ്രദേശം,అనువదించని ప్రాంతం
മുകളിലെ കൈ,పై చేయి
അപ്സ്ട്രീം പ്രോസസ്സിംഗ്,అప్‌స్ట్రీమ్ ప్రాసెసింగ్
വിശപ്പ്,తీసుకోవడం
യുറക്കിൽ,యురాసిల్
യുനാനൈറ്റ്,యురేనైట్
യുലിനയം,యురేనియం
യുറനസ്,యురేనస్
യൂറിയ ചക്രം,యూరియా చక్రం
യുറീമിയ,యురేమియా
ഉന്നമിക് രോഗി,యురేమిక్ రోగి
ഉക്കോടലിലിക്,యూరికోటెలిక్
മൂത്രം,యురేటర్
മൂത്രനാളം,యురేత్రా
ഉറിത്രരറ്റങ്ങൾ,యురేత్రల్ మీటస్
അരുവിപീഡിയ,ఉర్గియా
യൂറിക് ആസിഡ്,యూరిక్ ఆమ్లం
ഉക്കോസ് ഗ്രന്ഥി,యూరికోజ్ గ్రంథి
ഉക്കോടലിലിക്,యూరికోటెలిక్
ഉറിക്കോട്ടിലിസം,యూరికోటెలిజం
മൂത്രം,మూత్రం
ഉറിഫറസ് ട്യൂബുൾ,యురినిఫరస్ గొట్టం
Urinogeenital ducit,యూరినోజెనిటల్ డక్ట్
യൂറിനോ-ജനനേന്ദ്രിയ ഭാഗം,ఉరినో-జననేంద్రియ మార్గం
ഉറുചോർഡാറ്റ,Urochordata
ഉർട്ടിക്ക ഡയറ്റിക്ക,ఉర్టికా డియాటికా
യുസ്റ്റിലാഗോ,ఉస్టిలాగో
ഗർഭാശയ ഗ്രന്ഥി,గర్భాశయ గ్రంథి
ഗർഭാശയ മതിൽ,గర్భాశయ గోడ
ഗര്ഭപാതം,గర్భాశయం
Utricle,Utricle
Utriculaia,యుట్రిక్యులరియా
യുട്രൈൻ സോറോസ,Utrine సెరోసా
ഗോവസൂരിപയോഗം,టీకా
വാക്സിന്,టీకా
വാക്സിന്,టీకా
ശൂന്യത,వాక్యూల్
വാക്വം,వాక్యూమ్
വാഗസ് നാഡി,వాగస్ నరాల
വാലൻസ് ഇലക്ട്രോൺ,వాలెన్స్ ఎలక్ట్రాన్
വാലൻസ് ലെവൽ,వాలెన్స్ స్థాయి
വാണം,వాలైన్
വാല്വേറ്റ്,వాల్వేట్
വാൽവേഷൻ പകെ,వాలెవేట్ ఎస్టివేషన్
വാതില്പ്പലക,వాల్వ్
Vanda,వండా
ബാഷ്പീകരണം,ఆవిరి కారకం
വാനസ്,వారణస్
വേരിയബിൾ നമ്പർ ടാൻഡം ആവർത്തിക്കുക,వేరియబుల్ సంఖ్య టెన్డం రిపీట్
വതാസം,వైవిధ్యం
വതാസം,వైవిధ్యం
വാസ് ഡിഫെറൻസ്,శుక్రవాహిక
വാസ് എഫെറൻസ്,వాస్ ఎఫెరెన్స్
വാസ എക്സെറാന്തിയ,వాసా ఎఫెరెంటియా
വാസ റക്ടീൽ,వాసా రెక్టా
വാഗ്ക്ക മത്ത്ക്ഷണം,వాసా రెక్టే
വാസ്കുലർ ബണ്ടിൽ,వాస్కులర్ బండిల్
വാസ്കുലർ ഗ്രാഫ്റ്റ്,వాస్కులర్ అంటుకట్టుట
വാസ്കുലർ പ്ലാന്റ്,వాస్కులర్ ప్లాంట్
വാസ്കും,వాస్క్యులం
വാസോഡിലിലേഷൻ,వాసోడైలేషన్
നിലവറ,ఖజానా
വാക്സിലറി പകർച്ചവ്യാധി,వాక్సిలరీ ఎస్టివేషన్
വെക്റ്റർ,వెక్టర్
പച്ചക്കറി വിത്ത് എണ്ണ,కూరగాయల విత్తన నూనె
സസ്യങ്ങൾ,వృక్ష సంపద
"തുമ്പില്, ലൈംഗിക വികസനം",ఏపుగా మరియు లైంగిక అభివృద్ధి
തുമ്പില് പ്രചരണം,ఏపుగా ప్రచారం
സസ്യങ്ങളുടെ പുനരുൽപാദനം,ఏపుగా పునరుత్పత్తి
സിര,సిర
സിര,సిరల
വെല്ലെല,వెల్లెలా
വെന കാവ,వెనా కావా
വിയയ്യായി,విషం
വനേസ്,విషం
ദാരം,బిలం
വെൻട്രൽ നാഡി ചരട്,వెంట్రల్ నరాల త్రాడు
വെൻട്രൽ ഉപരിതലം,వెంట్రల్ ఉపరితలం
വെൻട്രിക്കിൾ,జఠరిక
വെൻട്രിക്കുലാർ ഡയസ്റ്റോൾ,వెంట్రిక్యులర్ డయాస్టోల్
വെൻട്രിക്കുലാർ പൂരിപ്പിക്കൽ,వెంట్రిక్యులర్ ఫిల్లింగ్
