Telugu,Hindi
వెన్ను ఎముక,मेरुरज्जु
వెన్నెముక నాడి,मेरु तंत्रिका
వెన్నెముక,"रीढ, मेरुदंड"
వెన్నెముక,शूल
వెన్నెముక,कंटक
వెన్నెముక,अर (परव)
స్పినస్,शूलमय
స్పిన్యూల్,शूलिका
స్పిరాకిల్,श्वासरंध्र
మురి,सर्पिल
స్పిరిల్లినా,स्पाइरिलाइना
స్పిరిలమ్,"सर्पिलाणु, स्पिरिलम"
స్పిరోచేట్,स्पाइरोकीट
స్పిరోజయోరా,स्पाइरोगाइरा
స్పిరులా,स्पाइरुला
స్పిరులినా,स्पाइरुलाइना
ప్లీహము,"तिल्ली, प्लीहा"
స్ప్లైస్ సైట్,संबंधन स्थल
Spliceosome,संबंधनकाय
స్ప్లికింగ్,संबंधन
స్ప్లిట్ జన్యువు (అంతరాయం),विपाटित जीन (अंतरायित)
స్ప్లిటర్,विपाटक
నీటి విభజన,जल का विभाजन
పాడు,"दूषित होना, खराब होना"
స్పోక్,अर
స్పాంజ్,स्पंज
స్పాంజిల్లా,स्पंजिला
స్పాంగిన్,स्पंजिन
స్పాంగోకోయెల్,स्पंजगुहा
మెత్తటి అంగస్తంభన కణజాలం,स्पंजी उत्थानक ऊतक
స్పాంజి టిష్యూ,स्पंजी ऊतक
ఆకస్మిక తరం,स्वतःजनन
ఆకస్మిక మ్యుటేషన్,स्वतःउत्परिवर्तन
జీవితం యొక్క ఆకస్మిక మూలం,स्वतःजीवोद्भव
ఆకస్మిక ప్రతిచర్య,स्वतःअभिक्रिया
స్పూలింగ్,वलनीयन
స్పోరాంగియా,बीजाणुधानी
బీజాంశం,बीजाणु
బీజాంశం మోసే ఆకు,बीजाणुधारी पर्ण
స్పోరోఫిల్,बीजाणुपर्ण
స్పోరోఫైట్,बीजाणु-उद्भिद
స్పోరోపోలెనిన్,स्पोरोपॉलेनिन
స్పోరోజోవాన్,स्पोरोजोआ प्राणी
స్పోరోజోయిట్,बीजाणुज
మచ్చల కుస్కస్,धब्बेदार कस्कस
వసంత కలప,बसंत दारू
స్ప్రూస్,स्प्रूस (पाइसिया स्मिथीआना)
స్పర్,"दलपुट, कंट, शुंडिका, स्पर"
పొలుసుల ఎపిథీలియం,शल्की उपकला
స్క్వాష్,"अपमर्दन, स्क्वास"
స్క్విడ్,स्क्विड
స్క్విల్లా,स्क्विला
స్థిరీకరణ,स्थायीकरण
ఎంపికను స్థిరీకరించడం,स्थायीकारी वरण
మట్టిని స్థిరీకరించడం,मृदास्थिरण
స్టాక్,"चित्ति, चट्टा लगाना"
స్టాక్,स्तंभ
స్టాక్,स्टैक
స్టేజ్ క్లిప్,"मंच क्लिप, स्टेज क्लिप"
స్టెయిన్డ్ స్పెసిమాన్,अभिरंजित प्रतिदर्श
కొమ్మ,वृंत
స్టామెన్,पुंकेसर
స్టామినోడ్,बंध्य पुंकेसर
నిలబడి పంట,खड़ी फसल
నిలబడి ఉన్న రాష్ట్రం,स्थायी स्थिति
స్టేప్స్,"रकाव, स्टेपीज"
స్టెఫిలోకాకస్ ఆల్బస్,स्टैफाइलोकोकस ऐल्बस
స్టార్ ఫిష్,"स्टारफिश, तारामीन"
పిండి,"मंड, स्टार्च"
స్థిరమైన కేంద్రకం,अचल केंद्रक
స్టాటిన్,स्टैटिन
స్టేషన్ దశ,स्थिर प्रावस्था
అదుపు,संतुलन पुटी (संतुलन अंग)
చట్టబద్ధమైన నిషేధం,कानूनी निषेध
నిటారుగా సాంద్రత ప్రవణత,घनत्व अति-प्रवणता
స్టీల్,रंभ
నక్షత్ర గ్యాంగ్లియన్,ताराकार गुच्छिका
నక్షత్ర పరిణామం,तारकीय विकास
మూల కణ,मूल कोशिका
స్టెనోహాలిన్,तनुलवणी
స్టెనోథర్మల్,तनुतापी
స్టెంట్,स्टेन्ट
దశ,"पद, सोपान, चरण"
స్టెప్పీ,स्टेपी
శుభ్రమైన,"निर्जर्म, रोगाणुरहित"
శుభ్రమైన,बंध्य
శుభ్రమైన,अनुर्वर
శుభ్రమైన పరిసర,"निर्जर्म परिवेश, रोगरहित परिवेश"
శుభ్రమైన కార్మికుడు తేనెటీగ,बंध्यकर्मी मधुमक्खी
స్టెరిలైజేషన్,"निर्जर्मीकरण, विसंक्रमण"
స్టెరిలైజేషన్,अनुर्वरीकरण
స్టెరిలైజేషన్,बंध्यीकरण
స్టెర్నమ్,"अधरक, स्टर्नम"
స్టెర్నమ్,उरोस्थि
స్టెరాయిడ్,स्टेरॉयड
స్టెరాయిడ్ హార్మోన్,स्टेरॉयड हॉर्मोन
స్టెరాల్,स्टेरॉल
స్టెరాల్ అణువు,स्टेरॉल अणु
స్టెతస్కోప్,स्टेथोस्कोप
అంటుకునే,अनुलग्नी
గట్టి జుట్టు,दृढ़रोम
కళంకం,वर्तिकाग्र
కళంకం,दृक् बिंदु
కళంకం,पक्ष बिंदु
కళంకం,क्लोम छिद्र (कंचुकी ट्यूनिकेट का)
కళంకం,श्वास छिद्र (वातक का)
ఇప్పటికీ జననం,मृत जन्म
స్టిల్ట్ రూట్,अवस्तंभ मूल
ఉద్దీపన,उद्दीपक
ఉద్దీపన,उद्दीपन
ఉద్దీపన,उद्दीपन
స్టింగ్ రే,"दंश-रे, दंश शंकुश"
స్టింగ్ సెల్,दंशन कोशिका
దుర్వాసన కంపోస్టెన్,दुर्गंधी कंपोस्ट
స్టిపుల్,अनुपर्ण
కదిలించే రకం,विलोड़न प्रकार
స్టాక్,स्कंध
స్టాక్,पशुधन
స్టాక్,प्रभव
స్టోలన్,भूस्तारी
కడుపు,आमाशय
స్టోమాటా,रंध्र
స్టోమాటల్ సాంద్రత,रंध्र सघनता
స్టోమోచార్డాటా,स्टोमोकॉर्ड़ेटा
తుఫాను దశ,"तूफानी प्रावस्था, झंझावात प्रावस्था"
ఆపు,"रोध, अवरोध"
జాతి,प्रभेद
మొక్కలో అనుసరణ యొక్క వ్యూహం,पादप में अनुकूलन के प्रति कार्यनीति
వృక్షసంపద యొక్క స్తరీకరణ,वनस्पति स्तरण
స్ట్రాటిఫైడ్ స్క్వామస్ కెరాటిన్ ఎపిథీలియం,स्तरित शल्की केरेटिनित (शृंगित) उपकला
స్ట్రాటోపాజ్,समताप सीमा
స్ట్రాటో ఆవరణ,समतापमंडल
స్ట్రాటో ఆవరణ,समतापमंडलीय
స్ట్రాటమ్ కార్నియం,"किण स्तर, स्ट्रेटम कॉर्नियम"
స్ట్రాటమ్ జెర్మినటివమ్,अंकुरण स्तर
స్ట్రాటమ్ గ్రాన్యులోసమ్,कणी स्तर
స్ట్రాటమ్ లూసిడమ్,स्वच्छ स्तर
స్ట్రాబెర్రీ,स्ट्रॉबेरी
స్ట్రీమింగ్ కదలిక,प्रवाही गति
స్ట్రెప్టోబాసిల్లస్,स्ट्रेप्टोबेसीलस
స్ట్రెప్టోకోకస్,स्ट्रेप्टोकोकस
స్ట్రెప్టోకోకస్ న్యుమోనియా,स्ट्रेप्टोकोकस न्यूमोनी
స్ట్రెప్టోకినేస్,स्ट्रेप्टोकाइनेस
చారల ప్రదర్శన,रेखित आकृति
స్ట్రైటెడ్ కండరాలు,रेखित पेशी
Striation,"रेखा, धारी"
Striation,रेखांकन
కఠినమైన ఓస్మోరెగ్యులేటర్,पूर्ण परासरण नियामक
స్ట్రిగా,स्ट्राइगा
స్ట్రిప్ పంట,पट्टीदार खेती
స్ట్రోబిలస్,"शंकु, प्रशृंखल, स्ट्रोबिलस"
స్ట్రోమ్ వాటర్,तूफानी जल
స్ట్రోమా,पीठिका
స్ట్రోమల్ టిష్యూ,पीठिकाय ऊतक
బలమైన తగ్గించే ఏజెంట్,प्रबल अपचायक कारक
స్ట్రోంటియం -90,स्ट्रॉन्शियम-90
నిర్మాణ ప్రోటీన్,संरचनात्मक प्रोटीन
ఉనికి కోసం పోరాటం,जीवन-संघर्ष
స్ట్రుతియో,स्ट्रूथियो
స్ట్రైక్నిన్,स्ट्रिकनीन
కుంగిపోయిన పెరుగుదల,वृद्धिरोध
స్టంటింగ్,"स्तंभन, वृद्धिरोध"
శైలి,वर्तिका
శైలి,"शूक, कंटिका"
స్టైలోపోడియం,वर्तिका पाद (वन.)
స్టైలోపోడియం,"शूकपाद, निकटपाद (प्राणी.)"
ఉప వైమానిక సవరణ,भूपृष्ठीय आपरिवर्तन
ఉప సంస్కృతి,उपसंर्वधन
ఉప నేల,अवमृदा
ఉప యూనిట్,उप-एकक
ఉప యూనిట్,उपइकाई
సబ్‌క్లాస్,"उपवर्ग, उपक्लास"
సబ్‌క్లేవియన్ ఆర్టరీ,अधोजत्रुक धमनी
సబ్కటానియస్,अवत्वक्
సబ్‌ఫైబ్రే,उपरेशा
ఆత్మాశ్రయ విధానం,व्यक्तिनिष्ठ उपागम
సబ్లింగ్యువల్ గ్రంథి,अधोजिह्वा-ग्रंथि
సబ్‌మాండిబ్యులర్ గ్యాంగ్లియన్,अवचिबुकीय गुच्छिका
సబ్‌మాండిబ్యులర్ లాలాజల గ్రంథి,अवचिबुकीय लारग्रंथि
మునిగిపోయింది,निमग्न
మునిగిపోయిన ఆకు,निमग्न पत्ती
మునిగిపోవడం,निमज्जन
సబ్‌మెటసెంట్రిక్,उपमध्यकेंद्री
సబ్‌ముకోసా,अधःश्लेष्मिका
సబ్‌ముకోసా,अवश्लेष्मिक झिल्ली
సబ్న్యూరల్ పాత్ర,अधस्तंत्रिका वाहिनी
సబ్‌యోసోఫాగియల్ గ్యాంగ్లియన్,अधोग्रसिका गुच्छिका
ఉప జనాభా,उपसमष्टि
ఉపజాతులు,उपजाति
సబ్‌స్టేజ్ కండెన్సర్,अधोमंच संग्राही
ప్రత్యామ్నాయం,प्रतिस्थापन
సబ్‌స్టోమాటల్ చాంబర్,अधोरंध्री कोष्ठ
సబ్‌స్ట్రేట్-బైండింగ్ సైట్,क्रियाधार बंधन स्थल
ఉపరితలం,क्रियाधार
ఉపరితలం,अवस्तर
సబ్‌స్ట్రాటమ్,"आधार, अधःस्तर"
ఉపఉష్ణమండల,उपोष्ण
సబ్‌టూబ్యూల్,उपनलिका
వరుస అధిక ట్రోఫిక్ స్థాయి,उत्तरोत्तर उच्चतर पोषी स्तर
సక్సినేట్ డీహైడ్రోజినేస్,सक्सिनेट डिहाइड्रोजेनेस
సుక్సినిక్ డీహైడ్రోజినేస్,सक्सीनिक डीहाइड्रोजेनेस
సుక్సినైల్ కోఎంజైమ్,सक्सिनिल सहएंजाइम
సక్యూలెన్స్,गूदेदार प्रकृति
రసంతో,"गूदेदार, मांसलोद्भिद्"
సక్కర్,अंतःभूस्तारी (वन.)
సక్కర్,चूषक (प्राणी.)
సక్కర్ ఫిష్,चूषक मीन
రూట్ పీల్చటం,"चूषक जड़, चूषक मूल"
సుక్రోజ్,सुक्रोस
చక్కెర,"शर्करा, चीनी"
(చిన్న గ్రోవ్),परिखा (छोटी खाँच)
సల్ఫర్,"गंधक, सल्फर"
సల్ఫర్ కణిక,गंधक कणिका
సన్‌హెంప్,सनई
సుందే,सनड्यू
మునిగిపోయిన స్టోమాటా,"गर्तिक रंध, गर्तिक वातरंध्र"
సూర్యరశ్మి,धूप
సూపర్ క్లాస్,अधिवर्ग
సూపర్ కాయిలింగ్,अधिकुंडलन
ఉన్నతమైన మరియు నాసిరకం,ऊर्ध्व और अधो शल्किका
సుపీరియర్ సెరెబెల్లార్ పెడన్కిల్,ऊर्ध्वमस्तिष्क वृंतक
సుపీరియర్ కోలిక్యులస్,"ऊर्ध्व वप्र, ऊर्ध्व कॉलिकुलस"
ఉన్నతమైన ఆడ,अधि मादा
ఉన్నతమైన మగ,अधि नर
సుపీరియర్ మెసెంటెరిక్ గ్యాంగ్లియన్,ऊर्ध्व आंत्रयोजनी गुच्छिका
ఉన్నతమైన అండాశయం,ऊर्ध्ववर्ती अंडाशय
సూపర్నాటెంట్,अधिप्लवी
సూపర్పోస్డ్,अध्यारोपित
సూపర్‌స్క్రిప్ట్,मूर्धाक्षर
సూపర్‌స్క్రిప్ట్,मूर्धांक
సుప్రోసోఫాగియల్ గ్యాంగ్లియన్,अधिग्रसिका गुच्छिका
సుప్రాస్కపులా,अध्यंसफलक
ఉపరితల యాంటిజెన్,पृष्ठ प्रतिजन
ఉపరితలం,पृष्ठ क्षेत्र
ఉపరితల నివాసి,पृष्ठ वासी
ఉపరితల స్టెరిలైజేషన్,सतह निर्जर्मीकरण
శస్త్రచికిత్స,"शल्य-कर्म, शल्य चिकित्सा विज्ञान"
శస్త్రచికిత్స జోక్యం,शल्य अंतःक्षेप
సర్రోగేట్ తల్లి,कोखदायी माँ
మనుగడ,उत्तरजीविता
ససెప్టబిలిటీ,सुग्राहिता
సస్పెన్షన్ సంస్కృతి,निलंबन संवर्ध
సస్పెన్సరీ లిగమెంట్,निलंबन-स्नायु
స్థిరమైన వ్యవసాయం,संधारणीय कृषि
స్థిరమైన అభివృద్ధి,संधारणीय विकास
కుట్టు,सीवन
SVEDBERG యూనిట్,स्वेडबर्ग मात्रक
మింగడం తోక సీతాకోకచిలుక,पुच्छपंख तितली
మింగడం,निगलना
చిత్తడి,अनूप
సమూహ,"दल, वृंद, झुंड"
చెమట,स्वेद
చెమట గ్రంథి,स्वेद ग्रंथि
చెమట,स्वेदन
చెమట,स्वेदलता
తీపి క్లోవర్,स्वीट क्लोवर
స్విస్ చీజ్,स्विस चीज
కత్తి చేప,असिमीन
స్వోర్డ్‌టైల్ చేప,असिपुच्छ मीन
సైకాన్,साइकॉन
సైకోనస్,"अंजीरफल, साइकोनस"
సింబియోంట్,सहजीवी
సహజీవనం,सहजीवी
సహజీవనం,सहजीविता
సహజీవన నత్రజని ఫిక్సర్,सहजीवी नाइट्रोजन यौगिकीकारी
సహజీవన నత్రజని స్థిరీకరణ,सहजीवी नाइट्रोजन यौगिकीकरण
చిహ్నం,प्रतीक
సింబాలిక్,प्रतीकात्मक
సుష్ట,सममित
సానుభూతి,अनुकंपी
సానుభూతి గ్యాంగ్లియన్ గొలుసు,अनुकंपी गुच्छिका शृंखला
సానుభూతి స్పెసియేషన్,समस्थानिक जाति उद्भवन
సింఫిసిస్,संधान
సింప్లాస్మ్,संद्रव्य
సింప్లాస్టిక్ మార్గం,संसुघट्य पथ
సింపోర్ట్,सहगमन
సినాప్సే,अंतर्ग्रथन
సినాప్సిడ్,सिनैप्सिड
సినాప్సిస్,अभिक्रम
సినాప్సిస్,सूत्रयुग्मन
సినాప్టిక్ చీలిక,"अंतर्ग्रथित विदर, अभिक्रमी विदर"
నాన్ జానళ్ళు,"अंतर्ग्रथनी गाँठ, अभिक्रमी गाँठ"
సినాప్టిక్ వెసికిల్,"अंतर्ग्रथनी आशय, अभिक्रमी आशय"
సినాప్టోనెమల్ కాంప్లెక్స్,युग्मसूत्री सम्मिश्र
సింకర్పస్,युक्तांडपी
సిన్సిటియం,बहुकेंद्रकी (वन.)
సిన్సిటియం,संकोशिका (प्राणी.)
సిండ్రోమ్,संलक्षण
సినెకాలజీ,संपारिस्थितिकी
సినర్గిడ్,सहाय कोशिका
సినర్జిస్టిక్,योगवाही
సింగామి,युग्मकसंलयन
సైనోవియల్ కుహరం,"स्रावगुहा, श्लेष्मल गुहा"
సినోవియల్ ద్రవం,श्लेषमल तरल
సంశ్లేషణ,संश्लेषण
సింథటిక్,संश्लेषित
సింథటిక్ పాత్ర,संश्लेषिक लक्षण
సిఫిలిస్,सिफिलिस
సిస్టమాటిక్స్,वर्गीकरण विज्ञान
దైహిక ప్రసరణ,दैहिक परिसंचरण
దైహిక రుగ్మత,दैहिक विकार
సిస్టోల్,प्रकुंचन
టి-సైటోటాక్సిక్ సెల్,T-कोशिकाविष कोशिका
టి-హెల్పర్ సెల్,T-सहायक कोशिका
వ్యూహాత్మక ఉద్యమం,अनुचलन गति
స్పర్శ ఉద్దీపన,स्पर्श उद्दीपक
టాడ్‌పోల్,टेडपोल
టైనియా,टीनिया
టాగెట్స్ పెటులా,टैगेटीज़ पेटुला (गैंदा)
తైచుంగ్ నేటివ్ i,टाइचुंग नेटिव-I
చింతపండు,"इमली, टैमेरिंड"
తమరిక్స్,"झाऊ, टेमेरिक्स"
టాండమ్ రిపీట్,अनुबद्ध पुनरावर्तक
తాండు,तेंदु
టానిన్,टैनिन
రూట్ సిస్టమ్‌ను నొక్కండి,मूसला जड़ तंत्र
టేప్ పురుగు,फीताकृमि
టేపెటమ్,टेपीटम
టాపియోకా,टैपियोका (कसावा)
టరాటోజెన్,विरुपजनक
తారాక్సాకం,टैरक्सकम
టార్సల్,"गुल्फ, टार्सल, गुल्फी"
టార్సియర్ సిమియన్స్,टार्सियर सीमियन्स
టార్సస్,"गुल्फ, टार्सस"
రుచి మొగ్గ,स्वाद कलिका
రుచి రంధ్రం,स्वाद रंध्र
రుచి గ్రాహకం,स्वादग्राही
టాటోమెరిజం,चलावयवता
టాక్సోల్,टैक्सॉल
టాక్సన్,"वर्गक, टैक्सोन"
వర్గీకరణ సమూహం,वर्गिकीय समूह
వర్గీకరణ సోపానక్రమం,वर्गिकीय पदानुक्रम
వర్గీకరణ శాస్త్రవేత్త,वर्गिकीविज्ञ
వర్గీకరణ,वर्गिकी
T-DNA,T-डी.एन.ए.
సాంకేతికం,प्रौद्योगिकी
టెక్టోరియల్ పొర,छादक झिल्ली
టెగ్మెన్,"प्रवार, टेगमेन"
Tegument,अध्यावरण
టీచోయిక్ ఆమ్లం,टीकॉइक अम्ल
టెలిగ్రాఫిక్ సిగ్నల్ ట్రాన్స్మిషన్,तार संकेत संचरण
టెలెన్సెఫలాన్,"उन्मस्तिष्क, टेलेन्सेफैलॉन"
టెలోసెంట్రిక్,अंत्यकेंद्री
టెలోమెర్,अंत्यांश
టెలోఫేస్,अंत्यावस्था
టెలోఫేస్,अंतःखंड
సమశీతోష్ణ,शीतोष्ण
సమశీతోష్ణ బ్రాడ్ లీఫ్ ఫారెస్ట్ బయోమ్,शीतोष्ण पृथुपर्णी वन बायोम
సమశీతోష్ణ శంఖాకార అడవి,शीतोष्ण शंकुवृक्ष वन
సమశీతోష్ణ గడ్డి భూములు,शीतोष्ण घासस्थल
సూదిమందు,शीतोष्ण सूची-पर्ण वन बायोम
ఉష్ణోగ్రత,तापमान
టెంప్లేట్,"टेम्प्लेट, रूपदा"
టెంప్లేట్ DNA,टेम्प्लेट डी.एन.ए.
తాత్కాలిక,शंख
తాత్కాలిక,कालगत
తాత్కాలిక,कालिक संबंध
తాత్కాలిక ఎముక,शंख-अस्थि
తాత్కాలిక లోబ్,शंख पालि
స్నాయువు,कंडरा
టెండ్రిల్,प्रतान
టెన్టకిల్,स्पर्शक
టెరెబెల్లా,टेरेबेला
టెరెడో,टेरिडो
టెర్మినల్ బడ్,अंत्य कली
ముగింపు,समापन
ముగింపు కోడాన్,समापन कोडॉन
టెర్పెన్,टपन
భూసంబంధమైన,"स्थलीय, पार्थिव"
భూగోళ సంఘం,स्थलीय समुदाय
భూగోళ మొక్క,स्थलीय पादप
భూగోళ సకశేరుకాలు,स्थलीय कशेरुकी (प्राणी)
బెంగాల్ భీభత్సం,बंगाल की विभीषिका
తృతీయ,तृतीयक
తృతీయ సెల్ గోడ,तृतीयक कोशिका भित्ति
తృతీయ కాలం,तृतीय कल्प
టెస్ట్ క్రాస్,परीक्षार्थ प्रसंकर
టెస్టా,बीजचोल
టెస్టోస్టెరాన్,टेस्टोस्टेरोन
వృషణ లోబుల్,वृषण पालिका
వృషణాలు,वृषण
టెస్టూడో,टैस्ट्यूडो (टेस्टुडो)
టెటానస్ టాక్సిన్,टिटेनस आविष
టెటనీ,"पेशी-तनाव, अपतानिका"
టెట్రాసైక్లిన్,टैट्रासाइक्लिन
టెట్రాడ్,चतुष्क
టెట్రామర్,"चतुष्टय, चतुष्टयाणु"
Tetramerous,चतुष्टयी
థాలమిఫ్లోరా,थैलेमिफ्लोरी
థాలమస్,पुष्पासन
థల్లోయిడ్ బాడీ,थैलाभ काय
థల్లోఫైటా,थैलोफाइटा
థాలస్,थैलस
Theching materition,छाजन सामग्री
థెకల్ సెల్,प्रावरकी कोशिका
థికోడాంట్,गर्तदंती
జెర్మ్ప్లాజమ్ సిద్ధాంతం,जननद्रव्य सिद्धांत
వారసత్వ సిద్ధాంతం,वंशागति सिद्धांत
సహజ ఎంపిక,प्राकृतिक वरण सिद्धांत
పాంగెనెసిస్ సిద్ధాంతం,पैंजीनवाद
అవయవపు వినియోగ మరియు వాడుక,अंग उपयोग निरुपयोग सिद्धांत
చికిత్సా జన్యువు,चिकित्सीय जीन
చికిత్సాత్మకంగా,चिकित्सीय दृष्टि से
ఉష్ణ కాలుష్యం,तापीय प्रदूषण
ఉష్ణ నియంత్రణ,ताप नियमन
థర్మల్ స్ట్రాటిఫికేషన్,ताप स्तरीकरण
థర్మోయాసిడోఫైల్,"ताप-अम्ल रागी, ताप-अम्ल रंजी"
థర్మోక్లైన్,ताप प्रवणता
థర్మోక్లైన్,ताप प्रवणस्तर
థర్మోడైనమిక్,ऊष्मागतिकी
థర్మోనాస్టీ,तापानुकुंचन
థర్మోన్యూక్లియర్ పేలుడు,तापनाभिकीय विस्फोट
థర్మోపెరియోడిజం,तापकालिता
థర్మోరెసెప్టర్,ऊष्माग्राही
థర్మోర్గ్యులేషన్,तापनियमन
థర్మోస్టాబ్,"ताप स्थिर, ताप स्थायी"
థర్మోస్టేట్,ताप-अपेक्षी अवस्था
థర్మోటాక్సిస్,तापानुचलन
థర్మస్ ఆక్వాటికస్,थर्मस ऐक्वैटिकस
సన్నని విభాగం,पतला खंड
థియోబాసిల్లస్,थायोबैसिलस
థొరాసిక్ బృహద్ధమని,वक्षीय महाधमनी
థొరాసిక్ కుహరం,"वक्ष गुहा, वक्षीय गुहा"
థొరాసిక్ గాంగ్లియా,वक्ष गुच्छिका
థొరాసిక్ విభాగం,वक्षीय खंड
థొరాసిక్ వెన్నుపూస,वक्षीय कशेरूक
థొరాకొలంబర్ low ట్‌ఫ్లో,वक्षकटि बहिर्गम
థొరాకొలంబర్ ప్రాంతం,वक्षकटि क्षेत्र
థొరాక్స్,वक्ष
ముల్లు,"कंटक, कांटा"
త్రిమితీయ నిర్మాణం,त्रिविम संरचना
ప్రవేశ ఉద్దీపన,देहली उद्दीपन
థ్రోంబోసైట్,"बिंबाणु, थ्रॉम्बोसाइट"
త్రోంబోప్లాస్టిన్,थ्रॉम्बोप्लैस्टिन
థ్రోంబోసిస్,"धनास्रता, थ्रॉम्बोसिस"
థైలాసినస్,थाइलेसाइनस
థైలాకోయిడ్,थाइलेकॉइड
థైలాకోయిడ్ పొర,थाइलेकॉइड कला
థైమిన్,थाइमीन
థైమోసిన్,थाइमोसिन
థైమస్,थाइमस
థైరోకాల్సిటోనిన్,थायरोकैल्सिटोनिन
థైరాయిడ్ ఫోలికల్,"अवटु पुटक, थाइरॉइड पुटक"
థైరాయిడ్ గ్రంథి,"अवटु ग्रंथि, थाइरॉइड ग्रंथि"
థైరాయిడ్ గ్రంథి హార్మోన్,अवटुग्रंथि हॉर्मोन
థైరాయిడ్ హార్మోన్,अवटु हॉर्मोन
థైరాయిడ్ స్టిమ్యులేటింగ్ హార్మోన్ (TSH),अवटु उद्दीपक हॉर्मोन
థైరోట్రోఫ్,अवटुपोषी
థైరోట్రోపిన్ విడుదల హార్మోన్ (టిఆర్హెచ్),थाइरोट्रॉपिन निर्मोचक हॉर्मोन
ఇది (కణితి ప్రేరేపించే),Ti (अर्बुद प्रेरक) प्लैज्मिड
టిబియా,"अंतर्जांघिका, टिबिया"
టిక్,किलनी
టిక్ జ్వరం,किलनी ज्वर
టైడల్ మార్ష్,ज्वारीय कच्छ
టైడల్ వాల్యూమ్,ज्वारीय बल
టిగెల్లమ్,लघुस्तंभ
పులి పిల్లి,व्याघ्र बिल्ली
టినోస్పోరా,टिनोस्पोरा
టిన్సెల్ రకం ఫ్లాగెల్లమ్,कूर्चसम कशाभ
చిన్న ధ్రువ అణువు,लघु ध्रुवी अणु
కణజాల స్థాయి,ऊतक स्तर
టిష్యూ ప్లాస్మినోజెన్ యాక్టివేటర్,ऊतक प्लैज्मिनोजन सक्रियक
కణజాల టైపింగ్,ऊतक प्ररूपण
టి-కిల్లర్ సెల్,T-मारक कोशिका
టోడ్,"भेक, टोड"
టోడ్‌స్టూల్,"छत्रक, कुकुरमुत्ता"
పొగాకు బుడ్వార్మ్,तंबाकू कलिकाशलभ
పొగాకు మొజాయిక్,तंबाकू मोजेक
పొగాకు మొజాయిక్ వైరస్ (టిఎంవి),तंबाकू मोजेक विषाणु (टी.एम.वी.)
పసిపిల్లలు,ताड़ी
బొటనవేలు,पादांगुलि
సహన జాతులు,सह्य जाति
టొమాటో మొజాయిక్ వైరస్,टमाटर मोजेक विषाणु
నాలుక,"जीभ, जिह्वा"
నాలుక అంటుకట్టుట,जीभनुमा कलमबंदी
టోనోప్లాస్ట్,तानलवक
టాన్సిల్స్,"टॉन्सिल, गलतुंडिका"
పంటి,"दंत, दाँत"
పంటి బయాప్సీ ఫోర్సెప్,दंतुर जीवूति परीक्षा चिमटी
టాప్ కార్నివోర్,शीर्ष मांसाहारी
పై నేల,उपरिमृदा
స్థలాకృతి,स्थलाकृति
టోపోసోమెరేస్,टोपोआइसोमरेज
విద్యుత్ రే),"टॉरपीडो, विद्युत्-रे"
మొత్తం సంతానోత్పత్తి రేటు,संपूर्ण जननक्षमता दर
టోటిపోటెన్సీ,पूर्णशक्तता
విషపూరితం,आविषालु
టాక్సిక్ బయోలాజికల్ ప్రొడక్ట్,आविषालु जैविक पदार्थ / उत्पाद
విష జీవక్రియ వ్యర్థాలు,आविषालु उपापचयी अपशिष्ट
విషపూరితం,आविषालुता
టాక్సిన్,आविष
టాక్సోప్లాస్మా,टॉक्सोप्लाज्मा
అతితక్కువ మోతాదు,लेश तत्व
శ్వాసనాళం,"श्वासनली, वातक"
ట్రాచల్ సిస్టమ్,वातक तंत्र
ట్రాచల్ ట్యూబ్,वातकीनाल
ట్రాచీయిడ్,वाहिनिका (दारू)
ట్రాచీఫైట్,ट्रैकिओफाइट
ట్రాచీఫైట్ పూర్వీకులు,ट्रैकिओफाइट पूर्वज
సాంప్రదాయ అగ్రోఫారెస్ట్రీ వ్యవస్థ,पारंपरिक कृषिवानिकी तंत्र
పథం సెపరేటర్,प्रक्षेपपथीय पृथक्कारी
ప్రశాంతత,प्रति-अवसादक
ట్రాన్సామినేస్,ट्रांसऐमीनेज
ట్రాన్స్ మెమ్బ్రేన్ పంప్,पारकला पंप
ట్రాన్సామినేషన్,"पार ऐमीनन, ट्रांसऐमीनेशन"
ట్రాన్స్క్రిప్షన్,अनुलेखन
బదిలీ RNA,स्थानांतरण आर.एन.ए.
ట్రాన్స్‌ఫ్రిన్,ट्रांस्फेरिन
రూపాంతరం,रूपांतरज
రూపాంతరం చెందుతున్న సూత్రం,रूपांतरण नियम
ట్రాన్స్‌జెనిక్,पारजीनी
ట్రాన్స్జెనిక్ పంట,पारजीनी फसल
ట్రాన్స్జెనిక్ జీవి,पारजीनी जीव
ట్రాన్స్జెనిక్ మొక్క,पारजीनी पादप
పరివర్తన జోన్,संक्रमण क्षेत्र
పరివర్తన ఎపిథీలియం,परिवर्ती उपकला
అనువాదం,"अनुवाद, ट्रांस्लेशन"
ద్రావకం యొక్క ట్రాన్స్‌లోకేషన్,विलेय का स्थानांतरण
ట్రాన్స్మెంబ్రేన్ మార్గం,पारकला पथ
ట్రాన్స్మెంబ్రేన్ ప్రోటీన్,पारकला प्रोटीन
ప్రసార,"संचरण, प्रेषण, संचारण"
ప్రసార,पारगमन
ట్రాన్స్మిషన్ ఎలక్ట్రాన్ మైక్రోస్కోప్,संचरण इलेक्ट्रॉन सूक्ष्मदर्शी
