Punjabi,Telugu
ਘਟਾਓ-ਆਕਸੀਕਰਨ (ਰੈਡੌਕਸ),తగ్గింపు (తగ్గింపు
ਕਮੀ,తగ్గింపు అమినేషన్
ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ,ఉపరితలం ప్రతిబింబిస్తుంది
ਸੁਧਾਈ,శుద్ధీకరణ
ਪ੍ਰਤੀਬਿੰਬਿਤ,ప్రతిబింబిస్తుంది
ਰਿਫਲਿਕਸ਼ਨ,ప్రతిబింబం
ਰਿਫਲੈਕਸ ਐਕਸ਼ਨ,రిఫ్లెక్స్ చర్య
ਰਿਫਲੈਕਸ ਆਰਕ,రిఫ్లెక్స్ ఆర్క్
ਪ੍ਰਫੁੱਲਤ,వక్రీభవన
ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ,వక్రీభవన సూచిక
ਫਰਿੱਜ,శీతలీకరణ
ਪੁਨਰਜਨਮ,పునరుత్పత్తి
ਪੁਨਰਜਨਮ,పునరుత్పత్తి
ਪੁਨਰਜਨਮ,పునరుత్పత్తి
ਪੁਨਰ ਜਨਮ ਇਕਾਈ,పునరుత్పత్తి యూనిట్
ਪੁਨਰ ਜਨਮ ਦਾ ਧਮਾਕਾ,పునరుత్పత్తి బ్లాస్టెమా
ਬਡ ਦਾ ਪੁਨਰ ਜਨਮ,మొగ్గ యొక్క పునరుత్పత్తి
ਪਲਾਜ਼ ਦਾ ਪੁਨਰਗਠਨ,మొక్కల పునరుత్పత్తి
ਖੇਤਰ,ప్రాంతం
ਲੰਬੀ ਖੇਤਰ,పొడిగింపు ప్రాంతం
ਪਰਿਪੱਕਤਾ ਦਾ ਖੇਤਰ,పరిపక్వత ప్రాంతం
ਰੈਗ੍ਰੇਸ਼ਨ ਕਾਫੀ,రిగ్రెషన్ గుణకం
ਨਿਯਮ,నియంత్రణ
ਮੁੜ ਝਿੱਲੀ ਦਾ ਝਿੱਲੀ,రీస్నర్ యొక్క పొర
ਰਿਸ਼ਤੇਦਾਰ ਬਹੁਤਾਤ,సాపేక్ష సమృద్ధి
ਮਨੋਰੰਜਨ,విశ్రాంతి
ਮਨੋਰੰਜਨ,విశ్రాంతి
Rex ਿੱਲ,రిలాక్సిన్
ਰੀਲੀਜ਼ ਫੈਕਟਰ (ਆਰਐਫ),విడుదల కారకం
ਰਿਮਮੋਰਾ,రెమోరా
ਪੇਸ਼ਾਬ ਗਣਤੰਤਰ,మూత్రపిండ కాలిక్యులి
ਪੇਸ਼ਾਬ ਕਰੇਟੈਕਸ,మూత్రపిండ వల్కలం
ਪੇਸ਼ਾਬ ਮਧਾਂ,మూత్రపిండ మెడుల్లా
ਪੇਸ਼ਾਬ ਪੋਰਟਲ ਸਿਸਟਮ,మూత్రపిండ పోర్టల్ వ్యవస్థ
ਪੇਸ਼ਾਬ ਪਿਰਾਮਿਡ,మూత్రపిండ పిరమిడ్
ਪੇਸ਼ਾਬ ਛੁਰਾ,మూత్రపిండ స్రావం
Renetnet Tablet,రెన్నెట్ టాబ్లెట్
ਰੇਨਿਨ,రెన్నిన్
ਰਿਪਿਕਰੀ ਪੁਨਰਜਨਮ,మరమ్మతు పునరుత్పత్తి
ਦੁਹਰਾਓ ਡੀ ਐਨ ਏ,పునరావృత DNA
ਤਬਦੀਲੀ ਦਾ ਪੱਧਰ,పున rewel స్థాపన స్థాయి
ਤਬਦੀਲੀ ਦੀ ਸਰਜਰੀ,పున replace స్థాపన శస్త్రచికిత్స
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪਲੇਟਿੰਗ,ప్రతిరూప ప్లేటింగ్
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ప్రతిరూపణ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ప్రతిరూపణ
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਫੋਰਕ,ప్రతిరూపణ ఫోర్క్
ਪ੍ਰਤੀਕ੍ਰਿਤੀ,రెప్లికేటర్
ਮੋਹਰ,రిపోలారిజేషన్ వేవ్
ਜਲਦਬਾਜ਼ੀਯੋਗ,అణచివేయలేనిది
ਪ੍ਰਤਿਕ੍ਰਿਆ ਦੇ ਅਣੂ,రెప్రెసర్ అణువు
ਪ੍ਰਜਨਨ,పునరుత్పత్తి
ਜਣਨ ਅਤੇ ਬਾਲ ਸਿਹਤ ਦੇਖਭਾਲ,పునరుత్పత్తి మరియు పిల్లల ఆరోగ్య సంరక్షణ
ਪ੍ਰਜਨਨ ਸਿਹਤ ਪ੍ਰੋਗਰਾਮ,పునరుత్పత్తి ఆరోగ్య కార్యక్రమం
ਪ੍ਰਜਨਨ ਇਕੱਲਤਾ,పునరుత్పత్తి ఐసోలేషన్
ਪ੍ਰਜਨਨ ਟ੍ਰੈਕਟ,పునరుత్పత్తి మార్గ
ਪ੍ਰਜਨਨ,పునరుత్పత్తి
ਹੋਂਦ,సరీసృపాలు
ਰੀਪਟਿਲੀਆ,రెప్టిలియా
ਰੀਪਟਿਲੀਅਨ ਜੌਰਾ ਉਪਕਰਣ,సరీసృపాల దవడ ఉపకరణం
ਰਿਜ਼ਰਪਾਈਨ,రెసెర్పైన్
ਰਿਜ਼ਰਵ ਸੈੱਲ,రిజర్వ్ సెల్
ਬਚੇ ਹੋਏ ਸਰੀਰ,అవశేష శరీరం
ਬਚੀ energy ਰਜਾ,అవశేష శక్తి
ਬਚੇ ਵਾਲੀਅਮ,అవశేష వాల్యూమ్
ਰਾਲ,రెసిన్
ਰੈਜ਼ੋਲੂਸ਼ਨ,స్పష్టత
ਸ਼ਕਤੀ ਦਾ ਹੱਲ,శక్తిని పరిష్కరించడం
ਗੂੰਜ,ప్రతిధ్వని
ਸਾਹ,శ్వాసక్రియ
ਸਾਹ,శ్వాసకోశ
ਸਾਹ ਦਾ ਕੇਂਦਰ,శ్వాసకోశ కేంద్రం
ਸਾਹ ਦੀ ਝਿੱਲੀ,శ్వాసకోశ పొర
ਸਾਹ ਦਾ ਅੰਗ,శ్వాసకోశ అవయవం
ਸਾਹ ਦਾ ਰੰਗ,శ్వాసకోశ వర్ణద్రవ్యం
ਸਾਹ ਘਟਾਓਣਾ,శ్వాసకోశ ఉపరితలం
ਜਵਾਬ ਦੇਣਾ,ప్రతిస్పందిస్తోంది
ਆਰਾਮ ਦੀ ਮਿਆਦ,విశ్రాంతి కాలం
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਨੂੰ ਬਹਾਲ ਕਰਨਾ,నేల సంతానోత్పత్తిని పునరుద్ధరిస్తుంది
ਪਾਬੰਦੀ ਦਾ ਅੰਤ,పరిమితి ఎండోన్యూకలీస్
ਪਾਬੰਦੀ ਪਾਚਕ,పరిమితి ఎంజైమ్
ਪਾਬੰਦੀ ਦੇ ਖੰਡ ਲੰਬਾਈ ਵਿਸ਼ਲੇਸ਼ਣ,పరిమితి శకలం పొడవు విశ్లేషణ
ਪਾਬੰਦੀ ਸਾਈਟ,పరిమితి సైట్
ਮਾਲਪਿੱਜੀ ਨੂੰ ਮੁੜ ਕਰੋ,రిటీ మాల్పిగి
ਪੁਨਰ ਸਥਾਪਤੀ,రెటీ టెస్టిస్
ਧਾਰਨ,నిలుపుదల
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,రెటిక్యులేట్
ਜ਼ਹਿਰੀਲੇ ਪੁਨਰਗਠਨ,రెటిక్యులేట్ వెనిషన్
Reticult vin,రెటిక్యులేటెడ్ సిర
ਰੈਟਿਨਾ,రెటినా
ਰੈਟਿਨਲ,రెటీనా
ਰੇਟਿਨਲ ਚਿੱਤਰ,రెటీనా చిత్రం
ਭਰੋਸੇਮੰਦ ਰੁਝਾਨ,తిరోగమన ధోరణి
ਰੀਟਰੋ ਵਾਇਰਸ,రెట్రోవైరస్
ਉਲਟਾ ਵਿਕਾਸਵਾਦ,రివర్స్ ఎవల్యూషన్
ਉਲਟਾ ਓਸਮੋਸਿਸ,రివర్స్ ఆస్మాసిస్
ਉਲਟਾ ਚਲਾਉਣਾ,రివర్స్ లిప్యంతరీకరణ
ਉਲਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਟ,రివర్స్ ట్రాన్స్క్రిప్టేజ్
ਉਲਟਾ ਵਿਵਾਦਪੂਰਨ,రివర్స్ ట్రాన్స్క్రిప్షన్
ਆਰਐਚ (ਰੀਸਸ) ਬਲੱਡ ਗਰੁੱਪ,రక్త సమూహము
ਰਬਦਾਟਿਕਸ,రాబ్డిటిస్
Rhabdome,రాబ్డోమ్
ਰਾਕੋਫੋਰਸ,రాకోఫోరస్
ਗਠੀਏ ਦਾ ਬੁਖਾਰ,రుమాటిక్ జ్వరము
ਹਾਰਟ ਰੋਗ,రుమాటిక్ గుండె జబ్బులు
ਗਠੀਏ,రుమాటిజం
ਗਠੀਏ,కీళ్ళ వాతము
ਰਾਈਨੋ ਵਾਇਰਸ,ఖడ్గమృగం వైరస్
ਰਾਇਜੋਬੀਅਮ ਮੇਲਿਲੋਟੀ,రైజోబియం మెలిలోటి
Rhizoid,రైజాయిడ్
Rhizome,రైజోమ్
ਰ੍ਹਿਜ਼ਾੋਫੋਰਾ,రైజోఫోరా
ਰ੍ਹੀਜ਼ੋਪਸ,రైజోపస్
ਰੋਹੜਾ ਫੈਕਟਰ,రో కారకం
Rhodofyceae,రోడోఫైసీ
ਰੋਡਾਪਸਿਨ,రోడోప్సిన్
Rhombewensplonsplon,రోంబెన్సెఫలాన్
ਕਾਲੀਨੀਆ,రియానియా
ਤਾਲ,రిథమిక్ సంకోచం
ਰਿਬ,పక్కటెముక
ਰਿਬੋਫਲੇਵਿਨ,రిబోఫ్లేవిన్
ਰਿਬੋਨੁਕਲ,రిబోన్యూకలీస్
ਰਿਬੋਜ,రైబోస్
ਰਿਬੋਸੋਮਲ ਆਰ ਐਨ ਏ,రిబోసోమల్ RNA
ਰਿਬੋਸੋਮ,రైబోజోమ్
ਰਿਬੂਲੋਸ ਬੀਆਈ-ਫਾਸਫੇਟ,రిబులోజ్ ద్వి-ఫాస్ఫేట్
ਰਿਕੇਟਸ,రికెట్స్
ਰਿਕੇਟਸੀਆ,రికెట్సియా
ਰਿਜ,రిడ్జ్
ਸੱਜਾ ਐਟ੍ਰੀਅਮ,కుడి కర్ణిక
ਸਹੀ ਖਿਰਦੇ ਦੀ ਆਰਟਰੀ,కుడి గుండె ధమని
Rinthost,రిండర్‌పెస్ట్
ਰਿੰਗ,రింగ్
ਰਿੰਗ ਕੀੜਾ,రింగ్‌వార్మ్
ਰਿਵਰਾਈਨ,నది
ਕਠੋਰ ਪੋਪਰ ਸੰਪੂਰਣਤਾ,రివెట్ పాప్పర్ పరికల్పన
ਆਰ ਐਨ ਏ ਦਖਲਅੰਦਾਜ਼ੀ,RNA జోక్యం
ਆਰ ਐਨ ਏ ਇੰਟਰਮੀਡੀਏਟ,RNA ఇంటర్మీడియట్
ਆਰ ਐਨ ਏ ਪ੍ਰਾਈਮਰ ਪੂਰਕ,RNA ప్రైమర్ కాంప్లిమెంటరీ
Rna splusing,RNA స్ప్లికింగ్
ਆਰ ਐਨ ਏ ਵਰਲਡ,RNA ప్రపంచం
Rna ase,Rna ase
Rna i,Rna i
ਰਾਡ ਦੇ ਆਕਾਰ ਦੇ ਬੈਕਟਰੀਆ,రాడ్ ఆకారపు బ్యాక్టీరియా
ਡੰਡੇ,రాడ్
ਰਾਖੂ,రోహు
ਰੂਟ ਕੈਪ,రూట్ క్యాప్
ਰੂਟ ਡੀਟਰਿਟਸ,రూట్ డెట్రిటస్
ਰੂਟ ਗਾਲ,రూట్ పిత్తాశయం
ਰੂਟ ਵਾਲ,రూట్ హెయిర్
ਰੂਟ ਸੋਧ,రూట్ సవరణ
ਰੂਟ ਜੇਬ,రూట్ పాకెట్
ਰੂਟ ਸਿਸਟਮ,రూట్ సిస్టమ్
ਰੋਸ ਪਨੀਰ,రోక్ఫోర్ట్ చీజ్
ਰੋਸਾਸੇਸ,రోసేసియస్
ਰੋਸਾਸੇਸ,రోసేసియస్
ਰੋਸੇਲ,రోసలేస్
ਰੋਟਿਫਰ,రోటిఫెర్
ਰੋਟਰ,రోటర్
ਮੋਟਾ ਐਂਪਲਾਸਮਿਕ reticulum,కఠినమైన ఎండోప్లాస్మిక్ రెటిక్యులం
ਗੋਲ ਵਿੰਡੋ,రౌండ్ విండో
ਗੋਲ ਲਬ੍ਰਿਡ,గుండ్రని చిక్కైన
ਗੋਲ,గుండ్రని ప్రొటెబ్యూరెన్స్
ਰੂਬੀਲਜ਼,రూబియల్స్
ਰੁਬੀਸਕੋ,రూబిస్కో
ਰੁਕਾਵਟ,మూలాధారం
ਰੁਕਾਵਟ,మూలాధారం
Rudmentary ਤੰਬੂ,మూలాధార సామ్రాజ్యం
Rudmentary,మూలాధార వెస్టిజ్
ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ,రుడ్యుమెంటరీ బాడీ హెయిర్
ਰੁਮੇਨ,రుమెన్
ਦੌੜਾਕ,రన్నర్
ਰੁਸਕ,రస్కస్
ਜੰਗਾਲ,రస్ట్
ਜੰਗਾਲ,రస్ట్
S-ਬੈਕਟੀਰੀਆ,ఎస్-బాక్టీరియా
ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ,శఖారోమైసెస్ సెరవీసియె
ਸੈਕਰ,సాచరం
ਸੈਕਚਰਮ ਬਰਬਰਿਸ,సాచరం బెర్బెరిస్
ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ,సాచరం అఫిషినారమ్
ਸਬਕੋਗਲੋਸਸ,సాకోగ్లోస్సస్
ਸੋਜ ਲੜਾ,సాక్యూల్
ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ,సాక్ లాంటి సిస్టెర్నే
ਸੈਕਰਲ ਹੱਡੀ,సక్రాల్ ఎముక
ਪਵਿੱਤਰ ਜੰਗਲ,పవిత్ర అడవి
ਸੈਕਰੇਡ ਰਵੇਵ,పవిత్ర గ్రోవ్
ਪਵਿੱਤਰ ਝੀਲ,పవిత్ర సరస్సు
ਸਰਕੋਪਲਾਜ਼ਮ,సార్కోప్లాజమ్
ਸੱਕਦ,సాక్రం
ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ,సురక్షిత పారవేయడం
ਕੇਸਰ,కుంకుమ
SAGITATTATRIA,సాగిటారియా
ਸਾਲ,సాల్
ਸਲਮਾਂਰਾ,సాలమంద్ర
ਸਾਲਿਸੀਆ,సలికేసి
ਖਾਰਾ ਮਿੱਟੀ,సెలైన్ నేల
ਲੂਣ,లవణీయత
ਲਾਰ,లాలాజలం
ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ,సాల్మొనెల్లా టైఫి
ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ,సాల్మొనెల్లా టైఫిమురియం
ਸਾਲਪਾ,సాల్పా
ਲੂਣ,ఉప్పు
ਅਚਰੜ ਚਾਲ,ఉప్పున ప్రసరణ
ਸਾਲਵੀਆ,సాల్వియా
ਸਾਲਵਿਨਿਆ,సాల్వినియా
ਸਮਰਾ,సమారా
ਨਮੂਨਾ,నమూనా
ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ,నమూనా యూనిట్
ਸੰਗੂਨੀਯੁਆਰ,సాంగునియుర్
ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ,శానిటరీ ల్యాండ్‌ఫిల్
ਸੰਸੇਵੀਰੀਆ,సన్సేవిరియా
ਸੈਂਟਲਾਸੈ,శాంటాలేసి
ਸੈਂਟੋਨੀਨ,శాంటోనిన్
ਸਾਉਟ ਵੈੱਕਲੂਓਲ,SAP వాక్యూల్
ਸਪਿੰਡੀਲੇਜ਼,సపిండల్స్
ਸੈਪ੍ਰੋਫਾਈਟ,సాప్రోఫైట్
ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ,సాప్రోబయోటిక్ మోడ్
ਸੈਫੋਫਾਈਡਿਟਸ,సాప్రోఫిటిక్
S ਪ੍ਰੋਤ੍ਰੋਪ,సాప్రోట్రోఫ్
ਸਕਰੂਜ਼ੋਇਕ,సాప్రోజోయిక్
ਸਕਰੂਜ਼ੋਇਕ,సాప్రోజోయిక్
ਸਬਵੁੱਡ,సాప్వుడ్
ਸਾਰਕਾ,సారాకా
ਸਰਕੋਡੀਆਨਾ,సార్కోడినా
ਸਾਰਕਲੇਮਮਾ,సర్కోలెమ్మ
ਸਾਰਕੋਮਾ,సార్కోమా
ਸਾਰਸ ਨੇ,సార్కోమెర్
ਸਰਕੋਪਲਾਜ਼ਮ,సార్కోప్లాజమ్
ਸਰਕੋਪਲਾਸਮਿਕ reticulum,సార్కోప్లాస్మిక్ రెటిక్యులం
ਸਾਰਕੋਸੋਮ,సార్కోజోమ్
ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ,సార్డిన్
ਸਰਗੱਸ਼ਾਮ,సర్గాస్సమ్
ਸੈਟੇਲਾਈਟ,ఉపగ్రహ
ਸੈਟੇਲਾਈਟ,ఉపగ్రహ
ਸੈਟੇਲਾਈਟ ਕ੍ਰੋਮੋਸੋਮ,ఉపగ్రహ క్రోమోజోమ్
ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ,ఉపగ్రహ DNA
ਸੰਤ੍ਰਿਪਤ,సంతృప్త
ਸੰਤ੍ਰਿਪਤ ਅਹਾਤੇ,సంతృప్త సమ్మేళనం
ਸੰਤ੍ਰਿਪਤ ਫੈਟੀ ਐਸਿਡ,సంతృప్త కొవ్వు ఆమ్లం
ਸੰਤ੍ਰਿਪਤ ਹਾਈਡ੍ਰਾਈਡ,సంతృప్త హైడ్రైడ్
ਸੌਪਾਸਿਡ,Sauropsid
ਸਵਨਾ,సవన్నా
ਮੱਛੀ ਨੂੰ ਵੇਖਿਆ,చేపలను చూసింది
ਖੋਪੜੀ,నెత్తి
ਇਲੈਕਟ੍ਰਾਨੋ ਮਾਈਕਰੋਸਕੋਪ ਸਕੈਨ,స్కానింగ్ ఎలక్ట్రాన్ మైక్రోస్కోప్
ਫਨਲਿੰਗ ਮਾਈਕਰੋਸਕੋਪ ਨੂੰ ਸਕੈਨ ਕਰਨਾ,స్కానింగ్ ఫన్నెలింగ్ మైక్రోస్కోప్
ਪੜਤਾਲ ਪੜਤਾਲ ਮਾਈਕਰੋਸਕੋਪ,స్కానింగ్ ప్రోబ్ మైక్రోస్కోప్
ਸਕੈਪ,స్కేప్
ਸਕੈਫਾਈਡ,స్కాఫాయిడ్
ਸਕੈਪੁਲਾ,స్కాపులా
ਸਕੈਵੇਂਜਰ,స్కావెంజర్
ਸਕੈਵਿੰਗ,స్కావెంజింగ్
ਸ-ਸੈੱਲ,ఎస్-సెల్స్
ਸਕਿਸਟੋਮਾ,స్కిస్టోసోమా
ਸਕਾਈਜੋਕਰੀ ਫਲ,స్కిజోకార్పిక్ పండు
ਸ਼ਾਈਜ਼ੋਫਰੀਨੀਆ,మనోవైకల్యం
ਸਕਵਨਨ ਸੈੱਲ,ష్వాన్ సెల్
ਜੈਨੇਟਿਕਸ ਦਾ ਵਿਗਿਆਨ,జెనెటిక్స్ సైన్స్
ਵਿਗਿਆਨਕ ਰਵੱਈਆ,శాస్త్రీయ వైఖరి
ਵਿਗਿਆਨਕ ਸ਼੍ਰੇਣੀਬੱਧਤਾ,శాస్త్రీయ వర్గీకరణ
ਵਿਗਿਆਨਕ ਅਧਿਐਨ,శాస్త్రీయ అధ్యయనం
ਸਕਿੱਲਾ,స్కిల్లా
ਸਕਿਓਨ,సియోన్
Sciofhyte,సైనోఫైట్
ਸਕਲੇਰਾ,స్క్లెరా
ਸਕੇਲਰੇਡ,స్క్లెరెయిడ్
ਸਕਲਰ,స్క్లెరైట్
ਸਕਲੇਰੋਟਿਕ,స్క్లెరోటిక్
ਸਕਲੇਰੋਟਿਕ,స్క్లెరోటిక్
ਝਪਕੀ ਪੱਤੇ,కాలిపోయిన ఆకు చిట్కా
ਸਕੋਪਿਕ,స్కాటోపిక్
ਸਕ੍ਰਿਪਾਈਨ,స్క్రూపైన్
ਸਕ੍ਰੋਟਮ,స్క్రోటమ్
ਰਗੜ ਦਾ ਪੜਾਅ,స్క్రబ్ స్టేజ్
ਰਗੜਨ,స్క్రబ్బర్
ਸਕੂਟੈਲਮ,స్కుటెల్లమ్
ਸਕਿ .ਪੀ,స్కైఫా
ਸਮੁੰਦਰ ਅਨੀਮੋਨ,సీ ఎనిమోన్
ਸਮੁੰਦਰ ਖੀਰੇ,సముద్రపు దోసకాయ
ਸਮੁੰਦਰ ਦਾ ਘੋੜਾ,సీ హార్స్
ਸਮੁੰਦਰ ਲਿਲੀ,సీ లిల్లీ
ਸਮੁੰਦਰ ਮਾ mouse ਸ,సీ మౌస్
ਸਾਗਰ ਕਲਮ,సీ పెన్
ਸਮੁੰਦਰੀ ਸ਼ੈੱਲ,సీ షెల్
ਸਮੁੰਦਰ ਦੇ urchin,సీ అర్చిన్
ਸਮੁੰਦਰ ਅਖਰੋਟ,సీ వాల్నట్
ਸਮੁੰਦਰ ਬੂਟੀ,సముద్రపు పాచి
ਸਮੁੰਦਰ-ਪੱਖਾ,సీ-ఫ్యాన్
ਸੇਬੇਸੀਅਸ ਗਲੈਂਡ,సేబాషియస్ గ్రంధులు
ਸੇਬੂਮ,సెబమ్
ਸੀਕੇਲ ਸੇਰੇਆਲ,సెకలే సెరిల్
ਦੂਜਾ ਐਂਟੀਨਾ,రెండవ యాంటెన్నా
ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ,థర్మోడైనమిక్స్ యొక్క రెండవ చట్టం
ਸੈਕੰਡਰੀ,ద్వితీయ
ਸੈਕੰਡਰੀ ਕੋਰਟੇਕਸ,ద్వితీయ వల్కలం
ਸੈਕੰਡਰੀ ਲਾਇਸੋਸੋਮ,ద్వితీయ లైసోజోమ్
ਸੈਕੰਡਰੀ ਬੇਰਹਿਮ,ద్వితీయ మెరిస్టెమ్
ਸੈਕੰਡਰੀ ਪ੍ਰਦੂਸ਼ਿਤ,ద్వితీయ కాలుష్య కారకం
ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ,ద్వితీయ ఉత్పాదకత
Sec્ sec્રાtion,స్రావం
ਗੁਪਤ,రహస్య
ਸੈਡੇਟਿਵ,ఉపశమన
ਸੇਡਜ,సెడ్జ్
ਤਿਲਕ,అవక్షేపం
ਸਟਰਮੈਂਟਰੀ,అవక్షేప
ਸਵਾਗਤ ਚੱਟਾਨ,అవక్షేపణ రాక్
ਗਠੀਏ,అవక్షేపణ గుణకం
ਬੀਜ ਕੋਟ,విత్తన కోటు
ਬੀਜ ਖਾਣ,విత్తన తినడం
ਬੀਜ ਫਰਨ,విత్తన ఫెర్న్
ਬੀਜ ਗੁਣਾ,విత్తన గుణకారం
ਬੀਜ,విత్తనాలు
ਅਲੱਗ ਹੋਣਾ,వేరు చేయుట
ਸਹਿਮਾ,సెహెమా
ਸੱਤਵੇਂ,సీస్మోనాస్టీ
ਸਪੁਰਦਗੀ,నిర్భందించదగినది
ਸੇਲਾਗਨੀਲਾ,సెలాజినెల్లా
ਚੋਣਯੋਗ ਮਾਰਕਰ,ఎంచుకోదగిన మార్కర్
ਚੋਣ,ఎంపిక
ਚੋਣਵੀਂ ਪ੍ਰਜਨਨ,సెలెక్టివ్ బ్రీడింగ్
ਚੋਣਵੇਂ ਪਾਰਬ੍ਰਿਪਤ,సెలెక్టివ్ పారగమ్యత
ਚੋਣਵੇਂ ਤੌਰ ਤੇ ਪਹੁੰਚਯੋਗ,ఎంపిక చేసిన పారగమ్య
ਸੇਲੇਨੀਅਮ,సెలీనియం
ਸਵੈ ਜੋਤਾ,స్వీయ ఉత్సాహం
ਸਵੈ ਗਰੱਭਧਾਰਣ,స్వీయ ఫలదీకరణం
ਸਵੈ-ਨਿਰਭਰਤਾ,స్వీయ అననుకూలత
ਸਵੈ-ਨਿਰਭਰਤਾ,స్వీయ అననుకూలత
ਸਵੈ ਪਰਾਗਸ਼,స్వీయ పరాగసంపర్కం
ਸਵੈ ਉਤਪਾਦਕ ਅਣੂ,స్వీయ ఉత్పత్తి అణువు
ਸਵੈ ਰੈਗੂਲੇਟਿੰਗ,స్వీయ నియంత్రణ
ਸਵੈ-ਸਟੀਰਤੀ,స్వీయ స్టెరిలిటీ
ਸਵੈ ਕਾਇਮ,స్వీయ నిలకడ
ਸਵੈ ਕਾਇਮ,స్వీయ నిలకడ
ਸਵੈ-ਪਰਾਗਿਤ ਫਸਲ,స్వీయ పరాగసంపర్క పంట
ਅਰਧ ਸੁੱਕੇ ਖੇਤਰ,సెమీ శుష్క ప్రాంతం
ਅਰਧ-ਸਵੈਚਾਲਿਤ ਵਿਸ਼ਲੇਸ਼ਕ,సెమీ ఆటోమేటెడ్ ఎనలైజర్
ਅਰਧ ਕੰਜ਼ਰਵੇਟਿਵ,సెమీ కన్జర్వేటివ్
ਅਰਧ ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,సెమీ కన్జర్వేటివ్ రెప్లికేషన్
ਅਰਧ ਡਵਾਰਫ ਸੁਭਾਅ,సెమీ మరగుజ్జు ప్రకృతి
ਅਰਧ ਡਵਰਫ ਕਿਸਮ,సెమీ మరగుజ్జు రకం
ਅਰਧ ਸਦਾਬਹਾਰ ਜੰਗਲ,సెమీ సతత హరిత అటవీ
ਅਰਧ ਕੁਦਰਤੀ ਸਥਿਤੀ,సెమీ సహజ పరిస్థితి
ਸੈਮੀਨਲ ਵੇਸਿਕਲ,సెమినల్ వెసికిల్
ਸੈਮੀਨੀਫਾਇਰਸ ਟਿ ule ਬਲੇ,సెమినిఫెరస్ ట్యూబ్
ਅਰਧ-ਪਰਜੀਵੀ,సెమీ పారాసైట్
ਅਰਧ-ਜ਼ੇਰਾ,సెమీ పార్మెబుల్
ਸੀਨੇਸੈਂਸ,సెనెసెన్స్
ਸੱਚਾ,సెనెసెంట్
ਸਨਸਨੀ,సంచలనం
ਭਾਵਨਾ ਅੰਗ,సెన్స్ ఆర్గాన్
ਭਾਵਨਾ ਆਰ ਐਨ ਏ,సెన్స్ RNA
ਸੰਵੇਦਨਸ਼ੀਲ ਚਾਰਟ ਰਿਕਾਰਡਰ,సున్నితమైన చార్ట్ రికార్డర్
ਸੰਵੇਦਨਸ਼ੀਲ ਜੀਵ,సున్నితమైన జీవి
ਸੰਵੇਦੀ ਨਿ ur ਰਂ,ఇంద్రియ న్యూరాన్
ਸੰਵੇਦੀ ਰਿਸੈਪਸ਼ਨ ਅਤੇ ਪ੍ਰੋਸੈਸਿੰਗ,ఇంద్రియ రిసెప్షన్ మరియు ప్రాసెసింగ్
ਸੰਵੇਦੀ ਤੰਬੂ,ఇంద్రియ సామ్రాజ్యం
ਸੰਵੇਦੀ ਪੈਪੀਲਾ,ఇంద్రియ పాపిల్లా
ਸੇਪਲ,సెపాల్
ਸੀਪਾਲੂਇਡ,సెపలాయిడ్
ਵੱਖ ਹੋਣਾ,విభజన
ਵੱਖ ਕਰਨ ਦੀ ਕੰਧ,విభజన గోడ
ਸੇਪੀਆ,సెపియా
ਸੈਪਲ ਨਫ੍ਰਿਡਿਆ,సెప్టల్ నెఫ్రిడియా
ਸੈਪਟਲ ਨੇਫ੍ਰਿਡਿਅਮ,సెప్టల్ నెఫ్రిడియం
ਸੇਪਟਮ,సెప్టం
ਕ੍ਰਮ ਵਿਆਖਿਆ,సీక్వెన్స్ ఉల్లేఖనం
ਸਰਲ ਕਮਿ Community ਨਿਟੀ,సెరాల్ కమ్యూనిటీ
