Telugu,Punjabi
క్వాంటైజర్ శబ్దం,ਕੁਆਂਟੀਜ਼ਰ ਸ਼ੋਰ
పరిమాణ లోపం,ਕੁਆਂਡੇ ਹੋਈਆਂ ਗਲਤੀ
క్వాంటం గడియారం,ਕੁਆਂਟਮ ਘੜੀ
క్వాంటం సమయం,ਕੁਆਂਟਮ ਟਾਈਮ
క్వార్టర్ స్పీడ్,ਕੁਆਰਟਰ ਦੀ ਗਤੀ
"క్వార్టర్-స్క్వేర్స్
 గుణకం","ਕੁਆਰਟਰ-ਵਰਗ
 ਗੁਣਕ"
క్వార్టెట్,ਤਿਮਾਹੀ
క్వార్ట్జ్ ఆలస్యం లైన్,ਕੁਆਰਟਜ਼ ਦੇਰੀ ਲਾਈਨ
"పాక్షిక సూచన
 (= నకిలీ
 సూచన)","Quasi ਹਦਾਇਤ
 (= ਸੂਡੋ
 ਹਦਾਇਤ)"
క్వాటర్నరీ లాజిక్,Questary ਤਰਕ
"క్వాటర్నరీ
 ఆపరేటర్","ਕਪੜੇ
 ਓਪਰੇਟਰ"
ప్రశ్న,ਸਵਾਲ
ప్రశ్న భాష,ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ
ప్రశ్న ప్రాసెసింగ్,ਪੁੱਛਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
ప్రశ్న స్టేషన్,ਸਵਾਲ ਸਟੇਸ਼ਨ
క్యూ,ਕਤਾਰ
క్యూ రద్దీ,ਕਤਾਰ ਭੀੜ
"క్యూ నియంత్రణ
 బ్లాక్","ਕਤਾਰ ਨਿਯੰਤਰਣ
 ਬਲਾਕ"
"క్యూడ్ యాక్సెస్
 విధానం","ਕਤਾਰ ਵਿੱਚ ਪਹੁੰਚ
 ਵਿਧੀ"
క్యూ డేటా సెట్,ਕਤਾਰ ਡੇਟਾ ਸੈੱਟ
"క్యూడ్ ఇండెక్స్
 సీక్వెన్షియల్
 విధానం","ਕਤਾਰ ਨੂੰ ਇੰਡੈਕਸਡ
 ਕ੍ਰਮਵਾਰ
 ਵਿਧੀ"
క్యూడ్ టెలికమ్యూనికేషన్ యాక్సెస్ పద్ధతి,ਕਤਾਰ ਵਿੱਚ ਦੂਰ ਸੰਚਾਰ ਐਕਸੈਸ ਵਿਧੀ
క్యూ ఎలిమెంట్,ਕਤਾਰ ਐਲੀਮੈਂਟ
క్యూ లింక్ పదం,ਕਤਾਰ ਲਿੰਕ ਸ਼ਬਦ
"క్యూ
 నిర్వహణ","ਕਤਾਰ
 ਪ੍ਰਬੰਧਨ"
క్యూయింగ్,ਕਤਾਰਾਂ
క్యూయింగ్ విశ్లేషణ,ਕੁਇੰਗ ਵਿਸ਼ਲੇਸ਼ਣ
క్యూయింగ్ జాబితా,ਕਤਾਰਾਂ ਸੂਚੀ
క్యూయింగ్ సిద్ధాంతం,ਕਤਾਰਬੱਧ ਸਿਧਾਂਤ
క్యూయింగ్ సమయం,ਕਤਾਰਬੱਧ ਸਮਾਂ
"క్విబరీ కోడ్
 (= బిక్వరీ
 సంకేతము)","ਕੋਇਲਬਿਅਲ ਕੋਡ
 (= ਬਜੂਰ
 ਕੋਡ)"
"శీఘ్ర-యాక్సెస్
 మెమరీ","ਤੇਜ਼-ਪਹੁੰਚ
 ਯਾਦਦਾਸ਼ਤ"
శీఘ్ర క్రమబద్ధీకరణ,ਤੁਰੰਤ ਲੜੀਬੱਧ
త్వరగా ప్రారంభించు,ਤੇਜ਼ ਸ਼ੁਰੂਆਤ
QUISCE,ਕੁਇੱਕਸ
క్విసెంట్,ਚੁੱਪ
"క్విసెంట్
 కండిషన్","ਚੁੱਪ
 ਸ਼ਰਤ"
క్వార్టర్,ਇਂਸਰ
క్వార్టర్ సిస్టమ్,ਕੋਚਿਨ ਸਿਸਟਮ
క్విన్టెట్,ਕੁਇੰਟਟ
రాక్,ਰੈਕ
ర్యాకింగ్,ਰੈਕਿੰਗ
రేడియల్ బదిలీ,ਰੇਡੀਓਲ ਟ੍ਰਾਂਸਫਰ
"రేడియో కామన్
 క్యారియర్","ਰੇਡੀਓ ਆਮ
 ਕੈਰੀਅਰ"
రేడియో రిలే వ్యవస్థ,ਰੇਡੀਓ ਰੀਲੇਅ ਸਿਸਟਮ
"రేడియో
 టెలిటైప్రైటర్","ਰੇਡੀਓ
 ਟੈਲੀਟਾਈਪਾਈਟਰ"
రాడిక్స్,ਰੈਡੀਕਸ
రాడిక్స్ కాంప్లిమెంట్,ਰੈੱਡਿਕਸ ਪੂਰਕ
రాడిక్స్ మార్పిడి,ਰੈਡੀਕਸ ਐਕਸਚੇਂਜ
"రాడిక్స్-మైనస్-వన్
 పూరక
 (= తగ్గిపోయింది
 రాడిక్స్
 పూర్తి)","ਰੈਡੀਕਸ-ਮਾਈਨਸ-ਇਕ
 ਸਹਾਇਕਣ
 (= ਘਟੀਆ
 ਰੈਡੀਕਸ
 ਸਹਾਇਕਣ)"
రాడిక్స్ సంజ్ఞామానం,ਰੈਡਿਕਸ ਸੰਕੇਤ
"రాడిక్స్ సంఖ్య
 వ్యవస్థ","ਰੈਡਿਕਸ ਨੰਬਰ
 ਸਿਸਟਮ"
రాడిక్స్ పాయింట్,ਰੈਡਿਕਸ ਪੁਆਇੰਟ
రాడిక్స్ సార్టింగ్,ਰੈਡਿਕਸ ਛਾਂਟੀ
చిరిగిపోయిన శ్రేణి,ਗੰਦੇ ਐਰੇ
రామ్ డంప్,ਰੈਮ ਡੰਪ
రామ్ లోడర్,ਰਾਮ ਲੋਡਰ
రామ్ మెయిల్ బాక్స్,ਰੈਮ ਮੇਲ ਬਾਕਸ
"రామ్ (రాండమ్
 యాక్సెస్ మెమరీ)","ਰਾਮ (ਰੈਂਡਮ)
 ਐਕਸੈਸ ਮੈਮੋਰੀ)"
రామ్ రిఫ్రెష్,ਰਾਮ ਰਿਫਰੈਸ਼
యాదృచ్ఛిక ప్రాప్యత,ਬੇਤਰਤੀਬ ਪਹੁੰਚ
"యాదృచ్ఛిక ప్రాప్యత
 పరికరం","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਜੰਤਰ"
"యాదృచ్ఛిక ప్రాప్యత
 ఇన్పుట్-అవుట్పుట్","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਇਨਪੁਟ-ਆਉਟਪੁਟ"
"యాదృచ్ఛిక ప్రాప్యత
 మెమరీ","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਯਾਦਦਾਸ਼ਤ"
"యాదృచ్ఛిక ప్రాప్యత
 విధానం","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਵਿਧੀ"
"యాదృచ్ఛిక ప్రాప్యత
 ప్రోగ్రామింగ్","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
"యాదృచ్ఛిక ప్రాప్యత
 క్రమబద్ధీకరించండి","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਕ੍ਰਮਬੱਧ"
"యాదృచ్ఛిక ప్రాప్యత
 నిల్వ","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਸਟੋਰੇਜ"
"యాదృచ్ఛిక ప్రాప్యత
 వ్యవస్థ","ਬੇਤਰਤੀਬ ਪਹੁੰਚ
 ਸਿਸਟਮ"
యాదృచ్ఛిక అల్గోరిథం,ਬੇਤਰਤੀਬੇ ਐਲਗੋਰਿਦਮ
యాదృచ్ఛిక డేటా సెట్,ਬੇਤਰਤੀਬੇ ਡਾਟਾ ਸੈਟ
"యాదృచ్ఛిక కీ-టు
 చిరునామా
 పరివర్తన","ਬੇਤਰਤੀਬੇ ਕੁੰਜੀ-ਟੂ-ਟੂ
 ਪਤਾ
 ਤਬਦੀਲੀ"
యాదృచ్ఛిక తర్కం,ਬੇਤਰਤੀਬ ਤਰਕ
యాదృచ్ఛిక శబ్దం,ਬੇਤਰਤੀਬੇ ਸ਼ੋਰ
యాదృచ్ఛిక సంఖ్య,ਬੇਤਰਤੀਬੇ ਨੰਬਰ
"యాదృచ్ఛిక సంఖ్య
 జనరేటర్","ਬੇਤਰਤੀਬੇ ਨੰਬਰ
 ਜੇਨਰੇਟਰ"
"యాదృచ్ఛిక సంఖ్య
 సీక్వెన్స్","ਬੇਤਰਤੀਬੇ ਨੰਬਰ
 ਤਰਤੀਬ"
"యాదృచ్ఛిక సంఖ్య
 సిరీస్","ਬੇਤਰਤੀਬੇ ਨੰਬਰ
 ਸੀਰੀਜ਼"
యాదృచ్ఛిక ప్రాసెసింగ్,ਬੇਤਰਤੀਬੇ ਪ੍ਰੋਸੈਸਿੰਗ
యాదృచ్ఛిక స్కాన్,ਬੇਤਰਤੀਬੇ ਸਕੈਨ
యాదృచ్ఛిక క్రమం,ਬੇਤਰਤੀਬੇ ਕ੍ਰਮ
పరిధి,ਸੀਮਾ
శ్రేణి చెక్,ਸੀਮਾ ਚੈੱਕ
రేంజ్ ఫైండర్,ਸੀਮਾ ਲੱਭਣ ਵਾਲੇ
"ర్యాంక్ సహసంబంధం
 గుణకం","ਰੈਂਕ ਸੰਬੰਧ
 ਕੁਸ਼ਲ"
వేగవంతమైన ప్రాప్యత,ਰੈਪਿਡ ਪਹੁੰਚ
రాపిడ్ యాక్సెస్ లూప్,ਰੈਪਿਡ ਐਕਸੈਸ ਲੂਪ
"వేగవంతమైన ప్రాప్యత
 మెమరీ","ਰੈਪਿਡ ਪਹੁੰਚ
 ਯਾਦਦਾਸ਼ਤ"
రాస్టర్,ਰਾਸਟਰ
రాస్టర్ కౌంట్,ਰਾਸਟਰ ਕਾਉਂਟ
"రాస్టర్ ప్రదర్శన
 సేవ","ਰਾਸਟਰ ਡਿਸਪਲੇਅ
 ਸੇਵਾ"
రాస్టర్ గ్రాఫిక్స్,ਰਾਸਟਰ ਗ੍ਰਾਫਿਕਸ
రాస్టర్ గ్రిడ్,ਰਾਸਟਰ ਗਰਿੱਡ
"రాస్టర్-మోడ్
 గ్రాఫిక్ ప్రదర్శన","ਰਾਸਟਰ-ਮੋਡ
 ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ"
రాస్టర్ ప్లాటర్,ਰਾਸਟਰ ਪਲਾਟਰ
రాస్టర్ స్కాన్,ਰਾਸਟਰ ਸਕੈਨ
రాస్టర్ యూనిట్,ਰਾਸਟਰ ਯੂਨਿਟ
"రేటు మరియు మార్గం
 ఆపరేటర్","ਦਰ ਅਤੇ ਰਸਤਾ
 ਓਪਰੇਟਰ"
రేటు కేంద్రం,ਰੇਟ ਸੈਂਟਰ
రేటు పల్స్,ਰੇਟ ਪਲਸ
నిష్పత్తి నియంత్రణ,ਅਨੁਪਾਤ ਨਿਯੰਤਰਣ
హేతుబద్ధమైన భాష,ਤਰਕਸ਼ੀਲ ਭਾਸ਼ਾ
ముడి సమాచారం,ਕੱਚਾ ਡਾਟਾ
రీచ్బిలిటీ,ਪਹੁੰਚਯੋਗਤਾ
రీచ్బిలిటీ మ్యాట్రిక్స్,ਪ੍ਰਤੀਕ੍ਰਿਆ ਮੈਟ੍ਰਿਕਸ
చదవండి,ਪੜ੍ਹੋ
యాంప్లిఫైయర్ చదవండి,ਐਂਪਲੀਫਾਇਰ ਪੜ੍ਹੋ
"చదవండి మరియు పునరుద్ధరించండి
 చక్రం","ਪੜ੍ਹੋ ਅਤੇ ਰੀਸਟੋਰ ਕਰੋ
 ਚੱਕਰ"
తిరిగి చదవండి మరియు ముద్రించండి,ਵਾਪਸ ਪੜ੍ਹੋ ਅਤੇ ਛਾਪੋ
చెక్ తిరిగి చదవండి,ਵਾਪਸ ਚੈੱਕ ਪੜ੍ਹੋ
నియంత్రణ రేఖ చదవండి,ਨਿਯੰਤਰਣ ਲਾਈਨ ਪੜ੍ਹੋ
సైకిల్ సమయం చదవండి,ਸਾਈਕਲ ਟਾਈਮ ਪੜ੍ਹੋ
రీడర్,ਪਾਠਕ
రీడర్-కాపియర్,ਪਾਠਕ-ਕਾੱਪੀਅਰ
రీడర్ వ్యాఖ్యాత,ਪਾਠਕ ਦੁਭਾਸ਼ੀਏ
రీడర్ ప్రింటర్,ਪਾਠਕ ਪ੍ਰਿੰਟਰ
లోపం చదవండి,ਰੀਡ
రీడర్ సార్టర్,ਪਾਠਕ
తల చదవండి,ਸਿਰ ਪੜ੍ਹੋ
పఠనం,ਪੜ੍ਹਨਾ
"రీడింగ్ యాక్సెస్
 సమయం","ਪਹੁੰਚ
 ਸਮਾਂ"
"హెడ్ ​​రీడింగ్
 (= తల)","ਸਿਰ ਪੜ੍ਹਨਾ
 (= ਸਿਰ)"
సూచనలను చదవండి,ਹਦਾਇਤ ਪੜ੍ਹੋ
చదవడానికి మాత్రమే,ਸਿਰਫ ਪੜ੍ਹਨ ਲਈ
"రీడ్-ఓన్లీ మెమరీ
 (రొమ్)","ਸਿਰਫ-ਪੜ੍ਹਨ ਦੀ ਯਾਦ
 (ਰੋਮ)"
నిల్వ మాత్రమే చదవండి,ਸਿਰਫ ਸਟੋਰੇਜ ਪੜ੍ਹੋ
చదవండి,ਪੜ੍ਹੋ
రీడౌట్ పరికరం,ਰੀਡਆਉਟ ਡਿਵਾਈਸ
మార్గం చదవండి,ਰਸਤਾ ਪੜੋ
ప్రాసెస్-రైట్ చదవండి,ਪ੍ਰਕਿਰਿਆ ਨੂੰ ਪੜ੍ਹੋ
రక్షణ చదవండి,ਸੁਰੱਖਿਆ ਪੜ੍ਹੋ
రీడ్ రేట్,ਰੇਟ ਪੜ੍ਹੋ
విడుదల చదవండి,ਰੀਡ ਜਾਰੀ ਕਰੋ
రివర్స్ చదవండి,ਰਿਵਰਸ ਪੜ੍ਹੋ
స్కాటర్ చదవండి,ਸਕੈਟਰ ਪੜ੍ਹੋ
స్క్రీన్ చదవండి,ਸਕ੍ਰੀਨ ਪੜ੍ਹੋ
స్టేషన్ చదవండి,ਸਟੇਸ਼ਨ ਪੜ੍ਹੋ
సమయం చదవండి,ਸਮਾਂ ਪੜ੍ਹੋ
సమయ గడియారం చదవండి,ਸਮਾਂ ਘੜੀ ਪੜ੍ਹੋ
"సమయం చదవండి
 భాష","ਸਮਾਂ ਪੜ੍ਹੋ
 ਭਾਸ਼ਾ"
వ్రాసేటప్పుడు చదవండి,ਲਿਖਣ ਵੇਲੇ ਪੜ੍ਹੋ
"చదువు రాయి
 ఛానెల్","ਪੜ੍ਹੋ / ਲਿਖੋ
 ਚੈਨਲ"
"చెక్ చదవండి/వ్రాయండి
 సూచిక","ਚੈੱਕ / ਲਿਖੋ ਚੈੱਕ
 ਸੰਕੇਤਕ"
చక్రం చదవండి/వ్రాయండి,ਪੜ੍ਹੋ / ਲਿਖੋ ਚੱਕਰ
చదవండి/వ్రాయండి,ਪੜ੍ਹੋ / ਲਿਖੋ ਲਾਈਨ
నిల్వ చదవండి/వ్రాయండి,ਸਟੋਰੇਜ ਪੜ੍ਹੋ / ਲਿਖੋ
"రెడీ యాక్సెస్
 టెర్మినల్","ਤਿਆਰ ਪਹੁੰਚ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
రెడీ కండిషన్,ਤਿਆਰ ਸਥਿਤੀ
రెడీ లైట్,ਤਿਆਰ ਚਾਨਣ
రెడీ స్టేట్,ਤਿਆਰ ਰਾਜ
సిద్ధంగా ఉన్న స్థితి పదం,ਤਿਆਰ ਸਥਿਤੀ ਸ਼ਬਦ
నిజమైన చిరునామా,ਅਸਲ ਪਤਾ
నిజమైన స్థిరాంకం,ਅਸਲ ਨਿਰੰਤਰ
రాజ్యం,ਖੇਤਰ
నిజమైన నిల్వ,ਅਸਲ ਸਟੋਰੇਜ
"నిజమైన నిల్వ
 నిర్వహణ","ਅਸਲ ਸਟੋਰੇਜ
 ਪ੍ਰਬੰਧਨ"
నిజ సమయం,ਅਸਲੀ ਸਮਾਂ
రియల్ టైమ్ ఛానల్,ਰੀਅਲ ਟਾਈਮ ਚੈਨਲ
"రియల్ టైమ్ క్లాక్
 మాడ్యూల్","ਰੀਅਲ ਟਾਈਮ ਘੜੀ
 ਮੋਡੀ ule ਲ"
రియల్ టైమ్ కంట్రోల్,ਰੀਅਲ ਟਾਈਮ ਕੰਟਰੋਲ
రియల్ టైమ్ ఇన్పుట్,ਰੀਅਲ ਟਾਈਮ ਇੰਪੁੱਟ
"నిజ సమయం
 ఆపరేషన్","ਅਸਲੀ ਸਮਾਂ
 ਓਪਰੇਸ਼ਨ"
రియల్ టైమ్ అవుట్పుట్,ਰੀਅਲ ਟਾਈਮ ਆਉਟਪੁੱਟ
"నిజ సమయం
 ప్రాసెసింగ్","ਅਸਲੀ ਸਮਾਂ
 ਕਾਰਵਾਈ"
"రియల్ టైమ్ ఉపగ్రహం
 కంప్యూటర్","ਰੀਅਲ ਟਾਈਮ ਸੈਟੇਲਾਈਟ
 ਕੰਪਿ computer ਟਰ"
"నిజ సమయం
 అనుకరణ","ਅਸਲੀ ਸਮਾਂ
 ਸਿਮੂਲੇਸ਼ਨ"
రియల్ టైమ్ పని,ਅਸਲ ਸਮਾਂ ਕੰਮ ਕਰ ਰਿਹਾ ਹੈ
రీకాల్ నిష్పత్తి,ਅਨੁਪਾਤ ਮੁੜ
సిగ్నల్ రీకాల్ చేయండి,ਰੀਕਲ ਸਿਗਨਲ
"స్వీకరించండి
 అంతరాయం","ਪ੍ਰਾਪਤ ਕਰੋ
 ਰੁਕਾਵਟ"
కాలు స్వీకరించండి,ਲੈੱਗ ਪ੍ਰਾਪਤ ਕਰੋ
మాత్రమే స్వీకరించండి,ਸਿਰਫ ਪ੍ਰਾਪਤ ਕਰੋ
రిసీవర్,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
రిసీవర్ ఐసోలేషన్,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਇਕੱਲਤਾ
రిసీవర్ సిగ్నల్,ਰਿਸੀਵਰ ਸਿਗਨਲ
మార్జిన్ స్వీకరించడం,ਹਾਸ਼ੀਏ ਨੂੰ ਪ੍ਰਾਪਤ ਕਰਨਾ
"స్వీకరించడం
 పెర్ఫొరేటర్","ਪ੍ਰਾਪਤ ਕਰਨਾ
 ਪਰਫੋਰਟਰ"
పునర్వినియోగ లూప్,ਲੂਪ
"గుర్తింపు
 ఖచ్చితత్వం","ਮਾਨਤਾ
 ਸ਼ੁੱਧਤਾ"
"గుర్తింపు
 పాత్ర","ਮਾਨਤਾ
 ਅੱਖਰ"
గుర్తింపు పరికరం,ਮਾਨਤਾ ਜੰਤਰ
గుర్తింపు తర్కం,ਮਾਨਤਾ ਤਰਕ
పునర్నిర్మాణం,ਮੁੜ ਕੰਪਾਇਲ
పునర్నిర్మాణం,ਮੁੜ ਨਿਰਮਾਣ
సయోధ్య,ਮੇਲ-ਮਿਲਾਪ
పునర్నిర్మాణం,ਪੁਨਰਗਠਨ
పునర్నిర్మాణం,ਪੁਨਰਗਠਨ
పునర్నిర్మాణం,ਪੁਨਰ ਨਿਰਮਾਣ
రికార్డ్ బ్లాకింగ్,ਰਿਕਾਰਡ ਬਲੌਕਿੰਗ
రికార్డ్ చెక్ సమయం,ਰਿਕਾਰਡ ਚੈੱਕ ਟਾਈਮ
"రికార్డ్ నియంత్రణ
 షెడ్యూల్","ਰਿਕਾਰਡ ਕੰਟਰੋਲ
 ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ"
రికార్డ్ కౌంట్,ਰਿਕਾਰਡ ਗਿਣਤੀ
రికార్డ్ వివరణ,ਰਿਕਾਰਡ ਵੇਰਵਾ
రికార్డ్ చేసిన వచనం,ਰਿਕਾਰਡ ਕੀਤਾ ਟੈਕਸਟ
రికార్డ్ ఫార్మాట్,ਰਿਕਾਰਡ ਫਾਰਮੈਟ
"రికార్డ్ ఫార్మాట్
 వివరణ","ਰਿਕਾਰਡ ਫਾਰਮੈਟ
 ਵਰਣਨ ਕਰਨ ਵਾਲਾ"
రికార్డ్ గ్యాప్,ਰਿਕਾਰਡ ਪਾੜੇ
రికార్డ్ గ్రూప్,ਰਿਕਾਰਡ ਸਮੂਹ
రికార్డ్ హెడ్,ਰਿਕਾਰਡ ਹੈਡ
రికార్డింగ్ ప్రాంతం,ਰਿਕਾਰਡਿੰਗ ਖੇਤਰ
రికార్డింగ్ సాంద్రత,ਬੈਨਸਿਟੀ ਰਿਕਾਰਡਿੰਗ
రికార్డింగ్ హెడ్,ਰਿਕਾਰਡਿੰਗ
రికార్డింగ్ మాధ్యమం,ਰਿਕਾਰਡਿੰਗ ਮਾਧਿਅਮ
రికార్డింగ్ మోడ్,ਰਿਕਾਰਡਿੰਗ ਮੋਡ
రికార్డింగ్ ట్రంక్,ਰਿਕਾਰਡਿੰਗ ਤਣੇ
రికార్డ్ కీ,ਰਿਕਾਰਡ ਕੁੰਜੀ
రికార్డ్ లేఅవుట్,ਰਿਕਾਰਡ ਖਾਕਾ
రికార్డ్ పొడవు,ਰਿਕਾਰਡ ਦੀ ਲੰਬਾਈ
రికార్డ్ మార్క్,ਰਿਕਾਰਡ ਅੰਕ
రికార్డ్ మీడియం,ਰਿਕਾਰਡ ਮਾਧਿਅਮ
రికార్డ్ పేరు,ਰਿਕਾਰਡ ਦਾ ਨਾਮ
రికార్డ్ సంఖ్య,ਰਿਕਾਰਡ ਨੰਬਰ
రికార్డ్ సిద్ధంగా ఉంది,ਰਿਕਾਰਡ ਤਿਆਰ
"రికార్డ్ సెపరేటర్
 పాత్ర","ਰਿਕਾਰਡ ਵੱਖਰੇ
 ਅੱਖਰ"
రికార్డ్ షీట్,ਰਿਕਾਰਡ ਸ਼ੀਟ
రికార్డ్ సార్టింగ్,ਰਿਕਾਰਡ ਛਾਂਟਣਾ
"రికార్డ్ నిల్వ
 మార్క్","ਰਿਕਾਰਡ ਸਟੋਰੇਜ
 ਮਾਰਕ"
రికార్డ్ స్ట్రిప్,ਰਿਕਾਰਡ ਸਟ੍ਰਿਪ
రికార్డ్ రకం,ਰਿਕਾਰਡ ਦੀ ਕਿਸਮ
తిరిగి పొందగలిగే లోపం,ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ
"రికవరీ
 నిర్వహణ
 మద్దతు","ਰਿਕਵਰੀ
 ਪ੍ਰਬੰਧਨ
 ਸਹਾਇਤਾ"
రికవరీ ప్రొడ్యూర్,ਰਿਕਵਰੀ ਪ੍ਰੋਜਨ
రికవరీ రొటీన్,ਰਿਕਵਰੀ ਦੀ ਰੁਟੀਨ
రికవరీ సిస్టమ్,ਰਿਕਵਰੀ ਸਿਸਟਮ
పునరావృత,ਮੁੜ ਆਉਣਾ
పునరావృత,ਦੁਹਰਾਓ
పునరావృత సిద్ధాంతం,ਪ੍ਰੇਸ਼ਾਨੀ ਪ੍ਰਤਿ .ਲ
"పునరావృత సంతతి
 పార్సింగ్","ਲਗਾਤਾਰ ਉਤਰ
 ਪਾਰਸਿੰਗ"
పునరావృత ఫంక్షన్,ਰਿਕਰਸ ਫੰਕਸ਼ਨ
పునరావృత జాబితా,ਰਿਕਰਸ ਲਿਸਟ
"పునరావృతంగా నిర్వచించబడింది
 సీక్వెన్స్","ਲਗਾਤਾਰ ਪ੍ਰਭਾਸ਼ਿਤ
 ਤਰਤੀਬ"
"పునరావృతంగా
 లెక్కించదగిన సెట్","ਲਗਾਤਾਰ
 ਗੰਦਾ ਸਮੂਹ"
పునరావృత ప్రక్రియ,ਰਿਕਰਸ ਪ੍ਰਕਿਰਿਆ
పునరావృత సంబంధం,ਲਗਾਤਾਰ ਸੰਬੰਧ
పునరావృత దినచర్య,ਦੁਬਾਰਾ ਰੁਟੀਨ
పునరావృత సెట్,ਰਿਕਰਸ ਸੈਟ
రీడ్యాక్ట్,ਰੈਡੈਕਟ
పునర్నిర్మాణం,ਪੁਨਰ ਨਿਰਮਾਣ
తగ్గింపు యంత్రం,ਕਮੀ ਮਸ਼ੀਨ
పునరావృతం,ਰਿਡੰਡੈਂਸੀ
రిడెండెన్సీ చెక్,ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ
"రిడెండెన్సీ చెక్
 బిట్","ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ
 ਬਿੱਟ"
"రిడెండెన్సీ చెక్
 పాత్ర","ਰਿਡੰਡੈਂਸੀ ਚੈੱਕ
 ਅੱਖਰ"
"యొక్క పునరావృతం
 సమాచారం","ਦੀ ਬੇਲੋੜੀ
 ਡਾਟਾ"
"అనవసరమై
 పాత్ర","ਰਿਡੰਡੈਂਟ
 ਅੱਖਰ"
పునరావృత కోడ్,ਰਿਡੰਡੈਂਟ ਕੋਡ
రీన్లార్జిమెంట్,ਰੀਨਲਰੇਜ
"తిరిగి నమోదు చేయదగిన లోడ్
 మాడ్యూల్","ਪੁਨਰ-ਸੰਵੇਦਨਸ਼ੀਲ ਲੋਡ
 ਮੋਡੀ ule ਲ"
"తిరిగి నమోదు చేయదగినది
 ప్రోగ్రామ్","ਅਸਤੀਫਾ ਯੋਗ
 ਪ੍ਰੋਗਰਾਮ"
"తిరిగి నమోదు చేయదగినది
 దినచర్య","ਅਸਤੀਫਾ ਯੋਗ
 ਰੁਟੀਨ"
"తిరిగి నమోదు చేయదగినది
 సబ్‌ట్రౌటిన్","ਅਸਤੀਫਾ ਯੋਗ
 ਸਬਬਰੋਟਾਈਨ"
తిరిగి ప్రవేశం,ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
పున ent స్థాపన కోడ్,ਰੀਐਂਟਰੈਂਟ ਕੋਡ
"తిరిగి ప్రవేశం
 ప్రోగ్రామ్","ਮੁੜ-ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
 ਪ੍ਰੋਗਰਾਮ"
పున ent స్థాపన దినచర్య,ਰੀਐਂਟਰੈਂਟ ਰੁਟੀਨ
"పున ent స్థాపన
 సబ్‌ట్రౌటిన్","ਰੀਐਂਟਰਸੈਂਟ
 ਸਬਬਰੋਟਾਈਨ"
రీఎంట్రీ పాయింట్,ਰੀਐਂਟੇਰੀ ਪੁਆਇੰਟ
రీఎంట్రీ వ్యవస్థ,ਰੀਐਂਟੇਰੀ ਸਿਸਟਮ
సూచన,ਹਵਾਲਾ
సూచన చిరునామా,ਹਵਾਲਾ ਪਤਾ
సూచన గడియారం,ਹਵਾਲਾ ਘੜੀ
రిఫరెన్స్ ఎడ్జ్,ਹਵਾਲਾ ਕਿਨਾਰਾ
రిఫరెన్స్ ఫైల్,ਹਵਾਲਾ ਫਾਈਲ
"సూచన ఇన్పుట్
 సిగ్నల్","ਹਵਾਲਾ ਇੰਪੁੱਟ
 ਇਸ਼ਾਰਾ"
"సూచన
 సూచన","ਹਵਾਲਾ
 ਹਦਾਇਤ"
"సూచన
 భాష","ਹਵਾਲਾ
 ਭਾਸ਼ਾ"
సూచన స్థాయి,ਹਵਾਲਾ ਪੱਧਰ
సూచన జాబితా,ਹਵਾਲਾ ਸੂਚੀ
సూచన శబ్దం,ਹਵਾਲਾ ਰੌਲਾ
రిఫరెన్స్ రికార్డ్,ਹਵਾਲਾ ਰਿਕਾਰਡ
సూచన సమయం,ਹਵਾਲਾ ਸਮਾਂ
సూచన వాల్యూమ్,ਹਵਾਲਾ ਵਾਲੀਅਮ
రీఫిల్,ਰਿਫਾਈਲ
ప్రతిబింబం,ਰਸਾਇਣ
ప్రతిబింబ నిష్పత్తి,ਰਸਾਇਣ ਦਾ ਅਨੁਪਾਤ
"ప్రతిబింబించే బైనరీ
 కోడ్","ਬਾਈਨਰੀ ਪ੍ਰਤੀਬਿੰਬਤ
 ਕੋਡ"
రిఫ్లెక్టివ్ స్కాన్,ਰਿਫਲੈਕਟਿਵ ਸਕੈਨ
