Odiya,Malayalam
ପ .଼ନ୍ତୁ |,വായിക്കുക
ମୁଣ୍ଡ ପ read ଼ନ୍ତୁ |,തല വായിക്കുക
କେବଳ ପଢ,വായിക്കാൻ മാത്രം
କେବଳ ସ୍ମୃତି ପ read ଼ନ୍ତୁ |,വായന മാത്രം മെമ്മറി
ଲେଖା ମୁଣ୍ଡ ପ read ଼ |,തല വായിക്കുക
ପ read ଼ିବା / ଲେଖିବା ଚକ୍ର |,വായന/എഴുത്ത് ചക്രം
ମୁଣ୍ଡ ପ read / ଲେଖ,തല വായിക്കുക/എഴുതുക
ପ / / ଲେଖ,വായിക്കുക/എഴുതുക
ପାଠକ,വായനക്കാരൻ
ପ reading ିବା,വായന
ପ read ଼ିବା,വായിക്കുക
ବାସ୍ତବ,യഥാർത്ഥമായ
ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |,തത്സമയ പ്രോസസ്സിംഗ്
ଗ୍ରହଣକାରୀ,റിസീവർ
ସ୍ୱୀକୃତି ତର୍କ,തിരിച്ചറിയൽ യുക്തി
ପୁନ omp ସଂଯୋଗ କରନ୍ତୁ |,വീണ്ടും കംപൈൽ ചെയ്യുക
ରେକର୍ଡ କରନ୍ତୁ |,രേഖപ്പെടുത്തുക
ରେକର୍ଡିଂ ହେଡ୍ |,റെക്കോർഡിംഗ് തല
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |,വീണ്ടെടുക്കാവുന്ന പിശക്
ପୁନରୁଦ୍ଧାର,വീണ്ടെടുക്കൽ
ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |,ആവർത്തന സിദ്ധാന്തം
ପୁନରାବୃତ୍ତି |,ആവർത്തനം
ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ,ആവർത്തന പ്രവർത്തനം
ହ୍ରାସ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC),കുറച്ച ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
ଅନାବଶ୍ୟକତା |,ആവർത്തനം
ସ୍ independent ାଧୀନ ଡିସ୍କଗୁଡ଼ିକର ଅନାବଶ୍ୟକ ଆରେ (RAID),സ്വതന്ത്ര ഡിസ്കുകളുടെ അനാവശ്യ ശ്രേണി (RAID)
ପୁନ - ପ୍ରବେଶକାରୀ |,വീണ്ടും പ്രവേശനം
ପୁନ ent- ପ୍ରବେଶ ସଂକେତ |,വീണ്ടും പ്രവേശിക്കുന്ന കോഡ്
ସନ୍ଦର୍ଭ,റഫറൻസ്
ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |,റഫറൻഷ്യൽ സമഗ്രത
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ପ୍ରତିଫଳନ,അപവർത്തനം
ସତେଜ କରନ୍ତୁ |,പുതുക്കുക
ପୁନର୍ଜନ୍ମ,പുനരുജ്ജീവനം
ପଞ୍ଜିକରଣ କର |,രജിസ്റ്റർ ചെയ്യുക
ନିୟମିତ ବ୍ୟାକରଣ,പതിവ് വ്യാകരണം
ସମ୍ପର୍କ,ബന്ധം
ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |,റിലേഷണൽ ഡാറ്റാബേസ്
ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ ପରିଚାଳନା ବ୍ୟବସ୍ଥା (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |,റിലേഷണൽ മോഡൽ
ସମ୍ପର୍କୀୟ,ബന്ധു
ସମ୍ପର୍କୀୟ ଠିକଣା,ബന്ധു വിലാസം
ରିଲେ,റിലേ
ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |,വിശ്വാസ്യത മോഡലിംഗ്
ନିର୍ଭରଯୋଗ୍ୟ,വിശ്വസനീയം
ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |,മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്
ସୁଦୂର,റിമോട്ട്
ସୁଦୂର ହୋଷ୍ଟ,റിമോട്ട് ഹോസ്റ്റ്
ସୁଦୂର ଚାକିରି ପ୍ରବେଶ,വിദൂര ജോലി പ്രവേശനം
ସୁଦୂର ଲଗ୍ ଇନ୍ |,വിദൂര ലോഗിൻ
ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC),വിദൂര നടപടിക്രമ കോൾ (RPC)
ରିମୋଟ ସେନ୍ସିଂ |,വിദൂര സംവേദനം
ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,പേരുമാറ്റുക
ରେଣ୍ଡରିଂ,റെൻഡറിംഗ്
ପୁନରାବୃତ୍ତି |,റിപ്പീറ്റർ
ଉତ୍ତର ଦିଅ,മറുപടി
ଅନୁରୋଧ,അഭ്യർത്ഥിക്കുക
ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC),അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC)
ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |,അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ
ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍,പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക
ଅନୁସନ୍ଧାନ |,ഗവേഷണം
ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |,റീസെറ്റ് സൈക്കിൾ
ବାସିନ୍ଦା,താമസക്കാരൻ
ସଂକଳ୍ପ,റെസലൂഷൻ
ଉତ୍ସଗୁଡ଼ିକ,വിഭവങ്ങൾ
ପ୍ରତିକ୍ରିୟା ସମୟ,പ്രതികരണ സമയം
ପୁନଃପ୍ରାରମ୍ଭ,പുനരാരംഭിക്കുക
ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |,പുനഃസ്ഥാപിക്കുക
ପ୍ରତ୍ୟାବର୍ତ୍ତନ |,തിരിച്ചെടുക്കുക
ପ୍ରତ୍ୟାବର୍ତ୍ତନ,പുനഃസംപ്രേക്ഷണം
ପୁନରୁଦ୍ଧାର କରନ୍ତୁ,വീണ്ടെടുക്കുക
ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |,വീണ്ടും ശ്രമിക്കുക
ଫେରନ୍ତୁ,മടങ്ങുക
ଫେରସ୍ତ କୋଡ୍,റിട്ടേൺ കോഡ്
ରିଟର୍ନ କୀ,റിട്ടേൺ കീ
ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ପୁନ r ଲିଖନଯୋଗ୍ୟ |,മാറ്റിയെഴുതാവുന്നത്
RGB ମନିଟର |,RGB മോണിറ്റർ
ରିବନ୍,റിബൺ
ସଠିକ୍ ପ୍ରସଙ୍ଗ |,ശരിയായ പ്രശ്നം
ରୋବଟ୍ |,റോബോട്ട്
ରୋବୋଟିକ୍ସ |,റോബോട്ടിക്സ്
ଦୃ ust,കരുത്തുറ്റത്
ଭୂମିକା,പങ്ക്
ପଛକୁ ଗଡ଼ |,തിരികെ ഉരുട്ടുക
ଗଡ଼,റോൾ ഇൻ ചെയ്യുക
ଗଡ଼,റോൾ ഔട്ട്
ଆର.ଓ. ଏମ,ROM
ମୂଳ,റൂട്ട്
ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |,റൂട്ട് ഡയറക്ടറി
ତ୍ରୁଟିର ରାଉଣ୍ଡ |,പിശകിന്റെ റൗണ്ട്
ରାଉଟର,റൂട്ടർ
ମାର୍ଗ,റൂട്ടിംഗ്
RS232C ଇଣ୍ଟରଫେସ୍ |,RS232C ഇന്റർഫേസ്
RSA ଏନକ୍ରିପସନ୍ |,RSA എൻക്രിപ്ഷൻ
RTC,ആർ.ടി.സി
ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |,റൺ ദൈർഘ്യം എൻകോഡിംഗ്
ଚଲାଇବା ସମୟ |,റൺ സമയം
ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |,റൺ ടൈം പിശക്
ନମୁନା |,സാമ്പിൾ
ନମୁନା ସଂଗ୍ରହ,സാമ്പിളിംഗ്
ସାଟେଲାଇଟ୍,ഉപഗ്രഹം
ତୃପ୍ତି,പൂരിതമാക്കുന്നു
ସଞ୍ଚୟ କରନ୍ତୁ |,രക്ഷിക്കും
ମାପନୀୟତା,സ്കേലബിളിറ്റി
ସ୍କାଲାର୍ |,സ്കെയിലർ
ସ୍କାନିଂ,സ്കാൻ ചെയ്യുന്നു
ଦୃଶ୍ୟ,രംഗം
ଅନୁସୂଚୀତକାରୀ,ഷെഡ്യൂളർ
ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |,സ്ക്രീൻ ഇമേജ് പ്രൊജക്ടർ
ସ୍କ୍ରିପ୍ଟ,സ്ക്രിപ്റ്റ്
ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
ସ୍କ୍ରୋଲିଂ,സ്ക്രോളിംഗ്
SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ),SDLC (സിക്രണസ് ഡാറ്റ ലിങ്ക് നിയന്ത്രണം)
ସନ୍ଧାନ କର |,തിരയുക
ଖୋଜିବା ଯନ୍ତ୍ର,തിരയല് യന്ത്രം
ବୃକ୍ଷ ଖୋଜ |,തിരയൽ വൃക്ഷം
ଖୋଜୁଛି |,തിരയുന്നു
ଦ୍ Secondary ିତୀୟ,സെക്കൻഡറി
ସେକ୍ଟର,മേഖല
ସୁରକ୍ଷା ନୀତି,സുരക്ഷാ നയം
ସମୟ ଖୋଜ |,സമയം തേടുക
ବିଭାଗ,സെഗ്മെന്റ്
ବିଭାଗ,വിഭജനം
ଚୟନ ପ୍ରକାର,തിരഞ്ഞെടുക്കൽ തരം
ଆତ୍ମ ଧାରଣ,സ്വയം ഉൾക്കൊള്ളുന്നു
ସେମାଣ୍ଟିକ୍ସ |,അർത്ഥശാസ്ത്രം
ସେମାଫୋର |,സെമാഫോർ
ସେମିକଣ୍ଡକ୍ଟର |,അർദ്ധചാലകം
ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |,സെമന്റിക് വെബ്
କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |,തുടർച്ചയായ ആക്സസ് രീതി
କ୍ରମିକ |,സീരിയൽ
କ୍ରମିକ,സീരിയലൈസർ
ସର୍ଭର |,സെർവർ
ସର୍ଭର କ୍ରାସ୍ |,സെർവർ ക്രാഷ്
ସର୍ଭର ଲାଇସେନ୍ସ |,സെർവർ ലൈസൻസ്
ସର୍ଭୋ ଗୁଣକ,സെർവോ മൾട്ടിപ്ലയർ
ସେଟ୍ କରନ୍ତୁ |,സജ്ജമാക്കുക
ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |,സെറ്റ് പോയിന്റ്
ସେଟ୍ ଅପ୍ କରନ୍ତୁ |,സജ്ജമാക്കുക
ଛାଇ,തണല്
ଛାୟା,ഷേഡിംഗ്
ଛାୟା |,നിഴൽ
ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |,ഫയൽ പങ്കിടുക
ଅଂଶୀଦାର ପ୍ରବେଶ,പങ്കിട്ട ആക്സസ്
ଅଂଶୀଦାର,പങ്കിടുന്നു
ଶେଲ୍ |,ഷെൽ
ଶିଫ୍ଟ ବର୍ଣ୍ଣ,ഷിഫ്റ്റ് സ്വഭാവം
ସର୍ଟ ସର୍କିଟ |,ഷോർട്ട് സർക്യൂട്ട്
ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ,ഹ്രസ്വ നിർദ്ദേശം
ଭାଇଭଉଣୀ |,സഹോദരൻ
ପାର୍ଶ୍ୱ ପ୍ରଭାବ,പാർശ്വഫലങ്ങൾ
ସାଇନ୍ ବିଟ୍ |,സൈൻ ബിറ്റ്
ସଙ୍କେତ,സിഗ്നൽ
ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |,സിഗ്നൽ പ്രോസസ്സിംഗ്
ସଙ୍କେତ,സിഗ്നലിംഗ്
ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |,സിഗ്നൽ-ടു-നോയിസ് അനുപാതം
ଦସ୍ତଖତ,കയ്യൊപ്പ്
ଦସ୍ତଖତ ପରୀକ୍ଷା,ഒപ്പ് പരിശോധന
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,ഗണ്യമായ അക്കം
ସିଲିକନ୍ ଚିପ୍ |,സിലിക്കൺ ചിപ്പ്
ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
ସିମ୍ପ୍ଲେକ୍ସ |,സിംപ്ലക്സ്
ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |,സിംപ്ലക്സ് നോഡ്
ଅନୁକରଣ,സിമുലേഷൻ
ସିମୁଲେଟର,സിമുലേറ്റർ
ଏକକାଳୀନ,ഒരേസമയം
ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |,ഒരേസമയം പ്രോസസ്സിംഗ്
ସିଙ୍ଗଲେଟନ୍ |,സിംഗിൾടൺ
ସାଇଟ୍ ଲାଇସେନ୍ସ |,സൈറ്റ് ലൈസൻസ്
ଆକାର,വലിപ്പം
ଆକାର,വലിപ്പം
ସ୍କେଚିଂ,സ്കെച്ചിംഗ്
ଛାଡିଦିଅ |,ഒഴിവാക്കുക
ଛାଡିବା,ഒഴിവാക്കുന്നു
ସ୍ଲାସ୍ |,സ്ലാഷ്
ଦାସ କମ୍ପ୍ୟୁଟର |,അടിമ കമ്പ്യൂട്ടർ
ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |,സ്ലൈഡിംഗ് വിൻഡോ പ്രോട്ടോക്കോൾ
ସ୍ଲିପ୍,തെന്നുക
ସ୍ଲଟ୍,സ്ലോട്ട്
ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI),ചെറിയ കമ്പ്യൂട്ടർ സിസ്റ്റം ഇന്റർഫേസ് (SCSI)
ସ୍ମାର୍ଟ କାର୍ଡ |,സ്മാർട്ട് കാർഡ്
ସ୍ନାଲ୍ ମେଲ୍ |,സ്നൈൽ മെയിൽ
ସ୍ନାପସଟ୍ |,സ്നാപ്പ്ഷോട്ട്
ନରମ ଗଣନା,സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്
ସଫ୍ଟ କପି,സോഫ്റ്റ് കോപ്പി
ନରମ ଫଣ୍ଟ |,മൃദുവായ ഫോണ്ട്
ସଫ୍ଟୱେର୍,സോഫ്റ്റ്വെയർ
ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |,സോഫ്റ്റ്വെയർ ലൈസൻസ്
ସଫ୍ଟୱେର୍ ଡକାୟତି |,സോഫ്റ്റ്‌വെയർ പൈറസി
ସ୍ପେକ୍ଟ୍ରମ୍,സ്പെക്ട്രം
ସ୍ପିରାଲ୍ |,സർപ്പിളം
ସ୍ପ୍ରେଡ୍ ସିଟ୍ |,വിരിച്ച ഷീറ്റ്
ମାନକ,സ്റ്റാൻഡേർഡ്
ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML),സ്റ്റാൻഡേർഡ് സാമാന്യവൽക്കരിച്ച മാർക്ക്അപ്പ് ഭാഷ (SGML)
ମାନକକରଣ,സ്റ്റാൻഡേർഡൈസേഷൻ
ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |,സ്റ്റാൻഡ്ബൈ സമയം
ତାରକା LAN |,നക്ഷത്രം LAN
ତାରା ଟପୋଲୋଜି |,നക്ഷത്ര ടോപ്പോളജി
ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |,ബിറ്റ് ആരംഭിക്കുക
ଅନାହାର,പട്ടിണി
ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;,സ്റ്റാറ്റിക് മെമ്മറി&#39;
ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |,സ്റ്റാറ്റസ് ചാനൽ
ଷ୍ଟେପ୍ ସାଇଜ୍ |,ഘട്ടം വലിപ്പം
ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |,"നിർത്തുക, കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ"
ବନ୍ଦ କୋଡ୍,സ്റ്റോപ്പ് കോഡ്
ଷ୍ଟପ୍ କୀ,സ്റ്റോപ്പ് കീ
ସ୍ଥାୟୀତ୍ୱ |,സ്‌റ്റോറബിലിറ്റി
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,സംഭരിച്ച പ്രോഗ്രാം
ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |,സ്ട്രിംഗ് ഡാറ്റ
ସଂରଚନା କୋଡିଂ |,ഘടനാപരമായ കോഡിംഗ്
ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
ଷ୍ଟାଇଲ୍ ସିଟ୍ |,സ്റ്റൈൽ ഷീറ്റ്
ସବ୍-ଡିରେକ୍ଟୋରୀ |,ഉപ ഡയറക്ടറി
ସବ୍ନେଟ୍ |,സബ്നെറ്റ്
ସବଟ୍ରି |,ഉപവൃക്ഷം
ସଂକ୍ଷିପ୍ତକରଣ,സംഗ്രഹം
ସୁପର କମ୍ପ୍ୟୁଟର |,സൂപ്പർ കമ്പ്യൂട്ടർ
ସୁପର କମ୍ପ୍ୟୁଟିଂ,സൂപ്പർ കമ്പ്യൂട്ടിംഗ്
ସୁପର କି,സൂപ്പർ കീ
ସୁପର ୟୁଜର୍ |,സൂപ്പർ ഉപയോക്താവ്
ତଦାରଖ ଶିକ୍ଷଣ |,മേൽനോട്ടത്തിലുള്ള പഠനം
ସମର୍ଥନ ଚିପ୍ |,പിന്തുണ ചിപ്പ്
ସର୍ଫ୍ |,സർഫ്
ସର୍ଫିଂ,സർഫിംഗ്
ସ୍ ap ାପ୍,സ്വാപ്പ്
ଅଦଳବଦଳ କରନ୍ତୁ |,സ്വാപ്പ് ഇൻ
ଅଦଳବଦଳ କରନ୍ତୁ |,സ്വാപ്പ് ഔട്ട്
ଅଦଳବଦଳ,സ്വാപ്പിംഗ്
ସୁଇଚ୍ ନେଟୱାର୍କ |,നെറ്റ്‌വർക്ക് മാറ്റി
ସୁଇଚ୍,സ്വിച്ചിംഗ്
ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |,സ്വിച്ചിംഗ് സിദ്ധാന്തം
ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
ସିଙ୍କ୍ରୋନାଇଜେସନ୍,സമന്വയം
ସିଙ୍କ୍ରୋନାଇଜର,സിൻക്രൊണൈസർ
ସମକାଳୀନ |,സിൻക്രണസ്
ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH),സിൻക്രണസ് ഡിജിറ്റൽ ശ്രേണി (SDH)
ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |,വാക്യഘടന വിശകലനം
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,സിസ്റ്റം വിശകലനം
ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |,സിസ്റ്റം ഹാക്കർ
ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
ସିଷ୍ଟମ୍ ଲଗ୍ |,സിസ്റ്റം ലോഗ്
ସିଷ୍ଟମ୍ ମାସ୍କ |,സിസ്റ്റം മാസ്ക്
ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ (എസ്എൻഎ)
ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |,സിസ്റ്റം പ്രോഗ്രാമർ
ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |,സിസ്റ്റം പുനരാരംഭിക്കുക
ସିଷ୍ଟମ୍ ବନ୍ଦ |,സിസ്റ്റം ഷട്ട്ഡൗൺ
ସିଷ୍ଟମ୍ ପରୀକ୍ଷା,സിസ്റ്റം ടെസ്റ്റിംഗ്
ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |,സിസ്റ്റം യൂട്ടിലിറ്റി
ବ୍ୟବସ୍ଥିତ କୋଡ୍ |,വ്യവസ്ഥാപിത കോഡ്
ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |,ടാബ് കമാൻഡ്
ସାରଣୀ,മേശ
ଟେବୁଲ୍ ଦେଖ |,മേശ മുകളിലേക്ക് നോക്കുക
ଟେବୁଲ୍ ସ୍ପେସ୍ |,മേശ സ്ഥലം
ଟାବଲେଟ୍ |,ടാബ്ലെറ്റ്
ଟାବୁଲାର୍ ଆରେ |,പട്ടിക അറേ
ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍,ടാബുലേഷൻ പ്രവർത്തനം
ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |,ടാൻഡം സിസ്റ്റം
ଟେପ୍ ସାନ୍ଧ୍ରତା |,ടേപ്പ് സാന്ദ്രത
ଟେପ୍ ମାସ୍କ |,ടേപ്പ് മാസ്ക്
ଟାର୍ ଫାଇଲ୍ |,ടാർ ഫയൽ
କାର୍ଯ୍ୟ,ടാസ്ക്
ଟାସ୍କ ବାର୍ |,ടാസ്ക് ബാർ
କାର୍ଯ୍ୟ ନିର୍ଧାରକ |,ടാസ്ക് ഷെഡ്യൂളർ
TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍),TCP/IP (ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ)
ଲୁହବୁହା ଅପରେସନ୍ |,കീറിമുറിക്കൽ പ്രവർത്തനം
ଟେଲିକମ୍ |,ടെലികോം
ଟେଲି ଯୋଗାଯୋଗ |,ടെലികമ്മ്യൂണിക്കേഷൻ
ଟେଲି କନଫରେନ୍ସ |,ടെലികോൺഫറൻസ്
ଟେଲି କନଫରେନ୍ସିଂ |,ടെലികോൺഫറൻസിങ്
ଟେଲିଗ୍ରାଫି |,ടെലിഗ്രാഫി
ଟେଲିମେଟ୍ରି |,ടെലിമെട്രി
ଟେଲିଫୋନ୍,ടെലിഫോണ്
ଟେଲିଫୋନି,ടെലിഫോണി
ଟେଲିପ୍ରିଣ୍ଟର୍,ടെലിപ്രിന്റർ
ଟେଲି ପ୍ରୋସେସିଂ |,ടെലിപ്രോസസിംഗ്
ଟେଲିଭିଜନ,ടെലിവിഷൻ
ଟେଲକ୍ସ |,ടെലക്സ്
ଟେଲନେଟ୍ |,ടെൽനെറ്റ്
ତାପମାତ୍ରା,താപനില
ଟେମ୍ପଲେଟ୍ |,ടെംപ്ലേറ്റ്
ଦଶର ସଂପନ୍ନ |,പത്തിന്റെ പൂരകം
ଟେରା ବାଇଟ୍ |,ടെറാ ബൈറ്റ്
ଟେରା ଫ୍ଲପ୍ |,തേരാ ഫ്ലോപ്പുകൾ
ଟର୍ମିନାଲ୍ କର୍ସର୍ |,ടെർമിനൽ കഴ്സർ
ଟର୍ମିନାଲ୍ ନୋଡ୍,ടെർമിനൽ നോഡ്
ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |,ടെർമിനൽ വിൻഡോ
ସମାପ୍ତି,അവസാനിപ്പിക്കൽ
ଟେର୍ନାରୀ |,ത്രിതീയ
ଟର୍ନାରୀ ଅପରେସନ୍,ത്രിതല പ്രവർത്തനം
ପରୀକ୍ଷା,ടെസ്റ്റ്
ପରୀକ୍ଷା କଭରେଜ୍ |,ടെസ്റ്റ് കവറേജ്
ପରୀକ୍ଷା ରନ୍,പരീക്ഷണ ഓട്ടം
ପରୀକ୍ଷା-ତଥ୍ୟ |,ടെസ്റ്റ്-ഡാറ്റ
ପାଠ,വാചകം
ଟେକ୍ସଟ୍ ବକ୍ସ,ടെക്സ്റ്റ് ബോക്സ്
ପାଠ୍ୟ କର୍ସର୍ |,ടെക്സ്റ്റ് കഴ്സർ
ପାଠ୍ୟ ସମ୍ପାଦକ |,ടെക്സ്റ്റ് എഡിറ്റർ
ଟେକ୍ସଟ୍ ଫାଇଲ୍ |,ടെക്സ്റ്റ് ഫയൽ
ପାଠ୍ୟ ମୋଡ୍,ടെക്സ്റ്റ് മോഡ്
ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
ଭାଷଣକୁ ପାଠ (TTS),ടെക്സ്റ്റ് ടു സ്പീച്ച് (TTS)
ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |,ടെക്സ്ചർ മാപ്പിംഗ്
ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,ടി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |,തെർമൽ പ്രിന്റർ
ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି,നേർത്ത ഫിലിം മെമ്മറി
ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
ଥ୍ରାସ କରିବା |,മർദിക്കുന്നു
ଥ୍ରେଡ୍,ത്രെഡ്
ଥ୍ରେଡିଂ,ത്രെഡിംഗ്
ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |,ത്രിതല ശൃംഖല
ଥ୍ରୋପପୁଟ,ത്രൂപുട്ട്
ସମୟ ଜଟିଳତା |,സമയ സങ്കീർണ്ണത
ସମୟ ବିଭାଜନ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (ടിഡിഎം)
