English,Gujarati
Reverse operation,વ્યસ્ત કામગીરી
Reverse recovery time,પુનઃપ્રાપ્તિ સમય
Reverse saturation current,રિવર્સ સંતૃપ્ત વર્તમાન
Reverse transmission amplifier,રિવર્સ ટ્રાન્સમિશન ઇનપુટ
Reverse voltage feedback ratio,વ્યસ્ત વોલ્ટેજ રિચાર્જ રેશિયો
Reverse voltage gain,વ્યસ્ત વોલ્ટેજ ગેઇન
Reversible counter,કાઉન્ટર કાઉન્ટર
Reversible motor,ઉલટાવી શકાય તેવી મોટર
RF shielding,રેડિયો આવર્તન પ્રતિરક્ષા
RF-interference,રેડિયો આવર્તન દખલ
RF-probe,રેડિયો ફ્રીક્વન્સી પ્રોબ
RF-transmission line,આરએફ ટ્રાન્સમિશન લાઇન
RF-tuner,આર-એફ રેઝોનેટર
Rheostate,"રિઓસ્ટેટ, ચલ પ્રતિકાર"
Rhombic antenna,રોમ્બિક એન્ટેના
Ribbon fiber cable,રિબન ફાઇબર કેબલ
Ribbon loudspeaker,રિબન લાઉડસ્પીકર
Ribbon microphone,રિબન માઇક્રોફોન
Ribbon connector,રિબન કનેક્ટર
Richardson equation,રિચાર્ડસન સમીકરણ
Ridged wave guide,તરંગવાળી પટ્ટી
Rig,બિલ્ડ
Right hand rule,ઘડિયાળની દિશામાં નિયમ
Right shift register,દક્ષિણ-વિસ્થાપન રજિસ્ટર
Right-handed polarisation,ઘડિયાળની દિશામાં ધ્રુવીકરણ
Ring counter,રિંગ કાઉન્ટર
Ring magnet,રિંગ મેગ્નેટ
Ring topology,રીંગ ટોપોગ્રાફી
Ringing coil,નિનાદ કુંડલી
Ringing current,ધ્વનિ પ્રવાહ
Ripple bandwidth,ઉર્મિ બેન્ડ એક્સ્ટેંશન
Ripple counter,ઊર્જા કેલ્ક્યુલેટર
Ripple rejection,ઉર્મિ કેન્સલેશન
Ripple width,ઉર્મિ પહોળાઈ
RISC (reduced instruction set computer),જોખમ
Rise time,વધારો સમયગાળો
Rise-time sensitivity,એલિવેશન સંવેદનશીલતા
Rising edge,વધતો કોર
RLC-filter,આરએલસી ફિલ્ટર
RMS AC-voltmeter,ચોરસ-મીન-મૂળ વૈકલ્પિક વર્તમાન પોટેન્ટિઓમીટર
RMS detector,સ્ક્વેર-મીન રુટ ડિટેક્ટર
Robotics,રોબોટિક્સ
Rochelle salt,રોશેલ ક્ષાર
Rhombic antenna,વિચિત્ર લંબાઈનો એન્ટેના
Roll off,ઉત્થાન
Roller coating,વેલેક કોટિંગ
Rolling timing,વેલેક ટીન ટ્રાન્સફર
Roll-off factor,વિચલન પરિબળ
Room temperature,ઓરડાના તાપમાને
Root locus,મૂળ સ્થાન
"Root of minus one (I, j)",બાદબાકી એક વર્ગમૂળ
Root-mean-square value,ચોરસ-મીન મૂળ મૂલ્ય
Rotar,રોટેશનલ
Rotary attenuator,રોટેશનલ એટેન્યુએટર
Rotate instruction,રોટેશનલ સૂચના
Rotating vector,રોટેશનલ વેક્ટર
Round off error,નજીકની ભૂલ
Router,રાઉટર
Routh test,રૂથ ટેસ્ટ
Routh-Hurwitz array,રૂથ-હાર્વિસ એરે
Routine test,નોમી ટેસ્ટ
R-parameter,આર-પેરામીટર
Rs-complement (radix complement),આરએસ-કોમ્પ્લીમેન્ટ (રેડિક્સ કોમ્પ્લિમેન્ટ)
RS-Flip-flop,આર એસ. ફલીપ ફલોપ
RTD (resistance temperature detector),RTD (રેઝિસ્ટન્સ હીટ ડિટેક્ટર)
Ruby laser,રૂબી લેસર
Rung current,લાકડી-પ્રવાહ
Runway,દુર જા
Rydberg constant,રાડબર્ગ સતત
Rz-code,rz-કોડ
Safe operating area,સલામત ઝોન
Safety factor,"સલામત ગુણક, સલામતી સૂચકાંક"
Sallen and key filter,સેલેનનું ફિલ્ટર
Sample and hold,નમૂના અને પકડી રાખો
Sample and hold circuit,સેમ્પલ અને હોલ્ડ સર્કિટ
Sample data,સેમ્પલિંગ ડેટા
Sampling CRO,CRO સેમ્પલિંગ
Sampling function,સેમ્પલિંગ કાર્ય
Sampling oscilloscope,સેમ્પલિંગ ઓસિલોસ્કોપ
Sampling theorem,સેમ્પલિંગ પ્રમેય
Sampling voltmeter,સેમ્પલિંગ વોલ્ટમીટર
Satellite,ઉપગ્રહ
Satellite broad casting,ઉપગ્રહ પ્રસારણ
Satellite communication,ઉપગ્રહ સંચાર
Satellite communication window,સેટેલાઇટ ટ્રાન્સમિશન વિન્ડો
Satellite station,સેટેલાઇટ સ્ટેશન
Satellite television,સેટેલાઇટ ટીવી
Saturated logic,સંતૃપ્ત તર્ક
Saturation,સંતૃપ્તિ
Saturation delay,સંતૃપ્તિ વિલંબ
Saturation flux density,સંતૃપ્તિ પ્રવાહ ઘનતા
Saturation point,સંતૃપ્તિ બિંદુ
Saturation voltage,સંતૃપ્તિ વોલ્ટેજ
Saw filter,એરિડન્ટ ફિલ્ટર
Saw tooth generator,ડેન્ટ જનરેટર જોયું
Saw tooth waveform,અરિદંતિ તરંગ સ્વરૂપ
Scalar,સ્કેલર
Scale factor,સ્કેલ ગુણક
Scan path,સ્કેનિંગ પાથ
Scanner,સ્કેનર
Scanning,સ્કેનિંગ
Scatter propagation,છૂટાછવાયા ટ્રાન્સમિશન
Scatterrer,વિખેરનાર
Scherratic capture,વ્યવસ્થિત કેપ્ચર
Schmitt trigger,સ્મિથ ટ્રિગર
Schottky diode,સ્કોટકી ડાયોડ
Schumann response,શમન પ્રતિભાવ
Scintilation chamber,સોજો ચેમ્બર
Scintillator,ચમકદાર
Scrambling,ગૂંગળામણ
Screen display,સ્ક્રીન ડિસ્પ્લે
Screening,આવરણ
SDRAM,સિંક્રનસ ડાયનેમિક રેમ (SDRAM)
SECAM coder,સિકામ કોડક
Secant law,સેકન્ટ નિયમ
Second approximation,બીજા અંદાજ
Second breakdown,બીજી ક્રેક
Second harmony,બીજું હાર્મોનિક
Second order loop,બીજા ઓર્ડર લૂપ
Secondary cell,સેકન્ડરી સેલ
Secondary emission,ગૌણ ઉત્સર્જન
Secondary winding,ગૌણ કોઇલ
Sectoral horn,રેડિયલ હોર્ન
Sectoring format,વિભાજન પરિબળ
Seek time,સંશોધન સમયગાળો
Segment register,બ્લોક રજીસ્ટર
Selection process,પસંદગી પ્રક્રિયા
Selective fading,પસંદગીયુક્ત ઉચ્ચારણ
Selective oxidation,પસંદગીયુક્ત ઓક્સિડેશન
Selectivity,"પસંદગી, પસંદગીક્ષમતા"
Selectivity frequency,આવર્તન પસંદગી
Selenium rectifier,સેલેનિયમ રેક્ટિફાયર
Self aligned gate,સ્વયં સંરેખિત દરવાજો
Self bias,સ્વ એટ્રિબ્યુશન
Self inductance,ઓટોમોટિવ
Self-discharge,સ્વ-નિમજ્જન
Self-orthogonal code,સ્વ-લંબગોળ કોડ
Semi log scale,અર્ધ લઘુગણક સ્કેલ
Semiconductor,સેમિકન્ડક્ટર
Semiconductor laser diode,સેમિકન્ડક્ટર લેસર ડાયોડ
Sense terminal,સેન્સિંગ ટર્મિનલ
Senser,સેન્સર
Sensitivity,સંવેદનશીલતા
Sensor,સેન્સર
Sequential access,ક્રમિક ઍક્સેસ
Sequential circuit,ક્રમિક સર્કિટ
Sequential decoding,ક્રમિક એન્કોડિંગ
Sequential memory,અનુક્રમિત મેમરી
Serial access,વર્ગ પ્રવેશ
Serial adder,વર્ગ ઉમેરનાર
Serial data port,ક્રમ માહિતી પોર્ટ
Serial port,વર્ગ પોર્ટ
Serial printer,કેટેગરી પ્રિન્ટર
Serial shift,વંશવેલો ટ્રાન્સફર
Series cell,શ્રેણી સેલ
Series damping register,ગ્રેડ ડિગ્રેડેશન રજિસ્ટર
Series feedback,શ્રેણી રિચાર્જ
Series ohmmeter,શ્રેણી ઓહ્મમીટર
Series parallel circuit,શ્રેણી સમાંતર સર્કિટ
Series regulator,વર્ગ નિયમનકાર
Series resonance,રેન્જ રેઝોનન્સ
Series tuned circuit,શ્રેણી ટ્યુન સર્કિટ
Series voltage regulator,રેન્જ વોલ્ટેજ રેગ્યુલેટર
Server,"સર્વર, સર્વર"
Servo amplifier,સર્વો એમ્પ્લીફાયર
Servo mechanism,સર્વો યાંત્રિક પદ્ધતિ
Servo recorder,સર્વો રીકોડર
Set up time,શણગાર સમય
Setting time,ગોઠવણ સમયગાળો
Seven segment decoder,ઓક્ટલ ડીકોડર
Seven segment display,સપ્તખંડ ડિસ્પ્લે
Shadow mask,છાયા આવરણ; શેડો માસ્ક
Shadow memory,શેડો મેમરી
Shannon's theorem,શેનોનનું પ્રમેય
Shelf life,સંગ્રહ વય
Shield,પ્રિઝર્વેટિવ
Shift counter,ટ્રાન્સફર કાઉન્ટર
Shift register,વિસ્થાપન રજિસ્ટર
Shock excitation,આઘાત ઉત્તેજના
Shock hazard,આઘાત કટોકટી
Short circuit current,ટૂંકા માર્ગ વર્તમાન
Short circuit protection,શોર્ટ સર્કિટ રક્ષણ
Short effect,ટૂંકી અસર
Short noise,"ખડખડાટ, શોટ અવાજ"
Shorted delay line,ટૂંકી વિલંબ રેખા
Shot noise,શોટ અવાજ
Shunt,બાજુનો રસ્તો
Shunt current,ફૂટપાથ વર્તમાન
Shunt device,શંટ ઉપકરણ
Shunt feedback,શન્ટ રિચાર્જ
Shunt meter,શન્ટ મીટર
Shunt resistance,સાઇડ સર્કિટ
Shunt series pair,શન્ટ વર્ગ દંપતી
Side band,બાજુની પટ્ટી
Side band noise,સાઇડ બેન્ડ અવાજ
Side carrier frequencies,બાજુની વાહક આવર્તન
Side lobe,"લેટરલ શિફ્ટ, લેટરલ લવ"
Side tone,ગાયક
Siemens,સિમેન્સ
Sign bit,પ્રતીક બોક્સ
Sign magnitude,માર્ક માપ
Sign magnitude number,વોલ્યુમ નંબર ચિહ્નિત કરો
Signal analysis,સિગ્નલ વિશ્લેષણ
Signal detector,સિગ્નલ ડિટેક્ટર
Signal generator,સિગ્નલ જનરેટર
Signal polarity separator,સિગ્નલ ધ્રુવીય આઇસોલેટર
Signal quantization,સંકેત પરિમાણ
Signal strength,સિગ્નલની તીવ્રતા
Signal to noise ratio,સિગ્નલ-ટુ-બેર રેશિયો
Silicon controlled rectifier,સિલિકોન નિયંત્રિત રેક્ટિફાયર
Silicon controlled switch,સિલિકોન નિયંત્રિત સ્વીચ
Silicon dioxide,સિલિકોન ડાયોક્સાઇડ
Silicon gate,સિલિકોન ગેટ
Silicon nitride,સિલિકોન નાઇટ્રાઇડ
Silicon-oxide system,સિલિકોન-ઓક્સાઇડ પદ્ધતિ
Silicon transistor,સિલિકોન ટ્રાન્ઝિસ્ટર
Silicon wafer,સિલિકોન બફર
Silk screening,રેશમ આવરણ
Simplex code,સિમ્પ્લેક્સ કોડ
Simplex link,એક લિંક
Simulated inductor,સિમ્યુલેટેડ પ્રેરક
Simulation,સિમ્યુલેશન પદ્ધતિ
Simulator,ઇમ્યુલેટર
Sine function generator,સાઈન ફાલન જનરેટર
Sine integral,સાઈન ઈન્ટિગ્રલ
Sine to square wave converter,સાઈન સ્ક્વેર વેવ કન્વર્ટર
Sine wave synthesis,સાઈન વેવ સંશ્લેષણ
Sine-square wave generator,સાઈન-સ્ક્વેર વેવ જનરેટર
Single board computer,સિંગલ બોર્ડ કમ્પ્યુટર
Single capacitor compensation,એકલ ક્ષમતા વળતર
Single chip microprocessor,સિંગલ ચિપ માઇક્રોપ્રોસેસર
Single density disk,સિંગલ ડેન્સિટી ડિસ્ક
Single ended output,સિંગલ વેઇન આઉટપુટ
Single pole double thermo switch,સિંગલ-પોલ બાયપ્રોજેક્ટ સ્વિચ
Single side band (SSB),સોલો પ્લેબેક બેન્ડ (SSB)
Single side disk,સિંગલ સાઇડ ડિસ્ક
Single slop ADC,સિંગલ પ્રોન એડીસી
Single step execution,સિંગલ સ્ટેજ એક્ઝેક્યુશન
Single supply op-amp,સિંગલ સપ્લાય ઓપરેશનલ એમ્પ્લીફાયર
Single supply operation,એક સપ્લાય કામગીરી
Sink,નિમજ્જન
Sinusoidal response,sinusoidal પ્રતિભાવ
Sinusoidal wave,sinusoidal તરંગ
Skew clock,ત્રાંસી ઘડિયાળ
Skim effect,સપાટી અસર
Sky wave,વોલ્યુમ તરંગ
Sky wave propagation,સ્કાય વેવ ટ્રાન્સમિશન
Slave,ગૌણ
Sleep mode,નિષ્ક્રિય સ્થિતિ
Sleeper motor,સ્ટેપ મોટર
Slew rate,સ્લુઇસ દર
Slope detector,પ્રોન ડિટેક્ટર
Slotted line,સ્લોટેડ લાઇન
Slow blow fuse,મંદ ફ્યુઝ
Slow scan television,ધીમી સ્કેનિંગ ટેલિવિઝન
Small scale integration (SSI),નાના એકીકરણ (SSI)
Small signal analysis,ટૂંકા સિગ્નલ વિશ્લેષણ
Small signal model,ટૂંકા સિગ્નલ મોડેલ
Smart card,સ્માર્ટ કાર્ડ
Smart fan,સ્માર્ટ ચાહક
Smectic crystal,સ્મેક્ટિક સ્ફટિક
Smith chart,સ્મિથ ચાર્ટ
Smoke detector,સ્મોક ડિટેક્ટર
Smoothing,ભૂંસી નાખવું
Snow effect,બરફની અસર
Snubber,શૉક એબ્સોર્બર
Snubber circuit,શોક શોષક સર્કિટ
Snubber current,આંચકો પ્રવાહ
Socket,સોકેટ
Soft copy,સોફ્ટ કોપી
Soft return,નરમ વળતર
Soft saturation,નરમ સંતૃપ્તિ
Soft start,નરમ શરૂઆત
Software,સોફ્ટવેર
Solar cell,સોલર સેલ
Solar panel,સૌર પેનલ્સ
Solder,સોલ્ડર
Solder bridge,સોલ્ડર બ્રિજ
Solenoid,સોલેનોઇડ
Solid state detector,સોલિડ સ્ટેટ ડિટેક્ટર
Solid state device,ઘન રાજ્ય ઉપકરણ
Solid state relay,સોલિડ સ્ટેટ રિલે
SONAR,સોનાર
SOS,એસઓએસ
Sound activated switch,અવાજ સક્રિય સ્વિચ
Sound generator,અવાજ જનરેટર
Source code,સ્ત્રોત કોડ
Source coding,સ્ત્રોત કોડિંગ
Source coupled pair,સ્ત્રોત જોડી
Source disk,સ્ત્રોત ડિસ્ક
Source follower,સ્ત્રોત પાછળ
Source image coding,સ્ત્રોત પ્રતિબિંબ કોડિંગ
Space,"અવકાશ, અવકાશ, અવકાશ, આકાશ"
Space bar,સ્પેસ બાર
Space charge,ઇન્ટર્સ્ટિશલ આવેગ
Space division multiplexing,મલ્ટિપ્લેક્સર સ્પેસ/સ્ટીરિયો ડિવિઝન
Space division multiplexing,અંતરાલ વિભાજિત મલ્ટિપ્લેક્સિંગ
Space height ratio,કવરેજ ઉચ્ચ ગુણોત્તર
Space wave,અવકાશ તરંગ
Spark gap,સ્પાર્કિંગ અંતરાલ
SPDT switch,spdt સ્વિચ
Speaker,સ્પીકર
Specification sheet,સ્પષ્ટીકરણ શીટ
Spectrum,"સ્પેક્ટ્રમ, સ્પેક્ટ્રમ"
Spectrum analyser,સ્પેક્ટ્રલ વિશ્લેષક
Speech synthesis,"વાણી સંશ્લેષણ, અવાજ સંશ્લેષણ"
Speed up capacitor,ચાલી રહેલ કેપેસિટર
Spike suppressor,વિરોધી કોલિક
Spin stabilization,ચક્ર સ્થિરીકરણ
Split phase encoding,ફ્રેગમેન્ટેડ-આર્ટ કોડિંગ
Split power supply,તૂટેલા પાવર સ્ત્રોત
Splitter,સ્પ્લિટર
Spooling,"રેપિંગ, સ્પૂલિંગ"
SPST switch,SPST સ્વિચ
Spurious memory write,વર્ચ્યુઅલ (સ્યુડો) મેમરી લેખન
Spurious response,ભ્રામક પ્રતિભાવ
Spurious signal,વર્ચ્યુઅલ સિગ્નલ
Sputtering,ઈન્જેક્શન
Square law detector,વર્ગ નિયમ સૂચક
Square law device,વર્ગ નિયમ ઉપકરણ
Square rooter,વર્ગમૂળ
Square wave,ચોરસ તરંગ
Square wave oscillator,ચોરસ તરંગ ઓસિલેટર
Stability factor,સ્થિરતા પરિબળ
Stability feedback,ટકાઉપણું પુનઃરોકાણ
Stabilization,સ્થિરીકરણ
Stabilizing network,સ્ટેબિલાઇઝર નેટવર્ક
Stack,"સ્ટેક, સ્ટેક"
Stack pointer,મન દિગ્દર્શક
Stage efficiency,પગલું કાર્યક્ષમતા
Stagger timing,સમાંતર સમય
Standard amplitude modulation,પ્રમાણભૂત કંપનવિસ્તાર મોડ્યુલેશન
Standard cell,પ્રમાણભૂત કોષ
Standard deviation,પ્રમાણભૂત વિચલન
Standard T.T.L.,માનક TTL
Standby power system,કટોકટી પાવર સિસ્ટમ
Standing wave,સ્થિર તરંગ
Standing wave ratio,સ્થિર તરંગ ગુણોત્તર
Stand-off ratio,અંતર ગુણોત્તર
Start bit,થોડી શરૂઆત કરો
Start up pulse,પ્રારંભિક પલ્સ
State diagram,સ્થિતિ રેખાકૃતિ
State transition diagram,સ્થિતિ-સંક્રમણ રેખાકૃતિ
State variable filter,કન્વર્ટિબલ ફિલ્ટર
Static characteristic,સ્થિર પાત્ર
Static electricity,સ્થિર વીદ્યુત
Static memory cell,કાયમી મેમરી સેલ
Static random access memory (SRAM),સ્ટેટિક રેન્ડમ એક્સેસ મેમરી
Statuo register,સ્થિતિ રજીસ્ટર
Status flag,સ્થિતિ ચિહ્ન
Statusterminal,POS ટર્મિનલ
Steering logic,સ્ટીયરિંગ તર્ક
Step graded junction,ટાયર્ડ જંકશન
Step index profile,પગલું સૂચક પ્રોફાઇલ
Step response,પગલું પ્રતિભાવ
Step-graded,ટાયર્ડ
Stepper motor,સ્ટેપર મોટર
Stereo equilizer,સ્ટીરિયો સમભુજ
Stereo receiver frequency,સ્ટીરિયો રીસીવર આવર્તન
Stiff coupling,ચુસ્ત જોડાણ
Stop band,બ્રેક બેન્ડ
Storage delay time,સંગ્રહ વિલંબ
Storage memory,સંગ્રહ મેમરી
Storage time,"સંગ્રહ સમય, સમય"
Strain gauge,તાણ માપક
Stray capacitance,અનિચ્છનીય હોલ્ડિંગ
String,તાર
Storage CRO,સંગ્રહ CRO
Strobe,સ્ટ્રોબ
Strobe circuit,સ્ટ્રોબ સર્કિટ
Strobe pulse,પ્રેરક પલ્સ
Strobe terminal,સ્ટ્રોક ટર્મિનલ
Stroboscopic flash unit,સ્ટ્રોબોસ્કોપિક ગોળા એકમ
Stub,સ્ટબ
Stuck,લૉક
Stuck mode,સ્થિર ગાળણ
Stylus,હચમચી ગયો
Sub carrier,વાહક
Subroutine,સબરૂટિન
Subtractive colour mixing,વ્યાકરણીય પાત્ર મિશ્રણ
Subtractor,સબજેક્ટિવ
Substrate,"અન્ડરલે, સબસ્ટ્રેટ"
Subtraction with carry,હાથ બાદબાકી
Subtrahend,બાદબાકી
Successive approximation,પ્રગતિશીલ અંદાજ
Successive approximation ADC,કાલક્રમિક અંદાજ adc
Sudden atmospheric disturbance,અચાનક વાતાવરણીય વિક્ષેપ
Summing amplifier,ઉમેરનાર એમ્પ્લીફાયર
Super beta transistor,સુપર બીટા ટ્રાન્ઝિસ્ટર
Super computer,અંતિમ કમ્પ્યુટર
Super conductor,સુપર કંડક્ટર
Super heterodyne receiver,હાઇપરહાઇબ્રિડ રીસીવર
Super heterodyne principle,સુપર હેટરોડીન થિયરી
Super pipe line processor,ઓવરપાઇપ લાઇન પ્રોસેસર
Super scalar processor,સુપર સ્કેલર પ્રોસેસર
Superposition theorem,આરોપણ પ્રમેય
Supply voltage rejection ratio,ફીડ વોલ્ટેજ બાકાત ગુણોત્તર
Support chip,સહાયક ચિપ
Suppressed carrier modulation,વાહક મોડ્યુલેશન બંધ કરો
Surface acoustic wave,સપાટીની ધ્વનિ તરંગ
Surface barrier,પૃષ્ઠ અવરોધ
Surface barrier detector,પૃષ્ઠ બાર ડિટેક્ટર
Surface charge,પૃષ્ઠ ચાર્જ
Surface leakage current,પૃષ્ઠ પગલું સ્ટ્રીમ
Surface mount device,ઇન્સ્ટોલ કરેલ ઉપકરણ
Surface mounted technology,પૃષ્ઠ સ્થાપિત ટેકનોલોજી
Surge,ઉછાળો
Surge current,ઉછાળો પ્રવાહ
Surge impedance,વધારો અવબાધ
Surge protector,સર્જ રક્ષક
Surge register,વૃદ્ધિ રજીસ્ટર
Surge suppressor,શામક
Surge voltage,સર્જ વોલ્ટેજ
Susceptance,પ્રતિભાવ
Susceptibility,સંવેદનશીલતા
Sustaining voltage,રેઝિસ્ટર વોલ્ટેજ
Swage terminal,સોયુઝ ટર્મિનલ
Sweep generator,ચાહક જનરેટર
Sweep unit,પ્રારંભિક એકમ
Swing,ઓસિલેશન
Swinging choke,ડોલન ચોક
Switch debuncher,સ્વીચ બ્રેકર
Switched capacitor,સ્વિચ કરેલ કેપેસિટર
Switched gain amplifier,સ્વિચ કરેલ ગેઇન એમ્પ્લીફાયર
Switching,સ્વિચિંગ
Switching algebra,બીજગણિત સ્વિચિંગ
Switching circuit,સ્વિચિંગ સર્કિટ
Switching power supply,સ્વિચિંગ પાવર સપ્લાય
Switching regulator,સ્વિચિંગ રેગ્યુલેટર
Switching wave form,સ્વિચિંગ વેવફોર્મ
Switched programmable timer,સ્વિચ કરેલ પ્રોગ્રામેબલ ટાઈમર
Symbol,હસ્તાક્ષર
Symbol period,પ્રતીક સમયગાળો
Symbolic label,પ્રતીકાત્મક લેબલ
Synchro separator,સિંક્રનસ વિભાજક
Synchronising circuit,સિંક્રનસ સર્કિટ
Synchronization signal,સિંક્રનસ સિગ્નલ
Synchronizer,સિંક્રોનાઇઝર
Synchronous counter,સિંક્રનસ કેલ્ક્યુલેટર
Synchronous detector,સિંક્રનસ ડિટેક્ટર
Synchronous transmission,સિંક્રનસ ટ્રાન્સમિશન
Synchronous detection,સિંક્રનસ શોધ
Syntax,વાક્ય રચના
Synthesizer frequency,ફ્રીક્વન્સી સિન્થેસાઇઝર
System design,"શરીર ડિઝાઇન, સિસ્ટમ ડિઝાઇન"
T-transformation,ટી-પાઇ રૂપાંતરણો
Tachometer,"ટેકોમીટર, રોટેશનલ વોલ્ટમીટર"
Tail current,પૂંછડીનો પ્રવાહ
Tank circuit,ટાંકી સર્કિટ
Tantalum capacitor,ટેન્ટેલમ કેપેસિટર
Tap,હકાલપટ્ટી
Tape reply,ટેપ રિપ્લે
Tapper,"રીમુવર, ચીપિયો"
Tarbell interface,tarbel પાનું
T-connector,ટી-કનેક્ટર
Teledeltos paper,ટેલિડેલ્ટસ કાગળ
Telemetering,પ્રવાસ માપન
Telephony,"ટેલિફોની, ટેલિફોની"
Teleprinter,ટેલિગ્રાફર
Television,"ટેલિવિઝન, દૂરદર્શન"
Television camera,ટેલિવિઝન કેમેરા
Television receiver,ટેલિવિઝન રીસીવર
Tellegen theorem,ટેલિગોન પ્રમેય
Tetrode,ટેટ્રોડ
Temperature compensation,ગરમીનું વળતર
Temperature conditioning crystal,"રવા, સ્ફટિક"
Temperature to voltage converter,હીટ-વોલ્ટેજ કન્વર્ટર
Temporary data register,કામચલાઉ ડેટા રજિસ્ટર
Terminal,ટર્મિનલ
Test lead,પરીક્ષણ લીડ
Test signal,પરીક્ષણ સંકેત
Tetravalent atoms,ચતુર્થાંશ અણુ
Thermal drift,થર્મલ વહેણ
Thermal isolation,થર્મલ આઇસોલેશન
Thermal noise,"થર્મલ અવાજ, થર્મલ અવાજ"
Thermal oxidation,થર્મલ ઓક્સિડેશન
Thermal resistance,થર્મલ પ્રતિકાર
Thermal runway,થર્મલ એસ્કેપ
Thermal shutdown,ગરમી વિરામ
Thermal stability,થર્મલ સ્થિરતા
Thermionic emission,થર્મિઓનિક ઉત્સર્જન
Thermoresistor,ગરમી પ્રતિકાર
Thermocouple,થર્મોકોલ
Thermoelectric effect,થર્મલ અસર
Thermostat,ગરમી નિયંત્રક
Thevenin's theorem,થેવેનિન પ્રમેય
Thin film,પાતળી પટલ
Thin film capacitor,પાતળા પટલ કેપેસિટર
Thin filmregister,પાતળા પટલ પ્રતિકાર
Thoriated tungsten cathode,થોરિયમ કોટેડ ટંગસ્ટન કેથોડ
Three halves (3/2) power law (3/2),સત્તા નિયમ
Three phase circuit,ટ્રિપલ સર્કિટ
Three-state RMA,ત્રિ-રાજ્ય રેમ
Three-terminal regulator,ટ્રાઇ-એન્ડ રેગ્યુલેટર
Threshold detector,સિલ ડિટેક્ટર
Threshold voltage,ઉંબરો વોલ્ટેજ
Thyratron tube,થાઇરાટ્રોન ટ્યુબ
Tickler,"પુનઃરોકાણ, અલ્પજીવી"
Tickler oscillator,ટિકલર ઓસિલેટર
Tight coupling,ચુસ્ત જોડાણ
Tilt,ઝુકાવ
Time base circuit,સમય આધારિત સર્કિટ
Time base generator,ટાઈમર જનરેટર
Time base voltage,સમય આધાર વોલ્ટેજ
Time delay,કૉલ વિલંબ
Time domain reflectometry (TDR),સમય ઝોન પ્રતિબિંબિતતા
Time marker generator,સમય માર્કર જનરેટર
Time sharing,કાલ ભાગી
Time window,સમય વિન્ડો
Time-mode switching timer,સમય મોડ સ્વિચિંગ
Timer,"સમય નિયંત્રક, સમય નિયંત્રક"
Timer motor,કૉલ કંટ્રોલર મોટર
Timing diagram,સમય સેટ ડાયાગ્રામ
Timing jitter,સમય ગોઠવણ જિટર
Timing marker generator,ક્રોનોમીટર માર્કર જનરેટર
Timing network,કૉલ એડજસ્ટર નેટવર્ક
T-network,ટી-નેટવર્ક
Toggle switch,ટૉગલ સ્વીચ
Token bus network,ટોકન બસ નેટવર્ક
Token ring network,ટોકન નેટવર્ક
Tolerance,સ્વીકાર્ય ફેરફાર
Tone burst generator,વોકલ બ્લાસ્ટ જનરેટર
Toroid,ટોરોઇડ
Torus antenna,ટોરસ એન્ટેના
Total harmonic distortion,સંપૂર્ણ હાર્મોનિક વિકૃતિ
Totem pole,ટોટેમ ધ્રુવ
Totem pole transistor,ટોટેમ-પોલ ટ્રાન્ઝિસ્ટર
Touch switch,ટચ સ્વીચ
Touch tone signaling,સ્પર્શેન્દ્રિય અવાજ
T-pad,ટી-પેડ
Trable,ત્રેવડી
Trace,"ટ્રેસીંગ, ટ્રેસીંગ"
Track balls,"ટ્રેક બોલ, ટ્રેક બોલ"
Tracking,અનુપાલન
Tract and hold circuit,ટ્રેકિંગ અને કંટ્રોલ સર્કિટ
Trailing edge,"પાછળનો ભાગ, પાછળનો ભાગ"
Trainer,કોચ
Tracking,અનુપાલન
Transadmittance,પારસ્પરિકતા
Transconductance,આંતરવાહકતા
Transducer,ટ્રાન્સડ્યુસર
Transfer characteristics,સ્થાનાંતરણ લાક્ષણિકતાઓ
Transfer function,ટ્રાન્સફર કાર્ય
Transfer gain,નફો ટ્રાન્સફર કરો
Transformation,રૂપાંતર
Transformer,"ટ્રાન્સફોર્મર, ટ્રાન્સફોર્મર"
Transformer coupled amplifier,ટ્રાન્સફોર્મર જોડી એમ્પ્લીફાયર
Transformer coupling,ટ્રાન્સફોર્મર કપ્લીંગ
Transformer efficiency,ચલ કાર્યક્ષમતા
Transient,ક્ષણિક
Transient overshoot,ક્ષણિક ઉલ્લંઘન
Transient response,ક્ષણિક પ્રતિભાવ
Transient suppressor,ક્ષણિક રિટાર્ડર
Transistor chopper,ટ્રાન્ઝિસ્ટર બ્લોક
Transistor current gain,ટ્રાન્ઝિસ્ટર વર્તમાન લાભ
Transistor switch,ટ્રાન્ઝિસ્ટર સ્વીચ
Transistor,ટ્રાન્ઝિસ્ટર
Transistor noise,ટ્રાન્ઝિસ્ટર અવાજ
Transistor regulator,ટ્રાન્ઝિસ્ટર રેગ્યુલેટર
Transit time,પ્રસ્થાન સમય
Transition capacitance,સંક્રમણ કેપેસિટર
Transition factor,સંક્રમણ પરિબળ
Transition frequency,સંક્રમણ આવર્તન
Transition region,સંક્રમણ ઝોન
Translation network,ટ્રાન્સફર બફર
Transmission loss,ટ્રાન્સમિશન નુકશાન
Transmittance,અભેદ્યતા
Transmitter,"મોકલનાર, મોકલનાર"
