English,Punjabi
Point,ਬਿੰਦੂ
poisoned,ਦੂਸ਼ਿਤ
poisoning,ਜ਼ਹਿਰ
poisson distribution,ਜ਼ਹਿਰ ਦੀ ਵੰਡ
polar,"ਧਰੁਵੀ, ਧਰੁਵੀ"
polarimeter,ਪੋਲੀਮੀਟਰ
polarisability,ਧਰੁਵੀਤਾ
Polarisation,ਧਰੁਵੀਕਰਨ
Polariscope,"polariscope, polariscope"
polarise,ਧਰੁਵੀਕਰਨ ਕਰਨ ਲਈ
polariser,"polarizer, polarizer"
Polarity,ਧਰੁਵੀਤਾ
Polarizability,ਧਰੁਵੀਤਾ
polarization catastrophe,ਧਰੁਵੀ ਗਿਰਾਵਟ
polar lattice,ਧਰੁਵੀ ਜਾਲੀ
Polaroid,ਪੋਲਰਾਇਡ
polaron,"ਪੋਲਾਰਨ, ਪੋਲਾਰੋਨ"
pole,"ਧਰੁਵ, ਅਨੰਤ, ਸੰਪਰਕਕਰਤਾ, ਧਰੁਵ"
polonium,ਪੋਲੋਨੀਅਮ
polyatomic,polyatomic
Polycrystalline,ਮਲਟੀਕ੍ਰਿਸਟਲਾਈਨ
polymorph,ਬਹੁਰੂਪੀ
Polytypic,ਬਹੁਰੂਪੀ
pool,ਪੂਲ
pool reactor,ਪੁਸ਼ਕਾਰਿਨੀ ਰਿਐਕਟਰ
porosity,porosity
portable,ਪੋਰਟੇਬਲ
positive,"ਸਕਾਰਾਤਮਕ, ਪੈਸਾ, ਸਕਾਰਾਤਮਕ, ਸਕਾਰਾਤਮਕ"
positron,ਪੋਜ਼ੀਟਰੋਨ
Positronium,positronium
Possibility,"ਸੰਭਾਵਨਾ, ਸੰਭਾਵਨਾ"
post,ਥੰਮ੍ਹ
potential,"ਸੰਭਾਵੀ (v.), ਸਥਿਤੀ, ਸੰਭਵ (v.)"
potential well,ਸੰਭਾਵੀ ਕੂਪ
Potentiometer,"potentiometer, potentiometer"
Poundal,ਪੌਂਡਲ
powder,"ਪਾਊਡਰ, ਪਾਊਡਰ"
powder method,ਪਾਊਡਰ ਢੰਗ
Power,"ਤਾਕਤ, ਤਾਕਤ, ਯੋਗਤਾ, ਸ਼ਕਤੀ"
power law,ਸ਼ਕਤੀ ਨਿਯਮ
Power plant,"ਪਾਵਰ ਪਲਾਂਟ, ਪਾਵਰ ਪਲਾਂਟ"
power supply,ਬਿਜਲੀ ਦੀ ਸਪਲਾਈ
Practical,"ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ, ਵਿਹਾਰਕ"
Precession,"ਅਯਾਨ, ਪ੍ਰੇਰਣਾ"
Precise,"ਸਟੀਕ, ਸਹੀ"
Precision,"ਸ਼ੁੱਧਤਾ, ਸ਼ੁੱਧਤਾ"
Prediction,ਭਵਿੱਖਬਾਣੀ
preferential,ਚੋਣਵੇਂ
preferred,"ਤਰਜੀਹੀ, ਤਰਜੀਹੀ"
preliminary,ਸ਼ੁਰੂਆਤੀ
Pressurization,ਕੰਪਰੈਸ਼ਨ
Primary,"ਮੁੱਢਲਾ, ਪ੍ਰਾਇਮਰੀ, ਪਹਿਲਾ, ਮੁੱਖ, ਮੁੱਖ, ਮੂਲ"
primer,"ਸਟਾਰਟਰ, ਪ੍ਰਾਈਮਰ"
primitive,"ਪ੍ਰਮੁੱਖ, ਮੁੱਢਲਾ"
principal,"ਪ੍ਰਿੰਸੀਪਲ, ਪ੍ਰਿੰਸੀਪਲ, ਪ੍ਰਿੰਸੀਪਲ"
Principle,ਨਿਯਮ
prism,ਪ੍ਰਿਜ਼ਮ
prismatic,"prismatic, prismatic"
Probabilistic,ਸੰਭਾਵੀ
Probe,ਟੈਸਟਰ
Procedure,"ਵਿਧੀ, ਵਿਧੀ"
process,"ਪ੍ਰਕਿਰਿਆ, ਪੜਾਅ"
Processing,"ਪ੍ਰੋਸੈਸਿੰਗ, ਸਰੋਤ"
processor,ਪ੍ਰੋਸੈਸਰ
product,ਉਤਪਾਦ ਉਤਪਾਦ
production,ਉਤਪਾਦਨ
Productivity,ਉਤਪਾਦਕਤਾ
programme,"ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ, ਪ੍ਰੋਗਰਾਮ"
programmer,ਪ੍ਰੋਗਰਾਮਰ
Progressive,"ਪ੍ਰਗਤੀਸ਼ੀਲ, ਪ੍ਰਗਤੀਸ਼ੀਲ"
Prohibition,ਮਨਾਹੀ
projecting,"ਪ੍ਰੋਜੈਕਟਿਵ, ਆਉਟਪੁੱਟ"
promoted electrons,ਉਤਸ਼ਾਹਿਤ ਇਲੈਕਟ੍ਰੋਨ
prompt neutron,ਤੁਰੰਤ ਨਿਊਟ੍ਰੋਨ
prong (of tuning fork),ਬਾਂਹ
propagation,"ਪ੍ਰਸਾਰਣ, ਵਾਧਾ, ਪ੍ਰਸਾਰ"
propeller,ਪ੍ਰੋਪੇਲੈਂਟ
Properties,ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
proper value (=eigen value),"ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ"
proportion,"ਅਨੁਪਾਤ, ਅਨੁਪਾਤ, ਵੰਡ"
propulsion,ਪ੍ਰੋਪਲਸ਼ਨ
proton,ਪ੍ਰੋਟੋਨ
proximity,ਨੇੜਤਾ
Pseudo-vector,"1 ਸੂਡੋਵੈਕਟਰ, ਸੂਡੋਵੈਕਟਰ"
Pull,"ਖਿੱਚੋ, ਖਿੱਚੋ, ਖਿੱਚੋ, ਪ੍ਰਭਾਵ, ਪੁਲ"
Pulley,"ਪੁਲੀ, ਘਿਰਨੀ, ਕਪੀ"
Pulling,"ਚਿੱਤਰ ਐਕਸਟੈਂਸ਼ਨ, ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਨੁਕਸਾਨ, 3 ਟ੍ਰੈਕਸ਼ਨ"
Pulsating,ਨਬਜ਼
pulsation,ਉੱਡਣਾ
Pulse,"ਦਾਲਾਂ, ਦਾਲਾਂ"
Pulser,ਪਲਸਰ
Pump,ਪੰਪ
Pumping,ਪੰਪਿੰਗ
Punching,ਮੁੱਕਾ ਮਾਰਨਾ
Pupil,"ਤਾਰਾ, ਪੁਤਲੀ, ਕਨਿਨਿਕਾ"
pure,ਸ਼ੁੱਧ
Purity,ਸ਼ੁੱਧਤਾ
Purple,"ਨੀਲ ਲੋਹਿਤ, ਜਾਮਨੀ, ਜਾਮਨੀ"
push button,ਪੁਸ਼ ਬਟਨ ਪੁਸ਼ ਬਟਨ
Pushing,ਕੱਢਣਾ
Pyranometer,"ਪਾਈਰਾਨੋਮੀਟਰ, ਸੂਰਜੀ ਥਰਮਾਮੀਟਰ"
Pyroelectricity,ਥਰਮੋਇਲੈਕਟ੍ਰਿਕ
Pyrometer,ਹਾਈਗ੍ਰੋਮੀਟਰ
pyrometry,ਸਾਇਟੋਮੈਟਰੀ
Q-factor,"Q- ਅੱਖਰ, Q- ਗੁਣਾਂਕ"
Quadrant,"ਚਤੁਰਭੁਜ, ਚੱਕਰ ਪੈਰ"
quadrant electrometer,"ਚਤੁਰਭੁਜ ਇਲੈਕਟ੍ਰੋਮੀਟਰ, ਚਤੁਰਭੁਜ ਇਲੈਕਟ੍ਰੋਮੀਟਰ"
quadratic,ਚਤੁਰਭੁਜ
Quadrupole,ਚਤੁਰਭੁਜ
quality,ਗੁਣਵੱਤਾ
Quantum,ਕੁਆਂਟਮ
Quantal,ਕੁਆਂਟਮ
Quantisation,"ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ, ਕੁਆਂਟਮ, ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ, ਕੁਆਂਟਿਜ਼ੇਸ਼ਨ"
quantised (quantized),ਮਿਣਤੀ
quantitative,"ਗਿਣਾਤਮਕ, ਮਾਤਰਾਤਮਕ"
quantity,"ਮਾਤਰਾ, ਮਾਤਰਾ, ਮਾਤਰਾ"
Quantum,ਕੁਆਂਟਮ
quarter,"ਤਿਮਾਹੀ, ਤਿਮਾਹੀ, ਤਿਮਾਹੀ"
quartz,"rhinestones, ਕੁਆਰਟਜ਼"
quasi-bound state,ਆਮ ਤੌਰ &#39;ਤੇ ਸਥਿਤੀ
quasicontinuous,ਉਤਰਾਧਿਕਾਰ
quasi-elastic force,ਲਚਕੀਲੇ ਬਲ
quasi-elastic wave,ਲਚਕੀਲੇ ਲਹਿਰ
quasi-stable circuit,ਸਥਾਈ ਸਰਕਟ
quasi-static,ਸਥਿਰ ਚਿੱਤਰ
quasi-stationary,ਸਥਿਰ ਚੱਕਰ
quasi-steady state,ਸਥਾਈ ਸਥਿਤੀ
Quench,ਬੁਝਾਉਣ ਲਈ
Quencher,ਸੈਡੇਟਿਵ
quenching,"ਬੁਝਾਉਣਾ, ਬੁਝਾਉਣਾ"
quiet day,ਸ਼ਾਂਤ ਦਿਨ
Q-value,d-ਮੁੱਲ
Radio,"ਰੇਡੀਓ (ਐਡੀ.), ਰੇਡੀਓ (ਵੀ.), ਰੇਡੀਓਐਕਟਿਵ, ਵਿਨਾਸ਼ਕਾਰੀ, ਰੇਡੀਏਸ਼ਨ"
radioactivation analysis,ਰੇਡੀਏਸ਼ਨ ਐਕਟੀਵੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
Radioactive,"ਫਿਸਿਲ, ਰੇਡੀਓਐਕਟਿਵ"
radioactive tracer,ਰੇਡੀਓ ਐਕਟਿਵ ਲਾਇਸੰਸਰ
Radioactivity,"ਸੜਨ, ਰੇਡੀਓਐਕਟੀਵਿਟੀ, ਰੇਡੀਓਐਕਟੀਵਿਟੀ"
radiogram,"ਰੇਡੀਓਗ੍ਰਾਮ, ਰੇਡੀਓ ਤਾਰ, ਰੇਡੀਅਮ ਚਿੱਤਰ"
Radiograph,"ਰੇਡੀਓਗ੍ਰਾਫ, ਰੇਡੀਏਸ਼ਨ ਚਿੱਤਰ"
radioiodine,ਰੇਡੀਓਐਕਟਿਵ ਆਇਓਡੀਨ
radioistope,"ਰੇਡੀਓ ਆਈਸੋਟੋਪ, ਰੇਡੀਏਸ਼ਨ ਆਈਸੋਟੋਪ"
Radiological,"ਐਕਸ-ਰੇ ਥੈਰੇਪੀ, ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ"
Radiologist,ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪਿਸਟ
Radiometer,"ਰੇਡੀਓਮੀਟਰ, ਰੇਡੀਓਮੀਟਰ"
Radiometry,ਰੇਡੀਓਮੈਟਰੀ
Radio-thallium,ਰੇਡੀਓਐਕਟਿਵ-ਥੈਲੀਅਮ
Radiotherapy,ਰੇਡੀਏਸ਼ਨ ਥੈਰੇਪੀ
radium,ਰੇਡੀਅਮ
radium therapy,ਰੇਡੀਅਮ ਥੈਰੇਪੀ
radius,ਰੇਡੀਅਸ
rainbow,ਇੰਦਰ ਧਨੁਸ਼
Raman effect,ਰਮਨ ਪ੍ਰਭਾਵ
Ramsden circle,ramsden ਸਰਕਲ
Random,"ਬੇਤਰਤੀਬ, ਅਨਿਯਮਿਤ"
Randomisation,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
randomness,ਬੇਤਰਤੀਬਤਾ
range finder,ਔਸਿਲੇਟਰ
range of audibility,ਸੁਣਨ ਦੀ ਸੀਮਾ
rapid beats,ਤੇਜ਼ ਨਬਜ਼
Rare,"ਦੁਰਲੱਭ, ਦੁਰਲੱਭ"
Rarefaction,ਦੁਰਲੱਭਤਾ
Rarefy,ਦੁਰਲੱਭ ਕਰਨ ਲਈ
rated voltage,ਮਨਜ਼ੂਰ ਵੋਲਟੇਜ
Rating,"ਰੇਟਿੰਗ, ਰੇਟਿੰਗ"
Ratio,ਅਨੁਪਾਤ
Rational,ਤਰਕਸ਼ੀਲ
raw data,"ਅਣਪ੍ਰੋਸੈਸਡ ਡੈਟਮ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਡੈਟਮ"
ray,"ਰਸ਼ਮੀ, ਕਿਰਨ, ਅਰਧਰੇਖਾ, ਆਰ"
Rayleigh scattering,Raleigh ਸਕੈਟਰਿੰਗ
Reactance,ਰੀਬਾਉਂਡ
Reaction,ਸੁਝਾਅ
reaction coupling,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਜੋੜ
Reactivation,ਮੁੜ ਸਰਗਰਮੀ
Reactivity,ਅਪ੍ਰਸੰਗਿਕਤਾ
Reactor,ਰਿਐਕਟਰ
reactor vault,ਰਿਐਕਟਰ ਗੁਪਤਾ
readied missile,astji ਹਥਿਆਰ
Reading,"ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ"
Readjustment,ਮੁੜ-ਵਿਵਸਥਾ
Real,ਅਸਲੀ
Rebound,"ਰੀਬਾਉਂਡ (n.), ਪ੍ਰਤੀਬਿੰਬਤ ਕਰਨਾ (ver.)"
recalescence temperature,ਮੁੜ ਪੈਦਾ ਕਰਨ ਦੀ ਗਰਮੀ
Recalibrate,ਮੁੜ-ਕੈਲੀਬ੍ਰੇਸ਼ਨ
Receiver,"ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ, ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ"
Recession,"ਉਲਟਾ, ਉਲਟਾ, ਪਿਛਲਾ ਐਰੇ"
Reciprocal,"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ"
reciprocity,"ਪਰਸਪਰਤਾ, ਪਰਸਪਰਤਾ"
Recoil,"ਰਿਫਲੈਕਟ (V.), ਰਿਫਲੈਕਟ (V.)"
recombination,"ਮੁੜ ਸੰਯੋਜਨ, ਮੁੜ ਵਰਤੋਂ"
Reconnaissance,ਨਿਗਰਾਨੀ
Record,"ਰਿਕਾਰਡ, ਰਿਕਾਰਡ (ਐਨ.), ਰਿਕਾਰਡ ਕਰਨਾ, ਨਿਸ਼ਾਨ ਲਗਾਉਣਾ (v.)"
recorded,ਦਰਜ ਕੀਤਾ
Recorder,ਪੁਰਾਲੇਖ ਵਿਗਿਆਨੀ
Recording,ਰਿਕਾਰਡਿੰਗ
Recovery,"ਪ੍ਰਾਪਤੀ, ਪ੍ਰਾਪਤੀ, ਪ੍ਰਾਪਤੀ"
rectangular,ਸੱਜੇ ਕੋਣ ਕੋਆਰਡੀਨੇਟ ਕੋਆਰਡੀਨੇਟ
rectification,"ਸੁਧਾਰ, ਸੁਧਾਰ"
Rectified,"ਕੁੰਦਨ, ਕੁੰਦਨ"
Rectifier,ਸੁਧਾਰਕ
rectifier valve,ਸੁਧਾਰਕ ਵਾਲਵ
rectilinear (=rectilineal),"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
recurrent event,ਆਵਰਤੀ ਘਟਨਾ
red giant,ਖੂਨ ਦਾ ਭੂਤ ਲਾਲ ਭੂਤ
red shift,ਖੂਨ ਦਾ ਵਿਸਥਾਪਨ
Reduce,"ਘਟਾਓ, ਬਰਾਬਰ ਕਰੋ, ਐਨੀਮੇਟ ਕਰੋ"
reduced brightness (of comet),(ਇੱਕ ਧੂਮਕੇਤੂ ਦਾ)
reduced data,ਸ਼ੁੱਧ ਡਾਟਾ
reducible,"ਸਮਾਨ, ਛੋਟਾ, ਲਾਜ਼ਮੀ"
reduction factor,ਗੁਣਾਂਕ ਬਦਲੋ
reed pipe,ਰੀਡ-ਪਾਈਪ
re-entry,ਦੁਬਾਰਾ ਦਾਖਲਾ
Reference,"ਨਿਰਦੇਸ਼, ਹਵਾਲੇ"
Reflectance,ਪ੍ਰਤੀਬਿੰਬਤਾ
Reflected,"ਪ੍ਰਤੀਬਿੰਬਤ, ਪ੍ਰਤੀਬਿੰਬਤ, ਪ੍ਰਤੀਬਿੰਬਤ"
reflected,ਪ੍ਰਤੀਬਿੰਬਿਤ
reflecting,ਪ੍ਰਤੀਬਿੰਬਤ
reflection,ਪ੍ਰਤੀਬਿੰਬ
reflection loss,ਪ੍ਰਤੀਬਿੰਬਿਤ ਨੁਕਸਾਨ
Reflectivity,ਪ੍ਰਤੀਬਿੰਬਤਾ
Reflector,ਰਿਫਲੈਕਟਰ
reflex mechanism,ਰਿਫਲੈਕਸ ਵਿਧੀ
refracted,ਰਿਫ੍ਰੈਕਟਡ
refraction,ਅਪਵਰਤਨ
refractive index,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
Refractivity,ਪ੍ਰਤੀਰੋਧਕਤਾ
refractometer,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
Refrigerator,"ਫਰਿੱਜ, ਫਰਿੱਜ"
Regelation,ਮੁੜ ਲਾਗੂ ਕਰਨਾ
regeneration,"ਪੁਨਰਜਨਮ, ਟਿਕਾਊ ਪੁਨਰ-ਏਕੀਕਰਨ, ਪੁਨਰਜਨਮ"
Regenerative,"regenerative, regenerative, regenerative"
Registration,"ਰਜਿਸਟਰੇਸ਼ਨ, ਰਜਿਸਟਰੇਸ਼ਨ"
Regression,"ਵਿਕਰੀ ਦੀ ਗਤੀ, ਪਿਛੜੇ ਅੰਦੋਲਨ, ਰਿਗਰੈਸ਼ਨ, ਉਲਟਾ"
regular,"ਸਮ, ਨਿਯਮਤ, ਸਮਮਿਤੀ"
regular solid,isoform ਠੋਸ
Regulation,ਨਿਯਮ
Relation,ਸਬੰਧ
relative,"ਰਿਸ਼ਤੇਦਾਰ, ਰਿਸ਼ਤੇਦਾਰ"
Relativistic,ਰਿਸ਼ਤੇਦਾਰ
relativistically invariant,ਮੁਕਾਬਲਤਨ ਯਕੀਨੀ
Relativity,"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
relaxation,ਆਰਾਮ
Relay,"ਰੀਲੇਅ, ਸੰਚਾਰ"
releasing,ਛੁਟਕਾਰਾ
reliability,ਭਰੋਸੇਯੋਗਤਾ
Remaining,ਬਕਾਇਆ
remote control,ਰਿਮੋਟ ਕੰਟਰੋਲ
renormalized,ਮੁੜ ਸਧਾਰਣ ਕੀਤਾ ਗਿਆ
Reorientation,"ਰੀ-ਓਰੀਐਂਟੇਸ਼ਨ, ਮੁੜ-ਸੰਰਚਨਾ"
Repeatability,ਦੁਹਰਾਉਣਯੋਗਤਾ
Repeater,"ਦੁਹਰਾਉਣ ਵਾਲਾ, ਦੁਹਰਾਉਣ ਵਾਲਾ"
repel,"repel ਕਰਨ ਲਈ, repel ਕੀਤਾ ਜਾ ਕਰਨ ਲਈ"
Repelling,ਘਿਣਾਉਣੀ
Repetition,ਦੁਹਰਾਓ
Representation,ਨੁਮਾਇੰਦਗੀ
Representative,"ਪ੍ਰਤੀਨਿਧੀ, ਪ੍ਰਤੀਨਿਧੀ"
reproducible,"ਮੁੜ ਪ੍ਰਾਪਤ ਕਰਨ ਯੋਗ, ਮੁੜ ਪੈਦਾ ਕਰਨ ਯੋਗ"
reproduction,"ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ, ਪ੍ਰਜਨਨ"
Repulsed,ਦੂਰ ਕਰਨਾ
Repulsion,ਵਿਰੋਧ
repulsive interaction,ਘਿਣਾਉਣੀ
Research,ਖੋਜ
Reservoir,"ਤਲਾਬ, ਸਰੋਵਰ, ਸਰੋਵਰ, ਸਰੋਵਰ, ਟੋਆ"
Reset,ਮੁੜ ਤੈਨਾਤੀ
Residual,"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
Resistance,"ਵਿਰੋਧ, ਵਿਰੋਧ"
resistivity,ਪ੍ਰਤੀਰੋਧਕਤਾ
Resistor,ਰੋਧਕ
Resolution,"ਭੰਗ, ਭੰਗ, ਵਿਭਿੰਨਤਾ"
resolution of degeneracy,ਗਲਤ ਪੇਸ਼ਕਾਰੀ
Resolve,"ਖੰਡ ਕਰਨ ਲਈ, ਵੱਖ ਕਰਨ ਲਈ, ਖੰਡਿਤ ਕਰਨ ਲਈ"
Resolver,ਵੰਡਣ ਵਾਲਾ
Resonance,ਗੂੰਜ
resonance effect,ਗੂੰਜਦਾ ਪ੍ਰਭਾਵ
Resonant,ਗੂੰਜਦਾ
Resonate,"ਗੂੰਜ, ਗੂੰਜ"
Resonator,ਗੂੰਜਦਾ
Response,"ਜਵਾਬ, ਜਵਾਬ, ਰਿਪੋਰਟ"
Rest,ਵਿਰਾਮ
Restart,ਦੁਬਾਰਾ ਸ਼ੁਰੂ ਕਰੋ
Reststrahlen,ਬਕਾਇਆ ਬੀਮ
Result,"ਨਤੀਜਾ, ਨਤੀਜਾ, ਨਤੀਜਾ"
Resultant,ਨਤੀਜਾ ਨਤੀਜਾ
Retarded,ਤੇਕਮਜ਼ੋਰ
Retarder,ਪਤਲਾ
Reticule,ਜਾਲੀਦਾਰ
Retina,"ਰੈਟੀਨਾ, ਰੈਟੀਨਾ"
Retro-rockets,ਵਾਪਸ ਰਾਕੇਟ
Return,"Resonance, Regression, Rebound"
Reverberation,ਦੀ ਪਾਲਣਾ ਕਰੋ
Reversal,ਉਲਟਾ
Reverse,"ਉਲਟਾ, ਉਲਟਾ, ਉਲਟਾ, ਉਲਟਾ"
reverse bias,ਪਿਛੜੇ ਪੱਖਪਾਤ
reversibility,reversibility
Reversible,ਉਲਟਾਉਣਯੋਗ
Revolution,ਰੋਟੇਸ਼ਨ
Revolve,ਘੁੰਮਣਾ
Reynolds number,ਰੇਨੋਲਡਸ ਨੰਬਰ
Rheostat,ਸਟ੍ਰੀਮ ਕੰਟਰੋਲਰ
Rhombic,ਅਜੀਬ ਲੰਬਾਈ
rhomhohedral crystal,"ਤਿਕੋਣਾ ਕ੍ਰਿਸਟਲ, ਸਮਾਨਾਂਤਰ ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ"
rhomboidal prism,"ਰੋਮਬੋਇਡ ਪ੍ਰਿਜ਼ਮ, ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ"
rho meson,ਮੇਸਨ ਰਹੋ
Rhythm,"ਤਾਲ, ਤਾਲ, ਤਾਲ"
right handed,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
right hand prism,ਲੰਬਕਾਰੀ ਪ੍ਰਿਜ਼ਮ
right-hand rule,ਸੱਜੇ ਹੱਥ ਦਾ ਨਿਯਮ
right hand screw,ਸੱਜੇ ਪਾਸੇ ਦਾ ਪੇਚ
right square prism,ਬਰਾਬਰ ਪ੍ਰਿਜ਼ਮ
Rigid,ਮਜ਼ਬੂਤ
Rigidity,ਲਗਨ
rigorous proof,"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
ringing,"ਆਵਾਜ਼, ਸਾਧਨ"
Ripple,ਉਰਮਿਕਾ
rise time,ਉੱਤਮ ਦਿਨ
Robot,ਰੋਬੋ
rocket motion,ਰਾਕੇਟ ਕਾਰਵਾਈ
rocket,ਰਾਕੇਟ
Rocketry,ਰਾਕੇਟ ਵਿਗਿਆਨ
Rocking,"ਚੱਟਾਨ, ਅੰਦੋਲਨ, ਸਵਿੰਗ"
Roentgen,roentgen
Roentgen rays,"roentgen-ਰੇ, ਐਕਸ-ਰੇ"
Roll,"ਰੋਲਿੰਗ, ਰੋਲ, (ਐਡ.), ਗੋਲਿੰਗ, ਰੋਲਿੰਗ (ਐਡ.)"
Rolling,"ਬੇਲਨੀ, ਲੋਟਨੀ, ਲੋਟਨਿਕ (ਵੀ.), ਵੇਲਨ, ਲੋਟਨ (ਐਡੀ.)"
Rotary,ਰੋਟੇਸ਼ਨਲ
Rotate,"ਘੁੰਮਣਾ, ਘੁੰਮਣਾ (v.), ਗੋਲਾਕਾਰ, ਪਹੀਏ ਵਾਲਾ (v.)"
rotating,ਰੋਟੇਸ਼ਨਲ
Rotation,"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
Rotational,"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ"
Rotator,"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਟਰ"
Rotatory,"ਰੋਟੇਸ਼ਨਲ, ਰੋਟੇਸ਼ਨਲ"
Rotor,"ਰੋਟਰ, ਰੋਟਰ"
rough,"ਮੋਟਾ, ਮੋਟਾ"
rounding off,"ਬੰਦ ਕਰੋ, ਬੰਦ ਕਰੋ"
round trip time,ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
Route,ਰਾਹ
Routine,"ਰੁਟੀਨ, ਰੁਟੀਨ"
ruby,"ਪਦਮਰਾਗ, ਰੂਬੀ, ਲਾਲ, ਯਾਕੁਤ"
ruby laser,"ਰੂਬੀ ਲੇਜ਼ਰ, ਰੂਬੀ ਲੇਜ਼ਰ"
Rudder,"ਪਤਵਾਰ, ਕੰਟਰੋਲ"
Rule,ਨਿਯਮ
ruled grating,ਰੇਖਾਂਕਿਤ grating
Ruling,"ਗ੍ਰਾਫ਼, ਲਾਈਨਾਂ"
Run,"ਚਲਾਓ, ਪਰੰਪਰਾ"
Running,ਦੌੜਾਕ
Rupture,"ਇਕਰਾਰਨਾਮਾ, ਇਕਰਾਰਨਾਮਾ, ਫਟਣਾ"
Rutherford scattering,ਰਦਰਫੋਰਡ ਸਕੈਟਰਿੰਗ
rutherford (unit),ਰਦਰਫੋਰਡ
rydberg (unit of energy),ਰਾਈਡਬਰਗ
safe load,ਸੁਰੱਖਿਅਤ ਲੋਡ
safety,"ਸੁਰੱਖਿਅਤ, ਸੁਰੱਖਿਅਤ"
safety fuse (=Bickford fuse),"ਸੇਫਟੀ ਫਿਊਜ਼, ਬਿੱਕਫੋਰਡ ਫਿਊਜ਼"
safety valve,ਸੁਰੱਖਿਆ ਵਾਲਵ
sample,"ਨਮੂਨਾ, ਨਮੂਨਾ"
Sampling,"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
Sandwich,ਸੈਂਡਵਿਚ
Satellite,"ਸੈਟੇਲਾਈਟ, ਸਹਾਇਕ ਕੰਪਨੀ, ਪਿੱਛੇ"
satellite line,ਸਹਾਇਕ ਲਾਈਨ
Saturate,ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ
saturn's ring,ਸ਼ਨੀ ਰਿੰਗ
savart (unit),savart
scalar,ਸਕੇਲਰ
scaling factor,ਕਦਮ ਗੁਣਕ
Scatter,"ਖਿਲਾਰ, ਖਿਲਾਰ"
scattering process,ਫੈਲਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
Scene,ਨਜ਼ਰ
Scintillation,ਫੈਲਾਉਣਾ
Scratch,"scratch (ਆਵਾਜ਼), scratch"
Screen,"sieve, sieve (ed.), drive"
screw gauge,sku ਨਿਗਾਹ
Seal,"ਬੰਦ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ (ਵਰਤ.)"
seasonal fluctuation,"ਮੌਸਮੀ ਪਰਿਵਰਤਨ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
secant law,secant ਨਿਯਮ
second,"ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)"
secondary,"ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ"
Section,"1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ"
Sector,"ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ"
secular,ਲੰਮਾ ਸਮਾਂ
seeding,ਬੀਜਣ
seismography,ਭੂਚਾਲ ਵਿਗਿਆਨ
seismology,ਭੂਚਾਲ ਵਿਗਿਆਨ
