Malayalam,English
അവ്യക്തമായ,Scrambling
സ്ക്രീൻ ഡിസ്പ്ലേ,Screen display
മൂടി,Screening
സിൻക്രണസ് ഡൈനാമിക് റാം (SDRAM),SDRAM
സികം കൊടക്,SECAM coder
രണ്ടാം ഭരണം,Secant law
രണ്ടാമത്തെ ഏകദേശ കണക്ക്,Second approximation
രണ്ടാമത്തെ വിള്ളൽ,Second breakdown
രണ്ടാമത്തെ ഹാർമോണിക്,Second harmony
രണ്ടാം ഓർഡർ ലൂപ്പ്,Second order loop
സെക്കൻഡറി സെൽ (സെക്കൻഡറി സെൽ),Secondary cell
ദ്വിതീയ ഉദ്വമനം,Secondary emission
ദ്വിതീയ കോയിൽ,Secondary winding
റേഡിയൽ കൊമ്പ്,Sectoral horn
സെഗ്മെന്റേഷൻ ഘടകം,Sectoring format
പര്യവേക്ഷണ കാലയളവ്,Seek time
ബ്ലോക്ക് രജിസ്റ്റർ,Segment register
തിരഞ്ഞെടുപ്പ് പ്രക്രിയ,Selection process
തിരഞ്ഞെടുത്ത ആക്സന്റ്,Selective fading
തിരഞ്ഞെടുത്ത ഓക്സിഡേഷൻ,Selective oxidation
"തിരഞ്ഞെടുക്കൽ, തിരഞ്ഞെടുക്കൽ",Selectivity
ആവൃത്തി തിരഞ്ഞെടുക്കൽ,Selectivity frequency
സെലിനിയം റക്റ്റിഫയർ,Selenium rectifier
സ്വയം വിന്യസിക്കുന്ന ഗേറ്റ്,Self aligned gate
സ്വയം കടപ്പാട്,Self bias
ഓട്ടോമോട്ടീവ്,Self inductance
സ്വയം നിമജ്ജനം,Self-discharge
സ്വയം ദീർഘവൃത്താകൃതിയിലുള്ള കോഡ്,Self-orthogonal code
സെമി ലോഗരിഥമിക് സ്കെയിൽ,Semi log scale
അർദ്ധചാലകം,Semiconductor
അർദ്ധചാലക ലേസർ ഡയോഡ്,Semiconductor laser diode
സെൻസിംഗ് ടെർമിനൽ,Sense terminal
സെൻസർ,Senser
സംവേദനക്ഷമത,Sensitivity
സെൻസർ,Sensor
തുടർച്ചയായ പ്രവേശനം,Sequential access
തുടർച്ചയായ സർക്യൂട്ട്,Sequential circuit
തുടർച്ചയായ എൻകോഡിംഗ്,Sequential decoding
സൂചികയിലുള്ള മെമ്മറി,Sequential memory
ക്ലാസ് പ്രവേശനം,Serial access
ക്ലാസ് ആഡർ,Serial adder
സീക്വൻസ് ഡാറ്റ പോർട്ട്,Serial data port
ക്ലാസ് പോർട്ട്,Serial port
വിഭാഗം പ്രിന്റർ,Serial printer
ശ്രേണിപരമായ കൈമാറ്റം,Serial shift
പരിധി സെൽ,Series cell
ഗ്രേഡ് ഡിഗ്രേഡേഷൻ രജിസ്റ്റർ,Series damping register
വിഭാഗം റീചാർജ്,Series feedback
പരിധി ഓമ്മീറ്റർ,Series ohmmeter
പരമ്പര സമാന്തര സർക്യൂട്ട്,Series parallel circuit
ക്ലാസ് റെഗുലേറ്റർ,Series regulator
ശ്രേണി അനുരണനം,Series resonance
സീരീസ് ട്യൂൺഡ് സർക്യൂട്ട്,Series tuned circuit
പരിധി വോൾട്ടേജ് റെഗുലേറ്റർ,Series voltage regulator
"സെർവർ, സെർവർ",Server
സെർവോ ആംപ്ലിഫയർ,Servo amplifier
സെർവോ മെക്കാനിക്കൽ രീതി,Servo mechanism
സെർവോ റെക്കോഡർ,Servo recorder
അലങ്കാര സമയം,Set up time
ക്രമീകരിക്കൽ കാലയളവ്,Setting time
അഷ്ടഭുജ ഡീകോഡർ,Seven segment decoder
സപ്തഖണ്ഡ പ്രദർശനം,Seven segment display
നിഴൽ കവർ; ഷാഡോ മാസ്ക്,Shadow mask
നിഴൽ ഓർമ്മ,Shadow memory
ഷാനന്റെ സിദ്ധാന്തം,Shannon's theorem
സംഭരണ പ്രായം,Shelf life
പ്രിസർവേറ്റീവ്,Shield
ട്രാൻസ്ഫർ കൗണ്ടർ,Shift counter
സ്ഥാനചലനം രജിസ്റ്റർ,Shift register
ഷോക്ക് ഉത്തേജനം,Shock excitation
ഞെട്ടിക്കുന്ന പ്രതിസന്ധി,Shock hazard
ഷോർട്ട് പാത്ത് കറന്റ്,Short circuit current
ഷോർട്ട് സർക്യൂട്ട് സംരക്ഷണം,Short circuit protection
ഹ്രസ്വ പ്രഭാവം,Short effect
"അലർച്ച, വെടിയൊച്ച",Short noise
ചുരുക്കിയ കാലതാമസം ലൈൻ,Shorted delay line
വെടി മുഴക്കം,Shot noise
സൈഡ് പാത്ത്,Shunt
നടപ്പാത കറന്റ്,Shunt current
ഷണ്ട് ഉപകരണം,Shunt device
ഷണ്ട് റീചാർജ്,Shunt feedback
ഷണ്ട് മീറ്റർ,Shunt meter
സൈഡ് സർക്യൂട്ട്,Shunt resistance
ഷണ്ട് ക്ലാസ് ദമ്പതികൾ,Shunt series pair
സൈഡ് ബാൻഡ്,Side band
സൈഡ് ബാൻഡ് ശബ്ദം,Side band noise
ലാറ്ററൽ കാരിയർ ഫ്രീക്വൻസി,Side carrier frequencies
"ലാറ്ററൽ ഷിഫ്റ്റ്, ലാറ്ററൽ ലാവ്",Side lobe
വോക്കൽസ്,Side tone
സീമെൻസ്,Siemens
ചിഹ്ന പെട്ടി,Sign bit
അടയാളം വലിപ്പം,Sign magnitude
വോളിയം നമ്പർ അടയാളപ്പെടുത്തുക,Sign magnitude number
സിഗ്നൽ വിശകലനം,Signal analysis
സിഗ്നൽ ഡിറ്റക്ടർ,Signal detector
സിഗ്നൽ ജനറേറ്റർ,Signal generator
സിഗ്നൽ പോളാർ ഐസൊലേറ്റർ,Signal polarity separator
സിഗ്നൽ അളവ്,Signal quantization
സിഗ്നൽ തീവ്രത,Signal strength
സിഗ്നൽ-ടു-ബേർ അനുപാതം,Signal to noise ratio
സിലിക്കൺ നിയന്ത്രിത റക്റ്റിഫയർ,Silicon controlled rectifier
സിലിക്കൺ നിയന്ത്രിത സ്വിച്ച്,Silicon controlled switch
സിലിക്കൺ ഡയോക്സൈഡ്,Silicon dioxide
സിലിക്കൺ ഗേറ്റ്,Silicon gate
സിലിക്കൺ നൈട്രൈഡ്,Silicon nitride
സിലിക്കൺ-ഓക്സൈഡ് രീതി,Silicon-oxide system
സിലിക്കൺ ട്രാൻസിസ്റ്റർ,Silicon transistor
സിലിക്കൺ ബഫർ,Silicon wafer
സിൽക്ക് കവർ,Silk screening
സിംപ്ലക്സ് കോഡ്,Simplex code
ഒറ്റ ലിങ്ക്,Simplex link
സിമുലേറ്റഡ് മോട്ടിവേറ്റർ,Simulated inductor
സിമുലേഷൻ രീതി,Simulation
എമുലേറ്റർ,Simulator
സൈൻ ഫലൻ ജനറേറ്റർ,Sine function generator
സൈൻ ഇന്റഗ്രൽ,Sine integral
സൈൻ സ്ക്വയർ വേവ് കൺവെർട്ടർ,Sine to square wave converter
സൈൻ വേവ് സിന്തസിസ്,Sine wave synthesis
സൈൻ-സ്ക്വയർ വേവ് ജനറേറ്റർ,Sine-square wave generator
സിംഗിൾ ബോർഡ് കമ്പ്യൂട്ടർ,Single board computer
സിംഗിൾ കപ്പാസിറ്റൻസ് നഷ്ടപരിഹാരം,Single capacitor compensation
ഒറ്റ ചിപ്പ് മൈക്രോപ്രൊസസർ,Single chip microprocessor
ഏക സാന്ദ്രത ഡിസ്ക്,Single density disk
സിംഗിൾ വെയിൻ ഔട്ട്പുട്ട്,Single ended output
സിംഗിൾ-പോൾ ബൈപ്രോജക്റ്റ് സ്വിച്ച്,Single pole double thermo switch
സോളോ പ്ലേബാക്ക് ബാൻഡ് (SSB),Single side band (SSB)
സിംഗിൾ സൈഡ് ഡിസ്ക്,Single side disk
സിംഗിൾ പ്രോൺ adc,Single slop ADC
സിംഗിൾ സ്റ്റേജ് എക്സിക്യൂഷൻ,Single step execution
ഒറ്റ വിതരണ പ്രവർത്തന ആംപ്ലിഫയർ,Single supply op-amp
ഒറ്റ വിതരണ പ്രവർത്തനം,Single supply operation
നിമജ്ജനം,Sink
sinusoidal പ്രതികരണം,Sinusoidal response
sinusoidal തരംഗം,Sinusoidal wave
സ്ക്യൂ ക്ലോക്ക്,Skew clock
ഉപരിതല പ്രഭാവം,Skim effect
വോളിയം തരംഗം,Sky wave
സ്കൈ വേവ് ട്രാൻസ്മിഷൻ,Sky wave propagation
കീഴാളൻ,Slave
പ്രവർത്തനരഹിതമായ മോഡ്,Sleep mode
സ്റ്റെപ്പ് മോട്ടോർ,Sleeper motor
സ്ലൂയിസ് നിരക്ക്,Slew rate
പ്രോൺ ഡിറ്റക്ടർ,Slope detector
സ്ലോട്ട് ലൈൻ,Slotted line
മങ്ങിയ ഫ്യൂസ്,Slow blow fuse
സ്ലോ സ്കാനിംഗ് ടെലിവിഷൻ,Slow scan television
ചെറിയ ഏകീകരണം (SSI),Small scale integration (SSI)
ഹ്രസ്വ സിഗ്നൽ വിശകലനം,Small signal analysis
ചെറിയ സിഗ്നൽ മോഡൽ,Small signal model
സ്മാർട്ട് കാർഡ്,Smart card
സ്മാർട്ട് ഫാൻ,Smart fan
സ്മെക്റ്റിക് ക്രിസ്റ്റൽ,Smectic crystal
സ്മിത്ത് ചാർട്ട്,Smith chart
പുക പരിശോധക യന്ത്രം,Smoke detector
മായ്ക്കുന്നു,Smoothing
മഞ്ഞ് പ്രഭാവം,Snow effect
ഷോക്ക് അബ്സോർബർ,Snubber
ഷോക്ക് അബ്സോർബിംഗ് സർക്യൂട്ട്,Snubber circuit
ഷോക്ക് കറന്റ്,Snubber current
സോക്കറ്റ്,Socket
സോഫ്റ്റ് കോപ്പി,Soft copy
മൃദു മടക്കം,Soft return
മൃദുവായ സാച്ചുറേഷൻ,Soft saturation
മൃദു തുടക്കം,Soft start
സോഫ്റ്റ്വെയർ,Software
സോളാർ സെൽ,Solar cell
സൌരോര്ജ പാനലുകൾ,Solar panel
സോൾഡർ,Solder
സോൾഡർ പാലം,Solder bridge
സോളിനോയ്ഡ്,Solenoid
സോളിഡ് സ്റ്റേറ്റ് ഡിറ്റക്ടർ,Solid state detector
സോളിഡ് സ്റ്റേറ്റ് ഉപകരണം,Solid state device
സോളിഡ് സ്റ്റേറ്റ് റിലേ,Solid state relay
സോണാർ,SONAR
SOS,SOS
ശബ്ദം സജീവമാക്കിയ സ്വിച്ച്,Sound activated switch
ശബ്ദ ജനറേറ്റർ,Sound generator
സോഴ്സ് കോഡ്,Source code
ഉറവിട കോഡിംഗ്,Source coding
ഉറവിടം കപ്പിൾഡ്,Source coupled pair
ഉറവിട ഡിസ്ക്,Source disk
ഉറവിട ട്രെയിലിംഗ്,Source follower
ഉറവിട പ്രതിഫലനം കോഡിംഗ്,Source image coding
"സ്ഥലം, സ്ഥലം, സ്ഥലം, ആകാശം",Space
സ്പേസ് ബാർ,Space bar
ഇന്റർസ്റ്റീഷ്യൽ പൾസ്,Space charge
മൾട്ടിപ്ലക്‌സർ കപ്പാസിറ്റൻസ്/സ്റ്റീരിയോ സെഗ്‌മെന്റേഷൻ,Space division multiplexing
ഇന്റർവെൽ ഡിവൈഡഡ് മൾട്ടിപ്ലെക്സിംഗ്,Space division multiplexing
കവറേജ് ഉയർന്ന അനുപാതം,Space height ratio
ബഹിരാകാശ തരംഗം,Space wave
സ്പാർക്കിംഗ് ഇടവേള,Spark gap
spdt സ്വിച്ച്,SPDT switch
സ്പീക്കർ,Speaker
സ്പെസിഫിക്കേഷൻ ഷീറ്റ്,Specification sheet
"സ്പെക്ട്രം, സ്പെക്ട്രം",Spectrum
സ്പെക്ട്രൽ അനലൈസർ,Spectrum analyser
"സംഭാഷണ സമന്വയം, വോയ്സ് സിന്തസിസ്",Speech synthesis
പ്രവർത്തിക്കുന്ന കപ്പാസിറ്റർ,Speed up capacitor
കോളിക് വിരുദ്ധ,Spike suppressor
സൈക്കിൾ സ്ഥിരത,Spin stabilization
വിഘടിപ്പിച്ച ആർട്ട് കോഡിംഗ്,Split phase encoding
തകർന്ന വൈദ്യുതി ഉറവിടം,Split power supply
സ്പ്ലിറ്റർ,Splitter
"പൊതിയൽ, സ്പൂളിംഗ്",Spooling
എസ്.പി.എസ്.ടി സ്വിച്ച്,SPST switch
വെർച്വൽ (സ്യൂഡോ) മെമ്മറി റൈറ്റിംഗ്,Spurious memory write
തെറ്റിദ്ധരിപ്പിക്കുന്ന പ്രതികരണം,Spurious response
വെർച്വൽ സിഗ്നൽ,Spurious signal
കുത്തിവയ്പ്പ്,Sputtering
ക്ലാസ് റൂൾ സൂചകം,Square law detector
ക്ലാസ് റൂൾ ഉപകരണം,Square law device
സ്ക്വയർ റൂട്ട്,Square rooter
ചതുര തരംഗം,Square wave
ചതുര തരംഗ ഓസിലേറ്റർ,Square wave oscillator
സ്ഥിരത ഘടകം,Stability factor
സുസ്ഥിര പുനർനിക്ഷേപം,Stability feedback
സ്ഥിരത,Stabilization
സ്റ്റെബിലൈസർ നെറ്റ്വർക്ക്,Stabilizing network
"സ്റ്റാക്ക്, സ്റ്റാക്ക്",Stack
മനസ്സ് സംവിധായകൻ,Stack pointer
ഘട്ടം കാര്യക്ഷമത,Stage efficiency
സമാന്തര സമയം,Stagger timing
സ്റ്റാൻഡേർഡ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ,Standard amplitude modulation
സാധാരണ സെൽ,Standard cell
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,Standard deviation
സ്റ്റാൻഡേർഡ് TTL,Standard T.T.L.
അടിയന്തര വൈദ്യുതി സംവിധാനം,Standby power system
സ്ഥിരതരംഗം,Standing wave
സ്ഥിരമായ തരംഗ അനുപാതം,Standing wave ratio
ദൂരം അനുപാതം,Stand-off ratio
ബിറ്റ് ആരംഭിക്കുക,Start bit
ആരംഭിക്കുന്ന പൾസ്,Start up pulse
സ്ഥാനം ഡയഗ്രം,State diagram
സ്റ്റാറ്റസ്-ട്രാൻസിഷൻ ഡയഗ്രം,State transition diagram
പരിവർത്തനം ചെയ്യാവുന്ന ഫിൽട്ടർ,State variable filter
സ്റ്റാറ്റിക് സ്വഭാവം,Static characteristic
സ്റ്റാറ്റിക് വൈദ്യുതി,Static electricity
സ്ഥിരമായ മെമ്മറി സെൽ,Static memory cell
സ്റ്റാറ്റിക് റാൻഡം ആക്സസ് മെമ്മറി,Static random access memory (SRAM)
സ്റ്റാറ്റസ് രജിസ്റ്റർ,Statuo register
സ്റ്റാറ്റസ് മാർക്ക്,Status flag
സ്ഥാനം ടെർമിനൽ,Statusterminal
സ്റ്റിയറിംഗ് ലോജിക്,Steering logic
നിരപ്പായ ജംഗ്ഷൻ,Step graded junction
സ്റ്റെപ്പ് ഇൻഡിക്കേറ്റർ പ്രൊഫൈൽ,Step index profile
ഘട്ടം പ്രതികരണം,Step response
ശ്രേണിപരമായ,Step-graded
സ്റ്റെപ്പർ മോട്ടോർ,Stepper motor
സ്റ്റീരിയോ ഇക്വിലാറ്ററൽ,Stereo equilizer
സ്റ്റീരിയോ റിസീവർ ഫ്രീക്വൻസി,Stereo receiver frequency
ഇറുകിയ കപ്ലിംഗ്,Stiff coupling
ബ്രേക്ക് ബാൻഡ്,Stop band
സംഭരണ ലേറ്റൻസി,Storage delay time
സംഭരണ മെമ്മറി,Storage memory
"സംഭരണ സമയം, സമയം",Storage time
സ്ട്രെയിൻ ഗേജ്,Strain gauge
ആവശ്യമില്ലാത്ത ഹോൾഡിംഗ്,Stray capacitance
സ്ട്രിംഗ്,String
സംഭരണം CRO,Storage CRO
സ്ട്രോബ്,Strobe
സ്ട്രോബ് സർക്യൂട്ട്,Strobe circuit
ഇൻഡക്റ്റീവ് പൾസ്,Strobe pulse
സ്ട്രോക്ക് ടെർമിനൽ,Strobe terminal
സ്ട്രോബോസ്കോപ്പിക് ഗോള യൂണിറ്റ്,Stroboscopic flash unit
അപൂർണ്ണം,Stub
നിശ്ചലമായ,Stuck
സ്തംഭനാവസ്ഥയിലുള്ള ഫിൽട്രേറ്റ്,Stuck mode
കുലുക്കി,Stylus
വാഹകൻ,Sub carrier
സബ്റൂട്ടീൻ,Subroutine
വ്യാകരണ പ്രതീക മിശ്രിതം,Subtractive colour mixing
സബ്ജക്റ്റീവ്,Subtractor
"അടിവശം, അടിവസ്ത്രം",Substrate
കൈ കുറയ്ക്കൽ,Subtraction with carry
കുറച്ചു,Subtrahend
പുരോഗമന ഏകദേശം,Successive approximation
കാലക്രമമായ ഏകദേശ കണക്ക്,Successive approximation ADC
പെട്ടെന്നുള്ള അന്തരീക്ഷ അസ്വസ്ഥത,Sudden atmospheric disturbance
ആഡർ ആംപ്ലിഫയർ,Summing amplifier
സൂപ്പർ ബീറ്റ ട്രാൻസിസ്റ്റർ,Super beta transistor
ആത്യന്തിക കമ്പ്യൂട്ടർ,Super computer
സൂപ്പർ കണ്ടക്ടർ,Super conductor
ഹൈപ്പർഹൈബ്രിഡ് റിസീവർ,Super heterodyne receiver
സൂപ്പർ ഹെറ്ററോഡൈൻ സിദ്ധാന്തം,Super heterodyne principle
ഓവർപൈപ്പ് ലൈൻ പ്രൊസസർ,Super pipe line processor
സൂപ്പർ സ്കെയിലർ പ്രൊസസർ,Super scalar processor
ഇംപ്യൂട്ടേഷൻ സിദ്ധാന്തം,Superposition theorem
ഫീഡ് വോൾട്ടേജ് ഒഴിവാക്കൽ അനുപാതം,Supply voltage rejection ratio
സഹായ ചിപ്പ്,Support chip
കാരിയർ മോഡുലേഷൻ നിർത്തുക,Suppressed carrier modulation
ഉപരിതല ശബ്ദ തരംഗം,Surface acoustic wave
പേജ് തടസ്സം,Surface barrier
പേജ് ബാർ ഡിറ്റക്ടർ,Surface barrier detector
പേജ് ചാർജ്,Surface charge
പേജ് സ്റ്റെപ്പ് സ്ട്രീം,Surface leakage current
ഇൻസ്റ്റാൾ ചെയ്ത ഉപകരണം,Surface mount device
പേജ് ഇൻസ്റ്റോൾ ചെയ്ത സാങ്കേതികവിദ്യ,Surface mounted technology
കുതിച്ചുചാട്ടം,Surge
കുതിച്ചുചാട്ടം,Surge current
പ്രതിരോധശേഷി വർദ്ധിപ്പിക്കുക,Surge impedance
സർജ് പ്രൊട്ടക്ടർ,Surge protector
വളർച്ചാ രജിസ്റ്റർ,Surge register
മയക്കമരുന്ന്,Surge suppressor
സർജ് വോൾട്ടേജ്,Surge voltage
പ്രതികരണം,Susceptance
സംവേദനക്ഷമത,Susceptibility
റെസിസ്റ്റർ വോൾട്ടേജ്,Sustaining voltage
സോയൂസ് ടെർമിനൽ,Swage terminal
സ്പ്രെഡ് ജനറേറ്റർ,Sweep generator
തയ്യാറെടുപ്പ് യൂണിറ്റ്,Sweep unit
ആന്ദോളനം,Swing
ഡോളൻ ചോക്ക്,Swinging choke
സ്വിച്ച് ബ്രേക്കർ,Switch debuncher
സ്വിച്ച് കപ്പാസിറ്റർ,Switched capacitor
സ്വിച്ച് ഗെയിൻ ആംപ്ലിഫയർ,Switched gain amplifier
സ്വിച്ചിംഗ്,Switching
സ്വിച്ചിംഗ് ബീജഗണിതം,Switching algebra
സ്വിച്ചിംഗ് സർക്യൂട്ട്,Switching circuit
വൈദ്യുതി വിതരണം മാറ്റുന്നു,Switching power supply
സ്വിച്ചിംഗ് റെഗുലേറ്റർ,Switching regulator
സ്വിച്ചിംഗ് തരംഗരൂപം,Switching wave form
പ്രോഗ്രാമബിൾ ടൈമർ മാറ്റി,Switched programmable timer
അടയാളം,Symbol
ചിഹ്ന കാലഘട്ടം,Symbol period
പ്രതീകാത്മക ലേബൽ,Symbolic label
സിൻക്രണസ് സെപ്പറേറ്റർ,Synchro separator
സിൻക്രണസ് സർക്യൂട്ട്,Synchronising circuit
സിൻക്രണസ് സിഗ്നൽ,Synchronization signal
സിൻക്രൊണൈസർ,Synchronizer
സിൻക്രണസ് കാൽക്കുലേറ്റർ,Synchronous counter
സിൻക്രണസ് ഡിറ്റക്ടർ,Synchronous detector
സിൻക്രണസ് ട്രാൻസ്മിഷൻ,Synchronous transmission
സിൻക്രണസ് കണ്ടെത്തൽ,Synchronous detection
വാക്യ രൂപീകരണം,Syntax
ഫ്രീക്വൻസി സിന്തസൈസർ,Synthesizer frequency
"ബോഡി ഡിസൈൻ, സിസ്റ്റം ഡിസൈൻ",System design
ടി-പൈ പരിവർത്തനം,T-transformation
"ടാക്കോമീറ്റർ, റൊട്ടേഷണൽ വോൾട്ട്മീറ്റർ",Tachometer
വാൽ സ്ട്രീം,Tail current
ടാങ്ക് സർക്യൂട്ട്,Tank circuit
ടാന്റലം കപ്പാസിറ്റർ,Tantalum capacitor
പുറത്താക്കൽ,Tap
ടേപ്പ് റീപ്ലേ,Tape reply
"റിമൂവർ, എക്സ്ട്രാക്റ്റർ",Tapper
ടാർബെൽ പേജ്,Tarbell interface
ടി-കണക്റ്റർ,T-connector
ടെലിഡെൽറ്റസ് പേപ്പർ,Teledeltos paper
ടൂർ അളവ്,Telemetering
"ടെലിഫോണി, ടെലിഫോണി",Telephony
ടെലിഗ്രാഫർ,Teleprinter
"ടെലിവിഷൻ, ദൂരദർശൻ",Television
ടെലിവിഷൻ ക്യാമറ,Television camera
ടെലിവിഷൻ റിസീവർ,Television receiver
ടെലിഗോൺ സിദ്ധാന്തം,Tellegen theorem
ടെട്രോഡ്,Tetrode
ചൂട് നഷ്ടപരിഹാരം,Temperature compensation
"റവ, സ്ഫടികം",Temperature conditioning crystal
ചൂട്-വോൾട്ടേജ് കൺവെർട്ടർ,Temperature to voltage converter
താൽക്കാലിക ഡാറ്റ രജിസ്റ്റർ,Temporary data register
അതിതീവ്രമായ,Terminal
ടെസ്റ്റ് ലീഡ്,Test lead
ടെസ്റ്റ് സിഗ്നൽ,Test signal
ചതുരാകൃതിയിലുള്ള ആറ്റം,Tetravalent atoms
താപ ഒഴുക്ക്,Thermal drift
താപ ഒറ്റപ്പെടൽ,Thermal isolation
"താപ ശബ്ദം, താപ ശബ്ദം",Thermal noise
താപ ഓക്സിഡേഷൻ,Thermal oxidation
താപ പ്രതിരോധം,Thermal resistance
തെർമൽ എസ്കേപ്പ്,Thermal runway
ചൂട് ഇടവേള,Thermal shutdown
താപ സ്ഥിരത,Thermal stability
തെർമോണിക് ഉദ്വമനം,Thermionic emission
ചൂട് പ്രതിരോധം,Thermoresistor
തെർമോകോൾ,Thermocouple
താപ പ്രഭാവം,Thermoelectric effect
ചൂട് കൺട്രോളർ,Thermostat
തെവെനിൻ സിദ്ധാന്തം,Thevenin's theorem
നേർത്ത മെംബ്രൺ,Thin film
നേർത്ത മെംബ്രൻ കപ്പാസിറ്റർ,Thin film capacitor
നേർത്ത മെംബ്രൺ പ്രതിരോധം,Thin filmregister
തോറിയം പൂശിയ ടങ്സ്റ്റൺ കാഥോഡ്,Thoriated tungsten cathode
ശക്തി ഭരണം,Three halves (3/2) power law (3/2)
ട്രിപ്പിൾ സർക്യൂട്ട്,Three phase circuit
ത്രിരാഷ്ട്ര ആട്ടുകൊറ്റൻ,Three-state RMA
ട്രൈ-എൻഡ് റെഗുലേറ്റർ,Three-terminal regulator
സിൽ ഡിറ്റക്ടർ,Threshold detector
സിൽ വോൾട്ടേജ്,Threshold voltage
തൈരാട്രോൺ ട്യൂബ്,Thyratron tube
"പുനർനിക്ഷേപം, ഹ്രസ്വകാലം",Tickler
ടിക്ക്ലർ ഓസിലേറ്റർ,Tickler oscillator
ഇറുകിയ കപ്ലിംഗ്,Tight coupling
ചരിവ്,Tilt
സമയം അടിസ്ഥാനമാക്കിയുള്ള സർക്യൂട്ട്,Time base circuit
ടൈമർ ജനറേറ്റർ,Time base generator
സമയ അടിസ്ഥാന വോൾട്ടേജ്,Time base voltage
കോൾ കാലതാമസം,Time delay
സമയ മേഖല പ്രതിഫലനം,Time domain reflectometry (TDR)
സമയ മാർക്കർ ജനറേറ്റർ,Time marker generator
കാല് ഭാഗി,Time sharing
സമയ ജാലകം,Time window
ടൈമിംഗ് മോഡ് സ്വിച്ചിംഗ്,Time-mode switching timer
"സമയ കൺട്രോളർ, സമയ കൺട്രോളർ",Timer
കോൾ കൺട്രോളർ മോട്ടോർ,Timer motor
സമയ സജ്ജീകരണ ഡയഗ്രം,Timing diagram
സമയം ക്രമീകരിക്കൽ വിറയൽ,Timing jitter
ക്രോണോമീറ്റർ മാർക്കർ ജനറേറ്റർ,Timing marker generator
കോൾ അഡ്ജസ്റ്റ് നെറ്റ്‌വർക്ക്,Timing network
ടി-നെറ്റ്വർക്ക്,T-network
ടോഗിൾ സ്വിച്ച്,Toggle switch
ടോക്കൺ ബസ് ശൃംഖല,Token bus network
ടോക്കൺ നെറ്റ്വർക്ക്,Token ring network
സ്വീകാര്യമായ മാറ്റം,Tolerance
വോക്കൽ ബ്ലാസ്റ്റ് ജനറേറ്റർ,Tone burst generator
ടൊറോയിഡ്,Toroid
ടോറസ് ആന്റിന,Torus antenna
പൂർണ്ണ ഹാർമോണിക് വക്രീകരണം,Total harmonic distortion
ടോട്ടം പോൾ,Totem pole
ടോട്ടം-പോൾ ട്രാൻസിസ്റ്റർ,Totem pole transistor
ടച്ച് സ്വിച്ച്,Touch switch
സ്പർശിക്കുന്ന ശബ്ദം,Touch tone signaling
ടി-പാഡ്,T-pad
ട്രിബിൾ,Trable
"കണ്ടെത്തൽ, കണ്ടെത്തൽ",Trace
"ട്രാക്ക് ബോൾ, ട്രാക്ക് ബോൾ",Track balls
പാലിക്കൽ,Tracking
ട്രാക്കിംഗ് ആൻഡ് കൺട്രോൾ സർക്യൂട്ട്,Tract and hold circuit
"ബാക്ക് കോർ, ട്രെയിലിംഗ് കോർ",Trailing edge
പരിശീലകൻ,Trainer
പാലിക്കൽ,Tracking
പരസ്പരബന്ധം,Transadmittance
അന്തർചാലകത,Transconductance
ട്രാൻസ്ഡ്യൂസർ,Transducer
ട്രാൻസ്ഫർ സവിശേഷതകൾ,Transfer characteristics
ട്രാൻസ്ഫർ ഫംഗ്ഷൻ,Transfer function
ട്രാൻസ്ഫർ ലാഭം,Transfer gain
പരിവർത്തനം,Transformation
"ട്രാൻസ്ഫോർമർ, ട്രാൻസ്ഫോർമർ",Transformer
ട്രാൻസ്ഫോർമർ കപ്പിൾഡ് ആംപ്ലിഫയർ,Transformer coupled amplifier
ട്രാൻസ്ഫോർമർ കപ്ലിംഗ്,Transformer coupling
വേരിയബിൾ കാര്യക്ഷമത,Transformer efficiency
ക്ഷണികമായ,Transient
ക്ഷണികമായ ലംഘനം,Transient overshoot
ക്ഷണികമായ പ്രതികരണം,Transient response
ക്ഷണികമായ റിട്ടാർഡർ,Transient suppressor
ട്രാൻസിസ്റ്റർ ബ്ലോക്ക്,Transistor chopper
ട്രാൻസിസ്റ്റർ നിലവിലെ നേട്ടം,Transistor current gain
ട്രാൻസിസ്റ്റർ സ്വിച്ച്,Transistor switch
ട്രാൻസിസ്റ്റർ,Transistor
ട്രാൻസിസ്റ്റർ ശബ്ദം,Transistor noise
ട്രാൻസിസ്റ്റർ റെഗുലേറ്റർ,Transistor regulator
പുറപ്പെടൽ സമയം,Transit time
സംക്രമണ കപ്പാസിറ്റർ,Transition capacitance
സംക്രമണ ഘടകം,Transition factor
സംക്രമണ ആവൃത്തി,Transition frequency
സംക്രമണ മേഖല,Transition region
ട്രാൻസ്ഫർ ബഫർ,Translation network
പ്രസരണ നഷ്ടം,Transmission loss
പ്രവേശനക്ഷമത,Transmittance
"വിതരണക്കാരൻ, വിതരണക്കാരൻ",Transmitter
ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ,Transmitter frequency
സുതാര്യമായ ലാച്ച്,Transparent latch
ട്രാൻസ്പോണ്ടർ,Transponder
ഗതാഗത ഗുണിതം,Transport factor
വ്യക്തമായ കാരണം,Transrectification
ക്രോസ് പ്രതിരോധം,Transresistance
തിരശ്ചീന തരംഗം,Transverse electric wave
