Punjabi,Tamil
ਮੁੱਢਲਾ-ਦੋਹਰਾ ਐਲਗੋਰਿਦਮ,முதன்மை-இரட்டை அல்காரிதம்
ਮੁੱਢਲੀ ਸਮੱਸਿਆ,முதன்மையான பிரச்சனை
ਪ੍ਰਾਇਮਰੀ ਡਾਟਾ,முதன்மை தரவு
ਪ੍ਰਧਾਨ,முதன்மை
ਪ੍ਰਮੁੱਖ ਕਾਰਕ,முதன்மை காரணி
ਮੁੱਢਲਾ,பழமையான
ਮੁੱਢਲਾ ਬਹੁਪਦ,பழமையான பல்லுறுப்புக்கோவை
ਮੁੱਖ ਧੁਰਾ,முதன்மை அச்சு
ਮੁੱਖ ਭਾਗ,முக்கிய கூறு
ਮੁੱਖ ਅਧਿਕਤਮ,முதன்மை அதிகபட்சம்
ਮੁੱਖ ਜੜ੍ਹ,முதன்மை வேர்
ਪ੍ਰਮੁੱਖ ਸਬਮੈਟ੍ਰਿਕਸ,முதன்மை துணை அணி
ਮੁੱਖ ਮੁੱਲ,முதன்மை மதிப்பு
ਸਿਧਾਂਤ,கொள்கை
ਸਹਿਵਿਹਾਰ ਦਾ ਸਿਧਾਂਤ,இணையான கொள்கை
ਦਵੈਤ ਦਾ ਸਿਧਾਂਤ,இருமையின் கொள்கை
ਸਮਾਨਤਾ ਦਾ ਸਿਧਾਂਤ,சமத்துவக் கொள்கை
ਬਰਾਬਰ ਤਬਦੀਲੀ ਦਾ ਸਿਧਾਂਤ,சமமான மாற்றத்தின் கொள்கை
ਅਧਿਕਤਮ ਮਾਡਿਊਲਸ ਦਾ ਸਿਧਾਂਤ,அதிகபட்ச மாடுலஸின் கொள்கை
ਪੂਰਵ ਸੰਭਾਵਨਾ,முன் நிகழ்தகவு
ਸੰਭਾਵੀ,நிகழ்தகவு
ਸੰਭਾਵੀ ਪਹੁੰਚ,நிகழ்தகவு அணுகுமுறை
ਸੰਭਾਵੀ ਮੰਗ,நிகழ்தகவு தேவை
ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ,நிகழ்தகவு மாறி
ਸੰਭਾਵਨਾ,நிகழ்தகவு
ਸੰਭਾਵਨਾ ਘਣਤਾ,நிகழ்தகவு அடர்த்தி
ਸੰਭਾਵਨਾ ਘਣਤਾ ਵੰਡ,நிகழ்தகவு அடர்த்தி பரவல்
ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ,நிகழ்தகவு அடர்த்தி செயல்பாடு
ਸੰਭਾਵਨਾ ਵੰਡ,நிகழ்தகவு விநியோகம்
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,நிகழ்தகவு செயல்பாடு
ਸੰਭਾਵਨਾ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,நிகழ்தகவு உருவாக்கும் செயல்பாடு
ਸੰਭਾਵਨਾ ਪੁੰਜ,நிகழ்தகவு நிறை
ਸੰਭਾਵਨਾ ਸਪੇਸ,நிகழ்தகவு இடம்
ਸੰਭਾਵੀ,சாத்தியமான
ਸੰਭਾਵੀ ਗਲਤੀ,சாத்தியமான பிழை
ਸਮੱਸਿਆ,பிரச்சனை
ਸਮੱਸਿਆ ਦੀ ਪਰਿਭਾਸ਼ਾ,பிரச்சனை வரையறை
ਸਮੱਸਿਆ ਦਾ ਗਠਨ,பிரச்சனை உருவாக்கம்
ਵਿਧੀ,செயல்முறை
ਪ੍ਰਕਿਰਿਆ,செயல்முறை
ਕਾਰਵਾਈ,செயலாக்கம்
ਘੱਟੋ-ਘੱਟ ਵਰਗ ਦੀ ਪ੍ਰਕਿਰਿਆ,குறைந்தபட்ச சதுரங்களின் செயல்முறை
ਨਿਰਮਾਤਾ,தயாரிப்பாளர்
ਉਤਪਾਦ,தயாரிப்பு
ਉਲਟ ਦਾ ਉਤਪਾਦ ਰੂਪ,தலைகீழ் தயாரிப்பு வடிவம்
ਉਤਪਾਦਨ,உற்பத்தி
ਉਤਪਾਦਨ ਦੀ ਲਾਗਤ,உற்பத்தி செலவு
ਉਤਪਾਦਨ ਵਕਰ,உற்பத்தி வளைவுகள்
ਉਤਪਾਦਨ ਫੰਕਸ਼ਨ,உற்பத்தி செயல்பாடு
ਉਤਪਾਦਨ ਫੰਕਸ਼ਨ ਮਾਡਲ,உற்பத்தி செயல்பாடு மாதிரி
ਉਤਪਾਦਨ ਯੋਜਨਾ,உற்பத்தி திட்டம்
ਉਤਪਾਦਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,உற்பத்தி செயல்முறை
ਉਤਪਾਦਨ ਦੀ ਦਰ,உற்பத்தி விகிதம்
ਉਤਪਾਦਨ ਤਹਿ,உற்பத்தி திட்டமிடல்
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ ਦਾ ਉਤਪਾਦ,சீரற்ற மாறிகளின் தயாரிப்பு
ਦੋ ਪਰਿਵਰਤਨ ਦਾ ਉਤਪਾਦ,இரண்டு மாற்றங்களின் தயாரிப்பு
ਉਤਪਾਦ ਸੈੱਟ,தயாரிப்பு தொகுப்பு
ਉਤਪਾਦ ਸਪੇਸ,தயாரிப்பு இடம்
ਉਤਪਾਦ ਟੋਪੋਲੋਜੀ,தயாரிப்பு இடவியல்
ਪ੍ਰੋਫਾਈਲ ਸੈਕਸ਼ਨ,சுயவிவரப் பிரிவு
ਲਾਭ,லாபம்
ਲਾਭ ਫੰਕਸ਼ਨ,இலாப செயல்பாடு
ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ,இலாப அதிகரிப்பு
ਪ੍ਰੋਗਰਾਮਰ,புரோகிராமர்
ਪ੍ਰੋਗਰਾਮਿੰਗ,நிரலாக்கம்
ਤਰੱਕੀ,முன்னேற்றம்
ਪ੍ਰੋਜੈਕਸ਼ਨ,கணிப்பு
ਪ੍ਰੋਜੈਕਸ਼ਨ ਫਾਰਮੂਲਾ,திட்ட சூத்திரம்
ਕੋਆਰਡੀਨੇਟ ਸਪੇਸ ਵਿੱਚ ਪ੍ਰੋਜੈਕਸ਼ਨ,ஒருங்கிணைப்பு இடைவெளிகளில் திட்டமிடல்
ਪ੍ਰੋਜੈਕਸ਼ਨ ਮੈਟਰਿਕਸ,திட்ட அணி
ਇੱਕ ਸੈੱਟ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ,ஒரு தொகுப்பின் கணிப்பு
ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਅਨੁਮਾਨ,போக்கு மதிப்பின் கணிப்பு
ਵੈਕਟਰ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ,திசையன் கணிப்பு
ਪ੍ਰੋਜੈਕਸ਼ਨ ਥਿਊਰਮ,திட்ட தேற்றம்
ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ,திட்ட வடிவியல்
ਪ੍ਰੋਜੈਕਟਿਵ ਜਹਾਜ਼,திட்ட விமானம்
ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ,திட்ட மாற்றம்
ਸਬੂਤ,ஆதாரம்
ਇੰਡਕਸ਼ਨ ਦੁਆਰਾ ਸਬੂਤ,தூண்டல் மூலம் ஆதாரம்
ਪ੍ਰਸਾਰਿਤ ਗਲਤੀ,பரப்பப்பட்ட பிழை
ਗਲਤੀ ਦਾ ਪ੍ਰਸਾਰ,பிழை பரப்புதல்
ਸਹੀ ਕਾਰਕ,சரியான காரணி
ਸਹੀ ਫੰਕਸ਼ਨ,சரியான செயல்பாடு
ਸਹੀ ਅੰਤਰਾਲ,சரியான இடைவெளி
ਸਹੀ ਢੰਗ ਨਾਲ ਸ਼ਾਮਿਲ,சரியாக அடங்கியுள்ளது
ਸਹੀ ਉਪ ਸਮੂਹ,சரியான துணைக்குழு
ਉਚਿਤ ਉਪਸਪੇਸ,சரியான துணைவெளி
ਸੰਭਾਲ ਦੀ ਜਾਇਦਾਦ,பாதுகாப்பு சொத்து
ਸਹੀ ਮੁੱਲ (=ਈਗਨ ਮੁੱਲ),சரியான மதிப்பு (=ஈஜென் மதிப்பு)
ਸਹੀ ਵੈਕਟਰ,சரியான திசையன்
ਅਨੁਪਾਤਕ,விகிதாசார
ਅਨੁਪਾਤਕ ਸਬੰਧ,விகிதாசார உறவு
ਅਨੁਪਾਤਕ ਨਮੂਨਾ,விகிதாசார மாதிரி
ਪ੍ਰਸਤਾਵ,முன்மொழிவு
ਸੂਡੋਕੋਡ,சூடோகோட்
ਸੂਡੋਮੈਟ੍ਰਿਕ,சூடோமெட்ரிக்
ਸੂਡੋਮੈਟ੍ਰਿਕ ਸਪੇਸ,சூடோமெட்ரிக் இடம்
ਸੂਡੋਨੋਰਮ,போலித்தனம்
ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ,போலியான இடவியல்
ਖਿੱਚੋ,இழுக்க
ਪੁਲੀ,கப்பி
ਪੰਚ ਕਾਰਡ,குத்திய அட்டை
ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ,பஞ்ச் அட்டை இயந்திரம்
ਪੰਚਿੰਗ ਮਸ਼ੀਨ,குத்தும் இயந்திரம்
ਸ਼ੁੱਧ ਝੁਕਣਾ,தூய வளைவு
ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ,தூய தசம
ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ,தூய வடிவியல்
ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ,தூய தூண்டல்
ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ,முற்றிலும் ஆழ்நிலை
ਸ਼ੁੱਧ ਗਣਿਤ,தூய கணிதம்
ਸ਼ੁੱਧ ਨੰਬਰ,தூய எண்
ਸ਼ੁੱਧ ਰਣਨੀਤੀ,தூய மூலோபாயம்
ਪਿਰਾਮਿਡ,பிரமிடு
ਪਿਰਾਮਿਡਲ ਠੋਸ,பிரமிடு திடம்
ਪਿਰਾਮਿਡਲ ਸਤਹ,பிரமிடு மேற்பரப்பு
QED,QED
ਚਤੁਰਭੁਜ,நாற்கோணம்
ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ,நாற்கர ப்ரிஸம்
ਚਤੁਰਭੁਜ,நால்வகை
ਚਤੁਰਭੁਜ,இருபடி
ਚਤੁਰਭੁਜ ਲਾਗਤ,இருபடி செலவு
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,இருபடி செலவு செயல்பாடு
ਚਤੁਰਭੁਜ ਵਕਰ,இருபடி வளைவு
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,இருபடி சமன்பாடு
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,இருபடி வெளிப்பாடு
ਚਤੁਰਭੁਜ ਰੂਪ,இருபடி வடிவம்
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,இருபடி செயல்பாடு
ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ,இருபடி செயல்பாட்டு
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,இருபடி இடைச்செருகல்
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,இருபடி புறநிலை செயல்பாடு
ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,இருபடி நிரலாக்கம்
ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ,இருபடி பரஸ்பரம்
ਚਤੁਰਭੁਜ ਸਤਹ,இருபடி மேற்பரப்பு
ਚਤੁਰਭੁਜ ਮਿਆਦ,இருபடி கால
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,நாற்கர சூத்திரம்
ਚਤੁਰਭੁਜ,நாற்கர
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,தரமான பகுப்பாய்வு
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,தர கட்டுப்பாடு
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,குவாண்டம் இயக்கவியல்
ਕੁਆਂਟਮ ਨੰਬਰ,குவாண்டம் எண்
ਕੁਆਂਟਮ ਅੰਕੜੇ,குவாண்டம் புள்ளிவிவரங்கள்
ਤਿਮਾਹੀ,கால்
ਕੁਆਰਟਿਕ,குவார்டிக்
ਚੌਥਾਈ,காலாண்டு
ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ,அரை நேரியல் அமைப்புச் சமன்பாடு
ਅਰਧ ਨਿਯਮਤ,அரை வழக்கமான
quaternion,குவாட்டர்னியன்
ਕਤਾਰ ਦੀ ਲੰਬਾਈ,வரிசை நீளம்
ਕਤਾਰ ਮਾਡਲ,வரிசை மாதிரி
ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ,வரிசை பிரச்சனை
ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,வரிசை செயல்முறை
ਕਤਾਰ ਸਿਸਟਮ,வரிசை அமைப்பு
ਕਤਾਰ ਸਿਧਾਂਤ,வரிசை கோட்பாடு
ਕੁਇੰਟਲ,ஐந்திணை
quintuplet,ஐந்திணை
ਹਵਾਲਾ,மேற்கோள்
ਭਾਗ,அளவுகோல்
ਭਾਗ ਖੇਤਰ,பங்கு புலம்
ਭਾਗ ਸਮੂਹ,பங்கு குழு
ਭਾਗ ਕਾਨੂੰਨ,பங்குச் சட்டம்
ਭਾਗ ਸੈੱਟ,அளவு தொகுப்பு
ਭਾਗ ਸਥਾਨ,பங்கு இடம்
ਭਾਗ ਟੋਪੋਲੋਜੀ,மேற்கோள் இடவியல்
ਰੇਡੀਅਲ,ரேடியல்
ਰੇਡੀਅਨ,ரேடியன்
ਰੇਡੀਅਨ ਮਾਪ,ரேடியன் அளவு
ਰੈਡੀਕਲ,தீவிரமான
ਰੈਡੀਕਲ ਧੁਰਾ,தீவிர அச்சு
ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ,தீவிர அடையாளம்
ਘੇਰੇ,ஆரம்
ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ,குவிதல் ஆரம்
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,வளைவின் ஆரம்
ਰੇਡੀਅਸ ਵੈਕਟਰ,ஆரம் திசையன்
radix,ரேடிக்ஸ்
ਬੇਤਰਤੀਬ ਗਲਤੀ,சீரற்ற பிழை
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,சீரற்ற செயல்பாடு
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,சீரற்றமயமாக்கல்
ਬੇਤਰਤੀਬ ਬਲਾਕ,சீரற்ற தொகுதிகள்
ਬੇਤਰਤੀਬ ਮਾਡਲ,சீரற்ற மாதிரி
ਬੇਤਰਤੀਬ ਨੰਬਰ,சீரற்ற எண்
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,சீரற்ற மாதிரி
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,சீரற்ற மாறி
ਸੀਮਾ,சரகம்
ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ,ஒருங்கிணைப்பு வரம்பு
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ஒருங்கிணைப்பு வரம்பு
ਸਬੰਧ ਦੀ ਸੀਮਾ,உறவு வரம்பு
ਸੀਮਾ ਸਪੇਸ,வரம்பு இடம்
ਦਰਜਾ,தரவரிசை
ਰੈਂਕ ਸਬੰਧ,தரவரிசை தொடர்பு
ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ,அணி தரவரிசை
ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ,தரவரிசை வரிசை புள்ளிவிவரங்கள்
ਤਬਦੀਲੀ ਦੀ ਦਰ,மாற்றம் விகிதம்
ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ,ஒருங்கிணைப்பு விகிதம்
ਅਨੁਪਾਤ,விகிதம்
ਤਰਕਸ਼ੀਲ,பகுத்தறிவு
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,பகுத்தறிவு வெளிப்பாடு
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,பகுத்தறிவு புலம்
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,பகுத்தறிவு செயல்பாடு
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,வகுப்பின் பகுத்தறிவு
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,பகுத்தறிவு எண்
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,பகுத்தறிவு எண் புலம்
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,பகுத்தறிவு செயல்பாடு
ਅਨੁਪਾਤ ਟੈਸਟ,விகித சோதனை
ਕੱਚਾ ਡਾਟਾ,மூல தரவு
ਕਿਰਨ,கதிர்
ਰੇ ਵੈਕਟਰ,கதிர் திசையன்
ਅਸਲੀ,உண்மையான
ਅਸਲੀ ਧੁਰਾ,உண்மையான அச்சு
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,உண்மையான தொடர்ச்சி
ਅਸਲੀ ਲਾਈਨ,உண்மையான வரி
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,உண்மையான நேரியல் திசையன் இடம்
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,உண்மையான அணி
ਅਸਲੀ ਨੰਬਰ,உண்மையான எண்
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,உண்மையான எண் புலம்
ਅਸਲੀ ਹਿੱਸਾ,உண்மையான பகுதி
ਅਸਲ ਬਹੁਪਦ,உண்மையான பல்லுறுப்புக்கோவை
ਅਸਲ ਚਤੁਰਭੁਜ,உண்மையான இருபடி
ਅਸਲੀ ਜੜ੍ਹ,உண்மையான வேர்
ਅਸਲੀ ਸਪੇਸ,உண்மையான இடம்
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,உண்மையான நேர அமைப்பு
ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,உண்மையான மதிப்புள்ள செயல்பாடு
ਅਸਲੀ ਵੇਰੀਏਬਲ,உண்மையான மாறி
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,உண்மையான திசையன் இடம்
ਪਰਸਪਰ,பரஸ்பர
ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ,பரஸ்பர அணி
ਆਇਤਕਾਰ,செவ்வகம்
ਆਇਤਾਕਾਰ,செவ்வக
ਆਇਤਾਕਾਰ ਐਰੇ,செவ்வக வரிசை
ਆਇਤਾਕਾਰ ਧੁਰਾ,செவ்வக அச்சு
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,செவ்வக அடர்த்தி செயல்பாடு
ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ,செவ்வக ஹைபர்போலா
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,செவ்வக அணி
ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ),செவ்வக இணைக் குழாய் (கனசதுரம்)
ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ,சரிசெய்யக்கூடிய வளைவு
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,மறுநிகழ்வு சூத்திரம்
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,தொடர் தசம
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,மறுநிகழ்வு சூத்திரம்
ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ,குறைக்கப்பட்ட echelon வடிவம்
reduction-ad-absurdum,reductio-ad-absurdum
ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ,குறைப்பு சூத்திரம்
ਹਵਾਲਾ ਲਾਈਨ,குறிப்பு வரி
ਹਵਾਲਾ ਬਿੰਦੂ,குறிப்பு புள்ளி
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,பிரதிபலித்த அலை
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ,பிரதிபலிப்பு சட்டம்
ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ,ஒன்றிணைந்த பகுதி
ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ,வேறுபட்ட பகுதி
ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ,ஒருங்கிணைப்பு பகுதி
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,பின்னடைவு பகுப்பாய்வு
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,பின்னடைவு வளைவு
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,பின்னடைவு சமன்பாடு
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,பின்னடைவு வரி
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,பின்னடைவு மாதிரி
ਨਿਯਮਤ ਕਰਵ,வழக்கமான வளைவு
ਨਿਯਮਤ ਹੈਕਸਾਗਨ,வழக்கமான அறுகோணம்
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,வழக்கமான அணி
ਨਿਯਮਤ tetrahedron,வழக்கமான டெட்ராஹெட்ரான்
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,உறவினர் நிரப்பு
ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ,ஒப்பீட்டு அதிகபட்சம்
ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ,ஒப்பீட்டு குறைந்தபட்சம்
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ),உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,தொடர்புடைய வேகம்
ਰਿਲੇਟੀਵਿਟੀ,சார்பியல்
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,சார்பியல் கோட்பாடு
ਭਰੋਸੇਯੋਗਤਾ,நம்பகத்தன்மை
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,நம்பகத்தன்மை பிரச்சனை
ਬਾਕੀ ਮਿਆਦ,மீதமுள்ள காலம்
ਬਾਕੀ ਪ੍ਰਮੇਯ,மீதமுள்ள தேற்றம்
ਦੁਹਰਾਇਆ ਸੀਮਾ,மீண்டும் மீண்டும் வரம்பு
ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ,Reemann integral என்று மீண்டும் மீண்டும் கூறினார்
ਨੁਮਾਇੰਦਗੀ,பிரதிநிதித்துவம்
ਬਾਕੀ ਦੇ,எச்சம்
ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ,ஒரு துருவத்தில் எச்சம்
ਮਤਾ,தீர்மானம்
ਤਾਕਤਾਂ ਦਾ ਹੱਲ,படைகளின் தீர்மானம்
ਵੇਗ ਦਾ ਹੱਲ,வேகங்களின் தீர்மானம்
ਨਤੀਜੇ ਵਜੋਂ,விளைவாக
ਨਤੀਜਾ ਬਲ,விளைவாக சக்தி
ਨਤੀਜਾ ਵੈਕਟਰ,விளைவாக திசையன்
ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்
ਰੋਮਬਸ,ரோம்பஸ்
ਰੀਮੈਨ ਅਟੁੱਟ,ரீமான் ஒருங்கிணைந்த
ਸੱਜੇ ਕੋਣ,வலது கோணம்
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,வலது கோண முக்கோணம்
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,வலது வட்டக் கூம்பு
ਸਹੀ coset,சரியான இணை
ਸੱਜੇ ਸਿਲੰਡਰ,வலது சிலிண்டர்
ਸੱਜੇ ਹੱਥ,வலது கை பழக்கம்
ਸੱਜੇ ਉਲਟ,வலது தலைகீழ்
ਸਖ਼ਤ ਸਬੂਤ,கடுமையான ஆதாரம்
ਰਿੰਗ,மோதிரம்
ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ,முழு எண்களின் வளையம்
ਆਰ-ਏਕੀਕ੍ਰਿਤ,R-ஒருங்கிணைக்கக்கூடியது
ਰੂਟ,வேர்
ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ,வேர் என்றால் சதுரம்
ਬਹੁਪਦ ਦਾ ਮੂਲ,ஒரு பல்லுறுப்புக்கோவையின் வேர்
ਰੋਟੇਸ਼ਨ,சுழற்சி
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,ரவுண்டிங் பிழை
ਕਤਾਰ,வரிசை
ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ,வரிசை-நெடுவரிசை பெருக்கல்
ਕਤਾਰ ਬਰਾਬਰੀ,வரிசை சமநிலை
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,வரிசை அணி
ਕਤਾਰ ਦਾ ਦਰਜਾ,வரிசை தரவரிசை
ਕਾਠੀ ਬਿੰਦੂ,சேணம் புள்ளி
ਨਮੂਨਾ,மாதிரி
ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ,மாதிரி பொருள்
ਨਮੂਨਾ ਬਿੰਦੂ,மாதிரி புள்ளி
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,மாதிரி அளவு
ਨਮੂਨਾ ਸਪੇਸ,மாதிரி இடம்
ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ,மாதிரி நிலையான விலகல்
ਨਮੂਨਾ ਸਰਵੇਖਣ,மாதிரி ஆய்வு
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,மாதிரி மாறுபாடு
ਨਮੂਨਾ,மாதிரி
ਨਮੂਨਾ ਵੰਡ,மாதிரி விநியோகம்
ਨਮੂਨਾ ਗਲਤੀ,மாதிரி பிழை
ਨਮੂਨਾ ਅੰਤਰਾਲ,மாதிரி இடைவெளி
ਨਮੂਨਾ ਵਿਧੀ,மாதிரி முறை
ਨਮੂਨਾ ਥਿਊਰੀ,மாதிரி கோட்பாடு
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,மாற்று மூலம் மாதிரி
ਸਕੇਲਰ,அளவுகோல்
ਸਕੇਲਰ ਖੇਤਰ,அளவிடல் புலம்
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,ஸ்கேலார் மேட்ரிக்ஸ்
ਸਕੇਲਰ ਮਲਟੀਪਲ,அளவிடல் பல
ਸਕੇਲਰ ਗੁਣਾ,அளவிடல் பெருக்கல்
ਸਕੇਲਰ ਉਤਪਾਦ,அளவிடல் தயாரிப்பு
ਸਕੇਲਰ ਮਾਤਰਾ,அளவிடல் அளவு
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,ஸ்கேலர் மூன்று தயாரிப்பு
scelene ਤਿਕੋਣ,காட்சி முக்கோணம்
ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ,சிதறிய வரைபடம்
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,ஷ்ரோடிங்கர் சமன்பாடு
ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,பருவகால ஏற்ற இறக்கம்
secant,செகண்ட்
secant ਢੰਗ,இரண்டாவது முறை
