Marathi,Gujarati
रेडियल,રેડિયલ
रेडियन,રેડિયન
रेडियन माप,રેડિયન માપ
संपूर्ण,આમૂલ
मूलगामी अक्ष,આમૂલ ધરી
मूलगामी चिन्ह,આમૂલ ચિહ્ન
त्रिज्या,ત્રિજ્યા
अभिसरण त्रिज्या,કન્વર્જન્સની ત્રિજ્યા
वक्रता त्रिज्या,વક્રતાની ત્રિજ્યા
त्रिज्या वेक्टर,ત્રિજ્યા વેક્ટર
मूलांक,મૂલાંક
यादृच्छिक त्रुटी,રેન્ડમ ભૂલ
यादृच्छिक कार्य,રેન્ડમ કાર્ય
यादृच्छिकीकरण,રેન્ડમાઇઝેશન
यादृच्छिक ब्लॉक,રેન્ડમાઇઝ્ડ બ્લોક્સ
यादृच्छिक मॉडेल,રેન્ડમ મોડેલ
यादृच्छिक संख्या,રેન્ડમ નંબર
यादृच्छिक नमुना,રેન્ડમ સેમ્પલિંગ
यादृच्छिक चल,રેન્ડમ ચલ
श्रेणी,શ્રેણી
अभिसरण श्रेणी,કન્વર્જન્સની શ્રેણી
एकत्रीकरणाची श्रेणी,એકીકરણની શ્રેણી
नात्याची श्रेणी,સંબંધની શ્રેણી
श्रेणी जागा,શ્રેણી જગ્યા
रँक,ક્રમ
रँक सहसंबंध,ક્રમ સહસંબંધ
मॅट्रिक्सची रँक,મેટ્રિક્સનો ક્રમ
क्रमवारीची आकडेवारी,રેન્ક ઓર્ડરના આંકડા
बदलण्याचे प्रमाण,ફેરફારનો દર
अभिसरण दर,સંકલન દર
प्रमाण,ગુણોત્તર
तर्कशुद्ध,તર્કસંગત
तर्कशुद्ध अभिव्यक्ती,તર્કસંગત અભિવ્યક્તિ
तर्कसंगत क्षेत्र,તર્કસંગત ક્ષેત્ર
तर्कसंगत कार्य,તર્કસંગત કાર્ય
भाजकाचे तर्कसंगतीकरण,છેદનું તર્કસંગતકરણ
परिमेय संख्या,તાર્કિક અંક
परिमेय संख्या फील्ड,તર્કસંગત સંખ્યા ક્ષેત્ર
तर्कसंगत ऑपरेशन,તર્કસંગત કામગીરી
गुणोत्तर चाचणी,ગુણોત્તર પરીક્ષણ
कच्ची माहिती,અધ કચરી માહિતી
किरण,કિરણ
किरण वेक्टर,કિરણ વેક્ટર
वास्तविक,વાસ્તવિક
वास्तविक अक्ष,વાસ્તવિક ધરી
वास्तविक सातत्य,વાસ્તવિક સાતત્ય
वास्तविक ओळ,વાસ્તવિક રેખા
वास्तविक रेखीय वेक्टर जागा,વાસ્તવિક રેખીય વેક્ટર જગ્યા
वास्तविक मॅट्रिक्स,વાસ્તવિક મેટ્રિક્સ
वास्तविक संख्या,વાસ્તવિક સંખ્યા
वास्तविक संख्या फील्ड,વાસ્તવિક સંખ્યા ક્ષેત્ર
वास्तविक भाग,વાસ્તવિક ભાગ
वास्तविक बहुपदी,વાસ્તવિક બહુપદી
वास्तविक चतुर्भुज,વાસ્તવિક ચતુર્ભુજ
वास्तविक मूळ,વાસ્તવિક મૂળ
वास्तविक जागा,વાસ્તવિક જગ્યા
वास्तविक वेळ प्रणाली,વાસ્તવિક સમય સિસ્ટમ
वास्तविक मूल्यवान कार्य,વાસ્તવિક મૂલ્યવાન કાર્ય
वास्तविक व्हेरिएबल,વાસ્તવિક ચલ
वास्तविक वेक्टर जागा,વાસ્તવિક વેક્ટર જગ્યા
परस्पर,પારસ્પરિક
परस्पर मॅट्रिक्स,પારસ્પરિક મેટ્રિક્સ
आयत,લંબચોરસ
आयताकृती,લંબચોરસ
आयताकृती अॅरे,લંબચોરસ એરે
आयताकृती अक्ष,લંબચોરસ ધરી
आयताकृती घनता कार्य,લંબચોરસ ઘનતા કાર્ય
आयताकृती हायपरबोला,લંબચોરસ હાઇપરબોલા
आयताकृती मॅट्रिक्स,લંબચોરસ મેટ્રિક્સ
आयताकृती पॅरेललोपाइप (घनाकार),લંબચોરસ પેરેલલોપાઇપ (ઘનકાર)
सुधारण्यायोग्य वक्र,સુધારી શકાય તેવું વળાંક
पुनरावृत्ती सूत्र,પુનરાવૃત્તિ સૂત્ર
आवर्ती दशांश,રિકરિંગ દશાંશ
पुनरावृत्ती सूत्र,પુનરાવર્તન સૂત્ર
कमी एकेलॉन फॉर्म,ઘટાડો સોપારી સ્વરૂપ
reductio-ad-absurdum,ઘટાડો-એડ-એબ્સર્ડમ
कपात सूत्र,ઘટાડો સૂત્ર
संदर्भ ओळ,સંદર્ભ રેખા
संदर्भ बिंदू,સંદર્ભ બિંદુ
परावर्तित लहर,પ્રતિબિંબિત તરંગ
प्रतिबिंब,પ્રતિબિંબ
प्रतिक्षेपी कायदा,પ્રતિબિંબીત કાયદો
अभिसरण क्षेत्र,કન્વર્જન્સનો પ્રદેશ
विचलनाचा प्रदेश,વિચલનનો પ્રદેશ
एकत्रीकरणाचा प्रदेश,એકીકરણનો પ્રદેશ
प्रतिगमन विश्लेषण,પાછળ નુ પૃથકરણ
प्रतिगमन वक्र,રીગ્રેસન વળાંક
प्रतिगमन समीकरण,રીગ્રેસન સમીકરણ
प्रतिगमन ओळ,રીગ્રેસન રેખા
प्रतिगमन मॉडेल,રીગ્રેશન મોડલ
नियमित वक्र,નિયમિત વળાંક
नियमित षटकोनी,નિયમિત ષટ્કોણ
नियमित मॅट्रिक्स,નિયમિત મેટ્રિક્સ
नियमित टेट्राहेड्रॉन,નિયમિત ટેટ્રાહેડ્રોન
सापेक्ष पूरक,સંબંધિત પૂરક
सापेक्ष कमाल,સંબંધિત મહત્તમ
सापेक्ष किमान,સંબંધિત લઘુત્તમ
सापेक्ष संभाव्यता (सशर्त संभाव्यता),સંબંધિત સંભાવના (શરતી સંભાવના)
सापेक्ष वेग,સંબંધિત વેગ
सापेक्षता,સાપેક્ષતા
सापेक्षता सिद्धांत,સાપેક્ષતા સિદ્ધાંત
विश्वसनीयता,વિશ્વસનીયતા
विश्वसनीयता समस्या,વિશ્વસનીયતા સમસ્યા
उर्वरित मुदत,બાકીની મુદત
उर्वरित प्रमेय,બાકી પ્રમેય
पुनरावृत्ती मर्यादा,પુનરાવર્તિત મર્યાદા
पुनरावृत्ती रीमन इंटिग्रल,પુનરાવર્તિત રીમેન અભિન્ન
प्रतिनिधित्व,પ્રતિનિધિત્વ
अवशेष,અવશેષ
खांबावर अवशेष,ધ્રુવ પર અવશેષ
ठराव,ઠરાવ
सैन्याचा ठराव,દળોનું ઠરાવ
वेगाचे निराकरण,વેગનું રિઝોલ્યુશન
परिणामी,પરિણામી
परिणामी शक्ती,પરિણામી બળ
परिणामी वेक्टर,પરિણામી વેક્ટર
सुधारित सिम्प्लेक्स तंत्र,સુધારેલી સિમ્પ્લેક્સ તકનીક
समभुज चौकोन,સમચતુર્ભુજ
रिमन इंटिग्रल,રીમેન અભિન્ન
काटकोन,જમણો ખૂણો
काटकोन त्रिकोण,જમણો ત્રિકોણ
उजवा गोलाकार शंकू,જમણો ગોળાકાર શંકુ
योग्य कॉसेट,જમણી કોસેટ
उजवा सिलेंडर,જમણો સિલિન્ડર
उजव्या हाताचा,જમણા હાથે
उजवा उलटा,જમણું ઊલટું
कठोर पुरावा,સખત પુરાવો
अंगठी,રિંગ
पूर्णांकांची रिंग,પૂર્ણાંકોની રીંગ
आर-समाकलनीय,આર-ઇટીગ્રેબલ
मूळ,મૂળ
रूट म्हणजे चौरस,વર્ગો ની એવરેજ નું વર્ગમૂળ
बहुपदीचे मूळ,બહુપદીનું મૂળ
रोटेशन,પરિભ્રમણ
गोलाकार त्रुटी,રાઉન્ડિંગ ભૂલ
पंक्ती,પંક્તિ
पंक्ती-दर-स्तंभ गुणाकार,હરોળ-દર-કૉલમ ગુણાકાર
पंक्ती समतुल्यता,પંક્તિ સમાનતા
पंक्ती मॅट्रिक्स,પંક્તિ મેટ્રિક્સ
पंक्ती रँक,પંક્તિ ક્રમ
खोगीर बिंदू,કાઠી બિંદુ
नमुना,નમૂના
नमुना म्हणजे,નમૂનાનો અર્થ
नमुना बिंदू,નમૂના બિંદુ
नमुन्याचा आकार,નમૂનાનું કદ
नमुना जागा,નમૂના જગ્યા
नमुना मानक विचलन,નમૂના પ્રમાણભૂત વિચલન
नमुना सर्वेक्षण,નમૂના સર્વેક્ષણ
नमुना भिन्नता,નમૂના તફાવત
नमुना,નમૂના
नमुना वितरण,નમૂના વિતરણ
नमुना त्रुटी,નમૂનાની ભૂલ
नमुना अंतराल,સેમ્પલિંગ અંતરાલ
नमुना पद्धत,નમૂના પદ્ધતિ
नमुना सिद्धांत,નમૂના સિદ્ધાંત
प्रतिस्थापनासह नमुना घेणे,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
स्केलर,સ્કેલર
स्केलर फील्ड,સ્કેલર ક્ષેત્ર
स्केलर मॅट्रिक्स,સ્કેલર મેટ્રિક્સ
स्केलर एकाधिक,સ્કેલર બહુવિધ
स्केलर गुणाकार,સ્કેલર ગુણાકાર
स्केलर उत्पादन,સ્કેલર ઉત્પાદન
स्केलर प्रमाण,સ્કેલર જથ્થો
स्केलर ट्रिपल उत्पादन,સ્કેલર ટ્રિપલ ઉત્પાદન
दृश्य त्रिकोण,દ્રશ્ય ત્રિકોણ
विखुरलेला आकृती,વેરવિખેર રેખાકૃતિ
श्रोडिंगर समीकरण,શ્રોડિન્જર સમીકરણ
हंगामी चढउतार,મોસમી વધઘટ
secant,સેકન્ટ
secant पद्धत,સેકન્ટ પદ્ધતિ
दुसरा व्युत्पन्न,બીજું વ્યુત્પન્ન
दुसरी ऑर्डर,બીજો ક્રમ
विभाग,વિભાગ
क्षेत्र,ક્ષેત્ર
वक्र भाग,વળાંકનો ભાગ
स्वत: - संलग्न,સ્વ - સંલગ્ન
स्वत: संलग्न ऑपरेटर,સ્વ સંલગ્ન ઓપરેટર
स्वत: - संयुग्मित,સ્વ - સંયોજક
semiaxis,અર્ધઅક્ષ
अर्धवर्तुळ,અર્ધવર્તુળ
अर्ध-निश्चित मॅट्रिक्स,અર્ધ-નિશ્ચિત મેટ્રિક્સ
अर्ध-निश्चित चतुर्भुज फॉर्म,અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ
अर्धसमूह,અર્ધજૂથ
अर्ध-मांतर,અર્ધ અંતરાલ
अर्ध प्रमुख अक्ष,અર્ધ મુખ્ય ધરી
अर्ध किरकोळ अक्ष,અર્ધ ગૌણ ધરી
विभक्त बहुपदी,વિભાજિત બહુપદી
व्हेरिएबल्सचे पृथक्करण,ચલોનું વિભાજન
क्रम,ક્રમ
अनुक्रम सिद्धांत,સિક્વન્સિંગ થિયરી
अनुक्रमिक विश्लेषण,ક્રમિક વિશ્લેષણ
अनुक्रमिक नमुना,ક્રમિક નમૂના
मालिका सहसंबंध,સીરીયલ સહસંબંધ
मालिका,શ્રેણી
सेट,સેટ
सेक्संट,સેક્સટન્ટ
Shewhart नियंत्रण चार्ट,શેવહાર્ટ નિયંત્રણ ચાર્ટ
चिन्ह,હસ્તાક્ષર
मॅट्रिक्सची स्वाक्षरी,મેટ્રિક્સની સહી
चतुर्भुज स्वरूपाची स्वाक्षरी,ચતુર્ભુજ સ્વરૂપની સહી
स्वाक्षरी केलेला क्रमांक,સહી કરેલ નંબર
महत्त्व पातळी,મહત્વ સ્તર
महत्त्व चाचणी,મહત્વ પરીક્ષણ
लक्षणीय अंक,નોંધપાત્ર અંક
साइन चाचणी,સાઇન ટેસ્ટ
साइनम फंक्शन,સાઇનમ કાર્ય
समान लंबवृत्त,સમાન લંબગોળ
समान आकडे,સમાન આંકડા
समानता,સમાનતા
समान मॅट्रिक्स,સમાન મેટ્રિસિસ
साधे बंद वक्र,સરળ બંધ વળાંક
साधा सहसंबंध,સરળ સહસંબંધ
साधी हार्मोनिक गती,સરળ હાર્મોનિક ગતિ
साधे यादृच्छिक नमुना,સરળ રેન્ડમ નમૂના
simplex,સિમ્પ્લેક્સ
सिम्प्लेक्स अल्गोरिदम,સિમ્પ્લેક્સ અલ્ગોરિધમ
सिम्प्लेक्स टेबल,સિમ્પ્લેક્સ ટેબ્લો
सिम्पसनचा एक - तिसरा नियम,સિમ્પસનનો એક - ત્રીજો નિયમ
सिम्युलेशन तंत्र,સિમ્યુલેશન તકનીક
एकाचवेळी विभेदक समीकरणे,એક સાથે વિભેદક સમીકરણો
एकाचवेळी समीकरणे,એક સાથે સમીકરણો
साइन,સાઈન
साइन वक्र,સાઈન વળાંક
सिंगलटन,સિંગલટન
एकल मूल्यवान कार्य,એક મૂલ્યવાન કાર્ય
एकवचन अविभाज्य,એકવચન અભિન્ન
एकलता,એકલતા
एकवचन मॅट्रिक्स,એકવચન મેટ્રિક્સ
एकवचन उपाय,એકવચન ઉકેલ
नमुन्याचा आकार,નમૂનાનું કદ
विकृत वितरण,ત્રાંસુ વિતરણ
स्क्यू-हर्मिटियन मॅट्रिक्स,skew-Hermitian મેટ્રિક્સ
तिरकसपणा,વિકૃતિ
स्क्यू सिमेट्रिक मॅट्रिक्स,ત્રાંસુ સપ્રમાણ મેટ્રિક્સ
स्लॅक व्हेरिएबल,સ્લેક ચલ
उतार,ઢાળ
उतार ग्रेडियंट,ઢાળ ઢાળ
लहान कंस,નાના કૌંસ
गुळगुळीत वक्र,સરળ વળાંક
गुळगुळीत कार्य,સરળ કાર્ય
वेळ मालिका गुळगुळीत,સમય શ્રેણીનું સરળીકરણ
सौर यंत्रणा,સૂર્ય સિસ્ટમ
solenoidal वेक्टर,સોલેનોઇડલ વેક્ટર
घन,નક્કર
घन भूमिती,નક્કર ભૂમિતિ
उपाय,ઉકેલ
मालिकेत उपाय,શ્રેણીમાં ઉકેલ
समाधान मॅट्रिक्स,સોલ્યુશન મેટ્રિક્સ
त्रिकोणाचे समाधान,ત્રિકોણનો ઉકેલ
समाधान जागा,ઉકેલ જગ્યા
सोनीन बहुपदी,સોનીન બહુપદી
जागा,જગ્યા
जागा वक्र,જગ્યા વળાંક
पसरलेला संच,ફેલાયેલ સમૂહ
अवकाशीय सहकोरेलोग्राम,અવકાશી કોરિલોગ્રામ
विशेष रेखीय गट,ખાસ રેખીય જૂથ
विशेष ऑर्थोगोनल गट,ખાસ ઓર્થોગોનલ જૂથ
विशिष्ट गुरुत्व,ચોક્કસ ગુરુત્વાકર્ષણ
वर्णक्रमीय मॅपिंग प्रमेय,સ્પેક્ટ્રલ મેપિંગ પ્રમેય
फंक्शनचा स्पेक्ट्रम,કાર્યનું સ્પેક્ટ્રમ
गोल,ગોળા
गोलाकार समन्वय प्रणाली,ગોળાકાર સંકલન સિસ્ટમ
गोलाकार ध्रुवीय समन्वय,ગોળાકાર ધ્રુવીય સંકલન
गोलाकार त्रिकोण,ગોળાકાર ત્રિકોણ
गोलाकार त्रिकोणमिती,ગોળાકાર ત્રિકોણમિતિ
सर्पिल,સર્પાકાર
चौरस,ચોરસ
चौकोनी कंस,ચોરસ કૌંસ
चौरस अविभाज्य,ચોરસ એકીકૃત
चौरस मॅट्रिक्स,ચોરસ મેટ્રિક્સ
वर्गमुळ,વર્ગમૂળ
नमुना घेण्याचा टप्पा,નમૂના લેવાનો તબક્કો
पायर्या फंक्शन,દાદર કાર્ય
प्रमाणित विचलन,પ્રમાણભૂત વિચલન
मानक आतील उत्पादन,પ્રમાણભૂત આંતરિક ઉત્પાદન
समतोल स्थिती,સંતુલનની સ્થિતિ
स्थिर वक्र,સ્થિર વળાંક
स्थिर बिंदू,સ્થિર બિંદુ
स्थिर मूल्य,સ્થિર મૂલ્ય
आकडेवारी,આંકડા
सांख्यिकीय,આંકડાકીય
सांख्यिकीय डेटा,આંકડાકીય માહિતી
सांख्यिकीय वितरण,આંકડાકીય વિતરણ
सांख्यिकीय गृहीतक,આંકડાકીય પૂર્વધારણા
सांख्यिकीय निष्कर्ष,આંકડાકીય અનુમાન
सांख्यिकीय मॉडेल,આંકડાકીય મોડેલ
सांख्यिकीय लोकसंख्या,આંકડાકીય વસ્તી
सांख्यिकीय गुणवत्ता नियंत्रण,આંકડાકીય ગુણવત્તા નિયંત્રણ
आकडेवारी,આંકડા
स्थिर,સ્થિર
स्थिर राज्य उपाय,સ્થિર રાજ્ય ઉકેલ
सरळ चढण (वक्र),બેહદ ચઢાણ (વળાંકની)
सर्वात उंच चढण डिझाइन,સૌથી ઊંચી ચડતી ડિઝાઇન
सर्वात उंच कूळ,સૌથી ઊભો વંશ
चरण कार्य,પગલું કાર્ય
स्टर्लिंग मालिका,સ્ટર્લિંગ શ્રેણી
स्टोकेस्टिक,સ્ટોકેસ્ટિક
स्टोकास्टिक मॅट्रिक्स,સ્ટોકેસ્ટિક મેટ્રિક્સ
स्टोकास्टिक मॉडेल,સ્ટોકેસ્ટિક મોડલ
स्टोकास्टिक प्रोग्रामिंग,સ્ટોકેસ્ટિક પ્રોગ્રામિંગ
स्टोकास्टिक व्हेरिएबल,સ્ટોકેસ્ટિક ચલ
स्टोक्सचे प्रमेय,સ્ટોક્સનું પ્રમેય
सरळ रेषा,સીધી લીટી
स्तर तक्ता,સ્તર ચાર્ટ
स्तरीकरण,સ્તરીકરણ
स्तरीकृत नमुना,સ્તરીકૃત નમૂના
प्रवाह-रेषा,સ્ટ્રીમ-લાઇન
ताण,તણાવ
काटेकोरपणे बहिर्वक्र कार्य,સખત રીતે બહિર્મુખ કાર્ય
काटेकोरपणे कमी होत आहे,સખત રીતે ઘટી રહ્યું છે
काटेकोरपणे वाढत आहे,સખત રીતે વધી રહ્યું છે
काटेकोरपणे मोनोटोनिक कार्य,સખત એકવિધ કાર્ય
विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी),વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી)
उप-संग्रह,પેટા-સંગ્રહ
उप निर्धारक,પેટા નિર્ણાયક
उपक्षेत्र,સબફિલ્ડ
उपसमूह,પેટાજૂથ
उप-मांतर,પેટા અંતરાલ
सबमॅट्रिक्स,સબમેટ્રિક્સ
सबस्क्रिप्ट,સબસ્ક્રિપ્ટ
त्यानंतरचा,અનુગામી
उपसंच,સબસેટ
सबस्पेस,સબસ્પેસ
बदली,અવેજી
subtangent,સબટેન્જન્ટ
वजा करणे,સબટેન્ડ
वजा करा,બાદબાકી
वजाबाकी,બાદબાકી
सलग,ક્રમિક
सलग भेद,ક્રમિક તફાવત
सलग एकीकरण,ક્રમિક એકીકરણ
उत्तराधिकारी,અનુગામી
प्रत्यय,પ્રત્યય
बेरीज,સરવાળો
बेरीज फंक्शन,સરવાળો કાર્ય
जोडण्यायोग्य,સુમેળ કરી શકાય તેવું
आदेश,સમન્ડ
बेरीज,સમીકરણ
समीकरण अधिवेशन,સમીકરણ સંમેલન
बेरीज सूत्र,સમીકરણ સૂત્ર
मालिकेची बेरीज,શ્રેણીનો સરવાળો
बेरीज चिन्ह,સમીકરણ ચિહ્ન
बेरीज ते अनंत,અનંતનો સરવાળો
सुपरस्क्रिप्ट,સુપરસ્ક્રિપ્ટ
सुपरसेट,સુપરસેટ
सुपरसोनिक प्रवाह,સુપરસોનિક પ્રવાહ
पूरक कोन,પૂરક કોણ
समर्थन हायपरप्लेन,સહાયક હાયપરપ્લેન
फंक्शनचे समर्थन,કાર્યનો આધાર
समजा,ધારો કે
सर्वोच्च,સર્વોચ્ચ
surd,સૂર
पृष्ठभाग,સપાટી
पृष्ठभागाचे क्षेत्रफळ,સપાટી વિસ્તાર
पृष्ठभाग अविभाज्य,સપાટી અભિન્ન
सर्जेशन,સર્જેક્શન
surjective,અનુમાનિત
सर्जेक्टिव्ह नकाशा,અનુમાનિત નકશો
चिन्ह,પ્રતીક
प्रतीकात्मक तर्क,પ્રતીકાત્મક તર્ક
प्रतीकात्मक मॉडेल,પ્રતીકાત્મક મોડેલ
सममितीय,સપ્રમાણ
सममितीय,સપ્રમાણ
सममितीय निर्धारक,સપ્રમાણ નિર્ણાયક
सममितीय फरक,સપ્રમાણ તફાવત
सममित मॅट्रिक्स,સપ્રમાણ મેટ્રિક્સ
प्रणाली विश्लेषण,સિસ્ટમ વિશ્લેષણ
पद्धतशीर नमुना,વ્યવસ્થિત નમૂના
टेबल,ટેબલ
झांकी,ઝાંખી
अविभाज्य सारणी,અવિભાજ્યનું કોષ્ટક
सारणी,ટેબ્યુલર
सारणी फॉर्म,ટેબ્યુલર સ્વરૂપ
सारणी लॉगरिदम,કોષ્ટક લઘુગણક
सारणी,ટેબ્યુલેટ
सारणीबद्ध मूल्य,ટેબ્યુલેટેડ મૂલ્ય
सारणी,ટેબ્યુલેશન
टॅब्युलेटर,ટેબ્યુલેટર
शेपूट,પૂંછડી
शेपटीचे क्षेत्र (वितरणाचे),પૂંછડીનો વિસ્તાર (વિતરણનો)
स्पर्शिकता,સ્પર્શેન્દ્રિય
स्पर्शिका,સ્પર્શક
स्पर्शिका हायपरप्लेन,સ્પર્શક હાયપરપ્લેન
स्पर्शिक,સ્પર્શક
स्पर्शिक घटक,સ્પર્શક ઘટક
स्पर्शिका विभाग,સ્પર્શક વિભાગ
स्पर्शरेषा,સ્પર્શરેખા
स्पर्शिका विमान,સ્પર્શક વિમાન
स्पर्शिका जागा,સ્પર્શક જગ્યા
टेप पंच,ટેપ પંચ
टेप रीडर,ટેપ રીડર
टॉबेरियन प्रमेय,ટૌબેરિયન પ્રમેય
टेलरचे प्रमेय,ટેલરનું પ્રમેય
Tchebychev मेट्रिक,Tchebychev મેટ્રિક
टी-वितरण,ટી-વિતરણ
टेलिस्कोपिक मालिका,ટેલિસ્કોપિક શ્રેણી
ऐहिक निर्देशांक,ટેમ્પોરલ કોઓર્ડિનેટ્સ
ऐहिक संबंध,ટેમ્પોરલ સંબંધ
टेम्पोरल व्हेरिएबल,ટેમ્પોરલ ચલ
ताणासंबंधीचा शक्ती,તણાવ શક્તિ
टेन्सर,ટેન્સર
टेन्सर विश्लेषण,ટેન્સર વિશ્લેષણ
टेन्सर उत्पादन,ટેન્સર ઉત્પાદન
तात्पुरते सूत्रीकरण,કામચલાઉ રચના
मुदत,મુદત
टर्मिनल स्थिती,ટર્મિનલ સ્થિતિ
टर्मिनल वेग डायव्ह,ટર્મિનલ વેગ ડાઈવ
दशांश समाप्त करणे,સમાપ્તિ દશાંશ
मुदत मूल्ये,શબ્દ મૂલ્યો
शब्दानुसार भिन्नता,ટર્મવાઈઝ ભિન્નતા
टर्मवार एकीकरण,ટર્મવાઈઝ એકીકરણ
तिरंगी,ટર્નરી
चाचणी,પરીક્ષણ
भिन्नतेच्या एकसमानतेसाठी चाचणी,ભિન્નતાની એકરૂપતા માટે પરીક્ષણ
चाचणी कार्य,પરીક્ષણ કાર્ય
गृहीतकांची चाचणी,પૂર્વધારણાની કસોટી
महत्त्वाची चाचणी,મહત્વની કસોટી
चाचणी आकडेवारी,પરીક્ષણ આંકડા
टेट्राहेड्रल,ટેટ્રાહેડ્રલ
टेट्राहेड्रल कोन,ટેટ્રાહેડ્રલ કોણ
टेट्राहेड्रॉन,ટેટ્રાહેડ્રોન
प्रमेय,પ્રમેય
अवशेषांचे प्रमेय,અવશેષોનું પ્રમેય
सैद्धांतिक मागणी कार्य,સૈદ્ધાંતિક માંગ કાર્ય
सैद्धांतिक स्वतंत्र वितरण,સૈદ્ધાંતિક સ્વતંત્ર વિતરણ
सैद्धांतिक त्रुटी,સૈદ્ધાંતિક ભૂલ
सैद्धांतिक फिट,સૈદ્ધાંતિક ફિટ
सैद्धांतिक सूत्रीकरण,સૈદ્ધાંતિક રચના
सैद्धांतिक वारंवारता,સૈદ્ધાંતિક આવર્તન
सैद्धांतिकदृष्ट्या,સૈદ્ધાંતિક રીતે
सैद्धांतिक मॉडेल,સૈદ્ધાંતિક મોડેલ
सैद्धांतिक उपचार,સૈદ્ધાંતિક સારવાર
समीकरणांचा सिद्धांत,સમીકરણોનો સિદ્ધાંત
त्रुटींचा सिद्धांत,ભૂલોનો સિદ્ધાંત
अंदाज सिद्धांत,અંદાજનો સિદ્ધાંત
फंक्शन्सचा सिद्धांत,કાર્યોનો સિદ્ધાંત
खेळांचा सिद्धांत,રમતોનો સિદ્ધાંત
गुरुत्वाकर्षणाचा सिद्धांत,ગુરુત્વાકર્ષણનો સિદ્ધાંત
माहितीचा सिद्धांत,માહિતીનો સિદ્ધાંત
प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत),રિપ્લેસમેન્ટનો સિદ્ધાંત (= નિષ્ફળતાનો સિદ્ધાંત)
सेटचा सिद्धांत,સેટનો સિદ્ધાંત
वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत),પ્રતીક્ષા રેખાઓનો સિદ્ધાંત (= કતારનો સિદ્ધાંત)
लाटांचा सिद्धांत,તરંગોનો સિદ્ધાંત
थर्मोडायनामिक,થર્મોડાયનેમિક
स्क्रूचा धागा,સ્ક્રુનો દોરો
त्रिमितीय,ત્રિ-પરિમાણીય
त्रिमितीय वेक्टर विश्लेषण,ત્રિ-પરિમાણીય વેક્ટર વિશ્લેષણ
त्रि-मार्ग वर्गीकरण,ત્રિ-માર્ગી વર્ગીકરણ
फेकणे,ફેંકવું
जोर,જોર
वेळ,સમય
वेळ अक्ष,સમય અક્ષ
वेळ अवलंबित्व,સમય અવલંબન
वेळ अवलंबून घटक समीकरण,સમય આધારિત બંધારણીય સમીકરણ
वेळ अवलंबून प्रक्रिया,સમય આધારિત પ્રક્રિયા
वेळ-स्वतंत्र संज्ञा,સમય-સ્વતંત્ર શબ્દ
वेळ मध्यांतर,સમય અંતરાલ
वेळ मालिका,સમય શ્રેણી
वेळ मालिका विश्लेषण,સમય શ્રેણી વિશ્લેષણ
वेळ मालिका डेटा,સમય શ્રેણી ડેટા
वेळ सामायिकरण प्रणाली,સમય વહેંચણી સિસ્ટમ
सहिष्णुता,સહનશીલતા
सहिष्णुता अंतराल,સહનશીલતા અંતરાલ
सहिष्णुता पातळी,સહનશીલતા સ્તર
सहनशीलता मर्यादा,સહનશીલતા મર્યાદા
टोपोलॉजिकल,ટોપોલોજીકલ
टोपोलॉजिकल दुहेरी,ટોપોલોજીકલ ડ્યુઅલ
टोपोलॉजिकल गट,ટોપોલોજીકલ જૂથ
टोपोलॉजिकल समरूपता,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
टोपोलॉजिकल रेखीय जागा,ટોપોલોજીકલ રેખીય જગ્યા
टोपोलॉजिकलदृष्ट्या,ટોપોલોજીકલ રીતે
टोपोलॉजिकल मॅपिंग,ટોપોલોજીકલ મેપિંગ
टोपोलॉजिकल गुणधर्म,ટોપોલોજીકલ મિલકત
टोपोलॉजिकल जागा,ટોપોલોજીકલ જગ્યા
टोपोलॉजिकल वेक्टर स्पेस,ટોપોલોજીકલ વેક્ટર જગ્યા
टोपोलॉजी,ટોપોલોજી
टॉर्शन,ટોર્સિયન
टॉरस,ટોરસ
एकूण,કુલ
एकूण व्युत्पन्न,કુલ વ્યુત્પન્ન
एकूण भिन्नता,કુલ વિભેદક
एकूण विभेदक समीकरण,કુલ વિભેદક સમીકરણ
एकूण तपासणी,કુલ નિરીક્ષણ
पूर्णपणे बद्ध,સંપૂર્ણપણે બંધાયેલ
पूर्णपणे ऑर्डर केलेला सेट,સંપૂર્ણ ઓર્ડર કરેલ સેટ
एकूण ऑर्डरिंग,કુલ ઓર્ડરિંગ
ट्रेस,ટ્રેસ
मॅट्रिक्सचा ट्रेस,મેટ્રિક્સનો ટ્રેસ
ट्रेसिंग,ટ્રેસીંગ
व्यापार बंद कार्य,વેપાર બંધ કાર્ય
मार्गक्रमण,માર્ગ
अतींद्रिय,ગુણાતીત
अतींद्रिय समीकरण,ગુણાતીત સમીકરણ
अतींद्रिय कार्य,અતીન્દ્રિય કાર્ય
अतींद्रिय संख्या,ગુણાતીત સંખ્યા
हस्तांतरण,ટ્રાન્સફર
