Tamil,Telugu
பவர் டிரான்ஸ்ஃபார்மர்,పవర్ ట్రాన్స్ఫార్మర్
முன்னுரிமை விளைவு,ప్రాధాన్యత ప్రభావం
முன்கணிப்பு குறியீட்டு முறை,ప్రిడిక్టివ్ కోడింగ్
முன்-உரம்,ప్రీ-ఎంఫాసిస్
முன் கலவை,ప్రీ-మిక్స్
முன்பே பதிவு செய்யப்பட்டது,ముందే రికార్డ్ చేయబడింది
பாதுகாப்பு,సంరక్షణ
பொத்தானை அழுத்தவும்,బటన్ ను ఒత్తండి
அழுத்தம் சோதனை,పీడన పరీక్ష
முதன்மை நிறம்,ప్రాధమిక రంగు
முதன்மை பாதுகாப்பு,ప్రాథమిక కవరేజ్
பழமையான பல்லுறுப்புக்கோவை,ఆదిమ బహుపది
அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி),ప్రింటెడ్ సర్క్యూట్ బోర్డ్ (పిసిబి)
அச்சுப்பொறி,ప్రింటర్
செயல்முறை,విధానం
செயல்முறை,ప్రక్రియ
செயலாக்கம்,ప్రాసెసింగ్
செயலி,ప్రాసెసర్
சுயவிவரம்,ప్రొఫైల్
நிரல் மல்டிபிளெக்சிங்,ప్రోగ్రామ్ మల్టీప్లెక్సింగ్
நிரல் (நிரல்),ప్రోగ్రామ్ (ప్రోగ్రామ్)
புரோகிராமர்,ప్రోగ్రామర్
திட்ட மேலாண்மை,ప్రాజెక్ట్ నిర్వహణ
பெருக்கம்,విస్తరణ
பரப்புதல்,ప్రచారం
ரேடியோ அலைகளின் பரப்புதல்,రేడియో తరంగాల ప్రచారం
பரப்புதல் வளைவு,ప్రచార వక్రత
சொத்து,ఆస్తి
விகிதாசார,అనుపాత
பாதுகாப்பு விகிதம்,రక్షణ నిష్పత్తి
பாதுகாப்பு ரிலே,రక్షణ రిలే
நெறிமுறை,ప్రోటోకాల్
முன்மாதிரி,ప్రోటోటైప్
ப்ராக்ஸி சேவையகம்,ప్రాక్సీ సర్వర్
மனோவியல் கோடர்,సైకోఅకౌస్టిక్ కోడర్
மனோவியல் பயன்முறை,సైకోఅకౌస్టిక్ మోడ్
மனோவியல் மாதிரி,సైకోఅకౌస్టిక్ మోడల్
மனோவியல் நிகழ்வு,సైకోఅకౌస్టిక్ దృగ్విషయం
மனோவியல்,సైకోఅకౌస్టిక్స్
சைக்கோமெட்ரிக் விளக்கப்படம்,సైకోమెట్రిక్ చార్ట్
பொது முகவரி பெருக்கி,పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్
பொது ஒளிபரப்பாளர்,పబ్లిక్ బ్రాడ్‌కాస్టర్
துடிப்பு,పల్స్
துடிப்பு குறியீடு பண்பேற்றம்,పల్స్ కోడ్ మాడ్యులేషన్
துடிப்பு ஜெனரேட்டர்,పల్స్ జనరేటర్
துடிப்பு பண்பேற்றம்,పల్స్ మాడ్యులేషన్
துடிப்பு உயர்வு நேரம்,పల్స్ పెరుగుదల సమయం
துடிப்பு அகலம்,పల్స్ వెడల్పు
குத்திய அட்டை,పంచ్ కార్డ్
பஞ்சிங்,పంక్చరింగ్
புஷ் பொத்தான்,నొక్కుడు మీట
புஷ் புல் பவர் பெருக்கி,పుల్ పుల్ పవర్ యాంప్లిఫైయర్
இருபடி,క్వాడ్రాఫోనిక్
இருபடி,క్వాడ్రేచర్
தரம்,నాణ్యత
தர கட்டுப்பாடு,నాణ్యత నియంత్రణ
தரமான காரணி,నాణ్యత కారకం
அளவு,పరిమాణం
அளவு,పరిమాణీకరణ
அளவீட்டு பிழை,పరిమాణ లోపం
அளவிடுதல்,పరిమాణ
தணிப்பது,అణచివేయడం
கதிர்வீச்சு சக்தி,రేడియేటెడ్ పవర్
கதிர்வீச்சு,రేడియేషన్
கதிர்வீச்சு திறன்,రేడియేషన్ సామర్థ్యం
வானொலி,రేడియో
ரேடியோ செயல்பாட்டு அபாயங்கள்,రేడియో కార్యాచరణ ప్రమాదాలు
வானொலி வானியல்,రేడియో ఖగోళ శాస్త్రం
ரேடியோ அதிர்வெண்,రేడియో ఫ్రీక్వెన్సీ
ரேடியோ அதிர்வெண் (RF) இயக்கி,రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్
ரேடியோ அதிர்வெண் (RF) ஊட்டி,రేడియో ఫ్రీక్వెన్సీ
ரேடியோ அதிர்வெண் (RF) ஆஸிலேட்டர்,రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్
ரேடியோ அதிர்வெண் (RF) சின்தசைசர்,రేడియో ధార్మిక శక్తి
ரேடியோ குறுக்கீடு,రేడియో జోక్యం
ரேடியோ இடம்,రేడియో స్థానం
ரேடியோ நெட்வொர்க்கிங் (ஆர்.என்) சேனல்,రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్
ரேடியோ பரப்புதல் ஊடகம்,రేడియో ప్రచార మాధ్యమం
ரேடியோ ரிசீவர்,రేడియో రిసీవర్
வானொலி விதிமுறைகள்,రేడియో నిబంధనలు
ரேடியோ சிக்னல்,రేడియో సిగ్నల్
ரேடியோ ஸ்பெக்ட்ரம்,రేడియో స్పెక్ట్రం
ரேடியோ கண்காணிப்பு,రేడియో ట్రాకింగ్
ரேடியோ டிரான்ஸ்மிட்டர்,రేడియో ట్రాన్స్మిటర్
ரேடியோ அலை,రేడియో వేవ్
ஆரம்,వ్యాసార్థం
வளைவு,రాంప్
சீரற்ற,యాదృచ్ఛికంగా
சீரற்ற தரவு,యాదృచ్ఛిక డేటా
சீரற்ற பிழை,యాదృచ్ఛిక లోపం
சீரற்ற ஏற்ற இறக்கங்கள்,యాదృచ్ఛిక హెచ్చుతగ్గులు
சரகம்,పరిధి
ராஸ்டர்,రాస్టర్
ராஸ்டர் பட வடிவம்,రాస్టర్ ఇమేజ్ ఫార్మాట్
வீதக் கட்டுப்பாடு,రేటు నియంత్రణ
மாற்ற விகிதம்,మార్పు రేటు
மதிப்பிடப்பட்ட திறன்,రేటెడ్ సామర్థ్యం
மதிப்பிடப்பட்ட குதிரை சக்தி,రేటెడ్ గుర్రపు శక్తి
மதிப்பிடப்பட்ட சக்தியை,రేట్ శక్తి
மதிப்பீடு,రేటింగ్
R-c இணைப்பு,R-C కలపడం
எதிர்வினை,ప్రతిచర్య
எதிர்வினை,స్పందన
எதிர்வினை கூறு,రియాక్టివ్ భాగం
எதிர்வினை சுமை,రియాక్టివ్ లోడ్
மறுஉருவாக்கம் பொறித்தல்,రీజెంట్ ఎచింగ్
நிகழ்நேர பரிமாற்றம்,రియల్ టైమ్ ట్రాన్స్మిషన్
மறு ஒளிபரப்பு,రీబ్రోడ్కాస్టింగ్
பெறுநர்,రిసీవర్
ஆண்டெனாவைப் பெறுதல்,యాంటెన్నా స్వీకరించడం
பெறும் மையம்,స్వీకరించే కేంద్రం
வரவேற்பு,రిసెప్షన్
வரவேற்பு அறிக்கை,రిసెప్షన్ నివేదిక
வரவேற்பு ஆய்வு,రిసెప్షన్ సర్వే
பரஸ்பர,పరస్పరం
புனரமைப்பு வடிகட்டி,పునర్నిర్మాణ వడపోత
பதிவு செய்யக்கூடியது,రికార్డ్ చేయదగినది
பதிவு செய்யப்பட்டது,రికార్డ్ చేయబడింది
ரெக்கார்டர்,రికార్డర్
பதிவு,రికార్డింగ్
பதிவு சாவடி,రికార్డింగ్ బూత్
பதிவு செய்யும் தலை,రికార్డింగ్ హెడ్
வட்டில் பதிவு செய்தல்,డిస్క్‌లో రికార్డింగ్
பதிவு அறை,రికార్డింగ్ గది
பதிவு முறை,రికార్డింగ్ వ్యవస్థ
ரெக்கார்டிங் டேப்,రికార్డింగ్ టేప్
திருத்தம்,సరిదిద్దడం
திருத்தப்பட்ட சமிக்ஞை,సరిదిద్దబడిన సిగ్నల్
திருத்தி,రెక్టిఫైయర్
மறுசுழற்சி,రీసైకిల్
பணிநீக்கம்,పునరావృతం
தேவைக்கதிகமான,అనవసరమై
தேவையற்ற உறுப்பு,పునరావృత మూలకం
மறு பொறியியல்,తిరిగి ఇంజనీరింగ్
மறு-பொறுப்பு,తిరిగి స్వాధీనం
குறிப்பு அதிர்வெண்,రిఫరెన్స్ ఫ్రీక్వెన్సీ
குறிப்பு மதிப்பு,సూచన విలువ
பிரதிபலிக்கும் அடுக்கு,పొరను ప్రతిబింబిస్తుంది
நடுத்தர பிரதிபலிக்கும்,మాధ్యమం ప్రతిబింబిస్తుంది
மேற்பரப்பு பிரதிபலிக்கும்,ఉపరితలం ప్రతిబింబిస్తుంది
பிரதிபலிப்பு,ప్రతిబింబం
பிரதிபலிப்பு,రిఫ్లెక్టర్
ஆண்டெனாவிற்கான பிரதிபலிப்பு,యాంటెన్నా కోసం రిఫ్లెక్టర్
ஒளிவிலகல்,వక్రీభవనం
ஒளிவிலகல்,వక్రీభవన సూచిక
குளிரூட்டல்,శీతలీకరణ
மீளுருவாக்கம்,పునరుత్పత్తి
பதிவு,రిజిస్టర్
வால்வை ஒழுங்குபடுத்துதல்,వాల్వ్‌ను నియంత్రించడం
ஒழுங்குமுறை,నియంత్రణ
கட்டுப்பாட்டாளர்,రెగ్యులేటర్
ஒழுங்குமுறை,నియంత్రణ
வலுவூட்டல்,అదనపుబల o
தொடர்புடைய,రిలేషనల్
உறவினர் அனுமதி,సాపేక్ష అనుమతి
ரிலே,రిలే
ரிலே மையம்,రిలే సెంటర్
ரிலே முடித்தல்,రిలే మ్యూటింగ్
ரிலே டிரான்ஸ்மிட்டர்,రిలే ట్రాన్స్మిటర్
வெளியீடு,విడుదల
வோல்ட் இல்லை,వోల్ట్‌ను విడుదల చేయండి
நம்பகத்தன்மை,విశ్వసనీయత
நம்பகமான,నమ్మదగినది
தொலைநிலை,రిమోట్
தொலையியக்கி,రిమోట్ కంట్రోల్
தொலை கட்டுப்பாடு மற்றும் வழிசெலுத்தல் அமைப்பு,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
தொலை கட்டுப்பாட்டு அலகு,రిమోట్ కంట్రోల్ యూనిట్
தொலைநிலை அமைப்பு,రిమోట్ సిస్టమ్
தொலைதூர கட்டுப்படுத்தப்பட்ட உபகரணங்கள்,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
சுருள் மீண்டும்,కాయిల్‌ను పునరావృతం చేయండి
ரிப்பேட்டர்,రిపీటర్
மாற்று,పున ment స్థాపన
நிரப்புதல்,నింపడం
இனப்பெருக்கம் செய்யுங்கள்,పునరుత్పత్తి
இனப்பெருக்கம்,పునరుత్పత్తి
மறு பதிவு,తిరిగి రికార్డింగ్
ஆராய்ச்சி மற்றும் மேம்பாடு,పరిశోధన మరియు అభివృద్ధి
மீட்டமைக்கவும்,రీసెట్
மீதமுள்ள மறுசீரமைப்பு,అవశేషాల పునర్నిర్మాణం
எச்சம்,అవశేషాలు
எதிர்ப்பு,ప్రతిఘటన
எதிர்ப்பு சுமை,నిరోధక లోడ్
மின்தடை,రెసిస్టర్
தீர்மானம்,స్పష్టత
அதிர்வு,ప్రతిధ్వని
அதிர்வு அதிர்வெண்,ప్రతిధ్వని ఫ్రీక్వెన్సీ
அதிர்வு,ప్రతిధ్వని
அதிர்வு வரி,ప్రతిధ్వనించే లైన్
ரெசனேட்டர்,ప్రతిధ్వని
வள,వనరు
வள பகிர்வு,వనరుల భాగస్వామ్యం
பதிலளிக்கும் காலம்,ప్రతిస్పందించే కాలం
பதில்,ప్రతిస్పందన
மறுசீரமைப்பு,పునరుద్ధరణ
இதன் விளைவாக,ఫలితం
தக்கவைத்தல்,నిలుపుదల
மறுபயன்பாடு,పున rans ప్రసారం
மீட்டெடுப்பு,తిరిగి పొందడం
மீட்டெடுப்பு இயந்திரம்,తిరిగి పొందే ఇంజిన్
மீண்டும் முயற்சிக்கவும்,మళ్లీ ప్రయత్నించండి
திரும்ப,తిరిగి
திரும்பும் பாதை,తిరిగి మార్గం
எதிரொலித்தல்,ప్రతిధ్వని
எதிரொலிக்கும் நேரம்,ప్రతిధ్వని సమయం
தலைகீழ் சார்புடைய டையோடு,రివర్స్ బయాస్డ్ డయోడ్
தலைகீழ் மின்னோட்டம்,రివర్స్ కరెంట్
சுழலும்,రివాల్వింగ్
முன்னாடி,రివైండ్
மறுசீரமைக்கக்கூடிய உருகி,పునర్వ్యవస్థీకరణ ఫ్యూజ్
மாற்றியமைத்தல்,రివైరింగ్
மறுபரிசீலனை செய்யக்கூடியது,తిరిగి వ్రాయబడుతుంది
ஆர்.எஃப் டிரைவ்,RF డ్రైవ్
RF ஊட்டி,RF ఫీడర్
ஆர்.எஃப் அபாயங்கள்,RF ప్రమాదాలు
RF பாதுகாப்பு விகிதம்,RF రక్షణ నిష్పత్తి
ரியோஸ்டாட்,రియోస్టాట్
ரிப்பன்,రిబ్బన్
ரிவெட்,రివెట్
ரிவெட் கூட்டு,రివర్టెడ్ ఉమ్మడి
ரிவெட்டிங்,రివర్టింగ్
ஆர்.என் சேனல்,RN ఛానల్
ரோபோ,రోబోట్
ரோபாட்டிக்ஸ்,రోబోటిక్స్
உருட்டவும்,వరుసలో
உருட்டவும்,విడుదల
வேர்,రూట్
ரோட்டரி,రోటరీ
சுழற்சி,భ్రమణం
பாதை,మార్గం
திசைவி,రౌటర్
வழக்கமான செயல்பாடுகள்,సాధారణ కార్యకలాపాలు
ரூட்டிங்,రౌటింగ్
நேரம் ரன்,రన్ సమయం
பாதுகாப்பு ஏற்பாடு,భద్రతా అమరిక
பாதுகாப்பு இன்டர்லாக்,భద్రతా ఇంటర్‌లాక్
சாக்,సాగ్
முக்கிய அம்சங்கள்,విశిష్ట లక్షణాలు
மாதிரி,నమూనా
மாதிரி மற்றும் ஹோல்ட் சுற்று,నమూనా మరియు హోల్డ్ సర్క్యూట్
மாதிரி அளவு,నమూనా పరిమాణం
மாதிரி தரவு,నమూనా డేటా
மாதிரி,నమూనా
மாதிரி விகிதம்,మాదిరి రేటు
மாதிரி செறிவு,నమూనా సంతృప్తత
மாதிரி கோட்பாடு/தேற்றம்,మాదిరి సిద్ధాంతం
செயற்கைக்கோள்,ఉపగ్రహ
செயற்கைக்கோள் தொடர்பு,ఉపగ్రహ కమ్యూనికేషన్
செயற்கைக்கோள் பாதுகாப்பு,ఉపగ్రహ కవరేజ్
செயற்கைக்கோள் டிஜிட்டல் இணைப்பு,ఉపగ్రహ డిజిటల్ లింక్
செயற்கைக்கோள் குறுக்கீடு,ఉపగ్రహ జోక్యం
செயற்கைக்கோள் வானொலி,ఉపగ్రహ రేడియో
செயற்கைக்கோள் வானொலி பரிமாற்றம்,ఉపగ్రహ రేడియో ప్రసారం
செயற்கைக்கோள் பரிமாற்றம்,ఉపగ్రహ ప్రసారం
நிறைவுற்ற காற்று,సంతృప్త గాలి
நிறைவுற்ற மின்னோட்டம்,సంతృప్త కరెంట్
செறிவூட்டல்,సంతృప్తత
பல் அலை பார்த்தது,టూత్ వేవ్ చూసింది
அளவீடல்,స్కేలబిలిటీ
அளவு,స్కేల్
அளவிலான காரணி,స్కేల్ ఫ్యాక్టర్
அளவிடுதல்,స్కేలింగ్
ஸ்கேன் செய்யப்பட்ட பீம்,స్కాన్ చేసిన పుంజం
ஸ்கேனர்,స్కానర్
ஸ்கேனிங் அதிர்வெண்,స్కానింగ్ ఫ్రీక్వెన్సీ
ஸ்கேனிங் லைன்,స్కానింగ్ లైన్
சிதறல்,స్కాటరింగ్
காட்சி,దృష్టాంతంలో
திட்டமிடுபவர்,షెడ్యూలర్
திட்டம்,స్కీమాటిక్
ஷாட்கி தடை,షాట్‌కీ అవరోధం
சிண்டில்லேஷன்,సింటిలేషన్
ஸ்க்ராம்ப்ளர்,స్క్రాంబ్లర్
துருவல்,స్క్రాంబ్లింగ్
ஸ்கிராப்,స్క్రాప్
ஸ்கிராப்பிங்,స్క్రాపింగ్
கீறல்,స్క్రాచ్
திரை,స్క్రీన్
திரை எரிக்க,స్క్రీన్ బర్న్
திரை பைபாஸ்,స్క్రీన్ బైపాస్
திரை மின்னோட்டம்,స్క్రీన్ కరెంట్
திரை கட்டம்,స్క్రీన్ గ్రిడ్
ஸ்கிரீன் சேவர்,స్క్రీన్ సేవర్
திரையிடப்பட்ட கேபிள்,స్క్రీన్‌డ్ కేబుల్
திரையிடல்,స్క్రీనింగ్
சுருள்,స్క్రోల్
உருள் பட்டை,స్కోర్ల్ బార్
ஸ்க்ரோலிங்,స్క్రోలింగ్
தேடல் இயந்திரம்,శోధన యంత్రము
இரண்டாம் நிலை,ద్వితీయ
இரண்டாம் நிலை செல்,ద్వితీయ సెల్
துறை,రంగం
பிரிவு,విభాగం
சுய கண்டறியும்,స్వీయ విశ్లేషణ
குறைக்கடத்தி,సెమీకండక్టర్
அனுப்புநர்,పంపినవారు
உணர்திறன்,సున్నితత్వం
சென்சார்,నమోదు చేయు పరికరము
வரிசை,సీక్వెన్స్
தொடர்,క్రమ
தொடர் அணுகல்,సీరియల్ యాక్సెస్
சீரியல் போர்ட்,సీరియల్ పోర్ట్
தொடர் அதிர்வு,సిరీస్ ప్రతిధ్వని
சேவையகம்,సర్వర్
அமைவு,సెటప్
நிழல்,షేడింగ్
நிழல்,నీడ
ஷானனின் தேற்றம்,షానన్ సిద్ధాంతం
வடிவமைத்தல்,షేపింగ్
ஷேர்வேர்,షేర్‌వేర్
உறை,కోశం
மாற்றம்,మార్పు
மாற்றுதல்,తరలించడం
அதிர்ச்சி,షాక్
குறைந்த மின்னழுத்தம்,షార్ట్ సర్క్యూట్
குறுகிய சுற்று சோதனை,షార్ట్ సర్క్యూట్ పరీక్ష
குறுகிய அலை,చిన్న తరంగం
குறுகிய அலை மையம்,షార్ట్ వేవ్ సెంటర్
குறுக்குவழி,సత్వరమార్గం
பணிநிறுத்தம்,షట్డౌన్
பணிநிறுத்தம் சமிக்ஞை,షట్డౌన్ సిగ్నల్
பக்க இசைக்குழு,సైడ్ బ్యాండ్
பக்க இசைக்குழு சக்தி,సైడ్ బ్యాండ్ శక్తి
சிக்னல்,సిగ్నల్
சிக்னல் வீச்சு,సిగ్నల్ వ్యాప్తి
சிக்னல் ஓட்ட வரைபடம்,సిగ్నల్ ఫ్లో గ్రాఫ్
சிக்னல் ஜெனரேட்டர்,సిగ్నల్ జనరేటర్
சிக்னல் ஒளி,సిగ్నల్ లైట్
சிக்னல் ரூட்டிங்,సిగ్నల్ రౌటింగ్
சிக்னல் வலிமை,సిగ్నల్ బలం
பேச்சு விகிதத்தை குறுக்கு சமிக்ஞை,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
சத்தம் விகிதத்திற்கு சமிக்ஞை,శబ్దం నిష్పత్తికి సిగ్నల్
கவனிக்கப்படாத இரைச்சல் விகிதத்திற்கு சமிக்ஞை,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
சமிக்ஞை மற்றும் மாறுதல்,సిగ్నలింగ్ మరియు మారడం
சிக்னலிங் பிட்,సిగ్నలింగ్ బిట్
குறிப்பிடத்தக்க பக்கப்பட்டிகள்,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
சிம்ப்ளக்ஸ்,సింప్లెక్స్
உருவகப்படுத்துதல்,అనుకరణ
சிமுலேட்டர்,సిమ్యులేటర్
சிமுல்காஸ்ட்,సిమల్‌కాస్ట్
ஒரே நேரத்தில் முகமூடி,ఏకకాల మాస్కింగ్
சைன் கூறு,సైన్ భాగం
சைன் அலை,సైన్ తరంగం
ஒற்றை அதிர்வெண் நெட்வொர்க்,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
ஒற்றை கட்ட மோட்டார்,సింగిల్ ఫేజ్ మోటారు
தளம்,సైట్
தள தளவமைப்பு திட்டம்,సైట్ లేఅవుట్ ప్రణాళిక
திறமையான ஆபரேட்டர்,నైపుణ్యం కలిగిన ఆపరేటర్
தூரத்தைத் தவிர்க்கவும்,దూరం దాటవేయండి
வான அலை,స్కై వేవ్
வான அலை பரப்புதல்,స్కై వేవ్ ప్రచారం
ஸ்லாப்,స్లాబ్
சாய்ந்த பாதை,స్లాంట్ మార్గం
ஸ்லாட்,స్లాట్
ஸ்மார்ட் கார்டு,స్మార్ట్ కార్డ్
சோடியம் நீராவி விளக்கு,సోడియం ఆవిరి దీపం
மென்மையான விசை,మృదువైన కీ
மென்பொருள்,సాఫ్ట్‌వేర్
சூரிய செயல்பாடு,సౌర కార్యకలాపాలు
சூரிய சக்தி,సౌర శక్తి
சூரிய எரிப்பு,సౌర మంటలు
சூரிய சக்தி,సౌర శక్తితో
திட நிலை,ఘన స్థితి
திட நிலை சேமிப்பு,ఘన స్థితి నిల్వ
திட நிலை டிரான்ஸ்மிட்டர்,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
வகைபடுத்து,క్రమబద్ధీకరించండి
ஒலி,ధ్వని
ஒலி உறிஞ்சுதல்,ధ్వని శోషణ
ஒலி சமநிலை,సౌండ్ బ్యాలెన్స్
ஒலி கண்டறிதல்,సౌండ్ డిటెక్టర్
ஒலி கலவை,సౌండ్ మిక్సర్
ஒலி முன்னோக்கு,ధ్వని దృక్పథం
ஒலி சக்தி,సౌండ్ పవర్
ஒலி ஆதாரம்,సౌండ్ ప్రూఫ్
ஒலி பதிவு,సౌండ్ రికార్డింగ్
ஒலி பிரதிபலிப்பு,ధ్వని ప్రతిబింబం
ஒலி பரிமாற்ற இழப்பு,ధ్వని ప్రసార నష్టం
ஆதாரம்,మూలం
மூல குறியாக்கி,సోర్స్ ఎన్కోడర్
இடம்,స్థలం
விண்வெளி பன்முகத்தன்மை,అంతరిక్ష వైవిధ్యం
விண்வெளி ஒளிபரப்பு,స్పేస్ టెలికాస్టింగ్
விண்வெளி அலை,స్పేస్ వేవ్
இடைவெளி,అంతరం
ஸ்பேம்,స్పామ్
ஸ்பேமிங்,స్పామింగ్
இடைவெளி,వ్యవధి
உதிரி பிட்,విడి బిట్
உதிரிபாகங்கள்,విడిభాగాలు
தீப்பொறி,స్పార్కింగ్
இடஞ்சார்ந்த,ప్రాదేశిక
இடஞ்சார்ந்த விளைவு,ప్రాదేశిక ప్రభావం
இடஞ்சார்ந்த பணிநீக்கம்,ప్రాదేశిక పునరావృతం
சிறப்பு விளைவு,ప్రత్యేకమైన ప్రభావం
சிறப்பு விளைவுகள் பெருக்கி,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
நிபுணத்துவம்,స్పెషలైజేషన్
விவரக்குறிப்பு,స్పెసిఫికేషన్
நிறமாலை உறிஞ்சுதல்,స్పెక్ట్రల్ శోషణ
ஸ்பெக்ட்ரல் பேண்ட் பிரதி,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
நிறமாலை விநியோகம்,స్పెక్ట్రల్ పంపిణీ
நிறமாலை பணிநீக்கம்,స్పెక్ట్రల్ రిడెండెన్సీ
ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்,స్పెక్ట్రోఫోటోమీటర్
ஸ்பெக்ட்ரோஸ்கோப்,స్పెక్ట్రోస్కోప్
ஸ்பெக்ட்ரம்,స్పెక్ట్రం
ஸ்பெக்ட்ரம் பகுப்பாய்வி,స్పెక్ట్రమ్ ఎనలైజర్
ஸ்பெக்ட்ரம் வடிவமைத்தல்,స్పెక్ట్రం ఆకృతి
பேச்சு வெளிப்பாடு,స్పీచ్ ఉచ్చారణ
பேச்சு சேனல்,స్పీచ్ ఛానల్
பேச்சு சுருக்க,స్పీచ్ కంప్రెషన్
பேச்சு குறியாக்கம்,స్పీచ్ ఎన్కోడింగ్
பேச்சு அங்கீகாரம்,మాటలు గుర్తుపట్టుట
சுழல்,స్పిన్
சுழல்,మురి
பிளவுபடும்,స్ప్లికింగ్
ஸ்ப்ளிட்டர்,స్ప్లిటర్
ஸ்பூல்,స్పూల్
அவ்வப்போது,అరుదుగా
ஸ்பாட் பீம்கள்,స్పాట్ కిరణాలు
விரிதாள்,స్ప్రెడ్ షీట్
மோசமான மற்றும் இணக்கமான கதிர்வீச்சு,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
மோசமான பக்கப்பட்டி அதிர்வெண்கள்,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
பிழிந்த வீடியோ,పిండిన వీడియో
முத்திரை,స్టాంపింగ్
நிலையான மென்பொருள்,ప్రామాణిక సాఫ్ట్‌వేర్
தரப்படுத்தல்,ప్రామాణీకరణ
காத்திருப்பு,స్టాండ్బై
காத்திருப்பு உபகரணங்கள்,స్టాండ్బై పరికరాలు
நிற்கும் அலை,స్టాండింగ్ వేవ్
நிற்கும் அலை விகிதம்,స్టాండింగ్ వేవ్ రేషియో
முறுக்கு தொடக்க,టార్క్ ప్రారంభించడం
தொடக்க-நிறுத்தம்,ప్రారంభ-స్టాప్
நிலையான,స్టాటిక్
புள்ளிவிவர முறை,గణాంక పద్ధతి
நிலை,స్థితి
நிலை அறிகுறி,స్థితి సూచన
நிலையான,స్థిరమైన
ஸ்டீரியோ,స్టీరియో
ஸ்டீரியோ சமநிலை,స్టీరియో బ్యాలెన్స్
ஸ்டீரியோ குறியாக்கி,స్టీరియో ఎన్కోడర్
ஸ்டீரியோ ஜெனரேட்டர்,స్టీరియో జనరేటర్
ஸ்டீரியோ பயன்முறை,స్టీరియో మోడ్
ஸ்டீரியோ பரிமாற்றம்,స్టీరియో ట్రాన్స్మిషన్
ஸ்டீரியோபோனிக் ஒலி இனப்பெருக்கம்,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
ஸ்டீரியோபோனி,స్టీరియోఫోనీ
ஸ்டீரியோஸ்கோபி,స్టీరియోస్కోపీ
இன்னும் படம்,ఇప్పటికీ చిత్రం
தூண்டுதல்,ఉద్దీపన
நிறுத்தப்பட்டே,స్టాప్‌బ్యాండ్
சேமிப்பு,నిల్వ
சேமிப்பு பேட்டரி அறை,నిల్వ బ్యాటరీ గది
சேமிப்பு கருவி,నిల్వ పరికరం
அடுக்கு மண்டலம்,స్ట్రాటో ఆవరణ
ஸ்ட்ரீமிங்,స్ట్రీమింగ్
நீட்சி,సాగదీయడం
லேசான கயிறு,స్ట్రింగ్
கட்டமைக்கப்பட்ட,నిర్మాణాత్మక
ஸ்டுடியோ தொகுதி,స్టూడియో బ్లాక్
ஸ்டுடியோ மையம்,స్టూడియో సెంటర్
ஸ்டுடியோ லைட்டிங்,స్టూడియో లైటింగ్
ஸ்டுடியோ மானிட்டர்கள்,స్టూడియో మానిటర్లు
ஸ்டைலஸ்,స్టైలస్
துணைப்பிரிவு குறியாக்கம்,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
சப் பேண்ட் முகமூடி,సబ్‌బ్యాండ్ మాస్కింగ్
துணைப்பிரிவு மாதிரிகள்,సబ్‌బ్యాండ్ నమూనాలు
சப்நெட்,సబ్‌నెట్
துணை மாதிரி,సబ్‌యాంప్లింగ్
சந்தாதாரர்,చందాదారుడు
திடீர் அயனோஸ்பியர் தொந்தரவு,ఆకస్మిక అయానోస్పియర్ భంగం
சன் ஸ்பாட் செயல்பாடு,సన్ స్పాట్ కార్యాచరణ
சூப்பர் பவர் டிரான்ஸ்மிட்டர்,సూపర్ పవర్ ట్రాన్స్మిటర్
சூப்பர் மாதிரி,సూపర్ నమూనా
சூப்பர் சாக்கெட்,సూపర్ సాకెట్
சூப்பர் ஹீட் நீராவி,సూపర్హీట్ ఆవిరి
சூப்பர்ஹெட்டோடைன்,సూపర్హెటెరోడిన్
சூப்பர்ஹெட்டோடைன் மாற்றி,సూపర్హెటెరోడైన్ కన్వర్టర్
சூப்பர்ஹெட்டோடைன் ரிசீவர்,సూపర్హెటెరోడైన్ రిసీవర్
மிகைப்படுத்தப்பட்ட (நடப்பு),అతిశయోక్తి
மிகைப்படுத்தல்,సూపర్‌పోజిషన్
சூப்பர் போசிஷன்,సూపర్ స్థానం
