Tamil,English
குறிப்பு,Reference
மேற்கோளிட்ட நேர்மை,referential integrity
பிரதிபலிப்பு,Reflectivity
பிரதிபலிப்பு,Reflextion
ஒளிவிலகல்,Refraction
புதுப்பிப்பு,Refresh
மீளுருவாக்கம்,Regeneration
பதிவு,Register
வழக்கமான இலக்கணம்,regular grammar
உறவு,Relation
தொடர்புடைய தரவுத்தளம்,relational database
தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS),relational database management system (RDBMS)
தொடர்புடைய மாதிரி,relational model
உறவினர்,Relative
உறவினர் முகவரி,relative addressing
ரிலே,Relay
நம்பகத்தன்மை மாடலிங்,reliability modeling
நம்பகமானது,Reliable
இடமாற்றம் செய்யக்கூடிய குறியீடு,relocatable code
ரிமோட்,Remote
தொலை புரவலன்,remote host
தொலைதூர வேலை நுழைவு,remote job entry
தொலை உள்நுழைவு,remote log-in
தொலை நடைமுறை அழைப்பு (RPC),remote procedure call (RPC)
தொலை உணர்வு,remote sensing
மறுபெயரிடவும்,Rename
வழங்குதல்,Rendering
ரிப்பீட்டர்,Repeater
பதில்,Reply
கோரிக்கை,Request
கருத்துகளுக்கான கோரிக்கை (RFC),request for comments (RFC)
கோரிக்கை/பதில் நெறிமுறை,request/reply protocol
நிரலை மீண்டும் இயக்கவும்,rerun program
ஆராய்ச்சி,Research
மீட்டமைப்பு சுழற்சி,reset cycle
குடியிருப்பாளர்,Resident
தீர்மானம்,Resolution
வளங்கள்,Resources
பதில் நேரம்,responsee time
மறுதொடக்கம்,Restart
மீட்டமை,Restore
திரும்பப் பெறு,Retrace
மறு பரிமாற்றம்,Retransmission
மீட்டெடுக்கவும்,Retrieve
மீண்டும் முயற்சிக்கவும்,Retry
திரும்பு,Return
திரும்ப குறியீடு,return code
திரும்பும் விசை,return key
மீண்டும் பயன்படுத்தக்கூடிய குறியீடு,reusable code
மீண்டும் எழுதக்கூடியது,Rewritable
RGB மானிட்டர்,RGB monitor
ரிப்பன்,Ribbon
சரியான பிரச்சினை,right issue
ரோபோ,Robot
ரோபாட்டிக்ஸ்,Robotics
வலுவான,Robust
பங்கு,Role
திரும்பவும்,roll back
உருட்டவும்,roll in
உருட்டவும்,roll out
ரோம்,ROM
வேர்,Root
ரூட் அடைவு,root directory
பிழை சுற்று,round of error
திசைவி,Router
ரூட்டிங்,Routing
RS232C இடைமுகம்,RS232C interface
RSA குறியாக்கம்,RSA encryption
ஆர்.டி.சி,RTC
ரன் நீளம் குறியாக்கம்,run length encoding
இயக்க நேரம்,run time
இயக்க பிழை,run time error
மாதிரி,Sample
மாதிரி எடுத்தல்,Sampling
செயற்கைக்கோள்,Satellite
நிறைவுற்றது,Saturating
சேமிக்கவும்,Save
அளவீடல்,Scalability
அளவுகோல்,Scalar
ஸ்கேன் செய்கிறது,Scanning
காட்சி,Scenario
திட்டமிடுபவர்,Scheduler
திரை பட ப்ரொஜெக்டர்,screen image projector
கையால் எழுதப்பட்ட தாள்,Script
ஸ்கிரிப்டிங் மொழி,scripting language
ஸ்க்ரோலிங்,Scrolling
SDLC (ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு),SDLC (sychronous data link control)
தேடு,Search
தேடல் இயந்திரம்,search engine
தேடல் மரம்,search tree
தேடி,Searching
இரண்டாம் நிலை,Secondary
துறை,Sector
பாதுகாப்பு கொள்கை,security policy
நேரம் தேடுங்கள்,seek time
பிரிவு,Segment
பிரிவு,Segmentation
தேர்வு வகை,selection sort
தன்னை உள்ளடக்கியது,self contained
சொற்பொருள்,Semantics
செமாஃபோர்,Semaphore
செமிகண்டக்டர்,Semiconductor
சொற்பொருள் வலை,semontic web
தொடர் அணுகல் முறை,sequential access method
தொடர்,Serial
சீரியலைசர்,Serializer
சேவையகம்,Server
சர்வர் செயலிழப்பு,server crash
சர்வர் உரிமம்,server license
சர்வோ பெருக்கி,servo multiplier
அமைக்கவும்,Set
அமைக்க புள்ளி,set point
அமைக்க,set up
நிழல்,Shade
நிழல்,Shading
நிழல்,Shadow
கோப்பு பகிர்வு,share file
பகிரப்பட்ட அணுகல்,shared access
பகிர்தல்,Sharing
ஷெல்,Shell
மாற்றம் பாத்திரம்,shift character
குறைந்த மின்னழுத்தம்,short circuit
குறுகிய அறிவுறுத்தல்,short instruction
உடன்பிறப்பு,Sibling
பக்க விளைவு,side effect
அடையாளம் பிட்,sign bit
சிக்னல்,Signal
சமிக்ஞை செயலாக்கம்,signal processing
சிக்னலிங்,Signalling
சமிக்ஞை-இரைச்சல் விகிதம்,signal-to-noise ratio
கையெழுத்து,Signature
கையெழுத்து சோதனை,signature testing
குறிப்பிடத்தக்க இலக்கம்,significant digit
சிலிக்கான் சிப்,silicon chip
எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP),Simple Mail Transfer Protocol (SMTP)
சிம்ப்ளக்ஸ்,Simplex
எளிய முனை,simplex node
உருவகப்படுத்துதல்,Simulation
சிமுலேட்டர்,Simulator
ஒரே நேரத்தில்,Simultaneous
ஒரே நேரத்தில் செயலாக்கம்,simultaneous processing
சிங்கிள்டன்,Singleton
தள உரிமம்,site licence
அளவு,Size
அளவிடுதல்,Sizing
வரைதல்,Sketching
தவிர்க்கவும்,Skip
ஸ்கிப்பிங்,Skipping
ஸ்லாஷ்,Slash
அடிமை கணினி,slave computer
நெகிழ் சாளர நெறிமுறை,sliding window protocol
நழுவும்,Slip
ஸ்லாட்,Slot
சிறிய கணினி அமைப்பு இடைமுகம் (SCSI),small computer system interface (SCSI)
ஸ்மார்ட் கார்டு,smart card
நத்தை அஞ்சல்,snail mail
ஸ்னாப்ஷாட்,Snapshot
மென்மையான கணினி,soft computing
மென்மையான நகல்,soft copy
மென்மையான எழுத்துரு,soft font
மென்பொருள்,Software
மென்பொருள் பொறியியல்,software engineering
மென்பொருள் உரிமம்,software license
மென்பொருள் திருட்டு,software piracy
ஸ்பெக்ட்ரம்,Spectrum
சுழல்,Spiral
விரிதாள்,spread sheet
தரநிலை,Standard
நிலையான பொதுவான மார்க்அப் மொழி (SGML),standard generalized markup language (SGML)
தரப்படுத்தல்,Standardization
காத்திருப்பு நேரம்,standby time
நட்சத்திரம் LAN,star LAN
நட்சத்திர இடவியல்,star topology
தொடக்க பிட்,start bit
பட்டினி,Starvation
நிலையான நினைவகம்&#39;,static memory'
நிலை சேனல்,status channel
படி அளவு,step size
நிறுத்த மற்றும் காத்திரு நெறிமுறை,stop and wait protocol
நிறுத்த குறியீடு,stop code
நிறுத்த விசை,stop key
சேமிப்புத்திறன்,Storability
சேமிக்கப்பட்ட நிரல்,stored program
சரம் தரவு,string data
கட்டமைக்கப்பட்ட குறியீட்டு முறை,structured coding
கட்டமைக்கப்பட்ட வினவல் மொழி (SQL),structured query language (SQL)
நடை தாள்,style sheet
துணை அடைவு,Sub-directory
சப்நெட்,Subnet
துணை மரம்,Subtree
சுருக்கம்,Summarization
சூப்பர் கணினி,super computer
சூப்பர் கம்ப்யூட்டிங்,super computing
சூப்பர் சாவி,super key
சூப்பர் பயனர்,super user
மேற்பார்வை கற்றல்,supervised learning
ஆதரவு சிப்,support chip
சர்ஃப்,Surf
உலாவல்,Surfing
இடமாற்று,Swap
இடமாற்றம்,swap in
மாற்றிக்கொள்,swap out
இடமாற்றம்,Swapping
நெட்வொர்க் மாறியது,switched network
மாறுகிறது,Switching
மாறுதல் கோட்பாடு,switching theory
குறியீட்டு நிரலாக்கம்,symbolic programming
ஒத்திசைவு,Synchronization
சின்க்ரோனைசர்,Synchronizer
ஒத்திசைவானது,Synchronous
ஒத்திசைவான டிஜிட்டல் படிநிலை (SDH),synchronous digital hierarchy (SDH)
தொடரியல் பகுப்பாய்வு,syntax analysis
அமைப்பு பகுப்பாய்வு,system analysis
கணினி பொறியியல்,system engineering
கணினி ஹேக்கர்,system hacker
கணினி ஒருங்கிணைப்பான்,system integrator
கணினி பதிவு,system log
அமைப்பு முகமூடி,system mask
கணினி நெட்வொர்க் கட்டமைப்பு (SNA),system network architecture (SNA)
கணினி நிரலாளர்,system programmer
கணினி மறுதொடக்கம்,system restart
கணினி பணிநிறுத்தம்,system shutdown
அமைப்பு சோதனை,system testing
அமைப்பு பயன்பாடு,system utility
முறையான குறியீடு,systematic code
tab கட்டளை,tab command
மேசை,Table
மேஜை மேலே பார்க்கவும்,table look up
அட்டவணை இடம்,table space
டேப்லெட்,Tablet
அட்டவணை வரிசை,tabular array
அட்டவணை செயல்பாடு,tabulating function
குறியிடப்பட்ட கட்டிடக்கலை,tagged architecture
குறியிடப்பட்ட படக் கோப்பு வடிவம் (TIFF),tagged image file format (TIFF)
தண்டம் அமைப்பு,tandam system
டேப் அடர்த்தி,tape density
நாடா முகமூடி,tape mask
தார் கோப்பு,tar file
பணி,Task
பணிப்பட்டி,task bar
பணி திட்டமிடுபவர்,task scheduler
TCP/IP (டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால்),TCP/IP (transmission control protocol/internet protocol)
கிழித்தல் செயல்பாடு,teardown operation
தொலை தொடர்பு,Telecom
தொலைத்தொடர்பு,Telecommunication
தொலைதொடர்பு,Teleconference
டெலி கான்பரன்சிங்,Teleconferencing
தந்தி,Telegraphy
டெலிமெட்ரி,Telemetry
தொலைபேசி,Telephone
டெலிபோனி,Telephony
டெலி பிரிண்டர்,Teleprinter
டெலிபிராசசிங்,Teleprocessing
தொலைக்காட்சி,Television
டெலக்ஸ்,Telex
டெல்நெட்,Telnet
வெப்ப நிலை,Temperature
டெம்ப்ளேட்,Template
பத்து இன் நிரப்பு,ten's complement
டெரா பைட்,tera byte
தேரா தோல்விகள்,tera flops
டெர்மினல் கர்சர்,terminal cursor
முனைய முனை,terminal node
முனைய சாளரம்,terminal window
முடித்தல்,Termination
மும்முனை,Ternary
மும்மை செயல்பாடு,ternary operation
சோதனை,Test
சோதனை கவரேஜ்,test coverage
சோதனை ஓட்டம்,test run
சோதனை-தரவு,Test-data
உரை,Text
உரை பெட்டி,text box
உரை கர்சர்,text cursor
உரை திருத்தி,text editor
உரை கோப்பு,text file
உரை முறை,text mode
உரை செயலாக்கம்,text processing
உரையிலிருந்து பேச்சு (TTS),text to speech (TTS)
அமைப்பு மேப்பிங்,texture mapping
டி-ஃபிளிப்-ஃப்ளாப்,T-flip-flop
வெப்ப அச்சுப்பொறி,thermal printer
மெல்லிய பட நினைவகம்,thin film memory
மெல்லிய பட டிரான்சிஸ்டர்,thin film transistor
அடித்தல்,Thrashing
நூல்,Thread
திரித்தல்,Threading
மூன்று அடுக்கு நெட்வொர்க்,threetier network
உற்பத்தி,Throughput
நேரம் சிக்கலானது,time complexity
நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்),time division multiplexing (TDM)
கால அளவு,time frame
கால அளவு,time frame
கால இயந்திரம்,time machine
நேரம் முடிந்தது,time out
நேர அளவீடு,time quantization
நேரத் தொடர்,time series
நேரம் பகிர்வு,time sharing
நேர பகிர்வு அமைப்பு,time sharing system
நேர முத்திரை,time stamp
நேர வரைபடம்,timing diagram
சாயல்,Tint
நிலைமாற்று,Toggle
மாறுதல் வேகம்,toggling speed
டோக்கன்,Token
டோக்கன் பஸ்,token bus
டோக்கன் பஸ்,token bus
டோக்கன் பஸ் நெட்வொர்க்,token bus network
டோக்கன் வளையம்,token ring
அடையாளப் பேச்சு,token talk
கருவி,Tool
மேலிருந்து கீழ்,top down
மேல் கீழ் வடிவமைப்பு,top down design
மேல் கீழே பாகுபடுத்துதல்,top down parsing
கட்டமைப்பியல்,Topology
டச் பேட்,touch pad
தொடு திரை,touch screen
சுவடு,Trace
தடமறிதல்,Tracing
தடம்,Track
தட வட்டு,track disk
டிராக் டேப்,track tape
கண்காணிப்பு,Tracking
டிரெய்லர்,Trailer
பாதை,Trajectory
பரிவர்த்தனை,Transaction
பரிவர்த்தனை கோப்பு,transaction file
பரிவர்த்தனை பதிவு,transaction log
படியெடுக்கவும்,Transcribe
மின்மாற்றி,Transducer
பரிமாற்ற விகிதம்,transfer rate
பரிமாற்ற நேரம்,transfer time
உருமாற்றம்,Transformation
நிலையற்ற பிழை,transient error
பயண நேரம்,transit time
மாற்றம்,Transition
இடைநிலை,Transitive
டிரான்சிட்டிவிட்டி,Transitivity
மொழிபெயர்ப்பு,Translation
பரவும் முறை,Transmission
பரிமாற்ற கட்டுப்பாட்டு நெறிமுறை (TCP),transmission control protocol (TCP)
ஒலிபரப்பு வரி,transmission line
டிரான்ஸ்மிட்டர்,Transmitter
வெளிப்படைத்தன்மை,Transparency
டிரான்ஸ்பாண்டர்,Transponder
போக்குவரத்து,Transportation
இடமாற்றம்,Transposition
டிரான்ஸ்பியூட்டர்,Transputer
பரிமாற்றி,Transreceiver
பொறி,Trapping
தொடரவேண்டும்,Traverse
மரம் (கடந்து செல்லும்),tree (traversal)
மரம் நெட்வொர்க்,tree network
கிளை சுற்று,tributary circuit
அற்ப வரைபடம்,trival graph
பிரச்சனை படப்பிடிப்பு,trouble shoot
துண்டிக்கவும்,Truncate
உண்மை அட்டவணை,truth table
ட்யூனர்,Tuner
சுரங்கப்பாதை,Tunnelling
ட்யூனிங்,Tunning
டூபிள்,Tuple
டர்போ பாஸ்கல்,turbo pascal
டூரிங் இயந்திரம்,turing machine
நேரம் திரும்பவும்,turn aroud time
ஆவணத்தைத் திருப்புங்கள்,turn around document
திருப்பு வரிசை,turnaround sequence
இரட்டை கேபிள்,twin cable
முறுக்கப்பட்ட ஜோடி,twisted pair
இரண்டு பகுதி அசெம்பிளர்,two part assembler
இரண்டின் நிரப்பு,two's complement
வகை,type
வகை முகம்,type face
வகை தலை,type head
வகை சக்கரம்,type wheel
தட்டச்சு,Typing
தடையில்லா ஆற்றல் மூலங்கள் (யுபிஎஸ்),un interruptable power source (UPS)
unary செயல்பாடு,unary operation
unary செயல்பாடு,unary operation
unary ஆபரேட்டர்,unary operator
நிச்சயமற்ற தன்மை,Uncertainity
நிபந்தனையற்ற அறிக்கை,unconditional statement
கணக்கிட முடியாதது,Uncountable
வெளிக்கொணரும்,Uncover
தீர்மானிக்க முடியாதது,Undecidable
வரையறுக்கப்படாத,Undefined
வரையறுக்கப்படாத பதிவு,undefined record
நீக்குதல்,Undelete
அடிக்கோடிட்டு,Underscore
திசைதிருப்பப்படவில்லை,Undirected
திசைதிருப்பப்படாத வரைபடம்,undirected graph
திசையற்ற சேவை நேரம்,undirectional service time
செயல்தவிர்,Undo
வடிவமைக்கப்படாத வட்டு,unformatted disk
யூனிகாஸ்டிங்,Unicasting
யூனிகோட்,Unicode
ஒருமுகப்படுத்தப்படாத மரம்,unidirected tree
சீரான ஆதார இருப்பிடம் (URL),uniform resource locator (URL)
செயலாக்கம் நீக்குகிறது,Uniprocessing
தனித்துவமான,Unique
பாதுகாக்கப்படாத முறுக்கப்பட்ட ஜோடி (UTP),unishielded twisted pair (UTP)
அலகு,Unit
அலகு முகவரி,unit address
அலகு இடைவெளி,unit interval
அலகு சோதனை,unit testing
ஒற்றையாட்சி குறியீடு,unitary code
யூனிடெர்ம்,Uniterm
உலகளாவிய ஒத்திசைவற்ற ரிசீவர்/டிரான்ஸ்மிட்டர் (UART),universal asynchronous receiver/transmitter (UART)
உலகளாவிய ஃபிளிப் ஃப்ளாப்,universal flip flop
உலகளாவிய தொகுப்பு,universal set
உலகளாவிய எழுத்துத் தொகுப்பு,universtal character set
யுனிக்ஸ்,Unix
திறக்கவும்,Unlock
பாதுகாப்பற்ற களம்,unprotected field
பாதுகாப்பற்ற கோப்பு,unprotected file
அணுக முடியாதது,Unreachable
நிழலாடுதல்,Unshade
கவசமின்றி,Unshielded
தோல்வியுற்ற அழைப்பு,unsuccessful call
உந்தார்,Untar
புதுப்பிப்பு முரண்பாடுகள்,update anomalies
புதுப்பிக்கப்பட்ட கோப்பு,updated file
புதுப்பிக்கிறது,Updating
மேம்படுத்தல்,Upgrade
மேம்படுத்தல்,Upgrade
இணைப்பு,Uplink
பதிவேற்றுகிறது,Uploading
மேல் நினைவக பகுதி,upper memory area
அப்ஸ்ட்ரீம்,Upstream
முடிந்தநேரம்,Uptime
மேல்நோக்கி,Upward
யூஸ்நெட்,Usenet
பயனர்,User
பயனர் முகவர்,user agent
பயனர் அங்கீகாரம்,user authentication
பயனர் டேட்டாகிராம் நெறிமுறை (யுடிபி),user datagram protocol (UDP)
பயனர் நட்பு,user friendly
பயனர் அடையாளம்,user identification
பயனர் அடையாளம் (UID),user identity (UID)
பயனர் இடைமுகம்,user interface
பயனர் பெயர்,user name
பயனர் சுயவிவரம்,user profile
பயன்பாடு,Utility
பயன்பாட்டு மென்பொருள்,utility software
செல்லுபடியாகும்,Valid
சரிபார்த்தல்,Validation
சரிபார்ப்பு நெறிமுறைகள்,validation protocols
சரிபார்ப்பு சோதனை,validation testing
செல்லுபடியாகும் சோதனை,validity check
மதிப்பு கூட்டப்பட்ட நெட்வொர்க் (VAN),value added network (VAN)
மதிப்பு கூட்டப்பட்ட மறுவிற்பனையாளர் (VAR),value added reseller (VAR)
மறைந்து போகும் புள்ளி,vanishing point
வேப்பர்வேர்,Vapourware
மாறி,Variable
மாறி முகவரி,variable address
மாறி பிட் விகிதம்,variable bit rate
மாறி புல நீளம்,variable field length
மாறி நீளக் குறியீடு,variable length code
மாறி பெயர்,variable name
வேரியலே,Variale
திசையன்,Vector
திசையன் வரைகலை,vector grapdhics
வெக்டார் முன்னோடி,vector precessing
திசையன் குறுக்கீடுகள்,vectored interrupts
வென் வரைபடம்,venn diagram
சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V),verification & validation (V&V)
பதிப்பு கட்டுப்பாடு,version control
பதிப்பு எண்,version number
உச்சி,Vertex
செங்குத்து செயலி,vertical processor
மிகப் பெரிய அளவிலான ஒருங்கிணைப்பு (VLSI),very large scale integration (VLSI )
மிக நீண்ட அறிவுறுத்தல் வார்த்தை (VLIW),very long instruction word (VLIW)
வி.எச்.டி.எல்,VHDL
நிகழ்பதிவி,video camera
வீடியோ கான்பரன்சிங்,video conferencing
வீடியோ காட்சி முனையம்,video display terminal
வீடியோ காட்சி அலகு,video display unit
வீடியோ கேம்,video game
வீடியோ கிராஃபிக் அடாப்டர் (VGA),video graphic adaptor (VGA)
வீடியோ கிராபிக்ஸ் அடாப்டர் (VGA),video graphics adapter (VGA)
வீடியோ சர்வர்,video server
காண்க,View
காட்சி துறைமுகம்,view port
வியூபோர்ட்,Viewport
மெய்நிகர் சுற்று,virtual circuit
மெய்நிகர் செயல்பாடு,virtual function
மெய்நிகர் நினைவகம்,virtual memory
மெய்நிகர் தனியார் நெட்வொர்க்,virtual private network
மெய்நிகர் உண்மை,virtual reality
மெய்நிகர் உண்மை,virtual reality
மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி,virtual reality markup language
மெய்நிகர் ரியாலிட்டி மார்க்அப் மொழி (VRML),virtual reality markup language (VRML)
மெய்நிகர் சேமிப்பக அணுகல் முறை,virtual storage access method
மெய்நிகர் சேமிப்பு மேலாண்மை,virtual storage management
வைரஸ்,Virus
வைரஸ் கண்டறிதல்,virus detection
வைரஸ் நிரல்,virus programme
தெரிவுநிலை,Visibility
பார்வை,Vision
காட்சி அடிப்படை,visual basic
காட்சி C++,visual C++
காட்சி காட்சி அலகு,visual display unit
விச்சுவல்,Vitual
உண்மையான முகவரி,vitual address
காட்சி இயந்திரம் (VM),vitual machine (VM)
குரல்,Voice
குரல் அஞ்சல்,voice mail
குரல் அஞ்சல் சேவையகம்,voice mail server
குரல் அங்கீகாரம்,voice recognition
குரல் வலை,Voice-net
நிலையற்ற நினைவகம்,volatile memory
வேஃபர்,Wafer
WAIS மேலாளர்,WAIS manager
காத்திருக்கவும்,wait die
காத்திருங்கள் காயம்,wait wound
காத்திருக்கும் குறியீடு,waited code
சராசரியாக காத்திருந்தார்,waited mean
காத்திருக்கும் நேரம்,waiting time
சுவர் தரம்,wall grade
சூடான மறுதொடக்கம்,warm restart
கழிவு பட்டை அகலம்,waste band width
நீர்வீழ்ச்சி மாதிரி,waterfall model
அலை அலையானது,Wavelet
அலை பட சுருக்கம்,wavelet image compression
அலைவரிசை மாற்றம்,wavelet transform
பலவீனமான நிறுவனம்,weak entity
வலை,Web
இணைய முகவரி,web address
வலை எழுதுதல்,web authoring
இணைய உலாவி,web browser
இணைய பக்கம்,web page
இணைய சேவையகம்,Web server
இணையதளம்,web site
web-enabld பயன்பாடு,web-enabld application
இணையம் இயக்கப்பட்டது,Web-enabled
எடையுள்ள வரைபடம்,weighted graph
நன்றாக இணைக்கப்பட்டுள்ளது,well connected
நன்கு உருவாக்கப்பட்ட சூத்திரம்,well formed formula
நன்கு வரிசைப்படுத்தப்பட்ட தொகுப்பு,well ordered set
வெட்வேர்,Wetware
வீட்ஸ்டோன் பெஞ்ச் மார்க்,wheatstone bench mark
சக்கரம்,Wheel
லூப் போது,while loop
வெள்ளை பெட்டி சோதனை,white box testing
வெள்ளை ஒளி,white light
வெள்ளை சத்தம்,white noise
பரந்த பகுதி நெட்வொர்க் (WAN),wide area network (WAN)
பரந்த பகுதி நெட்வொர்க் (WAN),wide area network (WAN)
பரந்த இசைக்குழு,wide band
காட்டு அட்டை,wild card
பலவீனமானவன்,Wimp
வெற்றி,win
zip வெற்றி,win zip
ஜன்னல்,Window
ஜன்னல்,Windowing
விண்டோஸ்,Windows
விண்டோஸ் எக்ஸ்ப்ளோரர்,windows explorer
விண்டோஸ் என்.டி,windows NT
கம்பி சட்ட மாதிரி,wire frame model
கம்பி அச்சுப்பொறி,wire printer
கம்பி தர்க்கம்,wired logic
வயர்லெஸ் நம்பகத்தன்மை (வைஃபை),wireless fidelity ( wi Fi)
வயர்லெஸ் லேன்,wireless LAN
வயர்லெஸ் டிரான்ஸ்மிஷன்,wireless transmission
மந்திரவாதி,Wizard
சொல்,Word
வார்த்தை திறவுகோல்,word key
வார்த்தை நீளம்,word length
வார்த்தை சார்ந்த,word oriented
சொல் செயலாக்க,word processing
சொல் செயலாக்க,word processing
சொல் செயலி,word processor
வார்த்தை அடிக்கோடிடும் எழுத்து,word underscore character
வேலை ஓட்ட மேலாண்மை,work flow management
பணிக்குழு,work group
வேலை அலகு,work unit
வேலை அளவு,work volume
வேலை அடைவு,working directory
வேலை செய்யும் தொகுப்பு,working set
வேலை சேமிப்பு,working storage
பணிமனை,Workshop
பணிநிலையம்,Workstation
உலக ஒருங்கிணைப்பு,world co-ordinate
உலகளாவிய வலை (WWW),world wide web (WWW)
மோசமான பகுப்பாய்வு,worst case analysis
மோசமான பொருத்தம் அல்காரிதம்,worst fit algorithm
மடக்கு,Wraparound
மணிக்கட்டு கணினி,wrist computing
எழுதக்கூடியது,Writable
எழுது,Write
தற்காலிக சேமிப்பை எழுதவும்,write cache
எழுதும் சுழற்சி,write cycle
எழுது திறவுகோல்,write key
"ஒருமுறை எழுதுங்கள், மேலும் படிக்கவும் (WORM)","write once, read more (WORM)"
எழுதும் பாதுகாப்பு,write protection
படிக்க தலை எழுது,write read head
X அல்லது,X OR
எக்ஸ்-12,X-12
XBM X பிட்மேப்,XBM X bitmap
Xenix,Xenix
Xmodem,Xmodem
எக்ஸ்-ஆன்/எக்ஸ்-ஆஃப்,X-on/X-off
எக்ஸ்-டெர்மினல்,X-terminal
எக்ஸ்டெக்ஸ்ட்,Xtext
X-சாளரம்,X-window
YACC,YACC
யாஹூ,Yahoo
நுகம்,Yoke
Z-பஃபர்,Z-buffer
பூஜ்ஜிய முகவரி அறிவுறுத்தல்,zero address instruction
பூஜ்ஜிய செயல்பாடு,zero function
பூஜ்ஜிய நிலை முகவரி,zero level address
பூஜ்ஜிய அணி,zero matrix
பூஜ்ஜிய அடக்குமுறை,zero suppression
பூஜ்ஜிய காத்திருப்பு நிலை,zero wait state
பூஜ்ஜிய ஸ்லாட் LAN,zero-slot LAN
ஜிப்,Zip
அஞ்சல் குறியீடு,zip code
zip கோப்பு,zip file
zip UPZ மோடம்,zip UPZ modem
மண்டலம்,Zone
மண்டல பட்டியல்,zone list
பெரிதாக்கு,Zoom
பெரிதாக்க,zoom in
பெரிதாக்கு,zoom out
பெரிதாக்குகிறது,Zooming
Z-காலம்,Z-term
