Bengali,Kannada
ভেক্টর যোগফল,ವೆಕ್ಟರ್ ಮೊತ್ತ
ভেক্টর বীজগণিত,ವೆಕ್ಟರ್ ಬೀಜಗಣಿತ
ভেক্টর উপাদান,ವೆಕ್ಟರ್ ಘಟಕ
ভেক্টর ডায়াগ্রাম,ವೆಕ್ಟರ್ ರೇಖಾಚಿತ್ರ
ভেক্টর ডাইপোল মুহূর্ত,ವೆಕ್ಟರ್ ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
ভেক্টর সমীকরণ,ವೆಕ್ಟರ್ ಸಮೀಕರಣ
ভেক্টর ক্ষেত্র,ವೆಕ್ಟರ್ ಕ್ಷೇತ್ರ
ভেক্টর প্রবাহ,ವೆಕ್ಟರ್ ಹರಿವು
ভেক্টর ফাংশন,ವೆಕ್ಟರ್ ಕಾರ್ಯ
ভেক্টর জালি,ವೆಕ್ಟರ್ ಲ್ಯಾಟಿಸ್
ভেক্টর লাইন,ವೆಕ್ಟರ್ ಲೈನ್
ভেক্টর মডেল,ವೆಕ್ಟರ್ ಮಾದರಿ
পরমাণুর ভেক্টর মডেল,ಪರಮಾಣುವಿನ ವೆಕ್ಟರ್ ಮಾದರಿ
ভেক্টর গুণন,ವೆಕ್ಟರ್ ಗುಣಾಕಾರ
স্থানান্তর ভেক্টর,ವರ್ಗಾವಣೆ ವೆಕ್ಟರ್
"ভেক্টর অপারেটর, ভেক্টর অপারেটর","ವೆಕ್ಟರ್ ಆಪರೇಟರ್, ವೆಕ್ಟರ್ ಆಪರೇಟರ್"
ভেক্টর সম্ভাব্য,ವೆಕ್ಟರ್ ಸಂಭಾವ್ಯ
ভেক্টর পণ্য,ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
ভেক্টর যোগফল,ವೆಕ್ಟರ್ ಮೊತ್ತ
ভেক্টর অনুপাত,ವೆಕ್ಟರ್ ಅನುಪಾತ
"ভেক্টর আকাশ পদ্ধতি, ভেক্টর আকাশ পদ্ধতি","ವೆಕ್ಟರ್ ಆಕಾಶ ವಿಧಾನ, ವೆಕ್ಟರ್ ಆಕಾಶ ವಿಧಾನ"
ভেক্টর বিয়োগ,ವೆಕ್ಟರ್ ವ್ಯವಕಲನ
ভেক্টর যোগফল,ವೆಕ್ಟರ್ ಮೊತ್ತ
ভেক্টর ত্রিভুজ,ವೆಕ್ಟರ್ ತ್ರಿಕೋನ
ভেক্টর টিউব,ವೆಕ್ಟರ್ ಟ್ಯೂಬ್
ভেক্টর মান ফর্ম,ವೆಕ್ಟರ್ ಮೌಲ್ಯ ರೂಪ
ভেক্টর তরঙ্গ সমীকরণ,ವೆಕ್ಟರ್ ತರಂಗ ಸಮೀಕರಣ
ভেক্টর কোণ,ವೆಕ್ಟರ್ ಕೋನ
ভেক্টর সম্পত্তি ধর্ম,ವೆಕ್ಟರ್ ಗುಣಲಕ್ಷಣ ಧರ್ಮ
ভেক্টর পদ্ধতি দ্বারা,ವೆಕ್ಟರ್ ವಿಧಾನದಿಂದ
ট্রানজিট সরঞ্জাম,ಸಾರಿಗೆ ಉಪಕರಣಗಳು
স্থানীয় ত্রুটি,ಸ್ಥಳೀಯ ದೋಷ
ঘূর্ণন,ಸುತ್ತುವುದು
নরম তালু খাবার,ಮೃದು ಅಂಗುಳಿನ ಭಕ್ಷ್ಯಗಳು
নরম স্পষ্ট স্পর্শ,ಮೃದುವಾದ ಸ್ಪರ್ಶ ಸ್ಪರ್ಶ
বেগ পরিমাপক,ವೇಗ ಮಾಪಕ
বেগ,ವೇಗ
বেগ বিতরণ,ವೇಗ ವಿತರಣೆ
বেগ সহগ,ವೇಗ ಗುಣಾಂಕ
বেগ উপাদান,ವೇಗ ಘಟಕ
বেগ সমন্বয়,ವೇಗ ಸಂಯೋಜನೆ
বেগ ধ্রুবক,ವೇಗ ಸ್ಥಿರ
বেগ বক্ররেখা,ವೇಗ ವಕ್ರರೇಖೆ
বেগ ঘনত্ব,ವೇಗ ಸಾಂದ್ರತೆ
বেগ বিচ্যুতি,ವೇಗ ವಿಚಲನ
বেগ বন্টন ফাংশন,ವೇಗ ವಿತರಣೆ ಕಾರ್ಯ
বেগ সমীকরণ,ವೇಗ ಸಮೀಕರಣ
বেগ সহগ,ವೇಗ ಗುಣಾಂಕ
বেগ রিচার্জ,ವೇಗ ರೀಚಾರ್ಜ್
বেগ ফিল্টার,ವೇಗ ಫಿಲ್ಟರ್
বেগ ফোকাস,ವೇಗ ಗಮನ
বেগ ফ্লাটার,ವೇಗ ಬೀಸು
বেগ সীমিত servo,ವೇಗವನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಸರ್ವೋ
বেগ মাইক্রোফোন,ವೇಗ ಮೈಕ್ರೊಫೋನ್
বেগ modulated পরিবর্ধক,ವೇಗ ಮಾಡ್ಯುಲೇಟೆಡ್ ಆಂಪ್ಲಿಫಯರ್
বেগ মড্যুলেট অগ্রভাগ,ವೇಗ ಮಾಡ್ಯುಲೇಟೆಡ್ ನಳಿಕೆಗಳು
বেগ মড্যুলেশন,ವೇಗ ಮಾಡ್ಯುಲೇಶನ್
বেগ সংখ্যা,ವೇಗ ಸಂಖ್ಯೆ
আরোহন বেগ,ಆರೋಹಣ ವೇಗ
ঘূর্ণনের গতি,ತಿರುಗುವಿಕೆಯ ವೇಗ
অবতরণ বেগ,ಅವರೋಹಣ ವೇಗ
নিমজ্জন বেগ,ಇಮ್ಮರ್ಶನ್ ವೇಗ
বর্জ্য বেগ,ಹೊರಸೂಸುವ ವೇಗ
মুক্তিবেগ,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
গতির প্রবাহ,ಹರಿವಿನ ವೇಗ
আলোর গতি,ಬೆಳಕಿನ ವೇಗ
সংক্রমণ বেগ,ಪ್ರಸರಣ ವೇಗ
প্রতিক্রিয়া হার,ಪ್ರತಿಕ್ರಿಯೆ ದರ
রিবাউন্ড বেগ,ಮರುಕಳಿಸುವ ವೇಗ
স্ফর্ট বেগ,ಸ್ಪರ್ಟ್ ವೇಗ
ঘূর্ণন বেগ,ತಿರುಗುವಿಕೆಯ ವೇಗ
মাইগ্রেশনের বেগ,ವಲಸೆಯ ವೇಗ
স্থানান্তর বেগ,ವರ್ಗಾವಣೆ ವೇಗ
আরোহী বেগ,ಆರೋಹಣ ವೇಗ
আরোহী বেগ কোণ,ಆರೋಹಣ ವೇಗ ಕೋನ
বেগ বিন্দু,ವೇಗ ಬಿಂದು
বেগ সম্ভাব্য,ವೇಗ ಸಾಮರ್ಥ್ಯ
বেগ চাপ,ವೇಗದ ಒತ್ತಡ
বেগ প্রোফাইল,ವೇಗದ ಪ್ರೊಫೈಲ್
বেগ সহগ,ವೇಗ ಗುಣಾಂಕ
বেগ অনুপাত,ವೇಗ ಅನುಪಾತ
বেগ অনুরণন,ವೇಗ ಅನುರಣನ
বেগ নির্বাচক,ವೇಗ ಸೆಲೆಕ್ಟರ್
বেগ নির্বাচন গণ স্পেকট্রোগ্রাফার,ವೇಗ ಆಯ್ಕೆ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್
বেগ বর্ণালী,ವೇಗ ವರ್ಣಪಟಲ
বেগ বিস্তার,ವೇಗ ಹರಡುವಿಕೆ
বেগ খোঁচা,ವೇಗದ ಒತ್ತಡ
বেগ সময় বক্ররেখা,ವೇಗ ಸಮಯ ಕರ್ವ್
বেগ সময় গ্রাফ,ವೇಗ ಸಮಯ ಗ್ರಾಫ್
বেগ সময়ের সম্পর্ক,ವೇಗ ಸಮಯ ಸಂಬಂಧ
বেগ modulated পরিবর্ধক,ವೇಗ ಮಾಡ್ಯುಲೇಟೆಡ್ ಆಂಪ್ಲಿಫಯರ್
বেগ ভেক্টর,ವೇಗ ವೆಕ್ಟರ್
বেগ মাথা,ವೇಗದ ತಲೆ
নিষ্কাশন কপাটক,ನಿಷ್ಕಾಸ ಕವಾಟ
ভেঞ্চুরি ফ্লোমিটার,ವೆಂಚುರಿ ಫ್ಲೋಮೀಟರ್
venturi পায়ের পাতার মোজাবিশেষ,ವೆಂಚುರಿ ಮೆದುಗೊಳವೆ
ভেঞ্চুরিমিটার,ವೆಂಚುರಿಮೀಟರ್
ভেক্টর ডায়োড,ವೆಕ್ಟರ್ ಡಯೋಡ್
vardate ধ্রুবক,ವರ್ಡೇಟ್ ಸ್ಥಿರ
সৃষ্টি,ಸೃಷ್ಟಿ
ফারহাকুং,ಫರಹಕುಂಗ್
"যাচাইকারী, যাচাইকারী","ಪರಿಶೀಲಕ, ಪರಿಶೀಲಕ"
"যাচাই করা, যাচাই করা","ಪರಿಶೀಲಿಸಿ, ಪರಿಶೀಲಿಸಿ"
varistron,ವೆರಿಸ್ಟ್ರಾನ್
ভার্নিয়ার,ವರ್ನಿಯರ್
একপ্রকার সুক্ষ্ম স্কেল ব্যাস মাপিবার যঁত্রবিশেষ,ವರ್ನಿಯರ್ ಕ್ಯಾಲಿಪರ್ಸ್
ভার্নিয়ার ক্যাপাসিটর,ವರ್ನಿಯರ್ ಕೆಪಾಸಿಟರ್
ভার্নিয়ারের সর্বনিম্ন গণনা,ವೆರ್ನಿಯರ್ ಕನಿಷ್ಠ ಎಣಿಕೆ
"ভার্নিয়ার প্রটেক্টর, ভার্নিয়ার প্রটেক্টর","ವರ್ನಿಯರ್ ಪ್ರೊಟ್ರಾಕ್ಟರ್, ವರ್ನಿಯರ್ ಪ್ರೊಟ್ರಾಕ್ಟರ್"
"ভার্নিয়ার স্কেল, ভার্নিয়ার স্কেল","ವರ್ನಿಯರ್ ಸ್ಕೇಲ್, ವರ್ನಿಯರ್ ಸ್ಕೇಲ್"
শীর্ষ,ಟಾಪ್
শীর্ষ দিক,ಉನ್ನತ ದಿಕ್ಕು
কোণ-শীর্ষ,ಕೋನ-ಶೃಂಗ
শীর্ষ প্রতিসরণ,ಉನ್ನತ ವಕ್ರೀಭವನ
শীর্ষ প্রতিসরাঙ্ক সূচক,ಉನ್ನತ ವಕ್ರೀಕಾರಕ ಸೂಚ್ಯಂಕ
"উল্লম্ব, উল্লম্ব, উল্লম্ব, উল্লম্ব (v.) উদ্ধৃত, উল্লম্ব লাইন (n.)","ಲಂಬ, ಲಂಬ, ಲಂಬ, ಲಂಬ (v.) ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ, ಲಂಬ ರೇಖೆ (n.)"
উল্লম্ব ত্বরণ,ಲಂಬ ವೇಗವರ್ಧನೆ
শীর্ষ কোণ,ಉನ್ನತ ಕೋನ
উল্লম্ব টেবিল,ಲಂಬ ಕೋಷ್ಟಕ
উল্লম্ব অক্ষ উল্লম্ব অক্ষ,ಲಂಬ ಅಕ್ಷ ಲಂಬ ಅಕ್ಷ
উল্লম্ব বিকিরণকারী পালস,ಲಂಬ ಹೊರಸೂಸುವ ನಾಡಿ
উল্লম্ব বৃত্ত,ಲಂಬ ವೃತ್ತ
উল্লম্ব শোষণ ফাঁদ,ಲಂಬ ಹೀರಿಕೊಳ್ಳುವ ಬಲೆ
উল্লম্ব ফলো-আপ,ಲಂಬ ಅನುಸರಣೆ
উল্লম্ব নিয়ন্ত্রণ,ಲಂಬ ನಿಯಂತ್ರಣ
উল্লম্ব প্রবাহ,ಲಂಬ ಸ್ಟ್ರೀಮ್
উল্লম্ব বক্ররেখা,ಲಂಬ ವಕ್ರರೇಖೆ
উল্লম্ব বক্ররেখা,ಲಂಬ ವಕ್ರರೇಖೆ
উল্লম্ব রেজোলিউশন,ಲಂಬ ರೆಸಲ್ಯೂಶನ್
উল্লম্ব বিচ্যুতি,ಲಂಬ ವಿಚಲನ
উগ্র দিবালোকে মাইগ্রেশন,ಉಗ್ರ ಹಗಲು ವಲಸೆ
উল্লম্ব সমতল দিকনির্দেশক চিত্র,ಲಂಬ ಸಮತಲ ದಿಕ್ಕಿನ ರೇಖಾಚಿತ್ರ
উল্লম্ব স্থানচ্যুতি,ಲಂಬ ಸ್ಥಳಾಂತರ
উল্লম্ব গ্রেডিয়েন্ট,ಲಂಬ ಗ್ರೇಡಿಯಂಟ್
উল্লম্ব উচ্চতা উল্লম্ব উচ্চতা,ಲಂಬ ಎತ್ತರ ಲಂಬ ಎತ್ತರ
উল্লম্ব আলোকসজ্জা,ಲಂಬವಾದ ಪ್ರಕಾಶ
উল্লম্ব ঘটনার রেকর্ড,ಲಂಬ ಘಟನೆಯ ದಾಖಲೆ
উল্লম্ব ফাঁক,ಲಂಬ ಅಂತರ
উল্লম্ব আলো,ಲಂಬ ಬೆಳಕು
ইলেক্ট্রোম্যাগনেটোমিটার,ಎಲೆಕ್ಟ್ರೋಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
উল্লম্ব গতি,ಲಂಬ ವೇಗ
উল্লম্ব গতি,ಲಂಬ ವೇಗ
জঙ্গি সংগঠন,ಉಗ್ರಗಾಮಿ ಸಂಘಟನೆ
উল্লম্ব পেন্ডুলাম,ಲಂಬ ಲೋಲಕ
উল্লম্ব ফটোগ্রাফ,ಲಂಬ ಛಾಯಾಚಿತ್ರ
উল্লম্ব সমতল,ಲಂಬ ಸಮತಲ
উল্লম্ব নির্ভুলতা-ক্যামেরা,ಲಂಬ ನಿಖರ ಕ್ಯಾಮೆರಾ
উল্লম্ব রেজোলিউশন,ಲಂಬ ರೆಸಲ್ಯೂಶನ್
উল্লম্ব কাটা,ಲಂಬ ಕಟ್
উল্লম্ব দৃশ্যমানতা,ಲಂಬ ಗೋಚರತೆ
"উল্লম্ব বৃত্ত, উল্লম্ব বৃত্ত","ಲಂಬ ವೃತ್ತ, ಲಂಬ ವೃತ್ತ"
উল্লম্বতা,ಲಂಬತೆ
দ্রুত নিউট্রন,ವೇಗದ ನ್ಯೂಟ್ರಾನ್
উচ্চ তরঙ্গ,ಹೆಚ್ಚಿನ ಆವರ್ತನ
খুব কম ফ্রিকোয়েন্সি,ಬಹಳ ಕಡಿಮೆ ಆವರ್ತನ
অতি সংক্ষিপ্ত বিকিরণ,ಅಲ್ಟ್ರಾ ಶಾರ್ಟ್ ವಿಕಿರಣ
খুব শক্তিশালী মিথস্ক্রিয়া,ಬಹಳ ಬಲವಾದ ಸಂವಹನ
"অবশিষ্ট পার্শ্বীয় ব্যান্ড, ভেস্টিজিয়াল পার্শ্বীয় ব্যান্ড","ಉಳಿದಿರುವ ಲ್ಯಾಟರಲ್ ಬ್ಯಾಂಡ್, ವೆಸ್ಟಿಜಿಯಲ್ ಲ್ಯಾಟರಲ್ ಬ್ಯಾಂಡ್"
অবশিষ্ট পার্শ্বীয় ব্যান্ড মড্যুলেশন,ಉಳಿದಿರುವ ಲ್ಯಾಟರಲ್ ಬ್ಯಾಂಡ್ ಮಾಡ್ಯುಲೇಶನ್
কম্পন ক্যাপাসিটর,ಕಂಪನ ಕೆಪಾಸಿಟರ್
স্পন্দিত কলাম,ಕಂಪಿಸುವ ಕಾಲಮ್
কম্পন বিন্দু,ಕಂಪನ ಬಿಂದು
ভাইব্রেশন রিড ইলেক্ট্রোমিটার,ಕಂಪನ ರೀಡ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್
ভাইব্রেশন রিড ফ্রিকোয়েন্সিমিটার,ಕಂಪನ ರೀಡ್ ಫ್ರೀಕ್ವೆನ್ಸಿಮೀಟರ್
স্পন্দিত রটার,ಕಂಪಿಸುವ ರೋಟರ್
কম্পনকারী তার,ಕಂಪಿಸುವ ತಂತಿ
কম্পন,ಕಂಪನ
কম্পন ফর্ম,ಕಂಪನ ರೂಪ
"কম্পন-গ্যালভানোমিটার, কম্পন-গ্যালভানোমিটার","ಕಂಪನ-ಗಾಲ್ವನೋಮೀಟರ್, ಕಂಪನ-ಗಾಲ್ವನೋಮೀಟರ್"
কম্পন পরিমাপক,ಕಂಪನ ಮಾಪಕ
জ্যা কম্পন,ಸ್ವರಮೇಳದ ಕಂಪನ
কম্পন সময়,ಕಂಪನ ಸಮಯ
কম্পন কোয়ান্টাম সংখ্যা,ಕಂಪನ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
ভাইব্রেটিং ব্যান্ড,ಕಂಪಿಸುವ ಬ್ಯಾಂಡ್
কম্পন নির্দিষ্ট তাপ,ಕಂಪನ ನಿರ್ದಿಷ್ಟ ಶಾಖ
কম্পন নির্দিষ্ট তাপ,ಕಂಪನ ನಿರ್ದಿಷ್ಟ ಶಾಖ
কম্পন শোষণ ব্যান্ড,ಕಂಪನ ಹೀರಿಕೊಳ್ಳುವ ಬ್ಯಾಂಡ್
কর্পোরেট বিশ্লেষণ,ಕಾರ್ಪೊರೇಟ್ ವಿಶ್ಲೇಷಣೆ
কম্পন ব্যান্ড,ಕಂಪನ ಬ್ಯಾಂಡ್
কর্পোরেট মই,ಕಾರ್ಪೊರೇಟ್ ಏಣಿ
কম্পন শক্তি,ಕಂಪನ ಶಕ್ತಿ
কম্পন সমীকরণ,ಕಂಪನ ಸಮೀಕರಣ
"কম্পন ভারসাম্য, কম্পন ভারসাম্য","ಕಂಪನ ಸಮತೋಲನ, ಕಂಪನ ಸಮತೋಲನ"
কর্পোরেট বিনিময়,ಕಾರ್ಪೊರೇಟ್ ವಿನಿಮಯ
কম্পন উদ্দীপনা,ಕಂಪನ ಪ್ರಚೋದನೆ
কম্পন ফ্রিকোয়েন্সি,ಕಂಪನ ಆವರ್ತನ
কর্পোরেট পর্যায়,ಕಾರ್ಪೊರೇಟ್ ಮಟ್ಟ
কর্পোরেট মোড,ಕಾರ್ಪೊರೇಟ್ ಮೋಡ್
কম্পনগত গতি,ಕಂಪನ ಚಲನೆ
কর্পোরেট বিভাগের ফাংশন,ಕಾರ್ಪೊರೇಟ್ ವಿಭಾಗದ ಕಾರ್ಯ
কর্পোরেট প্রোফাইল,ಕಾರ್ಪೊರೇಟ್ ಪ್ರೊಫೈಲ್
কোম্পানি-কোয়ান্টাম,ಕಂಪನಿ-ಕ್ವಾಂಟಮ್
কর্পোরেট ক্লান্তি,ಕಾರ್ಪೊರೇಟ್ ಆಯಾಸ
কম্পনের অনুরণন,ಕಂಪನ ಅನುರಣನ
কম্পন শক্তি,ಕಂಪನ ಶಕ್ತಿ
vibration-rotating-spectrum,ಕಂಪನ-ತಿರುಗುವ-ಸ್ಪೆಕ್ಟ್ರಮ್
কর্পোরেট স্পেকট্রাম,ಕಾರ್ಪೊರೇಟ್ ಸ್ಪೆಕ್ಟ್ರಮ್
কর্পোরেট অবস্থা,ಕಾರ್ಪೊರೇಟ್ ಸ್ಥಿತಿ
ভাইব্রেশনাল হিটিং,ಕಂಪನ ತಾಪನ
কর্পোরেট রূপান্তর,ಕಾರ್ಪೊರೇಟ್ ಪರಿವರ್ತನೆ
কম্পনহীন অবস্থা,ಕಂಪನವಿಲ್ಲದ ಸ್ಥಿತಿ
ভাইব্রেটর,ಕಂಪಕ
ভাইব্রেটর পাওয়ার প্যাকেজ,ವೈಬ್ರೇಟರ್ ಪವರ್ ಪ್ಯಾಕೇಜುಗಳು
কম্পনগত গতি,ಕಂಪನ ಚಲನೆ
ভাইব্রেটর,ಕಂಪಕ
কম্পন শক্তি,ಕಂಪಿಸುವ ಶಕ್ತಿ
"vibronic state, vibratory state","ಕಂಪಿಸುವ ಸ್ಥಿತಿ, ಕಂಪಿಸುವ ಸ್ಥಿತಿ"
তুলনাকারী eigen ফাংশন,ಹೋಲಿಕೆಕಾರ ಐಜೆನ್ ಕಾರ್ಯ
সংক্রামক সংক্রমণ,ಸಾಂಕ್ರಾಮಿಕ ಸೋಂಕು
কলেজ,ಕಾಲೇಜು
কনজেক্টিভাল ফাংশন,ಸಂಯೋಜಕ ಕಾರ್ಯ
কর্পাসকুলার প্রোটন,ಕಾರ್ಪಸ್ಕುಲರ್ ಪ್ರೋಟಾನ್
ভিডিও পরিবর্ধক,ವೀಡಿಯೊ ಆಂಪ್ಲಿಫಯರ್
ভিডিও বিলম্ব লাইন,ವೀಡಿಯೊ ವಿಳಂಬ ಸಾಲು
ভিডিও সনাক্তকরণ,ವೀಡಿಯೊ ಪತ್ತೆ
ভিডিও ইঞ্জিনিয়ার,ವೀಡಿಯೊ ಇಂಜಿನಿಯರ್
ভিডিও ফ্রিকোয়েন্সি পরিবর্ধক,ವೀಡಿಯೊ ಆವರ್ತನ ಆಂಪ್ಲಿಫಯರ್
ভিডিও লাভ নিয়ন্ত্রণ,ವೀಡಿಯೊ ಗಳಿಕೆ ನಿಯಂತ್ರಣ
ভিডিও ম্যাপিং,ವೀಡಿಯೊ ಮ್ಯಾಪಿಂಗ್
ভিডিও মিক্সার,ವೀಡಿಯೊ ಮಿಕ್ಸರ್
ভিডিও সংকেত,ವೀಡಿಯೊ ಸಿಗ್ನಲ್
ভিডিও সিস্টেম,ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ
ভিডিও ট্রান্সমিটার,ವೀಡಿಯೊ ಟ್ರಾನ್ಸ್ಮಿಟರ್
ভিডিওট্রান,ವಿಡಿಯೋಟ್ರಾನ್
vidicon,ವಿಡಿಕಾನ್
ভিউফাইন্ডার,ವ್ಯೂಫೈಂಡರ್
ভিলারি প্রভাব,ವಿಲ್ಲಾರಿ ಪರಿಣಾಮ
"জাম্ব, বেগুনি, বেগুনি","ಜಾಂಬ್, ನೇರಳೆ, ನೇರಳೆ"
বেগুনি নীল,ನೇರಳೆ ನೀಲಿ
বেহালা,ಪಿಟೀಲು
বেহালা স্যাজিটাল প্যাটার্ন,ಪಿಟೀಲು ಸಗಿಟ್ಟಲ್ ಮಾದರಿ
অস্পর্শিত নিউট্রন,ಸ್ಪರ್ಶಿಸದ ನ್ಯೂಟ್ರಾನ್
অক্ষত টেপ,ಹಾಗೇ ಟೇಪ್
"কাল্পনিক, ভার্চুয়াল","ಕಾಲ್ಪನಿಕ, ವಾಸ್ತವ"
ভার্চুয়াল অ্যাম্পিয়ার,ವರ್ಚುವಲ್ ಆಂಪಿಯರ್
ভার্চুয়াল ক্যাথোড,ವರ್ಚುವಲ್ ಕ್ಯಾಥೋಡ್
ভার্চুয়াল স্ট্রীম,ವರ್ಚುವಲ್ ಸ್ಟ್ರೀಮ್
অনুমান স্থানচ্যুতি,ಸ್ಥಳಾಂತರವನ್ನು ಊಹಿಸಲಾಗಿದೆ
ভার্চুয়াল ফোকাস,ವರ್ಚುವಲ್ ಫೋಕಸ್
ভার্চুয়াল উচ্চতা,ವಾಸ್ತವ ಎತ್ತರ
ভার্চুয়াল ইমেজ,ವರ್ಚುವಲ್ ಚಿತ್ರ
কল্পিত মেঝে,ಕಲ್ಪನೆಯ ಮಹಡಿ
কল্পিত দোলক,ಕಲ್ಪನೆಯ ಆಂದೋಲಕ
প্রতিফলন চক্রান্তকারী,ಪ್ರತಿಫಲನ ಪ್ಲಾಟರ್
কাল্পনিক ফোনন,ಕಾಲ್ಪನಿಕ ಫೋನಾನ್
কাল্পনিক কোয়ান্টাম,ಕಾಲ್ಪನಿಕ ಕ್ವಾಂಟಮ್
কল্পিত অনুরণনকারী,ಕಲ್ಪಿಸಿದ ಅನುರಣಕ
কাল্পনিক উৎস,ಕಾಲ್ಪನಿಕ ಮೂಲ
কল্পিত রাষ্ট্র,ಕಲ್ಪನೆಯ ಸ್ಥಿತಿ
ভার্চুয়াল তাপ,ವರ್ಚುವಲ್ ಶಾಖ
অনুমান বেগ,ವೇಗವನ್ನು ಊಹಿಸಲಾಗಿದೆ
কল্পনা করা কাজ,ಕಲ್ಪನೆಯ ಕೆಲಸ
সান্দ্রতা,ಸ್ನಿಗ್ಧತೆಯ
সান্দ্র ইলাস্টিক,ಸ್ನಿಗ್ಧತೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕ
viscoelastic চাপ,ವಿಸ್ಕೋಲಾಸ್ಟಿಕ್ ಒತ್ತಡ
ভিসকোমিটার,ವಿಸ್ಕೋಮೀಟರ್
ভিসকোমিটার,ವಿಸ್ಕೋಮೀಟರ್
viscometric,ವಿಸ್ಕೋಮೆಟ್ರಿಕ್
ভিসকোমিটার,ವಿಸ್ಕೋಮೀಟರ್
সান্দ্রতা,ಸ್ನಿಗ್ಧತೆ
সান্দ্রতা অস্বীকার,ಸ್ನಿಗ್ಧತೆಯ ನಿರಾಕರಣೆ
সান্দ্রতা সহগ,ಸ್ನಿಗ್ಧತೆಯ ಗುಣಾಂಕ
সান্দ্রতা সূচক,ಸ್ನಿಗ್ಧತೆ ಸೂಚ್ಯಂಕ
সান্দ্রতা-তাপমাত্রার বক্ররেখা,ಸ್ನಿಗ್ಧತೆ-ತಾಪಮಾನ ವಕ್ರರೇಖೆ
সান্দ্রতা-তাপমাত্রা আইন,ಸ್ನಿಗ್ಧತೆ-ತಾಪಮಾನದ ನಿಯಮ
সান্দ্রতা নীতি,ಸ್ನಿಗ್ಧತೆಯ ತತ್ವ
সান্দ্রতা,ಸ್ನಿಗ್ಧತೆಯ
সান্দ্র কম্প্রেসিভ তরল,ಸ್ನಿಗ್ಧತೆಯ ಸಂಕುಚಿತ ದ್ರವ
সান্দ্র প্রতিবন্ধকতা,ಸ್ನಿಗ್ಧತೆಯ ಮಂದಗತಿ
সান্দ্র ট্র্যাকশন,ಸ್ನಿಗ್ಧತೆಯ ಎಳೆತ
সান্দ্র বৈদ্যুতিক ট্র্যাকশন,ಸ್ನಿಗ್ಧತೆಯ ವಿದ್ಯುತ್ ಎಳೆತ
সান্দ্র প্রবাহ,ಸ್ನಿಗ್ಧತೆಯ ಹರಿವು
সান্দ্র তরল,ಸ್ನಿಗ್ಧತೆಯ ದ್ರವ
সান্দ্র বল,ಸ್ನಿಗ್ಧತೆಯ ಬಲ
অসংকোচনীয় সান্দ্র তরল,ಸಂಕುಚಿತಗೊಳಿಸಲಾಗದ ಸ್ನಿಗ್ಧತೆಯ ದ್ರವ
সান্দ্রতা স্তর,ಸ್ನಿಗ್ಧತೆಯ ಮಟ್ಟ
সান্দ্র চুম্বকীয়করণ,ಸ್ನಿಗ್ಧತೆಯ ಕಾಂತೀಕರಣ
সান্দ্র গতি,ಸ್ನಿಗ್ಧತೆಯ ವೇಗ
সান্দ্র চাপ,ಸ್ನಿಗ್ಧತೆಯ ಒತ್ತಡ
সান্দ্র চাপ বর্ণালী,ಸ್ನಿಗ್ಧತೆಯ ಒತ್ತಡದ ವರ್ಣಪಟಲ
দৃশ্যমানতা,ಗೋಚರತೆ
দৃশ্যমানতা ফ্যাক্টর,ಗೋಚರತೆಯ ಅಂಶ
দৃশ্যমানতা ফাংশন,ಗೋಚರತೆಯ ಕಾರ್ಯ
দৃষ্টিশক্তি,ದೃಷ್ಟಿ
চাক্ষুষ অশুদ্ধতা,ದೃಷ್ಟಿ ದೋಷ
চাক্ষুষ দিগন্ত,ದೃಶ್ಯ ಹಾರಿಜಾನ್
দৃশ্যমান আলো,ಗೋಚರ ಬೆಳಕು
চাক্ষুষ গোলমাল,ದೃಶ್ಯ ಶಬ್ದ
দৃষ্টিকোণ,ದೃಷ್ಟಿಕೋನ
চাক্ষুষ ক্ষেত্র,ದೃಶ್ಯ ಕ್ಷೇತ್ರ
দৃশ্যমান বর্ণালী ফটোমিটার,ಗೋಚರ ಸ್ಪೆಕ್ಟ್ರಮ್ ಫೋಟೋಮೀಟರ್
দৃশ্যমান বর্ণালী,ಗೋಚರ ವರ್ಣಪಟಲ
দৃষ্টি,ದೃಷ್ಟಿ
দর্শন ব্যান্ডউইথ,ದರ್ಶನ್ ಬ್ಯಾಂಡ್‌ವಿಡ್ತ್
"ভিজ্যুয়াল ফ্রিকোয়েন্সি, ভিজ্যুয়াল ফ্রিকোয়েন্সি","ದೃಶ್ಯ ಆವರ್ತನ, ದೃಶ್ಯ ಆವರ್ತನ"
চাক্ষুষ শব্দ,ದೃಶ್ಯ ಧ್ವನಿ
