Bengali,Odiya
প্রোটোকল অনুবাদ,ପ୍ରୋଟୋକଲ୍ ଅନୁବାଦ |
সুডোকোড,ଛଉ କୋଡ୍ |
পাবলিক ডেটা নেটওয়ার্ক,ସର୍ବସାଧାରଣ ଡାଟା ନେଟୱାର୍କ |
উন্মুক্ত এলাকা,ସାର୍ବଜନୀନ ଡୋମେନ୍ |
পাবলিক কী এনক্রিপ্টিং,ସର୍ବସାଧାରଣ କି ଏନକ୍ରିପ୍ଟିଂ |
স্পন্দন,ନାଡ
পালস কোড মডুলেশন,ନାଡ କୋଡ୍ ମଡ୍ୟୁଲେସନ୍ |
পালস ডিজিটাল মড্যুলেশন (PDM),ନାଡ ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍ (PDM)
পালস ট্রেন,ନାଡ ଟ୍ରେନ୍ |
বিরাম চিহ্ন,ବିରାମଚିହ୍ନ
ধাক্কা,ଠେଲିବା
অটোমেটা নিচে ধাক্কা,ଅଟୋମେଟାକୁ ତଳକୁ ଠେଲିଦିଅ |
পুশআপ তালিকা,ପୁସ୍ଅପ୍ ତାଲିକା |
চতুর্ভুজ ঘনত্ব,ଚତୁର୍ଥାଂଶ ଘନତା |
যোগ্যতা,ଯୋଗ୍ୟତା
কোয়ান্টিফায়ার,ପରିମାଣ
কোয়ান্টাইজ করুন,ପରିମାଣ କରନ୍ତୁ |
কোয়ান্টাইজার,ପରିମାଣ
কোয়ান্টাম,କ୍ୱାଣ୍ଟମ୍ |
কোয়ান্টাম ঘড়ি,କ୍ୱାଣ୍ଟମ୍ ଘଣ୍ଟା |
কোয়ান্টাম কম্পিউটিং,କ୍ୱାଣ୍ଟମ୍ ଗଣନା
উদাহরণ দ্বারা প্রশ্ন,ଉଦାହରଣ ଦ୍ୱାରା ପ୍ରଶ୍ନ
প্রশ্ন,ଜିଜ୍ଞାସା |
প্রশ্নের ভাষা,ଜିଜ୍ଞାସା ଭାଷା |
অনুসন্ধান প্রক্রিয়াকরণ,ଜିଜ୍ଞାସା ପ୍ରକ୍ରିୟାକରଣ |
কিউ,ଧାଡି
সারি ব্যবস্থাপনা,ଧାଡ଼ି ପରିଚାଳନା
সারি রেজিস্টার,ଧାଡି ରେଜିଷ୍ଟର |
সারিবদ্ধ নেটওয়ার্ক,ଧାଡି ନେଟୱାର୍କ |
সারিবদ্ধ তত্ত্ব,ଧାଡି ତତ୍ତ୍। |
দ্রুত অ্যাক্সেস মেমরি,ଶୀଘ୍ର ଆକସେସ୍ ମେମୋରୀ |
ভাগফল,Quotient
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବାଧା (RFI)
রেডিক্স,ରେଡିକ୍ସ |
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),ଅନିୟମିତ କମ୍ପ୍ୟୁଟର ଉପକରଣ (RACE)
এলোমেলো অ্যাক্সেস মেমরি (RAM),ରାଣ୍ଡମ ଆକ୍ସେସ୍ ମେମୋରୀ (RAM)
র্যান্ডম স্ক্যান,ଅନିୟମିତ ସ୍କାନ୍ |
রাস্টার,ରାଷ୍ଟର |
রাস্টার স্ক্যান,ରାଷ୍ଟର ସ୍କାନ୍ |
আবার ইঞ্জিনিয়ারিং,ପୁନ engineering ଇଞ୍ଜିନିୟରିଂ
পুনরায় বৃদ্ধি,ପୁନ lar ବୃଦ୍ଧି
নাগালযোগ্যতা,ପହଞ୍ଚିବା |
পড়ুন,ପ .଼ନ୍ତୁ |
মাথা পড়া,ମୁଣ୍ଡ ପ read ଼ନ୍ତୁ |
শুধুমাত্র পাঠযোগ্য,କେବଳ ପଢ
শুধুমাত্র স্মৃতি পড়া,କେବଳ ସ୍ମୃତି ପ read ଼ନ୍ତୁ |
পড়া লেখা মাথা,ଲେଖା ମୁଣ୍ଡ ପ read ଼ |
পড়া/লেখা চক্র,ପ read ଼ିବା / ଲେଖିବା ଚକ୍ର |
পড়া/লেখা মাথা,ମୁଣ୍ଡ ପ read / ଲେଖ
পড়া/লেখা,ପ / / ଲେଖ
পাঠক,ପାଠକ
পড়া,ପ reading ିବା
উচ্চারণ করা,ପ read ଼ିବା
বাস্তব,ବାସ୍ତବ
বাস্তব সময় প্রক্রিয়াকরণ,ପ୍ରକୃତ ସମୟ ପ୍ରକ୍ରିୟାକରଣ |
রিসিভার,ଗ୍ରହଣକାରୀ
স্বীকৃতি যুক্তি,ସ୍ୱୀକୃତି ତର୍କ
পুনরায় কম্পাইল করুন,ପୁନ omp ସଂଯୋଗ କରନ୍ତୁ |
রেকর্ড,ରେକର୍ଡ କରନ୍ତୁ |
রেকর্ডিং মাথা,ରେକର୍ଡିଂ ହେଡ୍ |
পুনরুদ্ধারযোগ্য ত্রুটি,ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |
পুনরুদ্ধার,ପୁନରୁଦ୍ଧାର
recursim উপপাদ্য,ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |
পুনরাবৃত্তি,ପୁନରାବୃତ୍ତି |
পুনরাবৃত্ত ফাংশন,ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),ହ୍ରାସ ନିର୍ଦ୍ଦେଶ ସେଟ୍ କମ୍ପ୍ୟୁଟର (RISC)
অপ্রয়োজনীয়তা,ଅନାବଶ୍ୟକତା |
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),ସ୍ independent ାଧୀନ ଡିସ୍କଗୁଡ଼ିକର ଅନାବଶ୍ୟକ ଆରେ (RAID)
পুনঃপ্রবেশকারী,ପୁନ - ପ୍ରବେଶକାରୀ |
পুনরায় প্রবেশকারী কোড,ପୁନ ent- ପ୍ରବେଶ ସଂକେତ |
রেফারেন্স,ସନ୍ଦର୍ଭ
উল্লেখ সততা,ରେଫରେନ୍ସ ଅଖଣ୍ଡତା |
প্রতিফলন,ପ୍ରତିଫଳନ
প্রতিবিম্ব,ପ୍ରତିଫଳନ
প্রতিসরণ,ପ୍ରତିଫଳନ
রিফ্রেশ,ସତେଜ କରନ୍ତୁ |
পুনর্জন্ম,ପୁନର୍ଜନ୍ମ
নিবন্ধন,ପଞ୍ଜିକରଣ କର |
নিয়মিত ব্যাকরণ,ନିୟମିତ ବ୍ୟାକରଣ
সম্পর্ক,ସମ୍ପର୍କ
সম্পর্কিত তথ্য ভাণ্ডার,ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ |
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),ସମ୍ବନ୍ଧୀୟ ଡାଟାବେସ୍ ପରିଚାଳନା ବ୍ୟବସ୍ଥା (RDBMS)
রিলেশনাল মডেল,ସମ୍ବନ୍ଧୀୟ ମଡେଲ୍ |
আপেক্ষিক,ସମ୍ପର୍କୀୟ
আপেক্ষিক ঠিকানা,ସମ୍ପର୍କୀୟ ଠିକଣା
রিলে,ରିଲେ
নির্ভরযোগ্যতা মডেলিং,ନିର୍ଭରଯୋଗ୍ୟତା ମଡେଲିଂ |
নির্ভরযোগ্য,ନିର୍ଭରଯୋଗ୍ୟ
স্থানান্তরযোগ্য কোড,ସ୍ଥାନାନ୍ତରିତ କୋଡ୍ |
দূরবর্তী,ସୁଦୂର
দূরবর্তী হোস্ট,ସୁଦୂର ହୋଷ୍ଟ
দূরবর্তী কাজের এন্ট্রি,ସୁଦୂର ଚାକିରି ପ୍ରବେଶ
দূরবর্তী লগ ইন,ସୁଦୂର ଲଗ୍ ଇନ୍ |
দূরবর্তী পদ্ধতি কল (RPC),ସୁଦୂର ପ୍ରଣାଳୀ କଲ୍ (RPC)
রিমোট সেন্সিং,ରିମୋଟ ସେନ୍ସିଂ |
নাম পরিবর্তন করুন,ନାମ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
রেন্ডারিং,ରେଣ୍ଡରିଂ
রিপিটার,ପୁନରାବୃତ୍ତି |
উত্তর দিন,ଉତ୍ତର ଦିଅ
অনুরোধ,ଅନୁରୋଧ
মন্তব্যের জন্য অনুরোধ (RFC),ମନ୍ତବ୍ୟ ପାଇଁ ଅନୁରୋଧ (RFC)
অনুরোধ/উত্তর প্রোটোকল,ଅନୁରୋଧ / ଉତ୍ତର ପ୍ରୋଟୋକଲ୍ |
প্রোগ্রাম পুনরায় চালান,ପୁନର୍ବାର ପ୍ରୋଗ୍ରାମ୍
গবেষণা,ଅନୁସନ୍ଧାନ |
চক্র পুনরায় সেট করুন,ଚକ୍ର ପୁନ res ସେଟ୍ କରନ୍ତୁ |
বাসিন্দা,ବାସିନ୍ଦା
রেজোলিউশন,ସଂକଳ୍ପ
সম্পদ,ଉତ୍ସଗୁଡ଼ିକ
প্রতিক্রিয়া সময়,ପ୍ରତିକ୍ରିୟା ସମୟ
আবার শুরু,ପୁନଃପ୍ରାରମ୍ଭ
পুনরুদ্ধার করুন,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ |
রিট্রেস,ପ୍ରତ୍ୟାବର୍ତ୍ତନ |
রিট্রান্সমিশন,ପ୍ରତ୍ୟାବର୍ତ୍ତନ
পুনরুদ্ধার করুন,ପୁନରୁଦ୍ଧାର କରନ୍ତୁ
পুনরায় চেষ্টা করা,ପୁନ ry ଚେଷ୍ଟା କରନ୍ତୁ |
প্রত্যাবর্তন,ଫେରନ୍ତୁ
রিটার্ন কোড,ଫେରସ୍ତ କୋଡ୍
রিটার্ন কী,ରିଟର୍ନ କୀ
পুনরায় ব্যবহারযোগ্য কোড,ପୁନ us ବ୍ୟବହାର ଯୋଗ୍ୟ କୋଡ୍ |
পুনর্লিখনযোগ্য,ପୁନ r ଲିଖନଯୋଗ୍ୟ |
আরজিবি মনিটর,RGB ମନିଟର |
ফিতা,ରିବନ୍
সঠিক সমস্যা,ସଠିକ୍ ପ୍ରସଙ୍ଗ |
রোবট,ରୋବଟ୍ |
যন্ত্রমানব নির্মাণ বিদ্যা,ରୋବୋଟିକ୍ସ |
বলিষ্ঠ,ଦୃ ust
ভূমিকা,ଭୂମିକା
ফিরে আসা,ପଛକୁ ଗଡ଼ |
রোল ইন,ଗଡ଼
রোল আউট,ଗଡ଼
রম,ଆର.ଓ. ଏମ
রুট,ମୂଳ
রুট ডিরেক্টরি,ରୁଟ୍ ଡିରେକ୍ଟୋରୀ |
ত্রুটির রাউন্ড,ତ୍ରୁଟିର ରାଉଣ୍ଡ |
রাউটার,ରାଉଟର
রাউটিং,ମାର୍ଗ
RS232C ইন্টারফেস,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA এনক্রিপশন,RSA ଏନକ୍ରିପସନ୍ |
আরটিসি,RTC
দৈর্ঘ্য এনকোডিং চালান,ଦ length ର୍ଘ୍ୟ ଏନକୋଡିଂ ଚଲାନ୍ତୁ |
রান সময়,ଚଲାଇବା ସମୟ |
রান টাইম ত্রুটি,ସମୟ ତ୍ରୁଟି ଚଲାନ୍ତୁ |
নমুনা,ନମୁନା |
স্যাম্পলিং,ନମୁନା ସଂଗ୍ରହ
স্যাটেলাইট,ସାଟେଲାଇଟ୍
স্যাচুরেটিং,ତୃପ୍ତି
সংরক্ষণ,ସଞ୍ଚୟ କରନ୍ତୁ |
পরিমাপযোগ্যতা,ମାପନୀୟତା
স্কেলার,ସ୍କାଲାର୍ |
স্ক্যানিং,ସ୍କାନିଂ
দৃশ্যকল্প,ଦୃଶ୍ୟ
সময়সূচী,ଅନୁସୂଚୀତକାରୀ
স্ক্রিন ইমেজ প্রজেক্টর,ସ୍କ୍ରିନ୍ ଇମେଜ୍ ପ୍ରୋଜେକ୍ଟର୍ |
লিপি,ସ୍କ୍ରିପ୍ଟ
স্ক্রিপ্টিং ভাষা,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
স্ক্রোলিং,ସ୍କ୍ରୋଲିଂ
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),SDLC (ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ)
অনুসন্ধান করুন,ସନ୍ଧାନ କର |
খোঁজ যন্ত্র,ଖୋଜିବା ଯନ୍ତ୍ର
অনুসন্ধান গাছ,ବୃକ୍ଷ ଖୋଜ |
অনুসন্ধান করা হচ্ছে,ଖୋଜୁଛି |
মাধ্যমিক,ଦ୍ Secondary ିତୀୟ
সেক্টর,ସେକ୍ଟର
নিরাপত্তা নীতি,ସୁରକ୍ଷା ନୀତି
সময় নেওয়া,ସମୟ ଖୋଜ |
সেগমেন্ট,ବିଭାଗ
সেগমেন্টেশন,ବିଭାଗ
নির্বাচন বাছাই,ଚୟନ ପ୍ରକାର
স্বয়ংসম্পূর্ণ,ଆତ୍ମ ଧାରଣ
শব্দার্থবিদ্যা,ସେମାଣ୍ଟିକ୍ସ |
সেমাফোর,ସେମାଫୋର |
সেমিকন্ডাক্টর,ସେମିକଣ୍ଡକ୍ଟର |
শব্দার্থিক ওয়েব,ସେମୋଣ୍ଟିକ୍ ୱେବ୍ |
অনুক্রমিক অ্যাক্সেস পদ্ধতি,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
সিরিয়াল,କ୍ରମିକ |
সিরিয়ালাইজার,କ୍ରମିକ
সার্ভার,ସର୍ଭର |
সার্ভার ক্র্যাশ,ସର୍ଭର କ୍ରାସ୍ |
সার্ভার লাইসেন্স,ସର୍ଭର ଲାଇସେନ୍ସ |
সার্ভো গুণক,ସର୍ଭୋ ଗୁଣକ
সেট,ସେଟ୍ କରନ୍ତୁ |
চিহ্নিত করা,ବିନ୍ଦୁ ସେଟ୍ କରନ୍ତୁ |
সেট আপ,ସେଟ୍ ଅପ୍ କରନ୍ତୁ |
ছায়া,ଛାଇ
শেডিং,ଛାୟା
ছায়া,ଛାୟା |
ফাইল শেয়ার করুন,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
ভাগ করা অ্যাক্সেস,ଅଂଶୀଦାର ପ୍ରବେଶ
শেয়ারিং,ଅଂଶୀଦାର
শেল,ଶେଲ୍ |
চরিত্র পরিবর্তন,ଶିଫ୍ଟ ବର୍ଣ୍ଣ
শর্ট সার্কিট,ସର୍ଟ ସର୍କିଟ |
সংক্ষিপ্ত নির্দেশ,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
ভাইবোন,ଭାଇଭଉଣୀ |
পার্শ্ব প্রতিক্রিয়া,ପାର୍ଶ୍ୱ ପ୍ରଭାବ
সাইন বিট,ସାଇନ୍ ବିଟ୍ |
সংকেত,ସଙ୍କେତ
সংকেত প্রক্রিয়াজাতকরণ,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
সংকেত,ସଙ୍କେତ
শব্দ অনুপাত থেকে সংকেত,ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |
স্বাক্ষর,ଦସ୍ତଖତ
স্বাক্ষর পরীক্ষা,ଦସ୍ତଖତ ପରୀକ୍ଷା
উল্লেখযোগ্য সংখ্যা,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା
সিলিকন চিপ,ସିଲିକନ୍ ଚିପ୍ |
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
সিমপ্লেক্স,ସିମ୍ପ୍ଲେକ୍ସ |
সিমপ্লেক্স নোড,ସିମ୍ପ୍ଲେକ୍ସ ନୋଡ୍ |
সিমুলেশন,ଅନୁକରଣ
সিমুলেটর,ସିମୁଲେଟର
যুগপত,ଏକକାଳୀନ
যুগপত প্রক্রিয়াকরণ,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
সিঙ্গেলটন,ସିଙ୍ଗଲେଟନ୍ |
সাইটের লাইসেন্স,ସାଇଟ୍ ଲାଇସେନ୍ସ |
আকার,ଆକାର
সাইজিং,ଆକାର
স্কেচিং,ସ୍କେଚିଂ
এড়িয়ে যান,ଛାଡିଦିଅ |
স্কিপিং,ଛାଡିବା
স্ল্যাশ,ସ୍ଲାସ୍ |
স্লেভ কম্পিউটার,ଦାସ କମ୍ପ୍ୟୁଟର |
স্লাইডিং উইন্ডো প্রোটোকল,ସ୍ଲାଇଡିଂ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
স্লিপ,ସ୍ଲିପ୍
স্লট,ସ୍ଲଟ୍
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),ଛୋଟ କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ ଇଣ୍ଟରଫେସ (SCSI)
স্মার্ট কার্ড,ସ୍ମାର୍ଟ କାର୍ଡ |
শামুক মেইল,ସ୍ନାଲ୍ ମେଲ୍ |
স্ন্যাপশট,ସ୍ନାପସଟ୍ |
নরম কম্পিউটিং,ନରମ ଗଣନା
সফট কপি,ସଫ୍ଟ କପି
নরম ফন্ট,ନରମ ଫଣ୍ଟ |
সফটওয়্যার,ସଫ୍ଟୱେର୍
সফ্টওয়্যার প্রকৌশল,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
সফ্টওয়্যার লাইসেন্স,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
সফটওয়্যার পাইরেসি,ସଫ୍ଟୱେର୍ ଡକାୟତି |
বর্ণালী,ସ୍ପେକ୍ଟ୍ରମ୍
সর্পিল,ସ୍ପିରାଲ୍ |
শীট ছড়িয়ে,ସ୍ପ୍ରେଡ୍ ସିଟ୍ |
স্ট্যান্ডার্ড,ମାନକ
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),ମାନକ ସାଧାରଣ ମାର୍କଅପ୍ ଭାଷା (SGML)
প্রমিতকরণ,ମାନକକରଣ
Standby সময়,ଷ୍ଟାଣ୍ଡବାଇ ସମୟ |
তারকা LAN,ତାରକା LAN |
তারকা টপোলজি,ତାରା ଟପୋଲୋଜି |
বিট শুরু,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
অনাহার,ଅନାହାର
স্ট্যাটিক মেমরি&#39;,ଷ୍ଟାଟିକ୍ ମେମୋରୀ &#39;
স্ট্যাটাস চ্যানেল,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
ধাপে আকার,ଷ୍ଟେପ୍ ସାଇଜ୍ |
থামুন এবং প্রোটোকল অপেক্ষা করুন,ବନ୍ଦ ଏବଂ ପ୍ରୋଟୋକଲ୍ ଅପେକ୍ଷା କର |
স্টপ কোড,ବନ୍ଦ କୋଡ୍
স্টপ কী,ଷ୍ଟପ୍ କୀ
সঞ্চয়যোগ্যতা,ସ୍ଥାୟୀତ୍ୱ |
সংরক্ষিত প্রোগ্রাম,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
স্ট্রিং ডেটা,ଷ୍ଟ୍ରିଙ୍ଗ୍ ଡାଟା |
কাঠামোগত কোডিং,ସଂରଚନା କୋଡିଂ |
কাঠামোগত ক্যোয়ারী ভাষা (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
শৈলী শীট,ଷ୍ଟାଇଲ୍ ସିଟ୍ |
সাব-ডিরেক্টরি,ସବ୍-ଡିରେକ୍ଟୋରୀ |
সাবনেট,ସବ୍ନେଟ୍ |
সাবট্রি,ସବଟ୍ରି |
সারসংক্ষেপ,ସଂକ୍ଷିପ୍ତକରଣ
সুপার কম্পিউটার,ସୁପର କମ୍ପ୍ୟୁଟର |
সুপার কম্পিউটিং,ସୁପର କମ୍ପ୍ୟୁଟିଂ
সুপার কী,ସୁପର କି
সুপার ব্যবহারকারী,ସୁପର ୟୁଜର୍ |
তত্ত্বাবধানে শিক্ষা,ତଦାରଖ ଶିକ୍ଷଣ |
সমর্থন চিপ,ସମର୍ଥନ ଚିପ୍ |
সার্ফ,ସର୍ଫ୍ |
সার্ফিং,ସର୍ଫିଂ
অদলবদল,ସ୍ ap ାପ୍
অদলবদল,ଅଦଳବଦଳ କରନ୍ତୁ |
অদলবদল করা,ଅଦଳବଦଳ କରନ୍ତୁ |
অদলবদল,ଅଦଳବଦଳ
সুইচড নেটওয়ার্ক,ସୁଇଚ୍ ନେଟୱାର୍କ |
সুইচিং,ସୁଇଚ୍
স্যুইচিং তত্ত্ব,ସୁଇଚ୍ ସିଦ୍ଧାନ୍ତ |
প্রতীকী প্রোগ্রামিং,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
সিঙ্ক্রোনাইজেশন,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
সিঙ্ক্রোনাইজার,ସିଙ୍କ୍ରୋନାଇଜର
সিঙ্ক্রোনাস,ସମକାଳୀନ |
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),ସିଙ୍କ୍ରୋନସ୍ ଡିଜିଟାଲ୍ ହାଇରାର୍କି (SDH)
সিনট্যাক্স বিশ্লেষণ,ବାକ୍ୟବିନ୍ୟାସ ବିଶ୍ଳେଷଣ |
ধারা বিশ্লেষণ,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
সিস্টেম ইঞ্জিনিয়ারিং,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
সিস্টেম হ্যাকার,ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |
ব্যাবস্থা সংযোগকারক,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
সিস্টেম লগ,ସିଷ୍ଟମ୍ ଲଗ୍ |
সিস্টেম মাস্ক,ସିଷ୍ଟମ୍ ମାସ୍କ |
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ସ୍ଥାପତ୍ୟ (SNA)
সিস্টেম প্রোগ্রামার,ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |
সিস্টেম রিস্টার্ট,ସିଷ୍ଟମ୍ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |
সিস্টেম শাটডাউন,ସିଷ୍ଟମ୍ ବନ୍ଦ |
সিস্টেম পরীক্ষা,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
সিস্টেম ইউটিলিটি,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
পদ্ধতিগত কোড,ବ୍ୟବସ୍ଥିତ କୋଡ୍ |
ট্যাব কমান্ড,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
টেবিল,ସାରଣୀ
টেবিল দেখুন,ଟେବୁଲ୍ ଦେଖ |
টেবিল স্পেস,ଟେବୁଲ୍ ସ୍ପେସ୍ |
ট্যাবলেট,ଟାବଲେଟ୍ |
ট্যাবুলার অ্যারে,ଟାବୁଲାର୍ ଆରେ |
ট্যাবুলেটিং ফাংশন,ଟ୍ୟାବୁଲିଂ ଫଙ୍କସନ୍
ট্যাগ করা আর্কিটেকচার,ଟ୍ୟାଗ୍ ହୋଇଥିବା ସ୍ଥାପତ୍ୟ |
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),ଟ୍ୟାଗ୍ ହୋଇଥିବା ପ୍ରତିଛବି ଫାଇଲ୍ ଫର୍ମାଟ୍ (TIFF)
ট্যান্ডাম সিস্টেম,ଟାଣ୍ଡମ୍ ସିଷ୍ଟମ୍ |
টেপ ঘনত্ব,ଟେପ୍ ସାନ୍ଧ୍ରତା |
টেপ মাস্ক,ଟେପ୍ ମାସ୍କ |
tar ফাইল,ଟାର୍ ଫାଇଲ୍ |
টাস্ক,କାର୍ଯ୍ୟ
টাস্ক বার,ଟାସ୍କ ବାର୍ |
কাজের সূচি,କାର୍ଯ୍ୟ ନିର୍ଧାରକ |
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),TCP / IP (ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍)
টিয়ারডাউন অপারেশন,ଲୁହବୁହା ଅପରେସନ୍ |
টেলিকম,ଟେଲିକମ୍ |
টেলিযোগাযোগ,ଟେଲି ଯୋଗାଯୋଗ |
টেলিকনফারেন্স,ଟେଲି କନଫରେନ୍ସ |
টেলিকনফারেন্সিং,ଟେଲି କନଫରେନ୍ସିଂ |
টেলিগ্রাফি,ଟେଲିଗ୍ରାଫି |
টেলিমেট্রি,ଟେଲିମେଟ୍ରି |
টেলিফোন,ଟେଲିଫୋନ୍
টেলিফোনি,ଟେଲିଫୋନି
টেলিপ্রিন্টার,ଟେଲିପ୍ରିଣ୍ଟର୍
টেলিপ্রসেসিং,ଟେଲି ପ୍ରୋସେସିଂ |
টেলিভিশন,ଟେଲିଭିଜନ
টেলেক্স,ଟେଲକ୍ସ |
টেলনেট,ଟେଲନେଟ୍ |
তাপমাত্রা,ତାପମାତ୍ରା
টেমপ্লেট,ଟେମ୍ପଲେଟ୍ |
দশের পরিপূরক,ଦଶର ସଂପନ୍ନ |
তেরা বাইট,ଟେରା ବାଇଟ୍ |
তেরা ফ্লপ,ଟେରା ଫ୍ଲପ୍ |
টার্মিনাল কার্সার,ଟର୍ମିନାଲ୍ କର୍ସର୍ |
টার্মিনাল নোড,ଟର୍ମିନାଲ୍ ନୋଡ୍
টার্মিনাল উইন্ডো,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
সমাপ্তি,ସମାପ୍ତି
টারনারি,ଟେର୍ନାରୀ |
টার্নারি অপারেশন,ଟର୍ନାରୀ ଅପରେସନ୍
পরীক্ষা,ପରୀକ୍ଷା
পরীক্ষার কভারেজ,ପରୀକ୍ଷା କଭରେଜ୍ |
পরীক্ষা চালানো,ପରୀକ୍ଷା ରନ୍
টেস্ট-ডেটা,ପରୀକ୍ଷା-ତଥ୍ୟ |
পাঠ্য,ପାଠ
টেক্সট বক্স,ଟେକ୍ସଟ୍ ବକ୍ସ
পাঠ্য কার্সার,ପାଠ୍ୟ କର୍ସର୍ |
টেক্সট সম্পাদক,ପାଠ୍ୟ ସମ୍ପାଦକ |
লেখার ফাইল,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
পাঠ্য মোড,ପାଠ୍ୟ ମୋଡ୍
পাঠ্য প্রক্রিয়াকরণ,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
টেক্সট টু স্পিচ (TTS),ଭାଷଣକୁ ପାଠ (TTS)
টেক্সচার ম্যাপিং,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
টি-ফ্লিপ-ফ্লপ,ଟି-ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
থারমাল প্রিন্টার,ଥର୍ମାଲ୍ ପ୍ରିଣ୍ଟର୍ |
পাতলা ফিল্ম মেমরি,ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି
পাতলা ফিল্ম ট্রানজিস্টর,ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର |
মারধর,ଥ୍ରାସ କରିବା |
থ্রেড,ଥ୍ରେଡ୍
থ্রেডিং,ଥ୍ରେଡିଂ
ত্রিস্তর নেটওয়ার্ক,ଥ୍ରୀଟିଅର୍ ନେଟୱାର୍କ |
থ্রুপুট,ଥ୍ରୋପପୁଟ
সময় জটিলতা,ସମୟ ଜଟିଳତା |
