Punjabi,Odiya
ਸੁਰੱਖਿਆ ਵਾਲਵ,ସୁରକ୍ଷା ଭଲଭ୍ |
"ਨਮੂਨਾ, ਨਮੂਨਾ","ନମୁନା, ନମୁନା"
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
ਸੈਂਡਵਿਚ,ସାଣ୍ଡୱିଚ୍ |
"ਸੈਟੇਲਾਈਟ, ਸਹਾਇਕ ਕੰਪਨੀ, ਪਿੱਛੇ","ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ |"
ਸਹਾਇਕ ਲਾਈਨ,ଉପନଦୀ
ਸੰਤੁਸ਼ਟ ਕਰਨ ਲਈ,ସନ୍ତୁଷ୍ଟ କରିବାକୁ
ਸ਼ਨੀ ਰਿੰਗ,ଶନି ରିଙ୍ଗ |
savart,ସାଭାର୍ଟ |
ਸਕੇਲਰ,ସ୍କାଲାର୍ |
ਕਦਮ ਗੁਣਕ,ଷ୍ଟେପ୍ ଗୁଣକର୍ତ୍ତା |
"ਖਿਲਾਰ, ਖਿਲਾਰ",ଛିନ୍ନଛତ୍ର କର
ਫੈਲਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ବିଛିନ୍ନ ପ୍ରକ୍ରିୟା |
ਨਜ਼ਰ,ଦୃଶ୍ୟ
ਫੈਲਾਉਣਾ,ବିସ୍ତାର କର |
"scratch (ਆਵਾਜ਼), scratch","ସ୍କ୍ରାଚ୍ (ଧ୍ୱନି), ସ୍କ୍ରାଚ୍ |"
"sieve, sieve (ed.), drive","ଚୋପା, ଚୋପା (ଏଡି।), ଡ୍ରାଇଭ୍ |"
sku ਨਿਗਾਹ,ସ୍କୁ ନଜର
"ਬੰਦ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ, ਸੀਲ ਕਰਨਾ (ਵਰਤ.)","ବନ୍ଦ କରିବାକୁ, ସିଲ୍ କରିବାକୁ, ସିଲ୍ କରିବାକୁ (ver।)"
"ਮੌਸਮੀ ਪਰਿਵਰਤਨ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
secant ਨਿਯਮ,ନିରାପତ୍ତା ନିୟମ |
"ਦੂਜਾ (ਐਡੀ.), ਦੂਜਾ (v.)","ଦ୍ୱିତୀୟ (ଏଡି।), ଦ୍ୱିତୀୟ (v।)"
"ਸੈਕੰਡਰੀ, ਸੈਕੰਡਰੀ","ଦ୍ secondary ିତୀୟ, ଦ୍ secondary ିତୀୟ"
"1 ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ, ਸੈਕਸ਼ਨ","1 ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ |"
"ਸੈਕਟਰ, ਸੈਕਟਰ, ਸੈਕਟਰ","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
ਲੰਮਾ ਸਮਾਂ,ଦୀର୍ଘସ୍ଥାୟୀ |
ਬੀਜਣ,ବିହନ
ਭੂਚਾਲ ਵਿਗਿਆਨ,ଭୂକମ୍ପ
ਭੂਚਾਲ ਵਿਗਿਆਨ,ଭୂକମ୍ପ
ਭੂਚਾਲ ਵਿਗਿਆਨ,ଭୂକମ୍ପ
ਚੋਣਯੋਗਤਾ,ଚୟନକର୍ତ୍ତା |
"ਆਪਣੇ ਆਪ ਨੂੰ, ਆਪਣੇ ਆਪ ਨੂੰ","ଆତ୍ମ, ଆତ୍ମ"
ਅੰਦਰੂਨੀ ਊਰਜਾ,ଅନ୍ତର୍ନିହିତ ଶକ୍ତି |
ਸਵੈ-ਚਾਲਤ ਦੋਲਨ,ସ୍ ont ତ aneous ସ୍ପୃତ ଦୋହରିବା |
ਸੈਮੀਕੰਡਕਟਰ,ସେମିକଣ୍ଡକ୍ଟର |
ਅਰਧ ਅਨੁਭਵੀ,ଅର୍ଦ୍ଧ ପରୀକ୍ଷାମୂଳକ |
ਅਰਧ-ਅਨੰਤ,ଅର୍ଦ୍ଧ-ଅସୀମ |
ਅਰਧ-ਲਾਗ ਗ੍ਰਾਫ ਸ਼ੀਟ,ସେମି-ଲଗ୍ ଗ୍ରାଫ୍ ସିଟ୍ |
ਗੋਲਾਕਾਰ ਪਲੱਸ ਕੋਣ,ଗୋଲାକାର ପ୍ଲସ୍ କୋଣ |
ਭਾਵਨਾ,ଅର୍ଥ
ਸੰਵੇਦਨਸ਼ੀਲ,ସମ୍ବେଦନଶୀଳ
"ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ, ਸੰਵੇਦਨਸ਼ੀਲ","ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ |"
"ਸਾਊਂਡ ਰਿਸੀਵਰ ਲੈਂਪ ਕਰੈਸਟ, ਸਾਊਂਡ ਰਿਸੀਵਰ ਫਲੇਮ","ସାଉଣ୍ଡ ରିସିଭର୍ ଲ୍ୟାମ୍ପ କ୍ରେଷ୍ଟ, ସାଉଣ୍ଡ ରିସିଭର୍ ଫ୍ଲେମ୍ |"
"ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ, ਸੰਵੇਦਨਸ਼ੀਲਤਾ","ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା |"
"ਸਰਗਰਮੀ, ਸੰਵੇਦਨਾ","ସକ୍ରିୟତା, ସେନ୍ସିଂ |"
ਸੈਂਸਰ,ସେନସର
ਵੱਖ ਕਰਨ ਯੋਗ,ପୃଥକ
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਪਾੜਾ","ପୃଥକତା, ପୃଥକତା, ପୃଥକତା, ବ୍ୟବଧାନ |"
ਅਸ਼ਟੈਵ,ଅଷ୍ଟାଭ
septode,ସେପ୍ଟୋଡ୍ |
ਇੰਡੈਕਸਿੰਗ,ସୂଚକାଙ୍କ
ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ ਸੀਰੀਜ਼ (ਨਕਸ਼ੇ),ସିରିଜ୍ ସିରିଜ୍ ସିରିଜ୍ (ମାନଚିତ୍ର)
ਸਰਵੋ ਮੋਟਰ,ସର୍ଭୋ ମୋଟର |
"ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ, ਸੈਟ ਅਪ ਕਰੋ","ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍ |"
"ਘਟੀਆ, ਰੰਗਤ","ଖରାପ, ଛାଇ |"
ਸ਼ੈਡੋ,ଛାୟା |
ਚਿੱਤਰ,ଚିତ୍ର
ਤਿੱਖਾ ਅੰਤ,ତୀକ୍ଷ୍ଣ ଶେଷ |
ਸਪਾਊਟ ਸੀਮਾ,spout ପରିସର
"ਸ਼ੀਅਰ ਫੋਰਸ, ਸ਼ੀਅਰ","କାଟିବା ବଳ, କାଟିବା |"
ਢਾਲ nuclide,ield ାଲିତ ନ୍ୟୁକ୍ଲିଡ୍ |
"ਰਚਨਾ, ਵਿਸਥਾਪਨ, ਤਬਾਦਲਾ","ସୃଷ୍ଟି, ବିସ୍ଥାପନ, ସ୍ଥାନାନ୍ତର |"
ਸਦਮੇ ਦੀ ਗਤੀ,ଶକ୍ ବେଗ |
ਸਦਮੇ ਦੀ ਲਹਿਰ,ଶକ୍ ତରଙ୍ଗ |
"ਛੋਟਾ, ਖਰਾਬ, ਅਸੰਗਤ","ସଂକ୍ଷିପ୍ତ, ଜଟିଳ, ଅସଙ୍ଗତ |"
ਉੱਚੀ ਆਵਾਜ਼,ଉଚ୍ଚ ସ୍ୱର
"ਲੇਟਰਲ ਮਾਰਗ, ਸ਼ੰਟ (ਐਡੀ.), ਸਾਈਡ ਪਾਥ, ਸ਼ੰਟ (ਵੀ.)","ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (ଏଡି।), ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (v।)"
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
sidereal,ସାଇଡେରାଲ୍ |
"ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ ਰੱਖਣਾ, ਨਿਸ਼ਾਨਾ ਬਣਾਉਣਾ, ਪਤਾ ਲਗਾਉਣਾ","ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଲକ୍ଷ୍ୟ କରିବା, ଅବସ୍ଥାନ କରିବା |"
ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ,ରାଶି ଚିହ୍ନ
"ਸੰਕੇਤ, ਸੰਕੇਤ","ସଙ୍କେତ, ସଙ୍କେତ"
ਚੁੱਪ ਦੀ ਮਿਆਦ,ନୀରବ ଅବଧି |
ਸਿਲੀਕਾਨ ਡਾਇਡ,ସିଲିକନ୍ ଡାୟୋଡ୍ |
ਸਿਲੀਕਾਨ,ସିଲିକନ୍ |
"ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ","ସିଲିକନ୍ ପ୍ଲେକ୍, ସିଲିକନ୍ ୱାଫର୍ |"
ਸਮਾਨਤਾ,ଅନୁରୂପ
ਨਕਲ ਕਰਨ ਵਾਲਾ,ଅନୁକରଣକାରୀ
ਇੱਕੋ ਸਮੇਂ,ଏକକାଳୀନ
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","ସାଇନ୍, ସାଇନ"
ਸਿੰਗਲ ionization,ଏକକ ଆୟନାଇଜେସନ୍ |
ਸਿੰਗਲ ਲਾਈਨ ਸਿੰਗਲ ਲਾਈਨ,ଏକକ ରେଖା ଏକକ ରେଖା |
ਸਿੰਗਲ ਕਦਮ,ଗୋଟିଏ ସୋପାନ |
"ਪਹੁੰਚ, ਡੁੱਬਣਾ, ਡੁੱਬਣਾ, ਅਭੇਦ ਹੋਣਾ, ਸਿੰਕ, ਟੋਆ","ପ୍ରବେଶ, ବୁଡ଼ିବା, ବୁଡ ପକାଇବା, ମିଶ୍ରଣ ଟ୍ରଫ୍, ସିଙ୍କ, ସିଷ୍ଟର୍ |"
sinusoidal,ସାଇନୋସଏଡାଲ୍ |
ਸਾਈਫਨ,ସିଫନ୍ |
ਸਾਇਰਨ,ସାଇରନ୍
"ਆਕਾਰ, ਆਕਾਰ (n.), ਆਕਾਰ, ਉੱਕਰੀ (v.)","ଆକାର, ଆକାର (n।), ଆକାର, ଖୋଦ (v।)"
"ਅਸਮਿਤ, ਤਿਰਛੀ","ଅସୀମ, ସ୍କେ"
"epidermis ਪ੍ਰਭਾਵ, ਚਮੜੀ ਪ੍ਰਭਾਵ","ଏପିଡର୍ମିସ୍ ପ୍ରଭାବ, ଚର୍ମ ପ୍ରଭାବ |"
ਅਸਮਾਨੀ ਨੀਲਾ,ଆକାଶ ପରି ନୀଳ
ਝੁਕੀ ਸੀਮਾ,ସ୍ ant ଳ୍ପ ପରିସର
ਸੱਪ,ସାପ
"ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਤਿਲਕਣਾ, ਹੱਲ","ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସମାଧାନ |"
c ਰਿੰਗ,c ରିଙ୍ଗ୍ |
"ਕੱਟਣਾ, ਕੱਟਣਾ, ਕੱਟਣਾ","slit, slit, slit"
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","ope ୁଲା, ope ୁଲା, ope ୁଲା |"
ਸਲਾਟਡ ਲਾਈਨ,ସ୍ଲଟ୍ ରେଖା |
ਹੌਲੀ ਰਿਐਕਟਰ,ଧୀର ରିଆକ୍ଟର |
ਪੀਤੀ,ଧୂମପାନ
ਪ੍ਰੇਰਕ ਕੈਪਸੀਟਰ,ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ୟାପେସିଟର୍ |
"ਕਰਵ ਦਾ ਸੰਚਾਲਨ, ਕਰਵ ਦਾ ਵਿਲੀਨਤਾ","ବକ୍ର ସଂକଳନ, ବକ୍ର ମିଶ୍ରଣ |"
ਸੋਡਰ,ସୋଦର |
"ਨਰਮ, ਨਰਮ, ਕੋਮਲ","ନରମ, ନରମ, ନରମ |"
ਛੋਟੀ ਮਿਆਦ ਦੇ ਹਿੱਸੇ,ସ୍ୱଳ୍ପ ମିଆଦି ଉପାଦାନ |
ਸੁਪਰ ਕੰਡਕਟਰ,ସୁପର କଣ୍ଡକ୍ଟର |
ਅਸੁਰੱਖਿਅਤ ਟੀਚਾ,ଅସୁରକ୍ଷିତ ଲକ୍ଷ୍ୟ |
ਘੱਟ ਡਿਸਚਾਰਜ ਟਿਊਬ,କମ୍ ଡିସଚାର୍ଜ ଟ୍ୟୁବ୍ |
ਸੂਰਜੀ,ସ ar ର
"ਸੋਲਡਰ ਕਰਨ ਲਈ, ਸੋਲਡਰ ਕਰਨ ਲਈ (ਐਡੀ.), ਸੋਲਡਰ, ਸੋਲਡਰ (ਐਨ.)","ସୋଲଡରକୁ, ସୋଲଡରକୁ (ଏଡି।), ସୋଲଡରକୁ, ସୋଲଡରକୁ (n।)"
solenoid ਤੱਤ,ସୋଲେନଏଡ୍ ଉପାଦାନ |
"ਠੋਸ, ਪੁੰਜ, ਘਣ","କଠିନ, ମାସ, କ୍ୟୁବ୍ |"
"ਹੱਲ, ਮਤਲਬ, ਹੱਲ, ਹੱਲ","ସମାଧାନ, ଅର୍ଥ, ସମାଧାନ, ସମାଧାନ |"
ਸੋਨਿਕ ਬੂਮ,ସୋନିକ୍ ବୁମ୍ |
"ਫੋਨੋਮੀਟਰ, ਸੋਨੋਮੀਟਰ","ଫୋନୋମିଟର, ସୋନୋମିଟର |"
ਧੁਨੀ,ଶବ୍ଦ
"ਛਾਂਟੀ, ਚੋਣ, ਵਿਛੋੜਾ","ସର୍ଟିଂ, ଚୟନ, ପୃଥକତା |"
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ","ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |"
ਆਕਾਸ਼ੀ ਕੈਬਿਨ,ସ୍ୱର୍ଗୀୟ କ୍ୟାବିନ
ਅੰਤਰਾਲ,ବ୍ୟବଧାନ
ਆਕਾਸ਼ੀ,ଆକାଶୀ |
ਤਬਾਦਲਾ ਅੰਤਰਾਲ,ସ୍ଥାନାନ୍ତର ବ୍ୟବଧାନ
ਚਮਕਦਾਰ,ଚମକ
"ਆਕਾਸ਼ੀ, ਸਥਾਨਿਕ","ସ୍ୱର୍ଗୀୟ, ସ୍ଥାନିକ |"
"ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ, ਖਾਸ ਰਿਲੇਟੀਵਿਟੀ","ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା, ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା |"
"ਰਿਸ਼ਤੇਦਾਰ, ਖਾਸ, ਖਾਸ","ସମ୍ପର୍କୀୟ, ନିର୍ଦ୍ଦିଷ୍ଟ, ବିଶେଷ"
ਨਿਰਧਾਰਨ,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
ਨਿਰਧਾਰਤ,ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |
ਸਪੈਕਟ੍ਰਲ,ସ୍ପେକ୍ଟ୍ରାଲ୍
ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି
"ਸਪੈਕਟਰੋਸਕੋਪ, ਸਪੈਕਟਰੋਸਕੋਪ","ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |"
"ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ, ਸਪੈਕਟ੍ਰਮ ਵਿਗਿਆਨੀ","ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |"
ਰੋਜਾਨਾ,ନିୟମିତ |
ਭਾਸ਼ਣ,ଭାଷଣ
ਸਪੀਡੋਮੀਟਰ,ସ୍ପିଡୋମିଟର
ਗੋਲ ਗੇਂਦ,ଗୋଲାକାର ବଲ୍ |
"ਗੋਲਾਕਾਰ, ਗੋਲਾਕਾਰ","ଗୋଲାକାର, ଗୋଲାକାର |"
"ਗੋਲਾਮਾਪੀ, ਗੋਲਾਮਾਪਕ","ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |"
ਸਪਿਨ ਰੀਬਾਉਂਡ,ସ୍ପିନ୍ ରିବାଉଣ୍ଡ୍ |
ਕਤਾਈ ਸਿਖਰ,ସ୍ପିନ୍ ଟପ୍ |
ਸਪਿਨ,ସ୍ପିନ୍
ਚੂੜੀਦਾਰ ਮੋਸ਼ਨ,ଭୂତାଣୁ ଗତି
"ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਿ.) ਵੰਡਣਾ, ਵੰਡਣਾ (ਐਨ.)","ବିଭାଜନ, ବିଭାଜନ (v।) ବିଭାଜନ, ବିଭାଜନ (n।)"
ਆਪਣੇ ਆਪ,ସ୍ୱୟଂଚାଳିତ ଭାବରେ |
"ਸਪੂਲ, ਵਿੰਚ, ਰੀਲ, ਵਾਲੀ","ସ୍ପୁଲ୍, ୱିଚ୍, ରିଲ୍, ଭଲିବଲ୍ |"
ਬੇਤਰਤੀਬ ਘਟਨਾ,ଅନିୟମିତ ଘଟଣା |
"ਬਿੰਦੂ, ਸਪਾਟ (ਸੰ.), ਸਪਾਟ, ਸਪਾਟ, ਪਛਾਣ, ਲੱਭੋ (ਵਰਸ.)","ବିନ୍ଦୁ, ସ୍ପଟ୍ (ନା।), ସ୍ପଟ୍, ସ୍ପଟ୍, ଚିହ୍ନଟ, ସନ୍ଧାନ (ver।)"
ਊਰਜਾ ਕੰਪਲੈਕਸ,ଶକ୍ତି ଜଟିଳ
"ਬਸੰਤ, ਬਸੰਤ, ਬਸੰਤ, ਝਰਨਾ, ਬਸੰਤ","ବସନ୍ତ, ବସନ୍ତ, ବସନ୍ତ, ଜଳପ୍ରପାତ, ବସନ୍ତ |"
ਝੂਠਾ ਜਨੂੰਨ,ମିଥ୍ୟା ଆବେଗ |
ਵਾਧੂ ਗੂੰਜ,ଅତିରିକ୍ତ ଇକୋ
ਸਪੁਟਨਿਕ,sputnik
"ਵਰਗ, ਵਰਗ, ਵਰਗ","ବର୍ଗ, ବର୍ଗ, ବର୍ଗ"
ਟਿਕਾਊਤਾ,ସ୍ଥାୟୀତ୍ୱ
ਸਥਿਰ ਕਰਨਾ,ସ୍ଥିର କରିବା
ਸਟੈਕ,ଷ୍ଟାକ
"ਪੜਾਅ, ਪੜਾਅ, ਦਰਜਾ, ਭਾਈਚਾਰਾ, ਪੜਾਅ","ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ, ପଦ, ସମ୍ପ୍ରଦାୟ, ପର୍ଯ୍ୟାୟ |"
ਸਮਾਨਾਂਤਰ ਵੰਡ,ସମାନ୍ତରାଳ ବଣ୍ଟନ |
"ਮਿਆਰੀ, ਪ੍ਰਮਾਣਿਤ, ਝੰਡਾ (ਨੰਬਰ), ਮਿਆਰੀ","ମାନକ, ପ୍ରମାଣିତ, ପତାକା (ନଂ।), ମାନକ"
ਮਿਆਰੀ,ମାନକ
ਮਾਨਕੀਕਰਨ,ମାନକକରଣ
"ਤਾਰਾ, ਤਾਰਾ","ତାରା, ତାରା"
ਸਖਤ ਪ੍ਰਭਾਵ,ଦୃ effect ପ୍ରଭାବ
"ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਸਟਾਰਟਰ, ਵਿਸਫੋਟਕ","ଉତ୍ପାଦକ, ଷ୍ଟାର୍ଟର୍, ବିସ୍ଫୋରକ |"
statampier,ଷ୍ଟାଟମ୍ପାୟର୍ |
"ਸਥਿਤੀ, ਰਾਜ, ਰਾਜ","ପଦ, ରାଜ୍ୟ, ରାଜ୍ୟ"
ਬਿਆਨ,ଷ୍ଟେଟମେଣ୍ଟ
ਸਥਿਰ ਸਥਿਰ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਸ਼ੋਰ,ଷ୍ଟାଟିକ୍ ଷ୍ଟାଟିକ୍ ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଶବ୍ଦ |
ਸਥਿਰ,ସ୍ଥିର
"ਨਿਰੀਖਣ ਸਟੇਸ਼ਨ, ਸਟੇਸ਼ਨ, ਚੰਦਰਮਾ","ପର୍ଯ୍ୟବେକ୍ଷଣ ଷ୍ଟେସନ୍, ଷ୍ଟେସନ୍, ଚନ୍ଦ୍ର |"
ਪ੍ਰਗਤੀਸ਼ੀਲ,ପ୍ରଗତିଶୀଳ |
ਹੈਰਾਨ,ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇଗଲେ
ਸੁੰਨ ਹੋਣ ਦਾ ਪੜਾਅ,ଅସ୍ଥିରତା ପର୍ଯ୍ୟାୟ |
ਸਥਿਰ ਖੇਤਰ,ସ୍ଥିର କ୍ଷେତ୍ର |
ਪ੍ਰਗਤੀਸ਼ੀਲ ਕਣ,ପ୍ରଗତିଶୀଳ କଣିକା |
ਹੈਰਾਨ ਰਵੱਈਆ,ଚମତ୍କୃତ ମନୋଭାବ |
ਨਮੂਨਾ,ନମୁନା
ਅੰਕੜਾ,ପରିସଂଖ୍ୟାନ
ਅੰਕੜਾ ਭਾਰ,ପରିସଂଖ୍ୟାନ ଓଜନ
ਸਟੇਟਰ,ଷ୍ଟାଟର୍
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਨਿਰੰਤਰ, ਸਥਾਈ","ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |"
ਭਾਫ਼ ਭਾਫ਼,ବାଷ୍ପ ବାଷ୍ପ
ਭਾਫ਼ ਟਰਬਾਈਨ,ବାଷ୍ପ ଟର୍ବାଇନ |
ਸਟੀਲ,ଇସ୍ପାତ |
ਸਟੀਅਰਿੰਗ ਬਾਕਸ,ଷ୍ଟିଅରିଂ ବାକ୍ସ
ਤਾਰਾ,ନକ୍ଷତ୍ର
"ਕਦਮ, ਕਦਮ, ਕਦਮ, ਕਦਮ","ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍"
ਕਦਮ ਦਰ ਕਦਮ,ପର୍ଯାୟ କ୍ରମେ
ਕਦਮ ਫੰਕਸ਼ਨ,ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
ਸਟੈਰੇਡੀਅਨ,steradian
ਸਟੀਰੀਓਸਕੋਪਿਕ,ଷ୍ଟେରିଓସ୍କୋପିକ୍
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି |
ਅਟੈਚਮੈਂਟ ਟੱਕਰ,ସଂଲଗ୍ନ ଧକ୍କା |
"ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ","ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |"
"ਸਖ਼ਤ, ਸਖ਼ਤ, ਪੱਕਾ, ਪੱਕਾ","କଠିନ, କଠିନ, ଦୃ firm, ଦୃ firm |"
ਕਮਜ਼ੋਰੀ,ନମନୀୟତା
"ਬਿੰਦੀ, ਕਲੰਕ","ବିନ୍ଦୁ, କଳଙ୍କ |"
ਇਸ਼ਾਰਾ,ବିନ୍ଦୁ
"ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ), ਅਚੱਲ (ਵੀ.), ਅਚੱਲ ਦ੍ਰਿਸ਼","ଭବାକା, ଆସୋଟ୍ରା (ଏଡି।), ଅସ୍ଥାବର (V.), ଅସ୍ଥାବର ଦୃଶ୍ୟ |"
ਭੜਕਾਉਣ ਲਈ,ଉତ୍ତେଜିତ କରିବାକୁ
ਉਤੇਜਨਾ,ଉତ୍ସାହ
stirrer,ଉତ୍ତେଜକ
ਸਟੋਕ,ଷ୍ଟକ୍
"ਤੋੜ-ਘੜੀ, ਸਟਾਕ-ਘੜੀ","ବ୍ରେକ୍-ୱାଚ୍, ଷ୍ଟକ୍-ଘଣ୍ଟା |"
ਇੰਸੂਲੇਟਡ,ଇନସୁଲେଟ୍
"ਸੀਮਾ, ਰੋਕੋ","ସୀମିତ, ବନ୍ଦ କର |"
ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ,ସମ୍ଭାବନା ବନ୍ଦ କରିବା |
"ਜੇਬੀ ਬਰੇਕ ਵਾਚ, ਸਟਾਪ ਵਾਚ","jb ବ୍ରେକ୍ ୱାଚ୍, ଘଣ୍ଟା ବନ୍ଦ କର |"
"ਸਟੋਰੇਜ, ਸਟੋਰੇਜ","ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ"
ਚੁੱਲ੍ਹਾ,ଚୁଲି |
"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ","ସିଧା, ସିଧା, ସରଳ |"
"ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਅੰਤਰ, ਫਿਲਟਰਿੰਗ (ਵਰ.)","ବଣ୍ଟନ, ଟେନସନ, ବିଭ୍ରାଟ, ଭିନ୍ନତା, ପାର୍ଥକ୍ୟ, ଫିଲ୍ଟର (ver।)"
ਵਿਗਾੜਨਾ,ବିକୃତ
sphygmomanometer,sphygmomanometer
"ਸਟ੍ਰੈਟੋਸਫੀਅਰ, 2 ਸਟ੍ਰੈਟੋਸਫੀਅਰ","ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ୨ ଷ୍ଟ୍ରାଟୋସଫିସର୍ |"
ਅਣਚਾਹੇ,ଅବାଞ୍ଛିତ |
"ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ","ବଜ୍ରପାତ, ବଜ୍ରପାତ"
"ਨਦੀ, ਨਦੀ, ਡਰੇਨ","ନଦୀ, stream ରଣା, ଡ୍ରେନ୍ |"
"ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ","percolation, stream run, effluent |"
ਕਤਾਰਬੱਧ,ଧାଡିରେ |
