Tamil,Malayalam
அளவு கணக்கீடு,അളവ് കണക്കുകൂട്ടൽ
அளவு ரேடார் அவதானிப்புகள்,ക്വാണ്ടിറ്റേറ്റീവ് റഡാർ നിരീക്ഷണങ്ങൾ
"அளவு, அளவு, அளவு","അളവ്, അളവ്, തുക"
அளவு தள்ளுபடி,അളവ് കിഴിവ്
தொகுதி நெகிழ்ச்சி,വോളിയം ഇലാസ്തികത
அளவிடப்பட்ட மூலக்கூறு,അളവ് തന്മാത്ര
அளவிடப்பட்ட சுழற்சி,അളവ് ഭ്രമണം
அளவீடு பிழை,അളവ് പിശക്
அளவு அளவி,ക്വാണ്ടിമീറ്റർ
குவாண்டம்,ക്വാണ്ടം
குவாண்டம் உறிஞ்சுதல்,ക്വാണ്ടം ആഗിരണം
குவாண்டம் கட்டுப்பாடு,ക്വാണ്ടം നിയന്ത്രണം
குவாண்டம் கால்குலேட்டர்,ക്വാണ്ടം കാൽക്കുലേറ്റർ
குவாண்டம் குறைத்தல்,ക്വാണ്ടം മിനിമൈസേഷൻ
குவாண்டம் டிடெக்டர்,ക്വാണ്ടം ഡിറ്റക്ടർ
குவாண்டம் செயல்திறன்,ക്വാണ്ടം കാര്യക്ഷമത
குவாண்டம் மின் இயக்கவியல்,ക്വാണ്ടം ഇലക്ട്രോഡൈനാമിക്സ്
குவாண்டம் புலம்,ക്വാണ്ടം ഫീൽഡ്
"குவாண்டம் செயல்பாடு, குவாண்டம் செயல்பாடு","ക്വാണ്ടം ഫംഗ്ഷൻ, ക്വാണ്ടം ഫംഗ്ഷൻ"
குவாண்டம் ஈர்ப்பு,ക്വാണ്ടം ഗുരുത്വാകർഷണം
குவாண்டம் கருதுகோள்,ക്വാണ്ടം സിദ്ധാന്തം
குவாண்டம் குறியீடு,ക്വാണ്ടം സൂചിക
குவாண்டம் ஜம்ப்,ക്വാണ്ടം ജമ്പ്
குவாண்டம் சட்டம்,ക്വാണ്ടം നിയമം
குவாண்டம் நிலை,ക്വാണ്ടം ലെവൽ
குவாண்டம் திரவம்,ക്വാണ്ടം ദ്രാവകം
குவாண்டம் இயக்கவியல் அனலாக்,ക്വാണ്ടം മെക്കാനിക്സ് അനലോഗ്
குவாண்டம் இயந்திர விளைவு,ക്വാണ്ടം മെക്കാനിക്കൽ പ്രഭാവം
குவாண்டம் மெக்கானிக்கல் ஆஸிலேட்டர்,ക്വാണ്ടം മെക്കാനിക്കൽ ഓസിലേറ്റർ
குவாண்டம் இயக்கவியல் கோட்பாடு,ക്വാണ്ടം മെക്കാനിക്സ് സിദ്ധാന്തം
குவாண்டம் இயக்கவியல்,ക്വാണ്ടം മെക്കാനിക്സ്
குவாண்டம் எண்,ക്വാണ്ടം നമ്പർ
கர்மா குவாண்டம்,കർമ്മ ക്വാണ്ടം
குவாண்டம் ஒளியியல்,ക്വാണ്ടം ഒപ്റ്റിക്സ്
குவாண்டம் குழப்பக் கோட்பாடு,ക്വാണ്ടം പെർടർബേഷൻ സിദ്ധാന്തം
குவாண்டம் நிகழ்வு,ക്വാണ്ടം പ്രതിഭാസം
குவாண்டம் இயற்பியல்,ക്വാണ്ടം ഫിസിക്സ്
குவாண்டம் கோட்பாடு,ക്വാണ്ടം സിദ്ധാന്തം
குவாண்டம் பிரதிபலிப்பு,ക്വാണ്ടം പ്രതിഫലനം
குவாண்டம் விரட்டும் சக்தி,ക്വാണ്ടം വികർഷണ ശക്തി
குவாண்டம் நிலை,ക്വാണ്ടം അവസ്ഥ
குவாண்டம் புள்ளிவிவரங்கள்,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
குவாண்டம் ஒழுங்கு,ക്വാണ്ടം ക്രമം
குவாண்டம் கோட்பாடு,ക്വാണ്ടം സിദ്ധാന്തം
ஒளியின் குவாண்டம் கோட்பாடு,പ്രകാശത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
குறிப்பிட்ட வெப்பத்தின் குவாண்டம் கோட்பாடு,പ്രത്യേക താപത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
ஸ்பெக்ட்ரம்களின் குவாண்டம் கோட்பாடு,സ്പെക്ട്രത്തിന്റെ ക്വാണ്ടം സിദ്ധാന്തം
குவாண்டம் அலை சமன்பாடு,ക്വാണ്ടം തരംഗ സമവാക്യം
குவாண்டம் எடை,ക്വാണ്ടം ഭാരം
அளவு ஆதாயம்,അളവ് നേട്ടം
குவாண்டம் இயந்திர புலக் கோட்பாடு,ക്വാണ്ടം മെക്കാനിക്കൽ ഫീൽഡ് സിദ്ധാന്തം
குவார்க்,ക്വാർക്ക്
கவார்ட்,കവാർട്ട്
"கால், கால், கால்","പാദം, പാദം, പാദം"
"quadrant cycle, quadrant cycle","ചതുര് ചക്രം, ചതുര് ചക്രം"
கால் நாள்,കാൽ ദിവസം
நாற்கர அலைக் கோடு,ക്വാഡ്രന്റ് തരംഗരേഖ
நாற்கர அலை தட்டு நாற்கர அலை தட்டு,ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ് ക്വാഡ്രന്റ് വേവ് പ്ലേറ്റ്
நாற்கர அலை நிறை,ക്വാഡ്രന്റ് വേവ് മാസ്
நாற்கர அலை மூடல்,ക്വാഡ്രന്റ് വേവ് ക്ലോസിംഗ്
நாற்கர அலை மின்மாற்றி,ക്വാഡ്രന്റ് വേവ് ട്രാൻസ്ഫോർമർ
நாற்கர அலை ஆண்டெனா,ക്വാഡ്രാങ്കിൾ വേവ് ആന്റിന
குவாட்ரண்ட் வேவ் அட்டென்யூட்டர்,ക്വാഡ്രന്റ് വേവ് അറ്റൻവേറ്റർ
நாலாந்தர,ചതുർഭുജം
"படிகம், குவார்ட்ஸ்","ക്രിസ്റ്റൽ, ക്വാർട്സ്"
"ரைன்ஸ்டோன் படிகம், குவார்ட்ஸ்-படிகம்","rhinestone ക്രിസ്റ്റൽ, ക്വാർട്സ്-ക്രിസ്റ്റൽ"
ரைன்ஸ்டோன்-கிரிஸ்டல் வாட்ச்,rhinestone-ക്രിസ്റ്റൽ വാച്ച്
படிக மின்முனை,ക്രിസ്റ്റൽ ഇലക്ട്രോഡ്
ரைன்ஸ்டோன் கிடைமட்ட காந்தமானி,Rhinestone ഹൊറിസോണ്ടൽ മാഗ്നെറ്റോമീറ്റർ
"படிக ஆஸிலேட்டர், குவார்ட்ஸ் ஆஸிலேட்டர்","ക്രിസ്റ്റൽ ഓസിലേറ്റർ, ക്വാർട്സ് ഓസിലേറ്റർ"
"படிக நிறமாலை, குவார்ட்ஸ் ஸ்பெக்ட்ரோகிராஃப்","ക്രിസ്റ്റൽ സ്പെക്ട്രോഗ്രാഫ്, ക്വാർട്സ് സ്പെക്ട്രോഗ്രാഫ്"
ரைன்ஸ்டோன் படலம்,rhinestone ഫോയിൽ
ரைன்ஸ்டோன் ஜன்னல்,rhinestone വിൻഡോ
ரைன்ஸ்டோன் குழாய் வெப்பமானி,rhinestone ഹോസ് തെർമോമീറ്റർ
மின்சார கல்ப் இறக்க,വൈദ്യുത കൽപ്പ് മരിക്കുക
அணு சுழற்சி,ആറ്റോമിക് സൈക്കിൾ
அணு சுழற்சி,ആറ്റോമിക് സൈക്കിൾ
பொதுவாக நிலை,സാധാരണയായി അവസ്ഥ
மீள் சக்தி,ഇലാസ്റ്റിക് ശക്തി
மீள் அலை,ഇലാസ്റ്റിക് തരംഗം
பிளவு சுழற்சி,വിഘടന ചക്രം
இலவச-தொகுதி எலக்ட்ரான் கோட்பாடு,സ്വതന്ത്ര-വോളിയം ഇലക്ട്രോൺ സിദ്ധാന്തം
இலவச தேர்வு அயனி நிலை,സ്വതന്ത്ര തിരഞ്ഞെടുപ്പ് അയോണിക് അവസ്ഥ
மெய்நிகர் அறிவுறுத்தல்,വെർച്വൽ നിർദ്ദേശം
பிரதிபலிப்பு கண்ணாடி,പ്രതിഫലന കണ്ണാടി
நிரந்தர சுற்று,സ്ഥിരമായ സർക്യൂട്ട്
நிலையான படம்,സ്റ്റാറ്റിക് ചിത്രം
நிலையான அதிர்வெண்,സ്റ്റാറ്റിക് ഫ്രീക്വൻസി
நிலையான பிரச்சனை,സ്റ്റാറ്റിക് പ്രശ്നം
நிலையான செயல்முறை,സ്റ്റാറ്റിക് പ്രക്രിയ
நிலையான இடம்,സ്റ്റാറ്റിക് സ്പേസ്
நிலையான சுழற்சி,നിശ്ചിത ചക്രം
நிலையான முன்,സ്റ്റേഷണറി ഫ്രണ്ട്
நிலையான நிலை,സ്ഥിരതയുള്ള അവസ്ഥ
நிலையான மின்னோட்ட சுற்று,സ്ഥിരമായ നിലവിലെ സർക്യൂട്ട്
நிரந்தர விமானம்,സ്ഥിരം വിമാനം
நிரந்தர நிலை,സ്ഥിരമായ അവസ്ഥ
வெப்ப இயக்கவியல் அளவு,തെർമോഡൈനാമിക് അളവ്
குறுக்கு பரிமாற்றம்,തിരശ്ചീന പ്രക്ഷേപണം
சீரான தீர்மானம்,യൂണിഫോം റെസല്യൂഷൻ
ஒரே மாதிரியான பகுதி,ഏകതാനമായ പ്രദേശം
அடுத்தடுத்து,പിന്തുടർച്ച
கட்டற்ற சுற்று கடத்தி எலக்ட்ரான்,ഫ്രീ-സർക്യൂട്ട് കണ്ടക്ടർ ഇലക്ട്രോൺ
நான்கு மடங்கு,നാലിരട്ടി
அணைக்க,കെടുത്താൻ
தணித்தல் கடினப்படுத்துதல்,കെടുത്തൽ കാഠിന്യം
மயக்கமருந்து கதிர்வீச்சு,സെഡേറ്റീവ് റേഡിയേഷൻ
மயக்க மின்னழுத்தம்,സെഡേറ്റീവ് വോൾട്ടേജ്
ஷ்மித் பளபளக்கிறது,shmit തീപ്പൊരി
ஷ்மிட் ஸ்பார்க்கிங் இடைவெளி,ഷ്മിറ്റ് സ്പാർക്കിംഗ് ഇടവേള
மயக்க மருந்து,മയക്കമരുന്ന്
மயக்கமூட்டும் மூலக்கூறு,മയക്കുന്ന തന്മാത്ര
"அணைக்க, தணி","കെടുത്തുക, കെടുത്തുക"
மயக்க மருந்து சுற்று,സെഡേറ്റീവ് സർക്യൂട്ട്
தணிக்கும் குறுக்கு வெட்டு,കെടുത്തൽ ക്രോസ് കട്ട്
விரைவான கண்காணிப்பு dat,പെട്ടെന്നുള്ള നിരീക്ഷണം
வேகமானவர்,സ്പീഡ്സ്റ്റർ
விரைவான முறிவு உருகி,പെട്ടെന്നുള്ള ബ്രേക്ക് ഫ്യൂസ്
விரைவான முறிவு சுவிட்ச்,പെട്ടെന്നുള്ള ബ്രേക്ക് സ്വിച്ച്
விரைவான இணைப்பு சுவிட்ச்,ദ്രുത-കണക്ഷൻ സ്വിച്ച്
அமைதியான,നിശബ്ദം
அமைதியான கேரியர்,നിശബ്ദ കാരിയർ
அமைதியான கேரியர் பண்பேற்றம்,നിശബ്ദ കാരിയർ മോഡുലേഷൻ
அமைதியான பாதரச நேர்மின்வாய்,ശാന്തമായ മെർക്കുറി ആനോഡ്
குளிர் நீவ்,തണുത്ത നീവ്
"அமைதி நேரம், அமைதி நேரம்","സമാധാന സമയം, സമാധാന സമയം"
அமைதியான புள்ளி,ശാന്തമായ പോയിന്റ്
குளிர்ந்த சூரிய ஒளி,തണുത്ത സൗരജ്വാല
அமைதியான த்ரோட்டில் பெருக்கி,ശാന്തമായ ത്രോട്ടിൽ ആംപ്ലിഫയർ
அமைதியான ரேடியோ உமிழ்வுகள்,നിശബ്ദ റേഡിയോ ഉദ്വമനം
அமைதியான முறை,നിശ്ശബ്ദമായ മോഡ്
அமைதியாக இருங்கள்,ശാന്തമാകുക
அமைதியான நாள்,ശാന്തമായ ദിവസം
நிலையற்ற சூரிய ராப் (சூரிய),സ്ഥിരതയില്ലാത്ത സൺ റബ് (സോളാർ)
திருட்டு அமைப்பு,രഹസ്യ സംവിധാനം
குவிண்டால்,ക്വിന്റൽ
ஐந்தெழுத்து,ക്വിന്ററ്റ്
"ஆர்-டிஸ்ப்ளே, ஆர்-வியூவர்","ആർ-ഡിസ്‌പ്ലേ, ആർ-വ്യൂവർ"
ஆர்-மேசன்,ആർ-മേസൺ
"R-கிளை, நேர்மறை கிளை","ആർ-ബ്രാഞ്ച്, പോസിറ്റീവ് ബ്രാഞ്ച്"
ஆர்-ப்ரோலாப்ஸ்,ആർ-പ്രൊലാപ്സ്
ஆர்-டிஸ்ப்ளே,ആർ-ഡിസ്പ്ലേ
அதை ஓட்டு,പ്രവർത്തിപ്പിക്കൂ
R-மதிப்பு,R-മൂല്യം
ஆர்சி-ஆஸிலேட்டர்,ആർസി-ഓസിലേറ്റർ
RF பெருக்கி,RF ആംപ്ലിഫയർ
rmsrao,rmsrao
ரா-ஷாலோம்,രാ-ശാലോം
"முயல், விண்கலம்","മുയൽ, ഷട്ടിൽ"
ஓடுபாதை,റൺവേ
"பல் கம்பி, ரேக் பினியன்","ദന്ത വടി, റാക്ക് പിനിയൻ"
ரீகான் (ரேடார் பெக்கான்),റീകോൺ (റഡാർ ബീക്കൺ)
சிவப்பு,ചുവപ്പ്
ரேடார்,റഡാർ
ரேடார் அல்டிமெட்ரி,റഡാർ ആൾട്ടിമെട്രി
ரேடார் வானியல்,റഡാർ ജ്യോതിശാസ്ത്രം
ரேடார் பலூன்,റഡാർ ബലൂൺ
"ரீகான், ரேடார் பெக்கான்","റീകോൺ, റഡാർ ബീക്കൺ"
ரேடார் பிளிப்,റഡാർ ബ്ലിപ്പ്
ரேடார் கேமரா,റഡാർ ക്യാമറ
ரேடாரின் கீழ்,റഡാറിന് കീഴിൽ
ரேடார் விளக்கப்படம்,റഡാർ ചാർട്ട്
ரேடார் டிஷ்,റഡാർ വിഭവം
ரேடார் காட்சி அறை,റഡാർ ഡിസ്പ്ലേ റൂം
ரேடார் எதிரொலி,റഡാർ പ്രതിധ്വനി
ரேடார் சமன்பாடு,റഡാർ സമവാക്യം
ரேடார் இடம்,റഡാർ സ്ഥാനം
ரேடார் அதிர்வெண் பட்டை,റഡാർ ഫ്രീക്വൻസി ബാൻഡ്
சோதனை பீரங்கி கட்டுப்பாடு,റെയ്ഡ് പീരങ്കി നിയന്ത്രണം
ரேடார் வெப்பமூட்டும்,റഡാർ ചൂടാക്കൽ
ரேடார் தன்மை,റഡാർ സ്വഭാവം
ரேடார் காட்சி அறை,റഡാർ ഡിസ്പ്ലേ റൂം
ரேடார் காந்தம்,റഡാർ മാഗ്നെട്രോൺ
ரேடார் வானிலையியல்,റഡാർ കാലാവസ്ഥാ ശാസ്ത്രം
"ரேடார் மொசைக், ரேடார் படங்கள்","റഡാർ മൊസൈക്ക്, റഡാർ ഇമേജറി"
ரேடார் செயல்பாடு,റഡാർ പ്രവർത്തനം
ரேடார் இயக்க உதவியாளர்,റഡാർ ഓപ്പറേറ്റിംഗ് അസിസ്റ്റന്റ്
ரேடார் இயக்குபவர்,റഡാർ ഓപ്പറേറ്റർ
ரேடார் செயல்திறன் குணகம்,റഡാർ പ്രകടന ഗുണകം
ரேடார் ப்ரிஸம்,റഡാർ പ്രിസം
ரேடார் பிரச்சனை,റഡാർ പ്രശ്നം
ரேடார் துடிப்பு,റഡാർ പൾസ്
ரேடார் பிரதிபலிப்பு,റഡാർ പ്രതിഫലനം
ரேடார் ஸ்கேனிங்,റഡാർ സ്കാനിംഗ്
ரேடார் பார்வையாளர்,റഡാർ വ്യൂവർ
ரேடார் திரை,റഡാർ സ്ക്രീൻ
ரேடார் கண்காணிப்பு,റഡാർ നിരീക്ഷണം
ரேடார் பலூன்,റഡാർ ബലൂൺ
கதிரியக்க அளவீடு,റേഡിയോ ആക്ടിവിറ്റി അളക്കൽ
கதிரியக்க கதிரியக்க மீட்டர்,റേഡിയോ ആക്ടിവിറ്റി മീറ്റർ
அரியா,ഏരിയ
ரேடியல் முடுக்கம்,റേഡിയൽ ആക്സിലറേഷൻ
சாய்வு,ചരിഞ്ഞത്
ஆரம் தூரம்,ആരം ദൂരം
ஆரம் டாப்ளர் விளைவு,ആരം ഡോപ്ലർ പ്രഭാവം
ஆரம் தவறு,ആരം തെറ്റ്
ஆரம் கவனம்,ആരം ഫോക്കസ്
ஆர விசை,റേഡിയൽ ഫോഴ്സ്
ரேடியல் அழுத்தம் சாய்வு,റേഡിയൽ മർദ്ദം ഗ്രേഡിയന്റ്
ஆரம் நேர அடிப்படை,ആരം സമയ അടിസ്ഥാനം
ரேடியல் அலை சமன்பாடு,റേഡിയൽ വേവ് സമവാക്യം
ரேடியன் அதிர்வெண் (கோண அதிர்வெண்),റേഡിയൻ ഫ്രീക്വൻസി (കോണീയ ആവൃത്തി)
கதிர்வீச்சு,വികിരണം
"கதிர்வீச்சு, கதிர்வீச்சு","വികിരണം, വികിരണം"
கதிர்வீச்சு அடர்த்தி,റേഡിയേഷൻ സാന്ദ്രത
கதிர்வீச்சு ஆற்றல்,റേഡിയേഷൻ ഊർജ്ജം
கதிர்வீச்சு ஓட்டம்,റേഡിയേഷൻ ഫ്ലക്സ്
"கதிர்வீச்சு ஃப்ளக்ஸ் அடர்த்தி, கதிர்வீச்சு ஃப்ளக்ஸ் அடர்த்தி","റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത, റേഡിയേഷൻ ഫ്ലക്സ് സാന്ദ്രത"
கதிர்வீச்சு வெப்பம்,റേഡിയേഷൻ ചൂട്
கதிர்வீச்சு வெப்பமாக்கல்,റേഡിയേഷൻ ചൂടാക്കൽ
கதிர்வீச்சு தீவிரம்,റേഡിയേഷൻ തീവ്രത
கதிர்வீச்சு பொருள்,റേഡിയേഷൻ മെറ്റീരിയൽ
கதிர்வீச்சு சக்தி,റേഡിയേഷൻ ശക്തി
"கதிர், கதிர்","പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക"
"கதிர், கதிர்","പ്രസരിപ്പിക്കുക, പ്രസരിപ്പിക്കുക"
கதிர்வீச்சு பகுதி,റേഡിയേഷൻ ഏരിയ
கதிர்வீச்சு சக்தி,റേഡിയേഷൻ ശക്തി
கதிர்வீச்சு,വികിരണം
கதிர்வீச்சு அணு,പ്രസരിക്കുന്ന ആറ്റം
கதிர்வீச்சு இருமுனை,പ്രസരിക്കുന്ന ദ്വിധ്രുവം
கதிர்வீச்சு உறுப்பு,റേഡിയേഷൻ ഘടകം
ரேடியல் கோடு,റേഡിയൽ ലൈൻ
கதிர்வீச்சு திறன்,റേഡിയേഷൻ സാധ്യത
கதிர்வீச்சு,വികിരണം
கதிர்வீச்சு விபத்து,റേഡിയേഷൻ അപകടം
"கதிர்வீச்சு அனீலிங், கதிர்வீச்சு அனீலிங்","റേഡിയേഷൻ അനീലിംഗ്, റേഡിയേഷൻ അനീലിംഗ്"
கதிர்வீச்சு சமநிலை,റേഡിയേഷൻ ബാലൻസ്
கதிர்வீச்சு மாறிலி,റേഡിയേഷൻ സ്ഥിരാങ്കം
கதிர்வீச்சு கால்குலேட்டர்,റേഡിയേഷൻ കാൽക്കുലേറ്റർ
கதிர்வீச்சு சேதம்,റേഡിയേഷൻ കേടുപാടുകൾ
கதிரியக்க தணிப்பு,റേഡിയേഷൻ ഡാംപിംഗ്
கதிர்வீச்சு கண்டறிதல்,റേഡിയേഷൻ കണ്ടെത്തൽ
கதிர்வீச்சு கண்டறியும் கருவி,റേഡിയേഷൻ ഡിറ്റക്ടർ
கதிர்வீச்சு விளைவு,റേഡിയേഷൻ പ്രഭാവം
கதிர்வீச்சு உபகரணங்கள்,റേഡിയേഷൻ ഉപകരണങ്ങൾ
கதிர்வீச்சு புலம்,റേഡിയേഷൻ ഫീൽഡ്
சுதந்திர வானம்,സ്വതന്ത്ര ആകാശം
கதிர்வீச்சு மின்தடை,റേഡിയേഷൻ പ്രതിരോധം
கதிர்வீச்சு தீவிரம்,റേഡിയേഷൻ തീവ്രത
அயனியாக்கும் கதிர்வீச்சு,അയോണൈസിംഗ് റേഡിയേഷൻ
கதிர்வீச்சு சட்டம்,റേഡിയേഷൻ നിയമം
கதிர்வீச்சு நீளம்,റേഡിയേഷൻ ദൈർഘ്യം
குறைந்தபட்ச கதிர்வீச்சு வெப்பநிலை,കുറഞ്ഞ റേഡിയേഷൻ താപനില
கதிர்வீச்சு மானிட்டர்,റേഡിയേഷൻ മോണിറ്റർ
கதிர்வீச்சு அழுத்தம்,റേഡിയേഷൻ മർദ്ദം
கதிர்வீச்சு செயல்முறை,റേഡിയേഷൻ പ്രക്രിയ
கதிர்வீச்சு பாதுகாப்பு,റേഡിയേഷൻ സംരക്ഷണം
கதிர்வீச்சு வெப்பமானி,റേഡിയേഷൻ തെർമോമീറ്റർ
கதிர்வீச்சு தெர்மோமெட்ரி,റേഡിയേഷൻ തെർമോമെട്രി
கதிர்வீச்சு பதில்,റേഡിയേഷൻ പ്രതികരണം
கதிர்வீச்சு எதிர்ப்பு,റേഡിയേഷൻ പ്രതിരോധം
கதிர்வீச்சு உணர்திறன்,റേഡിയേഷൻ സെൻസിറ്റിവിറ്റി
கதிர்வீச்சு நோய்,റേഡിയേഷൻ രോഗം
"கதிர்வீச்சு மென்மையாக்கம், கதிர்வீச்சு மென்மையாக்கம்","റേഡിയേഷൻ മയപ്പെടുത്തൽ, റേഡിയേഷൻ മൃദുവാക്കൽ"
கதிர்வீச்சு ஆய்வு,റേഡിയേഷൻ സർവേ
கதிர்வீச்சு வெப்பம்,റേഡിയേഷൻ ചൂട്
கதிர்வீச்சு சிகிச்சை,റേഡിയേഷൻ തെറാപ്പി
கதிர்வீச்சு தெர்மோஎலக்ட்ரிக் ஜோடி,റേഡിയേഷൻ തെർമോഇലക്ട്രിക് ദമ്പതികൾ
கதிர்வீச்சு வெப்பமானி,റേഡിയേഷൻ തെർമോമീറ്റർ
"கதிர்வீச்சு பொறி, கதிர்வீச்சு வளையம்","റേഡിയേഷൻ ട്രാപ്പ്, റേഡിയേഷൻ ലൂപ്പ്"
"துகள் விரிவாக்கம், கதிர்வீச்சு விரிவாக்கம்","കണിക വികാസം, വികിരണ വികാസം"
கதிரியக்க தொற்று,റേഡിയോ ആക്ടീവ് അണുബാധ
கதிர்வீச்சு அல்லாத தொற்று நிகழ்தகவு,നോൺ-റേഡിയേറ്റീവ് അണുബാധ സാധ്യത
கதிர்வீச்சு,വികിരണം
கதிர்வீச்சு பிடிப்பு,റേഡിയേഷൻ പിടിച്ചെടുക്കൽ
கதிர்வீச்சு தாக்கம்,റേഡിയേഷൻ ആഘാതം
கதிர்வீச்சு மாற்றம்,റേഡിയേഷൻ പരിഷ്ക്കരണം
கதிரியக்கச் சிதைவு,റേഡിയോ ആക്ടീവ് ക്ഷയം
கதிர்வீச்சு ஆற்றல் இழப்பு,ഊർജ്ജത്തിന്റെ വികിരണ നഷ്ടം
கதிரியக்க சமநிலை,വികിരണ ബാലൻസ്
கதிர்வீச்சு சாய்வு,റേഡിയേഷൻ ഗ്രേഡിയന്റ്
கதிரியக்க மறுசீரமைப்பு,വികിരണ പുനഃസംയോജനം
கதிர்வீச்சு பரிமாற்றம்,വികിരണ കൈമാറ്റം
கதிர்வீச்சு தொற்று,റേഡിയേഷൻ അണുബാധ
கதிர்வீச்சு திறன்,റേഡിയേഷൻ സാധ്യത
"ரேடியேட்டர், ரேடியேட்டர்","റേഡിയേറ്റർ, റേഡിയേറ്റർ"
ரேடியேட்டர் படலம்,റേഡിയേറ്റർ ഫോയിൽ
பகுத்தறிவற்ற சமன்பாடு,യുക്തിരഹിതമായ സമവാക്യം
தீவிர பாலிமரைசேஷன்,റാഡിക്കൽ പോളിമറൈസേഷൻ
கதிர்வீச்சு பாதுகாப்பு,റേഡിയേഷൻ പ്രിസർവേറ്റീവ്
"ரேடியோ (இல்லை, ), ரேடியோ (V, ), கதிரியக்கம், பிளவு, கதிரியக்கம்","റേഡിയോ (No, ), റേഡിയോ (V, ), റേഡിയോ ആക്ടീവ്, വിള്ളൽ, വികിരണം"
ரேடியோ ஒலி வரம்பு,റേഡിയോ അക്കോസ്റ്റിക് ശ്രേണി
ரேடியோ ஒலியியல்,റേഡിയോ അക്കോസ്റ്റിക്സ്
ரேடியோ அல்டிமீட்டர்,റേഡിയോ ആൾട്ടിമീറ്റർ
வானொலி அமெச்சூர்,റേഡിയോ അമച്വർ
வானொலி வானியல்,റേഡിയോ ജ്യോതിശാസ്ത്രം
கதிரியக்க படம்,റേഡിയോ ആക്ടീവ് ചിത്രം
ரேடியோ தன்னியக்க இணைப்பான்,റേഡിയോ ഓട്ടോപൈലറ്റ് കപ്ലർ
ரேடியோ பலூன்,റേഡിയോ ബലൂൺ
ரேடியோ கற்றை,റേഡിയോ ബീം
ரேடியோ Decman,റേഡിയോ ഡെക്മാൻ
ரேடியோ டெக்மேன் அறக்கட்டளை,റേഡിയോ ഡെക്മാൻ ഫൗണ്ടേഷൻ
வானொலி ஒலிபரப்பு,റേഡിയോ പ്രക്ഷേപണം
ரேடியோ கலப்பை,റേഡിയോ കലപ്പ
ரேடியோ காலவரிசை,റേഡിയോ കാലഗണന
ரேடியோ பற்றாக்குறை,റേഡിയോ അഭാവം
ரேடியோ டாப்ளர்,റേഡിയോ ഡോപ്ലർ
வானொலி-எதிரொலி-கவனிப்பு,റേഡിയോ-എക്കോ നിരീക്ഷണം
கதிரியக்க உறுப்பு,റേഡിയോ ആക്ടീവ് മൂലകം
ரேடியோ அம்ச விளக்கப்படம்,റേഡിയോ ഫീച്ചർ ചാർട്ട്
ரேடியோ அலைவரிசை,റേഡിയോ ഫ്രീക്വൻസി
ரேடியோ புலத்தின் தீவிரம்,റേഡിയോ ഫീൽഡ് തീവ്രത
வானொலி இடம்,റേഡിയോ സ്ഥാനം
ரேடியோ அலைவரிசை,റേഡിയോ ഫ്രീക്വൻസി
ரேடியோ அலைவரிசை அலைவரிசை அகலம்,റേഡിയോ ഫ്രീക്വൻസി ബാൻഡ് വീതി
ரேடியோ அலைவரிசை பாலம்,റേഡിയോ ഫ്രീക്വൻസി പാലം
ரேடியோ அலைவரிசை ஸ்ட்ரீம்,റേഡിയോ ഫ്രീക്വൻസി സ്ട്രീം
ரேடியோ அலைவரிசை சக்தி,റേഡിയോ ഫ്രീക്വൻസി പവർ
ரேடியோ அதிர்வெண் வெப்பம்,റേഡിയോ ഫ്രീക്വൻസി ചൂട്
"ரேடியோ-அதிர்வெண் ஸ்பெக்ட்ரோமீட்டர், ரேடியோ-அதிர்வெண் நிறமாலை","റേഡിയോ ഫ്രീക്വൻസി സ്പെക്ട്രോമീറ്റർ, റേഡിയോ ഫ്രീക്വൻസി സ്പെക്ട്രോമീറ്റർ"
ரேடியோ-அதிர்வெண் ஸ்பெக்ட்ரோஸ்கோபி (அணு காந்த அதிர்வு ஸ்பெக்ட்ரோஸ்கோபி),റേഡിയോ-ഫ്രീക്വൻസി സ്പെക്ട്രോസ്കോപ്പി (ന്യൂക്ലിയർ മാഗ്നറ്റിക് റെസൊണൻസ് സ്പെക്ട്രോസ്കോപ്പി)
ரேடியோ அலைவரிசை ஸ்பெக்ட்ரம்,റേഡിയോ ഫ്രീക്വൻസി സ്പെക്ട്രം
ரேடியோ அலைவரிசை ஸ்க்விட்,റേഡിയോ ഫ്രീക്വൻസി സ്ക്വിഡ്
ரேடியோ அலைவரிசை டிரான்ஸ்மிட்டர்,റേഡിയോ ഫ്രീക്വൻസി ട്രാൻസ്മിറ്റർ
ரேடியோ அலைவரிசை ஆஸிலேட்டர்,റേഡിയോ ഫ്രീക്വൻസി ഓസിലേറ്റർ
ரேடியோ அலைவரிசை வெல்டிங்,റേഡിയോ ഫ്രീക്വൻസി വെൽഡിംഗ്
வானொலி அடிவானம்,റേഡിയോ ചക്രവാളം
ரேடியோ குறுக்கீடு மீட்டர்,റേഡിയോ ഇടപെടൽ മീറ്റർ
