Marathi,Kannada
टेरोपस,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯವನು
पॅटेरिगोपालाटीन गॅंग्लियन,ಪಟೈಗೋಪಾಲಟೈನ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
Ptyalin,ಪಟಲಿನ
यौवन,ಪ್ರೌಢವಸ್ಥೆ
जबिक हाडे,ಮೂಳೆಯ ಮೂಳೆ
पबिस,ಪತಂಗ
पुकिनिया,ಕಸಚೂರಿ
पफबॉल,ಕಬ್ಬಿಣ
पग गुण,ಪಗ್ ಗುರುತುಗಳು
मॉडेल पुल,ಎಳೆಯಿರಿ
फुफ्फुसीय धमनी,ಶ್ವಾಸಕೋಶದ ಶ್ವಾಸಕೋಶ
फुफ्फुसीय श्वसन,ಶ್ವಾಸಕೋಶದ ಉಸಿರಾಟ
पल्मोनरी सेमिलूनर वाल्व,ಶ್ವಾಸಕೋಶದ ಸೆಮಿಲುನಾರ್ ಕವಾಟ
फुफ्फुसीय झडप,ಶ್ವಾಸಕೋಶದ ಕವಾಟ
फुफ्फुसीय शिरा,ಶ್ವಾಸಕೋಶ
फुफ्फुसीय वायुवीजन,ಶ್ವಾಸಕೋಶದ ವಾತಾಯನ
नाडी,ನಾಡಿಮಿಡಿತ
नाडी,ನಾಡಿಮಿಡಿತ
पुलविनस,ಪಲ್ವಿನಸ್
पुनेट स्क्युर,ಪನ್ನೆಟ್ ಸ್ಕ್ಯೂರೆ
पुंती फिश,ಪಂಟಿ ಮೀನು
पुंटियस,ಒಂದು ಬಗೆಯ ಪಂಗಡ
विद्यार्थी,ಶಿಷ್ಯ
शुद्ध प्र,ಶುದ್ಧವಾದ
शुद्ध-प्रजनन,ಶುದ್ಧ ಸಂತಾನೋತ್ಪತ್ತಿ
शुद्ध संस्कृती,ಶುದ್ಧ ಸಂಸ್ಕೃತಿ
शुद्ध ओळ,ಶುದ್ಧ ರೇಖೆ
पुरीन,ಲೀನು
गेमेटची शुद्धता,ಗ್ಯಾಮೆಟ್‌ನ ಶುದ್ಧತೆ
पुरकीन्जे फायबर,ಒಂದು ಬಗೆಯ ನಾರುಬಟ್ಟೆ
पुसा स्नोबॉल,ತಾಣ ಸ್ನೋಬಾಲ್
पुस्ट्यूल,ಮೊಲಕಡೆ
पायलोरिक ट्यूबलर ग्रंथी,ಪೈಲೋರಿಕ್ ಕೊಳವೆಯಾಕಾರದ ಗ್ರಂಥಿ
पिरॅमिड,ಪಿರತ್ತು
बायोमासचा पिरॅमिड,ಜೀವರಾಶಿಗಳ ಪಿರಮಿಡ್
उर्जेचा पिरॅमिड,ಶಕ್ತಿಯ ಪಿರಮಿಡ್
संख्या पिरॅमिड,ಸಂಖ್ಯೆಯ ಪಿರಮಿಡ್
पिरॅमिडल सेल,ಪಿರದ ಕೋಶ
पायरिडॉक्सिन,ಪೃಷ್ಠದ
पायरीमिडीन,ಪಾಕ್ಟರನ
पायराइट,ಕಬ್ಬಿಣದ
पायरोलिसिस,ಕಣ್ಣು
पायरुवेट,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
पायरुवेट डिहायड्रोजनेस,ಪೈರುವಾಟ್ ಡಿಹೈಡ್ರೋಜಿನೇಸ್
पायरुवेट फॉस्फेट डिकिनेस,ಪೈರುವಾಟ್ ಫಾಸ್ಫೇಟ್ ಡಿಕಿನೇಸ್
पायथन,ಹೆಬ್ಬಾನ್
चतुष्पाद,ಒಂದು ಭಾಗ
गुणात्मक विश्लेषक वर्ण,ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣಾತ್ಮಕ ಪಾತ್ರ
गुणात्मक मॉर्फोलॉजिकल दृष्टीकोन,ಗುಣಾತ್ಮಕ ರೂಪವಿಜ್ಞಾನದ ವಿಧಾನ
विलग्नवास,ದಿಗ್ಬಂಧನ
अर्ध-फ्लुइड,ಅರೆಕಟ್ಟು
चतुर्थांश कालावधी,ಕ್ವಾಟರ್ನಿಯ ಅವಧಿ
चतुर्थांश,ಕದ್ದಲನ
क्युक्रस फ्लोरिबुंडा,ಕ್ವರ್ಕಸ್ ಫ್ಲೋರಿಬುಂಡ
क्युक्रस लॅनुगिनोज,ಕ್ವಿಕರ್ ಲಾನುಗಿನೋಸ್
क्युक्रस ल्युकोट्रिचोफोरा,ಕ್ವರ್ಕಸ್ ಲ್ಯುಕೋಟ್ರಿಚೋಫೊರಾ
क्युक्रस सेमीकार्पीफोलिया,ಕ್ವರ್ಕಸ್ ಸೆಮಿಕಾರ್ಪಿಫೋಲಿಯಾ
द्रुत उत्पन्न वैशिष्ट्य,ತ್ವರಿತ ಇಳುವರಿ ವೈಶಿಷ್ಟ್ಯ
शांतता,ತಟ್ಟುವಿಕೆ
शांत सेल,ಕ್ವಾಸ್ಸೆಂಟ್ ಕೋಶ
क्विनाईन,ಕ್ವಿನೈನ್
क्विसेन्ट स्टेज,ಕ್ವೇಷಿ
रेनिन एंजाइम,ರೆನಿನ್ ಕಿಣ್ವ
आर-पेशी,ಆರ್-ಕೋಶಗಳು
रेसिम,ರೇಸ್ಮೆ
रेसमोझ,ರೇಸಿಮೋಸ್
रेसमोझ प्रकार,ರೇಸ್‌ಮೋಸ್ ಪ್ರಕಾರ
रॅचिस,ರಾಚಿಸ್
रेडियल बोलले,ರೇಡಿಯಲ್ ಮಾತನಾಡಿದರು
रेडियल सममिती,ರೇಡಿಯಲ್ ಸಮ್ಮಿತಿ
तेजस्वी,ಪ್ರಕಾಶಮಾನವಾದ
रेडिएटा,ರೇಡಿಯಾಟಾ
रेडिएशन,ವಿಕಿರಣ
रेडिएशन डिटेक्टर,ವಿಕಿರಣ ಶೋಧಕ
रेडिएशन थेरपी,ವಿಕಿರಣ ಚಿಕಿತ್ಸೆ
रेडिकल,ವಾಗ್ದಾಳಿ
किरणोत्सर्गी समस्थानिक,ವಿಕಿರಣ ಐಸೊಟೋಪ್
रेडिओएक्टिव्ह न्यूक्लियस,ವಿಕಿರಣ ನ್ಯೂಕ್ಲಿಯಸ್
किरणोत्सर्गी प्रदूषण,ವಿಕಿರಣಶೀಲ ಮಾಲಿನ್ಯ
किरणोत्सर्गी स्त्रोत,ವಿಕಿರಣಶೀಲ ಮೂಲ
रेडिओएक्टिव्हिटी,ವಿಕಿರಣಶೀಲತೆ
रेडियोग्राफ,ರೇಡಿಯೋಗ್ರಾಫ್
रेडिओसोटोप,ರೇಡಿಯೋ ಐಸೋಟೋಪ್
रेडिओथेरपी,ರೇಡಿಯೋ ಚಿಕಿತ್ಸೆಯ
त्रिज्या,ತ್ರಿಜ್ಯ
रेडुला,ಹಾಳಗೆ
रामापिथकस,ರಮಪಿಥೆಕಸ್
यादृच्छिक जोडी,ಯಾದೃಚ್ om ಿಕ ಜೋಡಣೆ
यादृच्छिकपणे,ಯಾದೃಚ್lyಿಕವಾಗಿ
रानंकुलस एक्वाटिलिस,ರಾನನ್‌ಕುಲಸ್ ಅಕ್ವಾಟಿಲಿಸ್
राफे,ರಾಫೆ
राफाइड्स,ರಫೈಡ್ಸ್
दुर्मिळ,ಅಪರೂಪದ
रासबेरी,ರಾಸ್‌ಬೆರಿ
रॅटस,ಜಿಗಿ
रौवॉल्फिया व्होमिटोरिया,ರೌವೋಲ್ಫಿಯಾ ವೊಮಿಟೋರಿಯಾ
कच्चा माल,ಕಚ್ಚಾ ವಸ್ತು
रे आणि डिस्क फ्लोरेट,ರೇ ಮತ್ತು ಡಿಸ್ಕ್ ಫ್ಲೋರೆಟ್
रिअॅक्टंट,ಪ್ರತಿಕ್ರಿಯಾಕಾರಿಯ
प्रतिक्रिया केंद्र,ಪ್ರತಿಕ್ರಿಯೆ ಕೇಂದ್ರ
पुनर्प्राप्ती,ಪುನಃ ಸಾಗಣೆ
सेल प्राप्त,ಸ್ವೀಕರಿಸುವ ಕೋಶ
अलीकडील,ಇತ್ತೀಚಿನ
ग्रहण,ಮರುಪಾವತಿ
रिसेप्टर,ಗ್ರಾಹಕ
रिसेप्टर रेणू,ಗ್ರಾಹಕ ಅಣುವಿನ
रेसेसिव्ह le लेल,ಹಿಂಜರಿತದ ಆಲೀಲ್
रीसेसिव्ह एपिस्टेसिस,ಹಿಂಜರಿತದ ಪತ್ರಿಕೆ
रीसेसिव्ह जीन,ಹಿಂಜರಿಯುವ ಜೀನ್
रेसेसिव्ह प्राणघातक le लेल,ಹಿಂಜರಿತದ ಮಾರಕ ಆಲೀಲ್
रीसेसिव्ह युनिट फॅक्टर,ಹಿಂಜರಿತ ಘಟಕ ಅಂಶ
प्राप्तकर्ता सेल,ಸ್ವೀಕರಿಸುವವರ ಕೋಶ
परस्पर क्रॉस,ಪರಸ್ಪರ ಶಿಲುಬೆ
परस्पर लिप्यंतरण,ಪರಸ್ಪರ ಸ್ಥಳಾಂತರ
ओळख साइट,ಗುರುತಿಸುವಿಕೆ ಸೈಟ್
रिकॉम्बिनेंट,ಪುನಸ್ಸಂಯೋಜಕ
रिकॉम्बिनेंट डी.एन.ए. तंत्रज्ञान,ಪುನರ್ಸಂಯೋಜಕ ಡಿ.ಎನ್.ಎ. ತಂತ್ರಜ್ಞಾನ
रिकॉम्बिनेंट प्रोटीन,ಪುನಸ್ಸಂಯೋಜಕ ಪ್ರೋಟೀನ್
पुनर्संचय,ಪುನಸ್ಸಂಗಣ
रिकॉम्बिनेशन डीएनए,ಮರುಸಂಯೋಜನೆ ಡಿಎನ್‌ಎ
रिकॉम्बिनेशन वारंवारता,ಪುನಸ್ಸಂಯೋಜನೆ ಆವರ್ತನ
रिकॉम्बिनेशन नोड्यूल,ಪುನಸ್ಸಂಯೋಜನೆ ಗಂಟು
पुनर्प्राप्ती स्ट्रोक,ಚೇತರಿಕೆ ಹೊಡೆತ
गुदाशय,ಗುದನಾಳ
लाल एकपेशीय वनस्पती,ಕೆಂಪು ಪಾಚಿಗಳು
लाल रक्तपेशी (आरबीसी),ಕೆಂಪು ರಕ್ತ ಕಣ (ಆರ್ಬಿಸಿ)
लाल अस्थिमज्जा,ಕೆಂಪು ಮೂಳೆ ಮಜ್ಜೆಯ
लाल स्नायू,ಕೆಂಪು ಸ್ನಾಯು
लाल रंगद्रव्य,ಕೆಂಪು ವರ್ಣದ್ರವ್ಯ
ऊसाचा लाल सड,ಕಬ್ಬಿನ ಕೆಂಪು ಕೊಳೆತ
लाल भरती,ಕೆಂಪು ಉಬ್ಬರ
रेडॉक्स,ಕವಣೆ
फळ कमी केले,ಫ್ರುಟಿಂಗ್ ಕಡಿಮೆಯಾಗಿದೆ
कमी टेलबोन,ಕಡಿಮೆ ಬಾಲ ಮೂಳೆ
रेडक्टेस,ಧೋರಣೆ
कपात,ಕಡಿತ
कमी होणे (रेडॉक्स),ಕಡಿತ-ಆಕ್ಸಿಡೀಕರಣ (ರೆಡಾಕ್ಸ್)
कमी करणारे एमिनेशन,ತಗ್ಗಿಸುವ
प्रतिबिंबित पृष्ठभाग,ಮೇಲ್ಮೈ ಪ್ರತಿಬಿಂಬಿಸುತ್ತದೆ
परिष्करण,ಪರಿಷ್ಕರಣ
प्रतिबिंबित,ಪ್ರತಿಬಿಂಬಿಸುವ
प्रतिबिंब,ಪ್ರತಿಫಲನ
प्रतिक्षेप क्रिया,ಪ್ರತಿಫಲನ ಕ್ರಿಯೆ
रिफ्लेक्स आर्क,ಪ್ರತಿಫಲಿತ ಚಾಪ
अपवर्तक,ವಕ್ರೀಕಾರಕ
अपवर्तक सूचकांक,ವಕ್ರೀಕರಣ ಸೂಚಿ
रेफ्रिजरेट,ಶೀತಕವಾಗಿಸು
पुनर्जन्म,ಪುನರುತ್ಪಾದನೆ
पुनर्जन्म,ಪುನರುತ್ಪಾದನೆ
पुनर्जन्म,ಪುನರುತ್ಪಾದನೆ
पुनर्जन्म युनिट,ಪುನರುತ್ಪಾದನೆ ಘಟಕ
पुनर्जन्म ब्लास्टमा,ಪುನರುತ್ಪಾದನೆ ಬ್ಲಾಸ್ಟೆಮಾ
अंकुर पुनर्जन्म,ಮೊಗ್ಗಿನ ಪುನರುತ್ಪಾದನೆ
प्लांटलेटचे पुनर्जन्म,ಪ್ಲಾಂಟ್ಲೆಟ್ನ ಪುನರುತ್ಪಾದನೆ
प्रदेश,ಪ್ರದೇಶ
वाढीचा प्रदेश,ಉದ್ದನೆಯ ಪ್ರದೇಶ
परिपक्वता प्रदेश,ಪಕ್ವತೆಯ ಪ್ರದೇಶ
रीग्रेशन गुणांक,ಹಿಂಜರಿತ ಗುಣಾಂಕ
नियमन,ನಿಯಂತ್ರಣ
रीसनरची पडदा,ರೀಸ್ನರ್‌ನ ಪೊರೆಯ
सापेक्ष विपुलता,ಸಾಪೇಕ್ಷತೆ
विश्रांती,ವಿಶ್ರಾಂತಿ
विश्रांती,ವಿಶ್ರಾಂತಿ
रिलॅक्सिन,ವಿಶ್ರಾಂತಿ
रीलिझ फॅक्टर (आरएफ),ಬಿಡುಗಡೆ ಅಂಶ (ಆರ್ಎಫ್)
रीमोरा,ಪಾರಿಗೊಣ
रेनल कॅल्कुली,ಮೂತ್ರಪಿಂಡದ ಕ್ಯಾಲ್ಕುಲ
रेनल कॉर्टेक्स,ಮೂತ್ರಪಿಂಡದ ಕಾರ್ಟೆಕ್ಸ್
रेनल मेडुला,ಮೂತ್ರಪಿಂಡದ
रेनल पोर्टल सिस्टम,ಮೂತ್ರಪಿಂಡ ವ್ಯವಸ್ಥೆ
रेनल पिरॅमिड,ಮೂತ್ರಪಿಂಡದ ಪಿರಮಿ
मुत्र स्राव,ಮೂತ್ರಪಿಂಡ ಸ್ರವಿಸುವಿಕೆ
रेनेट टॅब्लेट,ರೆನೆಟ್ ಟ್ಯಾಬ್ಲೆಟ್
रेनिन,ಪಂಥಿ
दुरुस्ती करणारे पुनर्जन्म,ರಿಪೇರಿ ಮಾಡುವ ಪುನರುತ್ಪಾದನೆ
पुनरावृत्ती डीएनए,ಪುನರಾವರ್ತಿತ ಡಿಎನ್‌ಎ
बदलण्याची पातळी,ಬದಲಿ ಮಟ್ಟ
बदली शस्त्रक्रिया,ಬದಲಿ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ
प्रतिकृती प्लेटिंग,ಪ್ರತಿಕೃತಿ ಲೇಪನ
प्रतिकृती,ಪುನರಾವರ್ತನೆ
प्रतिकृती,ಪುನರಾವರ್ತನೆ
प्रतिकृती काटा,ಪುನರಾವರ್ತನೆ
प्रतिकृती,ಪುನರಾವರ್ತನಕ
रिपोलरिझेशन वेव्ह,ಪುನರ್ರಚನೆ ತರಂಗ
दडपण्यायोग्य,ದಮನಿಸಬಹುದಾದ
रेप्रेसर रेणू,ದಬ್ಬಾಳಿಕೆ
पुनरुत्पादन,ಪುನರುಜ್ಜೀವನ
पुनरुत्पादक आणि बाल आरोग्य सेवा,ಸಂತಾನೋತ್ಪತ್ತಿ ಮತ್ತು ಮಕ್ಕಳ ಆರೋಗ್ಯ ರಕ್ಷಣೆ
पुनरुत्पादक आरोग्य कार्यक्रम,ಸಂತಾನೋತ್ಪತ್ತಿ ಆರೋಗ್ಯ ಕಾರ್ಯಕ್ರಮ
पुनरुत्पादक अलगाव,ಸಂತಾನೋತ್ಪತ್ತಿ ಪ್ರತ್ಯೇಕತೆ
पुनरुत्पादक मार्ग,ಸಂತಾನೋತ್ಪತ್ತಿ
पुनरुत्पादन,ಸಂತಾನೋತ್ಪತ್ತಿತ್ವ
सरपटणारे प्राणी,ಸರೀಸೃಪ
रेप्टिलिया,ಸರೀಸೃಪ
रेप्टिलियन जबडा उपकरणे,ಸರೀಸೃಪ ದವಡೆಯ ಉಪಕರಣ
रीसपाइन,ಪುನರ್ರಚಿಸು
राखीव सेल,ಕೋಶ
अवशिष्ट शरीर,ಉಳಿಕೆ ದೇಹ
अवशिष्ट ऊर्जा,ಉಳಿಕೆ ಶಕ್ತಿ
अवशिष्ट खंड,ಉಳಿದಿರುವ ಪರಿಮಾಣ
राळ,ರಾಳ
ठराव,ಪರಿಹಲನ
निराकरण शक्ती,ವಿದ್ಯುತ್ ಪರಿಹರಿಸುವುದು
अनुनाद,ಅನುರಣನ
श्वसन,ಉಸಿರಾಟ
श्वसन,ಉಸಿರಾಟ
श्वसन केंद्र,ಉಸಿರಾಟದ ಕೇಂದ್ರ
श्वसन झिल्ली,ಉಸಿರಾಟದ ಪೊರೆಯ
श्वसन अवयव,ಉಸಿರಾಟದ ಅಂಗ
श्वसन रंगद्रव्य,ಉಸಿರಾಟದ ವರ್ಣದ್ರವ್ಯ
श्वसन सब्सट्रेट,ಉಸಿರಾಟದ ತಲಾಧಾರ
प्रतिसाद,ಪ್ರತಿಕ್ರಿಯೆ
विश्रांती कालावधी,ವಿಶ್ರಾಂತಿ ಅವಧಿ
मातीची सुपीकता पुनर्संचयित करीत आहे,ಮಣ್ಣಿನ ಫಲವತ್ತತೆಯನ್ನು ಮರುಸ್ಥಾಪಿಸುವುದು
निर्बंध एंडोन्यूक्लीझ,ನಿರ್ಬಂಧ ಎಂಡೋನ್ಯೂಕ್ಲೀಸ್
निर्बंध सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,ನಿರ್ಬಂಧ ಕಿಣ್ವ
निर्बंध खंडित लांबी विश्लेषण,ನಿರ್ಬಂಧದ ತುಣುಕು ಉದ್ದ ವಿಶ್ಲೇಷಣೆ
निर्बंध साइट,ನಿರ್ಬಂಧ ತಾಣ
मालपिगी रीटे,ರೆಟ್ ಮಾಲ್ಪಿಘಿ
टेस्टिस रीट करा,ರೆಟ್ ಟೆಸ್ಟಿಸ್
धारणा,ಧಾರಣ
जाळीदार,ಪಳಗಿದ
Reticulate Wenation,ರೆಟಿಕ್ಯುಲೇಟ್ ವೇಶನಯ
रेटिक्युलेटेड शिरा,ಹಿಂಜರಿಯುವ ರಕ್ತನಾಳ
डोळयातील पडदा,ರೆಟಿನಾ
रेटिना,ರೆಟಾಮಿನ
रेटिना प्रतिमा,ರೆಟೆರಲ್ ಚಿತ್ರ
प्रतिगामी ट्रेंड,ಹಿಮ್ಮೆಟ್ಟುವ ಪ್ರವೃತ್ತಿ
रेट्रोव्हायरस,ರೇಖಾ
उलट उत्क्रांती,ರಿವರ್ಸ್ ವಿಕಾಸ
रिव्हर्स ऑस्मोसिस,ರಿವರ್ಸ್ ಆಸ್ಮೋಸಿಸ್
उलट लिप्यंतरण,ಹಿಮ್ಮುಖವಾಗಿ ನಕಲು ಮಾಡಿ
रिव्हर्स ट्रान्सक्रिप्टेस,ರಿವರ್ಸ್ ಟ್ರಾನ್ಸ್‌ಸ್ಕ್ರಿಪ್ಟೇಸ್
उलट लिप्यंतरण,ಹಿಮ್ಮುಖ ಪ್ರತಿಲೇಖನ
आरएच (रीसस) रक्त गट,ಆರ್ಹೆಚ್ (ರೀಸಸ್) ರಕ್ತ ಗುಂಪು
रॅब्डायटीस,ರಬ್ಡೈಟಿಸ್
रॅब्डोम,ಕಸಾಯಿಖಾನೆ
Rhacophorus,ರಾಕಾಗೆ
संधिवात ताप,ಸಂಧಿವಾತ ಜ್ವರ
संधिवात हृदयरोग,ಸಂಧಿವಾತ
संधिवात,ಸಂಧಿವಾತ
संधिवात,ಸಂಧಿವಾತ
गेंडा विषाणू,ಖಡ್ಗಾಸನದ ವೈರಸ್
Rhizobium मेलिलोटी,ರೀಜೋಬಿಯಂ ಮೆಲಿಲೋಟಿ
Rhizoid,ರೀಜೋಯಿ
Rhizome,ರೀಜೋಮ್
Rhizophora,ಕಣ್ಣುಹಾಯುಗಳು
Rhizopus,ಕಣ್ಣು
Rho फॅक्टर,ರೋಯೋ ಫ್ಯಾಕ್ಟರ್
रोडोफिसी,ಮೂಳೆ
Rodopsin,ಕಣ್ಣುಹಾಯ
Rhombencealon,ರಾಂಬನ್‌ಫಾಲನ್
रायनिया,ಶ್ರೀಮಂತ
लयबद्ध आकुंचन,ಲಯಬದ್ಧ ಸಂಕೋಚನ
बरगडी,ಪಕ್ಕೆಲುಬು
राइबोफ्लेविन,ವಿಹಾರ
रिबोन्यूक्लीझ,ಪಾಲ್ನೆ
Ribose,ಗುರಿ
राइबोसोमल आरएनए,ರೈಬೋಸೋಮಲ್ ಆರ್ಎನ್ಎ
राइबोसोम,ಗುಲೋಟ
रिब्युलोज द्वि-फॉस्फेट,ರಿಬ್ಯುಲೋಸ್ ಬೈ-ಫಾಸ್ಫೇಟ್
रिकेट्स,ರಿಕೆಟ್ಸ್
रिकेट्सिया,ರಿಕೆಟ್ಸಿಯಾ
रिज,ಪರ್ವತ
उजवा ri ट्रिअम,ಬಲ ಹೃತ್ಕರ್ಣ
उजवीकडे कार्डियाक धमनी,ಬಲ ಹೃದಯ ಅಪಧಮನಿ
Rinderpest,ಗದ್ದಲ
रिंग,ಉಂಗುರ
रिंगवर्म,ಉಂಗುರ ಹುಳು
रिव्हरिन,ನದಿ
रिवेट पॉपर गृहीतक,ರಿವೆಟ್ ಪಾಪ್ಪರ್ ಕಲ್ಪನೆ
आरएनए हस्तक्षेप,ಆರ್ಎನ್ಎ ಹಸ್ತಕ್ಷೇಪ
आरएनए इंटरमीडिएट,ಆರ್ಎನ್ಎ ಮಧ್ಯಂತರ
आरएनए प्राइमर पूरक,ಆರ್ಎನ್ಎ ಪ್ರೈಮರ್ ಪೂರಕ
आरएनए स्प्लिंग,ಆರ್ಎನ್ಎ ಸ್ಪ್ಲೈಸಿಂಗ್
आरएनए वर्ल्ड,ಆರ್ಎನ್ಎ ಪ್ರಪಂಚ
आरएनए आस,ಆರ್ಎನ್ಎ ಅಸೆ
आरएनए i,ಆರ್ಎನ್ಎ I
रॉड आकाराचे बॅक्टेरिया,ರಾಡ್ ಆಕಾರದ ಬ್ಯಾಕ್ಟೀರಿಯಾ
रॉड,ರಾಡ್
रोहू,ರೋಹು
रूट कॅप,ಬೇರು ಕ್ಯಾಪ್
रूट डिट्रिटस,ಬೇರು
रूट पित्त,ಬೇರಿನ ಗೋಲು
रूट केस,ಬೇರಿನ ಕೂದಲು
मूळ बदल,ಮೂಲ ಮಾರ್ಪಾಡು
रूट पॉकेट,ಬೇರು ಕಳಕ
रूट सिस्टम,ಮೂಲ ವ್ಯವಸ್ಥೆಯ
रोकफोर्ट चीज,ಮೊಲಕಡೆ
रोझसियस,ಕಾಲ್ನೋಟದ
रोझसियस,ಕಾಲ್ನೋಟದ
रोजालेस,ಬಾರು
रोटिफर,ಬೀಸುವವನು
रोटर,ರಾಟರ್
रफ एंडोप्लाज्मिक रेटिकुलम,ಒರಟು ಎಂಡೋಪ್ಲಾಸ್ಮಿಕ್ ರೆಟಿಕ್ಯುಲಮ್
गोल विंडो,ಸುತ್ತಿನ ಕಿಟಕಿ
गोलाकार चक्रव्यूह,ದುಂಡಾದ ಚಕ್ರವ್ಯೂಹ
गोलाकार प्रक्षोभक,ದುಂಡಾದ ಮುಟ್ಟುವಿಕೆ
रुबिअल्स,ನಾಚಿಕೆಗೇಡು
रुबिस्को,ಹಚ್ಚೆ
Rudiment,ಪ್ರಜಾಪ್ರಭುತ್ವ
Rudiment,ಪ್ರಜಾಪ್ರಭುತ್ವ
प्राथमिक तंबू,ಮೂಲದವಳು
प्राथमिक व्हेस्टिज,ಮೂಲದವಳು
अव्यवस्थित शरीराचे केस,ರೂಡುಮೆಂಟರಿ ದೇಹದ ಕೂದಲು
रुमेन,ಸಜ್ಜು
धावपटू,ಓಟಗಾರ
रस्कस,ಕಸ
गंज,ತುಕ್ಕು
गंज,ತುಕ್ಕು
एस-बॅक्टेरिया,ಎಸ್ ಬ್ಯಾಕ್ಟೀರಿಯ
सॅक्रोमायसेस सेरेव्हिसिया,ಸ್ಯಾಕರೊಮೈಸಿಸ್ ಸೆರೆವಿಸಿಯೆ
Saccharm,ಸಕ್ಕರೆ
सॅकरम बर्बेरिस,ಶರೀರದ ಬರ್ಬೆರಿಸ್
सॅकरम ऑफिनारम,ಸ್ಯಾಚರಮ್ ಅಫಿಸಿನಾರಮ್
Saccoglossus,ಸಕಲ
Saccule,ಗಾಡಿ
SAC सारखी सिस्टर्ने,ಚೀಲದಂತಹ ಸಿಸ್ಟರ್ನೆ
सेक्रल हाड,ಸಕಲ ಮೂಳೆ
पवित्र वन,ಪವಿತ್ರ ಕಾಡು
सेक्रेड ग्रोव्ह,ಪವಿತ್ರ ತೋಪು
पवित्र तलाव,ಪವಿತ್ರ ಸರೋವರ
सारकोप्लाझम,ಕಡುಹಗೆ
सॅक्रम,ಉಜ್ವಲ
सुरक्षित विल्हेवाट,ಸುರಕ್ಷಿತ ವಿಲೇವಾರಿ
केशर,ಕೇಸರಿ
धनु,ಧಾರ್ಮಿಕತೆ
साल,ಸಾಲ್ವಳು
सलामंद्र,ಒಂದು ಬಗೆಯ ಶವ
सॅलिसासी,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
खारट माती,ಲವಣಯುಕ್ತ ಮಣ್ಣು
खारटपणा,ಲವಣತ್ವ
लाळ,ಲಾಲಾರಸ
साल्मोनेला टायफी,ಸಾಲ್ಮೊನೆಲ್ಲಾ ಟೈಫಿ
साल्मोनेला टायफिम्यूरियम,ಸಾಲ್ಮೊನೆಲ್ಲಾ ಟೈಫಿಮುರಿಯಂ
साल्पा,ಒಂದು ಬಗೆಯ ಸಣ್ಣ
मीठ,ಉಪ್ಪಿನಕಾಯಿ
मिठाई वाहक,ಉಪ್ಪುಸಂಗ್ರಹ
साल्विया,ಸಾಲ್ವಿಯಾ
साल्विनिया,ಸಾಲ್ವಿನಿಯಾ
समारा,ಸೇನಾ
नमुना,ಮಾದರಿ
सॅम्पलिंग युनिट,ಮಾದರಿ ಘಟಕ
सांगुइनियूर,ಸಂಗುನೂರ್
सॅनिटरी लँडफिल,ನೈರ್ಮಲ್ಯ ಭೂಕುಸಿತ
सॅन्सेव्हिएरिया,ಸಾನ್ಸೆವಿಯರೆ
संतालासी,ಸಕಲ
सॅनटोनिन,ಸ್ಯಾಂಟನಿನ್
एसएपी व्हॅक्यूओल,ಸಾಪಯಕ
सॅपिंडेल्स,ಸಪಂಡಲ್ಸ್
सप्रोफाइट,ಕೊಳೆತ
सॅप्रोबायोटिक मोड,ಪೂಜಾಪದ ಕ್ರಮ
सॅप्रोफेटिक,ಪೂತಿ ಜೀವಿ
सप्रोट्रोफ,ಪೂತಿರೋಫ್
सप्रोझोइक,ಪೂತಿ
सप्रोझोइक,ಪೂತಿ
सॅपवुड,ಸಗತ್ತು
सारका,ಒಂದು ಬಗೆಯ ಶವ
सारकोदिना,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
सारकोलेम्मा,ಚಾಚು
सारकोमा,ಸಾರ್ಕೋಮ
सारकमेरे,ಸಾರ್ಕೊಮೀರ್
सारकोप्लाझम,ಕಡುಹಗೆ
सारकोप्लाज्मिक रेटिकुलम,ಸಾರ್ಕೊಪ್ಲಿಕ್ ರೆಟಿಕ್ಯುಲಂ
सारकोसोम,ವಿಪರೀತ
सारडिन,ಸಾರ್ಡೀನ್
सरगासम,ಒಂದು ಬಗೆಯ sarಷಧ
उपग्रह,ಉಪಗ್ರಹ
उपग्रह,ಉಪಗ್ರಹ
उपग्रह गुणसूत्र,ಉಪಗ್ರಹ
उपग्रह डीएनए,ಉಪಗ್ರಹ
संतृप्त,ಸ್ಯಾಚುರೇಟೆಡ್
संतृप्त कंपाऊंड,ಸ್ಯಾಚುರೇಟೆಡ್ ಕಾಂಪೌಂಡ್
संतृप्त फॅटी acid सिड,ಸ್ಯಾಚುರೇಟೆಡ್ ಕೊಬ್ಬಿನಾಮ್ಲ
संतृप्त हायड्राइड,ಸ್ಯಾಚುರೇಟೆಡ್ ಹೈಡ್ರೈಡ್
सोरोप्सिड,ಸೌರಪ್ಸಿಡ್
सवाना,ಸನ್ಯಾಸಿನಿ
