Odiya,English
ପଲିସିପୋନିଆ |,Polysiphonia
ପଲିୟସୋମ,Polysome
ପଲିସିପର୍ମୀ |,Polyspermy
ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |,Polytene chromosome
ପଲିଟ୍ରିକ୍ସମ୍ |,Polytrichum
ପଲିସିପିକ୍ ପ୍ରଜାତିଗୁଡିକ |,Polytypic species
ବହୁଭୂପରେ ବଜ୍ରପାତ |,Polyunsaturated
ପଲିଭରେଏନ୍ ବେଲୁନ୍ କ୍ୟାଥେଟର |,Polyurethene balloon catheter
ପେମ୍,Pome
Pomfret,Pomfret
ପୋଖରୀ ସମ୍ପ୍ରଦାୟ |,Pond community
ପନ୍ସ |,Pons
ପପି,Poppy
ଜନସଂଖ୍ୟା,Population
ଜନସଂଖ୍ୟା,Population
ଜନସଂଖ୍ୟା ଗୁଣ |,Population characteristic
ଜନସଂଖ୍ୟା ଘନତା |,Population density
ଜନସଂଖ୍ୟା ବିସ୍ଫୋରଣ |,Population explosion
ଜନସଂଖ୍ୟା ଜେନେଟିକ୍ସ |,Population genetics
Pore ​​rel ଜଟିଳ,Pore complex
ଚର୍ମର ପୋକ,Pores of skin
ପରଫେକ୍ଟରାନ |,Poriferan
ପୋରଫିରା |,Porphyra
ପୋର୍ଫିରିନ୍ |,Porphyrin
Perpitita,Porpita
ପର୍ପୋଜ୍ |,Porpoise
ପୋର୍ଟାଲ୍ ସିଷ୍ଟମ୍,Portal system
ପୋର୍ଟାଲ୍ ଶିରା |,Portal vein
ଯୁଦ୍ଧର ପର୍ତ୍ତୁଗୀଜ୍ ମ୍ୟାନ୍ |,Portuguese man of war
ପୋର୍ଟୁଲାକା |,Portulaca
ପିଗାଲ୍ ସୂଚନା,Positional information
ସକରାତ୍ମକ (ଉପକାରୀ) ପାରସ୍ପରିକ କ୍ରିୟା |,Positive (beneficial) interaction
ସକରାତ୍ମକ ଭାବରେ ଚାର୍ଜ ହୋଇଥିବା ପରମାଣୁ |,Positively charged atom
ପୋଜିସନ୍ ଅନୁକରଣ ଟମୋଗ୍ରାଫି |,Position emission tomography
ମିଟୋଟିକ୍ ଗ୍ୟାପ୍ ପର୍ଯ୍ୟାୟ ପୋଷ୍ଟ କରନ୍ତୁ |,Post mitotic gap phase
ପୋଷ୍ଟକ୍ଲେଟ୍ରିଲ୍ |,Postclitellar
ପରବର୍ତ୍ତୀ (ଡୋରସାଲ୍) ଧୂସର ଶିଙ୍ଗ |,Posterior (dorsal) gray horn
ପରବର୍ତ୍ତୀ ହାଇପୋଫାଇସିସ୍ |,Posterior hypophysis
ପରବର୍ତ୍ତୀ ଷ୍ଟେଟରରିକର |,Posterior interventricular
ପରବର୍ତ୍ତୀ ସେଣ୍ଟରୋପଲାର ସଲ୍କସ୍ |,Posterior interventricular sulcus
ପୋଷ୍ଟ-ଫର୍ଟିଲାଇଜେସନ୍ ଇଭେଣ୍ଟ |,Post-fertilisation event
ପୋଷ୍ଟଗାଙ୍ଗଲିଓନିକ୍ |,Postganglionic
ପୋଷ୍ଟନାଟାଲ୍ |,Postnatal
ପୋଷ୍ଟନାଟାଲ୍ ଯତ୍ନ |,Postnatal care
ପୋଷ୍ଟନାଟାଲ୍ ପର୍ଯ୍ୟାୟ |,Postnatal stage
ପୋଷ୍ଟଜିଗୋଟିକ୍ ବିଚ୍ଛିନ୍ନତା |,Postzygotic isolation
ସମ୍ଭାବ୍ୟ ଶକ୍ତି |,Potential energy
ସମ୍ଭାବ୍ୟ ଆନ୍ତରିକତା |,Potentially interbreeding
ସ୍ତନ୍ୟପାୟୀ ପ୍ରାଣୀ,Pouched mammal
କ୍ଷୀର,Pouched milk
କୁକୁଡ଼ା ଚାଷ,Poultry farming
ଶକ୍ତିଶାଳୀ ହ୍ରାସ ଏଜେଣ୍ଟ |,Powerful reducing agent
ପାୱାରହାଉସ୍,Powerhouse
ପ୍ରତିମା,Praire
ପ୍ରବଣ ଚାଷ,Prawn farming
ପୂର୍ବ-ଆଡାପ୍ଟିଭ୍ ମ୍ୟୁଟେସନ୍ |,Pre-adaptive mutation
ପ୍ରିପିଓସିୟିକ୍ ଅଣୁ |,Prebiotic molecule
ପ୍ରୋବୋଟିକ୍ ସିଷ୍ଟମ୍ |,Prebiotic system
ପୂର୍ବ-କାମ୍ବ୍ରିଆନ୍ |,Pre-cambrian
ବିବାଦ,Precipitation
ପୂର୍ବାବଲକ୍ଷେତ୍ର,Preclitellar
ପ୍ରାଚୀନ ଯ ub ବନାବସ୍ଥା |,Precocious puberty
ପୂର୍ବ,Precursor
ପୂର୍ବାନୁଷ୍ଠାନଗୁଡ଼ିକ,Predation
ଶିକାରକାରୀ ପ୍ରୋଟୋଷ୍ଟିଷ୍ଟ |,Predator protist
ପ୍ରିଣ୍ଟେଟର,Predator
ଭବିଷ୍ୟବାଣୀ,Prediction
ପୂର୍ବ-ବିଦ୍ୟମାନ କକ୍ଷ |,Pre-existing cell
ପୂର୍ବାଞ୍ଚଳ,Preganglionic
ଗର୍ଭଧାରଣ,Pregnancy
ଅଲଗା ଅଲଗା |,Premating isolation
ଅକାଳ ପତନ,Premature fall
ଅନୁମତିସା,Permitosis
ପୂର୍ବାବଲୋକନ,Premolar
ପ୍ରୋମୋମୋର କର୍ଟେକ୍ସ |,Premotor cortex
ପ୍ରୋମୋରାଲ୍ ଗ୍ୟାଙ୍ଗଲିଆ |,Preoral ganglia
ପ୍ରସ୍ତୁତି,Prepuce
ପ୍ରାଥମିକ ଗ୍ରନ୍ଥି,Preputial gland
ସୁରକ୍ଷିତ,Preserved
ନିର୍ଗତ ବହିଷ୍କାର,Preserved excrement
ଚାପ,Pressure
ଚାପ ପ୍ରବାହ ପ୍ରବାହ |,Pressure flow hypothesis
ପ୍ରେସନାପ୍ଟିକ୍ ମେମ୍ବ୍ରେନ୍ |,Presynaptic membrane
ଶିକାର,Prey
ପ୍ରିକଲ୍,Prickle
କଦଳୀ ପପି (ଆର୍ଜେଏନ୍),Prickly poppy (Argemone)
ପ୍ରାଥମିକ ଆବିଓଗେନ୍ସିସ୍ |,Primary abiogenesis
ପ୍ରାଥମିକ ବାୟୁ ପ୍ରଦୂଷଣକାରୀ |,Primary air pollutant
ପ୍ରାଥମିକ ବ୍ରୋଙ୍କସ୍ |,Primary bronchus
ପ୍ରାଥମିକ ସେଲ୍ କାନ୍ଥ |,Primary cell wall
ପ୍ରାଥମିକ ନିର୍ମାଣ କାର୍ଯ୍ୟ,Primary constriction
ପ୍ରାଥମିକ ଇଲେକ୍ଟ୍ରନ୍ ଏକମତ ଅଟେ |,Primary electron accepter
ପ୍ରାଥମିକ ଏଣ୍ଡୋପର୍ମ୍ କକ୍ଷ |,Primary endosperm cell
ପ୍ରାଥମିକ OCCYTE |,Primary occyte
ପ୍ରାଥମିକ ଉତ୍ପାଦକତା |,Primary productivity
ପ୍ରାଥମିକ ତଡ଼ିଦିଅ |,Primary sludge
ପ୍ରାଥମିକ,Primary
ପ୍ରାଥମିକତା,Primata
ପ୍ରାଇମ,Primate
ପ୍ରାଥମିକ DNA,Primer DNA
ପ୍ରାଥମିକ ଇଚିନୋଡର୍ମ୍ |,Primitive echinoderm
ପ୍ରାଥମିକ ଫିଲ୍ଟର୍ ଫିଟିଙ୍ଗ୍ ମେରୁଦଣ୍ଡ |,Primitive filter feeding vertebrate
ଆଦିମ ଭୂମି ଉଦ୍ଭିଦ |,Primitive land plant
ପ୍ରାଥମିକ ସେକ୍ସିଲ୍ ଲୋଫୋଟ୍ |,Primitive sessile lophophorate
ଆଦିମ ଭାସ୍କୁଲାର ସିଷ୍ଟମ୍ |,Primitive vascular system
ପ୍ରାଥମିକ ବାତାବରଣ |,Primordial atmosphere
ପ୍ରାଥମିକ ଜୀବେଲ୍ ସେଲ୍ |,Primordial germ cell
ପ୍ରାଥମିକତା,Primulales
ନୀତି,Principle
ସ୍ independent ାଧୀନ ଗ୍ରହର ନୀତି |,Principle of independent assortment
ପୃଥକତାର ନୀତି |,Principle of segregation
ଉତ୍ତରାଧିକାରର ନୀତି,Principle of inheritance
ପ୍ରିଜିମ୍ |,Prism
ପ୍ରବାସୀ,Proanthesis
ସମ୍ଭାବ୍ୟ ପ୍ରିସ୍ୟୁର୍ସର |,Probable precursor
ପ୍ରମାଣ କର |,Probe
ପ୍ରାଇସସ୍ |,Probosis
ସଞ୍ଚାଳିତ ଯୋଡି,Procentric pairing
ପ୍ରକ୍ରିୟାକୃତ rna,Processed RNA
ପ୍ରକ୍ରିୟାକରଣ,Processing
ଦୋଷୀ,Procumbent
ଉତ୍ପାଦକ,Producer
ପ୍ରୋମ୍ବ୍ରିଓ |,Proembryo
ପ୍ରୋଥ୍ରୋନିକ୍ କ୍ୟାପ୍ |,Proembryonic cap
ପ୍ରଫଣ୍ଡାଲ୍ ଜୋନ୍ |,Profundal zone
ବାଦ୍ୟଯନ୍ତ୍ର,Progeny
ପ୍ରୋଜେଷ୍ଟେରନ୍,Progesterone
ପ୍ରଗତିଶୀଳ ଧାରା,Progressive trend
Progymnosporm,Progymnosperm
ଭୋରମୋନ୍,Prohormone
ପ୍ରୋଜେକ୍ଟ କରିବା ରିଜ୍,Projecting ridge
ପ୍ରୋକାରୀୋଟ୍ସ (ପ୍ରୋକ୍ୟୁଟ୍ରୋଟସ୍),Prokaryotes (procaryotes)
ପ୍ରୋକାରୀୋଟିକ୍ ସେଲ୍ |,Prokaryotic cell
ପ୍ରୋଲାକ୍ଟିନ୍ ହରମୋନକୁ ପ୍ରତିବନ୍ଧିତ କରେ (PIH),Prolactin inhibiting hormone (PIH)
ପ୍ରୋଲାକ୍ଟିନ୍ ହରମୋନ୍ ରିଲିଜ୍ (PRH),Prolactin releasing hormone (PRH)
ପ୍ରୋଲାକ୍ଟିନ୍,Prolactin
ପ୍ରବନ୍ଧ,Proliferation
ପ୍ରିମିମେରଜମରଣ,Promeristem
ପ୍ରାଥମିକ ମେରିସମରଣ,Primary meristem
ଭେମୋଟାଫାଟ୍,Prometaphase
ପ୍ରବୃଣ,Proneness
ପ୍ରୁସ ମୂଳ,Prop root
ପ୍ରାସାଦଶ,Propagule
ଭୋଫାସ୍,Prophase
Preyionbibacterium Sermaniii |,Propionibacterium shermanii
ପ୍ରୋସେନିମର୍ନନ୍ |,Prosencephalon
Prosionchiyma,Prosenchyma
ପ୍ରୋକାସିସ୍ |,Prosopis
ପ୍ରୋସ୍ପିସ୍ ସିନେରିଆ (ଖଜ୍ରି),Prosopis cineraria (khejri)
ପ୍ରୋଷ୍ଟାଗ୍ଲାଣ୍ଡିନ୍ |,Prostaglandin
ପ୍ରୋଷ୍ଟେଟ୍ ଗ୍ରନ୍ଥି |,Prostate gland
ଭୋଷ୍ଟେସିସ୍,Prosthesis
ପ୍ରୋଥେଟିକ୍ ଗୋଷ୍ଠୀ |,Prosthetic group
ପ୍ରୋସପୋମିୟମ୍,Prostomium
ପ୍ରଣାମ,Prostrate
ଭେର ମଦ୍ଦାରେ,Protandrous
ଭାଉଣ୍ଟର,Protandry
ତ୍ରୁଟିସେତା |,Proteaceae
ସୁରକ୍ଷିତ,Protease
ସୁରକ୍ଷିତ କ୍ଷେତ୍ର |,Protected area
ସୁରକ୍ଷା ବନାନ |,Protection forestry
ପ୍ରତିରକ୍ଷା,Protective
ପ୍ରତିରକ୍ଷା ଯାନ୍ତ୍ରିକତା |,Protective mechanism
ପ୍ରୋଟିନ୍ ଡିଜିଙ୍ଗ୍ ଏନଜାଇମ୍ |,Protein digesting enzyme
ପ୍ରୋଟିନ୍ ଗ୍ରାନୁଲ୍ |,Protein granule
ପ୍ରୋଟିନ୍ କିନ୍ଜା |,Protein kinase
ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |,Protein synthesis
ପ୍ରାଥମିକ ହବ୍ |,Proteinaceous hub
ପ୍ରୋଟିନ୍ସିସ୍ ସ୍ପଞ୍ଜିନ୍ ଫାଇବର |,Proteinaceous spongin fibre
ପ୍ରୋଟିନଏଡ୍ ମାଇକ୍ରୋ ସ୍ପେର୍ |,Proteinoid microsphere
ପ୍ରୋଟିନେରିସିଆ,Proteinuria
Prorogogleycan,Proteoglycan
Prorogleys,Proteolysis
PriToLyLicItitn,Proteolytic enzyme
ପ୍ରୋଟରମିନାଲ୍ ଯୋଡି |,Proterminal pairing
ପ୍ରୋଥାଲସ୍ |,Prothallus
ପ୍ରୋଥୋକ୍ରାକ୍ସ |,Prothorax
ପ୍ରୋଥହର୍ମିନ |,Prothormbin
ପ୍ରୋଟିଷ୍ଟ୍ ଆଲଗା |,Protist algae
ପ୍ରମାଣଧାଟାକୁ,Protista
ପ୍ରୋଟୋନୋକୋଜେନ |,Protooncogene
ପ୍ରୋଟ୍ରିୟ-,Protobiont
ପ୍ରୋସୋକର୍ଡଟା |,Protochordata
ପ୍ରୋଟିକ୍,Protolife
ପ୍ରିଅନ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,Proton gradient
ପର୍ମୋମା,Protonema
ପ୍ରୋଟପ୍ଲାସମ୍,Protoplasm
ପ୍ରୋଟୋପ୍ଲାଜମ୍ ସଂଗ୍ରହ,Protoplasm collection
ପ୍ରୋଟୋପ୍ଲାଜ୍ ଏପିଟେଲିୟମ୍ |,Protoplasmic epithelium
ପ୍ରୋଟୋପ୍ଲାଜମିକ୍ ଷ୍ଟାଣ୍ଡ |,Protoplasmic strand
ପ୍ରୋଟୋପ୍ଲାଜମିକ୍ ଷ୍ଟ୍ରିମିଂ |,Protoplasmic streaming
ପ୍ରୋଟୋପ୍ଲାଜମିକ୍ ପଦାର୍ଥ |,Protoplasmic substance
ପ୍ରୋଟପଲ୍ ସଂସ୍କୃତି,Protoplast culture
ପ୍ରଣାଳୀ,Protorion
ପ୍ରୋଟୋଟ୍ରୋଫ,Prototroph
ପ୍ରୋଟୋଟାଇପ୍,Prototype
ପ୍ରୋଟୋକକ୍ସନ୍,Protoxin
ପ୍ରୋଟଞ୍ଜନ ପରଜୀବୀ |,Protozoan parasite
ପ୍ରୋଟୋଜୋନ୍,Protozoan
ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |,Protuberance
ପ୍ରକ୍ସିମ,Proximal
ପ୍ରକ୍ସିମାଲ୍ ନେଫ୍ରନ୍ |,Proximal nephron
ବଂଶ,Psammophilous
ଛଉଡିଓକୋମୋଲୋଲ୍ |,Pseudocoelomate
ଛଉକୋପୁପୁଲେଟ୍ |,Pseudocopulate
ଛଉଡି ବିମେରୋ |,Pseudoembryo
ଛଉଧାରୀ |,Pseudofilament
ଛଦ୍ମୟୁସ୍ ଫ୍ଲୋରୋସେନ୍ସ |,Pseudomonas fluorescence
ସିଜଡୋମାନା ପୁଟିୟା |,Pseudomonas putida
ଛଦ୍ମ ଗ୍ୟୁର ଆରକ୍ରିନାନ୍ସ |,Pseudomonas rubrilineans
ଛୁଆ,Pseudopodia
ଛଉଡିଦୋଡ୍ ଷ୍ଟୋର,Pseudopodiospore
ଛଦ୍ମୀୟ ଏପିହେଲିୟମ୍ |,Pseudostratified epithelium
ଛଦ୍ଭୁଳପୋଲାର ସ୍ନାୟର କୋଷ ସେଲ୍ |,Pseudounipolar nerve cell
Psilloybin,Psilocybin
Psollphyton,Psilophyton
PsilSpesida,Psilopsida
କରିଛନ୍ତିସଟୋଟାକୁଲା,Psittacula
Psittacus,Psittacus
ସାଇକୋଆକ୍ଟିଭ୍ drug ଷଧ |,Psychoactive drug
ମାନସିକ ବିକୃତି |,Psychological disorder
ସାଇକୋମୋମିଟର ବିକାଶ |,Psychomotor development
ସାଇକୋମୋଟର୍ ଉତ୍ସାହିତ |,Psychomotor stimulant
ସାଇକ୍ସୋମାଟିକ୍ |,Psychosomatic
ସାଇକ୍ରୋଫିଲିକ୍ |,Psychrophilic
ଅପ୍ଟିଡୋଫାଇଟା |,Pteridophyta
ଲଗା,Pteris
Pterobranch |,Pterobranch
Pteroglutamic,Pteroglutamic
ପେଣ୍ଟ୍ରୋଫାଇଲମ୍ |,Pterophyllum
Pterestida,Pteropsida
Pterpus |,Pteropus
D ଉତ୍ତୀପ ଓସମ୍ପାଲାଟ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,Pterygopalatine ganglion
Ptyalin,Ptyalin
ଯ ub ବନାବସ୍ଥା |,Puberty
ପବ୍ ହାଡ |,Pubic bone
ପୁବିସ୍,Pubis
ପୁକିନିଆ |,Puccinia
ପୁଫବଲ୍ |,Puffball
ପଗ୍ ମାର୍କ |,Pug marks
ମଡେଲ୍ ଟାଣନ୍ତୁ |,Pull model
ଫୁସଫୁସ ଆର୍ଥିକ |,Pulmonary artery
ଫୁସଫୁସ ଧ୍ୱନାରେ |,Pulmonary respiration
ଫୁସଫୁସ ସେମିଲୁନାର୍ ଭଲଭ୍ |,Pulmonary semilunar valve
ଫୁସଫୁସ ଭଲଭ୍ |,Pulmonary valve
ଫୁସଫୁସ ଶିରା |,Pulmonary vein
ଫୁସଫୁସ ଭେଣ୍ଟିଲେସନ୍ |,Pulmonary ventilation
ନାଡ,Pulse
ନାଡ,Pulse
ପଲଭିନସ୍,Pulvinus
ଦଣ୍ଡ ସ୍କ୍ୱୋର |,Punnett squre
ପଣ୍ଟି ମାଛ |,Punti fish
ପଣ୍ଟିଅସ୍,Puntius
ଛାତ୍ର,Pupil
ଶୁଦ୍ଧ ବନ୍ଧ,Pure bred
ଶୁଦ୍ଧ-ପ୍ରଜନନ,Pure-breeding
ଶୁଦ୍ଧ ସଂସ୍କୃତି,Pure culture
ଶୁଦ୍ଧ ରେଖା,Pure line
ଉଦ୍ଦେଶ୍ୟ,Purine
ଗେମେଟର ଶୁଦ୍ଧତା |,Purity of gamete
ପୁର୍କିନଜେ ଫାଇବର |,Purkinje fibre
ପୁଷା ତୁଷାରପାତ |,Pusa snowball
ପୁଷ୍ଟୁଲ୍,Pustule
ପିଲୋରିକ୍ ​​ଟୁବୁଲାର୍ ଗ୍ରନ୍ଥି |,Pyloric tubular gland
ପିରାମିଡ୍,Pyramid
ବାୟୋମାସର ପିରାମିଡ୍ |,Pyramid of biomass
ଶକ୍ତିର ପିରାମିଡ୍ |,Pyramid of energy
ସଂଖ୍ୟାର ପିରାମିଡ୍ |,Pyramid of number
ପିରାମିଡାଲ୍ ସେଲ୍ |,Pyramidal cell
Pyridoxine,Pyridoxine
Pyrimidine,Pyrimidine
ପାଇ୍ ରାଇଟ୍,Pyrite
Pyrolysis,Pyrolysis
ପ୍ରାଥଭ,Pyruvate
ପ୍ରାଥମିକ ଦେହଡ୍ରୋଜେନେଜ୍ |,Pyruvate dehydrogenase
ପାଇଫେଟ୍ ଫସଫେଟ୍ ଡିକିନାସ୍ |,Pyruvate phosphate dikinase
ପାଇଥନ୍,Python
ଉଡାଟ୍ରାଟସ୍ |,Quadrat
ଗୁଣାତ୍ମକ ଆନାଲିଟିକ୍ ବର୍ଣ୍ଣ |,Qualitative analytic character
ଗୁଣାତ୍ମକ morphological ଆଭିମୁଖ୍ୟ |,Qualitative morphological approach
କ୍ୱାଣ୍ଟିନ,Quarantine
କ୍ୱାସି-ଫ୍ଲୁଇଡ୍ |,Quasi-fluid
ଚତୁର୍ଦ୍ଦଶ ସମୟ |,Quaternary period
Ountalary,Quaternary
କ୍ୱର୍କସ୍ ଭୋଗେଣ୍ଡୁଣ୍ଡା |,Quercus floribunda
କ୍ୱର୍କସ୍ ଚାନୁଗିନିସ୍ |,Quercus lanuginose
କ୍ୱେରସ୍କସ୍ ଲହୁକୋଟ୍ରୋଫୋର |,Quercus leucotrichophora
କ୍ୱେର୍କସ୍ ସେମିକାର୍ପିଏଲୋଲ୍ |,Quercus semicarpifolia
ଶୀଘ୍ର ଅମଳ ବ feature ଶିଷ୍ଟ୍ୟ |,Quick yield feature
Questence,Quiescence
କ୍ୱିସସେଣ୍ଟ କକ୍ଷ |,Quiescent cell
କ୍ୱିନ୍,Quinine
କ୍ୱିସେଣ୍ଟ ଷ୍ଟେଜ୍ |,Quiscent stage
ରେନିନ୍ ଏନଜାଇମ୍ |,Renin enzyme
R-cells,R-cells
Rastem,Raceme
ଜାତି,Racemose
ରେସମୋଜ୍ ପ୍ରକାର |,Racemose type
ରାଚିସ୍,Rachis
ରେଡିଆଲ୍ କଥା ହେଲା |,Radial spoke
ରେଡିଆଲ୍ ସମୃଦ୍ଧତା |,Radial symmetry
ଉଜ୍ଜ୍ୱଳ,Radiant
ରେଡିଆଟା,Radiata
ବିକିରଣ,Radiation
ବିକିରଣ ଡିଟେକ୍ଟର |,Radiation detector
ବିକିରଣ ଚିକିତ୍ସା,Radiation therapy
ରେଡ଼ିଓ,Radicle
ରେଡିଓଆକ୍ଟିଭ୍ ଆଇସୋଟୋପ୍ |,Radioactive isotope
ରେଡିଓଆକ୍ଟିଭ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |,Radioactive nucleus
ରେଡିଓଆକ୍ଟିଭ୍ ପ୍ରଦୂଷଣ |,Radioactive pollution
ରେଡିଓଆକ୍ଟିଟିଭ୍ ଉତ୍ସ |,Radioactive source
ରେଡିଓ ଆକ୍ଟସ୍,Radioactivity
ରେଡିଓଗ୍ରାଫ୍,Radiograph
ରେଡିଓସୋଟୋପ୍,Radioisotope
ରେଡିଓଥେରାପି |,Radiotherapy
ବ୍ୟାସାର୍ଦ୍ଧ,Radius
ରାଡଲା,Radula
ରାମସିଫଟିସ୍ |,Ramapithecus
ଅନିୟମିତ ଯୋଡି |,Random pairing
ଅନିୟମିତ ଭାବରେ |,Randomly
ରାନୁଙ୍କୁଲସ୍ ଆକ୍ୱାଟିଲିସ୍ |,Ranunculus aquatilis
ରାଗ୍ |,Raphe
ରାଫାଇଡ୍ |,Raphides
ବିରଳ,Rare
ରସବେରୀ |,Rasberry
Rantus,Rattus
Raulwolia vomitoria,Rauwolfia vomitoria
କଞ୍ଚାମାଲ୍,Raw material
ରାଇ ଏବଂ ଡିସ୍କ ଫ୍ଲୋରେଟ୍ |,Ray and disc floret
ପ୍ରତିକ୍ରିୟାଶୀଳ |,Reactant
ପ୍ରତିକ୍ରିୟା କେନ୍ଦ୍ର,Reaction center
Recapitution,Recapitulation
କକ୍ଷ ଗ୍ରହଣ କରିବା |,Receiving cell
ସମ୍ପ୍ରତି,Recent
ଗ୍ରହଣ,Receptacle
ରିସେପ୍ଟର,Receptor
ରିସେପ୍ଟର ମଲୁଲ୍ |,Receptor molecule
ଅବକ୍ଷୟ ଆଲେଲେ |,Recessive allele
ରିସେସ୍ସିଭ୍ ଏଫିଷ୍ଟାସ୍ |,Recessive epistasis
ରିସେସ୍ସିଭ୍ ଜିନ୍ |,Recessive gene
ରିସିଭେଭ୍ ସାଂଘାତିକ ଆଲେଲେ |,Recessive lethal allele
ରିସିସିଭ୍ ୟୁନିଟ୍ ଫ୍ୟାକ୍ଟର୍ |,Recessive unit factor
ପ୍ରାପ୍ତକର୍ତ୍ତା କକ୍ଷ,Recipient cell
ପାରସ୍ପରିକ କ୍ରୁଶ,Reciprocal cross
ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର,Reciprocal translocation
ସ୍ୱୀକୃତି ସାଇଟ୍,Recognition site
Relmbinant,Recombinant
Relomcinant d.n.a. ଟେକ୍ନୋଲୋଜି,Recombinant D.N.A. technology
Relmbinant ପ୍ରୋଟିନ୍ |,Recombinant protein
ରେଖମ,Recombination
ପୁନ omm ନିର୍ମାଣ DNA,Recombination DNA
ରେଖବେମିନେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,Recombination frequency
ପୁନରାବୃତ୍ତି ନୋଡୁଲ୍ |,Recombination nodule
ପୁନରୁଦ୍ଧାର ଷ୍ଟ୍ରୋକ୍ |,Recovery stroke
ରେକ୍ଟମ୍ |,Rectum
ନାଲି ଆଲଗା |,Red algae
ଲାଲ ରକ୍ତ କଣିକା (rbc),Red blood cell (RBC)
ନାଲି ହାଡ ମଜ୍ଜା |,Red bone marrow
ନାଲି ମାଂସପେଶୀ |,Red muscle
ନାଲି ରଙ୍ଗର |,Red pigment
ଚିନାଗାରର ଲାଲ୍ ଘୂର୍ଣ୍ଣନ |,Red rot of sugarcane
ନାଲି ଟିଡ୍ |,Red tide
ରେଡକ୍ସ,Redox
ଫଳ ହ୍ରାସ,Reduced fruiting
ହ୍ରାସ ହୋଇଥିବା ଟେଲବୋନ୍ ହ୍ରାସ |,Reduced tailbone
ରିହାତକାଜାଜ,Raductase
ହ୍ରାସ,Reduction
ହ୍ରାସ-ଅକ୍ସିଡେସନ୍ (ରେଡକ୍ସ),Reduction-oxidation (redox)
ହ୍ରାସକାରୀ ଅମୃତ |,Reductive amination
ପୃଷ୍ଠଭୂମି,Reflecting surface
ବିଶୋଧନ,Refinement
ପ୍ରତିଫଳିତ,Reflected
ପ୍ରତିଫଳନ,Reflection
ପ୍ରତିଫଳନ କାର୍ଯ୍ୟ |,Reflex action
ରେଫ୍ଲେକ୍ସ ଆର୍କ |,Reflex arc
ପ୍ରତିକାର,Refractive
ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |,Refractive index
ଫ୍ରିଜ୍ କରନ୍ତୁ |,Refrigerate
ପୁନ el ନିର୍ମାଣ,Regeneration
ପୁନ el ନିର୍ମାଣ,Regeneration
ପୁନ el ନିର୍ମାଣ,Regeneration
ପୁନ en ନିର୍ମାଣକାରୀ ଏକକ |,Regeneration unit
ପୁନ en ନିର୍ମାଣ ବ୍ଲାଷ୍ଟମା |,Regeneration blastema
ତ୍ରୁଟିର ପୁନ ener ନିର୍ମାଣ |,Regeneration of bud
ପ୍ଲାଣ୍ଟଲେଟ୍ ର ପୁନ ener ନିର୍ମାଣ |,Regeneration of plantlet
ଅଞ୍ଚଳ,Region
ବିସ୍ତାରର ଅଞ୍ଚଳ |,Region of elongation
ପରିପକ୍ୱତାର ଅଞ୍ଚଳ |,Region of maturation
ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,Regression coefficient
ନିୟମ,Regulation
ପୁନ is ନିର୍ମାଣର ମେମ୍ବ୍ରେନ୍ |,Reissner's membrane
ଆପେକ୍ଷିକ ପ୍ରଚୁରତା |,Relative abundance
ଆରାମ,Relaxation
ଆରାମ,Relaxation
ଆରାମଦାୟକ,Relaxin
ରିଲିଜ୍ ଫ୍ୟାକ୍ଟର୍ (RF),Release factor (rf)
ରିମିକି ରିମୋଟା |,Remora
ବୃକକ୍ କାଲକୁଲିୋଇ |,Renal calculi
ରେନାଲ୍ କର୍ଟେକ୍ସ |,Renal cortex
ରନାଲ୍ ମେଡୁଲା |,Renal medulla
ବୃନାଲ ପୋର୍ଟାଲ୍ ସିଷ୍ଟମ୍ |,Renal portal system
ରନାଲ୍ ପିରାମିଡ୍ |,Renal pyramid
ବୃନାଲ ଗୁପ୍ତ,Renal secretion
ରେନେଟ୍ ଟାବଲେଟ୍ |,Rennet tablet
ରେନିନ୍ |,Rennin
ମରାମତି ପୁନ en ନିର୍ମାଣ |,Repairative regeneration
ପୁନରାବୃତ୍ତି DNA,Repetitive DNA
ପ୍ରତିସ୍ଥାପନ ସ୍ତର,Replacement level
ବଦଳ ଅଗ୍ରଗାମୀ |,Replacement surgery
ପ୍ରତିକୃତି,Replica plating
ନକଲ,Replication
ନକଲ,Replication
ନକଲ ଫଙ୍କ୍ |,Replication fork
ନକଲକାରୀ |,Replicator
ରେପୋଲାରିସନ୍ ତରଙ୍ଗ |,Repolarisation wave
ଯୁକ୍ତିଯୁକ୍ତ,Repressible
ଦମନକାରୀ ଅଣୁ |,Repressor molecule
ପ୍ରଜନନ,Reproduction
ପ୍ରଜନନ ଏବଂ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ ସେବା |,Reproductive and child health care
