Bengali,Odiya
রেপার্টরি (=ইনভেন্টরি),ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର)
ভান্ডার,ସଂଗ୍ରହାଳୟ
ভান্ডার,ସଂଗ୍ରହାଳୟ
প্রজাতন্ত্র,ଗଣତନ୍ତ୍ର
প্রজাতন্ত্র দিবস,ଗଣତନ୍ତ୍ର ଦିବସ |
রিস্ক্রিপ্ট,ଲିପିବଦ୍ଧ
রিস্ক্রিপ্ট,ଲିପିବଦ୍ଧ
বাসিন্দা,ବାସିନ୍ଦା
পুন: প্রতিষ্ঠা,ପୁନରୁଦ୍ଧାର
পুনরুত্থান,ପୁନରୁତ୍ଥାନ |
পুনরুত্থান,ପୁନରୁତ୍ଥାନ |
পশ্চাদপসরণ,ପଂଚାୟତ
বিপরীত (একটি মুদ্রার),ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର)
বিদ্রোহ,ବିଦ୍ରୋହ
বিপ্লব,ବିପ୍ଳବ
"বিপ্লব, ফরাসি","ବିପ୍ଳବ, ଫରାସୀ |"
বিপ্লব গৌরবময়,ବିପ୍ଳବ ଗ or ରବମୟ |
"বিপ্লব, শিল্প","ବିପ୍ଳବ, ଶିଳ୍ପ"
উদীয়মান,ଉଠିବା
পচা-বরো,ପତିତ-ବୋରୱେଲ |
রাফ রাইডার,ରୁଫ୍ ରାଇଡର୍ସ |
গোলাকার মাথা,ଗୋଲାକାର ମୁଣ୍ଡ |
রাউট,ମାର୍ଗ
রাজকীয় দর্শক,ରୟାଲ୍ ଦର୍ଶକ |
রাজকীয় সনদ,ରୟାଲ୍ ଚାର୍ଟର୍ |
রাজকীয় ক্রেস্ট,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
রাজকীয় ক্রেস্ট,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
রাজকীয় ফরমান,ରୟାଲ୍ ଆଦେଶ |
রুব্রিক,ରୁବ୍ରିକ୍ |
ধ্বংসাবশেষ,ଧ୍ୱଂସାବଶେଷ |
রানার,ରନର୍ |
নাশকতা,ସାବ୍ୟସ୍ତତା |
সাবের,ସାବର |
সাবার্স,ସାବର୍ସ |
বলিদান,ବଳିଦାନ
বলিদান,ବଳିଦାନ
বলিদান,ବଳିଦାନ
নিরাপদ আচরণ,ନିରାପଦ ଆଚରଣ |
নিরাপত্তা বেষ্টনী,ସୁରକ୍ଷାକର୍ମୀ |
নিরাপত্তা বেষ্টনী,ସୁରକ୍ଷାକର୍ମୀ |
নিরাপত্তার দায়িত্ব,କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା
স্যালি,ସ ally ଲି
স্যালি-বন্দর,ସଲି-ପୋର୍ଟ |
রাজদণ্ড,ରାଜଦଣ୍ଡ
Scimitar,ସ୍କିମିଟର୍ |
দ্বিতীয় এস্টেট,ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |
সম্প্রদায়,ସେକ୍ଟର
সম্প্রদায়,ସେକ୍ଟର
খিঁচুনি,ଜବରଦଖଲ
খিঁচুনি,ଜବରଦଖଲ
সেনেট,ସିନେଟ୍
সেনেট,ସିନେଟ୍
সেনেট,ସିନେଟ୍
সেনেট,ସିନେଟ୍
দাস (= বর্ডার বা ভিলিন),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
দাস (= বর্ডার বা ভিলিন),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
দাসত্ব (সার্ফহুড বা সারফেজ),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
দাসত্ব (সার্ফহুড বা সারফেজ),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
ছায়া রাজা,ଛାୟା ରାଜା |
শিপ মানি,ଜାହାଜ ଟଙ୍କା
শক সৈন্য (= ঝড় সৈন্য),ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ)
সংক্ষিপ্ত সংসদ,ସଂକ୍ଷିପ୍ତ ସଂସଦ |
ঝগড়া,Kir ଗଡା
দাস,ଦାସ
দাসত্ব,ଦାସତ୍ୱ
দাসত্ব,ଦାସତ୍ୱ
সৈনিক রাষ্ট্রনায়ক,ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ
বর্শা,ବର୍ଚ୍ଛା
বর্শা-মাথা,ବର୍ଚ୍ଛା-ମୁଣ୍ଡ
গোলক,କ୍ଷେତ୍ର
স্ফ্রাজিস্টিকস,ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |
সিস্টেম নষ্ট করে,ଲୁଟେରା ସିଷ୍ଟମ୍ |
স্কয়ার,ସ୍କ୍ ire ାଇୟାର୍ |
স্কয়ার,ସ୍କ୍ ire ାଇୟାର୍ |
স্কয়ারআর্কি,ସ୍କ୍ ire ାର୍ଚି |
স্কয়ারআর্কি,ସ୍କ୍ ire ାର୍ଚି |
স্ট্যান্ডার্ড,ମାନକ
মান-ধারক,ମାନକ-ଧାରକ |
স্থায়ী সেনাবাহিনী,ସ୍ଥାୟୀ ସେନା |
স্থায়ী আদেশ,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
স্থায়ী আদেশ,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
স্টেটসম্যান,ରାଜ୍ୟସ୍ତରୀୟ
পাথরের শিলালিপি,ପଥର ଲେଖା |
ঝড় সৈন্য,Orm ଡ଼ ସ troops ନ୍ୟ
কৌশল,ଷ୍ଟ୍ରାଟେଜେମ୍ |
কৌশল,ରଣନୀତି
কৌশল,ରଣନୀତି
কৌশল,ରଣନୀତି
স্ট্র্যাটোক্র্যাসি,ଷ୍ଟ୍ରାଟୋକ୍ରାସି |
কলহ,Ife ଗଡା
কলহ,Ife ଗଡା
শক্ত হোল্ড,ଦୃ hold ଧରନ୍ତୁ |
শক্ত হোল্ড,ଦୃ hold ଧରନ୍ତୁ |
সাবসিডিয়ারি ট্যালাইন্স,ସହାୟକ ଉଚ୍ଚତା |
উত্তরাধিকার,ଉତ୍ତରାଧିକାରୀ |
উত্তরাধিকারী,ଉତ୍ତରାଧିକାରୀ
ভোটাধিকার,ମତଦାନ
ভোটাধিকারী,ସୁଫ୍ରାଗିଷ୍ଟ |
সালতানাত,ସୁଲତାନ
সুলতানি আমল,ସୁଲତାନ ଅବଧି
আত্মসমর্পণ,ଆତ୍ମସମର୍ପଣ
সুজারেন,ସୁଜେରାଇନ୍ |
সুজারেন রাজ্য,ସୁଜେରେନ ରାଜ୍ୟ |
তলোয়ারধারী,ଖଣ୍ଡାଧାରକ |
তামানি সোসাইটি,ତାମାନି ସୋସାଇଟି |
টেম্পারড তলোয়ার,କ୍ରୋଧିତ ଖଣ୍ଡା |
প্রজা,ଭଡାଟିଆ
প্রজা,ଭଡାଟିଆ
এলাকা,ଅଞ୍ଚଳ
এলাকা,ଅଞ୍ଚଳ
অঞ্চল সরকার,ପ୍ରଦେଶ ସରକାର
সন্ত্রাস,ଆତଙ୍କବାଦ
তৃতীয় এস্টেট,ତୃତୀୟ ଇଷ୍ଟେଟ୍ |
তিনটি এস্টেট,ତିନୋଟି ଇଷ୍ଟେଟ୍ |
টোল,ଟୋଲ୍
টোল বাড়ি,ଟୋଲ୍ ହାଉସ୍ |
সমাধি,ସମାଧି
টোরি,ଟୋରୀ |
টোটেম,ଟୋଟେମ୍ |
টাওয়ার,ଦୁର୍ଗ
টাওয়ার,ଦୁର୍ଗ
বিজয়ের টাওয়ার,ବିଜୟ ଦୁର୍ଗ
বিশ্বাসঘাতক,ଦେଶଦ୍ରୋହୀ
বিশ্বাসঘাতকতা,ବିଶ୍ୱାସଘାତକତା
বিশ্বাসঘাতকতা,ଦେଶଦ୍ରୋହ
সন্ধি,ଚୁକ୍ତି
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍)
শ্রদ্ধাঞ্জলি,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
শ্রদ্ধাঞ্জলি,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
শ্রদ্ধা ভূমি,ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |
তিন জোট,ତ୍ରିଗୁଣ ସହଯୋଗ
ট্রিপল entente,ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
বিজয়,ବିଜୟ
বিজয়,ବିଜୟ
অশান্তি,ଅଶାନ୍ତି |
অত্যাচারী হত্যা,ଟାଇରାନାଇସିଡ୍ |
অত্যাচারী হত্যা,ଟାଇରାନାଇସିଡ୍ |
অত্যাচার,ଅତ୍ୟାଚାର
অত্যাচার,ଅତ୍ୟାଚାର
অত্যাচারী,ଅତ୍ୟାଚାର
উহলান,ଉହଲାନ୍ |
উকাসে,ଉକେସ୍ |
উকাসে,ଉକେସ୍ |
ওলামা,ଉଲେମା
আল্টিমেটাম,ଅଲ୍ଟିମାଟମ୍ |
আল্টিমেটাম,ଅଲ୍ଟିମାଟମ୍ |
চাচা স্যাম,ମାମୁଁ ସାମ
অধীনস্থ রাজা,ଅଣ୍ଡର-ରାଜା |
ইউনাইটেড আইরিশম্যান,ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |
জাতিসংঘ,ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର
ইউনাইটেড প্রদেশ,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
ইউনাইটেড প্রদেশ,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
অপ্রত্যাশিত দুর্গ,ଅବିଭକ୍ତ ଦୁର୍ଗ |
সর্বজনীন রাজা,ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |
সার্বজনীন ভোটাধিকার,ସର୍ବଭାରତୀୟ ମତଦାନ
বিদ্রোহ,ବିଦ୍ରୋହ
দখল,ଉସର୍ପେସନ୍ |
দখলকারী,ଉସର୍ପର୍ |
ইউটোপিয়া,Utopia
ভাঙচুর,ଭାଣ୍ଡାଲ୍
ধ্বংসাত্মক,ଭଙ୍ଗାରୁଜା
ভ্যানগার্ড,ଭଙ୍ଗାର୍ଡ |
ভ্যানগার্ড,ଭଙ୍ଗାର୍ଡ |
ভ্যানগার্ড,ଭଙ୍ଗାର୍ଡ |
ভারাঙ্গিয়ান,ବାରଙ୍ଗିଆନ୍ |
ভারাঙ্গিয়ান প্রহরী,ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |
ভাসাল,ଭାସାଲ୍ |
ভাসাল,ଭାସାଲ୍ |
ভাসাল রাষ্ট্র,ଭାସାଲ୍ ରାଜ୍ୟ |
ভ্যাটিকান কাউন্সিল,ଭାଟିକାନ୍ ପରିଷଦ
ভেসেল,ଜାହାଜ |
ভেসেল,ଜାହାଜ |
ভেসেল,ଜାହାଜ |
উপরাজ,ଉପ-ରାଜା
ভাইসরয়,ଭିକେରୋଇ |
ভাইসরয়্যালিটি = ভাইসরয়শিপ,ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |
ভিক্টর,ଭିକ୍ଟର |
বিজয়,ବିଜୟ
ভিলেইন,ଭିଲିନ୍ |
সমুদ্রযাত্রা,ଯାତ୍ରା
অরক্ষিত দুর্গ,ଦୁର୍ବଳ ଦୁର୍ଗ
অম্লান চিত্র,କାନ୍ଥ ଚିତ୍ର
অম্লান চিত্র,କାନ୍ଥ ଚିତ୍ର
যুদ্ধ,ଯୁଦ୍ଧ
যুদ্ধ-প্রভু,ଯୁଦ୍ଧ-ପ୍ରଭୁ
যোদ্ধা,ଯୋଦ୍ଧା
যোদ্ধা,ଯୋଦ୍ଧା
যোদ্ধা,ଯୋଦ୍ଧା
যুদ্ধজাহাজ,ଯୁଦ୍ଧ ଜାହାଜ
ওয়াচ-শব্দ,ୱାଚ୍ ୱାର୍ଡ |
কল্যাণ রাষ্ট্র,କଲ୍ୟାଣ ସ୍ଥିତି
কল্যাণমূলক কাজ,କଲ୍ୟାଣ କାର୍ଯ୍ୟ
হুইগ,ୱିଗ୍ |
সাদা পতাকা,ଧଳା ପତାକା |
হোয়াইটম্যানের বোঝা,ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |
বিশ্ব সাম্রাজ্য,ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |
বিশ্ব আন্দোলন,ବିଶ୍ୱ ଆନ୍ଦୋଳନ |
বিশ্ব রাজনীতি,ବିଶ୍ୱ ରାଜନୀତି
বিশ্ব শক্তি,ବିଶ୍ୱ ଶକ୍ତି
বিশ্বযুদ্ধ,ବିଶ୍ଵ ଯୁଦ୍ଧ
Wreeker,Wreeker
ধ্বংসকারী সংশোধনী,ସଂଶୋଧନ ସଂଶୋଧନ |
জেনেলাসিস,ଜେନେଲେସିସ୍ |
জেনোফোবিয়া,ଜେନୋଫୋବିୟା |
ইয়াঙ্কি,ଜାନକୀ
হলুদ জ্যাকেট,ହଳଦିଆ ଜ୍ୟାକେଟ୍ |
হলুদ মানুষ,ହଳଦିଆ
হলুদ বিপদ,ହଳଦିଆ ବିପଦ
হলুদ প্রেস,ହଳଦିଆ ପ୍ରେସ୍ |
তরুণ তুর্কিদের,ଯୁବକ ତୁର୍କୀ |
জিউস,ଜିଉସ୍
জায়নবাদ,ଜିଓନିଜିମ୍ |
জরথুষ্ট্রবাদ,ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |
