Hindi,Gujarati
"पुनरुत्पादन, जनन",પ્રજનન
पुनः अभिलेखन,ફરી નોંધણી કરવી
अनुसंधान एवं विकास,સંશોધન અને વિકાસ
"पुनर्नियोजन, पुनः नियोजन",ફરીથી સેટ કરવું
अवशिष्ट पुनर्मिश्रण,શેષ ફેરબદલ
"अवशिष्ट, अवशेष",શેષ
प्रतिरोध,પ્રતિકાર
प्रतिरोध भार,પ્રતિકાર લોડ
प्रतिरोधक,પ્રતિકારક
विभेदन,ઠરાવ
अनुनाद,પડઘો
अनुनाद आवृत्ति,પડઘો આવર્તન
अनुनादी,ચીકણું
अनुनादी लाइन,પડઘો
अनुनादक,પડઘો પાડનાર
"संसाधन, साधन",સાધન
संसाधन सहभागिता,સાધન -વહેંચણી
अनुक्रिया अवधि,જવાબદાર સમય
अनुक्रिया,પ્રતિભાવ
पुनः स्थापन,પુન: સ્થાપન
परिणामी,પરિણામ
धारण,પ્રતિધારણ
"पुनर्प्रेषण, पुनः संचार",પઠાણ
"पुनःप्रापण, पुनःप्राप्ति",પુનઃપ્રાપ્તિ
पुनःप्राप्ति इंजन,પુનરાગમન એન્જિન
पुनः प्रयास,ફરી કોશિશ કરવી
"प्रतिगम, वापसी",વળતર
वापसी पथ,પાછું રસ્તો
अनुरणन,પરાવર્તન
अनुरणन काल,પરાવર્તનનો સમય
विपरीत अभिनत डायोड,વિપરીત ડાયોડ
प्रतीप धारा,વિપરીત પ્રવાહ
परिक्रमी,ફરતું
पुनः कुंडलन,ફેરબદલ કરવી
पुनः तारयोज्य फ्यूज,પુનરાવર્તનીય ફ્યુઝ
पुनः तार स्थापन,આછું
"पुनः लेखनीय, पुनर्लेखनीय",પુનરાવર્તન કરી શકાય એવું
"रेडियो आवृत्ति चालक, आर एफ ड्राइव",આરએફ ડ્રાઇવ
"रेडियो आवृत्ति प्रभरक, आर एफ फीडर",આરએફ ફીડર
रेडियो आवृत्ति संकट,આર.એફ.
"आर एफ संरक्षण अनुपात, रेडियो आवृति संरक्षण अनुपात",આર.એફ. સંરક્ષણ ગુણોત્તર
"धारा नियंत्रक, धारा नियामक",ગોઇ -રિયોસ્ટેટ
रिबन,રિબન
रिवेट,ઉશ્કેરવું
रिवेटित जोड़,જોરદાર સંયુક્ત
रिवेट लगाना,ખરબચડું
"रेडियो नेटवर्क चैनल, आर एन चैनल, RN चैनल",આર.એન.
"रोबोट, यंत्र मानव",રોબોટ
रोबोटिक्स,રોબોટવિજ્icsાન
अंतर्बेलन,ઠપકો આપવો
बहिर्बेलन,રખડવું
मूल,મૂળ
घूणब,રાસાયણિક
"घूर्णन, चक्रानुक्रम",પરિભ્રમણ
मार्ग,માર્ગ
"अनुमार्गक, राउटर",રાઉટર
"नेमी प्रचालन, सामान्य क्रियाएं",દિનચર્યાની કામગીરી
अनुमार्गन,માર્ગદર્શન
कार्य अवधि,સમયનો સમય
सुरक्षा व्यवस्था,સલામતી વ્યવસ્થા
सुरक्षा अंतःपाश,સલામતી સાથે સંકળાયેલ
"अवनमन, झोल",ઝંખવું
प्रमुख अभिलक्षण,મુખ્ય વિશેષતા
"नमूना, प्रतिदर्श",નમૂનો
सैंपल ऐंड होल्ड परिपथ,નમૂના અને હોલ્ડ સર્કિટ
"प्रतिदर्श आमाप, सैंपल साइज",નમૂનો
प्रतिचयित आंकड़ा,નમૂના લીધેલ માહિતી
प्रतिचयन,નમૂનો
प्रतिचयन दर,નમૂના દર
प्रतिचयन संतृप्ति,નમૂનાની સંતૃપ્તિ
प्रतिचयन सिद्धांत/ प्रमेय,નમૂનાની સિદ્ધાંત/પ્રમેય
उपग्रह,ઉપગ્રહ
उपग्रह संचार,ઉપગ્રહ સંચાર
उपग्रह व्याप्ति,ઉપગ્રહ -કવરેજ
"उपग्रह अंकीय कड़ी, उपग्रह अंकीय लिंक",ઉપગ્રહ ડિજિટલ લિંક
उपग्रह व्यतिकरण,ઉપગ્રહ દખલ
उपग्रह रेडियो,ઉપગ્રહ રેડિયો
"उपग्रह रेडियो संचरण, उपग्रह रेडियो प्रेषण",ઉપગ્રહ રેડિયો પ્રસારણ
"उपग्रह संचरण, उपग्रह प्रेषण",ઉપગ્રહ
संतृप्त हवा,સંતૃપ્ત હવા
संतृप्ति धारा,સંતૃપ્ત પ્રવાહ
संतृप्ति,સંતૃપ્તિ
आरा दंती तरंग,દાંત તરંગ જોયું
"अनुमापनीयता, विस्तार क्षमता",ગુણધર્મ
"अनुमाप, पैमाना, मापनी",માપદંડ
"माप गुणक, स्केल गुणक",માપદંડ
"सोपानी, क्रम गणक, सोपानन",ઉન્માદ
क्रमवीक्षित किरणपुंज,સ્કેન કરેલ બીમ
क्रमवीक्षक,સ્કેનર
क्रमवीक्षण आवृत्ति,સ્કanનિંગ આવર્તન
क्रमवीक्षण लाइन,સ્કેન રેખા
प्रकीर्णन,છૂટાછવાયા
परि–श्य,દૃશ્ય
अनुसूचक,સૂચિ આપનાર
व्यवस्थात्मक,યોજનાકીય
शॉटकी रोधिका,સ્કોટકી અવરોધ
प्रस्फुरण,સિંટિલેશન
अस्फुटक,ખળભળાટ મચાવનારું
अस्फुटन,ખળભળાટ મચાવનારું
"स्क्रैप, क्षेप्य",ભંગાર
"खुरचन, टुकड़ा, खंड, स्क्रैप",ભંગાર
"खरोंच, खरखराहट",શરૂઆતથી
"परदा, स्क्रीन",પડઘો
"स्क्रीन जलन, प्रपट्ट जलन",સ્ક્રીન બળીને
स्क्रीन उपमार्ग,સ્ક્રીન
स्क्रीन धारा,વર્તમાન
स्क्रीन ग्रिड,ગ્રીક માણસ
"स्क्रीन रक्षी, प्रपट्ट रक्षी",સ્ક્રીન સેવર
आवरित केबल,તપાસેલી કેબલ
"विविक्तीकरण, स्क्रीन प्रदर्शन, छानबीन, छानना",તપાસ
"स्क्रॉल, वलनी",ઝરવું
"स्क्रॉल बार, वलनी दंड",દાણાદાર પટ્ટી
"कुंडलन, स्क्रॉलन",ઝાપટાં
"अन्वेषी इंजन, खोजी इंजन",શોધ એન્જિન
"द्वितीयक, गौण",ગૌણ
"द्वितीयक सेल, संचायक सेल",ગૌણ કોષ
"सेक्टर, त्रिज्यखंड",ક્ષેત્ર
"टुकड़ा, खंड",ભાગ
स्वतः नैदानिक,સ્વ -નિદાનને લગતું
अर्धचालक,અર્ધજક્ષણ કરનાર
प्रेषक,પ્રેષક
"संवेदनशीलता, सुग्राहिता",સંવેદનશીલતા
"संवेदक, संवेदित्र, सुग्राही",સંવેદના
अनुक्रम,અનુક્રમ
"क्रमिक, धारावाहिक",ક્રમ
क्रमिक अभिगम,ક્રમ
"क्रमिक संपर्कस्थल, क्रमिक द्वारक",ક્રમ -બંદર
श्रेणी अनुनाद,શ્રેણી પડઘો
"सर्वर, परिसेवक",સર
"व्यवस्था, व्यवस्थापन",સ્થાપના
"छायांकन, छायन, छादन",છાયા
"छाया, प्रतिछाया",પડછાયો
शैनन प्रमेय,શેનોનના પ્રમેય
संरूपण,આકારવા
सहभागिता सामग्री,શેરગાળો
"आच्छद, आवरण",મ્યાન કરવું
"विस्थापन, पारी",પાળી
विस्थापन,સ્થળાંતર
प्रघात,આઘાત
लघु परिपथ,ટૂંકા ગાળા
लघुपथ परीक्षण,ટૂંકી સર્કિટ કસોટી
लघु तरंग,ટૂંકા ગાળા
लघु तरंग केंद्र,ટૂંકા તરંગ કેન્દ્ર
"लघु पथ, सरल उपाय",ટૂંકાકટ
"काम-बंद, विराम, शटडाउन",બંધ કરો
विराम संकेत,બંધ સંકેત
"पार्ष्व बैंड, पार्ष्व पट्ट",બાજુની બાજુ
पार्ष्व बैंड षक्ति,આડંબરી શક્તિ
"संकेत, सिगनल",સંકેત
संकेत आयाम,સિગ્નલ -કંપનવિસ્તાર
संकेत प्रवाह ग्राफ,સિગ્નલ પ્રવાહ ગ્રાફ
संकेत जनित्र,સિગ્નલ જનરેટર
संकेत प्रकाश,સંકેત પ્રકાશ
संकेत अनुमार्गन,સંકેત -માર્ગ
संकेत सामर्थ्य,ઈજાજ
"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात",ક્રોસ ટોક રેશિયોનો સંકેત
संकेत-रव अनुपात,અવાજ ગુણોત્તરનો સંકેત
संकेत-अभारित रव अनुपात,અજાણ્યા અવાજ ગુણોત્તરનો સંકેત
संकेतन और स्विचन,સિગ્નલિંગ અને સ્વિચિંગ
"संकेत द्वयंक, संकेत बिट",સિગ્નલિંગ બીટ
"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट",નોંધપાત્ર સાઇડબેન્ડ્સ
"एकमुखी, सरल, एकधा, एक संकेतन",સિમ્પલેક્સ
अनुकरण,સિમ્યુલેશન
"अनुकारक, अनुकारी",સિદ્ધ
समकालीन प्रसारण,એકલકામ
समकालिक प्रच्छादन,એક સાથે માસ્કિંગ
"ज्या घटक, साइन घटक",એક જાતનો ઘટક
"ज्या तरंग, साइन तरंग",સાઈન લહેર
एकल आवृत्ति जालक्रम,એકલ આવર્તન નેટવર્ક
एकल कला मोटर,એક -એક તબક્કો મોટર
"स्थल, साइट",સ્થળ
"स्थल नक्शा, स्थल अभिन्यास",સાઇટ લેઆઉટ યોજના
कुशल प्रचालक,કુશળ operatorપરેટર
प्लूति दूरी,છોડો અંતર
व्योम तरंग,આકાશમાં
व्योम तरंग संचरण,સ્કાય વેવ પ્રચાર
"पट्ट, स्लैब",સ્લેબ
तिर्यक् पथ,ઘૃણાનો માર્ગ
"खांचा, नाली",સ્લોટ
स्मार्ट कार्ड,સ્માર્ટ કાર્ડ
सोडियम वाष्प लैम्प,સોડિયમ વરાળ
सुगम कुंजी,નરમ ચાવી
सॉफ्टवेयर,સ software
सौर सक्रियता,સૌર પ્રવૃત્તિ
सौर ऊर्जा,સૌર ઊર્જા
सौर प्रज्वाल,સૌર જ્વાળાઓ
सौर षक्तियुक्त,સૌર સંચાલિત
"ठोस अवस्था, ठोसावस्था",ઘન સ્થિતિ
ठोस अवस्था भंडारण,રાજ્ય સંગ્રહ
ठोस अवस्था प्रेषित्र,નક્કર રાજ્ય ટ્રાન્સમીટર
छांटना,પ્રકાર
ध्वनि,અવાજ
ध्वनि अवशोषण,તકરાર
ध्वनि संतुलन,ધ્વનિ સિલક
ध्वनि संसूचक,સાઉન્ડ ડિટેક્ટર
ध्वनि मिश्रक,સાઉન્ડ મિક્સર
ध्वनि परिप्रेक्ष्य,તકરાર
ध्वनि षक्ति,ધ્વનિ -શક્તિ
ध्वनिरोधी,ધ્વનિરોધક
ध्वनि अभिलेखन,ધ્વનિરોધક
ध्वनि परावर्तन,અવાજનું પ્રતિબિંબ
ध्वनि संचरण हानि,ધ્વનિ -પ્રસારણ ખોટ
"साधन, स्रोत",મૂળ
स्रोत कोडक,સ્ત્રોત એન્કોડર
"आकाश, अंतरिक्ष, अंतराल",જગ્યા
"अंतरिक्ष विविधता, आकाशीय विविधता",જગ્યાની વિવિધતા
अंतरिक्ष दूरप्रसारण,જગ્યા દૂરથી દૂરથી દૂરથી દૂરથી દૂરની જગ્યા
अंतरिक्ष तरंग,અવકાશ તરંગ
"अंतराल, अंतरण",અંતર
"स्पैम, अपसंदेश",સ્પામ
"अपसंदेशन, स्पैमन",સ્પામિંગ
"फैलाव, विस्तृति",ગાળો
"अतिरिक्त द्वयंक, अतिरिक्त बिट",ફાળવણી
अतिरिक्त  पुर्जे,નાર
स्फुलिंग; स्फुलिंगन,ભાગ
"आकाशीय, स्थानिक",સ્થગિત
स्थानिक प्रभाव,સ્થગિત અસર
स्थानिक अतिरिक्त्ता,અવકાશ નિર્જનતા
"विशेष प्रभाव, विशेष आभास",વિશેષ અસર
विशेष प्रभाव प्रवर्धक,ખાસ અસરો એમ્પ્લીફાયર
"विशिष्टता, विशिष्टीकरण; विशेषज्ञता",વિશેષતા
विनिर्देश,વિશિષ્ટતા
स्पेक्ट्रमी अवशोषण,વર્ણપટ
स्पेक्ट्रमी बैंड प्रतिकृति,વર્ણપટ્ટીની પ્રતિકૃતિ
स्पेक्ट्रमी वितरण,વર્ણપત્ર
स्पेक्ट्रमी अतिरिक्तता,વર્ણપટ્ટીની નિરર્થકતા
"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर",વર્ણિતામાપક
स्पेक्ट्रमदशब,વર્ણપટ
स्पेक्ट्रम,ચંચળ
"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र",અનુયાયી
स्पेक्ट्रम संरूपण,શેતરંજ
वाक् उच्चारण,વાણી -અભિવ્યક્તિ
वाक् चैनल,વાણી માધ્યમ
वाक् संपीडन,વાણી -સંકોચન
वाक् कोडन,વાણી -એન્કોડિંગ
वाक् बोध,વાણી -માન્યતા
प्रचक्रण,ફરતો
पेंचदार; सर्पिल,સર્પાકાર
संयोजन,છળકતું
"विपाटक, स्प्लिटर",છીનવી લેવું
"स्पूल, चरखी",ડંટો
कदाचनिक,છૂટું
"बिंदु किरणपुंज, स्थान किरणपुंज",સ્પોટ બીમ
"विस्तृतशीट, स्प्रेडशीट",ફેલાવો
"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण",જુલમી અને સુભાન કિરણોત્સર્ગ
भ्रामक पार्ष्वबैंड आवृत्तियां,અશિષ્ટ સાઇડબેન્ડ ફ્રીક્વન્સીઝ
निष्पीडित वीडियो,સ્ક્વિઝ્ડ વિડિઓ
मुद्रांकन,મુદ્રાંકન
मानक सॉफ्टवेयर,માનક સ Soમીવાર
मानकीकरण,માનકીકરણ
आपातोपयोगी,નિદ્રાધીન
आपातोपयोगी उपस्कर,સ્થાયી સાધનસામગ્રી
अप्रगामी तरंग,સ્થાયી મોજા
अप्रगामी तंरग अनुपात,સ્થાયી તરંગ ગુણોત્તર
प्रवर्तन बल-आघूर्ण,આરંભ
आरंभ-विराम,શરૂઆત
"स्थिर, स्थैतिक",સ્થિર
सांख्यिकीय विधि,આંકડા પદ્ધતિ
अवस्थिति,દરજ્જો
"अवस्थिति संकेत, अवस्थिति चिह्न",દરજ્જો સંકેત
स्थिर,સ્થિર
"त्रिविम, स्टीरियो",ત્રિઆયું
"त्रिविम संतुलन, स्टीरियो संतुलन",ત્રિમો સિલક
स्टीरियो कोडक,રૂ stereિ -એન્કોડર
स्टीरियो जनित्र,ત્રિ -જનનરેટર
त्रिविम विधा,રૂ stereિ દર
"त्रिविम संचरण, स्टीरियो संचरण",રૂ stereિ -પ્રસારણ
त्रिविम ध्वनि पुनरुत्पादन,સ્ટીરિયોફોનિક અવાજ પ્રજનન
"त्रिविम ध्वनि, स्टीरियोफोनी",ત્રિપરિમાણી
"त्रिविमदशब, स्टीरियोदशब",ત્રિઆરી
स्थिर चित्र,સ્થિર ચિત્ર
उद्दीपक,ઉદ્દીપન
विराम बैंड,રોકાયેલું
भंडारण,સંગ્રહ
संचायक बैटरी कक्ष,સંગ્રહ -બટારો
संचायक युक्ति,સંગ્રહ ઉપકરણ
समतापमंडल,મુખ્યત્વે
धाराप्रवाह,સુવ્યવસ્થિત
तनन,ખેંચવું
"रस्सी, तार., कड़ी",તાર
संरचित,રચાયેલ
"स्टूडियो ब्लॉक, स्टूडियो खंड",સ્ટુડિયો અવરોધ
स्टूडियो केंद्र,સ્ટુડિયો કેન્દ્ર
स्टूडियो प्रकाश व्यवस्था,સ્ટુડિયો લાઇટિંગ
स्टूडियो मॉनीटर,સ્ટુડિયો મોનીટર
"स्टाइलस, सुई (ग्रामोफोन की)",સ્ટાઈલસ
उपबैंड कोडन,ઉપસર્ગ
उपबैंड प्रच्छादन,ઉપસર્ગ
"उपबैंड प्रतिदर्श, उपबैंड नमूना",ઉપસર્ગ
उपजाल,ઉપનિર્દ
उप-प्रतिचयन,અનુશ્રમાં
"अभिदाता, ग्राहक, उपभोक्ता",ગ્રાહક
सहसा आयनमंडलीय क्षोभ,અચાનક આયનોસ્ફિયર ખલેલ
सूर्य धब्बा सक्रियता,સૂર્ય સ્થળ પ્રવૃત્તિ
अति-उच्च शक्ति प्रेषित्र,સુપર પાવર ટ્રાન્સમીટર
अति प्रतिचयन,અતિશય નમૂના
सुपर सॉकेट,અતિશય સોકેટ
अतितप्त वाष्प,આહલાદક વરાળ
"परासंकरण, सुपर हेटरोडाइन",Superંચેટેરોડિન
परासंकरण परिवर्तक,Hegtetetenodyne કન્વર્ટર
परासंकरण ग्राही,HEHHETETERODYNE રીરિસીવર
अध्यारोपित (धारा),સુપરિમ્પોઝ્ડ (વર્તમાન)
अध्यारोपण,અતિશય સ્થિતિ
"अध्यारोपण, अधिस्थापन",અતિશય સ્થિતિ
पराध्वनिक,અતિધિપતિવાળું
"सप्लाई डक्ट, आपूर्ति वाहिनी",પુરવઠા નળી
निरोधी ग्रिड,દમન ગ્રીડ
पृष्ठीय रव,સપાટીનો અવાજ
पृष्ठीय तरंग,સપાટીએ
"नेट विचरण, सर्फिंग",સર્ફિંગ
"प्रोत्कर्ष, महोर्मि",વધારો
परिवेश,આસપાસના
अनुक्रियता,સંવેદનશીલતા
सुग्राहिता,સંવેદનશીલતા
निलंबित,સ્થગિત કરવું
अदल-बदल,Swછળવું
"प्रसर्प परिपथ, स्वीप सर्विट",ચકચાર
स्विच,બદલવું
स्विच बोर्ड,ફેરબદલ
"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई",નિયંત્રણ એકમ સ્વિચ કરો
स्विचन,ફેરબદલ
प्रतीक दर,પ્રતીક દર
सममित,સપ્રમાણતાવાળું
"सिंक, तुल्यकालिक",સમન્વયિત (સિંક્રનસ)
"तुल्यकालिक स्पंद, सिंक पल्स",સમન્વય
सिंक अंतरण,સમન્વય -તબદીલી
तुल्यकालन,સમકા્યા
तुल्यकालित,સમકાલીન
तुल्यकालिक,સમકાલીન
तुल्यकालिक मोटर,સમન્વય મોટર
समन्वित,સહસંયાતીય
सहक्रियाशील,સહસંયોજક
सहक्रिया,અનુલાપ્ય
वाक्यात्मक,સંસદીય
वाक्य-रचना,સાંકળનો વિસ્તાર
"वाक्य-त्रुटि, सिन्टैक्स त्रुटि",વાક્યબંધી ભૂલ
संष्लेषक,સંસદસભારી
संष्लेषक कार्ड,સંશ્લેષણ કાર્ડ
"प्रणाली, तंत्र, पद्धित",પદ્ધતિ
तंत्र वास्तुकला,પદ્ધતિસર સ્થાપત્ય
"तंत्र डिजाइन, तंत्र अभिकल्प",વ્યવસ્થા -રચના
तंत्र मेनू,સિસ્ટમ મેનુ
"टैग, लेबल, चिह्न",ટ tag ગ
टॉक बैक,પછી વાત કરું
"टेप, फीता",ટેપ
"टेपरिकार्डर, टेप अभिलेखित्र",ટેપ રેકોર્ડર
"टेपयोजन, टेपसमायोजन",કાતરી
शुंडाकार,Tંચે બાંધેલું
लक्ष्य,નિશાન
"टेरिफ, प्रशुल्क",પ્રશુલ્ક
कार्य दर्शिका,કાર્ય -પટ્ટી
तकनीकी,તકનિકી
तकनीकी चुनौती,તકનિકી પડકાર
"तकनीकी विशेषता, तकनीकी लक्षण",તકનિકી વિશેષતા
"तकनीकी नियमावली, तकनीकी दिशा-निर्देश",તકનિકી માર્ગદર્શિકા
तकनीकी प्राचल,તકનિકી પરિમાણ
तकनीकी गुणता,તકનિકી ગુણવત્તા
"तकनीकी अड़चन, तकनीकी बाधा",તકનિકી
तकनीक,પ્રખ્યાત
प्रौद्योगिकी प्रतिबंध,પ્રૌદ્યોગિક અવરોધ
प्रौद्योगिकी,પ્રાતળતા
प्रौद्योगिकी  आकलन,પ્રખ્યાતનું મૂલ્યાંકન
दूरप्रसारण,દૂરગત્ર
"दूरचलचित्र, टेलीसिने",દૂરબીન
"तार प्रेषण, टेलीग्राफी, दूरलेखन",તાર
दूरमितिकी,દૂરિયાણાવિદ
दूरमापन,ટેલિમેટરીંગ
"दूरभाष, टेलीफोन",દૂરભાષ
दूरपाठ्य सामग्री,મેદાનો
"दूरदर्शन, टेलीविजन; दूरदर्शित्र",ટેલિવિઝન
"ताप, तापमान",તાપમાન
ताप नियंत्रण,તબાધનો નિયંત્રણ
"कालिक, श्रवण",ગરીબ
"कालिक प्रबंधन, श्रवण प्रबंधन",હાસ્યનું સંચાલન
कालिक अतिरिक्तता,અસ્થાયી નિરર્થકતા
तनन सामर्थ्य,તણાવ શક્તિ
स्पर्शक,તકરાર
टेराबाइट (TB),ટેરાબાઇટ (ટીબી)
"अंतिम छोर, सिरा, अंतक, टर्मिनल",અંતિમ
"अंतक अनुकूलक, टर्मिनल अनुकूलक",અંત adાપ્રિયા
टर्मिनल उपस्कर,આંતરિક સાધનો
"समाप्तप्राय, अंतस्थ",સમાપ્તિ
अंतस्थ प्रतिरोध,અંત
"अंत, समापन",સમાપ્તિ
समापक,અંતર્દેશક
भूभाग परिच्छेदिका,ભૂપ્રદેશ
तृतीयक कुंडली,ત્રીજા ભાગ
परीक्षण,કસોટી
परीक्षण आंकड़ा,પરીક્ષણ -સામગ્રી
"परीक्षण चित्र, परीक्षण प्रतिबिंब",પરીક્ષણ છબી
परीक्षण संकेत,પરીક્ષણ સિગ્નલ
"टेस्टर, परीक्षित्र",પરીક
परीक्षण,પરીક્ષણ
परीक्षण और मापन,પરીક્ષણો અને માપન
"तापीय रव, ऊष्मीय रव",ઉષ્ણતામાનનો અવાજ
"तापीय अतिभार रिले, तापीय अतिभार प्रतिसारण",થર્મલ ઓવરલોડ રિલે
तापायनिक दिष्टकारी,થર્મિઓનિક સુધારણા કરનાર
तापवैद्युत युग्म,તાપમાર્ગ
"तापमापी, थर्मामीटर",ઉષ્ણતામાપક
"तापस्थापी, थर्मोस्टेट",તાપમાન
परिबल,અંગારું
थोरियमयुक्त तंतु,તહેવારલી ફિલામેન્ટ
"चूड़ी, धागा",દાણા
"त्रिकलीय प्रदाय, त्रिकलीय आपूर्ति",ત્રણ તબક્કાની સપ્લાય
"त्रिकला-परिणामित्र, त्रिकला-ट्रांसफार्मर, तीन फेज ट्रांसफार्मर",ત્રણ તબક્કો ટ્રાન્સફોર્મર
देहली,થ્રેશોલ્ડ
"कंठ माइक्रोफोन, कंठ माइक",ગળાના માઇક્રોફોન
प्रणोद,ખોલવું
थाइरेट्रॉन,થેરાટ્રોન
थाइरिस्टर,ચોરસ
"अभिनति, अभिनमन",નમેલું
ध्वनि गुणता,મંદીનું
"समय, काल",સમય
समयाधार,સમયનો આધાર
समय कोड,સમયપત્રક
कालांक,સમયસર
समय विलंब,સમય વિલંબ
काल प्रक्षेत्र,સમયપત્રક
समय प्रतिचयन,સમય
"काल विस्तारण, समय विस्तारण",સમય ખેંચાણ
"काल मापित्र, कालद, काल समंजक, टाइमर",સમયનો સમય
शीर्षक दर्शिका,શીર્ષક સ્થાન
गम-आगम गति,ગતિથી
टॉगल स्विच,ટોકલ -સ્વિચ
टोकन रिंग नेटवर्क,પ્રતીક રિંગ નેટવર્ક
सहिष्णुता,સહનશીલતા
स्वर नियंत्रण,સ્વર નિયંત્રણ
टूल बार,ઓજાર
औजार,સાધનો
"दंतुर गियरन, दंतुर गियर",દાંતવાળું
"स्थान विज्ञान, सांस्थितिकी",સ્નાતકવિજ્ologyાન
टोराइडी कुंडली,ટોરોઇડલ વિન્ડિંગ
बल-आघूर्ण,ટોર્ક
संपूर्ण गुणता प्रबंधन (टी क्यू एम),કુલ ગુણવત્તા સંચાલન (ટીક્યુએમ)
"योगित्र, योजित्र",સર્વાંગી
"टॉवर, मीनार",Tંચે ટાવર
अनुरेखक,ટ્રેસર
अनुरेखन,ટ્રેસિંગ
"पथ, मार्ग, लीक, ट्रैक",ટ્રેક
पथ गुलिका,માર્ગ
"अनुपथन, अनुवर्तन",ટ્રેકિંગ
यातायात प्रबंधन,પ્રવાસ વ્યવસ્થાપન
क्रिया-कलाप संचिका तंत्र,વ્યવહાર -ફાઇલ પદ્ધતિ
पारकोड,ટ્રાંસકોડ
ट्रांसड्यूसर,પરિવર્તન કરનાર
प्रेषित्र-अभिग्राही,ક્રેશ કરનાર
अंतरण अभिलक्षण,તબદીલી લાક્ષણિકતાઓ
अंतरण फलन,તબદીલી વિધેય
"परिणामित्र, ट्रांसफार्मर",પરિવર્તનશીલ
"परिणामित्र उत्तेजक, ट्रांसफार्मर उत्तेजक",પરિવર્તનશીલ
"परिणामित्र ट्रॉली, ट्रांसफार्मर ट्रॉली",રૂપાંતર
"क्षणिक, चलायमान",ક્ષણભંગુર
क्षणिक कोडन,ક્ષણિક કોડિંગ
क्षणिक त्रुटि,ક્ષણિક ભૂલ
क्षणिक स्विचन,ક્ષણિક ફેરબદલ
ट्रांजिस्टर,સંજ્istાન
"अनुवाद, अंतरण",ભાષાંતર
"अनुवादक, अंतरक, अनुवादित्र",ભાષાંતર કરનાર
"प्रेषण, संचरण",ટ્રાન્સમિશન
संचरण अंतरापृष्ठ,પ્રસારણ ઇન્ટરફેસ
संचरण लाइन,પ્રસારણ લાઈન
"संचरण हानि, प्रेषण हानि",પ્રસારણ નુકસાન
प्रेषण स्टूडियो,પ્રસારણ સ્ટુડિયો
प्रेषित्र,ઉપનામ કરનાર
प्रेषित्र नियंत्रक,ટ્રાન્સમીટર નિયંત્રક
"प्रेषित्र रख-रखाव, प्रेषित्र अनुरक्षण",ટ્રાન્સમીટર જાળવણી
प्रेषक निर्गम शक्ति,ટ્રાન્સમીટર આઉટ પાવર આઉટ
प्रेषी ऐन्टेना,પ્રસારિત
प्रेषी ऐन्टेना लब्धि,એન્ટેના લાભ
प्रेषण आवृत्ति,પ્રસારણ આવર્તન
प्रेषण केंद्र,પ્રસારણ કેન્દ્ર
"प्रेषानुकर, ट्रांसपोंडर",સમાવિષ્ટ
ट्रैपेट डायोड,ટ્રેપેટ ડાયોડ
प्रगामी तरंग,પ્રવાસ
"ट्रेलिस विकोडन, जालक विकोडन",જપ્તી ડીકોડિંગ
"खाई और नाली, ट्रेंच एवं कंड्यूट",ખાઈ અને નળી
"ट्रिगर परिपथ, प्रवर्तक परिपथ",ઉશ્કેરણી સરકી
काट-छांट,સુઘડ
"संकर्तन, काट-छांट",સુવ્યવસ્થિત
तिपाई,ત્રણ
क्षोभमंडल,ઉષ્ણકટિબંધ
"छिन्नन, रुंडन",કાપી નાખવું
"सत्य सारणी, सत्य तालिका",સત્ય વિષય
समस्वरित,ટાળવું
"समस्वरक, ट्यूनर, समंजक",ટ્યુરર
"समस्वरण, ट्यूनिंग",બચ્ચો
टनल डायोड,ટનલ ડાયોડ
सुरंगन,પહાડ
प्रतिवर्तन प्रबंधन,વ્યવસ્થાપન તરફ વળવું
टर्न टेबल,ફેર
"ट्वीटर, तीक्ष्ण ध्वनक, तीक्ष्णक",ટ્યુજીટર
"व्यावर्तित, ऐंठित",વાળીને વળેલું
"व्यावर्तित युग्म केबल, व्यावर्तित युगल केबल",વિકૃત જોડી કેબલ
असंतुलित ध्वनि लाइन,અસંતુલિત audio ડિઓ લાઇન
अववोल्टता,વોલ્ટેજ હેઠળ
एकदिष्ट प्रसारण,બેકાબૂ
"सार्विक द्वार, सार्विक गेट",સાર્વત્રિક દ્વાર
"सार्विक जालक्रम, सार्विक नेटवर्क",સાર્વત્રિક નેટવર્ક
"अभारित फिल्टर, अभारित निस्यंदक",પૂજનીય ફિલ્ટર
ऊर्ध्व परिवर्तक,કન્વર્ટર
"ऊर्ध्वयोजन, अपलिंक",ઉચ્ચારણ
अभिभारण,અપલોડ કરવું
उपयोज्य क्षेत्र सामर्थ्य,ઉપયોગી ક્ષેત્ર શક્તિ
मूल्यवर्धित सेवाएं,મૂલ્ય પ્રાપ્ત સેવાઓ
वैरेक्टर डायोड,ચલ ડાયોડ
"परिवतब, चर, परिवर्तनीय",વધઘટપાત્ર
