Odiya,English
ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,Random variable
ଅନିୟମିତ ତରଙ୍ଗଫର୍ମ |,Random waveform
ରେଞ୍ଜ୍ ସୁଇଚ୍ |,Range switch
ରାଷ୍ଟର,Raster
ରାଷ୍ଟର ରେଖା |,Raster line
ରାଷ୍ଟର ସ୍କାନିଂ |,Raster scanning
ହାର ପ୍ରଭାବ,Rate effect
ସଂକ୍ରମଣ ହାର,Rate of transmission
ସ୍ଥିର ଫ୍ରିକ୍ୱେନ୍ସି ବିଚ୍ଛିନ୍ନତା |,Rated frequency deviation
ମୂଲ୍ୟାୟନ,Rating
ଅନୁପାତ ପାର୍ଶ୍। |,Ratio arms
ଅନୁପାତ ସୂଚକ,Ratio detector
ଅନୁପାତ ଓଲଟା,Ratio inverter
ଅନୁପଯୁକ୍ତ ବିସ୍ଥାପନ ପଞ୍ଜିକରଣ ପଦକ୍ଷେପ |,Ratio less shift register stage
ଡିଜିଟାଲ୍ କନଭର୍ଟରକୁ ରେଟିଓମେଟ୍ରିକ୍ ଆନାଗଲ୍ |,Ratiometric A/D converter
ରେ,Ray
ବିମ୍ ଅପ୍ଟିକ୍ସ |,Ray optics
କିରଣ,Ray tracing
ବିମ୍ ସମନ୍ୱୟ |,Ray-congruence
ରେଲି ମାନଦଣ୍ଡ |,Rayleigh criterion
ରେଲେଇ ଘନତା କାର୍ଯ୍ୟ |,Rayleigh density function
ରେଲେ ବିଛାଇବା କ୍ଷତି |,Rayleigh scattering loss
"ଟେଲି ପ୍ରିଣ୍ଟର୍, ଟେଲିପ୍ରିଣ୍ଟର୍ |",Rayleigh teleprinter
ବିମ୍ ଟ୍ରାଜେକ୍ଟୋରୀ |,Ray-trajectory
rc ଯୋଡି ଆମ୍ପ୍ଲିଫାୟର୍ ପ୍ରତିରୋଧ-ଧାରକ ଆମ୍ପ୍ଲିଫାୟର୍ |,R-C coupled amplifier
rc.low ପାସ୍ ଫିଲ୍ଟର୍ |,RC-low pass filter
ଆରସି-ଟ୍ରାପ୍ |,RC-network
rc ଓସିଲେଟର,RC-oscillator
rc କଳା ବିସ୍ଥାପନ ଓସିଲେଟର |,RC-phase shift oscillator
ପହଞ୍ଚିବା |,Reach through (punch through)
ପୁନର୍ବାର,Reactance
ସର୍କଲ୍ ସେଟ୍ ପ୍ରତିକ୍ରିୟା କରନ୍ତୁ |,Reactance circle set
retrograde ରାଶିଫଳ,Reactance coil
ପ୍ରତିକ୍ରିୟା କପଲିଙ୍ଗ୍ |,Reactance coupling
ପ୍ରତିକ୍ରିୟା ମଡ୍ୟୁଲେଟର,Reactance modulator
ପ୍ରତିକ୍ରିୟା ରିଲେ,Reactance relay
ପ୍ରତିକ୍ରିୟା ଟ୍ୟୁବ୍ |,Reactance tube
ପ୍ରତିକ୍ରିୟା ଗୁଳି |,Reaction shot
ପ୍ରତିକ୍ରିୟାଶୀଳ ଉପାଦାନ |,Reactive element
ପ୍ରତିକ୍ରିୟା କାରକ |,Reactive factor
ପ୍ରତିକ୍ରିୟାଶୀଳ ଆୟନ ଏଚିଂ |,Reactive ion etching
ପ୍ରତିକ୍ରିୟାଶୀଳ ପ୍ଲାଜମା କ୍ଷୟ |,Reactive plasma etching
ପ୍ରତିକ୍ରିୟାଶୀଳ ସ୍ପଟର୍ |,Reactive sputtering
ରିଆକ୍ଟର,Reactor
କ୍ରମ ପ read ଼ନ୍ତୁ |,READ command
କେବଳ ଠିକଣା ପ read ଼ନ୍ତୁ |,Read only address
କେବଳ ପ register ୍ଜିକରଣ ପ read ଼ନ୍ତୁ |,Read only register
ପ୍ରକୃତ ଶକ୍ତି |,Real power
ପ୍ରକୃତ ସମ୍ଭାବ୍ୟ ଉତ୍ସ |,Real voltage source
ପଛ ଫାଙ୍କା ରେକର୍ଡର୍ ମୁଣ୍ଡ |,Rear gap-recording head
ରସିଦ,Receiver
ରିସିଭର୍ ଆଲାଇନ୍ମେଣ୍ଟ୍ |,Receiver alignment
ରସିଦ ଶବ୍ଦ |,Receiver noise
ସମ୍ଭାବ୍ୟ ଗ୍ରହଣ,Receiver voltage
ରିଚାର୍ଜ ଯୋଗ୍ୟ ବ୍ୟାଟେରୀ |,Rechargeable battery
ପାରସ୍ପରିକ ତତ୍ତ୍। |,Reciprocity theorem
ପୁନ recon ନିର୍ମାଣ ଫିଲ୍ଟର୍ |,Reconstruction filter
ରେକର୍ଡ ପ୍ଲେୟାର |,Record player
ଅଭିଲେଖାଗାର,Recorder
ରେକର୍ଡିଂ,Recording
ରେକର୍ଡିଂ ପ୍ରି-ଇକ୍ୱାଲାଇଜର୍ |,Recording pre-equalizer
ପୁନରୁଦ୍ଧାର ଅବଧି,Recovery time
ଆୟତାକାର ସ୍କାନିଂ |,Rectangular scanning
ଆୟତାକାର ତରଙ୍ଗ |,Rectangular wave
ଆୟତାକାର ତରଙ୍ଗ ପଥ |,Rectangular wave guide
amortization,Rectification
ସଂଶୋଧନକାରୀ |,Rectifier
କ୍ୟାପେସିଟର ସଂଶୋଧନ କରିବା |,Rectifier capacitor
ରେକ୍ଟିଫାୟର୍ ଗେଜ୍ |,Rectifier meter
ପ୍ରତିଫଳନ ସମୀକରଣ |,Recursion equation
ପୁନ y ବ୍ୟବହାର,Recycle
ରକ୍ତ ଶବ୍ଦ,Red noise
ଅତିରିକ୍ତ ପ୍ରାପ୍ତକର୍ତ୍ତା |,Redundant receiver
ଅନାବଶ୍ୟକତା |,Redundancy
ରିଡ୍ ସୁଇଚ୍ |,Reed switch
ରିଡ୍-ସୋଲୋମନ୍ ବ୍ଲକ୍ କୋଡ୍ |,Reed-soloman block code
ନିର୍ଦ୍ଦେଶନାମା,Reference capacitance
ସଂଯୋଜନା,Reference designator
"ସନ୍ଦର୍ଭ ଦିଗ, ଧ୍ୱନି, ପୋଲ |",Reference direction
ରେଫରେନ୍ସ ଚୁକ୍ତି,Reference node
ସନ୍ଦର୍ଭ ପୋଲାରିଟି |,Reference polarity
ନିର୍ଦ୍ଦେଶ ଟର୍ମିନାଲ୍,Reference terminal
ପ୍ରତିଫଳିତ ଭାର,Reflected load
ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |,Reflection coefficient
ପ୍ରତିଫଳନ ମାପ,Reflection measurement
ପ୍ରତିଫଳନ ବିନା ମେଳ |,Reflectionless match
ପ୍ରତିଫଳକ ତରଳ କ୍ରିଷ୍ଟାଲ୍ ଟିଓଡ୍ |,Reflective liquid crystal diode
ପ୍ରତିଫଳନ ଗେଜ୍,Reflectometer
ପ୍ରତିଫଳକ,Reflector
ପ୍ରତିଫଳିତ ଥାଳି |,Reflector dish
ପ୍ରତିଫଳକ ମଡ୍ୟୁଲ୍,Reflector module
ରିଫ୍ଲେକ୍ସ କ୍ଲିଷ୍ଟ୍ରନ୍ |,Reflex klystron
ରିଫ୍ଲୋ ସୋଲଡିଂ |,Reflow soldering
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |,Refractive index
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ବିଭାଗ |,Refractive index profile
ସ୍ମୃତି ପୁନରୁଦ୍ଧାର,Refreshing of memory
"ପୁନର୍ଜନ୍ମ, ପୁନର୍ଜନ୍ମ",Regeneration
ପୁନ ep ନିୟୋଜନ ତୁଳନାକାରୀ |,Regenerative comparator
ପୁନ ener ନିର୍ମାଣଶୀଳ ସକରାତ୍ମକ ଆମ୍ପ୍ଲିଫାୟର୍ |,Regenerative feedback amplifier
ଆଞ୍ଚଳିକ କେନ୍ଦ୍ର,Regional centre
ଆଞ୍ଚଳିକ ଚ୍ୟାନେଲ୍ |,Regional channel
ପଞ୍ଜିକରଣ କର |,Register
ରେଜିଷ୍ଟ୍ରାର୍ |,Register pair
ପୁନ ener ନିର୍ମାଣକାରୀ ଗ୍ରହଣକାରୀ |,Regenerator receiver
ନିୟନ୍ତ୍ରିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,Regulated power supply
ନିୟମ,Regulation
ପୁନ entry- ପ୍ରବେଶ ରେଜୋନେଟର |,Reentrant resonator
ବାତିଲ୍ ବ୍ୟାଣ୍ଡ |,Rejection band
ସର୍କିଟ୍ ବାତିଲ୍ କରନ୍ତୁ |,Rejector circuit
ବାତିଲ୍ ହାର,Reject-rate
ଆପେକ୍ଷିକ ଷ୍ଟୋମା |,Relative aperture
ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ ସ୍ଥିର |,Relative dielectric constant
ଆପେକ୍ଷିକ ତୀବ୍ରତା ଶବ୍ଦ |,Relative intensity noise
ଆପେକ୍ଷିକ ଅନୁକୂଳତା |,Relative permeability
"ଆପେକ୍ଷିକ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି, ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ |",Relative permittivity
"ଆରାମଦାୟକ ଓସିଲେଟର, ଆରାମଦାୟକ ତରଙ୍ଗ ଜେନେରେଟର |",Relaxation oscillator
ରିଲେ,Relay
ନିର୍ଭରଯୋଗ୍ୟତା,Reliability
ରିଅଲିମେଣ୍ଟ ଟେପ୍ ଟପ୍-ଅଟୋ |,Religion tape head-auto
ସ୍ତମ୍ଭ,Reluctance
ସ୍ତମ୍ଭ ରସିଦ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,Reluctance pick up transducer
"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ",Remainder
ଚୁମ୍ବକୀୟତା |,Remanence
ଆର-ଇ-ମଡେଲ୍ |,RE-modal
ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ କମାଣ୍ଡ୍ |,Remote control extender
ରିମୋଟ ସେନ୍ସିଂ ଲାଇନ |,Remote sensing lines
ସୁଦୂର ଯୋଗାଯୋଗକାରୀ (ଯୋଗାଯୋଗକାରୀ),Remote transmitter
ରିମୋଟ୍ ଭୋଲଟେଜ୍ ସେନ୍ସିଙ୍ଗ୍ |,Remote voltage sensing
ନିଜର ଡିସ୍କ ଡ୍ରାଇଭ୍ |,Removable disk drive
rem ନିର୍ଦ୍ଦେଶ,REM-statement
ବାରମ୍ବାର ରାଶିଫଳ,Repeating coil
ପ୍ରତ୍ୟାହାରକାରୀ |,Repeller
ପୁନରାବୃତ୍ତି ଏନକୋଡିଂ |,Repetition encoding
ପୁନରାବୃତ୍ତି ହାର,Repetition rate
ତରଙ୍ଗ ଆକାରର ପୁନରାବୃତ୍ତି |,Repetitive wave-form
ପ୍ରତିକୃତି,Replication
ପ୍ରତ୍ୟାହାର ମୋଟର |,Repulsion motor
ଟର୍ମିନାଲ୍ ପୁନ restore ସ୍ଥାପନ କରନ୍ତୁ |,Reset terminal
ଅବଶିଷ୍ଟ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |,Residual flux density
ଆବର୍ଜନା ଜେନେରେଟର,Residual induction
ଅବଶିଷ୍ଟ ମୋଡ୍ୟୁଲେସନ୍ |,Residual modulation
ପ୍ରତିରୋଧ,Resistance
ପ୍ରତିରୋଧ ଆଟେନୁଏଟର୍ |,Resistance attenuator
ପ୍ରତିରୋଧ ବ୍ୟାଙ୍କ,Resistance bank
ପ୍ରତିରୋଧ ପତନ |,Resistance drop
ପ୍ରତିରୋଧ ସିଡ଼ି |,Resistance ladder
ପ୍ରତିରୋଧ କାରକ |,Resistancemultiplexer
ପ୍ରତିରୋଧକ ଉତ୍ସ |,Resistance source
ପ୍ରତିରୋଧ ୱେଲଡିଂ |,Resistance welding
ପ୍ରତିରୋଧ ତାର,Resistance wire
ପ୍ରତିରୋଧ ସେନ୍ସି ରିଲେ |,Resistance-sensitive relay
ପ୍ରତିରୋଧ ତାର ତାର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,Resistance-wire strain gauge
ପ୍ରତିରୋଧକତା |,Resistivity
ପ୍ରତିରୋଧ ମୂଳ,Resistor core
"ବିଲୋପ, ଭିନ୍ନତା, ପ୍ରତ୍ୟାଖ୍ୟାନ |",Resolution
ଶକ୍ତି ସମାଧାନ,Resolving power
ଭିନ୍ନତା ସମୟ |,Resolving time
ଅନୁକମ୍ପା,Resonance
ରେଜୋନାନ୍ସ ବକ୍ର,Resonance curve
ରେଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |,Resonant antenna
"ରେଜୋନାନ୍ସ ଗୁହାଳ, ଗୁହାଳ |",Resonant cavity
ରେଜୋନାଣ୍ଟ ସର୍କିଟ |,Resonant-circuit
ରେଜୋନାଣ୍ଟ ସର୍କିଟ ଓସିଲେଟର |,Resonant-circuit oscillator
ରେଜୋନାଣ୍ଟ |,Resonator
ପ୍ରତିକ୍ରିୟା ବକ୍ର,Response curve
ପ୍ରତିକ୍ରିୟା ସମୟ,Response time
ପ୍ରତିକ୍ରିୟାଶୀଳତା |,Responsivity
ପୁନ tr ଉତ୍ପାଦିତ |,Restart
ବ୍ରେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,Resting frequency
ତ୍ୱରଣ ପରୀକ୍ଷା,Retardation test
ବିଳମ୍ବିତ ସମ୍ଭାବନା |,Retarded potential
ତ୍ୱରିତ ଭେକ୍ଟର ସମ୍ଭାବନା |,Retarded vector potential
ସ୍ଥିରତା |,Retentivity
ମୋନୋଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |,Retriggerable monostable multivibrator
ପୂର୍ବ କାର୍ଯ୍ୟ ରାଶି,Retroaction coil
ପଛ ପ୍ରତିଫଳକ,Retro-reflector
ଫେରସ୍ତ କ୍ରମ,RETURN command
ଫେରସ୍ତ କ୍ଷତି,Return loss
ରିଗ୍ରେସନ୍ ଅନୁପାତ ପଜିଟିଭ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |,Return ratio feedback amplifier
ଓଲଟା AGC |,Reverse A.G.C.
"ଓଲଟା ପକ୍ଷପାତ, ଓଲଟା ପକ୍ଷପାତ |",Reverse bias
ଓଲଟା ଭଙ୍ଗା |,Reverse breakdown
ଓଲଟା ଅପରେସନ୍ |,Reverse operation
ପୁନରୁଦ୍ଧାର ସମୟ,Reverse recovery time
ଓଲଟା ସାଚୁରେଟେଡ୍ କରେଣ୍ଟ୍ |,Reverse saturation current
ଓଲଟା ଟ୍ରାନ୍ସମିସନ୍ ଇନପୁଟ୍ |,Reverse transmission amplifier
ଓଲଟା ଭୋଲଟେଜ୍ ରିଚାର୍ଜ ଅନୁପାତ |,Reverse voltage feedback ratio
ଓଲଟା ଭୋଲଟେଜ୍ ଲାଭ |,Reverse voltage gain
କାଉଣ୍ଟର କାଉଣ୍ଟର,Reversible counter
ଓଲଟା ମୋଟର |,Reversible motor
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧକ ଶକ୍ତି |,RF shielding
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ |,RF-interference
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁସନ୍ଧାନ |,RF-probe
ଆରଏଫ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,RF-transmission line
r-f ମଡ୍ୟୁଲେଟର,RF-tuner
"rheostat, ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ |",Rheostate
ରମ୍ବିକ୍ ଆଣ୍ଟେନା |,Rhombic antenna
ରିବନ୍ ଫାଇବର କେବୁଲ୍ |,Ribbon fiber cable
ରିବନ୍ ଲାଉଡ ସ୍ପିକର |,Ribbon loudspeaker
ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |,Ribbon microphone
ରିବନ୍ ସଂଯୋଜକ |,Ribbon connector
ରିଚାର୍ଡସନ ସମୀକରଣ |,Richardson equation
ରାଇଜ୍ ତରଙ୍ଗ ଷ୍ଟ୍ରିପ୍ |,Ridged wave guide
ରଗ୍,Rig
ଘଣ୍ଟା ବୁଲାଇ ନିୟମ |,Right hand rule
ଦକ୍ଷିଣ-ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,Right shift register
ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରାଇଜେସନ୍ |,Right-handed polarisation
ରିଙ୍ଗ କାଉଣ୍ଟର,Ring counter
ରିଙ୍ଗ ଚୁମ୍ବକ,Ring magnet
ରିଙ୍ଗ ଟପୋଗ୍ରାଫି |,Ring topology
ନୀନାଦ କୁଣ୍ଡଲି |,Ringing coil
ଶବ୍ଦ ଷ୍ଟ୍ରିମ୍ |,Ringing current
ଉର୍ମି ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |,Ripple bandwidth
ଶକ୍ତି କାଲକୁଲେଟର,Ripple counter
ଉର୍ମି ବାତିଲ୍ |,Ripple rejection
ଉର୍ମି ଓସାର |,Ripple width
ବିପଦ,RISC (reduced instruction set computer)
ବୃଦ୍ଧି ଅବଧି,Rise time
ଉଚ୍ଚତା ସମ୍ବେଦନଶୀଳତା |,Rise-time sensitivity
ବ rising ୁଥିବା ମୂଳ,Rising edge
ଆରଏଲସି ଫିଲ୍ଟର୍ |,RLC-filter
ବର୍ଗ-ଅର୍ଥ-ମୂଳ ବିକଳ୍ପ ସାମ୍ପ୍ରତିକ ପୋଟେଣ୍ଟିଓମିଟର |,RMS AC-voltmeter
ବର୍ଗ-ଅର୍ଥ ମୂଳ ଡିଟେକ୍ଟର |,RMS detector
ରୋବୋଟିକ୍ସ,Robotics
ରୋଚେଲ ଲୁଣ |,Rochelle salt
ଅସୀମିତ ଆଣ୍ଟେନା |,Rhombic antenna
ଉନ୍ନତି,Roll off
ଭେଲାକ୍ ଆବରଣ |,Roller coating
ଭେଲାକ୍ ଟିନ୍ ସ୍ଥାନାନ୍ତର |,Rolling timing
ବିଘ୍ନ କାରକ |,Roll-off factor
କୋଠରୀ ତାପମାତ୍ରା |,Room temperature
ମୂଳ ସ୍ଥାନ,Root locus
ମାଇନସ୍ ଏକ ବର୍ଗ ମୂଳ |,"Root of minus one (I, j)"
ବର୍ଗ-ଅର୍ଥ ମୂଳ ମୂଲ୍ୟ |,Root-mean-square value
ଘୂର୍ଣ୍ଣନ,Rotar
ଘୂର୍ଣ୍ଣନ ଆଟେନୁଏଟର୍ |,Rotary attenuator
ଘୂର୍ଣ୍ଣନ ନିର୍ଦ୍ଦେଶ,Rotate instruction
ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |,Rotating vector
ନିକଟ-ତ୍ରୁଟି |,Round off error
ରାଉଟର,Router
ରୁଥ ପରୀକ୍ଷା |,Routh test
ruth-harwijs ଆରେ |,Routh-Hurwitz array
ନୋମି ପରୀକ୍ଷା |,Routine test
r- ପାରାମିଟର,R-parameter
rs- ସପ୍ଲିମେଣ୍ଟ (ରେଡିକ୍ସ ସପ୍ଲିମେଣ୍ଟ),Rs-complement (radix complement)
R S. ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,RS-Flip-flop
ଆରଟିଡି (ପ୍ରତିରୋଧ ହିଟ୍ ଡିଟେକ୍ଟର),RTD (resistance temperature detector)
ରୁବି ଲେଜର୍ |,Ruby laser
ବାଡ଼ି-ଷ୍ଟ୍ରିମ୍ |,Rung current
ଦୂରେଇଯାଅ,Runway
ରେଡବର୍ଗର ସ୍ଥିର |,Rydberg constant
rz-code,Rz-code
ସୁରକ୍ଷିତ ଜୋନ୍ |,Safe operating area
"ସୁରକ୍ଷିତ ଗୁଣକ, ସୁରକ୍ଷା ସୂଚକାଙ୍କ |",Safety factor
ସେଲେନର ଫିଲ୍ଟର୍ |,Sallen and key filter
ନମୁନା ଏବଂ ଧରି ରଖ |,Sample and hold
ନମୁନା ଏବଂ ସର୍କିଟ ଧରି ରଖ |,Sample and hold circuit
ନମୁନା ତଥ୍ୟ,Sample data
ନମୁନା CRO,Sampling CRO
ନମୁନା କାର୍ଯ୍ୟ,Sampling function
ଓସିଲୋସ୍କୋପ୍ ନମୁନା |,Sampling oscilloscope
ନମୁନା ଥିଓରେମ୍ |,Sampling theorem
ଭୋଲ୍ଟମିଟର ନମୁନା ସଂଗ୍ରହ |,Sampling voltmeter
ସାଟେଲାଇଟ୍,Satellite
ଉପଗ୍ରହ ପ୍ରସାରଣ |,Satellite broad casting
ଉପଗ୍ରହ ଯୋଗାଯୋଗ |,Satellite communication
ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |,Satellite communication window
ଉପଗ୍ରହ ଷ୍ଟେସନ,Satellite station
ସାଟେଲାଇଟ୍ ଟିଭି |,Satellite television
ପରିପୂର୍ଣ୍ଣ ତର୍କ,Saturated logic
ପରିପୃଷ୍ଠା,Saturation
ପରିପୃଷ୍ଠା ବିଳମ୍ବ |,Saturation delay
ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା |,Saturation flux density
ପରିପୃଷ୍ଠା ବିନ୍ଦୁ |,Saturation point
ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |,Saturation voltage
ଶୁଷ୍କ ଫିଲ୍ଟର୍ |,Saw filter
ଦନ୍ତ ଜେନେରେଟର ଦେଖିଲେ |,Saw tooth generator
ଆରିଡାଣ୍ଟି ତରଙ୍ଗ ଫର୍ମ |,Saw tooth waveform
ସ୍କାଲାର୍ |,Scalar
ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |,Scale factor
ସ୍କାନିଂ ପଥ,Scan path
ସ୍କାନର୍,Scanner
ସ୍କାନିଂ,Scanning
ବିଚ୍ଛିନ୍ନ ପ୍ରସାରଣ |,Scatter propagation
ବିଛିନ୍ନକାରୀ |,Scatterrer
ବ୍ୟବସ୍ଥିତ କ୍ୟାପଚର |,Scherratic capture
ସ୍ମିଥ୍ ଟ୍ରିଗର |,Schmitt trigger
ସ୍କଟ୍କି ଡାୟୋଡ୍ |,Schottky diode
ହ୍ରାସ ପ୍ରତିକ୍ରିୟା,Schumann response
ଫୁଲା ଚାମ୍ବର |,Scintilation chamber
ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ |,Scintillator
ଅସ୍ପଷ୍ଟ,Scrambling
ସ୍କ୍ରିନ୍ ପ୍ରଦର୍ଶନ,Screen display
ଆବରଣ,Screening
ସିଙ୍କ୍ରୋନସ୍ ଡାଇନାମିକ୍ RAM (SDRAM),SDRAM
ସିକାମ କୋଡାକ୍,SECAM coder
ନିରାପତ୍ତା ନିୟମ |,Secant law
ଦ୍ୱିତୀୟ ଆନୁମାନିକତା |,Second approximation
ଦ୍ୱିତୀୟ ଫାଟ |,Second breakdown
ଦ୍ୱିତୀୟ ହାରମୋନିକ୍ |,Second harmony
ଦ୍ୱିତୀୟ କ୍ରମ ଲୁପ୍ |,Second order loop
ଦ୍ Secondary ିତୀୟ କକ୍ଷ |,Secondary cell
ଦ୍ secondary ିତୀୟ ନିର୍ଗମନ,Secondary emission
ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |,Secondary winding
ରେଡିଆଲ୍ ଶୃଙ୍ଗ |,Sectoral horn
ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,Sectoring format
ଅନୁସନ୍ଧାନ ଅବଧି,Seek time
ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |,Segment register
ଚୟନ ପ୍ରକ୍ରିୟା,Selection process
ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |,Selective fading
ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |,Selective oxidation
"ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |",Selectivity
ବାରମ୍ବାର ଚୟନ,Selectivity frequency
ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |,Selenium rectifier
ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |,Self aligned gate
ଆତ୍ମ ଗୁଣ,Self bias
ଅଟୋମୋବାଇଲ୍,Self inductance
ଆତ୍ମ ବୁଡ ପକାଇବା |,Self-discharge
ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |,Self-orthogonal code
ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,Semi log scale
ସେମିକଣ୍ଡକ୍ଟର |,Semiconductor
ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |,Semiconductor laser diode
ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |,Sense terminal
ସେନସର,Senser
ସମ୍ବେଦନଶୀଳତା,Sensitivity
ସେନସର,Sensor
କ୍ରମିକ ପ୍ରବେଶ,Sequential access
କ୍ରମିକ ସର୍କିଟ |,Sequential circuit
କ୍ରମିକ ଏନକୋଡିଂ |,Sequential decoding
ସୂଚୀବଦ୍ଧ ସ୍ମୃତି,Sequential memory
ଶ୍ରେଣୀ ପ୍ରବେଶ,Serial access
କ୍ଲାସ୍ ଆଡର୍ |,Serial adder
କ୍ରମ ଡାଟା ପୋର୍ଟ |,Serial data port
ଶ୍ରେଣୀ ପୋର୍ଟ,Serial port
ବର୍ଗ ପ୍ରିଣ୍ଟର୍,Serial printer
କ୍ରମିକ ସ୍ଥାନାନ୍ତର |,Serial shift
ପରିସର କକ୍ଷ,Series cell
ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |,Series damping register
ବର୍ଗ ରିଚାର୍ଜ,Series feedback
ପରିସର ଓମ୍ମିଟର |,Series ohmmeter
କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |,Series parallel circuit
ଶ୍ରେଣୀ ନିୟାମକ,Series regulator
ପରିସର ରେଜୋନାନ୍ସ |,Series resonance
ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,Series tuned circuit
ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,Series voltage regulator
"ସର୍ଭର, ସର୍ଭର |",Server
ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |,Servo amplifier
ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |,Servo mechanism
ସର୍ଭୋ ରିକୋଡର୍ |,Servo recorder
ସାଜସଜ୍ଜା ସମୟ |,Set up time
ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି,Setting time
ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |,Seven segment decoder
saptkhanda ପ୍ରଦର୍ଶନ,Seven segment display
ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |,Shadow mask
ଛାୟା ସ୍ମୃତି,Shadow memory
ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |,Shannon's theorem
ସଂରକ୍ଷଣ ବୟସ,Shelf life
ସଂରକ୍ଷଣକାରୀ |,Shield
ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର,Shift counter
ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,Shift register
ଶକ୍ ଉତ୍ତେଜନା |,Shock excitation
ଶକ୍ ସଙ୍କଟ |,Shock hazard
କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ,Short circuit current
ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା,Short circuit protection
ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ,Short effect
"ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |",Short noise
ବିଳମ୍ବିତ ରେଖା,Shorted delay line
ଗୁଳି ଶବ୍ଦ,Shot noise
ପାର୍ଶ୍ୱ ପଥ,Shunt
ରାସ୍ତା କଡ଼,Shunt current
ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |,Shunt device
ରିଚାର୍ଜ,Shunt feedback
